Date,MLHR
1990-03-12,4.96875
1990-03-13,4.96875
1990-03-14,4.9375
1990-03-15,4.9375
1990-03-16,5.0
1990-03-19,4.90625
1990-03-20,4.875
1990-03-21,4.875
1990-03-22,4.84375
1990-03-23,4.84375
1990-03-26,4.84375
1990-03-27,4.75
1990-03-28,4.75
1990-03-29,4.71875
1990-03-30,4.9375
1990-04-02,5.28125
1990-04-03,5.1875
1990-04-04,4.90625
1990-04-05,4.96875
1990-04-06,4.875
1990-04-09,4.8125
1990-04-10,4.71875
1990-04-11,4.71875
1990-04-12,4.71875
1990-04-16,4.71875
1990-04-17,4.71875
1990-04-18,4.6875
1990-04-19,4.6875
1990-04-20,4.65625
1990-04-23,4.625
1990-04-24,4.65625
1990-04-25,4.65625
1990-04-26,4.65625
1990-04-27,4.59375
1990-04-30,4.59375
1990-05-01,4.625
1990-05-02,4.625
1990-05-03,4.65625
1990-05-04,4.6875
1990-05-07,4.6875
1990-05-08,4.75
1990-05-09,4.90625
1990-05-10,4.8125
1990-05-11,4.90625
1990-05-14,4.90625
1990-05-15,4.9375
1990-05-16,4.9375
1990-05-17,5.03125
1990-05-18,4.96875
1990-05-21,5.0
1990-05-22,5.03125
1990-05-23,5.0625
1990-05-24,5.0
1990-05-25,4.96875
1990-05-29,5.09375
1990-05-30,5.09375
1990-05-31,5.125
1990-06-01,5.125
1990-06-04,5.09375
1990-06-05,5.09375
1990-06-06,5.09375
1990-06-07,5.125
1990-06-08,5.09375
1990-06-11,5.25
1990-06-12,5.25
1990-06-13,5.4375
1990-06-14,5.375
1990-06-15,5.375
1990-06-18,5.28125
1990-06-19,5.375
1990-06-20,5.46875
1990-06-21,5.4375
1990-06-22,5.40625
1990-06-25,5.375
1990-06-26,5.375
1990-06-27,5.3125
1990-06-28,5.375
1990-06-29,5.53125
1990-07-02,5.6875
1990-07-03,5.90625
1990-07-05,5.84375
1990-07-06,5.8125
1990-07-09,5.6875
1990-07-10,5.625
1990-07-11,5.625
1990-07-12,5.8125
1990-07-13,5.9375
1990-07-16,5.84375
1990-07-17,5.75
1990-07-18,5.78125
1990-07-19,5.8125
1990-07-20,5.75
1990-07-23,5.71875
1990-07-24,5.875
1990-07-25,5.8125
1990-07-26,5.84375
1990-07-27,5.8125
1990-07-30,5.75
1990-07-31,5.78125
1990-08-01,5.78125
1990-08-02,5.8125
1990-08-03,5.65625
1990-08-06,5.5
1990-08-07,5.34375
1990-08-08,5.3125
1990-08-09,5.3125
1990-08-10,5.21875
1990-08-13,5.28125
1990-08-14,5.1875
1990-08-15,5.21875
1990-08-16,5.21875
1990-08-17,5.1875
1990-08-20,5.125
1990-08-21,5.0625
1990-08-22,5.09375
1990-08-23,4.90625
1990-08-24,4.90625
1990-08-27,4.9375
1990-08-28,4.875
1990-08-29,4.90625
1990-08-30,4.875
1990-08-31,4.875
1990-09-04,4.90625
1990-09-05,4.9375
1990-09-06,4.875
1990-09-07,4.875
1990-09-10,4.9375
1990-09-11,4.875
1990-09-12,4.90625
1990-09-13,4.875
1990-09-14,4.84375
1990-09-17,4.8125
1990-09-18,4.71875
1990-09-19,4.78125
1990-09-20,4.75
1990-09-21,4.78125
1990-09-24,4.625
1990-09-25,4.59375
1990-09-26,4.4375
1990-09-27,4.28125
1990-09-28,4.375
1990-10-01,4.625
1990-10-02,4.59375
1990-10-03,4.40625
1990-10-04,4.46875
1990-10-05,4.40625
1990-10-08,4.4375
1990-10-09,4.34375
1990-10-10,4.34375
1990-10-11,4.1875
1990-10-12,4.28125
1990-10-15,4.25
1990-10-16,4.25
1990-10-17,4.25
1990-10-18,4.3125
1990-10-19,4.28125
1990-10-22,4.3125
1990-10-23,4.28125
1990-10-24,4.21875
1990-10-25,4.1875
1990-10-26,4.125
1990-10-29,4.125
1990-10-30,4.28125
1990-10-31,4.28125
1990-11-01,4.375
1990-11-02,4.40625
1990-11-05,4.4375
1990-11-06,4.4375
1990-11-07,4.28125
1990-11-08,4.25
1990-11-09,4.21875
1990-11-12,4.28125
1990-11-13,4.25
1990-11-14,4.28125
1990-11-15,4.375
1990-11-16,4.375
1990-11-19,4.3125
1990-11-20,4.3125
1990-11-21,4.28125
1990-11-23,4.375
1990-11-26,4.3125
1990-11-27,4.5
1990-11-28,4.5
1990-11-29,4.5625
1990-11-30,4.59375
1990-12-03,4.5625
1990-12-04,4.46875
1990-12-05,4.5
1990-12-06,4.46875
1990-12-07,4.40625
1990-12-10,4.5
1990-12-11,4.34375
1990-12-12,4.40625
1990-12-13,4.34375
1990-12-14,4.25
1990-12-17,4.25
1990-12-18,4.1875
1990-12-19,4.1875
1990-12-20,4.28125
1990-12-21,4.3125
1990-12-24,4.34375
1990-12-26,4.3125
1990-12-27,4.3125
1990-12-28,4.3125
1990-12-31,4.21875
1991-01-02,4.21875
1991-01-03,4.03125
1991-01-04,4.21875
1991-01-07,4.09375
1991-01-08,4.09375
1991-01-09,3.90625
1991-01-10,3.9375
1991-01-11,3.90625
1991-01-14,3.8125
1991-01-15,3.8125
1991-01-16,3.875
1991-01-17,3.96875
1991-01-18,4.0
1991-01-21,4.0625
1991-01-22,4.09375
1991-01-23,4.125
1991-01-24,4.1875
1991-01-25,4.125
1991-01-28,4.15625
1991-01-29,4.15625
1991-01-30,4.1875
1991-01-31,4.1875
1991-02-01,4.15625
1991-02-04,4.28125
1991-02-05,4.65625
1991-02-06,4.6875
1991-02-07,4.96875
1991-02-08,5.0
1991-02-11,5.0
1991-02-12,4.9375
1991-02-13,4.9375
1991-02-14,4.90625
1991-02-15,5.21875
1991-02-19,5.25
1991-02-20,5.15625
1991-02-21,5.03125
1991-02-22,4.71875
1991-02-25,4.75
1991-02-26,4.75
1991-02-27,4.78125
1991-02-28,4.875
1991-03-01,4.8125
1991-03-04,4.875
1991-03-05,5.09375
1991-03-06,5.28125
1991-03-07,5.3125
1991-03-08,5.21875
1991-03-11,5.1875
1991-03-12,5.1875
1991-03-13,5.21875
1991-03-14,5.21875
1991-03-15,5.21875
1991-03-18,5.21875
1991-03-19,5.21875
1991-03-20,5.28125
1991-03-21,5.25
1991-03-22,5.09375
1991-03-25,4.96875
1991-03-26,4.9375
1991-03-27,5.03125
1991-03-28,5.0
1991-04-01,4.90625
1991-04-02,4.96875
1991-04-03,5.0625
1991-04-04,5.03125
1991-04-05,5.0
1991-04-08,5.0
1991-04-09,4.96875
1991-04-10,4.875
1991-04-11,4.875
1991-04-12,4.9375
1991-04-15,4.90625
1991-04-16,4.96875
1991-04-17,5.0625
1991-04-18,4.9375
1991-04-19,4.9375
1991-04-22,4.90625
1991-04-23,4.90625
1991-04-24,5.03125
1991-04-25,5.0
1991-04-26,5.0
1991-04-29,4.90625
1991-04-30,4.9375
1991-05-01,4.9375
1991-05-02,5.0
1991-05-03,5.03125
1991-05-06,5.0
1991-05-07,5.0
1991-05-08,4.96875
1991-05-09,4.9375
1991-05-10,4.90625
1991-05-13,4.90625
1991-05-14,4.9375
1991-05-15,4.9375
1991-05-16,4.9375
1991-05-17,4.9375
1991-05-20,4.875
1991-05-21,4.8125
1991-05-22,4.875
1991-05-23,4.8125
1991-05-24,4.875
1991-05-28,4.9375
1991-05-29,5.0
1991-05-30,5.0625
1991-05-31,5.03125
1991-06-03,5.09375
1991-06-04,5.21875
1991-06-05,5.25
1991-06-06,5.3125
1991-06-07,5.3125
1991-06-10,5.4375
1991-06-11,5.59375
1991-06-12,5.5
1991-06-13,5.5
1991-06-14,5.5625
1991-06-17,5.53125
1991-06-18,5.40625
1991-06-19,5.34375
1991-06-20,5.21875
1991-06-21,5.28125
1991-06-24,5.1875
1991-06-25,5.125
1991-06-26,5.125
1991-06-27,5.09375
1991-06-28,5.125
1991-07-01,5.28125
1991-07-02,5.1875
1991-07-03,5.1875
1991-07-05,5.1875
1991-07-08,5.09375
1991-07-09,5.125
1991-07-10,5.03125
1991-07-11,4.90625
1991-07-12,4.90625
1991-07-15,4.875
1991-07-16,4.6875
1991-07-17,4.75
1991-07-18,4.75
1991-07-19,4.625
1991-07-22,4.46875
1991-07-23,4.4375
1991-07-24,4.4375
1991-07-25,4.5
1991-07-26,4.4375
1991-07-29,4.4375
1991-07-30,4.46875
1991-07-31,4.375
1991-08-01,4.3125
1991-08-02,4.34375
1991-08-05,4.21875
1991-08-06,4.25
1991-08-07,4.25
1991-08-08,4.3125
1991-08-09,4.25
1991-08-12,4.21875
1991-08-13,4.21875
1991-08-14,4.1875
1991-08-15,4.15625
1991-08-16,4.1875
1991-08-19,4.03125
1991-08-20,4.03125
1991-08-21,4.21875
1991-08-22,4.15625
1991-08-23,4.25
1991-08-26,4.21875
1991-08-27,4.15625
1991-08-28,4.28125
1991-08-29,4.21875
1991-08-30,4.40625
1991-09-03,4.40625
1991-09-04,4.40625
1991-09-05,4.46875
1991-09-06,4.5625
1991-09-09,4.71875
1991-09-10,4.65625
1991-09-11,4.6875
1991-09-12,4.53125
1991-09-13,4.40625
1991-09-16,4.25
1991-09-17,4.1875
1991-09-18,4.25
1991-09-19,4.15625
1991-09-20,4.21875
1991-09-23,4.15625
1991-09-24,4.125
1991-09-25,4.125
1991-09-26,4.09375
1991-09-27,4.15625
1991-09-30,4.15625
1991-10-01,4.3125
1991-10-02,4.34375
1991-10-03,4.1875
1991-10-04,4.09375
1991-10-07,4.125
1991-10-08,4.1875
1991-10-09,4.21875
1991-10-10,4.09375
1991-10-11,4.15625
1991-10-14,4.15625
1991-10-15,4.1875
1991-10-16,4.21875
1991-10-17,4.1875
1991-10-18,4.21875
1991-10-21,4.21875
1991-10-22,4.21875
1991-10-23,4.125
1991-10-24,4.09375
1991-10-25,4.0625
1991-10-28,4.21875
1991-10-29,4.15625
1991-10-30,4.21875
1991-10-31,4.125
1991-11-01,4.15625
1991-11-04,4.15625
1991-11-05,4.1875
1991-11-06,4.1875
1991-11-07,4.21875
1991-11-08,4.09375
1991-11-11,4.125
1991-11-12,3.96875
1991-11-13,3.90625
1991-11-14,3.84375
1991-11-15,3.875
1991-11-18,3.90625
1991-11-19,3.90625
1991-11-20,4.03125
1991-11-21,4.09375
1991-11-22,4.15625
1991-11-25,4.0
1991-11-26,3.8125
1991-11-27,3.875
1991-11-29,3.8125
1991-12-02,3.8125
1991-12-03,3.8125
1991-12-04,4.0625
1991-12-05,4.03125
1991-12-06,4.125
1991-12-09,4.0625
1991-12-10,4.03125
1991-12-11,4.125
1991-12-12,4.0625
1991-12-13,4.25
1991-12-16,4.3125
1991-12-17,4.28125
1991-12-18,4.21875
1991-12-19,4.25
1991-12-20,4.28125
1991-12-23,4.375
1991-12-24,4.5
1991-12-26,4.4375
1991-12-27,4.4375
1991-12-30,4.4375
1991-12-31,4.40625
1992-01-02,4.71875
1992-01-03,4.875
1992-01-06,4.90625
1992-01-07,4.9375
1992-01-08,4.9375
1992-01-09,4.875
1992-01-10,4.875
1992-01-13,4.8125
1992-01-14,4.875
1992-01-15,4.90625
1992-01-16,4.96875
1992-01-17,5.0
1992-01-20,4.9375
1992-01-21,4.875
1992-01-22,4.96875
1992-01-23,4.9375
1992-01-24,5.0
1992-01-27,4.96875
1992-01-28,5.0
1992-01-29,5.0
1992-01-30,4.875
1992-01-31,4.90625
1992-02-03,4.6875
1992-02-04,4.8125
1992-02-05,4.84375
1992-02-06,4.8125
1992-02-07,4.84375
1992-02-10,4.90625
1992-02-11,4.875
1992-02-12,4.9375
1992-02-13,4.875
1992-02-14,4.84375
1992-02-18,4.84375
1992-02-19,4.8125
1992-02-20,4.90625
1992-02-21,4.9375
1992-02-24,4.84375
1992-02-25,4.84375
1992-02-26,4.84375
1992-02-27,4.9375
1992-02-28,4.875
1992-03-02,4.96875
1992-03-03,5.0
1992-03-04,4.96875
1992-03-05,4.90625
1992-03-06,4.9375
1992-03-09,4.84375
1992-03-10,4.84375
1992-03-11,4.75
1992-03-12,4.6875
1992-03-13,4.625
1992-03-16,4.625
1992-03-17,4.8125
1992-03-18,4.9375
1992-03-19,4.71875
1992-03-20,4.75
1992-03-23,4.84375
1992-03-24,4.875
1992-03-25,4.90625
1992-03-26,4.8125
1992-03-27,4.78125
1992-03-30,4.75
1992-03-31,4.75
1992-04-01,4.59375
1992-04-02,4.5625
1992-04-03,4.53125
1992-04-06,4.625
1992-04-07,4.5
1992-04-08,4.375
1992-04-09,4.5625
1992-04-10,4.625
1992-04-13,4.90625
1992-04-14,4.90625
1992-04-15,4.90625
1992-04-16,4.625
1992-04-20,4.53125
1992-04-21,4.53125
1992-04-22,4.28125
1992-04-23,4.25
1992-04-24,4.34375
1992-04-27,4.1875
1992-04-28,4.125
1992-04-29,4.28125
1992-04-30,4.40625
1992-05-01,4.5
1992-05-04,4.5625
1992-05-05,4.40625
1992-05-06,4.21875
1992-05-07,4.28125
1992-05-08,4.25
1992-05-11,4.25
1992-05-12,4.3125
1992-05-13,4.34375
1992-05-14,4.28125
1992-05-15,4.34375
1992-05-18,4.375
1992-05-19,4.375
1992-05-20,4.46875
1992-05-21,4.46875
1992-05-22,4.53125
1992-05-26,4.625
1992-05-27,4.8125
1992-05-28,4.78125
1992-05-29,4.75
1992-06-01,4.625
1992-06-02,4.71875
1992-06-03,4.875
1992-06-04,4.84375
1992-06-05,4.84375
1992-06-08,4.78125
1992-06-09,4.71875
1992-06-10,4.71875
1992-06-11,4.6875
1992-06-12,4.65625
1992-06-15,4.65625
1992-06-16,4.65625
1992-06-17,4.5625
1992-06-18,4.59375
1992-06-19,4.59375
1992-06-22,4.5
1992-06-23,4.5
1992-06-24,4.5
1992-06-25,4.4375
1992-06-26,4.5
1992-06-29,4.40625
1992-06-30,4.4375
1992-07-01,4.4375
1992-07-02,4.3125
1992-07-06,4.1875
1992-07-07,4.21875
1992-07-08,4.25
1992-07-09,4.28125
1992-07-10,4.28125
1992-07-13,4.25
1992-07-14,4.28125
1992-07-15,4.25
1992-07-16,4.375
1992-07-17,4.21875
1992-07-20,4.1875
1992-07-21,4.25
1992-07-22,4.1875
1992-07-23,4.3125
1992-07-24,4.3125
1992-07-27,4.25
1992-07-28,4.21875
1992-07-29,4.25
1992-07-30,4.28125
1992-07-31,4.3125
1992-08-03,4.28125
1992-08-04,4.28125
1992-08-05,4.21875
1992-08-06,4.21875
1992-08-07,4.21875
1992-08-10,4.15625
1992-08-11,4.21875
1992-08-12,4.21875
1992-08-13,4.21875
1992-08-14,4.15625
1992-08-17,4.09375
1992-08-18,4.1875
1992-08-19,4.21875
1992-08-20,4.1875
1992-08-21,4.125
1992-08-24,4.0625
1992-08-25,3.96875
1992-08-26,3.96875
1992-08-27,4.0625
1992-08-28,4.03125
1992-08-31,4.0
1992-09-01,4.0
1992-09-02,4.0625
1992-09-03,4.0
1992-09-04,4.0
1992-09-08,4.0
1992-09-09,4.0625
1992-09-10,4.0625
1992-09-11,4.1875
1992-09-14,4.1875
1992-09-15,4.15625
1992-09-16,4.21875
1992-09-17,4.21875
1992-09-18,4.0625
1992-09-21,4.03125
1992-09-22,4.03125
1992-09-23,4.0
1992-09-24,4.0
1992-09-25,4.0
1992-09-28,4.0
1992-09-29,4.03125
1992-09-30,4.0
1992-10-01,3.96875
1992-10-02,3.875
1992-10-05,3.90625
1992-10-06,3.8125
1992-10-07,3.8125
1992-10-08,3.8125
1992-10-09,3.6875
1992-10-12,3.75
1992-10-13,3.71875
1992-10-14,3.71875
1992-10-15,3.75
1992-10-16,3.71875
1992-10-19,3.78125
1992-10-20,3.71875
1992-10-21,3.6875
1992-10-22,3.78125
1992-10-23,3.78125
1992-10-26,3.75
1992-10-27,3.78125
1992-10-28,3.75
1992-10-29,3.71875
1992-10-30,3.75
1992-11-02,3.75
1992-11-03,3.78125
1992-11-04,3.8125
1992-11-05,3.8125
1992-11-06,3.84375
1992-11-09,3.84375
1992-11-10,3.875
1992-11-11,3.9375
1992-11-12,3.84375
1992-11-13,3.78125
1992-11-16,3.8125
1992-11-17,3.8125
1992-11-18,3.875
1992-11-19,3.84375
1992-11-20,3.875
1992-11-23,3.875
1992-11-24,4.1875
1992-11-25,4.15625
1992-11-27,4.15625
1992-11-30,4.15625
1992-12-01,4.21875
1992-12-02,4.125
1992-12-03,4.125
1992-12-04,4.1875
1992-12-07,4.21875
1992-12-08,4.3125
1992-12-09,4.28125
1992-12-10,4.25
1992-12-11,4.28125
1992-12-14,4.34375
1992-12-15,4.34375
1992-12-16,4.3125
1992-12-17,4.3125
1992-12-18,4.3125
1992-12-21,4.3125
1992-12-22,4.5
1992-12-23,4.625
1992-12-24,4.5625
1992-12-28,4.5625
1992-12-29,4.53125
1992-12-30,4.59375
1992-12-31,4.53125
1993-01-04,4.75
1993-01-05,4.84375
1993-01-06,5.0625
1993-01-07,5.0
1993-01-08,5.0625
1993-01-11,5.0625
1993-01-12,4.9375
1993-01-13,5.0625
1993-01-14,5.03125
1993-01-15,5.125
1993-01-18,5.28125
1993-01-19,5.3125
1993-01-20,5.40625
1993-01-21,5.375
1993-01-22,5.46875
1993-01-25,5.5
1993-01-26,5.46875
1993-01-27,5.5625
1993-01-28,5.25
1993-01-29,5.28125
1993-02-01,5.4375
1993-02-02,5.46875
1993-02-03,5.40625
1993-02-04,5.5
1993-02-05,5.46875
1993-02-08,5.4375
1993-02-09,5.5
1993-02-10,5.25
1993-02-11,5.4375
1993-02-12,5.4375
1993-02-16,5.4375
1993-02-17,5.4375
1993-02-18,5.4375
1993-02-19,5.46875
1993-02-22,5.46875
1993-02-23,5.53125
1993-02-24,5.5
1993-02-25,5.625
1993-02-26,5.5625
1993-03-01,5.625
1993-03-02,5.4375
1993-03-03,5.46875
1993-03-04,5.5
1993-03-05,5.5
1993-03-08,5.5
1993-03-09,5.4375
1993-03-10,5.40625
1993-03-11,5.125
1993-03-12,5.0
1993-03-15,5.125
1993-03-16,5.25
1993-03-17,5.28125
1993-03-18,5.75
1993-03-19,5.71875
1993-03-22,5.59375
1993-03-23,5.65625
1993-03-24,5.625
1993-03-25,5.75
1993-03-26,5.90625
1993-03-29,6.0625
1993-03-30,6.25
1993-03-31,6.3125
1993-04-01,6.40625
1993-04-02,6.5
1993-04-05,6.5
1993-04-06,6.46875
1993-04-07,6.5
1993-04-08,6.28125
1993-04-12,6.375
1993-04-13,6.5
1993-04-14,6.5
1993-04-15,6.5
1993-04-16,6.5
1993-04-19,6.4375
1993-04-20,6.40625
1993-04-21,6.4375
1993-04-22,6.3125
1993-04-23,6.21875
1993-04-26,6.125
1993-04-27,6.125
1993-04-28,6.09375
1993-04-29,6.21875
1993-04-30,6.15625
1993-05-03,6.0625
1993-05-04,6.0
1993-05-05,6.03125
1993-05-06,6.0
1993-05-07,5.875
1993-05-10,5.8125
1993-05-11,5.6875
1993-05-12,5.84375
1993-05-13,5.75
1993-05-14,5.78125
1993-05-17,5.84375
1993-05-18,5.84375
1993-05-19,5.84375
1993-05-20,5.84375
1993-05-21,5.96875
1993-05-24,5.96875
1993-05-25,6.15625
1993-05-26,6.375
1993-05-27,6.375
1993-05-28,6.40625
1993-06-01,6.4375
1993-06-02,6.375
1993-06-03,6.53125
1993-06-04,6.59375
1993-06-07,6.59375
1993-06-08,6.65625
1993-06-09,6.53125
1993-06-10,6.46875
1993-06-11,6.5625
1993-06-14,6.46875
1993-06-15,6.53125
1993-06-16,6.46875
1993-06-17,6.4375
1993-06-18,6.53125
1993-06-21,6.5
1993-06-22,6.40625
1993-06-23,6.3125
1993-06-24,6.28125
1993-06-25,6.3125
1993-06-28,6.34375
1993-06-29,6.3125
1993-06-30,6.375
1993-07-01,6.4375
1993-07-02,6.5625
1993-07-06,6.59375
1993-07-07,6.46875
1993-07-08,6.59375
1993-07-09,6.65625
1993-07-12,6.65625
1993-07-13,6.6875
1993-07-14,6.65625
1993-07-15,6.625
1993-07-16,6.5625
1993-07-19,6.625
1993-07-20,6.875
1993-07-21,6.90625
1993-07-22,6.78125
1993-07-23,6.71875
1993-07-26,6.875
1993-07-27,6.8125
1993-07-28,6.84375
1993-07-29,7.125
1993-07-30,7.15625
1993-08-02,7.09375
1993-08-03,7.15625
1993-08-04,7.09375
1993-08-05,7.15625
1993-08-06,7.09375
1993-08-09,7.125
1993-08-10,7.125
1993-08-11,7.15625
1993-08-12,7.09375
1993-08-13,7.1875
1993-08-16,7.25
1993-08-17,7.28125
1993-08-18,7.40625
1993-08-19,7.375
1993-08-20,7.375
1993-08-23,7.40625
1993-08-24,7.375
1993-08-25,7.28125
1993-08-26,7.09375
1993-08-27,7.0
1993-08-30,6.90625
1993-08-31,7.0
1993-09-01,7.0625
1993-09-02,7.09375
1993-09-03,7.03125
1993-09-07,6.96875
1993-09-08,6.9375
1993-09-09,6.96875
1993-09-10,6.84375
1993-09-13,6.6875
1993-09-14,6.4375
1993-09-15,6.3125
1993-09-16,6.40625
1993-09-17,6.3125
1993-09-20,6.25
1993-09-21,6.3125
1993-09-22,6.4375
1993-09-23,6.34375
1993-09-24,6.34375
1993-09-27,6.1875
1993-09-28,6.34375
1993-09-29,6.71875
1993-09-30,6.96875
1993-10-01,6.875
1993-10-04,6.9375
1993-10-05,7.15625
1993-10-06,7.1875
1993-10-07,7.25
1993-10-08,7.4375
1993-10-11,7.375
1993-10-12,7.40625
1993-10-13,7.46875
1993-10-14,7.375
1993-10-15,7.4375
1993-10-18,7.5625
1993-10-19,7.65625
1993-10-20,7.625
1993-10-21,7.625
1993-10-22,7.625
1993-10-25,7.71875
1993-10-26,7.625
1993-10-27,7.625
1993-10-28,7.59375
1993-10-29,7.625
1993-11-01,7.71875
1993-11-02,7.59375
1993-11-03,7.59375
1993-11-04,7.25
1993-11-05,7.1875
1993-11-08,7.25
1993-11-09,7.25
1993-11-10,7.34375
1993-11-11,7.40625
1993-11-12,7.375
1993-11-15,7.375
1993-11-16,7.25
1993-11-17,7.28125
1993-11-18,6.9375
1993-11-19,6.75
1993-11-22,6.65625
1993-11-23,6.90625
1993-11-24,7.125
1993-11-26,7.3125
1993-11-29,7.4375
1993-11-30,7.4375
1993-12-01,7.4375
1993-12-02,7.4375
1993-12-03,7.1875
1993-12-06,7.25
1993-12-07,7.0625
1993-12-08,7.0625
1993-12-09,6.96875
1993-12-10,7.0625
1993-12-13,7.0625
1993-12-14,6.875
1993-12-15,6.84375
1993-12-16,6.8125
1993-12-17,6.9375
1993-12-20,6.9375
1993-12-21,6.90625
1993-12-22,7.40625
1993-12-23,7.34375
1993-12-27,7.375
1993-12-28,7.375
1993-12-29,7.5625
1993-12-30,7.59375
1993-12-31,7.65625
1994-01-03,7.71875
1994-01-04,7.65625
1994-01-05,7.78125
1994-01-06,7.65625
1994-01-07,7.625
1994-01-10,7.625
1994-01-11,7.75
1994-01-12,7.71875
1994-01-13,7.8125
1994-01-14,7.78125
1994-01-17,7.8125
1994-01-18,7.75
1994-01-19,7.59375
1994-01-20,7.75
1994-01-21,7.78125
1994-01-24,7.9375
1994-01-25,7.9375
1994-01-26,8.15625
1994-01-27,7.875
1994-01-28,7.875
1994-01-31,8.03125
1994-02-01,7.9375
1994-02-02,7.96875
1994-02-03,7.96875
1994-02-04,7.875
1994-02-07,7.71875
1994-02-08,7.6875
1994-02-09,7.78125
1994-02-10,7.75
1994-02-11,7.8125
1994-02-14,7.9375
1994-02-15,8.40625
1994-02-16,8.75
1994-02-17,8.3125
1994-02-18,8.34375
1994-02-22,8.4375
1994-02-23,8.0625
1994-02-24,8.375
1994-02-25,8.65625
1994-02-28,8.375
1994-03-01,8.3125
1994-03-02,8.0
1994-03-03,7.90625
1994-03-04,7.84375
1994-03-07,7.90625
1994-03-08,7.84375
1994-03-09,8.0
1994-03-10,8.25
1994-03-11,8.3125
1994-03-14,8.46875
1994-03-15,8.4375
1994-03-16,8.4375
1994-03-17,8.6875
1994-03-18,8.6875
1994-03-21,8.28125
1994-03-22,7.8125
1994-03-23,7.625
1994-03-24,7.40625
1994-03-25,7.34375
1994-03-28,7.28125
1994-03-29,6.96875
1994-03-30,7.0
1994-03-31,6.875
1994-04-04,6.71875
1994-04-05,6.6875
1994-04-06,6.8125
1994-04-07,6.46875
1994-04-08,6.203125
1994-04-11,6.453125
1994-04-12,6.5
1994-04-13,6.28125
1994-04-14,6.1875
1994-04-15,6.125
1994-04-18,6.3125
1994-04-19,6.3125
1994-04-20,6.1875
1994-04-21,6.1875
1994-04-22,6.1875
1994-04-25,6.25
1994-04-26,6.25
1994-04-28,6.171875
1994-04-29,6.25
1994-05-02,5.96875
1994-05-03,6.25
1994-05-04,6.375
1994-05-05,6.5625
1994-05-06,6.4375
1994-05-09,6.375
1994-05-10,6.28125
1994-05-11,6.40625
1994-05-12,6.5
1994-05-13,6.5625
1994-05-16,6.34375
1994-05-17,6.34375
1994-05-18,6.375
1994-05-19,6.40625
1994-05-20,6.21875
1994-05-23,6.1875
1994-05-24,6.125
1994-05-25,6.25
1994-05-26,6.34375
1994-05-27,6.21875
1994-05-31,6.125
1994-06-01,6.1875
1994-06-02,6.25
1994-06-03,6.40625
1994-06-06,6.546875
1994-06-07,6.75
1994-06-08,6.71875
1994-06-09,6.65625
1994-06-10,6.75
1994-06-13,6.6875
1994-06-14,6.6875
1994-06-15,6.671875
1994-06-16,6.65625
1994-06-17,6.5625
1994-06-20,6.53125
1994-06-21,6.3125
1994-06-22,6.34375
1994-06-23,6.3125
1994-06-24,6.125
1994-06-27,6.1875
1994-06-28,6.25
1994-06-29,6.34375
1994-06-30,6.53125
1994-07-01,6.71875
1994-07-05,6.96875
1994-07-06,6.9375
1994-07-07,7.0
1994-07-08,7.0
1994-07-11,7.0625
1994-07-12,7.328125
1994-07-13,7.28125
1994-07-14,7.28125
1994-07-15,7.15625
1994-07-18,7.1875
1994-07-19,7.25
1994-07-20,7.25
1994-07-21,7.28125
1994-07-22,7.21875
1994-07-25,7.25
1994-07-26,7.25
1994-07-27,7.25
1994-07-28,7.25
1994-07-29,7.25
1994-08-01,7.25
1994-08-02,7.25
1994-08-03,7.125
1994-08-04,7.03125
1994-08-05,6.875
1994-08-08,6.90625
1994-08-09,6.890625
1994-08-10,6.96875
1994-08-11,6.78125
1994-08-12,6.625
1994-08-15,6.625
1994-08-16,6.5
1994-08-17,6.6875
1994-08-18,6.6875
1994-08-19,6.5625
1994-08-22,6.5625
1994-08-23,6.53125
1994-08-24,6.375
1994-08-25,6.375
1994-08-26,6.265625
1994-08-29,6.5
1994-08-30,6.5
1994-08-31,6.25
1994-09-01,6.0
1994-09-02,6.0
1994-09-06,6.0625
1994-09-07,6.125
1994-09-08,6.03125
1994-09-09,6.03125
1994-09-12,6.074219
1994-09-13,6.0625
1994-09-14,6.03125
1994-09-15,6.1875
1994-09-16,6.15625
1994-09-19,6.125
1994-09-20,6.125
1994-09-21,6.1875
1994-09-22,6.1875
1994-09-23,6.15625
1994-09-26,6.25
1994-09-27,6.21875
1994-09-28,6.25
1994-09-29,6.21875
1994-09-30,6.203125
1994-10-03,6.09375
1994-10-04,6.0
1994-10-05,5.875
1994-10-06,5.84375
1994-10-07,5.875
1994-10-10,5.96875
1994-10-11,5.9375
1994-10-12,5.96875
1994-10-13,5.9375
1994-10-14,5.96875
1994-10-17,6.03125
1994-10-18,6.03125
1994-10-19,6.0625
1994-10-20,6.09375
1994-10-21,6.125
1994-10-24,6.3125
1994-10-25,6.4375
1994-10-26,6.375
1994-10-27,6.59375
1994-10-28,6.65625
1994-10-31,6.625
1994-11-01,6.46875
1994-11-02,6.5625
1994-11-03,6.5
1994-11-04,6.515625
1994-11-07,6.4375
1994-11-08,6.4375
1994-11-09,6.28125
1994-11-10,6.3125
1994-11-11,6.25
1994-11-14,6.25
1994-11-15,6.25
1994-11-16,6.25
1994-11-17,6.125
1994-11-18,6.1875
1994-11-21,6.21875
1994-11-22,6.125
1994-11-23,6.0625
1994-11-25,6.0625
1994-11-28,6.15625
1994-11-29,6.3125
