Date,SRCL
2001-05-14,11.19
2001-05-15,11.2525
2001-05-16,11.335
2001-05-17,11.1625
2001-05-18,10.9975
2001-05-21,10.685
2001-05-22,10.09
2001-05-23,9.75
2001-05-24,10.3375
2001-05-25,10.53
2001-05-29,10.475
2001-05-30,10.3125
2001-05-31,10.7075
2001-06-01,10.55
2001-06-04,10.3125
2001-06-05,10.555
2001-06-06,10.875
2001-06-07,11.075
2001-06-08,11.3725
2001-06-11,11.48
2001-06-12,11.725
2001-06-13,11.675
2001-06-14,11.4875
2001-06-15,11.35
2001-06-18,11.45
2001-06-19,12.0
2001-06-20,12.425
2001-06-21,12.2625
2001-06-22,11.1125
2001-06-25,11.12
2001-06-26,11.265
2001-06-27,11.275
2001-06-28,12.0
2001-06-29,11.7375
2001-07-02,11.835
2001-07-03,11.9275
2001-07-05,11.84
2001-07-06,11.75
2001-07-09,11.8375
2001-07-10,12.1675
2001-07-11,11.84
2001-07-12,12.0
2001-07-13,12.1025
2001-07-16,12.125
2001-07-17,12.7325
2001-07-18,12.5975
2001-07-19,12.605
2001-07-20,12.6625
2001-07-23,12.155
2001-07-24,11.55
2001-07-25,12.0625
2001-07-26,11.7375
2001-07-27,12.2125
2001-07-30,12.4825
2001-07-31,12.31
2001-08-01,11.9775
2001-08-02,12.015
2001-08-03,11.925
2001-08-06,11.185
2001-08-07,11.175
2001-08-08,11.6075
2001-08-09,11.9675
2001-08-10,12.0875
2001-08-13,12.1125
2001-08-14,12.25
2001-08-15,12.37
2001-08-16,12.5
2001-08-17,12.48
2001-08-20,12.5
2001-08-21,12.25
2001-08-22,12.1125
2001-08-23,11.7325
2001-08-24,11.405
2001-08-27,11.375
2001-08-28,11.5225
2001-08-29,11.4775
2001-08-30,11.455
2001-08-31,12.0425
2001-09-04,11.75
2001-09-05,11.6025
2001-09-06,11.355
2001-09-07,11.2475
2001-09-10,11.4575
2001-09-17,11.1975
2001-09-18,10.9375
2001-09-19,10.4375
2001-09-20,9.5025
2001-09-21,8.9025
2001-09-24,9.175
2001-09-25,9.585
2001-09-26,9.9725
2001-09-27,9.8125
2001-09-28,10.42
2001-10-01,10.72
2001-10-02,10.9
2001-10-03,11.5525
2001-10-04,11.6125
2001-10-05,11.1975
2001-10-08,10.75
2001-10-09,11.1025
2001-10-10,11.315
2001-10-11,11.4075
2001-10-12,10.9975
2001-10-15,11.3425
2001-10-16,11.6675
2001-10-17,11.4275
2001-10-18,11.3
2001-10-19,11.2875
2001-10-22,11.085
2001-10-23,11.41
2001-10-24,11.55
2001-10-25,12.26
2001-10-26,12.6075
2001-10-29,12.3725
2001-10-30,11.775
2001-10-31,12.0
2001-11-01,12.44
2001-11-02,12.2525
2001-11-05,12.7625
2001-11-06,12.9475
2001-11-07,12.7875
2001-11-08,11.75
2001-11-09,12.8225
2001-11-12,12.925
2001-11-13,13.3425
2001-11-14,13.525
2001-11-15,13.785
2001-11-16,13.775
2001-11-19,14.2875
2001-11-20,13.9375
2001-11-21,13.5025
2001-11-23,13.6625
2001-11-26,14.03
2001-11-27,14.48
2001-11-28,14.0125
2001-11-29,14.0475
2001-11-30,13.845
2001-12-03,13.8775
2001-12-04,14.1875
2001-12-05,14.815
2001-12-06,14.81
2001-12-07,14.995
2001-12-10,14.9225
2001-12-11,14.7675
2001-12-12,14.665
2001-12-13,15.2
2001-12-14,15.41
2001-12-17,15.2975
2001-12-18,15.3725
2001-12-19,15.525
2001-12-20,15.5525
2001-12-21,15.325
2001-12-24,15.61
2001-12-26,15.5425
2001-12-27,15.375
2001-12-28,15.105
2001-12-31,15.22
2002-01-02,14.925
2002-01-03,14.73
2002-01-04,14.4875
2002-01-07,14.4875
2002-01-08,14.7675
2002-01-09,14.39
2002-01-10,14.485
2002-01-11,14.8125
2002-01-14,14.51
2002-01-15,14.01
2002-01-16,14.5
2002-01-17,14.6525
2002-01-18,14.6325
2002-01-22,14.5375
2002-01-23,14.46
2002-01-24,14.715
2002-01-25,14.215
2002-01-28,13.2475
2002-01-29,14.175
2002-01-30,14.325
2002-01-31,14.25
2002-02-01,13.9175
2002-02-04,14.075
2002-02-05,13.685
2002-02-06,13.4275
2002-02-07,13.92
2002-02-08,14.1825
2002-02-11,14.3325
2002-02-12,14.305
2002-02-13,14.5475
2002-02-14,14.5
2002-02-15,14.85
2002-02-19,14.75
2002-02-20,15.6025
2002-02-21,15.37
2002-02-22,16.0
2002-02-25,16.049999
2002-02-26,16.049999
2002-02-27,16.225
2002-02-28,16.127501000000002
2002-03-01,16.3925
2002-03-04,16.745001000000002
2002-03-05,16.290001
2002-03-06,16.522499
2002-03-07,16.344998999999998
2002-03-08,16.34
2002-03-11,16.525
2002-03-12,16.5375
2002-03-13,16.525
2002-03-14,16.317498999999998
2002-03-15,16.434998999999998
2002-03-18,15.95
2002-03-19,16.525
2002-03-20,16.25
2002-03-21,15.875
2002-03-22,15.905
2002-03-25,15.905
2002-03-26,16.17
2002-03-27,15.6975
2002-03-28,15.64
2002-04-01,15.565
2002-04-02,15.0625
2002-04-03,15.0
2002-04-04,14.625
2002-04-05,14.7
2002-04-08,14.72
2002-04-09,14.965
2002-04-10,15.8775
2002-04-11,15.895
2002-04-12,15.8775
2002-04-15,15.71
2002-04-16,16.2075
2002-04-17,15.65
2002-04-18,15.7
2002-04-19,15.625
2002-04-22,15.715
2002-04-23,15.7625
2002-04-24,16.3925
2002-04-25,16.5725
2002-04-26,16.549999
2002-04-29,16.637501
2002-04-30,16.8825
2002-05-01,17.247498999999998
2002-05-02,17.875
2002-05-03,18.025
2002-05-06,18.1875
2002-05-07,18.0825
2002-05-08,18.352501
2002-05-09,18.125
2002-05-10,17.627501000000002
2002-05-13,18.105
2002-05-14,18.125
2002-05-15,18.24
2002-05-16,17.637501
2002-05-17,18.174999
2002-05-20,17.932501000000002
2002-05-21,17.5
2002-05-22,17.3475
2002-05-23,17.0625
2002-05-24,17.15
2002-05-28,17.002501000000002
2002-05-29,17.522499
2002-05-30,17.247498999999998
2002-05-31,17.190001000000002
2002-06-03,17.145
2002-06-04,16.895
2002-06-05,17.48
2002-06-06,17.5
2002-06-07,17.5
2002-06-10,17.965
2002-06-11,17.775
2002-06-12,18.34
2002-06-13,18.77
2002-06-14,18.245001000000002
2002-06-17,19.389999
2002-06-18,19.92
2002-06-19,20.075001
2002-06-20,19.629998999999998
2002-06-21,19.285
2002-06-24,18.745001000000002
2002-06-25,18.684998999999998
2002-06-26,17.67
2002-06-27,17.879998999999998
2002-06-28,17.705
2002-07-01,17.745001000000002
2002-07-02,17.025
2002-07-03,16.125
2002-07-05,16.785
2002-07-08,16.555
2002-07-09,16.16
2002-07-10,15.665
2002-07-11,16.15
2002-07-12,17.190001000000002
2002-07-15,16.635
2002-07-16,16.59
2002-07-17,16.875
2002-07-18,16.565001000000002
2002-07-19,15.995
2002-07-22,15.41
2002-07-23,15.015
2002-07-24,16.135
2002-07-25,16.895
2002-07-26,17.0
2002-07-29,17.4
2002-07-30,17.059998999999998
2002-07-31,16.504998999999998
2002-08-01,16.285
2002-08-02,15.845
2002-08-05,15.495
2002-08-06,15.965
2002-08-07,16.254998999999998
2002-08-08,16.190001000000002
2002-08-09,16.575001
2002-08-12,16.875
2002-08-13,16.125
2002-08-14,14.555
2002-08-15,14.21
2002-08-16,14.98
2002-08-19,14.75
2002-08-20,14.93
2002-08-21,15.085
2002-08-22,15.25
2002-08-23,15.035
2002-08-26,15.45
2002-08-27,15.405
2002-08-28,15.27
2002-08-29,15.495
2002-08-30,15.52
2002-09-03,15.35
2002-09-04,15.02
2002-09-05,15.0
2002-09-06,15.55
2002-09-09,15.585
2002-09-10,15.505
2002-09-11,15.25
2002-09-12,15.2
2002-09-13,15.345
2002-09-16,15.24
2002-09-17,15.25
2002-09-18,15.465
2002-09-19,15.445
2002-09-20,16.120001000000002
2002-09-23,15.33
2002-09-24,15.39
2002-09-25,15.575
2002-09-26,15.61
2002-09-27,16.424999
2002-09-30,16.959999
2002-10-01,17.355
2002-10-02,17.055
2002-10-03,16.969998999999998
2002-10-04,16.475
2002-10-07,15.85
2002-10-08,16.225
2002-10-09,15.505
2002-10-10,16.08
2002-10-11,17.035
2002-10-14,16.465
2002-10-15,17.030001000000002
2002-10-16,16.639999
2002-10-17,17.084999
2002-10-18,17.25
2002-10-21,18.004998999999998
2002-10-22,17.815001000000002
2002-10-23,18.215
2002-10-24,18.09
2002-10-25,17.445
2002-10-28,17.725
2002-10-29,18.174999
2002-10-30,17.709999
2002-10-31,16.65
2002-11-01,18.264999
2002-11-04,18.52
2002-11-05,18.235001
2002-11-06,17.625
2002-11-07,17.469998999999998
2002-11-08,18.0
2002-11-11,18.295
2002-11-12,18.299999
2002-11-13,18.295
2002-11-14,17.525
2002-11-15,17.205
2002-11-18,16.555
2002-11-19,16.625
2002-11-20,17.120001000000002
2002-11-21,17.309998999999998
2002-11-22,17.055
2002-11-25,17.190001000000002
2002-11-26,16.67
2002-11-27,16.965
2002-11-29,16.655001000000002
2002-12-02,16.295
2002-12-03,16.025
2002-12-04,16.355
2002-12-05,16.0
2002-12-06,16.209999
2002-12-09,15.685
2002-12-10,15.675
2002-12-11,15.685
2002-12-12,15.89
2002-12-13,15.995
2002-12-16,16.205
2002-12-17,15.855
2002-12-18,15.925
2002-12-19,15.905
2002-12-20,16.02
2002-12-23,16.004998999999998
2002-12-24,15.78
2002-12-26,15.865
2002-12-27,15.74
2002-12-30,15.925
2002-12-31,16.184998999999998
2003-01-02,16.594998999999998
2003-01-03,16.575001
2003-01-06,16.985001
2003-01-07,17.264999
2003-01-08,17.32
2003-01-09,17.895
2003-01-10,17.995001000000002
2003-01-13,17.82
2003-01-14,18.225
2003-01-15,18.235001
2003-01-16,17.525
2003-01-17,17.905001000000002
2003-01-21,17.92
2003-01-22,17.280001000000002
2003-01-23,17.200001
2003-01-24,17.15
2003-01-27,17.245001000000002
2003-01-28,17.275
2003-01-29,17.190001000000002
2003-01-30,16.915001
2003-01-31,16.945
2003-02-03,16.855
2003-02-04,16.525
2003-02-05,16.52
2003-02-06,16.639999
2003-02-07,16.6
2003-02-10,17.42
2003-02-11,17.360001
2003-02-12,17.93
2003-02-13,17.870001000000002
2003-02-14,17.42
2003-02-18,17.75
2003-02-19,17.25
2003-02-20,17.4
2003-02-21,17.92
2003-02-24,17.525
2003-02-25,17.629998999999998
2003-02-26,17.690001000000002
2003-02-27,17.98
2003-02-28,17.715
2003-03-03,17.65
2003-03-04,17.235001
2003-03-05,17.995001000000002
2003-03-06,18.09
2003-03-07,17.834999
2003-03-10,17.355
2003-03-11,17.43
2003-03-12,17.264999
2003-03-13,17.525
2003-03-14,17.615
2003-03-17,18.705
2003-03-18,18.945
2003-03-19,18.865
2003-03-20,19.25
2003-03-21,19.709999
2003-03-24,19.105
2003-03-25,18.875
2003-03-26,19.280001000000002
2003-03-27,19.205
2003-03-28,19.33
2003-03-31,18.795
2003-04-01,19.1
2003-04-02,19.92
2003-04-03,20.059998999999998
2003-04-04,19.65
2003-04-07,19.584999
2003-04-08,18.540001
2003-04-09,18.325001
2003-04-10,18.495001000000002
2003-04-11,18.639999
2003-04-14,19.02
2003-04-15,18.799999
2003-04-16,18.395
2003-04-17,18.530001000000002
2003-04-21,18.07
2003-04-22,18.385
2003-04-23,18.844998999999998
2003-04-24,18.725
2003-04-25,18.465
2003-04-28,19.174999
2003-04-29,19.51
2003-04-30,19.625
2003-05-01,19.870001000000002
2003-05-02,20.055
2003-05-05,20.715
2003-05-06,20.5
2003-05-07,20.0
2003-05-08,20.045
2003-05-09,20.549999
2003-05-12,20.645
2003-05-13,20.719998999999998
2003-05-14,20.525
2003-05-15,20.5
2003-05-16,20.375
2003-05-19,20.225
2003-05-20,19.924999
2003-05-21,19.834999
2003-05-22,19.635
2003-05-23,19.5
2003-05-27,19.67
2003-05-28,19.620001000000002
2003-05-29,19.625
2003-05-30,19.780001000000002
2003-06-02,19.299999
2003-06-03,19.120001000000002
2003-06-04,18.99
2003-06-05,19.049999
2003-06-06,18.540001
2003-06-09,18.184998999999998
2003-06-10,18.530001000000002
2003-06-11,18.51
2003-06-12,18.605
2003-06-13,18.495001000000002
2003-06-16,18.959999
2003-06-17,19.93
2003-06-18,19.795
2003-06-19,19.360001
2003-06-20,19.120001000000002
2003-06-23,19.200001
2003-06-24,19.174999
2003-06-25,18.940001000000002
2003-06-26,19.120001000000002
2003-06-27,19.129998999999998
2003-06-30,19.18
2003-07-01,20.215
2003-07-02,20.865
2003-07-03,21.075001
2003-07-07,21.65
2003-07-08,22.700001
2003-07-09,22.5
2003-07-10,22.924999
2003-07-11,23.0
2003-07-14,22.4
2003-07-15,22.23
2003-07-16,22.190001000000002
2003-07-17,21.855
2003-07-18,22.305
2003-07-21,22.120001000000002
2003-07-22,22.219998999999998
2003-07-23,22.264999
2003-07-24,21.6
2003-07-25,21.945
2003-07-28,22.51
2003-07-29,22.035
2003-07-30,22.1
2003-07-31,22.584999
2003-08-01,22.545
2003-08-04,22.615
2003-08-05,22.705
2003-08-06,22.110001
2003-08-07,22.379998999999998
2003-08-08,22.625
2003-08-11,23.355
2003-08-12,23.66
2003-08-13,23.924999
2003-08-14,23.75
2003-08-15,23.85
2003-08-18,24.4
2003-08-19,24.139999
2003-08-20,24.205
2003-08-21,24.58
2003-08-22,24.084999
2003-08-25,24.094998999999998
2003-08-26,23.790001
2003-08-27,23.48
2003-08-28,23.514999
2003-08-29,23.955
2003-09-02,24.35
2003-09-03,24.375
2003-09-04,24.594998999999998
2003-09-05,23.834999
2003-09-08,23.875
2003-09-09,24.225
2003-09-10,23.75
2003-09-11,23.445
2003-09-12,23.549999
2003-09-15,23.49
2003-09-16,23.924999
2003-09-17,23.85
2003-09-18,24.16
2003-09-19,24.459999
2003-09-22,24.245001000000002
2003-09-23,24.690001000000002
2003-09-24,24.235001
2003-09-25,24.129998999999998
2003-09-26,23.799999
2003-09-29,23.77
2003-09-30,23.625
2003-10-01,23.59
2003-10-02,23.15
2003-10-03,23.275
2003-10-06,23.24
2003-10-07,23.139999
2003-10-08,23.01
2003-10-09,23.02
2003-10-10,23.030001000000002
2003-10-13,23.1
2003-10-14,23.405001000000002
2003-10-15,23.625
2003-10-16,24.059998999999998
2003-10-17,23.905001000000002
2003-10-20,24.299999
2003-10-21,24.785
2003-10-22,24.540001
2003-10-23,24.945
2003-10-24,24.74
2003-10-27,24.92
2003-10-28,25.450001
2003-10-29,25.67
2003-10-30,24.125
2003-10-31,23.120001000000002
2003-11-03,23.475
2003-11-04,23.155001000000002
2003-11-05,23.01
2003-11-06,23.469998999999998
2003-11-07,23.665001
2003-11-10,23.965
2003-11-11,23.719998999999998
2003-11-12,24.18
2003-11-13,24.469998999999998
2003-11-14,24.254998999999998
2003-11-17,24.315001000000002
2003-11-18,24.344998999999998
2003-11-19,24.65
2003-11-20,24.09
2003-11-21,23.9
2003-11-24,24.174999
2003-11-25,24.16
2003-11-26,24.215
2003-11-28,24.66
2003-12-01,24.375
2003-12-02,23.825001
2003-12-03,23.495001000000002
2003-12-04,23.059998999999998
2003-12-05,22.905001000000002
2003-12-08,23.110001
2003-12-09,22.924999
2003-12-10,22.1
2003-12-11,22.094998999999998
2003-12-12,22.305
2003-12-15,22.33
2003-12-16,22.475
2003-12-17,23.055
2003-12-18,23.475
2003-12-19,23.620001000000002
2003-12-22,23.790001
2003-12-23,23.674999
2003-12-24,23.540001
2003-12-26,23.41
2003-12-29,23.844998999999998
2003-12-30,23.475
2003-12-31,23.35
2004-01-02,23.815001000000002
2004-01-05,23.584999
2004-01-06,23.315001000000002
2004-01-07,22.65
2004-01-08,22.485001
2004-01-09,22.35
2004-01-12,23.084999
2004-01-13,22.610001
2004-01-14,23.235001
2004-01-15,22.799999
2004-01-16,22.48
2004-01-20,21.725
2004-01-21,21.639999
2004-01-22,21.559998999999998
2004-01-23,21.674999
2004-01-26,21.775
2004-01-27,21.705
2004-01-28,21.795
2004-01-29,21.629998999999998
2004-01-30,22.1
2004-02-02,22.110001
2004-02-03,22.174999
2004-02-04,22.49
2004-02-05,22.620001000000002
2004-02-06,22.799999
2004-02-09,23.094998999999998
2004-02-10,23.709999
2004-02-11,24.615
2004-02-12,24.594998999999998
2004-02-13,23.965
2004-02-17,23.924999
2004-02-18,24.174999
2004-02-19,23.83
2004-02-20,23.475
2004-02-23,23.174999
2004-02-24,23.299999
2004-02-25,22.955
2004-02-26,23.135
2004-02-27,23.120001000000002
2004-03-01,23.66
2004-03-02,23.01
2004-03-03,23.504998999999998
2004-03-04,23.4
2004-03-05,23.775
2004-03-08,23.514999
2004-03-09,23.575001
2004-03-10,23.33
2004-03-11,23.004998999999998
2004-03-12,23.535
2004-03-15,22.855
2004-03-16,23.184998999999998
2004-03-17,23.895
2004-03-18,24.105
2004-03-19,24.110001
2004-03-22,23.42
2004-03-23,23.049999
2004-03-24,23.49
2004-03-25,23.57
2004-03-26,23.424999
2004-03-29,23.530001000000002
2004-03-30,24.0
2004-03-31,23.98
2004-04-01,24.025
2004-04-02,24.754998999999998
2004-04-05,24.725
2004-04-06,24.665001
2004-04-07,24.870001000000002
2004-04-08,24.879998999999998
2004-04-12,25.07
2004-04-13,24.905001000000002
2004-04-14,24.700001
2004-04-15,24.645
2004-04-16,24.834999
2004-04-19,24.75
2004-04-20,24.495001000000002
2004-04-21,24.6
2004-04-22,24.75
2004-04-23,24.844998999999998
2004-04-26,25.09
2004-04-27,25.375
2004-04-28,24.959999
2004-04-29,24.24
2004-04-30,23.879998999999998
2004-05-03,24.035
2004-05-04,24.559998999999998
2004-05-05,24.23
2004-05-06,24.200001
2004-05-07,23.825001
2004-05-10,23.67
2004-05-11,23.535
2004-05-12,23.059998999999998
2004-05-13,23.549999
2004-05-14,23.545
2004-05-17,22.85
2004-05-18,23.035
2004-05-19,23.1
2004-05-20,23.115
2004-05-21,22.955
2004-05-24,22.83
2004-05-25,23.424999
2004-05-26,23.1
2004-05-27,23.23
2004-05-28,23.014999
2004-06-01,23.02
2004-06-02,22.985001
2004-06-03,22.715
2004-06-04,22.895
2004-06-07,23.07
2004-06-08,23.370001000000002
2004-06-09,23.125
2004-06-10,23.285
2004-06-14,24.075001
2004-06-15,24.684998999999998
2004-06-16,25.225
2004-06-17,25.139999
2004-06-18,25.299999
2004-06-21,25.245001000000002
2004-06-22,25.375
2004-06-23,25.290001
2004-06-24,25.004998999999998
2004-06-25,24.795
2004-06-28,24.575001
2004-06-29,24.879998999999998
2004-06-30,25.870001000000002
2004-07-01,25.405001000000002
2004-07-02,25.129998999999998
2004-07-06,25.57
2004-07-07,26.094998999999998
2004-07-08,25.764999
2004-07-09,25.84
2004-07-12,25.865
2004-07-13,26.174999
2004-07-14,26.225
2004-07-15,26.459999
2004-07-16,26.299999
2004-07-19,25.965
2004-07-20,26.530001000000002
2004-07-21,25.934998999999998
2004-07-22,25.815001000000002
2004-07-23,25.32
2004-07-26,25.145
2004-07-27,25.58
2004-07-28,24.92
2004-07-29,24.735001
2004-07-30,24.5
2004-08-02,24.315001000000002
2004-08-03,24.0
2004-08-04,24.26
2004-08-05,23.705
2004-08-06,23.625
2004-08-09,23.200001
2004-08-10,23.584999
2004-08-11,23.805
2004-08-12,23.16
2004-08-13,23.16
2004-08-16,23.1
2004-08-17,22.950001
2004-08-18,23.155001000000002
2004-08-19,23.075001
2004-08-20,23.605
2004-08-23,23.305
2004-08-24,22.66
2004-08-25,22.764999
2004-08-26,22.805
2004-08-27,23.08
2004-08-30,23.02
2004-08-31,23.59
2004-09-01,23.965
2004-09-02,24.16
2004-09-03,24.075001
2004-09-07,24.245001000000002
2004-09-08,23.700001
2004-09-09,23.450001
2004-09-10,23.145
2004-09-13,23.105
2004-09-14,22.799999
2004-09-15,22.48
2004-09-16,22.18
2004-09-17,22.305
2004-09-20,22.370001000000002
2004-09-21,22.389999
2004-09-22,22.254998999999998
2004-09-23,22.424999
2004-09-24,22.799999
2004-09-27,22.700001
2004-09-28,22.99
2004-09-29,23.375
2004-09-30,22.950001
2004-10-01,22.955
2004-10-04,22.924999
2004-10-05,22.870001000000002
2004-10-06,22.950001
2004-10-07,22.575001
2004-10-08,22.605
2004-10-11,22.49
2004-10-12,22.58
2004-10-13,22.51
2004-10-14,22.485001
2004-10-15,22.735001
2004-10-18,22.775
2004-10-19,22.495001000000002
2004-10-20,22.485001
2004-10-21,22.549999
2004-10-22,22.5
2004-10-25,22.315001000000002
2004-10-26,22.120001000000002
2004-10-27,20.9
2004-10-28,22.514999
2004-10-29,22.665001
2004-11-01,22.645
2004-11-02,22.459999
2004-11-03,23.049999
2004-11-04,22.905001000000002
2004-11-05,22.43
2004-11-08,22.014999
2004-11-09,21.9
2004-11-10,21.805
2004-11-11,21.635
2004-11-12,21.375
2004-11-15,21.16
2004-11-16,21.344998999999998
2004-11-17,21.525
2004-11-18,21.49
2004-11-19,21.459999
2004-11-22,21.5
2004-11-23,21.35
2004-11-24,21.33
2004-11-26,21.389999
2004-11-29,21.125
2004-11-30,20.895
2004-12-01,21.15
2004-12-02,21.615
2004-12-03,22.02
2004-12-06,22.555
2004-12-07,22.424999
2004-12-08,22.940001000000002
2004-12-09,23.17
2004-12-10,23.674999
2004-12-13,23.389999
2004-12-14,23.299999
2004-12-15,23.155001000000002
2004-12-16,23.025
2004-12-17,22.955
2004-12-20,22.575001
2004-12-21,22.895
2004-12-22,23.065001000000002
2004-12-23,23.1
2004-12-27,22.855
2004-12-28,23.43
2004-12-29,23.040001
2004-12-30,23.195
2004-12-31,22.975
2005-01-03,23.0
2005-01-04,22.75
2005-01-05,22.719998999999998
2005-01-06,22.725
2005-01-07,24.25
2005-01-10,24.629998999999998
2005-01-11,24.594998999999998
2005-01-12,25.09
2005-01-13,24.98
2005-01-14,24.950001
2005-01-18,24.695
2005-01-19,24.555
2005-01-20,24.32
2005-01-21,24.334999
2005-01-24,24.4
2005-01-25,24.725
2005-01-26,24.950001
2005-01-27,25.375
2005-01-28,25.48
2005-01-31,25.715
2005-02-01,25.799999
2005-02-02,25.635
2005-02-03,25.495001000000002
2005-02-04,25.475
2005-02-07,25.530001000000002
2005-02-08,25.469998999999998
2005-02-09,25.41
2005-02-10,24.905001000000002
2005-02-11,22.67
2005-02-14,23.084999
2005-02-15,22.9
2005-02-16,23.025
2005-02-17,22.834999
2005-02-18,22.799999
2005-02-22,22.41
2005-02-23,22.665001
2005-02-24,22.805
2005-02-25,22.965
2005-02-28,22.99
2005-03-01,23.295
2005-03-02,23.055
2005-03-03,23.01
2005-03-04,23.01
2005-03-07,23.370001000000002
2005-03-08,23.25
2005-03-09,23.184998999999998
2005-03-10,23.275
2005-03-11,22.93
2005-03-14,23.105
2005-03-15,23.235001
2005-03-16,22.92
2005-03-17,22.725
2005-03-18,22.700001
2005-03-21,22.639999
2005-03-22,22.620001000000002
2005-03-23,22.355
2005-03-24,22.24
2005-03-28,22.125
2005-03-29,22.129998999999998
2005-03-30,22.209999
2005-03-31,22.1
2005-04-01,22.530001000000002
2005-04-04,22.025
2005-04-05,22.24
2005-04-06,22.125
2005-04-07,22.075001
2005-04-08,22.075001
2005-04-11,22.01
2005-04-12,21.959999
2005-04-13,21.959999
2005-04-14,21.969998999999998
2005-04-15,22.059998999999998
2005-04-18,22.58
2005-04-19,22.639999
2005-04-20,22.059998999999998
2005-04-21,22.209999
2005-04-22,22.09
2005-04-25,22.594998999999998
2005-04-26,23.85
2005-04-27,24.004998999999998
2005-04-28,23.885
2005-04-29,24.334999
2005-05-02,24.84
2005-05-03,24.754998999999998
2005-05-04,24.945
2005-05-05,24.155001000000002
2005-05-06,24.15
2005-05-09,24.32
2005-05-10,24.52
2005-05-11,24.73
2005-05-12,24.48
2005-05-13,24.315001000000002
2005-05-16,24.495001000000002
2005-05-17,24.549999
2005-05-18,24.709999
2005-05-19,24.985001
2005-05-20,24.665001
2005-05-23,24.355
2005-05-24,24.459999
2005-05-25,24.115
2005-05-26,24.525
2005-05-27,24.6
2005-05-31,24.825001
2005-06-01,25.65
2005-06-02,25.934998999999998
2005-06-03,25.795
2005-06-06,25.82
2005-06-07,25.745001000000002
2005-06-08,25.389999
2005-06-09,25.860001
2005-06-10,26.115
2005-06-13,26.594998999999998
2005-06-14,26.709999
2005-06-15,26.855
2005-06-16,26.91
2005-06-17,26.24
2005-06-20,25.969998999999998
2005-06-21,25.795
2005-06-22,25.52
2005-06-23,25.219998999999998
2005-06-24,24.684998999999998
2005-06-27,24.76
2005-06-28,25.205
2005-06-29,25.25
2005-06-30,25.16
2005-07-01,25.370001000000002
2005-07-05,25.455
2005-07-06,25.299999
2005-07-07,25.290001
2005-07-08,25.334999
2005-07-11,25.51
2005-07-12,26.26
2005-07-13,26.555
2005-07-14,26.799999
2005-07-15,27.305
2005-07-18,28.030001000000002
2005-07-19,28.200001
2005-07-20,28.49
2005-07-21,28.504998999999998
2005-07-22,28.67
2005-07-25,28.485001
2005-07-26,28.66
2005-07-27,28.775
2005-07-28,29.23
2005-07-29,29.059998999999998
2005-08-01,29.23
2005-08-02,29.245001000000002
2005-08-03,29.065001000000002
2005-08-04,29.709999
2005-08-05,29.735001
2005-08-08,29.695
2005-08-09,29.65
2005-08-10,29.375
2005-08-11,29.355
2005-08-12,29.530001000000002
2005-08-15,29.59
2005-08-16,29.41
2005-08-17,29.51
2005-08-18,29.219998999999998
2005-08-19,28.985001
2005-08-22,29.24
2005-08-23,29.190001000000002
2005-08-24,28.475
2005-08-25,28.745001000000002
2005-08-26,28.495001000000002
2005-08-29,28.73
2005-08-30,28.66
2005-08-31,29.065001000000002
2005-09-01,28.9
2005-09-02,28.9
2005-09-06,29.025
2005-09-07,29.139999
2005-09-08,29.045
2005-09-09,29.26
2005-09-12,29.075001
2005-09-13,28.915001
2005-09-14,28.705
2005-09-15,28.559998999999998
2005-09-16,28.57
2005-09-19,28.405001000000002
2005-09-20,28.254998999999998
2005-09-21,27.360001
2005-09-22,27.559998999999998
2005-09-23,27.959999
2005-09-26,28.264999
2005-09-27,28.355
2005-09-28,28.17
2005-09-29,28.594998999999998
2005-09-30,28.575001
2005-10-03,28.375
2005-10-04,28.02
2005-10-05,27.625
2005-10-06,27.77
2005-10-07,27.635
2005-10-10,28.030001000000002
2005-10-11,28.004998999999998
2005-10-12,27.705
2005-10-13,27.434998999999998
2005-10-14,27.525
2005-10-17,27.5
2005-10-18,27.299999
2005-10-19,27.5
2005-10-20,27.18
2005-10-21,27.26
2005-10-24,27.42
2005-10-25,27.475
2005-10-26,28.785
2005-10-27,28.26
2005-10-28,28.924999
2005-10-31,28.780001000000002
2005-11-01,29.815001000000002
2005-11-02,30.225
2005-11-03,29.440001000000002
2005-11-04,29.209999
2005-11-07,29.049999
2005-11-08,29.09
2005-11-09,29.5
2005-11-10,30.184998999999998
2005-11-11,29.99
2005-11-14,30.219998999999998
2005-11-15,30.395
2005-11-16,30.219998999999998
2005-11-17,30.76
2005-11-18,30.745001000000002
2005-11-21,30.875
2005-11-22,30.75
2005-11-23,30.805
2005-11-25,30.924999
2005-11-28,30.485001
2005-11-29,30.485001
2005-11-30,30.66
2005-12-01,30.924999
2005-12-02,30.75
2005-12-05,31.105
2005-12-06,31.0
2005-12-07,30.91
2005-12-08,30.834999
2005-12-09,30.674999
2005-12-12,30.264999
2005-12-13,31.0
2005-12-14,31.76
2005-12-15,30.264999
2005-12-16,30.33
2005-12-19,29.34
2005-12-20,29.325001
2005-12-21,28.975
2005-12-22,28.75
2005-12-23,29.42
2005-12-27,29.445
2005-12-28,29.875
2005-12-29,29.695
2005-12-30,29.440001000000002
2006-01-03,29.305
2006-01-04,29.215
2006-01-05,29.045
2006-01-06,29.34
2006-01-09,29.424999
2006-01-10,29.200001
2006-01-11,28.940001000000002
2006-01-12,28.639999
