Date,UI
2016-05-20,37.889998999999996
2016-05-23,37.93
2016-05-24,39.869999
2016-05-25,39.799999
2016-05-26,40.080002
2016-05-27,39.959998999999996
2016-05-31,39.860001000000004
2016-06-01,39.630001
2016-06-02,40.040001000000004
2016-06-03,40.060001
2016-06-06,40.400002
2016-06-07,39.759997999999996
2016-06-08,41.150002
2016-06-09,40.830002
2016-06-10,39.810001
2016-06-13,39.939999
2016-06-14,39.959998999999996
2016-06-15,40.150002
2016-06-16,39.82
2016-06-17,39.810001
2016-06-20,40.049999
2016-06-21,39.810001
2016-06-22,39.77
2016-06-23,40.139998999999996
2016-06-24,38.59
2016-06-27,36.23
2016-06-28,37.0
2016-06-29,37.959998999999996
2016-06-30,38.66
2016-07-01,38.310001
2016-07-05,37.77
2016-07-06,37.700001
2016-07-07,37.970001
2016-07-08,39.41
2016-07-11,39.52
2016-07-12,39.790001000000004
2016-07-13,39.91
2016-07-14,39.400002
2016-07-15,39.860001000000004
2016-07-18,40.080002
2016-07-19,39.75
2016-07-20,41.82
2016-07-21,41.450001
2016-07-22,42.119999
2016-07-25,43.459998999999996
2016-07-26,44.259997999999996
2016-07-27,44.029999
2016-07-28,44.389998999999996
2016-07-29,44.720001
2016-08-01,44.869999
2016-08-02,44.080002
2016-08-03,44.549999
2016-08-04,45.060001
2016-08-05,49.610001000000004
2016-08-08,49.66
2016-08-09,49.939999
2016-08-10,49.990002000000004
2016-08-11,49.860001000000004
2016-08-12,50.25
2016-08-15,50.720001
2016-08-16,50.23
2016-08-17,49.869999
2016-08-18,50.040001000000004
2016-08-19,50.560001
2016-08-22,50.68
2016-08-23,51.290001000000004
2016-08-24,51.27
2016-08-25,51.689999
2016-08-26,52.259997999999996
2016-08-29,52.049999
2016-08-30,52.360001000000004
2016-08-31,51.400002
2016-09-01,52.07
2016-09-02,53.169998
2016-09-06,52.689999
2016-09-07,52.810001
2016-09-08,53.009997999999996
2016-09-09,51.0
2016-09-12,52.860001000000004
2016-09-13,52.52
2016-09-14,52.82
2016-09-15,52.810001
2016-09-16,52.5
2016-09-19,52.830002
2016-09-20,52.57
2016-09-21,53.41
2016-09-22,54.189999
2016-09-23,53.200001
2016-09-26,53.130001
2016-09-27,54.23
2016-09-28,54.0
2016-09-29,53.84
2016-09-30,53.5
2016-10-03,53.790001000000004
2016-10-04,53.57
2016-10-05,53.790001000000004
2016-10-06,54.200001
2016-10-07,53.77
2016-10-10,53.779999
2016-10-11,53.790001000000004
2016-10-12,50.41
2016-10-13,49.470001
2016-10-14,49.169998
2016-10-17,49.310001
2016-10-18,49.529999
2016-10-19,49.98
2016-10-20,50.389998999999996
2016-10-21,51.830002
2016-10-24,52.779999
2016-10-25,52.360001000000004
2016-10-26,52.900002
2016-10-27,51.830002
2016-10-28,52.18
2016-10-31,52.43
2016-11-01,52.439999
2016-11-02,52.099998
2016-11-03,51.759997999999996
2016-11-04,53.5
2016-11-07,52.990002000000004
2016-11-08,52.720001
2016-11-09,52.709998999999996
2016-11-10,52.07
2016-11-11,53.450001
2016-11-14,54.119999
2016-11-15,55.509997999999996
2016-11-16,56.459998999999996
2016-11-17,56.029999
2016-11-18,56.09
2016-11-21,56.830002
2016-11-22,56.209998999999996
2016-11-23,56.91
2016-11-25,57.369999
2016-11-28,57.139998999999996
2016-11-29,56.75
2016-11-30,55.959998999999996
2016-12-01,52.869999
2016-12-02,53.34
2016-12-05,54.380001
2016-12-06,55.860001000000004
2016-12-07,57.029999
2016-12-08,57.73
2016-12-09,56.240002000000004
2016-12-12,56.869999
2016-12-13,57.610001000000004
2016-12-14,57.560001
2016-12-15,57.779999
2016-12-16,57.75
2016-12-19,58.23
2016-12-20,57.900002
2016-12-21,58.02
2016-12-22,58.450001
2016-12-23,58.080002
2016-12-27,58.220001
2016-12-28,57.779999
2016-12-29,57.380001
2016-12-30,57.799999
2017-01-03,57.860001000000004
2017-01-04,58.41
2017-01-05,57.43
2017-01-06,57.369999
2017-01-09,57.459998999999996
2017-01-10,57.98
2017-01-11,58.41
2017-01-12,58.369999
2017-01-13,59.689999
2017-01-17,57.900002
2017-01-18,59.700001
2017-01-19,59.080002
2017-01-20,58.549999
2017-01-23,60.09
2017-01-24,61.57
2017-01-25,62.259997999999996
2017-01-26,61.990002000000004
2017-01-27,62.630001
2017-01-30,62.240002000000004
2017-01-31,62.400002
2017-02-01,62.48
2017-02-02,62.73
2017-02-03,63.52
2017-02-06,63.619999
2017-02-07,62.709998999999996
2017-02-08,63.66
2017-02-09,64.129997
2017-02-10,53.43
2017-02-13,50.400002
2017-02-14,50.02
2017-02-15,49.610001000000004
2017-02-16,49.220001
2017-02-17,49.279999
2017-02-21,49.299999
2017-02-22,49.369999
2017-02-23,48.919998
2017-02-24,49.59
2017-02-27,49.52
2017-02-28,49.139998999999996
2017-03-01,49.59
2017-03-02,47.959998999999996
2017-03-03,47.939999
2017-03-06,48.299999
2017-03-07,48.669998
2017-03-08,49.060001
2017-03-09,49.52
2017-03-10,49.860001000000004
2017-03-13,51.150002
2017-03-14,51.0
2017-03-15,51.919998
2017-03-16,52.439999
2017-03-17,51.41
2017-03-20,51.549999
2017-03-21,49.509997999999996
2017-03-22,50.630001
2017-03-23,50.669998
2017-03-24,50.669998
2017-03-27,50.490002000000004
2017-03-28,50.880001
2017-03-29,51.0
2017-03-30,50.619999
2017-03-31,50.259997999999996
2017-04-03,49.900002
2017-04-04,49.360001000000004
2017-04-05,48.889998999999996
2017-04-06,49.330002
2017-04-07,49.52
2017-04-10,49.529999
2017-04-11,49.360001000000004
2017-04-12,48.43
2017-04-13,48.450001
2017-04-17,48.82
2017-04-18,49.5
2017-04-19,50.27
2017-04-20,50.630001
2017-04-21,50.040001000000004
2017-04-24,51.16
2017-04-25,51.740002000000004
2017-04-26,51.419998
2017-04-27,51.889998999999996
2017-04-28,51.52
2017-05-01,52.150002
2017-05-02,51.18
2017-05-03,50.16
2017-05-04,50.169998
2017-05-05,47.209998999999996
2017-05-08,46.380001
2017-05-09,46.84
2017-05-10,46.709998999999996
2017-05-11,46.759997999999996
2017-05-12,47.75
2017-05-15,49.209998999999996
2017-05-16,50.27
2017-05-17,49.189999
2017-05-18,48.369999
2017-05-19,49.080002
2017-05-22,48.919998
2017-05-23,48.0
2017-05-24,47.25
2017-05-25,47.299999
2017-05-26,47.75
2017-05-30,47.490002000000004
2017-05-31,47.16
2017-06-01,48.560001
2017-06-02,48.82
2017-06-05,50.299999
2017-06-06,50.150002
2017-06-07,49.889998999999996
2017-06-08,50.790001000000004
2017-06-09,49.330002
2017-06-12,49.139998999999996
2017-06-13,48.939999
2017-06-14,49.990002000000004
2017-06-15,48.299999
2017-06-16,48.470001
2017-06-19,49.080002
2017-06-20,49.18
2017-06-21,49.540001000000004
2017-06-22,50.650002
2017-06-23,51.369999
2017-06-26,51.599998
2017-06-27,51.790001000000004
2017-06-28,52.959998999999996
2017-06-29,51.689999
2017-06-30,51.970001
2017-07-03,51.57
2017-07-05,52.0
2017-07-06,52.130001
2017-07-07,52.450001
2017-07-10,52.599998
2017-07-11,52.880001
2017-07-12,52.119999
2017-07-13,51.32
2017-07-14,51.330002
2017-07-17,51.43
2017-07-18,51.060001
2017-07-19,52.380001
2017-07-20,51.75
2017-07-21,52.240002000000004
2017-07-24,52.619999
2017-07-25,53.240002000000004
2017-07-26,53.099998
2017-07-27,53.259997999999996
2017-07-28,53.299999
2017-07-31,54.5
2017-08-01,55.049999
2017-08-02,53.93
2017-08-03,62.860001000000004
2017-08-04,65.129997
2017-08-07,64.980003
2017-08-08,66.440002
2017-08-09,66.040001
2017-08-10,64.389999
2017-08-11,65.120003
2017-08-14,66.230003
2017-08-15,65.959999
2017-08-16,66.279999
2017-08-17,65.360001
2017-08-18,65.940002
2017-08-21,66.43
2017-08-22,65.860001
2017-08-23,65.120003
2017-08-24,64.870003
2017-08-25,64.650002
2017-08-28,61.939999
2017-08-29,61.450001
2017-08-30,61.799999
2017-08-31,59.59
2017-09-01,58.970001
2017-09-05,57.57
2017-09-06,57.52
2017-09-07,58.630001
2017-09-08,57.860001000000004
2017-09-11,59.119999
2017-09-12,58.349998
2017-09-13,57.18
2017-09-14,57.360001000000004
2017-09-15,54.950001
2017-09-18,50.619999
2017-09-19,50.75
2017-09-20,52.18
2017-09-21,52.66
2017-09-22,54.18
2017-09-25,55.43
2017-09-26,53.84
2017-09-27,55.330002
2017-09-28,55.869999
2017-09-29,56.02
2017-10-02,57.529999
2017-10-03,58.200001
2017-10-04,57.189999
2017-10-05,56.18
2017-10-06,56.27
2017-10-09,55.060001
2017-10-10,56.169998
2017-10-11,56.099998
2017-10-12,56.98
2017-10-13,60.32
2017-10-16,59.09
2017-10-17,59.509997999999996
2017-10-18,61.459998999999996
2017-10-19,62.439999
2017-10-20,62.759997999999996
2017-10-23,62.75
2017-10-24,63.049999
2017-10-25,62.950001
2017-10-26,65.58000200000001
2017-10-27,65.849998
2017-10-30,62.799999
2017-10-31,62.18
2017-11-01,62.369999
2017-11-02,62.82
2017-11-03,64.91999799999999
2017-11-06,66.360001
2017-11-07,66.040001
2017-11-08,65.110001
2017-11-09,62.630001
2017-11-10,62.540001000000004
2017-11-13,63.02
2017-11-14,64.5
2017-11-15,63.509997999999996
2017-11-16,64.699997
2017-11-17,65.589996
2017-11-20,66.870003
2017-11-21,66.08000200000001
2017-11-22,66.16999799999999
2017-11-24,66.870003
2017-11-27,67.199997
2017-11-28,66.91999799999999
2017-11-29,66.68
2017-11-30,66.83000200000001
2017-12-01,66.839996
2017-12-04,66.110001
2017-12-05,66.510002
2017-12-06,66.66999799999999
2017-12-07,67.230003
2017-12-08,65.839996
2017-12-11,63.169998
2017-12-12,63.380001
2017-12-13,65.0
2017-12-14,65.610001
2017-12-15,65.790001
2017-12-18,69.93
2017-12-19,69.809998
2017-12-20,67.550003
2017-12-21,67.599998
2017-12-22,68.449997
2017-12-26,67.839996
2017-12-27,70.959999
2017-12-28,71.489998
2017-12-29,71.019997
2018-01-02,70.029999
2018-01-03,72.349998
2018-01-04,74.139999
2018-01-05,74.220001
2018-01-08,74.059998
2018-01-09,73.599998
2018-01-10,73.459999
2018-01-11,73.75
2018-01-12,73.660004
2018-01-16,74.0
2018-01-17,73.650002
2018-01-18,73.519997
2018-01-19,75.010002
2018-01-22,75.550003
2018-01-23,78.489998
2018-01-24,78.129997
2018-01-25,80.349998
2018-01-26,81.050003
2018-01-29,81.739998
2018-01-30,81.489998
2018-01-31,80.66999799999999
2018-02-01,79.849998
2018-02-02,78.459999
2018-02-05,76.980003
2018-02-06,78.769997
2018-02-07,78.5
2018-02-08,67.459999
2018-02-09,70.550003
2018-02-12,70.040001
2018-02-13,70.370003
2018-02-14,72.059998
2018-02-15,75.290001
2018-02-16,74.040001
2018-02-20,55.279999
2018-02-21,56.68
2018-02-22,56.610001000000004
2018-02-23,57.0
2018-02-26,59.290001000000004
2018-02-27,61.209998999999996
2018-02-28,63.599998
2018-03-01,65.199997
2018-03-02,67.400002
2018-03-05,69.059998
2018-03-06,69.849998
2018-03-07,69.33000200000001
2018-03-08,70.339996
2018-03-09,69.970001
2018-03-12,69.839996
2018-03-13,70.730003
2018-03-14,69.82
2018-03-15,70.870003
2018-03-16,71.290001
2018-03-19,69.83000200000001
2018-03-20,71.940002
2018-03-21,70.5
2018-03-22,70.190002
2018-03-23,68.139999
2018-03-26,70.370003
2018-03-27,68.860001
2018-03-28,67.68
2018-03-29,68.800003
2018-04-02,68.900002
2018-04-03,69.279999
2018-04-04,70.360001
2018-04-05,72.639999
2018-04-06,70.32
2018-04-09,69.129997
2018-04-10,69.260002
2018-04-11,69.32
2018-04-12,71.190002
2018-04-13,71.779999
2018-04-16,71.120003
2018-04-17,73.699997
2018-04-18,74.25
2018-04-19,74.809998
2018-04-20,74.239998
2018-04-23,72.190002
2018-04-24,71.190002
2018-04-25,72.230003
2018-04-26,71.900002
2018-04-27,71.290001
2018-04-30,71.260002
2018-05-01,71.709999
2018-05-02,72.190002
2018-05-03,71.040001
2018-05-04,72.360001
2018-05-07,74.25
2018-05-08,73.5
2018-05-09,73.349998
2018-05-10,81.440002
2018-05-11,81.720001
2018-05-14,80.360001
2018-05-15,80.610001
2018-05-16,80.529999
2018-05-17,80.980003
2018-05-18,80.339996
2018-05-21,80.970001
2018-05-22,80.010002
2018-05-23,80.400002
2018-05-24,81.0
2018-05-25,81.720001
2018-05-29,80.849998
2018-05-30,83.269997
2018-05-31,82.589996
2018-06-01,84.209999
2018-06-04,84.75
2018-06-05,85.0
2018-06-06,85.160004
2018-06-07,84.309998
2018-06-08,85.059998
2018-06-11,86.760002
2018-06-12,86.279999
2018-06-13,87.059998
2018-06-14,87.57
2018-06-15,87.440002
2018-06-18,87.349998
2018-06-19,87.779999
2018-06-20,86.110001
2018-06-21,86.08000200000001
2018-06-22,83.300003
2018-06-25,81.230003
2018-06-26,83.639999
2018-06-27,82.459999
2018-06-28,84.959999
2018-06-29,84.720001
2018-07-02,86.099998
2018-07-03,83.610001
2018-07-05,84.379997
2018-07-06,86.660004
2018-07-09,87.83000200000001
2018-07-10,88.360001
2018-07-11,88.440002
2018-07-12,88.629997
2018-07-13,87.970001
2018-07-16,88.25
2018-07-17,88.739998
2018-07-18,89.0
2018-07-19,88.980003
2018-07-20,88.440002
2018-07-23,87.91999799999999
2018-07-24,86.389999
2018-07-25,86.589996
2018-07-26,86.379997
2018-07-27,83.959999
2018-07-30,83.029999
2018-07-31,82.58000200000001
2018-08-01,83.260002
2018-08-02,84.309998
2018-08-03,84.610001
2018-08-06,84.290001
2018-08-07,81.239998
2018-08-08,79.720001
2018-08-09,81.779999
2018-08-10,81.410004
2018-08-13,80.970001
2018-08-14,82.16999799999999
2018-08-15,82.160004
2018-08-16,81.660004
2018-08-17,82.029999
2018-08-20,82.470001
2018-08-21,84.66999799999999
2018-08-22,84.309998
2018-08-23,83.0
2018-08-24,83.059998
2018-08-27,85.040001
2018-08-28,89.220001
2018-08-29,86.110001
2018-08-30,87.160004
2018-08-31,89.709999
2018-09-04,89.769997
2018-09-05,89.239998
2018-09-06,90.33000200000001
2018-09-07,89.620003
2018-09-10,89.389999
2018-09-11,92.449997
2018-09-12,95.889999
2018-09-13,97.040001
2018-09-14,97.760002
2018-09-17,97.43
2018-09-18,98.730003
2018-09-19,96.790001
2018-09-20,97.019997
2018-09-21,98.58000200000001
2018-09-24,98.400002
2018-09-25,98.900002
2018-09-26,98.040001
2018-09-27,98.91999799999999
2018-09-28,98.860001
2018-10-01,97.07
2018-10-02,97.440002
2018-10-03,98.33000200000001
2018-10-04,94.620003
2018-10-05,91.870003
2018-10-08,90.980003
2018-10-09,87.809998
2018-10-10,83.040001
2018-10-11,83.010002
2018-10-12,86.58000200000001
2018-10-15,86.279999
2018-10-16,90.239998
2018-10-17,91.16999799999999
2018-10-18,89.940002
2018-10-19,88.290001
2018-10-22,90.66999799999999
2018-10-23,89.660004
2018-10-24,84.809998
2018-10-25,88.190002
2018-10-26,87.510002
2018-10-29,86.760002
2018-10-30,90.040001
2018-10-31,93.089996
2018-11-01,92.16999799999999
2018-11-02,93.010002
2018-11-05,90.360001
2018-11-06,90.900002
2018-11-07,93.93
2018-11-08,94.540001
2018-11-09,111.129997
2018-11-12,105.959999
2018-11-13,106.690002
2018-11-14,108.41999799999999
2018-11-15,111.93
2018-11-16,111.43
2018-11-19,109.18
2018-11-20,106.459999
2018-11-21,108.730003
2018-11-23,108.529999
2018-11-26,110.220001
2018-11-27,108.83000200000001
2018-11-28,110.360001
2018-11-29,110.559998
2018-11-30,108.980003
2018-12-03,112.800003
2018-12-04,108.58000200000001
2018-12-06,110.639999
2018-12-07,106.480003
2018-12-10,108.980003
2018-12-11,108.519997
2018-12-12,112.91999799999999
2018-12-13,110.459999
2018-12-14,108.639999
2018-12-17,103.940002
2018-12-18,101.91999799999999
2018-12-19,99.599998
2018-12-20,97.389999
2018-12-21,94.739998
2018-12-24,93.010002
2018-12-26,97.16999799999999
2018-12-27,98.239998
2018-12-28,98.940002
2018-12-31,99.410004
2019-01-02,99.309998
2019-01-03,95.949997
2019-01-04,99.940002
2019-01-07,103.25
2019-01-08,104.0
2019-01-09,104.139999
2019-01-10,106.660004
2019-01-11,106.489998
2019-01-14,101.389999
2019-01-15,102.93
2019-01-16,101.790001
2019-01-17,103.800003
2019-01-18,105.150002
2019-01-22,104.610001
2019-01-23,106.370003
2019-01-24,107.16999799999999
2019-01-25,107.300003
2019-01-28,106.790001
2019-01-29,106.230003
2019-01-30,107.940002
2019-01-31,108.209999
2019-02-01,109.589996
2019-02-04,111.970001
2019-02-05,108.709999
2019-02-06,109.589996
2019-02-07,107.279999
2019-02-08,124.529999
2019-02-11,128.990005
2019-02-12,129.360001
2019-02-13,133.509995
2019-02-14,136.190002
2019-02-15,136.25
2019-02-19,138.220001
2019-02-20,140.649994
2019-02-21,142.449997
2019-02-22,143.470001
2019-02-25,145.240005
2019-02-26,146.429993
2019-02-27,147.529999
2019-02-28,144.389999
2019-03-01,144.380005
2019-03-04,143.860001
2019-03-05,143.970001
2019-03-06,141.369995
2019-03-07,139.580002
2019-03-08,140.720001
2019-03-11,143.220001
2019-03-12,142.470001
2019-03-13,142.100006
2019-03-14,143.899994
2019-03-15,144.889999
2019-03-18,143.699997
2019-03-19,143.199997
2019-03-20,143.759995
2019-03-21,147.330002
2019-03-22,144.270004
2019-03-25,143.800003
2019-03-26,145.16000400000001
2019-03-27,144.949997
2019-03-28,147.360001
2019-03-29,149.71000700000002
2019-04-01,154.630005
2019-04-02,158.139999
2019-04-03,160.669998
2019-04-04,159.190002
2019-04-05,162.190002
2019-04-08,162.199997
2019-04-09,160.58999599999999
2019-04-10,162.979996
2019-04-11,164.059998
2019-04-12,165.770004
2019-04-15,167.91000400000001
2019-04-16,171.070007
2019-04-17,166.330002
2019-04-18,167.75
2019-04-22,170.220001
2019-04-23,170.520004
2019-04-24,168.350006
2019-04-25,166.78999299999998
2019-04-26,165.990005
2019-04-29,169.419998
2019-04-30,170.449997
2019-05-01,169.740005
2019-05-02,169.059998
2019-05-03,171.16000400000001
2019-05-06,170.520004
2019-05-07,163.75
2019-05-08,165.820007
2019-05-09,156.419998
2019-05-10,139.389999
2019-05-13,130.949997
2019-05-14,128.830002
2019-05-15,130.309998
2019-05-16,131.259995
2019-05-17,128.080002
2019-05-20,125.779999
2019-05-21,126.370003
2019-05-22,128.509995
2019-05-23,125.18
2019-05-24,126.879997
2019-05-28,122.949997
2019-05-29,123.58000200000001
2019-05-30,123.800003
2019-05-31,120.309998
2019-06-03,119.93
2019-06-04,123.059998
2019-06-05,126.010002
2019-06-06,125.93
2019-06-07,128.809998
2019-06-10,130.070007
2019-06-11,130.600006
2019-06-12,132.759995
2019-06-13,132.020004
2019-06-14,128.240005
2019-06-17,129.149994
2019-06-18,132.440002
2019-06-19,131.169998
2019-06-20,135.41000400000001
2019-06-21,128.419998
2019-06-24,127.889999
2019-06-25,127.900002
2019-06-26,128.5
2019-06-27,131.21000700000002
2019-06-28,131.5
2019-07-01,131.03999299999998
2019-07-02,131.610001
2019-07-03,132.0
2019-07-05,133.029999
2019-07-08,129.550003
2019-07-09,133.190002
2019-07-10,130.300003
2019-07-11,129.919998
2019-07-12,129.970001
2019-07-15,132.990005
2019-07-16,132.809998
2019-07-17,133.610001
2019-07-18,134.240005
2019-07-19,133.440002
2019-07-22,134.770004
2019-07-23,136.179993
2019-07-24,135.509995
2019-07-25,134.809998
2019-07-26,135.050003
2019-07-29,134.949997
2019-07-30,132.990005
2019-07-31,128.729996
2019-08-01,124.400002
2019-08-02,122.220001
2019-08-05,118.41999799999999
2019-08-06,119.129997
2019-08-07,118.91999799999999
2019-08-08,119.849998
2019-08-09,113.949997
2019-08-12,113.010002
2019-08-13,115.400002
2019-08-14,111.260002
2019-08-15,110.139999
2019-08-16,110.389999
2019-08-19,110.589996
2019-08-20,110.449997
2019-08-21,112.360001
2019-08-22,112.099998
2019-08-23,108.75
2019-08-26,109.940002
2019-08-27,108.110001
2019-08-28,108.980003
2019-08-29,112.120003
2019-08-30,110.510002
2019-09-03,109.260002
2019-09-04,110.57
2019-09-05,114.82
2019-09-06,114.470001
2019-09-09,111.730003
2019-09-10,113.860001
2019-09-11,117.300003
2019-09-12,118.220001
2019-09-13,116.620003
2019-09-16,117.360001
2019-09-17,117.389999
2019-09-18,117.290001
2019-09-19,117.709999
2019-09-20,118.470001
2019-09-23,117.480003
2019-09-24,114.290001
2019-09-25,115.849998
2019-09-26,115.43
2019-09-27,116.040001
2019-09-30,118.260002
2019-10-01,113.949997
2019-10-02,113.889999
2019-10-03,115.33000200000001
2019-10-04,116.58000200000001
2019-10-07,118.220001
2019-10-08,114.650002
2019-10-09,119.940002
2019-10-10,119.160004
2019-10-11,123.010002
2019-10-14,122.849998
2019-10-15,124.25
2019-10-16,125.040001
2019-10-17,125.239998
2019-10-18,126.389999
2019-10-21,127.470001
2019-10-22,127.510002
2019-10-23,127.889999
2019-10-24,126.699997
2019-10-25,129.020004
2019-10-28,129.059998
2019-10-29,127.839996
2019-10-30,128.860001
2019-10-31,126.589996
2019-11-01,122.940002
2019-11-04,123.91999799999999
2019-11-05,122.870003
2019-11-06,127.16999799999999
2019-11-07,129.990005
2019-11-08,176.740005
2019-11-11,181.979996
2019-11-12,180.770004
2019-11-13,183.770004
2019-11-14,188.169998
2019-11-15,188.309998
2019-11-18,192.389999
2019-11-19,192.330002
2019-11-20,192.509995
2019-11-21,194.320007
2019-11-22,193.729996
2019-11-25,197.809998
2019-11-26,198.179993
2019-11-27,198.300003
2019-11-29,197.199997
2019-12-02,196.929993
2019-12-03,196.220001
2019-12-04,195.389999
2019-12-05,196.130005
2019-12-06,196.880005
2019-12-09,192.570007
2019-12-10,192.389999
2019-12-11,192.5
2019-12-12,188.639999
2019-12-13,187.08999599999999
2019-12-16,187.5
2019-12-17,189.559998
2019-12-18,186.28999299999998
2019-12-19,189.550003
2019-12-20,185.800003
2019-12-23,188.130005
2019-12-24,189.179993
2019-12-26,190.419998
2019-12-27,189.369995
2019-12-30,189.16000400000001
2019-12-31,188.979996
2020-01-02,190.130005
2020-01-03,188.78999299999998
2020-01-06,188.520004
2020-01-07,185.610001
2020-01-08,186.050003
2020-01-09,186.429993
2020-01-10,184.220001
2020-01-13,187.850006
2020-01-14,185.070007
2020-01-15,171.25
2020-01-16,170.779999
2020-01-17,170.580002
2020-01-21,170.350006
2020-01-22,170.259995
2020-01-23,170.899994
2020-01-24,173.130005
2020-01-27,170.440002
2020-01-28,172.080002
2020-01-29,168.570007
2020-01-30,168.029999
2020-01-31,163.419998
2020-02-03,165.279999
2020-02-04,168.130005
2020-02-05,168.03999299999998
2020-02-06,170.639999
2020-02-07,144.949997
2020-02-10,142.009995
2020-02-11,145.110001
2020-02-12,145.779999
2020-02-13,145.850006
2020-02-14,144.779999
2020-02-18,144.020004
2020-02-19,146.75
2020-02-20,145.350006
2020-02-21,140.949997
2020-02-24,135.779999
2020-02-25,134.130005
2020-02-26,135.020004
2020-02-27,134.190002
2020-02-28,135.66000400000001
2020-03-02,139.880005
2020-03-03,141.190002
2020-03-04,143.949997
2020-03-05,142.46000700000002
2020-03-06,143.240005
2020-03-09,127.849998
2020-03-10,135.630005
2020-03-11,129.5
2020-03-12,113.449997
2020-03-13,122.91999799999999
2020-03-16,118.25
2020-03-17,133.809998
2020-03-18,125.0
2020-03-19,131.46000700000002
2020-03-20,128.619995
2020-03-23,127.389999
2020-03-24,141.940002
2020-03-25,141.729996
2020-03-26,146.070007
2020-03-27,133.440002
2020-03-30,142.16000400000001
2020-03-31,141.580002
2020-04-01,134.33999599999999
2020-04-02,139.570007
2020-04-03,140.529999
2020-04-06,154.020004
2020-04-07,153.809998
2020-04-08,159.720001
2020-04-09,156.71000700000002
2020-04-13,153.559998
2020-04-14,160.570007
2020-04-15,152.110001
2020-04-16,153.770004
2020-04-17,157.919998
2020-04-20,156.669998
2020-04-21,148.279999
2020-04-22,155.28999299999998
2020-04-23,153.58999599999999
2020-04-24,154.649994
2020-04-27,163.169998
2020-04-28,160.83999599999999
2020-04-29,165.53999299999998
2020-04-30,162.029999
2020-05-01,155.619995
2020-05-04,157.139999
2020-05-05,158.21000700000002
2020-05-06,157.28999299999998
2020-05-07,160.179993
2020-05-08,188.619995
