Date,GPI
2002-08-30,27.299999
2002-09-03,27.030001000000002
2002-09-04,28.129998999999998
2002-09-05,28.209999
2002-09-06,29.48
2002-09-09,29.049999
2002-09-10,29.5
2002-09-11,28.93
2002-09-12,29.0
2002-09-13,29.1
2002-09-16,28.5
2002-09-17,27.5
2002-09-18,26.99
2002-09-19,26.559998999999998
2002-09-20,26.700001
2002-09-23,24.85
2002-09-24,24.75
2002-09-25,26.16
2002-09-26,26.75
2002-09-27,24.280001000000002
2002-09-30,22.35
2002-10-01,23.33
2002-10-02,23.049999
2002-10-03,22.799999
2002-10-04,22.950001
2002-10-07,21.58
2002-10-08,21.9
2002-10-09,20.049999
2002-10-10,19.549999
2002-10-11,21.950001
2002-10-14,21.049999
2002-10-15,22.1
2002-10-16,21.299999
2002-10-17,21.200001
2002-10-18,22.280001000000002
2002-10-21,21.91
2002-10-22,21.6
2002-10-23,21.98
2002-10-24,21.459999
2002-10-25,22.08
2002-10-28,20.5
2002-10-29,21.559998999999998
2002-10-30,21.74
2002-10-31,21.139999
2002-11-01,21.719998999999998
2002-11-04,20.5
2002-11-05,20.200001
2002-11-06,20.719998999999998
2002-11-07,19.6
2002-11-08,18.92
2002-11-11,18.969998999999998
2002-11-12,19.35
2002-11-13,19.299999
2002-11-14,20.870001000000002
2002-11-15,20.65
2002-11-18,21.01
2002-11-19,20.9
2002-11-20,22.040001
2002-11-21,22.459999
2002-11-22,22.620001000000002
2002-11-25,23.09
2002-11-26,22.43
2002-11-27,23.629998999999998
2002-11-29,23.75
2002-12-02,24.049999
2002-12-03,22.52
2002-12-04,23.4
2002-12-05,22.98
2002-12-06,23.51
2002-12-09,23.209999
2002-12-10,24.32
2002-12-11,23.870001000000002
2002-12-12,23.200001
2002-12-13,23.32
2002-12-16,23.9
2002-12-17,23.299999
2002-12-18,23.5
2002-12-19,23.35
2002-12-20,23.98
2002-12-23,23.540001
2002-12-24,23.76
2002-12-26,23.85
2002-12-27,23.799999
2002-12-30,23.83
2002-12-31,23.879998999999998
2003-01-02,24.290001
2003-01-03,24.450001
2003-01-06,25.01
2003-01-07,25.709999
2003-01-08,26.0
2003-01-09,26.309998999999998
2003-01-10,26.5
2003-01-13,26.75
2003-01-14,26.700001
2003-01-15,26.549999
2003-01-16,27.08
2003-01-17,27.209999
2003-01-21,26.620001000000002
2003-01-22,26.0
2003-01-23,25.75
2003-01-24,25.059998999999998
2003-01-27,24.629998999999998
2003-01-28,24.65
2003-01-29,25.25
2003-01-30,24.950001
2003-01-31,24.860001
2003-02-03,25.32
2003-02-04,25.35
2003-02-05,24.6
2003-02-06,24.280001000000002
2003-02-07,23.68
2003-02-10,23.74
2003-02-11,23.91
2003-02-12,23.530001000000002
2003-02-13,23.09
2003-02-14,23.5
2003-02-18,24.65
2003-02-19,23.59
2003-02-20,23.889999
2003-02-21,23.9
2003-02-24,23.049999
2003-02-25,23.139999
2003-02-26,23.030001000000002
2003-02-27,23.219998999999998
2003-02-28,23.290001
2003-03-03,22.98
2003-03-04,21.32
2003-03-05,21.32
2003-03-06,20.85
2003-03-07,20.52
2003-03-10,20.299999
2003-03-11,20.110001
2003-03-12,20.17
2003-03-13,20.75
2003-03-14,20.709999
2003-03-17,21.0
2003-03-18,21.0
2003-03-19,21.549999
2003-03-20,21.370001000000002
2003-03-21,21.9
2003-03-24,21.18
2003-03-25,21.1
2003-03-26,21.200001
2003-03-27,21.43
2003-03-28,21.6
2003-03-31,21.4
2003-04-01,21.139999
2003-04-02,21.950001
2003-04-03,22.25
2003-04-04,22.35
2003-04-07,22.85
2003-04-08,22.280001000000002
2003-04-09,22.51
2003-04-10,22.75
2003-04-11,22.76
2003-04-14,23.01
2003-04-15,23.639999
2003-04-16,23.4
2003-04-17,24.25
2003-04-21,24.709999
2003-04-22,25.59
2003-04-23,26.049999
2003-04-24,25.780001000000002
2003-04-25,25.370001000000002
2003-04-28,25.92
2003-04-29,27.33
2003-04-30,27.51
2003-05-01,27.799999
2003-05-02,29.23
2003-05-05,28.85
2003-05-06,29.459999
2003-05-07,29.17
2003-05-08,29.68
2003-05-09,30.17
2003-05-12,30.66
2003-05-13,30.33
2003-05-14,29.799999
2003-05-15,29.92
2003-05-16,27.940001000000002
2003-05-19,26.950001
2003-05-20,27.360001
2003-05-21,27.52
2003-05-22,27.870001000000002
2003-05-23,27.75
2003-05-27,28.27
2003-05-28,29.049999
2003-05-29,28.6
2003-05-30,29.200001
2003-06-02,29.860001
2003-06-03,29.91
2003-06-04,30.450001
2003-06-05,32.259997999999996
2003-06-06,31.9
2003-06-09,30.58
2003-06-10,31.450001
2003-06-11,32.400002
2003-06-12,33.23
2003-06-13,32.200001
2003-06-16,32.599998
2003-06-17,32.0
2003-06-18,31.299999
2003-06-19,30.91
2003-06-20,31.450001
2003-06-23,30.700001
2003-06-24,31.120001000000002
2003-06-25,31.25
2003-06-26,31.780001000000002
2003-06-27,32.049999
2003-06-30,32.41
2003-07-01,32.369999
2003-07-02,33.029999
2003-07-03,32.419998
2003-07-07,33.040001000000004
2003-07-08,34.619999
2003-07-09,34.52
2003-07-10,33.240002000000004
2003-07-11,33.970001
2003-07-14,35.400002
2003-07-15,36.18
2003-07-16,35.869999
2003-07-17,35.130001
2003-07-18,35.700001
2003-07-21,35.169998
2003-07-22,35.900002
2003-07-23,35.599998
2003-07-24,36.189999
2003-07-25,36.75
2003-07-28,37.700001
2003-07-29,36.950001
2003-07-30,36.09
2003-07-31,37.700001
2003-08-01,34.689999
2003-08-04,34.740002000000004
2003-08-05,34.310001
2003-08-06,34.470001
2003-08-07,34.34
2003-08-08,34.360001000000004
2003-08-11,35.0
2003-08-12,35.0
2003-08-13,35.220001
2003-08-14,35.5
2003-08-15,35.91
2003-08-18,36.889998999999996
2003-08-19,37.669998
2003-08-20,37.869999
2003-08-21,37.639998999999996
2003-08-22,36.439999
2003-08-25,36.25
2003-08-26,37.029999
2003-08-27,36.799999
2003-08-28,36.93
2003-08-29,37.650002
2003-09-02,37.849998
2003-09-03,39.060001
2003-09-04,39.0
2003-09-05,39.009997999999996
2003-09-08,38.419998
2003-09-09,39.959998999999996
2003-09-10,39.369999
2003-09-11,39.75
2003-09-12,39.849998
2003-09-15,40.049999
2003-09-16,38.650002
2003-09-17,39.150002
2003-09-18,39.509997999999996
2003-09-19,39.560001
2003-09-22,38.5
2003-09-23,39.02
2003-09-24,38.049999
2003-09-25,36.450001
2003-09-26,35.25
2003-09-29,35.0
2003-09-30,34.540001000000004
2003-10-01,37.299999
2003-10-02,37.0
2003-10-03,37.639998999999996
2003-10-06,38.0
2003-10-07,38.23
2003-10-08,37.529999
2003-10-09,37.84
2003-10-10,37.759997999999996
2003-10-13,38.599998
2003-10-14,39.029999
2003-10-15,36.84
2003-10-16,36.869999
2003-10-17,36.48
2003-10-20,36.77
2003-10-21,36.950001
2003-10-22,36.23
2003-10-23,35.540001000000004
2003-10-24,34.209998999999996
2003-10-27,35.099998
2003-10-28,33.759997999999996
2003-10-29,33.299999
2003-10-30,35.650002
2003-10-31,35.43
2003-11-03,34.990002000000004
2003-11-04,35.349998
2003-11-05,35.299999
2003-11-06,35.369999
2003-11-07,35.299999
2003-11-10,34.77
2003-11-11,32.66
2003-11-12,34.540001000000004
2003-11-13,34.169998
2003-11-14,33.57
2003-11-17,32.950001
2003-11-18,32.98
2003-11-19,33.18
2003-11-20,33.299999
2003-11-21,33.349998
2003-11-24,34.349998
2003-11-25,34.709998999999996
2003-11-26,34.360001000000004
2003-11-28,34.700001
2003-12-01,35.200001
2003-12-02,35.279999
2003-12-03,34.169998
2003-12-04,33.080002
2003-12-05,33.32
2003-12-08,33.529999
2003-12-09,32.98
2003-12-10,32.610001000000004
2003-12-11,33.830002
2003-12-12,34.09
2003-12-15,33.84
2003-12-16,34.34
2003-12-17,34.900002
2003-12-18,35.849998
2003-12-19,36.049999
2003-12-22,35.669998
2003-12-23,35.82
2003-12-24,35.279999
2003-12-26,35.389998999999996
2003-12-29,35.91
2003-12-30,36.900002
2003-12-31,36.189999
2004-01-02,35.599998
2004-01-05,35.849998
2004-01-06,35.349998
2004-01-07,35.470001
2004-01-08,35.810001
2004-01-09,35.23
2004-01-12,34.990002000000004
2004-01-13,35.48
2004-01-14,35.810001
2004-01-15,36.02
2004-01-16,36.400002
2004-01-20,37.049999
2004-01-21,37.400002
2004-01-22,37.599998
2004-01-23,37.970001
2004-01-26,37.939999
2004-01-27,37.400002
2004-01-28,36.290001000000004
2004-01-29,36.279999
2004-01-30,36.759997999999996
2004-02-02,36.5
2004-02-03,36.599998
2004-02-04,36.099998
2004-02-05,36.0
2004-02-06,37.5
2004-02-09,38.119999
2004-02-10,38.150002
2004-02-11,38.25
2004-02-12,38.049999
2004-02-13,37.299999
2004-02-17,38.16
2004-02-18,37.139998999999996
2004-02-19,37.099998
2004-02-20,37.389998999999996
2004-02-23,37.060001
2004-02-24,36.700001
2004-02-25,36.790001000000004
2004-02-26,37.220001
2004-02-27,36.400002
2004-03-01,37.77
2004-03-02,36.209998999999996
2004-03-03,37.32
2004-03-04,37.400002
2004-03-05,37.540001000000004
2004-03-08,37.049999
2004-03-09,36.779999
2004-03-10,36.77
2004-03-11,35.52
2004-03-12,36.240002000000004
2004-03-15,36.209998999999996
2004-03-16,35.509997999999996
2004-03-17,35.970001
2004-03-18,36.099998
2004-03-19,35.610001000000004
2004-03-22,34.700001
2004-03-23,34.470001
2004-03-24,34.59
2004-03-25,34.700001
2004-03-26,35.82
2004-03-29,36.639998999999996
2004-03-30,36.380001
2004-03-31,36.200001
2004-04-01,36.220001
2004-04-02,36.830002
2004-04-05,37.75
2004-04-06,37.189999
2004-04-07,37.27
2004-04-08,37.0
2004-04-12,37.369999
2004-04-13,36.349998
2004-04-14,35.610001000000004
2004-04-15,35.360001000000004
2004-04-16,34.900002
2004-04-19,35.389998999999996
2004-04-20,34.700001
2004-04-21,35.25
2004-04-22,36.0
2004-04-23,35.77
2004-04-26,35.150002
2004-04-27,35.0
2004-04-28,34.810001
2004-04-29,34.75
2004-04-30,34.560001
2004-05-03,32.91
2004-05-04,33.080002
2004-05-05,33.459998999999996
2004-05-06,32.799999
2004-05-07,32.009997999999996
2004-05-10,31.5
2004-05-11,32.009997999999996
2004-05-12,31.15
2004-05-13,30.200001
2004-05-14,30.51
2004-05-17,30.049999
2004-05-18,30.1
2004-05-19,30.32
2004-05-20,29.540001
2004-05-21,29.85
2004-05-24,30.120001000000002
2004-05-25,31.110001
2004-05-26,31.77
2004-05-27,32.049999
2004-05-28,32.099998
2004-06-01,32.810001
2004-06-02,32.709998999999996
2004-06-03,32.189999
2004-06-04,32.0
2004-06-07,32.75
2004-06-08,33.27
2004-06-09,33.049999
2004-06-10,33.060001
2004-06-14,32.299999
2004-06-15,32.830002
2004-06-16,33.189999
2004-06-17,32.869999
2004-06-18,32.509997999999996
2004-06-21,32.880001
2004-06-22,33.060001
2004-06-23,33.25
2004-06-24,33.049999
2004-06-25,33.0
2004-06-28,33.18
2004-06-29,32.639998999999996
2004-06-30,33.209998999999996
2004-07-01,31.440001000000002
2004-07-02,31.190001000000002
2004-07-06,30.610001
2004-07-07,30.290001
2004-07-08,29.620001000000002
2004-07-09,29.77
2004-07-12,29.790001
2004-07-13,29.879998999999998
2004-07-14,29.700001
2004-07-15,29.639999
2004-07-16,29.51
2004-07-19,29.4
2004-07-20,30.16
2004-07-21,30.450001
2004-07-22,29.75
2004-07-23,29.68
2004-07-26,29.16
2004-07-27,29.5
2004-07-28,29.51
2004-07-29,30.1
2004-07-30,29.74
2004-08-02,29.58
2004-08-03,28.92
2004-08-04,29.0
2004-08-05,28.530001000000002
2004-08-06,28.129998999999998
2004-08-09,27.68
2004-08-10,28.34
2004-08-11,28.040001
2004-08-12,27.26
2004-08-13,27.290001
2004-08-16,28.0
2004-08-17,28.0
2004-08-18,28.18
2004-08-19,27.83
2004-08-20,28.059998999999998
2004-08-23,27.84
2004-08-24,27.969998999999998
2004-08-25,28.0
2004-08-26,27.940001000000002
2004-08-27,27.93
2004-08-30,27.6
2004-08-31,27.469998999999998
2004-09-01,27.68
2004-09-02,28.139999
2004-09-03,27.959999
2004-09-07,28.18
2004-09-08,27.74
2004-09-09,27.809998999999998
2004-09-10,27.98
2004-09-13,28.0
2004-09-14,27.879998999999998
2004-09-15,27.950001
2004-09-16,28.049999
2004-09-17,28.0
2004-09-20,28.0
2004-09-21,28.200001
2004-09-22,27.73
2004-09-23,27.34
2004-09-24,27.41
2004-09-27,27.09
2004-09-28,26.68
2004-09-29,26.969998999999998
2004-09-30,27.280001000000002
2004-10-01,28.09
2004-10-04,28.040001
2004-10-05,27.879998999999998
2004-10-06,28.0
2004-10-07,27.860001
2004-10-08,27.139999
2004-10-11,27.01
2004-10-12,26.98
2004-10-13,26.940001000000002
2004-10-14,26.68
2004-10-15,26.780001000000002
2004-10-18,27.1
2004-10-19,26.870001000000002
2004-10-20,26.860001
2004-10-21,27.379998999999998
2004-10-22,27.35
2004-10-25,27.07
2004-10-26,27.99
2004-10-27,28.360001
2004-10-28,28.309998999999998
2004-10-29,28.290001
2004-11-01,28.200001
2004-11-02,28.709999
2004-11-03,29.049999
2004-11-04,29.540001
2004-11-05,29.77
2004-11-08,29.27
2004-11-09,29.049999
2004-11-10,29.219998999999998
2004-11-11,29.379998999999998
2004-11-12,29.08
2004-11-15,29.139999
2004-11-16,29.040001
2004-11-17,29.200001
2004-11-18,29.440001000000002
2004-11-19,28.6
2004-11-22,28.98
2004-11-23,29.139999
2004-11-24,29.93
2004-11-26,29.690001000000002
2004-11-29,29.65
2004-11-30,29.51
2004-12-01,30.35
2004-12-02,30.469998999999998
2004-12-03,30.25
2004-12-06,29.84
2004-12-07,29.4
2004-12-08,29.6
2004-12-09,29.85
2004-12-10,30.110001
2004-12-13,30.110001
2004-12-14,30.32
2004-12-15,30.35
2004-12-16,30.040001
2004-12-17,30.32
2004-12-20,30.1
2004-12-21,30.77
2004-12-22,30.92
2004-12-23,30.940001000000002
2004-12-27,30.68
2004-12-28,31.07
2004-12-29,31.27
2004-12-30,31.450001
2004-12-31,31.5
2005-01-03,30.950001
2005-01-04,30.41
2005-01-05,29.889999
2005-01-06,29.93
2005-01-07,29.49
2005-01-10,29.67
2005-01-11,29.6
2005-01-12,29.85
2005-01-13,29.629998999999998
2005-01-14,30.0
2005-01-18,30.32
2005-01-19,29.77
2005-01-20,29.77
2005-01-21,29.68
2005-01-24,29.120001000000002
2005-01-25,29.08
2005-01-26,29.469998999999998
2005-01-27,29.58
2005-01-28,29.26
2005-01-31,29.27
2005-02-01,29.860001
2005-02-02,30.139999
2005-02-03,30.110001
2005-02-04,30.1
2005-02-07,30.219998999999998
2005-02-08,30.440001000000002
2005-02-09,30.48
2005-02-10,30.41
2005-02-11,30.469998999999998
2005-02-14,30.43
2005-02-15,30.030001000000002
2005-02-16,30.299999
2005-02-17,30.200001
2005-02-18,30.219998999999998
2005-02-22,29.309998999999998
2005-02-23,29.43
2005-02-24,28.639999
2005-02-25,27.780001000000002
2005-02-28,27.65
2005-03-01,27.549999
2005-03-02,27.51
2005-03-03,27.18
2005-03-04,27.51
2005-03-07,27.51
2005-03-08,27.780001000000002
2005-03-09,27.75
2005-03-10,27.5
2005-03-11,27.43
2005-03-14,27.4
2005-03-15,27.440001000000002
2005-03-16,26.969998999999998
2005-03-17,27.15
2005-03-18,27.23
2005-03-21,27.1
2005-03-22,26.549999
2005-03-23,26.4
2005-03-24,26.27
2005-03-28,26.299999
2005-03-29,25.709999
2005-03-30,26.049999
2005-03-31,26.299999
2005-04-01,25.940001000000002
2005-04-04,26.27
2005-04-05,26.24
2005-04-06,26.18
2005-04-07,26.15
2005-04-08,26.02
2005-04-11,26.030001000000002
2005-04-12,26.299999
2005-04-13,26.02
2005-04-14,26.0
2005-04-15,26.0
2005-04-18,26.34
2005-04-19,26.23
2005-04-20,26.01
2005-04-21,26.42
2005-04-22,26.200001
2005-04-25,26.290001
2005-04-26,26.059998999999998
2005-04-27,26.059998999999998
2005-04-28,25.6
2005-04-29,25.15
2005-05-02,25.59
2005-05-03,25.610001
2005-05-04,26.6
2005-05-05,26.950001
2005-05-06,26.790001
2005-05-09,27.15
2005-05-10,26.469998999999998
2005-05-11,26.540001
2005-05-12,25.91
2005-05-13,25.9
2005-05-16,26.59
2005-05-17,26.93
2005-05-18,26.82
2005-05-19,26.879998999999998
2005-05-20,26.85
2005-05-23,26.940001000000002
2005-05-24,26.84
2005-05-25,26.639999
2005-05-26,27.0
2005-05-27,26.940001000000002
2005-05-31,26.709999
2005-06-01,26.950001
2005-06-02,27.09
2005-06-03,26.93
2005-06-06,26.969998999999998
2005-06-07,27.0
2005-06-08,26.950001
2005-06-09,26.969998999999998
2005-06-10,27.09
2005-06-13,27.110001
2005-06-14,27.24
2005-06-15,26.879998999999998
2005-06-16,26.950001
2005-06-17,26.16
2005-06-20,26.280001000000002
2005-06-21,26.629998999999998
2005-06-22,26.5
2005-06-23,25.77
2005-06-24,25.49
2005-06-27,25.110001
2005-06-28,25.690001000000002
2005-06-29,24.74
2005-06-30,24.040001
2005-07-01,24.549999
2005-07-05,25.33
2005-07-06,25.440001000000002
2005-07-07,25.85
2005-07-08,26.559998999999998
2005-07-11,26.68
2005-07-12,26.73
2005-07-13,26.719998999999998
2005-07-14,26.76
2005-07-15,27.23
2005-07-18,27.049999
2005-07-19,27.09
2005-07-20,27.620001000000002
2005-07-21,27.379998999999998
2005-07-22,28.299999
2005-07-25,29.530001000000002
2005-07-26,28.9
2005-07-27,28.65
2005-07-28,29.129998999999998
2005-07-29,29.040001
2005-08-01,29.370001000000002
2005-08-02,32.720001
2005-08-03,30.73
2005-08-04,31.0
2005-08-05,30.57
2005-08-08,30.559998999999998
2005-08-09,30.75
2005-08-10,30.790001
2005-08-11,30.66
2005-08-12,30.93
2005-08-15,31.389999
2005-08-16,30.6
2005-08-17,30.1
2005-08-18,30.43
2005-08-19,30.09
2005-08-22,30.290001
2005-08-23,31.1
2005-08-24,30.780001000000002
2005-08-25,30.280001000000002
2005-08-26,29.99
2005-08-29,29.950001
2005-08-30,29.690001000000002
2005-08-31,29.6
2005-09-01,29.34
2005-09-02,29.190001000000002
2005-09-06,29.24
2005-09-07,28.709999
2005-09-08,28.440001000000002
2005-09-09,28.74
2005-09-12,28.5
2005-09-13,28.139999
2005-09-14,27.950001
2005-09-15,28.07
2005-09-16,28.07
2005-09-19,27.709999
2005-09-20,27.75
2005-09-21,26.809998999999998
2005-09-22,27.02
2005-09-23,27.1
2005-09-26,27.15
2005-09-27,27.379998999999998
2005-09-28,27.450001
2005-09-29,27.6
2005-09-30,27.6
2005-10-03,27.85
2005-10-04,28.02
2005-10-05,27.42
2005-10-06,27.49
2005-10-07,27.66
2005-10-10,27.51
2005-10-11,27.5
2005-10-12,27.41
2005-10-13,27.57
2005-10-14,26.99
2005-10-17,26.299999
2005-10-18,26.299999
2005-10-19,26.83
2005-10-20,26.190001000000002
2005-10-21,26.33
2005-10-24,26.790001
2005-10-25,26.860001
2005-10-26,26.440001000000002
2005-10-27,26.0
2005-10-28,26.200001
2005-10-31,27.639999
2005-11-01,29.02
2005-11-02,29.379998999999998
2005-11-03,29.23
2005-11-04,29.65
2005-11-07,29.99
2005-11-08,29.879998999999998
2005-11-09,30.24
2005-11-10,30.059998999999998
2005-11-11,29.76
2005-11-14,29.719998999999998
2005-11-15,29.75
2005-11-16,29.9
2005-11-17,30.49
2005-11-18,30.459999
2005-11-21,30.41
2005-11-22,30.4
2005-11-23,30.98
2005-11-25,31.030001000000002
2005-11-28,30.25
2005-11-29,30.799999
2005-11-30,30.870001000000002
2005-12-01,31.68
2005-12-02,32.259997999999996
2005-12-05,31.98
2005-12-06,31.9
2005-12-07,31.969998999999998
2005-12-08,31.700001
2005-12-09,31.950001
2005-12-12,31.790001
2005-12-13,32.0
2005-12-14,32.049999
2005-12-15,32.189999
2005-12-16,32.279999
2005-12-19,32.029999
2005-12-20,32.080002
2005-12-21,32.209998999999996
2005-12-22,31.76
2005-12-23,31.969998999999998
2005-12-27,31.450001
2005-12-28,31.469998999999998
2005-12-29,31.51
2005-12-30,31.43
2006-01-03,32.02
2006-01-04,32.23
2006-01-05,32.450001
2006-01-06,32.299999
2006-01-09,32.610001000000004
2006-01-10,32.549999
2006-01-11,32.700001
2006-01-12,32.66
2006-01-13,32.779999
2006-01-17,32.23
2006-01-18,32.369999
2006-01-19,32.799999
2006-01-20,32.509997999999996
2006-01-23,32.5
2006-01-24,33.490002000000004
2006-01-25,33.59
2006-01-26,34.0
2006-01-27,34.310001
2006-01-30,34.34
2006-01-31,34.48
2006-02-01,34.720001
2006-02-02,34.330002
2006-02-03,34.349998
2006-02-06,34.16
2006-02-07,33.419998
2006-02-08,33.810001
2006-02-09,34.119999
2006-02-10,34.200001
2006-02-13,34.240002000000004
2006-02-14,34.77
2006-02-15,34.68
2006-02-16,34.849998
2006-02-17,36.049999
2006-02-21,35.220001
2006-02-22,35.34
2006-02-23,38.25
2006-02-24,37.639998999999996
2006-02-27,38.48
2006-02-28,38.279999
2006-03-01,39.080002
2006-03-02,38.380001
2006-03-03,38.240002000000004
2006-03-06,38.82
2006-03-07,38.900002
2006-03-08,38.740002000000004
2006-03-09,39.43
2006-03-10,40.0
2006-03-13,40.990002000000004
2006-03-14,41.119999
2006-03-15,41.810001
2006-03-16,41.950001
2006-03-17,42.889998999999996
2006-03-20,44.5
2006-03-21,44.900002
2006-03-22,45.669998
2006-03-23,46.889998999999996
2006-03-24,47.970001
2006-03-27,49.009997999999996
2006-03-28,48.919998
2006-03-29,49.75
2006-03-30,49.650002
2006-03-31,47.540001000000004
2006-04-03,49.599998
2006-04-04,50.25
2006-04-05,49.439999
2006-04-06,49.84
2006-04-07,49.25
2006-04-10,50.310001
2006-04-11,50.139998999999996
2006-04-12,50.400002
2006-04-13,51.470001
2006-04-17,52.419998
2006-04-18,52.700001
2006-04-19,52.98
2006-04-20,53.139998999999996
2006-04-21,52.91
2006-04-24,53.889998999999996
2006-04-25,54.98
2006-04-26,54.299999
2006-04-27,53.759997999999996
2006-04-28,54.580002
2006-05-01,54.970001
2006-05-02,60.599998
2006-05-03,60.5
2006-05-04,60.630001
2006-05-05,61.189999
2006-05-08,61.849998
2006-05-09,62.639998999999996
2006-05-10,62.09
2006-05-11,62.060001
2006-05-12,60.189999
2006-05-15,63.18
2006-05-16,62.48
2006-05-17,60.869999
2006-05-18,61.009997999999996
2006-05-19,61.490002000000004
2006-05-22,59.700001
2006-05-23,58.830002
2006-05-24,58.07
2006-05-25,61.59
2006-05-26,61.16
2006-05-30,60.549999
2006-05-31,60.77
2006-06-01,61.700001
2006-06-02,61.990002000000004
2006-06-05,60.509997999999996
2006-06-06,59.189999
2006-06-07,59.5
2006-06-08,59.130001
2006-06-09,58.459998999999996
2006-06-12,56.470001
2006-06-13,56.259997999999996
2006-06-14,55.810001
2006-06-15,58.650002
2006-06-16,57.5
2006-06-19,57.700001
2006-06-20,53.540001000000004
2006-06-21,52.540001000000004
2006-06-22,53.27
2006-06-23,54.259997999999996
2006-06-26,54.25
2006-06-27,54.349998
2006-06-28,55.34
2006-06-29,56.290001000000004
2006-06-30,56.34
2006-07-03,57.25
2006-07-05,55.66
2006-07-06,56.889998999999996
2006-07-07,56.57
2006-07-10,58.400002
2006-07-11,57.509997999999996
2006-07-12,55.939999
2006-07-13,55.34
2006-07-14,53.93
2006-07-17,54.610001000000004
2006-07-18,54.630001
2006-07-19,57.259997999999996
2006-07-20,55.639998999999996
2006-07-21,55.07
2006-07-24,57.130001
2006-07-25,58.040001000000004
2006-07-26,57.93
2006-07-27,57.369999
2006-07-28,60.07
2006-07-31,61.32
2006-08-01,49.75
2006-08-02,48.959998999999996
2006-08-03,50.040001000000004
2006-08-04,48.599998
2006-08-07,50.369999
2006-08-08,47.669998
2006-08-09,46.310001
2006-08-10,47.25
2006-08-11,46.400002
2006-08-14,46.119999
2006-08-15,48.349998
2006-08-16,49.0
2006-08-17,48.34
2006-08-18,48.43
2006-08-21,47.310001
2006-08-22,47.349998
2006-08-23,47.09
2006-08-24,45.68
2006-08-25,44.360001000000004
2006-08-28,45.34
2006-08-29,45.77
2006-08-30,44.970001
2006-08-31,45.299999
2006-09-01,45.650002
2006-09-05,46.349998
2006-09-06,44.540001000000004
2006-09-07,44.25
2006-09-08,44.080002
2006-09-11,44.650002
2006-09-12,47.75
2006-09-13,47.189999
2006-09-14,46.349998
2006-09-15,48.07
2006-09-18,46.669998
2006-09-19,46.619999
2006-09-20,48.959998999999996
2006-09-21,47.439999
2006-09-22,48.43
2006-09-25,49.650002
2006-09-26,48.93
2006-09-27,50.34
2006-09-28,50.279999
2006-09-29,49.900002
2006-10-02,49.66
2006-10-03,50.610001000000004
2006-10-04,50.599998
2006-10-05,50.560001
2006-10-06,50.040001000000004
2006-10-09,50.439999
2006-10-10,50.189999
2006-10-11,48.540001000000004
2006-10-12,49.0
2006-10-13,48.75
2006-10-16,48.919998
2006-10-17,48.849998
2006-10-18,48.18
2006-10-19,50.16
2006-10-20,50.32
2006-10-23,51.110001000000004
2006-10-24,51.439999
2006-10-25,51.060001
2006-10-26,52.240002000000004
2006-10-27,51.669998
2006-10-30,52.889998999999996
2006-10-31,57.310001
2006-11-01,53.950001
2006-11-02,55.439999
2006-11-03,55.110001000000004
2006-11-06,56.25
2006-11-07,56.02
2006-11-08,56.900002
2006-11-09,55.740002000000004
2006-11-10,56.639998999999996
2006-11-13,55.93
2006-11-14,57.049999
2006-11-15,57.200001
2006-11-16,56.599998
2006-11-17,55.59
2006-11-20,55.610001000000004
2006-11-21,54.939999
2006-11-22,55.110001000000004
2006-11-24,55.099998
2006-11-27,53.860001000000004
2006-11-28,51.740002000000004
2006-11-29,51.869999
2006-11-30,50.990002000000004
2006-12-01,50.240002000000004
2006-12-04,51.18
2006-12-05,50.990002000000004
2006-12-06,50.959998999999996
2006-12-07,50.43
2006-12-08,50.57
2006-12-11,51.5
2006-12-12,51.080002
2006-12-13,51.029999
2006-12-14,52.009997999999996
2006-12-15,51.18
2006-12-18,50.689999
2006-12-19,50.450001
2006-12-20,51.34
2006-12-21,51.200001
2006-12-22,51.099998
2006-12-26,51.369999
2006-12-27,52.0
2006-12-28,52.0
2006-12-29,51.720001
2007-01-03,51.32
2007-01-04,51.09
2007-01-05,49.810001
2007-01-08,49.73
2007-01-09,52.52
2007-01-10,52.830002
2007-01-11,54.09
2007-01-12,54.490002000000004
2007-01-16,54.509997999999996
2007-01-17,53.330002
2007-01-18,53.360001000000004
2007-01-19,53.830002
2007-01-22,53.59
2007-01-23,52.939999
2007-01-24,52.900002
2007-01-25,51.68
2007-01-26,51.889998999999996
2007-01-29,52.889998999999996
2007-01-30,52.779999
2007-01-31,53.0
2007-02-01,53.919998
2007-02-02,53.93
2007-02-05,53.93
2007-02-06,54.119999
2007-02-07,54.240002000000004
2007-02-08,53.959998999999996
2007-02-09,54.060001
2007-02-12,54.09
2007-02-13,54.130001
2007-02-14,53.889998999999996
2007-02-15,53.790001000000004
2007-02-16,54.040001000000004
2007-02-20,54.389998999999996
2007-02-21,50.189999
2007-02-22,49.439999
2007-02-23,48.849998
2007-02-26,48.360001000000004
2007-02-27,46.029999
2007-02-28,46.209998999999996
2007-03-01,45.919998
2007-03-02,44.650002
2007-03-05,43.650002
2007-03-06,45.029999
2007-03-07,44.689999
2007-03-08,44.799999
2007-03-09,44.259997999999996
2007-03-12,43.880001
2007-03-13,42.689999
2007-03-14,42.23
2007-03-15,42.450001
2007-03-16,41.439999
2007-03-19,41.139998999999996
2007-03-20,40.389998999999996
2007-03-21,40.419998
2007-03-22,40.369999
2007-03-23,41.0
2007-03-26,42.279999
