Date,HURN
2009-05-13,42.5
2009-05-14,43.959998999999996
2009-05-15,44.25
2009-05-18,44.810001
2009-05-19,45.360001000000004
2009-05-20,46.060001
2009-05-21,45.490002000000004
2009-05-22,44.91
2009-05-26,47.0
2009-05-27,46.310001
2009-05-28,45.860001000000004
2009-05-29,45.830002
2009-06-01,46.82
2009-06-02,46.91
2009-06-03,47.099998
2009-06-04,47.900002
2009-06-05,47.990002000000004
2009-06-08,48.110001000000004
2009-06-09,49.02
2009-06-10,49.040001000000004
2009-06-11,49.799999
2009-06-12,50.259997999999996
2009-06-15,49.75
2009-06-16,49.349998
2009-06-17,49.610001000000004
2009-06-18,49.0
2009-06-19,50.0
2009-06-22,48.93
2009-06-23,48.139998999999996
2009-06-24,47.73
2009-06-25,46.990002000000004
2009-06-26,47.009997999999996
2009-06-29,46.970001
2009-06-30,46.23
2009-07-01,46.810001
2009-07-02,46.41
2009-07-06,45.360001000000004
2009-07-07,44.619999
2009-07-08,43.630001
2009-07-09,43.110001000000004
2009-07-10,42.279999
2009-07-13,41.919998
2009-07-14,41.91
2009-07-15,42.540001000000004
2009-07-16,43.549999
2009-07-17,43.549999
2009-07-20,44.439999
2009-07-21,44.16
2009-07-22,43.950001
2009-07-23,43.619999
2009-07-24,43.880001
2009-07-27,43.84
2009-07-28,43.990002000000004
2009-07-29,43.82
2009-07-30,44.580002
2009-07-31,44.349998
2009-08-03,13.69
2009-08-04,13.73
2009-08-05,14.58
2009-08-06,14.45
2009-08-07,13.91
2009-08-10,13.54
2009-08-11,13.39
2009-08-12,11.99
2009-08-13,12.2
2009-08-14,13.15
2009-08-17,13.69
2009-08-18,18.84
2009-08-19,19.43
2009-08-20,19.48
2009-08-21,19.0
2009-08-24,19.1
2009-08-25,18.709999
2009-08-26,19.01
2009-08-27,19.0
2009-08-28,18.93
2009-08-31,18.82
2009-09-01,17.950001
2009-09-02,17.92
2009-09-03,18.129998999999998
2009-09-04,18.1
2009-09-08,18.299999
2009-09-09,18.59
2009-09-10,19.09
2009-09-11,19.370001000000002
2009-09-14,21.719998999999998
2009-09-15,22.25
2009-09-16,22.219998999999998
2009-09-17,21.309998999999998
2009-09-18,22.549999
2009-09-21,22.82
2009-09-22,23.790001
2009-09-23,23.75
2009-09-24,23.379998999999998
2009-09-25,24.0
2009-09-28,25.040001
2009-09-29,25.280001000000002
2009-09-30,25.83
2009-10-01,25.77
2009-10-02,26.26
2009-10-05,26.66
2009-10-06,26.1
2009-10-07,25.190001000000002
2009-10-08,25.870001000000002
2009-10-09,26.66
2009-10-12,26.190001000000002
2009-10-13,26.059998999999998
2009-10-14,25.889999
2009-10-15,25.91
2009-10-16,23.879998999999998
2009-10-19,24.48
2009-10-20,23.83
2009-10-21,23.42
2009-10-22,23.92
2009-10-23,23.450001
2009-10-26,23.709999
2009-10-27,23.780001000000002
2009-10-28,22.860001
2009-10-29,23.98
2009-10-30,23.200001
2009-11-02,22.719998999999998
2009-11-03,23.35
2009-11-04,23.370001000000002
2009-11-05,25.9
2009-11-06,25.5
2009-11-09,25.059998999999998
2009-11-10,24.870001000000002
2009-11-11,24.950001
2009-11-12,24.040001
2009-11-13,23.879998999999998
2009-11-16,24.469998999999998
2009-11-17,24.4
2009-11-18,24.23
2009-11-19,23.43
2009-11-20,23.15
2009-11-23,23.76
2009-11-24,23.9
2009-11-25,23.690001000000002
2009-11-27,22.870001000000002
2009-11-30,22.799999
2009-12-01,22.93
2009-12-02,22.440001000000002
2009-12-03,22.389999
2009-12-04,23.01
2009-12-07,23.639999
2009-12-08,23.790001
2009-12-09,24.129998999999998
2009-12-10,24.469998999999998
2009-12-11,23.799999
2009-12-14,23.309998999999998
2009-12-15,22.16
2009-12-16,21.790001
2009-12-17,21.48
2009-12-18,21.83
2009-12-21,21.959999
2009-12-22,22.790001
2009-12-23,22.780001000000002
2009-12-24,22.700001
2009-12-28,22.870001000000002
2009-12-29,23.18
2009-12-30,23.1
2009-12-31,23.040001
2010-01-04,23.700001
2010-01-05,23.9
2010-01-06,24.25
2010-01-07,24.25
2010-01-08,23.690001000000002
2010-01-11,23.790001
2010-01-12,23.799999
2010-01-13,24.719998999999998
2010-01-14,25.65
2010-01-15,25.0
2010-01-19,25.200001
2010-01-20,25.370001000000002
2010-01-21,25.0
2010-01-22,24.889999
2010-01-25,24.700001
2010-01-26,24.290001
2010-01-27,24.51
2010-01-28,24.25
2010-01-29,23.84
2010-02-01,23.98
2010-02-02,24.01
2010-02-03,23.780001000000002
2010-02-04,22.82
2010-02-05,22.790001
2010-02-08,22.52
2010-02-09,22.98
2010-02-10,23.059998999999998
2010-02-11,23.07
2010-02-12,23.23
2010-02-16,23.549999
2010-02-17,23.860001
2010-02-18,24.16
2010-02-19,24.370001000000002
2010-02-22,24.93
2010-02-23,22.34
2010-02-24,23.030001000000002
2010-02-25,23.139999
2010-02-26,23.68
2010-03-01,23.18
2010-03-02,23.35
2010-03-03,23.379998999999998
2010-03-04,23.57
2010-03-05,23.309998999999998
2010-03-08,23.309998999999998
2010-03-09,23.42
2010-03-10,23.77
2010-03-11,22.73
2010-03-12,22.700001
2010-03-15,22.360001
2010-03-16,22.25
2010-03-17,21.73
2010-03-18,21.92
2010-03-19,21.5
2010-03-22,21.74
2010-03-23,21.620001000000002
2010-03-24,21.459999
2010-03-25,20.6
2010-03-26,20.120001000000002
2010-03-29,20.4
2010-03-30,20.309998999999998
2010-03-31,20.299999
2010-04-01,20.17
2010-04-05,20.790001
2010-04-06,22.0
2010-04-07,22.02
2010-04-08,22.209999
2010-04-09,22.09
2010-04-12,22.4
2010-04-13,22.700001
2010-04-14,22.48
2010-04-15,22.73
2010-04-16,22.32
2010-04-19,21.969998999999998
2010-04-20,22.370001000000002
2010-04-21,21.870001000000002
2010-04-22,22.059998999999998
2010-04-23,22.200001
2010-04-26,22.040001
2010-04-27,21.809998999999998
2010-04-28,22.110001
2010-04-29,23.889999
2010-04-30,23.43
2010-05-03,23.24
2010-05-04,22.6
2010-05-05,22.17
2010-05-06,21.379998999999998
2010-05-07,21.459999
2010-05-10,22.1
2010-05-11,21.959999
2010-05-12,22.360001
2010-05-13,22.209999
2010-05-14,22.299999
2010-05-17,22.26
2010-05-18,22.42
2010-05-19,22.379998999999998
2010-05-20,21.85
2010-05-21,22.299999
2010-05-24,22.4
2010-05-25,22.459999
2010-05-26,23.129998999999998
2010-05-27,23.49
2010-05-28,23.42
2010-06-01,22.309998999999998
2010-06-02,22.59
2010-06-03,22.77
2010-06-04,21.67
2010-06-07,21.26
2010-06-08,20.99
2010-06-09,21.290001
2010-06-10,21.25
2010-06-11,21.219998999999998
2010-06-14,21.389999
2010-06-15,21.870001000000002
2010-06-16,21.74
2010-06-17,22.129998999999998
2010-06-18,22.16
2010-06-21,21.459999
2010-06-22,20.98
2010-06-23,20.65
2010-06-24,20.450001
2010-06-25,21.23
2010-06-28,20.85
2010-06-29,19.690001000000002
2010-06-30,19.41
2010-07-01,19.049999
2010-07-02,18.870001000000002
2010-07-06,17.860001
2010-07-07,18.52
2010-07-08,19.35
2010-07-09,19.93
2010-07-12,19.18
2010-07-13,19.709999
2010-07-14,19.98
2010-07-15,20.190001000000002
2010-07-16,20.07
2010-07-19,19.73
2010-07-20,20.809998999999998
2010-07-21,20.42
2010-07-22,21.09
2010-07-23,21.620001000000002
2010-07-26,22.1
2010-07-27,21.9
2010-07-28,21.370001000000002
2010-07-29,20.92
2010-07-30,20.530001000000002
2010-08-02,20.5
2010-08-03,20.370001000000002
2010-08-04,20.32
2010-08-05,20.1
2010-08-06,20.049999
2010-08-09,20.469998999999998
2010-08-10,20.01
2010-08-11,19.5
2010-08-12,19.33
2010-08-13,18.870001000000002
2010-08-16,19.6
2010-08-17,20.299999
2010-08-18,20.540001
2010-08-19,19.68
2010-08-20,19.700001
2010-08-23,18.84
2010-08-24,18.809998999999998
2010-08-25,19.27
2010-08-26,18.719998999999998
2010-08-27,19.190001000000002
2010-08-30,18.76
2010-08-31,18.450001
2010-09-01,19.709999
2010-09-02,20.98
2010-09-03,21.5
2010-09-07,20.709999
2010-09-08,21.139999
2010-09-09,21.41
2010-09-10,21.469998999999998
2010-09-13,21.92
2010-09-14,21.200001
2010-09-15,21.41
2010-09-16,21.209999
2010-09-17,21.25
2010-09-20,21.93
2010-09-21,22.1
2010-09-22,22.0
2010-09-23,21.370001000000002
2010-09-24,22.209999
2010-09-27,22.139999
2010-09-28,22.190001000000002
2010-09-29,22.16
2010-09-30,21.99
2010-10-01,22.530001000000002
2010-10-04,19.139999
2010-10-05,19.610001
2010-10-06,19.66
2010-10-07,19.75
2010-10-08,19.66
2010-10-11,19.66
2010-10-12,19.5
2010-10-13,19.950001
2010-10-14,19.950001
2010-10-15,19.84
2010-10-18,20.059998999999998
2010-10-19,19.82
2010-10-20,20.08
2010-10-21,20.15
2010-10-22,20.129998999999998
2010-10-25,20.27
2010-10-26,20.35
2010-10-27,19.92
2010-10-28,19.799999
2010-10-29,19.91
2010-11-01,19.700001
2010-11-02,20.120001000000002
2010-11-03,20.190001000000002
2010-11-04,22.379998999999998
2010-11-05,22.950001
2010-11-08,22.52
2010-11-09,22.17
2010-11-10,22.07
2010-11-11,21.84
2010-11-12,21.719998999999998
2010-11-15,21.879998999999998
2010-11-16,21.92
2010-11-17,21.719998999999998
2010-11-18,22.26
2010-11-19,22.299999
2010-11-22,22.559998999999998
2010-11-23,22.450001
2010-11-24,23.18
2010-11-26,23.0
2010-11-29,22.889999
2010-11-30,22.709999
2010-12-01,23.0
2010-12-02,23.76
2010-12-03,23.969998999999998
2010-12-06,25.66
2010-12-07,25.889999
2010-12-08,25.49
2010-12-09,25.690001000000002
2010-12-10,26.51
2010-12-13,26.4
2010-12-14,26.18
2010-12-15,26.26
2010-12-16,26.629998999999998
2010-12-17,26.290001
2010-12-20,26.25
2010-12-21,26.26
2010-12-22,26.4
2010-12-23,26.299999
2010-12-27,26.6
2010-12-28,26.48
2010-12-29,26.450001
2010-12-30,26.49
2010-12-31,26.450001
2011-01-03,26.68
2011-01-04,26.24
2011-01-05,26.73
2011-01-06,26.959999
2011-01-07,26.65
2011-01-10,26.809998999999998
2011-01-11,26.959999
2011-01-12,27.120001000000002
2011-01-13,26.57
2011-01-14,26.700001
2011-01-18,26.35
2011-01-19,25.5
2011-01-20,25.24
2011-01-21,25.92
2011-01-24,26.219998999999998
2011-01-25,26.15
2011-01-26,26.629998999999998
2011-01-27,26.389999
2011-01-28,25.620001000000002
2011-01-31,25.610001
2011-02-01,26.190001000000002
2011-02-02,26.01
2011-02-03,25.85
2011-02-04,25.959999
2011-02-07,26.02
2011-02-08,26.629998999999998
2011-02-09,26.639999
2011-02-10,26.51
2011-02-11,26.809998999999998
2011-02-14,27.08
2011-02-15,27.09
2011-02-16,28.5
2011-02-17,29.200001
2011-02-18,29.67
2011-02-22,28.809998999999998
2011-02-23,28.91
2011-02-24,28.83
2011-02-25,28.83
2011-02-28,27.82
2011-03-01,28.059998999999998
2011-03-02,27.24
2011-03-03,27.889999
2011-03-04,27.35
2011-03-07,26.549999
2011-03-08,27.139999
2011-03-09,27.540001
2011-03-10,26.190001000000002
2011-03-11,26.01
2011-03-14,25.91
2011-03-15,25.74
2011-03-16,25.200001
2011-03-17,24.950001
2011-03-18,25.08
2011-03-21,26.01
2011-03-22,25.82
2011-03-23,26.049999
2011-03-24,25.879998999999998
2011-03-25,26.129998999999998
2011-03-28,26.110001
2011-03-29,26.67
2011-03-30,27.440001000000002
2011-03-31,27.690001000000002
2011-04-01,27.76
2011-04-04,27.889999
2011-04-05,28.139999
2011-04-06,28.5
2011-04-07,27.610001
2011-04-08,27.370001000000002
2011-04-11,27.23
2011-04-12,26.809998999999998
2011-04-13,26.85
2011-04-14,27.42
2011-04-15,27.879998999999998
2011-04-18,27.790001
2011-04-19,27.85
2011-04-20,28.58
2011-04-21,28.280001000000002
2011-04-25,27.799999
2011-04-26,27.799999
2011-04-27,28.209999
2011-04-28,28.48
2011-04-29,28.799999
2011-05-02,29.25
2011-05-03,28.889999
2011-05-04,28.360001
2011-05-05,28.15
2011-05-06,28.01
2011-05-09,29.34
2011-05-10,30.059998999999998
2011-05-11,28.959999
2011-05-12,29.76
2011-05-13,28.940001000000002
2011-05-16,27.99
2011-05-17,27.74
2011-05-18,28.549999
2011-05-19,29.01
2011-05-20,29.209999
2011-05-23,28.92
2011-05-24,29.02
2011-05-25,29.200001
2011-05-26,29.48
2011-05-27,29.83
2011-05-31,30.33
2011-06-01,29.690001000000002
2011-06-02,29.5
2011-06-03,28.790001
2011-06-06,28.76
2011-06-07,29.08
2011-06-08,29.1
2011-06-09,29.18
2011-06-10,28.84
2011-06-13,28.66
2011-06-14,29.82
2011-06-15,29.82
2011-06-16,30.09
2011-06-17,30.66
2011-06-20,30.93
2011-06-21,30.950001
2011-06-22,30.48
2011-06-23,30.02
2011-06-24,29.389999
2011-06-27,29.620001000000002
2011-06-28,29.799999
2011-06-29,30.0
2011-06-30,30.209999
2011-07-01,30.5
2011-07-05,30.92
2011-07-06,31.0
2011-07-07,31.24
2011-07-08,30.639999
2011-07-11,29.790001
2011-07-12,29.709999
2011-07-13,29.940001000000002
2011-07-14,29.299999
2011-07-15,29.6
2011-07-18,29.620001000000002
2011-07-19,30.48
2011-07-20,30.4
2011-07-21,30.940001000000002
2011-07-22,31.190001000000002
2011-07-25,31.059998999999998
2011-07-26,30.950001
2011-07-27,30.33
2011-07-28,31.98
2011-07-29,32.369999
2011-08-01,32.43
2011-08-02,30.91
2011-08-03,32.990002000000004
2011-08-04,31.700001
2011-08-05,32.16
2011-08-08,29.190001000000002
2011-08-09,29.5
2011-08-10,27.549999
2011-08-11,28.200001
2011-08-12,28.530001000000002
2011-08-15,29.68
2011-08-16,29.530001000000002
2011-08-17,29.75
2011-08-18,27.860001
2011-08-19,27.809998999999998
2011-08-22,28.02
2011-08-23,29.370001000000002
2011-08-24,30.73
2011-08-25,30.0
2011-08-26,30.290001
2011-08-29,31.860001
2011-08-30,32.27
2011-08-31,31.790001
2011-09-01,30.549999
2011-09-02,30.26
2011-09-06,30.309998999999998
2011-09-07,30.74
2011-09-08,30.299999
2011-09-09,30.01
2011-09-12,30.0
2011-09-13,29.950001
2011-09-14,30.309998999999998
2011-09-15,30.41
2011-09-16,30.68
2011-09-19,30.620001000000002
2011-09-20,31.07
2011-09-21,29.68
2011-09-22,29.24
2011-09-23,29.48
2011-09-26,30.459999
2011-09-27,31.309998999999998
2011-09-28,30.530001000000002
2011-09-29,31.08
2011-09-30,31.129998999999998
2011-10-03,30.4
2011-10-04,30.790001
2011-10-05,30.74
2011-10-06,31.969998999999998
2011-10-07,31.42
2011-10-10,33.07
2011-10-11,33.759997999999996
2011-10-12,34.689999
2011-10-13,34.73
2011-10-14,34.619999
2011-10-17,34.009997999999996
2011-10-18,34.990002000000004
2011-10-19,33.669998
2011-10-20,33.77
2011-10-21,34.150002
2011-10-24,34.73
2011-10-25,33.669998
2011-10-26,35.080002
2011-10-27,37.709998999999996
2011-10-28,36.299999
2011-10-31,36.009997999999996
2011-11-01,34.889998999999996
2011-11-02,34.720001
2011-11-03,37.52
2011-11-04,37.189999
2011-11-07,37.32
2011-11-08,37.099998
2011-11-09,35.41
2011-11-10,35.549999
2011-11-11,36.299999
2011-11-14,35.43
2011-11-15,35.110001000000004
2011-11-16,34.25
2011-11-17,33.709998999999996
2011-11-18,33.790001000000004
2011-11-21,33.630001
2011-11-22,33.139998999999996
2011-11-23,32.16
2011-11-25,32.220001
2011-11-28,33.48
2011-11-29,32.32
2011-11-30,34.720001
2011-12-01,34.849998
2011-12-02,35.349998
2011-12-05,35.389998999999996
2011-12-06,34.630001
2011-12-07,33.950001
2011-12-08,32.700001
2011-12-09,34.09
2011-12-12,33.849998
2011-12-13,34.16
2011-12-14,35.959998999999996
2011-12-15,37.919998
2011-12-16,37.689999
2011-12-19,37.91
2011-12-20,38.970001
2011-12-21,39.540001000000004
2011-12-22,39.09
2011-12-23,38.950001
2011-12-27,39.029999
2011-12-28,38.830002
2011-12-29,38.84
2011-12-30,38.740002000000004
2012-01-03,38.889998999999996
2012-01-04,38.16
2012-01-05,38.5
2012-01-06,38.279999
2012-01-09,37.990002000000004
2012-01-10,37.810001
2012-01-11,37.98
2012-01-12,37.709998999999996
2012-01-13,37.139998999999996
2012-01-17,37.23
2012-01-18,37.93
2012-01-19,37.59
2012-01-20,36.75
2012-01-23,37.450001
2012-01-24,37.619999
2012-01-25,38.299999
2012-01-26,38.68
2012-01-27,38.849998
2012-01-30,37.869999
2012-01-31,37.48
2012-02-01,39.91
2012-02-02,39.459998999999996
2012-02-03,40.349998
2012-02-06,39.200001
2012-02-07,38.639998999999996
2012-02-08,38.330002
2012-02-09,38.09
2012-02-10,37.18
2012-02-13,37.990002000000004
2012-02-14,37.57
2012-02-15,37.139998999999996
2012-02-16,37.799999
2012-02-17,38.07
2012-02-21,37.349998
2012-02-22,37.66
2012-02-23,38.25
2012-02-24,38.799999
2012-02-27,38.5
2012-02-28,38.720001
2012-02-29,38.18
2012-03-01,38.639998999999996
2012-03-02,37.09
2012-03-05,36.720001
2012-03-06,35.889998999999996
2012-03-07,36.360001000000004
2012-03-08,37.200001
2012-03-09,37.889998999999996
2012-03-12,37.310001
2012-03-13,36.900002
2012-03-14,36.720001
2012-03-15,37.470001
2012-03-16,37.830002
2012-03-19,38.0
2012-03-20,37.27
2012-03-21,37.209998999999996
2012-03-22,37.049999
2012-03-23,37.060001
2012-03-26,38.259997999999996
2012-03-27,38.290001000000004
2012-03-28,38.040001000000004
2012-03-29,38.02
2012-03-30,37.560001
2012-04-02,38.509997999999996
2012-04-03,38.34
2012-04-04,37.810001
2012-04-05,37.619999
2012-04-09,37.07
2012-04-10,36.700001
2012-04-11,37.41
2012-04-12,37.490002000000004
2012-04-13,36.759997999999996
2012-04-16,37.290001000000004
2012-04-17,37.529999
2012-04-18,37.490002000000004
2012-04-19,37.189999
2012-04-20,39.07
2012-04-23,39.0
2012-04-24,38.689999
2012-04-25,38.790001000000004
2012-04-26,35.610001000000004
2012-04-27,35.5
2012-04-30,35.240002000000004
2012-05-01,35.0
2012-05-02,34.400002
2012-05-03,34.18
2012-05-04,33.209998999999996
2012-05-07,33.52
2012-05-08,33.549999
2012-05-09,33.139998999999996
2012-05-10,33.66
2012-05-11,34.220001
2012-05-14,32.799999
2012-05-15,32.48
2012-05-16,32.27
2012-05-17,31.93
2012-05-18,31.83
2012-05-21,32.43
2012-05-22,31.74
2012-05-23,31.76
2012-05-24,31.66
2012-05-25,31.469998999999998
2012-05-29,31.700001
2012-05-30,31.34
2012-05-31,31.26
2012-06-01,29.959999
2012-06-04,29.629998999999998
2012-06-05,29.77
2012-06-06,30.0
2012-06-07,29.940001000000002
2012-06-08,29.83
2012-06-11,29.959999
2012-06-12,30.1
2012-06-13,29.530001000000002
2012-06-14,29.870001000000002
2012-06-15,29.719998999999998
2012-06-18,29.59
2012-06-19,29.83
2012-06-20,29.690001000000002
2012-06-21,29.290001
2012-06-22,29.809998999999998
2012-06-25,29.110001
2012-06-26,28.91
2012-06-27,29.32
2012-06-28,29.879998999999998
2012-06-29,31.65
2012-07-02,32.91
2012-07-03,33.130001
2012-07-05,32.110001000000004
2012-07-06,31.610001
2012-07-09,31.299999
2012-07-10,33.200001
2012-07-11,32.720001
2012-07-12,32.790001000000004
2012-07-13,32.720001
2012-07-16,32.630001
2012-07-17,32.830002
2012-07-18,32.82
2012-07-19,32.68
2012-07-20,31.889999
2012-07-23,30.84
2012-07-24,30.84
2012-07-25,31.09
2012-07-26,30.67
2012-07-27,34.560001
2012-07-30,34.009997999999996
2012-07-31,33.68
2012-08-01,33.470001
2012-08-02,33.57
2012-08-03,33.200001
2012-08-06,34.029999
2012-08-07,33.75
2012-08-08,33.759997999999996
2012-08-09,33.619999
2012-08-10,33.529999
2012-08-13,33.119999
2012-08-14,33.23
2012-08-15,33.529999
2012-08-16,33.540001000000004
2012-08-17,33.290001000000004
2012-08-20,33.34
2012-08-21,32.849998
2012-08-22,32.959998999999996
2012-08-23,32.73
2012-08-24,33.060001
2012-08-27,32.919998
2012-08-28,32.82
2012-08-29,32.689999
2012-08-30,32.18
2012-08-31,32.27
2012-09-04,32.669998
2012-09-05,32.93
2012-09-06,33.810001
2012-09-07,33.959998999999996
2012-09-10,34.02
2012-09-11,34.84
2012-09-12,34.93
2012-09-13,35.610001000000004
2012-09-14,35.919998
2012-09-17,35.849998
2012-09-18,36.060001
2012-09-19,35.720001
2012-09-20,35.599998
2012-09-21,36.060001
2012-09-24,36.110001000000004
2012-09-25,35.560001
2012-09-26,34.82
2012-09-27,34.950001
2012-09-28,34.82
2012-10-01,35.57
2012-10-02,34.77
2012-10-03,35.040001000000004
2012-10-04,35.240002000000004
2012-10-05,35.07
2012-10-08,35.09
2012-10-09,34.060001
2012-10-10,34.23
2012-10-11,33.970001
2012-10-12,33.580002
2012-10-15,33.529999
2012-10-16,34.07
2012-10-17,33.98
2012-10-18,33.610001000000004
2012-10-19,32.959998999999996
2012-10-22,32.650002
2012-10-23,31.99
2012-10-24,31.620001000000002
2012-10-25,31.790001
2012-10-26,31.75
2012-10-31,28.85
2012-11-01,29.84
2012-11-02,30.07
2012-11-05,30.74
2012-11-06,31.33
2012-11-07,31.219998999999998
2012-11-08,31.58
2012-11-09,31.74
2012-11-12,32.060001
2012-11-13,32.060001
2012-11-14,32.119999
2012-11-15,31.57
2012-11-16,31.66
2012-11-19,32.169998
2012-11-20,31.299999
2012-11-21,31.299999
2012-11-23,31.700001
2012-11-26,32.150002
2012-11-27,31.700001
2012-11-28,32.099998
2012-11-29,32.560001
2012-11-30,32.939999
2012-12-03,32.810001
2012-12-04,33.529999
2012-12-05,33.540001000000004
2012-12-06,33.599998
2012-12-07,33.700001
2012-12-10,33.84
2012-12-11,34.27
2012-12-12,33.529999
2012-12-13,33.189999
2012-12-14,33.080002
2012-12-17,33.34
2012-12-18,34.169998
2012-12-19,33.639998999999996
2012-12-20,33.869999
2012-12-21,33.470001
2012-12-24,33.5
2012-12-26,33.130001
2012-12-27,32.970001
2012-12-28,32.700001
2012-12-31,33.689999
2013-01-02,33.290001000000004
2013-01-03,33.400002
2013-01-04,33.369999
2013-01-07,33.189999
2013-01-08,32.610001000000004
2013-01-09,32.549999
2013-01-10,32.110001000000004
2013-01-11,33.240002000000004
2013-01-14,32.209998999999996
2013-01-15,32.18
2013-01-16,31.940001000000002
2013-01-17,32.09
2013-01-18,32.459998999999996
2013-01-22,32.459998999999996
2013-01-23,32.48
2013-01-24,33.169998
2013-01-25,33.259997999999996
2013-01-28,33.59
2013-01-29,33.52
2013-01-30,33.73
2013-01-31,34.099998
2013-02-01,33.98
2013-02-04,33.759997999999996
2013-02-05,33.790001000000004
2013-02-06,33.939999
2013-02-07,33.709998999999996
2013-02-08,33.689999
2013-02-11,34.009997999999996
2013-02-12,34.040001000000004
2013-02-13,34.950001
2013-02-14,34.790001000000004
2013-02-15,34.740002000000004
2013-02-19,36.41
2013-02-20,35.450001
2013-02-21,37.630001
2013-02-22,38.18
2013-02-25,38.32
2013-02-26,38.400002
2013-02-27,38.990002000000004
2013-02-28,39.189999
2013-03-01,38.549999
2013-03-04,37.919998
2013-03-05,38.0
2013-03-06,38.060001
2013-03-07,38.0
2013-03-08,38.43
2013-03-11,37.959998999999996
2013-03-12,38.380001
2013-03-13,38.43
2013-03-14,38.610001000000004
2013-03-15,38.779999
2013-03-18,38.75
2013-03-19,38.950001
2013-03-20,39.310001
2013-03-21,38.970001
2013-03-22,39.439999
2013-03-25,39.689999
2013-03-26,39.950001
2013-03-27,40.41
2013-03-28,40.32
2013-04-01,40.580002
2013-04-02,40.889998999999996
2013-04-03,39.740002000000004
2013-04-04,39.98
2013-04-05,39.830002
2013-04-08,39.68
2013-04-09,39.639998999999996
2013-04-10,41.66
2013-04-11,40.66
2013-04-12,40.279999
2013-04-15,38.740002000000004
2013-04-16,40.959998999999996
2013-04-17,40.68
2013-04-18,41.0
2013-04-19,41.310001
2013-04-22,40.790001000000004
2013-04-23,41.290001000000004
2013-04-24,41.18
2013-04-25,41.130001
2013-04-26,41.560001
2013-04-29,41.130001
2013-04-30,41.779999
2013-05-01,40.509997999999996
2013-05-02,40.93
2013-05-03,41.349998
2013-05-06,41.009997999999996
2013-05-07,41.400002
2013-05-08,41.330002
2013-05-09,41.25
2013-05-10,42.009997999999996
2013-05-13,42.48
2013-05-14,43.049999
2013-05-15,43.09
2013-05-16,43.07
2013-05-17,43.810001
2013-05-20,43.84
2013-05-21,43.599998
2013-05-22,42.970001
2013-05-23,43.470001
2013-05-24,43.439999
2013-05-28,45.0
2013-05-29,44.709998999999996
2013-05-30,44.860001000000004
2013-05-31,44.709998999999996
2013-06-03,45.669998
2013-06-04,45.310001
2013-06-05,44.75
2013-06-06,44.299999
2013-06-07,44.48
2013-06-10,44.490002000000004
2013-06-11,43.82
2013-06-12,43.48
2013-06-13,43.990002000000004
2013-06-14,44.080002
2013-06-17,44.27
2013-06-18,44.299999
2013-06-19,44.139998999999996
2013-06-20,43.759997999999996
2013-06-21,44.43
2013-06-24,44.279999
2013-06-25,43.889998999999996
2013-06-26,44.139998999999996
2013-06-27,44.779999
2013-06-28,46.240002000000004
2013-07-01,44.849998
2013-07-02,44.75
2013-07-03,45.0
2013-07-05,45.25
2013-07-08,45.650002
2013-07-09,45.950001
2013-07-10,46.139998999999996
2013-07-11,46.66
2013-07-12,46.470001
2013-07-15,46.810001
2013-07-16,46.52
2013-07-17,46.330002
2013-07-18,46.91
2013-07-19,46.950001
2013-07-22,47.169998
2013-07-23,47.040001000000004
2013-07-24,46.650002
2013-07-25,46.889998999999996
2013-07-26,47.919998
2013-07-29,47.139998999999996
2013-07-30,46.98
2013-07-31,50.939999
2013-08-01,53.139998999999996
2013-08-02,53.0
2013-08-05,52.360001000000004
2013-08-06,52.200001
2013-08-07,51.23
2013-08-08,50.68
2013-08-09,51.290001000000004
2013-08-12,51.41
2013-08-13,51.860001000000004
2013-08-14,52.599998
2013-08-15,49.349998
2013-08-16,50.02
2013-08-19,50.290001000000004
2013-08-20,50.34
2013-08-21,49.91
2013-08-22,50.23
2013-08-23,50.700001
2013-08-26,49.959998999999996
2013-08-27,48.25
2013-08-28,48.360001000000004
2013-08-29,49.259997999999996
2013-08-30,47.599998
2013-09-03,48.490002000000004
2013-09-04,48.049999
2013-09-05,48.110001000000004
2013-09-06,47.98
2013-09-09,48.919998
2013-09-10,50.400002
2013-09-11,50.43
2013-09-12,50.150002
2013-09-13,50.150002
2013-09-16,50.48
2013-09-17,50.75
2013-09-18,52.209998999999996
2013-09-19,52.540001000000004
2013-09-20,51.669998
2013-09-23,52.279999
2013-09-24,52.169998
2013-09-25,51.369999
2013-09-26,52.509997999999996
2013-09-27,52.98
2013-09-30,52.610001000000004
2013-10-01,53.290001000000004
2013-10-02,53.029999
2013-10-03,52.959998999999996
2013-10-04,53.09
2013-10-07,52.860001000000004
2013-10-08,52.889998999999996
2013-10-09,53.34
2013-10-10,55.060001
2013-10-11,55.810001
2013-10-14,55.43
2013-10-15,54.959998999999996
2013-10-16,56.59
2013-10-17,58.02
2013-10-18,58.439999
2013-10-21,57.799999
2013-10-22,58.130001
2013-10-23,58.889998999999996
2013-10-24,58.900002
2013-10-25,58.0
2013-10-28,57.990002000000004
2013-10-29,58.459998999999996
2013-10-30,58.900002
2013-10-31,58.57
2013-11-01,57.349998
2013-11-04,58.869999
2013-11-05,60.0
2013-11-06,58.48
2013-11-07,56.290001000000004
2013-11-08,58.220001
2013-11-11,57.43
2013-11-12,59.349998
2013-11-13,59.459998999999996
2013-11-14,58.349998
2013-11-15,58.650002
