Date,BOKF
1996-01-22,7.792127000000001
1996-01-23,7.792127000000001
1996-01-24,7.743728999999999
1996-01-25,8.034119
1996-01-26,8.034119
1996-01-29,7.743728999999999
1996-01-30,7.743728999999999
1996-01-31,7.888924
1996-02-01,8.130915
1996-02-02,8.130915
1996-02-05,7.743728999999999
1996-02-06,8.034119
1996-02-07,8.034119
1996-02-08,8.034119
1996-02-09,8.034119
1996-02-12,7.453339
1996-02-13,7.743728999999999
1996-02-14,7.743728999999999
1996-02-15,7.840525
1996-02-16,7.840525
1996-02-20,7.743728999999999
1996-02-21,7.550136
1996-02-22,7.550136
1996-02-23,8.130915
1996-02-26,7.743728999999999
1996-02-27,7.743728999999999
1996-02-28,7.743728999999999
1996-02-29,7.840525
1996-03-01,7.840525
1996-03-04,7.840525
1996-03-05,8.130915
1996-03-06,7.937322
1996-03-07,7.937322
1996-03-08,8.130915
1996-03-11,8.130915
1996-03-12,8.130915
1996-03-13,7.937322
1996-03-14,7.550136
1996-03-15,8.130915
1996-03-18,7.550136
1996-03-19,8.034119
1996-03-20,8.034119
1996-03-21,7.453339
1996-03-22,8.227712
1996-03-25,7.792127000000001
1996-03-26,7.937322
1996-03-27,8.421305
1996-03-28,8.421305
1996-03-29,7.937322
1996-04-01,7.937322
1996-04-02,8.130915
1996-04-03,8.130915
1996-04-04,8.421305
1996-04-08,8.421305
1996-04-09,8.227712
1996-04-10,8.324508999999999
1996-04-11,7.937322
1996-04-12,8.324508999999999
1996-04-15,8.324508999999999
1996-04-16,8.324508999999999
1996-04-17,8.324508999999999
1996-04-18,8.324508999999999
1996-04-19,8.324508999999999
1996-04-22,8.324508999999999
1996-04-23,7.743728999999999
1996-04-24,8.324508999999999
1996-04-25,7.743728999999999
1996-04-26,7.743728999999999
1996-04-29,8.324508999999999
1996-04-30,8.324508999999999
1996-05-01,8.324508999999999
1996-05-02,8.324508999999999
1996-05-03,8.324508999999999
1996-05-06,7.743728999999999
1996-05-07,8.324508999999999
1996-05-08,8.324508999999999
1996-05-09,7.743728999999999
1996-05-10,8.324508999999999
1996-05-13,8.324508999999999
1996-05-14,8.324508999999999
1996-05-15,8.324508999999999
1996-05-16,8.227712
1996-05-17,8.179314
1996-05-20,8.130915
1996-05-21,8.130915
1996-05-22,7.840525
1996-05-23,8.227712
1996-05-24,8.324508999999999
1996-05-28,7.840525
1996-05-29,7.840525
1996-05-30,8.130915
1996-05-31,8.421305
1996-06-03,8.421305
1996-06-04,8.421305
1996-06-05,8.421305
1996-06-06,8.421305
1996-06-07,8.421305
1996-06-10,8.421305
1996-06-11,8.421305
1996-06-12,8.421305
1996-06-13,8.421305
1996-06-14,8.421305
1996-06-17,8.421305
1996-06-18,8.421305
1996-06-19,8.227712
1996-06-20,8.227712
1996-06-21,8.276110000000001
1996-06-24,8.276110000000001
1996-06-25,8.808492
1996-06-26,8.808492
1996-06-27,8.276110000000001
1996-06-28,8.614898
1996-07-01,8.614898
1996-07-02,8.324508999999999
1996-07-03,8.518102
1996-07-05,8.518102
1996-07-08,8.614898
1996-07-09,8.614898
1996-07-10,8.614898
1996-07-11,8.421305
1996-07-12,8.421305
1996-07-15,8.421305
1996-07-16,8.372907000000001
1996-07-17,8.372907000000001
1996-07-18,8.324508999999999
1996-07-19,8.324508999999999
1996-07-22,8.324508999999999
1996-07-23,8.324508999999999
1996-07-24,8.324508999999999
1996-07-25,8.421305
1996-07-26,8.227712
1996-07-29,8.227712
1996-07-30,8.276110000000001
1996-07-31,8.276110000000001
1996-08-01,8.614898
1996-08-02,8.324508999999999
1996-08-05,8.227712
1996-08-06,8.324508999999999
1996-08-07,8.324508999999999
1996-08-08,8.324508999999999
1996-08-09,8.469704
1996-08-12,8.469704
1996-08-13,8.324508999999999
1996-08-14,8.227712
1996-08-15,8.227712
1996-08-16,8.372907000000001
1996-08-19,8.276110000000001
1996-08-20,8.421305
1996-08-21,8.421305
1996-08-22,8.324508999999999
1996-08-23,8.324508999999999
1996-08-26,8.324508999999999
1996-08-27,8.324508999999999
1996-08-28,8.614898
1996-08-29,8.324508999999999
1996-08-30,8.324508999999999
1996-09-03,8.518102
1996-09-04,8.324508999999999
1996-09-05,8.614898
1996-09-06,8.397105999999999
1996-09-09,8.324508999999999
1996-09-10,8.421305
1996-09-11,8.518102
1996-09-12,8.85689
1996-09-13,8.518102
1996-09-16,8.711694999999999
1996-09-17,8.614898
1996-09-18,8.85689
1996-09-19,8.663297
1996-09-20,8.85689
1996-09-23,8.784292
1996-09-24,8.711694999999999
1996-09-25,8.905288
1996-09-26,8.905288
1996-09-27,8.905288
1996-09-30,9.195678
1996-10-01,9.002085000000001
1996-10-02,9.486068
1996-10-03,9.195678
1996-10-04,9.292475
1996-10-07,9.098881
1996-10-08,9.582864
1996-10-09,9.679661
1996-10-10,10.018449
1996-10-11,10.333038
1996-10-14,10.357237
1996-10-15,9.776458
1996-10-16,10.405636
1996-10-17,9.970051
1996-10-18,10.066847000000001
1996-10-21,10.066847000000001
1996-10-22,10.066847000000001
1996-10-23,9.921653
1996-10-24,9.921653
1996-10-25,10.454034
1996-10-28,9.873254
1996-10-29,9.873254
1996-10-30,9.873254
1996-10-31,9.873254
1996-11-01,9.897453
1996-11-04,10.454034
1996-11-05,9.873254
1996-11-06,9.873254
1996-11-07,9.873254
1996-11-08,9.873254
1996-11-11,9.873254
1996-11-12,9.873254
1996-11-13,9.873254
1996-11-14,9.87035
1996-11-15,10.169452
1996-11-18,10.169452
1996-11-19,10.169452
1996-11-20,10.169452
1996-11-21,10.319002000000001
1996-11-22,10.319002000000001
1996-11-25,10.568254
1996-11-26,10.568254
1996-11-27,10.618103999999999
1996-11-29,10.568254
1996-12-02,11.166457000000001
1996-12-03,10.368853
1996-12-04,10.767653999999999
1996-12-05,10.767653999999999
1996-12-06,10.767653999999999
1996-12-09,10.767653999999999
1996-12-10,10.368853
1996-12-11,10.767653999999999
1996-12-12,11.166457000000001
1996-12-13,10.568254
1996-12-16,9.970051
1996-12-17,10.269153
1996-12-18,10.269153
1996-12-19,10.767653999999999
1996-12-20,10.368853
1996-12-23,10.767653999999999
1996-12-24,10.767653999999999
1996-12-26,10.169452
1996-12-27,9.970051
1996-12-30,10.368853
1996-12-31,10.767653999999999
1997-01-02,11.964061000000001
1997-01-03,11.166457000000001
1997-01-06,11.166457000000001
1997-01-07,11.166457000000001
1997-01-08,11.316008
1997-01-09,11.316008
1997-01-10,11.316008
1997-01-13,11.365858
1997-01-14,11.066756
1997-01-15,11.066756
1997-01-16,11.964061000000001
1997-01-17,11.764660000000001
1997-01-20,11.81451
1997-01-21,12.362863
1997-01-22,11.964061000000001
1997-01-23,11.964061000000001
1997-01-24,11.964061000000001
1997-01-27,11.266157000000002
1997-01-28,11.266157000000002
1997-01-29,11.266157000000002
1997-01-30,12.362863
1997-01-31,12.362863
1997-02-03,11.964061000000001
1997-02-04,11.964061000000001
1997-02-05,12.063761999999999
1997-02-06,11.964061000000001
1997-02-07,11.964061000000001
1997-02-10,11.964061000000001
1997-02-11,11.964061000000001
1997-02-12,11.964061000000001
1997-02-13,11.964061000000001
1997-02-14,11.266157000000002
1997-02-18,11.266157000000002
1997-02-19,11.266157000000002
1997-02-20,11.316008
1997-02-21,12.362863
1997-02-24,12.562263
1997-02-25,11.764660000000001
1997-02-26,11.864360000000001
1997-02-27,11.764660000000001
1997-02-28,11.764660000000001
1997-03-03,11.764660000000001
1997-03-04,11.964061000000001
1997-03-05,11.964061000000001
1997-03-06,11.91421
1997-03-07,11.91421
1997-03-10,11.714808999999999
1997-03-11,11.689884
1997-03-12,11.689884
1997-03-13,11.565259
1997-03-14,11.465558
1997-03-17,11.565259
1997-03-18,11.465558
1997-03-19,11.764660000000001
1997-03-20,11.565259
1997-03-21,11.714808999999999
1997-03-24,12.362863
1997-03-25,11.565259
1997-03-26,11.565259
1997-03-27,11.764660000000001
1997-03-31,11.764660000000001
1997-04-01,11.664959
1997-04-02,12.163461999999999
1997-04-03,11.664959
1997-04-04,11.864360000000001
1997-04-07,11.964061000000001
1997-04-08,11.964061000000001
1997-04-09,12.163461999999999
1997-04-10,12.362863
1997-04-11,11.964061000000001
1997-04-14,12.263163
1997-04-15,12.362863
1997-04-16,12.362863
1997-04-17,11.864360000000001
1997-04-18,11.964061000000001
1997-04-21,12.562263
1997-04-22,12.362863
1997-04-23,12.362863
1997-04-24,12.362863
1997-04-25,12.362863
1997-04-28,11.664959
1997-04-29,12.562263
1997-04-30,12.562263
1997-05-01,12.562263
1997-05-02,12.562263
1997-05-05,12.861365
1997-05-06,12.961066
1997-05-07,12.562263
1997-05-08,12.961066
1997-05-09,12.961066
1997-05-12,12.961066
1997-05-13,12.961066
1997-05-14,12.861365
1997-05-15,13.409719
1997-05-16,13.409719
1997-05-19,13.658970000000002
1997-05-20,13.359867999999999
1997-05-21,13.559269
1997-05-22,13.559269
1997-05-23,13.459567999999999
1997-05-27,13.559269
1997-05-28,13.260167000000001
1997-05-29,13.260167000000001
1997-05-30,13.409719
1997-06-02,13.160467
1997-06-03,13.160467
1997-06-04,13.559269
1997-06-05,13.459567999999999
1997-06-06,13.459567999999999
1997-06-09,13.459567999999999
1997-06-10,13.559269
1997-06-11,13.160467
1997-06-12,13.359867999999999
1997-06-13,13.958070999999999
1997-06-16,13.958070999999999
1997-06-17,14.257173000000002
1997-06-18,14.257173000000002
1997-06-19,14.257173000000002
1997-06-20,13.958070999999999
1997-06-23,13.958070999999999
1997-06-24,14.356873
1997-06-25,13.958070999999999
1997-06-26,14.057772
1997-06-27,14.057772
1997-06-30,14.057772
1997-07-01,13.958070999999999
1997-07-02,13.958070999999999
1997-07-03,13.958070999999999
1997-07-07,13.858371
1997-07-08,13.060766000000001
1997-07-09,13.459567999999999
1997-07-10,13.160467
1997-07-11,13.359867999999999
1997-07-14,13.658970000000002
1997-07-15,13.958070999999999
1997-07-16,14.157472
1997-07-17,13.75867
1997-07-18,14.157472
1997-07-21,14.356873
1997-07-22,15.353878
1997-07-23,15.353878
1997-07-24,15.353878
1997-07-25,15.453579000000001
1997-07-28,15.65298
1997-07-29,15.65298
1997-07-30,15.65298
1997-07-31,16.051781
1997-08-01,15.952081
1997-08-04,15.65298
1997-08-05,16.151482
1997-08-06,15.553279000000002
1997-08-07,16.051781
1997-08-08,16.051781
1997-08-11,15.154476999999998
1997-08-12,15.752679999999998
1997-08-13,15.353878
1997-08-14,15.353878
1997-08-15,15.353878
1997-08-18,15.353878
1997-08-19,15.353878
1997-08-20,15.952081
1997-08-21,15.952081
1997-08-22,15.154476999999998
1997-08-25,15.453579000000001
1997-08-26,15.453579000000001
1997-08-27,15.553279000000002
1997-08-28,15.553279000000002
1997-08-29,15.553279000000002
1997-09-02,15.553279000000002
1997-09-03,15.952081
1997-09-04,14.955076000000002
1997-09-05,15.553279000000002
1997-09-08,15.553279000000002
1997-09-09,15.204328
1997-09-10,16.151482
1997-09-11,16.151482
1997-09-12,16.151482
1997-09-15,15.154476999999998
1997-09-16,15.428654000000002
1997-09-17,15.902231
1997-09-18,15.952081
1997-09-19,15.553279000000002
1997-09-22,15.553279000000002
1997-09-23,16.151482
1997-09-24,16.151482
1997-09-25,15.603129000000001
1997-09-26,15.603129000000001
1997-09-29,16.101631
1997-09-30,15.603129000000001
1997-10-01,15.603129000000001
1997-10-02,15.952081
1997-10-03,16.201332
1997-10-06,16.151482
1997-10-07,16.749685
1997-10-08,16.749685
1997-10-09,16.649984
1997-10-10,16.749685
1997-10-13,16.350883
1997-10-14,16.151482
1997-10-15,16.350883
1997-10-16,16.301033
1997-10-17,15.852381
1997-10-20,16.251182999999997
1997-10-21,16.749685
1997-10-22,16.550283
1997-10-23,16.550283
1997-10-24,16.550283
1997-10-27,15.65298
1997-10-28,15.702829000000001
1997-10-29,15.952081
1997-10-30,16.749685
1997-10-31,17.547289000000003
1997-11-03,17.048786
1997-11-04,16.749685
1997-11-05,17.447588
1997-11-06,17.347889000000002
1997-11-07,16.799536
1997-11-10,16.799536
1997-11-11,16.799536
1997-11-12,16.799536
1997-11-13,16.84141
1997-11-14,17.252176000000002
1997-11-17,17.252176000000002
1997-11-18,17.252176000000002
1997-11-19,17.252176000000002
1997-11-20,17.560249
1997-11-21,17.046793
1997-11-24,17.226503
1997-11-25,17.252176000000002
1997-11-26,17.406214000000002
1997-11-28,16.944101
1997-12-01,16.944101
1997-12-02,16.944101
1997-12-03,17.406214000000002
1997-12-04,17.252176000000002
1997-12-05,17.303522
1997-12-08,16.84141
1997-12-09,16.84141
1997-12-10,17.277849
1997-12-11,17.277849
1997-12-12,17.303522
1997-12-15,16.84141
1997-12-16,17.046793
1997-12-17,17.303522
1997-12-18,16.84141
1997-12-19,16.276606
1997-12-22,17.252176000000002
1997-12-23,17.277849
1997-12-24,17.149485000000002
1997-12-26,17.252176000000002
1997-12-29,16.969773999999997
1997-12-30,16.995447
1997-12-31,15.942859
1998-01-02,17.20083
1998-01-05,16.84141
1998-01-06,17.149485000000002
1998-01-07,16.661699
1998-01-08,16.636026
1998-01-09,16.636026
1998-01-12,16.687372
1998-01-13,16.687372
1998-01-14,16.571844
1998-01-15,16.430643
1998-01-16,16.019876
1998-01-20,17.252176000000002
1998-01-21,17.046793
1998-01-22,17.252176000000002
1998-01-23,17.252176000000002
1998-01-26,16.84141
1998-01-27,17.098139
1998-01-28,17.252176000000002
1998-01-29,16.636026
1998-01-30,17.20083
1998-02-02,17.098139
1998-02-03,17.20083
1998-02-04,17.252176000000002
1998-02-05,17.252176000000002
1998-02-06,16.84141
1998-02-09,17.098139
1998-02-10,17.354868
1998-02-11,17.252176000000002
1998-02-12,18.227745000000002
1998-02-13,20.127539000000002
1998-02-17,19.614079999999998
1998-02-18,19.408697
1998-02-19,19.357351
1998-02-20,20.332922
1998-02-23,20.127539000000002
1998-02-24,19.511389
1998-02-25,20.615322
1998-02-26,20.435614
1998-02-27,20.178885
1998-03-02,20.332922
1998-03-03,20.640995
1998-03-04,20.563978
1998-03-05,20.563978
1998-03-06,20.538304999999998
1998-03-09,20.640995
1998-03-10,20.640995
1998-03-11,20.589648999999998
1998-03-12,20.640995
1998-03-13,20.538304999999998
1998-03-16,20.538304999999998
1998-03-17,20.435614
1998-03-18,20.127539000000002
1998-03-19,20.140375
1998-03-20,20.281576
1998-03-23,19.614079999999998
1998-03-24,20.486959
1998-03-25,20.538304999999998
1998-03-26,20.640995
1998-03-27,20.512632
1998-03-30,20.846378
1998-03-31,20.076193
1998-04-01,20.076193
1998-04-02,20.589648999999998
1998-04-03,20.743686999999998
1998-04-06,20.846378
1998-04-07,20.191720999999998
1998-04-08,20.486959
1998-04-09,20.640995
1998-04-13,20.692341
1998-04-14,20.512632
1998-04-15,20.538304999999998
1998-04-16,20.538304999999998
1998-04-17,20.461287
1998-04-20,20.795033
1998-04-21,20.743686999999998
1998-04-22,20.897724
1998-04-23,20.743686999999998
1998-04-24,20.897724
1998-04-27,21.051762
1998-04-28,20.127539000000002
1998-04-29,20.538304999999998
1998-04-30,20.897724
1998-05-01,20.743686999999998
1998-05-04,20.538304999999998
1998-05-05,20.923397
1998-05-06,20.589648999999998
1998-05-07,20.538304999999998
1998-05-08,20.589648999999998
1998-05-11,20.640995
1998-05-12,20.332922
1998-05-13,20.538304999999998
1998-05-14,20.589648999999998
1998-05-15,20.422777
1998-05-18,20.640995
1998-05-19,20.692341
1998-05-20,20.795033
1998-05-21,20.76936
1998-05-22,20.384268
1998-05-26,20.384268
1998-05-27,20.076193
1998-05-28,20.23023
1998-05-29,20.332922
1998-06-01,20.538304999999998
1998-06-02,20.486959
1998-06-03,20.538304999999998
1998-06-04,20.332922
1998-06-05,20.332922
1998-06-08,20.332922
1998-06-09,20.332922
1998-06-10,20.23023
1998-06-11,20.23023
1998-06-12,19.665426
1998-06-15,18.638512
1998-06-16,18.689857
1998-06-17,19.306005
1998-06-18,19.203314000000002
1998-06-19,19.151968
1998-06-22,19.151968
1998-06-23,19.306005
1998-06-24,19.306005
1998-06-25,19.639753
1998-06-26,19.460043
1998-06-29,19.203314000000002
1998-06-30,19.408697
1998-07-01,19.228987
1998-07-02,18.895241
1998-07-06,18.895241
1998-07-07,19.306005
1998-07-08,18.895241
1998-07-09,19.100622
1998-07-10,19.614079999999998
1998-07-13,19.408697
1998-07-14,19.408697
1998-07-15,19.306005
1998-07-16,20.127539000000002
1998-07-17,19.511389
1998-07-20,19.408697
1998-07-21,18.997932000000002
1998-07-22,18.946587
1998-07-23,18.484474
1998-07-24,19.203314000000002
1998-07-27,18.227745000000002
1998-07-28,18.664185
1998-07-29,18.612839
1998-07-30,19.151968
1998-07-31,18.279091
1998-08-03,18.381783
1998-08-04,18.202072
1998-08-05,18.304764000000002
1998-08-06,18.689857
1998-08-07,18.638512
1998-08-10,18.818222
1998-08-11,18.407455
1998-08-12,18.484474
1998-08-13,18.53582
1998-08-14,18.997932000000002
1998-08-17,18.895241
1998-08-18,19.947828
1998-08-19,19.819464
1998-08-20,19.922155
1998-08-21,19.639753
1998-08-24,19.716772
1998-08-25,19.626917000000002
1998-08-26,19.306005
1998-08-27,17.868323999999998
1998-08-28,18.227745000000002
1998-08-31,17.662941
1998-09-01,17.45756
1998-09-02,17.45756
1998-09-03,17.252176000000002
1998-09-04,16.969773999999997
1998-09-08,17.662941
1998-09-09,17.560249
1998-09-10,17.02112
1998-09-11,16.764391
1998-09-14,16.687372
1998-09-15,16.738718
1998-09-16,16.84141
1998-09-17,16.636026
1998-09-18,17.046793
1998-09-21,17.072466
1998-09-22,17.149485000000002
1998-09-23,17.637268
1998-09-24,17.752796
1998-09-25,17.688614
1998-09-28,17.893997
1998-09-29,18.458801
1998-09-30,17.816978
1998-10-01,18.279091
1998-10-02,18.279091
1998-10-05,18.381783
1998-10-06,18.381783
1998-10-07,18.022362
1998-10-08,18.176399
1998-10-09,18.279091
1998-10-12,18.484474
1998-10-13,19.306005
1998-10-14,19.203314000000002
1998-10-15,19.203314000000002
1998-10-16,19.228987
1998-10-19,19.43437
1998-10-20,18.895241
1998-10-21,18.381783
1998-10-22,18.484474
1998-10-23,18.484474
1998-10-26,18.484474
1998-10-27,18.895241
1998-10-28,19.716772
1998-10-29,19.665426
1998-10-30,19.793791
1998-11-02,19.408697
1998-11-03,19.408697
1998-11-04,19.100622
1998-11-05,19.639753
1998-11-06,19.793791
1998-11-09,19.100622
1998-11-10,19.408697
1998-11-11,19.54348
1998-11-12,20.001741
1998-11-13,20.70261
1998-11-16,20.338697
1998-11-17,20.513916000000002
1998-11-18,20.70261
1998-11-19,20.70261
1998-11-20,20.486959
1998-11-23,20.729567000000003
1998-11-24,20.594784
1998-11-25,19.759132
1998-11-27,19.759132
1998-11-30,20.486959
1998-12-01,20.055654999999998
1998-12-02,20.460003
1998-12-03,20.379133
1998-12-04,20.433046
1998-12-07,20.433046
1998-12-08,20.379133
1998-12-09,20.379133
1998-12-10,20.001741
1998-12-11,19.920872
1998-12-14,19.62435
1998-12-15,20.028698000000002
1998-12-16,20.271307
1998-12-17,19.947828
1998-12-18,20.433046
1998-12-21,20.150002
1998-12-22,20.271307
1998-12-23,20.433046
1998-12-24,20.271307
1998-12-28,20.379133
1998-12-29,20.136523999999998
1998-12-30,20.379133
1998-12-31,20.32522
1999-01-04,20.271307
1999-01-05,20.055654999999998
1999-01-06,20.190437
1999-01-07,20.433046
1999-01-08,20.486959
1999-01-11,20.163481
1999-01-12,19.947828
1999-01-13,19.786089
1999-01-14,19.786089
1999-01-15,19.246958
1999-01-19,19.62435
1999-01-20,19.947828
1999-01-21,19.62435
1999-01-22,19.62435
1999-01-25,19.840002
1999-01-26,20.352176999999998
1999-01-27,20.271307
1999-01-28,20.594784
1999-01-29,20.271307
1999-02-01,20.32522
1999-02-02,20.055654999999998
1999-02-03,20.055654999999998
1999-02-04,20.163481
1999-02-05,20.055654999999998
1999-02-08,19.840002
1999-02-09,20.055654999999998
1999-02-10,20.001741
1999-02-11,19.678263
1999-02-12,19.004351
1999-02-16,19.408697
1999-02-17,19.260437
1999-02-18,19.503045999999998
1999-02-19,20.271307
1999-02-22,20.433046
1999-02-23,20.379133
1999-02-24,20.379133
1999-02-25,20.379133
1999-02-26,19.840002
1999-03-01,20.379133
1999-03-02,20.594784
1999-03-03,20.648697
1999-03-04,20.594784
1999-03-05,20.486959
1999-03-08,20.486959
1999-03-09,20.486959
1999-03-10,20.433046
1999-03-11,20.648697
1999-03-12,20.271307
1999-03-15,20.163481
1999-03-16,20.271307
1999-03-17,20.486959
1999-03-18,20.810436
1999-03-19,20.70261
1999-03-22,20.648697
1999-03-23,20.918262
1999-03-24,21.888699
1999-03-25,22.266088
1999-03-26,22.373915
1999-03-29,21.888699
1999-03-30,21.888699
1999-03-31,22.212175
1999-04-01,22.212175
1999-04-05,22.104351
1999-04-06,22.158262
1999-04-07,22.050438
1999-04-08,22.104351
1999-04-09,21.996525
1999-04-12,22.158262
1999-04-13,21.511307000000002
1999-04-14,21.457394
1999-04-15,21.780872
1999-04-16,22.050438
1999-04-19,21.780872
1999-04-20,21.996525
1999-04-21,21.996525
1999-04-22,22.104351
1999-04-23,21.996525
1999-04-26,21.888699
1999-04-27,21.996525
1999-04-28,22.212175
1999-04-29,22.104351
1999-04-30,22.212175
1999-05-03,21.942612
1999-05-04,22.158262
1999-05-05,21.888699
1999-05-06,21.673046
1999-05-07,21.996525
1999-05-10,21.834785
1999-05-11,21.780872
1999-05-12,21.56522
1999-05-13,21.726959
1999-05-14,21.349567
1999-05-17,21.349567
1999-05-18,21.349567
1999-05-19,20.756523
1999-05-20,20.486959
1999-05-21,20.918262
1999-05-24,20.594784
1999-05-25,20.810436
1999-05-26,20.810436
1999-05-27,21.673046
1999-05-28,21.780872
1999-06-01,22.104351
1999-06-02,22.104351
1999-06-03,21.888699
1999-06-04,22.050438
1999-06-07,22.104351
1999-06-08,21.888699
1999-06-09,22.104351
1999-06-10,21.996525
1999-06-11,21.780872
1999-06-14,21.673046
1999-06-15,21.942612
1999-06-16,22.104351
1999-06-17,21.942612
1999-06-18,21.673046
1999-06-21,21.673046
1999-06-22,21.56522
1999-06-23,21.56522
1999-06-24,21.187828
1999-06-25,21.133915
1999-06-28,21.780872
1999-06-29,21.996525
1999-06-30,21.780872
1999-07-01,21.511307000000002
1999-07-02,21.56522
1999-07-06,21.56522
1999-07-07,21.996525
1999-07-08,21.942612
1999-07-09,21.673046
1999-07-12,21.56522
1999-07-13,21.295654000000003
1999-07-14,21.673046
1999-07-15,21.888699
1999-07-16,21.673046
1999-07-19,21.673046
1999-07-20,21.673046
1999-07-21,21.673046
1999-07-22,21.56522
1999-07-23,21.511307000000002
1999-07-26,21.349567
1999-07-27,21.457394
1999-07-28,21.133915
1999-07-29,20.486959
1999-07-30,19.62435
1999-08-02,20.972176
1999-08-03,20.70261
1999-08-04,20.70261
1999-08-05,20.163481
1999-08-06,19.516523
1999-08-09,18.276524
1999-08-10,18.869568
1999-08-11,19.786089
1999-08-12,19.62435
1999-08-13,19.193045
1999-08-16,19.786089
1999-08-17,19.62435
1999-08-18,19.381741
1999-08-19,19.516523
1999-08-20,18.977394
1999-08-23,18.761742
1999-08-24,18.815655
1999-08-25,18.653914999999998
1999-08-26,19.085217999999998
1999-08-27,18.977394
1999-08-30,18.869568
1999-08-31,18.600002
1999-09-01,18.977394
1999-09-02,18.761742
1999-09-03,18.977394
1999-09-07,19.62435
1999-09-08,19.62435
1999-09-09,19.893915
1999-09-10,18.761742
1999-09-13,19.62435
1999-09-14,19.732176000000003
1999-09-15,19.947828
1999-09-16,18.923481
1999-09-17,19.408697
1999-09-20,19.085217999999998
1999-09-21,19.085217999999998
1999-09-22,19.408697
1999-09-23,19.193045
1999-09-24,19.300871
1999-09-27,19.300871
1999-09-28,19.408697
1999-09-29,17.899132
1999-09-30,16.820871
1999-10-01,18.707829
1999-10-04,18.546089000000002
1999-10-05,18.977394
1999-10-06,19.213531
1999-10-07,18.991411
1999-10-08,19.074707
1999-10-11,19.046942
1999-10-12,19.102472
1999-10-13,18.769289
1999-10-14,18.991411
1999-10-15,18.547167
1999-10-18,18.991411
1999-10-19,19.324593
1999-10-20,18.88035
1999-10-21,19.158003
1999-10-22,18.88035
1999-10-25,18.463870999999997
1999-10-26,18.213984
1999-10-27,18.436106
1999-10-28,18.547167
1999-10-29,18.769289
1999-11-01,18.769289
1999-11-02,18.824820000000003
1999-11-03,19.324593
1999-11-04,19.102472
1999-11-05,18.769289
1999-11-08,18.547167
1999-11-09,18.769289
1999-11-10,19.324593
1999-11-11,19.269061999999998
1999-11-12,19.269061999999998
1999-11-15,18.658228
1999-11-16,19.102472
1999-11-17,19.158003
1999-11-18,19.324593
1999-11-19,19.102472
1999-11-22,18.935881
1999-11-23,19.158003
1999-11-24,18.88035
1999-11-26,18.88035
1999-11-29,18.88035
1999-11-30,18.935881
1999-12-01,18.491636
1999-12-02,18.213984
1999-12-03,18.50552
1999-12-06,17.769741
1999-12-07,17.714211
1999-12-08,17.769741
1999-12-09,17.769741
1999-12-10,17.769741
1999-12-13,18.547167
1999-12-14,18.491636
1999-12-15,18.547167
1999-12-16,18.380575
1999-12-17,18.602697
1999-12-20,18.213984
1999-12-21,17.603149
1999-12-22,18.213984
1999-12-23,18.158455
1999-12-27,18.602697
1999-12-28,18.436106
1999-12-29,17.936332999999998
1999-12-30,18.602697
1999-12-31,17.950214000000003
2000-01-03,18.158455
2000-01-04,17.714211
2000-01-05,18.269514
2000-01-06,18.213984
2000-01-07,17.783623000000002
2000-01-10,18.269514
2000-01-11,16.548071
2000-01-12,16.21489
2000-01-13,16.21489
2000-01-14,16.603601
2000-01-18,16.159359
2000-01-19,16.21489
2000-01-20,15.881706
2000-01-21,15.881706
2000-01-24,14.993219
2000-01-25,15.10428
2000-01-26,15.10428
2000-01-27,14.771097
2000-01-28,14.882157999999999
2000-01-31,14.882157999999999
2000-02-01,14.548975
2000-02-02,13.660488
2000-02-03,13.979789000000002
2000-02-04,14.215793
2000-02-07,14.437915
2000-02-08,14.660035999999998
2000-02-09,14.937689
2000-02-10,14.660035999999998
2000-02-11,14.660035999999998
2000-02-14,14.104732
2000-02-15,14.660035999999998
2000-02-16,14.215793
2000-02-17,14.493445000000001
2000-02-18,14.326854
2000-02-22,13.771548999999998
2000-02-23,13.660488
2000-02-24,13.604957999999998
2000-02-25,13.604957999999998
2000-02-28,13.716019000000001
2000-02-29,13.771548999999998
2000-03-01,13.938141
2000-03-02,14.993219
2000-03-03,13.771548999999998
2000-03-06,15.437463000000001
2000-03-07,14.049201
2000-03-08,14.882157999999999
2000-03-09,15.10428
2000-03-10,14.660035999999998
2000-03-13,14.660035999999998
2000-03-14,14.937689
2000-03-15,14.715567000000002
2000-03-16,15.270871
2000-03-17,14.882157999999999
2000-03-20,14.882157999999999
2000-03-21,15.326401999999998
2000-03-22,15.10428
2000-03-23,15.326401999999998
2000-03-24,15.215341
2000-03-27,15.10428
2000-03-28,15.090397
2000-03-29,14.826628
2000-03-30,14.660035999999998
2000-03-31,16.43701
2000-04-03,14.660035999999998
2000-04-04,14.382384
2000-04-05,15.326401999999998
2000-04-06,14.493445000000001
2000-04-07,14.604506
2000-04-10,14.771097
2000-04-11,14.215793
2000-04-12,14.660035999999998
2000-04-13,14.660035999999998
2000-04-14,13.938141
2000-04-17,14.271323
2000-04-18,13.882610000000001
2000-04-19,14.660035999999998
2000-04-20,14.104732
2000-04-24,14.382384
2000-04-25,14.701684
2000-04-26,15.548523000000001
2000-04-27,15.326401999999998
2000-04-28,14.57674
2000-05-01,14.882157999999999
2000-05-02,14.382384
2000-05-03,14.493445000000001
2000-05-04,15.10428
2000-05-05,14.604506
2000-05-08,14.882157999999999
2000-05-09,14.548975
2000-05-10,14.049201
