Date,PEP
1983-09-07,1.8680560000000002
1983-09-08,1.8680560000000002
1983-09-09,1.875
1983-09-12,1.833333
1983-09-13,1.826389
1983-09-14,1.833333
1983-09-15,1.8472220000000001
1983-09-16,1.8472220000000001
1983-09-19,1.833333
1983-09-20,1.875
1983-09-21,1.9027779999999999
1983-09-22,1.9652779999999999
1983-09-23,1.951389
1983-09-26,1.9722220000000001
1983-09-27,1.958333
1983-09-28,1.9375
1983-09-29,1.9305560000000002
1983-09-30,1.8819439999999998
1983-10-03,1.8680560000000002
1983-10-04,1.875
1983-10-05,1.916667
1983-10-06,2.020833
1983-10-07,2.006944
1983-10-10,2.027778
1983-10-11,2.006944
1983-10-12,1.979167
1983-10-13,1.951389
1983-10-14,1.9444439999999998
1983-10-17,1.9444439999999998
1983-10-18,1.923611
1983-10-19,1.923611
1983-10-20,1.895833
1983-10-21,1.916667
1983-10-24,1.9305560000000002
1983-10-25,1.916667
1983-10-26,1.9027779999999999
1983-10-27,1.9375
1983-10-28,1.9652779999999999
1983-10-31,1.979167
1983-11-01,2.034722
1983-11-02,2.076389
1983-11-03,2.0625
1983-11-04,2.020833
1983-11-07,2.034722
1983-11-08,2.013889
1983-11-09,2.027778
1983-11-10,2.083333
1983-11-11,2.118056
1983-11-14,2.076389
1983-11-15,2.090278
1983-11-16,2.090278
1983-11-17,2.104167
1983-11-18,2.111111
1983-11-21,2.111111
1983-11-22,2.159722
1983-11-23,2.111111
1983-11-25,2.104167
1983-11-28,2.111111
1983-11-29,2.125
1983-11-30,2.097222
1983-12-01,2.048611
1983-12-02,2.027778
1983-12-05,2.034722
1983-12-06,2.048611
1983-12-07,2.055556
1983-12-08,2.048611
1983-12-09,2.034722
1983-12-12,2.027778
1983-12-13,2.076389
1983-12-14,2.069444
1983-12-15,2.041667
1983-12-16,2.069444
1983-12-19,2.0625
1983-12-20,2.013889
1983-12-21,2.055556
1983-12-22,2.083333
1983-12-23,2.083333
1983-12-27,2.083333
1983-12-28,2.125
1983-12-29,2.104167
1983-12-30,2.125
1984-01-03,2.097222
1984-01-04,2.097222
1984-01-05,2.097222
1984-01-06,2.090278
1984-01-09,2.083333
1984-01-10,2.083333
1984-01-11,2.069444
1984-01-12,2.034722
1984-01-13,2.027778
1984-01-16,2.041667
1984-01-17,2.041667
1984-01-18,2.041667
1984-01-19,2.048611
1984-01-20,2.027778
1984-01-23,2.027778
1984-01-24,2.048611
1984-01-25,2.034722
1984-01-26,2.020833
1984-01-27,2.034722
1984-01-30,2.034722
1984-01-31,2.034722
1984-02-01,2.020833
1984-02-02,2.041667
1984-02-03,2.027778
1984-02-06,1.986111
1984-02-07,1.979167
1984-02-08,1.9722220000000001
1984-02-09,1.9305560000000002
1984-02-10,1.9444439999999998
1984-02-13,1.9444439999999998
1984-02-14,1.9375
1984-02-15,1.9444439999999998
1984-02-16,1.9444439999999998
1984-02-17,1.958333
1984-02-21,1.9722220000000001
1984-02-22,1.9722220000000001
1984-02-23,1.9930560000000002
1984-02-24,2.006944
1984-02-27,2.0
1984-02-28,1.986111
1984-02-29,2.041667
1984-03-01,2.0625
1984-03-02,2.090278
1984-03-05,2.055556
1984-03-06,2.034722
1984-03-07,2.027778
1984-03-08,2.013889
1984-03-09,2.0
1984-03-12,2.034722
1984-03-13,2.0625
1984-03-14,2.069444
1984-03-15,2.041667
1984-03-16,2.083333
1984-03-19,2.027778
1984-03-20,2.041667
1984-03-21,2.027778
1984-03-22,2.0
1984-03-23,2.027778
1984-03-26,2.013889
1984-03-27,2.069444
1984-03-28,2.097222
1984-03-29,2.125
1984-03-30,2.145833
1984-04-02,2.111111
1984-04-03,2.104167
1984-04-04,2.097222
1984-04-05,2.097222
1984-04-06,2.104167
1984-04-09,2.131944
1984-04-10,2.1875
1984-04-11,2.159722
1984-04-12,2.166667
1984-04-13,2.173611
1984-04-16,2.173611
1984-04-17,2.201389
1984-04-18,2.201389
1984-04-19,2.222222
1984-04-23,2.208333
1984-04-24,2.208333
1984-04-25,2.236111
1984-04-26,2.256944
1984-04-27,2.263889
1984-04-30,2.256944
1984-05-01,2.284722
1984-05-02,2.263889
1984-05-03,2.215278
1984-05-04,2.208333
1984-05-07,2.263889
1984-05-08,2.277778
1984-05-09,2.305556
1984-05-10,2.270833
1984-05-11,2.263889
1984-05-14,2.25
1984-05-15,2.243056
1984-05-16,2.256944
1984-05-17,2.236111
1984-05-18,2.222222
1984-05-21,2.222222
1984-05-22,2.243056
1984-05-23,2.284722
1984-05-24,2.229167
1984-05-25,2.222222
1984-05-29,2.229167
1984-05-30,2.243056
1984-05-31,2.25
1984-06-01,2.305556
1984-06-04,2.340278
1984-06-05,2.340278
1984-06-06,2.347222
1984-06-07,2.361111
1984-06-08,2.361111
1984-06-11,2.333333
1984-06-12,2.347222
1984-06-13,2.388889
1984-06-14,2.340278
1984-06-15,2.354167
1984-06-18,2.402778
1984-06-19,2.388889
1984-06-20,2.395833
1984-06-21,2.388889
1984-06-22,2.395833
1984-06-25,2.375
1984-06-26,2.354167
1984-06-27,2.340278
1984-06-28,2.368056
1984-06-29,2.319444
1984-07-02,2.319444
1984-07-03,2.319444
1984-07-05,2.340278
1984-07-06,2.326389
1984-07-09,2.354167
1984-07-10,2.326389
1984-07-11,2.291667
1984-07-12,2.277778
1984-07-13,2.319444
1984-07-16,2.319444
1984-07-17,2.305556
1984-07-18,2.305556
1984-07-19,2.305556
1984-07-20,2.277778
1984-07-23,2.277778
1984-07-24,2.270833
1984-07-25,2.270833
1984-07-26,2.361111
1984-07-27,2.4375
1984-07-30,2.388889
1984-07-31,2.416667
1984-08-01,2.465278
1984-08-02,2.444444
1984-08-03,2.472222
1984-08-06,2.416667
1984-08-07,2.409722
1984-08-08,2.402778
1984-08-09,2.416667
1984-08-10,2.375
1984-08-13,2.388889
1984-08-14,2.381944
1984-08-15,2.375
1984-08-16,2.402778
1984-08-17,2.430556
1984-08-20,2.458333
1984-08-21,2.465278
1984-08-22,2.444444
1984-08-23,2.430556
1984-08-24,2.4375
1984-08-27,2.4375
1984-08-28,2.430556
1984-08-29,2.4375
1984-08-30,2.4375
1984-08-31,2.416667
1984-09-04,2.375
1984-09-05,2.340278
1984-09-06,2.368056
1984-09-07,2.354167
1984-09-10,2.333333
1984-09-11,2.361111
1984-09-12,2.388889
1984-09-13,2.458333
1984-09-14,2.5
1984-09-17,2.486111
1984-09-18,2.472222
1984-09-19,2.486111
1984-09-20,2.444444
1984-09-21,2.409722
1984-09-24,2.381944
1984-09-25,2.416667
1984-09-26,2.423611
1984-09-27,2.451389
1984-09-28,2.430556
1984-10-01,2.402778
1984-10-02,2.388889
1984-10-03,2.361111
1984-10-04,2.361111
1984-10-05,2.347222
1984-10-08,2.347222
1984-10-09,2.291667
1984-10-10,2.340278
1984-10-11,2.388889
1984-10-12,2.416667
1984-10-15,2.465278
1984-10-16,2.416667
1984-10-17,2.409722
1984-10-18,2.458333
1984-10-19,2.444444
1984-10-22,2.416667
1984-10-23,2.416667
1984-10-24,2.416667
1984-10-25,2.423611
1984-10-26,2.423611
1984-10-29,2.423611
1984-10-30,2.493056
1984-10-31,2.472222
1984-11-01,2.486111
1984-11-02,2.458333
1984-11-05,2.4375
1984-11-06,2.458333
1984-11-07,2.5
1984-11-08,2.506944
1984-11-09,2.513889
1984-11-12,2.493056
1984-11-13,2.472222
1984-11-14,2.493056
1984-11-15,2.472222
1984-11-16,2.458333
1984-11-19,2.395833
1984-11-20,2.472222
1984-11-21,2.458333
1984-11-23,2.479167
1984-11-26,2.472222
1984-11-27,2.444444
1984-11-28,2.423611
1984-11-29,2.416667
1984-11-30,2.395833
1984-12-03,2.319444
1984-12-04,2.3125
1984-12-05,2.243056
1984-12-06,2.270833
1984-12-07,2.291667
1984-12-10,2.298611
1984-12-11,2.291667
1984-12-12,2.263889
1984-12-13,2.277778
1984-12-14,2.319444
1984-12-17,2.340278
1984-12-18,2.375
1984-12-19,2.347222
1984-12-20,2.326389
1984-12-21,2.319444
1984-12-24,2.319444
1984-12-26,2.319444
1984-12-27,2.319444
1984-12-28,2.326389
1984-12-31,2.381944
1985-01-02,2.333333
1985-01-03,2.347222
1985-01-04,2.340278
1985-01-07,2.3125
1985-01-08,2.284722
1985-01-09,2.298611
1985-01-10,2.277778
1985-01-11,2.277778
1985-01-14,2.326389
1985-01-15,2.326389
1985-01-16,2.3125
1985-01-17,2.347222
1985-01-18,2.354167
1985-01-21,2.381944
1985-01-22,2.423611
1985-01-23,2.430556
1985-01-24,2.423611
1985-01-25,2.430556
1985-01-28,2.375
1985-01-29,2.409722
1985-01-30,2.416667
1985-01-31,2.402778
1985-02-01,2.375
1985-02-04,2.423611
1985-02-05,2.451389
1985-02-06,2.416667
1985-02-07,2.5
1985-02-08,2.611111
1985-02-11,2.583333
1985-02-12,2.618056
1985-02-13,2.659722
1985-02-14,2.652778
1985-02-15,2.673611
1985-02-19,2.694444
1985-02-20,2.666667
1985-02-21,2.659722
1985-02-22,2.666667
1985-02-25,2.631944
1985-02-26,2.708333
1985-02-27,2.666667
1985-02-28,2.666667
1985-03-01,2.694444
1985-03-04,2.666667
1985-03-05,2.722222
1985-03-06,2.680556
1985-03-07,2.673611
1985-03-08,2.666667
1985-03-11,2.673611
1985-03-12,2.708333
1985-03-13,2.6875
1985-03-14,2.694444
1985-03-15,2.6875
1985-03-18,2.701389
1985-03-19,2.805556
1985-03-20,2.930556
1985-03-21,2.881944
1985-03-22,2.868056
1985-03-25,2.833333
1985-03-26,2.847222
1985-03-27,2.958333
1985-03-28,3.013889
1985-03-29,3.034722
1985-04-01,2.993056
1985-04-02,2.9375
1985-04-03,2.972222
1985-04-04,3.020833
1985-04-08,2.972222
1985-04-09,2.930556
1985-04-10,2.9375
1985-04-11,2.958333
1985-04-12,2.965278
1985-04-15,2.944444
1985-04-16,2.930556
1985-04-17,2.951389
1985-04-18,2.909722
1985-04-19,2.895833
1985-04-22,2.881944
1985-04-23,2.986111
1985-04-24,2.930556
1985-04-25,2.923611
1985-04-26,2.958333
1985-04-29,2.986111
1985-04-30,3.0
1985-05-01,2.951389
1985-05-02,2.9375
1985-05-03,2.958333
1985-05-06,2.930556
1985-05-07,2.951389
1985-05-08,2.9375
1985-05-09,2.979167
1985-05-10,3.013889
1985-05-13,3.0
1985-05-14,2.986111
1985-05-15,3.013889
1985-05-16,3.0
1985-05-17,2.993056
1985-05-20,3.104167
1985-05-21,3.138889
1985-05-22,3.118056
1985-05-23,3.111111
1985-05-24,3.166667
1985-05-28,3.138889
1985-05-29,3.166667
1985-05-30,3.166667
1985-05-31,3.236111
1985-06-03,3.263889
1985-06-04,3.298611
1985-06-05,3.270833
1985-06-06,3.298611
1985-06-07,3.333333
1985-06-10,3.3055559999999997
1985-06-11,3.277778
1985-06-12,3.263889
1985-06-13,3.263889
1985-06-14,3.277778
1985-06-17,3.243056
1985-06-18,3.256944
1985-06-19,3.243056
1985-06-20,3.222222
1985-06-21,3.298611
1985-06-24,3.284722
1985-06-25,3.3055559999999997
1985-06-26,3.3055559999999997
1985-06-27,3.3194440000000003
1985-06-28,3.340278
1985-07-01,3.326389
1985-07-02,3.3194440000000003
1985-07-03,3.333333
1985-07-05,3.361111
1985-07-08,3.3055559999999997
1985-07-09,3.236111
1985-07-10,3.194444
1985-07-11,3.284722
1985-07-12,3.3194440000000003
1985-07-15,3.3194440000000003
1985-07-16,3.333333
1985-07-17,3.326389
1985-07-18,3.291667
1985-07-19,3.3125
1985-07-22,3.284722
1985-07-23,3.298611
1985-07-24,3.243056
1985-07-25,3.194444
1985-07-26,3.138889
1985-07-29,3.069444
1985-07-30,3.118056
1985-07-31,3.180556
1985-08-01,3.229167
1985-08-02,3.215278
1985-08-05,3.222222
1985-08-06,3.152778
1985-08-07,3.166667
1985-08-08,3.173611
1985-08-09,3.1875
1985-08-12,3.201389
1985-08-13,3.208333
1985-08-14,3.215278
1985-08-15,3.201389
1985-08-16,3.1875
1985-08-19,3.194444
1985-08-20,3.229167
1985-08-21,3.298611
1985-08-22,3.263889
1985-08-23,3.263889
1985-08-26,3.229167
1985-08-27,3.243056
1985-08-28,3.284722
1985-08-29,3.298611
1985-08-30,3.3055559999999997
1985-09-03,3.277778
1985-09-04,3.25
1985-09-05,3.270833
1985-09-06,3.270833
1985-09-09,3.270833
1985-09-10,3.256944
1985-09-11,3.229167
1985-09-12,3.215278
1985-09-13,3.215278
1985-09-16,3.236111
1985-09-17,3.25
1985-09-18,3.25
1985-09-19,3.263889
1985-09-20,3.277778
1985-09-23,3.3194440000000003
1985-09-24,3.277778
1985-09-25,3.291667
1985-09-26,3.298611
1985-09-30,3.326389
1985-10-01,3.388889
1985-10-02,3.409722
1985-10-03,3.340278
1985-10-04,3.3125
1985-10-07,3.3194440000000003
1985-10-08,3.375
1985-10-09,3.388889
1985-10-10,3.4444440000000003
1985-10-11,3.534722
1985-10-14,3.5555559999999997
1985-10-15,3.5
1985-10-16,3.520833
1985-10-17,3.5
1985-10-18,3.486111
1985-10-21,3.486111
1985-10-22,3.4930559999999997
1985-10-23,3.527778
1985-10-24,3.5
1985-10-25,3.479167
1985-10-28,3.4444440000000003
1985-10-29,3.458333
1985-10-30,3.479167
1985-10-31,3.4930559999999997
1985-11-01,3.548611
1985-11-04,3.576389
1985-11-05,3.625
1985-11-06,3.6319440000000003
1985-11-07,3.597222
1985-11-08,3.597222
1985-11-11,3.6180559999999997
1985-11-12,3.673611
1985-11-13,3.673611
1985-11-14,3.75
1985-11-15,3.6875
1985-11-18,3.701389
1985-11-19,3.673611
1985-11-20,3.6805559999999997
1985-11-21,3.701389
1985-11-22,3.6805559999999997
1985-11-25,3.673611
1985-11-26,3.729167
1985-11-27,3.861111
1985-11-29,3.798611
1985-12-02,3.784722
1985-12-03,3.798611
1985-12-04,3.875
1985-12-05,3.902778
1985-12-06,3.888889
1985-12-09,3.9444440000000003
1985-12-10,4.027778
1985-12-11,4.069445
1985-12-12,4.0208330000000005
1985-12-13,4.138889
1985-12-16,4.118055
1985-12-17,4.069445
1985-12-18,3.958333
1985-12-19,3.861111
1985-12-20,3.909722
1985-12-23,3.888889
1985-12-24,3.895833
1985-12-26,3.902778
1985-12-27,3.958333
1985-12-30,4.013889
1985-12-31,4.0416669999999995
1986-01-02,4.0
1986-01-03,4.0208330000000005
1986-01-06,4.027778
1986-01-07,4.069445
1986-01-08,4.0
1986-01-09,3.916667
1986-01-10,3.916667
1986-01-13,3.8819440000000003
1986-01-14,3.8194440000000003
1986-01-15,3.8194440000000003
1986-01-16,3.8194440000000003
1986-01-17,3.8819440000000003
1986-01-20,3.854167
1986-01-21,3.8055559999999997
1986-01-22,3.722222
1986-01-23,3.701389
1986-01-24,3.791667
1986-01-27,3.888889
1986-01-28,3.895833
1986-01-29,3.902778
1986-01-30,3.923611
1986-01-31,3.9444440000000003
1986-02-03,3.9930559999999997
1986-02-04,4.055555
1986-02-05,4.034722
1986-02-06,3.916667
1986-02-07,3.9305559999999997
1986-02-10,3.902778
1986-02-11,3.923611
1986-02-12,3.8819440000000003
1986-02-13,3.875
1986-02-14,3.9305559999999997
1986-02-18,3.972222
1986-02-19,3.9305559999999997
1986-02-20,3.909722
1986-02-21,4.076389
1986-02-24,4.1458330000000005
1986-02-25,4.1666669999999995
1986-02-26,4.138889
1986-02-27,4.25
1986-02-28,4.2916669999999995
1986-03-03,4.3125
1986-03-04,4.347222
1986-03-05,4.319445
1986-03-06,4.381945
1986-03-07,4.423611
1986-03-10,4.409722
1986-03-11,4.451389
1986-03-12,4.5416669999999995
1986-03-13,4.555555
1986-03-14,4.736111
1986-03-17,4.6458330000000005
1986-03-18,4.673611
1986-03-19,4.659722
1986-03-20,4.625
1986-03-21,4.486111
1986-03-24,4.5416669999999995
1986-03-25,4.5208330000000005
1986-03-26,4.5833330000000005
1986-03-27,4.659722
1986-03-31,4.763889
1986-04-01,4.652778
1986-04-02,4.659722
1986-04-03,4.673611
1986-04-04,4.555555
1986-04-07,4.5416669999999995
1986-04-08,4.611111
1986-04-09,4.631945
1986-04-10,4.659722
1986-04-11,4.673611
1986-04-14,4.826389
1986-04-15,4.861111
1986-04-16,5.034722
1986-04-17,5.138889
1986-04-18,5.131945
1986-04-21,5.2291669999999995
1986-04-22,5.263889
1986-04-23,5.263889
1986-04-24,5.173611
1986-04-25,5.069445
1986-04-28,5.0833330000000005
1986-04-29,5.048611
1986-04-30,4.902778
1986-05-01,4.9375
1986-05-02,4.944445
1986-05-05,4.986111
1986-05-06,4.9375
1986-05-07,4.875
1986-05-08,4.875
1986-05-09,4.9166669999999995
1986-05-12,4.930555
1986-05-13,4.930555
1986-05-14,4.9583330000000005
1986-05-15,4.881945
1986-05-16,4.798611
1986-05-19,4.861111
1986-05-20,4.9375
1986-05-21,4.930555
1986-05-22,5.131945
1986-05-23,5.138889
1986-05-27,5.298611
1986-05-28,5.4583330000000005
1986-05-29,5.875
1986-05-30,5.6458330000000005
1986-06-02,5.6041669999999995
1986-06-03,5.6458330000000005
1986-06-04,5.6458330000000005
1986-06-05,5.7916669999999995
1986-06-06,5.8125
1986-06-09,5.5208330000000005
1986-06-10,5.5625
1986-06-11,5.6041669999999995
1986-06-12,5.5833330000000005
1986-06-13,5.6666669999999995
1986-06-16,5.7083330000000005
1986-06-17,5.5833330000000005
1986-06-18,5.5625
1986-06-19,5.5
1986-06-20,5.5416669999999995
1986-06-23,5.4583330000000005
1986-06-24,5.6666669999999995
1986-06-25,5.7708330000000005
1986-06-26,5.7083330000000005
1986-06-27,5.625
1986-06-30,5.625
1986-07-01,5.7916669999999995
1986-07-02,5.8541669999999995
1986-07-03,5.8333330000000005
1986-07-07,5.5
1986-07-08,5.25
1986-07-09,5.3541669999999995
1986-07-10,5.3333330000000005
1986-07-11,5.3333330000000005
1986-07-14,5.125
1986-07-15,5.0
1986-07-16,5.1041669999999995
1986-07-17,5.1458330000000005
1986-07-18,5.1458330000000005
1986-07-21,5.125
1986-07-22,5.1875
1986-07-23,5.3125
1986-07-24,5.5
1986-07-25,5.6041669999999995
1986-07-28,5.3541669999999995
1986-07-29,5.25
1986-07-30,5.2916669999999995
1986-07-31,5.1041669999999995
1986-08-01,5.1875
1986-08-04,5.25
1986-08-05,5.1875
1986-08-06,5.125
1986-08-07,5.2708330000000005
1986-08-08,5.25
1986-08-11,5.4166669999999995
1986-08-12,5.375
1986-08-13,5.3958330000000005
1986-08-14,5.4166669999999995
1986-08-15,5.3333330000000005
1986-08-18,5.4375
1986-08-19,5.375
1986-08-20,5.4166669999999995
1986-08-21,5.3958330000000005
1986-08-22,5.375
1986-08-25,5.2916669999999995
1986-08-26,5.4166669999999995
1986-08-27,5.25
1986-08-28,5.1875
1986-08-29,5.3125
1986-09-02,5.1666669999999995
1986-09-03,5.0833330000000005
1986-09-04,4.9791669999999995
1986-09-05,4.7291669999999995
1986-09-08,4.8125
1986-09-09,4.9791669999999995
1986-09-10,4.7916669999999995
1986-09-11,4.6041669999999995
1986-09-12,4.6875
1986-09-15,4.6041669999999995
1986-09-16,4.5416669999999995
1986-09-17,4.4166669999999995
1986-09-18,4.3958330000000005
1986-09-19,4.2708330000000005
1986-09-22,4.3958330000000005
1986-09-23,4.5625
1986-09-24,4.75
1986-09-25,4.5416669999999995
1986-09-26,4.4583330000000005
1986-09-29,4.2916669999999995
1986-09-30,4.4166669999999995
1986-10-01,4.3958330000000005
1986-10-02,4.4375
1986-10-03,4.375
1986-10-06,4.3541669999999995
1986-10-07,4.3333330000000005
1986-10-08,4.3125
1986-10-09,4.3333330000000005
1986-10-10,4.4375
1986-10-13,4.4375
1986-10-14,4.5416669999999995
1986-10-15,4.6041669999999995
1986-10-16,4.6666669999999995
1986-10-17,4.6041669999999995
1986-10-20,4.5625
1986-10-21,4.5
1986-10-22,4.5416669999999995
1986-10-23,4.6458330000000005
1986-10-24,4.5208330000000005
1986-10-27,4.6666669999999995
1986-10-28,4.6666669999999995
1986-10-29,4.7291669999999995
1986-10-30,4.7291669999999995
1986-10-31,4.5833330000000005
1986-11-03,4.6041669999999995
1986-11-04,4.5416669999999995
1986-11-05,4.625
1986-11-06,4.7916669999999995
1986-11-07,4.6875
1986-11-10,4.7083330000000005
1986-11-11,4.7291669999999995
1986-11-12,4.8333330000000005
1986-11-13,4.6041669999999995
1986-11-14,4.6666669999999995
1986-11-17,4.6041669999999995
1986-11-18,4.4583330000000005
1986-11-19,4.5
1986-11-20,4.625
1986-11-21,4.6666669999999995
1986-11-24,4.7083330000000005
1986-11-25,4.625
1986-11-26,4.6666669999999995
1986-11-28,4.6041669999999995
1986-12-01,4.5416669999999995
1986-12-02,4.75
1986-12-03,4.625
1986-12-04,4.6666669999999995
1986-12-05,4.5416669999999995
1986-12-08,4.6041669999999995
1986-12-09,4.5416669999999995
1986-12-10,4.5625
1986-12-11,4.4583330000000005
1986-12-12,4.4583330000000005
1986-12-15,4.4166669999999995
1986-12-16,4.4375
1986-12-17,4.4375
1986-12-18,4.375
1986-12-19,4.5416669999999995
1986-12-22,4.4375
1986-12-23,4.3333330000000005
1986-12-24,4.3125
1986-12-26,4.375
1986-12-29,4.3541669999999995
1986-12-30,4.3333330000000005
1986-12-31,4.3333330000000005
1987-01-02,4.375
1987-01-05,4.4791669999999995
1987-01-06,4.5208330000000005
1987-01-07,4.5416669999999995
1987-01-08,4.5625
1987-01-09,4.5625
1987-01-12,4.6458330000000005
1987-01-13,4.7083330000000005
1987-01-14,4.8541669999999995
1987-01-15,5.0208330000000005
1987-01-16,5.0208330000000005
1987-01-19,5.2291669999999995
1987-01-20,5.1041669999999995
1987-01-21,5.1666669999999995
1987-01-22,5.2916669999999995
1987-01-23,5.1666669999999995
1987-01-26,5.2083330000000005
1987-01-27,5.3333330000000005
1987-01-28,5.2916669999999995
1987-01-29,5.25
1987-01-30,5.1875
1987-02-02,5.25
1987-02-03,5.1666669999999995
1987-02-04,5.25
1987-02-05,5.375
1987-02-06,5.25
1987-02-09,5.1458330000000005
1987-02-10,5.2083330000000005
1987-02-11,5.3333330000000005
1987-02-12,5.25
1987-02-13,5.2083330000000005
1987-02-17,5.3541669999999995
1987-02-18,5.3125
1987-02-19,5.4166669999999995
1987-02-20,5.5625
1987-02-23,5.4375
1987-02-24,5.4791669999999995
1987-02-25,5.5625
1987-02-26,5.5
1987-02-27,5.5416669999999995
1987-03-02,5.5208330000000005
1987-03-03,5.5
1987-03-04,5.6458330000000005
1987-03-05,5.8125
1987-03-06,5.8333330000000005
1987-03-09,5.6666669999999995
1987-03-10,5.875
1987-03-11,5.8958330000000005
1987-03-12,5.8958330000000005
1987-03-13,5.8333330000000005
1987-03-16,5.7083330000000005
1987-03-17,5.7916669999999995
1987-03-18,5.7916669999999995
1987-03-19,5.7916669999999995
1987-03-20,5.8333330000000005
1987-03-23,5.7916669999999995
1987-03-24,5.875
1987-03-25,5.8125
1987-03-26,5.7916669999999995
1987-03-27,5.5208330000000005
1987-03-30,5.4375
1987-03-31,5.7083330000000005
1987-04-01,5.5833330000000005
1987-04-02,5.6041669999999995
1987-04-03,5.6875
1987-04-06,5.75
1987-04-07,5.6666669999999995
1987-04-08,5.6666669999999995
1987-04-09,5.5
1987-04-10,5.4791669999999995
1987-04-13,5.0833330000000005
1987-04-14,5.1666669999999995
1987-04-15,5.25
1987-04-16,5.3333330000000005
1987-04-20,5.375
1987-04-21,5.4791669999999995
1987-04-22,5.3125
1987-04-23,5.375
1987-04-24,5.2083330000000005
1987-04-27,5.125
1987-04-28,5.25
1987-04-29,5.2291669999999995
1987-04-30,5.3333330000000005
1987-05-01,5.3125
1987-05-04,5.3958330000000005
1987-05-05,5.5416669999999995
1987-05-06,5.2916669999999995
1987-05-07,5.375
1987-05-08,5.375
1987-05-11,5.2708330000000005
1987-05-12,5.3333330000000005
1987-05-13,5.3541669999999995
1987-05-14,5.3541669999999995
1987-05-15,5.2291669999999995
1987-05-18,5.1458330000000005
1987-05-19,5.0416669999999995
1987-05-20,5.2708330000000005
1987-05-21,5.4375
1987-05-22,5.4791669999999995
1987-05-26,5.7083330000000005
1987-05-27,5.6875
1987-05-28,5.7708330000000005
1987-05-29,5.8333330000000005
1987-06-01,5.7708330000000005
1987-06-02,5.8333330000000005
1987-06-03,5.8958330000000005
1987-06-04,5.875
1987-06-05,5.9166669999999995
1987-06-08,6.0625
1987-06-09,6.0416669999999995
1987-06-10,6.0625
1987-06-11,6.1041669999999995
1987-06-12,6.0833330000000005
1987-06-15,6.1458330000000005
1987-06-16,6.1458330000000005
1987-06-17,6.1041669999999995
1987-06-18,6.1666669999999995
1987-06-19,6.1666669999999995
1987-06-22,6.2083330000000005
1987-06-23,6.125
1987-06-24,6.0833330000000005
1987-06-25,6.1875
1987-06-26,6.0416669999999995
1987-06-29,6.0625
1987-06-30,6.0
1987-07-01,5.9166669999999995
1987-07-02,6.0416669999999995
1987-07-06,5.9791669999999995
1987-07-07,6.0
1987-07-08,6.3333330000000005
1987-07-09,6.3125
1987-07-10,6.3541669999999995
1987-07-13,6.3125
1987-07-14,6.4375
1987-07-15,6.3958330000000005
1987-07-16,6.4166669999999995
1987-07-17,6.5625
1987-07-20,6.4791669999999995
1987-07-21,6.3541669999999995
1987-07-22,6.4583330000000005
1987-07-23,6.5
1987-07-24,6.4375
1987-07-27,6.4166669999999995
1987-07-28,6.4791669999999995
1987-07-29,6.5
1987-07-30,6.5416669999999995
1987-07-31,6.5
1987-08-03,6.3333330000000005
1987-08-04,6.2291669999999995
1987-08-05,6.3958330000000005
1987-08-06,6.5
1987-08-07,6.5
1987-08-10,6.5833330000000005
1987-08-11,6.75
1987-08-12,6.7708330000000005
1987-08-13,6.75
1987-08-14,6.7916669999999995
1987-08-17,6.7708330000000005
1987-08-18,6.7083330000000005
1987-08-19,6.6666669999999995
1987-08-20,6.75
1987-08-21,6.6875
1987-08-24,6.625
1987-08-25,6.8125
1987-08-26,6.9583330000000005
1987-08-27,6.9583330000000005
1987-08-28,6.7083330000000005
1987-08-31,6.5
1987-09-01,6.5833330000000005
1987-09-02,6.5625
1987-09-03,6.4583330000000005
1987-09-04,6.3333330000000005
1987-09-08,6.3125
1987-09-09,6.2916669999999995
1987-09-10,6.5
1987-09-11,6.6666669999999995
1987-09-14,6.6875
1987-09-15,6.4791669999999995
1987-09-16,6.5416669999999995
1987-09-17,6.4375
1987-09-18,6.4583330000000005
1987-09-21,6.3333330000000005
1987-09-22,6.5833330000000005
1987-09-23,6.6666669999999995
1987-09-24,6.5
1987-09-25,6.3541669999999995
1987-09-28,6.5
1987-09-29,6.5208330000000005
1987-09-30,6.625
1987-10-01,6.6875
1987-10-02,6.75
1987-10-05,6.6041669999999995
1987-10-06,6.2708330000000005
1987-10-07,6.3333330000000005
1987-10-08,6.2291669999999995
1987-10-09,6.125
1987-10-12,6.0625
1987-10-13,6.375
1987-10-14,6.1458330000000005
1987-10-15,6.0
1987-10-16,5.5416669999999995
1987-10-19,5.1666669999999995
1987-10-20,5.1666669999999995
1987-10-21,5.5416669999999995
1987-10-22,5.375
1987-10-23,5.4791669999999995
1987-10-26,4.9375
1987-10-27,5.1666669999999995
1987-10-28,5.2708330000000005
1987-10-29,5.7708330000000005
1987-10-30,5.6458330000000005
1987-11-02,5.7083330000000005
1987-11-03,5.4791669999999995
1987-11-04,5.3333330000000005
1987-11-05,5.4791669999999995
1987-11-06,5.3333330000000005
1987-11-09,5.125
1987-11-10,5.1875
1987-11-11,5.2291669999999995
1987-11-12,5.4375
1987-11-13,5.3333330000000005
1987-11-16,5.3958330000000005
1987-11-17,5.3333330000000005
1987-11-18,5.4583330000000005
1987-11-19,5.3541669999999995
1987-11-20,5.375
1987-11-23,5.4375
1987-11-24,5.5833330000000005
1987-11-25,5.4791669999999995
1987-11-27,5.4375
