Date,LOPE
2013-07-25,35.990002000000004
2013-07-26,35.740002000000004
2013-07-29,35.490002000000004
2013-07-30,35.25
2013-07-31,33.82
2013-08-01,34.32
2013-08-02,35.200001
2013-08-05,36.029999
2013-08-06,35.779999
2013-08-07,35.5
2013-08-08,35.049999
2013-08-09,34.5
2013-08-12,34.799999
2013-08-13,34.919998
2013-08-14,34.939999
2013-08-15,33.790001000000004
2013-08-16,33.869999
2013-08-19,32.75
2013-08-20,33.32
2013-08-21,33.290001000000004
2013-08-22,33.66
2013-08-23,34.080002
2013-08-26,34.650002
2013-08-27,34.509997999999996
2013-08-28,34.310001
2013-08-29,34.689999
2013-08-30,34.509997999999996
2013-09-03,35.009997999999996
2013-09-04,35.98
2013-09-05,36.139998999999996
2013-09-06,35.509997999999996
2013-09-09,36.099998
2013-09-10,36.549999
2013-09-11,36.450001
2013-09-12,36.549999
2013-09-13,36.48
2013-09-16,36.880001
2013-09-17,38.009997999999996
2013-09-18,39.66
2013-09-19,39.599998
2013-09-20,39.040001000000004
2013-09-23,39.029999
2013-09-24,38.5
2013-09-25,39.049999
2013-09-26,39.91
2013-09-27,40.450001
2013-09-30,40.240002000000004
2013-10-01,41.23
2013-10-02,40.709998999999996
2013-10-03,40.049999
2013-10-04,40.310001
2013-10-07,39.439999
2013-10-08,39.049999
2013-10-09,39.07
2013-10-10,40.369999
2013-10-11,40.709998999999996
2013-10-14,40.650002
2013-10-15,40.669998
2013-10-16,41.490002000000004
2013-10-17,42.169998
2013-10-18,42.110001000000004
2013-10-21,42.060001
2013-10-22,42.619999
2013-10-23,43.66
2013-10-24,44.200001
2013-10-25,44.040001000000004
2013-10-28,43.02
2013-10-29,43.349998
2013-10-30,47.889998999999996
2013-10-31,47.27
2013-11-01,46.630001
2013-11-04,46.790001000000004
2013-11-05,47.009997999999996
2013-11-06,47.599998
2013-11-07,46.310001
2013-11-08,47.389998999999996
2013-11-11,46.610001000000004
2013-11-12,46.57
2013-11-13,47.25
2013-11-14,45.889998999999996
2013-11-15,46.599998
2013-11-18,45.07
2013-11-19,44.82
2013-11-20,44.150002
2013-11-21,44.889998999999996
2013-11-22,44.759997999999996
2013-11-25,44.700001
2013-11-26,44.720001
2013-11-27,44.849998
2013-11-29,45.540001000000004
2013-12-02,45.029999
2013-12-03,44.459998999999996
2013-12-04,44.0
2013-12-05,44.220001
2013-12-06,44.41
2013-12-09,43.91
2013-12-10,43.98
2013-12-11,43.32
2013-12-12,43.07
2013-12-13,43.439999
2013-12-16,43.869999
2013-12-17,43.400002
2013-12-18,44.330002
2013-12-19,43.599998
2013-12-20,44.509997999999996
2013-12-23,44.529999
2013-12-24,44.330002
2013-12-26,44.259997999999996
2013-12-27,43.57
2013-12-30,43.580002
2013-12-31,43.599998
2014-01-02,43.209998999999996
2014-01-03,44.009997999999996
2014-01-06,44.5
2014-01-07,45.380001
2014-01-08,47.099998
2014-01-09,47.200001
2014-01-10,47.27
2014-01-13,46.720001
2014-01-14,47.759997999999996
2014-01-15,48.150002
2014-01-16,48.830002
2014-01-17,49.200001
2014-01-21,49.48
2014-01-22,50.73
2014-01-23,48.98
2014-01-24,45.970001
2014-01-27,44.18
2014-01-28,44.619999
2014-01-29,43.73
2014-01-30,44.59
2014-01-31,43.82
2014-02-03,42.860001000000004
2014-02-04,42.759997999999996
2014-02-05,42.5
2014-02-06,43.029999
2014-02-07,43.889998999999996
2014-02-10,43.549999
2014-02-11,44.450001
2014-02-12,45.689999
2014-02-13,46.259997999999996
2014-02-14,45.52
2014-02-18,46.849998
2014-02-19,45.07
2014-02-20,45.740002000000004
2014-02-21,46.189999
2014-02-24,46.5
2014-02-25,47.369999
2014-02-26,47.48
2014-02-27,47.990002000000004
2014-02-28,47.400002
2014-03-03,47.330002
2014-03-04,47.540001000000004
2014-03-05,47.380001
2014-03-06,47.439999
2014-03-07,47.610001000000004
2014-03-10,47.709998999999996
2014-03-11,46.869999
2014-03-12,46.82
2014-03-13,46.0
2014-03-14,46.16
2014-03-17,47.27
2014-03-18,48.400002
2014-03-19,48.419998
2014-03-20,48.43
2014-03-21,47.919998
2014-03-24,47.369999
2014-03-25,46.509997999999996
2014-03-26,46.540001000000004
2014-03-27,45.869999
2014-03-28,46.150002
2014-03-31,46.700001
2014-04-01,47.5
2014-04-02,47.75
2014-04-03,46.970001
2014-04-04,46.93
2014-04-07,44.450001
2014-04-08,44.93
2014-04-09,45.23
2014-04-10,43.349998
2014-04-11,43.580002
2014-04-14,44.75
2014-04-15,44.889998999999996
2014-04-16,45.700001
2014-04-17,45.619999
2014-04-21,45.720001
2014-04-22,46.130001
2014-04-23,45.77
2014-04-24,44.689999
2014-04-25,43.389998999999996
2014-04-28,41.91
2014-04-29,43.009997999999996
2014-04-30,42.98
2014-05-01,45.990002000000004
2014-05-02,46.009997999999996
2014-05-05,45.549999
2014-05-06,44.52
2014-05-07,44.720001
2014-05-08,43.66
2014-05-09,45.0
2014-05-12,46.209998999999996
2014-05-13,45.52
2014-05-14,45.0
2014-05-15,44.540001000000004
2014-05-16,45.09
2014-05-19,45.919998
2014-05-20,45.330002
2014-05-21,45.209998999999996
2014-05-22,44.09
2014-05-23,44.25
2014-05-27,44.470001
2014-05-28,44.009997999999996
2014-05-29,43.990002000000004
2014-05-30,44.049999
2014-06-02,43.740002000000004
2014-06-03,43.48
2014-06-04,43.939999
2014-06-05,44.139998999999996
2014-06-06,44.02
2014-06-09,44.200001
2014-06-10,44.869999
2014-06-11,44.68
2014-06-12,44.560001
2014-06-13,44.709998999999996
2014-06-16,45.25
2014-06-17,45.779999
2014-06-18,46.25
2014-06-19,45.470001
2014-06-20,46.169998
2014-06-23,45.849998
2014-06-24,45.93
2014-06-25,46.279999
2014-06-26,45.880001
2014-06-27,46.560001
2014-06-30,45.970001
2014-07-01,47.0
2014-07-02,46.619999
2014-07-03,47.25
2014-07-07,46.400002
2014-07-08,46.43
2014-07-09,46.32
2014-07-10,45.689999
2014-07-11,45.75
2014-07-14,45.650002
2014-07-15,45.310001
2014-07-16,45.02
2014-07-17,44.57
2014-07-18,45.299999
2014-07-21,44.849998
2014-07-22,45.75
2014-07-23,45.720001
2014-07-24,45.150002
2014-07-25,44.700001
2014-07-28,44.450001
2014-07-29,44.509997999999996
2014-07-30,44.509997999999996
2014-07-31,43.0
2014-08-01,42.66
2014-08-04,42.560001
2014-08-05,42.5
2014-08-06,42.18
2014-08-07,41.880001
2014-08-08,42.200001
2014-08-11,41.970001
2014-08-12,42.259997999999996
2014-08-13,42.09
2014-08-14,42.439999
2014-08-15,42.73
2014-08-18,43.740002000000004
2014-08-19,43.880001
2014-08-20,43.0
2014-08-21,43.119999
2014-08-22,43.369999
2014-08-25,43.049999
2014-08-26,43.23
2014-08-27,42.700001
2014-08-28,42.310001
2014-08-29,43.240002000000004
2014-09-02,43.25
2014-09-03,42.57
2014-09-04,42.630001
2014-09-05,42.77
2014-09-08,42.75
2014-09-09,42.75
2014-09-10,42.82
2014-09-11,42.709998999999996
2014-09-12,42.700001
2014-09-15,42.419998
2014-09-16,42.02
2014-09-17,41.939999
2014-09-18,42.73
2014-09-19,42.91
2014-09-22,42.5
2014-09-23,41.720001
2014-09-24,41.73
2014-09-25,41.07
2014-09-26,41.09
2014-09-29,41.610001000000004
2014-09-30,40.77
2014-10-01,40.720001
2014-10-02,42.029999
2014-10-03,41.709998999999996
2014-10-06,41.080002
2014-10-07,40.060001
2014-10-08,40.029999
2014-10-09,39.41
2014-10-10,38.27
2014-10-13,37.470001
2014-10-14,37.310001
2014-10-15,38.950001
2014-10-16,39.549999
2014-10-17,40.029999
2014-10-20,40.68
2014-10-21,40.700001
2014-10-22,40.509997999999996
2014-10-23,40.970001
2014-10-24,41.150002
2014-10-27,41.209998999999996
2014-10-28,42.959998999999996
2014-10-29,43.220001
2014-10-30,46.970001
2014-10-31,47.900002
2014-11-03,46.810001
2014-11-04,47.950001
2014-11-05,47.150002
2014-11-06,47.639998999999996
2014-11-07,47.68
2014-11-10,47.650002
2014-11-11,48.080002
2014-11-12,48.209998999999996
2014-11-13,48.040001000000004
2014-11-14,48.639998999999996
2014-11-17,47.25
2014-11-18,46.970001
2014-11-19,46.220001
2014-11-20,46.720001
2014-11-21,46.419998
2014-11-24,46.639998999999996
2014-11-25,46.259997999999996
2014-11-26,46.130001
2014-11-28,45.669998
2014-12-01,45.75
2014-12-02,45.830002
2014-12-03,46.049999
2014-12-04,45.950001
2014-12-05,46.380001
2014-12-08,45.080002
2014-12-09,46.43
2014-12-10,45.259997999999996
2014-12-11,45.310001
2014-12-12,44.91
2014-12-15,45.490002000000004
2014-12-16,44.830002
2014-12-17,46.580002
2014-12-18,46.48
2014-12-19,46.560001
2014-12-22,47.23
2014-12-23,47.259997999999996
2014-12-24,47.5
2014-12-26,47.099998
2014-12-29,47.080002
2014-12-30,46.740002000000004
2014-12-31,46.66
2015-01-02,45.580002
2015-01-05,45.34
2015-01-06,44.560001
2015-01-07,44.900002
2015-01-08,44.900002
2015-01-09,44.139998999999996
2015-01-12,43.939999
2015-01-13,44.59
2015-01-14,43.950001
2015-01-15,43.09
2015-01-16,43.349998
2015-01-20,43.07
2015-01-21,43.650002
2015-01-22,44.650002
2015-01-23,44.73
2015-01-26,44.919998
2015-01-27,44.560001
2015-01-28,44.290001000000004
2015-01-29,45.060001
2015-01-30,43.82
2015-02-02,44.200001
2015-02-03,45.450001
2015-02-04,44.84
2015-02-05,45.41
2015-02-06,44.049999
2015-02-09,44.18
2015-02-10,43.860001000000004
2015-02-11,43.990002000000004
2015-02-12,44.59
2015-02-13,44.75
2015-02-17,44.610001000000004
2015-02-18,45.400002
2015-02-19,46.950001
2015-02-20,46.68
2015-02-23,46.09
2015-02-24,46.349998
2015-02-25,46.43
2015-02-26,46.41
2015-02-27,45.860001000000004
2015-03-02,46.110001000000004
2015-03-03,45.299999
2015-03-04,45.049999
2015-03-05,44.91
2015-03-06,44.360001000000004
2015-03-09,44.650002
2015-03-10,44.23
2015-03-11,44.130001
2015-03-12,45.889998999999996
2015-03-13,45.310001
2015-03-16,45.349998
2015-03-17,45.560001
2015-03-18,45.75
2015-03-19,45.470001
2015-03-20,45.139998999999996
2015-03-23,45.509997999999996
2015-03-24,45.860001000000004
2015-03-25,44.07
2015-03-26,43.580002
2015-03-27,43.689999
2015-03-30,43.360001000000004
2015-03-31,43.299999
2015-04-01,43.799999
2015-04-02,44.09
2015-04-06,43.880001
2015-04-07,43.639998999999996
2015-04-08,43.490002000000004
2015-04-09,43.25
2015-04-10,43.18
2015-04-13,42.98
2015-04-14,42.830002
2015-04-15,44.009997999999996
2015-04-16,44.810001
2015-04-17,44.5
2015-04-20,45.040001000000004
2015-04-21,44.799999
2015-04-22,44.689999
2015-04-23,45.650002
2015-04-24,45.110001000000004
2015-04-27,44.450001
2015-04-28,44.75
2015-04-29,44.0
2015-04-30,45.279999
2015-05-01,43.169998
2015-05-04,43.189999
2015-05-05,43.040001000000004
2015-05-06,42.59
2015-05-07,43.240002000000004
2015-05-08,43.540001000000004
2015-05-11,42.91
2015-05-12,42.299999
2015-05-13,42.41
2015-05-14,42.669998
2015-05-15,42.259997999999996
2015-05-18,42.650002
2015-05-19,42.830002
2015-05-20,42.75
2015-05-21,42.779999
2015-05-22,42.52
2015-05-26,41.900002
2015-05-27,42.869999
2015-05-28,42.509997999999996
2015-05-29,42.709998999999996
2015-06-01,43.0
2015-06-02,42.869999
2015-06-03,42.720001
2015-06-04,41.91
2015-06-05,42.790001000000004
2015-06-08,41.919998
2015-06-09,42.25
2015-06-10,42.389998999999996
2015-06-11,42.66
2015-06-12,43.0
2015-06-15,42.720001
2015-06-16,43.169998
2015-06-17,43.099998
2015-06-18,43.439999
2015-06-19,43.799999
2015-06-22,43.52
2015-06-23,43.700001
2015-06-24,43.34
2015-06-25,43.919998
2015-06-26,43.939999
2015-06-29,42.759997999999996
2015-06-30,42.400002
2015-07-01,42.740002000000004
2015-07-02,42.77
2015-07-06,42.880001
2015-07-07,42.560001
2015-07-08,42.18
2015-07-09,42.799999
2015-07-10,43.59
2015-07-13,43.650002
2015-07-14,43.27
2015-07-15,43.380001
2015-07-16,44.450001
2015-07-17,44.369999
2015-07-20,44.900002
2015-07-21,44.099998
2015-07-22,44.400002
2015-07-23,44.200001
2015-07-24,43.75
2015-07-27,43.110001000000004
2015-07-28,42.919998
2015-07-29,44.07
2015-07-30,43.369999
2015-07-31,43.43
2015-08-03,43.16
2015-08-04,43.0
2015-08-05,43.279999
2015-08-06,42.73
2015-08-07,42.080002
2015-08-10,42.59
2015-08-11,39.84
2015-08-12,39.720001
2015-08-13,39.52
2015-08-14,39.220001
2015-08-17,39.52
2015-08-18,38.599998
2015-08-19,37.119999
2015-08-20,36.970001
2015-08-21,37.200001
2015-08-24,36.5
2015-08-25,35.900002
2015-08-26,36.490002000000004
2015-08-27,37.290001000000004
2015-08-28,37.48
2015-08-31,36.959998999999996
2015-09-01,36.560001
2015-09-02,36.869999
2015-09-03,37.130001
2015-09-04,37.049999
2015-09-08,37.73
2015-09-09,37.849998
2015-09-10,37.240002000000004
2015-09-11,38.009997999999996
2015-09-14,37.009997999999996
2015-09-15,37.299999
2015-09-16,37.919998
2015-09-17,37.68
2015-09-18,37.560001
2015-09-21,37.669998
2015-09-22,37.880001
2015-09-23,38.279999
2015-09-24,38.290001000000004
2015-09-25,38.279999
2015-09-28,37.639998999999996
2015-09-29,37.689999
2015-09-30,37.990002000000004
2015-10-01,37.310001
2015-10-02,37.700001
2015-10-05,38.619999
2015-10-06,38.889998999999996
2015-10-07,39.48
2015-10-08,39.950001
2015-10-09,40.419998
2015-10-12,40.439999
2015-10-13,40.139998999999996
2015-10-14,39.09
2015-10-15,39.009997999999996
2015-10-16,39.200001
2015-10-19,39.389998999999996
2015-10-20,40.130001
2015-10-21,38.66
2015-10-22,38.150002
2015-10-23,39.389998999999996
2015-10-26,39.02
2015-10-27,38.009997999999996
2015-10-28,38.650002
2015-10-29,40.73
2015-10-30,41.560001
2015-11-02,41.310001
2015-11-03,41.41
2015-11-04,41.16
2015-11-05,40.93
2015-11-06,41.279999
2015-11-09,40.220001
2015-11-10,40.16
2015-11-11,39.759997999999996
2015-11-12,38.470001
2015-11-13,38.009997999999996
2015-11-16,38.650002
2015-11-17,38.77
2015-11-18,39.119999
2015-11-19,38.709998999999996
2015-11-20,39.07
2015-11-23,38.939999
2015-11-24,39.790001000000004
2015-11-25,39.630001
2015-11-27,39.610001000000004
2015-11-30,39.619999
2015-12-01,39.439999
2015-12-02,38.66
2015-12-03,38.380001
2015-12-04,38.959998999999996
2015-12-07,38.419998
2015-12-08,37.75
2015-12-09,37.669998
2015-12-10,38.380001
2015-12-11,38.220001
2015-12-14,38.57
2015-12-15,38.950001
2015-12-16,39.549999
2015-12-17,39.490002000000004
2015-12-18,38.459998999999996
2015-12-21,38.610001000000004
2015-12-22,39.25
2015-12-23,40.240002000000004
2015-12-24,40.07
2015-12-28,40.5
2015-12-29,40.740002000000004
2015-12-30,40.560001
2015-12-31,40.119999
2016-01-04,38.580002
2016-01-05,38.27
2016-01-06,37.080002
2016-01-07,36.169998
2016-01-08,36.009997999999996
2016-01-11,35.93
2016-01-12,36.580002
2016-01-13,35.599998
2016-01-14,36.009997999999996
2016-01-15,36.049999
2016-01-19,36.84
2016-01-20,37.189999
2016-01-21,37.5
2016-01-22,37.919998
2016-01-25,37.490002000000004
2016-01-26,37.66
2016-01-27,36.439999
2016-01-28,36.369999
2016-01-29,37.650002
2016-02-01,37.59
2016-02-02,36.459998999999996
2016-02-03,36.5
2016-02-04,35.419998
2016-02-05,34.360001000000004
2016-02-08,34.919998
2016-02-09,34.57
2016-02-10,34.099998
2016-02-11,33.740002000000004
2016-02-12,34.049999
2016-02-16,34.150002
2016-02-17,33.630001
2016-02-18,38.240002000000004
2016-02-19,38.209998999999996
2016-02-22,38.900002
2016-02-23,38.0
2016-02-24,38.389998999999996
2016-02-25,38.200001
2016-02-26,38.5
2016-02-29,38.98
2016-03-01,40.389998999999996
2016-03-02,40.509997999999996
2016-03-03,41.389998999999996
2016-03-04,40.209998999999996
2016-03-07,41.84
2016-03-08,41.299999
2016-03-09,41.98
2016-03-10,42.23
2016-03-11,41.919998
2016-03-14,42.82
2016-03-15,41.490002000000004
2016-03-16,41.880001
2016-03-17,42.689999
2016-03-18,42.77
2016-03-21,43.009997999999996
2016-03-22,42.240002000000004
2016-03-23,41.740002000000004
2016-03-24,42.240002000000004
2016-03-28,41.860001000000004
2016-03-29,42.830002
2016-03-30,42.599998
2016-03-31,42.740002000000004
2016-04-01,43.0
2016-04-04,42.990002000000004
2016-04-05,42.700001
2016-04-06,43.040001000000004
2016-04-07,42.41
2016-04-08,42.509997999999996
2016-04-11,42.400002
2016-04-12,42.57
2016-04-13,43.450001
2016-04-14,42.889998999999996
2016-04-15,43.52
2016-04-18,44.009997999999996
2016-04-19,43.98
2016-04-20,43.52
2016-04-21,43.439999
2016-04-22,44.189999
2016-04-25,43.869999
2016-04-26,44.439999
2016-04-27,44.950001
2016-04-28,44.57
2016-04-29,43.73
2016-05-02,44.049999
2016-05-03,43.540001000000004
2016-05-04,43.099998
2016-05-05,42.810001
2016-05-06,43.93
2016-05-09,44.169998
2016-05-10,41.93
2016-05-11,41.900002
2016-05-12,41.639998999999996
2016-05-13,41.549999
2016-05-16,41.84
2016-05-17,41.419998
2016-05-18,41.529999
2016-05-19,41.259997999999996
2016-05-20,41.470001
2016-05-23,41.470001
2016-05-24,41.900002
2016-05-25,41.470001
2016-05-26,41.540001000000004
2016-05-27,41.990002000000004
2016-05-31,41.759997999999996
2016-06-01,41.700001
2016-06-02,41.709998999999996
2016-06-03,41.720001
2016-06-06,41.77
2016-06-07,41.98
2016-06-08,42.360001000000004
2016-06-09,41.990002000000004
2016-06-10,41.880001
2016-06-13,41.360001000000004
2016-06-14,41.32
2016-06-15,41.549999
2016-06-16,41.84
2016-06-17,41.419998
2016-06-20,41.810001
2016-06-21,41.099998
2016-06-22,40.73
2016-06-23,40.849998
2016-06-24,39.299999
2016-06-27,38.380001
2016-06-28,38.029999
2016-06-29,39.07
2016-06-30,39.919998
2016-07-01,40.32
2016-07-05,39.09
2016-07-06,39.130001
2016-07-07,39.220001
2016-07-08,39.990002000000004
2016-07-11,40.380001
2016-07-12,41.759997999999996
2016-07-13,41.779999
2016-07-14,42.34
2016-07-15,41.860001000000004
2016-07-18,42.080002
2016-07-19,42.099998
2016-07-20,42.34
2016-07-21,42.099998
2016-07-22,42.130001
2016-07-25,41.790001000000004
2016-07-26,42.5
2016-07-27,42.049999
2016-07-28,42.080002
2016-07-29,42.060001
2016-08-01,42.029999
2016-08-02,41.709998999999996
2016-08-03,41.75
2016-08-04,41.66
2016-08-05,43.799999
2016-08-08,44.369999
2016-08-09,43.75
2016-08-10,42.860001000000004
2016-08-11,43.18
2016-08-12,43.369999
2016-08-15,42.98
2016-08-16,42.34
2016-08-17,42.57
2016-08-18,42.25
2016-08-19,42.790001000000004
2016-08-22,42.610001000000004
2016-08-23,42.759997999999996
2016-08-24,43.049999
2016-08-25,42.5
2016-08-26,41.950001
2016-08-29,41.860001000000004
2016-08-30,42.080002
2016-08-31,41.529999
2016-09-01,41.619999
2016-09-02,41.630001
2016-09-06,41.509997999999996
2016-09-07,41.419998
2016-09-08,41.57
2016-09-09,40.400002
2016-09-12,40.889998999999996
2016-09-13,40.240002000000004
2016-09-14,39.799999
2016-09-15,41.02
2016-09-16,40.299999
2016-09-19,40.189999
2016-09-20,39.900002
2016-09-21,40.310001
2016-09-22,41.029999
2016-09-23,40.419998
2016-09-26,40.349998
2016-09-27,40.150002
2016-09-28,40.349998
2016-09-29,39.93
2016-09-30,40.389998999999996
2016-10-03,40.040001000000004
2016-10-04,40.110001000000004
2016-10-05,40.709998999999996
2016-10-06,40.619999
2016-10-07,40.470001
2016-10-10,40.990002000000004
2016-10-11,40.700001
2016-10-12,40.599998
2016-10-13,40.5
2016-10-14,40.549999
2016-10-17,40.790001000000004
2016-10-18,40.889998999999996
2016-10-19,41.360001000000004
2016-10-20,41.27
2016-10-21,41.130001
2016-10-24,41.59
2016-10-25,41.77
2016-10-26,42.43
2016-10-27,42.880001
2016-10-28,43.060001
2016-10-31,43.639998999999996
2016-11-01,43.32
2016-11-02,44.150002
2016-11-03,47.060001
2016-11-04,48.41
2016-11-07,48.18
2016-11-08,47.900002
2016-11-09,52.950001
2016-11-10,52.970001
2016-11-11,54.0
2016-11-14,54.970001
2016-11-15,55.82
2016-11-16,57.080002
2016-11-17,56.459998999999996
2016-11-18,56.400002
2016-11-21,56.34
2016-11-22,56.709998999999996
2016-11-23,56.849998
2016-11-25,58.139998999999996
2016-11-28,57.099998
2016-11-29,56.919998
2016-11-30,57.099998
2016-12-01,57.650002
2016-12-02,57.040001000000004
2016-12-05,57.900002
2016-12-06,59.630001
2016-12-07,60.07
2016-12-08,60.779999
2016-12-09,60.450001
2016-12-12,58.700001
2016-12-13,58.240002000000004
2016-12-14,57.540001000000004
2016-12-15,58.68
2016-12-16,58.580002
2016-12-19,58.970001
2016-12-20,59.5
2016-12-21,58.709998999999996
2016-12-22,59.060001
2016-12-23,59.23
2016-12-27,60.25
2016-12-28,58.84
2016-12-29,58.91
2016-12-30,58.450001
2017-01-03,58.380001
2017-01-04,58.66
2017-01-05,58.939999
2017-01-06,58.759997999999996
2017-01-09,59.110001000000004
2017-01-10,59.349998
2017-01-11,59.779999
2017-01-12,58.91
2017-01-13,58.950001
2017-01-17,57.610001000000004
2017-01-18,58.080002
2017-01-19,57.610001000000004
2017-01-20,57.939999
2017-01-23,57.169998
2017-01-24,57.5
2017-01-25,58.16
2017-01-26,58.150002
2017-01-27,57.75
2017-01-30,57.950001
2017-01-31,58.98
2017-02-01,58.169998
2017-02-02,58.040001000000004
2017-02-03,58.740002000000004
2017-02-06,58.080002
2017-02-07,57.419998
2017-02-08,56.869999
2017-02-09,57.950001
2017-02-10,57.669998
2017-02-13,58.02
2017-02-14,57.709998999999996
2017-02-15,58.0
2017-02-16,57.529999
2017-02-17,61.389998999999996
2017-02-21,60.91
2017-02-22,60.98
2017-02-23,60.849998
2017-02-24,60.689999
2017-02-27,61.27
2017-02-28,61.380001
2017-03-01,62.900002
2017-03-02,62.990002000000004
2017-03-03,64.589996
2017-03-06,65.290001
2017-03-07,66.0
2017-03-08,65.980003
2017-03-09,66.129997
2017-03-10,66.32
2017-03-13,67.639999
2017-03-14,67.32
2017-03-15,68.470001
2017-03-16,69.269997
2017-03-17,69.510002
2017-03-20,69.940002
2017-03-21,68.279999
2017-03-22,68.599998
2017-03-23,69.089996
2017-03-24,68.730003
2017-03-27,69.379997
2017-03-28,70.220001
2017-03-29,70.739998
2017-03-30,71.739998
2017-03-31,71.610001
2017-04-03,70.260002
2017-04-04,70.389999
2017-04-05,69.339996
2017-04-06,70.57
2017-04-07,71.150002
2017-04-10,70.269997
2017-04-11,71.029999
2017-04-12,69.589996
2017-04-13,69.33000200000001
2017-04-17,71.019997
2017-04-18,71.400002
2017-04-19,72.900002
2017-04-20,73.870003
2017-04-21,74.43
2017-04-24,74.980003
2017-04-25,74.989998
2017-04-26,75.510002
2017-04-27,75.349998
2017-04-28,75.160004
2017-05-01,74.93
2017-05-02,74.870003
2017-05-03,74.779999
2017-05-04,74.910004
2017-05-05,77.940002
2017-05-08,78.620003
2017-05-09,79.279999
2017-05-10,78.400002
2017-05-11,78.779999
2017-05-12,77.33000200000001
2017-05-15,77.650002
2017-05-16,78.059998
2017-05-17,76.790001
2017-05-18,76.41999799999999
2017-05-19,76.519997
2017-05-22,77.279999
2017-05-23,77.32
2017-05-24,77.260002
2017-05-25,77.889999
2017-05-26,77.32
2017-05-30,76.879997
2017-05-31,78.400002
2017-06-01,80.160004
2017-06-02,80.599998
2017-06-05,78.91999799999999
2017-06-06,78.370003
2017-06-07,79.300003
2017-06-08,79.150002
2017-06-09,80.879997
2017-06-12,79.07
2017-06-13,80.129997
2017-06-14,80.07
2017-06-15,80.589996
2017-06-16,81.33000200000001
2017-06-19,81.199997
2017-06-20,81.110001
2017-06-21,80.91999799999999
2017-06-22,80.510002
2017-06-23,79.559998
2017-06-26,78.129997
2017-06-27,77.410004
2017-06-28,79.050003
2017-06-29,77.480003
2017-06-30,78.410004
2017-07-03,78.08000200000001
2017-07-05,78.559998
2017-07-06,76.870003
2017-07-07,78.370003
2017-07-10,76.660004
2017-07-11,77.730003
2017-07-12,77.940002
2017-07-13,78.040001
2017-07-14,76.980003
2017-07-17,76.900002
2017-07-18,76.5
2017-07-19,77.32
2017-07-20,77.849998
2017-07-21,76.900002
2017-07-24,77.029999
2017-07-25,76.589996
2017-07-26,74.800003
2017-07-27,71.610001
2017-07-28,72.760002
2017-07-31,73.57
2017-08-01,73.16999799999999
2017-08-02,80.010002
2017-08-03,80.83000200000001
2017-08-04,81.07
2017-08-07,81.739998
2017-08-08,80.41999799999999
2017-08-09,80.629997
2017-08-10,79.440002
2017-08-11,79.43
2017-08-14,81.400002
2017-08-15,80.220001
2017-08-16,79.150002
2017-08-17,79.360001
2017-08-18,80.010002
2017-08-21,81.16999799999999
2017-08-22,82.650002
2017-08-23,80.540001
2017-08-24,78.870003
2017-08-25,79.690002
2017-08-28,80.68
2017-08-29,79.889999
2017-08-30,80.32
2017-08-31,82.050003
2017-09-01,81.66999799999999
2017-09-05,81.33000200000001
2017-09-06,79.900002
2017-09-07,79.910004
2017-09-08,79.849998
2017-09-11,80.82
2017-09-12,82.120003
2017-09-13,81.860001
2017-09-14,81.339996
2017-09-15,81.83000200000001
2017-09-18,83.230003
2017-09-19,82.839996
2017-09-20,85.510002
2017-09-21,84.809998
2017-09-22,85.16999799999999
2017-09-25,85.970001
2017-09-26,87.290001
2017-09-27,89.900002
2017-09-28,89.050003
2017-09-29,90.82
2017-10-02,92.459999
2017-10-03,90.0
2017-10-04,90.099998
2017-10-05,89.220001
2017-10-06,89.489998
2017-10-09,88.260002
2017-10-10,88.639999
2017-10-11,88.300003
2017-10-12,87.760002
2017-10-13,88.660004
2017-10-16,89.269997
2017-10-17,87.91999799999999
2017-10-18,89.110001
2017-10-19,88.860001
2017-10-20,88.980003
2017-10-23,89.029999
2017-10-24,89.620003
2017-10-25,88.540001
2017-10-26,89.239998
2017-10-27,89.389999
2017-10-30,89.0
2017-10-31,89.510002
2017-11-01,85.690002
2017-11-02,88.839996
2017-11-03,88.540001
2017-11-06,88.910004
2017-11-07,89.139999
2017-11-08,90.379997
2017-11-09,90.489998
2017-11-10,91.220001
2017-11-13,91.139999
2017-11-14,91.129997
2017-11-15,90.540001
2017-11-16,90.910004
2017-11-17,89.709999
2017-11-20,90.059998
2017-11-21,90.790001
2017-11-22,89.769997
2017-11-24,89.550003
2017-11-27,90.339996
2017-11-28,93.300003
2017-11-29,95.400002
2017-11-30,94.959999
2017-12-01,93.08000200000001
2017-12-04,92.25
2017-12-05,92.349998
2017-12-06,93.599998
2017-12-07,93.910004
2017-12-08,93.949997
2017-12-11,92.139999
2017-12-12,90.400002
2017-12-13,90.800003
2017-12-14,89.120003
2017-12-15,92.129997
2017-12-18,93.08000200000001
2017-12-19,93.199997
2017-12-20,92.599998
2017-12-21,92.099998
2017-12-22,91.629997
2017-12-26,90.989998
2017-12-27,91.08000200000001
2017-12-28,90.41999799999999
2017-12-29,89.529999
2018-01-02,89.339996
2018-01-03,90.010002
2018-01-04,88.800003
2018-01-05,88.839996
2018-01-08,90.800003
2018-01-09,91.650002
2018-01-10,91.900002
2018-01-11,92.58000200000001
2018-01-12,92.68
2018-01-16,93.139999
2018-01-17,93.489998
2018-01-18,92.959999
2018-01-19,93.629997
2018-01-22,94.110001
2018-01-23,94.739998
