Date,CTXS
2000-03-30,57.43351
2000-03-31,52.755215
2000-04-03,52.954292
2000-04-04,51.859371
2000-04-05,54.347828
2000-04-06,56.487896
2000-04-07,61.813187
2000-04-10,66.640785
2000-04-11,63.505337
2000-04-12,54.745979000000005
2000-04-13,47.579231
2000-04-14,43.199554
2000-04-17,47.18108
2000-04-18,52.655678
2000-04-19,51.958912
2000-04-20,41.606945
2000-04-24,36.878883
2000-04-25,45.936852
2000-04-26,42.403248
2000-04-27,44.742393
2000-04-28,48.624382000000004
2000-05-01,44.593086
2000-05-02,38.720337
2000-05-03,35.485347999999995
2000-05-04,36.231884
2000-05-05,34.539734
2000-05-08,34.987656
2000-05-09,32.69828
2000-05-10,34.241119
2000-05-11,38.023571000000004
2000-05-12,41.905559999999994
2000-05-15,41.308331
2000-05-16,42.303711
2000-05-17,43.137344
2000-05-18,40.064102
2000-05-19,38.272415
2000-05-22,36.132346999999996
2000-05-23,35.98304
2000-05-24,39.367336
2000-05-25,35.485347999999995
2000-05-26,37.127728000000005
2000-05-30,41.159023
2000-05-31,41.905559999999994
2000-06-01,42.502789
2000-06-02,46.534081
2000-06-05,48.325768
2000-06-06,43.995861
2000-06-07,47.529465
2000-06-08,41.059483
2000-06-09,32.797816999999995
2000-06-12,17.717789
2000-06-13,19.857859
2000-06-14,19.011785999999997
2000-06-15,17.867096
2000-06-16,17.468945
2000-06-19,16.921484
2000-06-20,16.274487
2000-06-21,15.727027
2000-06-22,18.115942
2000-06-23,14.880953
2000-06-26,15.52795
2000-06-27,15.179566000000001
2000-06-28,15.179566000000001
2000-06-29,14.681876
2000-06-30,15.080029000000001
2000-07-03,15.030259
2000-07-05,14.333492000000001
2000-07-06,15.229335999999998
2000-07-07,16.374025
2000-07-10,16.821947
2000-07-11,16.324254999999997
2000-07-12,16.971252
2000-07-13,16.622869
2000-07-14,16.921484
2000-07-17,18.364788
2000-07-18,18.414557000000002
2000-07-19,17.618252
2000-07-20,14.532569
2000-07-21,13.686495
2000-07-24,12.492037
2000-07-25,12.442267
2000-07-26,12.591575
2000-07-27,11.994347
2000-07-28,12.044115
2000-07-31,12.143654
2000-08-01,11.397117999999999
2000-08-02,11.745500999999999
2000-08-03,11.745500999999999
2000-08-04,11.894808
2000-08-07,12.840421000000001
2000-08-08,14.532569
2000-08-09,16.224718
2000-08-10,14.731646
2000-08-11,15.826564999999999
2000-08-14,16.473562
2000-08-15,16.02564
2000-08-16,15.627488
2000-08-17,16.02564
2000-08-18,15.826564999999999
2000-08-21,18.016403
2000-08-22,17.916866
2000-08-23,17.717789
2000-08-24,18.912247
2000-08-25,18.265249
2000-08-28,17.966635
2000-08-29,17.867096
2000-08-30,17.618252
2000-08-31,17.518713
2000-09-01,17.916866
2000-09-05,18.115942
2000-09-06,18.663403
2000-09-07,18.81271
2000-09-08,18.066174
2000-09-11,17.12056
2000-09-12,17.269867
2000-09-13,17.12056
2000-09-14,17.468945
2000-09-15,17.12056
2000-09-18,16.02564
2000-09-19,16.672639999999998
2000-09-20,15.677257999999998
2000-09-21,15.229335999999998
2000-09-22,14.880953
2000-09-25,14.582338
2000-09-26,14.184185000000001
2000-09-27,15.627488
2000-09-28,17.17033
2000-09-29,15.975872
2000-10-02,15.52795
2000-10-03,14.930720999999998
2000-10-04,16.274487
2000-10-05,15.727027
2000-10-06,15.975872
2000-10-09,15.826564999999999
2000-10-10,14.880953
2000-10-11,14.333492000000001
2000-10-12,13.686495
2000-10-13,14.4828
2000-10-16,14.084647
2000-10-17,13.636725
2000-10-18,15.129798000000001
2000-10-19,16.075411
2000-10-20,17.070791
2000-10-23,16.772177
2000-10-24,16.423794
2000-10-25,15.826564999999999
2000-10-26,16.075411
2000-10-27,16.672639999999998
2000-10-30,17.17033
2000-10-31,17.618252
2000-11-01,18.16571
2000-11-02,19.011785999999997
2000-11-03,19.061554
2000-11-06,18.912247
2000-11-07,19.609015
2000-11-08,20.106704999999998
2000-11-09,19.360167999999998
2000-11-10,19.161093
2000-11-13,18.862478
2000-11-14,20.853241
2000-11-15,21.599777
2000-11-16,23.291925
2000-11-17,24.585922
2000-11-20,22.296543
2000-11-21,22.296543
2000-11-22,20.405319
2000-11-24,22.097467
2000-11-27,22.047698999999998
2000-11-28,20.579512
2000-11-29,19.907629
2000-11-30,18.962017000000003
2000-12-01,20.455088
2000-12-04,20.405319
2000-12-05,23.09285
2000-12-06,22.346313000000002
2000-12-07,21.500238
2000-12-08,22.993311
2000-12-11,23.839385999999998
2000-12-12,22.644928
2000-12-13,21.94816
2000-12-14,20.604395
2000-12-15,19.3104
2000-12-18,19.459707
2000-12-19,17.966635
2000-12-20,15.727027
2000-12-21,16.274487
2000-12-22,19.111324
2000-12-26,18.115942
2000-12-27,19.210860999999998
2000-12-28,19.260632
2000-12-29,17.916866
2001-01-02,16.672639999999998
2001-01-03,18.265249
2001-01-04,22.097467
2001-01-05,21.251394
2001-01-08,21.002548
2001-01-09,22.246775
2001-01-10,22.097467
2001-01-11,23.142618
2001-01-12,21.898392
2001-01-16,21.94816
2001-01-17,23.739847
2001-01-18,25.979456
2001-01-19,27.771140999999997
2001-01-22,28.119526
2001-01-23,26.875299
2001-01-24,27.074375
2001-01-25,27.124144
2001-01-26,26.974836
2001-01-29,27.173914
2001-01-30,29.164677
2001-01-31,28.567448
2001-02-01,28.866062
2001-02-02,27.721373
2001-02-05,26.875299
2001-02-06,25.133381
2001-02-07,26.029224
2001-02-08,25.979456
2001-02-09,26.128763
2001-02-12,25.979456
2001-02-13,25.730610000000002
2001-02-14,25.979456
2001-02-15,26.27807
2001-02-16,25.581303
2001-02-20,23.640307999999997
2001-02-21,23.142618
2001-02-22,23.391464000000003
2001-02-23,24.287308
2001-02-26,24.934305
2001-02-27,23.889154
2001-02-28,20.703934
2001-03-01,20.803473
2001-03-02,18.464325
2001-03-05,19.80809
2001-03-06,20.106704999999998
2001-03-07,20.355551000000002
2001-03-08,19.210860999999998
2001-03-09,17.220098
2001-03-12,15.677257999999998
2001-03-13,15.229335999999998
2001-03-14,13.786032999999998
2001-03-15,14.333492000000001
2001-03-16,14.383262
2001-03-19,15.129798000000001
2001-03-20,15.776795000000002
2001-03-21,14.084647
2001-03-22,15.577720000000001
2001-03-23,17.17033
2001-03-26,17.419173999999998
2001-03-27,17.916866
2001-03-28,16.722407999999998
2001-03-29,16.125179
2001-03-30,16.821947
2001-04-02,15.677257999999998
2001-04-03,14.632107000000001
2001-04-04,14.4828
2001-04-05,16.324254999999997
2001-04-06,15.428412
2001-04-09,16.308329
2001-04-10,18.53002
2001-04-11,18.514095
2001-04-12,19.135212
2001-04-16,18.792801
2001-04-17,19.517439000000003
2001-04-18,21.141901
2001-04-19,22.384138
2001-04-20,22.248766
2001-04-23,20.536709
2001-04-24,20.441153
2001-04-25,22.296543
2001-04-26,21.022454999999997
2001-04-27,22.423952
2001-04-30,22.615067
2001-05-01,24.048416
2001-05-02,23.713966
2001-05-03,22.638956
2001-05-04,22.877848
2001-05-07,22.280619
2001-05-08,22.742476
2001-05-09,21.858576
2001-05-10,22.137283
2001-05-11,21.484312
2001-05-14,21.062271
2001-05-15,21.102087
2001-05-16,23.140627
2001-05-17,22.806179
2001-05-18,22.861921
2001-05-21,23.666189000000003
2001-05-22,23.220259
2001-05-23,21.723204
2001-05-24,23.132664000000002
2001-05-25,22.057653
2001-05-29,20.974678
2001-05-30,19.979295999999998
2001-05-31,19.031693
2001-06-01,19.007803
2001-06-04,17.845198
2001-06-05,18.880395999999998
2001-06-06,22.264692
2001-06-07,23.220259
2001-06-08,22.901735000000002
2001-06-11,22.256729
2001-06-12,23.323778
2001-06-13,22.408028
2001-06-14,20.831343
2001-06-15,20.831343
2001-06-18,20.433189000000002
2001-06-19,22.447842
2001-06-20,24.000637
2001-06-21,23.809525
2001-06-22,24.685458999999998
2001-06-25,25.33843
2001-06-26,25.465839000000003
2001-06-27,26.46122
2001-06-28,27.432713
2001-06-29,27.79105
2001-07-02,27.878643
2001-07-03,26.763817
2001-07-05,24.534160999999997
2001-07-06,23.387482000000002
2001-07-09,24.19175
2001-07-10,23.156553
2001-07-11,23.395445000000002
2001-07-12,25.919732999999997
2001-07-13,26.700111
2001-07-16,25.91177
2001-07-17,27.456602
2001-07-18,26.325847999999997
2001-07-19,25.856028
2001-07-20,25.203058
2001-07-23,25.537506
2001-07-24,25.378244
2001-07-25,27.074375
2001-07-26,27.894569
2001-07-27,27.902533000000002
2001-07-30,27.297340000000002
2001-07-31,26.652332
2001-08-01,28.26087
2001-08-02,29.216435999999998
2001-08-03,28.571428000000004
2001-08-06,28.045868
2001-08-07,27.974199
2001-08-08,25.529543
2001-08-09,26.724001
2001-08-10,26.341773999999997
2001-08-13,27.034559
2001-08-14,27.353081
2001-08-15,26.325847999999997
2001-08-16,25.290651
2001-08-17,24.550086999999998
2001-08-20,25.203058
2001-08-21,24.573977
2001-08-22,24.645645000000002
2001-08-23,24.709349
2001-08-24,26.27807
2001-08-27,26.923077000000003
2001-08-28,26.660295
2001-08-29,25.569359
2001-08-30,25.02787
2001-08-31,26.238255
2001-09-04,24.892498
2001-09-05,25.282688
2001-09-06,25.019907
2001-09-07,25.067686
2001-09-10,24.271380999999998
2001-09-17,22.065615
2001-09-18,20.71986
2001-09-19,18.418537
2001-09-20,18.776875
2001-09-21,18.028349
2001-09-24,18.936135999999998
2001-09-25,17.359451
2001-09-26,14.636088
2001-09-27,17.749641
2001-09-28,15.766842
2001-10-01,15.774804999999999
2001-10-02,16.164995
2001-10-03,17.494823
2001-10-04,17.885014
2001-10-05,18.482243
2001-10-08,18.585762
2001-10-09,18.179645999999998
2001-10-10,18.545946
2001-10-11,19.85985
2001-10-12,19.437808999999998
2001-10-15,19.485585999999998
2001-10-16,20.186335
2001-10-17,18.378723
2001-10-18,18.45039
2001-10-19,20.082815
2001-10-22,16.786112
2001-10-23,17.017039999999998
2001-10-24,19.684664
2001-10-25,20.512821
2001-10-26,20.457079
2001-10-29,19.031693
2001-10-30,18.792801
2001-10-31,18.633541
2001-11-01,19.421882999999998
2001-11-02,18.872432999999997
2001-11-05,18.768911
2001-11-06,19.270584
2001-11-07,20.544672
2001-11-08,19.031693
2001-11-09,19.222807
2001-11-12,18.545946
2001-11-13,17.447046
2001-11-14,16.029623
2001-11-15,16.579073
2001-11-16,16.690556
2001-11-19,16.435738
2001-11-20,16.061474
2001-11-21,16.332218
2001-11-23,16.786112
2001-11-26,17.415194
2001-11-27,18.219461
2001-11-28,18.92021
2001-11-29,18.322981
2001-11-30,17.813347
2001-12-03,18.036312
2001-12-04,18.283167000000002
2001-12-05,19.103361
2001-12-06,19.429845999999998
2001-12-07,19.278547
2001-12-10,18.832617000000003
2001-12-11,18.585762
2001-12-12,18.856506
2001-12-13,18.179645999999998
2001-12-14,17.478897
2001-12-17,18.378723
2001-12-18,19.190954
2001-12-19,19.939482
2001-12-20,18.705208
2001-12-21,18.705208
2001-12-24,18.553909
2001-12-26,18.721134
2001-12-27,18.721134
2001-12-28,18.673354999999997
2001-12-31,18.044275
2002-01-02,18.036312
2002-01-03,18.705208
2002-01-04,18.498169
2002-01-07,18.299091
2002-01-08,18.195572
2002-01-09,19.079472
2002-01-10,19.095398
2002-01-11,18.490206
2002-01-14,17.869087
2002-01-15,17.749641
2002-01-16,16.865744
2002-01-17,16.379997
2002-01-18,15.464246
2002-01-22,15.535913
2002-01-23,16.172957999999998
2002-01-24,14.158304999999999
2002-01-25,14.110527
2002-01-28,14.341454999999998
2002-01-29,13.768116000000001
2002-01-30,13.895525
2002-01-31,13.720338
2002-02-01,14.062748999999998
2002-02-04,13.314222000000001
2002-02-05,13.051441
2002-02-06,12.613474
2002-02-07,12.422360000000001
2002-02-08,12.677177
2002-02-11,13.123109
2002-02-12,12.669215
2002-02-13,13.154960999999998
2002-02-14,13.115146
2002-02-15,13.099219
2002-02-19,12.478102
2002-02-20,12.183469
2002-02-21,11.243829
2002-02-22,10.750119
2002-02-25,11.753464
2002-02-26,12.374582
2002-02-27,12.438286999999999
2002-02-28,12.079949000000001
2002-03-01,12.143654
2002-03-04,12.868291000000001
2002-03-05,13.170886999999999
2002-03-06,13.537188
2002-03-07,13.624781
2002-03-08,13.648670000000001
2002-03-11,14.460901000000002
2002-03-12,14.604237
2002-03-13,14.389234
2002-03-14,14.659978
2002-03-15,14.333492000000001
2002-03-18,14.492754000000001
2002-03-19,14.803312
2002-03-20,14.166267999999999
2002-03-21,14.652014999999999
2002-03-22,14.198120999999999
2002-03-25,13.656633
2002-03-26,13.648670000000001
2002-03-27,13.863672
2002-03-28,13.760153
2002-04-01,13.847747
2002-04-02,13.330148000000001
2002-04-03,12.780698
2002-04-04,12.931995
2002-04-05,12.661252000000001
2002-04-08,12.947922
2002-04-09,11.960504
2002-04-10,11.809205
2002-04-11,11.379201
2002-04-12,11.657907000000002
2002-04-15,11.777353
2002-04-16,12.071986
2002-04-17,12.048097
2002-04-18,11.904762
2002-04-19,11.58624
2002-04-22,11.626055000000001
2002-04-23,11.283644
2002-04-24,10.033444
2002-04-25,9.276955000000001
2002-04-26,9.038063000000001
2002-04-29,8.878802
2002-04-30,9.23714
2002-05-01,8.815097999999999
2002-05-02,8.799171000000001
2002-05-03,8.353241
2002-05-06,8.209906
2002-05-07,8.241758
2002-05-08,8.92658
2002-05-09,8.464724
2002-05-10,8.241758
2002-05-13,8.608058999999999
2002-05-14,8.95047
2002-05-15,9.109731
2002-05-16,9.858257
2002-05-17,9.778627
2002-05-20,9.356586
2002-05-21,8.942507
2002-05-22,8.902692
2002-05-23,9.284918
2002-05-24,8.878802
2002-05-28,8.870839
2002-05-29,8.862876
2002-05-30,8.918617
2002-05-31,8.496576
2002-06-03,8.209906
2002-06-04,8.170091000000001
2002-06-05,8.186017
2002-06-06,7.883421
2002-06-07,7.875458
2002-06-10,7.883421
2002-06-11,7.660456
2002-06-12,7.676382
2002-06-13,7.389711999999999
2002-06-14,7.485269000000001
2002-06-17,7.5648990000000005
2002-06-18,7.238414
2002-06-19,6.091734
2002-06-20,5.4626529999999995
2002-06-21,5.47858
2002-06-24,5.74136
2002-06-25,4.7220889999999995
2002-06-26,4.387641
2002-06-27,4.602644000000001
2002-06-28,4.809683000000001
2002-07-01,4.8017199999999995
2002-07-02,4.674311
2002-07-03,4.738016
2002-07-05,5.191909
2002-07-08,4.7141269999999995
2002-07-09,3.981526
2002-07-10,3.989489
2002-07-11,4.1806019999999995
2002-07-12,4.14875
2002-07-15,4.268196
2002-07-16,4.2283800000000005
2002-07-17,4.459308999999999
2002-07-18,4.236343
2002-07-19,4.1885650000000005
2002-07-22,4.1885650000000005
2002-07-23,3.9974519999999996
2002-07-24,4.204491
2002-07-25,4.069119000000001
2002-07-26,4.212454
2002-07-29,4.475235
2002-07-30,4.825609
2002-07-31,4.387641
2002-08-01,4.459308999999999
2002-08-02,4.2283800000000005
2002-08-05,4.268196
2002-08-06,4.499124
2002-08-07,4.738016
2002-08-08,4.769868
2002-08-09,4.594681
2002-08-12,4.690238
2002-08-13,4.475235
2002-08-14,4.6982
2002-08-15,4.777831
2002-08-16,4.7220889999999995
2002-08-19,4.825609
2002-08-20,4.793757
2002-08-21,4.825609
2002-08-22,4.881351
2002-08-23,4.809683000000001
2002-08-26,5.000796
2002-08-27,4.825609
2002-08-28,4.626533
2002-08-29,4.857461
2002-08-30,5.016722
2002-09-03,4.650422
2002-09-04,4.730052
2002-09-05,4.666348
2002-09-06,4.825609
2002-09-09,5.016722
2002-09-10,5.096353
2002-09-11,5.056538
2002-09-12,5.040612
2002-09-13,5.0485739999999995
2002-09-16,4.976907
2002-09-17,4.921166
2002-09-18,5.056538
2002-09-19,4.857461
2002-09-20,4.7619050000000005
2002-09-23,4.578754
2002-09-24,4.554865
2002-09-25,4.825609
2002-09-26,4.825609
2002-09-27,4.817646
2002-09-30,4.8017199999999995
2002-10-01,4.945055
2002-10-02,4.7619050000000005
2002-10-03,4.769868
2002-10-04,4.777831
2002-10-07,4.7141269999999995
2002-10-08,4.666348
2002-10-09,4.690238
2002-10-10,4.7539419999999994
2002-10-11,4.929129
2002-10-14,5.0087589999999995
2002-10-15,5.199872
2002-10-16,5.255614
2002-10-17,5.534321
2002-10-18,5.693582
2002-10-21,6.211180000000001
2002-10-22,6.083771
2002-10-23,5.677656
2002-10-24,5.717471
2002-10-25,5.765249
2002-10-28,5.781175
2002-10-29,5.892658
2002-10-30,5.932473
2002-10-31,6.012104
2002-11-01,6.155439
2002-11-04,6.5695179999999995
2002-11-05,6.959707000000001
2002-11-06,7.262303
2002-11-07,6.927855
2002-11-08,6.880076
2002-11-11,6.673037
2002-11-12,6.927855
2002-11-13,7.238414
2002-11-14,7.708234
2002-11-15,7.923236
2002-11-18,7.779901
2002-11-19,7.660456
2002-11-20,8.130276
2002-11-21,8.878802
2002-11-22,9.038063000000001
2002-11-25,9.165472
2002-11-26,8.735467
2002-11-27,9.452142
2002-11-29,9.356586
2002-12-02,9.101768
2002-12-03,10.105112
2002-12-04,9.643255
2002-12-05,10.192706
2002-12-06,10.351967
2002-12-09,10.073260000000001
2002-12-10,9.969741
2002-12-11,9.874184
2002-12-12,9.913999
2002-12-13,9.627329
2002-12-16,10.192706
2002-12-17,10.582894999999999
2002-12-18,10.264374
2002-12-19,10.471413
2002-12-20,10.351967
2002-12-23,10.551044000000001
2002-12-24,10.614747999999999
2002-12-26,10.415671000000001
2002-12-27,10.081223
2002-12-30,9.754738
2002-12-31,9.810478999999999
2003-01-02,10.351967
2003-01-03,10.797897
2003-01-06,11.148272
2003-01-07,11.219939
2003-01-08,10.686415
2003-01-09,11.164197999999999
2003-01-10,11.283644
2003-01-13,11.466794
2003-01-14,11.753464
2003-01-15,11.530499
2003-01-16,11.235866
2003-01-17,10.216595
2003-01-21,10.328077
2003-01-22,10.216595
2003-01-23,10.869565
2003-01-24,10.566969
2003-01-27,10.160853
2003-01-28,10.710303999999999
2003-01-29,10.973084
2003-01-30,11.036789
2003-01-31,10.989011
2003-02-03,11.235866
2003-02-04,10.82975
2003-02-05,10.463449
2003-02-06,9.468067999999999
2003-02-07,9.42029
2003-02-10,9.229177
2003-02-11,9.292881
2003-02-12,9.268991
2003-02-13,9.253066
2003-02-14,9.444179
2003-02-18,9.961778
2003-02-19,10.001593
2003-02-20,10.017519
2003-02-21,9.953814999999999
2003-02-24,9.730849000000001
2003-02-25,9.531773
2003-02-26,9.268991
2003-02-27,9.412327000000001
2003-02-28,9.555662
2003-03-03,9.555662
2003-03-04,9.42029
2003-03-05,9.324733
2003-03-06,9.42029
2003-03-07,9.276955000000001
2003-03-10,8.74343
2003-03-11,8.831024000000001
2003-03-12,8.998248
2003-03-13,9.698997
2003-03-14,9.818442
2003-03-17,10.407708
2003-03-18,10.527154
2003-03-19,10.606785
2003-03-20,10.949196
2003-03-21,11.211976
2003-03-24,10.559006
2003-03-25,11.156235
2003-03-26,10.805861
2003-03-27,10.766046000000001
2003-03-28,10.797897
2003-03-31,10.479376
2003-04-01,10.590858
2003-04-02,11.610128999999999
2003-04-03,11.626055000000001
2003-04-04,11.172161000000001
2003-04-07,11.267717
2003-04-08,11.387163000000001
2003-04-09,10.805861
2003-04-10,10.996974
2003-04-11,11.004937
2003-04-14,11.434942
2003-04-15,11.522535000000001
2003-04-16,11.618091999999999
2003-04-17,12.454212
2003-04-21,12.231247
2003-04-22,12.326803
2003-04-23,12.286988000000001
2003-04-24,14.460901000000002
2003-04-25,14.206083
2003-04-28,14.890906
2003-04-29,14.970537
2003-04-30,15.129798000000001
2003-05-01,15.042204000000002
2003-05-02,15.766842
2003-05-05,15.830546
2003-05-06,16.149069
2003-05-07,15.806657000000001
2003-05-08,15.352763000000001
2003-05-09,14.922757999999998
2003-05-12,15.185539000000002
2003-05-13,15.583692000000001
2003-05-14,15.607581
2003-05-15,16.085363
2003-05-16,16.332218
2003-05-19,15.408504
2003-05-20,15.607581
2003-05-21,15.742951999999999
2003-05-22,16.244625
2003-05-23,16.395924
2003-05-27,16.817965
2003-05-28,17.184265
2003-05-29,17.733715
2003-05-30,17.35149
2003-06-02,17.3276
2003-06-03,17.606306
2003-06-04,18.0602
2003-06-05,18.092052
2003-06-06,18.076126000000002
2003-06-09,17.208154999999998
2003-06-10,18.068163000000002
2003-06-11,18.107979
2003-06-12,18.442427
2003-06-13,17.829271
2003-06-16,18.522057999999998
2003-06-17,17.948717000000002
2003-06-18,17.87705
2003-06-19,17.080745999999998
2003-06-20,16.817965
2003-06-23,15.965919
2003-06-24,15.838510000000001
2003-06-25,15.918139000000002
2003-06-26,16.069437
2003-06-27,16.483517000000003
2003-06-30,16.212772
2003-07-01,17.247969
2003-07-02,18.004459
2003-07-03,17.59038
2003-07-07,18.322981
2003-07-08,19.509476
2003-07-09,19.015766
2003-07-10,18.593725
2003-07-11,19.071507999999998
2003-07-14,18.800764
2003-07-15,19.111324
2003-07-16,18.322981
2003-07-17,17.462973
2003-07-18,17.646122000000002
2003-07-21,17.128523
2003-07-22,17.837234
2003-07-23,18.514095
2003-07-24,14.556458
2003-07-25,15.360726000000001
2003-07-28,15.432394
2003-07-29,15.320910999999999
2003-07-30,14.667941
2003-07-31,14.484791
2003-08-01,14.373307999999998
2003-08-04,14.222010000000001
2003-08-05,13.879598999999999
2003-08-06,13.895525
2003-08-07,13.815894
2003-08-08,13.481446
2003-08-11,13.704412
2003-08-12,14.190157999999998
2003-08-13,14.253862
2003-08-14,14.40516
2003-08-15,14.237936
2003-08-18,15.034241
2003-08-19,14.890906
2003-08-20,15.432394
2003-08-21,14.930720999999998
2003-08-22,14.946648000000001
2003-08-25,14.779423999999999
2003-08-26,14.914795000000002
2003-08-27,15.297022
2003-08-28,15.862398
2003-08-29,16.49148
2003-09-02,16.626852
2003-09-03,17.200191
2003-09-04,16.969263
2003-09-05,16.786112
2003-09-08,17.383341
2003-09-09,16.467589999999998
2003-09-10,15.623507
2003-09-11,16.157032
2003-09-12,16.49148
2003-09-15,16.419811
2003-09-16,17.566492
2003-09-17,17.773531
2003-09-18,18.506132
2003-09-19,18.657429
2003-09-22,17.853161
2003-09-23,18.824654000000002
2003-09-24,18.211498000000002
2003-09-25,17.462973
2003-09-26,16.929447
2003-09-29,18.028349
2003-09-30,17.622232
2003-10-01,18.37076
2003-10-02,18.45039
2003-10-03,19.095398
2003-10-06,19.278547
2003-10-07,19.302437
2003-10-08,19.350216
2003-10-09,19.143175
2003-10-10,19.533365
2003-10-13,21.062271
2003-10-14,21.388756
2003-10-15,21.452461
2003-10-16,21.245420000000003
2003-10-17,20.512821
2003-10-20,20.552635000000002
2003-10-21,20.863195
2003-10-22,20.417263000000002
2003-10-23,19.477623
2003-10-24,19.270584
2003-10-27,19.589106
2003-10-28,20.210224
2003-10-29,20.488932000000002
2003-10-30,20.154484
2003-10-31,20.043001
2003-11-03,20.783564000000002
2003-11-04,20.879122
2003-11-05,20.879122
2003-11-06,21.006529
2003-11-07,20.767637
2003-11-10,20.353559
2003-11-11,20.194298
2003-11-12,20.918936
2003-11-13,20.887082999999997
2003-11-14,20.066889
2003-11-17,19.716515
2003-11-18,19.135212
2003-11-19,18.848543
2003-11-20,18.147795000000002
2003-11-21,17.972607
2003-11-24,19.095398
2003-11-25,18.936135999999998
2003-11-26,19.103361
2003-11-28,19.159101
2003-12-01,19.262621
2003-12-02,18.904284
2003-12-03,18.466316
2003-12-04,18.139832000000002
2003-12-05,17.606306
2003-12-08,17.630195999999998
2003-12-09,17.247969
2003-12-10,17.104635000000002
2003-12-11,18.052238
2003-12-12,17.614269
2003-12-15,16.913521
2003-12-16,17.271857999999998
2003-12-17,17.478897
2003-12-18,17.518713
2003-12-19,17.080745999999998
2003-12-22,17.160376
2003-12-23,17.287785
2003-12-24,17.208154999999998
2003-12-26,17.224080999999998
2003-12-29,17.43112
2003-12-30,17.160376
2003-12-31,16.849817
2004-01-02,16.610926
2004-01-05,17.478897
2004-01-06,17.598343
2004-01-07,17.916866
2004-01-08,17.383341
2004-01-09,16.929447
2004-01-12,17.271857999999998
2004-01-13,16.403887
2004-01-14,16.403887
2004-01-15,17.136485999999998
2004-01-16,17.032967000000003
2004-01-20,17.972607
2004-01-21,17.861124
2004-01-22,18.092052
2004-01-23,17.399267000000002
2004-01-26,16.738335
2004-01-27,16.88167
2004-01-28,16.379997
2004-01-29,16.316292
2004-01-30,16.164995
2004-02-02,15.926103
2004-02-03,15.703137
2004-02-04,15.400541
2004-02-05,15.647395999999999
2004-02-06,15.599618
2004-02-09,15.52795
2004-02-10,15.52795
2004-02-11,16.029623
2004-02-12,15.591655
2004-02-13,15.504060999999998
2004-02-17,15.631470000000002
2004-02-18,15.567765
2004-02-19,15.336837
2004-02-20,16.252588
2004-02-23,16.921484
2004-02-24,16.666666
2004-02-25,16.698519
2004-02-26,17.009076999999998
2004-02-27,16.921484
2004-03-01,16.515369
2004-03-02,16.18092
2004-03-03,15.934066
2004-03-04,16.085363
2004-03-05,15.949992000000002
2004-03-08,15.424431
2004-03-09,15.758879
2004-03-10,15.488135
2004-03-11,14.731646
2004-03-12,15.607581
2004-03-15,15.472209
2004-03-16,15.830546
2004-03-17,16.141106
2004-03-18,16.523332999999997
2004-03-19,16.547220000000003
2004-03-22,16.364071
2004-03-23,16.149069
2004-03-24,16.324254999999997
2004-03-25,17.670012
2004-03-26,17.685938
2004-03-29,17.87705
2004-03-30,17.638158999999998
2004-03-31,17.216117999999998
2004-04-01,17.662048000000002
2004-04-02,18.315018
2004-04-05,18.39465
2004-04-06,18.044275
2004-04-07,18.044275
2004-04-08,18.219461
2004-04-12,18.338907
2004-04-13,17.892977
2004-04-14,17.439083
2004-04-15,16.977226
2004-04-16,17.232044000000002
2004-04-19,17.391304
2004-04-20,17.287785
2004-04-21,17.263895
2004-04-22,16.905558
2004-04-23,17.12056
2004-04-26,16.547220000000003
2004-04-27,16.587035999999998
2004-04-28,15.631470000000002
2004-04-29,15.496099
2004-04-30,15.169613
2004-05-03,15.52795
2004-05-04,16.141106
2004-05-05,16.141106
2004-05-06,16.053513
2004-05-07,15.973881
2004-05-10,16.013697
2004-05-11,16.236662
2004-05-12,16.268515
2004-05-13,16.332218
2004-05-14,16.149069
2004-05-17,15.822582999999998
2004-05-18,15.846473000000001
2004-05-19,15.798694
2004-05-20,15.790731
2004-05-21,15.957954999999998
2004-05-24,16.172957999999998
2004-05-25,16.690556
2004-05-26,16.626852
2004-05-27,16.308329
2004-05-28,16.698519
2004-06-01,16.284441
2004-06-02,16.005733
2004-06-03,15.981844
2004-06-04,16.053513
2004-06-07,16.706482
2004-06-08,16.547220000000003
2004-06-09,16.435738
2004-06-10,16.364071
2004-06-14,15.758879
2004-06-15,15.750916
2004-06-16,15.567765
2004-06-17,15.52795
2004-06-18,15.376653
2004-06-21,15.018315
2004-06-22,15.217391000000001
2004-06-23,15.241280999999999
2004-06-24,15.583692000000001
2004-06-25,15.822582999999998
2004-06-28,15.663322
2004-06-29,16.10129
2004-06-30,16.212772
2004-07-01,15.257207000000001
2004-07-02,15.034241
2004-07-06,14.301641
2004-07-07,13.999044
2004-07-08,13.815894
2004-07-09,14.007007999999999
2004-07-12,14.253862
2004-07-13,13.768116000000001
2004-07-14,13.362
2004-07-15,13.592929000000002
2004-07-16,13.234591
2004-07-19,13.314222000000001
2004-07-20,13.696448
2004-07-21,13.139035
2004-07-22,13.425704999999999
2004-07-23,13.298295999999999
2004-07-26,13.481446
2004-07-27,13.768116000000001
2004-07-28,13.640707
2004-07-29,13.807931
2004-07-30,14.030895999999998
2004-08-02,13.975154999999999
2004-08-03,13.067368
2004-08-04,12.661252000000001
2004-08-05,12.34273
2004-08-06,12.016245
2004-08-09,12.34273
2004-08-10,12.724957
2004-08-11,12.533843
