Date,HAR
2017-04-03,3387.5600590000004
2017-04-04,3387.5600590000004
2017-04-05,3339.709961
2017-04-06,3339.709961
2017-04-07,3368.419922
2017-04-10,3349.280029
2017-04-11,3320.570068
2017-04-12,3253.590088
2017-04-13,3205.73999
2017-04-17,3186.600098
2017-04-18,3224.8798829999996
2017-04-19,3234.449951
2017-04-20,3244.02002
2017-04-21,3272.72998
2017-04-24,3253.590088
2017-04-25,3291.8701170000004
2017-04-26,3330.139893
2017-04-27,3368.419922
2017-04-28,3368.419922
2017-05-01,3368.419922
2017-05-02,3368.419922
2017-05-03,3349.280029
2017-05-04,3339.709961
2017-05-05,3406.6999509999996
2017-05-08,3425.8400880000004
2017-05-09,3665.070068
2017-05-10,3913.8798829999996
2017-05-11,3827.75
2017-05-12,3712.919922
2017-05-15,3846.889893
2017-05-16,4038.280029
2017-05-17,3942.580078
2017-05-18,3904.3100590000004
2017-05-19,3980.860107
2017-05-22,3933.01001
2017-05-23,3971.290039
2017-05-24,3961.719971
2017-05-25,3952.149902
2017-05-26,3961.719971
2017-05-30,3636.360107
2017-05-31,3645.929932
2017-06-01,3665.070068
2017-06-02,3913.8798829999996
2017-06-05,3971.290039
2017-06-06,3971.290039
2017-06-07,4019.139893
2017-06-08,4105.259765999999
2017-06-09,4172.25
2017-06-12,4114.830078
2017-06-13,4210.529785
2017-06-14,4210.529785
2017-06-15,4277.509765999999
2017-06-16,4229.669922
2017-06-19,4114.830078
2017-06-20,4019.139893
2017-06-21,4114.830078
2017-06-22,4229.669922
2017-06-23,4287.080078
2017-06-26,4172.25
2017-06-27,4114.830078
2017-06-28,4038.280029
2017-06-29,4019.139893
2017-06-30,4019.139893
2017-07-03,4296.649902
2017-07-05,4909.089844
2017-07-06,5244.02002
2017-07-07,5607.660156
2017-07-10,6000.0
2017-07-11,6411.47998
2017-07-12,6851.669922
2017-07-13,6851.669922
2017-07-14,7837.319823999999
2017-07-17,8382.780273
2017-07-18,8966.509766
2017-07-19,9569.379883
2017-07-20,10239.200195
2017-07-21,10909.099609
2017-07-24,10191.400391
2017-07-25,10526.299805
2017-07-26,10813.400391
2017-07-27,10622.0
2017-07-28,9904.30957
2017-07-31,10574.200195
2017-08-01,11291.900391
2017-08-02,12057.400391
2017-08-03,12870.799805
2017-08-04,13732.099609
2017-08-07,14689.0
2017-08-08,15693.799805
2017-08-09,14641.099609
2017-08-10,13636.400391
2017-08-11,12727.299805
2017-08-14,12870.799805
2017-08-15,13732.099609
2017-08-16,14689.0
2017-08-17,13684.200195
2017-08-18,13253.599609
2017-08-21,12440.200195
2017-08-22,11578.900391
2017-08-23,10813.400391
2017-08-24,10095.700195
2017-08-25,10765.5
2017-08-28,11483.299805
2017-08-29,10717.700195
2017-08-30,10000.0
2017-08-31,9569.379883
2017-09-01,9904.30957
2017-09-05,9569.379883
2017-09-06,8899.519531
2017-09-07,8985.650391
2017-09-08,9569.379883
2017-09-11,10143.5
2017-09-12,10700.0
2017-09-13,10750.0
2017-09-14,11100.0
2017-09-15,11700.0
2017-09-18,12400.0
2017-09-19,12600.0
2017-09-20,12200.0
2017-09-21,13050.0
2017-09-22,13750.0
2017-09-25,14200.0
2017-09-26,14600.0
2017-09-27,14000.0
2017-09-28,13050.0
2017-09-29,12150.0
2017-10-02,11650.0
2017-10-03,12450.0
2017-10-04,13300.0
2017-10-05,13500.0
2017-10-06,13100.0
2017-10-09,12700.0
2017-10-10,12750.0
2017-10-11,13600.0
2017-10-12,13750.0
2017-10-13,12900.0
2017-10-16,12700.0
2017-10-17,12500.0
2017-10-18,11700.0
2017-10-19,12450.0
2017-10-20,12050.0
2017-10-23,11250.0
2017-10-24,11600.0
2017-10-25,10800.0
2017-10-26,11200.0
2017-10-27,11950.0
2017-10-30,11150.0
2017-10-31,10500.0
2017-11-01,9770.0
2017-11-02,9090.0
2017-11-03,9350.0
2017-11-06,9600.0
2017-11-07,9200.0
2017-11-08,9250.0
2017-11-09,9200.0
2017-11-10,9380.0
2017-11-13,9900.0
2017-11-14,9990.0
2017-11-15,9300.0
2017-11-16,9740.0
2017-11-17,9700.0
2017-11-20,9650.0
2017-11-21,9900.0
2017-11-22,10050.0
2017-11-24,10150.0
2017-11-27,10200.0
2017-11-28,10550.0
2017-11-29,10550.0
2017-11-30,10250.0
2017-12-01,10500.0
2017-12-04,10450.0
2017-12-05,10300.0
2017-12-06,10000.0
2017-12-07,9700.0
2017-12-08,9990.0
2017-12-11,9800.0
2017-12-12,9600.0
2017-12-13,9400.0
2017-12-14,9500.0
2017-12-15,9350.0
2017-12-18,9250.0
2017-12-19,9000.0
2017-12-20,8900.0
2017-12-21,8900.0
2017-12-22,8600.0
2017-12-26,8220.0
2017-12-27,8400.0
2017-12-28,8770.0
2017-12-29,8500.0
2018-01-02,8610.0
2018-01-03,8590.0
2018-01-04,8610.0
2018-01-05,8760.0
2018-01-08,8750.0
2018-01-09,8720.0
2018-01-10,8500.0
2018-01-11,8400.0
2018-01-12,8390.0
2018-01-16,8370.0
2018-01-17,8370.0
2018-01-18,8220.0
2018-01-19,8030.0
2018-01-22,8030.0
2018-01-23,8030.0
2018-01-24,8030.0
2018-01-25,7250.0
2018-01-26,7600.0
2018-01-29,8120.0
2018-01-30,8680.0
2018-01-31,9260.0
2018-02-01,9260.0
2018-02-02,9370.0
2018-02-05,9360.0
2018-02-06,8710.0
2018-02-07,9200.0
2018-02-08,9300.0
2018-02-09,9250.0
2018-02-12,9650.0
2018-02-13,10000.0
2018-02-14,10000.0
2018-02-15,10000.0
2018-02-16,10000.0
2018-02-20,10000.0
2018-02-21,10050.0
2018-02-22,9600.0
2018-02-23,9300.0
2018-02-26,9380.0
2018-02-27,9380.0
2018-02-28,9380.0
2018-03-01,10500.0
2018-03-02,11200.0
2018-03-05,11150.0
2018-03-06,11300.0
2018-03-07,10700.0
2018-03-08,10800.0
2018-03-09,10950.0
2018-03-12,10800.0
2018-03-13,11550.0
2018-03-14,11900.0
2018-03-15,11500.0
2018-03-16,11600.0
2018-03-19,11400.0
2018-03-20,10650.0
2018-03-21,9910.0
2018-03-22,10050.0
2018-03-23,9350.0
2018-03-26,8800.0
2018-03-27,8950.0
2018-03-28,9060.0
2018-03-29,9000.0
2018-04-02,8800.0
2018-04-03,8660.0
2018-04-04,8720.0
2018-04-05,8800.0
2018-04-06,8700.0
2018-04-09,8410.0
2018-04-10,7860.0
2018-04-11,7400.0
2018-04-12,7600.0
2018-04-13,7560.0
2018-04-16,7590.0
2018-04-17,7490.0
2018-04-18,7390.0
2018-04-19,7240.0
2018-04-20,7260.0
2018-04-23,6760.0
2018-04-24,6290.0
2018-04-25,6290.0
2018-04-26,5850.0
2018-04-27,5750.0
2018-04-30,5750.0
2018-05-01,5750.0
2018-05-02,5750.0
2018-05-03,5700.0
2018-05-04,5720.0
2018-05-07,5720.0
2018-05-08,5800.0
2018-05-09,5790.0
2018-05-10,5750.0
2018-05-11,5740.0
2018-05-14,5700.0
2018-05-15,5690.0
2018-05-16,5650.0
2018-05-17,5600.0
2018-05-18,5500.0
2018-05-21,5120.0
2018-05-22,4810.0
2018-05-23,4740.0
2018-05-24,4510.0
2018-05-25,4500.0
2018-05-29,4810.0
2018-05-30,5140.0
2018-05-31,5490.0
2018-06-01,5870.0
2018-06-04,6280.0
2018-06-05,6710.0
2018-06-06,6250.0
2018-06-07,6000.0
2018-06-08,5600.0
2018-06-11,5600.0
2018-06-12,5450.0
2018-06-13,5700.0
2018-06-14,5820.0
2018-06-15,5840.0
2018-06-18,5820.0
2018-06-19,5460.0
2018-06-20,5840.0
2018-06-21,6000.0
2018-06-22,6180.0
2018-06-25,6100.0
2018-06-26,6000.0
2018-06-27,5850.0
2018-06-28,5650.0
2018-06-29,5670.0
2018-07-02,5620.0
2018-07-03,5450.0
2018-07-05,5100.0
2018-07-06,5200.0
2018-07-09,5060.0
2018-07-10,5100.0
2018-07-11,5070.0
2018-07-12,5000.0
2018-07-13,5350.0
2018-07-16,5590.0
2018-07-17,5790.0
2018-07-18,5770.0
2018-07-19,5700.0
2018-07-20,5800.0
2018-07-23,5600.0
2018-07-24,5600.0
2018-07-25,5880.0
2018-07-26,5840.0
2018-07-27,5830.0
2018-07-30,5700.0
2018-07-31,5610.0
2018-08-01,5750.0
2018-08-02,5770.0
2018-08-03,5520.0
2018-08-06,5520.0
2018-08-07,5300.0
2018-08-08,5300.0
2018-08-09,5260.0
2018-08-10,5260.0
2018-08-13,5410.0
2018-08-14,5390.0
2018-08-15,5340.0
2018-08-16,5320.0
2018-08-17,5200.0
2018-08-20,5200.0
2018-08-21,5350.0
2018-08-22,5340.0
2018-08-23,5270.0
2018-08-24,5230.0
2018-08-27,5230.0
2018-08-28,5130.0
2018-08-29,5100.0
2018-08-30,5150.0
2018-08-31,5350.0
2018-09-04,5720.0
2018-09-05,5870.0
2018-09-06,5600.0
2018-09-07,5990.0
2018-09-10,6250.0
2018-09-11,6180.0
2018-09-12,6300.0
2018-09-13,6100.0
2018-09-14,6050.0
2018-09-17,5910.0
2018-09-18,6060.0
2018-09-19,6180.0
2018-09-20,6240.0
2018-09-21,6200.0
2018-09-24,6090.0
2018-09-25,6090.0
2018-09-26,6110.0
2018-09-27,6100.0
2018-09-28,6000.0
2018-10-01,5710.0
2018-10-02,5820.0
2018-10-03,5800.0
2018-10-04,5800.0
2018-10-05,5700.0
2018-10-08,5590.0
2018-10-09,5390.0
2018-10-10,5370.0
2018-10-11,5050.0
2018-10-12,5120.0
2018-10-15,5050.0
2018-10-16,5130.0
2018-10-17,5480.0
2018-10-18,5550.0
2018-10-19,5500.0
2018-10-22,5300.0
2018-10-23,5400.0
2018-10-24,5470.0
2018-10-25,5340.0
2018-10-26,5310.0
2018-10-29,5090.0
2018-10-30,5000.0
2018-10-31,5140.0
2018-11-01,4900.0
2018-11-02,5040.0
2018-11-05,5050.0
2018-11-06,5200.0
2018-11-07,5330.0
2018-11-08,5370.0
2018-11-09,5240.0
2018-11-12,5150.0
2018-11-13,5150.0
2018-11-14,5160.0
2018-11-15,5130.0
2018-11-16,5140.0
2018-11-19,5140.0
2018-11-20,5130.0
2018-11-21,5090.0
2018-11-23,5120.0
2018-11-26,5100.0
2018-11-27,5100.0
2018-11-28,5120.0
2018-11-29,5050.0
2018-11-30,5060.0
2018-12-03,5070.0
2018-12-04,5050.0
2018-12-06,5000.0
2018-12-07,5240.0
2018-12-10,5300.0
2018-12-11,5150.0
2018-12-12,5150.0
2018-12-13,5300.0
2018-12-14,5140.0
2018-12-17,5080.0
2018-12-18,5050.0
2018-12-19,5080.0
2018-12-20,5070.0
2018-12-21,5020.0
2018-12-24,5020.0
2018-12-26,4900.0
2018-12-27,4860.0
2018-12-28,4860.0
2018-12-31,4860.0
2019-01-02,4800.0
2019-01-03,4500.0
2019-01-04,4360.0
2019-01-07,4360.0
2019-01-08,4300.0
2019-01-09,4380.0
2019-01-10,4440.0
2019-01-11,4420.0
2019-01-14,4340.0
2019-01-15,4380.0
2019-01-16,4400.0
2019-01-17,4480.0
2019-01-18,4530.0
2019-01-22,4640.0
2019-01-23,4640.0
2019-01-24,4510.0
2019-01-25,4500.0
2019-01-28,4410.0
2019-01-29,4400.0
2019-01-30,4290.0
2019-01-31,4050.0
2019-02-01,4090.0
2019-02-04,4090.0
2019-02-05,4090.0
2019-02-06,4090.0
2019-02-07,4090.0
2019-02-08,4090.0
2019-02-11,4200.0
2019-02-12,4200.0
2019-02-13,4160.0
2019-02-14,4450.0
2019-02-15,4480.0
2019-02-19,4250.0
2019-02-20,4200.0
2019-02-21,4250.0
2019-02-22,4250.0
2019-02-25,4280.0
2019-02-26,4260.0
2019-02-27,4200.0
2019-02-28,4110.0
2019-03-01,4120.0
2019-03-04,4280.0
2019-03-05,4250.0
2019-03-06,4340.0
2019-03-07,4400.0
2019-03-08,4400.0
2019-03-11,4190.0
2019-03-12,4170.0
2019-03-13,4260.0
2019-03-14,4300.0
2019-03-15,4200.0
2019-03-18,4180.0
2019-03-19,4220.0
2019-03-20,4200.0
2019-03-21,4140.0
2019-03-22,4110.0
2019-03-25,3970.0
2019-03-26,3940.0
2019-03-27,4020.0
2019-03-28,3970.0
2019-03-29,3980.0
2019-04-01,3980.0
2019-04-02,3940.0
2019-04-03,3920.0
2019-04-04,3980.0
2019-04-05,3940.0
2019-04-08,3950.0
2019-04-09,3940.0
2019-04-10,3890.0
2019-04-11,3870.0
2019-04-12,3790.0
2019-04-15,3790.0
2019-04-16,3680.0
2019-04-17,3680.0
2019-04-18,3600.0
2019-04-22,3600.0
2019-04-23,3600.0
2019-04-24,3640.0
2019-04-25,3600.0
2019-04-26,3640.0
2019-04-29,3640.0
2019-04-30,3640.0
2019-05-01,3640.0
2019-05-02,3500.0
2019-05-03,3400.0
2019-05-06,3170.0
2019-05-07,3060.0
2019-05-08,3030.0
2019-05-09,3020.0
2019-05-10,3000.0
2019-05-13,3000.0
2019-05-14,2990.0
2019-05-15,3000.0
2019-05-16,2990.0
2019-05-17,2980.0
2019-05-20,3020.0
2019-05-21,3100.0
2019-05-22,3250.0
2019-05-23,3470.0
2019-05-24,3710.0
2019-05-28,4200.0
2019-05-29,3960.0
2019-05-30,4120.0
2019-05-31,3970.0
2019-06-03,3880.0
2019-06-04,3900.0
2019-06-05,4170.0
2019-06-06,4210.0
2019-06-07,4260.0
2019-06-10,4170.0
2019-06-11,4160.0
2019-06-12,4180.0
2019-06-13,4180.0
2019-06-14,4340.0
2019-06-17,4370.0
2019-06-18,4400.0
2019-06-19,4400.0
2019-06-20,4480.0
2019-06-21,4260.0
2019-06-24,4160.0
2019-06-25,4050.0
2019-06-26,4050.0
2019-06-27,3980.0
2019-06-28,4000.0
2019-07-01,3920.0
2019-07-02,3970.0
2019-07-03,4010.0
2019-07-05,3990.0
2019-07-08,4030.0
2019-07-09,4030.0
2019-07-10,3990.0
2019-07-11,3970.0
2019-07-12,3940.0
2019-07-15,3900.0
2019-07-16,3960.0
2019-07-17,3930.0
2019-07-18,3840.0
2019-07-19,3840.0
2019-07-22,3850.0
2019-07-23,3700.0
2019-07-24,3720.0
2019-07-25,3720.0
2019-07-26,3720.0
2019-07-29,3720.0
2019-07-30,3720.0
2019-07-31,3320.0
2019-08-01,3310.0
2019-08-02,3260.0
2019-08-05,3250.0
2019-08-06,3250.0
2019-08-07,3100.0
2019-08-08,3120.0
2019-08-09,3330.0
2019-08-12,3560.0
2019-08-13,3800.0
2019-08-14,3600.0
2019-08-15,3640.0
2019-08-16,3530.0
2019-08-19,3760.0
2019-08-20,3730.0
2019-08-21,3700.0
2019-08-22,3660.0
2019-08-23,3690.0
2019-08-26,3680.0
2019-08-27,3600.0
2019-08-28,3700.0
2019-08-29,3730.0
2019-08-30,3710.0
2019-09-03,3720.0
2019-09-04,3720.0
2019-09-05,3790.0
2019-09-06,3800.0
2019-09-09,3650.0
2019-09-10,3530.0
2019-09-11,3530.0
2019-09-12,3770.0
2019-09-13,3770.0
2019-09-16,3690.0
2019-09-17,3720.0
2019-09-18,3720.0
2019-09-19,3720.0
2019-09-20,3720.0
2019-09-23,3800.0
2019-09-24,3850.0
2019-09-25,3780.0
2019-09-26,3750.0
2019-09-27,3660.0
2019-09-30,3690.0
2019-10-01,3640.0
2019-10-02,3710.0
2019-10-03,3710.0
2019-10-04,3710.0
2019-10-07,3540.0
2019-10-08,3620.0
2019-10-09,3650.0
2019-10-10,3650.0
2019-10-11,3600.0
2019-10-14,3590.0
2019-10-15,3570.0
2019-10-16,3530.0
2019-10-17,3490.0
2019-10-18,3400.0
2019-10-21,3630.0
2019-10-22,3640.0
2019-10-23,3600.0
2019-10-24,3480.0
2019-10-25,3480.0
2019-10-28,3490.0
2019-10-29,3500.0
2019-10-30,3450.0
2019-10-31,3450.0
2019-11-01,3490.0
2019-11-04,3450.0
2019-11-05,3480.0
2019-11-06,3500.0
2019-11-07,3600.0
2019-11-08,3750.0
2019-11-11,4010.0
2019-11-12,4010.0
2019-11-13,3800.0
2019-11-14,4040.0
2019-11-15,3900.0
2019-11-18,3790.0
2019-11-19,3800.0
2019-11-20,3760.0
2019-11-21,3790.0
2019-11-22,3700.0
2019-11-25,3710.0
2019-11-26,3740.0
2019-11-27,3800.0
2019-11-29,3760.0
2019-12-02,3770.0
2019-12-03,
2019-12-04,
2019-12-05,
2019-12-06,3910.0
2019-12-09,3860.0
2019-12-10,3980.0
2019-12-11,4130.0
2019-12-12,4410.0
2019-12-13,4710.0
2019-12-16,5030.0
2019-12-17,4800.0
2019-12-18,4470.0
2019-12-19,4500.0
2019-12-20,4810.0
2019-12-23,4630.0
2019-12-24,4540.0
2019-12-26,3940.0
2019-12-27,3880.0
2019-12-30,3800.0
2019-12-31,3900.0
2020-01-02,3950.0
2020-01-03,3950.0
2020-01-06,3680.0
2020-01-07,3430.0
2020-01-08,3190.0
2020-01-09,3210.0
2020-01-10,3090.0
2020-01-13,3130.0
2020-01-14,3140.0
2020-01-15,3140.0
2020-01-16,3050.0
2020-01-17,3090.0
2020-01-21,3160.0
2020-01-22,3240.0
2020-01-23,3240.0
2020-01-24,3240.0
2020-01-27,3240.0
2020-01-28,3240.0
2020-01-29,3240.0
2020-01-30,3420.0
2020-01-31,3190.0
2020-02-03,3060.0
2020-02-04,3060.0
2020-02-05,3070.0
2020-02-06,3160.0
2020-02-07,3160.0
2020-02-10,3160.0
2020-02-11,3150.0
2020-02-12,3230.0
2020-02-13,3220.0
2020-02-14,3210.0
2020-02-18,3390.0
2020-02-19,3560.0
2020-02-20,3440.0
2020-02-21,3400.0
2020-02-24,3170.0
2020-02-25,3160.0
2020-02-26,3150.0
2020-02-27,3250.0
2020-02-28,3160.0
2020-03-02,3370.0
2020-03-03,3370.0
2020-03-04,3520.0
2020-03-05,3310.0
2020-03-06,3280.0
2020-03-09,3060.0
2020-03-10,3050.0
2020-03-11,3050.0
2020-03-12,2840.0
2020-03-13,2750.0
2020-03-16,2690.0
2020-03-17,2870.0
2020-03-18,3070.0
2020-03-19,2900.0
2020-03-20,2800.0
2020-03-23,2610.0
2020-03-24,2550.0
2020-03-25,2600.0
2020-03-26,2500.0
2020-03-27,2500.0
2020-03-30,2330.0
2020-03-31,2170.0
2020-04-01,2250.0
2020-04-02,2250.0
2020-04-03,2400.0
2020-04-06,2560.0
2020-04-07,2570.0
2020-04-08,2500.0
2020-04-09,2600.0
2020-04-13,2660.0
2020-04-14,2640.0
2020-04-15,2710.0
2020-04-16,2840.0
2020-04-17,2840.0
2020-04-20,2850.0
2020-04-21,2660.0
2020-04-22,2580.0
2020-04-23,2620.0
2020-04-24,2740.0
2020-04-27,2760.0
2020-04-28,2740.0
2020-04-29,2760.0
2020-04-30,2760.0
2020-05-01,
2020-05-04,2570.0
2020-05-05,2630.0
2020-05-06,2600.0
2020-05-07,2620.0
2020-05-08,2630.0
