Date,RJF
1986-04-11,1.075446
1986-04-14,1.090078
1986-04-15,1.06813
1986-04-16,1.082762
1986-04-17,1.082762
1986-04-18,1.075446
1986-04-21,1.097394
1986-04-22,1.090078
1986-04-23,1.090078
1986-04-24,1.090078
1986-04-25,1.090078
1986-04-28,1.082762
1986-04-29,1.038866
1986-04-30,0.987654
1986-05-01,0.951075
1986-05-02,0.987654
1986-05-05,0.99497
1986-05-06,0.987654
1986-05-07,0.9730219999999999
1986-05-08,0.929127
1986-05-09,0.899863
1986-05-12,0.855967
1986-05-13,0.8267030000000001
1986-05-14,0.841335
1986-05-15,0.848651
1986-05-16,0.848651
1986-05-19,0.863283
1986-05-20,0.863283
1986-05-21,0.863283
1986-05-22,0.877915
1986-05-23,0.9071790000000001
1986-05-27,0.929127
1986-05-28,0.936443
1986-05-29,0.95839
1986-05-30,0.9803379999999999
1986-06-02,0.965706
1986-06-03,0.951075
1986-06-04,0.9144950000000001
1986-06-05,0.9071790000000001
1986-06-06,0.885231
1986-06-09,0.841335
1986-06-10,0.848651
1986-06-11,0.863283
1986-06-12,0.863283
1986-06-13,0.863283
1986-06-16,0.885231
1986-06-17,0.899863
1986-06-18,0.892547
1986-06-19,0.9071790000000001
1986-06-20,0.9071790000000001
1986-06-23,0.921811
1986-06-24,0.929127
1986-06-25,0.929127
1986-06-26,0.936443
1986-06-27,0.936443
1986-06-30,0.936443
1986-07-01,0.936443
1986-07-02,0.943759
1986-07-03,0.936443
1986-07-07,0.892547
1986-07-08,0.841335
1986-07-09,0.841335
1986-07-10,0.855967
1986-07-11,0.870599
1986-07-14,0.8340190000000001
1986-07-15,0.855967
1986-07-16,0.848651
1986-07-17,0.8193870000000001
1986-07-18,0.8193870000000001
1986-07-21,0.812071
1986-07-22,0.804755
1986-07-23,0.812071
1986-07-24,0.775492
1986-07-25,0.7901229999999999
1986-07-28,0.804755
1986-07-29,0.7901229999999999
1986-07-30,0.768176
1986-07-31,0.7608600000000001
1986-08-01,0.753544
1986-08-04,0.746228
1986-08-05,0.746228
1986-08-06,0.731596
1986-08-07,0.738912
1986-08-08,0.753544
1986-08-11,0.775492
1986-08-12,0.7901229999999999
1986-08-13,0.7828069999999999
1986-08-14,0.7901229999999999
1986-08-15,0.797439
1986-08-18,0.812071
1986-08-19,0.812071
1986-08-20,0.8193870000000001
1986-08-21,0.812071
1986-08-22,0.812071
1986-08-25,0.812071
1986-08-26,0.804755
1986-08-27,0.804755
1986-08-28,0.7901229999999999
1986-08-29,0.7901229999999999
1986-09-02,0.7901229999999999
1986-09-03,0.7901229999999999
1986-09-04,0.7828069999999999
1986-09-05,0.7901229999999999
1986-09-08,0.7901229999999999
1986-09-09,0.7901229999999999
1986-09-10,0.7901229999999999
1986-09-11,0.768176
1986-09-12,0.72428
1986-09-15,0.72428
1986-09-16,0.72428
1986-09-17,0.716964
1986-09-18,0.709648
1986-09-19,0.709648
1986-09-22,0.709648
1986-09-23,0.738912
1986-09-24,0.72428
1986-09-25,0.72428
1986-09-26,0.716964
1986-09-29,0.716964
1986-09-30,0.716964
1986-10-01,0.738912
1986-10-02,0.731596
1986-10-03,0.731596
1986-10-06,0.72428
1986-10-07,0.746228
1986-10-08,0.738912
1986-10-09,0.731596
1986-10-10,0.731596
1986-10-13,0.731596
1986-10-14,0.746228
1986-10-15,0.731596
1986-10-16,0.72428
1986-10-17,0.72428
1986-10-20,0.709648
1986-10-21,0.709648
1986-10-22,0.72428
1986-10-23,0.72428
1986-10-24,0.72428
1986-10-27,0.716964
1986-10-28,0.731596
1986-10-29,0.7828069999999999
1986-10-30,0.775492
1986-10-31,0.775492
1986-11-03,0.768176
1986-11-04,0.7608600000000001
1986-11-05,0.797439
1986-11-06,0.797439
1986-11-07,0.797439
1986-11-10,0.7901229999999999
1986-11-11,0.7608600000000001
1986-11-12,0.753544
1986-11-13,0.731596
1986-11-14,0.746228
1986-11-17,0.731596
1986-11-18,0.702332
1986-11-19,0.6877
1986-11-20,0.702332
1986-11-21,0.702332
1986-11-24,0.709648
1986-11-25,0.731596
1986-11-26,0.731596
1986-11-28,0.731596
1986-12-01,0.731596
1986-12-02,0.738912
1986-12-03,0.746228
1986-12-04,0.753544
1986-12-05,0.753544
1986-12-08,0.746228
1986-12-09,0.738912
1986-12-10,0.731596
1986-12-11,0.72428
1986-12-12,0.72428
1986-12-15,0.72428
1986-12-16,0.72428
1986-12-17,0.72428
1986-12-18,0.731596
1986-12-19,0.72428
1986-12-22,0.72428
1986-12-23,0.731596
1986-12-24,0.731596
1986-12-26,0.731596
1986-12-29,0.716964
1986-12-30,0.709648
1986-12-31,0.709648
1987-01-02,0.731596
1987-01-05,0.7901229999999999
1987-01-06,0.841335
1987-01-07,0.899863
1987-01-08,0.921811
1987-01-09,0.9144950000000001
1987-01-12,0.95839
1987-01-13,0.965706
1987-01-14,0.951075
1987-01-15,0.929127
1987-01-16,0.9144950000000001
1987-01-19,0.943759
1987-01-20,0.929127
1987-01-21,0.921811
1987-01-22,0.929127
1987-01-23,0.9144950000000001
1987-01-26,0.899863
1987-01-27,0.892547
1987-01-28,0.877915
1987-01-29,0.921811
1987-01-30,0.936443
1987-02-02,0.965706
1987-02-03,0.95839
1987-02-04,0.951075
1987-02-05,1.002286
1987-02-06,1.002286
1987-02-09,0.9803379999999999
1987-02-10,1.002286
1987-02-11,1.002286
1987-02-12,0.99497
1987-02-13,0.9803379999999999
1987-02-17,1.016918
1987-02-18,1.082762
1987-02-19,1.097394
1987-02-20,1.112026
1987-02-23,1.119342
1987-02-24,1.112026
1987-02-25,1.133973
1987-02-26,1.170553
1987-02-27,1.207133
1987-03-02,1.316872
1987-03-03,1.207133
1987-03-04,1.258345
1987-03-05,1.236397
1987-03-06,1.258345
1987-03-09,1.2437129999999998
1987-03-10,1.258345
1987-03-11,1.2510290000000002
1987-03-12,1.258345
1987-03-13,1.258345
1987-03-16,1.2437129999999998
1987-03-17,1.236397
1987-03-18,1.2656610000000001
1987-03-19,1.2510290000000002
1987-03-20,1.272977
1987-03-23,1.309556
1987-03-24,1.368084
1987-03-25,1.3754
1987-03-26,1.3754
1987-03-27,1.4924549999999999
1987-03-30,1.426612
1987-03-31,1.382716
1987-04-01,1.382716
1987-04-02,1.41198
1987-04-03,1.4924549999999999
1987-04-06,1.463192
1987-04-07,1.455876
1987-04-08,1.44856
1987-04-09,1.41198
1987-04-10,1.41198
1987-04-13,1.390032
1987-04-14,1.272977
1987-04-15,1.3388200000000001
1987-04-16,1.346136
1987-04-20,1.331504
1987-04-21,1.331504
1987-04-22,1.331504
1987-04-23,1.309556
1987-04-24,1.2656610000000001
1987-04-27,1.258345
1987-04-28,1.258345
1987-04-29,1.2290809999999999
1987-04-30,1.221765
1987-05-01,1.221765
1987-05-04,1.214449
1987-05-05,1.199817
1987-05-06,1.199817
1987-05-07,1.177869
1987-05-08,1.163237
1987-05-11,1.170553
1987-05-12,1.133973
1987-05-13,1.090078
1987-05-14,1.10471
1987-05-15,1.097394
1987-05-18,1.06813
1987-05-19,1.075446
1987-05-20,1.075446
1987-05-21,1.10471
1987-05-22,1.112026
1987-05-26,1.112026
1987-05-27,1.097394
1987-05-28,1.097394
1987-05-29,1.097394
1987-06-01,1.097394
1987-06-02,1.097394
1987-06-03,1.10471
1987-06-04,1.082762
1987-06-05,1.119342
1987-06-08,1.112026
1987-06-09,1.10471
1987-06-10,1.090078
1987-06-11,1.097394
1987-06-12,1.112026
1987-06-15,1.126657
1987-06-16,1.141289
1987-06-17,1.126657
1987-06-18,1.126657
1987-06-19,1.10471
1987-06-22,1.10471
1987-06-23,1.082762
1987-06-24,1.090078
1987-06-25,1.090078
1987-06-26,1.082762
1987-06-29,1.075446
1987-06-30,1.060814
1987-07-01,1.060814
1987-07-02,1.053498
1987-07-06,1.046182
1987-07-07,1.002286
1987-07-08,0.9730219999999999
1987-07-09,0.9803379999999999
1987-07-10,0.9803379999999999
1987-07-13,0.9803379999999999
1987-07-14,0.99497
1987-07-15,0.987654
1987-07-16,0.99497
1987-07-17,0.9803379999999999
1987-07-20,0.99497
1987-07-21,0.987654
1987-07-22,0.9730219999999999
1987-07-23,0.9803379999999999
1987-07-24,0.99497
1987-07-27,0.987654
1987-07-28,0.9803379999999999
1987-07-29,0.99497
1987-07-30,0.99497
1987-07-31,0.99497
1987-08-03,0.99497
1987-08-04,0.99497
1987-08-05,0.9803379999999999
1987-08-06,0.99497
1987-08-07,1.016918
1987-08-10,1.038866
1987-08-11,1.090078
1987-08-12,1.1486049999999999
1987-08-13,1.185185
1987-08-14,1.185185
1987-08-17,1.170553
1987-08-18,1.170553
1987-08-19,1.155921
1987-08-20,1.163237
1987-08-21,1.163237
1987-08-24,1.163237
1987-08-25,1.170553
1987-08-26,1.170553
1987-08-27,1.170553
1987-08-28,1.170553
1987-08-31,1.163237
1987-09-01,1.163237
1987-09-02,1.112026
1987-09-03,1.082762
1987-09-04,1.06813
1987-09-08,1.03155
1987-09-09,1.038866
1987-09-10,1.038866
1987-09-11,1.053498
1987-09-14,1.038866
1987-09-15,1.038866
1987-09-16,1.03155
1987-09-17,1.03155
1987-09-18,1.024234
1987-09-21,1.016918
1987-09-22,1.016918
1987-09-23,1.009602
1987-09-24,1.002286
1987-09-25,1.002286
1987-09-28,1.002286
1987-09-29,0.9803379999999999
1987-09-30,0.99497
1987-10-01,1.002286
1987-10-02,1.002286
1987-10-05,1.002286
1987-10-06,0.9803379999999999
1987-10-07,0.965706
1987-10-08,0.95839
1987-10-09,0.943759
1987-10-12,0.943759
1987-10-13,0.943759
1987-10-14,0.9071790000000001
1987-10-15,0.9144950000000001
1987-10-16,0.9071790000000001
1987-10-19,0.8340190000000001
1987-10-20,0.738912
1987-10-21,0.768176
1987-10-22,0.753544
1987-10-23,0.746228
1987-10-26,0.716964
1987-10-27,0.695016
1987-10-28,0.65112
1987-10-29,0.607225
1987-10-30,0.643804
1987-11-02,0.6291720000000001
