Date,GOLD
1994-09-02,23.125
1994-09-06,23.5
1994-09-07,23.625
1994-09-08,24.0
1994-09-09,24.5
1994-09-12,24.75
1994-09-13,24.5
1994-09-14,24.25
1994-09-15,24.125
1994-09-16,24.375
1994-09-19,25.625
1994-09-20,25.875
1994-09-21,25.875
1994-09-22,26.25
1994-09-23,26.75
1994-09-26,26.75
1994-09-27,27.375
1994-09-28,26.875
1994-09-29,26.875
1994-09-30,26.625
1994-10-03,25.875
1994-10-04,25.5
1994-10-05,25.0
1994-10-06,25.625
1994-10-07,25.25
1994-10-10,25.5
1994-10-11,25.75
1994-10-12,26.125
1994-10-13,25.625
1994-10-14,25.25
1994-10-17,25.375
1994-10-18,25.375
1994-10-19,25.375
1994-10-20,25.875
1994-10-21,25.625
1994-10-24,25.375
1994-10-25,25.375
1994-10-26,24.875
1994-10-27,24.0
1994-10-28,23.375
1994-10-31,23.875
1994-11-01,23.75
1994-11-02,23.625
1994-11-03,23.75
1994-11-04,23.375
1994-11-07,23.625
1994-11-08,24.0
1994-11-09,23.5
1994-11-10,23.625
1994-11-11,23.5
1994-11-14,23.25
1994-11-15,23.125
1994-11-16,23.0
1994-11-17,22.5
1994-11-18,22.125
1994-11-21,22.0
1994-11-22,21.5
1994-11-23,20.75
1994-11-25,21.5
1994-11-28,21.125
1994-11-29,21.375
1994-11-30,21.0
1994-12-01,21.125
1994-12-02,20.875
1994-12-05,20.5
1994-12-06,20.75
1994-12-07,21.375
1994-12-08,21.125
1994-12-09,21.375
1994-12-12,21.5
1994-12-13,21.875
1994-12-14,22.125
1994-12-15,21.5
1994-12-16,21.125
1994-12-19,21.375
1994-12-20,21.5
1994-12-21,21.75
1994-12-22,21.5
1994-12-23,21.5
1994-12-27,21.75
1994-12-28,22.625
1994-12-29,22.5
1994-12-30,22.25
1995-01-03,21.375
1995-01-04,20.5
1995-01-05,20.875
1995-01-06,20.25
1995-01-09,20.5
1995-01-10,21.0
1995-01-11,22.25
1995-01-12,22.125
1995-01-13,21.875
1995-01-16,21.5
1995-01-17,21.75
1995-01-18,22.25
1995-01-19,22.25
1995-01-20,22.125
1995-01-23,21.625
1995-01-24,21.5
1995-01-25,21.0
1995-01-26,21.0
1995-01-27,20.25
1995-01-30,20.25
1995-01-31,19.875
1995-02-01,20.125
1995-02-02,21.0
1995-02-03,20.875
1995-02-06,20.875
1995-02-07,20.5
1995-02-08,20.75
1995-02-09,21.25
1995-02-10,21.125
1995-02-13,21.125
1995-02-14,21.0
1995-02-15,21.375
1995-02-16,21.375
1995-02-17,21.75
1995-02-21,21.625
1995-02-22,22.25
1995-02-23,21.875
1995-02-24,21.625
1995-02-27,21.75
1995-02-28,21.75
1995-03-01,21.0
1995-03-02,21.5
1995-03-03,21.0
1995-03-06,21.75
1995-03-07,23.25
1995-03-08,22.375
1995-03-09,23.0
1995-03-10,22.75
1995-03-13,23.25
1995-03-14,23.125
1995-03-15,23.625
1995-03-16,23.5
1995-03-17,23.5
1995-03-20,23.75
1995-03-21,23.5
1995-03-22,23.5
1995-03-23,23.875
1995-03-24,23.875
1995-03-27,23.875
1995-03-28,24.0
1995-03-29,23.75
1995-03-30,24.625
1995-03-31,24.875
1995-04-03,25.0
1995-04-04,24.75
1995-04-05,25.375
1995-04-06,25.5
1995-04-07,25.125
1995-04-10,24.5
1995-04-11,24.5
1995-04-12,24.625
1995-04-13,23.875
1995-04-17,24.75
1995-04-18,25.625
1995-04-19,25.375
1995-04-20,24.5
1995-04-21,24.875
1995-04-24,25.0
1995-04-25,25.0
1995-04-26,24.375
1995-04-27,24.75
1995-04-28,24.125
1995-05-01,24.625
1995-05-02,24.5
1995-05-03,24.0
1995-05-04,24.5
1995-05-05,24.25
1995-05-08,24.125
1995-05-09,23.375
1995-05-10,23.375
1995-05-11,22.875
1995-05-12,22.625
1995-05-15,23.375
1995-05-16,23.75
1995-05-17,24.25
1995-05-18,24.625
1995-05-19,24.0
1995-05-22,23.625
1995-05-23,24.25
1995-05-24,25.0
1995-05-25,25.0
1995-05-26,25.25
1995-05-30,25.125
1995-05-31,25.25
1995-06-01,25.375
1995-06-02,25.0
1995-06-05,25.0
1995-06-06,24.75
1995-06-07,25.25
1995-06-08,25.75
1995-06-09,25.75
1995-06-12,25.5
1995-06-13,25.5
1995-06-14,25.875
1995-06-15,26.375
1995-06-16,26.5
1995-06-19,26.875
1995-06-20,26.125
1995-06-21,25.875
1995-06-22,26.625
1995-06-23,26.375
1995-06-26,25.875
1995-06-27,25.875
1995-06-28,25.375
1995-06-29,25.625
1995-06-30,25.25
1995-07-03,25.25
1995-07-05,25.25
1995-07-06,26.125
1995-07-07,26.25
1995-07-10,26.375
1995-07-11,26.875
1995-07-12,27.375
1995-07-13,26.375
1995-07-14,26.625
1995-07-17,27.0
1995-07-18,26.875
1995-07-19,26.5
1995-07-20,26.0
1995-07-21,25.875
1995-07-24,26.25
1995-07-25,25.625
1995-07-26,25.75
1995-07-27,25.125
1995-07-28,25.0
1995-07-31,24.875
1995-08-01,25.875
1995-08-02,25.75
1995-08-03,26.0
1995-08-04,25.75
1995-08-07,25.25
1995-08-08,25.75
1995-08-09,25.375
1995-08-10,25.125
1995-08-11,25.125
1995-08-14,25.75
1995-08-15,26.125
1995-08-16,25.75
1995-08-17,26.0
1995-08-18,25.75
1995-08-21,25.75
1995-08-22,25.75
1995-08-23,26.25
1995-08-24,25.875
1995-08-25,26.0
1995-08-28,26.125
1995-08-29,25.625
1995-08-30,25.125
1995-08-31,25.375
1995-09-01,25.125
1995-09-05,25.5
1995-09-06,25.75
1995-09-07,26.25
1995-09-08,26.25
1995-09-11,26.25
1995-09-12,26.625
1995-09-13,26.0
1995-09-14,26.0
1995-09-15,25.875
1995-09-18,25.75
1995-09-19,25.375
1995-09-20,25.25
1995-09-21,25.875
1995-09-22,25.5
1995-09-25,25.5
1995-09-26,25.5
1995-09-27,25.5
1995-09-28,25.75
1995-09-29,25.875
1995-10-02,25.625
1995-10-03,25.5
1995-10-04,25.25
1995-10-05,25.375
1995-10-06,25.75
1995-10-09,25.875
1995-10-10,26.0
1995-10-11,25.5
1995-10-12,25.0
1995-10-13,25.25
1995-10-16,24.875
1995-10-17,24.5
1995-10-18,24.25
1995-10-19,24.375
1995-10-20,24.625
1995-10-23,23.875
1995-10-24,24.0
1995-10-25,24.375
1995-10-26,24.25
1995-10-27,23.625
1995-10-30,23.375
1995-10-31,23.125
1995-11-01,23.5
1995-11-02,24.375
1995-11-03,24.125
1995-11-06,24.75
1995-11-07,25.0
1995-11-08,24.875
1995-11-09,25.5
1995-11-10,25.625
1995-11-13,25.25
1995-11-14,24.75
1995-11-15,24.875
1995-11-16,25.0
1995-11-17,25.5
1995-11-20,25.75
1995-11-21,26.0
1995-11-22,25.625
1995-11-24,26.0
1995-11-27,26.75
1995-11-28,26.875
1995-11-29,26.375
1995-11-30,26.375
1995-12-01,26.125
1995-12-04,26.75
1995-12-05,27.25
1995-12-06,27.5
1995-12-07,27.0
1995-12-08,27.25
1995-12-11,27.125
1995-12-12,26.625
1995-12-13,26.25
1995-12-14,26.125
1995-12-15,26.25
1995-12-18,26.125
1995-12-19,26.0
1995-12-20,26.625
1995-12-21,26.375
1995-12-22,26.625
1995-12-26,26.125
1995-12-27,26.125
1995-12-28,26.125
1995-12-29,26.375
1996-01-02,27.375
1996-01-03,27.875
1996-01-04,27.875
1996-01-05,28.375
1996-01-08,28.875
1996-01-09,29.0
1996-01-10,29.125
1996-01-11,28.25
1996-01-12,27.875
1996-01-15,28.25
1996-01-16,28.25
1996-01-17,28.375
1996-01-18,28.0
1996-01-19,28.625
1996-01-22,29.5
1996-01-23,29.5
1996-01-24,29.125
1996-01-25,29.375
1996-01-26,29.25
1996-01-29,29.75
1996-01-30,29.625
1996-01-31,29.375
1996-02-01,30.875
1996-02-02,31.5
1996-02-05,32.125
1996-02-06,32.125
1996-02-07,30.5
1996-02-08,30.75
1996-02-09,30.5
1996-02-12,30.125
1996-02-13,30.5
1996-02-14,31.25
1996-02-15,30.75
1996-02-16,31.0
1996-02-20,30.375
1996-02-21,30.875
1996-02-22,30.625
1996-02-23,30.5
1996-02-26,31.25
1996-02-27,30.75
1996-02-28,30.5
1996-02-29,30.25
1996-03-01,30.125
1996-03-04,28.875
1996-03-05,29.25
1996-03-06,29.25
1996-03-07,29.625
1996-03-08,29.125
1996-03-11,29.375
1996-03-12,28.5
1996-03-13,29.0
1996-03-14,29.375
1996-03-15,28.875
1996-03-18,28.625
1996-03-19,28.5
1996-03-20,28.625
1996-03-21,28.875
1996-03-22,29.375
1996-03-25,30.25
1996-03-26,31.5
1996-03-27,31.875
1996-03-28,30.5
1996-03-29,30.375
1996-04-01,30.625
1996-04-02,30.5
1996-04-03,30.75
1996-04-04,30.5
1996-04-08,31.375
1996-04-09,31.0
1996-04-10,31.75
1996-04-11,31.5
1996-04-12,30.75
1996-04-15,31.125
1996-04-16,30.25
1996-04-17,29.875
1996-04-18,29.875
1996-04-19,29.375
1996-04-22,29.625
1996-04-23,30.25
1996-04-24,29.875
1996-04-25,30.625
1996-04-26,30.375
1996-04-29,30.25
1996-04-30,30.625
1996-05-01,30.625
1996-05-02,30.25
1996-05-03,29.875
1996-05-06,30.875
1996-05-07,31.75
1996-05-08,31.375
1996-05-09,31.375
1996-05-10,31.25
1996-05-13,31.625
1996-05-14,31.5
1996-05-15,31.625
1996-05-16,31.5
1996-05-17,31.25
1996-05-20,30.5
1996-05-21,31.5
1996-05-22,31.125
1996-05-23,31.0
1996-05-24,31.125
1996-05-28,30.875
1996-05-29,31.0
1996-05-30,31.25
1996-05-31,31.5
1996-06-03,31.75
1996-06-04,30.75
1996-06-05,29.375
1996-06-06,28.875
1996-06-07,29.0
1996-06-10,28.75
1996-06-11,28.5
1996-06-12,28.25
1996-06-13,28.5
1996-06-14,28.5
1996-06-17,28.25
1996-06-18,28.375
1996-06-19,28.375
1996-06-20,28.125
1996-06-21,27.125
1996-06-24,27.875
1996-06-25,27.625
1996-06-26,27.375
1996-06-27,27.125
1996-06-28,27.125
1996-07-01,27.5
1996-07-02,27.625
1996-07-03,27.625
1996-07-05,28.6875
1996-07-08,28.125
1996-07-09,29.0
1996-07-10,29.0
1996-07-11,28.125
1996-07-12,27.25
1996-07-15,27.125
1996-07-16,26.25
1996-07-17,25.875
1996-07-18,26.75
1996-07-19,27.125
1996-07-22,27.0
1996-07-23,26.625
1996-07-24,26.125
1996-07-25,26.25
1996-07-26,27.125
1996-07-29,26.625
1996-07-30,26.625
1996-07-31,27.875
1996-08-01,28.0
1996-08-02,28.5
1996-08-05,29.125
1996-08-06,28.625
1996-08-07,28.5
1996-08-08,28.875
1996-08-09,28.625
1996-08-12,28.625
1996-08-13,28.125
1996-08-14,27.25
1996-08-15,27.375
1996-08-16,26.625
1996-08-19,27.375
1996-08-20,27.625
1996-08-21,27.375
1996-08-22,27.875
1996-08-23,27.5
1996-08-26,27.5
1996-08-27,27.5
1996-08-28,27.75
1996-08-29,27.25
1996-08-30,27.0
1996-09-03,27.5
1996-09-04,27.625
1996-09-05,27.25
1996-09-06,27.125
1996-09-09,26.375
1996-09-10,26.625
1996-09-11,26.625
1996-09-12,26.5
1996-09-13,27.125
1996-09-16,27.25
1996-09-17,26.75
1996-09-18,26.625
1996-09-19,26.375
1996-09-20,26.25
1996-09-23,26.25
1996-09-24,26.625
1996-09-25,26.25
1996-09-26,25.25
1996-09-27,25.25
1996-09-30,25.125
1996-10-01,25.875
1996-10-02,26.875
1996-10-03,26.125
1996-10-04,26.125
1996-10-07,26.375
1996-10-08,26.625
1996-10-09,26.625
1996-10-10,26.875
1996-10-11,26.625
1996-10-14,26.125
1996-10-15,26.5
1996-10-16,26.375
1996-10-17,26.0
1996-10-18,25.75
1996-10-21,26.5
1996-10-22,26.875
1996-10-23,26.875
1996-10-24,26.875
1996-10-25,26.875
1996-10-28,27.0
1996-10-29,26.125
1996-10-30,26.5
1996-10-31,26.125
1996-11-01,26.25
1996-11-04,26.25
1996-11-05,25.875
1996-11-06,25.5
1996-11-07,26.25
1996-11-08,26.625
1996-11-11,27.125
1996-11-12,28.25
1996-11-13,28.375
1996-11-14,28.25
1996-11-15,28.125
1996-11-18,27.625
1996-11-19,27.375
1996-11-20,28.375
1996-11-21,27.25
1996-11-22,27.5
1996-11-25,27.25
1996-11-26,28.875
1996-11-27,29.5
1996-11-29,30.0
1996-12-02,29.25
1996-12-03,28.125
1996-12-04,29.25
1996-12-05,29.75
1996-12-06,29.5
1996-12-09,29.375
1996-12-10,30.375
1996-12-11,28.375
1996-12-12,29.125
1996-12-13,28.5
1996-12-16,29.5
1996-12-17,29.875
1996-12-18,29.625
1996-12-19,30.0
1996-12-20,28.875
1996-12-23,29.125
1996-12-24,29.125
1996-12-26,29.0
1996-12-27,29.0
1996-12-30,28.875
1996-12-31,28.75
1997-01-02,27.875
1997-01-03,27.375
1997-01-06,26.5
1997-01-07,27.125
1997-01-08,26.375
1997-01-09,27.125
1997-01-10,27.0
1997-01-13,27.125
1997-01-14,26.25
1997-01-15,26.0
1997-01-16,26.75
1997-01-17,27.5
1997-01-20,27.0
1997-01-21,27.375
1997-01-22,26.5
1997-01-23,26.375
1997-01-24,26.875
1997-01-27,27.5
1997-01-28,27.375
1997-01-29,27.625
1997-01-30,26.875
1997-01-31,26.875
1997-02-03,27.125
1997-02-04,27.0
1997-02-05,26.5
1997-02-06,26.125
1997-02-07,26.625
1997-02-10,26.125
1997-02-11,26.0
1997-02-12,26.875
1997-02-13,27.0
1997-02-14,26.625
1997-02-18,26.25
1997-02-19,26.125
1997-02-20,26.875
1997-02-21,27.0
1997-02-24,27.625
1997-02-25,27.75
1997-02-26,26.875
1997-02-27,28.0
1997-02-28,28.25
1997-03-03,27.875
1997-03-04,27.625
1997-03-05,27.125
1997-03-06,26.625
1997-03-07,26.375
1997-03-10,26.375
1997-03-11,26.875
1997-03-12,26.625
1997-03-13,26.625
1997-03-14,26.5
1997-03-17,26.0
1997-03-18,26.5
1997-03-19,26.375
1997-03-20,25.875
1997-03-21,25.875
1997-03-24,25.75
1997-03-25,25.375
1997-03-26,25.5
1997-03-27,24.25
1997-03-31,23.75
1997-04-01,23.75
1997-04-02,24.125
1997-04-03,23.75
1997-04-04,23.625
1997-04-07,23.375
1997-04-08,23.375
1997-04-09,23.25
1997-04-10,23.875
1997-04-11,23.25
1997-04-14,22.875
1997-04-15,22.625
1997-04-16,23.0
1997-04-17,23.75
1997-04-18,23.25
1997-04-21,23.5
1997-04-22,23.125
1997-04-23,22.625
1997-04-24,22.0
1997-04-25,22.0
1997-04-28,22.125
1997-04-29,22.375
1997-04-30,22.375
1997-05-01,22.625
1997-05-02,22.625
1997-05-05,23.25
1997-05-06,23.625
1997-05-07,24.5
1997-05-08,24.5
1997-05-09,25.375
1997-05-12,25.125
1997-05-13,24.625
1997-05-14,24.25
1997-05-15,24.75
1997-05-16,24.5
1997-05-19,24.25
1997-05-20,24.5
1997-05-21,24.375
1997-05-22,24.375
1997-05-23,24.625
1997-05-27,25.5
1997-05-28,25.125
1997-05-29,25.75
1997-05-30,25.25
1997-06-02,24.75
1997-06-03,24.375
1997-06-04,23.625
1997-06-05,24.125
1997-06-06,24.125
1997-06-09,24.5
1997-06-10,24.5
1997-06-11,24.75
1997-06-12,25.0
1997-06-13,24.75
1997-06-16,24.375
1997-06-17,24.25
1997-06-18,23.5
1997-06-19,23.625
1997-06-20,23.0
1997-06-23,22.25
1997-06-24,21.8125
1997-06-25,22.375
1997-06-26,22.375
1997-06-27,21.9375
1997-06-30,21.875
1997-07-01,22.5
1997-07-02,21.875
1997-07-03,21.9375
1997-07-07,20.25
1997-07-08,21.4375
1997-07-09,21.125
1997-07-10,21.8125
1997-07-11,22.375
1997-07-14,21.5625
1997-07-15,21.3125
1997-07-16,21.5
1997-07-17,22.3125
1997-07-18,23.0
1997-07-21,22.25
1997-07-22,22.3125
1997-07-23,22.0
1997-07-24,21.8125
1997-07-25,22.125
1997-07-28,22.375
1997-07-29,22.375
1997-07-30,22.8125
1997-07-31,22.8125
1997-08-01,22.75
1997-08-04,22.6875
1997-08-05,22.0
1997-08-06,22.4375
1997-08-07,22.75
1997-08-08,23.6875
1997-08-11,23.6875
1997-08-12,23.4375
1997-08-13,23.75
1997-08-14,23.125
1997-08-15,23.3125
1997-08-18,23.5
1997-08-19,22.875
1997-08-20,22.9375
1997-08-21,23.0625
1997-08-22,23.375
1997-08-25,23.3125
1997-08-26,23.375
1997-08-27,23.0625
1997-08-28,22.9375
1997-08-29,22.75
1997-09-02,22.625
1997-09-03,22.625
1997-09-04,22.625
1997-09-05,22.375
1997-09-08,21.4375
1997-09-09,21.6875
1997-09-10,21.875
1997-09-11,21.4375
1997-09-12,21.625
1997-09-15,21.1875
1997-09-16,21.125
1997-09-17,21.4375
1997-09-18,22.1875
1997-09-19,22.3125
1997-09-22,21.375
1997-09-23,21.8125
1997-09-24,22.6875
1997-09-25,23.8125
1997-09-26,23.4375
1997-09-29,23.9375
1997-09-30,24.6875
1997-10-01,24.625
1997-10-02,24.1875
1997-10-03,24.75
1997-10-06,24.0625
1997-10-07,24.0
1997-10-08,24.375
1997-10-09,23.875
1997-10-10,24.125
1997-10-13,24.3125
1997-10-14,23.8125
1997-10-15,23.4375
1997-10-16,23.0
1997-10-17,22.625
1997-10-20,22.1875
1997-10-21,22.9375
1997-10-22,23.625
1997-10-23,23.5625
1997-10-24,21.5625
1997-10-27,20.0
1997-10-28,20.8125
1997-10-29,19.875
1997-10-30,21.125
1997-10-31,20.5625
1997-11-03,20.5625
1997-11-04,20.375
1997-11-05,20.3125
1997-11-06,19.875
1997-11-07,19.375
1997-11-10,19.375
1997-11-11,19.25
1997-11-12,17.75
1997-11-13,18.5
1997-11-14,18.25
1997-11-17,18.3125
1997-11-18,18.125
1997-11-19,18.0
1997-11-20,18.1875
1997-11-21,17.875
1997-11-24,17.5
1997-11-25,17.0
1997-11-26,16.5625
1997-11-28,16.5625
1997-12-01,16.3125
1997-12-02,16.5625
1997-12-03,16.4375
1997-12-04,15.75
1997-12-05,16.125
1997-12-08,15.75
1997-12-09,15.4375
1997-12-10,16.0625
1997-12-11,16.0625
1997-12-12,16.6875
1997-12-15,17.1875
1997-12-16,17.0625
1997-12-17,18.5625
1997-12-18,18.3125
1997-12-19,17.75
1997-12-22,18.125
1997-12-23,18.5625
1997-12-24,19.375
1997-12-26,19.25
1997-12-29,18.5625
1997-12-30,19.125
1997-12-31,18.625
1998-01-02,18.875
1998-01-05,17.875
1998-01-06,17.0
1998-01-07,17.25
1998-01-08,16.0625
1998-01-09,15.75
1998-01-12,15.375
1998-01-13,16.875
1998-01-14,17.25
1998-01-15,18.0
1998-01-16,18.625
1998-01-20,17.5625
1998-01-21,17.875
1998-01-22,17.625
1998-01-23,19.0625
1998-01-26,19.5625
1998-01-27,20.0
1998-01-28,20.3125
1998-01-29,19.375
1998-01-30,19.375
1998-02-02,19.5625
1998-02-03,18.4375
1998-02-04,19.5
1998-02-05,19.75
1998-02-06,19.8125
1998-02-09,20.125
1998-02-10,19.8125
1998-02-11,19.6875
1998-02-12,19.75
1998-02-13,20.0
1998-02-17,19.125
1998-02-18,19.0
1998-02-19,18.8125
1998-02-20,18.5
1998-02-23,18.0
1998-02-24,17.6875
1998-02-25,17.75
1998-02-26,18.625
1998-02-27,19.3125
1998-03-02,19.3125
1998-03-03,19.0
1998-03-04,19.1875
1998-03-05,19.25
1998-03-06,19.5625
1998-03-09,20.3125
1998-03-10,20.75
1998-03-11,20.25
1998-03-12,20.0625
1998-03-13,20.375
1998-03-16,20.0
1998-03-17,19.4375
1998-03-18,19.3125
1998-03-19,19.1875
1998-03-20,19.0
1998-03-23,20.1875
1998-03-24,20.125
1998-03-25,19.8125
1998-03-26,21.3125
1998-03-27,21.9375
1998-03-30,21.8125
1998-03-31,21.625
1998-04-01,21.3125
1998-04-02,21.6875
1998-04-03,22.5
1998-04-06,23.125
1998-04-07,22.4375
1998-04-08,23.125
1998-04-09,22.125
1998-04-13,22.5
1998-04-14,21.875
1998-04-15,21.8125
1998-04-16,21.6875
1998-04-17,21.4375
1998-04-20,21.4375
1998-04-21,22.8125
1998-04-22,23.625
1998-04-23,23.625
1998-04-24,22.9375
1998-04-27,22.3125
1998-04-28,22.875
1998-04-29,23.25
1998-04-30,22.4375
1998-05-01,21.9375
1998-05-04,22.0625
1998-05-05,22.0625
1998-05-06,21.9375
1998-05-07,21.375
1998-05-08,21.8125
1998-05-11,22.4375
1998-05-12,21.75
1998-05-13,21.5
1998-05-14,21.6875
1998-05-15,21.875
1998-05-18,20.875
1998-05-19,21.125
1998-05-20,20.9375
1998-05-21,20.9375
1998-05-22,21.0
1998-05-26,19.75
1998-05-27,19.25
1998-05-28,19.75
1998-05-29,19.25
1998-06-01,18.5
1998-06-02,19.0
1998-06-03,18.8125
1998-06-04,18.625
1998-06-05,18.5
1998-06-08,19.4375
1998-06-09,18.75
1998-06-10,18.1875
1998-06-11,17.375
1998-06-12,17.1875
1998-06-15,16.6875
1998-06-16,17.375
1998-06-17,17.9375
1998-06-18,17.8125
1998-06-19,18.0625
1998-06-22,17.875
1998-06-23,18.25
1998-06-24,18.125
1998-06-25,18.5
1998-06-26,18.5625
1998-06-29,18.375
1998-06-30,19.25
1998-07-01,19.0
1998-07-02,18.375
1998-07-06,18.5
1998-07-07,19.125
1998-07-08,18.9375
1998-07-09,18.375
1998-07-10,18.25
1998-07-13,18.0
1998-07-14,18.1875
1998-07-15,17.875
1998-07-16,18.3125
1998-07-17,18.4375
1998-07-20,18.75
1998-07-21,18.25
1998-07-22,18.3125
1998-07-23,17.75
1998-07-24,17.6875
1998-07-27,17.625
1998-07-28,17.625
1998-07-29,17.0
1998-07-30,17.1875
1998-07-31,16.375
1998-08-03,16.1875
1998-08-04,16.25
1998-08-05,16.625
1998-08-06,16.5625
1998-08-07,16.5
1998-08-10,16.5625
1998-08-11,15.875
1998-08-12,15.875
1998-08-13,16.0625
1998-08-14,15.5625
1998-08-17,15.8125
1998-08-18,16.0625
1998-08-19,16.375
1998-08-20,16.6875
1998-08-21,16.5625
1998-08-24,16.375
1998-08-25,16.0
1998-08-26,15.3125
1998-08-27,14.375
1998-08-28,13.25
1998-08-31,13.0
1998-09-01,13.3125
1998-09-02,13.75
1998-09-03,15.25
1998-09-04,16.75
1998-09-08,16.9375
1998-09-09,16.5
1998-09-10,18.0625
1998-09-11,17.875
1998-09-14,17.875
1998-09-15,17.5625
1998-09-16,17.3125
1998-09-17,18.0625
1998-09-18,18.4375
1998-09-21,17.75
1998-09-22,17.9375
1998-09-23,19.0
1998-09-24,20.1875
1998-09-25,20.5
1998-09-28,21.375
1998-09-29,19.8125
1998-09-30,20.0
1998-10-01,21.125
1998-10-02,21.3125
1998-10-05,20.8125
1998-10-06,21.125
1998-10-07,23.0
1998-10-08,22.125
1998-10-09,21.1875
1998-10-12,21.25
1998-10-13,20.375
1998-10-14,19.875
1998-10-15,21.0
1998-10-16,21.1875
1998-10-19,20.75
1998-10-20,20.875
1998-10-21,20.3125
1998-10-22,19.9375
1998-10-23,19.75
1998-10-26,19.75
1998-10-27,20.8125
1998-10-28,20.875
1998-10-29,21.0625
1998-10-30,21.375
1998-11-02,20.6875
1998-11-03,20.625
1998-11-04,22.0
1998-11-05,23.125
1998-11-06,22.25
1998-11-09,21.8125
1998-11-10,21.4375
1998-11-11,20.75
1998-11-12,21.9375
1998-11-13,21.25
1998-11-16,20.5625
1998-11-17,20.5625
1998-11-18,21.25
1998-11-19,21.375
1998-11-20,21.3125
1998-11-23,21.8125
1998-11-24,21.125
1998-11-25,20.8125
1998-11-27,20.625
1998-11-30,20.0
1998-12-01,19.9375
1998-12-02,19.75
1998-12-03,18.5
1998-12-04,19.0625
1998-12-07,19.3125
1998-12-08,18.75
1998-12-09,18.5
1998-12-10,19.6875
1998-12-11,18.9375
1998-12-14,19.1875
1998-12-15,19.3125
1998-12-16,20.5625
1998-12-17,19.6875
1998-12-18,19.3125
1998-12-21,19.0
1998-12-22,18.375
1998-12-23,18.875
1998-12-24,19.0625
1998-12-28,18.8125
1998-12-29,19.4375
1998-12-30,19.0
1998-12-31,19.5
1999-01-04,19.5
1999-01-05,19.625
1999-01-06,20.125
1999-01-07,20.875
1999-01-08,21.25
1999-01-11,21.625
1999-01-12,20.5
1999-01-13,20.3125
1999-01-14,20.0625
1999-01-15,20.375
1999-01-19,19.75
1999-01-20,19.8125
1999-01-21,20.0
1999-01-22,19.5625
1999-01-25,19.5
1999-01-26,18.75
1999-01-27,18.3125
1999-01-28,18.6875
1999-01-29,19.0625
1999-02-01,19.6875
1999-02-02,19.6875
1999-02-03,19.1875
1999-02-04,20.3125
1999-02-05,20.25
1999-02-08,20.1875
1999-02-09,18.875
1999-02-10,19.0
1999-02-11,18.6875
1999-02-12,19.625
1999-02-16,19.0625
1999-02-17,18.6875
1999-02-18,18.25
1999-02-19,18.4375
1999-02-22,18.0625
1999-02-23,17.875
1999-02-24,17.6875
1999-02-25,17.8125
1999-02-26,17.6875
1999-03-01,17.625
1999-03-02,17.5625
1999-03-03,17.625
1999-03-04,18.0
1999-03-05,18.0625
1999-03-08,18.875
1999-03-09,18.75
1999-03-10,18.9375
1999-03-11,18.9375
1999-03-12,18.6875
1999-03-15,18.0625
1999-03-16,18.0625
1999-03-17,18.3125
1999-03-18,18.1875
1999-03-19,18.5
1999-03-22,18.75
1999-03-23,18.0625
1999-03-24,18.4375
1999-03-25,18.125
1999-03-26,17.5625
1999-03-29,16.9375
1999-03-30,16.5
1999-03-31,17.0625
1999-04-01,16.875
1999-04-05,16.625
1999-04-06,16.625
1999-04-07,16.6875
1999-04-08,16.25
1999-04-09,16.875
1999-04-12,17.5
1999-04-13,17.4375
1999-04-14,16.75
1999-04-15,17.5
1999-04-16,19.0625
1999-04-19,19.375
1999-04-20,18.75
1999-04-21,18.375
1999-04-22,19.25
1999-04-23,19.3125
1999-04-26,18.8125
1999-04-27,19.4375
1999-04-28,20.3125
1999-04-29,20.6875
1999-04-30,20.125
1999-05-03,21.25
1999-05-04,21.0
1999-05-05,22.6875
1999-05-06,23.25
1999-05-07,20.5
1999-05-10,18.875
1999-05-11,19.3125
1999-05-12,18.9375
1999-05-13,19.5
1999-05-14,19.25
1999-05-17,18.4375
1999-05-18,17.75
1999-05-19,18.1875
1999-05-20,17.875
1999-05-21,17.875
1999-05-24,17.5625
1999-05-25,16.875
1999-05-26,17.0625
1999-05-27,17.4375
1999-05-28,17.25
1999-06-01,16.9375
1999-06-02,17.25
1999-06-03,18.0
1999-06-04,18.0625
1999-06-07,17.875
1999-06-08,17.25
1999-06-09,16.875
1999-06-10,17.5625
1999-06-11,18.0
1999-06-14,17.625
1999-06-15,17.625
1999-06-16,17.4375
1999-06-17,17.625
1999-06-18,18.0
1999-06-21,17.75
1999-06-22,17.3125
1999-06-23,18.3125
1999-06-24,18.0625
1999-06-25,18.375
1999-06-28,18.1875
1999-06-29,18.5
1999-06-30,19.375
1999-07-01,19.375
1999-07-02,19.5625
1999-07-06,18.375
1999-07-07,18.1875
1999-07-08,17.6875
1999-07-09,18.0
1999-07-12,17.9375
1999-07-13,17.625
1999-07-14,17.375
1999-07-15,17.25
1999-07-16,17.125
1999-07-19,16.875
1999-07-20,17.0625
1999-07-21,17.875
1999-07-22,18.0
1999-07-23,17.875
1999-07-26,17.8125
1999-07-27,17.8125
1999-07-28,18.0
1999-07-29,18.53125
1999-07-30,18.5625
1999-08-02,17.9375
1999-08-03,19.3125
1999-08-04,19.75
1999-08-05,19.625
1999-08-06,19.25
1999-08-09,20.25
1999-08-10,19.625
1999-08-11,20.25
1999-08-12,19.6875
1999-08-13,19.625
