Date,ATW
2017-05-11,420.0
2017-05-12,420.0
2017-05-15,421.0
2017-05-16,420.0
2017-05-17,421.0
2017-05-18,426.0
2017-05-19,429.0
2017-05-22,419.0
2017-05-23,427.0
2017-05-24,427.0
2017-05-25,422.450012
2017-05-26,424.0
2017-05-30,428.0
2017-05-31,428.200012
2017-06-01,428.89999400000005
2017-06-02,429.89999400000005
2017-06-05,432.0
2017-06-06,432.0
2017-06-07,440.0
2017-06-08,439.89999400000005
2017-06-09,430.0
2017-06-12,430.39999400000005
2017-06-13,435.10000599999995
2017-06-14,441.0
2017-06-15,445.0
2017-06-16,442.0
2017-06-19,447.0
2017-06-20,437.700012
2017-06-21,441.0
2017-06-22,444.0
2017-06-23,445.0
2017-06-26,445.0
2017-06-27,445.0
2017-06-28,450.0
2017-06-29,448.0
2017-06-30,440.049988
2017-07-03,443.5
2017-07-05,447.799988
2017-07-06,447.5
2017-07-07,447.799988
2017-07-10,443.10000599999995
2017-07-11,449.0
2017-07-12,448.0
2017-07-13,447.89999400000005
2017-07-14,443.0
2017-07-17,443.0
2017-07-18,443.10000599999995
2017-07-19,443.0
2017-07-20,442.549988
2017-07-21,442.5
2017-07-24,444.0
2017-07-25,444.0
2017-07-26,446.0
2017-07-27,449.89999400000005
2017-07-28,449.89999400000005
2017-07-31,446.0
2017-08-01,446.0
2017-08-02,449.0
2017-08-03,449.0
2017-08-04,449.0
2017-08-07,449.0
2017-08-08,454.0
2017-08-09,447.299988
2017-08-10,447.700012
2017-08-11,450.0
2017-08-14,450.0
2017-08-15,446.10000599999995
2017-08-16,449.5
2017-08-17,449.0
2017-08-18,443.0
2017-08-21,443.0
2017-08-22,437.0
2017-08-23,437.0
2017-08-24,437.0
2017-08-25,437.049988
2017-08-28,438.60000599999995
2017-08-29,443.0
2017-08-30,450.0
2017-08-31,450.0
2017-09-01,
2017-09-05,455.0
2017-09-06,453.0
2017-09-07,465.0
2017-09-08,467.0
2017-09-11,478.0
2017-09-12,480.049988
2017-09-13,484.950012
2017-09-14,480.0
2017-09-15,475.0
2017-09-18,474.799988
2017-09-19,469.0
2017-09-20,460.0
2017-09-21,460.0
2017-09-22,460.0
2017-09-25,467.0
2017-09-26,473.0
2017-09-27,472.5
2017-09-28,474.0
2017-09-29,465.0
2017-10-02,470.0
2017-10-03,470.25
2017-10-04,480.0
2017-10-05,480.0
2017-10-06,476.25
2017-10-09,476.25
2017-10-10,476.25
2017-10-11,477.0
2017-10-12,475.0
2017-10-13,477.0
2017-10-16,473.049988
2017-10-17,473.0
2017-10-18,478.0
2017-10-19,474.14999400000005
2017-10-20,473.0
2017-10-23,473.60000599999995
2017-10-24,477.89999400000005
2017-10-25,474.0
2017-10-26,474.0
2017-10-27,473.0
2017-10-30,473.049988
2017-10-31,473.0
2017-11-01,473.0
2017-11-02,473.0
2017-11-03,473.0
2017-11-06,473.0
2017-11-07,473.0
2017-11-08,474.0
2017-11-09,475.0
2017-11-10,476.10000599999995
2017-11-13,479.89999400000005
2017-11-14,482.049988
2017-11-15,485.0
2017-11-16,485.0
2017-11-17,482.5
2017-11-20,481.0
2017-11-21,484.0
2017-11-22,481.0
2017-11-24,482.89999400000005
2017-11-27,497.0
2017-11-28,497.049988
2017-11-29,500.5
2017-11-30,495.0
2017-12-01,495.0
2017-12-04,490.0
2017-12-05,484.89999400000005
2017-12-06,475.0
2017-12-07,479.10000599999995
2017-12-08,480.0
2017-12-11,476.60000599999995
2017-12-12,488.0
2017-12-13,482.0
2017-12-14,486.0
2017-12-15,486.0
2017-12-18,483.950012
2017-12-19,480.5
2017-12-20,478.14999400000005
2017-12-21,477.299988
2017-12-22,470.0
2017-12-26,476.200012
2017-12-27,481.0
2017-12-28,481.0
2017-12-29,484.0
2018-01-02,481.0
2018-01-03,490.0
2018-01-04,490.0
2018-01-05,497.85000599999995
2018-01-08,492.0
2018-01-09,496.049988
2018-01-10,500.0
2018-01-11,500.0
2018-01-12,500.10000599999995
2018-01-16,500.0
2018-01-17,500.0
2018-01-18,500.0
2018-01-19,500.0
2018-01-22,505.0
2018-01-23,500.0
2018-01-24,501.0
2018-01-25,509.299988
2018-01-26,507.89999400000005
2018-01-29,503.60000599999995
2018-01-30,507.700012
2018-01-31,500.0
2018-02-01,500.39999400000005
2018-02-02,502.5
2018-02-05,500.0
2018-02-06,498.0
2018-02-07,488.0
2018-02-08,495.0
2018-02-09,492.5
2018-02-12,490.0
2018-02-13,503.89999400000005
2018-02-14,495.0
2018-02-15,497.10000599999995
2018-02-16,501.0
2018-02-20,500.0
2018-02-21,503.700012
2018-02-22,508.0
2018-02-23,514.0
2018-02-26,504.299988
2018-02-27,507.799988
2018-02-28,507.799988
2018-03-01,509.799988
2018-03-02,509.39999400000005
2018-03-05,512.0
2018-03-06,511.39999400000005
2018-03-07,510.0
2018-03-08,511.89999400000005
2018-03-09,512.0
2018-03-12,513.599976
2018-03-13,510.0
2018-03-14,510.0
2018-03-15,510.0
2018-03-16,509.0
2018-03-19,509.0
2018-03-20,507.89999400000005
2018-03-21,500.0
2018-03-22,500.0
2018-03-23,500.0
2018-03-26,500.0
2018-03-27,500.0
2018-03-28,499.0
2018-03-29,491.0
2018-04-02,493.5
2018-04-03,494.14999400000005
2018-04-04,494.0
2018-04-05,494.0
2018-04-06,493.0
2018-04-09,492.0
2018-04-10,492.049988
2018-04-11,492.200012
2018-04-12,493.0
2018-04-13,498.0
2018-04-16,494.0
2018-04-17,494.700012
2018-04-18,496.0
2018-04-19,500.0
2018-04-20,504.60000599999995
2018-04-23,504.89999400000005
2018-04-24,500.0
2018-04-25,500.10000599999995
2018-04-26,500.0
2018-04-27,505.0
2018-04-30,509.89999400000005
2018-05-01,509.89999400000005
2018-05-02,500.60000599999995
2018-05-03,500.60000599999995
2018-05-04,504.89999400000005
2018-05-07,500.0
2018-05-08,497.14999400000005
2018-05-09,498.0
2018-05-10,496.10000599999995
2018-05-11,493.64999400000005
2018-05-14,491.0
2018-05-15,489.0
2018-05-16,486.0
2018-05-17,483.0
2018-05-18,480.0
2018-05-21,478.049988
2018-05-22,478.0
2018-05-23,477.0
2018-05-24,477.0
2018-05-25,487.799988
2018-05-29,478.89999400000005
2018-05-30,481.049988
2018-05-31,485.049988
2018-06-01,485.5
2018-06-04,483.10000599999995
2018-06-05,483.10000599999995
2018-06-06,485.049988
2018-06-07,497.0
2018-06-08,495.0
2018-06-11,495.0
2018-06-12,492.299988
2018-06-13,490.10000599999995
2018-06-14,490.10000599999995
2018-06-15,490.10000599999995
2018-06-18,486.700012
2018-06-19,489.299988
2018-06-20,492.0
2018-06-21,471.200012
2018-06-22,479.89999400000005
2018-06-25,479.39999400000005
2018-06-26,475.0
2018-06-27,475.0
2018-06-28,475.0
2018-06-29,470.0
2018-07-02,469.0
2018-07-03,462.14999400000005
2018-07-05,463.0
2018-07-06,474.89999400000005
2018-07-09,467.0
2018-07-10,470.0
2018-07-11,462.049988
2018-07-12,461.950012
2018-07-13,459.950012
2018-07-16,456.0
2018-07-17,453.0
2018-07-18,446.049988
2018-07-19,452.0
2018-07-20,460.0
2018-07-23,464.0
2018-07-24,465.200012
2018-07-25,468.950012
2018-07-26,476.89999400000005
2018-07-27,479.5
2018-07-30,479.5
2018-07-31,473.0
2018-08-01,468.0
2018-08-02,469.0
2018-08-03,469.0
2018-08-06,465.0
2018-08-07,468.0
2018-08-08,470.0
2018-08-09,470.0
2018-08-10,474.89999400000005
2018-08-13,470.0
2018-08-14,470.0
2018-08-15,470.0
2018-08-16,470.10000599999995
2018-08-17,473.0
2018-08-20,473.0
2018-08-21,473.0
2018-08-22,473.0
2018-08-23,473.0
2018-08-24,474.0
2018-08-27,474.0
2018-08-28,470.0
2018-08-29,469.0
2018-08-30,473.0
2018-08-31,463.0
2018-09-04,460.0
2018-09-05,454.85000599999995
2018-09-06,452.0
2018-09-07,448.0
2018-09-10,440.14999400000005
2018-09-11,440.14999400000005
2018-09-12,443.10000599999995
2018-09-13,450.0
2018-09-14,448.0
2018-09-17,446.0
2018-09-18,447.700012
2018-09-19,448.0
2018-09-20,452.0
2018-09-21,451.0
2018-09-24,446.10000599999995
2018-09-25,454.5
2018-09-26,460.0
2018-09-27,452.0
2018-09-28,450.0
2018-10-01,447.049988
2018-10-02,446.60000599999995
2018-10-03,446.10000599999995
2018-10-04,445.10000599999995
2018-10-05,444.0
2018-10-08,443.10000599999995
2018-10-09,449.0
2018-10-10,443.0
2018-10-11,441.0
2018-10-12,441.0
2018-10-15,444.0
2018-10-16,441.0
2018-10-17,441.0
2018-10-18,440.89999400000005
2018-10-19,435.0
2018-10-22,442.0
2018-10-23,433.89999400000005
2018-10-24,431.0
2018-10-25,431.10000599999995
2018-10-26,430.25
2018-10-29,430.200012
2018-10-30,426.0
2018-10-31,416.5
2018-11-01,416.700012
2018-11-02,420.0
2018-11-05,420.0
2018-11-06,420.0
2018-11-07,427.049988
2018-11-08,433.0
2018-11-09,441.64999400000005
2018-11-12,435.0
2018-11-13,438.0
2018-11-14,442.0
2018-11-15,443.0
2018-11-16,443.0
2018-11-19,443.0
2018-11-20,443.0
2018-11-21,443.0
2018-11-23,445.0
2018-11-26,448.0
2018-11-27,448.0
2018-11-28,454.10000599999995
2018-11-29,447.0
2018-11-30,447.0
2018-12-03,459.450012
2018-12-04,459.0
2018-12-06,451.049988
2018-12-07,447.5
2018-12-10,447.5
2018-12-11,454.0
2018-12-12,447.0
2018-12-13,450.0
2018-12-14,445.0
2018-12-17,445.0
2018-12-18,445.049988
2018-12-19,445.0
2018-12-20,445.14999400000005
2018-12-21,450.0
2018-12-24,450.0
2018-12-26,450.049988
2018-12-27,450.049988
2018-12-28,450.0
2018-12-31,453.0
2019-01-02,449.89999400000005
2019-01-03,444.0
2019-01-04,442.0
2019-01-07,436.10000599999995
2019-01-08,431.14999400000005
2019-01-09,431.5
2019-01-10,431.5
2019-01-11,431.5
2019-01-14,431.5
2019-01-15,439.0
2019-01-16,439.0
2019-01-17,440.0
2019-01-18,440.0
2019-01-22,446.0
2019-01-23,450.0
2019-01-24,450.0
2019-01-25,457.0
2019-01-28,457.0
2019-01-29,454.0
2019-01-30,460.0
2019-01-31,451.0
2019-02-01,451.0
2019-02-04,452.5
2019-02-05,452.60000599999995
2019-02-06,453.0
2019-02-07,448.0
2019-02-08,448.14999400000005
2019-02-11,448.700012
2019-02-12,458.0
2019-02-13,460.0
2019-02-14,463.0
2019-02-15,458.0
2019-02-19,458.5
2019-02-20,459.0
2019-02-21,455.0
2019-02-22,452.0
2019-02-25,446.0
2019-02-26,458.0
2019-02-27,449.0
2019-02-28,448.0
2019-03-01,448.0
2019-03-04,451.89999400000005
2019-03-05,450.0
2019-03-06,443.0
2019-03-07,444.5
2019-03-08,443.10000599999995
2019-03-11,442.25
2019-03-12,440.14999400000005
2019-03-13,441.0
2019-03-14,425.25
2019-03-15,431.200012
2019-03-18,430.60000599999995
2019-03-19,438.10000599999995
2019-03-20,438.10000599999995
2019-03-21,430.0
2019-03-22,426.0
2019-03-25,425.25
2019-03-26,426.0
2019-03-27,426.549988
2019-03-28,427.0
2019-03-29,425.0
2019-04-01,425.0
2019-04-02,423.0
2019-04-03,425.0
2019-04-04,425.0
2019-04-05,425.0
2019-04-08,426.0
2019-04-09,425.0
2019-04-10,423.0
2019-04-11,425.0
2019-04-12,428.0
2019-04-15,428.0
2019-04-16,430.0
2019-04-17,430.0
2019-04-18,427.14999400000005
2019-04-22,430.0
2019-04-23,430.0
2019-04-24,426.5
2019-04-25,429.85000599999995
2019-04-26,428.700012
2019-04-29,430.0
2019-04-30,447.10000599999995
2019-05-01,447.10000599999995
2019-05-02,439.0
2019-05-03,435.0
2019-05-06,435.0
2019-05-07,439.0
2019-05-08,438.64999400000005
2019-05-09,439.799988
2019-05-10,443.0
2019-05-13,442.64999400000005
2019-05-14,443.5
2019-05-15,450.049988
2019-05-16,451.200012
2019-05-17,452.0
2019-05-20,452.0
2019-05-21,449.89999400000005
2019-05-22,449.89999400000005
2019-05-23,445.0
2019-05-24,448.0
2019-05-28,457.0
2019-05-29,457.0
2019-05-30,446.0
2019-05-31,443.0
2019-06-03,443.0
2019-06-04,449.5
2019-06-05,449.5
2019-06-06,449.5
2019-06-07,449.5
2019-06-10,445.049988
2019-06-11,448.0
2019-06-12,447.0
2019-06-13,446.0
2019-06-14,453.5
2019-06-17,470.0
2019-06-18,484.0
2019-06-19,487.39999400000005
2019-06-20,482.049988
2019-06-21,477.0
2019-06-24,475.0
2019-06-25,464.0
2019-06-26,460.049988
2019-06-27,468.5
2019-06-28,466.0
2019-07-01,463.049988
2019-07-02,462.049988
2019-07-03,470.0
2019-07-05,472.299988
2019-07-08,464.049988
2019-07-09,475.0
2019-07-10,475.0
2019-07-11,471.0
2019-07-12,471.0
2019-07-15,471.700012
2019-07-16,478.14999400000005
2019-07-17,481.5
2019-07-18,478.14999400000005
2019-07-19,482.0
2019-07-22,480.5
2019-07-23,479.950012
2019-07-24,478.200012
2019-07-25,480.75
2019-07-26,482.950012
2019-07-29,482.60000599999995
2019-07-30,482.60000599999995
2019-07-31,484.950012
2019-08-01,484.0
2019-08-02,485.950012
2019-08-05,484.10000599999995
2019-08-06,484.0
2019-08-07,480.0
2019-08-08,476.0
2019-08-09,477.0
2019-08-12,477.0
2019-08-13,477.0
2019-08-14,477.0
2019-08-15,482.5
2019-08-16,482.0
2019-08-19,474.200012
2019-08-20,474.200012
2019-08-21,474.200012
2019-08-22,476.5
2019-08-23,480.0
2019-08-26,478.10000599999995
2019-08-27,484.049988
2019-08-28,484.14999400000005
2019-08-29,487.75
2019-08-30,482.5
2019-09-03,482.0
2019-09-04,480.0
2019-09-05,477.0
2019-09-06,477.049988
2019-09-09,477.0
2019-09-10,475.049988
2019-09-11,472.60000599999995
2019-09-12,472.14999400000005
2019-09-13,476.0
2019-09-16,479.89999400000005
2019-09-17,473.549988
2019-09-18,473.64999400000005
2019-09-19,479.0
2019-09-20,471.0
2019-09-23,467.5
2019-09-24,467.049988
2019-09-25,466.64999400000005
2019-09-26,470.0
2019-09-27,479.0
2019-09-30,479.5
2019-10-01,480.0
2019-10-02,472.0
2019-10-03,472.0
2019-10-04,465.0
2019-10-07,465.0
2019-10-08,460.10000599999995
2019-10-09,460.14999400000005
2019-10-10,460.5
2019-10-11,460.0
2019-10-14,462.049988
2019-10-15,464.10000599999995
2019-10-16,465.10000599999995
2019-10-17,475.0
2019-10-18,476.049988
2019-10-21,475.14999400000005
2019-10-22,480.0
2019-10-23,476.549988
2019-10-24,481.0
2019-10-25,475.0
2019-10-28,475.0
2019-10-29,472.14999400000005
2019-10-30,480.0
2019-10-31,470.0
2019-11-01,479.450012
2019-11-04,479.75
2019-11-05,472.39999400000005
2019-11-06,472.39999400000005
2019-11-07,476.0
2019-11-08,476.0
2019-11-11,476.0
2019-11-12,473.700012
2019-11-13,471.10000599999995
2019-11-14,471.10000599999995
2019-11-15,479.0
2019-11-18,479.0
2019-11-19,483.0
2019-11-20,480.10000599999995
2019-11-21,487.0
2019-11-22,484.950012
2019-11-25,481.049988
2019-11-26,482.799988
2019-11-27,483.049988
2019-11-29,485.0
2019-12-02,484.5
2019-12-03,484.0
2019-12-04,484.0
2019-12-05,481.0
2019-12-06,481.0
2019-12-09,481.0
2019-12-10,481.0
2019-12-11,481.0
2019-12-12,481.0
2019-12-13,481.0
2019-12-16,481.0
2019-12-17,481.0
2019-12-18,488.950012
2019-12-19,488.950012
2019-12-20,492.60000599999995
2019-12-23,493.0
2019-12-24,490.0
2019-12-26,487.14999400000005
2019-12-27,489.0
2019-12-30,490.0
2019-12-31,499.0
2020-01-02,490.0
2020-01-03,494.950012
2020-01-06,490.5
2020-01-07,495.0
2020-01-08,497.0
2020-01-09,498.950012
2020-01-10,496.5
2020-01-13,493.14999400000005
2020-01-14,496.549988
2020-01-15,497.950012
2020-01-16,500.0
2020-01-17,499.0
2020-01-21,503.0
2020-01-22,507.0
2020-01-23,505.0
2020-01-24,506.0
2020-01-27,505.0
2020-01-28,503.0
2020-01-29,500.0
2020-01-30,498.0
2020-01-31,504.0
2020-02-03,494.0
2020-02-04,494.0
2020-02-05,500.0
2020-02-06,494.0
2020-02-07,488.5
2020-02-10,488.5
2020-02-11,482.85000599999995
2020-02-12,483.049988
2020-02-13,495.0
2020-02-14,500.10000599999995
2020-02-18,500.0
2020-02-19,500.0
2020-02-20,504.0
2020-02-21,510.0
2020-02-24,510.10000599999995
2020-02-25,511.0
2020-02-26,507.0
2020-02-27,507.0
2020-02-28,495.0
2020-03-02,496.0
2020-03-03,483.799988
2020-03-04,477.0
2020-03-05,476.0
2020-03-06,458.0
2020-03-09,430.200012
2020-03-10,457.0
2020-03-11,454.0
2020-03-12,420.0
2020-03-13,425.0
2020-03-16,382.549988
2020-03-17,367.25
2020-03-18,352.600006
2020-03-19,366.700012
2020-03-20,381.350006
2020-03-23,396.600006
2020-03-24,399.0
2020-03-25,387.950012
2020-03-26,378.0
2020-03-27,371.899994
2020-03-30,371.899994
2020-03-31,371.899994
2020-04-01,369.950012
2020-04-02,362.0
2020-04-03,354.0
2020-04-06,339.850006
2020-04-07,326.299988
2020-04-08,339.0
2020-04-09,343.0
2020-04-13,341.0
2020-04-14,341.0
2020-04-15,335.0
2020-04-16,335.299988
2020-04-17,331.25
2020-04-20,331.600006
2020-04-21,323.0
2020-04-22,326.0
2020-04-23,326.0
2020-04-24,330.0
2020-04-27,335.049988
2020-04-28,348.450012
2020-04-29,352.049988
2020-04-30,356.200012
2020-05-01,
2020-05-04,355.0
2020-05-05,355.0
2020-05-06,348.5
2020-05-07,346.049988
2020-05-08,341.950012
