Date,TGI
2001-08-08,21.825001
2001-08-09,21.895
2001-08-10,22.1
2001-08-13,22.075001
2001-08-14,22.174999
2001-08-15,22.174999
2001-08-16,22.684998999999998
2001-08-17,22.6
2001-08-20,22.68
2001-08-21,23.924999
2001-08-22,23.985001
2001-08-23,23.85
2001-08-24,23.875
2001-08-27,23.75
2001-08-28,23.75
2001-08-29,23.700001
2001-08-30,23.700001
2001-08-31,23.65
2001-09-04,23.5
2001-09-05,23.469998999999998
2001-09-06,23.26
2001-09-07,22.530001000000002
2001-09-10,21.995001000000002
2001-09-17,17.4
2001-09-18,15.25
2001-09-19,13.3
2001-09-20,11.55
2001-09-21,11.475
2001-09-24,11.55
2001-09-25,11.85
2001-09-26,11.5
2001-09-27,11.45
2001-09-28,11.65
2001-10-01,11.525
2001-10-02,11.525
2001-10-03,12.15
2001-10-04,13.2
2001-10-05,12.895
2001-10-08,12.975
2001-10-09,12.9
2001-10-10,13.2
2001-10-11,13.515
2001-10-12,13.5
2001-10-15,13.525
2001-10-16,13.5
2001-10-17,13.15
2001-10-18,12.89
2001-10-19,12.45
2001-10-22,12.56
2001-10-23,12.485
2001-10-24,12.45
2001-10-25,12.425
2001-10-26,12.725
2001-10-29,12.775
2001-10-30,12.74
2001-10-31,12.845
2001-11-01,12.925
2001-11-02,12.95
2001-11-05,13.0
2001-11-06,13.6
2001-11-07,13.5
2001-11-08,13.625
2001-11-09,13.61
2001-11-12,13.49
2001-11-13,13.65
2001-11-14,13.75
2001-11-15,14.0
2001-11-16,14.3
2001-11-19,14.1
2001-11-20,14.38
2001-11-21,14.625
2001-11-23,15.05
2001-11-26,15.2
2001-11-27,15.0
2001-11-28,14.945
2001-11-29,15.275
2001-11-30,15.05
2001-12-03,13.77
2001-12-04,14.5
2001-12-05,14.675
2001-12-06,15.005
2001-12-07,15.015
2001-12-10,14.65
2001-12-11,14.35
2001-12-12,14.725
2001-12-13,14.775
2001-12-14,14.8
2001-12-17,14.905
2001-12-18,16.15
2001-12-19,16.629998999999998
2001-12-20,16.5
2001-12-21,16.5
2001-12-24,16.565001000000002
2001-12-26,16.275
2001-12-27,16.375
2001-12-28,16.450001
2001-12-31,16.25
2002-01-02,16.15
2002-01-03,16.35
2002-01-04,16.674999
2002-01-07,16.915001
2002-01-08,17.02
2002-01-09,17.625
2002-01-10,17.605
2002-01-11,17.075001
2002-01-14,16.225
2002-01-15,16.049999
2002-01-16,15.825
2002-01-17,15.775
2002-01-18,15.67
2002-01-22,15.975
2002-01-23,15.8
2002-01-24,16.139999
2002-01-25,15.755
2002-01-28,15.725
2002-01-29,15.575
2002-01-30,16.41
2002-01-31,16.950001
2002-02-01,16.790001
2002-02-04,16.6
2002-02-05,16.58
2002-02-06,16.424999
2002-02-07,16.254998999999998
2002-02-08,16.475
2002-02-11,16.4
2002-02-12,16.275
2002-02-13,16.1
2002-02-14,15.45
2002-02-15,15.375
2002-02-19,15.67
2002-02-20,16.0
2002-02-21,16.225
2002-02-22,16.475
2002-02-25,16.424999
2002-02-26,16.65
2002-02-27,16.995001000000002
2002-02-28,17.700001
2002-03-01,17.875
2002-03-04,18.299999
2002-03-05,19.09
2002-03-06,19.405001000000002
2002-03-07,19.6
2002-03-08,19.825001
2002-03-11,19.85
2002-03-12,20.0
2002-03-13,19.65
2002-03-14,19.495001000000002
2002-03-15,19.725
2002-03-18,19.825001
2002-03-19,19.99
2002-03-20,19.700001
2002-03-21,19.9
2002-03-22,19.514999
2002-03-25,19.290001
2002-03-26,19.475
2002-03-27,19.475
2002-03-28,19.6
2002-04-01,19.27
2002-04-02,19.540001
2002-04-03,19.594998999999998
2002-04-04,19.834999
2002-04-05,19.975
2002-04-08,19.969998999999998
2002-04-09,20.07
2002-04-10,20.950001
2002-04-11,21.35
2002-04-12,21.875
2002-04-15,22.0
2002-04-16,22.315001000000002
2002-04-17,22.58
2002-04-18,22.455
2002-04-19,23.075001
2002-04-22,22.049999
2002-04-23,21.299999
2002-04-24,21.25
2002-04-25,20.950001
2002-04-26,21.325001
2002-04-29,21.575001
2002-04-30,23.025
2002-05-01,23.77
2002-05-02,24.17
2002-05-03,24.205
2002-05-06,24.4
2002-05-07,23.9
2002-05-08,24.049999
2002-05-09,24.174999
2002-05-10,24.295
2002-05-13,24.275
2002-05-14,23.75
2002-05-15,23.745001000000002
2002-05-16,23.459999
2002-05-17,23.525
2002-05-20,22.85
2002-05-21,22.245001000000002
2002-05-22,22.370001000000002
2002-05-23,22.790001
2002-05-24,23.17
2002-05-28,22.99
2002-05-29,22.35
2002-05-30,22.389999
2002-05-31,22.200001
2002-06-03,21.334999
2002-06-04,20.799999
2002-06-05,20.405001000000002
2002-06-06,20.5
2002-06-07,19.625
2002-06-10,20.225
2002-06-11,20.25
2002-06-12,20.26
2002-06-13,20.35
2002-06-14,20.549999
2002-06-17,20.924999
2002-06-18,21.690001000000002
2002-06-19,21.91
2002-06-20,22.950001
2002-06-21,21.950001
2002-06-24,21.565001000000002
2002-06-25,21.375
2002-06-26,21.325001
2002-06-27,21.485001
2002-06-28,22.299999
2002-07-01,21.450001
2002-07-02,20.295
2002-07-03,19.9
2002-07-05,20.665001
2002-07-08,20.209999
2002-07-09,19.77
2002-07-10,18.915001
2002-07-11,19.174999
2002-07-12,18.950001
2002-07-15,18.825001
2002-07-16,18.940001000000002
2002-07-17,19.25
2002-07-18,19.9
2002-07-19,19.049999
2002-07-22,18.955
2002-07-23,18.299999
2002-07-24,19.450001
2002-07-25,19.205
2002-07-26,19.475
2002-07-29,20.825001
2002-07-30,20.610001
2002-07-31,19.775
2002-08-01,20.65
2002-08-02,20.0
2002-08-05,19.375
2002-08-06,19.700001
2002-08-07,20.15
2002-08-08,19.924999
2002-08-09,19.35
2002-08-12,18.75
2002-08-13,17.389999
2002-08-14,17.035
2002-08-15,16.674999
2002-08-16,17.42
2002-08-19,17.35
2002-08-20,17.305
2002-08-21,17.559998999999998
2002-08-22,17.995001000000002
2002-08-23,17.225
2002-08-26,17.209999
2002-08-27,16.51
2002-08-28,16.635
2002-08-29,16.625
2002-08-30,16.67
2002-09-03,16.325001
2002-09-04,16.495001000000002
2002-09-05,15.75
2002-09-06,15.85
2002-09-09,15.775
2002-09-10,15.475
2002-09-11,15.455
2002-09-12,16.02
2002-09-13,16.200001
2002-09-16,16.200001
2002-09-17,15.77
2002-09-18,15.24
2002-09-19,15.01
2002-09-20,15.0
2002-09-23,15.23
2002-09-24,14.855
2002-09-25,14.95
2002-09-26,15.06
2002-09-27,14.54
2002-09-30,14.0
2002-10-01,15.15
2002-10-02,15.0
2002-10-03,14.66
2002-10-04,14.1
2002-10-07,13.295
2002-10-08,13.235
2002-10-09,13.12
2002-10-10,13.375
2002-10-11,14.15
2002-10-14,13.925
2002-10-15,14.42
2002-10-16,13.98
2002-10-17,13.375
2002-10-18,13.63
2002-10-21,14.175
2002-10-22,14.25
2002-10-23,14.745
2002-10-24,14.905
2002-10-25,12.55
2002-10-28,12.275
2002-10-29,12.37
2002-10-30,12.45
2002-10-31,12.31
2002-11-01,12.51
2002-11-04,12.4
2002-11-05,12.5
2002-11-06,13.005
2002-11-07,12.405
2002-11-08,12.375
2002-11-11,12.26
2002-11-12,12.295
2002-11-13,12.875
2002-11-14,12.305
2002-11-15,12.56
2002-11-18,12.285
2002-11-19,12.355
2002-11-20,12.74
2002-11-21,13.17
2002-11-22,13.47
2002-11-25,14.215
2002-11-26,13.745
2002-11-27,14.775
2002-11-29,13.975
2002-12-02,14.055
2002-12-03,13.825
2002-12-04,13.75
2002-12-05,13.55
2002-12-06,13.6
2002-12-09,13.4
2002-12-10,13.65
2002-12-11,13.39
2002-12-12,13.3
2002-12-13,12.965
2002-12-16,14.23
2002-12-17,13.925
2002-12-18,14.19
2002-12-19,14.595
2002-12-20,14.615
2002-12-23,14.825
2002-12-24,14.85
2002-12-26,15.115
2002-12-27,15.065
2002-12-30,15.19
2002-12-31,15.97
2003-01-02,16.41
2003-01-03,15.75
2003-01-06,15.72
2003-01-07,15.25
2003-01-08,15.005
2003-01-09,15.1
2003-01-10,15.33
2003-01-13,15.475
2003-01-14,15.095
2003-01-15,15.075
2003-01-16,15.24
2003-01-17,15.0
2003-01-21,14.825
2003-01-22,14.305
2003-01-23,13.14
2003-01-24,13.375
2003-01-27,12.825
2003-01-28,12.615
2003-01-29,12.575
2003-01-30,12.16
2003-01-31,12.6
2003-02-03,12.49
2003-02-04,12.65
2003-02-05,12.5
2003-02-06,12.61
2003-02-07,12.525
2003-02-10,12.65
2003-02-11,12.62
2003-02-12,12.55
2003-02-13,12.58
2003-02-14,12.565
2003-02-18,12.34
2003-02-19,12.0
2003-02-20,11.765
2003-02-21,11.99
2003-02-24,11.39
2003-02-25,11.775
2003-02-26,11.5
2003-02-27,12.05
2003-02-28,12.125
2003-03-03,12.175
2003-03-04,11.9
2003-03-05,12.0
2003-03-06,11.95
2003-03-07,11.5
2003-03-10,11.355
2003-03-11,10.65
2003-03-12,10.5
2003-03-13,10.6
2003-03-14,10.555
2003-03-17,11.14
2003-03-18,12.05
2003-03-19,11.75
2003-03-20,11.75
2003-03-21,12.0
2003-03-24,11.9
2003-03-25,11.955
2003-03-26,11.51
2003-03-27,11.54
2003-03-28,11.355
2003-03-31,11.225
2003-04-01,11.25
2003-04-02,11.675
2003-04-03,11.5
2003-04-04,11.425
2003-04-07,11.74
2003-04-08,11.93
2003-04-09,11.85
2003-04-10,11.7
2003-04-11,11.25
2003-04-14,11.3
2003-04-15,11.515
2003-04-16,11.3
2003-04-17,11.3
2003-04-21,11.475
2003-04-22,11.925
2003-04-23,12.06
2003-04-24,12.225
2003-04-25,12.525
2003-04-28,12.805
2003-04-29,13.175
2003-04-30,13.14
2003-05-01,13.04
2003-05-02,13.42
2003-05-05,13.515
2003-05-06,13.5
2003-05-07,13.485
2003-05-08,13.685
2003-05-09,13.76
2003-05-12,14.15
2003-05-13,14.005
2003-05-14,14.275
2003-05-15,14.225
2003-05-16,13.6
2003-05-19,13.6
2003-05-20,13.475
2003-05-21,13.535
2003-05-22,13.35
2003-05-23,13.44
2003-05-27,13.575
2003-05-28,14.06
2003-05-29,14.99
2003-05-30,15.755
2003-06-02,15.69
2003-06-03,15.74
2003-06-04,16.145
2003-06-05,16.155001000000002
2003-06-06,16.030001000000002
2003-06-09,15.6
2003-06-10,16.0
2003-06-11,16.305
2003-06-12,15.83
2003-06-13,15.54
2003-06-16,15.99
2003-06-17,16.120001000000002
2003-06-18,16.4
2003-06-19,16.344998999999998
2003-06-20,16.620001000000002
2003-06-23,15.43
2003-06-24,14.77
2003-06-25,14.71
2003-06-26,14.625
2003-06-27,14.38
2003-06-30,14.085
2003-07-01,14.035
2003-07-02,14.585
2003-07-03,14.25
2003-07-07,14.32
2003-07-08,14.495
2003-07-09,14.445
2003-07-10,14.4
2003-07-11,14.53
2003-07-14,14.525
2003-07-15,14.54
2003-07-16,14.695
2003-07-17,14.405
2003-07-18,14.55
2003-07-21,14.255
2003-07-22,14.0
2003-07-23,14.415
2003-07-24,14.75
2003-07-25,14.64
2003-07-28,14.87
2003-07-29,14.7
2003-07-30,14.79
2003-07-31,15.555
2003-08-01,14.695
2003-08-04,14.415
2003-08-05,14.195
2003-08-06,14.24
2003-08-07,13.825
2003-08-08,14.51
2003-08-11,14.46
2003-08-12,14.575
2003-08-13,14.225
2003-08-14,14.75
2003-08-15,14.7
2003-08-18,14.9
2003-08-19,15.355
2003-08-20,15.2
2003-08-21,15.8
2003-08-22,15.555
2003-08-25,15.7
2003-08-26,15.775
2003-08-27,15.825
2003-08-28,15.925
2003-08-29,15.79
2003-09-02,15.96
2003-09-03,16.26
2003-09-04,16.525
2003-09-05,16.1
2003-09-08,16.325001
2003-09-09,16.5
2003-09-10,16.200001
2003-09-11,15.99
2003-09-12,15.99
2003-09-15,15.995
2003-09-16,16.0
2003-09-17,15.995
2003-09-18,15.995
2003-09-19,15.775
2003-09-22,16.049999
2003-09-23,15.995
2003-09-24,15.745
2003-09-25,14.905
2003-09-26,14.8
2003-09-29,15.275
2003-09-30,14.9
2003-10-01,15.825
2003-10-02,15.36
2003-10-03,16.115
2003-10-06,15.875
2003-10-07,16.049999
2003-10-08,16.105
2003-10-09,16.5
2003-10-10,16.57
2003-10-13,16.93
2003-10-14,17.15
2003-10-15,16.975
2003-10-16,17.040001
2003-10-17,16.735001
2003-10-20,16.950001
2003-10-21,16.975
2003-10-22,16.5
2003-10-23,16.475
2003-10-24,16.235001
2003-10-27,16.5
2003-10-28,16.48
2003-10-29,16.450001
2003-10-30,17.25
2003-10-31,16.325001
2003-11-03,16.375
2003-11-04,16.75
2003-11-05,16.66
2003-11-06,16.74
2003-11-07,16.809998999999998
2003-11-10,16.65
2003-11-11,16.415001
2003-11-12,16.83
2003-11-13,16.875
2003-11-14,16.35
2003-11-17,16.1
2003-11-18,15.75
2003-11-19,16.0
2003-11-20,16.049999
2003-11-21,16.0
2003-11-24,16.075001
2003-11-25,16.125
2003-11-26,16.25
2003-11-28,16.295
2003-12-01,15.985
2003-12-02,15.89
2003-12-03,15.975
2003-12-04,16.0
2003-12-05,15.975
2003-12-08,16.0
2003-12-09,15.975
2003-12-10,15.965
2003-12-11,16.174999
2003-12-12,16.700001
2003-12-15,16.275
2003-12-16,16.42
2003-12-17,16.9
2003-12-18,16.924999
2003-12-19,17.434998999999998
2003-12-22,18.25
2003-12-23,18.275
2003-12-24,18.1
2003-12-26,18.120001000000002
2003-12-29,18.945
2003-12-30,18.700001
2003-12-31,18.200001
2004-01-02,18.545
2004-01-05,18.91
2004-01-06,18.5
2004-01-07,18.65
2004-01-08,19.025
2004-01-09,18.700001
2004-01-12,18.985001
2004-01-13,19.275
2004-01-14,19.5
2004-01-15,19.43
2004-01-16,19.35
2004-01-20,18.625
2004-01-21,18.639999
2004-01-22,18.584999
2004-01-23,19.049999
2004-01-26,19.135
2004-01-27,19.174999
2004-01-28,18.48
2004-01-29,18.42
2004-01-30,17.725
2004-02-02,17.615
2004-02-03,17.445
2004-02-04,16.690001000000002
2004-02-05,17.049999
2004-02-06,17.145
2004-02-09,17.035
2004-02-10,17.85
2004-02-11,17.834999
2004-02-12,17.275
2004-02-13,17.025
2004-02-17,17.690001000000002
2004-02-18,17.514999
2004-02-19,17.025
2004-02-20,16.965
2004-02-23,16.0
2004-02-24,16.059998999999998
2004-02-25,16.559998999999998
2004-02-26,16.700001
2004-02-27,16.725
2004-03-01,17.299999
2004-03-02,17.35
2004-03-03,17.105
2004-03-04,16.799999
2004-03-05,16.705
2004-03-08,16.615
2004-03-09,16.525
2004-03-10,16.08
2004-03-11,15.64
2004-03-12,16.27
2004-03-15,15.43
2004-03-16,15.275
2004-03-17,15.385
2004-03-18,15.095
2004-03-19,14.985
2004-03-22,14.9
2004-03-23,14.825
2004-03-24,15.005
2004-03-25,15.275
2004-03-26,16.49
2004-03-29,16.25
2004-03-30,16.584999
2004-03-31,16.525
2004-04-01,16.75
2004-04-02,17.475
2004-04-05,17.5
2004-04-06,17.42
2004-04-07,17.200001
2004-04-08,16.975
2004-04-12,17.25
2004-04-13,16.764999
2004-04-14,16.775
2004-04-15,16.77
2004-04-16,16.6
2004-04-19,16.84
2004-04-20,16.65
2004-04-21,16.725
2004-04-22,17.014999
2004-04-23,16.945
2004-04-26,17.049999
2004-04-27,17.280001000000002
2004-04-28,16.825001
2004-04-29,16.465
2004-04-30,16.075001
2004-05-03,16.219998999999998
2004-05-04,16.555
2004-05-05,16.700001
2004-05-06,16.575001
2004-05-07,15.795
2004-05-10,15.2
2004-05-11,15.79
2004-05-12,15.805
2004-05-13,15.295
2004-05-14,15.3
2004-05-17,14.8
2004-05-18,15.6
2004-05-19,16.004998999999998
2004-05-20,15.705
2004-05-21,15.465
2004-05-24,15.78
2004-05-25,16.0
2004-05-26,15.9
2004-05-27,16.110001
2004-05-28,15.905
2004-06-01,16.25
2004-06-02,16.65
2004-06-03,16.055
2004-06-04,16.375
2004-06-07,16.325001
2004-06-08,16.299999
2004-06-09,16.264999
2004-06-10,16.075001
2004-06-14,15.885
2004-06-15,15.99
2004-06-16,16.0
2004-06-17,16.059998999999998
2004-06-18,15.93
2004-06-21,15.925
2004-06-22,15.85
2004-06-23,16.0
2004-06-24,15.95
2004-06-25,15.95
2004-06-28,16.025
2004-06-29,16.1
2004-06-30,15.965
2004-07-01,16.15
2004-07-02,16.25
2004-07-06,16.245001000000002
2004-07-07,16.24
2004-07-08,16.25
2004-07-09,16.245001000000002
2004-07-12,16.540001
2004-07-13,16.469998999999998
2004-07-14,16.355
2004-07-15,16.525
2004-07-16,16.125
2004-07-19,16.1
2004-07-20,16.549999
2004-07-21,16.450001
2004-07-22,16.434998999999998
2004-07-23,16.530001000000002
2004-07-26,16.6
2004-07-27,16.790001
2004-07-28,18.1
2004-07-29,18.155001000000002
2004-07-30,16.49
2004-08-02,16.200001
2004-08-03,15.19
2004-08-04,15.625
2004-08-05,15.285
2004-08-06,14.97
2004-08-09,14.74
2004-08-10,15.095
2004-08-11,14.94
2004-08-12,14.765
2004-08-13,14.52
2004-08-16,15.0
2004-08-17,15.08
2004-08-18,15.405
2004-08-19,15.275
2004-08-20,15.495
2004-08-23,15.4
2004-08-24,15.45
2004-08-25,15.855
2004-08-26,15.83
2004-08-27,16.174999
2004-08-30,16.219998999999998
2004-08-31,16.1
2004-09-01,16.219998999999998
2004-09-02,16.75
2004-09-03,16.615
2004-09-07,16.629998999999998
2004-09-08,16.09
2004-09-09,16.684998999999998
2004-09-10,16.754998999999998
2004-09-13,16.969998999999998
2004-09-14,16.745001000000002
2004-09-15,16.705
2004-09-16,17.155001000000002
2004-09-17,17.145
2004-09-20,17.209999
2004-09-21,17.275
2004-09-22,17.125
2004-09-23,17.245001000000002
2004-09-24,17.41
2004-09-27,16.709999
2004-09-28,16.620001000000002
2004-09-29,17.190001000000002
2004-09-30,16.915001
2004-10-01,17.424999
2004-10-04,17.174999
2004-10-05,17.084999
2004-10-06,15.94
2004-10-07,15.845
2004-10-08,15.395
2004-10-11,15.405
2004-10-12,15.57
2004-10-13,15.525
2004-10-14,15.125
2004-10-15,15.56
2004-10-18,15.5
2004-10-19,15.45
2004-10-20,15.5
2004-10-21,15.485
2004-10-22,15.68
2004-10-25,15.81
2004-10-26,15.85
2004-10-27,16.655001000000002
2004-10-28,16.0
2004-10-29,17.18
2004-11-01,18.190001000000002
2004-11-02,18.485001
2004-11-03,19.075001
2004-11-04,18.879998999999998
2004-11-05,18.684998999999998
2004-11-08,18.870001000000002
2004-11-09,18.715
2004-11-10,18.775
2004-11-11,19.0
2004-11-12,19.15
2004-11-15,19.125
2004-11-16,18.924999
2004-11-17,19.295
2004-11-18,19.34
2004-11-19,18.9
2004-11-22,19.325001
2004-11-23,19.225
2004-11-24,19.299999
2004-11-26,19.385
2004-11-29,20.075001
2004-11-30,20.280001000000002
2004-12-01,20.5
2004-12-02,20.24
2004-12-03,20.0
2004-12-06,19.52
2004-12-07,18.955
2004-12-08,19.075001
2004-12-09,19.295
2004-12-10,19.525
2004-12-13,19.535
2004-12-14,19.35
2004-12-15,19.700001
2004-12-16,19.365
2004-12-17,19.5
2004-12-20,19.5
2004-12-21,19.17
2004-12-22,20.09
2004-12-23,19.940001000000002
2004-12-27,19.815001000000002
2004-12-28,20.245001000000002
2004-12-29,19.950001
2004-12-30,19.674999
2004-12-31,19.75
2005-01-03,19.514999
2005-01-04,19.0
2005-01-05,18.75
2005-01-06,19.219998999999998
2005-01-07,19.1
2005-01-10,19.110001
2005-01-11,18.35
2005-01-12,18.620001000000002
2005-01-13,17.775
2005-01-14,18.375
2005-01-18,18.955
2005-01-19,18.76
2005-01-20,18.625
2005-01-21,18.6
2005-01-24,18.299999
2005-01-25,18.25
2005-01-26,18.35
2005-01-27,18.924999
2005-01-28,17.725
2005-01-31,17.725
2005-02-01,17.674999
2005-02-02,18.049999
2005-02-03,18.075001
2005-02-04,18.325001
2005-02-07,18.27
2005-02-08,18.245001000000002
2005-02-09,17.940001000000002
2005-02-10,17.719998999999998
2005-02-11,18.565001000000002
2005-02-14,18.690001000000002
2005-02-15,18.469998999999998
2005-02-16,18.955
2005-02-17,18.33
2005-02-18,18.49
2005-02-22,17.915001
2005-02-23,18.25
2005-02-24,17.969998999999998
2005-02-25,18.65
2005-02-28,18.584999
2005-03-01,19.195
2005-03-02,19.004998999999998
2005-03-03,19.299999
2005-03-04,19.92
2005-03-07,20.309998999999998
2005-03-08,20.065001000000002
2005-03-09,19.549999
2005-03-10,19.200001
2005-03-11,19.27
2005-03-14,19.775
2005-03-15,20.049999
2005-03-16,19.344998999999998
2005-03-17,19.26
2005-03-18,19.424999
2005-03-21,19.459999
2005-03-22,19.389999
2005-03-23,19.32
2005-03-24,19.66
2005-03-28,19.924999
2005-03-29,19.0
2005-03-30,20.0
2005-03-31,19.469998999999998
2005-04-01,19.325001
2005-04-04,19.799999
2005-04-05,19.875
2005-04-06,19.799999
2005-04-07,20.1
2005-04-08,19.655001000000002
2005-04-11,19.565001000000002
2005-04-12,19.450001
2005-04-13,19.025
2005-04-14,16.594998999999998
2005-04-15,15.825
2005-04-18,15.835
2005-04-19,15.9
2005-04-20,15.37
2005-04-21,15.415
2005-04-22,15.37
2005-04-25,15.605
2005-04-26,15.66
2005-04-27,15.425
2005-04-28,15.36
2005-04-29,15.565
2005-05-02,15.715
2005-05-03,15.585
2005-05-04,16.0
2005-05-05,15.57
2005-05-06,17.924999
2005-05-09,17.799999
2005-05-10,17.855
2005-05-11,17.92
2005-05-12,17.780001000000002
2005-05-13,17.629998999999998
2005-05-16,17.48
2005-05-17,17.76
2005-05-18,17.875
2005-05-19,18.035
2005-05-20,18.190001000000002
2005-05-23,17.995001000000002
2005-05-24,17.995001000000002
2005-05-25,17.584999
2005-05-26,18.049999
2005-05-27,17.924999
2005-05-31,17.74
2005-06-01,18.0
2005-06-02,18.459999
2005-06-03,17.940001000000002
2005-06-06,18.15
2005-06-07,17.950001
2005-06-08,18.025
2005-06-09,18.075001
2005-06-10,18.040001
2005-06-13,17.77
2005-06-14,18.225
2005-06-15,18.17
2005-06-16,18.190001000000002
2005-06-17,18.0
2005-06-20,18.129998999999998
2005-06-21,18.15
2005-06-22,17.969998999999998
2005-06-23,17.235001
2005-06-24,16.855
2005-06-27,16.57
2005-06-28,16.924999
2005-06-29,17.275
2005-06-30,17.379998999999998
2005-07-01,17.344998999999998
2005-07-05,17.825001
2005-07-06,16.795
2005-07-07,16.459999
2005-07-08,17.0
2005-07-11,16.775
2005-07-12,16.855
2005-07-13,16.75
2005-07-14,16.700001
2005-07-15,16.9
2005-07-18,16.690001000000002
2005-07-19,17.24
2005-07-20,17.735001
2005-07-21,17.299999
2005-07-22,17.889999
2005-07-25,17.860001
2005-07-26,18.209999
2005-07-27,17.860001
2005-07-28,18.625
2005-07-29,20.174999
2005-08-01,20.65
2005-08-02,21.355
2005-08-03,20.785
2005-08-04,20.344998999999998
2005-08-05,19.865
2005-08-08,19.754998999999998
2005-08-09,20.1
2005-08-10,20.205
2005-08-11,20.83
2005-08-12,20.129998999999998
2005-08-15,20.6
2005-08-16,20.065001000000002
2005-08-17,20.385
2005-08-18,20.004998999999998
2005-08-19,19.75
2005-08-22,20.014999
2005-08-23,19.594998999999998
2005-08-24,19.344998999999998
2005-08-25,19.440001000000002
2005-08-26,19.014999
2005-08-29,19.299999
2005-08-30,19.299999
2005-08-31,19.635
2005-09-01,19.85
2005-09-02,19.625
2005-09-06,19.700001
2005-09-07,19.309998999999998
2005-09-08,18.995001000000002
2005-09-09,18.950001
2005-09-12,18.895
2005-09-13,18.780001000000002
2005-09-14,18.82
2005-09-15,18.75
2005-09-16,18.74
2005-09-19,17.975
2005-09-20,17.745001000000002
2005-09-21,17.799999
2005-09-22,17.639999
2005-09-23,17.905001000000002
2005-09-26,17.934998999999998
2005-09-27,18.059998999999998
2005-09-28,18.209999
2005-09-29,18.309998999999998
2005-09-30,18.584999
2005-10-03,19.15
2005-10-04,19.049999
2005-10-05,18.655001000000002
2005-10-06,18.855
2005-10-07,18.91
2005-10-10,18.950001
2005-10-11,18.225
2005-10-12,18.125
2005-10-13,18.110001
2005-10-14,18.299999
2005-10-17,18.299999
2005-10-18,17.879998999999998
2005-10-19,18.82
2005-10-20,18.174999
2005-10-21,17.85
2005-10-24,17.975
2005-10-25,17.545
2005-10-26,17.385
2005-10-27,16.59
2005-10-28,17.174999
2005-10-31,17.42
2005-11-01,17.165001
2005-11-02,17.695
2005-11-03,17.68
2005-11-04,18.25
2005-11-07,17.940001000000002
2005-11-08,17.745001000000002
2005-11-09,17.75
2005-11-10,18.23
2005-11-11,17.85
2005-11-14,17.559998999999998
2005-11-15,17.135
2005-11-16,17.15
2005-11-17,17.59
2005-11-18,17.719998999999998
2005-11-21,18.174999
2005-11-22,18.325001
2005-11-23,18.389999
2005-11-25,18.24
2005-11-28,18.094998999999998
2005-11-29,18.200001
2005-11-30,18.975
2005-12-01,19.445
2005-12-02,19.254998999999998
2005-12-05,19.325001
2005-12-06,19.65
2005-12-07,19.625
2005-12-08,19.825001
2005-12-09,19.620001000000002
2005-12-12,19.565001000000002
2005-12-13,19.549999
2005-12-14,19.625
2005-12-15,18.895
2005-12-16,18.485001
2005-12-19,18.355
2005-12-20,18.379998999999998
2005-12-21,18.584999
2005-12-22,18.825001
2005-12-23,19.35
2005-12-27,18.450001
2005-12-28,18.645
2005-12-29,18.775
2005-12-30,18.305
2006-01-03,18.975
2006-01-04,18.875
2006-01-05,18.440001000000002
2006-01-06,19.049999
2006-01-09,19.514999
2006-01-10,19.775
2006-01-11,19.745001000000002
2006-01-12,19.775
2006-01-13,19.959999
2006-01-17,19.74
2006-01-18,19.924999
2006-01-19,20.525
2006-01-20,20.415001
2006-01-23,20.5
2006-01-24,20.59
2006-01-25,20.775
2006-01-26,21.924999
2006-01-27,21.450001
2006-01-30,21.15
2006-01-31,21.129998999999998
2006-02-01,21.23
2006-02-02,20.815001000000002
2006-02-03,21.0
2006-02-06,22.135
2006-02-07,21.5
2006-02-08,21.355
2006-02-09,21.645
2006-02-10,21.334999
2006-02-13,21.23
2006-02-14,21.77
2006-02-15,22.040001
2006-02-16,22.174999
2006-02-17,22.059998999999998
2006-02-21,21.715
2006-02-22,22.049999
2006-02-23,21.825001
2006-02-24,21.995001000000002
2006-02-27,21.6
2006-02-28,20.924999
2006-03-01,21.344998999999998
2006-03-02,20.865
2006-03-03,21.125
2006-03-06,20.5
2006-03-07,20.325001
2006-03-08,20.200001
2006-03-09,20.014999
2006-03-10,20.245001000000002
2006-03-13,20.15
2006-03-14,20.635
2006-03-15,20.665001
2006-03-16,20.575001
2006-03-17,20.9
2006-03-20,20.799999
2006-03-21,20.26
2006-03-22,20.545
2006-03-23,20.424999
2006-03-24,20.695
2006-03-27,20.985001
2006-03-28,20.799999
2006-03-29,22.01
2006-03-30,22.32
2006-03-31,22.129998999999998
2006-04-03,22.495001000000002
2006-04-04,22.584999
2006-04-05,22.4
2006-04-06,22.77
2006-04-07,22.51
2006-04-10,22.690001000000002
2006-04-11,22.6
2006-04-12,22.67
2006-04-13,22.77
2006-04-17,22.75
2006-04-18,23.775
2006-04-19,24.075001
2006-04-20,24.045
2006-04-21,23.975
2006-04-24,23.65
2006-04-25,23.360001
2006-04-26,23.5
2006-04-27,23.709999
2006-04-28,23.530001000000002
2006-05-01,23.889999
2006-05-02,24.01
2006-05-03,24.09
2006-05-04,23.924999
2006-05-05,25.625
2006-05-08,26.389999
2006-05-09,26.285
2006-05-10,25.865
2006-05-11,25.184998999999998
2006-05-12,25.575001
2006-05-15,25.0
2006-05-16,24.790001
2006-05-17,24.495001000000002
2006-05-18,24.485001
2006-05-19,24.049999
