Date,CL
1984-12-06,1.546875
1984-12-07,1.5390629999999998
1984-12-10,1.546875
1984-12-11,1.515625
1984-12-12,1.5546879999999998
1984-12-13,1.546875
1984-12-14,1.5390629999999998
1984-12-17,1.53125
1984-12-18,1.5390629999999998
1984-12-19,1.5390629999999998
1984-12-20,1.5390629999999998
1984-12-21,1.53125
1984-12-24,1.53125
1984-12-26,1.5078129999999998
1984-12-27,1.5234379999999998
1984-12-28,1.5546879999999998
1984-12-31,1.5546879999999998
1985-01-02,1.53125
1985-01-03,1.5078129999999998
1985-01-04,1.5078129999999998
1985-01-07,1.5234379999999998
1985-01-08,1.515625
1985-01-09,1.5078129999999998
1985-01-10,1.5625
1985-01-11,1.5390629999999998
1985-01-14,1.5546879999999998
1985-01-15,1.5390629999999998
1985-01-16,1.53125
1985-01-17,1.53125
1985-01-18,1.5234379999999998
1985-01-21,1.53125
1985-01-22,1.5703129999999998
1985-01-23,1.6328129999999998
1985-01-24,1.6015629999999998
1985-01-25,1.59375
1985-01-28,1.5703129999999998
1985-01-29,1.5859379999999998
1985-01-30,1.5625
1985-01-31,1.5390629999999998
1985-02-01,1.53125
1985-02-04,1.53125
1985-02-05,1.5546879999999998
1985-02-06,1.546875
1985-02-07,1.5625
1985-02-08,1.5625
1985-02-11,1.546875
1985-02-12,1.546875
1985-02-13,1.5625
1985-02-14,1.5625
1985-02-15,1.546875
1985-02-19,1.4921879999999998
1985-02-20,1.484375
1985-02-21,1.453125
1985-02-22,1.453125
1985-02-25,1.46875
1985-02-26,1.4765629999999998
1985-02-27,1.4921879999999998
1985-02-28,1.484375
1985-03-01,1.46875
1985-03-04,1.453125
1985-03-05,1.484375
1985-03-06,1.5
1985-03-07,1.484375
1985-03-08,1.453125
1985-03-11,1.46875
1985-03-12,1.46875
1985-03-13,1.4375
1985-03-14,1.46875
1985-03-15,1.4765629999999998
1985-03-18,1.4609379999999998
1985-03-19,1.5
1985-03-20,1.53125
1985-03-21,1.5546879999999998
1985-03-22,1.515625
1985-03-25,1.515625
1985-03-26,1.53125
1985-03-27,1.53125
1985-03-28,1.546875
1985-03-29,1.5546879999999998
1985-04-01,1.53125
1985-04-02,1.5
1985-04-03,1.4921879999999998
1985-04-04,1.5078129999999998
1985-04-08,1.484375
1985-04-09,1.484375
1985-04-10,1.5
1985-04-11,1.5625
1985-04-12,1.5625
1985-04-15,1.5546879999999998
1985-04-16,1.546875
1985-04-17,1.5625
1985-04-18,1.5625
1985-04-19,1.5703129999999998
1985-04-22,1.59375
1985-04-23,1.6015629999999998
1985-04-24,1.5859379999999998
1985-04-25,1.5859379999999998
1985-04-26,1.609375
1985-04-29,1.578125
1985-04-30,1.5703129999999998
1985-05-01,1.5625
1985-05-02,1.5546879999999998
1985-05-03,1.5390629999999998
1985-05-06,1.546875
1985-05-07,1.546875
1985-05-08,1.53125
1985-05-09,1.5546879999999998
1985-05-10,1.5390629999999998
1985-05-13,1.5390629999999998
1985-05-14,1.5390629999999998
1985-05-15,1.578125
1985-05-16,1.5625
1985-05-17,1.5625
1985-05-20,1.546875
1985-05-21,1.546875
1985-05-22,1.5234379999999998
1985-05-23,1.5078129999999998
1985-05-24,1.5234379999999998
1985-05-28,1.5234379999999998
1985-05-29,1.5390629999999998
1985-05-30,1.578125
1985-05-31,1.5859379999999998
1985-06-03,1.578125
1985-06-04,1.625
1985-06-05,1.6171879999999998
1985-06-06,1.625
1985-06-07,1.6015629999999998
1985-06-10,1.609375
1985-06-11,1.609375
1985-06-12,1.671875
1985-06-13,1.679688
1985-06-14,1.664063
1985-06-17,1.65625
1985-06-18,1.6875
1985-06-19,1.671875
1985-06-20,1.664063
1985-06-21,1.65625
1985-06-24,1.648438
1985-06-25,1.648438
1985-06-26,1.65625
1985-06-27,1.671875
1985-06-28,1.664063
1985-07-01,1.648438
1985-07-02,1.648438
1985-07-03,1.648438
1985-07-05,1.65625
1985-07-08,1.6328129999999998
1985-07-09,1.648438
1985-07-10,1.671875
1985-07-11,1.6875
1985-07-12,1.710938
1985-07-15,1.71875
1985-07-16,1.734375
1985-07-17,1.726563
1985-07-18,1.710938
1985-07-19,1.679688
1985-07-22,1.679688
1985-07-23,1.671875
1985-07-24,1.648438
1985-07-25,1.65625
1985-07-26,1.664063
1985-07-29,1.71875
1985-07-30,1.789063
1985-07-31,1.742188
1985-08-01,1.757813
1985-08-02,1.75
1985-08-05,1.742188
1985-08-06,1.726563
1985-08-07,1.703125
1985-08-08,1.695313
1985-08-09,1.703125
1985-08-12,1.703125
1985-08-13,1.710938
1985-08-14,1.703125
1985-08-15,1.679688
1985-08-16,1.664063
1985-08-19,1.6328129999999998
1985-08-20,1.640625
1985-08-21,1.671875
1985-08-22,1.671875
1985-08-23,1.664063
1985-08-26,1.664063
1985-08-27,1.664063
1985-08-28,1.65625
1985-08-29,1.648438
1985-08-30,1.640625
1985-09-03,1.625
1985-09-04,1.6328129999999998
1985-09-05,1.6328129999999998
1985-09-06,1.625
1985-09-09,1.625
1985-09-10,1.625
1985-09-11,1.6171879999999998
1985-09-12,1.6328129999999998
1985-09-13,1.6328129999999998
1985-09-16,1.6328129999999998
1985-09-17,1.625
1985-09-18,1.609375
1985-09-19,1.625
1985-09-20,1.625
1985-09-23,1.671875
1985-09-24,1.648438
1985-09-25,1.6328129999999998
1985-09-26,1.6875
1985-09-30,1.671875
1985-10-01,1.664063
1985-10-02,1.6875
1985-10-03,1.703125
1985-10-04,1.6875
1985-10-07,1.671875
1985-10-08,1.671875
1985-10-09,1.671875
1985-10-10,1.679688
1985-10-11,1.6875
1985-10-14,1.726563
1985-10-15,1.929688
1985-10-16,2.015625
1985-10-17,1.984375
1985-10-18,1.914063
1985-10-21,1.875
1985-10-22,1.835938
1985-10-23,1.859375
1985-10-24,1.867188
1985-10-25,1.859375
1985-10-28,1.835938
1985-10-29,1.820313
1985-10-30,1.851563
1985-10-31,1.882813
1985-11-01,1.882813
1985-11-04,1.859375
1985-11-05,1.875
1985-11-06,1.898438
1985-11-07,1.914063
1985-11-08,1.9375
1985-11-11,1.90625
1985-11-12,1.890625
1985-11-13,1.875
1985-11-14,1.921875
1985-11-15,1.890625
1985-11-18,1.898438
1985-11-19,1.890625
1985-11-20,1.90625
1985-11-21,1.914063
1985-11-22,1.921875
1985-11-25,1.90625
1985-11-26,1.882813
1985-11-27,1.882813
1985-11-29,1.859375
1985-12-02,1.867188
1985-12-03,1.882813
1985-12-04,1.898438
1985-12-05,1.875
1985-12-06,1.835938
1985-12-09,1.867188
1985-12-10,1.867188
1985-12-11,1.867188
1985-12-12,1.992188
1985-12-13,2.015625
1985-12-16,2.054688
1985-12-17,2.015625
1985-12-18,2.039063
1985-12-19,2.054688
1985-12-20,2.039063
1985-12-23,1.992188
1985-12-24,2.0
1985-12-26,1.976563
1985-12-27,1.992188
1985-12-30,1.992188
1985-12-31,2.046875
1986-01-02,2.015625
1986-01-03,2.0
1986-01-06,2.0
1986-01-07,2.046875
1986-01-08,1.992188
1986-01-09,1.945313
1986-01-10,1.953125
1986-01-13,1.953125
1986-01-14,1.9375
1986-01-15,1.9375
1986-01-16,1.96875
1986-01-17,1.929688
1986-01-20,1.929688
1986-01-21,1.898438
1986-01-22,1.921875
1986-01-23,1.960938
1986-01-24,2.046875
1986-01-27,2.023438
1986-01-28,2.046875
1986-01-29,2.03125
1986-01-30,2.046875
1986-01-31,2.046875
1986-02-03,2.039063
1986-02-04,2.09375
1986-02-05,2.0625
1986-02-06,2.078125
1986-02-07,2.0625
1986-02-10,2.0625
1986-02-11,2.054688
1986-02-12,2.070313
1986-02-13,2.117188
1986-02-14,2.171875
1986-02-18,2.171875
1986-02-19,2.085938
1986-02-20,2.125
1986-02-21,2.164063
1986-02-24,2.125
1986-02-25,2.140625
1986-02-26,2.140625
1986-02-27,2.15625
1986-02-28,2.1875
1986-03-03,2.171875
1986-03-04,2.210938
1986-03-05,2.1875
1986-03-06,2.171875
1986-03-07,2.171875
1986-03-10,2.1875
1986-03-11,2.21875
1986-03-12,2.273438
1986-03-13,2.273438
1986-03-14,2.265625
1986-03-17,2.265625
1986-03-18,2.265625
1986-03-19,2.328125
1986-03-20,2.359375
1986-03-21,2.398438
1986-03-24,2.40625
1986-03-25,2.414063
1986-03-26,2.40625
1986-03-27,2.375
1986-03-31,2.328125
1986-04-01,2.3125
1986-04-02,2.304688
1986-04-03,2.375
1986-04-04,2.390625
1986-04-07,2.382813
1986-04-08,2.398438
1986-04-09,2.375
1986-04-10,2.382813
1986-04-11,2.375
1986-04-14,2.375
1986-04-15,2.351563
1986-04-16,2.40625
1986-04-17,2.398438
1986-04-18,2.40625
1986-04-21,2.382813
1986-04-22,2.414063
1986-04-23,2.5
1986-04-24,2.539063
1986-04-25,2.492188
1986-04-28,2.460938
1986-04-29,2.4375
1986-04-30,2.34375
1986-05-01,2.328125
1986-05-02,2.273438
1986-05-05,2.375
1986-05-06,2.40625
1986-05-07,2.382813
1986-05-08,2.390625
1986-05-09,2.359375
1986-05-12,2.320313
1986-05-13,2.328125
1986-05-14,2.390625
1986-05-15,2.367188
1986-05-16,2.328125
1986-05-19,2.320313
1986-05-20,2.34375
1986-05-21,2.335938
1986-05-22,2.390625
1986-05-23,2.414063
1986-05-27,2.492188
1986-05-28,2.5
1986-05-29,2.492188
1986-05-30,2.484375
1986-06-02,2.460938
1986-06-03,2.4375
1986-06-04,2.476563
1986-06-05,2.5
1986-06-06,2.5625
1986-06-09,2.53125
1986-06-10,2.515625
1986-06-11,2.578125
1986-06-12,2.625
1986-06-13,2.640625
1986-06-16,2.617188
1986-06-17,2.585938
1986-06-18,2.617188
1986-06-19,2.601563
1986-06-20,2.625
1986-06-23,2.625
1986-06-24,2.640625
1986-06-25,2.695313
1986-06-26,2.65625
1986-06-27,2.648438
1986-06-30,2.65625
1986-07-01,2.671875
1986-07-02,2.671875
1986-07-03,2.65625
1986-07-07,2.570313
1986-07-08,2.53125
1986-07-09,2.515625
1986-07-10,2.492188
1986-07-11,2.492188
1986-07-14,2.476563
1986-07-15,2.421875
1986-07-16,2.5
1986-07-17,2.5
1986-07-18,2.460938
1986-07-21,2.4375
1986-07-22,2.429688
1986-07-23,2.46875
1986-07-24,2.484375
1986-07-25,2.59375
1986-07-28,2.5625
1986-07-29,2.515625
1986-07-30,2.53125
1986-07-31,2.515625
1986-08-01,2.492188
1986-08-04,2.5
1986-08-05,2.492188
1986-08-06,2.492188
1986-08-07,2.492188
1986-08-08,2.5
1986-08-11,2.507813
1986-08-12,2.5625
1986-08-13,2.546875
1986-08-14,2.515625
1986-08-15,2.507813
1986-08-18,2.476563
1986-08-19,2.515625
1986-08-20,2.5625
1986-08-21,2.539063
1986-08-22,2.53125
1986-08-25,2.5
1986-08-26,2.539063
1986-08-27,2.523438
1986-08-28,2.5
1986-08-29,2.492188
1986-09-02,2.484375
1986-09-03,2.484375
1986-09-04,2.492188
1986-09-05,2.4375
1986-09-08,2.359375
1986-09-09,2.375
1986-09-10,2.375
1986-09-11,2.320313
1986-09-12,2.28125
1986-09-15,2.289063
1986-09-16,2.289063
1986-09-17,2.3125
1986-09-18,2.320313
1986-09-19,2.359375
1986-09-22,2.335938
1986-09-23,2.3125
1986-09-24,2.320313
1986-09-25,2.296875
1986-09-26,2.273438
1986-09-29,2.25
1986-09-30,2.289063
1986-10-01,2.335938
1986-10-02,2.382813
1986-10-03,2.390625
1986-10-06,2.390625
1986-10-07,2.382813
1986-10-08,2.414063
1986-10-09,2.421875
1986-10-10,2.390625
1986-10-13,2.398438
1986-10-14,2.382813
1986-10-15,2.40625
1986-10-16,2.414063
1986-10-17,2.40625
1986-10-20,2.367188
1986-10-21,2.390625
1986-10-22,2.421875
1986-10-23,2.445313
1986-10-24,2.421875
1986-10-27,2.421875
1986-10-28,2.4375
1986-10-29,2.414063
1986-10-30,2.421875
1986-10-31,2.414063
1986-11-03,2.4375
1986-11-04,2.523438
1986-11-05,2.507813
1986-11-06,2.523438
1986-11-07,2.546875
1986-11-10,2.546875
1986-11-11,2.523438
1986-11-12,2.507813
1986-11-13,2.476563
1986-11-14,2.5625
1986-11-17,2.546875
1986-11-18,2.484375
1986-11-19,2.476563
1986-11-20,2.5
1986-11-21,2.5
1986-11-24,2.515625
1986-11-25,2.515625
1986-11-26,2.8125
1986-11-28,2.765625
1986-12-01,2.71875
1986-12-02,2.8125
1986-12-03,2.796875
1986-12-04,2.8125
1986-12-05,2.75
1986-12-08,2.6875
1986-12-09,2.601563
1986-12-10,2.648438
1986-12-11,2.679688
1986-12-12,2.632813
1986-12-15,2.625
1986-12-16,2.726563
1986-12-17,2.726563
1986-12-18,2.671875
1986-12-19,2.703125
1986-12-22,2.6875
1986-12-23,2.6875
1986-12-24,2.648438
1986-12-26,2.640625
1986-12-29,2.601563
1986-12-30,2.5625
1986-12-31,2.554688
1987-01-02,2.632813
1987-01-05,2.703125
1987-01-06,2.679688
1987-01-07,2.75
1987-01-08,2.796875
1987-01-09,2.8125
1987-01-12,2.757813
1987-01-13,2.757813
1987-01-14,2.726563
1987-01-15,2.796875
1987-01-16,2.828125
1987-01-19,2.875
1987-01-20,2.828125
1987-01-21,2.820313
1987-01-22,2.90625
1987-01-23,2.835938
1987-01-26,2.851563
1987-01-27,2.890625
1987-01-28,2.984375
1987-01-29,2.914063
1987-01-30,2.882813
1987-02-02,2.875
1987-02-03,2.84375
1987-02-04,2.875
1987-02-05,2.835938
1987-02-06,2.859375
1987-02-09,2.859375
1987-02-10,2.867188
1987-02-11,2.898438
1987-02-12,2.859375
1987-02-13,2.882813
1987-02-17,2.890625
1987-02-18,2.929688
1987-02-19,2.945313
1987-02-20,2.921875
1987-02-23,2.921875
1987-02-24,2.90625
1987-02-25,2.921875
1987-02-26,2.890625
1987-02-27,2.890625
1987-03-02,2.851563
1987-03-03,2.84375
1987-03-04,2.8125
1987-03-05,2.84375
1987-03-06,2.820313
1987-03-09,2.929688
1987-03-10,2.929688
1987-03-11,2.898438
1987-03-12,2.90625
1987-03-13,2.953125
1987-03-16,2.90625
1987-03-17,2.882813
1987-03-18,2.851563
1987-03-19,2.898438
1987-03-20,2.953125
1987-03-23,2.9375
1987-03-24,2.960938
1987-03-25,2.976563
1987-03-26,3.039063
1987-03-27,3.0
1987-03-30,2.898438
1987-03-31,2.898438
1987-04-01,2.867188
1987-04-02,2.867188
1987-04-03,2.984375
1987-04-06,2.992188
1987-04-07,2.890625
1987-04-08,2.875
1987-04-09,2.859375
1987-04-10,2.84375
1987-04-13,2.773438
1987-04-14,2.6875
1987-04-15,2.734375
1987-04-16,2.765625
1987-04-20,2.734375
1987-04-21,2.75
1987-04-22,2.710938
1987-04-23,2.710938
1987-04-24,2.6875
1987-04-27,2.640625
1987-04-28,2.65625
1987-04-29,2.679688
1987-04-30,2.71875
1987-05-01,2.726563
1987-05-04,2.757813
1987-05-05,2.78125
1987-05-06,2.726563
1987-05-07,2.671875
1987-05-08,2.65625
1987-05-11,2.695313
1987-05-12,2.679688
1987-05-13,2.625
1987-05-14,2.640625
1987-05-15,2.570313
1987-05-18,2.53125
1987-05-19,2.46875
1987-05-20,2.476563
1987-05-21,2.632813
1987-05-22,2.703125
1987-05-26,2.75
1987-05-27,2.710938
1987-05-28,2.75
1987-05-29,2.789063
1987-06-01,2.804688
1987-06-02,2.78125
1987-06-03,2.8125
1987-06-04,2.8125
1987-06-05,2.804688
1987-06-08,2.820313
1987-06-09,2.8125
1987-06-10,2.867188
1987-06-11,2.851563
1987-06-12,2.867188
1987-06-15,2.921875
1987-06-16,2.914063
1987-06-17,2.90625
1987-06-18,3.007813
1987-06-19,3.148438
1987-06-22,3.140625
1987-06-23,3.054688
1987-06-24,3.03125
1987-06-25,3.070313
1987-06-26,3.023438
1987-06-29,3.007813
1987-06-30,2.9375
1987-07-01,3.0
1987-07-02,3.046875
1987-07-06,2.984375
1987-07-07,3.054688
1987-07-08,3.117188
1987-07-09,3.140625
1987-07-10,3.125
1987-07-13,3.085938
1987-07-14,3.164063
1987-07-15,3.140625
1987-07-16,3.125
1987-07-17,3.15625
1987-07-20,3.085938
1987-07-21,2.992188
1987-07-22,3.015625
1987-07-23,3.015625
1987-07-24,3.0625
1987-07-27,3.148438
1987-07-28,3.125
1987-07-29,3.25
1987-07-30,3.1875
1987-07-31,3.164063
1987-08-03,3.109375
1987-08-04,3.054688
1987-08-05,3.117188
1987-08-06,3.21875
1987-08-07,3.164063
1987-08-10,3.242188
1987-08-11,3.242188
1987-08-12,3.210938
1987-08-13,3.226563
1987-08-14,3.21875
1987-08-17,3.226563
1987-08-18,3.171875
1987-08-19,3.195313
1987-08-20,3.226563
1987-08-21,3.226563
1987-08-24,3.171875
1987-08-25,3.148438
1987-08-26,3.140625
1987-08-27,3.085938
1987-08-28,3.109375
1987-08-31,3.117188
1987-09-01,3.039063
1987-09-02,2.960938
1987-09-03,3.03125
1987-09-04,2.992188
1987-09-08,2.945313
1987-09-09,2.914063
1987-09-10,2.960938
1987-09-11,3.046875
1987-09-14,3.046875
1987-09-15,3.007813
1987-09-16,3.007813
1987-09-17,3.0
1987-09-18,3.007813
1987-09-21,2.929688
1987-09-22,2.960938
1987-09-23,3.0
1987-09-24,3.132813
1987-09-25,3.085938
1987-09-28,3.085938
1987-09-29,3.203125
1987-09-30,3.203125
1987-10-01,3.171875
1987-10-02,3.179688
1987-10-05,3.203125
1987-10-06,3.054688
1987-10-07,3.023438
1987-10-08,3.015625
1987-10-09,2.992188
1987-10-12,2.953125
1987-10-13,2.960938
1987-10-14,2.96875
1987-10-15,2.9375
1987-10-16,2.75
1987-10-19,2.21875
1987-10-20,2.25
1987-10-21,2.59375
1987-10-22,2.53125
1987-10-23,2.625
1987-10-26,2.5
1987-10-27,2.539063
1987-10-28,2.625
1987-10-29,2.65625
1987-10-30,2.585938
1987-11-02,2.625
1987-11-03,2.585938
1987-11-04,2.585938
1987-11-05,2.65625
1987-11-06,2.578125
1987-11-09,2.484375
1987-11-10,2.414063
1987-11-11,2.421875
1987-11-12,2.492188
1987-11-13,2.460938
1987-11-16,2.414063
1987-11-17,2.398438
1987-11-18,2.5
1987-11-19,2.414063
1987-11-20,2.445313
1987-11-23,2.453125
1987-11-24,2.46875
1987-11-25,2.46875
1987-11-27,2.429688
1987-11-30,2.34375
1987-12-01,2.3125
1987-12-02,2.320313
1987-12-03,2.234375
1987-12-04,2.179688
1987-12-07,2.21875
1987-12-08,2.242188
1987-12-09,2.351563
1987-12-10,2.367188
1987-12-11,2.3125
1987-12-14,2.328125
1987-12-15,2.296875
1987-12-16,2.359375
1987-12-17,2.390625
1987-12-18,2.4375
1987-12-21,2.445313
1987-12-22,2.453125
1987-12-23,2.40625
1987-12-24,2.4375
1987-12-28,2.390625
1987-12-29,2.359375
1987-12-30,2.429688
1987-12-31,2.453125
1988-01-04,2.539063
1988-01-05,2.617188
1988-01-06,2.671875
1988-01-07,2.679688
1988-01-08,2.414063
1988-01-11,2.554688
1988-01-12,2.53125
1988-01-13,2.59375
1988-01-14,2.617188
1988-01-15,2.65625
1988-01-18,2.640625
1988-01-19,2.609375
1988-01-20,2.578125
1988-01-21,2.539063
1988-01-22,2.515625
1988-01-25,2.5625
1988-01-26,2.554688
1988-01-27,2.632813
1988-01-28,2.710938
1988-01-29,2.679688
1988-02-01,2.617188
1988-02-02,2.585938
1988-02-03,2.546875
1988-02-04,2.546875
1988-02-05,2.554688
1988-02-08,2.484375
1988-02-09,2.5625
1988-02-10,2.664063
1988-02-11,2.640625
1988-02-12,2.773438
1988-02-16,2.742188
1988-02-17,2.71875
1988-02-18,2.710938
1988-02-19,2.726563
1988-02-22,2.734375
1988-02-23,2.734375
1988-02-24,2.71875
1988-02-25,2.734375
1988-02-26,2.710938
1988-02-29,2.765625
1988-03-01,2.71875
1988-03-02,2.71875
1988-03-03,2.734375
1988-03-04,2.8125
1988-03-07,2.796875
1988-03-08,2.8125
1988-03-09,2.78125
1988-03-10,2.695313
1988-03-11,2.726563
1988-03-14,2.75
1988-03-15,2.734375
1988-03-16,2.765625
1988-03-17,2.765625
1988-03-18,2.789063
1988-03-21,2.71875
1988-03-22,2.726563
1988-03-23,2.773438
1988-03-24,2.71875
1988-03-25,2.75
1988-03-28,2.710938
1988-03-29,2.710938
1988-03-30,2.671875
1988-03-31,2.679688
1988-04-04,2.601563
1988-04-05,2.5625
1988-04-06,2.679688
1988-04-07,2.6875
1988-04-08,2.703125
1988-04-11,2.695313
1988-04-12,2.6875
1988-04-13,2.695313
1988-04-14,2.539063
1988-04-15,2.539063
1988-04-18,2.507813
1988-04-19,2.484375
1988-04-20,2.507813
1988-04-21,2.492188
1988-04-22,2.5
1988-04-25,2.515625
1988-04-26,2.523438
1988-04-27,2.546875
1988-04-28,2.710938
1988-04-29,2.75
1988-05-02,2.726563
1988-05-03,2.726563
1988-05-04,2.664063
1988-05-05,2.640625
1988-05-06,2.59375
1988-05-09,2.570313
1988-05-10,2.640625
1988-05-11,2.609375
1988-05-12,2.609375
1988-05-13,2.632813
1988-05-16,2.632813
1988-05-17,2.617188
1988-05-18,2.5625
1988-05-19,2.5625
1988-05-20,2.601563
1988-05-23,2.585938
1988-05-24,2.609375
1988-05-25,2.640625
1988-05-26,2.632813
1988-05-27,2.625
1988-05-31,2.734375
1988-06-01,2.804688
1988-06-02,2.773438
1988-06-03,2.8125
1988-06-06,2.789063
1988-06-07,2.789063
1988-06-08,2.8125
1988-06-09,2.789063
1988-06-10,2.796875
1988-06-13,2.765625
1988-06-14,2.773438
1988-06-15,2.75
1988-06-16,2.695313
1988-06-17,2.742188
1988-06-20,2.703125
1988-06-21,2.726563
1988-06-22,2.742188
1988-06-23,2.726563
1988-06-24,2.710938
1988-06-27,2.703125
1988-06-28,2.734375
1988-06-29,2.71875
1988-06-30,2.734375
1988-07-01,2.710938
1988-07-05,2.742188
1988-07-06,2.726563
1988-07-07,2.6875
1988-07-08,2.703125
1988-07-11,2.703125
1988-07-12,2.679688
1988-07-13,2.640625
1988-07-14,2.65625
1988-07-15,2.65625
1988-07-18,2.617188
1988-07-19,2.578125
1988-07-20,2.609375
1988-07-21,2.648438
1988-07-22,2.617188
1988-07-25,2.632813
1988-07-26,2.625
1988-07-27,2.601563
1988-07-28,2.6875
1988-07-29,2.742188
1988-08-01,2.734375
1988-08-02,2.671875
1988-08-03,2.703125
1988-08-04,2.710938
1988-08-05,2.710938
1988-08-08,2.6875
1988-08-09,2.671875
1988-08-10,2.640625
1988-08-11,2.617188
1988-08-12,2.640625
1988-08-15,2.617188
1988-08-16,2.664063
1988-08-17,2.6875
1988-08-18,2.695313
1988-08-19,2.640625
1988-08-22,2.578125
1988-08-23,2.59375
1988-08-24,2.609375
1988-08-25,2.601563
1988-08-26,2.617188
1988-08-29,2.679688
1988-08-30,2.679688
1988-08-31,2.65625
1988-09-01,2.617188
1988-09-02,2.671875
1988-09-06,2.734375
1988-09-07,2.773438
1988-09-08,2.765625
1988-09-09,2.71875
1988-09-12,2.796875
1988-09-13,2.820313
1988-09-14,2.835938
1988-09-15,2.796875
1988-09-16,2.757813
1988-09-19,2.679688
1988-09-20,2.703125
1988-09-21,2.75
1988-09-22,2.71875
1988-09-23,2.75
1988-09-26,2.75
1988-09-27,2.757813
1988-09-28,2.75
1988-09-29,2.8125
1988-09-30,2.804688
1988-10-03,2.78125
1988-10-04,2.835938
1988-10-05,2.921875
1988-10-06,2.890625
1988-10-07,3.0
1988-10-10,2.953125
1988-10-11,2.914063
1988-10-12,2.820313
1988-10-13,2.828125
1988-10-14,2.835938
1988-10-17,2.84375
1988-10-18,2.945313
1988-10-19,2.921875
1988-10-20,3.0625
1988-10-21,3.046875
1988-10-24,3.007813
1988-10-25,2.992188
1988-10-26,2.9375
1988-10-27,2.898438
1988-10-28,2.875
1988-10-31,2.875
1988-11-01,2.859375
1988-11-02,2.875
1988-11-03,2.90625
1988-11-04,2.875
1988-11-07,2.796875
1988-11-08,2.859375
1988-11-09,2.875
1988-11-10,2.851563
1988-11-11,2.78125
1988-11-14,2.734375
1988-11-15,2.75
1988-11-16,2.640625
1988-11-17,2.65625
1988-11-18,2.695313
1988-11-21,2.671875
1988-11-22,2.703125
1988-11-23,2.695313
1988-11-25,2.671875
1988-11-28,2.703125
1988-11-29,2.703125
1988-11-30,2.742188
1988-12-01,2.765625
1988-12-02,2.765625
1988-12-05,2.84375
1988-12-06,2.859375
1988-12-07,2.859375
1988-12-08,2.84375
1988-12-09,2.84375
1988-12-12,2.875
1988-12-13,2.898438
1988-12-14,2.851563
1988-12-15,2.84375
1988-12-16,2.859375
1988-12-19,2.898438
1988-12-20,2.859375
1988-12-21,2.835938
1988-12-22,2.828125
1988-12-23,2.851563
1988-12-27,2.851563
1988-12-28,2.875
1988-12-29,2.898438
1988-12-30,2.9375
1989-01-03,2.828125
1989-01-04,2.882813
1989-01-05,2.851563
1989-01-06,2.8125
1989-01-09,2.804688
1989-01-10,2.804688
1989-01-11,2.8125
1989-01-12,2.84375
1989-01-13,2.84375
1989-01-16,2.898438
1989-01-17,2.867188
1989-01-18,2.921875
1989-01-19,2.882813
1989-01-20,2.851563
1989-01-23,2.835938
1989-01-24,2.882813
1989-01-25,2.820313
1989-01-26,2.867188
1989-01-27,2.890625
1989-01-30,2.882813
1989-01-31,2.921875
1989-02-01,2.914063
1989-02-02,2.921875
1989-02-03,2.914063
1989-02-06,2.945313
1989-02-07,2.960938
1989-02-08,2.9375
1989-02-09,2.914063
1989-02-10,2.84375
1989-02-13,2.835938
1989-02-14,2.84375
1989-02-15,2.84375
1989-02-16,2.859375
1989-02-17,2.898438
1989-02-21,2.867188
1989-02-22,2.820313
1989-02-23,2.859375
1989-02-24,2.796875
1989-02-27,2.78125
1989-02-28,2.78125
1989-03-01,2.765625
1989-03-02,2.804688
1989-03-03,2.773438
1989-03-06,2.859375
1989-03-07,2.828125
1989-03-08,2.867188
1989-03-09,2.882813
1989-03-10,2.882813
1989-03-13,2.90625
1989-03-14,2.898438
1989-03-15,2.890625
1989-03-16,2.9375
1989-03-17,2.90625
1989-03-20,2.890625
1989-03-21,2.921875
1989-03-22,2.90625
1989-03-23,2.890625
1989-03-27,2.914063
1989-03-28,2.90625
1989-03-29,2.90625
1989-03-30,2.976563
1989-03-31,2.992188
1989-04-03,2.992188
1989-04-04,2.992188
1989-04-05,3.007813
1989-04-06,2.953125
1989-04-07,2.953125
1989-04-10,3.007813
1989-04-11,3.070313
1989-04-12,3.023438
1989-04-13,2.976563
1989-04-14,3.03125
1989-04-17,3.054688
1989-04-18,3.078125
1989-04-19,3.03125
1989-04-20,3.007813
1989-04-21,3.023438
1989-04-24,3.023438
1989-04-25,3.054688
1989-04-26,3.054688
1989-04-27,3.101563
1989-04-28,3.101563
1989-05-01,3.070313
1989-05-02,3.046875
1989-05-03,3.101563
1989-05-04,3.117188
1989-05-05,3.109375
1989-05-08,3.085938
1989-05-09,3.070313
1989-05-10,3.070313
1989-05-11,3.09375
1989-05-12,3.164063
1989-05-15,3.203125
1989-05-16,3.179688
1989-05-17,3.226563
1989-05-18,3.21875
1989-05-19,3.273438
1989-05-22,3.257813
1989-05-23,3.164063
1989-05-24,3.203125
1989-05-25,3.195313
1989-05-26,3.21875
1989-05-30,3.164063
1989-05-31,3.164063
1989-06-01,3.140625
1989-06-02,3.234375
1989-06-05,3.164063
1989-06-06,3.226563
1989-06-07,3.21875
1989-06-08,3.21875
1989-06-09,3.195313
1989-06-12,3.234375
1989-06-13,3.15625
1989-06-14,3.101563
1989-06-15,3.117188
1989-06-16,3.117188
1989-06-19,3.179688
1989-06-20,3.195313
1989-06-21,3.203125
1989-06-22,3.195313
1989-06-23,3.265625
1989-06-26,3.2890629999999996
1989-06-27,3.328125
1989-06-28,3.3125
