Date,PRTK
2013-08-23,33.599998
2013-08-26,33.0
2013-08-27,32.52
2013-08-28,32.16
2013-08-29,30.48
2013-08-30,32.279999
2013-09-03,31.92
2013-09-04,33.119999
2013-09-05,33.720001
2013-09-06,34.799999
2013-09-09,36.240002000000004
2013-09-10,37.200001
2013-09-11,38.040001000000004
2013-09-12,42.720001
2013-09-13,44.16
2013-09-16,38.759997999999996
2013-09-17,39.84
2013-09-18,43.080002
2013-09-19,45.119999
2013-09-20,44.880001
2013-09-23,45.360001000000004
2013-09-24,45.0
2013-09-25,44.279999
2013-09-26,39.959998999999996
2013-09-27,39.240002000000004
2013-09-30,38.16
2013-10-01,37.560001
2013-10-02,38.040001000000004
2013-10-03,38.52
2013-10-04,40.439999
2013-10-07,43.439999
2013-10-08,43.799999
2013-10-09,43.32
2013-10-10,43.560001
2013-10-11,43.560001
2013-10-14,43.560001
2013-10-15,43.200001
2013-10-16,42.959998999999996
2013-10-17,43.32
2013-10-18,43.439999
2013-10-21,42.84
2013-10-22,44.52
2013-10-23,43.439999
2013-10-24,43.68
2013-10-25,44.639998999999996
2013-10-28,45.0
2013-10-29,45.720001
2013-10-30,44.400002
2013-10-31,44.16
2013-11-01,45.0
2013-11-04,45.360001000000004
2013-11-05,42.720001
2013-11-06,41.639998999999996
2013-11-07,42.720001
2013-11-08,42.599998
2013-11-11,43.68
2013-11-12,42.240002000000004
2013-11-13,42.48
2013-11-14,43.32
2013-11-15,43.200001
2013-11-18,43.080002
2013-11-19,42.959998999999996
2013-11-20,43.080002
2013-11-21,43.799999
2013-11-22,43.439999
2013-11-25,41.880001
2013-11-26,41.16
2013-11-27,42.599998
2013-11-29,43.080002
2013-12-02,43.080002
2013-12-03,42.0
2013-12-04,42.240002000000004
2013-12-05,42.48
2013-12-06,42.360001000000004
2013-12-09,42.599998
2013-12-10,42.599998
2013-12-11,43.200001
2013-12-12,42.84
2013-12-13,42.959998999999996
2013-12-16,39.599998
2013-12-17,41.400002
2013-12-18,41.52
2013-12-19,40.200001
2013-12-20,39.720001
2013-12-23,39.959998999999996
2013-12-24,40.080002
2013-12-26,40.080002
2013-12-27,40.799999
2013-12-30,40.200001
2013-12-31,40.32
2014-01-02,40.32
2014-01-03,40.68
2014-01-06,40.560001
2014-01-07,40.68
2014-01-08,40.919998
2014-01-09,40.919998
2014-01-10,41.52
2014-01-13,40.799999
2014-01-14,41.040001000000004
2014-01-15,41.16
2014-01-16,41.400002
2014-01-17,41.040001000000004
2014-01-21,41.400002
2014-01-22,41.279999
2014-01-23,40.32
2014-01-24,40.32
2014-01-27,39.959998999999996
2014-01-28,39.959998999999996
2014-01-29,39.360001000000004
2014-01-30,40.200001
2014-01-31,39.84
2014-02-03,39.84
2014-02-04,39.959998999999996
2014-02-05,39.720001
2014-02-06,39.959998999999996
2014-02-07,40.080002
2014-02-10,39.959998999999996
2014-02-11,39.959998999999996
2014-02-12,39.84
2014-02-13,39.720001
2014-02-14,39.599998
2014-02-18,40.080002
2014-02-19,39.959998999999996
2014-02-20,39.720001
2014-02-21,39.959998999999996
2014-02-24,39.720001
2014-02-25,39.959998999999996
2014-02-26,39.84
2014-02-27,39.84
2014-02-28,39.720001
2014-03-03,39.959998999999996
2014-03-04,39.959998999999996
2014-03-05,40.080002
2014-03-06,39.959998999999996
2014-03-07,39.720001
2014-03-10,39.959998999999996
2014-03-11,38.639998999999996
2014-03-12,38.52
2014-03-13,38.400002
2014-03-14,37.799999
2014-03-17,37.200001
2014-03-18,36.0
2014-03-19,37.799999
2014-03-20,37.080002
2014-03-21,37.080002
2014-03-24,37.080002
2014-03-25,37.200001
2014-03-26,36.599998
2014-03-27,36.599998
2014-03-28,35.759997999999996
2014-03-31,36.959998999999996
2014-04-01,36.0
2014-04-02,36.119999
2014-04-03,37.080002
2014-04-04,35.400002
2014-04-07,35.759997999999996
2014-04-08,35.400002
2014-04-09,36.119999
2014-04-10,35.639998999999996
2014-04-11,35.52
2014-04-14,35.279999
2014-04-15,35.16
2014-04-16,35.16
2014-04-17,35.759997999999996
2014-04-21,36.119999
2014-04-22,35.52
2014-04-23,35.880001
2014-04-24,35.279999
2014-04-25,35.040001000000004
2014-04-28,34.919998
2014-04-29,35.52
2014-04-30,35.400002
2014-05-01,35.52
2014-05-02,35.400002
2014-05-05,35.52
2014-05-06,36.0
2014-05-07,35.759997999999996
2014-05-08,34.799999
2014-05-09,35.16
2014-05-12,35.279999
2014-05-13,35.16
2014-05-14,36.959998999999996
2014-05-15,37.32
2014-05-16,37.080002
2014-05-19,37.32
2014-05-20,37.080002
2014-05-21,36.959998999999996
2014-05-22,36.720001
2014-05-23,38.639998999999996
2014-05-27,38.52
2014-05-28,38.16
2014-05-29,38.279999
2014-05-30,38.279999
2014-06-02,38.279999
2014-06-03,38.400002
2014-06-04,24.719998999999998
2014-06-05,24.24
2014-06-06,24.0
2014-06-09,23.639999
2014-06-10,24.24
2014-06-11,24.360001
2014-06-12,24.24
2014-06-13,24.84
2014-06-16,24.719998999999998
2014-06-17,24.84
2014-06-18,24.719998999999998
2014-06-19,25.32
2014-06-20,24.6
2014-06-23,23.76
2014-06-24,23.639999
2014-06-25,23.4
2014-06-26,23.280001000000002
2014-06-27,23.4
2014-06-30,23.879998999999998
2014-07-01,28.559998999999998
2014-07-02,27.6
2014-07-03,26.76
2014-07-07,25.799999
2014-07-08,25.92
2014-07-09,25.799999
2014-07-10,25.92
2014-07-11,25.92
2014-07-14,26.879998999999998
2014-07-15,27.0
2014-07-16,26.639999
2014-07-17,26.52
2014-07-18,26.280001000000002
2014-07-21,26.52
2014-07-22,26.639999
2014-07-23,26.639999
2014-07-24,27.360001
2014-07-25,27.48
2014-07-28,26.879998999999998
2014-07-29,27.0
2014-07-30,27.0
2014-07-31,26.879998999999998
2014-08-01,26.879998999999998
2014-08-04,26.4
2014-08-05,26.52
2014-08-06,26.52
2014-08-07,26.280001000000002
2014-08-08,26.4
2014-08-11,26.4
2014-08-12,26.16
2014-08-13,26.040001
2014-08-14,26.040001
2014-08-15,26.52
2014-08-18,26.4
2014-08-19,26.4
2014-08-20,26.4
2014-08-21,26.52
2014-08-22,26.639999
2014-08-25,25.799999
2014-08-26,26.040001
2014-08-27,26.639999
2014-08-28,26.52
2014-08-29,26.4
2014-09-02,26.52
2014-09-03,26.639999
2014-09-04,25.799999
2014-09-05,25.559998999999998
2014-09-08,25.68
2014-09-09,25.799999
2014-09-10,24.959999
2014-09-11,25.200001
2014-09-12,26.16
2014-09-15,25.559998999999998
2014-09-16,24.959999
2014-09-17,25.559998999999998
2014-09-18,25.559998999999998
2014-09-19,25.32
2014-09-22,24.84
2014-09-23,24.0
2014-09-24,24.120001000000002
2014-09-25,24.120001000000002
2014-09-26,24.24
2014-09-29,23.879998999999998
2014-09-30,24.360001
2014-10-01,23.76
2014-10-02,22.92
2014-10-03,23.4
2014-10-06,23.639999
2014-10-07,23.879998999999998
2014-10-08,23.4
2014-10-09,23.4
2014-10-10,24.120001000000002
2014-10-13,23.639999
2014-10-14,21.6
2014-10-15,23.040001
2014-10-16,23.639999
2014-10-17,23.16
2014-10-20,24.48
2014-10-21,25.440001000000002
2014-10-22,23.040001
2014-10-23,21.6
2014-10-24,21.0
2014-10-27,21.0
2014-10-28,20.76
2014-10-29,20.879998999999998
2014-10-30,20.4
2014-10-31,16.0
2014-11-03,17.559998999999998
2014-11-04,18.950001
2014-11-05,19.0
2014-11-06,19.07
2014-11-07,19.0
2014-11-10,19.1
2014-11-11,19.049999
2014-11-12,19.639999
2014-11-13,19.360001
2014-11-14,19.48
2014-11-17,19.139999
2014-11-18,19.48
2014-11-19,19.49
2014-11-20,19.639999
2014-11-21,19.700001
2014-11-24,20.059998999999998
2014-11-25,20.040001
2014-11-26,19.99
2014-11-28,19.049999
2014-12-01,18.209999
2014-12-02,18.209999
2014-12-03,18.25
2014-12-04,17.26
2014-12-05,17.25
2014-12-08,19.610001
2014-12-09,22.200001
2014-12-10,26.629998999999998
2014-12-11,27.99
2014-12-12,29.049999
2014-12-15,27.879998999999998
2014-12-16,28.959999
2014-12-17,33.810001
2014-12-18,35.91
2014-12-19,38.099998
2014-12-22,38.52
2014-12-23,36.400002
2014-12-24,37.700001
2014-12-26,36.970001
2014-12-29,37.919998
2014-12-30,37.709998999999996
2014-12-31,38.549999
2015-01-02,34.540001000000004
2015-01-05,33.799999
2015-01-06,32.740002000000004
2015-01-07,32.639998999999996
2015-01-08,32.279999
2015-01-09,30.5
2015-01-12,32.09
2015-01-13,29.629998999999998
2015-01-14,28.950001
2015-01-15,26.700001
2015-01-16,29.059998999999998
2015-01-20,27.74
2015-01-21,26.33
2015-01-22,23.67
2015-01-23,23.790001
2015-01-26,23.76
2015-01-27,23.610001
2015-01-28,24.610001
2015-01-29,25.969998999999998
2015-01-30,24.700001
2015-02-02,24.709999
2015-02-03,24.469998999999998
2015-02-04,24.07
2015-02-05,25.07
2015-02-06,24.24
2015-02-09,24.6
2015-02-10,24.24
2015-02-11,24.24
2015-02-12,26.299999
2015-02-13,26.950001
2015-02-17,28.219998999999998
2015-02-18,28.440001000000002
2015-02-19,30.610001
2015-02-20,31.4
2015-02-23,31.0
2015-02-24,31.110001
2015-02-25,29.82
2015-02-26,30.41
2015-02-27,29.23
2015-03-02,29.58
2015-03-03,29.57
2015-03-04,29.540001
2015-03-05,29.809998999999998
2015-03-06,31.540001
2015-03-09,30.59
2015-03-10,29.799999
2015-03-11,28.66
2015-03-12,28.709999
2015-03-13,29.370001000000002
2015-03-16,30.790001
2015-03-17,29.610001
2015-03-18,29.5
2015-03-19,30.370001000000002
2015-03-20,30.83
2015-03-23,31.07
2015-03-24,32.080002
2015-03-25,30.389999
2015-03-26,31.530001000000002
2015-03-27,30.65
2015-03-30,30.299999
2015-03-31,31.26
2015-04-01,30.610001
2015-04-02,31.530001000000002
2015-04-06,31.200001
2015-04-07,29.450001
2015-04-08,29.440001000000002
2015-04-09,27.65
2015-04-10,29.969998999999998
2015-04-13,31.01
2015-04-14,31.389999
2015-04-15,30.370001000000002
2015-04-16,29.559998999999998
2015-04-17,28.379998999999998
2015-04-20,28.32
2015-04-21,28.35
2015-04-22,28.959999
2015-04-23,29.18
2015-04-24,28.870001000000002
2015-04-27,27.01
2015-04-28,27.629998999999998
2015-04-29,25.110001
2015-04-30,24.33
2015-05-01,25.51
2015-05-04,26.35
2015-05-05,27.059998999999998
2015-05-06,27.92
2015-05-07,27.440001000000002
2015-05-08,26.559998999999998
2015-05-11,27.299999
2015-05-12,26.860001
2015-05-13,26.99
2015-05-14,27.799999
2015-05-15,27.49
2015-05-18,26.790001
2015-05-19,28.299999
2015-05-20,28.440001000000002
2015-05-21,28.83
2015-05-22,30.629998999999998
2015-05-26,30.950001
2015-05-27,32.490002000000004
2015-05-28,30.27
2015-05-29,29.799999
2015-06-01,30.0
2015-06-02,30.91
2015-06-03,31.43
2015-06-04,30.120001000000002
2015-06-05,30.790001
2015-06-08,30.15
2015-06-09,29.16
2015-06-10,28.85
2015-06-11,28.389999
2015-06-12,28.049999
2015-06-15,27.549999
2015-06-16,26.77
2015-06-17,26.790001
2015-06-18,26.459999
2015-06-19,26.809998999999998
2015-06-22,27.09
2015-06-23,26.34
2015-06-24,26.48
2015-06-25,26.75
2015-06-26,26.139999
2015-06-29,24.690001000000002
2015-06-30,25.77
2015-07-01,25.940001000000002
2015-07-02,25.440001000000002
2015-07-06,25.92
2015-07-07,25.65
2015-07-08,25.18
2015-07-09,26.1
2015-07-10,26.83
2015-07-13,27.200001
2015-07-14,27.9
2015-07-15,26.940001000000002
2015-07-16,27.26
2015-07-17,27.1
2015-07-20,25.860001
2015-07-21,26.639999
2015-07-22,26.41
2015-07-23,25.84
2015-07-24,25.26
2015-07-27,25.690001000000002
2015-07-28,26.02
2015-07-29,25.24
2015-07-30,24.9
2015-07-31,25.16
2015-08-03,25.51
2015-08-04,25.639999
2015-08-05,23.59
2015-08-06,23.309998999999998
2015-08-07,23.360001
2015-08-10,23.950001
2015-08-11,23.629998999999998
2015-08-12,24.08
2015-08-13,24.27
2015-08-14,24.48
2015-08-17,25.35
2015-08-18,24.129998999999998
2015-08-19,23.75
2015-08-20,23.35
2015-08-21,23.4
2015-08-24,22.65
2015-08-25,23.76
2015-08-26,24.719998999999998
2015-08-27,25.049999
2015-08-28,26.65
2015-08-31,25.98
2015-09-01,24.559998999999998
2015-09-02,25.059998999999998
2015-09-03,24.799999
2015-09-04,24.780001000000002
2015-09-08,25.549999
2015-09-09,23.92
2015-09-10,23.690001000000002
2015-09-11,23.33
2015-09-14,24.370001000000002
2015-09-15,24.65
2015-09-16,25.540001
2015-09-17,26.74
2015-09-18,27.91
2015-09-21,26.74
2015-09-22,25.040001
2015-09-23,25.09
2015-09-24,25.83
2015-09-25,22.780001000000002
2015-09-28,20.67
2015-09-29,19.700001
2015-09-30,19.0
2015-10-01,18.9
2015-10-02,20.23
2015-10-05,21.059998999999998
2015-10-06,20.73
2015-10-07,21.41
2015-10-08,20.75
2015-10-09,21.0
2015-10-12,20.9
2015-10-13,20.809998999999998
2015-10-14,20.540001
2015-10-15,22.459999
2015-10-16,22.969998999999998
2015-10-19,23.639999
2015-10-20,22.299999
2015-10-21,22.530001000000002
2015-10-22,22.34
2015-10-23,21.6
2015-10-26,20.66
2015-10-27,19.139999
2015-10-28,18.950001
2015-10-29,18.51
2015-10-30,17.360001
2015-11-02,18.93
2015-11-03,18.700001
2015-11-04,18.5
2015-11-05,18.440001000000002
2015-11-06,18.33
2015-11-09,18.379998999999998
2015-11-10,18.110001
2015-11-11,18.190001000000002
2015-11-12,15.25
2015-11-13,15.68
2015-11-16,16.76
2015-11-17,17.75
2015-11-18,18.700001
2015-11-19,18.58
2015-11-20,18.540001
2015-11-23,19.08
2015-11-24,19.059998999999998
2015-11-25,19.549999
2015-11-27,19.719998999999998
2015-11-30,20.67
2015-12-01,20.969998999999998
2015-12-02,20.219998999999998
2015-12-03,19.530001000000002
2015-12-04,19.629998999999998
2015-12-07,17.870001000000002
2015-12-08,17.629998999999998
2015-12-09,17.09
2015-12-10,17.25
2015-12-11,16.65
2015-12-14,16.24
2015-12-15,16.93
2015-12-16,17.129998999999998
2015-12-17,16.219998999999998
2015-12-18,16.9
2015-12-21,16.790001
2015-12-22,17.969998999999998
2015-12-23,18.780001000000002
2015-12-24,18.07
2015-12-28,18.16
2015-12-29,18.52
2015-12-30,18.43
2015-12-31,18.969998999999998
2016-01-04,18.23
2016-01-05,17.91
2016-01-06,18.139999
2016-01-07,17.5
2016-01-08,17.110001
2016-01-11,16.83
2016-01-12,16.67
2016-01-13,16.129998999999998
2016-01-14,16.25
2016-01-15,15.83
2016-01-19,15.17
2016-01-20,15.78
2016-01-21,15.46
2016-01-22,16.52
2016-01-25,16.82
2016-01-26,16.59
2016-01-27,15.55
2016-01-28,14.4
2016-01-29,14.62
2016-02-01,14.45
2016-02-02,14.31
2016-02-03,13.64
2016-02-04,14.05
2016-02-05,13.3
2016-02-08,13.07
2016-02-09,12.78
2016-02-10,13.15
2016-02-11,12.31
2016-02-12,13.01
2016-02-16,13.9
2016-02-17,14.12
2016-02-18,14.18
2016-02-19,13.91
2016-02-22,13.51
2016-02-23,13.35
2016-02-24,14.34
2016-02-25,14.3
2016-02-26,15.51
2016-02-29,15.28
2016-03-01,15.55
2016-03-02,16.1
2016-03-03,16.1
2016-03-04,15.63
2016-03-07,16.139999
2016-03-08,15.67
2016-03-09,15.76
2016-03-10,15.98
2016-03-11,16.190001000000002
2016-03-14,16.360001
2016-03-15,16.049999
2016-03-16,15.58
2016-03-17,15.63
2016-03-18,15.83
2016-03-21,15.63
2016-03-22,15.82
2016-03-23,14.37
2016-03-24,14.64
2016-03-28,14.7
2016-03-29,15.98
2016-03-30,16.049999
2016-03-31,15.17
2016-04-01,15.16
2016-04-04,15.46
2016-04-05,14.93
2016-04-06,15.12
2016-04-07,15.1
2016-04-08,15.11
2016-04-11,15.06
2016-04-12,14.61
2016-04-13,16.26
2016-04-14,15.84
2016-04-15,15.05
2016-04-18,15.31
2016-04-19,15.07
2016-04-20,14.89
2016-04-21,14.98
2016-04-22,14.92
2016-04-25,15.05
2016-04-26,14.83
2016-04-27,14.49
2016-04-28,14.11
2016-04-29,13.62
2016-05-02,13.62
2016-05-03,13.28
2016-05-04,13.09
2016-05-05,12.97
2016-05-06,12.72
2016-05-09,12.74
2016-05-10,13.03
2016-05-11,13.18
2016-05-12,12.68
2016-05-13,13.02
2016-05-16,13.79
2016-05-17,13.51
2016-05-18,13.49
2016-05-19,13.3
2016-05-20,14.1
2016-05-23,14.51
2016-05-24,15.44
2016-05-25,15.45
2016-05-26,15.29
2016-05-27,15.34
2016-05-31,16.17
2016-06-01,16.190001000000002
2016-06-02,16.16
2016-06-03,16.370001000000002
2016-06-06,16.709999
2016-06-07,16.450001
2016-06-08,16.74
2016-06-09,16.059998999999998
2016-06-10,16.01
2016-06-13,16.540001
2016-06-14,16.889999
2016-06-15,16.42
2016-06-16,16.440001000000002
2016-06-17,16.98
2016-06-20,16.540001
2016-06-21,13.28
2016-06-22,13.24
2016-06-23,13.42
2016-06-24,12.86
2016-06-27,12.52
2016-06-28,13.22
2016-06-29,13.56
2016-06-30,13.91
2016-07-01,13.67
2016-07-05,13.74
2016-07-06,13.27
2016-07-07,13.41
2016-07-08,13.29
2016-07-11,13.22
2016-07-12,13.85
2016-07-13,13.2
2016-07-14,13.19
2016-07-15,13.38
2016-07-18,13.1
2016-07-19,12.77
2016-07-20,12.93
2016-07-21,12.83
2016-07-22,12.92
2016-07-25,13.0
2016-07-26,12.97
2016-07-27,13.0
2016-07-28,12.98
2016-07-29,12.87
2016-08-01,13.02
2016-08-02,12.93
2016-08-03,13.05
2016-08-04,12.91
2016-08-05,13.02
2016-08-08,13.15
2016-08-09,13.21
2016-08-10,12.42
2016-08-11,12.89
2016-08-12,13.02
2016-08-15,12.99
2016-08-16,12.98
2016-08-17,12.92
2016-08-18,13.05
2016-08-19,12.88
2016-08-22,13.11
2016-08-23,13.32
2016-08-24,13.57
2016-08-25,13.35
2016-08-26,13.45
2016-08-29,13.25
2016-08-30,13.36
2016-08-31,13.47
2016-09-01,13.36
2016-09-02,13.61
2016-09-06,13.38
2016-09-07,13.45
2016-09-08,13.72
2016-09-09,13.31
2016-09-12,13.7
2016-09-13,13.35
2016-09-14,13.49
2016-09-15,13.57
2016-09-16,13.82
2016-09-19,13.79
2016-09-20,13.9
2016-09-21,13.71
2016-09-22,13.6
2016-09-23,13.49
2016-09-26,13.41
2016-09-27,13.43
2016-09-28,13.43
2016-09-29,13.09
2016-09-30,13.01
2016-10-03,12.97
2016-10-04,13.7
2016-10-05,13.99
2016-10-06,13.61
2016-10-07,13.43
2016-10-10,14.25
2016-10-11,13.45
2016-10-12,13.05
2016-10-13,13.05
2016-10-14,12.75
2016-10-17,12.5
2016-10-18,12.6
2016-10-19,12.25
2016-10-20,12.3
2016-10-21,12.05
2016-10-24,12.1
2016-10-25,11.85
2016-10-26,11.55
2016-10-27,11.25
2016-10-28,11.1
2016-10-31,10.7
2016-11-01,10.4
2016-11-02,10.5
2016-11-03,10.55
2016-11-04,11.1
2016-11-07,11.45
2016-11-08,11.15
2016-11-09,12.35
2016-11-10,12.7
2016-11-11,12.9
2016-11-14,12.8
2016-11-15,13.1
2016-11-16,12.85
2016-11-17,13.0
2016-11-18,12.9
2016-11-21,13.15
2016-11-22,13.15
2016-11-23,13.15
2016-11-25,13.3
2016-11-28,13.4
2016-11-29,13.35
2016-11-30,13.45
2016-12-01,13.25
2016-12-02,13.4
2016-12-05,13.65
2016-12-06,13.65
2016-12-07,13.35
2016-12-08,13.4
2016-12-09,13.65
2016-12-12,13.8
2016-12-13,14.15
2016-12-14,13.85
2016-12-15,14.0
2016-12-16,13.85
2016-12-19,14.05
2016-12-20,13.8
2016-12-21,13.35
2016-12-22,13.3
2016-12-23,14.2
2016-12-27,14.25
2016-12-28,15.2
2016-12-29,15.15
2016-12-30,15.4
2017-01-03,15.6
2017-01-04,15.8
2017-01-05,15.4
2017-01-06,15.45
2017-01-09,15.9
2017-01-10,16.0
2017-01-11,15.25
2017-01-12,15.2
2017-01-13,15.45
2017-01-17,14.5
2017-01-18,14.35
2017-01-19,14.4
2017-01-20,14.55
2017-01-23,14.35
2017-01-24,14.5
2017-01-25,14.65
2017-01-26,14.6
2017-01-27,14.5
2017-01-30,14.25
2017-01-31,15.1
2017-02-01,15.25
2017-02-02,15.1
2017-02-03,15.25
2017-02-06,15.3
2017-02-07,15.25
2017-02-08,15.3
2017-02-09,15.45
2017-02-10,15.5
2017-02-13,15.95
2017-02-14,16.049999
2017-02-15,15.95
2017-02-16,15.95
2017-02-17,16.1
2017-02-21,15.4
2017-02-22,15.15
2017-02-23,15.35
2017-02-24,15.1
2017-02-27,15.25
2017-02-28,14.95
2017-03-01,15.15
2017-03-02,15.65
2017-03-03,16.450001
2017-03-06,16.299999
2017-03-07,16.4
2017-03-08,17.0
2017-03-09,16.35
2017-03-10,16.450001
2017-03-13,16.700001
2017-03-14,16.65
2017-03-15,16.9
2017-03-16,16.549999
2017-03-17,16.549999
2017-03-20,16.4
2017-03-21,15.3
2017-03-22,15.55
2017-03-23,15.75
2017-03-24,15.85
2017-03-27,17.299999
2017-03-28,17.549999
2017-03-29,18.6
2017-03-30,18.799999
2017-03-31,19.25
2017-04-03,18.6
2017-04-04,22.85
2017-04-05,22.75
2017-04-06,22.950001
2017-04-07,22.48
2017-04-10,22.5
2017-04-11,22.15
2017-04-12,21.6
2017-04-13,21.9
2017-04-17,21.9
2017-04-18,21.4
2017-04-19,21.35
2017-04-20,21.6
2017-04-21,22.0
2017-04-24,21.4
2017-04-25,21.75
2017-04-26,22.0
2017-04-27,21.65
2017-04-28,21.450001
2017-05-01,21.450001
2017-05-02,21.15
2017-05-03,20.549999
2017-05-04,23.6
2017-05-05,23.25
2017-05-08,22.35
2017-05-09,22.549999
2017-05-10,23.299999
2017-05-11,23.5
2017-05-12,22.950001
2017-05-15,23.15
2017-05-16,22.5
2017-05-17,21.549999
2017-05-18,21.4
2017-05-19,21.549999
2017-05-22,21.35
2017-05-23,21.15
2017-05-24,20.85
2017-05-25,20.75
2017-05-26,20.1
2017-05-30,20.15
2017-05-31,20.049999
2017-06-01,20.6
2017-06-02,21.0
2017-06-05,20.35
2017-06-06,20.700001
2017-06-07,20.799999
2017-06-08,20.700001
2017-06-09,20.700001
2017-06-12,21.9
2017-06-13,22.200001
2017-06-14,22.4
2017-06-15,22.0
2017-06-16,22.5
2017-06-19,24.200001
2017-06-20,23.299999
2017-06-21,23.549999
2017-06-22,24.1
2017-06-23,23.75
2017-06-26,24.6
2017-06-27,25.049999
2017-06-28,25.299999
2017-06-29,25.450001
2017-06-30,24.1
2017-07-03,24.200001
2017-07-05,23.65
2017-07-06,23.35
2017-07-07,23.85
2017-07-10,23.5
2017-07-11,23.9
2017-07-12,24.25
2017-07-13,24.549999
2017-07-14,24.049999
2017-07-17,24.950001
2017-07-18,24.0
2017-07-19,22.549999
2017-07-20,22.0
2017-07-21,21.35
2017-07-24,20.200001
2017-07-25,20.6
2017-07-26,21.450001
2017-07-27,20.75
2017-07-28,20.299999
2017-07-31,19.450001
2017-08-01,19.25
2017-08-02,20.200001
2017-08-03,19.15
2017-08-04,19.5
2017-08-07,21.549999
2017-08-08,22.9
2017-08-09,20.450001
2017-08-10,19.65
2017-08-11,19.799999
2017-08-14,20.5
2017-08-15,20.75
2017-08-16,20.4
2017-08-17,19.700001
2017-08-18,19.450001
2017-08-21,18.9
2017-08-22,19.049999
2017-08-23,24.25
2017-08-24,24.700001
2017-08-25,24.549999
2017-08-28,25.6
2017-08-29,25.780001000000002
2017-08-30,26.6
2017-08-31,28.200001
2017-09-01,28.049999
2017-09-05,27.4
2017-09-06,27.200001
2017-09-07,27.15
2017-09-08,27.5
2017-09-11,26.450001
2017-09-12,26.0
2017-09-13,25.450001
2017-09-14,24.5
2017-09-15,24.75
2017-09-18,24.6
2017-09-19,24.25
2017-09-20,24.85
2017-09-21,24.799999
2017-09-22,24.700001
2017-09-25,24.75
2017-09-26,24.700001
2017-09-27,25.15
2017-09-28,25.200001
2017-09-29,25.1
2017-10-02,25.6
2017-10-03,25.299999
2017-10-04,25.200001
2017-10-05,25.4
2017-10-06,25.4
2017-10-09,25.0
2017-10-10,24.950001
2017-10-11,24.700001
2017-10-12,24.4
2017-10-13,24.4
2017-10-16,23.75
2017-10-17,24.25
2017-10-18,23.35
2017-10-19,23.25
2017-10-20,23.200001
2017-10-23,22.35
2017-10-24,22.4
2017-10-25,22.0
2017-10-26,21.15
2017-10-27,21.700001
2017-10-30,21.65
2017-10-31,21.4
2017-11-01,21.700001
2017-11-02,21.9
2017-11-03,22.4
2017-11-06,22.35
2017-11-07,21.799999
2017-11-08,21.299999
2017-11-09,21.4
2017-11-10,21.65
2017-11-13,21.65
2017-11-14,20.129998999999998
2017-11-15,20.129998999999998
2017-11-16,20.450001
2017-11-17,20.4
2017-11-20,20.4
2017-11-21,20.1
2017-11-22,20.65
2017-11-24,20.450001
2017-11-27,19.5
2017-11-28,19.65
2017-11-29,18.549999
2017-11-30,18.85
2017-12-01,18.65
2017-12-04,18.549999
2017-12-05,17.950001
2017-12-06,17.65
2017-12-07,17.65
2017-12-08,17.450001
2017-12-11,17.65
2017-12-12,17.5
2017-12-13,17.9
2017-12-14,17.450001
2017-12-15,17.799999
2017-12-18,17.950001
2017-12-19,17.85
2017-12-20,17.75
2017-12-21,18.25
2017-12-22,17.950001
2017-12-26,18.049999
2017-12-27,18.25
2017-12-28,18.15
2017-12-29,17.9
2018-01-02,18.75
2018-01-03,18.700001
2018-01-04,18.85
2018-01-05,18.77
2018-01-08,18.6
2018-01-09,18.1
2018-01-10,18.15
2018-01-11,18.200001
2018-01-12,17.85
2018-01-16,17.75
2018-01-17,17.68
2018-01-18,15.85
2018-01-19,15.93
2018-01-22,16.200001
2018-01-23,16.15
2018-01-24,15.8
2018-01-25,15.75
2018-01-26,15.45
2018-01-29,15.45
2018-01-30,15.65
2018-01-31,15.25
2018-02-01,15.15
2018-02-02,14.55
2018-02-05,13.85
2018-02-06,14.0
2018-02-07,13.75
2018-02-08,12.7
2018-02-09,12.65
2018-02-12,13.85
2018-02-13,13.6
2018-02-14,14.15
2018-02-15,13.95
2018-02-16,13.98
2018-02-20,13.6
2018-02-21,13.5
2018-02-22,13.2
2018-02-23,13.35
2018-02-26,13.7
2018-02-27,13.4
2018-02-28,13.1
2018-03-01,12.8
2018-03-02,13.15
2018-03-05,13.7
2018-03-06,13.7
2018-03-07,13.8
2018-03-08,14.25
2018-03-09,14.4
2018-03-12,15.3
2018-03-13,14.85
2018-03-14,14.6
2018-03-15,14.5
2018-03-16,14.4
2018-03-19,13.85
2018-03-20,13.45
2018-03-21,13.55
2018-03-22,13.6
2018-03-23,13.4
2018-03-26,13.55
2018-03-27,12.65
2018-03-28,12.8
2018-03-29,13.0
2018-04-02,13.1
2018-04-03,13.35
2018-04-04,13.3
2018-04-05,13.15
2018-04-06,13.05
2018-04-09,12.9
2018-04-10,12.95
2018-04-11,13.2
2018-04-12,13.65
2018-04-13,13.9
2018-04-16,13.35
2018-04-17,13.55
2018-04-18,13.25
2018-04-19,11.23
2018-04-20,11.0
2018-04-23,10.85
2018-04-24,10.3
2018-04-25,11.1
2018-04-26,10.6
2018-04-27,10.6
2018-04-30,10.7
2018-05-01,10.95
2018-05-02,11.05
2018-05-03,10.8
2018-05-04,11.2
2018-05-07,11.15
2018-05-08,11.1
2018-05-09,11.2
2018-05-10,10.95
2018-05-11,11.4
2018-05-14,11.5
2018-05-15,11.9
2018-05-16,11.65
