Date,DISCK
2017-12-28,21.280001000000002
2017-12-29,21.17
2018-01-02,21.83
2018-01-03,21.48
2018-01-04,20.889999
2018-01-05,20.790001
2018-01-08,21.129998999999998
2018-01-09,20.5
2018-01-10,21.690001000000002
2018-01-11,22.709999
2018-01-12,23.0
2018-01-16,23.200001
2018-01-17,23.4
2018-01-18,24.23
2018-01-19,24.43
2018-01-22,25.09
2018-01-23,24.5
2018-01-24,24.67
2018-01-25,24.440001000000002
2018-01-26,24.82
2018-01-29,24.700001
2018-01-30,23.870001000000002
2018-01-31,23.860001
2018-02-01,24.17
2018-02-02,22.799999
2018-02-05,21.709999
2018-02-06,22.66
2018-02-07,21.950001
2018-02-08,21.58
2018-02-09,21.389999
2018-02-12,21.870001000000002
2018-02-13,22.27
2018-02-14,22.68
2018-02-15,22.82
2018-02-16,22.65
2018-02-20,23.040001
2018-02-21,22.889999
2018-02-22,22.6
2018-02-23,22.74
2018-02-26,23.83
2018-02-27,24.75
2018-02-28,22.98
2018-03-01,22.700001
2018-03-02,23.15
2018-03-05,23.01
2018-03-06,22.860001
2018-03-07,22.389999
2018-03-08,22.459999
2018-03-09,22.49
2018-03-12,22.620001000000002
2018-03-13,22.450001
2018-03-14,22.25
2018-03-15,21.610001
2018-03-16,21.58
2018-03-19,21.24
2018-03-20,20.309998999999998
2018-03-21,20.5
2018-03-22,19.879998999999998
2018-03-23,19.42
2018-03-26,19.889999
2018-03-27,19.73
2018-03-28,19.27
2018-03-29,19.52
2018-04-02,19.57
2018-04-03,20.17
2018-04-04,20.66
2018-04-05,20.73
2018-04-06,20.73
2018-04-09,20.67
2018-04-10,20.68
2018-04-11,20.549999
2018-04-12,21.35
2018-04-13,21.040001
2018-04-16,21.49
2018-04-17,21.959999
2018-04-18,21.74
2018-04-19,21.629998999999998
2018-04-20,21.459999
2018-04-23,22.139999
2018-04-24,22.35
2018-04-25,22.559998999999998
2018-04-26,22.639999
2018-04-27,22.5
2018-04-30,22.219998999999998
2018-05-01,22.549999
2018-05-02,22.280001000000002
2018-05-03,21.629998999999998
2018-05-04,21.879998999999998
2018-05-07,22.129998999999998
2018-05-08,21.83
2018-05-09,21.110001
2018-05-10,22.57
2018-05-11,22.84
2018-05-14,22.51
2018-05-15,21.700001
2018-05-16,22.450001
2018-05-17,21.82
2018-05-18,21.42
2018-05-21,21.440001000000002
2018-05-22,22.0
2018-05-23,21.34
2018-05-24,21.24
2018-05-25,20.950001
2018-05-29,20.41
2018-05-30,19.940001000000002
2018-05-31,19.77
2018-06-01,19.85
2018-06-04,19.969998999999998
2018-06-05,20.65
2018-06-06,21.17
2018-06-07,21.469998999999998
2018-06-08,21.799999
2018-06-11,22.629998999999998
2018-06-12,22.82
2018-06-13,23.139999
2018-06-14,24.15
2018-06-15,25.309998999999998
2018-06-18,25.34
2018-06-19,25.68
2018-06-20,26.18
2018-06-21,25.940001000000002
2018-06-22,26.25
2018-06-25,26.1
2018-06-26,25.85
2018-06-27,26.08
2018-06-28,26.299999
2018-06-29,25.5
2018-07-02,25.58
2018-07-03,25.34
2018-07-05,25.57
2018-07-06,25.76
2018-07-09,26.139999
2018-07-10,26.219998999999998
2018-07-11,25.610001
2018-07-12,25.52
2018-07-13,25.51
2018-07-16,25.35
2018-07-17,24.6
2018-07-18,24.77
2018-07-19,24.700001
2018-07-20,24.59
2018-07-23,24.6
2018-07-24,24.129998999999998
2018-07-25,24.059998999999998
2018-07-26,24.440001000000002
2018-07-27,24.26
2018-07-30,24.299999
2018-07-31,24.549999
2018-08-01,24.200001
2018-08-02,24.440001000000002
2018-08-03,24.940001000000002
2018-08-06,24.809998999999998
2018-08-07,23.799999
2018-08-08,23.959999
2018-08-09,24.309998999999998
2018-08-10,24.17
2018-08-13,24.129998999999998
2018-08-14,24.559998999999998
2018-08-15,24.23
2018-08-16,24.49
2018-08-17,24.92
2018-08-20,25.82
2018-08-21,27.309998999999998
2018-08-22,26.82
2018-08-23,26.58
2018-08-24,26.32
2018-08-27,26.52
2018-08-28,26.049999
2018-08-29,26.120001000000002
2018-08-30,26.129998999999998
2018-08-31,25.639999
2018-09-04,25.32
2018-09-05,25.440001000000002
2018-09-06,25.43
2018-09-07,25.75
2018-09-10,26.209999
2018-09-11,26.459999
2018-09-12,28.360001
2018-09-13,29.219998999999998
2018-09-14,29.549999
2018-09-17,29.299999
2018-09-18,28.959999
2018-09-19,29.43
2018-09-20,29.620001000000002
2018-09-21,29.07
2018-09-24,29.120001000000002
2018-09-25,28.93
2018-09-26,29.01
2018-09-27,29.42
2018-09-28,29.58
2018-10-01,29.870001000000002
2018-10-02,30.370001000000002
2018-10-03,30.620001000000002
2018-10-04,30.59
2018-10-05,30.24
2018-10-08,30.23
2018-10-09,29.780001000000002
2018-10-10,29.34
2018-10-11,28.450001
2018-10-12,29.049999
2018-10-15,29.42
2018-10-16,30.08
2018-10-17,30.1
2018-10-18,30.09
2018-10-19,30.209999
2018-10-22,30.110001
2018-10-23,29.73
2018-10-24,27.08
2018-10-25,28.190001000000002
2018-10-26,27.42
2018-10-29,27.59
2018-10-30,28.370001000000002
2018-10-31,29.309998999999998
2018-11-01,29.780001000000002
2018-11-02,29.139999
2018-11-05,29.98
2018-11-06,30.01
2018-11-07,29.85
2018-11-08,30.41
2018-11-09,29.709999
2018-11-12,29.209999
2018-11-13,28.889999
2018-11-14,28.950001
2018-11-15,28.719998999999998
2018-11-16,28.559998999999998
2018-11-19,27.84
2018-11-20,26.82
2018-11-21,27.65
2018-11-23,27.530001000000002
2018-11-26,27.35
2018-11-27,27.15
2018-11-28,28.200001
2018-11-29,28.66
2018-11-30,27.93
2018-12-03,25.870001000000002
2018-12-04,25.77
2018-12-06,26.99
2018-12-07,26.9
2018-12-10,26.4
2018-12-11,25.91
2018-12-12,26.049999
2018-12-13,25.99
2018-12-14,26.02
2018-12-17,25.629998999999998
2018-12-18,25.110001
2018-12-19,25.15
2018-12-20,24.25
2018-12-21,23.49
2018-12-24,22.82
2018-12-26,23.719998999999998
2018-12-27,22.9
2018-12-28,22.83
2018-12-31,23.08
2019-01-02,23.83
2019-01-03,23.889999
2019-01-04,24.35
2019-01-07,24.700001
2019-01-08,25.200001
2019-01-09,25.32
2019-01-10,24.940001000000002
2019-01-11,25.18
2019-01-14,25.09
2019-01-15,25.129998999999998
2019-01-16,25.190001000000002
2019-01-17,25.48
2019-01-18,25.92
2019-01-22,24.889999
2019-01-23,24.790001
2019-01-24,25.459999
2019-01-25,25.77
2019-01-28,25.91
2019-01-29,25.58
2019-01-30,25.16
2019-01-31,26.65
2019-02-01,26.68
2019-02-04,26.530001000000002
2019-02-05,27.129998999999998
2019-02-06,27.299999
2019-02-07,26.799999
2019-02-08,27.34
2019-02-11,26.85
2019-02-12,26.469998999999998
2019-02-13,26.719998999999998
2019-02-14,27.190001000000002
2019-02-15,27.65
2019-02-19,27.360001
2019-02-20,27.42
2019-02-21,27.299999
2019-02-22,27.51
2019-02-25,27.57
2019-02-26,26.9
2019-02-27,27.030001000000002
2019-02-28,27.25
2019-03-01,27.51
2019-03-04,27.120001000000002
2019-03-05,27.299999
2019-03-06,27.17
2019-03-07,26.870001000000002
2019-03-08,27.290001
2019-03-11,26.940001000000002
2019-03-12,26.93
2019-03-13,25.620001000000002
2019-03-14,26.15
2019-03-15,25.9
2019-03-18,25.84
2019-03-19,25.870001000000002
2019-03-20,25.209999
2019-03-21,25.440001000000002
2019-03-22,25.450001
2019-03-25,25.66
2019-03-26,26.110001
2019-03-27,25.91
2019-03-28,25.32
2019-03-29,25.42
2019-04-01,26.18
2019-04-02,25.85
2019-04-03,26.24
2019-04-04,27.16
2019-04-05,27.610001
2019-04-08,27.040001
2019-04-09,26.98
2019-04-10,28.25
2019-04-11,27.83
2019-04-12,28.0
2019-04-15,27.959999
2019-04-16,28.07
2019-04-17,28.23
2019-04-18,28.030001000000002
2019-04-22,27.16
2019-04-23,27.549999
2019-04-24,28.450001
2019-04-25,28.559998999999998
2019-04-26,29.49
2019-04-29,29.33
2019-04-30,28.76
2019-05-01,28.860001
2019-05-02,27.65
2019-05-03,27.77
2019-05-06,27.5
2019-05-07,27.1
2019-05-08,27.35
2019-05-09,26.940001000000002
2019-05-10,26.77
2019-05-13,25.75
2019-05-14,26.25
2019-05-15,26.18
2019-05-16,26.25
2019-05-17,26.219998999999998
2019-05-20,25.83
2019-05-21,26.34
2019-05-22,25.780001000000002
2019-05-23,25.48
2019-05-24,25.51
2019-05-28,25.91
2019-05-29,25.700001
2019-05-30,25.620001000000002
2019-05-31,25.639999
2019-06-03,25.530001000000002
2019-06-04,26.68
2019-06-05,26.209999
2019-06-06,26.389999
2019-06-07,26.49
2019-06-10,26.34
2019-06-11,27.0
2019-06-12,27.209999
2019-06-13,27.77
2019-06-14,26.84
2019-06-17,27.200001
2019-06-18,27.25
2019-06-19,28.040001
2019-06-20,28.41
2019-06-21,28.280001000000002
2019-06-24,28.540001
2019-06-25,27.57
2019-06-26,27.280001000000002
2019-06-27,27.450001
2019-06-28,28.450001
2019-07-01,28.33
2019-07-02,28.4
2019-07-03,28.379998999999998
2019-07-05,28.719998999999998
2019-07-08,28.799999
2019-07-09,29.030001000000002
2019-07-10,28.969998999999998
2019-07-11,29.16
2019-07-12,29.799999
2019-07-15,29.809998999999998
2019-07-16,30.030001000000002
2019-07-17,29.32
2019-07-18,28.82
2019-07-19,29.0
2019-07-22,28.66
2019-07-23,28.73
2019-07-24,29.280001000000002
2019-07-25,29.26
2019-07-26,29.26
2019-07-29,29.0
2019-07-30,28.870001000000002
2019-07-31,28.24
2019-08-01,27.83
2019-08-02,27.32
2019-08-05,26.98
2019-08-06,27.280001000000002
2019-08-07,27.469998999999998
2019-08-08,27.42
2019-08-09,27.24
2019-08-12,27.09
2019-08-13,27.35
2019-08-14,25.52
2019-08-15,25.33
2019-08-16,26.1
2019-08-19,26.6
2019-08-20,26.4
2019-08-21,26.5
2019-08-22,26.26
2019-08-23,25.33
2019-08-26,25.57
2019-08-27,24.889999
2019-08-28,25.370001000000002
2019-08-29,26.110001
2019-08-30,26.030001000000002
2019-09-03,25.440001000000002
2019-09-04,25.540001
2019-09-05,25.77
2019-09-06,25.67
2019-09-09,25.76
2019-09-10,26.879998999999998
2019-09-11,26.969998999999998
2019-09-12,26.51
2019-09-13,26.299999
2019-09-16,26.32
2019-09-17,25.620001000000002
2019-09-18,25.459999
2019-09-19,24.93
2019-09-20,24.370001000000002
2019-09-23,24.700001
2019-09-24,24.450001
2019-09-25,24.719998999999998
2019-09-26,24.450001
2019-09-27,24.709999
2019-09-30,24.620001000000002
2019-10-01,24.790001
2019-10-02,24.639999
2019-10-03,25.059998999999998
2019-10-04,25.16
2019-10-07,25.440001000000002
2019-10-08,24.959999
2019-10-09,25.209999
2019-10-10,25.57
2019-10-11,26.1
2019-10-14,25.83
2019-10-15,25.940001000000002
2019-10-16,25.870001000000002
2019-10-17,25.98
2019-10-18,25.9
2019-10-21,25.84
2019-10-22,26.16
2019-10-23,26.139999
2019-10-24,25.620001000000002
2019-10-25,25.6
2019-10-28,25.790001
2019-10-29,25.459999
2019-10-30,25.030001000000002
2019-10-31,25.24
2019-11-01,25.49
2019-11-04,26.040001
2019-11-05,26.129998999999998
2019-11-06,25.799999
2019-11-07,28.700001
2019-11-08,28.620001000000002
2019-11-11,28.65
2019-11-12,28.48
2019-11-13,27.93
2019-11-14,28.030001000000002
2019-11-15,27.879998999999998
2019-11-18,28.549999
2019-11-19,29.23
2019-11-20,29.610001
2019-11-21,29.889999
2019-11-22,30.309998999999998
2019-11-25,29.969998999999998
2019-11-26,30.98
2019-11-27,30.65
2019-11-29,30.52
2019-12-02,30.34
2019-12-03,29.98
2019-12-04,29.93
2019-12-05,29.870001000000002
2019-12-06,29.889999
2019-12-09,29.93
2019-12-10,29.99
2019-12-11,29.92
2019-12-12,30.1
2019-12-13,30.059998999999998
2019-12-16,30.09
2019-12-17,30.09
2019-12-18,30.09
2019-12-19,30.389999
2019-12-20,30.780001000000002
2019-12-23,30.57
2019-12-24,30.799999
2019-12-26,30.93
2019-12-27,30.76
2019-12-30,30.51
2019-12-31,30.49
2020-01-02,30.190001000000002
2020-01-03,30.02
2020-01-06,29.959999
2020-01-07,29.99
2020-01-08,30.15
2020-01-09,30.24
2020-01-10,29.879998999999998
2020-01-13,29.809998999999998
2020-01-14,29.969998999999998
2020-01-15,30.290001
2020-01-16,30.6
2020-01-17,30.48
2020-01-21,30.09
2020-01-22,30.1
2020-01-23,28.74
2020-01-24,28.65
2020-01-27,28.540001
2020-01-28,28.93
2020-01-29,28.23
2020-01-30,28.379998999999998
2020-01-31,27.77
2020-02-03,27.68
2020-02-04,28.26
2020-02-05,29.07
2020-02-06,28.540001
2020-02-07,28.35
2020-02-10,28.360001
2020-02-11,28.65
2020-02-12,28.860001
2020-02-13,28.9
2020-02-14,28.73
2020-02-18,28.870001000000002
2020-02-19,29.030001000000002
2020-02-20,28.6
2020-02-21,27.93
2020-02-24,27.129998999999998
2020-02-25,26.299999
2020-02-26,25.42
2020-02-27,23.790001
2020-02-28,25.1
2020-03-02,25.17
2020-03-03,25.08
2020-03-04,25.110001
2020-03-05,23.82
2020-03-06,24.07
2020-03-09,22.540001
2020-03-10,23.82
2020-03-11,22.99
2020-03-12,21.190001000000002
2020-03-13,21.290001
2020-03-16,18.9
2020-03-17,19.530001000000002
2020-03-18,17.639999
2020-03-19,18.889999
2020-03-20,16.870001000000002
2020-03-23,16.459999
2020-03-24,18.08
2020-03-25,18.82
2020-03-26,18.75
2020-03-27,17.16
2020-03-30,17.950001
2020-03-31,17.540001
2020-04-01,17.639999
2020-04-02,17.07
2020-04-03,16.84
2020-04-06,18.08
2020-04-07,18.709999
2020-04-08,19.43
2020-04-09,20.139999
2020-04-13,19.85
2020-04-14,20.24
2020-04-15,19.440001000000002
2020-04-16,19.52
2020-04-17,20.200001
2020-04-20,19.74
2020-04-21,19.01
2020-04-22,18.559998999999998
2020-04-23,18.6
2020-04-24,19.139999
2020-04-27,20.700001
2020-04-28,21.290001
2020-04-29,22.5
2020-04-30,20.41
2020-05-01,19.540001
2020-05-04,19.93
2020-05-05,19.360001
2020-05-06,19.040001
2020-05-07,18.870001000000002
2020-05-08,19.35
