Date,SFD
1986-02-13,0.7032
1986-02-14,0.711
1986-02-18,0.7266
1986-02-19,0.7266
1986-02-20,0.7344
1986-02-21,0.7422
1986-02-24,0.711
1986-02-25,0.6797
1986-02-26,0.6954
1986-02-27,0.7188
1986-02-28,0.7032
1986-03-03,0.6875
1986-03-04,0.6954
1986-03-05,0.7188
1986-03-06,0.7188
1986-03-07,0.7032
1986-03-10,0.711
1986-03-11,0.7422
1986-03-12,0.7579
1986-03-13,0.7813
1986-03-14,0.8438
1986-03-17,0.8125
1986-03-18,0.8047
1986-03-19,0.7891
1986-03-20,0.7813
1986-03-21,0.7813
1986-03-24,0.7735
1986-03-25,0.7579
1986-03-26,0.7579
1986-03-27,0.7657
1986-03-31,0.7657
1986-04-01,0.7344
1986-04-02,0.7032
1986-04-03,0.7188
1986-04-04,0.7032
1986-04-07,0.711
1986-04-08,0.711
1986-04-09,0.7266
1986-04-10,0.7735
1986-04-11,0.7735
1986-04-14,0.7735
1986-04-15,0.75
1986-04-16,0.75
1986-04-17,0.7344
1986-04-18,0.75
1986-04-21,0.7344
1986-04-22,0.7422
1986-04-23,0.75
1986-04-24,0.7657
1986-04-25,0.7813
1986-04-28,0.7657
1986-04-29,0.7657
1986-04-30,0.7579
1986-05-01,0.75
1986-05-02,0.75
1986-05-05,0.7422
1986-05-06,0.754
1986-05-07,0.7344
1986-05-08,0.7266
1986-05-09,0.7266
1986-05-12,0.711
1986-05-13,0.711
1986-05-14,0.7032
1986-05-15,0.7266
1986-05-16,0.7422
1986-05-19,0.7422
1986-05-20,0.7813
1986-05-21,0.7579
1986-05-22,0.7969
1986-05-23,0.8438
1986-05-27,0.875
1986-05-28,0.875
1986-05-29,0.7969
1986-05-30,0.8047
1986-06-02,0.8204
1986-06-03,0.8204
1986-06-04,0.836
1986-06-05,0.8243
1986-06-06,0.836
1986-06-09,0.8125
1986-06-10,0.8125
1986-06-11,0.8047
1986-06-12,0.8204
1986-06-13,0.8047
1986-06-16,0.8047
1986-06-17,0.8204
1986-06-18,0.8204
1986-06-19,0.8047
1986-06-20,0.8047
1986-06-23,0.8125
1986-06-24,0.8047
1986-06-25,0.7813
1986-06-26,0.7852
1986-06-27,0.7813
1986-06-30,0.7969
1986-07-01,0.7969
1986-07-02,0.8047
1986-07-03,0.7891
1986-07-07,0.7813
1986-07-08,0.75
1986-07-09,0.7618
1986-07-10,0.75
1986-07-11,0.7579
1986-07-14,0.7266
1986-07-15,0.7032
1986-07-16,0.711
1986-07-17,0.7422
1986-07-18,0.7422
1986-07-21,0.7188
1986-07-22,0.7032
1986-07-23,0.6954
1986-07-24,0.6954
1986-07-25,0.7032
1986-07-28,0.711
1986-07-29,0.6954
1986-07-30,0.711
1986-07-31,0.711
1986-08-01,0.7813
1986-08-04,0.8282
1986-08-05,0.8438
1986-08-06,0.8438
1986-08-07,0.875
1986-08-08,0.8672
1986-08-11,0.875
1986-08-12,0.9454
1986-08-13,0.9844
1986-08-14,1.0235
1986-08-15,1.086
1986-08-18,1.0469
1986-08-19,1.0469
1986-08-20,1.0391
1986-08-21,1.0157
1986-08-22,1.0
1986-08-25,1.0079
1986-08-26,1.0157
1986-08-27,1.0547
1986-08-28,1.1016
1986-08-29,1.1641
1986-09-02,1.125
1986-09-03,1.0938
1986-09-04,1.1329
1986-09-05,1.125
1986-09-08,1.125
1986-09-09,1.1172
1986-09-10,1.1094
1986-09-11,1.0704
1986-09-12,1.0469
1986-09-15,1.0469
1986-09-16,1.0313
1986-09-17,1.0235
1986-09-18,0.9688
1986-09-19,0.9922
1986-09-22,1.0313
1986-09-23,1.0547
1986-09-24,1.0782
1986-09-25,1.0625
1986-09-26,1.0547
1986-09-29,1.0391
1986-09-30,1.0391
1986-10-01,1.0547
1986-10-02,1.0704
1986-10-03,1.125
1986-10-06,1.1094
1986-10-07,1.0782
1986-10-08,1.1407
1986-10-09,1.125
1986-10-10,1.1407
1986-10-13,1.125
1986-10-14,1.1407
1986-10-15,1.1094
1986-10-16,1.1641
1986-10-17,1.1563
1986-10-20,1.125
1986-10-21,1.1094
1986-10-22,1.1094
1986-10-23,1.1407
1986-10-24,1.0782
1986-10-27,1.1094
1986-10-28,1.1563
1986-10-29,1.25
1986-10-30,1.25
1986-10-31,1.2735
1986-11-03,1.2813
1986-11-04,1.2969
1986-11-05,1.4063
1986-11-06,1.4063
1986-11-07,1.4063
1986-11-10,1.3438
1986-11-11,1.4141
1986-11-12,1.3438
1986-11-13,1.3125
1986-11-14,1.3438
1986-11-17,1.3282
1986-11-18,1.2657
1986-11-19,1.25
1986-11-20,1.2813
1986-11-21,1.2969
1986-11-24,1.2657
1986-11-25,1.2813
1986-11-26,1.2657
1986-11-28,1.2813
1986-12-01,1.2735
1986-12-02,1.3125
1986-12-03,1.3282
1986-12-04,1.3438
1986-12-05,1.3125
1986-12-08,1.3125
1986-12-09,1.2813
1986-12-10,1.25
1986-12-11,1.2422
1986-12-12,1.25
1986-12-15,1.25
1986-12-16,1.2344
1986-12-17,1.2032
1986-12-18,1.1407
1986-12-19,1.1563
1986-12-22,1.1407
1986-12-23,1.1329
1986-12-24,1.125
1986-12-26,1.125
1986-12-29,1.1094
1986-12-30,1.125
1986-12-31,1.1094
1987-01-02,1.1563
1987-01-05,1.1094
1987-01-06,1.1094
1987-01-07,1.1719
1987-01-08,1.2188
1987-01-09,1.2813
1987-01-12,1.3282
1987-01-13,1.375
1987-01-14,1.375
1987-01-15,1.375
1987-01-16,1.3907
1987-01-19,1.3907
1987-01-20,1.4375
1987-01-21,1.4844
1987-01-22,1.5
1987-01-23,1.4532
1987-01-26,1.4532
1987-01-27,1.4375
1987-01-28,1.4688
1987-01-29,1.4688
1987-01-30,1.4844
1987-02-02,1.5313
1987-02-03,1.5938
1987-02-04,1.6563
1987-02-05,1.6875
1987-02-06,1.625
1987-02-09,1.625
1987-02-10,1.5782
1987-02-11,1.5782
1987-02-12,1.5938
1987-02-13,1.6407
1987-02-17,1.6875
1987-02-18,1.7032
1987-02-19,1.6875
1987-02-20,1.6563
1987-02-23,1.6094
1987-02-24,1.5782
1987-02-25,1.5782
1987-02-26,1.5938
1987-02-27,1.5625
1987-03-02,1.5782
1987-03-03,1.625
1987-03-04,1.6407
1987-03-05,1.6719
1987-03-06,1.6407
1987-03-09,1.6407
1987-03-10,1.6719
1987-03-11,1.6719
1987-03-12,1.7032
1987-03-13,1.6563
1987-03-16,1.6563
1987-03-17,1.6719
1987-03-18,1.6875
1987-03-19,1.7032
1987-03-20,1.6407
1987-03-23,1.6407
1987-03-24,1.6094
1987-03-25,1.6094
1987-03-26,1.5782
1987-03-27,1.5782
1987-03-30,1.5
1987-03-31,1.5
1987-04-01,1.4688
1987-04-02,1.4844
1987-04-03,1.4844
1987-04-06,1.5157
1987-04-07,1.4922
1987-04-08,1.4688
1987-04-09,1.4375
1987-04-10,1.4688
1987-04-13,1.375
1987-04-14,1.3282
1987-04-15,1.3438
1987-04-16,1.3907
1987-04-20,1.375
1987-04-21,1.4063
1987-04-22,1.4063
1987-04-23,1.3907
1987-04-24,1.3594
1987-04-27,1.3125
1987-04-28,1.2813
1987-04-29,1.2813
1987-04-30,1.2813
1987-05-01,1.2813
1987-05-04,1.2969
1987-05-05,1.3125
1987-05-06,1.3594
1987-05-07,1.3907
1987-05-08,1.3594
1987-05-11,1.3594
1987-05-12,1.2969
1987-05-13,1.2969
1987-05-14,1.3282
1987-05-15,1.2813
1987-05-18,1.2657
1987-05-19,1.2188
1987-05-20,1.1563
1987-05-21,1.1407
1987-05-22,1.1407
1987-05-26,1.1719
1987-05-27,1.1875
1987-05-28,1.1563
1987-05-29,1.1563
1987-06-01,1.2188
1987-06-02,1.1875
1987-06-03,1.2344
1987-06-04,1.25
1987-06-05,1.2969
1987-06-08,1.2969
1987-06-09,1.3438
1987-06-10,1.3282
1987-06-11,1.3438
1987-06-12,1.3438
1987-06-15,1.3438
1987-06-16,1.3125
1987-06-17,1.2969
1987-06-18,1.3282
1987-06-19,1.3125
1987-06-22,1.3125
1987-06-23,1.2969
1987-06-24,1.2969
1987-06-25,1.3282
1987-06-26,1.3125
1987-06-29,1.2969
1987-06-30,1.3282
1987-07-01,1.2969
1987-07-02,1.2969
1987-07-06,1.2969
1987-07-07,1.2969
1987-07-08,1.2813
1987-07-09,1.2813
1987-07-10,1.2813
1987-07-13,1.2657
1987-07-14,1.2344
1987-07-15,1.2032
1987-07-16,1.2032
1987-07-17,1.2032
1987-07-20,1.1875
1987-07-21,1.1563
1987-07-22,1.1875
1987-07-23,1.1719
1987-07-24,1.1563
1987-07-27,1.1875
1987-07-28,1.1875
1987-07-29,1.1719
1987-07-30,1.1719
1987-07-31,1.2188
1987-08-03,1.1875
1987-08-04,1.1719
1987-08-05,1.1719
1987-08-06,1.1875
1987-08-07,1.1563
1987-08-10,1.1875
1987-08-11,1.1719
1987-08-12,1.1407
1987-08-13,1.1563
1987-08-14,1.1563
1987-08-17,1.1407
1987-08-18,1.1094
1987-08-19,1.1094
1987-08-20,1.1094
1987-08-21,1.125
1987-08-24,1.1563
1987-08-25,1.1719
1987-08-26,1.1875
1987-08-27,1.1563
1987-08-28,1.1875
1987-08-31,1.1875
1987-09-01,1.2188
1987-09-02,1.1875
1987-09-03,1.1875
1987-09-04,1.2032
1987-09-08,1.2032
1987-09-09,1.1719
1987-09-10,1.1719
1987-09-11,1.1719
1987-09-14,1.1641
1987-09-15,1.1407
1987-09-16,1.125
1987-09-17,1.1563
1987-09-18,1.1875
1987-09-21,1.1719
1987-09-22,1.2032
1987-09-23,1.1875
1987-09-24,1.1797
1987-09-25,1.1875
1987-09-28,1.2344
1987-09-29,1.2657
1987-09-30,1.3125
1987-10-01,1.3282
1987-10-02,1.3125
1987-10-05,1.2813
1987-10-06,1.2657
1987-10-07,1.2969
1987-10-08,1.25
1987-10-09,1.2813
1987-10-12,1.25
1987-10-13,1.2813
1987-10-14,1.2813
1987-10-15,1.2344
1987-10-16,1.1719
1987-10-19,1.125
1987-10-20,0.9844
1987-10-21,1.0469
1987-10-22,1.0938
1987-10-23,1.0625
1987-10-26,1.0469
1987-10-27,0.9375
1987-10-28,0.9454
1987-10-29,0.9688
1987-10-30,1.0157
1987-11-02,1.0235
1987-11-03,0.9844
1987-11-04,1.0157
1987-11-05,1.0157
1987-11-06,1.0625
1987-11-09,1.0782
1987-11-10,1.0469
1987-11-11,1.0782
1987-11-12,1.0782
1987-11-13,1.0938
1987-11-16,1.0938
1987-11-17,1.125
1987-11-18,1.0938
1987-11-19,1.0938
1987-11-20,1.1094
1987-11-23,1.1094
1987-11-24,1.2422
1987-11-25,1.2813
1987-11-27,1.2344
1987-11-30,1.25
1987-12-01,1.25
1987-12-02,1.25
1987-12-03,1.2188
1987-12-04,1.1719
1987-12-07,1.1875
1987-12-08,1.1875
1987-12-09,1.2032
1987-12-10,1.1875
1987-12-11,1.2344
1987-12-14,1.2344
1987-12-15,1.2657
1987-12-16,1.2969
1987-12-17,1.2657
1987-12-18,1.2813
1987-12-21,1.3282
1987-12-22,1.3282
1987-12-23,1.4375
1987-12-24,1.4688
1987-12-28,1.4141
1987-12-29,1.4219
1987-12-30,1.4688
1987-12-31,1.4532
1988-01-04,1.4688
1988-01-05,1.5
1988-01-06,1.4844
1988-01-07,1.4688
1988-01-08,1.4844
1988-01-11,1.4532
1988-01-12,1.5
1988-01-13,1.4844
1988-01-14,1.5
1988-01-15,1.5
1988-01-18,1.5469
1988-01-19,1.5469
1988-01-20,1.5157
1988-01-21,1.5313
1988-01-22,1.5157
1988-01-25,1.5079
1988-01-26,1.5313
1988-01-27,1.5
1988-01-28,1.5313
1988-01-29,1.5313
1988-02-01,1.5469
1988-02-02,1.5313
1988-02-03,1.5
1988-02-04,1.4844
1988-02-05,1.5079
1988-02-08,1.5
1988-02-09,1.5157
1988-02-10,1.5
1988-02-11,1.5313
1988-02-12,1.5469
1988-02-16,1.5625
1988-02-17,1.5782
1988-02-18,1.5625
1988-02-19,1.5625
1988-02-22,1.5313
1988-02-23,1.5157
1988-02-24,1.5313
1988-02-25,1.5313
1988-02-26,1.4844
1988-02-29,1.5157
1988-03-01,1.5157
1988-03-02,1.5469
1988-03-03,1.5625
1988-03-04,1.5547
1988-03-07,1.5547
1988-03-08,1.5625
1988-03-09,1.5938
1988-03-10,1.6485
1988-03-11,1.6875
1988-03-14,1.75
1988-03-15,1.8438
1988-03-16,1.7813
1988-03-17,1.75
1988-03-18,1.7344
1988-03-21,1.6875
1988-03-22,1.7188
1988-03-23,1.7032
1988-03-24,1.6875
1988-03-25,1.7032
1988-03-28,1.6563
1988-03-29,1.6719
1988-03-30,1.6875
1988-03-31,1.6563
1988-04-04,1.6407
1988-04-05,1.625
1988-04-06,1.6407
1988-04-07,1.6172
1988-04-08,1.6563
1988-04-11,1.6407
1988-04-12,1.6719
1988-04-13,1.7188
1988-04-14,1.6875
1988-04-15,1.625
1988-04-18,1.6094
1988-04-19,1.6407
1988-04-20,1.6563
1988-04-21,1.6875
1988-04-22,1.6875
1988-04-25,1.6875
1988-04-26,1.7032
1988-04-27,1.75
1988-04-28,1.8125
1988-04-29,1.875
1988-05-02,1.875
1988-05-03,1.9219
1988-05-04,2.0
1988-05-05,1.9532
1988-05-06,2.0
1988-05-09,2.0
1988-05-10,1.9844
1988-05-11,1.9375
1988-05-12,1.9375
1988-05-13,2.1094
1988-05-16,2.0625
1988-05-17,2.0313
1988-05-18,1.9688
1988-05-19,1.9688
1988-05-20,2.0
1988-05-23,2.0
1988-05-24,2.0
1988-05-25,1.9844
1988-05-26,2.0
1988-05-27,1.9922
1988-05-31,2.0313
1988-06-01,2.1094
1988-06-02,2.0313
1988-06-03,2.0157
1988-06-06,1.9844
1988-06-07,1.9688
1988-06-08,1.9688
1988-06-09,2.0
1988-06-10,2.0
1988-06-13,1.9844
1988-06-14,2.0625
1988-06-15,2.0938
1988-06-16,2.1016
1988-06-17,2.125
1988-06-20,2.0938
1988-06-21,2.1094
1988-06-22,2.1094
1988-06-23,2.0938
1988-06-24,2.0938
1988-06-27,2.0547
1988-06-28,2.0625
1988-06-29,2.0625
1988-06-30,2.0938
1988-07-01,2.0625
1988-07-05,2.0625
1988-07-06,2.0704
1988-07-07,2.0625
1988-07-08,2.0704
1988-07-11,2.1094
1988-07-12,2.0782
1988-07-13,2.0938
1988-07-14,2.0625
1988-07-15,2.2032
1988-07-18,2.2188
1988-07-19,2.2344
1988-07-20,2.2188
1988-07-21,2.2188
1988-07-22,2.2032
1988-07-25,2.2032
1988-07-26,2.2657
1988-07-27,2.2969
1988-07-28,2.2969
1988-07-29,2.3125
1988-08-01,2.3125
1988-08-02,2.2969
1988-08-03,2.3282
1988-08-04,2.2969
1988-08-05,2.2969
1988-08-08,2.2969
1988-08-09,2.2813
1988-08-10,2.2657
1988-08-11,2.2657
1988-08-12,2.2032
1988-08-15,2.2032
1988-08-16,2.1719
1988-08-17,2.2032
1988-08-18,2.1875
1988-08-19,2.1719
1988-08-22,2.1719
1988-08-23,2.2032
1988-08-24,2.1719
1988-08-25,2.1875
1988-08-26,2.2188
1988-08-29,2.1875
1988-08-30,2.1641
1988-08-31,2.1719
1988-09-01,2.1563
1988-09-02,2.125
1988-09-06,2.1485
1988-09-07,2.1563
1988-09-08,2.1719
1988-09-09,2.1563
1988-09-12,2.1875
1988-09-13,2.1719
1988-09-14,2.1563
1988-09-15,2.1407
1988-09-16,2.1563
1988-09-19,2.1563
1988-09-20,2.1719
1988-09-21,2.1641
1988-09-22,2.1563
1988-09-23,2.1875
1988-09-26,2.1875
1988-09-27,2.1719
1988-09-28,2.2032
1988-09-29,2.2344
1988-09-30,2.2813
1988-10-03,2.25
1988-10-04,2.3438
1988-10-05,2.375
1988-10-06,2.4063
1988-10-07,2.375
1988-10-10,2.3594
1988-10-11,2.3438
1988-10-12,2.3438
1988-10-13,2.3125
1988-10-14,2.4063
1988-10-17,2.2813
1988-10-18,2.3282
1988-10-19,2.3594
1988-10-20,2.4063
1988-10-21,2.5
1988-10-24,2.5
1988-10-25,2.4532
1988-10-26,2.4688
1988-10-27,2.375
1988-10-28,2.4375
1988-10-31,2.5
1988-11-01,2.4063
1988-11-02,2.3438
1988-11-03,2.3594
1988-11-04,2.2813
1988-11-07,2.25
1988-11-08,2.25
1988-11-09,2.2188
1988-11-10,2.2813
1988-11-11,2.2188
1988-11-14,2.2813
1988-11-15,2.1875
1988-11-16,2.2032
1988-11-17,2.2813
1988-11-18,2.2188
1988-11-21,2.2188
1988-11-22,2.2188
1988-11-23,2.3438
1988-11-25,2.3438
1988-11-28,2.3282
1988-11-29,2.25
1988-11-30,2.2188
1988-12-01,2.2188
1988-12-02,2.25
1988-12-05,2.1875
1988-12-06,2.125
1988-12-07,1.9688
1988-12-08,2.0313
1988-12-09,2.0313
1988-12-12,2.0
1988-12-13,1.9844
1988-12-14,2.0313
1988-12-15,2.0313
1988-12-16,2.0313
1988-12-19,2.0313
1988-12-20,2.0
1988-12-21,1.9688
1988-12-22,2.0
1988-12-23,2.0
1988-12-27,1.9688
1988-12-28,1.9688
1988-12-29,1.9688
1988-12-30,1.9844
1989-01-03,1.9688
1989-01-04,2.0
1989-01-05,1.9688
1989-01-06,2.0
1989-01-09,1.9688
1989-01-10,1.9688
1989-01-11,1.9688
1989-01-12,1.9688
1989-01-13,1.9688
1989-01-16,2.0
1989-01-17,1.9844
1989-01-18,2.0
1989-01-19,1.9688
1989-01-20,1.9063
1989-01-23,1.875
1989-01-24,1.875
1989-01-25,1.8438
1989-01-26,1.8125
1989-01-27,1.8125
1989-01-30,1.8438
1989-01-31,1.8125
1989-02-01,1.8438
1989-02-02,1.8125
1989-02-03,1.7813
1989-02-06,1.75
1989-02-07,1.7188
1989-02-08,1.75
1989-02-09,1.8125
1989-02-10,1.75
1989-02-13,1.75
1989-02-14,1.7813
1989-02-15,1.8438
1989-02-16,1.875
1989-02-17,1.8125
1989-02-21,1.7969
1989-02-22,1.6875
1989-02-23,1.6563
1989-02-24,1.625
1989-02-27,1.6875
1989-02-28,1.7188
1989-03-01,1.6563
1989-03-02,1.7188
1989-03-03,1.7188
1989-03-06,1.75
1989-03-07,1.7813
1989-03-08,1.7813
1989-03-09,1.7813
1989-03-10,1.7188
1989-03-13,1.7188
1989-03-14,1.7188
1989-03-15,1.7188
1989-03-16,1.6563
1989-03-17,1.6563
1989-03-20,1.625
1989-03-21,1.625
1989-03-22,1.6875
1989-03-23,1.6563
1989-03-27,1.6563
1989-03-28,1.625
1989-03-29,1.625
1989-03-30,1.6563
1989-03-31,1.6563
1989-04-03,1.6407
1989-04-04,2.0
1989-04-05,2.0625
1989-04-06,2.1719
1989-04-07,2.25
1989-04-10,2.1563
1989-04-11,2.0313
1989-04-12,1.9375
1989-04-13,1.9375
1989-04-14,2.0
1989-04-17,2.0157
1989-04-18,2.0625
1989-04-19,2.125
1989-04-20,2.125
1989-04-21,2.0938
1989-04-24,2.125
1989-04-25,2.1563
1989-04-26,2.1875
1989-04-27,2.1563
1989-04-28,2.1563
1989-05-01,2.1563
1989-05-02,2.125
1989-05-03,2.125
1989-05-04,2.0313
1989-05-05,2.0313
1989-05-08,2.0313
1989-05-09,2.0625
1989-05-10,1.9688
1989-05-11,2.0313
1989-05-12,2.0313
1989-05-15,2.0313
1989-05-16,2.0313
1989-05-17,2.0625
1989-05-18,2.0
1989-05-19,2.0
1989-05-22,1.9688
1989-05-23,2.0313
1989-05-24,2.0
1989-05-25,2.0313
1989-05-26,1.9688
1989-05-30,2.0
1989-05-31,2.0
1989-06-01,2.0
1989-06-02,1.9688
1989-06-05,1.9844
1989-06-06,1.9375
1989-06-07,1.9219
1989-06-08,1.8907
1989-06-09,1.875
1989-06-12,1.875
1989-06-13,1.8907
1989-06-14,1.9063
1989-06-15,1.875
1989-06-16,1.9063
1989-06-19,1.875
1989-06-20,1.9063
1989-06-21,1.875
1989-06-22,1.9375
1989-06-23,1.9375
1989-06-26,1.9375
1989-06-27,1.875
1989-06-28,1.9063
1989-06-29,1.9063
1989-06-30,1.875
1989-07-03,1.875
1989-07-05,1.9375
1989-07-06,1.9375
1989-07-07,1.9063
1989-07-10,1.9063
1989-07-11,1.875
1989-07-12,1.8594
1989-07-13,1.8438
1989-07-14,1.8125
1989-07-17,1.875
1989-07-18,1.8438
1989-07-19,1.8438
1989-07-20,1.875
1989-07-21,1.8438
1989-07-24,1.875
1989-07-25,1.8438
1989-07-26,1.875
1989-07-27,1.8125
1989-07-28,1.875
1989-07-31,1.875
1989-08-01,1.8438
1989-08-02,1.9063
1989-08-03,2.0
1989-08-04,2.0625
1989-08-07,2.0313
1989-08-08,2.0
1989-08-09,1.9688
1989-08-10,1.9688
1989-08-11,1.875
1989-08-14,1.8438
1989-08-15,1.8438
1989-08-16,1.8438
1989-08-17,1.875
1989-08-18,1.8125
1989-08-21,1.7813
1989-08-22,1.7657
1989-08-23,1.7813
1989-08-24,1.7813
1989-08-25,1.75
1989-08-28,1.7188
1989-08-29,1.7188
1989-08-30,1.7032
1989-08-31,1.7032
1989-09-01,1.7032
1989-09-05,1.7032
1989-09-06,1.6563
1989-09-07,1.6875
1989-09-08,1.6719
1989-09-11,1.625
1989-09-12,1.7188
1989-09-13,1.75
1989-09-14,1.75
1989-09-15,1.7813
1989-09-18,1.75
1989-09-19,1.75
1989-09-20,1.75
1989-09-21,1.7813
1989-09-22,1.6875
1989-09-25,1.7188
1989-09-26,1.6875
1989-09-27,1.6875
1989-09-28,1.7032
1989-09-29,1.6875
1989-10-02,1.6875
1989-10-03,1.6563
1989-10-04,1.7188
1989-10-05,1.7188
1989-10-06,1.6563
1989-10-09,1.6563
1989-10-10,1.6875
1989-10-11,1.6563
1989-10-12,1.6875
1989-10-13,1.6563
1989-10-16,1.5938
1989-10-17,1.5625
1989-10-18,1.5938
1989-10-19,1.5938
1989-10-20,1.625
1989-10-23,1.6094
1989-10-24,1.5625
1989-10-25,1.5625
1989-10-26,1.5625
1989-10-27,1.5469
1989-10-30,1.5625
1989-10-31,1.5
1989-11-01,1.5
1989-11-02,1.5313
1989-11-03,1.5313
1989-11-06,1.5313
1989-11-07,1.5313
1989-11-08,1.5625
1989-11-09,1.5313
1989-11-10,1.5313
1989-11-13,1.5313
1989-11-14,1.4532
1989-11-15,1.5
1989-11-16,1.5313
1989-11-17,1.5938
1989-11-20,1.5938
1989-11-21,1.5938
1989-11-22,1.5938
1989-11-24,1.6094
1989-11-27,1.6719
1989-11-28,1.6094
1989-11-29,1.6094
1989-11-30,1.625
1989-12-01,1.625
1989-12-04,1.625
1989-12-05,1.625
1989-12-06,1.625
1989-12-07,1.625
1989-12-08,1.625
1989-12-11,1.625
1989-12-12,1.625
1989-12-13,1.625
1989-12-14,1.5938
1989-12-15,1.5625
1989-12-18,1.5469
1989-12-19,1.5625
1989-12-20,1.5469
1989-12-21,1.5313
1989-12-22,1.5313
1989-12-26,1.5313
1989-12-27,1.5625
1989-12-28,1.5313
1989-12-29,1.5313
1990-01-02,1.5313
1990-01-03,1.5
1990-01-04,1.5
1990-01-05,1.5
1990-01-08,1.5
1990-01-09,1.5
1990-01-10,1.5
1990-01-11,1.5
1990-01-12,1.4532
1990-01-15,1.4063
1990-01-16,1.4063
1990-01-17,1.4063
1990-01-18,1.4063
1990-01-19,1.4219
1990-01-22,1.3907
1990-01-23,1.375
1990-01-24,1.2813
1990-01-25,1.25
1990-01-26,1.25
1990-01-29,1.3125
1990-01-30,1.3125
1990-01-31,1.3438
1990-02-01,1.2969
1990-02-02,1.3125
1990-02-05,1.3438
1990-02-06,1.3125
1990-02-07,1.3438
1990-02-08,1.4375
1990-02-09,1.4375
1990-02-12,1.4063
1990-02-13,1.4063
1990-02-14,1.4375
1990-02-15,1.3907
1990-02-16,1.4375
1990-02-20,1.375
1990-02-21,1.4063
1990-02-22,1.4063
1990-02-23,1.375
1990-02-26,1.4375
1990-02-27,1.4688
1990-02-28,1.4688
1990-03-01,1.4532
1990-03-02,1.4688
1990-03-05,1.4375
1990-03-06,1.4375
1990-03-07,1.4688
1990-03-08,1.4532
1990-03-09,1.4063
1990-03-12,1.4063
1990-03-13,1.375
1990-03-14,1.375
1990-03-15,1.3282
1990-03-16,1.3282
1990-03-19,1.3438
1990-03-20,1.3594
1990-03-21,1.3282
1990-03-22,1.3125
1990-03-23,1.3594
1990-03-26,1.3438
1990-03-27,1.4063
1990-03-28,1.4063
1990-03-29,1.4063
1990-03-30,1.3907
1990-04-02,1.3438
1990-04-03,1.3438
1990-04-04,1.3594
1990-04-05,1.3438
1990-04-06,1.375
1990-04-09,1.3907
1990-04-10,1.3438
1990-04-11,1.3438
1990-04-12,1.4063
1990-04-16,1.3438
1990-04-17,1.375
1990-04-18,1.3907
1990-04-19,1.3125
1990-04-20,1.3125
1990-04-23,1.3125
1990-04-24,1.3125
1990-04-25,1.3125
1990-04-26,1.3125
1990-04-27,1.3125
1990-04-30,1.3125
1990-05-01,1.375
1990-05-02,1.3125
1990-05-03,1.375
1990-05-04,1.3438
1990-05-07,1.3125
1990-05-08,1.3125
1990-05-09,1.3282
1990-05-10,1.3125
1990-05-11,1.3438
1990-05-14,1.3125
1990-05-15,1.3438
1990-05-16,1.375
1990-05-17,1.3438
1990-05-18,1.4063
1990-05-21,1.5
1990-05-22,1.375
1990-05-23,1.5
1990-05-24,1.5313
1990-05-25,1.5313
1990-05-29,1.5313
1990-05-30,1.5313
1990-05-31,1.4688
1990-06-01,1.4375
1990-06-04,1.5
1990-06-05,1.4375
1990-06-06,1.4375
1990-06-07,1.5
1990-06-08,1.4375
1990-06-11,1.5
1990-06-12,1.4688
1990-06-13,1.5313
1990-06-14,1.5625
1990-06-15,1.5625
1990-06-18,1.6563
1990-06-19,1.6563
1990-06-20,1.6875
1990-06-21,1.75
1990-06-22,1.6875
1990-06-25,1.75
1990-06-26,1.75
1990-06-27,1.75
1990-06-28,1.6875
1990-06-29,1.75
1990-07-02,1.7813
1990-07-03,1.8125
1990-07-05,1.8125
1990-07-06,1.7969
1990-07-09,1.8125
1990-07-10,1.8125
1990-07-11,1.7813
1990-07-12,1.8125
1990-07-13,1.7813
1990-07-16,1.7188
1990-07-17,1.7188
1990-07-18,1.7813
1990-07-19,1.7188
1990-07-20,1.75
1990-07-23,1.7813
1990-07-24,1.75
1990-07-25,1.75
1990-07-26,1.6875
1990-07-27,1.75
1990-07-30,1.6875
1990-07-31,1.6875
1990-08-01,1.6875
1990-08-02,
1990-08-03,1.5938
1990-08-06,1.625
1990-08-07,1.6094
1990-08-08,1.6563
1990-08-09,1.5938
1990-08-10,1.625
1990-08-13,1.625
1990-08-14,1.6563
1990-08-15,1.6563
1990-08-16,1.5625
1990-08-17,1.5625
1990-08-20,1.5625
1990-08-21,1.5625
1990-08-22,1.6094
1990-08-23,1.5938
1990-08-24,1.625
1990-08-27,1.6875
1990-08-28,1.6875
1990-08-29,1.625
1990-08-30,
1990-08-31,1.5938
1990-09-04,1.625
1990-09-05,1.6875
1990-09-06,1.6875
1990-09-07,1.6875
1990-09-10,1.7188
1990-09-11,1.7188
1990-09-12,1.6875
1990-09-13,1.625
1990-09-14,1.625
1990-09-17,
1990-09-18,1.6563
1990-09-19,1.6563
1990-09-20,1.6563
1990-09-21,1.7188
1990-09-24,1.625
1990-09-25,1.75
1990-09-26,1.7032
1990-09-27,1.6875
1990-09-28,1.6563
1990-10-01,1.7188
1990-10-02,1.75
1990-10-03,1.75
1990-10-04,1.6563
1990-10-05,1.5938
1990-10-08,1.6563
1990-10-09,1.625
1990-10-10,1.5938
1990-10-11,1.6563
1990-10-12,
1990-10-15,1.5938
1990-10-16,1.5938
1990-10-17,1.625
1990-10-18,1.625
1990-10-19,1.75
1990-10-22,1.7813
