Date,KBH
1986-08-01,6.125
1986-08-04,6.0
1986-08-05,5.9375
1986-08-06,5.875
1986-08-07,6.0
1986-08-08,6.0
1986-08-11,5.9375
1986-08-12,6.125
1986-08-13,6.5625
1986-08-14,6.5
1986-08-15,6.75
1986-08-18,6.625
1986-08-19,6.5
1986-08-20,6.375
1986-08-21,6.6875
1986-08-22,6.6875
1986-08-25,6.5625
1986-08-26,6.1875
1986-08-27,6.1875
1986-08-28,6.4375
1986-08-29,6.4375
1986-09-02,6.375
1986-09-03,6.25
1986-09-04,6.25
1986-09-05,6.25
1986-09-08,6.0625
1986-09-09,6.0
1986-09-10,5.9375
1986-09-11,5.8125
1986-09-12,5.1875
1986-09-15,5.3125
1986-09-16,5.375
1986-09-17,5.5
1986-09-18,5.625
1986-09-19,5.875
1986-09-22,6.0
1986-09-23,6.25
1986-09-24,6.25
1986-09-25,6.0625
1986-09-26,6.0
1986-09-29,5.9375
1986-09-30,6.125
1986-10-01,6.25
1986-10-02,6.25
1986-10-03,6.125
1986-10-06,6.125
1986-10-07,6.125
1986-10-08,6.0625
1986-10-09,5.75
1986-10-10,5.9375
1986-10-13,5.875
1986-10-14,5.9375
1986-10-15,5.9375
1986-10-16,5.9375
1986-10-17,6.0
1986-10-20,5.875
1986-10-21,5.4375
1986-10-22,5.4375
1986-10-23,5.4375
1986-10-24,5.4375
1986-10-27,5.4375
1986-10-28,5.4375
1986-10-29,5.5
1986-10-30,5.6875
1986-10-31,5.75
1986-11-03,5.9375
1986-11-04,5.9375
1986-11-05,6.125
1986-11-06,6.125
1986-11-07,6.0625
1986-11-10,6.0625
1986-11-11,6.125
1986-11-12,5.875
1986-11-13,5.875
1986-11-14,5.875
1986-11-17,5.875
1986-11-18,5.75
1986-11-19,5.5625
1986-11-20,5.3125
1986-11-21,5.1875
1986-11-24,4.8125
1986-11-25,4.75
1986-11-26,4.625
1986-11-28,4.75
1986-12-01,4.9375
1986-12-02,4.8125
1986-12-03,4.8125
1986-12-04,5.0
1986-12-05,5.0
1986-12-08,5.0625
1986-12-09,5.25
1986-12-10,6.0
1986-12-11,5.8125
1986-12-12,5.8125
1986-12-15,5.4375
1986-12-16,5.5
1986-12-17,5.5
1986-12-18,5.4375
1986-12-19,5.4375
1986-12-22,5.4375
1986-12-23,5.5
1986-12-24,5.4375
1986-12-26,5.4375
1986-12-29,5.375
1986-12-30,5.4375
1986-12-31,5.4375
1987-01-02,5.4375
1987-01-05,5.25
1987-01-06,5.25
1987-01-07,5.125
1987-01-08,5.125
1987-01-09,5.125
1987-01-12,5.0625
1987-01-13,5.125
1987-01-14,5.25
1987-01-15,5.1875
1987-01-16,5.25
1987-01-19,5.25
1987-01-20,5.25
1987-01-21,5.25
1987-01-22,5.375
1987-01-23,5.875
1987-01-26,5.875
1987-01-27,5.6875
1987-01-28,5.625
1987-01-29,5.625
1987-01-30,5.75
1987-02-02,5.75
1987-02-03,5.75
1987-02-04,5.75
1987-02-05,5.75
1987-02-06,5.9375
1987-02-09,5.8125
1987-02-10,5.625
1987-02-11,5.75
1987-02-12,5.6875
1987-02-13,5.9375
1987-02-17,6.0
1987-02-18,6.0
1987-02-19,6.3125
1987-02-20,6.4375
1987-02-23,6.1875
1987-02-24,6.1875
1987-02-25,6.125
1987-02-26,6.0
1987-02-27,5.9375
1987-03-02,5.9375
1987-03-03,6.0
1987-03-04,6.0625
1987-03-05,6.125
1987-03-06,6.6875
1987-03-09,7.625
1987-03-10,8.625
1987-03-11,8.875
1987-03-12,8.8125
1987-03-13,8.3125
1987-03-16,8.4375
1987-03-17,8.6875
1987-03-18,8.75
1987-03-19,8.875
1987-03-20,8.875
1987-03-23,8.75
1987-03-24,8.25
1987-03-25,8.875
1987-03-26,8.75
1987-03-27,8.375
1987-03-30,8.125
1987-03-31,8.6875
1987-04-01,8.5
1987-04-02,8.625
1987-04-03,10.0
1987-04-06,9.4375
1987-04-07,9.3125
1987-04-08,9.5
1987-04-09,9.375
1987-04-10,8.875
1987-04-13,8.625
1987-04-14,8.0625
1987-04-15,8.0
1987-04-16,7.75
1987-04-20,7.75
1987-04-21,7.4375
1987-04-22,7.3125
1987-04-23,7.0
1987-04-24,6.0625
1987-04-27,6.25
1987-04-28,6.5
1987-04-29,7.0
1987-04-30,7.1875
1987-05-01,7.0
1987-05-04,6.75
1987-05-05,6.875
1987-05-06,6.8125
1987-05-07,6.8125
1987-05-08,6.625
1987-05-11,6.8125
1987-05-12,6.8125
1987-05-13,6.4375
1987-05-14,5.6875
1987-05-15,5.6875
1987-05-18,5.5
1987-05-19,5.3125
1987-05-20,5.25
1987-05-21,5.4375
1987-05-22,5.25
1987-05-26,5.6875
1987-05-27,5.8125
1987-05-28,5.8125
1987-05-29,5.875
1987-06-01,5.875
1987-06-02,5.9375
1987-06-03,5.5625
1987-06-04,5.5625
1987-06-05,5.5
1987-06-08,5.8125
1987-06-09,5.875
1987-06-10,5.875
1987-06-11,5.625
1987-06-12,5.875
1987-06-15,5.875
1987-06-16,5.9375
1987-06-17,6.0625
1987-06-18,5.875
1987-06-19,5.625
1987-06-22,5.8125
1987-06-23,5.875
1987-06-24,6.25
1987-06-25,6.1875
1987-06-26,6.0
1987-06-29,6.0
1987-06-30,5.875
1987-07-01,5.75
1987-07-02,5.875
1987-07-06,5.5
1987-07-07,5.6875
1987-07-08,5.625
1987-07-09,5.6875
1987-07-10,5.5625
1987-07-13,5.8125
1987-07-14,5.75
1987-07-15,5.8125
1987-07-16,5.8125
1987-07-17,5.875
1987-07-20,5.875
1987-07-21,5.875
1987-07-22,5.9375
1987-07-23,5.875
1987-07-24,5.875
1987-07-27,5.8125
1987-07-28,5.9375
1987-07-29,5.9375
1987-07-30,5.9375
1987-07-31,5.9375
1987-08-03,5.875
1987-08-04,6.25
1987-08-05,6.4375
1987-08-06,6.375
1987-08-07,6.25
1987-08-10,6.375
1987-08-11,6.375
1987-08-12,6.25
1987-08-13,6.25
1987-08-14,6.375
1987-08-17,6.125
1987-08-18,6.0
1987-08-19,6.0
1987-08-20,6.625
1987-08-21,7.0
1987-08-24,7.125
1987-08-25,7.1875
1987-08-26,7.0625
1987-08-27,6.6875
1987-08-28,6.375
1987-08-31,6.4375
1987-09-01,6.25
1987-09-02,6.25
1987-09-03,6.0
1987-09-04,5.875
1987-09-08,5.5625
1987-09-09,5.625
1987-09-10,5.625
1987-09-11,5.75
1987-09-14,5.6875
1987-09-15,5.3125
1987-09-16,5.4375
1987-09-17,5.3125
1987-09-18,5.25
1987-09-21,5.25
1987-09-22,5.375
1987-09-23,5.375
1987-09-24,5.3125
1987-09-25,5.5625
1987-09-28,5.75
1987-09-29,5.75
1987-09-30,6.5
1987-10-01,6.5
1987-10-02,6.5
1987-10-05,6.5
1987-10-06,6.4375
1987-10-07,6.5
1987-10-08,6.3125
1987-10-09,5.875
1987-10-12,5.875
1987-10-13,5.9375
1987-10-14,5.625
1987-10-15,5.5
1987-10-16,5.5
1987-10-19,5.125
1987-10-20,4.375
1987-10-21,5.1875
1987-10-22,4.5625
1987-10-23,4.375
1987-10-26,4.25
1987-10-27,4.25
1987-10-28,4.25
1987-10-29,4.1875
1987-10-30,4.125
1987-11-02,4.5
1987-11-03,4.1875
1987-11-04,4.1875
1987-11-05,4.125
1987-11-06,4.25
1987-11-09,4.25
1987-11-10,4.25
1987-11-11,4.25
1987-11-12,4.125
1987-11-13,4.1875
1987-11-16,4.125
1987-11-17,4.125
1987-11-18,4.125
1987-11-19,3.9375
1987-11-20,3.9375
1987-11-23,4.0625
1987-11-24,4.375
1987-11-25,4.3125
1987-11-27,4.25
1987-11-30,3.9375
1987-12-01,3.875
1987-12-02,3.875
1987-12-03,3.875
1987-12-04,4.0625
1987-12-07,4.0
1987-12-08,4.0
1987-12-09,3.875
1987-12-10,4.0
1987-12-11,4.1875
1987-12-14,4.125
1987-12-15,3.9375
1987-12-16,4.25
1987-12-17,4.0625
1987-12-18,4.125
1987-12-21,4.0625
1987-12-22,3.9375
1987-12-23,4.125
1987-12-24,4.0625
1987-12-28,4.0
1987-12-29,4.0625
1987-12-30,4.125
1987-12-31,4.125
1988-01-04,4.1875
1988-01-05,4.3125
1988-01-06,4.6875
1988-01-07,4.9375
1988-01-08,4.6875
1988-01-11,4.75
1988-01-12,4.8125
1988-01-13,4.75
1988-01-14,4.6875
1988-01-15,4.75
1988-01-18,4.8125
1988-01-19,4.625
1988-01-20,4.75
1988-01-21,4.5
1988-01-22,4.625
1988-01-25,4.5
1988-01-26,4.5
1988-01-27,4.4375
1988-01-28,4.375
1988-01-29,4.75
1988-02-01,4.5625
1988-02-02,5.1875
1988-02-03,5.3125
1988-02-04,5.1875
1988-02-05,5.25
1988-02-08,5.125
1988-02-09,5.375
1988-02-10,5.3125
1988-02-11,5.1875
1988-02-12,5.125
1988-02-16,5.125
1988-02-17,5.375
1988-02-18,5.4375
1988-02-19,5.5625
1988-02-22,5.5
1988-02-23,5.4375
1988-02-24,5.25
1988-02-25,5.1875
1988-02-26,5.0
1988-02-29,5.0
1988-03-01,4.8125
1988-03-02,4.8125
1988-03-03,4.625
1988-03-04,4.625
1988-03-07,4.75
1988-03-08,4.875
1988-03-09,4.8125
1988-03-10,4.75
1988-03-11,4.8125
1988-03-14,4.75
1988-03-15,4.875
1988-03-16,4.875
1988-03-17,4.8125
1988-03-18,4.75
1988-03-21,4.75
1988-03-22,4.6875
1988-03-23,4.75
1988-03-24,4.6875
1988-03-25,4.6875
1988-03-28,4.6875
1988-03-29,4.6875
1988-03-30,4.75
1988-03-31,4.75
1988-04-04,4.75
1988-04-05,4.8125
1988-04-06,4.8125
1988-04-07,5.0
1988-04-08,5.0625
1988-04-11,5.125
1988-04-12,5.4375
1988-04-13,5.4375
1988-04-14,5.25
1988-04-15,4.8125
1988-04-18,4.8125
1988-04-19,4.8125
1988-04-20,4.6875
1988-04-21,4.8125
1988-04-22,4.8125
1988-04-25,4.9375
1988-04-26,4.9375
1988-04-27,5.0
1988-04-28,5.125
1988-04-29,5.0
1988-05-02,5.0
1988-05-03,4.9375
1988-05-04,4.9375
1988-05-05,5.0625
1988-05-06,5.0625
1988-05-09,5.0
1988-05-10,5.0
1988-05-11,4.875
1988-05-12,4.875
1988-05-13,4.875
1988-05-16,5.0
1988-05-17,5.375
1988-05-18,5.125
1988-05-19,5.125
1988-05-20,5.0625
1988-05-23,5.0
1988-05-24,5.0
1988-05-25,5.0625
1988-05-26,5.0625
1988-05-27,5.0625
1988-05-31,5.0
1988-06-01,5.0
1988-06-02,5.0
1988-06-03,5.0625
1988-06-06,5.25
1988-06-07,5.0
1988-06-08,5.1875
1988-06-09,5.375
1988-06-10,5.25
1988-06-13,5.4375
1988-06-14,5.4375
1988-06-15,5.4375
1988-06-16,5.3125
1988-06-17,5.4375
1988-06-20,5.375
1988-06-21,5.5
1988-06-22,5.5
1988-06-23,5.5625
1988-06-24,5.625
1988-06-27,5.5
1988-06-28,5.8125
1988-06-29,5.8125
1988-06-30,5.875
1988-07-01,5.9375
1988-07-05,6.0
1988-07-06,5.9375
1988-07-07,5.75
1988-07-08,5.625
1988-07-11,5.4375
1988-07-12,5.3125
1988-07-13,5.25
1988-07-14,5.25
1988-07-15,5.1875
1988-07-18,5.125
1988-07-19,5.1875
1988-07-20,5.25
1988-07-21,5.25
1988-07-22,5.125
1988-07-25,5.125
1988-07-26,5.3125
1988-07-27,5.375
1988-07-28,5.3125
1988-07-29,5.4375
1988-08-01,5.4375
1988-08-02,5.5
1988-08-03,5.375
1988-08-04,5.5
1988-08-05,5.5
1988-08-08,5.5
1988-08-09,5.3125
1988-08-10,5.25
1988-08-11,5.25
1988-08-12,5.25
1988-08-15,5.0625
1988-08-16,5.125
1988-08-17,5.0625
1988-08-18,5.0625
1988-08-19,5.1875
1988-08-22,5.0625
1988-08-23,4.9375
1988-08-24,4.875
1988-08-25,4.75
1988-08-26,4.5625
1988-08-29,4.8125
1988-08-30,5.0
1988-08-31,4.875
1988-09-01,4.8125
1988-09-02,4.8125
1988-09-06,4.875
1988-09-07,4.8125
1988-09-08,4.8125
1988-09-09,4.875
1988-09-12,4.9375
1988-09-13,5.0
1988-09-14,5.0
1988-09-15,5.1875
1988-09-16,5.1875
1988-09-19,5.125
1988-09-20,5.0625
1988-09-21,5.0625
1988-09-22,5.125
1988-09-23,5.125
1988-09-26,5.0
1988-09-27,5.0
1988-09-28,5.0
1988-09-29,5.125
1988-09-30,5.125
1988-10-03,5.1875
1988-10-04,5.1875
1988-10-05,5.125
1988-10-06,5.0625
1988-10-07,5.0625
1988-10-10,5.0625
1988-10-11,5.0625
1988-10-12,5.125
1988-10-13,5.0625
1988-10-14,5.125
1988-10-17,5.0625
1988-10-18,5.0
1988-10-19,5.0625
1988-10-20,5.0625
1988-10-21,5.0625
1988-10-24,5.0625
1988-10-25,5.0625
1988-10-26,5.0625
1988-10-27,5.0
1988-10-28,5.0
1988-10-31,5.0
1988-11-01,5.0
1988-11-02,4.9375
1988-11-03,5.0
1988-11-04,4.8125
1988-11-07,4.75
1988-11-08,4.6875
1988-11-09,4.8125
1988-11-10,4.8125
1988-11-11,4.875
1988-11-14,4.875
1988-11-15,5.0
1988-11-16,4.9375
1988-11-17,4.75
1988-11-18,4.75
1988-11-21,5.125
1988-11-22,5.4375
1988-11-23,5.5
1988-11-25,5.4375
1988-11-28,5.625
1988-11-29,5.75
1988-11-30,5.8125
1988-12-01,5.625
1988-12-02,5.625
1988-12-05,6.375
1988-12-06,6.375
1988-12-07,6.5625
1988-12-08,6.625
1988-12-09,6.625
1988-12-12,6.5
1988-12-13,6.625
1988-12-14,6.5625
1988-12-15,6.5625
1988-12-16,6.6875
1988-12-19,6.75
1988-12-20,6.6875
1988-12-21,6.75
1988-12-22,6.625
1988-12-23,6.625
1988-12-27,6.625
1988-12-28,6.375
1988-12-29,6.4375
1988-12-30,6.5
1989-01-03,6.5
1989-01-04,6.5
1989-01-05,6.625
1989-01-06,6.625
1989-01-09,6.6875
1989-01-10,6.6875
1989-01-11,6.6875
1989-01-12,6.625
1989-01-13,7.125
1989-01-16,6.9375
1989-01-17,7.0
1989-01-18,7.0625
1989-01-19,7.125
1989-01-20,7.0625
1989-01-23,7.125
1989-01-24,7.125
1989-01-25,7.125
1989-01-26,7.125
1989-01-27,7.1875
1989-01-30,7.1875
1989-01-31,7.25
1989-02-01,7.125
1989-02-02,7.125
1989-02-03,7.0625
1989-02-06,7.0625
1989-02-07,7.0625
1989-02-08,7.0625
1989-02-09,6.9375
1989-02-10,7.0
1989-02-13,6.9375
1989-02-14,7.0625
1989-02-15,7.0
1989-02-16,7.0625
1989-02-17,7.5
1989-02-21,7.8125
1989-02-22,8.0
1989-02-23,8.0
1989-02-24,7.875
1989-02-27,7.625
1989-02-28,7.5625
1989-03-01,7.625
1989-03-02,7.625
1989-03-03,7.625
1989-03-06,7.875
1989-03-07,5.5
1989-03-08,5.6875
1989-03-09,5.8125
1989-03-10,5.625
1989-03-13,5.375
1989-03-14,5.375
1989-03-15,5.4375
1989-03-16,5.4375
1989-03-17,5.1875
1989-03-20,5.25
1989-03-21,5.1875
1989-03-22,5.3125
1989-03-23,5.125
1989-03-27,5.25
1989-03-28,5.125
1989-03-29,5.1875
1989-03-30,5.125
1989-03-31,5.1875
1989-04-03,5.1875
1989-04-04,5.125
1989-04-05,5.125
1989-04-06,5.125
1989-04-07,5.1875
1989-04-10,5.25
1989-04-11,5.25
1989-04-12,5.1875
1989-04-13,5.125
1989-04-14,5.25
1989-04-17,5.25
1989-04-18,5.3125
1989-04-19,5.25
1989-04-20,5.375
1989-04-21,5.6875
1989-04-24,5.9375
1989-04-25,5.875
1989-04-26,6.0
1989-04-27,6.0625
1989-04-28,6.125
1989-05-01,6.3125
1989-05-02,6.125
1989-05-03,6.0625
1989-05-04,6.0625
1989-05-05,6.1875
1989-05-08,6.1875
1989-05-09,6.25
1989-05-10,6.1875
1989-05-11,6.125
1989-05-12,6.5625
1989-05-15,6.4375
1989-05-16,6.4375
1989-05-17,6.625
1989-05-18,6.8125
1989-05-19,7.0
1989-05-22,7.0
1989-05-23,7.125
1989-05-24,7.125
1989-05-25,7.25
1989-05-26,7.375
1989-05-30,7.4375
1989-05-31,7.875
1989-06-01,7.875
1989-06-02,8.5
1989-06-05,8.75
1989-06-06,8.6875
1989-06-07,8.875
1989-06-08,8.9375
1989-06-09,8.75
1989-06-12,8.8125
1989-06-13,8.4375
1989-06-14,9.0625
1989-06-15,8.8125
1989-06-16,8.8125
1989-06-19,8.75
1989-06-20,8.875
1989-06-21,9.0625
1989-06-22,8.8125
1989-06-23,9.0625
1989-06-26,8.875
1989-06-27,9.0625
1989-06-28,9.0625
1989-06-29,8.625
1989-06-30,8.5
1989-07-03,8.375
1989-07-05,8.625
1989-07-06,8.625
1989-07-07,8.8125
1989-07-10,8.875
1989-07-11,9.0
1989-07-12,8.9375
1989-07-13,8.6875
1989-07-14,8.75
1989-07-17,8.75
1989-07-18,8.625
1989-07-19,8.8125
1989-07-20,9.0
1989-07-21,8.9375
1989-07-24,8.6875
1989-07-25,8.75
1989-07-26,8.75
1989-07-27,8.75
1989-07-28,8.6875
1989-07-31,8.625
1989-08-01,8.875
1989-08-02,8.75
1989-08-03,9.125
1989-08-04,9.0625
1989-08-07,9.1875
1989-08-08,9.1875
1989-08-09,9.125
1989-08-10,9.875
1989-08-11,10.0
1989-08-14,9.6875
1989-08-15,9.875
1989-08-16,10.0
1989-08-17,9.9375
1989-08-18,9.75
1989-08-21,9.5
1989-08-22,9.25
1989-08-23,9.25
1989-08-24,9.25
1989-08-25,9.4375
1989-08-28,9.375
1989-08-29,9.25
1989-08-30,9.25
1989-08-31,8.875
1989-09-01,9.0625
1989-09-05,9.125
1989-09-06,9.0625
1989-09-07,9.0
1989-09-08,9.0625
1989-09-11,8.875
1989-09-12,9.0
1989-09-13,9.125
1989-09-14,9.0625
1989-09-15,9.125
1989-09-18,9.3125
1989-09-19,9.6875
1989-09-20,9.625
1989-09-21,9.6875
1989-09-22,9.75
1989-09-25,9.625
1989-09-26,9.5
1989-09-27,9.5625
1989-09-28,9.6875
1989-09-29,9.75
1989-10-02,9.8125
1989-10-03,9.9375
1989-10-04,10.4375
1989-10-05,10.5
1989-10-06,10.6875
1989-10-09,10.8125
1989-10-10,10.6875
1989-10-11,10.5625
1989-10-12,9.875
1989-10-13,9.25
1989-10-16,9.3125
1989-10-17,9.0625
1989-10-18,9.125
1989-10-19,9.0625
1989-10-20,8.8125
1989-10-23,8.625
1989-10-24,8.5
1989-10-25,8.1875
1989-10-26,8.0625
1989-10-27,7.8125
1989-10-30,7.8125
1989-10-31,7.3125
1989-11-01,7.125
1989-11-02,7.25
1989-11-03,7.25
1989-11-06,7.0
1989-11-07,7.0625
1989-11-08,7.25
1989-11-09,7.25
1989-11-10,7.4375
1989-11-13,7.4375
1989-11-14,7.6875
1989-11-15,7.8125
1989-11-16,7.6875
1989-11-17,7.75
1989-11-20,7.8125
1989-11-21,7.75
1989-11-22,7.6875
1989-11-24,7.5
1989-11-27,7.5625
1989-11-28,7.4375
1989-11-29,7.0
1989-11-30,6.9375
1989-12-01,7.0
1989-12-04,6.875
1989-12-05,6.625
1989-12-06,6.5
1989-12-07,6.8125
1989-12-08,6.875
1989-12-11,6.4375
1989-12-12,6.3125
1989-12-13,6.3125
1989-12-14,6.75
1989-12-15,6.6875
1989-12-18,6.6875
1989-12-19,6.375
1989-12-20,6.4375
1989-12-21,6.4375
1989-12-22,6.5
1989-12-26,6.5
1989-12-27,6.6875
1989-12-28,6.625
1989-12-29,6.8125
1990-01-02,7.375
1990-01-03,7.4375
1990-01-04,7.1875
1990-01-05,7.0625
1990-01-08,7.125
1990-01-09,6.6875
1990-01-10,6.5
1990-01-11,6.9375
1990-01-12,6.8125
1990-01-15,6.6875
1990-01-16,6.625
1990-01-17,6.5
1990-01-18,6.75
1990-01-19,6.5625
1990-01-22,6.5625
1990-01-23,6.5625
1990-01-24,6.3125
1990-01-25,5.875
1990-01-26,5.625
1990-01-29,5.6875
1990-01-30,5.625
1990-01-31,6.1875
1990-02-01,6.1875
1990-02-02,6.6875
1990-02-05,6.5
1990-02-06,6.125
1990-02-07,6.0625
1990-02-08,6.1875
1990-02-09,6.125
1990-02-12,5.8125
1990-02-13,5.6875
1990-02-14,5.5625
1990-02-15,5.75
1990-02-16,5.8125
1990-02-20,5.5625
1990-02-21,5.75
1990-02-22,5.6875
1990-02-23,5.6875
1990-02-26,5.625
1990-02-27,5.75
1990-02-28,5.75
1990-03-01,5.625
1990-03-02,5.625
1990-03-05,5.625
1990-03-06,5.875
1990-03-07,6.0
1990-03-08,6.3125
1990-03-09,6.1875
1990-03-12,6.125
1990-03-13,6.125
1990-03-14,6.125
1990-03-15,6.5625
1990-03-16,6.4375
1990-03-19,6.375
1990-03-20,6.4375
1990-03-21,6.375
1990-03-22,6.0
1990-03-23,6.0625
1990-03-26,6.125
1990-03-27,6.4375
1990-03-28,6.5625
1990-03-29,6.5
1990-03-30,6.375
1990-04-02,6.4375
1990-04-03,6.625
1990-04-04,6.5625
1990-04-05,6.6875
1990-04-06,6.5
1990-04-09,6.5
1990-04-10,6.625
1990-04-11,6.875
1990-04-12,6.8125
1990-04-16,6.75
1990-04-17,6.6875
1990-04-18,6.75
1990-04-19,6.75
1990-04-20,6.5
1990-04-23,6.3125
1990-04-24,6.1875
1990-04-25,6.25
1990-04-26,6.0625
1990-04-27,5.875
1990-04-30,5.5
1990-05-01,5.6875
1990-05-02,5.6875
1990-05-03,6.0
1990-05-04,6.0625
1990-05-07,6.125
1990-05-08,6.4375
1990-05-09,6.4375
1990-05-10,6.3125
1990-05-11,6.5
1990-05-14,6.6875
1990-05-15,6.6875
1990-05-16,6.4375
1990-05-17,6.4375
1990-05-18,6.5625
1990-05-21,6.5625
1990-05-22,6.625
1990-05-23,6.4375
1990-05-24,6.25
1990-05-25,6.0625
1990-05-29,5.9375
1990-05-30,6.0625
1990-05-31,6.0
1990-06-01,6.0625
1990-06-04,6.1875
1990-06-05,6.75
1990-06-06,6.8125
1990-06-07,6.6875
1990-06-08,6.5
1990-06-11,6.75
1990-06-12,6.6875
1990-06-13,6.625
1990-06-14,6.5625
1990-06-15,6.5
1990-06-18,6.0
1990-06-19,6.0
1990-06-20,6.0
1990-06-21,6.0
1990-06-22,6.0625
1990-06-25,6.0625
1990-06-26,6.0
1990-06-27,6.125
1990-06-28,6.0625
1990-06-29,6.0
1990-07-02,5.9375
1990-07-03,5.9375
1990-07-05,5.6875
1990-07-06,5.9375
1990-07-09,5.875
1990-07-10,5.8125
1990-07-11,6.0
1990-07-12,5.875
1990-07-13,5.9375
1990-07-16,5.8125
1990-07-17,5.5625
1990-07-18,5.5
1990-07-19,5.4375
1990-07-20,5.1875
1990-07-23,5.125
1990-07-24,5.0
1990-07-25,5.125
1990-07-26,5.3125
1990-07-27,5.4375
1990-07-30,5.5
1990-07-31,5.1875
1990-08-01,5.125
1990-08-02,5.0
1990-08-03,5.0
1990-08-06,4.875
1990-08-07,4.75
1990-08-08,4.75
1990-08-09,4.6875
1990-08-10,4.4375
1990-08-13,4.3125
1990-08-14,4.0625
1990-08-15,3.9375
1990-08-16,3.75
1990-08-17,3.625
1990-08-20,3.5
1990-08-21,3.125
1990-08-22,3.3125
1990-08-23,3.25
1990-08-24,3.5
1990-08-27,3.6875
1990-08-28,3.5625
1990-08-29,3.6875
1990-08-30,3.5625
1990-08-31,3.75
1990-09-04,3.625
1990-09-05,3.5625
1990-09-06,3.5625
1990-09-07,3.5625
1990-09-10,3.625
1990-09-11,3.6875
1990-09-12,3.875
1990-09-13,3.8125
1990-09-14,3.6875
1990-09-17,3.75
1990-09-18,3.6875
1990-09-19,3.6875
1990-09-20,3.4375
1990-09-21,3.5
1990-09-24,3.375
1990-09-25,3.5
1990-09-26,3.5625
1990-09-27,3.5
1990-09-28,3.375
1990-10-01,3.625
1990-10-02,3.5625
1990-10-03,3.4375
1990-10-04,3.375
1990-10-05,3.375
1990-10-08,3.3125
1990-10-09,3.1875
1990-10-10,3.125
1990-10-11,3.0
1990-10-12,2.875
1990-10-15,2.875
1990-10-16,2.9375
1990-10-17,2.875
1990-10-18,3.0625
1990-10-19,3.25
1990-10-22,3.25
1990-10-23,3.0
1990-10-24,2.875
1990-10-25,2.9375
1990-10-26,2.8125
1990-10-29,2.75
1990-10-30,2.8125
1990-10-31,2.875
1990-11-01,2.8125
1990-11-02,2.9375
1990-11-05,2.875
1990-11-06,2.8125
1990-11-07,2.875
1990-11-08,2.875
1990-11-09,2.9375
1990-11-12,3.0625
1990-11-13,3.125
1990-11-14,3.25
1990-11-15,3.375
1990-11-16,3.4375
1990-11-19,3.4375
1990-11-20,3.375
1990-11-21,3.375
1990-11-23,3.4375
1990-11-26,3.375
1990-11-27,3.4375
1990-11-28,3.375
1990-11-29,3.375
1990-11-30,3.5
1990-12-03,4.0
1990-12-04,3.8125
1990-12-05,4.4375
1990-12-06,4.5
1990-12-07,4.3125
1990-12-10,4.1875
1990-12-11,4.375
1990-12-12,4.375
1990-12-13,4.1875
1990-12-14,4.125
1990-12-17,4.3125
1990-12-18,4.5625
1990-12-19,4.875
1990-12-20,4.875
1990-12-21,4.75
1990-12-24,4.6875
1990-12-26,4.625
1990-12-27,4.5625
1990-12-28,4.5
1990-12-31,4.625
1991-01-02,5.0
1991-01-03,4.8125
1991-01-04,4.6875
1991-01-07,4.4375
1991-01-08,4.375
1991-01-09,4.5
1991-01-10,4.5625
1991-01-11,4.75
1991-01-14,4.6875
1991-01-15,4.625
1991-01-16,4.6875
1991-01-17,5.0
1991-01-18,5.375
1991-01-21,5.375
1991-01-22,5.3125
1991-01-23,5.3125
1991-01-24,5.375
1991-01-25,5.75
1991-01-28,5.875
1991-01-29,5.6875
1991-01-30,5.75
1991-01-31,5.9375
1991-02-01,5.9375
1991-02-04,6.375
1991-02-05,6.5
1991-02-06,6.25
1991-02-07,6.3125
1991-02-08,6.25
1991-02-11,6.5
1991-02-12,6.5
1991-02-13,6.625
1991-02-14,6.5625
1991-02-15,6.5625
1991-02-19,6.5
1991-02-20,6.4375
1991-02-21,6.5625
1991-02-22,6.625
1991-02-25,6.5625
1991-02-26,6.3125
1991-02-27,6.5625
1991-02-28,6.625
1991-03-01,6.6875
1991-03-04,6.4375
1991-03-05,6.625
1991-03-06,6.625
1991-03-07,6.625
1991-03-08,6.75
1991-03-11,6.6875
1991-03-12,6.6875
1991-03-13,6.6875
1991-03-14,6.625
1991-03-15,6.6875
1991-03-18,6.6875
1991-03-19,6.5625
1991-03-20,6.5
1991-03-21,6.6875
1991-03-22,6.6875
1991-03-25,6.8125
1991-03-26,7.125
1991-03-27,7.0625
1991-03-28,7.125
1991-04-01,7.1875
1991-04-02,7.0
1991-04-03,7.25
1991-04-04,7.5
1991-04-05,7.5
1991-04-08,7.5625
1991-04-09,7.5
1991-04-10,7.5625
1991-04-11,7.6875
1991-04-12,7.75
1991-04-15,7.9375
1991-04-16,8.0
1991-04-17,7.9375
1991-04-18,7.8125
1991-04-19,7.75
1991-04-22,7.625
1991-04-23,7.625
1991-04-24,7.6875
1991-04-25,7.6875
1991-04-26,7.8125
1991-04-29,7.875
1991-04-30,7.9375
1991-05-01,7.9375
1991-05-02,8.25
1991-05-03,8.25
1991-05-06,8.125
1991-05-07,7.9375
1991-05-08,8.0
1991-05-09,8.3125
1991-05-10,8.1875
1991-05-13,7.875
1991-05-14,7.8125
1991-05-15,7.75
1991-05-16,8.0625
1991-05-17,7.9375
1991-05-20,7.9375
1991-05-21,7.8125
1991-05-22,7.75
1991-05-23,7.4375
1991-05-24,7.375
1991-05-28,7.75
1991-05-29,7.625
1991-05-30,7.875
