Date,SHOP
2018-02-02,125.120003
2018-02-05,118.300003
2018-02-06,122.139999
2018-02-07,123.339996
2018-02-08,118.510002
2018-02-09,119.550003
2018-02-12,127.940002
2018-02-13,126.059998
2018-02-14,137.559998
2018-02-15,137.949997
2018-02-16,137.529999
2018-02-20,142.779999
2018-02-21,132.899994
2018-02-22,134.179993
2018-02-23,137.0
2018-02-26,136.270004
2018-02-27,137.66000400000001
2018-02-28,138.21000700000002
2018-03-01,136.850006
2018-03-02,136.75
2018-03-05,139.28999299999998
2018-03-06,141.509995
2018-03-07,143.679993
2018-03-08,147.41000400000001
2018-03-09,149.16000400000001
2018-03-12,148.149994
2018-03-13,145.320007
2018-03-14,146.25
2018-03-15,147.41000400000001
2018-03-16,147.220001
2018-03-19,145.619995
2018-03-20,153.110001
2018-03-21,149.399994
2018-03-22,145.449997
2018-03-23,141.66000400000001
2018-03-26,136.720001
2018-03-27,128.820007
2018-03-28,121.599998
2018-03-29,124.589996
2018-04-02,122.08000200000001
2018-04-03,119.370003
2018-04-04,120.66999799999999
2018-04-05,120.139999
2018-04-06,117.41999799999999
2018-04-09,118.949997
2018-04-10,122.870003
2018-04-11,119.529999
2018-04-12,120.75
2018-04-13,117.510002
2018-04-16,116.940002
2018-04-17,125.959999
2018-04-18,127.559998
2018-04-19,126.66999799999999
2018-04-20,126.790001
2018-04-23,122.910004
2018-04-24,123.139999
2018-04-25,120.019997
2018-04-26,124.150002
2018-04-27,126.620003
2018-04-30,133.630005
2018-05-01,127.68
2018-05-02,124.809998
2018-05-03,135.169998
2018-05-04,136.130005
2018-05-07,138.559998
2018-05-08,143.309998
2018-05-09,146.100006
2018-05-10,146.229996
2018-05-11,144.470001
2018-05-14,142.639999
2018-05-15,142.5
2018-05-16,142.279999
2018-05-17,146.100006
2018-05-18,147.059998
2018-05-21,144.509995
2018-05-22,138.75
2018-05-23,140.830002
2018-05-24,143.050003
2018-05-25,143.639999
2018-05-29,143.28999299999998
2018-05-30,145.83999599999999
2018-05-31,148.08999599999999
2018-06-01,150.800003
2018-06-04,156.91000400000001
2018-06-05,161.059998
2018-06-06,165.360001
2018-06-07,161.259995
2018-06-08,162.809998
2018-06-11,160.240005
2018-06-12,165.240005
2018-06-13,165.08999599999999
2018-06-14,167.940002
2018-06-15,168.440002
2018-06-18,172.83999599999999
2018-06-19,170.610001
2018-06-20,172.25
2018-06-21,164.53999299999998
2018-06-22,162.529999
2018-06-25,153.21000700000002
2018-06-26,155.009995
2018-06-27,144.699997
2018-06-28,146.550003
2018-06-29,145.889999
2018-07-02,149.419998
2018-07-03,150.5
2018-07-05,152.679993
2018-07-06,156.809998
2018-07-09,158.449997
2018-07-10,158.979996
2018-07-11,160.979996
2018-07-12,167.5
2018-07-13,166.179993
2018-07-16,165.350006
2018-07-17,169.0
2018-07-18,170.479996
2018-07-19,171.75
2018-07-20,171.75
2018-07-23,173.259995
2018-07-24,168.33999599999999
2018-07-25,173.779999
2018-07-26,170.28999299999998
2018-07-27,160.149994
2018-07-30,148.080002
2018-07-31,138.21000700000002
2018-08-01,136.360001
2018-08-02,143.919998
2018-08-03,141.869995
2018-08-06,142.03999299999998
2018-08-07,141.679993
2018-08-08,142.699997
2018-08-09,146.440002
2018-08-10,149.220001
2018-08-13,142.869995
2018-08-14,144.380005
2018-08-15,138.919998
2018-08-16,139.16000400000001
2018-08-17,137.190002
2018-08-20,135.970001
2018-08-21,133.440002
2018-08-22,137.630005
2018-08-23,137.490005
2018-08-24,140.580002
2018-08-27,144.03999299999998
2018-08-28,145.0
2018-08-29,145.149994
2018-08-30,144.809998
2018-08-31,145.669998
2018-09-04,146.33999599999999
2018-09-05,139.970001
2018-09-06,134.130005
2018-09-07,140.639999
2018-09-10,142.130005
2018-09-11,147.759995
2018-09-12,153.130005
2018-09-13,155.5
2018-09-14,154.770004
2018-09-17,153.630005
2018-09-18,162.279999
2018-09-19,164.600006
2018-09-20,167.169998
2018-09-21,161.520004
2018-09-24,162.179993
2018-09-25,161.110001
2018-09-26,162.0
2018-09-27,164.449997
2018-09-28,164.46000700000002
2018-10-01,163.419998
2018-10-02,156.600006
2018-10-03,160.199997
2018-10-04,148.91000400000001
2018-10-05,145.600006
2018-10-08,140.490005
2018-10-09,140.220001
2018-10-10,130.100006
2018-10-11,128.389999
2018-10-12,135.199997
2018-10-15,135.699997
2018-10-16,145.830002
2018-10-17,137.369995
2018-10-18,134.779999
2018-10-19,127.07
2018-10-22,134.369995
2018-10-23,132.16000400000001
2018-10-24,122.269997
2018-10-25,136.990005
2018-10-26,132.949997
2018-10-29,128.5
2018-10-30,129.139999
2018-10-31,138.149994
2018-11-01,144.350006
2018-11-02,145.550003
2018-11-05,141.029999
2018-11-06,140.929993
2018-11-07,148.190002
2018-11-08,149.53999299999998
2018-11-09,140.899994
2018-11-12,135.53999299999998
2018-11-13,138.779999
2018-11-14,142.759995
2018-11-15,150.08999599999999
2018-11-16,151.020004
2018-11-19,133.75
2018-11-20,134.350006
2018-11-21,132.610001
2018-11-23,134.809998
2018-11-26,144.440002
2018-11-27,144.470001
2018-11-28,149.96000700000002
2018-11-29,149.03999299999998
2018-11-30,152.66000400000001
2018-12-03,156.389999
2018-12-04,150.199997
2018-12-06,156.899994
2018-12-07,146.880005
2018-12-10,151.5
2018-12-11,154.669998
2018-12-12,160.08999599999999
2018-12-13,161.059998
2018-12-14,140.169998
2018-12-17,129.66000400000001
2018-12-18,134.389999
2018-12-19,133.190002
2018-12-20,127.709999
2018-12-21,122.410004
2018-12-24,119.099998
2018-12-26,130.21000700000002
2018-12-27,132.399994
2018-12-28,133.46000700000002
2018-12-31,138.449997
2019-01-02,137.600006
2019-01-03,129.78999299999998
2019-01-04,138.059998
2019-01-07,144.389999
2019-01-08,145.440002
2019-01-09,148.619995
2019-01-10,148.270004
2019-01-11,149.429993
2019-01-14,149.100006
2019-01-15,154.300003
2019-01-16,158.25
2019-01-17,157.690002
2019-01-18,158.429993
2019-01-22,156.279999
2019-01-23,156.600006
2019-01-24,158.41000400000001
2019-01-25,162.820007
2019-01-28,159.440002
2019-01-29,157.110001
2019-01-30,162.429993
2019-01-31,168.470001
2019-02-01,170.58999599999999
2019-02-04,173.550003
2019-02-05,173.570007
2019-02-06,173.600006
2019-02-07,171.800003
2019-02-08,175.949997
2019-02-11,173.169998
2019-02-12,175.550003
2019-02-13,172.020004
2019-02-14,176.520004
2019-02-15,178.190002
2019-02-19,181.300003
2019-02-20,179.21000700000002
2019-02-21,178.470001
2019-02-22,183.630005
2019-02-25,187.5
2019-02-26,185.029999
2019-02-27,189.199997
2019-02-28,189.149994
2019-03-01,191.520004
2019-03-04,186.470001
2019-03-05,187.5
2019-03-06,187.369995
2019-03-07,186.940002
2019-03-08,189.759995
2019-03-11,200.389999
2019-03-12,202.470001
2019-03-13,205.509995
2019-03-14,208.229996
2019-03-15,205.979996
2019-03-18,205.770004
2019-03-19,202.08999599999999
2019-03-20,201.33999599999999
2019-03-21,205.0
2019-03-22,198.75
2019-03-25,201.449997
2019-03-26,204.369995
2019-03-27,200.080002
2019-03-28,203.449997
2019-03-29,206.619995
2019-04-01,206.03999299999998
2019-04-02,201.46000700000002
2019-04-03,205.119995
2019-04-04,194.75
2019-04-05,196.649994
2019-04-08,200.240005
2019-04-09,203.96000700000002
2019-04-10,206.5
2019-04-11,210.99000499999997
2019-04-12,214.830002
2019-04-15,218.02999900000003
2019-04-16,215.399994
2019-04-17,217.05000299999998
2019-04-18,220.72000099999997
2019-04-22,224.289993
2019-04-23,223.440002
2019-04-24,219.809998
2019-04-25,218.97000099999997
2019-04-26,222.27999900000003
2019-04-29,225.789993
2019-04-30,243.52999900000003
2019-05-01,245.16000400000001
2019-05-02,255.539993
2019-05-03,264.02999900000003
2019-05-06,265.519989
2019-05-07,258.690002
2019-05-08,261.51001
2019-05-09,260.619995
2019-05-10,258.829987
2019-05-13,250.789993
2019-05-14,253.149994
2019-05-15,264.160004
2019-05-16,278.01001
2019-05-17,273.5
2019-05-20,267.190002
2019-05-21,272.809998
2019-05-22,279.0
2019-05-23,271.619995
2019-05-24,275.850006
2019-05-28,282.429993
2019-05-29,272.679993
2019-05-30,277.049988
2019-05-31,274.899994
2019-06-03,265.0
2019-06-04,274.0
2019-06-05,292.519989
2019-06-06,297.059998
2019-06-07,305.049988
2019-06-10,306.730011
2019-06-11,306.709991
2019-06-12,310.140015
2019-06-13,306.98999
2019-06-14,305.109985
2019-06-17,305.850006
2019-06-18,304.209991
2019-06-19,327.019989
2019-06-20,328.01001
2019-06-21,326.850006
2019-06-24,311.829987
2019-06-25,284.040009
2019-06-26,289.02999900000003
2019-06-27,300.959991
2019-06-28,300.149994
2019-07-01,304.679993
2019-07-02,311.959991
2019-07-03,313.329987
2019-07-05,313.72000099999997
2019-07-08,321.0
2019-07-09,321.980011
2019-07-10,319.01001
2019-07-11,315.0
2019-07-12,310.019989
2019-07-15,324.019989
2019-07-16,317.390015
2019-07-17,325.320007
2019-07-18,331.149994
2019-07-19,330.0
2019-07-22,335.23999
2019-07-23,330.22000099999997
2019-07-24,329.570007
2019-07-25,333.339996
2019-07-26,336.540009
2019-07-29,319.709991
2019-07-30,314.299988
2019-07-31,317.880005
2019-08-01,341.390015
2019-08-02,332.190002
2019-08-05,321.390015
2019-08-06,332.670013
2019-08-07,341.309998
2019-08-08,357.809998
2019-08-09,369.950012
2019-08-12,366.730011
2019-08-13,369.230011
2019-08-14,352.799988
2019-08-15,351.070007
2019-08-16,358.73999
2019-08-19,361.829987
2019-08-20,374.97000099999997
2019-08-21,389.829987
2019-08-22,388.540009
2019-08-23,382.75
2019-08-26,395.959991
2019-08-27,406.98999
2019-08-28,394.799988
2019-08-29,391.709991
2019-08-30,385.390015
2019-09-03,383.910004
2019-09-04,386.48999
2019-09-05,392.72000099999997
2019-09-06,380.420013
2019-09-09,358.670013
2019-09-10,337.23999
2019-09-11,347.51001
2019-09-12,356.630005
2019-09-13,338.309998
2019-09-16,337.929993
2019-09-17,328.820007
2019-09-18,325.850006
2019-09-19,325.0
2019-09-20,318.820007
2019-09-23,313.26001
2019-09-24,295.47000099999997
2019-09-25,314.600006
2019-09-26,313.140015
2019-09-27,305.690002
2019-09-30,311.660004
2019-10-01,313.22000099999997
2019-10-02,310.359985
2019-10-03,325.570007
2019-10-04,327.200012
2019-10-07,326.320007
2019-10-08,311.049988
2019-10-09,313.850006
2019-10-10,324.47000099999997
2019-10-11,329.26001
2019-10-14,344.299988
2019-10-15,346.079987
2019-10-16,323.640015
2019-10-17,331.339996
2019-10-18,314.339996
2019-10-21,319.730011
2019-10-22,299.690002
2019-10-23,297.140015
2019-10-24,323.339996
2019-10-25,317.450012
2019-10-28,324.929993
2019-10-29,312.519989
2019-10-30,319.119995
2019-10-31,313.570007
2019-11-01,316.76001
2019-11-04,307.910004
2019-11-05,295.5
2019-11-06,295.019989
2019-11-07,285.75
2019-11-08,297.640015
2019-11-11,303.320007
2019-11-12,305.559998
2019-11-13,314.309998
2019-11-14,312.450012
2019-11-15,312.380005
2019-11-18,322.980011
2019-11-19,316.27999900000003
2019-11-20,317.049988
2019-11-21,316.070007
