Date,BB
2003-06-17,3.563333
2003-06-18,3.858333
2003-06-19,3.835
2003-06-20,3.825
2003-06-23,3.7233330000000002
2003-06-24,3.691667
2003-06-25,3.805
2003-06-26,3.748333
2003-06-27,3.773333
2003-06-30,3.603333
2003-07-01,3.646667
2003-07-02,3.7816669999999997
2003-07-03,3.82
2003-07-07,3.895
2003-07-08,3.925
2003-07-09,3.8833330000000004
2003-07-10,3.773333
2003-07-11,3.85
2003-07-14,3.8683330000000002
2003-07-15,3.796667
2003-07-16,3.6583330000000003
2003-07-17,3.5066669999999998
2003-07-18,3.54
2003-07-21,3.435
2003-07-22,3.4883330000000004
2003-07-23,3.563333
2003-07-24,3.668333
2003-07-25,3.8233330000000003
2003-07-28,3.725
2003-07-29,3.685
2003-07-30,3.608333
2003-07-31,4.013333
2003-08-01,4.546667
2003-08-04,4.713333
2003-08-05,4.186666000000001
2003-08-06,4.081666
2003-08-07,4.133333
2003-08-08,4.101666000000001
2003-08-11,4.146667
2003-08-12,4.186666000000001
2003-08-13,4.285
2003-08-14,4.268333
2003-08-15,4.328333
2003-08-18,4.576667
2003-08-19,4.64
2003-08-20,4.606667
2003-08-21,4.921667
2003-08-22,4.79
2003-08-25,4.643333
2003-08-26,4.61
2003-08-27,4.635
2003-08-28,4.721667
2003-08-29,4.746666
2003-09-02,4.553333
2003-09-03,4.668334
2003-09-04,4.7
2003-09-05,4.641667
2003-09-08,4.706666
2003-09-09,5.758333
2003-09-10,5.365
2003-09-11,5.466667
2003-09-12,5.326667
2003-09-15,5.283333
2003-09-16,5.395
2003-09-17,5.525
2003-09-18,5.7
2003-09-19,5.618333
2003-09-22,5.596667
2003-09-23,6.026667
2003-09-24,5.83
2003-09-25,5.953333
2003-09-26,6.215
2003-09-29,6.4166669999999995
2003-09-30,6.366667
2003-10-01,6.343333
2003-10-02,6.483333
2003-10-03,6.9583330000000005
2003-10-06,7.336666999999999
2003-10-07,7.325
2003-10-08,7.295
2003-10-09,7.198333
2003-10-10,7.143333
2003-10-13,7.33
2003-10-14,7.258333
2003-10-15,7.051667
2003-10-16,7.286667
2003-10-17,7.076667
2003-10-20,7.245
2003-10-21,7.518333
2003-10-22,7.2916669999999995
2003-10-23,7.195
2003-10-24,7.243333
2003-10-27,7.218333
2003-10-28,7.391667
2003-10-29,7.4166669999999995
2003-10-30,7.345
2003-10-31,7.353333
2003-11-03,7.593333
2003-11-04,7.766667
2003-11-05,7.796667
2003-11-06,7.831666
2003-11-07,7.645
2003-11-10,7.535
2003-11-11,7.483333
2003-11-12,7.618333
2003-11-13,7.465
2003-11-14,7.311666000000001
2003-11-17,7.325
2003-11-18,7.213333
2003-11-19,7.318333
2003-11-20,7.278333
2003-11-21,7.245
2003-11-24,7.568333
2003-11-25,7.6
2003-11-26,7.641667
2003-11-28,7.615
2003-12-01,8.025
2003-12-02,7.926667
2003-12-03,7.701667
2003-12-04,7.591667
2003-12-05,7.493333
2003-12-08,7.508333
2003-12-09,7.21
2003-12-10,7.225
2003-12-11,7.385
2003-12-12,7.431667
2003-12-15,7.358333
2003-12-16,7.313333999999999
2003-12-17,7.441667
2003-12-18,7.558333
2003-12-19,7.461666999999999
2003-12-22,7.683333
2003-12-23,11.601666
2003-12-24,11.341666
2003-12-26,11.31
2003-12-29,11.181666
2003-12-30,11.27
2003-12-31,11.138333
2004-01-02,11.54
2004-01-05,12.116667
2004-01-06,12.115
2004-01-07,12.143333
2004-01-08,11.9
2004-01-09,12.708333
2004-01-12,12.93
2004-01-13,12.78
2004-01-14,13.201667
2004-01-15,13.666667000000002
2004-01-16,13.941667
2004-01-20,14.63
2004-01-21,14.31
2004-01-22,14.076667
2004-01-23,14.191667
2004-01-26,15.126667000000001
2004-01-27,14.946667000000001
2004-01-28,14.17
2004-01-29,14.318334
2004-01-30,14.503333
2004-02-02,14.011666
2004-02-03,14.283334
2004-02-04,14.351666
2004-02-05,14.725
2004-02-06,15.283334
2004-02-09,15.278334
2004-02-10,15.24
2004-02-11,15.646667
2004-02-12,15.741667000000001
2004-02-13,15.808333
2004-02-17,15.743332999999998
2004-02-18,15.466666
2004-02-19,15.231667000000002
2004-02-20,15.03
2004-02-23,14.6
2004-02-24,14.818334
2004-02-25,15.433333
2004-02-26,16.1
2004-02-27,16.483334
2004-03-01,16.806667
2004-03-02,16.416666
2004-03-03,16.315001000000002
2004-03-04,16.651667
2004-03-05,16.66
2004-03-08,16.133333
2004-03-09,16.155001000000002
2004-03-10,15.838332999999999
2004-03-11,15.516666
2004-03-12,15.88
2004-03-15,15.456667000000001
2004-03-16,15.518332999999998
2004-03-17,15.773334
2004-03-18,15.833332999999998
2004-03-19,16.065001000000002
2004-03-22,15.066667
2004-03-23,14.44
2004-03-24,14.336667000000002
2004-03-25,14.87
2004-03-26,14.946667000000001
2004-03-29,15.663332999999998
2004-03-30,16.02
2004-03-31,15.555
2004-04-01,15.96
2004-04-02,17.356667
2004-04-05,17.808332
2004-04-06,18.296667000000003
2004-04-07,17.996666
2004-04-08,17.581667000000003
2004-04-12,18.176666
2004-04-13,17.503334
2004-04-14,17.125
2004-04-15,17.061666
2004-04-16,16.758333
2004-04-19,17.411667
2004-04-20,16.513334
2004-04-21,17.0
2004-04-22,17.540001
2004-04-23,17.198334
2004-04-26,17.215
2004-04-27,16.256666
2004-04-28,15.451667
2004-04-29,15.423333
2004-04-30,14.516666
2004-05-03,14.921667000000001
2004-05-04,15.383332999999999
2004-05-05,15.721666
2004-05-06,15.183333
2004-05-07,15.116667000000001
2004-05-10,14.92
2004-05-11,15.503333
2004-05-12,15.561666
2004-05-13,15.733334
2004-05-14,15.435
2004-05-17,15.5
2004-05-18,16.663334
2004-05-19,17.348333
2004-05-20,17.325001
2004-05-21,18.17
2004-05-24,19.078332999999997
2004-05-25,19.228333
2004-05-26,19.136667000000003
2004-05-27,19.389999
2004-05-28,19.988332999999997
2004-06-01,20.450001
2004-06-02,19.828332999999997
2004-06-03,18.700001
2004-06-04,19.358334
2004-06-07,18.863332999999997
2004-06-08,18.983334
2004-06-09,18.620001000000002
2004-06-10,18.883333
2004-06-14,18.123333
2004-06-15,19.02
2004-06-16,19.190001000000002
2004-06-17,19.466667
2004-06-18,19.843334
2004-06-21,19.309998999999998
2004-06-22,19.450001
2004-06-23,20.076666
2004-06-24,20.343334
2004-06-25,20.23
2004-06-28,20.33
2004-06-29,19.793332999999997
2004-06-30,22.816668
2004-07-01,23.823334
2004-07-02,23.636667000000003
2004-07-06,22.639999
2004-07-07,22.549999
2004-07-08,22.540001
2004-07-09,22.246666
2004-07-12,21.876667
2004-07-13,22.280001000000002
2004-07-14,21.98
2004-07-15,20.536667
2004-07-16,20.966667
2004-07-19,21.093334
2004-07-20,20.559998999999998
2004-07-21,20.196667
2004-07-22,20.280001000000002
2004-07-23,20.126667
2004-07-26,20.043332999999997
2004-07-27,20.4
2004-07-28,20.74
2004-07-29,20.586666
2004-07-30,20.556667
2004-08-02,20.459999
2004-08-03,20.146667
2004-08-04,20.1
2004-08-05,18.776667
2004-08-06,17.963333
2004-08-09,18.386667000000003
2004-08-10,18.816668
2004-08-11,18.290001
2004-08-12,17.786667
2004-08-13,17.763334
2004-08-16,18.756666
2004-08-17,19.103333
2004-08-18,19.846666
2004-08-19,19.706667000000003
2004-08-20,20.59
2004-08-23,21.01
2004-08-24,20.75
2004-08-25,21.123333
2004-08-26,20.793332999999997
2004-08-27,20.976667000000003
2004-08-30,20.553333
2004-08-31,20.073334
2004-09-01,20.233334
2004-09-02,21.07
2004-09-03,20.786667
2004-09-07,21.816668
2004-09-08,21.629998999999998
2004-09-09,22.226667000000003
2004-09-10,22.696667
2004-09-13,22.773332999999997
2004-09-14,22.879998999999998
2004-09-15,23.343334
2004-09-16,24.366667
2004-09-17,24.436666
2004-09-20,24.870001000000002
2004-09-21,25.483334
2004-09-22,24.533333
2004-09-23,24.803333
2004-09-24,24.856667
2004-09-27,25.040001
2004-09-28,25.66
2004-09-29,25.566668
2004-09-30,25.446667
2004-10-01,24.6
2004-10-04,25.456667000000003
2004-10-05,24.93
2004-10-06,25.466667
2004-10-07,25.786667
2004-10-08,25.236666
2004-10-11,25.379998999999998
2004-10-12,25.656666
2004-10-13,25.973333
2004-10-14,26.6
2004-10-15,27.25
2004-10-18,28.559998999999998
2004-10-19,27.983334000000003
2004-10-20,29.183332
2004-10-21,29.853333000000003
2004-10-22,28.633333
2004-10-25,28.156665999999998
2004-10-26,28.696666999999998
2004-10-27,29.886667
2004-10-28,29.383333
2004-10-29,29.4
2004-11-01,30.966666999999998
2004-11-02,31.32
2004-11-03,28.173334000000004
2004-11-04,29.360001
2004-11-05,25.916666
2004-11-08,25.986666
2004-11-09,26.303333000000002
2004-11-10,27.113333
2004-11-11,28.0
2004-11-12,27.666665999999996
2004-11-15,27.52
2004-11-16,27.276667
2004-11-17,29.113333
2004-11-18,28.35
2004-11-19,28.336665999999997
2004-11-22,28.803333000000002
2004-11-23,28.916665999999996
2004-11-24,29.313334
2004-11-26,29.32
2004-11-29,28.976667
2004-11-30,29.656665999999998
2004-12-01,29.629998999999998
2004-12-02,30.950001
2004-12-03,30.666665999999996
2004-12-06,29.940001000000002
2004-12-07,29.870001000000002
2004-12-08,30.573334000000003
2004-12-09,29.846666
2004-12-10,29.456667
2004-12-13,30.030001000000002
2004-12-14,28.48
2004-12-15,27.533333000000002
2004-12-16,27.690001000000002
2004-12-17,28.450001
2004-12-20,28.93
2004-12-21,29.013334000000004
2004-12-22,27.83
2004-12-23,27.98
2004-12-27,28.063334
2004-12-28,28.336665999999997
2004-12-29,27.873333000000002
2004-12-30,27.633333
2004-12-31,27.473333
2005-01-03,26.416665999999996
2005-01-04,25.620001000000002
2005-01-05,25.636667000000003
2005-01-06,24.916666
2005-01-07,24.766666
2005-01-10,24.316668
2005-01-11,24.34
2005-01-12,26.143333
2005-01-13,25.053333
2005-01-14,25.463333
2005-01-18,25.496666
2005-01-19,25.073334
2005-01-20,24.233334
2005-01-21,23.433332
2005-01-24,22.040001
2005-01-25,23.093334
2005-01-26,23.973333
2005-01-27,23.316668
2005-01-28,23.453332999999997
2005-01-31,23.763334
2005-02-01,25.323334
2005-02-02,25.406666
2005-02-03,24.940001000000002
2005-02-04,25.809998999999998
2005-02-07,25.1
2005-02-08,25.436666
2005-02-09,25.450001
2005-02-10,24.816668
2005-02-11,25.326666
2005-02-14,25.713333
2005-02-15,25.966667
2005-02-16,25.793332999999997
2005-02-17,25.18
2005-02-18,24.593334
2005-02-22,23.633333
2005-02-23,23.110001
2005-02-24,23.16
2005-02-25,21.783333
2005-02-28,22.036667
2005-03-01,22.620001000000002
2005-03-02,22.833334
2005-03-03,22.360001
2005-03-04,22.440001000000002
2005-03-07,20.74
2005-03-08,21.383333
2005-03-09,21.18
2005-03-10,20.703332999999997
2005-03-11,20.209999
2005-03-14,22.103333
2005-03-15,22.363332999999997
2005-03-16,26.32
2005-03-17,27.07
2005-03-18,27.709999
2005-03-21,27.379998999999998
2005-03-22,25.783333
2005-03-23,25.503334
2005-03-24,24.833334
2005-03-28,24.833334
2005-03-29,24.4
2005-03-30,25.706667000000003
2005-03-31,25.473333
2005-04-01,25.036667
2005-04-04,25.049999
2005-04-05,24.799999
2005-04-06,24.306667
2005-04-07,25.02
2005-04-08,25.74
2005-04-11,25.24
2005-04-12,25.133333
2005-04-13,24.85
2005-04-14,23.776667
2005-04-15,23.233334
2005-04-18,22.923334
2005-04-19,23.066668
2005-04-20,22.59
2005-04-21,22.360001
2005-04-22,21.84
2005-04-25,23.01
2005-04-26,21.84
2005-04-27,21.620001000000002
2005-04-28,21.200001
2005-04-29,21.469998999999998
2005-05-02,21.83
2005-05-03,21.389999
2005-05-04,21.646667
2005-05-05,22.713333
2005-05-06,22.646667
2005-05-09,23.34
2005-05-10,23.573334
2005-05-11,23.713333
2005-05-12,23.016666
2005-05-13,23.526667
2005-05-16,23.303333
2005-05-17,24.15
2005-05-18,25.163334
2005-05-19,25.796667000000003
2005-05-20,25.666666
2005-05-23,26.290001
2005-05-24,27.156665999999998
2005-05-25,26.360001
2005-05-26,26.483334000000003
2005-05-27,26.790001
2005-05-31,27.606666999999998
2005-06-01,27.966666999999998
2005-06-02,27.709999
2005-06-03,26.76
2005-06-06,26.416665999999996
2005-06-07,25.786667
2005-06-08,25.813334
2005-06-09,24.516666
2005-06-10,24.006666
2005-06-13,24.196667
2005-06-14,24.15
2005-06-15,24.003334
2005-06-16,24.593334
2005-06-17,24.673334
2005-06-20,24.673334
2005-06-21,24.693333
2005-06-22,26.116667
2005-06-23,25.866667
2005-06-24,25.703332999999997
2005-06-27,25.153334
2005-06-28,25.533333
2005-06-29,25.303333
2005-06-30,24.596666
2005-07-01,24.43
2005-07-05,24.633333
2005-07-06,24.186666
2005-07-07,24.25
2005-07-08,24.190001000000002
2005-07-11,23.856667
2005-07-12,23.896667
2005-07-13,23.366667
2005-07-14,24.233334
2005-07-15,24.09
2005-07-18,23.646667
2005-07-19,23.870001000000002
2005-07-20,24.296667000000003
2005-07-21,23.553333
2005-07-22,23.793332999999997
2005-07-25,22.666666
2005-07-26,23.376667
2005-07-27,23.336666
2005-07-28,23.83
2005-07-29,23.553333
2005-08-01,23.433332
2005-08-02,23.996666
2005-08-03,23.636667000000003
2005-08-04,23.216667
2005-08-05,22.986666
2005-08-08,22.969998999999998
2005-08-09,23.183332
2005-08-10,23.033333
2005-08-11,23.106667
2005-08-12,23.003334
2005-08-15,23.25
2005-08-16,23.003334
2005-08-17,23.343334
2005-08-18,23.35
2005-08-19,24.426666
2005-08-22,25.83
2005-08-23,25.586666
2005-08-24,25.316668
2005-08-25,26.106667
2005-08-26,25.726667000000003
2005-08-29,25.83
2005-08-30,25.616667
2005-08-31,26.1
2005-09-01,26.84
2005-09-02,26.57
2005-09-06,26.1
2005-09-07,26.483334000000003
2005-09-08,26.26
2005-09-09,26.860001
2005-09-12,26.51
2005-09-13,27.196666999999998
2005-09-14,26.690001000000002
2005-09-15,26.07
2005-09-16,26.290001
2005-09-19,25.896667
2005-09-20,25.153334
2005-09-21,25.546667000000003
2005-09-22,25.526667
2005-09-23,26.219998999999998
2005-09-26,25.863332999999997
2005-09-27,25.809998999999998
2005-09-28,25.75
2005-09-29,23.333334
2005-09-30,22.766666
2005-10-03,22.700001
2005-10-04,21.933332
2005-10-05,22.233334
2005-10-06,22.323334
2005-10-07,21.516666
2005-10-10,21.436666
2005-10-11,21.006666
2005-10-12,21.35
2005-10-13,21.809998999999998
2005-10-14,21.336666
2005-10-17,21.656666
2005-10-18,21.526667
2005-10-19,21.733334
2005-10-20,21.553333
2005-10-21,20.780001000000002
2005-10-24,20.036667
2005-10-25,19.133333
2005-10-26,19.440001000000002
2005-10-27,20.476667000000003
2005-10-28,20.803333
2005-10-31,20.496666
2005-11-01,20.173334
2005-11-02,20.416666
2005-11-03,20.373333
2005-11-04,20.966667
2005-11-07,21.703332999999997
2005-11-08,21.286667
2005-11-09,20.406666
2005-11-10,21.950001
2005-11-11,22.263334
2005-11-14,22.443333
2005-11-15,22.5
2005-11-16,21.559998999999998
2005-11-17,22.286667
2005-11-18,22.049999
2005-11-21,22.496666
2005-11-22,22.360001
2005-11-23,22.093334
2005-11-25,22.15
2005-11-28,21.833334
2005-11-29,21.639999
2005-11-30,20.376667
2005-12-01,21.673334
2005-12-02,21.5
2005-12-05,20.993334
2005-12-06,20.65
2005-12-07,20.533333
2005-12-08,20.25
2005-12-09,21.376667
2005-12-12,21.743334
2005-12-13,21.513334
2005-12-14,21.713333
2005-12-15,21.576666
2005-12-16,20.893333
2005-12-19,21.003334
2005-12-20,20.693333
2005-12-21,20.586666
2005-12-22,22.766666
2005-12-23,22.443333
2005-12-27,22.356667
2005-12-28,22.393333
2005-12-29,22.366667
2005-12-30,22.003334
2006-01-03,22.203332999999997
2006-01-04,22.933332
2006-01-05,23.063334
2006-01-06,24.123333
2006-01-09,24.440001000000002
2006-01-10,23.889999
2006-01-11,23.726667000000003
2006-01-12,23.299999
2006-01-13,23.103333
2006-01-17,22.576666
2006-01-18,22.666666
2006-01-19,23.136667000000003
2006-01-20,22.206667000000003
2006-01-23,21.416666
2006-01-24,21.696667
2006-01-25,21.653334
2006-01-26,21.98
2006-01-27,21.92
2006-01-30,22.273332999999997
2006-01-31,22.51
2006-02-01,24.536667
2006-02-02,24.0
2006-02-03,23.563334
2006-02-06,23.556667
2006-02-07,23.02
2006-02-08,22.883333
2006-02-09,23.206667000000003
2006-02-10,23.356667
2006-02-13,22.783333
2006-02-14,22.893333
2006-02-15,23.006666
2006-02-16,23.533333
2006-02-17,24.076666
2006-02-21,24.716667
2006-02-22,24.379998999999998
2006-02-23,23.176666
2006-02-24,24.683332
2006-02-27,23.969998999999998
2006-02-28,23.51
2006-03-01,23.683332
2006-03-02,23.796667000000003
2006-03-03,23.973333
2006-03-06,27.586665999999997
2006-03-07,27.26
2006-03-08,26.469998999999998
2006-03-09,26.65
2006-03-10,26.866667
2006-03-13,26.986665999999996
2006-03-14,27.663334000000003
2006-03-15,29.57
2006-03-16,28.583334000000004
2006-03-17,28.916665999999996
2006-03-20,28.723333
2006-03-21,28.77
2006-03-22,27.889999
2006-03-23,28.263334000000004
2006-03-24,27.973333
2006-03-27,27.876666999999998
2006-03-28,27.51
2006-03-29,28.133333
2006-03-30,28.333334000000004
2006-03-31,28.293333
2006-04-03,28.483334000000003
2006-04-04,28.76
2006-04-05,28.52
2006-04-06,28.126666999999998
2006-04-07,26.593334000000002
2006-04-10,26.036667
2006-04-11,25.546667000000003
2006-04-12,25.256666
2006-04-13,25.456667000000003
2006-04-17,24.993334
2006-04-18,25.700001
2006-04-19,25.886667000000003
2006-04-20,25.496666
2006-04-21,25.303333
2006-04-24,25.360001
2006-04-25,26.156666
2006-04-26,25.73
2006-04-27,26.083334
2006-04-28,25.543332999999997
2006-05-01,24.343334
2006-05-02,24.813334
2006-05-03,24.976667000000003
2006-05-04,24.936666
2006-05-05,25.166666
2006-05-08,25.049999
2006-05-09,25.476667000000003
2006-05-10,24.559998999999998
2006-05-11,24.356667
2006-05-12,24.753334
2006-05-15,23.553333
2006-05-16,23.706667000000003
2006-05-17,23.376667
2006-05-18,23.076666
2006-05-19,22.496666
2006-05-22,21.886667000000003
2006-05-23,21.889999
2006-05-24,21.466667
2006-05-25,21.530001000000002
2006-05-26,21.530001000000002
2006-05-30,21.6
2006-05-31,21.629998999999998
2006-06-01,21.969998999999998
2006-06-02,22.610001
2006-06-05,21.73
2006-06-06,21.559998999999998
2006-06-07,21.653334
2006-06-08,21.75
2006-06-09,21.690001000000002
2006-06-12,21.056667
2006-06-13,20.796667000000003
2006-06-14,20.889999
2006-06-15,21.476667000000003
2006-06-16,21.233334
2006-06-19,20.74
2006-06-20,20.68
2006-06-21,20.953332999999997
2006-06-22,21.466667
2006-06-23,21.933332
2006-06-26,22.216667
2006-06-27,21.773332999999997
2006-06-28,21.91
2006-06-29,21.996666
2006-06-30,23.256666
2006-07-03,23.803333
2006-07-05,23.32
2006-07-06,23.073334
2006-07-07,23.326666
2006-07-10,22.703332999999997
2006-07-11,22.446667
2006-07-12,22.15
2006-07-13,21.616667
2006-07-14,21.1
2006-07-17,20.9
2006-07-18,21.646667
2006-07-19,21.469998999999998
2006-07-20,21.406666
2006-07-21,20.793332999999997
2006-07-24,21.683332
2006-07-25,21.893333
2006-07-26,21.790001
2006-07-27,21.616667
2006-07-28,21.93
2006-07-31,21.876667
2006-08-01,21.186666
2006-08-02,21.453332999999997
2006-08-03,21.620001000000002
2006-08-04,22.043332999999997
2006-08-07,22.33
2006-08-08,22.58
2006-08-09,22.860001
2006-08-10,24.706667000000003
2006-08-11,24.620001000000002
2006-08-14,24.35
2006-08-15,24.866667
2006-08-16,25.906666
2006-08-17,26.603333000000003
2006-08-18,26.666665999999996
2006-08-21,26.223333
2006-08-22,26.603333000000003
2006-08-23,26.34
2006-08-24,26.743334
2006-08-25,27.473333
2006-08-28,27.596666
2006-08-29,27.58
2006-08-30,27.33
2006-08-31,27.5
2006-09-01,27.309998999999998
2006-09-05,27.356666999999998
2006-09-06,26.596666
2006-09-07,26.226667
2006-09-08,26.666665999999996
2006-09-11,26.806666999999997
2006-09-12,27.666665999999996
2006-09-13,27.813334
2006-09-14,28.290001
2006-09-15,28.423334000000004
2006-09-18,28.08
2006-09-19,28.33
2006-09-20,29.629998999999998
2006-09-21,29.1
2006-09-22,28.950001
2006-09-25,29.266665999999997
2006-09-26,29.236665999999996
2006-09-27,28.733334000000003
2006-09-28,28.686666
2006-09-29,34.216667
2006-10-02,33.336665999999994
2006-10-03,34.023334999999996
2006-10-04,36.266666
2006-10-05,36.673332
2006-10-06,36.263332
2006-10-09,37.866665000000005
2006-10-10,37.583332
2006-10-11,37.216667
2006-10-12,37.009997999999996
2006-10-13,37.946667
2006-10-16,36.873333
2006-10-17,37.403332
2006-10-18,36.596668
2006-10-19,36.786667
2006-10-20,36.666668
2006-10-23,37.716667
2006-10-24,38.936668
2006-10-25,38.796665000000004
2006-10-26,39.426666
2006-10-27,38.813332
2006-10-30,39.470001
2006-10-31,39.16
2006-11-01,38.833332
2006-11-02,38.860001000000004
2006-11-03,38.763332
2006-11-06,40.119999
2006-11-07,40.923332
2006-11-08,41.623333
2006-11-09,41.583332
2006-11-10,41.369999
2006-11-13,42.900002
2006-11-14,43.046665000000004
2006-11-15,42.806667
2006-11-16,44.73
2006-11-17,44.536667
2006-11-20,45.803333
2006-11-21,46.166668
2006-11-22,46.536667
2006-11-24,47.186668
2006-11-27,45.099998
2006-11-28,44.763332
2006-11-29,44.716667
2006-11-30,46.276669
2006-12-01,45.226665000000004
2006-12-04,45.453334999999996
2006-12-05,45.316666
2006-12-06,45.146667
2006-12-07,42.916668
2006-12-08,42.563332
2006-12-11,42.396667
2006-12-12,41.546665000000004
2006-12-13,42.493332
2006-12-14,44.669998
2006-12-15,45.0
2006-12-18,45.169998
2006-12-19,44.080002
2006-12-20,44.916668
2006-12-21,44.566666
2006-12-22,43.333332
2006-12-26,42.540001000000004
2006-12-27,43.136665
2006-12-28,43.200001
2006-12-29,42.593334000000006
2007-01-03,42.849998
2007-01-04,46.189999
2007-01-05,47.099998
2007-01-08,47.386665
2007-01-09,43.666668
2007-01-10,45.033333
2007-01-11,44.650002
2007-01-12,44.306667
2007-01-16,42.57
2007-01-17,42.706665
2007-01-18,40.580002
2007-01-19,41.450001
2007-01-22,40.400002
2007-01-23,42.25
2007-01-24,42.576668
2007-01-25,42.346668
2007-01-26,41.786667
2007-01-29,41.543335
2007-01-30,41.163334000000006
2007-01-31,42.593334000000006
2007-02-01,42.459998999999996
2007-02-02,44.273334999999996
2007-02-05,45.603333
2007-02-06,45.866665000000005
2007-02-07,45.563332
2007-02-08,46.133334999999995
2007-02-09,44.736668
2007-02-12,44.643333
2007-02-13,44.646667
2007-02-14,45.863335
2007-02-15,45.046665000000004
2007-02-16,46.273334999999996
2007-02-20,47.206665
2007-02-21,47.326668
2007-02-22,46.766666
2007-02-23,46.666668
2007-02-26,48.923332
2007-02-27,46.233334
2007-02-28,46.869999
2007-03-01,46.970001
2007-03-02,45.323334
2007-03-05,44.84
2007-03-06,45.200001
2007-03-07,45.046665000000004
2007-03-08,45.523334999999996
2007-03-09,44.843334000000006
2007-03-12,45.623333
2007-03-13,44.426666
2007-03-14,45.246666
2007-03-15,45.006668
2007-03-16,44.830002
2007-03-19,44.400002
2007-03-20,43.876667
2007-03-21,44.966667
2007-03-22,45.513332
2007-03-23,45.756668
2007-03-26,46.326668
2007-03-27,45.886665
2007-03-28,45.303333
2007-03-29,45.283333
2007-03-30,45.496666
2007-04-02,45.743332
2007-04-03,46.943333
2007-04-04,47.509997999999996
2007-04-05,48.59
2007-04-09,48.753334
2007-04-10,49.436668
2007-04-11,48.673332
2007-04-12,44.700001
2007-04-13,44.246666
2007-04-16,44.183334
2007-04-17,43.756668
2007-04-18,44.790001000000004
2007-04-19,44.163334000000006
2007-04-20,44.196667
2007-04-23,44.330002
2007-04-24,44.009997999999996
2007-04-25,45.176666
2007-04-26,45.086665999999994
2007-04-27,44.916668
2007-04-30,43.860001000000004
2007-05-01,44.226665000000004
2007-05-02,44.276669
2007-05-03,45.166668
2007-05-04,46.006668
2007-05-07,46.610001000000004
2007-05-08,48.919998
2007-05-09,51.610001000000004
2007-05-10,50.543335
2007-05-11,50.796665000000004
2007-05-14,49.52
2007-05-15,49.396667
2007-05-16,50.68
2007-05-17,50.619999
2007-05-18,50.516666
2007-05-21,50.666668
2007-05-22,53.02
2007-05-23,51.866665000000005
2007-05-24,53.296665000000004
2007-05-25,55.446667000000005
2007-05-29,55.110001000000004
2007-05-30,54.886665
2007-05-31,55.360001000000004
2007-06-01,55.023334999999996
2007-06-04,55.939999
2007-06-05,56.09
2007-06-06,54.926666000000004
2007-06-07,54.676666000000004
2007-06-08,55.22333100000001
2007-06-11,55.959998999999996
2007-06-12,55.713333
2007-06-13,56.933333999999995
2007-06-14,57.056667000000004
2007-06-15,57.91666800000001
2007-06-18,58.683333999999995
2007-06-19,57.213333
2007-06-20,56.196667000000005
2007-06-21,56.986668
2007-06-22,56.883334999999995
2007-06-25,55.256668000000005
2007-06-26,54.426666000000004
2007-06-27,54.483334
2007-06-28,55.196667000000005
2007-06-29,66.66333
2007-07-02,71.41999799999999
2007-07-03,69.31333199999999
2007-07-05,72.06333199999999
2007-07-06,71.783333
2007-07-09,71.466667
2007-07-10,69.75
2007-07-11,70.356667
2007-07-12,71.823334
2007-07-13,75.839996
2007-07-16,75.513336
2007-07-17,76.690002
2007-07-18,76.809998
2007-07-19,78.11666899999999
2007-07-20,76.839996
2007-07-23,76.57666800000001
2007-07-24,73.666664
2007-07-25,75.120003
2007-07-26,74.546669
2007-07-27,71.889999
2007-07-30,73.370003
2007-07-31,71.333336
2007-08-01,71.803337
2007-08-02,74.690002
2007-08-03,72.833336
2007-08-06,72.769997
2007-08-07,74.073334
2007-08-08,75.33667
2007-08-09,72.0
2007-08-10,69.0
2007-08-13,70.60333299999999
2007-08-14,68.666664
2007-08-15,65.916664
2007-08-16,66.006668
2007-08-17,73.506668
2007-08-20,78.66333
2007-08-21,81.91999799999999
2007-08-22,81.809998
2007-08-23,80.459999
2007-08-24,81.860001
2007-08-27,81.110001
2007-08-28,77.199997
2007-08-29,81.82
2007-08-30,82.870003
2007-08-31,85.410004
2007-09-04,85.339996
2007-09-05,83.260002
2007-09-06,83.699997
2007-09-07,80.480003
2007-09-10,82.269997
2007-09-11,83.019997
2007-09-12,85.449997
2007-09-13,85.739998
2007-09-14,87.260002
2007-09-17,86.269997
2007-09-18,90.349998
2007-09-19,91.800003
2007-09-20,90.230003
2007-09-21,93.18
2007-09-24,94.5
2007-09-25,96.82
2007-09-26,99.0
2007-09-27,99.860001
2007-09-28,98.550003
2007-10-01,98.660004
2007-10-02,96.260002
2007-10-03,96.279999
2007-10-04,100.540001
2007-10-05,113.370003
2007-10-08,117.650002
2007-10-09,115.519997
2007-10-10,116.879997
2007-10-11,111.0
2007-10-12,113.910004
2007-10-15,109.709999
2007-10-16,110.089996
2007-10-17,114.230003
2007-10-18,117.110001
2007-10-19,114.970001
2007-10-22,113.379997
2007-10-23,124.529999
2007-10-24,123.900002
2007-10-25,118.940002
2007-10-26,119.809998
2007-10-29,122.059998
2007-10-30,121.199997
2007-10-31,124.510002
2007-11-01,122.08000200000001
2007-11-02,126.949997
2007-11-05,127.970001
2007-11-06,131.03999299999998
2007-11-07,133.029999
2007-11-08,124.480003
2007-11-09,113.220001
2007-11-12,102.599998
2007-11-13,112.550003
2007-11-14,109.949997
2007-11-15,103.010002
2007-11-16,107.57
2007-11-19,108.209999
2007-11-20,110.0
2007-11-21,111.019997
