Date,AMX
2001-02-12,3.8671879999999996
2001-02-13,3.6328129999999996
2001-02-14,3.3828129999999996
2001-02-15,3.3359379999999996
2001-02-16,3.348958
2001-02-20,3.276042
2001-02-21,3.166667
2001-02-22,3.132813
2001-02-23,3.041667
2001-02-26,3.0338540000000003
2001-02-27,3.0338540000000003
2001-02-28,2.984375
2001-03-01,2.916667
2001-03-02,2.859375
2001-03-05,2.9036459999999997
2001-03-06,2.9192709999999997
2001-03-07,2.9505209999999997
2001-03-08,2.9869790000000003
2001-03-09,2.9244790000000003
2001-03-12,2.833333
2001-03-13,2.7942709999999997
2001-03-14,2.6588540000000003
2001-03-15,2.6380209999999997
2001-03-16,2.7161459999999997
2001-03-19,2.84375
2001-03-20,2.713542
2001-03-21,2.682292
2001-03-22,2.5026040000000003
2001-03-23,2.492188
2001-03-26,2.460938
2001-03-27,2.479167
2001-03-28,2.4375
2001-03-29,2.348958
2001-03-30,2.442708
2001-04-02,2.4505209999999997
2001-04-03,2.395833
2001-04-04,2.367188
2001-04-05,2.515625
2001-04-06,2.5494790000000003
2001-04-09,2.576667
2001-04-10,2.695
2001-04-11,2.7366669999999997
2001-04-12,2.73
2001-04-16,2.7366669999999997
2001-04-17,2.751667
2001-04-18,2.808333
2001-04-19,2.808333
2001-04-20,2.641667
2001-04-23,2.708333
2001-04-24,2.7416669999999996
2001-04-25,2.7833330000000003
2001-04-26,2.9266669999999997
2001-04-27,2.9916669999999996
2001-04-30,3.066667
2001-05-01,3.125
2001-05-02,3.251667
2001-05-03,3.285
2001-05-04,3.2583330000000004
2001-05-07,3.3
2001-05-08,3.2183330000000003
2001-05-09,3.2583330000000004
2001-05-10,3.333333
2001-05-11,3.316667
2001-05-14,3.293333
2001-05-15,3.265
2001-05-16,3.325
2001-05-17,3.4
2001-05-18,3.558333
2001-05-21,3.643333
2001-05-22,3.691667
2001-05-23,3.7166669999999997
2001-05-24,3.5933330000000003
2001-05-25,3.55
2001-05-29,3.483333
2001-05-30,3.4
2001-05-31,3.398333
2001-06-01,3.4
2001-06-04,3.441667
2001-06-05,3.483333
2001-06-06,3.7166669999999997
2001-06-07,3.683333
2001-06-08,3.6383330000000003
2001-06-11,3.5916669999999997
2001-06-12,3.5916669999999997
2001-06-13,3.608333
2001-06-14,3.583333
2001-06-15,3.548333
2001-06-18,3.4
2001-06-19,3.3
2001-06-20,3.316667
2001-06-21,3.358333
2001-06-22,3.338333
2001-06-25,3.375
2001-06-26,3.396667
2001-06-27,3.421667
2001-06-28,3.456667
2001-06-29,3.476667
2001-07-02,3.6
2001-07-03,3.608333
2001-07-05,3.5
2001-07-06,3.41
2001-07-09,3.418333
2001-07-10,3.425
2001-07-11,3.338333
2001-07-12,3.233333
2001-07-13,3.18
2001-07-16,3.155
2001-07-17,3.141667
2001-07-18,3.086667
2001-07-19,3.1166669999999996
2001-07-20,3.1333330000000004
2001-07-23,3.168333
2001-07-24,3.141667
2001-07-25,3.163333
2001-07-26,3.231667
2001-07-27,3.235
2001-07-30,3.29
2001-07-31,3.29
2001-08-01,3.285
2001-08-02,3.3833330000000004
2001-08-03,3.396667
2001-08-06,3.335
2001-08-07,3.336667
2001-08-08,3.328333
2001-08-09,3.2816669999999997
2001-08-10,3.316667
2001-08-13,3.3
2001-08-14,3.316667
2001-08-15,3.201667
2001-08-16,3.015
2001-08-17,2.916667
2001-08-20,2.925
2001-08-21,2.95
2001-08-22,2.951667
2001-08-23,2.93
2001-08-24,3.021667
2001-08-27,3.03
2001-08-28,2.938333
2001-08-29,2.916667
2001-08-30,2.826667
2001-08-31,2.806667
2001-09-04,2.691667
2001-09-05,2.5
2001-09-06,2.376667
2001-09-07,2.375
2001-09-10,2.3666669999999996
2001-09-17,2.066667
2001-09-18,2.048333
2001-09-19,2.081667
2001-09-20,2.09
2001-09-21,2.165
2001-09-24,2.356667
2001-09-25,2.308333
2001-09-26,2.266667
2001-09-27,2.371667
2001-09-28,2.4716669999999996
2001-10-01,2.483333
2001-10-02,2.501667
2001-10-03,2.455
2001-10-04,2.463333
2001-10-05,2.3833330000000004
2001-10-08,2.335
2001-10-09,2.45
2001-10-10,2.541667
2001-10-11,2.576667
2001-10-12,2.55
2001-10-15,2.425
2001-10-16,2.423333
2001-10-17,2.396667
2001-10-18,2.355
2001-10-19,2.3616669999999997
2001-10-22,2.358333
2001-10-23,2.375
2001-10-24,2.54
2001-10-25,2.5333330000000003
2001-10-26,2.496667
2001-10-29,2.425
2001-10-30,2.421667
2001-10-31,2.5
2001-11-01,2.5333330000000003
2001-11-02,2.5333330000000003
2001-11-05,2.585
2001-11-06,2.586667
2001-11-07,2.576667
2001-11-08,2.566667
2001-11-09,2.575
2001-11-12,2.5266669999999998
2001-11-13,2.615
2001-11-14,2.7566669999999998
2001-11-15,2.765
2001-11-16,2.75
2001-11-19,2.713333
2001-11-20,2.6333330000000004
2001-11-21,2.6333330000000004
2001-11-23,2.686667
2001-11-26,2.745
2001-11-27,2.785
2001-11-28,2.816667
2001-11-29,2.84
2001-11-30,2.891667
2001-12-03,2.916667
2001-12-04,2.956667
2001-12-05,3.083333
2001-12-06,3.083333
2001-12-07,3.1366669999999996
2001-12-10,3.148333
2001-12-11,3.18
2001-12-12,3.13
2001-12-13,3.03
2001-12-14,3.1
2001-12-17,3.2
2001-12-18,3.19
2001-12-19,3.17
2001-12-20,3.17
2001-12-21,3.2383330000000004
2001-12-24,3.211667
2001-12-26,3.25
2001-12-27,3.253333
2001-12-28,3.266667
2001-12-31,3.246667
2002-01-02,3.2383330000000004
2002-01-03,3.336667
2002-01-04,3.3416669999999997
2002-01-07,3.3233330000000003
2002-01-08,3.331667
2002-01-09,3.255
2002-01-10,3.066667
2002-01-11,3.103333
2002-01-14,3.068333
2002-01-15,3.266667
2002-01-16,3.313333
2002-01-17,3.331667
2002-01-18,3.255
2002-01-22,3.1366669999999996
2002-01-23,3.2616669999999996
2002-01-24,3.2816669999999997
2002-01-25,3.338333
2002-01-28,3.3416669999999997
2002-01-29,3.2433330000000002
2002-01-30,3.1983330000000003
2002-01-31,3.3
2002-02-01,3.161667
2002-02-04,3.068333
2002-02-05,2.833333
2002-02-06,3.065
2002-02-07,3.065
2002-02-08,3.083333
2002-02-11,3.02
2002-02-12,3.0
2002-02-13,3.066667
2002-02-14,3.125
2002-02-15,3.1166669999999996
2002-02-19,2.9916669999999996
2002-02-20,2.998333
2002-02-21,2.9916669999999996
2002-02-22,2.981667
2002-02-25,3.038333
2002-02-26,3.07
2002-02-27,3.106667
2002-02-28,3.016667
2002-03-01,3.075
2002-03-04,3.1966669999999997
2002-03-05,3.225
2002-03-06,3.306667
2002-03-07,3.1766669999999997
2002-03-08,3.25
2002-03-11,3.3416669999999997
2002-03-12,3.3833330000000004
2002-03-13,3.2833330000000003
2002-03-14,3.231667
2002-03-15,3.29
2002-03-18,3.3233330000000003
2002-03-19,3.385
2002-03-20,3.38
2002-03-21,3.398333
2002-03-22,3.376667
2002-03-25,3.328333
2002-03-26,3.2833330000000003
2002-03-27,3.286667
2002-03-28,3.31
2002-04-01,3.2583330000000004
2002-04-02,3.233333
2002-04-03,3.175
2002-04-04,3.248333
2002-04-05,3.298333
2002-04-08,3.233333
2002-04-09,3.2
2002-04-10,3.24
2002-04-11,3.148333
2002-04-12,3.083333
2002-04-15,3.041667
2002-04-16,3.1333330000000004
2002-04-17,3.186667
2002-04-18,3.2583330000000004
2002-04-19,3.2166669999999997
2002-04-22,3.168333
2002-04-23,3.1
2002-04-24,3.191667
2002-04-25,3.1766669999999997
2002-04-26,3.19
2002-04-29,3.12
2002-04-30,3.108333
2002-05-01,3.03
2002-05-02,3.003333
2002-05-03,3.125
2002-05-06,3.076667
2002-05-07,3.018333
2002-05-08,3.128333
2002-05-09,3.1
2002-05-10,3.083333
2002-05-13,3.083333
2002-05-14,3.09
2002-05-15,3.1333330000000004
2002-05-16,3.193333
2002-05-17,3.2166669999999997
2002-05-20,3.15
2002-05-21,3.115
2002-05-22,3.1333330000000004
2002-05-23,3.1366669999999996
2002-05-24,3.1183330000000002
2002-05-28,3.066667
2002-05-29,2.9933330000000002
2002-05-30,2.893333
2002-05-31,2.915
2002-06-03,2.84
2002-06-04,2.836667
2002-06-05,2.8016669999999997
2002-06-06,2.6316669999999998
2002-06-07,2.5916669999999997
2002-06-10,2.5333330000000003
2002-06-11,2.521667
2002-06-12,2.483333
2002-06-13,2.475
2002-06-14,2.478333
2002-06-17,2.48
2002-06-18,2.5
2002-06-19,2.4683330000000003
2002-06-20,2.3833330000000004
2002-06-21,2.333333
2002-06-24,2.191667
2002-06-25,2.166667
2002-06-26,1.9816669999999998
2002-06-27,2.25
2002-06-28,2.233333
2002-07-01,2.2166669999999997
2002-07-02,2.166667
2002-07-03,2.225
2002-07-05,2.32
2002-07-08,2.333333
2002-07-09,2.3416669999999997
2002-07-10,2.273333
2002-07-11,2.316667
2002-07-12,2.35
2002-07-15,2.42
2002-07-16,2.4
2002-07-17,2.38
2002-07-18,2.391667
2002-07-19,2.333333
2002-07-22,2.203333
2002-07-23,2.166667
2002-07-24,2.2166669999999997
2002-07-25,2.183333
2002-07-26,2.213333
2002-07-29,2.246667
2002-07-30,2.183333
2002-07-31,2.0916669999999997
2002-08-01,2.0
2002-08-02,1.9766669999999997
2002-08-05,1.9233330000000002
2002-08-06,2.0066669999999998
2002-08-07,2.056667
2002-08-08,2.266667
2002-08-09,2.2183330000000003
2002-08-12,2.248333
2002-08-13,2.148333
2002-08-14,2.2433330000000002
2002-08-15,2.3416669999999997
2002-08-16,2.3483330000000002
2002-08-19,2.355
2002-08-20,2.3233330000000003
2002-08-21,2.328333
2002-08-22,2.328333
2002-08-23,2.2816669999999997
2002-08-26,2.333333
2002-08-27,2.3
2002-08-28,2.3033330000000003
2002-08-29,2.333333
2002-08-30,2.308333
2002-09-03,2.2616669999999996
2002-09-04,2.266667
2002-09-05,2.245
2002-09-06,2.31
2002-09-09,2.318333
2002-09-10,2.3433330000000003
2002-09-11,2.3616669999999997
2002-09-12,2.355
2002-09-13,2.353333
2002-09-16,2.391667
2002-09-17,2.335
2002-09-18,2.265
2002-09-19,2.0933330000000003
2002-09-20,2.183333
2002-09-23,2.171667
2002-09-24,2.1533330000000004
2002-09-25,2.186667
2002-09-26,2.225
2002-09-27,2.06
2002-09-30,2.0133330000000003
2002-10-01,2.146667
2002-10-02,2.0916669999999997
2002-10-03,2.145
2002-10-04,2.125
2002-10-07,2.1183330000000002
2002-10-08,2.083333
2002-10-09,1.98
2002-10-10,2.005
2002-10-11,2.11
2002-10-14,2.1316669999999998
2002-10-15,2.22
2002-10-16,2.1583330000000003
2002-10-17,2.27
2002-10-18,2.255
2002-10-21,2.331667
2002-10-22,2.29
2002-10-23,2.26
2002-10-24,2.275
2002-10-25,2.291667
2002-10-28,2.251667
2002-10-29,2.2233330000000002
2002-10-30,2.255
2002-10-31,2.24
2002-11-01,2.265
2002-11-04,2.31
2002-11-05,2.275
2002-11-06,2.32
2002-11-07,2.265
2002-11-08,2.245
2002-11-11,2.225
2002-11-12,2.25
2002-11-13,2.225
2002-11-14,2.266667
2002-11-15,2.203333
2002-11-18,2.225
2002-11-19,2.155
2002-11-20,2.266667
2002-11-21,2.355
2002-11-22,2.333333
2002-11-25,2.355
2002-11-26,2.421667
2002-11-27,2.523333
2002-11-29,2.525
2002-12-02,2.558333
2002-12-03,2.5316669999999997
2002-12-04,2.45
2002-12-05,2.4683330000000003
2002-12-06,2.498333
2002-12-09,2.42
2002-12-10,2.496667
2002-12-11,2.43
2002-12-12,2.443333
2002-12-13,2.4
2002-12-16,2.461667
2002-12-17,2.445
2002-12-18,2.441667
2002-12-19,2.436667
2002-12-20,2.505
2002-12-23,2.501667
2002-12-24,2.485
2002-12-26,2.47
2002-12-27,2.433333
2002-12-30,2.4083330000000003
2002-12-31,2.393333
2003-01-02,2.4716669999999996
2003-01-03,2.461667
2003-01-06,2.5316669999999997
2003-01-07,2.536667
2003-01-08,2.516667
2003-01-09,2.481667
2003-01-10,2.455
2003-01-13,2.4866669999999997
2003-01-14,2.603333
2003-01-15,2.5933330000000003
2003-01-16,2.548333
2003-01-17,2.4916669999999996
2003-01-21,2.445
2003-01-22,2.36
2003-01-23,2.365
2003-01-24,2.316667
2003-01-27,2.313333
2003-01-28,2.3233330000000003
2003-01-29,2.35
2003-01-30,2.351667
2003-01-31,2.3483330000000002
2003-02-03,2.3833330000000004
2003-02-04,2.353333
2003-02-05,2.335
2003-02-06,2.331667
2003-02-07,2.288333
2003-02-10,2.291667
2003-02-11,2.215
2003-02-12,2.083333
2003-02-13,2.14
2003-02-14,2.143333
2003-02-18,2.2166669999999997
2003-02-19,2.251667
2003-02-20,2.246667
2003-02-21,2.28
2003-02-24,2.255
2003-02-25,2.226667
2003-02-26,2.213333
2003-02-27,2.2383330000000004
2003-02-28,2.3
2003-03-03,2.291667
2003-03-04,2.266667
2003-03-05,2.2183330000000003
2003-03-06,2.27
2003-03-07,2.32
2003-03-10,2.29
2003-03-11,2.291667
2003-03-12,2.28
2003-03-13,2.293333
2003-03-14,2.318333
2003-03-17,2.345
2003-03-18,2.3233330000000003
2003-03-19,2.333333
2003-03-20,2.306667
2003-03-21,2.34
2003-03-24,2.25
2003-03-25,2.2766669999999998
2003-03-26,2.293333
2003-03-27,2.291667
2003-03-28,2.2433330000000002
2003-03-31,2.228333
2003-04-01,2.268333
2003-04-02,2.3
2003-04-03,2.345
2003-04-04,2.4066669999999997
2003-04-07,2.45
2003-04-08,2.475
2003-04-09,2.458333
2003-04-10,2.436667
2003-04-11,2.4666669999999997
2003-04-14,2.4916669999999996
2003-04-15,2.5266669999999998
2003-04-16,2.515
2003-04-17,2.501667
2003-04-21,2.576667
2003-04-22,2.62
2003-04-23,2.65
2003-04-24,2.75
2003-04-25,2.766667
2003-04-28,2.8033330000000003
2003-04-29,2.815
2003-04-30,2.795
2003-05-01,2.79
2003-05-02,2.915
2003-05-05,2.958333
2003-05-06,2.9066669999999997
2003-05-07,2.9483330000000003
2003-05-08,2.858333
2003-05-09,2.958333
2003-05-12,2.95
2003-05-13,2.958333
2003-05-14,3.0083330000000004
2003-05-15,2.996667
2003-05-16,2.9466669999999997
2003-05-19,2.876667
2003-05-20,2.875
2003-05-21,2.891667
2003-05-22,2.93
2003-05-23,2.9933330000000002
2003-05-27,2.9883330000000004
2003-05-28,2.981667
2003-05-29,3.0133330000000003
2003-05-30,3.043333
2003-06-02,3.121667
2003-06-03,3.121667
2003-06-04,3.07
2003-06-05,2.983333
2003-06-06,2.933333
2003-06-09,2.941667
2003-06-10,2.951667
2003-06-11,2.9666669999999997
2003-06-12,2.99
2003-06-13,3.0116669999999996
2003-06-16,3.066667
2003-06-17,3.088333
2003-06-18,3.076667
2003-06-19,3.05
2003-06-20,3.06
2003-06-23,3.018333
2003-06-24,3.075
2003-06-25,3.081667
2003-06-26,3.1133330000000004
2003-06-27,3.1333330000000004
2003-06-30,3.125
2003-07-01,3.193333
2003-07-02,3.21
2003-07-03,3.203333
2003-07-07,3.225
2003-07-08,3.22
2003-07-09,3.208333
2003-07-10,3.2
2003-07-11,3.2
2003-07-14,3.29
2003-07-15,3.286667
2003-07-16,3.335
2003-07-17,3.275
2003-07-18,3.3216669999999997
2003-07-21,3.308333
2003-07-22,3.5733330000000003
2003-07-23,3.646667
2003-07-24,3.65
2003-07-25,3.7633330000000003
2003-07-28,3.79
2003-07-29,3.65
2003-07-30,3.66
2003-07-31,3.7233330000000002
2003-08-01,3.673333
2003-08-04,3.558333
2003-08-05,3.463333
2003-08-06,3.516667
2003-08-07,3.628333
2003-08-08,3.683333
2003-08-11,3.6783330000000003
2003-08-12,3.675
2003-08-13,3.7583330000000004
2003-08-14,3.838333
2003-08-15,3.811667
2003-08-18,3.828333
2003-08-19,3.8466669999999996
2003-08-20,3.77
2003-08-21,3.795
2003-08-22,3.796667
2003-08-25,3.748333
2003-08-26,3.725
2003-08-27,3.76
2003-08-28,3.796667
2003-08-29,3.833333
2003-09-02,3.91
2003-09-03,3.911667
2003-09-04,3.9466669999999997
2003-09-05,3.941667
2003-09-08,3.876667
2003-09-09,3.836667
2003-09-10,3.86
2003-09-11,3.833333
2003-09-12,3.835
2003-09-15,3.833333
2003-09-16,3.8616669999999997
2003-09-17,3.8633330000000004
2003-09-18,3.93
2003-09-19,3.94
2003-09-22,3.92
2003-09-23,3.935
2003-09-24,3.918333
2003-09-25,3.911667
2003-09-26,3.85
2003-09-29,3.895
2003-09-30,3.851667
2003-10-01,3.833333
2003-10-02,3.7166669999999997
2003-10-03,3.715
2003-10-06,3.7
2003-10-07,3.798333
2003-10-08,3.84
2003-10-09,3.86
2003-10-10,3.9
2003-10-13,3.9083330000000003
2003-10-14,3.858333
2003-10-15,3.828333
2003-10-16,3.7816669999999997
2003-10-17,3.818333
2003-10-20,3.835
2003-10-21,3.918333
2003-10-22,3.816667
2003-10-23,3.8033330000000003
2003-10-24,3.815
2003-10-27,3.8666669999999996
2003-10-28,3.89
2003-10-29,3.858333
2003-10-30,3.95
2003-10-31,3.9666669999999997
2003-11-03,4.1666669999999995
2003-11-04,4.17
2003-11-05,4.163333000000001
2003-11-06,4.213333
2003-11-07,4.3333330000000005
2003-11-10,4.263333
2003-11-11,4.235
2003-11-12,4.273333999999999
2003-11-13,4.35
2003-11-14,4.353333
2003-11-17,4.306667
2003-11-18,4.316667
2003-11-19,4.1666669999999995
2003-11-20,4.098333
2003-11-21,4.176667
2003-11-24,4.103333
2003-11-25,4.125
2003-11-26,4.168334
2003-11-28,4.273333999999999
2003-12-01,4.383333
2003-12-02,4.501666999999999
2003-12-03,4.516667
2003-12-04,4.525
2003-12-05,4.51
2003-12-08,4.456666
2003-12-09,4.341667
2003-12-10,4.313333999999999
2003-12-11,4.4
2003-12-12,4.33
2003-12-15,4.33
2003-12-16,4.306667
2003-12-17,4.325
2003-12-18,4.391667
2003-12-19,4.433333
2003-12-22,4.4583330000000005
2003-12-23,4.4166669999999995
2003-12-24,4.481667
2003-12-26,4.493333
2003-12-29,4.508333
2003-12-30,4.545
2003-12-31,4.556667
2004-01-02,4.72
2004-01-05,5.006667
2004-01-06,4.966667
2004-01-07,5.008333
2004-01-08,5.108333
2004-01-09,5.216667
2004-01-12,5.275
2004-01-13,5.261667
2004-01-14,5.2083330000000005
2004-01-15,5.198333
2004-01-16,5.253334
2004-01-20,5.4166669999999995
2004-01-21,5.383333
2004-01-22,5.366667
2004-01-23,5.508333
2004-01-26,5.58
2004-01-27,5.525
2004-01-28,5.356667
2004-01-29,5.173333
2004-01-30,5.2083330000000005
2004-02-02,5.375
2004-02-03,5.358333
2004-02-04,5.34
2004-02-05,5.325
2004-02-06,5.418334
2004-02-09,5.555
2004-02-10,5.513333
2004-02-11,5.601666000000001
2004-02-12,5.8333330000000005
2004-02-13,5.963333
2004-02-17,6.148333999999999
2004-02-18,6.098333
2004-02-19,6.033333
2004-02-20,5.885
2004-02-23,5.816667
2004-02-24,5.895
2004-02-25,5.88
2004-02-26,5.9166669999999995
2004-02-27,5.943333
2004-03-01,6.193333
2004-03-02,6.088333
2004-03-03,6.055
2004-03-04,6.325
2004-03-05,6.303333
2004-03-08,6.133333
2004-03-09,6.156667
2004-03-10,6.108333
2004-03-11,5.948333
2004-03-12,5.956666
2004-03-15,5.868333
2004-03-16,5.831666
2004-03-17,5.9166669999999995
2004-03-18,5.983333
2004-03-19,6.301667
2004-03-22,6.098333
2004-03-23,6.2
2004-03-24,6.228333
2004-03-25,6.435
2004-03-26,6.371666
2004-03-29,6.513333
2004-03-30,6.5
2004-03-31,6.441667
2004-04-01,6.531667
2004-04-02,6.5833330000000005
2004-04-05,6.55
2004-04-06,6.473333
2004-04-07,6.473333
2004-04-08,6.585
2004-04-12,6.621666
2004-04-13,6.52
2004-04-14,6.3333330000000005
2004-04-15,6.253334
2004-04-16,6.24
2004-04-19,6.27
2004-04-20,6.276667
2004-04-21,6.266667
2004-04-22,6.275
2004-04-23,6.331666
2004-04-26,6.2916669999999995
2004-04-27,6.425
2004-04-28,6.053333
2004-04-29,5.733333
2004-04-30,5.633333
2004-05-03,5.8333330000000005
2004-05-04,6.061666000000001
2004-05-05,5.891667
2004-05-06,5.681667
2004-05-07,5.506667
2004-05-10,5.225
2004-05-11,5.571667
2004-05-12,5.593333
2004-05-13,5.581666
2004-05-14,5.635
2004-05-17,5.488333
2004-05-18,5.62
2004-05-19,5.71
2004-05-20,5.663333000000001
2004-05-21,5.643333
2004-05-24,5.751666999999999
2004-05-25,5.8333330000000005
2004-05-26,5.888333
2004-05-27,5.956666
2004-05-28,5.841667
2004-06-01,5.81
2004-06-02,5.748333000000001
2004-06-03,5.71
2004-06-04,5.935
2004-06-07,6.223333
2004-06-08,6.288333000000001
2004-06-09,6.1
2004-06-10,6.16
2004-06-14,5.931667
2004-06-15,6.053333
2004-06-16,6.03
2004-06-17,6.066667
2004-06-18,6.178333
2004-06-21,6.116667
2004-06-22,6.036667
2004-06-23,5.983333
2004-06-24,6.035
2004-06-25,6.038333000000001
2004-06-28,5.941667
2004-06-29,5.931667
2004-06-30,6.061666000000001
2004-07-01,6.048333
2004-07-02,6.088333
2004-07-06,6.016667
2004-07-07,5.986667
2004-07-08,6.015
2004-07-09,5.991667
2004-07-12,6.031667
2004-07-13,6.003334
2004-07-14,5.891667
2004-07-15,5.8333330000000005
2004-07-16,5.983333
2004-07-19,6.085
2004-07-20,6.126666999999999
2004-07-21,5.971667
2004-07-22,6.026667
2004-07-23,5.943333
2004-07-26,5.95
2004-07-27,6.13
2004-07-28,5.911667
2004-07-29,5.926667
2004-07-30,5.955
2004-08-02,6.01
2004-08-03,5.875
2004-08-04,5.611667
2004-08-05,5.706666
2004-08-06,5.575
2004-08-09,5.47
2004-08-10,5.543334
2004-08-11,5.446667
2004-08-12,5.485
2004-08-13,5.463333
2004-08-16,5.611667
2004-08-17,5.716667
2004-08-18,5.738333
2004-08-19,5.746666
2004-08-20,5.751666999999999
2004-08-23,5.7083330000000005
2004-08-24,5.716667
2004-08-25,5.7083330000000005
2004-08-26,5.658333
2004-08-27,5.645
2004-08-30,5.631667
2004-08-31,5.7083330000000005
2004-09-01,5.798333
2004-09-02,5.746666
2004-09-03,5.6666669999999995
2004-09-07,5.756667
2004-09-08,5.883333
2004-09-09,5.983333
2004-09-10,6.168334
2004-09-13,6.125
2004-09-14,6.176667
2004-09-15,6.186666000000001
2004-09-16,6.278333
2004-09-17,6.41
2004-09-20,6.42
2004-09-21,6.423333
2004-09-22,6.335
2004-09-23,6.308333
2004-09-24,6.326667
2004-09-27,6.328333
2004-09-28,6.4166669999999995
2004-09-29,6.483333
2004-09-30,6.505
2004-10-01,6.6666669999999995
2004-10-04,6.836666999999999
2004-10-05,6.768333
2004-10-06,6.635
2004-10-07,6.643333
2004-10-08,6.531667
2004-10-11,6.528333
2004-10-12,6.538333000000001
2004-10-13,6.525
2004-10-14,6.418334
2004-10-15,6.515
2004-10-18,6.578333
2004-10-19,6.625
2004-10-20,6.665
2004-10-21,6.608333
2004-10-22,6.543334
2004-10-25,6.475
2004-10-26,6.9166669999999995
2004-10-27,7.2916669999999995
2004-10-28,7.145
2004-10-29,7.3333330000000005
2004-11-01,7.405
2004-11-02,7.31
2004-11-03,7.496666
2004-11-04,7.633333
2004-11-05,7.476666000000001
2004-11-08,7.325
2004-11-09,7.365
2004-11-10,7.38
2004-11-11,7.448333
2004-11-12,7.448333
2004-11-15,7.365
2004-11-16,7.341667
2004-11-17,7.4166669999999995
2004-11-18,7.415
2004-11-19,7.183333
2004-11-22,7.258333
2004-11-23,7.225
2004-11-24,7.311666000000001
2004-11-26,7.466667
2004-11-29,7.73
2004-11-30,7.785
2004-12-01,7.876666999999999
2004-12-02,7.745
2004-12-03,7.893333
2004-12-06,8.088333
2004-12-07,8.035
2004-12-08,7.915
2004-12-09,7.818333
2004-12-10,7.93
2004-12-13,8.02
2004-12-14,8.335
2004-12-15,8.388333
2004-12-16,8.34
2004-12-17,8.476666
2004-12-20,8.446667
2004-12-21,8.575
2004-12-22,8.58
2004-12-23,8.586667
2004-12-27,8.65
2004-12-28,8.641666
2004-12-29,8.71
2004-12-30,8.743333
2004-12-31,8.725
2005-01-03,8.908334
2005-01-04,8.511666
2005-01-05,8.323334
2005-01-06,8.366667
2005-01-07,8.24
2005-01-10,8.15
2005-01-11,7.981667
2005-01-12,8.073334
2005-01-13,8.2
2005-01-14,8.43
2005-01-18,8.616667
2005-01-19,8.693334
2005-01-20,8.286667
2005-01-21,8.246667
2005-01-24,8.221666
2005-01-25,8.378333
2005-01-26,8.613334
2005-01-27,8.515
2005-01-28,8.755
2005-01-31,8.843333
2005-02-01,9.068334
2005-02-02,9.141666
2005-02-03,9.241667
2005-02-04,9.36
2005-02-07,9.395
2005-02-08,9.275
2005-02-09,9.498333
2005-02-10,9.361667
2005-02-11,9.35
2005-02-14,9.311666
2005-02-15,9.503333
2005-02-16,9.49
2005-02-17,9.441667
2005-02-18,9.313334
2005-02-22,9.341666
2005-02-23,9.36
2005-02-24,9.625
2005-02-25,9.816667
2005-02-28,9.783334
2005-03-01,9.741667
2005-03-02,9.626667
2005-03-03,9.636666
2005-03-04,9.646666999999999
2005-03-07,9.75
2005-03-08,9.48
2005-03-09,9.408334
2005-03-10,9.281667
2005-03-11,9.418333
2005-03-14,9.116667
2005-03-15,8.996667
2005-03-16,8.838333
2005-03-17,9.038333
2005-03-18,8.983334
2005-03-21,8.875
2005-03-22,8.841666
2005-03-23,8.425
2005-03-24,8.681666
2005-03-28,8.558333
2005-03-29,8.433333
2005-03-30,8.625
2005-03-31,8.6
2005-04-01,8.686666
2005-04-04,8.606667
2005-04-05,8.506667
2005-04-06,8.308333
2005-04-07,8.635
2005-04-08,8.615
2005-04-11,8.541667
2005-04-12,8.761666
2005-04-13,8.725
2005-04-14,8.49
2005-04-15,8.365
2005-04-18,8.083333
2005-04-19,8.335
2005-04-20,8.073334
2005-04-21,8.205
2005-04-22,8.246667
2005-04-25,8.705
2005-04-26,8.83
2005-04-27,8.633333
2005-04-28,8.356667
2005-04-29,8.275
2005-05-02,8.393333
2005-05-03,8.325
2005-05-04,8.708333
2005-05-05,8.658334
2005-05-06,8.761666
2005-05-09,8.598333
2005-05-10,8.53
2005-05-11,8.713333
2005-05-12,8.823334
2005-05-13,8.675
2005-05-16,8.813334
2005-05-17,8.9
2005-05-18,9.306666
2005-05-19,9.338333
2005-05-20,9.401667
2005-05-23,9.495
2005-05-24,9.466666
2005-05-25,9.498333
2005-05-26,9.485
2005-05-27,9.616667
2005-05-31,9.446667
2005-06-01,9.6
2005-06-02,9.715
2005-06-03,9.495
2005-06-06,9.446667
2005-06-07,9.336667
2005-06-08,9.386666
2005-06-09,9.495
2005-06-10,9.458333
2005-06-13,9.55
2005-06-14,9.841666
2005-06-15,9.985
2005-06-16,9.958333
2005-06-17,10.105
2005-06-20,10.193334
2005-06-21,10.036667
2005-06-22,9.883333
2005-06-23,9.771666999999999
2005-06-24,9.773334
2005-06-27,9.975
2005-06-28,9.955
2005-06-29,9.983334
2005-06-30,9.935
2005-07-01,9.925
2005-07-05,10.013333
2005-07-06,10.086667
2005-07-07,10.176666
2005-07-08,10.083333
2005-07-11,10.068334
2005-07-12,10.22
2005-07-13,10.335
2005-07-14,10.443334
2005-07-15,10.316667
2005-07-18,10.265
2005-07-19,10.578333
2005-07-20,10.683333
2005-07-21,10.565
2005-07-22,10.67
2005-07-25,10.37
2005-07-26,10.38
2005-07-27,10.29
2005-07-28,10.5
2005-07-29,11.13
2005-08-01,11.355
2005-08-02,11.3
2005-08-03,11.085
2005-08-04,10.985
2005-08-05,10.85
2005-08-08,11.05
2005-08-09,11.155
