Date,TPR
2010-01-14,37.5
2010-01-15,36.790001000000004
2010-01-19,37.450001
2010-01-20,35.349998
2010-01-21,34.099998
2010-01-22,34.040001000000004
2010-01-25,34.09
2010-01-26,34.610001000000004
2010-01-27,35.009997999999996
2010-01-28,34.869999
2010-01-29,34.880001
2010-02-01,35.27
2010-02-02,35.73
2010-02-03,35.490002000000004
2010-02-04,34.470001
2010-02-05,34.32
2010-02-08,34.189999
2010-02-09,34.700001
2010-02-10,34.73
2010-02-11,35.380001
2010-02-12,35.470001
2010-02-16,36.18
2010-02-17,36.049999
2010-02-18,36.439999
2010-02-19,36.380001
2010-02-22,36.560001
2010-02-23,36.560001
2010-02-24,37.18
2010-02-25,36.689999
2010-02-26,36.439999
2010-03-01,37.02
2010-03-02,36.869999
2010-03-03,36.470001
2010-03-04,37.18
2010-03-05,37.689999
2010-03-08,37.549999
2010-03-09,38.860001000000004
2010-03-10,38.580002
2010-03-11,38.490002000000004
2010-03-12,38.27
2010-03-15,38.049999
2010-03-16,37.82
2010-03-17,38.23
2010-03-18,38.080002
2010-03-19,37.849998
2010-03-22,38.34
2010-03-23,38.349998
2010-03-24,38.650002
2010-03-25,38.700001
2010-03-26,40.310001
2010-03-29,39.98
2010-03-30,39.91
2010-03-31,39.52
2010-04-01,40.139998999999996
2010-04-05,40.540001000000004
2010-04-06,40.73
2010-04-07,40.490002000000004
2010-04-08,40.470001
2010-04-09,41.34
2010-04-12,41.18
2010-04-13,41.540001000000004
2010-04-14,42.610001000000004
2010-04-15,42.990002000000004
2010-04-16,42.310001
2010-04-19,41.880001
2010-04-20,42.029999
2010-04-21,43.040001000000004
2010-04-22,43.189999
2010-04-23,43.619999
2010-04-26,43.459998999999996
2010-04-27,41.970001
2010-04-28,42.349998
2010-04-29,43.110001000000004
2010-04-30,41.75
2010-05-03,43.029999
2010-05-04,41.830002
2010-05-05,40.779999
2010-05-06,39.119999
2010-05-07,38.279999
2010-05-10,41.07
2010-05-11,41.450001
2010-05-12,42.400002
2010-05-13,41.630001
2010-05-14,40.060001
2010-05-17,40.200001
2010-05-18,39.259997999999996
2010-05-19,38.830002
2010-05-20,37.810001
2010-05-21,38.43
2010-05-24,38.740002000000004
2010-05-25,39.09
2010-05-26,39.360001000000004
2010-05-27,41.950001
2010-05-28,41.110001000000004
2010-06-01,40.27
2010-06-02,41.599998
2010-06-03,41.950001
2010-06-04,39.59
2010-06-07,39.150002
2010-06-08,39.869999
2010-06-09,40.810001
2010-06-10,42.16
2010-06-11,42.810001
2010-06-14,43.310001
2010-06-15,44.32
2010-06-16,43.509997999999996
2010-06-17,43.200001
2010-06-18,43.110001000000004
2010-06-21,42.16
2010-06-22,40.709998999999996
2010-06-23,40.599998
2010-06-24,39.48
2010-06-25,39.16
2010-06-28,39.029999
2010-06-29,37.009997999999996
2010-06-30,36.549999
2010-07-01,36.459998999999996
2010-07-02,35.77
2010-07-06,34.700001
2010-07-07,36.080002
2010-07-08,36.119999
2010-07-09,36.5
2010-07-12,36.029999
2010-07-13,37.16
2010-07-14,36.77
2010-07-15,36.75
2010-07-16,34.759997999999996
2010-07-19,34.369999
2010-07-20,35.25
2010-07-21,35.099998
2010-07-22,36.650002
2010-07-23,37.369999
2010-07-26,38.07
2010-07-27,37.049999
2010-07-28,36.68
2010-07-29,36.450001
2010-07-30,36.970001
2010-08-02,38.43
2010-08-03,37.099998
2010-08-04,39.299999
2010-08-05,38.73
2010-08-06,38.959998999999996
2010-08-09,39.240002000000004
2010-08-10,39.099998
2010-08-11,37.709998999999996
2010-08-12,37.810001
2010-08-13,37.310001
2010-08-16,37.240002000000004
2010-08-17,37.880001
2010-08-18,38.060001
2010-08-19,37.16
2010-08-20,37.310001
2010-08-23,37.799999
2010-08-24,37.279999
2010-08-25,37.849998
2010-08-26,36.66
2010-08-27,36.919998
2010-08-30,35.77
2010-08-31,35.84
2010-09-01,37.59
2010-09-02,38.16
2010-09-03,39.119999
2010-09-07,38.779999
2010-09-08,39.290001000000004
2010-09-09,39.080002
2010-09-10,38.950001
2010-09-13,40.029999
2010-09-14,40.689999
2010-09-15,41.450001
2010-09-16,41.5
2010-09-17,41.549999
2010-09-20,41.73
2010-09-21,41.779999
2010-09-22,41.380001
2010-09-23,41.009997999999996
2010-09-24,42.439999
2010-09-27,42.57
2010-09-28,43.709998999999996
2010-09-29,43.130001
2010-09-30,42.959998999999996
2010-10-01,43.119999
2010-10-04,42.900002
2010-10-05,43.650002
2010-10-06,43.48
2010-10-07,43.900002
2010-10-08,44.369999
2010-10-11,43.900002
2010-10-12,44.290001000000004
2010-10-13,44.23
2010-10-14,44.200001
2010-10-15,44.73
2010-10-18,44.77
2010-10-19,43.52
2010-10-20,44.150002
2010-10-21,44.419998
2010-10-22,44.549999
2010-10-25,44.48
2010-10-26,49.779999
2010-10-27,49.700001
2010-10-28,49.650002
2010-10-29,50.0
2010-11-01,50.119999
2010-11-02,49.759997999999996
2010-11-03,50.5
2010-11-04,52.400002
2010-11-05,52.919998
2010-11-08,53.02
2010-11-09,52.25
2010-11-10,52.720001
2010-11-11,52.700001
2010-11-12,51.560001
2010-11-15,52.32
2010-11-16,50.84
2010-11-17,52.52
2010-11-18,54.290001000000004
2010-11-19,54.48
2010-11-22,55.220001
2010-11-23,54.57
2010-11-24,56.630001
2010-11-26,55.900002
2010-11-29,55.959998999999996
2010-11-30,56.540001000000004
2010-12-01,56.630001
2010-12-02,56.849998
2010-12-03,56.610001000000004
2010-12-06,55.91
2010-12-07,56.09
2010-12-08,56.07
2010-12-09,57.119999
2010-12-10,57.419998
2010-12-13,57.34
2010-12-14,57.610001000000004
2010-12-15,57.68
2010-12-16,57.889998999999996
2010-12-17,58.23
2010-12-20,57.580002
2010-12-21,58.029999
2010-12-22,56.209998999999996
2010-12-23,55.900002
2010-12-27,55.880001
2010-12-28,55.77
2010-12-29,55.459998999999996
2010-12-30,56.009997999999996
2010-12-31,55.310001
2011-01-03,54.560001
2011-01-04,52.279999
2011-01-05,52.540001000000004
2011-01-06,52.880001
2011-01-07,52.830002
2011-01-10,53.490002000000004
2011-01-11,53.990002000000004
2011-01-12,54.310001
2011-01-13,53.869999
2011-01-14,54.380001
2011-01-18,54.139998999999996
2011-01-19,53.639998999999996
2011-01-20,53.380001
2011-01-21,53.0
2011-01-24,53.369999
2011-01-25,53.09
2011-01-26,54.040001000000004
2011-01-27,54.0
2011-01-28,52.82
2011-01-31,54.09
2011-02-01,54.0
2011-02-02,53.860001000000004
2011-02-03,54.200001
2011-02-04,54.59
2011-02-07,55.889998999999996
2011-02-08,57.209998999999996
2011-02-09,57.41
2011-02-10,57.610001000000004
2011-02-11,57.860001000000004
2011-02-14,57.970001
2011-02-15,57.369999
2011-02-16,57.330002
2011-02-17,56.650002
2011-02-18,58.279999
2011-02-22,56.360001000000004
2011-02-23,54.18
2011-02-24,54.119999
2011-02-25,54.529999
2011-02-28,54.919998
2011-03-01,53.91
2011-03-02,54.400002
2011-03-03,55.450001
2011-03-04,54.93
2011-03-07,54.619999
2011-03-08,55.77
2011-03-09,56.049999
2011-03-10,56.130001
2011-03-11,56.080002
2011-03-14,53.110001000000004
2011-03-15,52.02
2011-03-16,50.669998
2011-03-17,50.84
2011-03-18,49.830002
2011-03-21,51.450001
2011-03-22,51.09
2011-03-23,51.32
2011-03-24,51.599998
2011-03-25,52.02
2011-03-28,51.220001
2011-03-29,51.650002
2011-03-30,52.389998999999996
2011-03-31,52.040001000000004
2011-04-01,52.700001
2011-04-04,52.93
2011-04-05,53.09
2011-04-06,52.439999
2011-04-07,51.32
2011-04-08,50.759997999999996
2011-04-11,50.93
2011-04-12,52.080002
2011-04-13,53.970001
2011-04-14,54.419998
2011-04-15,54.459998999999996
2011-04-18,54.580002
2011-04-19,55.080002
2011-04-20,57.259997999999996
2011-04-21,57.650002
2011-04-25,57.080002
2011-04-26,57.25
2011-04-27,58.130001
2011-04-28,60.34
2011-04-29,59.810001
2011-05-02,59.139998999999996
2011-05-03,59.169998
2011-05-04,58.630001
2011-05-05,59.110001000000004
2011-05-06,59.669998
2011-05-09,59.970001
2011-05-10,60.66
2011-05-11,59.779999
2011-05-12,61.220001
2011-05-13,59.990002000000004
2011-05-16,59.07
2011-05-17,58.799999
2011-05-18,59.810001
2011-05-19,60.650002
2011-05-20,59.48
2011-05-23,59.060001
2011-05-24,59.959998999999996
2011-05-25,60.639998999999996
2011-05-26,63.68
2011-05-27,63.91
2011-05-31,63.66
2011-06-01,62.380001
2011-06-02,61.790001000000004
2011-06-03,61.009997999999996
2011-06-06,60.279999
2011-06-07,59.849998
2011-06-08,58.580002
2011-06-09,59.990002000000004
2011-06-10,59.119999
2011-06-13,58.759997999999996
2011-06-14,59.75
2011-06-15,58.380001
2011-06-16,58.630001
2011-06-17,59.310001
2011-06-20,60.380001
2011-06-21,61.450001
2011-06-22,60.59
2011-06-23,60.889998999999996
2011-06-24,58.66
2011-06-27,59.200001
2011-06-28,60.630001
2011-06-29,62.09
2011-06-30,63.93
2011-07-01,65.989998
2011-07-05,66.760002
2011-07-06,67.620003
2011-07-07,66.879997
2011-07-08,66.82
2011-07-11,66.209999
2011-07-12,65.949997
2011-07-13,65.91999799999999
2011-07-14,65.33000200000001
2011-07-15,65.480003
2011-07-18,65.540001
2011-07-19,67.400002
2011-07-20,66.300003
2011-07-21,67.269997
2011-07-22,66.800003
2011-07-25,66.32
2011-07-26,66.029999
2011-07-27,64.050003
2011-07-28,64.400002
2011-07-29,64.559998
2011-08-01,65.290001
2011-08-02,61.029999
2011-08-03,61.919998
2011-08-04,58.09
2011-08-05,56.959998999999996
2011-08-08,50.200001
2011-08-09,53.09
2011-08-10,52.630001
2011-08-11,52.869999
2011-08-12,54.380001
2011-08-15,54.779999
2011-08-16,52.310001
2011-08-17,51.0
2011-08-18,46.630001
2011-08-19,45.959998999999996
2011-08-22,47.200001
2011-08-23,51.27
2011-08-24,52.599998
2011-08-25,51.439999
2011-08-26,54.759997999999996
2011-08-29,55.869999
2011-08-30,55.709998999999996
2011-08-31,56.220001
2011-09-01,55.380001
2011-09-02,53.209998999999996
2011-09-06,53.130001
2011-09-07,55.540001000000004
2011-09-08,54.740002000000004
2011-09-09,53.639998999999996
2011-09-12,54.889998999999996
2011-09-13,56.810001
2011-09-14,57.099998
2011-09-15,59.470001
2011-09-16,59.490002000000004
2011-09-19,60.049999
2011-09-20,59.349998
2011-09-21,56.759997999999996
2011-09-22,54.509997999999996
2011-09-23,56.77
2011-09-26,57.5
2011-09-27,58.869999
2011-09-28,57.5
2011-09-29,54.0
2011-09-30,51.830002
2011-10-03,50.580002
2011-10-04,52.73
2011-10-05,53.25
2011-10-06,56.779999
2011-10-07,56.470001
2011-10-10,59.990002000000004
2011-10-11,59.290001000000004
2011-10-12,61.080002
2011-10-13,60.599998
2011-10-14,62.080002
2011-10-17,60.5
2011-10-18,60.889998999999996
2011-10-19,59.200001
2011-10-20,59.02
2011-10-21,60.540001000000004
2011-10-24,62.66
2011-10-25,61.560001
2011-10-26,62.380001
2011-10-27,64.790001
2011-10-28,66.360001
2011-10-31,65.07
2011-11-01,62.889998999999996
2011-11-02,64.260002
2011-11-03,65.639999
2011-11-04,65.07
2011-11-07,64.269997
2011-11-08,65.459999
2011-11-09,62.560001
2011-11-10,62.59
2011-11-11,64.41999799999999
2011-11-14,64.589996
2011-11-15,64.389999
2011-11-16,62.77
2011-11-17,61.470001
2011-11-18,60.799999
2011-11-21,59.790001000000004
2011-11-22,59.880001
2011-11-23,58.700001
2011-11-25,58.25
2011-11-28,62.130001
2011-11-29,60.200001
2011-11-30,62.59
2011-12-01,62.689999
2011-12-02,62.200001
2011-12-05,63.470001
2011-12-06,63.09
2011-12-07,62.650002
2011-12-08,61.049999
2011-12-09,62.450001
2011-12-12,61.529999
2011-12-13,60.060001
2011-12-14,59.509997999999996
2011-12-15,58.810001
2011-12-16,57.59
2011-12-19,56.919998
2011-12-20,58.639998999999996
2011-12-21,59.869999
2011-12-22,59.740002000000004
2011-12-23,61.189999
2011-12-27,61.740002000000004
2011-12-28,60.860001000000004
2011-12-29,61.540001000000004
2011-12-30,61.040001000000004
2012-01-03,60.040001000000004
2012-01-04,61.59
2012-01-05,61.860001000000004
2012-01-06,62.639998999999996
2012-01-09,62.860001000000004
2012-01-10,62.32
2012-01-11,61.0
2012-01-12,61.349998
2012-01-13,62.02
2012-01-17,62.669998
2012-01-18,64.550003
2012-01-19,65.0
2012-01-20,64.839996
2012-01-23,64.239998
2012-01-24,67.970001
2012-01-25,69.300003
2012-01-26,68.889999
2012-01-27,68.470001
2012-01-30,68.510002
2012-01-31,70.050003
2012-02-01,70.599998
2012-02-02,70.760002
2012-02-03,72.589996
2012-02-06,72.57
2012-02-07,72.379997
2012-02-08,73.209999
2012-02-09,74.040001
2012-02-10,74.540001
2012-02-13,74.989998
2012-02-14,75.82
2012-02-15,75.120003
2012-02-16,74.519997
2012-02-17,75.029999
2012-02-21,74.300003
2012-02-22,74.290001
2012-02-23,73.980003
2012-02-24,75.279999
2012-02-27,76.050003
2012-02-28,75.25
2012-02-29,74.839996
2012-03-01,76.739998
2012-03-02,76.489998
2012-03-05,76.16999799999999
2012-03-06,73.120003
2012-03-07,73.389999
2012-03-08,76.790001
2012-03-09,77.309998
2012-03-12,77.260002
2012-03-13,78.68
2012-03-14,78.769997
2012-03-15,78.190002
2012-03-16,77.839996
2012-03-19,77.360001
2012-03-20,78.239998
2012-03-21,78.769997
2012-03-22,78.370003
2012-03-23,77.089996
2012-03-26,79.029999
2012-03-27,78.730003
2012-03-28,77.339996
2012-03-29,77.260002
2012-03-30,77.279999
2012-04-02,78.459999
2012-04-03,75.480003
2012-04-04,74.720001
2012-04-05,75.540001
2012-04-09,75.25
2012-04-10,72.900002
2012-04-11,73.650002
2012-04-12,74.849998
2012-04-13,74.239998
2012-04-16,73.839996
2012-04-17,75.120003
2012-04-18,75.33000200000001
2012-04-19,74.83000200000001
2012-04-20,75.66999799999999
2012-04-23,75.120003
2012-04-24,71.870003
2012-04-25,72.099998
2012-04-26,73.269997
2012-04-27,73.910004
2012-04-30,73.160004
2012-05-01,73.57
2012-05-02,75.099998
2012-05-03,74.25
2012-05-04,72.529999
2012-05-07,72.059998
2012-05-08,70.800003
2012-05-09,69.58000200000001
2012-05-10,68.699997
2012-05-11,68.309998
2012-05-14,67.150002
2012-05-15,66.739998
2012-05-16,67.519997
2012-05-17,65.260002
2012-05-18,65.889999
2012-05-21,67.889999
2012-05-22,68.449997
2012-05-23,69.050003
2012-05-24,69.269997
2012-05-25,68.910004
2012-05-29,70.110001
2012-05-30,68.599998
2012-05-31,67.449997
2012-06-01,63.130001
2012-06-04,64.059998
2012-06-05,63.950001
2012-06-06,62.84
2012-06-07,62.07
2012-06-08,64.0
2012-06-11,61.82
2012-06-12,61.98
2012-06-13,60.150002
2012-06-14,59.93
2012-06-15,61.209998999999996
2012-06-18,60.720001
2012-06-19,61.82
2012-06-20,61.700001
2012-06-21,59.849998
2012-06-22,59.790001000000004
2012-06-25,57.740002000000004
2012-06-26,57.639998999999996
2012-06-27,57.650002
2012-06-28,56.119999
2012-06-29,58.48
2012-07-02,58.57
2012-07-03,58.349998
2012-07-05,59.689999
2012-07-06,57.560001
2012-07-09,57.689999
2012-07-10,56.919998
2012-07-11,55.84
2012-07-12,55.299999
2012-07-13,57.18
2012-07-16,56.330002
2012-07-17,56.43
2012-07-18,57.990002000000004
2012-07-19,61.02
2012-07-20,58.84
2012-07-23,58.0
2012-07-24,57.02
2012-07-25,57.349998
2012-07-26,59.720001
2012-07-27,62.099998
2012-07-30,60.580002
2012-07-31,49.330002
2012-08-01,49.830002
2012-08-02,50.290001000000004
2012-08-03,52.66
2012-08-06,54.84
2012-08-07,55.889998999999996
2012-08-08,56.380001
2012-08-09,55.060001
2012-08-10,54.830002
2012-08-13,55.939999
2012-08-14,54.330002
2012-08-15,55.650002
2012-08-16,56.830002
2012-08-17,57.48
2012-08-20,56.110001000000004
2012-08-21,54.830002
2012-08-22,55.549999
2012-08-23,55.310001
2012-08-24,55.889998999999996
2012-08-27,55.919998
2012-08-28,56.439999
2012-08-29,56.25
2012-08-30,57.349998
2012-08-31,58.130001
2012-09-04,57.470001
2012-09-05,57.130001
2012-09-06,59.950001
2012-09-07,61.700001
2012-09-10,62.599998
2012-09-11,61.48
2012-09-12,60.900002
2012-09-13,61.419998
2012-09-14,62.060001
2012-09-17,62.080002
2012-09-18,60.389998999999996
2012-09-19,59.990002000000004
2012-09-20,59.009997999999996
2012-09-21,56.619999
2012-09-24,55.66
2012-09-25,54.099998
2012-09-26,54.189999
2012-09-27,54.310001
2012-09-28,56.02
2012-10-01,54.669998
2012-10-02,56.07
2012-10-03,56.259997999999996
2012-10-04,56.400002
2012-10-05,56.369999
2012-10-08,56.049999
2012-10-09,54.98
2012-10-10,53.0
2012-10-11,54.43
2012-10-12,53.709998999999996
2012-10-15,55.509997999999996
2012-10-16,56.209998999999996
2012-10-17,56.43
2012-10-18,57.369999
2012-10-19,56.0
2012-10-22,54.169998
2012-10-23,58.150002
2012-10-24,57.439999
2012-10-25,56.810001
2012-10-26,55.889998999999996
2012-10-31,56.049999
2012-11-01,57.189999
2012-11-02,56.970001
2012-11-05,57.599998
2012-11-06,57.75
2012-11-07,56.950001
2012-11-08,53.91
2012-11-09,53.860001000000004
2012-11-12,54.73
2012-11-13,54.139998999999996
2012-11-14,53.119999
2012-11-15,52.810001
2012-11-16,54.540001000000004
2012-11-19,56.59
2012-11-20,57.43
2012-11-21,58.279999
2012-11-23,59.66
2012-11-26,57.869999
2012-11-27,57.630001
2012-11-28,60.150002
2012-11-29,59.360001000000004
2012-11-30,57.84
2012-12-03,58.200001
2012-12-04,57.52
2012-12-05,57.349998
2012-12-06,57.869999
2012-12-07,57.639998999999996
2012-12-10,56.32
2012-12-11,56.43
2012-12-12,56.43
2012-12-13,56.639998999999996
2012-12-14,57.049999
2012-12-17,57.889998999999996
2012-12-18,58.919998
2012-12-19,59.16
2012-12-20,58.419998
2012-12-21,57.57
2012-12-24,57.52
2012-12-26,54.130001
2012-12-27,54.860001000000004
2012-12-28,54.299999
2012-12-31,55.509997999999996
2013-01-02,55.130001
2013-01-03,54.950001
2013-01-04,55.509997999999996
2013-01-07,55.630001
2013-01-08,57.330002
2013-01-09,57.959998999999996
2013-01-10,57.490002000000004
2013-01-11,58.889998999999996
2013-01-14,61.009997999999996
2013-01-15,61.41
2013-01-16,61.0
2013-01-17,61.57
2013-01-18,61.799999
2013-01-22,60.68
2013-01-23,50.75
2013-01-24,50.900002
2013-01-25,51.209998999999996
2013-01-28,51.52
2013-01-29,52.220001
2013-01-30,51.549999
2013-01-31,51.0
2013-02-01,49.869999
2013-02-04,48.669998
2013-02-05,48.810001
2013-02-06,49.099998
2013-02-07,48.610001000000004
2013-02-08,48.93
2013-02-11,48.93
2013-02-12,49.009997999999996
2013-02-13,48.77
2013-02-14,48.200001
2013-02-15,48.400002
2013-02-19,49.02
2013-02-20,48.130001
2013-02-21,47.619999
2013-02-22,46.790001000000004
2013-02-25,46.77
2013-02-26,46.5
2013-02-27,47.82
2013-02-28,48.330002
2013-03-01,48.220001
2013-03-04,49.279999
2013-03-05,50.099998
2013-03-06,49.93
2013-03-07,48.540001000000004
2013-03-08,48.93
2013-03-11,49.5
2013-03-12,48.810001
2013-03-13,49.669998
2013-03-14,49.990002000000004
2013-03-15,50.41
2013-03-18,49.27
2013-03-19,48.470001
2013-03-20,49.290001000000004
2013-03-21,49.810001
2013-03-22,50.27
2013-03-25,49.720001
2013-03-26,49.5
2013-03-27,49.610001000000004
2013-03-28,49.990002000000004
2013-04-01,49.990002000000004
2013-04-02,50.389998999999996
2013-04-03,50.549999
2013-04-04,50.330002
2013-04-05,50.099998
2013-04-08,50.0
2013-04-09,49.93
2013-04-10,51.209998999999996
2013-04-11,52.330002
2013-04-12,52.369999
2013-04-15,51.439999
2013-04-16,51.709998999999996
2013-04-17,50.849998
2013-04-18,51.380001
2013-04-19,51.200001
2013-04-22,50.59
2013-04-23,55.549999
2013-04-24,56.279999
2013-04-25,57.529999
2013-04-26,57.419998
2013-04-29,58.27
2013-04-30,58.860001000000004
2013-05-01,58.240002000000004
2013-05-02,58.18
2013-05-03,58.25
2013-05-06,57.330002
2013-05-07,58.279999
2013-05-08,58.740002000000004
2013-05-09,58.529999
2013-05-10,59.5
2013-05-13,59.18
2013-05-14,59.099998
2013-05-15,58.849998
2013-05-16,58.380001
2013-05-17,59.23
2013-05-20,59.529999
2013-05-21,59.599998
2013-05-22,59.049999
2013-05-23,58.59
2013-05-24,57.759997999999996
2013-05-28,58.580002
2013-05-29,58.23
2013-05-30,58.369999
2013-05-31,58.259997999999996
2013-06-03,58.540001000000004
2013-06-04,58.57
2013-06-05,57.57
2013-06-06,57.52
2013-06-07,58.75
2013-06-10,58.689999
2013-06-11,58.450001
2013-06-12,57.720001
2013-06-13,58.700001
2013-06-14,58.52
2013-06-17,58.130001
2013-06-18,58.48
2013-06-19,58.189999
2013-06-20,57.290001000000004
2013-06-21,56.540001000000004
2013-06-24,55.27
2013-06-25,55.139998999999996
2013-06-26,55.990002000000004
2013-06-27,56.380001
2013-06-28,57.09
2013-07-01,57.02
2013-07-02,56.599998
2013-07-03,56.459998999999996
2013-07-05,57.450001
2013-07-08,57.75
2013-07-09,58.009997999999996
2013-07-10,58.599998
2013-07-11,59.049999
2013-07-12,59.0
2013-07-15,59.18
2013-07-16,58.25
2013-07-17,58.07
2013-07-18,58.799999
2013-07-19,59.310001
2013-07-22,59.09
2013-07-23,59.450001
2013-07-24,59.360001000000004
2013-07-25,59.549999
2013-07-26,59.18
2013-07-29,57.849998
2013-07-30,53.299999
2013-07-31,53.130001
2013-08-01,53.32
2013-08-02,53.330002
2013-08-05,53.799999
2013-08-06,53.939999
2013-08-07,53.810001
2013-08-08,53.869999
2013-08-09,53.369999
2013-08-12,53.060001
2013-08-13,53.290001000000004
2013-08-14,53.23
2013-08-15,52.459998999999996
2013-08-16,51.900002
2013-08-19,51.849998
2013-08-20,52.060001
2013-08-21,52.330002
2013-08-22,52.700001
2013-08-23,52.720001
2013-08-26,52.540001000000004
2013-08-27,51.990002000000004
2013-08-28,52.310001
2013-08-29,52.580002
2013-08-30,52.810001
2013-09-03,53.16
2013-09-04,53.41
2013-09-05,53.400002
2013-09-06,53.080002
2013-09-09,53.48
2013-09-10,53.75
2013-09-11,54.18
2013-09-12,53.900002
2013-09-13,54.630001
2013-09-16,54.98
2013-09-17,55.279999
2013-09-18,55.389998999999996
2013-09-19,55.380001
2013-09-20,55.040001000000004
2013-09-23,54.610001000000004
2013-09-24,54.73
2013-09-25,54.220001
2013-09-26,54.5
2013-09-27,54.240002000000004
2013-09-30,54.529999
2013-10-01,54.349998
2013-10-02,54.299999
2013-10-03,54.34
2013-10-04,55.029999
2013-10-07,54.389998999999996
2013-10-08,53.59
2013-10-09,53.860001000000004
2013-10-10,54.189999
2013-10-11,54.59
2013-10-14,54.119999
2013-10-15,53.630001
2013-10-16,53.950001
2013-10-17,54.139998999999996
2013-10-18,53.869999
2013-10-21,54.18
2013-10-22,50.099998
2013-10-23,48.549999
2013-10-24,49.09
2013-10-25,49.889998999999996
2013-10-28,50.18
2013-10-29,50.759997999999996
2013-10-30,50.830002
2013-10-31,50.68
2013-11-01,50.419998
2013-11-04,51.060001
2013-11-05,51.77
2013-11-06,52.310001
2013-11-07,51.68
2013-11-08,51.810001
2013-11-11,52.029999
2013-11-12,52.48
2013-11-13,53.310001
2013-11-14,53.650002
2013-11-15,54.139998999999996
2013-11-18,54.029999
2013-11-19,53.950001
2013-11-20,53.450001
2013-11-21,53.970001
2013-11-22,54.220001
2013-11-25,54.560001
2013-11-26,56.360001000000004
2013-11-27,57.130001
2013-11-29,57.900002
2013-12-02,56.540001000000004
2013-12-03,56.650002
2013-12-04,56.470001
2013-12-05,55.720001
2013-12-06,55.619999
2013-12-09,56.060001
2013-12-10,56.150002
2013-12-11,55.459998999999996
2013-12-12,55.52
2013-12-13,55.5
2013-12-16,55.32
2013-12-17,55.299999
2013-12-18,55.720001
2013-12-19,55.43
2013-12-20,56.060001
2013-12-23,56.110001000000004
2013-12-24,56.43
2013-12-26,56.57
2013-12-27,56.27
2013-12-30,56.389998999999996
2013-12-31,56.130001
2014-01-02,55.91
2014-01-03,56.240002000000004
2014-01-06,55.860001000000004
2014-01-07,56.380001
2014-01-08,55.709998999999996
2014-01-09,55.650002
2014-01-10,56.080002
2014-01-13,54.299999
2014-01-14,53.880001
2014-01-15,54.130001
2014-01-16,52.630001
2014-01-17,52.560001
2014-01-21,52.549999
2014-01-22,49.380001
2014-01-23,49.349998
2014-01-24,48.810001
2014-01-27,48.299999
2014-01-28,48.799999
2014-01-29,47.93
2014-01-30,48.290001000000004
2014-01-31,47.889998999999996
2014-02-03,46.5
2014-02-04,45.630001
2014-02-05,45.41
2014-02-06,46.419998
2014-02-07,47.560001
2014-02-10,47.200001
2014-02-11,47.34
2014-02-12,46.939999
2014-02-13,47.900002
2014-02-14,48.080002
2014-02-18,48.130001
2014-02-19,47.84
2014-02-20,47.639998999999996
2014-02-21,47.650002
2014-02-24,47.950001
2014-02-25,48.27
2014-02-26,48.459998999999996
2014-02-27,48.82
2014-02-28,48.810001
2014-03-03,48.080002
2014-03-04,48.41
2014-03-05,48.110001000000004
2014-03-06,48.34
2014-03-07,48.82
2014-03-10,48.93
2014-03-11,49.169998
2014-03-12,49.029999
2014-03-13,48.189999
2014-03-14,49.110001000000004
2014-03-17,49.439999
2014-03-18,50.23
2014-03-19,50.25
2014-03-20,49.990002000000004
2014-03-21,50.240002000000004
2014-03-24,49.790001000000004
2014-03-25,49.5
2014-03-26,49.110001000000004
2014-03-27,49.349998
2014-03-28,49.669998
2014-03-31,49.66
2014-04-01,49.650002
2014-04-02,50.130001
2014-04-03,50.060001
2014-04-04,49.560001
2014-04-07,48.880001
2014-04-08,49.09
2014-04-09,49.68
2014-04-10,49.470001
2014-04-11,48.810001
2014-04-14,48.75
2014-04-15,48.860001000000004
2014-04-16,49.25
2014-04-17,49.48
2014-04-21,49.110001000000004
2014-04-22,49.52
2014-04-23,50.060001
2014-04-24,50.0
2014-04-25,49.82
2014-04-28,50.419998
2014-04-29,45.709998999999996
2014-04-30,44.650002
2014-05-01,44.009997999999996
2014-05-02,43.880001
2014-05-05,43.389998999999996
2014-05-06,42.610001000000004
2014-05-07,42.009997999999996
2014-05-08,42.040001000000004
2014-05-09,42.119999
2014-05-12,42.470001
2014-05-13,42.200001
2014-05-14,41.580002
2014-05-15,41.650002
2014-05-16,41.990002000000004
2014-05-19,41.869999
2014-05-20,41.389998999999996
2014-05-21,41.439999
2014-05-22,41.34
2014-05-23,41.529999
2014-05-27,41.360001000000004
2014-05-28,40.810001
2014-05-29,40.610001000000004
2014-05-30,40.709998999999996
2014-06-02,40.439999
2014-06-03,40.360001000000004
2014-06-04,38.990002000000004
2014-06-05,39.580002
2014-06-06,39.990002000000004
2014-06-09,40.830002
2014-06-10,39.580002
2014-06-11,39.130001
2014-06-12,38.669998
2014-06-13,39.369999
2014-06-16,39.68
2014-06-17,40.810001
2014-06-18,39.189999
2014-06-19,35.689999
2014-06-20,34.73
2014-06-23,34.02
2014-06-24,34.09
2014-06-25,34.099998
2014-06-26,34.34
2014-06-27,34.470001
2014-06-30,34.189999
2014-07-01,34.279999
2014-07-02,35.060001
2014-07-03,35.139998999999996
2014-07-07,35.82
2014-07-08,34.98
2014-07-09,34.5
2014-07-10,34.099998
2014-07-11,34.25
2014-07-14,33.990002000000004
2014-07-15,33.59
2014-07-16,33.790001000000004
2014-07-17,34.09
2014-07-18,34.25
2014-07-21,34.32
