Date,ING
2003-12-11,21.700001
2003-12-12,21.889999
2003-12-15,21.68
2003-12-16,22.07
2003-12-17,21.75
2003-12-18,22.049999
2003-12-19,22.049999
2003-12-22,22.040001
2003-12-23,22.24
2003-12-24,22.32
2003-12-26,22.52
2003-12-29,22.620001000000002
2003-12-30,23.120001000000002
2003-12-31,23.41
2004-01-02,23.49
2004-01-05,23.92
2004-01-06,24.08
2004-01-07,23.85
2004-01-08,24.33
2004-01-09,24.309998999999998
2004-01-12,24.139999
2004-01-13,23.9
2004-01-14,24.82
2004-01-15,25.43
2004-01-16,25.49
2004-01-20,25.700001
2004-01-21,26.209999
2004-01-22,26.51
2004-01-23,26.459999
2004-01-26,26.139999
2004-01-27,26.27
2004-01-28,25.799999
2004-01-29,25.27
2004-01-30,25.1
2004-02-02,25.43
2004-02-03,25.049999
2004-02-04,24.73
2004-02-05,25.110001
2004-02-06,25.98
2004-02-09,26.51
2004-02-10,26.469998999999998
2004-02-11,26.92
2004-02-12,26.77
2004-02-13,26.35
2004-02-17,27.370001000000002
2004-02-18,26.67
2004-02-19,26.110001
2004-02-20,25.67
2004-02-23,25.200001
2004-02-24,25.1
2004-02-25,24.85
2004-02-26,24.68
2004-02-27,24.59
2004-03-01,24.73
2004-03-02,24.290001
2004-03-03,24.08
2004-03-04,24.309998999999998
2004-03-05,24.52
2004-03-08,24.379998999999998
2004-03-09,24.09
2004-03-10,23.52
2004-03-11,22.84
2004-03-12,23.030001000000002
2004-03-15,22.15
2004-03-16,22.49
2004-03-17,22.969998999999998
2004-03-18,22.52
2004-03-19,21.74
2004-03-22,21.35
2004-03-23,21.15
2004-03-24,20.5
2004-03-25,21.68
2004-03-26,21.4
2004-03-29,22.110001
2004-03-30,21.950001
2004-03-31,22.049999
2004-04-01,22.52
2004-04-02,23.030001000000002
2004-04-05,23.08
2004-04-06,22.860001
2004-04-07,22.790001
2004-04-08,22.469998999999998
2004-04-12,22.52
2004-04-13,22.219998999999998
2004-04-14,22.110001
2004-04-15,22.34
2004-04-16,22.75
2004-04-19,22.84
2004-04-20,22.34
2004-04-21,22.389999
2004-04-22,22.700001
2004-04-23,22.719998999999998
2004-04-26,22.01
2004-04-27,22.129998999999998
2004-04-28,21.43
2004-04-29,21.190001000000002
2004-04-30,21.219998999999998
2004-05-03,21.4
2004-05-04,21.84
2004-05-05,22.08
2004-05-06,21.6
2004-05-07,20.6
2004-05-10,20.280001000000002
2004-05-11,20.450001
2004-05-12,20.280001000000002
2004-05-13,20.93
2004-05-14,20.76
2004-05-17,20.83
2004-05-18,21.0
2004-05-19,21.4
2004-05-20,21.290001
2004-05-21,21.559998999999998
2004-05-24,21.799999
2004-05-25,22.0
2004-05-26,22.049999
2004-05-27,22.700001
2004-05-28,22.67
2004-06-01,22.52
2004-06-02,22.68
2004-06-03,22.700001
2004-06-04,23.1
2004-06-07,23.77
2004-06-08,23.59
2004-06-09,22.84
2004-06-10,23.139999
2004-06-14,22.5
2004-06-15,22.809998999999998
2004-06-16,22.809998999999998
2004-06-17,22.92
2004-06-18,23.15
2004-06-21,23.17
2004-06-22,23.15
2004-06-23,23.219998999999998
2004-06-24,23.34
2004-06-25,23.299999
2004-06-28,23.629998999999998
2004-06-29,23.65
2004-06-30,23.700001
2004-07-01,23.52
2004-07-02,23.6
2004-07-06,23.16
2004-07-07,23.23
2004-07-08,23.23
2004-07-09,23.5
2004-07-12,23.360001
2004-07-13,23.129998999999998
2004-07-14,22.940001000000002
2004-07-15,22.65
2004-07-16,22.860001
2004-07-19,22.74
2004-07-20,22.66
2004-07-21,22.620001000000002
2004-07-22,22.6
2004-07-23,22.129998999999998
2004-07-26,22.1
2004-07-27,22.59
2004-07-28,23.0
2004-07-29,23.129998999999998
2004-07-30,23.110001
2004-08-02,23.040001
2004-08-03,22.98
2004-08-04,23.209999
2004-08-05,23.34
2004-08-06,23.440001000000002
2004-08-09,23.280001000000002
2004-08-10,23.110001
2004-08-11,23.09
2004-08-12,22.940001000000002
2004-08-13,23.25
2004-08-16,23.639999
2004-08-17,23.799999
2004-08-18,23.969998999999998
2004-08-19,23.85
2004-08-20,24.01
2004-08-23,23.879998999999998
2004-08-24,23.76
2004-08-25,24.07
2004-08-26,24.25
2004-08-27,24.34
2004-08-30,24.219998999999998
2004-08-31,24.440001000000002
2004-09-01,24.51
2004-09-02,24.709999
2004-09-03,24.620001000000002
2004-09-07,24.75
2004-09-08,24.719998999999998
2004-09-09,24.799999
2004-09-10,25.09
2004-09-13,25.35
2004-09-14,25.219998999999998
2004-09-15,25.059998999999998
2004-09-16,25.01
2004-09-17,25.629998999999998
2004-09-20,25.58
2004-09-21,25.98
2004-09-22,25.16
2004-09-23,24.99
2004-09-24,24.790001
2004-09-27,24.74
2004-09-28,24.969998999999998
2004-09-29,25.17
2004-09-30,25.280001000000002
2004-10-01,25.780001000000002
2004-10-04,26.18
2004-10-05,26.200001
2004-10-06,26.459999
2004-10-07,26.540001
2004-10-08,26.75
2004-10-11,26.620001000000002
2004-10-12,26.24
2004-10-13,26.139999
2004-10-14,25.68
2004-10-15,26.0
2004-10-18,25.83
2004-10-19,25.85
2004-10-20,25.49
2004-10-21,25.33
2004-10-22,25.299999
2004-10-25,25.299999
2004-10-26,25.74
2004-10-27,26.309998999999998
2004-10-28,26.620001000000002
2004-10-29,26.629998999999998
2004-11-01,26.700001
2004-11-02,26.6
2004-11-03,26.92
2004-11-04,27.110001
2004-11-05,26.969998999999998
2004-11-08,26.73
2004-11-09,26.629998999999998
2004-11-10,26.629998999999998
2004-11-11,27.23
2004-11-12,27.379998999999998
2004-11-15,27.219998999999998
2004-11-16,26.639999
2004-11-17,27.030001000000002
2004-11-18,26.950001
2004-11-19,26.780001000000002
2004-11-22,27.030001000000002
2004-11-23,27.0
2004-11-24,27.02
2004-11-26,27.51
2004-11-29,27.530001000000002
2004-11-30,27.43
2004-12-01,28.040001
2004-12-02,28.15
2004-12-03,28.5
2004-12-06,28.73
2004-12-07,28.75
2004-12-08,28.84
2004-12-09,28.76
2004-12-10,28.6
2004-12-13,29.25
2004-12-14,29.290001
2004-12-15,29.48
2004-12-16,29.299999
2004-12-17,29.049999
2004-12-20,29.01
2004-12-21,29.370001000000002
2004-12-22,29.639999
2004-12-23,29.950001
2004-12-27,30.129998999999998
2004-12-28,30.32
2004-12-29,30.219998999999998
2004-12-30,30.01
2004-12-31,30.25
2005-01-03,30.059998999999998
2005-01-04,29.549999
2005-01-05,29.65
2005-01-06,29.790001
2005-01-07,29.450001
2005-01-10,29.51
2005-01-11,29.32
2005-01-12,29.5
2005-01-13,29.09
2005-01-14,28.969998999999998
2005-01-18,28.91
2005-01-19,28.610001
2005-01-20,28.18
2005-01-21,28.200001
2005-01-24,28.610001
2005-01-25,28.67
2005-01-26,28.940001000000002
2005-01-27,28.59
2005-01-28,28.709999
2005-01-31,28.860001
2005-02-01,29.08
2005-02-02,28.98
2005-02-03,28.82
2005-02-04,28.940001000000002
2005-02-07,28.629998999999998
2005-02-08,28.66
2005-02-09,28.57
2005-02-10,28.790001
2005-02-11,29.309998999999998
2005-02-14,29.66
2005-02-15,29.719998999999998
2005-02-16,29.67
2005-02-17,29.889999
2005-02-18,29.879998999999998
2005-02-22,29.860001
2005-02-23,29.93
2005-02-24,30.0
2005-02-25,30.620001000000002
2005-02-28,30.68
2005-03-01,31.09
2005-03-02,30.84
2005-03-03,30.99
2005-03-04,31.65
2005-03-07,31.639999
2005-03-08,31.629998999999998
2005-03-09,31.48
2005-03-10,31.690001000000002
2005-03-11,31.5
2005-03-14,31.469998999999998
2005-03-15,31.27
2005-03-16,31.200001
2005-03-17,31.0
2005-03-18,31.1
2005-03-21,30.77
2005-03-22,30.27
2005-03-23,30.23
2005-03-24,30.23
2005-03-28,30.24
2005-03-29,30.059998999999998
2005-03-30,30.459999
2005-03-31,30.23
2005-04-01,29.639999
2005-04-04,29.629998999999998
2005-04-05,29.610001
2005-04-06,29.74
2005-04-07,30.059998999999998
2005-04-08,30.0
2005-04-11,30.209999
2005-04-12,30.209999
2005-04-13,29.940001000000002
2005-04-14,29.74
2005-04-15,29.360001
2005-04-18,28.780001000000002
2005-04-19,28.6
2005-04-20,28.16
2005-04-21,28.68
2005-04-22,28.780001000000002
2005-04-25,28.25
2005-04-26,27.950001
2005-04-27,27.51
2005-04-28,26.940001000000002
2005-04-29,27.41
2005-05-02,27.49
2005-05-03,27.41
2005-05-04,27.83
2005-05-05,28.0
2005-05-06,27.67
2005-05-09,28.01
2005-05-10,27.6
2005-05-11,27.4
2005-05-12,27.5
2005-05-13,27.450001
2005-05-16,27.75
2005-05-17,27.860001
2005-05-18,28.370001000000002
2005-05-19,28.43
2005-05-20,28.27
2005-05-23,28.110001
2005-05-24,28.120001000000002
2005-05-25,28.24
2005-05-26,28.389999
2005-05-27,28.610001
2005-05-31,27.73
2005-06-01,27.889999
2005-06-02,28.280001000000002
2005-06-03,27.73
2005-06-06,27.82
2005-06-07,28.01
2005-06-08,27.950001
2005-06-09,28.129998999999998
2005-06-10,27.809998999999998
2005-06-13,27.709999
2005-06-14,27.549999
2005-06-15,27.870001000000002
2005-06-16,27.870001000000002
2005-06-17,28.49
2005-06-20,28.09
2005-06-21,28.08
2005-06-22,28.200001
2005-06-23,27.709999
2005-06-24,27.709999
2005-06-27,27.799999
2005-06-28,27.950001
2005-06-29,27.99
2005-06-30,28.049999
2005-07-01,28.219998999999998
2005-07-05,28.25
2005-07-06,28.219998999999998
2005-07-07,28.02
2005-07-08,28.41
2005-07-11,28.83
2005-07-12,29.1
2005-07-13,28.879998999999998
2005-07-14,29.02
2005-07-15,29.120001000000002
2005-07-18,29.290001
2005-07-19,29.9
2005-07-20,30.17
2005-07-21,30.299999
2005-07-22,30.09
2005-07-25,29.85
2005-07-26,29.92
2005-07-27,30.24
2005-07-28,30.43
2005-07-29,30.24
2005-08-01,30.469998999999998
2005-08-02,30.639999
2005-08-03,30.99
2005-08-04,30.629998999999998
2005-08-05,30.299999
2005-08-08,30.1
2005-08-09,30.49
2005-08-10,30.82
2005-08-11,30.549999
2005-08-12,30.23
2005-08-15,30.120001000000002
2005-08-16,29.309998999999998
2005-08-17,29.030001000000002
2005-08-18,28.860001
2005-08-19,28.969998999999998
2005-08-22,29.0
2005-08-23,28.65
2005-08-24,28.74
2005-08-25,28.84
2005-08-26,28.549999
2005-08-29,28.549999
2005-08-30,28.48
2005-08-31,29.219998999999998
2005-09-01,29.280001000000002
2005-09-02,29.15
2005-09-06,29.74
2005-09-07,29.65
2005-09-08,29.58
2005-09-09,29.700001
2005-09-12,29.540001
2005-09-13,29.26
2005-09-14,29.34
2005-09-15,29.23
2005-09-16,29.549999
2005-09-19,29.209999
2005-09-20,29.219998999999998
2005-09-21,29.200001
2005-09-22,28.860001
2005-09-23,28.700001
2005-09-26,29.219998999999998
2005-09-27,29.190001000000002
2005-09-28,29.549999
2005-09-29,29.93
2005-09-30,29.790001
2005-10-03,29.549999
2005-10-04,29.389999
2005-10-05,29.110001
2005-10-06,29.389999
2005-10-07,29.389999
2005-10-10,29.08
2005-10-11,28.84
2005-10-12,28.6
2005-10-13,28.52
2005-10-14,29.17
2005-10-17,28.790001
2005-10-18,28.4
2005-10-19,28.92
2005-10-20,28.219998999999998
2005-10-21,28.16
2005-10-24,28.709999
2005-10-25,28.540001
2005-10-26,28.67
2005-10-27,28.620001000000002
2005-10-28,28.709999
2005-10-31,28.860001
2005-11-01,28.959999
2005-11-02,29.5
2005-11-03,29.18
2005-11-04,29.24
2005-11-07,29.620001000000002
2005-11-08,29.940001000000002
2005-11-09,29.76
2005-11-10,30.860001
2005-11-11,31.549999
2005-11-14,31.67
2005-11-15,31.549999
2005-11-16,31.469998999999998
2005-11-17,32.200001
2005-11-18,32.369999
2005-11-21,32.349998
2005-11-22,32.599998
2005-11-23,32.549999
2005-11-25,32.16
2005-11-28,32.459998999999996
2005-11-29,32.650002
2005-11-30,32.34
2005-12-01,33.119999
2005-12-02,33.439999
2005-12-05,33.700001
2005-12-06,33.880001
2005-12-07,33.610001000000004
2005-12-08,33.709998999999996
2005-12-09,33.939999
2005-12-12,34.59
2005-12-13,34.75
2005-12-14,34.360001000000004
2005-12-15,34.310001
2005-12-16,34.740002000000004
2005-12-19,34.810001
2005-12-20,35.029999
2005-12-21,34.990002000000004
2005-12-22,35.400002
2005-12-23,35.240002000000004
2005-12-27,35.040001000000004
2005-12-28,35.130001
2005-12-29,35.23
2005-12-30,34.82
2006-01-03,35.900002
2006-01-04,36.599998
2006-01-05,35.869999
2006-01-06,36.610001000000004
2006-01-09,36.57
2006-01-10,35.73
2006-01-11,36.07
2006-01-12,35.779999
2006-01-13,35.400002
2006-01-17,34.709998999999996
2006-01-18,33.950001
2006-01-19,34.290001000000004
2006-01-20,33.610001000000004
2006-01-23,34.09
2006-01-24,34.23
2006-01-25,35.060001
2006-01-26,35.639998999999996
2006-01-27,35.84
2006-01-30,35.669998
2006-01-31,35.75
2006-02-01,35.939999
2006-02-02,35.639998999999996
2006-02-03,35.68
2006-02-06,35.68
2006-02-07,35.57
2006-02-08,35.869999
2006-02-09,36.16
2006-02-10,36.43
2006-02-13,36.470001
2006-02-14,36.880001
2006-02-15,36.73
2006-02-16,36.689999
2006-02-17,37.200001
2006-02-21,37.110001000000004
2006-02-22,37.700001
2006-02-23,37.610001000000004
2006-02-24,37.529999
2006-02-27,37.959998999999996
2006-02-28,37.59
2006-03-01,37.439999
2006-03-02,37.360001000000004
2006-03-03,37.099998
2006-03-06,37.060001
2006-03-07,36.849998
2006-03-08,36.639998999999996
2006-03-09,36.41
2006-03-10,37.02
2006-03-13,37.470001
2006-03-14,38.290001000000004
2006-03-15,38.689999
2006-03-16,38.950001
2006-03-17,39.169998
2006-03-20,39.509997999999996
2006-03-21,39.169998
2006-03-22,39.560001
2006-03-23,39.139998999999996
2006-03-24,39.150002
2006-03-27,38.75
2006-03-28,38.470001
2006-03-29,39.130001
2006-03-30,39.709998999999996
2006-03-31,39.400002
2006-04-03,39.349998
2006-04-04,39.549999
2006-04-05,39.470001
2006-04-06,39.189999
2006-04-07,38.299999
2006-04-10,38.299999
2006-04-11,37.759997999999996
2006-04-12,38.02
2006-04-13,37.970001
2006-04-17,38.200001
2006-04-18,38.880001
2006-04-19,39.77
2006-04-20,39.900002
2006-04-21,40.189999
2006-04-24,39.810001
2006-04-25,39.849998
2006-04-26,40.419998
2006-04-27,40.73
2006-04-28,40.580002
2006-05-01,40.470001
2006-05-02,40.82
2006-05-03,40.200001
2006-05-04,40.91
2006-05-05,41.950001
2006-05-08,42.279999
2006-05-09,42.540001000000004
2006-05-10,42.59
2006-05-11,42.23
2006-05-12,41.16
2006-05-15,40.57
2006-05-16,40.919998
2006-05-17,38.799999
2006-05-18,39.310001
2006-05-19,40.0
2006-05-22,39.009997999999996
2006-05-23,39.650002
2006-05-24,38.75
2006-05-25,39.689999
2006-05-26,39.52
2006-05-30,38.389998999999996
2006-05-31,39.209998999999996
2006-06-01,39.369999
2006-06-02,39.48
2006-06-05,38.25
2006-06-06,37.720001
2006-06-07,37.529999
2006-06-08,36.740002000000004
2006-06-09,36.75
2006-06-12,36.040001000000004
2006-06-13,34.740002000000004
2006-06-14,35.57
2006-06-15,37.189999
2006-06-16,37.040001000000004
2006-06-19,36.919998
2006-06-20,37.630001
2006-06-21,38.060001
2006-06-22,37.66
2006-06-23,37.25
2006-06-26,37.759997999999996
2006-06-27,36.700001
2006-06-28,37.049999
2006-06-29,38.610001000000004
2006-06-30,39.32
2006-07-03,39.650002
2006-07-05,38.900002
2006-07-06,39.299999
2006-07-07,39.16
2006-07-10,39.200001
2006-07-11,39.599998
2006-07-12,39.060001
2006-07-13,38.34
2006-07-14,37.75
2006-07-17,37.220001
2006-07-18,37.27
2006-07-19,38.310001
2006-07-20,38.16
2006-07-21,38.200001
2006-07-24,39.169998
2006-07-25,39.0
2006-07-26,39.220001
2006-07-27,39.610001000000004
2006-07-28,40.689999
2006-07-31,40.5
2006-08-01,40.41
2006-08-02,40.889998999999996
2006-08-03,40.970001
2006-08-04,41.57
2006-08-07,41.32
2006-08-08,40.91
2006-08-09,41.32
2006-08-10,41.52
2006-08-11,40.57
2006-08-14,40.830002
2006-08-15,42.32
2006-08-16,42.830002
2006-08-17,42.75
2006-08-18,42.57
2006-08-21,42.470001
2006-08-22,42.209998999999996
2006-08-23,41.82
2006-08-24,42.279999
2006-08-25,42.59
2006-08-28,42.959998999999996
2006-08-29,43.080002
2006-08-30,43.470001
2006-08-31,43.43
2006-09-01,44.0
2006-09-05,44.040001000000004
2006-09-06,43.02
2006-09-07,42.52
2006-09-08,42.07
2006-09-11,42.080002
2006-09-12,42.880001
2006-09-13,43.07
2006-09-14,43.200001
2006-09-15,43.540001000000004
2006-09-18,43.5
2006-09-19,42.790001000000004
2006-09-20,43.970001
2006-09-21,43.860001000000004
2006-09-22,43.650002
2006-09-25,43.939999
2006-09-26,44.369999
2006-09-27,44.09
2006-09-28,43.91
2006-09-29,43.98
2006-10-02,44.029999
2006-10-03,44.189999
2006-10-04,44.73
2006-10-05,44.709998999999996
2006-10-06,44.18
2006-10-09,44.240002000000004
2006-10-10,44.470001
2006-10-11,44.419998
2006-10-12,45.07
2006-10-13,44.990002000000004
2006-10-16,45.169998
2006-10-17,44.380001
2006-10-18,45.029999
2006-10-19,45.349998
2006-10-20,45.18
2006-10-23,45.220001
2006-10-24,45.220001
2006-10-25,44.73
2006-10-26,44.700001
2006-10-27,44.029999
2006-10-30,44.060001
2006-10-31,44.330002
2006-11-01,44.029999
2006-11-02,43.790001000000004
2006-11-03,43.830002
2006-11-06,44.82
2006-11-07,45.259997999999996
2006-11-08,45.259997999999996
2006-11-09,42.959998999999996
2006-11-10,43.349998
2006-11-13,43.389998999999996
2006-11-14,43.900002
2006-11-15,43.68
2006-11-16,43.740002000000004
2006-11-17,43.59
2006-11-20,43.130001
2006-11-21,43.16
2006-11-22,43.099998
2006-11-24,42.610001000000004
2006-11-27,42.049999
2006-11-28,42.669998
2006-11-29,42.700001
2006-11-30,42.790001000000004
2006-12-01,42.099998
2006-12-04,42.110001000000004
2006-12-05,42.630001
2006-12-06,42.0
2006-12-07,41.900002
2006-12-08,41.740002000000004
2006-12-11,42.650002
2006-12-12,42.990002000000004
2006-12-13,43.849998
2006-12-14,44.650002
2006-12-15,44.049999
2006-12-18,43.740002000000004
2006-12-19,44.189999
2006-12-20,44.200001
2006-12-21,44.450001
2006-12-22,43.77
2006-12-26,44.189999
2006-12-27,44.740002000000004
2006-12-28,44.59
2006-12-29,44.169998
2007-01-03,44.650002
2007-01-04,44.59
2007-01-05,43.84
2007-01-08,43.779999
2007-01-09,43.950001
2007-01-10,43.150002
2007-01-11,43.369999
2007-01-12,43.709998999999996
2007-01-16,43.91
2007-01-17,43.720001
2007-01-18,43.650002
2007-01-19,44.189999
2007-01-22,43.689999
2007-01-23,44.259997999999996
2007-01-24,44.619999
2007-01-25,43.360001000000004
2007-01-26,43.459998999999996
2007-01-29,43.34
2007-01-30,43.810001
2007-01-31,44.060001
2007-02-01,44.41
2007-02-02,44.790001000000004
2007-02-05,44.27
2007-02-06,44.91
2007-02-07,45.080002
2007-02-08,45.169998
2007-02-09,44.849998
2007-02-12,44.41
2007-02-13,45.23
2007-02-14,45.779999
2007-02-15,45.259997999999996
2007-02-16,44.759997999999996
2007-02-20,44.990002000000004
2007-02-21,44.27
2007-02-22,44.389998999999996
2007-02-23,44.09
2007-02-26,44.200001
2007-02-27,42.650002
2007-02-28,42.73
2007-03-01,42.119999
2007-03-02,40.990002000000004
2007-03-05,40.52
2007-03-06,41.610001000000004
2007-03-07,41.48
2007-03-08,41.700001
2007-03-09,41.939999
2007-03-12,41.599998
2007-03-13,40.32
2007-03-14,40.200001
2007-03-15,40.040001000000004
2007-03-16,40.040001000000004
2007-03-19,40.889998999999996
2007-03-20,41.639998999999996
2007-03-21,42.700001
2007-03-22,42.860001000000004
2007-03-23,43.110001000000004
2007-03-26,42.380001
2007-03-27,41.939999
2007-03-28,41.560001
2007-03-29,41.950001
2007-03-30,42.330002
2007-04-02,42.43
2007-04-03,42.880001
2007-04-04,43.099998
2007-04-05,43.32
2007-04-09,43.209998999999996
2007-04-10,43.73
2007-04-11,43.290001000000004
2007-04-12,43.540001000000004
2007-04-13,44.57
2007-04-16,45.619999
2007-04-17,45.610001000000004
2007-04-18,46.139998999999996
2007-04-19,45.619999
2007-04-20,46.450001
2007-04-23,46.59
2007-04-24,47.02
2007-04-25,47.18
2007-04-26,46.029999
2007-04-27,45.68
2007-04-30,45.610001000000004
2007-05-01,45.619999
2007-05-02,45.939999
2007-05-03,45.869999
2007-05-04,46.060001
2007-05-07,46.259997999999996
2007-05-08,45.619999
2007-05-09,45.48
2007-05-10,44.470001
2007-05-11,45.169998
2007-05-14,44.639998999999996
2007-05-15,45.099998
2007-05-16,44.610001000000004
2007-05-17,44.93
2007-05-18,45.0
2007-05-21,44.950001
2007-05-22,45.150002
2007-05-23,44.599998
2007-05-24,43.790001000000004
2007-05-25,44.400002
2007-05-29,44.220001
2007-05-30,44.299999
2007-05-31,44.439999
2007-06-01,44.43
2007-06-04,44.970001
2007-06-05,44.799999
2007-06-06,44.450001
2007-06-07,43.459998999999996
2007-06-08,43.790001000000004
2007-06-11,43.369999
2007-06-12,42.540001000000004
2007-06-13,43.0
2007-06-14,43.459998999999996
2007-06-15,44.18
2007-06-18,44.700001
2007-06-19,44.950001
2007-06-20,44.580002
2007-06-21,44.959998999999996
2007-06-22,44.52
2007-06-25,44.169998
2007-06-26,44.060001
2007-06-27,44.240002000000004
2007-06-28,43.77
2007-06-29,43.970001
2007-07-02,44.57
2007-07-03,44.939999
2007-07-05,44.610001000000004
2007-07-06,44.810001
2007-07-09,44.689999
2007-07-10,43.950001
2007-07-11,44.380001
2007-07-12,45.32
2007-07-13,45.369999
2007-07-16,45.52
2007-07-17,45.669998
2007-07-18,45.540001000000004
2007-07-19,45.369999
2007-07-20,44.849998
2007-07-23,44.950001
2007-07-24,44.02
2007-07-25,43.619999
2007-07-26,42.419998
2007-07-27,41.73
2007-07-30,42.369999
2007-07-31,42.18
2007-08-01,42.029999
2007-08-02,42.139998999999996
2007-08-03,40.689999
2007-08-06,41.98
2007-08-07,41.830002
2007-08-08,44.310001
2007-08-09,41.73
2007-08-10,41.48
2007-08-13,41.080002
2007-08-14,40.02
2007-08-15,38.490002000000004
2007-08-16,39.029999
2007-08-17,39.91
2007-08-20,39.740002000000004
2007-08-21,39.470001
2007-08-22,40.25
2007-08-23,40.279999
2007-08-24,40.959998999999996
2007-08-27,40.450001
2007-08-28,39.080002
2007-08-29,40.119999
2007-08-30,39.560001
2007-08-31,40.189999
2007-09-04,41.060001
2007-09-05,40.540001000000004
2007-09-06,40.830002
2007-09-07,40.669998
2007-09-10,40.419998
2007-09-11,40.939999
2007-09-12,41.09
2007-09-13,41.75
2007-09-14,41.700001
2007-09-17,41.349998
2007-09-18,42.790001000000004
2007-09-19,43.09
2007-09-20,43.369999
2007-09-21,43.73
2007-09-24,42.970001
2007-09-25,43.41
2007-09-26,43.599998
2007-09-27,44.040001000000004
2007-09-28,44.310001
2007-10-01,45.209998999999996
2007-10-02,44.919998
2007-10-03,44.950001
2007-10-04,45.259997999999996
2007-10-05,45.360001000000004
2007-10-08,45.09
2007-10-09,45.939999
2007-10-10,45.779999
2007-10-11,45.529999
2007-10-12,45.990002000000004
2007-10-15,45.419998
2007-10-16,45.009997999999996
2007-10-17,45.299999
2007-10-18,45.110001000000004
2007-10-19,44.59
2007-10-22,44.299999
2007-10-23,44.73
2007-10-24,44.48
2007-10-25,43.93
2007-10-26,43.939999
2007-10-29,44.02
2007-10-30,43.75
2007-10-31,44.990002000000004
2007-11-01,43.490002000000004
2007-11-02,43.540001000000004
2007-11-05,42.810001
2007-11-06,42.599998
2007-11-07,41.860001000000004
2007-11-08,41.490002000000004
2007-11-09,39.810001
2007-11-12,38.740002000000004
2007-11-13,39.919998
2007-11-14,39.869999
2007-11-15,38.880001
2007-11-16,38.509997999999996
2007-11-19,37.02
2007-11-20,37.16
2007-11-21,36.41
2007-11-23,37.419998
2007-11-26,36.459998999999996
2007-11-27,37.939999
2007-11-28,38.919998
2007-11-29,38.580002
2007-11-30,38.779999
2007-12-03,38.41
2007-12-04,38.25
2007-12-05,38.75
2007-12-06,39.68
2007-12-07,39.619999
2007-12-10,40.349998
2007-12-11,39.130001
2007-12-12,39.700001
2007-12-13,39.380001
2007-12-14,38.560001
2007-12-17,37.599998
2007-12-18,38.110001000000004
2007-12-19,37.400002
2007-12-20,37.529999
2007-12-21,38.23
2007-12-24,38.790001000000004
2007-12-26,38.869999
2007-12-27,38.900002
2007-12-28,39.279999
2007-12-31,38.91
2008-01-02,38.25
2008-01-03,38.23
2008-01-04,37.419998
2008-01-07,37.869999
2008-01-08,36.919998
2008-01-09,37.599998
2008-01-10,38.240002000000004
2008-01-11,38.080002
2008-01-14,39.169998
2008-01-15,37.75
2008-01-16,37.220001
2008-01-17,35.779999
2008-01-18,34.119999
2008-01-22,32.330002
2008-01-23,32.060001
2008-01-24,34.040001000000004
2008-01-25,31.33
2008-01-28,32.959998999999996
2008-01-29,33.080002
2008-01-30,33.169998
2008-01-31,32.580002
2008-02-01,33.689999
2008-02-04,32.93
2008-02-05,30.879998999999998
2008-02-06,30.92
2008-02-07,30.85
2008-02-08,29.879998999999998
2008-02-11,29.280001000000002
2008-02-12,30.32
2008-02-13,30.59
2008-02-14,29.83
2008-02-15,30.030001000000002
2008-02-19,32.0
2008-02-20,32.709998999999996
2008-02-21,33.41
2008-02-22,33.91
2008-02-25,34.939999
2008-02-26,36.110001000000004
2008-02-27,35.599998
2008-02-28,34.509997999999996
2008-02-29,33.310001
2008-03-03,33.200001
2008-03-04,33.130001
2008-03-05,33.439999
2008-03-06,32.099998
2008-03-07,31.9
2008-03-10,31.690001000000002
2008-03-11,33.450001
2008-03-12,34.110001000000004
2008-03-13,33.75
2008-03-14,33.080002
2008-03-17,32.540001000000004
2008-03-18,34.040001000000004
2008-03-19,33.490002000000004
2008-03-20,35.330002
2008-03-24,35.889998999999996
2008-03-25,36.82
2008-03-26,36.470001
2008-03-27,36.57
2008-03-28,36.860001000000004
2008-03-31,37.369999
2008-04-01,39.360001000000004
2008-04-02,39.77
2008-04-03,39.259997999999996
2008-04-04,40.150002
2008-04-07,40.220001
2008-04-08,40.259997999999996
2008-04-09,39.259997999999996
2008-04-10,38.689999
2008-04-11,38.23
2008-04-14,38.09
2008-04-15,38.27
2008-04-16,39.490002000000004
2008-04-17,39.5
2008-04-18,40.400002
2008-04-21,38.91
2008-04-22,38.049999
2008-04-23,37.560001
2008-04-24,37.630001
2008-04-25,37.779999
2008-04-28,38.279999
2008-04-29,37.549999
2008-04-30,37.990002000000004
2008-05-01,38.77
2008-05-02,38.619999
2008-05-05,38.82
2008-05-06,38.84
2008-05-07,38.09
2008-05-08,38.02
2008-05-09,37.619999
2008-05-12,38.470001
2008-05-13,37.919998
2008-05-14,39.189999
2008-05-15,40.139998999999996
2008-05-16,39.810001
2008-05-19,39.669998
2008-05-20,39.490002000000004
2008-05-21,38.560001
2008-05-22,38.509997999999996
2008-05-23,38.119999
2008-05-27,37.669998
2008-05-28,38.259997999999996
2008-05-29,37.740002000000004
2008-05-30,38.220001
2008-06-02,37.400002
2008-06-03,36.880001
2008-06-04,36.93
2008-06-05,38.07
2008-06-06,35.810001
2008-06-09,35.619999
2008-06-10,35.080002
2008-06-11,34.18
2008-06-12,34.779999
2008-06-13,35.32
2008-06-16,35.52
2008-06-17,35.560001
2008-06-18,34.790001000000004
2008-06-19,34.330002
2008-06-20,33.32
2008-06-23,32.73
