Date,UPS
2004-07-07,73.639999
2004-07-08,72.699997
2004-07-09,73.059998
2004-07-12,72.970001
2004-07-13,73.239998
2004-07-14,73.220001
2004-07-15,74.050003
2004-07-16,73.790001
2004-07-19,73.489998
2004-07-20,74.099998
2004-07-21,73.059998
2004-07-22,72.629997
2004-07-23,71.410004
2004-07-26,71.300003
2004-07-27,71.010002
2004-07-28,71.099998
2004-07-29,72.129997
2004-07-30,71.959999
2004-08-02,72.540001
2004-08-03,72.660004
2004-08-04,72.809998
2004-08-05,71.129997
2004-08-06,70.260002
2004-08-09,70.510002
2004-08-10,71.150002
2004-08-11,70.410004
2004-08-12,69.709999
2004-08-13,69.25
2004-08-16,70.629997
2004-08-17,70.5
2004-08-18,71.25
2004-08-19,70.75
2004-08-20,71.309998
2004-08-23,71.540001
2004-08-24,72.18
2004-08-25,72.699997
2004-08-26,72.779999
2004-08-27,72.769997
2004-08-30,72.599998
2004-08-31,73.050003
2004-09-01,72.870003
2004-09-02,73.290001
2004-09-03,73.040001
2004-09-07,73.66999799999999
2004-09-08,73.720001
2004-09-09,73.220001
2004-09-10,73.769997
2004-09-13,73.550003
2004-09-14,74.0
2004-09-15,73.849998
2004-09-16,74.019997
2004-09-17,75.040001
2004-09-20,75.059998
2004-09-21,75.029999
2004-09-22,73.389999
2004-09-23,72.83000200000001
2004-09-24,73.599998
2004-09-27,74.120003
2004-09-28,74.529999
2004-09-29,75.559998
2004-09-30,75.91999799999999
2004-10-01,76.760002
2004-10-04,77.269997
2004-10-05,76.970001
2004-10-06,77.18
2004-10-07,76.43
2004-10-08,76.029999
2004-10-11,76.300003
2004-10-12,76.690002
2004-10-13,76.400002
2004-10-14,76.199997
2004-10-15,77.739998
2004-10-18,78.449997
2004-10-19,77.709999
2004-10-20,77.800003
2004-10-21,78.050003
2004-10-22,76.489998
2004-10-25,77.199997
2004-10-26,78.410004
2004-10-27,78.949997
2004-10-28,78.93
2004-10-29,79.18
2004-11-01,78.699997
2004-11-02,79.010002
2004-11-03,79.800003
2004-11-04,81.550003
2004-11-05,81.760002
2004-11-08,82.300003
2004-11-09,82.239998
2004-11-10,82.66999799999999
2004-11-11,83.870003
2004-11-12,84.550003
2004-11-15,83.739998
2004-11-16,82.75
2004-11-17,83.349998
2004-11-18,83.57
2004-11-19,83.08000200000001
2004-11-22,83.900002
2004-11-23,83.800003
2004-11-24,83.510002
2004-11-26,83.639999
2004-11-29,84.010002
2004-11-30,84.150002
2004-12-01,85.349998
2004-12-02,85.589996
2004-12-03,85.629997
2004-12-06,85.889999
2004-12-07,85.889999
2004-12-08,87.029999
2004-12-09,87.529999
2004-12-10,86.610001
2004-12-13,87.349998
2004-12-14,86.760002
2004-12-15,86.25
2004-12-16,85.900002
2004-12-17,85.900002
2004-12-20,85.58000200000001
2004-12-21,86.480003
2004-12-22,86.699997
2004-12-23,86.68
2004-12-27,85.279999
2004-12-28,85.870003
2004-12-29,85.720001
2004-12-30,85.519997
2004-12-31,85.459999
2005-01-03,85.0
2005-01-04,83.91999799999999
2005-01-05,83.75
2005-01-06,83.660004
2005-01-07,83.5
2005-01-10,83.620003
2005-01-11,83.300003
2005-01-12,77.18
2005-01-13,76.099998
2005-01-14,75.949997
2005-01-18,75.300003
2005-01-19,75.57
2005-01-20,75.220001
2005-01-21,74.989998
2005-01-24,75.400002
2005-01-25,76.089996
2005-01-26,75.5
2005-01-27,74.010002
2005-01-28,74.099998
2005-01-31,74.68
2005-02-01,75.230003
2005-02-02,75.199997
2005-02-03,74.82
2005-02-04,74.099998
2005-02-07,74.139999
2005-02-08,74.08000200000001
2005-02-09,73.800003
2005-02-10,74.510002
2005-02-11,75.199997
2005-02-14,75.0
2005-02-15,77.019997
2005-02-16,78.870003
2005-02-17,77.66999799999999
2005-02-18,77.220001
2005-02-22,76.230003
2005-02-23,76.650002
2005-02-24,77.400002
2005-02-25,77.190002
2005-02-28,77.489998
2005-03-01,77.41999799999999
2005-03-02,76.910004
2005-03-03,77.25
2005-03-04,77.910004
2005-03-07,78.379997
2005-03-08,78.550003
2005-03-09,77.110001
2005-03-10,76.959999
2005-03-11,76.059998
2005-03-14,76.540001
2005-03-15,75.379997
2005-03-16,74.410004
2005-03-17,74.529999
2005-03-18,73.5
2005-03-21,73.480003
2005-03-22,73.0
2005-03-23,72.260002
2005-03-24,72.199997
2005-03-28,72.41999799999999
2005-03-29,71.860001
2005-03-30,73.360001
2005-03-31,72.739998
2005-04-01,71.900002
2005-04-04,72.349998
2005-04-05,73.0
2005-04-06,73.040001
2005-04-07,72.91999799999999
2005-04-08,71.699997
2005-04-11,72.0
2005-04-12,72.650002
2005-04-13,71.029999
2005-04-14,69.91999799999999
2005-04-15,68.75
2005-04-18,68.870003
2005-04-19,68.16999799999999
2005-04-20,67.260002
2005-04-21,70.559998
2005-04-22,67.900002
2005-04-25,69.0
2005-04-26,68.489998
2005-04-27,69.910004
2005-04-28,69.769997
2005-04-29,71.309998
2005-05-02,71.980003
2005-05-03,71.650002
2005-05-04,71.610001
2005-05-05,71.650002
2005-05-06,71.519997
2005-05-09,72.07
2005-05-10,71.629997
2005-05-11,73.849998
2005-05-12,72.540001
2005-05-13,72.150002
2005-05-16,73.18
2005-05-17,73.91999799999999
2005-05-18,74.900002
2005-05-19,75.160004
2005-05-20,74.989998
2005-05-23,75.309998
2005-05-24,75.410004
2005-05-25,74.900002
2005-05-26,74.949997
2005-05-27,74.690002
2005-05-31,73.650002
2005-06-01,73.650002
2005-06-02,73.639999
2005-06-03,72.82
2005-06-06,72.860001
2005-06-07,73.019997
2005-06-08,72.360001
2005-06-09,71.199997
2005-06-10,70.959999
2005-06-13,70.16999799999999
2005-06-14,70.040001
2005-06-15,69.849998
2005-06-16,70.489998
2005-06-17,70.980003
2005-06-20,70.699997
2005-06-21,70.559998
2005-06-22,70.230003
2005-06-23,68.910004
2005-06-24,68.599998
2005-06-27,68.400002
2005-06-28,69.82
2005-06-29,69.379997
2005-06-30,69.160004
2005-07-01,69.209999
2005-07-05,68.91999799999999
2005-07-06,67.709999
2005-07-07,68.699997
2005-07-08,69.949997
2005-07-11,69.790001
2005-07-12,69.790001
2005-07-13,69.959999
2005-07-14,70.66999799999999
2005-07-15,70.150002
2005-07-18,69.970001
2005-07-19,70.150002
2005-07-20,72.82
2005-07-21,72.339996
2005-07-22,72.91999799999999
2005-07-25,72.699997
2005-07-26,73.41999799999999
2005-07-27,73.199997
2005-07-28,73.730003
2005-07-29,72.970001
2005-08-01,73.029999
2005-08-02,73.41999799999999
2005-08-03,74.129997
2005-08-04,73.730003
2005-08-05,73.440002
2005-08-08,73.050003
2005-08-09,73.160004
2005-08-10,73.059998
2005-08-11,73.220001
2005-08-12,73.059998
2005-08-15,73.0
2005-08-16,72.139999
2005-08-17,72.309998
2005-08-18,71.779999
2005-08-19,71.480003
2005-08-22,72.349998
2005-08-23,72.110001
2005-08-24,71.949997
2005-08-25,71.910004
2005-08-26,71.33000200000001
2005-08-29,71.199997
2005-08-30,70.41999799999999
2005-08-31,70.889999
2005-09-01,69.650002
2005-09-02,68.980003
2005-09-06,70.050003
2005-09-07,69.730003
2005-09-08,68.83000200000001
2005-09-09,68.5
2005-09-12,68.510002
2005-09-13,68.43
2005-09-14,68.300003
2005-09-15,68.459999
2005-09-16,68.980003
2005-09-19,67.260002
2005-09-20,66.860001
2005-09-21,67.91999799999999
2005-09-22,68.599998
2005-09-23,68.370003
2005-09-26,68.279999
2005-09-27,68.5
2005-09-28,68.940002
2005-09-29,70.370003
2005-09-30,69.129997
2005-10-03,69.32
2005-10-04,68.349998
2005-10-05,66.900002
2005-10-06,68.300003
2005-10-07,68.440002
2005-10-10,68.83000200000001
2005-10-11,69.459999
2005-10-12,68.720001
2005-10-13,68.129997
2005-10-14,70.010002
2005-10-17,70.400002
2005-10-18,69.480003
2005-10-19,70.83000200000001
2005-10-20,72.440002
2005-10-21,71.68
2005-10-24,73.889999
2005-10-25,73.519997
2005-10-26,72.800003
2005-10-27,71.970001
2005-10-28,72.82
2005-10-31,72.940002
2005-11-01,72.800003
2005-11-02,73.879997
2005-11-03,74.260002
2005-11-04,74.099998
2005-11-07,74.809998
2005-11-08,74.690002
2005-11-09,74.699997
2005-11-10,75.690002
2005-11-11,76.260002
2005-11-14,77.18
2005-11-15,75.559998
2005-11-16,75.440002
2005-11-17,76.82
2005-11-18,78.150002
2005-11-21,78.190002
2005-11-22,79.779999
2005-11-23,79.220001
2005-11-25,79.540001
2005-11-28,78.769997
2005-11-29,78.489998
2005-11-30,77.900002
2005-12-01,78.07
2005-12-02,77.449997
2005-12-05,76.040001
2005-12-06,77.160004
2005-12-07,77.199997
2005-12-08,75.019997
2005-12-09,75.790001
2005-12-12,75.589996
2005-12-13,75.400002
2005-12-14,76.129997
2005-12-15,76.269997
2005-12-16,76.019997
2005-12-19,75.07
2005-12-20,75.230003
2005-12-21,76.620003
2005-12-22,76.839996
2005-12-23,77.139999
2005-12-27,76.599998
2005-12-28,76.400002
2005-12-29,75.860001
2005-12-30,75.150002
2006-01-03,75.550003
2006-01-04,75.650002
2006-01-05,75.68
2006-01-06,75.230003
2006-01-09,76.150002
2006-01-10,75.739998
2006-01-11,75.349998
2006-01-12,74.66999799999999
2006-01-13,74.5
2006-01-17,74.91999799999999
2006-01-18,75.589996
2006-01-19,76.58000200000001
2006-01-20,75.239998
2006-01-23,75.209999
2006-01-24,76.150002
2006-01-25,76.760002
2006-01-26,75.550003
2006-01-27,75.400002
2006-01-30,74.900002
2006-01-31,74.910004
2006-02-01,74.760002
2006-02-02,73.709999
2006-02-03,73.059998
2006-02-06,73.489998
2006-02-07,72.790001
2006-02-08,73.879997
2006-02-09,73.769997
2006-02-10,74.779999
2006-02-13,75.029999
2006-02-14,75.91999799999999
2006-02-15,76.300003
2006-02-16,76.099998
2006-02-17,76.25
2006-02-21,75.25
2006-02-22,75.870003
2006-02-23,75.269997
2006-02-24,75.32
2006-02-27,75.949997
2006-02-28,74.709999
2006-03-01,75.32
2006-03-02,74.949997
2006-03-03,75.510002
2006-03-06,76.099998
2006-03-07,76.900002
2006-03-08,77.0
2006-03-09,76.699997
2006-03-10,77.360001
2006-03-13,76.889999
2006-03-14,78.099998
2006-03-15,78.230003
2006-03-16,78.0
2006-03-17,78.139999
2006-03-20,78.220001
2006-03-21,78.040001
2006-03-22,78.849998
2006-03-23,78.860001
2006-03-24,78.82
2006-03-27,78.889999
2006-03-28,78.870003
2006-03-29,79.599998
2006-03-30,79.519997
2006-03-31,79.379997
2006-04-03,79.58000200000001
2006-04-04,80.650002
2006-04-05,80.910004
2006-04-06,81.349998
2006-04-07,81.739998
2006-04-10,81.57
2006-04-11,81.269997
2006-04-12,81.459999
2006-04-13,81.599998
2006-04-17,81.040001
2006-04-18,82.400002
2006-04-19,82.519997
2006-04-20,82.050003
2006-04-21,82.029999
2006-04-24,81.989998
2006-04-25,80.900002
2006-04-26,80.980003
2006-04-27,81.449997
2006-04-28,81.07
2006-05-01,80.879997
2006-05-02,81.629997
2006-05-03,81.650002
2006-05-04,82.400002
2006-05-05,83.349998
2006-05-08,83.110001
2006-05-09,83.099998
2006-05-10,82.849998
2006-05-11,81.83000200000001
2006-05-12,80.860001
2006-05-15,81.32
2006-05-16,80.760002
2006-05-17,79.730003
2006-05-18,79.5
2006-05-19,79.940002
2006-05-22,80.300003
2006-05-23,80.5
2006-05-24,80.0
2006-05-25,80.550003
2006-05-26,81.029999
2006-05-30,79.800003
2006-05-31,80.550003
2006-06-01,81.010002
2006-06-02,81.050003
2006-06-05,79.610001
2006-06-06,80.040001
2006-06-07,79.629997
2006-06-08,79.58000200000001
2006-06-09,78.989998
2006-06-12,78.660004
2006-06-13,78.720001
2006-06-14,78.199997
2006-06-15,79.559998
2006-06-16,79.279999
2006-06-19,79.290001
2006-06-20,79.709999
2006-06-21,80.300003
2006-06-22,80.5
2006-06-23,80.400002
2006-06-26,80.68
2006-06-27,80.5
2006-06-28,81.199997
2006-06-29,82.769997
2006-06-30,82.33000200000001
2006-07-03,82.93
2006-07-05,82.470001
2006-07-06,81.959999
2006-07-07,81.089996
2006-07-10,81.379997
2006-07-11,81.650002
2006-07-12,80.690002
2006-07-13,79.33000200000001
2006-07-14,78.57
2006-07-17,78.58000200000001
2006-07-18,78.970001
2006-07-19,80.449997
2006-07-20,78.970001
2006-07-21,78.730003
2006-07-24,80.0
2006-07-25,71.800003
2006-07-26,67.83000200000001
2006-07-27,68.449997
2006-07-28,70.010002
2006-07-31,68.910004
2006-08-01,68.809998
2006-08-02,68.089996
2006-08-03,68.599998
2006-08-04,67.739998
2006-08-07,66.510002
2006-08-08,66.190002
2006-08-09,65.91999799999999
2006-08-10,66.480003
2006-08-11,66.510002
2006-08-14,67.300003
2006-08-15,69.0
2006-08-16,72.129997
2006-08-17,71.650002
2006-08-18,71.08000200000001
2006-08-21,69.970001
2006-08-22,70.940002
2006-08-23,70.519997
2006-08-24,70.0
2006-08-25,70.57
2006-08-28,70.529999
2006-08-29,70.339996
2006-08-30,70.540001
2006-08-31,70.050003
2006-09-01,71.08000200000001
2006-09-05,71.059998
2006-09-06,70.300003
2006-09-07,69.720001
2006-09-08,69.559998
2006-09-11,70.949997
2006-09-12,72.559998
2006-09-13,72.989998
2006-09-14,71.75
2006-09-15,72.510002
2006-09-18,72.620003
2006-09-19,72.199997
2006-09-20,72.610001
2006-09-21,71.010002
2006-09-22,70.889999
2006-09-25,71.809998
2006-09-26,72.709999
2006-09-27,72.400002
2006-09-28,72.529999
2006-09-29,71.940002
2006-10-02,72.400002
2006-10-03,73.610001
2006-10-04,74.489998
2006-10-05,75.43
2006-10-06,74.269997
2006-10-09,74.0
2006-10-10,73.879997
2006-10-11,73.709999
2006-10-12,73.769997
2006-10-13,73.400002
2006-10-16,74.120003
2006-10-17,73.699997
2006-10-18,72.410004
2006-10-19,75.25
2006-10-20,76.099998
2006-10-23,76.050003
2006-10-24,76.059998
2006-10-25,75.68
2006-10-26,75.449997
2006-10-27,74.870003
2006-10-30,75.900002
2006-10-31,75.349998
2006-11-01,74.199997
2006-11-02,74.0
2006-11-03,73.199997
2006-11-06,74.599998
2006-11-07,75.309998
2006-11-08,74.93
2006-11-09,74.389999
2006-11-10,75.559998
2006-11-13,76.260002
2006-11-14,77.610001
2006-11-15,77.910004
2006-11-16,78.58000200000001
2006-11-17,79.129997
2006-11-20,79.279999
2006-11-21,79.519997
2006-11-22,79.019997
2006-11-24,78.839996
2006-11-27,78.269997
2006-11-28,78.129997
2006-11-29,78.58000200000001
2006-11-30,77.91999799999999
2006-12-01,77.309998
2006-12-04,78.029999
2006-12-05,78.190002
2006-12-06,78.040001
2006-12-07,78.010002
2006-12-08,78.110001
2006-12-11,77.769997
2006-12-12,76.900002
2006-12-13,76.510002
2006-12-14,76.839996
2006-12-15,76.66999799999999
2006-12-18,76.699997
2006-12-19,75.75
2006-12-20,74.769997
2006-12-21,74.550003
2006-12-22,73.870003
2006-12-26,74.220001
2006-12-27,75.120003
2006-12-28,74.959999
2006-12-29,74.980003
2007-01-03,74.970001
2007-01-04,75.089996
2007-01-05,74.150002
2007-01-08,74.379997
2007-01-09,74.08000200000001
2007-01-10,73.629997
2007-01-11,73.650002
2007-01-12,74.440002
2007-01-16,74.879997
2007-01-17,75.0
2007-01-18,74.809998
2007-01-19,75.019997
2007-01-22,74.279999
2007-01-23,73.620003
2007-01-24,74.449997
2007-01-25,73.610001
2007-01-26,72.489998
2007-01-29,73.650002
2007-01-30,72.699997
2007-01-31,72.279999
2007-02-01,73.639999
2007-02-02,74.16999799999999
2007-02-05,73.68
2007-02-06,73.93
2007-02-07,73.91999799999999
2007-02-08,73.33000200000001
2007-02-09,73.559998
2007-02-12,73.870003
2007-02-13,74.389999
2007-02-14,75.019997
2007-02-15,74.480003
2007-02-16,74.040001
2007-02-20,73.900002
2007-02-21,73.800003
2007-02-22,73.400002
2007-02-23,73.339996
2007-02-26,72.790001
2007-02-27,70.230003
2007-02-28,70.190002
2007-03-01,70.120003
2007-03-02,69.470001
2007-03-05,69.699997
2007-03-06,69.910004
2007-03-07,70.0
2007-03-08,69.870003
2007-03-09,70.629997
2007-03-12,71.150002
2007-03-13,69.910004
2007-03-14,70.230003
2007-03-15,69.410004
2007-03-16,69.260002
2007-03-19,69.480003
2007-03-20,70.25
2007-03-21,71.279999
2007-03-22,71.089996
2007-03-23,71.470001
2007-03-26,71.309998
2007-03-27,70.900002
2007-03-28,70.400002
2007-03-29,70.160004
2007-03-30,70.099998
2007-04-02,69.860001
2007-04-03,69.959999
2007-04-04,69.879997
2007-04-05,70.260002
2007-04-09,70.089996
2007-04-10,70.790001
2007-04-11,70.470001
2007-04-12,70.379997
2007-04-13,70.309998
2007-04-16,71.08000200000001
2007-04-17,71.639999
2007-04-18,71.400002
2007-04-19,71.989998
2007-04-20,72.82
2007-04-23,71.940002
2007-04-24,71.93
2007-04-25,73.0
2007-04-26,71.910004
2007-04-27,71.5
2007-04-30,70.43
2007-05-01,69.940002
2007-05-02,70.739998
2007-05-03,70.889999
2007-05-04,71.089996
2007-05-07,70.779999
2007-05-08,70.839996
2007-05-09,70.900002
2007-05-10,69.83000200000001
2007-05-11,71.269997
2007-05-14,70.68
2007-05-15,70.480003
2007-05-16,71.339996
2007-05-17,70.150002
2007-05-18,70.050003
2007-05-21,70.309998
2007-05-22,70.099998
2007-05-23,69.980003
2007-05-24,70.650002
2007-05-25,71.08000200000001
2007-05-29,71.339996
2007-05-30,71.559998
2007-05-31,71.970001
2007-06-01,72.360001
2007-06-04,72.269997
2007-06-05,71.720001
2007-06-06,71.620003
2007-06-07,71.25
2007-06-08,72.32
2007-06-11,72.480003
2007-06-12,71.25
2007-06-13,72.139999
2007-06-14,73.949997
2007-06-15,74.050003
2007-06-18,73.32
2007-06-19,73.0
2007-06-20,72.910004
2007-06-21,73.370003
2007-06-22,72.849998
2007-06-25,73.290001
2007-06-26,73.150002
2007-06-27,73.559998
2007-06-28,73.620003
2007-06-29,73.0
2007-07-02,73.33000200000001
2007-07-03,73.199997
2007-07-05,73.75
2007-07-06,73.699997
2007-07-09,74.400002
2007-07-10,74.040001
2007-07-11,74.33000200000001
2007-07-12,74.760002
2007-07-13,75.150002
2007-07-16,75.529999
2007-07-17,75.519997
2007-07-18,75.199997
2007-07-19,75.839996
2007-07-20,75.010002
2007-07-23,74.540001
2007-07-24,74.68
2007-07-25,76.209999
2007-07-26,75.699997
2007-07-27,75.66999799999999
2007-07-30,76.82
2007-07-31,75.720001
2007-08-01,76.93
2007-08-02,76.58000200000001
2007-08-03,75.16999799999999
2007-08-06,77.83000200000001
2007-08-07,77.739998
2007-08-08,78.370003
2007-08-09,78.099998
2007-08-10,76.75
2007-08-13,76.709999
2007-08-14,75.709999
2007-08-15,74.230003
2007-08-16,74.82
2007-08-17,76.32
2007-08-20,75.940002
2007-08-21,75.519997
2007-08-22,76.040001
2007-08-23,76.41999799999999
2007-08-24,77.029999
2007-08-27,76.41999799999999
2007-08-28,75.339996
2007-08-29,76.08000200000001
2007-08-30,75.480003
2007-08-31,75.860001
2007-09-04,76.150002
2007-09-05,75.360001
2007-09-06,75.089996
2007-09-07,74.129997
2007-09-10,73.790001
2007-09-11,74.150002
2007-09-12,74.16999799999999
2007-09-13,74.379997
2007-09-14,74.379997
2007-09-17,74.33000200000001
2007-09-18,75.779999
2007-09-19,75.970001
2007-09-20,75.269997
2007-09-21,75.75
2007-09-24,75.459999
2007-09-25,75.400002
2007-09-26,74.839996
2007-09-27,74.82
2007-09-28,75.099998
2007-10-01,75.900002
2007-10-02,75.650002
2007-10-03,75.589996
2007-10-04,75.599998
2007-10-05,76.410004
2007-10-08,76.449997
2007-10-09,76.879997
2007-10-10,76.33000200000001
2007-10-11,76.510002
2007-10-12,76.620003
2007-10-15,76.540001
2007-10-16,75.809998
2007-10-17,76.0
2007-10-18,76.019997
2007-10-19,75.029999
2007-10-22,75.089996
2007-10-23,75.639999
2007-10-24,75.459999
2007-10-25,74.970001
2007-10-26,74.970001
2007-10-29,75.099998
2007-10-30,74.75
2007-10-31,75.099998
2007-11-01,73.589996
2007-11-02,74.029999
2007-11-05,74.480003
2007-11-06,74.230003
2007-11-07,71.68
2007-11-08,72.059998
2007-11-09,70.709999
2007-11-12,72.650002
2007-11-13,74.0
2007-11-14,73.33000200000001
2007-11-15,73.099998
2007-11-16,72.010002
2007-11-19,71.959999
2007-11-20,71.650002
2007-11-21,70.139999
2007-11-23,70.91999799999999
2007-11-26,70.360001
2007-11-27,71.440002
2007-11-28,73.57
2007-11-29,73.300003
2007-11-30,73.68
2007-12-03,72.900002
2007-12-04,72.629997
2007-12-05,73.339996
2007-12-06,73.83000200000001
2007-12-07,74.16999799999999
2007-12-10,75.139999
2007-12-11,74.029999
2007-12-12,74.040001
2007-12-13,73.91999799999999
2007-12-14,72.610001
2007-12-17,72.019997
2007-12-18,72.480003
2007-12-19,71.300003
2007-12-20,71.599998
2007-12-21,72.400002
2007-12-24,73.459999
2007-12-26,73.199997
2007-12-27,71.900002
2007-12-28,71.559998
2007-12-31,70.720001
2008-01-02,69.160004
2008-01-03,69.230003
2008-01-04,68.010002
2008-01-07,67.839996
2008-01-08,66.66999799999999
2008-01-09,66.709999
2008-01-10,69.660004
2008-01-11,69.589996
2008-01-14,69.91999799999999
2008-01-15,68.959999
2008-01-16,68.629997
2008-01-17,67.16999799999999
2008-01-18,67.160004
2008-01-22,67.540001
2008-01-23,71.629997
2008-01-24,71.220001
2008-01-25,69.970001
2008-01-28,71.050003
2008-01-29,70.91999799999999
2008-01-30,72.019997
2008-01-31,72.970001
2008-02-01,73.779999
2008-02-04,72.720001
2008-02-05,71.75
2008-02-06,71.760002
2008-02-07,71.739998
2008-02-08,70.58000200000001
2008-02-11,71.410004
2008-02-12,72.470001
2008-02-13,73.510002
2008-02-14,72.339996
2008-02-15,72.41999799999999
2008-02-19,72.230003
2008-02-20,72.639999
2008-02-21,71.900002
2008-02-22,71.889999
2008-02-25,72.480003
2008-02-26,72.529999
2008-02-27,72.309998
2008-02-28,71.75
2008-02-29,70.239998
2008-03-03,70.610001
2008-03-04,71.050003
2008-03-05,72.300003
2008-03-06,72.040001
2008-03-07,71.959999
2008-03-10,71.190002
2008-03-11,72.790001
2008-03-12,71.940002
2008-03-13,70.730003
2008-03-14,69.610001
2008-03-17,69.610001
2008-03-18,71.900002
2008-03-19,70.639999
2008-03-20,71.660004
2008-03-24,73.360001
2008-03-25,73.339996
2008-03-26,72.730003
2008-03-27,72.83000200000001
2008-03-28,72.260002
2008-03-31,73.019997
2008-04-01,74.730003
2008-04-02,74.510002
2008-04-03,74.58000200000001
2008-04-04,74.410004
2008-04-07,73.779999
2008-04-08,73.309998
2008-04-09,70.57
2008-04-10,71.33000200000001
2008-04-11,70.889999
2008-04-14,70.25
2008-04-15,71.029999
2008-04-16,72.790001
2008-04-17,72.199997
2008-04-18,73.190002
2008-04-21,72.519997
2008-04-22,71.900002
2008-04-23,71.66999799999999
2008-04-24,72.769997
2008-04-25,72.720001
2008-04-28,72.760002
2008-04-29,73.190002
2008-04-30,72.410004
2008-05-01,73.58000200000001
2008-05-02,73.279999
2008-05-05,72.739998
2008-05-06,73.33000200000001
2008-05-07,71.58000200000001
2008-05-08,71.07
2008-05-09,70.290001
2008-05-12,70.41999799999999
2008-05-13,70.800003
2008-05-14,71.599998
2008-05-15,71.360001
2008-05-16,70.769997
2008-05-19,70.91999799999999
2008-05-20,70.199997
2008-05-21,69.379997
2008-05-22,69.349998
2008-05-23,67.019997
2008-05-27,68.400002
2008-05-28,70.540001
2008-05-29,71.599998
2008-05-30,71.019997
2008-06-02,70.989998
2008-06-03,70.83000200000001
2008-06-04,70.739998
2008-06-05,71.050003
2008-06-06,68.589996
2008-06-09,69.470001
2008-06-10,69.989998
2008-06-11,68.059998
2008-06-12,68.290001
2008-06-13,68.309998
2008-06-16,68.08000200000001
2008-06-17,67.339996
2008-06-18,65.800003
2008-06-19,66.839996
2008-06-20,66.370003
2008-06-23,66.260002
2008-06-24,62.259997999999996
2008-06-25,61.400002
2008-06-26,59.880001
2008-06-27,60.360001000000004
2008-06-30,61.470001
2008-07-01,60.5
2008-07-02,58.540001000000004
2008-07-03,59.470001
2008-07-07,57.900002
2008-07-08,60.400002
2008-07-09,59.290001000000004
2008-07-10,59.299999
2008-07-11,57.990002000000004
2008-07-14,57.189999
2008-07-15,56.439999
2008-07-16,59.139998999999996
2008-07-17,59.77
2008-07-18,60.810001
2008-07-21,59.459998999999996
2008-07-22,62.110001000000004
2008-07-23,63.400002
2008-07-24,62.509997999999996
2008-07-25,62.549999
2008-07-28,61.59
2008-07-29,63.610001000000004
2008-07-30,62.939999
2008-07-31,63.080002
2008-08-01,62.259997999999996
2008-08-04,62.57
2008-08-05,65.25
2008-08-06,64.300003
2008-08-07,63.259997999999996
2008-08-08,65.699997
2008-08-11,65.510002
2008-08-12,64.93
2008-08-13,64.599998
2008-08-14,65.589996
2008-08-15,66.139999
2008-08-18,65.300003
2008-08-19,64.0
2008-08-20,63.07
2008-08-21,62.189999
2008-08-22,63.52
2008-08-25,62.869999
2008-08-26,62.799999
2008-08-27,63.52
2008-08-28,64.699997
2008-08-29,64.120003
2008-09-02,65.010002
2008-09-03,65.650002
2008-09-04,64.160004
2008-09-05,63.889998999999996
2008-09-08,65.989998
2008-09-09,65.160004
2008-09-10,66.690002
2008-09-11,68.120003
2008-09-12,68.599998
2008-09-15,67.650002
2008-09-16,68.82
2008-09-17,65.559998
2008-09-18,66.480003
2008-09-19,67.699997
2008-09-22,65.879997
2008-09-23,64.790001
2008-09-24,63.389998999999996
2008-09-25,63.77
2008-09-26,64.389999
2008-09-29,63.560001
2008-09-30,62.889998999999996
2008-10-01,63.799999
2008-10-02,61.080002
2008-10-03,60.759997999999996
2008-10-06,60.0
2008-10-07,59.189999
2008-10-08,57.900002
2008-10-09,53.0
2008-10-10,51.700001
2008-10-13,55.650002
2008-10-14,54.900002
2008-10-15,51.299999
2008-10-16,51.639998999999996
2008-10-17,50.540001000000004
2008-10-20,52.169998
2008-10-21,50.700001
2008-10-22,46.389998999999996
2008-10-23,48.130001
2008-10-24,46.549999
2008-10-27,44.68
2008-10-28,48.860001000000004
2008-10-29,47.700001
2008-10-30,51.130001
2008-10-31,52.779999
2008-11-03,53.02
2008-11-04,55.18
2008-11-05,52.439999
2008-11-06,49.869999
2008-11-07,51.919998
2008-11-10,53.599998
2008-11-11,53.380001
2008-11-12,51.200001
2008-11-13,55.09
2008-11-14,53.139998999999996
2008-11-17,53.279999
2008-11-18,54.310001
2008-11-19,51.360001000000004
2008-11-20,49.209998999999996
2008-11-21,52.310001
2008-11-24,54.610001000000004
2008-11-25,56.43
2008-11-26,57.389998999999996
2008-11-28,57.599998
2008-12-01,53.720001
2008-12-02,55.189999
2008-12-03,56.73
2008-12-04,56.830002
2008-12-05,57.830002
2008-12-08,58.619999
2008-12-09,54.509997999999996
2008-12-10,54.16
2008-12-11,51.830002
2008-12-12,52.029999
2008-12-15,51.849998
2008-12-16,52.639998999999996
2008-12-17,52.459998999999996
2008-12-18,52.779999
2008-12-19,53.330002
2008-12-22,53.189999
2008-12-23,52.66
2008-12-24,52.889998999999996
2008-12-26,53.16
2008-12-29,53.119999
2008-12-30,54.18
2008-12-31,55.16
2009-01-02,56.110001000000004
2009-01-05,55.18
2009-01-06,55.419998
2009-01-07,53.41
2009-01-08,52.209998999999996
2009-01-09,50.93
2009-01-12,50.650002
2009-01-13,49.740002000000004
2009-01-14,48.150002
2009-01-15,48.299999
2009-01-16,48.200001
2009-01-20,45.93
2009-01-21,47.720001
2009-01-22,47.630001
2009-01-23,46.919998
2009-01-26,46.970001
