Date,MO
1974-01-04,1.1875
1974-01-07,1.174479
1974-01-08,1.138021
1974-01-09,1.114583
1974-01-10,1.046875
1974-01-11,1.1015629999999998
1974-01-14,1.1015629999999998
1974-01-15,1.1106770000000001
1974-01-16,1.145833
1974-01-17,1.19401
1974-01-18,1.161458
1974-01-21,1.192708
1974-01-22,1.177083
1974-01-23,1.177083
1974-01-24,1.171875
1974-01-25,1.15625
1974-01-28,1.15625
1974-01-29,1.151042
1974-01-30,1.18099
1974-01-31,1.153646
1974-02-01,1.158854
1974-02-04,1.130208
1974-02-05,1.111979
1974-02-06,1.135417
1974-02-07,1.1484379999999998
1974-02-08,1.1263020000000001
1974-02-11,1.10026
1974-02-12,1.0859379999999998
1974-02-13,1.0638020000000001
1974-02-14,1.0768229999999999
1974-02-15,1.088542
1974-02-19,1.0625
1974-02-20,1.09375
1974-02-21,1.0950520000000001
1974-02-22,1.09375
1974-02-25,1.097656
1974-02-26,1.115885
1974-02-27,1.1171879999999998
1974-02-28,1.119792
1974-03-01,1.111979
1974-03-04,1.105469
1974-03-05,1.1236979999999999
1974-03-06,1.109375
1974-03-07,1.09375
1974-03-08,1.097656
1974-03-11,1.10026
1974-03-12,1.1015629999999998
1974-03-13,1.109375
1974-03-14,1.109375
1974-03-15,1.104167
1974-03-18,1.105469
1974-03-19,1.097656
1974-03-20,1.09375
1974-03-21,1.088542
1974-03-22,1.072917
1974-03-25,1.067708
1974-03-26,1.0625
1974-03-27,1.0481770000000001
1974-03-28,1.028646
1974-03-29,1.027344
1974-04-01,1.026042
1974-04-02,1.028646
1974-04-03,1.035156
1974-04-04,1.033854
1974-04-05,1.022135
1974-04-08,1.013021
1974-04-09,1.011719
1974-04-10,1.003906
1974-04-11,0.99349
1974-04-15,1.002604
1974-04-16,1.026042
1974-04-17,1.028646
1974-04-18,1.042969
1974-04-19,1.03776
1974-04-22,1.03776
1974-04-23,1.0234379999999998
1974-04-24,1.0169270000000001
1974-04-25,0.992188
1974-04-26,1.0
1974-04-29,1.005208
1974-04-30,1.011719
1974-05-01,1.033854
1974-05-02,1.0546879999999998
1974-05-03,1.074219
1974-05-06,1.09375
1974-05-07,1.113281
1974-05-08,1.119792
1974-05-09,1.1484379999999998
1974-05-10,1.109375
1974-05-13,1.109375
1974-05-14,1.119792
1974-05-15,1.1171879999999998
1974-05-16,1.111979
1974-05-17,1.096354
1974-05-20,1.106771
1974-05-21,1.1015629999999998
1974-05-22,1.091146
1974-05-23,1.089844
1974-05-24,1.1484379999999998
1974-05-28,1.135417
1974-05-29,1.136719
1974-05-30,1.140625
1974-05-31,1.161458
1974-06-03,1.213542
1974-06-04,1.234375
1974-06-05,1.229167
1974-06-06,1.25
1974-06-07,1.239583
1974-06-10,1.2578129999999998
1974-06-11,1.239583
1974-06-12,1.213542
1974-06-13,1.216146
1974-06-14,1.184896
1974-06-17,1.161458
1974-06-18,1.161458
1974-06-19,1.161458
1974-06-20,1.171875
1974-06-21,1.161458
1974-06-24,1.15625
1974-06-25,1.1875
1974-06-26,1.161458
1974-06-27,1.143229
1974-06-28,1.135417
1974-07-01,1.15625
1974-07-02,1.098958
1974-07-03,1.1171879999999998
1974-07-05,1.111979
1974-07-08,1.067708
1974-07-09,1.075521
1974-07-10,1.026042
1974-07-11,1.013021
1974-07-12,1.088542
1974-07-15,1.104167
1974-07-16,1.096354
1974-07-17,1.109375
1974-07-18,1.114583
1974-07-19,1.109375
1974-07-22,1.106771
1974-07-23,1.1328129999999998
1974-07-24,1.138021
1974-07-25,1.109375
1974-07-26,1.067708
1974-07-29,1.03125
1974-07-30,1.026042
1974-07-31,1.0234379999999998
1974-08-01,0.989583
1974-08-02,0.984375
1974-08-05,1.0
1974-08-06,1.018229
1974-08-07,1.046875
1974-08-08,1.033854
1974-08-09,1.005208
1974-08-12,0.963542
1974-08-13,0.929688
1974-08-14,0.911458
1974-08-15,0.90625
1974-08-16,0.901042
1974-08-19,0.890625
1974-08-20,0.914063
1974-08-21,0.872396
1974-08-22,0.875
1974-08-23,0.864583
1974-08-26,0.875
1974-08-27,0.851563
1974-08-28,0.880208
1974-08-29,0.893229
1974-08-30,0.942708
1974-09-03,0.890625
1974-09-04,0.851563
1974-09-05,0.911458
1974-09-06,0.898438
1974-09-09,0.872396
1974-09-10,0.869792
1974-09-11,0.859375
1974-09-12,0.833333
1974-09-13,0.796875
1974-09-16,0.830729
1974-09-17,0.848958
1974-09-18,0.851563
1974-09-19,0.864583
1974-09-20,0.854167
1974-09-23,0.856771
1974-09-24,0.841146
1974-09-25,0.822917
1974-09-26,0.804688
1974-09-27,0.770833
1974-09-30,0.75
1974-10-01,0.739583
1974-10-02,0.742188
1974-10-03,0.731771
1974-10-04,0.75
1974-10-07,0.773438
1974-10-08,0.796875
1974-10-09,0.869792
1974-10-10,0.903646
1974-10-11,0.932292
1974-10-14,0.963542
1974-10-15,0.914063
1974-10-16,0.882813
1974-10-17,0.875
1974-10-18,0.833333
1974-10-21,0.859375
1974-10-22,0.880208
1974-10-23,0.84375
1974-10-24,0.869792
1974-10-25,0.875
1974-10-28,0.890625
1974-10-29,0.945313
1974-10-30,0.989583
1974-10-31,0.963542
1974-11-01,0.953125
1974-11-04,0.921875
1974-11-05,0.96875
1974-11-06,0.96875
1974-11-07,0.992188
1974-11-08,0.973958
1974-11-11,0.979167
1974-11-12,0.947917
1974-11-13,0.945313
1974-11-14,0.942708
1974-11-15,0.90625
1974-11-18,0.882813
1974-11-19,0.872396
1974-11-20,0.893229
1974-11-21,0.929688
1974-11-22,0.942708
1974-11-25,0.945313
1974-11-26,0.947917
1974-11-27,0.953125
1974-11-29,0.947917
1974-12-02,0.942708
1974-12-03,0.934896
1974-12-04,0.945313
1974-12-05,0.924479
1974-12-06,0.921875
1974-12-09,0.921875
1974-12-10,0.942708
1974-12-11,0.971354
1974-12-12,0.966146
1974-12-13,0.973958
1974-12-16,0.96875
1974-12-17,0.986979
1974-12-18,0.994792
1974-12-19,1.005208
1974-12-20,0.989583
1974-12-23,0.979167
1974-12-24,0.994792
1974-12-26,0.997396
1974-12-27,0.992188
1974-12-30,0.989583
1974-12-31,1.0
1975-01-02,1.020833
1975-01-03,1.028646
1975-01-06,1.036458
1975-01-07,1.015625
1975-01-08,1.0078129999999998
1975-01-09,1.020833
1975-01-10,1.018229
1975-01-13,1.005208
1975-01-14,0.908854
1975-01-15,0.90625
1975-01-16,0.885417
1975-01-17,0.869792
1975-01-20,0.888021
1975-01-21,0.890625
1975-01-22,0.895833
1975-01-23,0.888021
1975-01-24,0.903646
1975-01-27,0.958333
1975-01-28,0.947917
1975-01-29,0.963542
1975-01-30,0.947917
1975-01-31,0.953125
1975-02-03,0.973958
1975-02-04,0.940104
1975-02-05,0.9375
1975-02-06,0.953125
1975-02-07,0.971354
1975-02-10,0.973958
1975-02-11,0.976563
1975-02-12,1.0078129999999998
1975-02-13,1.03125
1975-02-14,1.026042
1975-02-18,1.010417
1975-02-19,1.0
1975-02-20,1.010417
1975-02-21,0.984375
1975-02-24,0.9375
1975-02-25,0.921875
1975-02-26,0.916667
1975-02-27,0.919271
1975-02-28,0.921875
1975-03-03,0.973958
1975-03-04,0.979167
1975-03-05,0.947917
1975-03-06,0.973958
1975-03-07,0.984375
1975-03-10,0.992188
1975-03-11,0.958333
1975-03-12,0.963542
1975-03-13,0.979167
1975-03-14,0.986979
1975-03-17,1.015625
1975-03-18,1.018229
1975-03-19,1.013021
1975-03-20,0.994792
1975-03-21,1.0
1975-03-24,0.973958
1975-03-25,1.0
1975-03-26,1.015625
1975-03-27,1.015625
1975-03-31,1.010417
1975-04-01,0.997396
1975-04-02,1.002604
1975-04-03,0.997396
1975-04-04,0.979167
1975-04-07,0.973958
1975-04-08,0.986979
1975-04-09,1.028646
1975-04-10,1.088542
1975-04-11,1.080729
1975-04-14,1.067708
1975-04-15,1.114583
1975-04-16,1.122396
1975-04-17,1.158854
1975-04-18,1.161458
1975-04-21,1.166667
1975-04-22,1.1640629999999998
1975-04-23,1.145833
1975-04-24,1.140625
1975-04-25,1.158854
1975-04-28,1.140625
1975-04-29,1.130208
1975-04-30,1.135417
1975-05-01,1.135417
1975-05-02,1.15625
1975-05-05,1.151042
1975-05-06,1.130208
1975-05-07,1.1328129999999998
1975-05-08,1.135417
1975-05-09,1.15625
1975-05-12,1.153646
1975-05-13,1.177083
1975-05-14,1.203125
1975-05-15,1.203125
1975-05-16,1.1796879999999998
1975-05-19,1.161458
1975-05-20,1.145833
1975-05-21,1.125
1975-05-22,1.125
1975-05-23,1.125
1975-05-27,1.125
1975-05-28,1.1171879999999998
1975-05-29,1.109375
1975-05-30,1.127604
1975-06-02,1.138021
1975-06-03,1.114583
1975-06-04,1.106771
1975-06-05,1.09375
1975-06-06,1.0703129999999998
1975-06-09,1.052083
1975-06-10,1.046875
1975-06-11,1.072917
1975-06-12,1.067708
1975-06-13,1.059896
1975-06-16,1.0625
1975-06-17,1.033854
1975-06-18,1.041667
1975-06-19,1.044271
1975-06-20,1.028646
1975-06-23,1.049479
1975-06-24,1.059896
1975-06-25,1.067708
1975-06-26,1.080729
1975-06-27,1.1015629999999998
1975-06-30,1.111979
1975-07-01,1.114583
1975-07-02,1.083333
1975-07-03,1.080729
1975-07-07,1.057292
1975-07-08,1.041667
1975-07-09,1.078125
1975-07-10,1.078125
1975-07-11,1.072917
1975-07-14,1.1015629999999998
1975-07-15,1.125
1975-07-16,1.114583
1975-07-17,1.106771
1975-07-18,1.1015629999999998
1975-07-21,1.083333
1975-07-22,1.072917
1975-07-23,1.0546879999999998
1975-07-24,1.0546879999999998
1975-07-25,1.0390629999999998
1975-07-28,1.033854
1975-07-29,1.03125
1975-07-30,1.049479
1975-07-31,1.044271
1975-08-01,1.013021
1975-08-04,1.015625
1975-08-05,1.010417
1975-08-06,0.984375
1975-08-07,0.979167
1975-08-08,0.966146
1975-08-11,0.979167
1975-08-12,0.979167
1975-08-13,0.9375
1975-08-14,0.916667
1975-08-15,0.947917
1975-08-18,0.932292
1975-08-19,0.895833
1975-08-20,0.893229
1975-08-21,0.916667
1975-08-22,0.932292
1975-08-25,0.945313
1975-08-26,0.921875
1975-08-27,0.932292
1975-08-28,0.96875
1975-08-29,0.9375
1975-09-02,0.90625
1975-09-03,0.921875
1975-09-04,0.942708
1975-09-05,0.932292
1975-09-08,0.929688
1975-09-09,0.901042
1975-09-10,0.90625
1975-09-11,0.908854
1975-09-12,0.911458
1975-09-15,0.924479
1975-09-16,0.919271
1975-09-17,0.924479
1975-09-18,0.947917
1975-09-19,0.971354
1975-09-22,0.953125
1975-09-23,0.955729
1975-09-24,0.971354
1975-09-25,0.984375
1975-09-26,0.989583
1975-09-29,0.981771
1975-09-30,0.96875
1975-10-01,0.942708
1975-10-02,0.971354
1975-10-03,0.984375
1975-10-06,0.986979
1975-10-07,0.989583
1975-10-08,1.020833
1975-10-09,1.044271
1975-10-10,1.036458
1975-10-13,1.0703129999999998
1975-10-14,1.088542
1975-10-15,1.075521
1975-10-16,1.080729
1975-10-17,1.046875
1975-10-20,1.052083
1975-10-21,1.065104
1975-10-22,1.075521
1975-10-23,1.083333
1975-10-24,1.046875
1975-10-27,1.078125
1975-10-28,1.083333
1975-10-29,1.059896
1975-10-30,1.052083
1975-10-31,1.044271
1975-11-03,1.010417
1975-11-04,1.049479
1975-11-05,1.057292
1975-11-06,1.072917
1975-11-07,1.075521
1975-11-10,1.075521
1975-11-11,1.09375
1975-11-12,1.119792
1975-11-13,1.143229
1975-11-14,1.130208
1975-11-17,1.138021
1975-11-18,1.145833
1975-11-19,1.119792
1975-11-20,1.125
1975-11-21,1.127604
1975-11-24,1.1328129999999998
1975-11-25,1.161458
1975-11-26,1.166667
1975-11-28,1.161458
1975-12-01,1.151042
1975-12-02,1.125
1975-12-03,1.098958
1975-12-04,1.098958
1975-12-05,1.067708
1975-12-08,1.080729
1975-12-09,1.098958
1975-12-10,1.114583
1975-12-11,1.098958
1975-12-12,1.104167
1975-12-15,1.122396
1975-12-16,1.1171879999999998
1975-12-17,1.111979
1975-12-18,1.106771
1975-12-19,1.080729
1975-12-22,1.072917
1975-12-23,1.09375
1975-12-24,1.104167
1975-12-26,1.119792
1975-12-29,1.098958
1975-12-30,1.096354
1975-12-31,1.104167
1976-01-02,1.114583
1976-01-05,1.145833
1976-01-06,1.161458
1976-01-07,1.158854
1976-01-08,1.1796879999999998
1976-01-09,1.182292
1976-01-12,1.213542
1976-01-13,1.166667
1976-01-14,1.216146
1976-01-15,1.190104
1976-01-16,1.203125
1976-01-19,1.208333
1976-01-20,1.2109379999999998
1976-01-21,1.1953129999999998
1976-01-22,1.197917
1976-01-23,1.208333
1976-01-26,1.1953129999999998
1976-01-27,1.106771
1976-01-28,1.127604
1976-01-29,1.161458
1976-01-30,1.192708
1976-02-02,1.1875
1976-02-03,1.192708
1976-02-04,1.1875
1976-02-05,1.177083
1976-02-06,1.161458
1976-02-09,1.161458
1976-02-10,1.171875
1976-02-11,1.169271
1976-02-12,1.158854
1976-02-13,1.143229
1976-02-17,1.145833
1976-02-18,1.161458
1976-02-19,1.177083
1976-02-20,1.1875
1976-02-23,1.169271
1976-02-24,1.182292
1976-02-25,1.158854
1976-02-26,1.122396
1976-02-27,1.109375
1976-03-01,1.1328129999999998
1976-03-02,1.114583
1976-03-03,1.106771
1976-03-04,1.072917
1976-03-05,1.072917
1976-03-08,1.083333
1976-03-09,1.096354
1976-03-10,1.083333
1976-03-11,1.078125
1976-03-12,1.067708
1976-03-15,1.049479
1976-03-16,1.067708
1976-03-17,1.088542
1976-03-18,1.088542
1976-03-19,1.088542
1976-03-22,1.09375
1976-03-23,1.122396
1976-03-24,1.166667
1976-03-25,1.153646
1976-03-26,1.151042
1976-03-29,1.1328129999999998
1976-03-30,1.1484379999999998
1976-03-31,1.1640629999999998
1976-04-01,1.161458
1976-04-02,1.15625
1976-04-05,1.1875
1976-04-06,1.1875
1976-04-07,1.161458
1976-04-08,1.174479
1976-04-09,1.15625
1976-04-12,1.15625
1976-04-13,1.171875
1976-04-14,1.140625
1976-04-15,1.151042
1976-04-19,1.171875
1976-04-20,1.197917
1976-04-21,1.1875
1976-04-22,1.1875
1976-04-23,1.182292
1976-04-26,1.174479
1976-04-27,1.174479
1976-04-28,1.171875
1976-04-29,1.169271
1976-04-30,1.161458
1976-05-03,1.1484379999999998
1976-05-04,1.166667
1976-05-05,1.161458
1976-05-06,1.15625
1976-05-07,1.15625
1976-05-10,1.182292
1976-05-11,1.177083
1976-05-12,1.1796879999999998
1976-05-13,1.174479
1976-05-14,1.153646
1976-05-17,1.1484379999999998
1976-05-18,1.140625
1976-05-19,1.1328129999999998
1976-05-20,1.135417
1976-05-21,1.135417
1976-05-24,1.109375
1976-05-25,1.106771
1976-05-26,1.098958
1976-05-27,1.1015629999999998
1976-05-28,1.122396
1976-06-01,1.104167
1976-06-02,1.106771
1976-06-03,1.109375
1976-06-04,1.096354
1976-06-07,1.104167
1976-06-08,1.109375
1976-06-09,1.104167
1976-06-10,1.104167
1976-06-11,1.104167
1976-06-14,1.111979
1976-06-15,1.111979
1976-06-16,1.111979
1976-06-17,1.111979
1976-06-18,1.109375
1976-06-21,1.114583
1976-06-22,1.083333
1976-06-23,1.083333
1976-06-24,1.104167
1976-06-25,1.088542
1976-06-28,1.0625
1976-06-29,1.049479
1976-06-30,1.067708
1976-07-01,1.091146
1976-07-02,1.119792
1976-07-06,1.114583
1976-07-07,1.106771
1976-07-08,1.098958
1976-07-09,1.119792
1976-07-12,1.119792
1976-07-13,1.122396
1976-07-14,1.122396
1976-07-15,1.125
1976-07-16,1.122396
1976-07-19,1.122396
1976-07-20,1.122396
1976-07-21,1.125
1976-07-22,1.135417
1976-07-23,1.127604
1976-07-26,1.119792
1976-07-27,1.125
1976-07-28,1.125
1976-07-29,1.119792
1976-07-30,1.1171879999999998
1976-08-02,1.111979
1976-08-03,1.09375
1976-08-04,1.1015629999999998
1976-08-05,1.096354
1976-08-06,1.09375
1976-08-09,1.1015629999999998
1976-08-10,1.114583
1976-08-11,1.125
1976-08-12,1.125
1976-08-13,1.1328129999999998
1976-08-16,1.138021
1976-08-17,1.166667
1976-08-18,1.1875
1976-08-19,1.166667
1976-08-20,1.161458
1976-08-23,1.158854
1976-08-24,1.1484379999999998
1976-08-25,1.1640629999999998
1976-08-26,1.161458
1976-08-27,1.171875
1976-08-30,1.169271
1976-08-31,1.169271
1976-09-01,1.197917
1976-09-02,1.1953129999999998
1976-09-03,1.208333
1976-09-07,1.205729
1976-09-08,1.205729
1976-09-09,1.200521
1976-09-10,1.205729
1976-09-13,1.205729
1976-09-14,1.2109379999999998
1976-09-15,1.213542
1976-09-16,1.221354
1976-09-17,1.265625
1976-09-20,1.265625
1976-09-21,1.270833
1976-09-22,1.2578129999999998
1976-09-23,1.2578129999999998
1976-09-24,1.270833
1976-09-27,1.276042
1976-09-28,1.28125
1976-09-29,1.263021
1976-09-30,1.276042
1976-10-01,1.2734379999999998
1976-10-04,1.278646
1976-10-05,1.25
1976-10-06,1.234375
1976-10-07,1.234375
1976-10-08,1.21875
1976-10-11,1.2265629999999998
1976-10-12,1.223958
1976-10-13,1.239583
1976-10-14,1.231771
1976-10-15,1.236979
1976-10-18,1.247396
1976-10-19,1.236979
1976-10-20,1.231771
1976-10-21,1.208333
1976-10-22,1.2109379999999998
1976-10-25,1.2265629999999998
1976-10-26,1.244792
1976-10-27,1.255208
1976-10-28,1.231771
1976-10-29,1.265625
1976-11-01,1.252604
1976-11-03,1.252604
1976-11-04,1.247396
1976-11-05,1.216146
1976-11-08,1.216146
1976-11-09,1.21875
1976-11-10,1.229167
1976-11-11,1.234375
1976-11-12,1.229167
1976-11-15,1.239583
1976-11-16,1.25
1976-11-17,1.268229
1976-11-18,1.291667
1976-11-19,1.2890629999999998
1976-11-22,1.309896
1976-11-23,1.302083
1976-11-24,1.291667
1976-11-26,1.2890629999999998
1976-11-29,1.286458
1976-11-30,1.2734379999999998
1976-12-01,1.270833
1976-12-02,1.278646
1976-12-03,1.286458
1976-12-06,1.294271
1976-12-07,1.291667
1976-12-08,1.307292
1976-12-09,1.307292
1976-12-10,1.3046879999999998
1976-12-13,1.296875
1976-12-14,1.302083
1976-12-15,1.2890629999999998
1976-12-16,1.2890629999999998
1976-12-17,1.2734379999999998
1976-12-20,1.263021
1976-12-21,1.244792
1976-12-22,1.2421879999999998
1976-12-23,1.252604
1976-12-27,1.276042
1976-12-28,1.283854
1976-12-29,1.278646
1976-12-30,1.2734379999999998
1976-12-31,1.286458
1977-01-03,1.247396
1977-01-04,1.21875
1977-01-05,1.205729
1977-01-06,1.208333
1977-01-07,1.21875
1977-01-10,1.2109379999999998
1977-01-11,1.184896
1977-01-12,1.184896
1977-01-13,1.203125
1977-01-14,1.208333
1977-01-17,1.213542
1977-01-18,1.205729
1977-01-19,1.208333
1977-01-20,1.182292
1977-01-21,1.184896
1977-01-24,1.171875
1977-01-25,1.151042
1977-01-26,1.145833
1977-01-27,1.153646
1977-01-28,1.166667
1977-01-31,1.174479
1977-02-01,1.174479
1977-02-02,1.1796879999999998
1977-02-03,1.1640629999999998
1977-02-04,1.161458
1977-02-07,1.1640629999999998
1977-02-08,1.151042
1977-02-09,1.140625
1977-02-10,1.143229
1977-02-11,1.125
1977-02-14,1.130208
1977-02-15,1.140625
1977-02-16,1.151042
1977-02-17,1.153646
1977-02-18,1.15625
1977-02-22,1.166667
1977-02-23,1.158854
1977-02-24,1.153646
1977-02-25,1.145833
1977-02-28,1.151042
1977-03-01,1.151042
1977-03-02,1.1484379999999998
1977-03-03,1.1484379999999998
1977-03-04,1.171875
1977-03-07,1.171875
1977-03-08,1.161458
1977-03-09,1.145833
1977-03-10,1.1484379999999998
1977-03-11,1.140625
1977-03-14,1.151042
1977-03-15,1.166667
1977-03-16,1.169271
1977-03-17,1.169271
1977-03-18,1.158854
1977-03-21,1.15625
1977-03-22,1.151042
1977-03-23,1.151042
1977-03-24,1.151042
1977-03-25,1.1328129999999998
1977-03-28,1.1171879999999998
1977-03-29,1.130208
1977-03-30,1.114583
1977-03-31,1.098958
1977-04-01,1.135417
1977-04-04,1.109375
1977-04-05,1.1015629999999998
1977-04-06,1.106771
1977-04-07,1.125
1977-04-11,1.151042
1977-04-12,1.158854
1977-04-13,1.161458
1977-04-14,1.161458
1977-04-15,1.1640629999999998
1977-04-18,1.145833
1977-04-19,1.140625
1977-04-20,1.1484379999999998
1977-04-21,1.130208
1977-04-22,1.098958
1977-04-25,1.088542
1977-04-26,1.075521
1977-04-27,1.1015629999999998
1977-04-28,1.127604
1977-04-29,1.125
1977-05-02,1.140625
1977-05-03,1.1484379999999998
1977-05-04,1.135417
1977-05-05,1.140625
1977-05-06,1.145833
1977-05-09,1.145833
1977-05-10,1.145833
1977-05-11,1.119792
1977-05-12,1.127604
1977-05-13,1.138021
1977-05-16,1.130208
1977-05-17,1.138021
1977-05-18,1.161458
1977-05-19,1.182292
1977-05-20,1.15625
1977-05-23,1.1328129999999998
1977-05-24,1.127604
1977-05-25,1.114583
1977-05-26,1.122396
1977-05-27,1.109375
1977-05-31,1.1171879999999998
1977-06-01,1.125
1977-06-02,1.130208
1977-06-03,1.140625
1977-06-06,1.143229
1977-06-07,1.145833
1977-06-08,1.161458
1977-06-09,1.158854
1977-06-10,1.153646
1977-06-13,1.1640629999999998
1977-06-14,1.177083
1977-06-15,1.174479
1977-06-16,1.1875
1977-06-17,1.192708
1977-06-20,1.192708
1977-06-21,1.1796879999999998
1977-06-22,1.171875
1977-06-23,1.158854
1977-06-24,1.1640629999999998
1977-06-27,1.166667
1977-06-28,1.161458
1977-06-29,1.161458
1977-06-30,1.161458
1977-07-01,1.166667
1977-07-05,1.171875
1977-07-06,1.1640629999999998
1977-07-07,1.166667
1977-07-08,1.161458
1977-07-11,1.15625
1977-07-12,1.158854
1977-07-13,1.169271
1977-07-15,1.184896
1977-07-18,1.2109379999999998
1977-07-19,1.221354
1977-07-20,1.21875
1977-07-21,1.2109379999999998
1977-07-22,1.213542
1977-07-25,1.197917
1977-07-26,1.200521
1977-07-27,1.182292
1977-07-28,1.1875
1977-07-29,1.197917
1977-08-01,1.208333
1977-08-02,1.2109379999999998
1977-08-03,1.2265629999999998
1977-08-04,1.234375
1977-08-05,1.252604
1977-08-08,1.239583
1977-08-09,1.244792
1977-08-10,1.263021
1977-08-11,1.244792
1977-08-12,1.236979
1977-08-15,1.255208
1977-08-16,1.260417
1977-08-17,1.276042
1977-08-18,1.291667
1977-08-19,1.286458
1977-08-22,1.283854
1977-08-23,1.286458
1977-08-24,1.278646
1977-08-25,1.268229
1977-08-26,1.252604
1977-08-29,1.2734379999999998
1977-08-30,1.2734379999999998
1977-08-31,1.278646
1977-09-01,1.283854
1977-09-02,1.296875
1977-09-06,1.291667
1977-09-07,1.286458
1977-09-08,1.291667
1977-09-09,1.265625
1977-09-12,1.2734379999999998
1977-09-13,1.286458
1977-09-14,1.28125
1977-09-15,1.286458
1977-09-16,1.291667
1977-09-19,1.296875
1977-09-20,1.317708
1977-09-21,1.299479
1977-09-22,1.2890629999999998
1977-09-23,1.2890629999999998
1977-09-26,1.291667
1977-09-27,1.299479
1977-09-28,1.294271
1977-09-29,1.309896
1977-09-30,1.330729
1977-10-03,1.341146
1977-10-04,1.330729
1977-10-05,1.309896
1977-10-06,1.325521
1977-10-07,1.330729
1977-10-10,1.317708
1977-10-11,1.299479
1977-10-12,1.278646
1977-10-13,1.270833
1977-10-14,1.255208
1977-10-17,1.265625
1977-10-18,1.260417
1977-10-19,1.244792
1977-10-20,1.2578129999999998
1977-10-21,1.265625
1977-10-24,1.263021
1977-10-25,1.260417
1977-10-26,1.265625
1977-10-27,1.268229
1977-10-28,1.263021
1977-10-31,1.268229
1977-11-01,1.2578129999999998
1977-11-02,1.234375
1977-11-03,1.2421879999999998
1977-11-04,1.260417
1977-11-07,1.283854
1977-11-08,1.294271
1977-11-09,1.309896
1977-11-10,1.333333
1977-11-11,1.346354
1977-11-14,1.338542
1977-11-15,1.341146
1977-11-16,1.3359379999999998
1977-11-17,1.325521
1977-11-18,1.3046879999999998
1977-11-21,1.296875
1977-11-22,1.291667
1977-11-23,1.302083
1977-11-25,1.3125
1977-11-28,1.309896
1977-11-29,1.286458
1977-11-30,1.291667
1977-12-01,1.2890629999999998
1977-12-02,1.2890629999999998
1977-12-05,1.294271
1977-12-06,1.268229
1977-12-07,1.255208
1977-12-08,1.260417
1977-12-09,1.255208
1977-12-12,1.25
1977-12-13,1.247396
1977-12-14,1.252604
1977-12-15,1.2578129999999998
1977-12-16,1.255208
1977-12-19,1.2578129999999998
1977-12-20,1.265625
1977-12-21,1.276042
1977-12-22,1.299479
1977-12-23,1.317708
1977-12-27,1.296875
1977-12-28,1.291667
1977-12-29,1.291667
1977-12-30,1.2890629999999998
1978-01-03,1.25
1978-01-04,1.25
1978-01-05,1.247396
1978-01-06,1.223958
1978-01-09,1.2109379999999998
1978-01-10,1.192708
1978-01-11,1.1796879999999998
1978-01-12,1.174479
1978-01-13,1.166667
1978-01-16,1.171875
1978-01-17,1.192708
1978-01-18,1.203125
1978-01-19,1.200521
1978-01-20,1.1953129999999998
1978-01-23,1.177083
1978-01-24,1.192708
1978-01-25,1.190104
1978-01-26,1.1796879999999998
1978-01-27,1.192708
1978-01-30,1.197917
1978-01-31,1.21875
1978-02-01,1.229167
1978-02-02,1.229167
1978-02-03,1.223958
1978-02-06,1.229167
1978-02-07,1.231771
1978-02-08,1.229167
1978-02-09,1.216146
1978-02-10,1.213542
1978-02-13,1.190104
1978-02-14,1.192708
1978-02-15,1.169271
1978-02-16,1.1796879999999998
1978-02-17,1.169271
1978-02-21,1.174479
1978-02-22,1.192708
1978-02-23,1.190104
1978-02-24,1.203125
1978-02-27,1.205729
1978-02-28,1.1796879999999998
1978-03-01,1.177083
1978-03-02,1.171875
1978-03-03,1.182292
1978-03-06,1.174479
1978-03-07,1.182292
1978-03-08,1.192708
1978-03-09,1.1796879999999998
1978-03-10,1.2109379999999998
1978-03-13,1.213542
1978-03-14,1.2109379999999998
1978-03-15,1.205729
1978-03-16,1.1953129999999998
1978-03-17,1.213542
1978-03-20,1.2265629999999998
1978-03-21,1.213542
1978-03-22,1.197917
1978-03-23,1.1953129999999998
1978-03-27,1.192708
1978-03-28,1.208333
1978-03-29,1.216146
1978-03-30,1.213542
1978-03-31,1.208333
1978-04-03,1.205729
1978-04-04,1.205729
1978-04-05,1.21875
1978-04-06,1.223958
1978-04-07,1.231771
1978-04-10,1.270833
1978-04-11,1.25
1978-04-12,1.255208
1978-04-13,1.2578129999999998
1978-04-14,1.299479
1978-04-17,1.328125
1978-04-18,1.291667
1978-04-19,1.291667
1978-04-20,1.296875
1978-04-21,1.2890629999999998
1978-04-24,1.307292
1978-04-25,1.333333
1978-04-26,1.348958
1978-04-27,1.341146
1978-04-28,1.34375
1978-05-01,1.364583
1978-05-02,1.3671879999999998
1978-05-03,1.348958
1978-05-04,1.333333
1978-05-05,1.338542
1978-05-08,1.34375
1978-05-09,1.333333
1978-05-10,1.346354
1978-05-11,1.372396
1978-05-12,1.424479
1978-05-15,1.453125
1978-05-16,1.442708
1978-05-17,1.442708
1978-05-18,1.416667
1978-05-19,1.3828129999999998
1978-05-22,1.3984379999999998
1978-05-23,1.377604
1978-05-24,1.377604
1978-05-25,1.3671879999999998
1978-05-26,1.356771
1978-05-30,1.390625
1978-05-31,1.40625
1978-06-01,1.427083
1978-06-02,1.4375
1978-06-05,1.450521
1978-06-06,1.4765629999999998
1978-06-07,1.471354
1978-06-08,1.489583
1978-06-09,1.466146
1978-06-12,1.458333
1978-06-13,1.442708
1978-06-14,1.442708
1978-06-15,1.421875
