Date,FBHS
2014-03-06,47.009997999999996
2014-03-07,46.580002
2014-03-10,45.669998
2014-03-11,45.169998
2014-03-12,44.689999
2014-03-13,42.75
2014-03-14,43.279999
2014-03-17,43.73
2014-03-18,44.27
2014-03-19,44.16
2014-03-20,43.16
2014-03-21,42.330002
2014-03-24,41.0
2014-03-25,42.060001
2014-03-26,40.77
2014-03-27,40.200001
2014-03-28,41.790001000000004
2014-03-31,42.080002
2014-04-01,42.529999
2014-04-02,42.48
2014-04-03,42.080002
2014-04-04,42.09
2014-04-07,40.619999
2014-04-08,41.07
2014-04-09,42.0
2014-04-10,40.939999
2014-04-11,40.450001
2014-04-14,40.290001000000004
2014-04-15,40.25
2014-04-16,40.860001000000004
2014-04-17,40.439999
2014-04-21,40.77
2014-04-22,41.400002
2014-04-23,41.290001000000004
2014-04-24,42.0
2014-04-25,40.34
2014-04-28,39.459998999999996
2014-04-29,40.110001000000004
2014-04-30,39.849998
2014-05-01,39.560001
2014-05-02,40.82
2014-05-05,40.299999
2014-05-06,39.259997999999996
2014-05-07,38.959998999999996
2014-05-08,38.990002000000004
2014-05-09,39.540001000000004
2014-05-12,40.470001
2014-05-13,39.889998999999996
2014-05-14,38.740002000000004
2014-05-15,37.849998
2014-05-16,38.34
2014-05-19,38.959998999999996
2014-05-20,38.740002000000004
2014-05-21,39.009997999999996
2014-05-22,39.889998999999996
2014-05-23,40.380001
2014-05-27,40.689999
2014-05-28,39.91
2014-05-29,40.110001000000004
2014-05-30,39.98
2014-06-02,40.0
2014-06-03,39.970001
2014-06-04,39.669998
2014-06-05,39.939999
2014-06-06,40.32
2014-06-09,40.75
2014-06-10,40.639998999999996
2014-06-11,40.529999
2014-06-12,40.209998999999996
2014-06-13,39.799999
2014-06-16,39.639998999999996
2014-06-17,39.240002000000004
2014-06-18,39.549999
2014-06-19,40.529999
2014-06-20,39.509997999999996
2014-06-23,39.299999
2014-06-24,39.389998999999996
2014-06-25,39.68
2014-06-26,39.09
2014-06-27,39.549999
2014-06-30,39.93
2014-07-01,40.400002
2014-07-02,40.0
2014-07-03,40.849998
2014-07-07,39.869999
2014-07-08,39.240002000000004
2014-07-09,39.16
2014-07-10,38.02
2014-07-11,37.509997999999996
2014-07-14,37.950001
2014-07-15,37.439999
2014-07-16,37.560001
2014-07-17,37.57
2014-07-18,38.009997999999996
2014-07-21,38.169998
2014-07-22,39.09
2014-07-23,39.0
2014-07-24,38.639998999999996
2014-07-25,38.189999
2014-07-28,36.77
2014-07-29,37.200001
2014-07-30,37.240002000000004
2014-07-31,37.790001000000004
2014-08-01,37.82
2014-08-04,38.450001
2014-08-05,39.259997999999996
2014-08-06,39.66
2014-08-07,39.84
2014-08-08,41.099998
2014-08-11,41.34
2014-08-12,40.970001
2014-08-13,41.080002
2014-08-14,41.75
2014-08-15,41.740002000000004
2014-08-18,42.709998999999996
2014-08-19,42.82
2014-08-20,43.240002000000004
2014-08-21,43.209998999999996
2014-08-22,43.27
2014-08-25,43.290001000000004
2014-08-26,43.52
2014-08-27,43.200001
2014-08-28,43.040001000000004
2014-08-29,43.209998999999996
2014-09-02,43.630001
2014-09-03,43.450001
2014-09-04,43.830002
2014-09-05,43.959998999999996
2014-09-08,44.02
2014-09-09,43.599998
2014-09-10,43.630001
2014-09-11,43.84
2014-09-12,43.130001
2014-09-15,42.830002
2014-09-16,42.849998
2014-09-17,43.509997999999996
2014-09-18,42.900002
2014-09-19,42.619999
2014-09-22,41.84
2014-09-23,41.779999
2014-09-24,41.860001000000004
2014-09-25,40.990002000000004
2014-09-26,41.639998999999996
2014-09-29,41.029999
2014-09-30,41.110001000000004
2014-10-01,40.259997999999996
2014-10-02,40.549999
2014-10-03,40.740002000000004
2014-10-06,40.66
2014-10-07,39.869999
2014-10-08,40.299999
2014-10-09,39.41
2014-10-10,38.5
2014-10-13,37.740002000000004
2014-10-14,37.759997999999996
2014-10-15,38.220001
2014-10-16,38.939999
2014-10-17,40.169998
2014-10-20,40.130001
2014-10-21,41.009997999999996
2014-10-22,40.790001000000004
2014-10-23,41.560001
2014-10-24,41.849998
2014-10-27,41.990002000000004
2014-10-28,42.560001
2014-10-29,42.34
2014-10-30,41.889998999999996
2014-10-31,43.25
2014-11-03,43.27
2014-11-04,42.439999
2014-11-05,41.939999
2014-11-06,42.630001
2014-11-07,42.799999
2014-11-10,42.630001
2014-11-11,42.91
2014-11-12,42.810001
2014-11-13,42.529999
2014-11-14,42.77
2014-11-17,42.09
2014-11-18,42.959998999999996
2014-11-19,42.84
2014-11-20,43.84
2014-11-21,44.619999
2014-11-24,45.77
2014-11-25,45.130001
2014-11-26,45.029999
2014-11-28,44.919998
2014-12-01,44.400002
2014-12-02,45.09
2014-12-03,45.610001000000004
2014-12-04,45.639998999999996
2014-12-05,45.59
2014-12-08,45.07
2014-12-09,45.849998
2014-12-10,44.299999
2014-12-11,44.59
2014-12-12,44.0
2014-12-15,43.57
2014-12-16,43.860001000000004
2014-12-17,45.02
2014-12-18,45.540001000000004
2014-12-19,45.080002
2014-12-22,45.080002
2014-12-23,44.720001
2014-12-24,44.639998999999996
2014-12-26,44.779999
2014-12-29,45.240002000000004
2014-12-30,45.049999
2014-12-31,45.27
2015-01-02,44.790001000000004
2015-01-05,44.189999
2015-01-06,43.189999
2015-01-07,43.810001
2015-01-08,45.23
2015-01-09,45.779999
2015-01-12,45.84
2015-01-13,45.540001000000004
2015-01-14,45.66
2015-01-15,43.689999
2015-01-16,44.91
2015-01-20,44.23
2015-01-21,44.34
2015-01-22,44.84
2015-01-23,44.849998
2015-01-26,45.450001
2015-01-27,45.34
2015-01-28,45.200001
2015-01-29,45.380001
2015-01-30,44.790001000000004
2015-02-02,45.880001
2015-02-03,47.139998999999996
2015-02-04,47.23
2015-02-05,43.93
2015-02-06,43.299999
2015-02-09,43.040001000000004
2015-02-10,44.299999
2015-02-11,44.470001
2015-02-12,45.560001
2015-02-13,46.580002
2015-02-17,46.990002000000004
2015-02-18,47.099998
2015-02-19,47.779999
2015-02-20,48.0
2015-02-23,47.869999
2015-02-24,47.950001
2015-02-25,47.580002
2015-02-26,46.900002
2015-02-27,46.32
2015-03-02,47.259997999999996
2015-03-03,46.529999
2015-03-04,46.369999
2015-03-05,46.299999
2015-03-06,44.959998999999996
2015-03-09,45.330002
2015-03-10,45.009997999999996
2015-03-11,45.380001
2015-03-12,45.41
2015-03-13,44.889998999999996
2015-03-16,45.09
2015-03-17,44.220001
2015-03-18,44.970001
2015-03-19,45.080002
2015-03-20,46.16
2015-03-23,45.880001
2015-03-24,46.16
2015-03-25,44.950001
2015-03-26,44.349998
2015-03-27,44.290001000000004
2015-03-30,47.009997999999996
2015-03-31,47.48
2015-04-01,46.700001
2015-04-02,46.880001
2015-04-06,46.790001000000004
2015-04-07,46.279999
2015-04-08,46.380001
2015-04-09,45.990002000000004
2015-04-10,46.139998999999996
2015-04-13,45.919998
2015-04-14,46.110001000000004
2015-04-15,45.889998999999996
2015-04-16,45.130001
2015-04-17,44.860001000000004
2015-04-20,45.700001
2015-04-21,46.25
2015-04-22,46.630001
2015-04-23,46.41
2015-04-24,46.759997999999996
2015-04-27,45.619999
2015-04-28,45.759997999999996
2015-04-29,45.849998
2015-04-30,44.599998
2015-05-01,44.459998999999996
2015-05-04,44.75
2015-05-05,44.630001
2015-05-06,44.07
2015-05-07,44.5
2015-05-08,44.59
2015-05-11,44.509997999999996
2015-05-12,44.080002
2015-05-13,44.93
2015-05-14,45.23
2015-05-15,45.220001
2015-05-18,45.32
2015-05-19,46.09
2015-05-20,45.939999
2015-05-21,46.110001000000004
2015-05-22,46.16
2015-05-26,46.41
2015-05-27,46.450001
2015-05-28,46.560001
2015-05-29,45.860001000000004
2015-06-01,46.150002
2015-06-02,46.73
2015-06-03,46.380001
2015-06-04,45.799999
2015-06-05,46.200001
2015-06-08,45.900002
2015-06-09,45.619999
2015-06-10,46.099998
2015-06-11,46.240002000000004
2015-06-12,46.25
2015-06-15,45.68
2015-06-16,45.779999
2015-06-17,45.68
2015-06-18,46.029999
2015-06-19,46.049999
2015-06-22,46.75
2015-06-23,46.549999
2015-06-24,45.689999
2015-06-25,45.950001
2015-06-26,46.639998999999996
2015-06-29,45.27
2015-06-30,45.82
2015-07-01,45.970001
2015-07-02,46.02
2015-07-06,45.169998
2015-07-07,45.490002000000004
2015-07-08,44.82
2015-07-09,44.73
2015-07-10,45.040001000000004
2015-07-13,45.880001
2015-07-14,46.169998
2015-07-15,45.25
2015-07-16,44.830002
2015-07-17,44.290001000000004
2015-07-20,44.560001
2015-07-21,44.119999
2015-07-22,44.18
2015-07-23,47.07
2015-07-24,46.59
2015-07-27,45.650002
2015-07-28,46.650002
2015-07-29,47.669998
2015-07-30,47.990002000000004
2015-07-31,47.75
2015-08-03,47.450001
2015-08-04,47.740002000000004
2015-08-05,47.57
2015-08-06,47.369999
2015-08-07,48.209998999999996
2015-08-10,48.98
2015-08-11,49.689999
2015-08-12,49.860001000000004
2015-08-13,50.380001
2015-08-14,50.900002
2015-08-17,51.419998
2015-08-18,52.049999
2015-08-19,52.5
2015-08-20,50.650002
2015-08-21,49.68
2015-08-24,47.060001
2015-08-25,46.32
2015-08-26,47.349998
2015-08-27,48.419998
2015-08-28,48.34
2015-08-31,47.849998
2015-09-01,46.41
2015-09-02,48.380001
2015-09-03,48.939999
2015-09-04,48.790001000000004
2015-09-08,50.75
2015-09-09,50.68
2015-09-10,50.889998999999996
2015-09-11,51.779999
2015-09-14,51.959998999999996
2015-09-15,52.029999
2015-09-16,51.889998999999996
2015-09-17,52.0
2015-09-18,51.360001000000004
2015-09-21,51.060001
2015-09-22,50.369999
2015-09-23,50.09
2015-09-24,49.349998
2015-09-25,49.310001
2015-09-28,48.080002
2015-09-29,46.75
2015-09-30,47.470001
2015-10-01,48.02
2015-10-02,48.23
2015-10-05,48.900002
2015-10-06,48.639998999999996
2015-10-07,49.619999
2015-10-08,50.290001000000004
2015-10-09,50.619999
2015-10-12,50.84
2015-10-13,48.84
2015-10-14,47.639998999999996
2015-10-15,48.669998
2015-10-16,48.84
2015-10-19,48.59
2015-10-20,49.139998999999996
2015-10-21,49.27
2015-10-22,52.029999
2015-10-23,51.779999
2015-10-26,52.040001000000004
2015-10-27,51.240002000000004
2015-10-28,51.849998
2015-10-29,52.02
2015-10-30,52.330002
2015-11-02,53.299999
2015-11-03,52.509997999999996
2015-11-04,52.27
2015-11-05,52.860001000000004
2015-11-06,51.970001
2015-11-09,52.0
2015-11-10,52.310001
2015-11-11,52.810001
2015-11-12,52.209998999999996
2015-11-13,51.509997999999996
2015-11-16,52.240002000000004
2015-11-17,52.639998999999996
2015-11-18,54.130001
2015-11-19,54.540001000000004
2015-11-20,54.610001000000004
2015-11-23,55.310001
2015-11-24,55.290001000000004
2015-11-25,55.599998
2015-11-27,55.610001000000004
2015-11-30,54.970001
2015-12-01,55.860001000000004
2015-12-02,56.400002
2015-12-03,55.02
2015-12-04,55.93
2015-12-07,55.650002
2015-12-08,55.689999
2015-12-09,54.200001
2015-12-10,55.139998999999996
2015-12-11,55.299999
2015-12-14,55.639998999999996
2015-12-15,55.470001
2015-12-16,56.07
2015-12-17,55.299999
2015-12-18,53.759997999999996
2015-12-21,54.610001000000004
2015-12-22,55.279999
2015-12-23,56.310001
2015-12-24,56.290001000000004
2015-12-28,56.470001
2015-12-29,56.360001000000004
2015-12-30,56.25
2015-12-31,55.5
2016-01-04,54.880001
2016-01-05,54.209998999999996
2016-01-06,52.380001
2016-01-07,49.68
2016-01-08,50.439999
2016-01-11,49.84
2016-01-12,49.889998999999996
2016-01-13,47.169998
2016-01-14,48.209998999999996
2016-01-15,47.189999
2016-01-19,47.509997999999996
2016-01-20,47.669998
2016-01-21,47.68
2016-01-22,48.540001000000004
2016-01-25,47.540001000000004
2016-01-26,47.830002
2016-01-27,47.119999
2016-01-28,46.779999
2016-01-29,48.59
2016-02-01,48.130001
2016-02-02,46.549999
2016-02-03,46.380001
2016-02-04,46.639998999999996
2016-02-05,45.48
2016-02-08,45.290001000000004
2016-02-09,45.610001000000004
2016-02-10,46.0
2016-02-11,45.27
2016-02-12,46.860001000000004
2016-02-16,47.75
2016-02-17,49.529999
2016-02-18,49.610001000000004
2016-02-19,49.580002
2016-02-22,50.259997999999996
2016-02-23,51.130001
2016-02-24,51.07
2016-02-25,50.93
2016-02-26,51.169998
2016-02-29,50.220001
2016-03-01,51.380001
2016-03-02,51.41
2016-03-03,51.400002
2016-03-04,52.110001000000004
2016-03-07,51.34
2016-03-08,50.799999
2016-03-09,50.91
2016-03-10,50.869999
2016-03-11,51.369999
2016-03-14,51.82
2016-03-15,52.889998999999996
2016-03-16,54.110001000000004
2016-03-17,54.16
2016-03-18,55.0
2016-03-21,54.610001000000004
2016-03-22,54.59
2016-03-23,54.650002
2016-03-24,54.560001
2016-03-28,55.0
2016-03-29,55.970001
2016-03-30,55.799999
2016-03-31,56.040001000000004
2016-04-01,56.470001
2016-04-04,55.66
2016-04-05,55.43
2016-04-06,56.639998999999996
2016-04-07,56.18
2016-04-08,56.869999
2016-04-11,57.009997999999996
2016-04-12,57.52
2016-04-13,58.84
2016-04-14,58.32
2016-04-15,58.580002
2016-04-18,59.189999
2016-04-19,58.369999
2016-04-20,59.060001
2016-04-21,57.950001
2016-04-22,57.110001000000004
2016-04-25,57.369999
2016-04-26,57.380001
2016-04-27,56.93
2016-04-28,56.23
2016-04-29,55.41
2016-05-02,56.389998999999996
2016-05-03,55.389998999999996
2016-05-04,55.09
2016-05-05,55.599998
2016-05-06,56.139998999999996
2016-05-09,56.740002000000004
2016-05-10,57.18
2016-05-11,55.82
2016-05-12,55.98
2016-05-13,55.41
2016-05-16,56.43
2016-05-17,55.849998
2016-05-18,56.57
2016-05-19,56.68
2016-05-20,57.68
2016-05-23,57.310001
2016-05-24,58.799999
2016-05-25,58.720001
2016-05-26,58.459998999999996
2016-05-27,58.93
2016-05-31,58.669998
2016-06-01,58.73
2016-06-02,58.669998
2016-06-03,58.369999
2016-06-06,57.650002
2016-06-07,58.419998
2016-06-08,58.77
