Date,LBRDK
2019-05-23,99.269997
2019-05-24,99.480003
2019-05-28,99.690002
2019-05-29,98.25
2019-05-30,98.879997
2019-05-31,98.150002
2019-06-03,97.639999
2019-06-04,99.790001
2019-06-05,99.83000200000001
2019-06-06,101.059998
2019-06-07,102.220001
2019-06-10,102.389999
2019-06-11,101.400002
2019-06-12,100.220001
2019-06-13,100.099998
2019-06-14,100.589996
2019-06-17,101.519997
2019-06-18,102.150002
2019-06-19,103.0
2019-06-20,103.790001
2019-06-21,104.07
2019-06-24,102.940002
2019-06-25,101.650002
2019-06-26,100.940002
2019-06-27,102.75
2019-06-28,104.220001
2019-07-01,105.300003
2019-07-02,105.400002
2019-07-03,106.040001
2019-07-05,106.629997
2019-07-08,105.720001
2019-07-09,106.589996
2019-07-10,107.199997
2019-07-11,107.75
2019-07-12,108.489998
2019-07-15,108.019997
2019-07-16,107.949997
2019-07-17,107.18
2019-07-18,107.41999799999999
2019-07-19,105.709999
2019-07-22,104.980003
2019-07-23,104.989998
2019-07-24,105.489998
2019-07-25,105.209999
2019-07-26,102.370003
2019-07-29,101.16999799999999
2019-07-30,101.489998
2019-07-31,99.510002
2019-08-01,99.480003
2019-08-02,99.16999799999999
2019-08-05,97.699997
2019-08-06,99.300003
2019-08-07,98.470001
2019-08-08,100.41999799999999
2019-08-09,99.620003
2019-08-12,98.889999
2019-08-13,99.43
2019-08-14,98.089996
2019-08-15,98.889999
2019-08-16,99.940002
2019-08-19,101.260002
2019-08-20,101.650002
2019-08-21,101.66999799999999
2019-08-22,101.389999
2019-08-23,99.519997
2019-08-26,102.290001
2019-08-27,102.150002
2019-08-28,102.860001
2019-08-29,104.650002
2019-08-30,105.440002
2019-09-03,105.050003
2019-09-04,107.269997
2019-09-05,107.730003
2019-09-06,108.5
2019-09-09,107.480003
2019-09-10,107.279999
2019-09-11,108.050003
2019-09-12,108.620003
2019-09-13,109.279999
2019-09-16,108.5
2019-09-17,108.860001
2019-09-18,108.82
2019-09-19,108.760002
2019-09-20,107.089996
2019-09-23,107.0
2019-09-24,106.32
2019-09-25,105.949997
2019-09-26,104.389999
2019-09-27,103.360001
2019-09-30,104.66999799999999
2019-10-01,103.639999
2019-10-02,104.410004
2019-10-03,105.16999799999999
2019-10-04,107.900002
2019-10-07,107.989998
2019-10-08,107.440002
2019-10-09,107.610001
2019-10-10,107.349998
2019-10-11,107.040001
2019-10-14,106.68
2019-10-15,109.18
2019-10-16,110.099998
2019-10-17,111.139999
2019-10-18,111.019997
2019-10-21,110.160004
2019-10-22,109.980003
2019-10-23,110.309998
2019-10-24,110.199997
2019-10-25,116.150002
2019-10-28,116.910004
2019-10-29,116.739998
2019-10-30,117.879997
2019-10-31,118.07
2019-11-01,119.68
2019-11-04,118.440002
2019-11-05,118.0
2019-11-06,116.589996
2019-11-07,115.800003
2019-11-08,116.760002
2019-11-11,117.269997
2019-11-12,117.349998
2019-11-13,118.690002
2019-11-14,119.08000200000001
2019-11-15,117.650002
2019-11-18,117.66999799999999
2019-11-19,118.629997
2019-11-20,120.889999
2019-11-21,120.129997
2019-11-22,118.58000200000001
2019-11-25,118.08000200000001
2019-11-26,118.239998
2019-11-27,119.91999799999999
2019-11-29,119.489998
2019-12-02,119.269997
2019-12-03,119.33000200000001
2019-12-04,117.620003
2019-12-05,119.510002
2019-12-06,120.129997
2019-12-09,120.050003
2019-12-10,118.43
2019-12-11,119.889999
2019-12-12,121.120003
2019-12-13,121.889999
2019-12-16,120.25
2019-12-17,120.58000200000001
2019-12-18,120.089996
2019-12-19,122.589996
2019-12-20,122.57
2019-12-23,124.120003
2019-12-24,123.970001
2019-12-26,125.32
2019-12-27,125.360001
2019-12-30,125.059998
2019-12-31,125.75
2020-01-02,126.470001
2020-01-03,127.769997
2020-01-06,128.179993
2020-01-07,128.669998
2020-01-08,128.509995
2020-01-09,129.369995
2020-01-10,128.619995
2020-01-13,130.21000700000002
2020-01-14,129.699997
2020-01-15,130.639999
2020-01-16,130.139999
2020-01-17,129.470001
2020-01-21,130.220001
2020-01-22,131.119995
2020-01-23,131.91000400000001
2020-01-24,130.169998
2020-01-27,129.820007
2020-01-28,129.75
2020-01-29,127.43
2020-01-30,127.839996
2020-01-31,132.929993
2020-02-03,136.479996
2020-02-04,136.259995
2020-02-05,133.96000700000002
2020-02-06,134.830002
2020-02-07,134.380005
2020-02-10,135.46000700000002
2020-02-11,135.940002
2020-02-12,136.5
2020-02-13,136.809998
2020-02-14,137.070007
2020-02-18,138.009995
2020-02-19,139.240005
2020-02-20,138.270004
2020-02-21,137.020004
2020-02-24,136.020004
2020-02-25,133.350006
2020-02-26,133.360001
2020-02-27,129.850006
2020-02-28,125.889999
2020-03-02,128.559998
2020-03-03,128.570007
2020-03-04,134.190002
2020-03-05,127.41999799999999
2020-03-06,123.650002
2020-03-09,114.199997
2020-03-10,118.220001
2020-03-11,112.800003
2020-03-12,107.160004
2020-03-13,112.290001
2020-03-16,94.5
2020-03-17,100.720001
2020-03-18,94.050003
2020-03-19,96.089996
2020-03-20,90.66999799999999
2020-03-23,91.879997
2020-03-24,101.66999799999999
2020-03-25,101.309998
2020-03-26,113.220001
2020-03-27,111.349998
2020-03-30,114.040001
2020-03-31,110.720001
2020-04-01,106.879997
2020-04-02,110.540001
2020-04-03,108.400002
2020-04-06,114.16999799999999
2020-04-07,112.269997
2020-04-08,115.230003
2020-04-09,115.480003
2020-04-13,115.989998
2020-04-14,120.709999
2020-04-15,122.25
2020-04-16,122.989998
2020-04-17,124.870003
2020-04-20,124.410004
2020-04-21,122.57
2020-04-22,123.610001
2020-04-23,124.410004
2020-04-24,126.08000200000001
2020-04-27,127.040001
2020-04-28,125.16999799999999
2020-04-29,124.529999
2020-04-30,122.68
2020-05-01,125.440002
2020-05-04,126.720001
2020-05-05,126.940002
2020-05-06,124.07
2020-05-07,126.629997
2020-05-08,127.110001
