Date,OII
2000-02-03,4.546875
2000-02-04,4.34375
2000-02-07,4.3125
2000-02-08,4.140625
2000-02-09,4.09375
2000-02-10,4.125
2000-02-11,4.109375
2000-02-14,4.1875
2000-02-15,4.46875
2000-02-16,4.5
2000-02-17,4.5
2000-02-18,4.46875
2000-02-22,4.515625
2000-02-23,4.515625
2000-02-24,4.578125
2000-02-25,4.375
2000-02-28,4.5625
2000-02-29,4.75
2000-03-01,4.984375
2000-03-02,5.0
2000-03-03,4.65625
2000-03-06,4.859375
2000-03-07,5.109375
2000-03-08,4.75
2000-03-09,4.734375
2000-03-10,4.75
2000-03-13,4.75
2000-03-14,4.71875
2000-03-15,4.75
2000-03-16,4.796875
2000-03-17,4.71875
2000-03-20,4.609375
2000-03-21,4.625
2000-03-22,4.828125
2000-03-23,4.890625
2000-03-24,4.96875
2000-03-27,4.953125
2000-03-28,4.78125
2000-03-29,4.828125
2000-03-30,4.875
2000-03-31,4.6875
2000-04-03,4.75
2000-04-04,4.390625
2000-04-05,4.3125
2000-04-06,4.25
2000-04-07,4.34375
2000-04-10,4.21875
2000-04-11,4.203125
2000-04-12,4.234375
2000-04-13,4.09375
2000-04-14,4.125
2000-04-17,3.84375
2000-04-18,3.9375
2000-04-19,3.984375
2000-04-20,4.0
2000-04-24,4.09375
2000-04-25,4.25
2000-04-26,4.234375
2000-04-27,4.328125
2000-04-28,4.3125
2000-05-01,4.328125
2000-05-02,4.453125
2000-05-03,4.359375
2000-05-04,4.453125
2000-05-05,4.5
2000-05-08,4.5625
2000-05-09,4.609375
2000-05-10,4.5625
2000-05-11,4.609375
2000-05-12,4.796875
2000-05-15,5.171875
2000-05-16,5.28125
2000-05-17,5.15625
2000-05-18,4.75
2000-05-19,4.734375
2000-05-22,4.46875
2000-05-23,4.59375
2000-05-24,4.625
2000-05-25,4.578125
2000-05-26,4.75
2000-05-30,4.765625
2000-05-31,4.875
2000-06-01,4.796875
2000-06-02,4.71875
2000-06-05,4.625
2000-06-06,4.734375
2000-06-07,4.75
2000-06-08,4.859375
2000-06-09,4.828125
2000-06-12,4.96875
2000-06-13,5.03125
2000-06-14,5.0
2000-06-15,4.984375
2000-06-16,4.984375
2000-06-19,4.984375
2000-06-20,4.921875
2000-06-21,4.96875
2000-06-22,4.9375
2000-06-23,4.84375
2000-06-26,4.859375
2000-06-27,4.859375
2000-06-28,4.71875
2000-06-29,5.0
2000-06-30,4.75
2000-07-03,4.96875
2000-07-05,4.734375
2000-07-06,4.75
2000-07-07,4.734375
2000-07-10,4.21875
2000-07-11,4.265625
2000-07-12,4.28125
2000-07-13,4.28125
2000-07-14,4.265625
2000-07-17,4.171875
2000-07-18,4.359375
2000-07-19,4.265625
2000-07-20,4.1875
2000-07-21,3.90625
2000-07-24,3.703125
2000-07-25,3.65625
2000-07-26,3.875
2000-07-27,3.984375
2000-07-28,3.8125
2000-07-31,3.8125
2000-08-01,3.9375
2000-08-02,3.921875
2000-08-03,3.96875
2000-08-04,4.0
2000-08-07,3.9726559999999997
2000-08-08,3.484375
2000-08-09,3.5625
2000-08-10,3.484375
2000-08-11,3.421875
2000-08-14,3.5
2000-08-15,3.46875
2000-08-16,3.515625
2000-08-17,3.59375
2000-08-18,3.640625
2000-08-21,3.71875
2000-08-22,3.71875
2000-08-23,3.9375
2000-08-24,3.75
2000-08-25,3.8125
2000-08-28,3.90625
2000-08-29,3.921875
2000-08-30,3.890625
2000-08-31,4.359375
2000-09-01,4.3125
2000-09-05,4.359375
2000-09-06,4.359375
2000-09-07,4.296875
2000-09-08,4.140625
2000-09-11,4.46875
2000-09-12,4.4375
2000-09-13,4.328125
2000-09-14,4.40625
2000-09-15,4.40625
2000-09-18,4.265625
2000-09-19,4.078125
2000-09-20,4.140625
2000-09-21,4.015625
2000-09-22,3.96875
2000-09-25,3.859375
2000-09-26,3.84375
2000-09-27,4.09375
2000-09-28,4.015625
2000-09-29,4.15625
2000-10-02,4.25
2000-10-03,4.203125
2000-10-04,3.921875
2000-10-05,3.890625
2000-10-06,3.859375
2000-10-09,3.75
2000-10-10,3.90625
2000-10-11,3.9375
2000-10-12,4.0625
2000-10-13,4.0
2000-10-16,3.875
2000-10-17,3.84375
2000-10-18,3.703125
2000-10-19,3.75
2000-10-20,3.8125
2000-10-23,3.75
2000-10-24,3.59375
2000-10-25,3.46875
2000-10-26,3.484375
2000-10-27,3.34375
2000-10-30,3.40625
2000-10-31,3.515625
2000-11-01,3.78125
2000-11-02,3.703125
2000-11-03,3.734375
2000-11-06,3.703125
2000-11-07,3.828125
2000-11-08,3.90625
2000-11-09,3.875
2000-11-10,3.921875
2000-11-13,3.921875
2000-11-14,3.984375
2000-11-15,4.15625
2000-11-16,4.125
2000-11-17,4.046875
2000-11-20,4.015625
2000-11-21,4.015625
2000-11-22,4.09375
2000-11-24,4.265625
2000-11-27,4.265625
2000-11-28,4.1875
2000-11-29,3.9375
2000-11-30,3.984375
2000-12-01,4.046875
2000-12-04,3.96875
2000-12-05,4.0625
2000-12-06,3.96875
2000-12-07,3.984375
2000-12-08,4.0
2000-12-11,4.171875
2000-12-12,4.25
2000-12-13,4.234375
2000-12-14,4.28125
2000-12-15,4.40625
2000-12-18,4.40625
2000-12-19,4.5
2000-12-20,4.40625
2000-12-21,4.4375
2000-12-22,4.375
2000-12-26,4.78125
2000-12-27,4.875
2000-12-28,5.09375
2000-12-29,4.859375
2001-01-02,4.8125
2001-01-03,4.625
2001-01-04,4.359375
2001-01-05,4.265625
2001-01-08,4.484375
2001-01-09,4.375
2001-01-10,4.515625
2001-01-11,4.5625
2001-01-12,4.5
2001-01-16,4.65625
2001-01-17,4.5625
2001-01-18,4.296875
2001-01-19,4.296875
2001-01-22,4.25
2001-01-23,4.53125
2001-01-24,4.34375
2001-01-25,4.78125
2001-01-26,4.53125
2001-01-29,4.3825
2001-01-30,4.6625
2001-01-31,4.7
2001-02-01,4.6625
2001-02-02,4.67
2001-02-05,4.74
2001-02-06,5.15
2001-02-07,5.0
2001-02-08,5.265
2001-02-09,5.5
2001-02-12,5.6525
2001-02-13,5.2275
2001-02-14,5.5
2001-02-15,5.5
2001-02-16,5.625
2001-02-20,5.4925
2001-02-21,5.2875
2001-02-22,5.0
2001-02-23,5.0375
2001-02-26,5.5
2001-02-27,5.45
2001-02-28,5.15
2001-03-01,5.3125
2001-03-02,5.4375
2001-03-05,5.525
2001-03-06,5.7
2001-03-07,5.805
2001-03-08,5.8575
2001-03-09,5.78
2001-03-12,5.62
2001-03-13,5.525
2001-03-14,5.3775
2001-03-15,5.2275
2001-03-16,5.175
2001-03-19,5.3775
2001-03-20,5.53
2001-03-21,5.4325
2001-03-22,4.975
2001-03-23,5.3025
2001-03-26,5.45
2001-03-27,5.365
2001-03-28,5.25
2001-03-29,4.9775
2001-03-30,5.375
2001-04-02,5.0425
2001-04-03,4.9275
2001-04-04,5.4
2001-04-05,5.55
2001-04-06,5.5425
2001-04-09,5.58
2001-04-10,5.5
2001-04-11,5.495
2001-04-12,5.5125
2001-04-16,5.7375
2001-04-17,5.7275
2001-04-18,5.6875
2001-04-19,5.5
2001-04-20,5.65
2001-04-23,5.775
2001-04-24,5.7275
2001-04-25,5.9875
2001-04-26,6.195
2001-04-27,6.125
2001-04-30,5.95
2001-05-01,5.83
2001-05-02,5.475
2001-05-03,5.55
2001-05-04,6.2125
2001-05-07,6.0
2001-05-08,5.99
2001-05-09,6.075
2001-05-10,6.175
2001-05-11,6.0125
2001-05-14,6.5
2001-05-15,6.58
2001-05-16,6.5525
2001-05-17,6.5125
2001-05-18,6.6625
2001-05-21,6.6875
2001-05-22,6.6
2001-05-23,6.25
2001-05-24,6.1225
2001-05-25,6.2125
2001-05-29,6.0875
2001-05-30,5.825
2001-05-31,5.875
2001-06-01,5.875
2001-06-04,6.125
2001-06-05,6.1075
2001-06-06,5.9
2001-06-07,5.6
2001-06-08,5.7775
2001-06-11,5.73
2001-06-12,5.7475
2001-06-13,5.575
2001-06-14,5.6125
2001-06-15,5.625
2001-06-18,5.5875
2001-06-19,5.4625
2001-06-20,5.375
2001-06-21,4.8625
2001-06-22,4.8775
2001-06-25,5.25
2001-06-26,5.375
2001-06-27,4.975
2001-06-28,4.7875
2001-06-29,5.1875
2001-07-02,5.1125
2001-07-03,5.075
2001-07-05,4.9875
2001-07-06,5.0375
2001-07-09,4.825
2001-07-10,4.765
2001-07-11,4.62
2001-07-12,4.2
2001-07-13,4.45
2001-07-16,4.325
2001-07-17,4.435
2001-07-18,4.4425
2001-07-19,4.625
2001-07-20,4.95
2001-07-23,5.25
2001-07-24,5.1975
2001-07-25,5.215
2001-07-26,5.275
2001-07-27,5.32
2001-07-30,5.375
2001-07-31,5.25
2001-08-01,5.1
2001-08-02,5.1875
2001-08-03,5.1375
2001-08-06,5.2475
2001-08-07,5.3675
2001-08-08,5.325
2001-08-09,5.3475
2001-08-10,5.2125
2001-08-13,5.15
2001-08-14,5.19
2001-08-15,5.45
2001-08-16,5.54
2001-08-17,5.5025
2001-08-20,5.43
2001-08-21,5.41
2001-08-22,5.4
2001-08-23,5.175
2001-08-24,5.16
2001-08-27,5.15
2001-08-28,4.98
2001-08-29,4.925
2001-08-30,4.925
2001-08-31,4.875
2001-09-04,4.9375
2001-09-05,4.9125
2001-09-06,4.95
2001-09-07,4.855
2001-09-10,4.8625
2001-09-17,4.75
2001-09-18,4.575
2001-09-19,4.125
2001-09-20,3.9875
2001-09-21,4.0
2001-09-24,3.9
2001-09-25,3.8375
2001-09-26,3.6
2001-09-27,3.55
2001-09-28,4.0425
2001-10-01,3.875
2001-10-02,4.0125
2001-10-03,4.1
2001-10-04,4.3625
2001-10-05,4.29
2001-10-08,4.28
2001-10-09,4.365
2001-10-10,4.305
2001-10-11,4.47
2001-10-12,4.35
2001-10-15,4.425
2001-10-16,4.5
2001-10-17,4.6875
2001-10-18,4.3875
2001-10-19,4.3625
2001-10-22,4.4375
2001-10-23,4.51
2001-10-24,4.64
2001-10-25,4.8025
2001-10-26,4.95
2001-10-29,4.9
2001-10-30,5.0
2001-10-31,4.875
2001-11-01,4.8
2001-11-02,4.7625
2001-11-05,4.87
2001-11-06,4.84
2001-11-07,4.9875
2001-11-08,5.1375
2001-11-09,5.18
2001-11-12,5.2175
2001-11-13,5.175
2001-11-14,5.15
2001-11-15,4.5
2001-11-16,4.55
2001-11-19,4.55
2001-11-20,4.7
2001-11-21,4.75
2001-11-23,4.8075
2001-11-26,4.8775
2001-11-27,4.85
2001-11-28,4.835
2001-11-29,4.99
2001-11-30,5.0875
2001-12-03,5.0
2001-12-04,5.0625
2001-12-05,5.12
2001-12-06,5.1275
2001-12-07,5.025
2001-12-10,4.9275
2001-12-11,4.97
2001-12-12,5.045
2001-12-13,4.9925
2001-12-14,5.13
2001-12-17,5.275
2001-12-18,5.4375
2001-12-19,5.6025
2001-12-20,5.45
2001-12-21,5.6875
2001-12-24,5.745
2001-12-26,5.8
2001-12-27,5.75
2001-12-28,5.7375
2001-12-31,5.53
2002-01-02,5.3725
2002-01-03,5.45
2002-01-04,5.4875
2002-01-07,5.48
2002-01-08,5.485
2002-01-09,5.3875
2002-01-10,5.3375
2002-01-11,5.15
2002-01-14,4.9775
2002-01-15,4.9875
2002-01-16,4.9625
2002-01-17,5.075
2002-01-18,5.0
2002-01-22,4.9625
2002-01-23,5.0125
2002-01-24,5.3025
2002-01-25,5.35
2002-01-28,5.3875
2002-01-29,5.305
2002-01-30,5.375
2002-01-31,5.425
2002-02-01,5.4375
2002-02-04,5.225
2002-02-05,5.15
2002-02-06,5.235
2002-02-07,5.025
2002-02-08,5.0625
2002-02-11,5.1625
2002-02-12,5.1375
2002-02-13,5.21
2002-02-14,5.6275
2002-02-15,5.9475
2002-02-19,5.8325
2002-02-20,6.13
2002-02-21,6.2025
2002-02-22,6.6375
2002-02-25,6.575
2002-02-26,6.4725
2002-02-27,6.5125
2002-02-28,6.8125
2002-03-01,6.7
2002-03-04,6.725
2002-03-05,6.7275
2002-03-06,6.9475
2002-03-07,6.745
2002-03-08,6.585
2002-03-11,6.775
2002-03-12,6.575
2002-03-13,6.65
2002-03-14,6.7
2002-03-15,6.8475
2002-03-18,7.025
2002-03-19,7.185
2002-03-20,7.3125
2002-03-21,7.4
2002-03-22,7.175
2002-03-25,7.25
2002-03-26,7.175
2002-03-27,7.1975
2002-03-28,7.25
2002-04-01,7.2375
2002-04-02,7.35
2002-04-03,7.195
2002-04-04,7.115
2002-04-05,6.75
2002-04-08,6.7875
2002-04-09,6.74
2002-04-10,6.8375
2002-04-11,6.75
2002-04-12,6.525
2002-04-15,6.6
2002-04-16,6.6225
2002-04-17,6.715
2002-04-18,6.8125
2002-04-19,6.885
2002-04-22,6.815
2002-04-23,6.7875
2002-04-24,6.4875
2002-04-25,6.5475
2002-04-26,6.675
2002-04-29,6.495
2002-04-30,6.625
2002-05-01,6.9
2002-05-02,7.0
2002-05-03,7.3625
2002-05-06,6.925
2002-05-07,6.775
2002-05-08,6.925
2002-05-09,6.99
2002-05-10,6.9875
2002-05-13,7.19
2002-05-14,7.5
2002-05-15,7.5125
2002-05-16,7.425
2002-05-17,7.14
2002-05-20,7.24
2002-05-21,7.4
2002-05-22,7.555
2002-05-23,7.845
2002-05-24,7.825
2002-05-28,7.695
2002-05-29,8.04
2002-05-30,7.66
2002-05-31,7.7525
2002-06-03,7.25
2002-06-04,7.3825
2002-06-05,7.05
2002-06-06,6.9375
2002-06-07,7.19
2002-06-10,6.725
2002-06-11,6.4
2002-06-12,6.75
2002-06-13,6.625
2002-06-14,6.7875
2002-06-17,6.9625
2002-06-18,6.8125
2002-06-19,6.85
2002-06-20,6.925
2002-06-21,6.7
2002-06-24,6.82
2002-06-25,6.55
2002-06-26,6.85
2002-06-27,6.7
2002-06-28,6.75
2002-07-01,6.7125
2002-07-02,6.3475
2002-07-03,6.4
2002-07-05,6.45
2002-07-08,6.325
2002-07-09,6.225
2002-07-10,6.1625
2002-07-11,5.965
2002-07-12,5.7625
2002-07-15,5.825
2002-07-16,5.8125
2002-07-17,5.575
2002-07-18,5.4475
2002-07-19,5.325
2002-07-22,5.0475
2002-07-23,4.735
2002-07-24,5.1625
2002-07-25,5.275
2002-07-26,5.35
2002-07-29,5.775
2002-07-30,5.525
2002-07-31,5.1875
2002-08-01,5.1775
2002-08-02,5.0125
2002-08-05,4.9025
2002-08-06,5.0175
2002-08-07,4.975
2002-08-08,4.995
2002-08-09,5.1125
2002-08-12,5.5025
2002-08-13,5.6025
2002-08-14,5.675
2002-08-15,5.8375
2002-08-16,5.9525
2002-08-19,6.0375
2002-08-20,5.95
2002-08-21,5.95
2002-08-22,5.975
2002-08-23,5.95
2002-08-26,6.225
2002-08-27,6.25
2002-08-28,6.005
2002-08-29,6.05
2002-08-30,6.1825
2002-09-03,5.7625
2002-09-04,6.0
2002-09-05,6.1125
2002-09-06,6.325
2002-09-09,6.27
2002-09-10,6.3
2002-09-11,6.25
2002-09-12,6.2
2002-09-13,6.2
2002-09-16,6.2875
2002-09-17,6.0125
2002-09-18,6.0875
2002-09-19,5.925
2002-09-20,5.9775
2002-09-23,6.05
2002-09-24,5.695
2002-09-25,5.825
2002-09-26,6.0625
2002-09-27,6.1375
2002-09-30,6.3625
2002-10-01,6.5025
2002-10-02,6.8375
2002-10-03,6.5175
2002-10-04,6.4425
2002-10-07,6.375
2002-10-08,6.5
2002-10-09,6.675
2002-10-10,6.9
2002-10-11,6.73
2002-10-14,7.0125
2002-10-15,7.125
2002-10-16,6.9975
2002-10-17,6.9875
2002-10-18,6.9375
2002-10-21,6.9375
2002-10-22,6.8775
2002-10-23,6.875
2002-10-24,6.67
2002-10-25,6.75
2002-10-28,6.6325
2002-10-29,6.6875
2002-10-30,6.85
2002-10-31,6.925
2002-11-01,7.0625
2002-11-04,6.69
2002-11-05,6.5525
2002-11-06,5.9775
2002-11-07,6.1075
2002-11-08,6.0775
2002-11-11,5.975
2002-11-12,5.95
2002-11-13,5.725
2002-11-14,5.775
2002-11-15,5.805
2002-11-18,5.84
2002-11-19,5.7625
2002-11-20,5.8625
2002-11-21,5.8075
2002-11-22,5.9375
2002-11-25,5.9125
2002-11-26,5.805
2002-11-27,5.9875
2002-11-29,6.0
2002-12-02,6.0525
2002-12-03,6.0
2002-12-04,6.1
2002-12-05,6.235
2002-12-06,6.275
2002-12-09,6.2
2002-12-10,6.275
2002-12-11,6.1
2002-12-12,6.4125
2002-12-13,6.2125
2002-12-16,6.2875
2002-12-17,6.25
2002-12-18,6.0
2002-12-19,6.09
2002-12-20,6.1925
2002-12-23,6.2475
2002-12-24,6.2275
2002-12-26,6.1575
2002-12-27,5.94
2002-12-30,5.975
2002-12-31,6.185
2003-01-02,6.2325
2003-01-03,6.1875
2003-01-06,6.1475
2003-01-07,5.9375
2003-01-08,5.8375
2003-01-09,5.785
2003-01-10,5.6375
2003-01-13,5.6625
2003-01-14,5.6475
2003-01-15,5.795
2003-01-16,5.875
2003-01-17,5.7375
2003-01-21,5.625
2003-01-22,5.7075
2003-01-23,5.85
2003-01-24,5.7125
2003-01-27,5.6125
2003-01-28,5.6375
2003-01-29,5.725
2003-01-30,5.7
2003-01-31,5.7875
2003-02-03,5.825
2003-02-04,6.05
2003-02-05,6.0375
2003-02-06,6.1
2003-02-07,5.9375
2003-02-10,6.0625
2003-02-11,6.065
2003-02-12,5.8875
2003-02-13,5.7875
2003-02-14,5.7625
2003-02-18,5.775
2003-02-19,5.6775
2003-02-20,5.555
2003-02-21,5.7475
2003-02-24,5.8125
2003-02-25,5.8
2003-02-26,5.825
2003-02-27,5.8125
2003-02-28,5.775
2003-03-03,5.7625
2003-03-04,5.7
2003-03-05,5.575
2003-03-06,5.725
2003-03-07,5.55
2003-03-10,5.425
2003-03-11,5.2875
2003-03-12,5.1825
2003-03-13,5.3225
2003-03-14,5.25
2003-03-17,5.3675
2003-03-18,5.47
2003-03-19,5.425
2003-03-20,5.3675
2003-03-21,5.3125
2003-03-24,5.27
2003-03-25,5.45
2003-03-26,5.3375
2003-03-27,5.5
2003-03-28,5.525
2003-03-31,5.4625
2003-04-01,5.515
2003-04-02,5.45
2003-04-03,5.39
2003-04-04,5.425
2003-04-07,5.35
2003-04-08,5.425
2003-04-09,5.4125
2003-04-10,5.5025
2003-04-11,5.41
2003-04-14,5.45
2003-04-15,5.4
2003-04-16,5.4025
2003-04-17,5.4675
2003-04-21,5.525
2003-04-22,5.625
2003-04-23,5.675
2003-04-24,5.6375
2003-04-25,5.64
2003-04-28,5.5725
2003-04-29,5.5
2003-04-30,5.64
2003-05-01,5.5625
2003-05-02,5.6375
2003-05-05,5.765
2003-05-06,5.7625
2003-05-07,6.3625
2003-05-08,6.4125
2003-05-09,6.5475
2003-05-12,6.625
2003-05-13,6.62
2003-05-14,6.7775
2003-05-15,6.8125
2003-05-16,6.55
2003-05-19,6.625
2003-05-20,6.625
2003-05-21,6.8325
2003-05-22,6.7325
2003-05-23,6.825
2003-05-27,6.935
2003-05-28,6.775
2003-05-29,6.7925
2003-05-30,6.8625
2003-06-02,6.975
2003-06-03,7.0
2003-06-04,7.0
2003-06-05,7.02
2003-06-06,7.0
2003-06-09,7.0
2003-06-10,6.8125
2003-06-11,7.065
2003-06-12,6.9775
2003-06-13,6.8525
2003-06-16,6.815
2003-06-17,6.75
2003-06-18,6.7125
2003-06-19,6.6175
2003-06-20,6.55
2003-06-23,6.36
2003-06-24,6.3375
2003-06-25,6.325
2003-06-26,6.31
2003-06-27,6.3325
2003-06-30,6.3875
2003-07-01,6.45
2003-07-02,6.525
2003-07-03,6.6125
2003-07-07,6.5
2003-07-08,6.525
2003-07-09,6.5825
2003-07-10,6.4125
2003-07-11,6.4875
2003-07-14,6.35
2003-07-15,6.24
2003-07-16,6.2
2003-07-17,6.15
2003-07-18,6.355
2003-07-21,6.275
2003-07-22,6.2675
2003-07-23,6.095
2003-07-24,6.0375
2003-07-25,6.0125
2003-07-28,6.335
2003-07-29,6.335
2003-07-30,6.3025
2003-07-31,6.375
2003-08-01,6.335
2003-08-04,6.2875
2003-08-05,6.175
2003-08-06,6.28
2003-08-07,6.275
2003-08-08,6.52
2003-08-11,6.5875
2003-08-12,6.2625
2003-08-13,6.4
2003-08-14,6.2625
2003-08-15,6.2675
2003-08-18,6.305
2003-08-19,6.355
2003-08-20,6.3
2003-08-21,6.375
2003-08-22,6.1475
2003-08-25,6.1575
2003-08-26,6.0725
2003-08-27,6.15
2003-08-28,6.175
2003-08-29,6.145
2003-09-02,6.15
2003-09-03,6.1375
2003-09-04,6.1225
2003-09-05,6.0125
2003-09-08,6.0375
2003-09-09,5.9
2003-09-10,5.75
2003-09-11,5.85
2003-09-12,5.775
2003-09-15,5.77
2003-09-16,5.88
2003-09-17,5.7675
2003-09-18,5.7625
2003-09-19,5.8275
2003-09-22,5.8
2003-09-23,5.8025
2003-09-24,6.0425
2003-09-25,5.755
2003-09-26,5.5875
2003-09-29,5.725
2003-09-30,5.88
2003-10-01,6.0325
2003-10-02,6.035
2003-10-03,6.185
2003-10-06,6.1925
2003-10-07,6.185
2003-10-08,6.05
2003-10-09,6.05
2003-10-10,6.0275
2003-10-13,6.1125
2003-10-14,6.1025
2003-10-15,5.95
2003-10-16,5.9625
2003-10-17,5.9
2003-10-20,5.85
2003-10-21,6.025
2003-10-22,5.79
2003-10-23,5.7675
2003-10-24,5.675
2003-10-27,5.7375
2003-10-28,5.825
2003-10-29,5.8625
2003-10-30,5.815
2003-10-31,5.765
2003-11-03,5.835
2003-11-04,5.8725
2003-11-05,6.01
2003-11-06,6.0025
2003-11-07,6.1375
2003-11-10,6.0075
2003-11-11,5.6775
2003-11-12,5.7125
2003-11-13,5.7
2003-11-14,5.65
2003-11-17,5.55
2003-11-18,5.425
2003-11-19,5.4725
2003-11-20,5.53
2003-11-21,5.5
2003-11-24,5.4625
2003-11-25,5.4875
2003-11-26,5.435
2003-11-28,5.4625
2003-12-01,5.6
2003-12-02,5.8175
2003-12-03,6.025
2003-12-04,6.15
2003-12-05,6.3
2003-12-08,6.25
2003-12-09,6.15
2003-12-10,6.0525
2003-12-11,6.04
2003-12-12,6.325
2003-12-15,6.2125
2003-12-16,6.2375
2003-12-17,6.15
2003-12-18,6.5775
2003-12-19,6.675
2003-12-22,6.655
2003-12-23,6.6925
2003-12-24,6.7275
2003-12-26,6.7525
2003-12-29,6.9875
2003-12-30,7.04
2003-12-31,7.0
2004-01-02,6.9225
2004-01-05,7.15
2004-01-06,7.15
2004-01-07,7.2525
2004-01-08,7.2375
2004-01-09,7.25
2004-01-12,7.2625
2004-01-13,7.525
2004-01-14,7.2525
2004-01-15,7.225
2004-01-16,7.265
2004-01-20,7.4125
2004-01-21,7.4125
2004-01-22,7.39
2004-01-23,7.7175
2004-01-26,7.9125
2004-01-27,8.025
2004-01-28,7.87
2004-01-29,7.875
2004-01-30,7.7875
2004-02-02,7.8425
2004-02-03,7.725
2004-02-04,7.65
2004-02-05,7.66
2004-02-06,7.5625
2004-02-09,7.625
2004-02-10,7.8875
2004-02-11,7.88
2004-02-12,8.0875
2004-02-13,8.0
2004-02-17,8.1
2004-02-18,8.0125
2004-02-19,7.8625
2004-02-20,8.125
2004-02-23,8.125
2004-02-24,8.0725
2004-02-25,8.425
2004-02-26,8.5875
2004-02-27,8.545
2004-03-01,8.7
2004-03-02,8.5875
2004-03-03,8.83
2004-03-04,9.0025
2004-03-05,8.9875
2004-03-08,9.005
2004-03-09,9.08
2004-03-10,8.5975
2004-03-11,8.3
2004-03-12,8.5825
2004-03-15,8.4775
2004-03-16,8.4125
2004-03-17,8.0175
2004-03-18,7.9125
2004-03-19,7.8
2004-03-22,7.7025
2004-03-23,7.625
2004-03-24,7.375
2004-03-25,7.35
2004-03-26,7.275
2004-03-29,7.25
2004-03-30,7.4525
2004-03-31,7.6125
2004-04-01,7.405
2004-04-02,7.635
2004-04-05,7.5425
2004-04-06,7.55
2004-04-07,7.4875
2004-04-08,7.5625
2004-04-12,7.61
2004-04-13,7.625
2004-04-14,7.595
2004-04-15,7.6725
2004-04-16,7.755
2004-04-19,7.7175
2004-04-20,7.48
2004-04-21,7.475
2004-04-22,7.735
2004-04-23,7.625
2004-04-26,7.7075
2004-04-27,7.74
2004-04-28,7.4875
2004-04-29,7.2525
2004-04-30,7.0
2004-05-03,7.275
2004-05-04,7.9125
2004-05-05,7.5875
2004-05-06,7.5125
2004-05-07,7.3975
2004-05-10,7.09
2004-05-11,7.23
2004-05-12,7.335
2004-05-13,7.2925
2004-05-14,7.32
2004-05-17,7.49
2004-05-18,7.4
2004-05-19,7.5325
2004-05-20,7.54
2004-05-21,7.4925
2004-05-24,7.725
2004-05-25,8.0375
2004-05-26,7.9475
2004-05-27,7.875
2004-05-28,7.9025
2004-06-01,8.0
2004-06-02,8.0625
2004-06-03,7.6375
2004-06-04,7.865
2004-06-07,7.9
2004-06-08,7.95
2004-06-09,7.7875
2004-06-10,7.8275
2004-06-14,7.7125
2004-06-15,7.975
2004-06-16,8.3475
2004-06-17,8.4375
2004-06-18,8.45
2004-06-21,8.3675
2004-06-22,8.4125
2004-06-23,8.535
2004-06-24,8.3875
2004-06-25,8.3275
2004-06-28,8.08
2004-06-29,8.1875
2004-06-30,8.5625
2004-07-01,8.5925
2004-07-02,8.575
2004-07-06,8.65
2004-07-07,8.68
2004-07-08,8.705
2004-07-09,8.6525
2004-07-12,8.6875
2004-07-13,8.5
2004-07-14,8.485
2004-07-15,8.5875
2004-07-16,8.6425
2004-07-19,8.5525
2004-07-20,8.55
2004-07-21,8.2825
2004-07-22,8.3175
2004-07-23,8.25
2004-07-26,8.055
2004-07-27,8.275
2004-07-28,8.3325
2004-07-29,8.5
2004-07-30,8.2675
2004-08-02,8.4625
2004-08-03,8.4875
2004-08-04,8.43
2004-08-05,8.1125
2004-08-06,7.875
2004-08-09,7.865
2004-08-10,7.9125
2004-08-11,7.9675
2004-08-12,7.58
2004-08-13,7.575
2004-08-16,7.6
2004-08-17,7.475
2004-08-18,7.685
2004-08-19,7.65
2004-08-20,7.945
2004-08-23,7.775
2004-08-24,7.75
2004-08-25,7.8
2004-08-26,7.8275
2004-08-27,7.9
2004-08-30,7.8275
2004-08-31,8.005
2004-09-01,8.1725
2004-09-02,8.195
2004-09-03,8.3
2004-09-07,8.27
2004-09-08,8.25
2004-09-09,8.455
2004-09-10,8.4725
2004-09-13,8.5575
2004-09-14,8.645
2004-09-15,8.8025
2004-09-16,8.615
2004-09-17,8.7125
2004-09-20,8.5975
2004-09-21,8.725
2004-09-22,8.6625
2004-09-23,8.6675
2004-09-24,8.9
2004-09-27,9.0875
2004-09-28,9.33
2004-09-29,9.225
2004-09-30,9.21
2004-10-01,9.6925
2004-10-04,9.405
2004-10-05,9.35
2004-10-06,9.7
2004-10-07,9.455
2004-10-08,9.465
2004-10-11,9.1
2004-10-12,9.0
2004-10-13,8.815
2004-10-14,9.04
2004-10-15,9.1
2004-10-18,8.785
2004-10-19,8.815
2004-10-20,9.1075
2004-10-21,9.215
2004-10-22,9.0575
2004-10-25,9.21
2004-10-26,9.295
2004-10-27,9.0425
2004-10-28,8.985
2004-10-29,8.8875
2004-11-01,8.675
2004-11-02,8.7025
2004-11-03,9.2675
2004-11-04,9.2125
2004-11-05,9.22
2004-11-08,9.0025
2004-11-09,8.9825
2004-11-10,9.0625
2004-11-11,9.0225
2004-11-12,9.05
2004-11-15,8.9375
2004-11-16,8.945
2004-11-17,9.28
2004-11-18,9.375
2004-11-19,9.3725
2004-11-22,9.47
2004-11-23,9.5725
2004-11-24,9.6075
2004-11-26,9.63
2004-11-29,9.65
2004-11-30,9.6
2004-12-01,9.2
2004-12-02,8.8025
2004-12-03,8.9325
2004-12-06,9.075
