Date,AROC
2012-04-11,12.81
2012-04-12,13.28
2012-04-13,12.38
2012-04-16,12.09
2012-04-17,12.52
2012-04-18,12.11
2012-04-19,11.66
2012-04-20,11.38
2012-04-23,11.29
2012-04-24,11.7
2012-04-25,12.16
2012-04-26,12.59
2012-04-27,12.95
2012-04-30,13.51
2012-05-01,13.82
2012-05-02,13.52
2012-05-03,13.5
2012-05-04,12.7
2012-05-07,12.55
2012-05-08,12.47
2012-05-09,12.52
2012-05-10,13.01
2012-05-11,12.81
2012-05-14,12.42
2012-05-15,12.08
2012-05-16,11.63
2012-05-17,11.52
2012-05-18,11.56
2012-05-21,12.47
2012-05-22,11.83
2012-05-23,12.09
2012-05-24,12.1
2012-05-25,11.62
2012-05-29,12.44
2012-05-30,11.78
2012-05-31,11.54
2012-06-01,10.78
2012-06-04,10.86
2012-06-05,11.16
2012-06-06,11.73
2012-06-07,11.56
2012-06-08,11.28
2012-06-11,10.93
2012-06-12,11.16
2012-06-13,10.65
2012-06-14,10.98
2012-06-15,11.66
2012-06-18,11.35
2012-06-19,12.17
2012-06-20,12.1
2012-06-21,11.3
2012-06-22,11.52
2012-06-25,11.15
2012-06-26,11.06
2012-06-27,11.94
2012-06-28,12.57
2012-06-29,12.75
2012-07-02,13.36
2012-07-03,14.22
2012-07-05,13.96
2012-07-06,13.81
2012-07-09,13.74
2012-07-10,13.29
2012-07-11,13.47
2012-07-12,13.67
2012-07-13,13.7
2012-07-16,13.79
2012-07-17,14.01
2012-07-18,14.1
2012-07-19,13.9
2012-07-20,14.05
2012-07-23,13.83
2012-07-24,13.53
2012-07-25,13.55
2012-07-26,14.13
2012-07-27,14.91
2012-07-30,15.22
2012-07-31,14.77
2012-08-01,14.71
2012-08-02,15.07
2012-08-03,15.6
2012-08-06,15.51
2012-08-07,18.209999
2012-08-08,18.26
2012-08-09,18.49
2012-08-10,18.49
2012-08-13,18.5
2012-08-14,18.690001000000002
2012-08-15,18.75
2012-08-16,19.120001000000002
2012-08-17,19.110001
2012-08-20,18.860001
2012-08-21,18.879998999999998
2012-08-22,18.75
2012-08-23,18.6
2012-08-24,18.639999
2012-08-27,18.459999
2012-08-28,18.719998999999998
2012-08-29,18.6
2012-08-30,18.18
2012-08-31,18.389999
2012-09-04,18.57
2012-09-05,19.01
2012-09-06,19.219998999999998
2012-09-07,19.42
2012-09-10,18.790001
2012-09-11,18.870001000000002
2012-09-12,19.02
2012-09-13,19.65
2012-09-14,19.65
2012-09-17,19.16
2012-09-18,19.200001
2012-09-19,19.059998999999998
2012-09-20,19.110001
2012-09-21,19.719998999999998
2012-09-24,19.790001
2012-09-25,19.700001
2012-09-26,19.65
2012-09-27,20.34
2012-09-28,20.280001000000002
2012-10-01,20.299999
2012-10-02,20.540001
2012-10-03,20.459999
2012-10-04,20.559998999999998
2012-10-05,20.6
2012-10-08,20.42
2012-10-09,20.4
2012-10-10,20.33
2012-10-11,20.549999
2012-10-12,20.459999
2012-10-15,20.629998999999998
2012-10-16,20.9
2012-10-17,20.99
2012-10-18,21.08
2012-10-19,20.67
2012-10-22,20.16
2012-10-23,19.93
2012-10-24,20.030001000000002
2012-10-25,19.93
2012-10-26,20.290001
2012-10-31,19.98
2012-11-01,21.299999
2012-11-02,21.08
2012-11-05,21.32
2012-11-06,21.5
2012-11-07,20.74
2012-11-08,20.02
2012-11-09,20.030001000000002
2012-11-12,20.379998999999998
2012-11-13,20.309998999999998
2012-11-14,19.68
2012-11-15,19.559998999999998
2012-11-16,19.58
2012-11-19,20.23
2012-11-20,20.309998999999998
2012-11-21,20.290001
2012-11-23,20.190001000000002
2012-11-26,20.1
2012-11-27,20.209999
2012-11-28,20.5
2012-11-29,20.85
2012-11-30,20.870001000000002
2012-12-03,20.950001
2012-12-04,21.139999
2012-12-05,21.27
2012-12-06,21.41
2012-12-07,21.65
2012-12-10,21.610001
2012-12-11,21.84
2012-12-12,21.719998999999998
2012-12-13,21.16
2012-12-14,21.24
2012-12-17,21.75
2012-12-18,21.99
2012-12-19,21.68
2012-12-20,21.73
2012-12-21,21.57
2012-12-24,21.459999
2012-12-26,21.35
2012-12-27,21.190001000000002
2012-12-28,20.889999
2012-12-31,21.92
2013-01-02,22.370001000000002
2013-01-03,22.209999
2013-01-04,22.459999
2013-01-07,22.610001
2013-01-08,23.110001
2013-01-09,22.99
2013-01-10,22.98
2013-01-11,22.959999
2013-01-14,22.620001000000002
2013-01-15,23.02
2013-01-16,22.48
2013-01-17,22.620001000000002
2013-01-18,22.85
2013-01-22,23.01
2013-01-23,23.040001
2013-01-24,22.93
2013-01-25,23.040001
2013-01-28,23.1
2013-01-29,22.969998999999998
2013-01-30,23.16
2013-01-31,23.24
2013-02-01,23.870001000000002
2013-02-04,23.780001000000002
2013-02-05,24.049999
2013-02-06,24.030001000000002
2013-02-07,24.48
2013-02-08,24.540001
2013-02-11,24.27
2013-02-12,24.280001000000002
2013-02-13,24.440001000000002
2013-02-14,24.709999
2013-02-15,24.639999
2013-02-19,24.85
2013-02-20,24.059998999999998
2013-02-21,23.719998999999998
2013-02-22,23.75
2013-02-25,23.01
2013-02-26,24.540001
2013-02-27,24.719998999999998
2013-02-28,25.23
2013-03-01,25.77
2013-03-04,25.040001
2013-03-05,25.719998999999998
2013-03-06,26.030001000000002
2013-03-07,26.57
2013-03-08,26.59
2013-03-11,26.98
2013-03-12,26.83
2013-03-13,26.74
2013-03-14,27.129998999999998
2013-03-15,27.120001000000002
2013-03-18,26.969998999999998
2013-03-19,26.85
2013-03-20,26.98
2013-03-21,26.6
2013-03-22,26.83
2013-03-25,27.0
2013-03-26,27.209999
2013-03-27,27.26
2013-03-28,27.0
2013-04-01,25.799999
2013-04-02,25.549999
2013-04-03,24.940001000000002
2013-04-04,24.799999
2013-04-05,24.959999
2013-04-08,24.91
2013-04-09,25.290001
2013-04-10,25.959999
2013-04-11,25.91
2013-04-12,25.82
2013-04-15,24.120001000000002
2013-04-16,24.58
2013-04-17,24.09
2013-04-18,23.82
2013-04-19,23.889999
2013-04-22,24.26
2013-04-23,24.4
2013-04-24,24.83
2013-04-25,24.93
2013-04-26,25.15
2013-04-29,25.870001000000002
2013-04-30,26.42
2013-05-01,26.059998999999998
2013-05-02,27.030001000000002
2013-05-03,27.780001000000002
2013-05-06,28.32
2013-05-07,28.84
2013-05-08,28.82
2013-05-09,28.85
2013-05-10,29.0
2013-05-13,28.98
2013-05-14,29.049999
2013-05-15,29.16
2013-05-16,29.129998999999998
2013-05-17,29.450001
2013-05-20,29.709999
2013-05-21,29.530001000000002
2013-05-22,29.32
2013-05-23,29.469998999999998
2013-05-24,29.35
2013-05-28,30.18
2013-05-29,29.629998999999998
2013-05-30,29.49
2013-05-31,28.92
2013-06-03,29.370001000000002
2013-06-04,28.82
2013-06-05,28.17
2013-06-06,28.610001
2013-06-07,29.02
2013-06-10,28.9
2013-06-11,28.58
2013-06-12,28.690001000000002
2013-06-13,29.139999
2013-06-14,28.950001
2013-06-17,29.17
2013-06-18,29.790001
2013-06-19,29.34
2013-06-20,28.370001000000002
2013-06-21,28.27
2013-06-24,27.940001000000002
2013-06-25,28.26
2013-06-26,27.969998999999998
2013-06-27,28.059998999999998
2013-06-28,28.120001000000002
2013-07-01,28.4
2013-07-02,28.809998999999998
2013-07-03,28.809998999999998
2013-07-05,29.440001000000002
2013-07-08,30.17
2013-07-09,30.57
2013-07-10,30.559998999999998
2013-07-11,30.51
2013-07-12,31.030001000000002
2013-07-15,30.969998999999998
2013-07-16,31.02
2013-07-17,31.360001
2013-07-18,31.559998999999998
2013-07-19,31.950001
2013-07-22,31.9
2013-07-23,31.77
2013-07-24,31.809998999999998
2013-07-25,31.82
2013-07-26,31.84
2013-07-29,31.6
2013-07-30,31.719998999999998
2013-07-31,31.75
2013-08-01,31.93
2013-08-02,32.0
2013-08-05,32.18
2013-08-06,29.73
2013-08-07,28.52
2013-08-08,28.49
2013-08-09,28.33
2013-08-12,28.59
2013-08-13,28.389999
2013-08-14,28.34
2013-08-15,28.280001000000002
2013-08-16,28.110001
2013-08-19,27.780001000000002
2013-08-20,27.82
2013-08-21,27.459999
2013-08-22,27.84
2013-08-23,28.049999
2013-08-26,27.889999
2013-08-27,27.190001000000002
2013-08-28,27.65
2013-08-29,27.68
2013-08-30,27.43
2013-09-03,27.879998999999998
2013-09-04,27.83
2013-09-05,28.07
2013-09-06,28.139999
2013-09-09,28.809998999999998
2013-09-10,29.030001000000002
2013-09-11,29.059998999999998
2013-09-12,28.290001
2013-09-13,28.299999
2013-09-16,28.57
2013-09-17,28.48
2013-09-18,28.280001000000002
2013-09-19,28.26
2013-09-20,28.469998999999998
2013-09-23,27.969998999999998
2013-09-24,27.73
2013-09-25,28.200001
2013-09-26,28.18
2013-09-27,27.540001
2013-09-30,27.57
2013-10-01,28.07
2013-10-02,27.77
2013-10-03,27.780001000000002
2013-10-04,28.120001000000002
2013-10-07,27.629998999999998
2013-10-08,27.219998999999998
2013-10-09,26.969998999999998
2013-10-10,27.700001
2013-10-11,27.969998999999998
2013-10-14,28.18
2013-10-15,27.68
2013-10-16,28.24
2013-10-17,28.24
2013-10-18,27.98
2013-10-21,27.780001000000002
2013-10-22,28.33
2013-10-23,28.16
2013-10-24,28.09
2013-10-25,28.280001000000002
2013-10-28,28.65
2013-10-29,28.68
2013-10-30,28.860001
2013-10-31,28.549999
2013-11-01,28.709999
2013-11-04,29.07
2013-11-05,30.91
2013-11-06,31.469998999999998
2013-11-07,31.24
2013-11-08,31.68
2013-11-11,31.91
2013-11-12,32.27
2013-11-13,32.610001000000004
2013-11-14,32.779999
2013-11-15,32.810001
2013-11-18,32.540001000000004
2013-11-19,33.0
2013-11-20,33.240002000000004
2013-11-21,33.09
2013-11-22,33.099998
2013-11-25,32.75
2013-11-26,32.459998999999996
2013-11-27,32.16
2013-11-29,32.52
2013-12-02,32.689999
2013-12-03,32.82
2013-12-04,32.91
2013-12-05,32.57
2013-12-06,32.150002
2013-12-09,31.73
2013-12-10,31.25
2013-12-11,31.209999
2013-12-12,31.209999
2013-12-13,31.309998999999998
2013-12-16,32.330002
2013-12-17,32.25
2013-12-18,32.860001000000004
2013-12-19,32.91
2013-12-20,33.610001000000004
2013-12-23,33.709998999999996
2013-12-24,34.07
2013-12-26,33.860001000000004
2013-12-27,34.200001
2013-12-30,34.060001
2013-12-31,34.200001
2014-01-02,34.060001
2014-01-03,33.93
2014-01-06,34.41
2014-01-07,34.25
2014-01-08,34.150002
2014-01-09,33.830002
2014-01-10,34.259997999999996
2014-01-13,34.169998
2014-01-14,34.450001
2014-01-15,34.52
2014-01-16,34.950001
2014-01-17,35.189999
2014-01-21,35.529999
2014-01-22,35.709998999999996
2014-01-23,35.73
2014-01-24,35.360001000000004
2014-01-27,35.16
2014-01-28,34.84
2014-01-29,34.23
2014-01-30,34.369999
2014-01-31,34.740002000000004
2014-02-03,34.77
2014-02-04,35.220001
2014-02-05,34.849998
2014-02-06,35.16
2014-02-07,34.900002
2014-02-10,34.779999
2014-02-11,35.299999
2014-02-12,35.220001
2014-02-13,35.84
2014-02-14,36.049999
2014-02-18,36.200001
2014-02-19,36.169998
2014-02-20,36.049999
2014-02-21,36.139998999999996
2014-02-24,36.5
2014-02-25,38.240002000000004
2014-02-26,39.32
2014-02-27,39.810001
2014-02-28,40.970001
2014-03-03,41.349998
2014-03-04,41.18
2014-03-05,40.369999
2014-03-06,40.84
2014-03-07,40.450001
2014-03-10,39.950001
2014-03-11,39.310001
2014-03-12,38.880001
2014-03-13,38.299999
2014-03-14,38.200001
2014-03-17,38.209998999999996
2014-03-18,38.709998999999996
2014-03-19,39.040001000000004
2014-03-20,39.75
2014-03-21,41.200001
2014-03-24,41.689999
2014-03-25,43.299999
2014-03-26,42.799999
2014-03-27,44.049999
2014-03-28,43.740002000000004
2014-03-31,43.880001
2014-04-01,43.84
2014-04-02,44.009997999999996
2014-04-03,43.919998
2014-04-04,43.700001
2014-04-07,43.09
2014-04-08,43.639998999999996
2014-04-09,43.880001
2014-04-10,42.970001
2014-04-11,42.700001
2014-04-14,43.0
2014-04-15,43.580002
2014-04-16,43.970001
2014-04-17,43.799999
2014-04-21,44.23
2014-04-22,44.16
2014-04-23,44.650002
2014-04-24,44.049999
2014-04-25,43.84
2014-04-28,43.049999
2014-04-29,43.049999
2014-04-30,43.02
2014-05-01,42.68
2014-05-02,42.59
2014-05-05,41.959998999999996
2014-05-06,44.16
2014-05-07,44.439999
2014-05-08,42.970001
2014-05-09,42.360001000000004
2014-05-12,42.299999
2014-05-13,42.119999
2014-05-14,41.970001
2014-05-15,41.560001
2014-05-16,41.639998999999996
2014-05-19,41.5
2014-05-20,41.27
2014-05-21,41.349998
2014-05-22,41.560001
2014-05-23,41.619999
2014-05-27,42.349998
2014-05-28,41.869999
2014-05-29,42.189999
2014-05-30,41.740002000000004
2014-06-02,42.459998999999996
2014-06-03,42.889998999999996
2014-06-04,42.700001
2014-06-05,42.740002000000004
2014-06-06,42.669998
2014-06-09,42.849998
2014-06-10,43.150002
2014-06-11,43.119999
2014-06-12,43.049999
2014-06-13,43.060001
2014-06-16,43.470001
2014-06-17,43.189999
2014-06-18,43.259997999999996
2014-06-19,44.09
2014-06-20,44.830002
2014-06-23,45.220001
2014-06-24,44.779999
2014-06-25,45.48
2014-06-26,45.34
2014-06-27,45.310001
2014-06-30,44.990002000000004
2014-07-01,45.099998
2014-07-02,44.939999
2014-07-03,45.200001
2014-07-07,43.970001
2014-07-08,43.75
2014-07-09,43.98
2014-07-10,43.66
2014-07-11,43.110001000000004
2014-07-14,44.419998
2014-07-15,43.43
2014-07-16,43.700001
2014-07-17,42.919998
2014-07-18,43.16
2014-07-21,43.169998
2014-07-22,43.700001
2014-07-23,43.200001
2014-07-24,43.060001
2014-07-25,42.849998
2014-07-28,42.740002000000004
2014-07-29,42.98
2014-07-30,42.880001
2014-07-31,42.25
2014-08-01,42.290001000000004
2014-08-04,41.889998999999996
2014-08-05,43.740002000000004
2014-08-06,43.369999
2014-08-07,42.599998
2014-08-08,42.650002
2014-08-11,42.59
2014-08-12,42.400002
2014-08-13,42.290001000000004
2014-08-14,41.950001
2014-08-15,42.259997999999996
2014-08-18,42.369999
2014-08-19,42.110001000000004
2014-08-20,42.689999
2014-08-21,42.98
2014-08-22,42.990002000000004
2014-08-25,43.169998
2014-08-26,44.099998
2014-08-27,44.610001000000004
2014-08-28,44.889998999999996
2014-08-29,46.630001
2014-09-02,46.470001
2014-09-03,46.110001000000004
2014-09-04,45.310001
2014-09-05,45.549999
2014-09-08,45.66
2014-09-09,45.540001000000004
2014-09-10,45.639998999999996
2014-09-11,45.740002000000004
2014-09-12,44.860001000000004
2014-09-15,45.490002000000004
2014-09-16,45.669998
2014-09-17,45.990002000000004
2014-09-18,46.299999
2014-09-19,45.779999
2014-09-22,44.139998999999996
2014-09-23,44.25
2014-09-24,44.25
2014-09-25,43.240002000000004
2014-09-26,44.029999
2014-09-29,44.040001000000004
2014-09-30,44.310001
2014-10-01,43.790001000000004
2014-10-02,43.07
2014-10-03,42.810001
2014-10-06,42.43
2014-10-07,42.5
2014-10-08,42.66
2014-10-09,40.91
2014-10-10,38.5
2014-10-13,36.349998
2014-10-14,36.009997999999996
2014-10-15,35.709998999999996
2014-10-16,36.169998
2014-10-17,36.84
2014-10-20,36.860001000000004
2014-10-21,37.560001
2014-10-22,36.959998999999996
2014-10-23,38.049999
2014-10-24,37.91
2014-10-27,37.150002
2014-10-28,38.200001
2014-10-29,38.889998999999996
2014-10-30,38.389998999999996
2014-10-31,39.330002
2014-11-03,38.919998
2014-11-04,34.91
2014-11-05,34.810001
2014-11-06,34.459998999999996
2014-11-07,34.310001
2014-11-10,34.400002
2014-11-11,34.470001
2014-11-12,34.709998999999996
2014-11-13,34.09
2014-11-14,33.77
2014-11-17,36.810001
2014-11-18,37.23
2014-11-19,36.970001
2014-11-20,37.52
2014-11-21,37.959998999999996
2014-11-24,38.299999
2014-11-25,37.52
2014-11-26,36.310001
2014-11-28,33.5
2014-12-01,33.09
2014-12-02,33.07
2014-12-03,33.290001000000004
2014-12-04,33.110001000000004
2014-12-05,32.990002000000004
2014-12-08,32.360001000000004
2014-12-09,32.580002
2014-12-10,32.150002
2014-12-11,32.049999
2014-12-12,31.790001
2014-12-15,31.389999
2014-12-16,31.02
2014-12-17,32.009997999999996
2014-12-18,32.0
2014-12-19,32.450001
2014-12-22,31.469998999999998
2014-12-23,31.15
2014-12-24,31.290001
2014-12-26,31.9
2014-12-29,32.130001
2014-12-30,32.290001000000004
2014-12-31,32.580002
2015-01-02,33.23
2015-01-05,32.150002
2015-01-06,31.01
2015-01-07,30.98
2015-01-08,31.440001000000002
2015-01-09,30.780001000000002
2015-01-12,29.15
2015-01-13,28.559998999999998
2015-01-14,28.719998999999998
2015-01-15,27.969998999999998
2015-01-16,28.639999
2015-01-20,28.18
2015-01-21,28.59
2015-01-22,28.190001000000002
2015-01-23,27.129998999999998
2015-01-26,27.5
2015-01-27,28.290001
2015-01-28,27.370001000000002
2015-01-29,26.690001000000002
2015-01-30,27.110001
2015-02-02,28.58
2015-02-03,29.290001
2015-02-04,28.67
2015-02-05,29.139999
2015-02-06,28.809998999999998
2015-02-09,28.690001000000002
2015-02-10,28.440001000000002
2015-02-11,28.120001000000002
2015-02-12,30.15
2015-02-13,32.240002000000004
2015-02-17,32.18
2015-02-18,32.290001000000004
2015-02-19,32.349998
2015-02-20,31.620001000000002
2015-02-23,31.389999
2015-02-24,31.209999
2015-02-25,32.209998999999996
2015-02-26,33.720001
2015-02-27,32.470001
2015-03-02,32.27
2015-03-03,32.25
2015-03-04,31.93
2015-03-05,32.400002
2015-03-06,31.379998999999998
2015-03-09,30.950001
2015-03-10,30.379998999999998
2015-03-11,30.780001000000002
2015-03-12,30.4
2015-03-13,30.030001000000002
2015-03-16,29.639999
2015-03-17,29.610001
2015-03-18,31.42
2015-03-19,30.68
2015-03-20,31.41
2015-03-23,31.799999
2015-03-24,32.110001000000004
2015-03-25,32.98
2015-03-26,32.740002000000004
2015-03-27,32.889998999999996
2015-03-30,33.599998
2015-03-31,33.57
2015-04-01,33.599998
2015-04-02,33.970001
2015-04-06,34.349998
2015-04-07,34.189999
2015-04-08,33.799999
2015-04-09,34.630001
2015-04-10,34.290001000000004
2015-04-13,34.009997999999996
2015-04-14,34.57
2015-04-15,36.310001
2015-04-16,36.099998
2015-04-17,35.0
2015-04-20,35.360001000000004
2015-04-21,34.240002000000004
2015-04-22,34.400002
2015-04-23,34.610001000000004
2015-04-24,34.16
2015-04-27,34.540001000000004
2015-04-28,34.849998
2015-04-29,36.889998999999996
2015-04-30,37.07
2015-05-01,36.790001000000004
2015-05-04,35.82
2015-05-05,34.400002
2015-05-06,33.52
2015-05-07,31.870001000000002
2015-05-08,32.919998
2015-05-11,31.91
2015-05-12,32.259997999999996
2015-05-13,31.940001000000002
2015-05-14,31.17
2015-05-15,31.42
2015-05-18,31.43
2015-05-19,31.309998999999998
2015-05-20,31.98
2015-05-21,32.939999
2015-05-22,32.610001000000004
2015-05-26,32.080002
2015-05-27,32.369999
2015-05-28,32.939999
2015-05-29,33.060001
2015-06-01,33.52
2015-06-02,33.860001000000004
2015-06-03,33.48
2015-06-04,32.98
2015-06-05,33.900002
2015-06-08,33.98
2015-06-09,33.919998
2015-06-10,34.610001000000004
2015-06-11,34.23
2015-06-12,34.060001
2015-06-15,33.619999
2015-06-16,34.049999
2015-06-17,34.509997999999996
2015-06-18,33.950001
2015-06-19,33.139998999999996
2015-06-22,33.490002000000004
2015-06-23,33.939999
2015-06-24,34.029999
2015-06-25,33.830002
2015-06-26,34.02
2015-06-29,32.650002
2015-06-30,32.650002
2015-07-01,31.58
2015-07-02,31.32
2015-07-06,30.549999
2015-07-07,31.15
2015-07-08,29.91
2015-07-09,29.93
2015-07-10,29.280001000000002
2015-07-13,29.440001000000002
2015-07-14,31.0
2015-07-15,30.030001000000002
2015-07-16,30.75
2015-07-17,30.360001
2015-07-20,29.07
2015-07-21,28.940001000000002
2015-07-22,27.84
2015-07-23,27.709999
2015-07-24,24.709999
2015-07-27,23.790001
2015-07-28,24.42
2015-07-29,24.82
2015-07-30,25.0
2015-07-31,24.790001
2015-08-03,24.07
2015-08-04,25.290001
2015-08-05,24.969998999999998
2015-08-06,25.26
2015-08-07,23.719998999999998
2015-08-10,25.23
2015-08-11,24.75
2015-08-12,24.709999
2015-08-13,23.879998999999998
2015-08-14,23.41
2015-08-17,23.299999
2015-08-18,23.290001
2015-08-19,22.17
2015-08-20,21.0
2015-08-21,19.610001
2015-08-24,18.35
2015-08-25,17.75
2015-08-26,18.48
2015-08-27,19.690001000000002
2015-08-28,21.25
2015-08-31,22.32
2015-09-01,21.620001000000002
2015-09-02,20.950001
2015-09-03,21.719998999999998
2015-09-04,21.280001000000002
2015-09-08,22.07
2015-09-09,21.780001000000002
2015-09-10,21.889999
2015-09-11,21.08
2015-09-14,21.299999
2015-09-15,22.01
2015-09-16,22.639999
2015-09-17,22.219998999999998
2015-09-18,21.43
2015-09-21,21.1
2015-09-22,20.440001000000002
2015-09-23,19.99
2015-09-24,18.93
2015-09-25,18.389999
2015-09-28,17.02
2015-09-29,17.0
2015-09-30,18.0
2015-10-01,17.870001000000002
2015-10-02,19.219998999999998
2015-10-05,20.66
2015-10-06,23.040001
2015-10-07,22.790001
2015-10-08,23.540001
2015-10-09,23.98
2015-10-12,23.030001000000002
2015-10-13,22.9
2015-10-14,23.34
2015-10-15,23.940001000000002
2015-10-16,23.33
2015-10-19,22.610001
2015-10-20,22.870001000000002
2015-10-21,22.49
2015-10-22,22.940001000000002
2015-10-23,22.610001
2015-10-26,22.049999
2015-10-27,20.530001000000002
2015-10-28,20.959999
2015-10-29,21.120001000000002
2015-10-30,21.74
2015-11-02,22.52
2015-11-03,23.059998999999998
2015-11-04,12.6
2015-11-05,11.99
2015-11-06,11.87
2015-11-09,11.34
2015-11-10,11.71
2015-11-11,11.58
2015-11-12,11.49
2015-11-13,11.19
2015-11-16,11.43
2015-11-17,11.0
2015-11-18,11.02
2015-11-19,10.87
2015-11-20,10.48
2015-11-23,10.48
2015-11-24,10.85
2015-11-25,10.91
2015-11-27,10.68
2015-11-30,10.57
2015-12-01,10.88
2015-12-02,10.19
2015-12-03,10.06
2015-12-04,9.53
2015-12-07,8.41
2015-12-08,8.12
2015-12-09,8.3
2015-12-10,8.32
2015-12-11,7.56
2015-12-14,7.28
2015-12-15,7.54
2015-12-16,7.75
2015-12-17,7.44
2015-12-18,7.37
2015-12-21,7.3
2015-12-22,7.52
2015-12-23,8.01
2015-12-24,7.77
2015-12-28,7.34
2015-12-29,7.36
2015-12-30,7.21
2015-12-31,7.52
2016-01-04,7.46
2016-01-05,7.32
2016-01-06,6.68
2016-01-07,6.09
2016-01-08,6.1
2016-01-11,5.82
2016-01-12,5.78
2016-01-13,5.25
2016-01-14,5.6
2016-01-15,5.29
2016-01-19,4.84
2016-01-20,4.6
2016-01-21,5.39
2016-01-22,5.7
2016-01-25,4.85
2016-01-26,5.07
2016-01-27,5.26
2016-01-28,5.79
2016-01-29,6.0
2016-02-01,5.74
2016-02-02,4.93
2016-02-03,5.18
2016-02-04,5.19
2016-02-05,5.07
2016-02-08,4.81
2016-02-09,4.36
2016-02-10,4.29
2016-02-11,4.01
2016-02-12,4.23
2016-02-16,4.19
2016-02-17,4.38
2016-02-18,4.31
2016-02-19,3.95
2016-02-22,4.25
2016-02-23,3.89
2016-02-24,4.06
2016-02-25,3.73
2016-02-26,3.99
2016-02-29,3.99
2016-03-01,4.55
2016-03-02,5.29
2016-03-03,5.56
2016-03-04,6.09
2016-03-07,6.34
2016-03-08,5.68
2016-03-09,5.92
2016-03-10,5.61
2016-03-11,6.64
2016-03-14,6.24
2016-03-15,6.02
2016-03-16,6.62
2016-03-17,6.87
2016-03-18,6.8
2016-03-21,7.02
2016-03-22,6.93
2016-03-23,6.69
2016-03-24,6.9
2016-03-28,6.99
2016-03-29,7.21
2016-03-30,7.55
2016-03-31,8.0
2016-04-01,6.84
2016-04-04,6.7
2016-04-05,6.64
2016-04-06,7.02
2016-04-07,6.96
2016-04-08,7.29
2016-04-11,7.39
2016-04-12,7.8
2016-04-13,8.0
2016-04-14,7.9
2016-04-15,7.94
2016-04-18,7.68
2016-04-19,7.88
2016-04-20,8.53
2016-04-21,8.52
2016-04-22,9.18
2016-04-25,8.8
2016-04-26,9.05
2016-04-27,9.59
2016-04-28,9.42
2016-04-29,9.85
2016-05-02,9.67
2016-05-03,6.12
2016-05-04,7.47
2016-05-05,6.89
2016-05-06,7.34
2016-05-09,6.49
2016-05-10,6.95
2016-05-11,6.8
2016-05-12,6.93
2016-05-13,6.56
2016-05-16,6.8
2016-05-17,6.92
2016-05-18,6.83
2016-05-19,6.74
2016-05-20,6.93
2016-05-23,6.9
2016-05-24,6.92
2016-05-25,7.3
2016-05-26,7.21
2016-05-27,7.34
2016-05-31,7.63
2016-06-01,7.63
2016-06-02,7.67
2016-06-03,7.82
2016-06-06,8.62
2016-06-07,8.82
2016-06-08,8.87
2016-06-09,8.69
2016-06-10,8.34
2016-06-13,8.39
2016-06-14,8.23
2016-06-15,8.29
2016-06-16,7.93
2016-06-17,8.32
2016-06-20,8.58
2016-06-21,8.75
2016-06-22,8.62
2016-06-23,9.11
2016-06-24,8.58
2016-06-27,8.02
2016-06-28,8.83
2016-06-29,9.3
2016-06-30,9.42
2016-07-01,10.07
2016-07-05,9.31
2016-07-06,9.7
2016-07-07,9.43
2016-07-08,9.99
2016-07-11,9.87
2016-07-12,10.66
2016-07-13,9.79
2016-07-14,9.96
2016-07-15,9.84
2016-07-18,9.94
2016-07-19,9.61
2016-07-20,9.69
2016-07-21,9.53
2016-07-22,9.44
2016-07-25,9.21
2016-07-26,9.37
2016-07-27,9.05
2016-07-28,8.82
2016-07-29,8.91
2016-08-01,8.41
2016-08-02,8.57
2016-08-03,8.99
2016-08-04,9.44
2016-08-05,10.48
2016-08-08,10.75
2016-08-09,10.85
2016-08-10,10.91
2016-08-11,11.25
2016-08-12,11.22
2016-08-15,11.75
2016-08-16,11.58
2016-08-17,11.62
2016-08-18,11.92
2016-08-19,11.79
2016-08-22,11.76
2016-08-23,11.77
2016-08-24,11.53
2016-08-25,11.5
2016-08-26,11.59
2016-08-29,11.63
2016-08-30,11.15
2016-08-31,11.02
2016-09-01,11.21
2016-09-02,11.51
2016-09-06,11.77
2016-09-07,11.96
2016-09-08,12.27
2016-09-09,11.27
2016-09-12,11.36
2016-09-13,10.66
2016-09-14,10.84
2016-09-15,10.99
2016-09-16,11.22
2016-09-19,11.01
2016-09-20,11.0
2016-09-21,11.75
2016-09-22,12.26
2016-09-23,11.69
2016-09-26,11.86
2016-09-27,11.57
2016-09-28,12.55
2016-09-29,12.56
2016-09-30,13.08
2016-10-03,13.03
2016-10-04,12.7
2016-10-05,13.11
2016-10-06,13.13
2016-10-07,12.95
2016-10-10,13.28
2016-10-11,13.07
2016-10-12,12.84
2016-10-13,12.59
2016-10-14,12.39
2016-10-17,12.5
2016-10-18,12.55
2016-10-19,12.85
2016-10-20,12.7
2016-10-21,12.5
2016-10-24,12.5
2016-10-25,12.25
2016-10-26,11.9
2016-10-27,11.65
2016-10-28,11.4
2016-10-31,11.6
2016-11-01,12.0
2016-11-02,11.2
2016-11-03,11.0
2016-11-04,10.95
2016-11-07,11.1
2016-11-08,11.15
2016-11-09,12.0
2016-11-10,12.35
2016-11-11,12.9
2016-11-14,12.5
2016-11-15,12.85
2016-11-16,12.85
2016-11-17,13.65
2016-11-18,13.25
2016-11-21,13.7
2016-11-22,13.5
2016-11-23,13.9
2016-11-25,13.65
2016-11-28,13.45
2016-11-29,13.2
