Date,SBL
2014-11-04,355.136993
2014-11-05,361.04599
2014-11-06,350.408997
2014-11-07,7.25
2014-11-10,339.77301
2014-11-11,348.636993
2014-11-12,344.5
2014-11-13,355.136993
2014-11-14,7.17
2014-11-17,343.317993
2014-11-18,336.817993
2014-11-19,337.408997
2014-11-20,339.77301
2014-11-21,6.95
2014-11-24,339.77301
2014-11-25,342.727997
2014-11-26,342.727997
2014-11-28,6.25
2014-12-01,331.5
2014-12-02,335.636993
2014-12-03,339.77301
2014-12-04,336.817993
2014-12-05,6.95
2014-12-08,338.0
2014-12-09,338.0
2014-12-10,336.817993
2014-12-11,350.408997
2014-12-12,6.79
2014-12-15,387.04599
2014-12-16,383.5
2014-12-17,381.136993
2014-12-18,381.136993
2014-12-19,6.9
2014-12-22,365.182007
2014-12-23,362.817993
2014-12-24,371.091003
2014-12-26,7.09
2014-12-29,385.27301
2014-12-30,385.27301
2014-12-31,382.317993
2015-01-02,7.61
2015-01-05,387.04599
2015-01-06,388.817993
2015-01-07,390.0
2015-01-08,392.364014
2015-01-09,7.11
2015-01-12,393.54599
2015-01-13,393.54599
2015-01-14,392.364014
2015-01-15,392.364014
2015-01-16,7.0
2015-01-20,405.954987
2015-01-21,405.954987
2015-01-22,400.636993
2015-01-23,7.24
2015-01-26,411.27301
2015-01-27,407.727997
2015-01-28,417.77301
2015-01-29,415.408997
2015-01-30,7.0
2015-02-02,421.31799299999994
2015-02-03,418.954987
2015-02-04,425.454987
2015-02-05,413.636993
2015-02-06,6.8
2015-02-09,414.817993
2015-02-10,413.636993
2015-02-11,413.636993
2015-02-12,413.04599
2015-02-13,7.08
2015-02-17,413.636993
2015-02-18,413.04599
2015-02-19,413.04599
2015-02-20,7.05
2015-02-23,403.591003
2015-02-24,404.77301
2015-02-25,400.636993
2015-02-26,404.182007
2015-02-27,6.75
2015-03-02,407.727997
2015-03-03,407.727997
2015-03-04,413.04599
2015-03-05,413.04599
2015-03-06,6.99
2015-03-09,413.04599
2015-03-10,410.091003
2015-03-11,406.54599
2015-03-12,405.364014
2015-03-13,6.7
2015-03-16,395.317993
2015-03-17,392.954987
2015-03-18,391.182007
2015-03-19,404.77301
2015-03-20,6.4
2015-03-23,388.227997
2015-03-24,388.817993
2015-03-25,390.0
2015-03-26,385.864014
2015-03-27,6.0
2015-03-30,384.091003
2015-03-31,392.954987
2015-04-01,387.04599
2015-04-02,391.182007
2015-04-06,384.091003
2015-04-07,385.864014
2015-04-08,396.5
2015-04-09,400.636993
2015-04-10,5.93
2015-04-13,405.954987
2015-04-14,405.954987
2015-04-15,401.817993
2015-04-16,403.591003
2015-04-17,6.49
2015-04-20,412.454987
2015-04-21,413.636993
2015-04-22,408.317993
2015-04-23,407.727997
2015-04-24,6.05
2015-04-27,407.727997
2015-04-28,407.727997
2015-04-29,407.727997
2015-04-30,407.727997
2015-05-01,6.02
2015-05-04,407.727997
2015-05-05,407.727997
2015-05-06,407.727997
2015-05-07,407.727997
2015-05-08,6.1
2015-05-11,407.727997
2015-05-12,407.727997
2015-05-13,407.727997
2015-05-14,407.727997
2015-05-15,5.8
2015-05-18,407.727997
2015-05-19,407.727997
2015-05-20,407.727997
2015-05-21,407.727997
2015-05-22,5.05
2015-05-26,366.954987
2015-05-27,342.727997
2015-05-28,349.817993
2015-05-29,5.1
2015-06-01,369.317993
2015-06-02,372.27301
2015-06-03,384.682007
2015-06-04,383.5
2015-06-05,0.005
2015-06-08,398.864014
2015-06-09,412.454987
2015-06-10,402.408997
2015-06-11,391.77301
2015-06-12,5.6
2015-06-15,390.0
2015-06-16,389.408997
2015-06-17,389.408997
2015-06-18,389.408997
2015-06-19,5.56
2015-06-22,390.0
2015-06-23,389.408997
2015-06-24,388.817993
2015-06-25,392.954987
2015-06-26,2.917
2015-06-29,392.954987
2015-06-30,394.136993
2015-07-01,392.364014
2015-07-02,393.54599
2015-07-06,386.454987
2015-07-07,392.954987
2015-07-08,391.77301
2015-07-09,390.0
2015-07-10,6.46
2015-07-13,394.136993
2015-07-14,394.136993
2015-07-15,395.908997
2015-07-16,400.636993
2015-07-17,3.487
2015-07-20,400.636993
2015-07-21,400.636993
2015-07-22,407.136993
2015-07-23,447.31799299999994
2015-07-24,7.85
2015-07-27,455.0
2015-07-28,451.454987
2015-07-29,446.72799699999996
2015-07-30,446.13699299999996
2015-07-31,7.2
2015-08-03,442.591003
2015-08-04,443.18200700000006
2015-08-05,439.04599
2015-08-06,444.36401399999994
2015-08-07,7.62
2015-08-10,460.31799299999994
2015-08-11,449.091003
2015-08-12,452.04599
2015-08-13,456.18200700000006
2015-08-14,8.51
2015-08-17,499.319
2015-08-18,514.091003
2015-08-19,515.27301
2015-08-20,517.046021
2015-08-21,704.1669919999999
2015-08-24,508.18200700000006
2015-08-25,508.77300999999994
2015-08-26,500.5
2015-08-27,499.319
2015-08-28,704.1669919999999
2015-08-31,502.27300999999994
2015-09-01,499.319
2015-09-02,493.408997
2015-09-03,493.408997
2015-09-04,704.1669919999999
2015-09-08,481.591003
2015-09-09,476.27300999999994
2015-09-10,472.72799699999996
2015-09-11,6.99
2015-09-14,486.319
2015-09-15,492.22799699999996
2015-09-16,490.454987
2015-09-17,481.591003
2015-09-18,6.9
2015-09-21,481.591003
2015-09-22,463.86401399999994
2015-09-23,472.13699299999996
2015-09-24,472.13699299999996
2015-09-25,6.89
2015-09-28,472.13699299999996
2015-09-29,459.72799699999996
2015-09-30,467.408997
2015-10-01,466.81799299999994
2015-10-02,6.51
2015-10-05,466.81799299999994
2015-10-06,466.81799299999994
2015-10-07,466.81799299999994
2015-10-08,466.81799299999994
2015-10-09,6.5
2015-10-12,466.81799299999994
2015-10-13,466.81799299999994
2015-10-14,466.81799299999994
2015-10-15,466.81799299999994
2015-10-16,6.87
2015-10-19,427.22799699999996
2015-10-20,427.22799699999996
2015-10-21,427.22799699999996
2015-10-22,427.22799699999996
2015-10-23,6.95
2015-10-26,427.22799699999996
2015-10-27,401.817993
2015-10-28,401.817993
2015-10-29,401.817993
2015-10-30,6.27
2015-11-02,404.77301
2015-11-03,398.864014
2015-11-04,398.864014
2015-11-05,396.5
2015-11-06,6.64
2015-11-09,403.0
2015-11-10,405.364014
2015-11-11,405.364014
2015-11-12,405.364014
2015-11-13,6.48
2015-11-16,398.864014
2015-11-17,398.864014
2015-11-18,400.636993
2015-11-19,398.27301
2015-11-20,6.49
2015-11-23,390.591003
2015-11-24,391.182007
2015-11-25,391.182007
2015-11-27,6.65
2015-11-30,360.454987
2015-12-01,381.727997
2015-12-02,373.454987
2015-12-03,376.408997
2015-12-04,5.6
2015-12-07,395.908997
2015-12-08,408.317993
2015-12-09,414.227997
2015-12-10,413.04599
2015-12-11,6.17
2015-12-14,412.454987
2015-12-15,411.27301
2015-12-16,404.89099100000004
2015-12-17,400.636993
2015-12-18,6.15
2015-12-21,426.164001
2015-12-22,436.091003
2015-12-23,437.509003
2015-12-24,437.509003
2015-12-28,425.454987
2015-12-29,426.164001
2015-12-30,426.164001
2015-12-31,426.164001
2016-01-04,423.328003
2016-01-05,421.200012
2016-01-06,421.908997
2016-01-07,421.908997
2016-01-08,5.55
2016-01-11,421.908997
2016-01-12,421.908997
2016-01-13,421.908997
2016-01-14,421.908997
2016-01-15,5.38
2016-01-19,421.908997
2016-01-20,421.908997
2016-01-21,421.908997
2016-01-22,5.51
2016-01-25,421.908997
2016-01-26,421.908997
2016-01-27,421.908997
2016-01-28,421.908997
2016-01-29,6.0
2016-02-01,421.908997
2016-02-02,421.908997
2016-02-03,421.908997
2016-02-04,421.908997
2016-02-05,7.56
2016-02-08,421.908997
2016-02-09,421.908997
2016-02-10,7.13
2016-02-11,421.908997
2016-02-12,7.16
2016-02-16,421.908997
2016-02-17,421.908997
2016-02-18,421.908997
2016-02-19,7.46
2016-02-22,421.908997
2016-02-23,421.908997
2016-02-24,421.908997
2016-02-25,421.908997
2016-02-26,7.5
2016-02-29,421.908997
2016-03-01,421.908997
2016-03-02,421.908997
2016-03-03,421.908997
2016-03-04,7.54
2016-03-07,421.908997
2016-03-08,421.908997
2016-03-09,421.908997
2016-03-10,421.908997
2016-03-11,7.12
2016-03-14,421.908997
2016-03-15,421.908997
2016-03-16,421.908997
2016-03-17,421.908997
2016-03-18,7.5
2016-03-21,421.908997
2016-03-22,421.908997
2016-03-23,421.908997
2016-03-24,421.908997
2016-03-28,421.908997
2016-03-29,421.908997
2016-03-30,421.908997
2016-03-31,421.908997
2016-04-01,7.7
2016-04-04,7.78
2016-04-05,421.908997
2016-04-06,421.908997
2016-04-07,421.908997
2016-04-08,8.11
2016-04-11,421.908997
2016-04-12,421.908997
2016-04-13,421.908997
2016-04-14,421.908997
2016-04-15,7.9
2016-04-18,421.908997
2016-04-19,421.908997
2016-04-20,421.908997
2016-04-21,421.908997
2016-04-22,8.0
2016-04-25,421.908997
2016-04-26,421.908997
2016-04-27,421.908997
2016-04-28,421.908997
2016-04-29,8.35
2016-05-02,421.908997
2016-05-03,421.908997
2016-05-04,421.908997
2016-05-05,421.908997
2016-05-06,8.3
2016-05-09,421.908997
2016-05-10,421.908997
2016-05-11,421.908997
2016-05-12,421.908997
2016-05-13,8.0
2016-05-16,421.908997
2016-05-17,421.908997
2016-05-18,421.908997
2016-05-19,421.908997
2016-05-20,8.34
2016-05-23,421.908997
2016-05-24,421.908997
2016-05-25,421.908997
2016-05-26,421.908997
2016-05-27,8.25
2016-05-31,421.908997
2016-06-01,421.908997
2016-06-02,421.908997
2016-06-03,8.25
2016-06-06,421.908997
2016-06-07,421.908997
2016-06-08,421.908997
2016-06-09,421.908997
2016-06-10,8.0
2016-06-13,421.908997
2016-06-14,421.908997
2016-06-15,421.908997
2016-06-16,421.908997
2016-06-17,8.0
2016-06-20,421.908997
2016-06-21,421.908997
2016-06-22,421.908997
2016-06-23,421.908997
2016-06-24,8.25
2016-06-27,421.908997
2016-06-28,421.908997
2016-06-29,421.908997
2016-06-30,421.908997
2016-07-01,7.65
2016-07-05,421.908997
2016-07-06,421.908997
2016-07-07,421.908997
2016-07-08,7.67
2016-07-11,463.746002
2016-07-12,509.837006
2016-07-13,560.182007
2016-07-14,616.200012
2016-07-15,7.49
2016-07-18,744.546021
2016-07-19,819.0009769999999
2016-07-20,861.5460210000001
2016-07-21,872.182007
2016-07-22,7.75
2016-07-25,943.09198
2016-07-26,1003.3599849999999
2016-07-27,981.3820189999999
2016-07-28,978.5460210000001
2016-07-29,7.89
2016-08-01,958.692017
2016-08-02,956.564026
2016-08-03,946.637024
2016-08-04,914.728027
2016-08-05,7.17
2016-08-08,844.528015
2016-08-09,918.27301
2016-08-10,918.27301
2016-08-11,914.728027
2016-08-12,7.5
2016-08-15,883.528015
2016-08-16,896.2919919999999
2016-08-17,899.1279910000001
2016-08-18,899.1279910000001
2016-08-19,7.5
2016-08-22,885.6550289999999
2016-08-23,875.018982
2016-08-24,886.3640140000001
2016-08-25,886.3640140000001
2016-08-26,7.49
2016-08-29,943.801025
2016-08-30,946.637024
2016-08-31,955.8549800000001
2016-09-01,953.728027
2016-09-02,7.2
2016-09-06,992.728027
2016-09-07,984.218994
2016-09-08,984.218994
2016-09-09,8.0
2016-09-12,977.1279910000001
2016-09-13,977.1279910000001
2016-09-14,977.836975
2016-09-15,977.836975
2016-09-16,8.29
2016-09-19,965.0729980000001
2016-09-20,943.801025
2016-09-21,943.09198
2016-09-22,936.0009769999999
2016-09-23,7.79
2016-09-26,917.564026
2016-09-27,916.8549800000001
2016-09-28,914.728027
2016-09-29,919.692017
2016-09-30,8.04
2016-10-03,774.3280030000001
2016-10-04,775.0369870000001
2016-10-05,772.909973
2016-10-06,786.382019
2016-10-07,8.0
2016-10-10,786.382019
2016-10-11,786.382019
2016-10-12,786.382019
2016-10-13,786.382019
2016-10-14,7.87
2016-10-17,767.237
2016-10-18,765.81897
2016-10-19,765.81897
2016-10-20,765.81897
2016-10-21,7.5
2016-10-24,743.836975
2016-10-25,738.164001
2016-10-26,733.909973
2016-10-27,742.419006
2016-10-28,7.0
2016-10-31,7.2
2016-11-01,7.37
2016-11-02,7.4
2016-11-03,751.637024
2016-11-04,7.2
2016-11-07,751.637024
2016-11-08,737.455017
2016-11-09,723.27301
2016-11-10,728.945984
2016-11-11,7.5
2016-11-14,762.27301
2016-11-15,755.890991
2016-11-16,755.182007
2016-11-17,752.346008
2016-11-18,7.44
2016-11-21,729.655029
2016-11-22,716.890991
2016-11-23,691.364014
2016-11-25,7.45
2016-11-28,677.182007
2016-11-29,700.5819700000001
2016-11-30,723.27301
2016-12-01,727.528015
2016-12-02,7.5
2016-12-05,730.364014
2016-12-06,736.0369870000001
2016-12-07,734.6190190000001
2016-12-08,733.909973
2016-12-09,7.2
2016-12-12,706.963989
2016-12-13,706.963989
2016-12-14,709.091003
2016-12-15,719.728027
2016-12-16,7.49
2016-12-19,718.3099980000001
2016-12-20,709.091003
2016-12-21,700.5819700000001
2016-12-22,702.0
2016-12-23,7.5
2016-12-27,658.0369870000001
2016-12-28,666.546021
2016-12-29,677.182007
2016-12-30,7.26
2017-01-03,694.909973
2017-01-04,687.1099849999999
2017-01-05,693.491028
2017-01-06,7.3
2017-01-09,694.200012
2017-01-10,702.0
2017-01-11,695.6190190000001
2017-01-12,706.255005
2017-01-13,7.5
2017-01-17,704.836975
2017-01-18,702.710022
2017-01-19,699.164001
2017-01-20,7.25
2017-01-23,695.6190190000001
2017-01-24,695.6190190000001
2017-01-25,680.728027
2017-01-26,673.637024
2017-01-27,7.58
2017-01-30,635.346008
2017-01-31,638.182007
2017-02-01,654.491028
2017-02-02,464.454987
2017-02-03,8.17
2017-02-06,439.63699299999996
2017-02-07,436.091003
2017-02-08,431.127991
2017-02-09,422.618011
2017-02-10,8.11
2017-02-13,402.764008
2017-02-14,404.182007
2017-02-15,411.27301
2017-02-16,412.69101
2017-02-17,8.1
2017-02-21,416.946014
2017-02-22,404.182007
2017-02-23,404.182007
2017-02-24,8.0
2017-02-27,394.963989
2017-02-28,382.908997
2017-03-01,382.908997
2017-03-02,396.38198900000003
2017-03-03,7.79
2017-03-06,413.399994
2017-03-07,404.182007
2017-03-08,404.182007
2017-03-09,407.01800499999996
2017-03-10,7.95
2017-03-13,404.182007
2017-03-14,403.472992
2017-03-15,404.182007
2017-03-16,407.727997
2017-03-17,7.89
2017-03-20,419.782013
2017-03-21,436.091003
2017-03-22,443.89099100000004
2017-03-23,446.01800499999996
2017-03-24,7.09
2017-03-27,456.65499900000003
2017-03-28,496.36401399999994
2017-03-29,485.72799699999996
2017-03-30,482.18200700000006
2017-03-31,7.99
2017-04-03,514.091003
2017-04-04,514.091003
2017-04-05,514.091003
2017-04-06,513.382019
2017-04-07,7.0
2017-04-10,524.728027
2017-04-11,549.546021
2017-04-12,592.799988
2017-04-13,549.546021
2017-04-17,530.400024
2017-04-18,520.473022
2017-04-19,531.81897
2017-04-20,531.81897
2017-04-21,7.65
2017-04-24,524.728027
2017-04-25,516.927979
2017-04-26,511.96398899999997
2017-04-27,507.0
2017-04-28,7.01
2017-05-01,497.07299800000004
2017-05-02,496.36401399999994
2017-05-03,503.454987
2017-05-04,496.36401399999994
2017-05-05,6.51
2017-05-08,475.091003
2017-05-09,478.63699299999996
2017-05-10,478.63699299999996
2017-05-11,485.72799699999996
2017-05-12,7.25
2017-05-15,480.764008
2017-05-16,478.63699299999996
2017-05-17,482.18200700000006
2017-05-18,477.928009
2017-05-19,7.25
2017-05-22,477.21899400000007
2017-05-23,488.56399500000003
2017-05-24,486.43701200000004
2017-05-25,486.43701200000004
2017-05-26,7.2
2017-05-30,365.89099100000004
2017-05-31,365.89099100000004
2017-06-01,368.01800499999996
2017-06-02,7.02
2017-06-05,366.600006
2017-06-06,375.817993
2017-06-07,368.727997
2017-06-08,370.855011
2017-06-09,7.0
2017-06-12,358.799988
2017-06-13,358.091003
2017-06-14,361.636993
2017-06-15,358.091003
2017-06-16,6.34
2017-06-19,350.29098500000003
2017-06-20,343.908997
2017-06-21,348.164001
2017-06-22,343.908997
2017-06-23,6.56
2017-06-26,343.908997
2017-06-27,341.782013
2017-06-28,336.817993
2017-06-29,336.817993
2017-06-30,7.15
2017-07-03,329.72699
2017-07-05,327.600006
2017-07-06,333.27301
2017-07-07,6.5
2017-07-10,344.61801099999997
2017-07-11,347.454987
2017-07-12,343.908997
2017-07-13,343.908997
2017-07-14,6.9
2017-07-17,346.746002
2017-07-18,351.0
2017-07-19,344.61801099999997
2017-07-20,346.036987
2017-07-21,6.64
2017-07-24,338.946014
2017-07-25,337.527008
2017-07-26,336.817993
2017-07-27,330.43701200000004
2017-07-28,7.55
2017-07-31,333.27301
2017-08-01,334.69101
2017-08-02,334.69101
2017-08-03,334.69101
2017-08-04,6.9
2017-08-07,333.27301
2017-08-08,333.27301
2017-08-09,329.01800499999996
2017-08-10,323.346008
2017-08-11,7.69
2017-08-14,317.673004
2017-08-15,316.255005
2017-08-16,319.091003
2017-08-17,316.963989
2017-08-18,6.15
2017-08-21,311.29098500000003
2017-08-22,314.83700600000003
2017-08-23,314.83700600000003
2017-08-24,312.70901499999997
2017-08-25,7.55
2017-08-28,305.61801099999997
2017-08-29,305.61801099999997
2017-08-30,302.782013
2017-08-31,302.072998
2017-09-01,7.46
2017-09-05,299.237
2017-09-06,297.817993
2017-09-07,299.237
2017-09-08,7.19
2017-09-11,297.817993
2017-09-12,290.72699
2017-09-13,292.855011
2017-09-14,297.10900899999996
2017-09-15,7.0
2017-09-18,301.364014
2017-09-19,301.364014
2017-09-20,304.200012
2017-09-21,304.200012
2017-09-22,6.76
2017-09-25,302.782013
2017-09-26,302.782013
2017-09-27,302.782013
2017-09-28,302.782013
2017-09-29,7.0
2017-10-02,302.782013
2017-10-03,301.364014
2017-10-04,293.56399500000003
2017-10-05,293.56399500000003
2017-10-06,6.02
2017-10-09,293.56399500000003
2017-10-10,287.89099100000004
2017-10-11,287.182007
2017-10-12,283.636993
2017-10-13,6.99
2017-10-16,294.98199500000004
2017-10-17,295.69101
2017-10-18,296.399994
2017-10-19,296.399994
2017-10-20,7.36
2017-10-23,299.946014
2017-10-24,295.69101
2017-10-25,295.69101
2017-10-26,295.69101
2017-10-27,6.75
2017-10-30,292.14599599999997
2017-10-31,290.01800499999996
2017-11-01,288.600006
2017-11-02,288.600006
2017-11-03,7.4
2017-11-06,276.54599
2017-11-07,274.417999
2017-11-08,269.454987
2017-11-09,270.87298599999997
2017-11-10,7.18
2017-11-13,277.255005
2017-11-14,276.54599
2017-11-15,276.54599
2017-11-16,276.54599
2017-11-17,6.99
2017-11-20,267.326996
2017-11-21,267.326996
2017-11-22,273.0
2017-11-24,6.99
2017-11-27,282.217987
2017-11-28,279.38198900000003
2017-11-29,280.091003
2017-11-30,280.091003
2017-12-01,6.99
2017-12-04,280.799988
2017-12-05,278.673004
2017-12-06,280.091003
2017-12-07,280.091003
2017-12-08,6.22
2017-12-11,277.963989
2017-12-12,274.417999
2017-12-13,273.70901499999997
2017-12-14,273.70901499999997
2017-12-15,7.0
2017-12-18,269.454987
2017-12-19,269.454987
2017-12-20,269.454987
2017-12-21,264.490997
2017-12-22,6.96
2017-12-26,262.364014
2017-12-27,257.399994
2017-12-28,253.854996
2017-12-29,6.96
2018-01-02,255.272995
2018-01-03,250.309006
2018-01-04,250.309006
2018-01-05,7.5
2018-01-08,259.527008
2018-01-09,270.87298599999997
2018-01-10,268.036987
2018-01-11,268.036987
2018-01-12,7.01
2018-01-16,262.364014
2018-01-17,262.364014
2018-01-18,262.364014
2018-01-19,6.51
2018-01-22,259.527008
2018-01-23,255.272995
2018-01-24,262.364014
2018-01-25,263.782013
2018-01-26,6.6
2018-01-29,268.746002
2018-01-30,268.746002
2018-01-31,268.036987
2018-02-01,262.364014
2018-02-02,
2018-02-05,262.364014
2018-02-06,260.5
2018-02-07,260.5
2018-02-08,262.01901200000003
2018-02-09,
2018-02-12,262.778015
2018-02-13,262.778015
2018-02-14,265.057007
2018-02-15,276.449005
2018-02-16,
2018-02-20,270.37298599999997
2018-02-21,271.891998
2018-02-22,276.449005
2018-02-23,
2018-02-26,268.85400400000003
2018-02-27,270.37298599999997
2018-02-28,267.334991
2018-03-01,267.334991
2018-03-02,
2018-03-05,256.277008
2018-03-06,257.14300499999996
2018-03-07,263.20300299999997
2018-03-08,263.20300299999997
2018-03-09,
2018-03-12,257.14300499999996
2018-03-13,264.934998
2018-03-14,259.73999
2018-03-15,259.73999
2018-03-16,
2018-03-19,259.73999
2018-03-20,257.14300499999996
2018-03-21,252.813995
2018-03-22,251.082001
2018-03-23,
2018-03-26,243.289993
2018-03-27,254.544998
2018-03-28,257.14300499999996
2018-03-29,264.069
2018-04-02,258.87399300000004
2018-04-03,259.73999
2018-04-04,266.666992
2018-04-05,268.39801
2018-04-06,
2018-04-09,268.39801
2018-04-10,268.39801
2018-04-11,265.800995
2018-04-12,264.069
2018-04-13,
2018-04-16,266.666992
2018-04-17,274.45901499999997
2018-04-18,283.983002
2018-04-19,294.372009
2018-04-20,
2018-04-23,308.225006
2018-04-24,308.225006
2018-04-25,305.627991
2018-04-26,305.627991
2018-04-27,
2018-04-30,299.566986
2018-05-01,299.566986
2018-05-02,296.97000099999997
2018-05-03,296.97000099999997
2018-05-04,
2018-05-07,298.700989
2018-05-08,297.835999
2018-05-09,294.372009
2018-05-10,294.372009
2018-05-11,
2018-05-14,290.042999
2018-05-15,289.177002
2018-05-16,290.042999
2018-05-17,290.042999
2018-05-18,
2018-05-21,288.31201200000004
2018-05-22,286.579987
2018-05-23,283.983002
2018-05-24,282.25100699999996
2018-05-25,
2018-05-29,284.847992
2018-05-30,286.579987
2018-05-31,284.847992
2018-06-01,
2018-06-04,273.592987
2018-06-05,273.592987
2018-06-06,277.92199700000003
2018-06-07,272.72699
2018-06-08,
2018-06-11,270.996002
2018-06-12,270.130005
2018-06-13,270.130005
2018-06-14,272.72699
2018-06-15,
2018-06-18,270.130005
2018-06-19,265.800995
2018-06-20,263.20300299999997
2018-06-21,262.338013
2018-06-22,
2018-06-25,263.20300299999997
2018-06-26,258.009003
2018-06-27,256.277008
2018-06-28,259.73999
2018-06-29,
2018-07-02,255.410995
2018-07-03,258.009003
2018-07-05,263.20300299999997
2018-07-06,
2018-07-09,261.471985
2018-07-10,259.73999
2018-07-11,259.73999
2018-07-12,258.009003
2018-07-13,
2018-07-16,256.277008
2018-07-17,256.277008
2018-07-18,259.73999
2018-07-19,259.73999
2018-07-20,
2018-07-23,259.73999
2018-07-24,259.73999
2018-07-25,259.73999
2018-07-26,259.73999
2018-07-27,
2018-07-30,256.277008
2018-07-31,255.410995
2018-08-01,256.277008
2018-08-02,258.009003
2018-08-03,
2018-08-06,264.069
2018-08-07,264.069
2018-08-08,267.532013
2018-08-09,264.069
2018-08-10,
2018-08-13,264.069
2018-08-14,265.800995
2018-08-15,274.45901499999997
2018-08-16,278.78799399999997
2018-08-17,
2018-08-20,270.996002
2018-08-21,270.996002
2018-08-22,270.996002
2018-08-23,269.264008
2018-08-24,
2018-08-27,
2018-08-28,264.934998
2018-08-29,266.666992
2018-08-30,271.860992
2018-08-31,
2018-09-04,282.25100699999996
2018-09-05,285.713989
2018-09-06,283.983002
2018-09-07,
2018-09-10,276.190002
2018-09-11,277.92199700000003
2018-09-12,283.983002
2018-09-13,286.579987
2018-09-14,
2018-09-17,288.31201200000004
2018-09-18,285.713989
2018-09-19,
2018-09-20,284.847992
2018-09-21,
2018-09-24,
2018-09-25,297.835999
2018-09-26,298.700989
2018-09-27,294.372009
2018-09-28,
2018-10-01,287.446014
2018-10-02,285.713989
2018-10-03,282.25100699999996
2018-10-04,282.25100699999996
2018-10-05,
2018-10-08,277.92199700000003
2018-10-09,279.653992
2018-10-10,280.51901200000003
2018-10-11,285.713989
2018-10-12,
2018-10-15,291.774994
2018-10-16,291.774994
2018-10-17,
2018-10-18,
2018-10-19,
2018-10-22,294.372009
2018-10-23,296.97000099999997
2018-10-24,302.164001
2018-10-25,299.566986
2018-10-26,
2018-10-29,289.177002
2018-10-30,295.238007
2018-10-31,292.64099100000004
2018-11-01,289.177002
2018-11-02,
2018-11-05,289.177002
2018-11-06,289.177002
2018-11-07,289.177002
2018-11-08,289.177002
2018-11-09,
2018-11-12,281.38501
2018-11-13,284.847992
2018-11-14,283.117004
2018-11-15,283.117004
2018-11-16,
2018-11-19,278.78799399999997
2018-11-20,279.653992
2018-11-21,282.25100699999996
2018-11-23,
2018-11-26,270.996002
2018-11-27,272.72699
2018-11-28,270.996002
2018-11-29,270.996002
2018-11-30,
2018-12-03,264.069
2018-12-04,268.39801
2018-12-06,264.069
2018-12-07,
2018-12-10,265.800995
2018-12-11,262.338013
2018-12-12,261.471985
2018-12-13,266.666992
2018-12-14,
2018-12-17,278.78799399999997
2018-12-18,272.72699
2018-12-19,270.996002
2018-12-20,271.860992
2018-12-21,
2018-12-24,271.817993
2018-12-26,278.182007
2018-12-27,274.545013
2018-12-28,
2018-12-31,267.27301
2019-01-02,267.27301
2019-01-03,265.454987
2019-01-04,
2019-01-07,263.635986
2019-01-08,264.545013
2019-01-09,264.545013
2019-01-10,267.27301
2019-01-11,
2019-01-14,266.364014
2019-01-15,269.091003
2019-01-16,266.364014
2019-01-17,266.364014
2019-01-18,
2019-01-22,262.72699
2019-01-23,265.454987
2019-01-24,262.72699
2019-01-25,
2019-01-28,260.0
2019-01-29,260.0
2019-01-30,261.817993
2019-01-31,260.908997
2019-02-01,
2019-02-04,255.455002
2019-02-05,256.364014
2019-02-06,256.364014
2019-02-07,255.455002
2019-02-08,
2019-02-11,257.27301
2019-02-12,255.455002
2019-02-13,252.727005
2019-02-14,250.90899700000003
2019-02-15,
2019-02-19,254.544998
2019-02-20,248.18200699999997
2019-02-21,250.90899700000003
2019-02-22,
2019-02-25,250.90899700000003
2019-02-26,250.0
2019-02-27,251.81799300000003
2019-02-28,251.81799300000003
2019-03-01,
2019-03-04,249.09100299999997
2019-03-05,250.90899700000003
2019-03-06,253.636002
2019-03-07,255.455002
2019-03-08,
2019-03-11,263.635986
2019-03-12,270.908997
2019-03-13,266.364014
2019-03-14,266.364014
2019-03-15,
2019-03-18,266.364014
2019-03-19,265.454987
2019-03-20,265.454987
2019-03-21,259.091003
2019-03-22,
2019-03-25,258.182007
2019-03-26,260.908997
2019-03-27,260.908997
2019-03-28,260.0
2019-03-29,
2019-04-01,266.364014
2019-04-02,272.72699
2019-04-03,274.545013
2019-04-04,276.364014
2019-04-05,
2019-04-08,283.635986
2019-04-09,281.817993
2019-04-10,282.72699
2019-04-11,285.454987
2019-04-12,
2019-04-15,288.182007
2019-04-16,302.72699
2019-04-17,313.635986
2019-04-18,320.908997
2019-04-22,315.454987
2019-04-23,312.72699
2019-04-24,320.908997
2019-04-25,318.182007
2019-04-26,
2019-04-29,315.454987
2019-04-30,314.545013
2019-05-01,314.545013
2019-05-02,313.635986
2019-05-03,
2019-05-06,317.27301
2019-05-07,316.364014
2019-05-08,313.635986
2019-05-09,310.908997
2019-05-10,
2019-05-13,309.091003
2019-05-14,309.091003
2019-05-15,310.908997
2019-05-16,311.817993
2019-05-17,
2019-05-20,306.364014
2019-05-21,306.364014
2019-05-22,306.364014
2019-05-23,305.454987
2019-05-24,
2019-05-28,303.635986
2019-05-29,308.182007
2019-05-30,309.091003
2019-05-31,
2019-06-03,303.635986
2019-06-04,301.817993
2019-06-05,301.817993
2019-06-06,298.182007
2019-06-07,
2019-06-10,295.454987
2019-06-11,295.454987
2019-06-12,290.908997
2019-06-13,294.545013
2019-06-14,
2019-06-17,290.908997
2019-06-18,290.908997
2019-06-19,289.091003
2019-06-20,292.72699
2019-06-21,
2019-06-24,290.908997
2019-06-25,291.817993
2019-06-26,292.72699
2019-06-27,292.72699
