Date,UBS
2019-09-04,10.59
2019-09-05,10.81
2019-09-06,10.88
2019-09-09,11.14
2019-09-10,11.49
2019-09-11,11.58
2019-09-12,11.53
2019-09-13,11.73
2019-09-16,11.58
2019-09-17,11.44
2019-09-18,11.44
2019-09-19,11.52
2019-09-20,11.45
2019-09-23,11.35
2019-09-24,11.23
2019-09-25,11.23
2019-09-26,11.21
2019-09-27,11.32
2019-09-30,11.31
2019-10-01,11.14
2019-10-02,10.73
2019-10-03,10.63
2019-10-04,10.73
2019-10-07,10.68
2019-10-08,10.59
2019-10-09,10.58
2019-10-10,10.78
2019-10-11,11.1
2019-10-14,11.05
2019-10-15,11.26
2019-10-16,11.18
2019-10-17,11.26
2019-10-18,11.35
2019-10-21,11.54
2019-10-22,11.5
2019-10-23,11.64
2019-10-24,11.69
2019-10-25,11.77
2019-10-28,11.95
2019-10-29,12.08
2019-10-30,11.84
2019-10-31,11.77
2019-11-01,11.96
2019-11-04,12.33
2019-11-05,12.37
2019-11-06,12.37
2019-11-07,12.52
2019-11-08,12.41
2019-11-11,12.4
2019-11-12,12.33
2019-11-13,12.15
2019-11-14,12.15
2019-11-15,12.21
2019-11-18,12.21
2019-11-19,12.14
2019-11-20,12.05
2019-11-21,12.07
2019-11-22,12.22
2019-11-25,12.36
2019-11-26,12.2
2019-11-27,12.26
2019-11-29,12.15
2019-12-02,12.06
2019-12-03,11.87
2019-12-04,11.95
2019-12-05,11.99
2019-12-06,12.03
2019-12-09,12.02
2019-12-10,11.94
2019-12-11,11.91
2019-12-12,12.16
2019-12-13,12.27
2019-12-16,12.45
2019-12-17,12.56
2019-12-18,12.44
2019-12-19,12.45
2019-12-20,12.39
2019-12-23,12.43
2019-12-24,12.42
2019-12-26,12.48
2019-12-27,12.5
2019-12-30,12.58
2019-12-31,12.58
2020-01-02,12.92
2020-01-03,12.71
2020-01-06,12.68
2020-01-07,12.94
2020-01-08,13.11
2020-01-09,13.14
2020-01-10,12.98
2020-01-13,13.09
2020-01-14,13.14
2020-01-15,13.08
2020-01-16,13.2
2020-01-17,13.14
2020-01-21,12.51
2020-01-22,12.83
2020-01-23,12.81
2020-01-24,12.65
2020-01-27,12.46
2020-01-28,12.45
2020-01-29,12.52
2020-01-30,12.57
2020-01-31,12.37
2020-02-03,12.33
2020-02-04,12.46
2020-02-05,12.76
2020-02-06,12.87
2020-02-07,12.95
2020-02-10,13.06
2020-02-11,13.17
2020-02-12,13.4
2020-02-13,13.21
2020-02-14,13.12
2020-02-18,13.14
2020-02-19,13.15
2020-02-20,13.27
2020-02-21,12.94
2020-02-24,12.25
2020-02-25,11.82
2020-02-26,11.78
2020-02-27,11.28
2020-02-28,11.0
2020-03-02,11.26
2020-03-03,10.9
2020-03-04,11.12
2020-03-05,10.57
2020-03-06,10.46
2020-03-09,9.27
2020-03-10,10.02
2020-03-11,9.48
2020-03-12,8.29
2020-03-13,9.07
2020-03-16,7.65
2020-03-17,8.37
2020-03-18,8.09
2020-03-19,8.5
2020-03-20,8.16
2020-03-23,7.9
2020-03-24,8.96
2020-03-25,9.21
2020-03-26,9.87
2020-03-27,9.36
2020-03-30,9.52
2020-03-31,9.26
2020-04-01,8.9
2020-04-02,9.0
2020-04-03,8.84
2020-04-06,9.56
2020-04-07,9.59
2020-04-08,9.59
2020-04-09,10.05
2020-04-13,9.71
2020-04-14,9.9
2020-04-15,9.4
2020-04-16,9.19
2020-04-17,9.64
2020-04-20,9.67
2020-04-21,9.25
2020-04-22,9.23
2020-04-23,9.33
2020-04-24,9.41
2020-04-27,9.78
2020-04-28,10.33
2020-04-29,10.99
2020-04-30,10.76
2020-05-01,10.39
2020-05-04,10.16
2020-05-05,9.66
2020-05-06,9.6
2020-05-07,9.79
2020-05-08,9.95
