Date,CLR
2012-01-27,40.360001000000004
2012-01-30,40.244999
2012-01-31,40.34
2012-02-01,39.84
2012-02-02,39.685001
2012-02-03,39.639998999999996
2012-02-06,40.494999
2012-02-07,40.91
2012-02-08,39.584998999999996
2012-02-09,38.91
2012-02-10,38.325001
2012-02-13,39.299999
2012-02-14,40.994999
2012-02-15,41.474998
2012-02-16,44.415001000000004
2012-02-17,44.735001000000004
2012-02-21,45.189999
2012-02-22,46.285
2012-02-23,47.465
2012-02-24,47.375
2012-02-27,47.02
2012-02-28,46.240002000000004
2012-02-29,45.34
2012-03-01,46.43
2012-03-02,44.625
2012-03-05,44.450001
2012-03-06,43.470001
2012-03-07,44.424999
2012-03-08,44.744999
2012-03-09,44.355
2012-03-12,43.834998999999996
2012-03-13,44.445
2012-03-14,43.73
2012-03-15,43.755001
2012-03-16,44.924999
2012-03-19,44.860001000000004
2012-03-20,43.084998999999996
2012-03-21,43.790001000000004
2012-03-22,42.845001
2012-03-23,44.130001
2012-03-26,44.005001
2012-03-27,43.595001
2012-03-28,42.285
2012-03-29,42.169998
2012-03-30,42.91
2012-04-02,43.48
2012-04-03,43.805
2012-04-04,42.509997999999996
2012-04-05,42.345001
2012-04-09,41.395
2012-04-10,40.665001000000004
2012-04-11,40.23
2012-04-12,41.665001000000004
2012-04-13,41.0
2012-04-16,40.764998999999996
2012-04-17,41.825001
2012-04-18,41.465
2012-04-19,42.775002
2012-04-20,42.540001000000004
2012-04-23,41.764998999999996
2012-04-24,41.709998999999996
2012-04-25,43.685001
2012-04-26,44.895
2012-04-27,44.584998999999996
2012-04-30,44.625
2012-05-01,45.494999
2012-05-02,45.169998
2012-05-03,40.970001
2012-05-04,38.845001
2012-05-07,38.720001
2012-05-08,38.185001
2012-05-09,38.18
2012-05-10,38.93
2012-05-11,38.599998
2012-05-14,37.224998
2012-05-15,36.310001
2012-05-16,35.325001
2012-05-17,35.435001
2012-05-18,35.654999
2012-05-21,38.75
2012-05-22,37.674999
2012-05-23,37.884997999999996
2012-05-24,37.209998999999996
2012-05-25,37.974998
2012-05-29,38.790001000000004
2012-05-30,36.610001000000004
2012-05-31,36.43
2012-06-01,33.244999
2012-06-04,33.639998999999996
2012-06-05,34.509997999999996
2012-06-06,35.720001
2012-06-07,35.380001
2012-06-08,35.105
2012-06-11,34.445
2012-06-12,35.34
2012-06-13,34.490002000000004
2012-06-14,35.005001
2012-06-15,35.369999
2012-06-18,34.255001
2012-06-19,35.32
2012-06-20,34.25
2012-06-21,31.695
2012-06-22,32.5
2012-06-25,31.315001000000002
2012-06-26,31.65
2012-06-27,31.885
2012-06-28,31.485001
2012-06-29,33.310001
2012-07-02,33.360001000000004
2012-07-03,35.540001000000004
2012-07-05,35.145
2012-07-06,34.34
2012-07-09,34.040001000000004
2012-07-10,32.75
2012-07-11,33.119999
2012-07-12,32.715
2012-07-13,33.669998
2012-07-16,34.064999
2012-07-17,35.764998999999996
2012-07-18,36.224998
2012-07-19,38.130001
2012-07-20,38.025002
2012-07-23,36.064999
2012-07-24,34.830002
2012-07-25,34.575001
2012-07-26,33.695
2012-07-27,33.52
2012-07-30,33.380001
2012-07-31,31.995001000000002
2012-08-01,32.395
2012-08-02,31.290001
2012-08-03,33.115002000000004
2012-08-06,33.189999
2012-08-07,34.419998
2012-08-08,34.785
2012-08-09,35.98
2012-08-10,35.860001000000004
2012-08-13,35.375
2012-08-14,36.02
2012-08-15,36.73
2012-08-16,36.945
2012-08-17,36.880001
2012-08-20,36.865002000000004
2012-08-21,36.965
2012-08-22,36.724998
2012-08-23,36.25
2012-08-24,36.455002
2012-08-27,36.465
2012-08-28,37.099998
2012-08-29,36.799999
2012-08-30,36.205002
2012-08-31,37.029999
2012-09-04,36.599998
2012-09-05,36.59
2012-09-06,37.52
2012-09-07,39.255001
2012-09-10,38.639998999999996
2012-09-11,39.09
2012-09-12,39.244999
2012-09-13,40.419998
2012-09-14,41.560001
2012-09-17,41.23
2012-09-18,39.935001
2012-09-19,39.669998
2012-09-20,39.895
2012-09-21,40.185001
2012-09-24,38.494999
2012-09-25,37.860001000000004
2012-09-26,37.115002000000004
2012-09-27,37.799999
2012-09-28,38.450001
2012-10-01,38.400002
2012-10-02,38.654999
2012-10-03,37.314999
2012-10-04,38.220001
2012-10-05,37.834998999999996
2012-10-08,38.255001
2012-10-09,39.330002
2012-10-10,39.055
2012-10-11,39.334998999999996
2012-10-12,39.299999
2012-10-15,38.77
2012-10-16,39.529999
2012-10-17,39.855
2012-10-18,39.200001
2012-10-19,38.509997999999996
2012-10-22,37.369999
2012-10-23,36.279999
2012-10-24,35.764998999999996
2012-10-25,36.25
2012-10-26,36.445
2012-10-31,35.93
2012-11-01,36.279999
2012-11-02,36.029999
2012-11-05,36.950001
2012-11-06,37.985001000000004
2012-11-07,36.544998
2012-11-08,34.924999
2012-11-09,34.970001
2012-11-12,35.014998999999996
2012-11-13,34.740002000000004
2012-11-14,34.189999
2012-11-15,34.355
2012-11-16,33.990002000000004
2012-11-19,35.43
2012-11-20,35.220001
2012-11-21,35.27
2012-11-23,35.514998999999996
2012-11-26,34.830002
2012-11-27,33.939999
2012-11-28,33.994999
2012-11-29,34.415001000000004
2012-11-30,34.349998
2012-12-03,35.799999
2012-12-04,36.165001000000004
2012-12-05,37.52
2012-12-06,37.07
2012-12-07,37.105
2012-12-10,37.195
2012-12-11,37.625
2012-12-12,37.474998
2012-12-13,36.355
2012-12-14,36.395
2012-12-17,36.57
2012-12-18,37.445
2012-12-19,37.470001
2012-12-20,37.695
2012-12-21,37.09
2012-12-24,36.424999
2012-12-26,36.48
2012-12-27,36.244999
2012-12-28,35.41
2012-12-31,36.744999
2013-01-02,38.025002
2013-01-03,38.014998999999996
2013-01-04,38.720001
2013-01-07,39.355
2013-01-08,40.154999
2013-01-09,40.369999
2013-01-10,40.950001
2013-01-11,40.880001
2013-01-14,40.529999
2013-01-15,40.630001
2013-01-16,40.82
2013-01-17,41.035
2013-01-18,41.535
2013-01-22,41.525002
2013-01-23,40.825001
2013-01-24,40.384997999999996
2013-01-25,41.285
2013-01-28,40.720001
2013-01-29,41.845001
2013-01-30,41.724998
2013-01-31,41.560001
2013-02-01,42.18
2013-02-04,41.814999
2013-02-05,42.98
2013-02-06,43.220001
2013-02-07,42.334998999999996
2013-02-08,42.880001
2013-02-11,42.57
2013-02-12,42.400002
2013-02-13,42.695
2013-02-14,42.700001
2013-02-15,41.939999
2013-02-19,42.450001
2013-02-20,41.215
2013-02-21,40.610001000000004
2013-02-22,41.945
2013-02-25,41.095001
2013-02-26,41.174999
2013-02-27,41.985001000000004
2013-02-28,44.0
2013-03-01,42.904999
2013-03-04,42.744999
2013-03-05,43.09
2013-03-06,44.200001
2013-03-07,45.049999
2013-03-08,45.575001
2013-03-11,45.330002
2013-03-12,45.525002
2013-03-13,45.125
2013-03-14,46.145
2013-03-15,46.349998
2013-03-18,45.41
2013-03-19,44.404999
2013-03-20,44.575001
2013-03-21,43.084998999999996
2013-03-22,42.529999
2013-03-25,43.490002000000004
2013-03-26,44.029999
2013-03-27,43.779999
2013-03-28,43.465
2013-04-01,43.514998999999996
2013-04-02,41.915001000000004
2013-04-03,40.735001000000004
2013-04-04,40.369999
2013-04-05,40.580002
2013-04-08,41.59
2013-04-09,42.25
2013-04-10,41.540001000000004
2013-04-11,41.154999
2013-04-12,40.154999
2013-04-15,37.389998999999996
2013-04-16,38.424999
2013-04-17,37.035
2013-04-18,36.805
2013-04-19,36.535
2013-04-22,37.810001
2013-04-23,37.98
2013-04-24,39.195
2013-04-25,39.759997999999996
2013-04-26,39.52
2013-04-29,40.450001
2013-04-30,39.959998999999996
2013-05-01,38.735001000000004
2013-05-02,38.970001
2013-05-03,40.290001000000004
2013-05-06,40.634997999999996
2013-05-07,42.095001
2013-05-08,42.459998999999996
2013-05-09,41.994999
2013-05-10,41.23
2013-05-13,41.244999
2013-05-14,42.064999
2013-05-15,42.0
2013-05-16,42.025002
2013-05-17,43.34
2013-05-20,43.66
2013-05-21,43.029999
2013-05-22,42.224998
2013-05-23,41.990002000000004
2013-05-24,41.73
2013-05-28,42.57
2013-05-29,42.575001
2013-05-30,42.43
2013-05-31,40.564999
2013-06-03,41.555
2013-06-04,41.445
2013-06-05,40.505001
2013-06-06,41.505001
2013-06-07,42.294998
2013-06-10,42.825001
2013-06-11,42.264998999999996
2013-06-12,42.790001000000004
2013-06-13,43.779999
2013-06-14,43.154999
2013-06-17,43.75
2013-06-18,44.32
2013-06-19,43.810001
2013-06-20,42.25
2013-06-21,42.099998
2013-06-24,41.630001
2013-06-25,42.145
2013-06-26,42.580002
2013-06-27,42.514998999999996
2013-06-28,43.029999
2013-07-01,43.82
2013-07-02,44.645
2013-07-03,44.755001
2013-07-05,45.830002
2013-07-08,45.115002000000004
2013-07-09,45.860001000000004
2013-07-10,45.470001
2013-07-11,46.305
2013-07-12,46.389998999999996
2013-07-15,46.154999
2013-07-16,46.330002
2013-07-17,46.259997999999996
2013-07-18,47.525002
2013-07-19,48.044998
2013-07-22,47.514998999999996
2013-07-23,47.369999
2013-07-24,45.825001
2013-07-25,46.25
2013-07-26,46.150002
2013-07-29,45.720001
2013-07-30,45.779999
2013-07-31,46.150002
2013-08-01,48.134997999999996
2013-08-02,49.035
2013-08-05,48.755001
2013-08-06,48.514998999999996
2013-08-07,48.275002
2013-08-08,47.75
2013-08-09,47.884997999999996
2013-08-12,47.285
2013-08-13,46.130001
2013-08-14,45.880001
2013-08-15,45.790001000000004
2013-08-16,46.290001000000004
2013-08-19,46.110001000000004
2013-08-20,46.799999
2013-08-21,45.740002000000004
2013-08-22,46.465
2013-08-23,46.939999
2013-08-26,47.049999
2013-08-27,46.639998999999996
2013-08-28,47.290001000000004
2013-08-29,46.855
2013-08-30,46.130001
2013-09-03,47.310001
2013-09-04,47.59
2013-09-05,48.619999
2013-09-06,49.025002
2013-09-09,49.665001000000004
2013-09-10,51.764998999999996
2013-09-11,50.830002
2013-09-12,50.580002
2013-09-13,50.34
2013-09-16,50.314999
2013-09-17,50.634997999999996
2013-09-18,51.630001
2013-09-19,50.955002
2013-09-20,50.474998
2013-09-23,51.389998999999996
2013-09-24,52.805
2013-09-25,53.349998
2013-09-26,53.68
2013-09-27,53.334998999999996
2013-09-30,53.630001
2013-10-01,55.709998999999996
2013-10-02,55.514998999999996
2013-10-03,55.744999
2013-10-04,56.560001
2013-10-07,55.305
2013-10-08,54.264998999999996
2013-10-09,53.564999
2013-10-10,55.755001
2013-10-11,56.0
2013-10-14,56.48
2013-10-15,56.674999
2013-10-16,58.48
2013-10-17,58.805
2013-10-18,60.5
2013-10-21,59.200001
2013-10-22,58.610001000000004
2013-10-23,56.720001
2013-10-24,58.93
2013-10-25,58.759997999999996
2013-10-28,58.27
2013-10-29,58.580002
2013-10-30,57.279999
2013-10-31,56.950001
2013-11-01,56.669998
2013-11-04,59.445
2013-11-05,59.599998
2013-11-06,58.345001
2013-11-07,54.705002
2013-11-08,57.095001
2013-11-11,57.959998999999996
2013-11-12,56.555
2013-11-13,57.360001000000004
2013-11-14,57.810001
2013-11-15,58.224998
2013-11-18,55.834998999999996
2013-11-19,54.884997999999996
2013-11-20,54.380001
2013-11-21,56.654999
2013-11-22,56.095001
2013-11-25,54.994999
2013-11-26,56.0
2013-11-27,53.404999
2013-11-29,53.755001
2013-12-02,54.0
2013-12-03,53.875
2013-12-04,55.009997999999996
2013-12-05,54.514998999999996
2013-12-06,52.764998999999996
2013-12-09,51.130001
2013-12-10,51.395
2013-12-11,50.724998
2013-12-12,51.889998999999996
2013-12-13,52.834998999999996
2013-12-16,52.779999
2013-12-17,53.145
2013-12-18,54.060001
2013-12-19,55.264998999999996
2013-12-20,56.150002
2013-12-23,55.950001
2013-12-24,55.830002
2013-12-26,56.095001
2013-12-27,56.904999
2013-12-30,55.395
2013-12-31,56.259997999999996
2014-01-02,53.880001
2014-01-03,53.384997999999996
2014-01-06,52.450001
2014-01-07,53.485001000000004
2014-01-08,53.810001
2014-01-09,52.985001000000004
2014-01-10,53.48
2014-01-13,52.34
2014-01-14,54.27
2014-01-15,54.279999
2014-01-16,54.955002
2014-01-17,54.23
2014-01-21,55.23
2014-01-22,56.224998
2014-01-23,55.299999
2014-01-24,53.455002
2014-01-27,52.764998999999996
2014-01-28,54.400002
2014-01-29,53.514998999999996
2014-01-30,54.445
2014-01-31,55.099998
2014-02-03,54.035
2014-02-04,54.264998999999996
2014-02-05,53.044998
2014-02-06,54.77
2014-02-07,54.91
2014-02-10,53.880001
2014-02-11,53.93
2014-02-12,55.415001000000004
2014-02-13,55.990002000000004
2014-02-14,56.634997999999996
2014-02-18,58.939999
2014-02-19,58.43
2014-02-20,59.349998
2014-02-21,59.09
2014-02-24,62.060001
2014-02-25,61.700001
2014-02-26,60.290001000000004
2014-02-27,59.209998999999996
2014-02-28,59.759997999999996
2014-03-03,59.375
2014-03-04,61.825001
2014-03-05,60.994999
2014-03-06,60.5
2014-03-07,59.349998
2014-03-10,58.924999
2014-03-11,58.0
2014-03-12,57.779999
2014-03-13,57.625
2014-03-14,59.139998999999996
2014-03-17,58.810001
2014-03-18,60.23
2014-03-19,60.115002000000004
2014-03-20,60.060001
2014-03-21,60.490002000000004
2014-03-24,59.619999
2014-03-25,60.195
2014-03-26,59.57
2014-03-27,60.424999
2014-03-28,62.834998999999996
2014-03-31,62.134997999999996
2014-04-01,61.424999
2014-04-02,62.599998
2014-04-03,62.985001000000004
2014-04-04,63.025002
2014-04-07,61.650002
2014-04-08,64.589996
2014-04-09,65.57
2014-04-10,63.849998
2014-04-11,63.990002000000004
2014-04-14,64.425003
2014-04-15,64.980003
2014-04-16,66.394997
2014-04-17,67.654999
2014-04-21,68.129997
2014-04-22,67.605003
2014-04-23,67.785004
2014-04-24,68.040001
2014-04-25,65.839996
2014-04-28,66.025002
2014-04-29,68.184998
2014-04-30,69.260002
2014-05-01,67.055
2014-05-02,67.360001
2014-05-05,68.099998
2014-05-06,67.415001
2014-05-07,68.449997
2014-05-08,65.385002
2014-05-09,66.035004
2014-05-12,66.644997
2014-05-13,67.334999
2014-05-14,67.360001
2014-05-15,67.16999799999999
2014-05-16,66.525002
2014-05-19,67.004997
2014-05-20,67.309998
2014-05-21,69.695
2014-05-22,68.79499799999999
2014-05-23,68.68
2014-05-27,69.150002
2014-05-28,69.510002
2014-05-29,70.82
2014-05-30,70.18
2014-06-02,70.035004
2014-06-03,70.775002
2014-06-04,71.434998
2014-06-05,71.660004
2014-06-06,72.82
2014-06-09,72.904999
2014-06-10,72.68
2014-06-11,74.0
2014-06-12,74.945
2014-06-13,76.190002
2014-06-16,76.190002
2014-06-17,76.184998
2014-06-18,76.364998
2014-06-19,77.050003
2014-06-20,78.125
2014-06-23,78.410004
2014-06-24,75.699997
2014-06-25,78.010002
2014-06-26,77.860001
2014-06-27,78.855003
2014-06-30,79.019997
2014-07-01,78.764999
2014-07-02,77.33000200000001
2014-07-03,78.555
2014-07-07,77.584999
2014-07-08,77.565002
2014-07-09,78.190002
2014-07-10,77.45500200000001
2014-07-11,75.764999
2014-07-14,75.894997
2014-07-15,73.339996
2014-07-16,76.410004
2014-07-17,75.135002
2014-07-18,75.834999
2014-07-21,75.595001
2014-07-22,76.209999
2014-07-23,76.254997
2014-07-24,77.089996
2014-07-25,76.33000200000001
2014-07-28,75.875
2014-07-29,76.0
2014-07-30,75.099998
2014-07-31,73.389999
2014-08-01,72.654999
2014-08-04,74.574997
2014-08-05,72.870003
2014-08-06,71.82
2014-08-07,71.055
2014-08-08,73.760002
2014-08-11,73.525002
2014-08-12,72.355003
2014-08-13,71.985001
2014-08-14,70.885002
2014-08-15,72.25
2014-08-18,72.915001
2014-08-19,73.995003
2014-08-20,74.260002
2014-08-21,75.269997
2014-08-22,75.209999
2014-08-25,78.0
2014-08-26,78.099998
2014-08-27,78.5
2014-08-28,78.875
2014-08-29,80.644997
2014-09-02,78.95500200000001
2014-09-03,80.0
2014-09-04,78.0
2014-09-05,79.129997
2014-09-08,76.480003
2014-09-09,75.055
2014-09-10,74.625
2014-09-11,75.790001
2014-09-12,72.879997
2014-09-15,73.480003
2014-09-16,74.550003
2014-09-17,75.82
2014-09-18,70.050003
2014-09-19,68.470001
2014-09-22,67.440002
2014-09-23,66.720001
2014-09-24,67.629997
2014-09-25,66.849998
2014-09-26,68.32
2014-09-29,68.68
2014-09-30,66.480003
2014-10-01,64.349998
2014-10-02,64.519997
2014-10-03,63.0
2014-10-06,63.549999
2014-10-07,61.689999
2014-10-08,61.5
2014-10-09,58.060001
2014-10-10,56.779999
2014-10-13,53.889998999999996
2014-10-14,52.740002000000004
2014-10-15,53.849998
2014-10-16,55.919998
2014-10-17,55.779999
2014-10-20,56.529999
2014-10-21,58.700001
2014-10-22,55.810001
2014-10-23,57.880001
2014-10-24,56.73
2014-10-27,54.119999
2014-10-28,56.419998
2014-10-29,56.529999
2014-10-30,55.119999
2014-10-31,56.369999
2014-11-03,55.73
2014-11-04,51.529999
2014-11-05,53.549999
2014-11-06,52.959998999999996
2014-11-07,55.130001
2014-11-10,54.220001
2014-11-11,54.919998
2014-11-12,54.27
2014-11-13,52.599998
2014-11-14,53.970001
2014-11-17,52.630001
2014-11-18,52.639998999999996
2014-11-19,52.860001000000004
2014-11-20,55.540001000000004
2014-11-21,56.900002
2014-11-24,55.5
2014-11-25,53.880001
2014-11-26,51.169998
2014-11-28,40.98
2014-12-01,40.200001
2014-12-02,39.360001000000004
2014-12-03,39.709998999999996
2014-12-04,38.860001000000004
2014-12-05,38.23
2014-12-08,33.740002000000004
2014-12-09,36.18
2014-12-10,33.529999
2014-12-11,33.240002000000004
2014-12-12,31.889999
2014-12-15,30.950001
2014-12-16,32.5
2014-12-17,36.509997999999996
2014-12-18,36.630001
2014-12-19,38.630001
2014-12-22,38.009997999999996
2014-12-23,40.259997999999996
2014-12-24,38.779999
2014-12-26,38.27
2014-12-29,38.259997999999996
2014-12-30,38.09
2014-12-31,38.360001000000004
2015-01-02,38.790001000000004
2015-01-05,34.650002
2015-01-06,33.59
2015-01-07,33.580002
2015-01-08,35.470001
2015-01-09,36.540001000000004
2015-01-12,34.970001
2015-01-13,35.810001
2015-01-14,37.98
2015-01-15,36.91
2015-01-16,39.599998
2015-01-20,38.52
2015-01-21,41.740002000000004
2015-01-22,42.580002
2015-01-23,43.099998
2015-01-26,44.630001
2015-01-27,45.779999
2015-01-28,42.369999
2015-01-29,42.66
2015-01-30,45.400002
2015-02-02,46.619999
2015-02-03,46.73
2015-02-04,44.259997999999996
2015-02-05,46.330002
2015-02-06,46.849998
2015-02-09,45.779999
2015-02-10,44.639998999999996
2015-02-11,44.57
2015-02-12,46.619999
2015-02-13,47.360001000000004
2015-02-17,48.669998
2015-02-18,48.080002
2015-02-19,48.0
2015-02-20,47.349998
2015-02-23,46.490002000000004
2015-02-24,45.639998999999996
2015-02-25,47.990002000000004
2015-02-26,45.98
2015-02-27,44.490002000000004
2015-03-02,42.700001
2015-03-03,43.610001000000004
2015-03-04,43.759997999999996
2015-03-05,44.099998
2015-03-06,42.799999
2015-03-09,43.310001
2015-03-10,42.41
2015-03-11,43.84
2015-03-12,43.419998
2015-03-13,41.299999
2015-03-16,40.740002000000004
2015-03-17,39.919998
2015-03-18,41.52
2015-03-19,40.380001
2015-03-20,41.07
2015-03-23,39.060001
2015-03-24,39.0
2015-03-25,40.98
2015-03-26,43.029999
2015-03-27,42.759997999999996
2015-03-30,44.060001
2015-03-31,43.669998
2015-04-01,45.66
2015-04-02,46.040001000000004
2015-04-06,48.830002
2015-04-07,48.779999
2015-04-08,48.130001
2015-04-09,50.0
2015-04-10,49.959998999999996
2015-04-13,49.130001
2015-04-14,50.41
2015-04-15,52.529999
2015-04-16,52.549999
2015-04-17,51.529999
2015-04-20,52.16
2015-04-21,50.82
2015-04-22,51.799999
2015-04-23,52.599998
2015-04-24,51.349998
2015-04-27,50.48
2015-04-28,50.529999
2015-04-29,52.509997999999996
2015-04-30,52.630001
2015-05-01,51.650002
2015-05-04,51.52
2015-05-05,49.23
2015-05-06,48.43
2015-05-07,47.040001000000004
2015-05-08,48.34
2015-05-11,47.16
2015-05-12,48.41
2015-05-13,46.73
2015-05-14,45.16
2015-05-15,46.990002000000004
2015-05-18,47.049999
2015-05-19,45.360001000000004
2015-05-20,45.52
2015-05-21,46.98
2015-05-22,46.630001
2015-05-26,45.549999
2015-05-27,45.349998
2015-05-28,45.360001000000004
2015-05-29,45.560001
2015-06-01,44.540001000000004
2015-06-02,46.689999
2015-06-03,45.919998
2015-06-04,45.139998999999996
2015-06-05,46.32
2015-06-08,45.82
2015-06-09,46.029999
2015-06-10,47.599998
2015-06-11,46.75
2015-06-12,46.299999
2015-06-15,46.779999
2015-06-16,46.619999
2015-06-17,46.389998999999996
2015-06-18,45.459998999999996
2015-06-19,43.98
2015-06-22,44.060001
2015-06-23,44.27
2015-06-24,44.130001
2015-06-25,43.990002000000004
2015-06-26,43.310001
2015-06-29,42.080002
2015-06-30,42.389998999999996
2015-07-01,40.169998
2015-07-02,40.0
2015-07-06,37.400002
2015-07-07,39.459998999999996
2015-07-08,37.5
2015-07-09,38.07
2015-07-10,37.360001000000004
2015-07-13,37.540001000000004
2015-07-14,38.279999
2015-07-15,37.25
2015-07-16,36.93
2015-07-17,36.830002
2015-07-20,35.580002
2015-07-21,35.59
2015-07-22,35.130001
2015-07-23,35.669998
2015-07-24,34.450001
2015-07-27,31.93
2015-07-28,33.349998
2015-07-29,35.110001000000004
2015-07-30,35.02
2015-07-31,33.41
2015-08-03,31.799999
2015-08-04,32.279999
2015-08-05,32.009997999999996
2015-08-06,34.610001000000004
2015-08-07,32.82
2015-08-10,35.360001000000004
2015-08-11,35.110001000000004
2015-08-12,36.360001000000004
2015-08-13,33.919998
2015-08-14,33.18
2015-08-17,32.990002000000004
2015-08-18,33.66
2015-08-19,31.49
2015-08-20,30.690001000000002
2015-08-21,30.01
2015-08-24,27.16
2015-08-25,26.389999
2015-08-26,27.1
2015-08-27,29.620001000000002
2015-08-28,30.879998999999998
2015-08-31,32.099998
2015-09-01,29.940001000000002
2015-09-02,30.360001
2015-09-03,30.82
2015-09-04,30.719998999999998
2015-09-08,30.99
2015-09-09,29.25
2015-09-10,29.370001000000002
2015-09-11,28.309998999999998
2015-09-14,27.719998999999998
2015-09-15,27.860001
2015-09-16,29.57
2015-09-17,29.24
2015-09-18,27.700001
2015-09-21,28.25
2015-09-22,29.08
2015-09-23,28.07
2015-09-24,29.35
2015-09-25,28.9
2015-09-28,27.450001
2015-09-29,28.030001000000002
2015-09-30,28.969998999999998
2015-10-01,29.34
2015-10-02,32.130001
2015-10-05,34.139998999999996
2015-10-06,36.0
2015-10-07,36.369999
2015-10-08,37.549999
2015-10-09,36.18
2015-10-12,34.110001000000004
2015-10-13,33.549999
2015-10-14,34.66
2015-10-15,35.740002000000004
2015-10-16,36.02
2015-10-19,35.049999
2015-10-20,35.25
2015-10-21,33.869999
2015-10-22,34.110001000000004
2015-10-23,34.139998999999996
2015-10-26,33.150002
2015-10-27,31.74
2015-10-28,33.389998999999996
2015-10-29,33.32
2015-10-30,33.91
2015-11-02,33.630001
2015-11-03,34.439999
2015-11-04,33.200001
2015-11-05,35.060001
2015-11-06,36.240002000000004
2015-11-09,35.66
2015-11-10,35.599998
2015-11-11,34.52
2015-11-12,32.869999
2015-11-13,34.290001000000004
2015-11-16,35.599998
2015-11-17,34.580002
2015-11-18,35.540001000000004
2015-11-19,34.610001000000004
2015-11-20,34.369999
2015-11-23,35.830002
2015-11-24,36.84
2015-11-25,36.959998999999996
2015-11-27,36.360001000000004
2015-11-30,36.299999
2015-12-01,36.240002000000004
2015-12-02,34.02
2015-12-03,34.25
2015-12-04,31.99
2015-12-07,29.01
2015-12-08,28.99
2015-12-09,29.200001
2015-12-10,30.4
2015-12-11,28.280001000000002
2015-12-14,26.66
2015-12-15,27.27
2015-12-16,26.190001000000002
2015-12-17,24.17
2015-12-18,22.709999
2015-12-21,20.0
2015-12-22,21.42
2015-12-23,24.65
2015-12-24,23.83
2015-12-28,22.65
2015-12-29,22.889999
2015-12-30,22.25
2015-12-31,22.98
2016-01-04,23.290001
2016-01-05,23.65
2016-01-06,21.66
2016-01-07,21.059998999999998
2016-01-08,21.74
2016-01-11,21.030001000000002
2016-01-12,20.99
2016-01-13,19.629998999999998
2016-01-14,20.280001000000002
2016-01-15,19.870001000000002
2016-01-19,16.959999
2016-01-20,16.040001
2016-01-21,18.610001
2016-01-22,19.49
2016-01-25,17.040001
2016-01-26,18.84
2016-01-27,19.58
2016-01-28,19.35
2016-01-29,21.110001
2016-02-01,20.059998999999998
2016-02-02,18.92
2016-02-03,20.629998999999998
2016-02-04,20.67
2016-02-05,19.389999
2016-02-08,18.59
2016-02-09,18.18
2016-02-10,18.08
2016-02-11,18.76
2016-02-12,19.33
2016-02-16,18.459999
2016-02-17,19.549999
2016-02-18,18.26
2016-02-19,17.459999
2016-02-22,18.700001
2016-02-23,18.07
2016-02-24,17.92
2016-02-25,20.459999
2016-02-26,22.540001
2016-02-29,23.18
2016-03-01,22.98
2016-03-02,24.860001
2016-03-03,25.639999
2016-03-04,26.0
2016-03-07,25.76
2016-03-08,24.58
2016-03-09,25.530001000000002
2016-03-10,25.85
2016-03-11,27.360001
2016-03-14,27.549999
2016-03-15,27.4
2016-03-16,29.35
2016-03-17,30.639999
2016-03-18,31.030001000000002
2016-03-21,31.059998999999998
2016-03-22,30.200001
2016-03-23,28.440001000000002
2016-03-24,29.049999
2016-03-28,28.450001
2016-03-29,28.98
2016-03-30,29.75
2016-03-31,30.360001
2016-04-01,30.370001000000002
2016-04-04,29.18
2016-04-05,29.49
2016-04-06,30.459999
2016-04-07,30.52
2016-04-08,32.25
2016-04-11,32.400002
2016-04-12,33.75
2016-04-13,33.529999
2016-04-14,33.830002
2016-04-15,33.709998999999996
2016-04-18,35.169998
2016-04-19,36.68
2016-04-20,38.0
2016-04-21,36.84
2016-04-22,38.43
2016-04-25,37.66
2016-04-26,39.18
2016-04-27,39.34
2016-04-28,37.959998999999996
2016-04-29,37.259997999999996
2016-05-02,38.009997999999996
2016-05-03,35.93
2016-05-04,34.849998
2016-05-05,39.700001
2016-05-06,38.790001000000004
2016-05-09,38.740002000000004
2016-05-10,40.5
2016-05-11,40.16
2016-05-12,40.549999
2016-05-13,40.16
2016-05-16,40.950001
2016-05-17,41.459998999999996
2016-05-18,41.459998999999996
2016-05-19,40.970001
2016-05-20,40.959998999999996
2016-05-23,40.740002000000004
2016-05-24,40.740002000000004
2016-05-25,41.619999
2016-05-26,42.049999
2016-05-27,41.860001000000004
2016-05-31,42.060001
2016-06-01,42.419998
2016-06-02,42.150002
2016-06-03,41.389998999999996
2016-06-06,42.040001000000004
2016-06-07,43.330002
2016-06-08,43.400002
2016-06-09,43.150002
2016-06-10,40.799999
2016-06-13,41.259997999999996
2016-06-14,42.349998
2016-06-15,42.279999
2016-06-16,41.0
2016-06-17,42.630001
2016-06-20,43.259997999999996
2016-06-21,45.09
2016-06-22,44.82
2016-06-23,45.880001
2016-06-24,43.5
2016-06-27,41.029999
2016-06-28,43.740002000000004
2016-06-29,45.82
2016-06-30,45.27
2016-07-01,45.389998999999996
2016-07-05,43.900002
2016-07-06,44.240002000000004
2016-07-07,42.639998999999996
2016-07-08,43.700001
2016-07-11,42.439999
2016-07-12,45.75
2016-07-13,44.759997999999996
2016-07-14,45.32
2016-07-15,45.959998999999996
2016-07-18,46.139998999999996
2016-07-19,45.73
2016-07-20,46.400002
2016-07-21,45.060001
2016-07-22,44.900002
2016-07-25,43.02
2016-07-26,43.639998999999996
2016-07-27,41.799999
2016-07-28,42.099998
2016-07-29,44.049999
