Date,BBU
2019-03-01,36.84
2019-03-04,36.290001000000004
2019-03-05,35.700001
2019-03-06,35.52
2019-03-07,34.48
2019-03-08,34.259997999999996
2019-03-11,34.099998
2019-03-12,34.080002
2019-03-13,35.950001
2019-03-14,35.799999
2019-03-15,35.619999
2019-03-18,36.380001
2019-03-19,36.560001
2019-03-20,36.610001000000004
2019-03-21,36.5
2019-03-22,36.360001000000004
2019-03-25,36.919998
2019-03-26,37.25
2019-03-27,37.34
2019-03-28,38.5
2019-03-29,39.564999
2019-04-01,39.700001
2019-04-02,38.240002000000004
2019-04-03,38.279999
2019-04-04,38.130001
2019-04-05,38.73
2019-04-08,38.799999
2019-04-09,39.099998
2019-04-10,39.389998999999996
2019-04-11,39.77
2019-04-12,39.799999
2019-04-15,39.52
2019-04-16,39.049999
2019-04-17,39.73
2019-04-18,39.75
2019-04-22,38.610001000000004
2019-04-23,38.060001
2019-04-24,37.91
2019-04-25,38.869999
2019-04-26,39.0
2019-04-29,38.459998999999996
2019-04-30,38.669998
2019-05-01,38.529999
2019-05-02,38.740002000000004
2019-05-03,39.143002
2019-05-06,39.580002
2019-05-07,38.540001000000004
2019-05-08,39.0
2019-05-09,38.139998999999996
2019-05-10,38.84
2019-05-13,37.93
2019-05-14,38.799999
2019-05-15,38.619999
2019-05-16,38.799999
2019-05-17,38.639998999999996
2019-05-20,38.23
2019-05-21,38.189999
2019-05-22,38.307999
2019-05-23,37.615002000000004
2019-05-24,38.035
2019-05-28,37.450001
2019-05-29,36.400002
2019-05-30,37.880001
2019-05-31,37.150002
2019-06-03,37.580002
2019-06-04,37.099998
2019-06-05,37.799999
2019-06-06,38.119999
2019-06-07,37.41
2019-06-10,37.209998999999996
2019-06-11,37.880001
2019-06-12,37.799999
2019-06-13,38.220001
2019-06-14,37.970001
2019-06-17,38.02
2019-06-18,38.735001000000004
2019-06-19,40.09
2019-06-20,41.240002000000004
2019-06-21,38.849998
2019-06-24,39.09
2019-06-25,38.43
2019-06-26,38.25
2019-06-27,39.09
2019-06-28,38.310001
2019-07-01,38.209998999999996
2019-07-02,38.549999
2019-07-03,39.099998
2019-07-05,39.23
2019-07-08,39.349998
2019-07-09,39.400002
2019-07-10,39.360001000000004
2019-07-11,39.360001000000004
2019-07-12,38.720001
2019-07-15,38.630001
2019-07-16,38.400002
2019-07-17,38.939999
2019-07-18,39.049999
2019-07-19,38.75
2019-07-22,39.110001000000004
2019-07-23,39.310001
2019-07-24,38.52
2019-07-25,39.150002
2019-07-26,39.09
2019-07-29,38.139998999999996
2019-07-30,38.259997999999996
2019-07-31,37.98
2019-08-01,37.889998999999996
2019-08-02,37.23
2019-08-05,36.75
2019-08-06,36.099998
2019-08-07,35.790001000000004
2019-08-08,36.139998999999996
2019-08-09,35.98
2019-08-12,35.099998
2019-08-13,36.41
2019-08-14,35.599998
2019-08-15,34.630001
2019-08-16,34.68
2019-08-19,35.349998
2019-08-20,35.080002
2019-08-21,35.299999
2019-08-22,34.32
2019-08-23,32.959998999999996
2019-08-26,32.310001
2019-08-27,32.110001000000004
2019-08-28,31.92
2019-08-29,32.59
2019-08-30,31.940001000000002
2019-09-03,32.139998999999996
2019-09-04,34.849998
2019-09-05,36.310001
2019-09-06,37.59
2019-09-09,37.889998999999996
2019-09-10,37.91
2019-09-11,37.709998999999996
2019-09-12,37.939999
2019-09-13,37.529999
2019-09-16,37.439999
2019-09-17,37.790001000000004
2019-09-18,37.68
2019-09-19,37.25
2019-09-20,38.060001
2019-09-23,37.990002000000004
2019-09-24,37.049999
2019-09-25,38.34
2019-09-26,38.259997999999996
2019-09-27,38.939999
2019-09-30,39.290001000000004
2019-10-01,39.099998
2019-10-02,38.290001000000004
2019-10-03,38.41
2019-10-04,38.130001
2019-10-07,38.709998999999996
2019-10-08,38.369999
2019-10-09,38.490002000000004
2019-10-10,38.43
2019-10-11,38.790001000000004
2019-10-14,38.900002
2019-10-15,38.82
2019-10-16,38.720001
2019-10-17,39.439999
2019-10-18,39.400002
2019-10-21,39.669998
2019-10-22,39.66
2019-10-23,39.549999
2019-10-24,39.34
2019-10-25,39.490002000000004
2019-10-28,39.919998
2019-10-29,39.990002000000004
2019-10-30,39.790001000000004
2019-10-31,39.209998999999996
2019-11-01,39.23
2019-11-04,39.91
2019-11-05,39.720001
2019-11-06,39.674999
2019-11-07,40.599998
2019-11-08,40.279999
2019-11-11,40.389998999999996
2019-11-12,40.310001
2019-11-13,40.259997999999996
2019-11-14,40.509997999999996
2019-11-15,41.279999
2019-11-18,41.73
2019-11-19,41.43
2019-11-20,41.43
2019-11-21,41.939999
2019-11-22,41.599998
2019-11-25,41.66
2019-11-26,41.66
2019-11-27,41.799999
2019-11-29,41.41
2019-12-02,41.560001
2019-12-03,41.450001
2019-12-04,41.790001000000004
2019-12-05,42.209998999999996
2019-12-06,41.580002
2019-12-09,41.509997999999996
2019-12-10,40.900002
2019-12-11,40.68
2019-12-12,40.349998
2019-12-13,40.639998999999996
2019-12-16,41.34
2019-12-17,40.880001
2019-12-18,41.630001
2019-12-19,41.529999
2019-12-20,41.52
2019-12-23,42.369999
2019-12-24,42.189999
2019-12-26,42.529999
2019-12-27,42.240002000000004
2019-12-30,41.599998
2019-12-31,41.279999
2020-01-02,42.119999
2020-01-03,42.099998
2020-01-06,41.330002
2020-01-07,41.150002
2020-01-08,40.689999
2020-01-09,40.700001
2020-01-10,40.889998999999996
2020-01-13,41.169998
2020-01-14,40.93
2020-01-15,41.290001000000004
2020-01-16,41.849998
2020-01-17,42.689999
2020-01-21,43.48
2020-01-22,43.380001
2020-01-23,43.279999
2020-01-24,43.119999
2020-01-27,42.459998999999996
2020-01-28,42.860001000000004
2020-01-29,42.389998999999996
2020-01-30,42.34
2020-01-31,42.049999
2020-02-03,42.110001000000004
2020-02-04,42.759997999999996
2020-02-05,43.080002
2020-02-06,44.549999
2020-02-07,43.970001
2020-02-10,44.040001000000004
2020-02-11,44.369999
2020-02-12,44.299999
2020-02-13,44.540001000000004
2020-02-14,45.700001
2020-02-18,45.950001
2020-02-19,46.73
2020-02-20,46.119999
2020-02-21,45.990002000000004
2020-02-24,43.924999
2020-02-25,42.880001
2020-02-26,42.32
2020-02-27,40.369999
2020-02-28,38.66
2020-03-02,40.490002000000004
2020-03-03,40.330002
2020-03-04,40.68
2020-03-05,38.990002000000004
2020-03-06,38.400002
2020-03-09,31.91
2020-03-10,34.220001
2020-03-11,32.889998999999996
2020-03-12,25.75
2020-03-13,28.889999
2020-03-16,24.780001000000002
2020-03-17,24.91
2020-03-18,21.309998999999998
2020-03-19,20.74
2020-03-20,19.93
2020-03-23,19.08
2020-03-24,21.09
2020-03-25,24.93
2020-03-26,25.754998999999998
2020-03-27,25.049999
2020-03-30,25.040001
2020-03-31,25.43
2020-04-01,24.48
2020-04-02,24.17
2020-04-03,22.629998999999998
2020-04-06,25.219998999999998
2020-04-07,26.379998999999998
2020-04-08,27.059998999999998
2020-04-09,26.43
2020-04-13,27.82
2020-04-14,29.92
2020-04-15,28.297001
2020-04-16,27.65
2020-04-17,28.16
2020-04-20,28.190001000000002
2020-04-21,27.870001000000002
2020-04-22,27.639999
2020-04-23,28.610001
2020-04-24,28.74
2020-04-27,30.18
2020-04-28,30.85
2020-04-29,33.279999
2020-04-30,31.700001
2020-05-01,30.49
2020-05-04,30.16
2020-05-05,29.77
2020-05-06,28.540001
2020-05-07,28.58
2020-05-08,28.360001
