Date,CBIO
2010-10-08,2366.699951
2010-10-11,2345.699951
2010-10-12,2339.399902
2010-10-13,2370.899902
2010-10-14,2379.300049
2010-10-15,2412.899902
2010-10-18,2517.899902
2010-10-19,2449.649902
2010-10-20,2500.050049
2010-10-21,2507.399902
2010-10-22,2536.800049
2010-10-25,2590.350098
2010-10-26,2553.600098
2010-10-27,2565.149902
2010-10-28,2571.449951
2010-10-29,2599.800049
2010-11-01,2541.0
2010-11-02,2614.5
2010-11-03,2598.75
2010-11-04,2641.800049
2010-11-05,2447.550049
2010-11-08,2546.25
2010-11-09,2413.949951
2010-11-10,2444.399902
2010-11-11,2439.149902
2010-11-12,2381.399902
2010-11-15,2358.300049
2010-11-16,2289.0
2010-11-17,2276.399902
2010-11-18,2339.399902
2010-11-19,2383.5
2010-11-22,2389.800049
2010-11-23,2355.149902
2010-11-24,2362.5
2010-11-26,2304.75
2010-11-29,2262.75
2010-11-30,2226.0
2010-12-01,2293.199951
2010-12-02,2308.949951
2010-12-03,2301.600098
2010-12-06,2342.550049
2010-12-07,2375.100098
2010-12-08,2386.649902
2010-12-09,2467.5
2010-12-10,2525.25
2010-12-13,2496.899902
2010-12-14,2494.800049
2010-12-15,2575.649902
2010-12-16,2661.75
2010-12-17,2704.800049
2010-12-20,2731.050049
2010-12-21,2800.350098
2010-12-22,2752.050049
2010-12-23,2838.149902
2010-12-27,2845.5
2010-12-28,2829.75
2010-12-29,2811.899902
2010-12-30,2802.449951
2010-12-31,2782.5
2011-01-03,2815.050049
2011-01-04,2802.449951
2011-01-05,2832.899902
2011-01-06,2809.800049
2011-01-07,2816.100098
2011-01-10,2858.100098
2011-01-11,2849.699951
2011-01-12,2856.0
2011-01-13,2867.550049
2011-01-14,2924.25
2011-01-18,2868.600098
2011-01-19,2810.850098
2011-01-20,2731.050049
2011-01-21,2683.800049
2011-01-24,2654.399902
2011-01-25,2746.800049
2011-01-26,2799.300049
2011-01-27,2836.050049
2011-01-28,2658.600098
2011-01-31,2704.800049
2011-02-01,2762.550049
2011-02-02,2733.149902
2011-02-03,2762.550049
2011-02-04,2734.199951
2011-02-07,2694.300049
2011-02-08,2744.699951
2011-02-09,2808.75
2011-02-10,2840.25
2011-02-11,2853.899902
2011-02-14,2841.300049
2011-02-15,2784.600098
2011-02-16,2799.300049
2011-02-17,2879.100098
2011-02-18,2817.149902
2011-02-22,2797.199951
2011-02-23,2786.699951
2011-02-24,2805.600098
2011-02-25,2814.0
2011-02-28,3010.350098
2011-03-01,3118.5
2011-03-02,3124.800049
2011-03-03,3143.699951
2011-03-04,3092.25
2011-03-07,3017.699951
2011-03-08,3093.300049
2011-03-09,3139.5
2011-03-10,2980.949951
2011-03-11,2995.649902
2011-03-14,3009.300049
2011-03-15,2938.949951
2011-03-16,2800.350098
2011-03-17,2618.699951
2011-03-18,2608.199951
2011-03-21,2656.5
2011-03-22,2644.949951
2011-03-23,2628.149902
2011-03-24,2618.699951
2011-03-25,2705.850098
2011-03-28,2691.149902
2011-03-29,2735.25
2011-03-30,2785.649902
2011-03-31,2791.949951
2011-04-01,2793.0
2011-04-04,2778.300049
2011-04-05,2730.0
2011-04-06,2748.899902
2011-04-07,2607.149902
2011-04-08,2623.949951
2011-04-11,2598.75
2011-04-12,2562.0
2011-04-13,2520.0
2011-04-14,2517.899902
2011-04-15,2520.0
2011-04-18,2508.449951
2011-04-19,2467.5
2011-04-20,2486.399902
2011-04-21,2466.449951
2011-04-25,2432.850098
2011-04-26,2446.5
2011-04-27,2494.800049
2011-04-28,2544.149902
2011-04-29,2538.899902
2011-05-02,2481.149902
2011-05-03,2512.649902
2011-05-04,2518.949951
2011-05-05,2452.800049
2011-05-06,2570.399902
2011-05-09,2536.800049
2011-05-10,2520.0
2011-05-11,2485.350098
2011-05-12,2509.5
2011-05-13,2459.100098
2011-05-16,2415.0
2011-05-17,2223.899902
2011-05-18,2193.449951
2011-05-19,2254.350098
2011-05-20,2333.100098
2011-05-23,2310.0
2011-05-24,2304.75
2011-05-25,2340.449951
2011-05-26,2320.5
2011-05-27,2352.0
2011-05-31,2362.5
2011-06-01,2323.649902
2011-06-02,2349.899902
2011-06-03,2300.550049
2011-06-06,2287.949951
2011-06-07,2248.050049
2011-06-08,2258.550049
2011-06-09,2262.75
2011-06-10,2214.449951
2011-06-13,2302.649902
2011-06-14,2282.699951
2011-06-15,2231.25
2011-06-16,2269.050049
2011-06-17,2243.850098
2011-06-20,2239.649902
2011-06-21,2312.100098
2011-06-22,2269.050049
2011-06-23,2273.25
2011-06-24,2227.050049
2011-06-27,2252.25
2011-06-28,2271.149902
2011-06-29,2250.149902
2011-06-30,2212.350098
2011-07-01,2265.899902
2011-07-05,2207.100098
2011-07-06,2182.949951
2011-07-07,2216.550049
2011-07-08,2241.75
2011-07-11,2158.800049
2011-07-12,2200.800049
2011-07-13,2307.899902
2011-07-14,2324.699951
2011-07-15,2304.75
2011-07-18,2254.350098
2011-07-19,2306.850098
2011-07-20,2200.800049
2011-07-21,2215.5
2011-07-22,2210.25
2011-07-25,2187.149902
2011-07-26,2163.0
2011-07-27,2142.0
2011-07-28,2126.25
2011-07-29,2146.199951
2011-08-01,2117.850098
2011-08-02,2013.9000239999998
2011-08-03,1992.9000239999998
2011-08-04,1701.0
2011-08-05,1636.949951
2011-08-08,1592.849976
2011-08-09,1686.300049
2011-08-10,1570.800049
2011-08-11,1623.300049
2011-08-12,1586.550049
2011-08-15,1605.449951
2011-08-16,1583.400024
2011-08-17,1626.449951
2011-08-18,1575.0
2011-08-19,1599.150024
2011-08-22,1580.25
2011-08-23,1664.25
2011-08-24,1683.1500239999998
2011-08-25,1587.599976
2011-08-26,1651.650024
2011-08-29,1649.550049
2011-08-30,1611.75
2011-08-31,1709.4000239999998
2011-09-01,1657.949951
2011-09-02,1621.199951
2011-09-06,1651.650024
2011-09-07,1727.25
2011-09-08,1673.699951
2011-09-09,1644.300049
2011-09-12,1657.949951
2011-09-13,1703.0999760000002
2011-09-14,1712.550049
2011-09-15,1728.300049
2011-09-16,1724.0999760000002
2011-09-19,1759.800049
2011-09-20,1738.800049
2011-09-21,1665.300049
2011-09-22,1646.400024
2011-09-23,1660.050049
2011-09-26,1665.300049
2011-09-27,1692.5999760000002
2011-09-28,1617.0
2011-09-29,1618.050049
2011-09-30,1575.0
2011-10-03,1567.650024
2011-10-04,1630.650024
2011-10-05,1673.699951
2011-10-06,1689.449951
2011-10-07,1606.5
2011-10-10,1685.25
2011-10-11,1820.699951
2011-10-12,1793.4000239999998
2011-10-13,1820.699951
2011-10-14,1807.050049
2011-10-17,1707.300049
2011-10-18,1720.949951
2011-10-19,1674.75
2011-10-20,1676.849976
2011-10-21,1701.0
2011-10-24,1815.449951
2011-10-25,1807.050049
2011-10-26,1871.0999760000002
2011-10-27,1976.0999760000002
2011-10-28,1972.949951
2011-10-31,1848.0
2011-11-01,1917.300049
2011-11-02,1945.6500239999998
2011-11-03,2017.050049
2011-11-04,2021.25
2011-11-07,2007.5999760000002
2011-11-08,799.049988
2011-11-09,812.700012
2011-11-10,778.049988
2011-11-11,812.700012
2011-11-14,788.549988
2011-11-15,790.650024
2011-11-16,778.049988
2011-11-17,779.099976
2011-11-18,766.5
2011-11-21,756.0
2011-11-22,754.950012
2011-11-23,732.900024
2011-11-25,723.450012
2011-11-28,773.849976
2011-11-29,759.150024
2011-11-30,788.549988
2011-12-01,772.799988
2011-12-02,795.900024
2011-12-05,785.400024
2011-12-06,805.349976
2011-12-07,810.599976
2011-12-08,762.299988
2011-12-09,785.400024
2011-12-12,817.950012
2011-12-13,808.5
2011-12-14,812.700012
2011-12-15,811.650024
2011-12-16,817.950012
2011-12-19,816.900024
2011-12-20,523.950012
2011-12-21,531.299988
2011-12-22,557.549988
2011-12-23,576.450012
2011-12-27,581.700012
2011-12-28,559.650024
2011-12-29,564.900024
2011-12-30,584.849976
2012-01-03,590.099976
2012-01-04,590.099976
2012-01-05,595.349976
2012-01-06,588.0
2012-01-09,598.5
2012-01-10,582.75
2012-01-11,590.099976
2012-01-12,606.900024
2012-01-13,619.5
2012-01-17,614.25
2012-01-18,628.950012
2012-01-19,636.299988
2012-01-20,632.099976
2012-01-23,609.0
2012-01-24,612.150024
2012-01-25,621.599976
2012-01-26,628.950012
2012-01-27,643.650024
2012-01-30,633.150024
2012-01-31,638.400024
2012-02-01,659.400024
2012-02-02,654.150024
2012-02-03,669.900024
2012-02-06,695.099976
2012-02-07,663.599976
2012-02-08,659.400024
2012-02-09,652.049988
2012-02-10,637.349976
2012-02-13,665.700012
2012-02-14,677.25
2012-02-15,706.650024
2012-02-16,732.900024
2012-02-17,756.0
2012-02-21,718.200012
2012-02-22,699.299988
2012-02-23,710.849976
2012-02-24,704.549988
2012-02-27,715.049988
2012-02-28,711.900024
2012-02-29,716.099976
2012-03-01,738.150024
2012-03-02,740.25
2012-03-05,750.75
2012-03-06,745.5
2012-03-07,751.799988
2012-03-08,762.299988
2012-03-09,766.5
2012-03-12,777.0
2012-03-13,787.5
2012-03-14,783.299988
2012-03-15,785.400024
2012-03-16,772.799988
2012-03-19,778.049988
2012-03-20,544.950012
2012-03-21,537.599976
2012-03-22,528.150024
2012-03-23,560.700012
2012-03-26,565.950012
2012-03-27,554.400024
2012-03-28,549.150024
2012-03-29,547.049988
2012-03-30,537.599976
2012-04-02,539.700012
2012-04-03,531.299988
2012-04-04,521.849976
2012-04-05,514.5
2012-04-09,509.25
2012-04-10,447.299988
2012-04-11,457.799988
2012-04-12,457.799988
2012-04-13,462.0
2012-04-16,468.299988
2012-04-17,473.549988
2012-04-18,475.64999400000005
2012-04-19,497.700012
2012-04-20,513.450012
2012-04-23,500.85000599999995
2012-04-24,527.099976
2012-04-25,505.049988
2012-04-26,504.0
2012-04-27,505.049988
2012-04-30,497.700012
2012-05-01,497.700012
2012-05-02,494.549988
2012-05-03,483.0
2012-05-04,481.950012
2012-05-07,492.450012
2012-05-08,497.700012
2012-05-09,484.049988
2012-05-10,484.049988
2012-05-11,484.049988
2012-05-14,471.450012
2012-05-15,465.14999400000005
2012-05-16,457.799988
2012-05-17,441.0
2012-05-18,432.60000599999995
2012-05-21,445.200012
2012-05-22,432.60000599999995
2012-05-23,438.89999400000005
2012-05-24,441.0
2012-05-25,435.75
2012-05-29,435.75
2012-05-30,430.5
2012-05-31,435.75
2012-06-01,434.700012
2012-06-04,441.0
2012-06-05,448.35000599999995
2012-06-06,443.10000599999995
2012-06-07,436.799988
2012-06-08,438.89999400000005
2012-06-11,441.0
2012-06-12,450.450012
2012-06-13,447.299988
2012-06-14,451.5
2012-06-15,463.049988
2012-06-18,451.5
2012-06-19,456.75
2012-06-20,452.549988
2012-06-21,442.049988
2012-06-22,442.049988
2012-06-25,439.950012
2012-06-26,444.14999400000005
2012-06-27,449.39999400000005
2012-06-28,446.25
2012-06-29,451.5
2012-07-02,446.25
2012-07-03,449.39999400000005
2012-07-05,447.299988
2012-07-06,447.299988
2012-07-09,456.75
2012-07-10,448.35000599999995
2012-07-11,446.25
2012-07-12,443.10000599999995
2012-07-13,447.299988
2012-07-16,450.450012
2012-07-17,447.299988
2012-07-18,448.35000599999995
2012-07-19,443.10000599999995
2012-07-20,447.299988
2012-07-23,446.25
2012-07-24,446.25
2012-07-25,447.299988
2012-07-26,453.60000599999995
2012-07-27,454.64999400000005
2012-07-30,452.549988
2012-07-31,453.60000599999995
2012-08-01,451.5
2012-08-02,452.549988
2012-08-03,452.549988
2012-08-06,454.64999400000005
2012-08-07,452.549988
2012-08-08,489.299988
2012-08-09,496.64999400000005
2012-08-10,485.10000599999995
2012-08-13,492.450012
2012-08-14,498.75
2012-08-15,517.650024
2012-08-16,512.400024
2012-08-17,518.700012
2012-08-20,511.35000599999995
2012-08-21,499.799988
2012-08-22,492.450012
2012-08-23,491.39999400000005
2012-08-24,487.200012
2012-08-27,483.0
2012-08-28,504.0
2012-08-29,487.200012
2012-08-30,483.0
2012-08-31,472.5
2012-09-04,490.35000599999995
2012-09-05,498.75
2012-09-06,537.599976
2012-09-07,535.5
2012-09-10,509.25
2012-09-11,523.950012
2012-09-12,515.549988
2012-09-13,523.950012
2012-09-14,509.25
2012-09-17,452.549988
2012-09-18,505.049988
2012-09-19,497.700012
2012-09-20,499.799988
2012-09-21,502.950012
2012-09-24,496.64999400000005
2012-09-25,515.549988
2012-09-26,507.14999400000005
2012-09-27,515.549988
2012-09-28,513.450012
2012-10-01,498.75
2012-10-02,477.75
2012-10-03,484.049988
2012-10-04,483.0
2012-10-05,477.75
2012-10-08,496.64999400000005
2012-10-09,486.14999400000005
2012-10-10,498.75
2012-10-11,501.89999400000005
2012-10-12,493.5
2012-10-15,497.700012
2012-10-16,495.60000599999995
2012-10-17,498.75
2012-10-18,479.85000599999995
2012-10-19,471.450012
2012-10-22,455.700012
2012-10-23,442.049988
2012-10-24,444.14999400000005
2012-10-25,428.39999400000005
2012-10-26,418.950012
2012-10-31,428.39999400000005
2012-11-01,427.35000599999995
2012-11-02,427.35000599999995
2012-11-05,438.89999400000005
2012-11-06,436.799988
2012-11-07,433.64999400000005
2012-11-08,425.25
2012-11-09,436.799988
2012-11-12,444.14999400000005
2012-11-13,428.39999400000005
2012-11-14,421.049988
2012-11-15,421.049988
2012-11-16,428.39999400000005
2012-11-19,445.200012
2012-11-20,451.5
2012-11-21,466.200012
2012-11-23,460.950012
2012-11-26,462.0
2012-11-27,450.450012
2012-11-28,459.89999400000005
2012-11-29,452.549988
2012-11-30,450.450012
2012-12-03,472.5
2012-12-04,472.5
2012-12-05,480.89999400000005
2012-12-06,489.299988
2012-12-07,489.299988
2012-12-10,480.89999400000005
2012-12-11,495.60000599999995
2012-12-12,485.10000599999995
2012-12-13,488.25
2012-12-14,496.64999400000005
2012-12-17,493.5
2012-12-18,493.5
2012-12-19,494.549988
2012-12-20,496.64999400000005
2012-12-21,480.89999400000005
2012-12-24,478.799988
2012-12-26,478.799988
2012-12-27,467.25
2012-12-28,466.200012
2012-12-31,459.89999400000005
2013-01-02,490.35000599999995
2013-01-03,492.450012
2013-01-04,481.950012
2013-01-07,493.5
2013-01-08,492.450012
2013-01-09,502.950012
2013-01-10,502.950012
2013-01-11,498.75
2013-01-14,496.64999400000005
2013-01-15,496.64999400000005
2013-01-16,492.450012
2013-01-17,486.14999400000005
2013-01-18,481.950012
2013-01-22,483.0
2013-01-23,473.549988
2013-01-24,467.25
2013-01-25,460.950012
2013-01-28,463.049988
2013-01-29,475.64999400000005
2013-01-30,466.200012
2013-01-31,471.450012
2013-02-01,474.60000599999995
2013-02-04,460.950012
2013-02-05,464.10000599999995
2013-02-06,462.0
2013-02-07,459.89999400000005
2013-02-08,460.950012
2013-02-11,459.89999400000005
2013-02-12,476.700012
2013-02-13,476.700012
2013-02-14,475.64999400000005
2013-02-15,473.549988
2013-02-19,469.35000599999995
2013-02-20,474.60000599999995
2013-02-21,458.85000599999995
2013-02-22,457.799988
2013-02-25,456.75
2013-02-26,453.60000599999995
2013-02-27,453.60000599999995
2013-02-28,454.64999400000005
2013-03-01,453.60000599999995
2013-03-04,449.39999400000005
2013-03-05,464.10000599999995
2013-03-06,459.89999400000005
2013-03-07,457.799988
2013-03-08,469.35000599999995
2013-03-11,457.799988
2013-03-12,459.89999400000005
2013-03-13,459.89999400000005
2013-03-14,465.14999400000005
2013-03-15,474.60000599999995
2013-03-18,463.049988
2013-03-19,462.0
2013-03-20,457.799988
2013-03-21,455.700012
2013-03-22,453.60000599999995
2013-03-25,447.299988
2013-03-26,444.14999400000005
2013-03-27,448.35000599999995
2013-03-28,449.39999400000005
2013-04-01,451.5
2013-04-02,463.049988
2013-04-03,445.200012
2013-04-04,455.700012
2013-04-05,449.39999400000005
2013-04-08,441.0
2013-04-09,450.450012
2013-04-10,465.14999400000005
2013-04-11,460.950012
2013-04-12,455.700012
2013-04-15,438.89999400000005
2013-04-16,447.299988
2013-04-17,435.75
2013-04-18,458.85000599999995
2013-04-19,455.700012
2013-04-22,462.0
2013-04-23,454.64999400000005
2013-04-24,458.85000599999995
2013-04-25,464.10000599999995
2013-04-26,466.200012
2013-04-29,479.85000599999995
2013-04-30,484.049988
2013-05-01,472.5
2013-05-02,478.799988
2013-05-03,491.39999400000005
2013-05-06,501.89999400000005
2013-05-07,535.5
2013-05-08,541.799988
2013-05-09,533.400024
2013-05-10,536.549988
2013-05-13,542.849976
2013-05-14,560.700012
2013-05-15,573.299988
2013-05-16,568.049988
2013-05-17,575.400024
2013-05-20,581.700012
2013-05-21,586.950012
2013-05-22,574.349976
2013-05-23,573.299988
2013-05-24,586.950012
2013-05-28,588.0
2013-05-29,595.349976
2013-05-30,598.5
2013-05-31,591.150024
2013-06-03,585.900024
2013-06-04,570.150024
2013-06-05,544.950012
2013-06-06,553.349976
2013-06-07,549.150024
2013-06-10,528.150024
2013-06-11,546.0
2013-06-12,515.549988
2013-06-13,543.900024
2013-06-14,506.10000599999995
2013-06-17,505.049988
2013-06-18,513.450012
2013-06-19,500.85000599999995
2013-06-20,486.14999400000005
2013-06-21,483.0
2013-06-24,474.60000599999995
2013-06-25,467.25
2013-06-26,458.85000599999995
2013-06-27,454.64999400000005
2013-06-28,448.35000599999995
2013-07-01,457.799988
2013-07-02,453.60000599999995
2013-07-03,476.700012
2013-07-05,480.89999400000005
2013-07-08,481.950012
2013-07-09,470.39999400000005
2013-07-10,494.549988
2013-07-11,497.700012
2013-07-12,525.0
2013-07-15,531.299988
2013-07-16,527.099976
2013-07-17,530.25
2013-07-18,544.950012
2013-07-19,543.900024
2013-07-22,553.349976
2013-07-23,544.950012
2013-07-24,546.0
2013-07-25,555.450012
2013-07-26,544.950012
2013-07-29,533.400024
2013-07-30,534.450012
2013-07-31,525.0
2013-08-01,533.400024
2013-08-02,531.299988
2013-08-05,547.049988
2013-08-06,554.400024
2013-08-07,536.549988
2013-08-08,534.450012
2013-08-09,528.150024
2013-08-12,533.400024
2013-08-13,520.799988
2013-08-14,525.0
2013-08-15,509.25
2013-08-16,508.200012
2013-08-19,501.89999400000005
2013-08-20,499.799988
2013-08-21,487.200012
2013-08-22,505.049988
2013-08-23,510.299988
2013-08-26,516.599976
2013-08-27,500.85000599999995
2013-08-28,526.049988
2013-08-29,540.75
2013-08-30,537.599976
2013-09-03,548.099976
2013-09-04,556.5
2013-09-05,568.049988
2013-09-06,571.200012
2013-09-09,589.049988
2013-09-10,600.599976
2013-09-11,596.400024
2013-09-12,598.5
2013-09-13,597.450012
2013-09-16,590.099976
2013-09-17,579.599976
2013-09-18,576.450012
2013-09-19,578.549988
2013-09-20,574.349976
2013-09-23,581.700012
2013-09-24,563.849976
2013-09-25,549.150024
2013-09-26,560.700012
2013-09-27,553.349976
2013-09-30,557.549988
2013-10-01,581.700012
2013-10-02,600.599976
2013-10-03,590.099976
2013-10-04,601.650024
2013-10-07,571.200012
2013-10-08,536.549988
2013-10-09,551.25
2013-10-10,544.950012
2013-10-11,539.700012
2013-10-14,546.0
2013-10-15,519.75
2013-10-16,553.349976
2013-10-17,554.400024
2013-10-18,554.400024
2013-10-21,537.599976
2013-10-22,542.849976
2013-10-23,548.099976
2013-10-24,554.400024
2013-10-25,555.450012
2013-10-28,551.25
2013-10-29,550.200012
2013-10-30,517.650024
2013-10-31,498.75
2013-11-01,504.0
2013-11-04,490.35000599999995
2013-11-05,505.049988
2013-11-06,483.0
2013-11-07,477.75
2013-11-08,492.450012
2013-11-11,499.799988
2013-11-12,484.049988
2013-11-13,496.64999400000005
2013-11-14,491.39999400000005
2013-11-15,514.5
2013-11-18,520.799988
2013-11-19,519.75
2013-11-20,522.900024
2013-11-21,543.900024
2013-11-22,556.5
2013-11-25,565.950012
2013-11-26,569.099976
2013-11-27,588.0
2013-11-29,603.75
2013-12-02,583.799988
2013-12-03,567.0
2013-12-04,540.75
2013-12-05,539.700012
2013-12-06,577.5
2013-12-09,584.849976
2013-12-10,563.849976
2013-12-11,542.849976
2013-12-12,560.700012
2013-12-13,573.299988
2013-12-16,624.75
2013-12-17,410.549988
2013-12-18,404.25
2013-12-19,404.25
2013-12-20,430.5
2013-12-23,431.549988
2013-12-24,435.75
2013-12-26,433.64999400000005
2013-12-27,433.64999400000005
2013-12-30,429.450012
2013-12-31,435.75
2014-01-02,436.799988
2014-01-03,429.450012
2014-01-06,428.39999400000005
2014-01-07,436.799988
2014-01-08,452.549988
2014-01-09,460.950012
2014-01-10,468.299988
2014-01-13,457.799988
2014-01-14,483.0
2014-01-15,501.89999400000005
2014-01-16,510.299988
2014-01-17,505.049988
2014-01-21,506.10000599999995
2014-01-22,502.950012
2014-01-23,497.700012
2014-01-24,483.0
2014-01-27,457.799988
2014-01-28,474.60000599999995
2014-01-29,470.39999400000005
2014-01-30,474.60000599999995
2014-01-31,463.049988
2014-02-03,447.299988
2014-02-04,452.549988
2014-02-05,448.35000599999995
2014-02-06,458.85000599999995
2014-02-07,493.5
2014-02-10,520.799988
2014-02-11,515.549988
2014-02-12,499.799988
2014-02-13,481.950012
2014-02-14,469.35000599999995
2014-02-18,488.25
2014-02-19,486.14999400000005
2014-02-20,498.75
2014-02-21,499.799988
2014-02-24,500.85000599999995
2014-02-25,522.900024
2014-02-26,523.950012
2014-02-27,527.099976
2014-02-28,517.650024
2014-03-03,520.799988
2014-03-04,523.950012
2014-03-05,529.200012
2014-03-06,520.799988
2014-03-07,514.5
2014-03-10,507.14999400000005
2014-03-11,515.549988
2014-03-12,526.049988
2014-03-13,529.200012
2014-03-14,534.450012
2014-03-17,525.0
2014-03-18,543.900024
2014-03-19,533.400024
2014-03-20,523.950012
2014-03-21,521.849976
2014-03-24,493.5
2014-03-25,498.75
2014-03-26,502.950012
2014-03-27,507.14999400000005
2014-03-28,485.10000599999995
2014-03-31,498.75
2014-04-01,502.950012
2014-04-02,493.5
2014-04-03,487.200012
2014-04-04,467.25
2014-04-07,474.60000599999995
2014-04-08,472.5
2014-04-09,502.950012
2014-04-10,462.0
2014-04-11,446.25
2014-04-14,428.39999400000005
2014-04-15,420.0
2014-04-16,428.39999400000005
2014-04-17,417.899994
2014-04-21,429.450012
2014-04-22,459.89999400000005
2014-04-23,446.25
2014-04-24,448.35000599999995
2014-04-25,445.200012
2014-04-28,449.39999400000005
2014-04-29,463.049988
2014-04-30,466.200012
2014-05-01,457.799988
2014-05-02,435.75
2014-05-05,441.0
2014-05-06,449.39999400000005
2014-05-07,431.549988
2014-05-08,404.25
2014-05-09,406.350006
2014-05-12,409.5
2014-05-13,403.200012
2014-05-14,393.75
2014-05-15,406.350006
2014-05-16,391.649994
2014-05-19,395.850006
2014-05-20,382.200012
2014-05-21,380.100006
2014-05-22,379.049988
2014-05-23,387.450012
2014-05-27,392.700012
2014-05-28,418.950012
2014-05-29,399.0
2014-05-30,393.75
2014-06-02,403.200012
2014-06-03,400.049988
2014-06-04,403.200012
2014-06-05,409.5
2014-06-06,428.39999400000005
2014-06-09,441.0
2014-06-10,446.25
2014-06-11,468.299988
2014-06-12,450.450012
2014-06-13,467.25
2014-06-16,457.799988
2014-06-17,445.200012
2014-06-18,441.0
2014-06-19,441.0
2014-06-20,439.950012
2014-06-23,447.299988
2014-06-24,448.35000599999995
2014-06-25,442.049988
2014-06-26,437.85000599999995
2014-06-27,449.39999400000005
2014-06-30,473.549988
2014-07-01,480.89999400000005
2014-07-02,477.75
2014-07-03,489.299988
2014-07-07,457.799988
2014-07-08,457.799988
2014-07-09,462.0
2014-07-10,462.0
2014-07-11,466.200012
2014-07-14,463.049988
2014-07-15,423.14999400000005
2014-07-16,421.049988
2014-07-17,401.100006
2014-07-18,422.10000599999995
2014-07-21,413.700012
2014-07-22,410.549988
2014-07-23,411.600006
2014-07-24,412.649994
2014-07-25,411.600006
2014-07-28,411.600006
2014-07-29,294.0
2014-07-30,296.100006
2014-07-31,292.950012
2014-08-01,291.899994
2014-08-04,294.0
2014-08-05,294.0
2014-08-06,294.0
2014-08-07,288.75
2014-08-08,292.950012
2014-08-11,289.799988
2014-08-12,287.700012
2014-08-13,287.700012
2014-08-14,290.850006
2014-08-15,294.0
2014-08-18,294.0
2014-08-19,294.0
2014-08-20,292.950012
2014-08-21,294.0
2014-08-22,294.0
2014-08-25,291.899994
2014-08-26,291.899994
2014-08-27,291.899994
2014-08-28,290.850006
2014-08-29,289.799988
2014-09-02,289.799988
2014-09-03,285.600006
2014-09-04,285.600006
2014-09-05,276.149994
2014-09-08,279.299988
2014-09-09,273.0
2014-09-10,269.850006
2014-09-11,270.899994
2014-09-12,270.899994
2014-09-15,264.600006
2014-09-16,262.5
2014-09-17,268.799988
2014-09-18,274.049988
2014-09-19,276.149994
2014-09-22,276.149994
2014-09-23,271.950012
2014-09-24,270.899994
2014-09-25,263.549988
2014-09-26,261.450012
2014-09-29,270.899994
2014-09-30,265.649994
2014-10-01,258.299988
2014-10-02,259.350006
2014-10-03,258.299988
2014-10-06,263.549988
2014-10-07,252.0
2014-10-08,255.149994
2014-10-09,260.399994
2014-10-10,258.299988
2014-10-13,257.25
2014-10-14,249.899994
2014-10-15,243.600006
2014-10-16,245.69999700000002
2014-10-17,247.80000299999998
2014-10-20,246.75
2014-10-21,245.69999700000002
2014-10-22,244.649994
2014-10-23,245.69999700000002
2014-10-24,243.600006
2014-10-27,245.69999700000002
2014-10-28,248.850006
2014-10-29,248.850006
2014-10-30,249.899994
2014-10-31,245.69999700000002
2014-11-03,244.649994
2014-11-04,247.80000299999998
2014-11-05,258.299988
2014-11-06,259.350006
2014-11-07,261.450012
2014-11-10,258.299988
2014-11-11,254.100006
2014-11-12,252.0
2014-11-13,255.149994
2014-11-14,255.149994
2014-11-17,255.149994
2014-11-18,256.200012
2014-11-19,254.100006
2014-11-20,258.299988
2014-11-21,254.100006
2014-11-24,256.200012
2014-11-25,253.05000299999998
2014-11-26,255.149994
2014-11-28,255.149994
2014-12-01,256.200012
2014-12-02,249.899994
2014-12-03,253.05000299999998
2014-12-04,255.149994
2014-12-05,257.25
2014-12-08,257.25
2014-12-09,257.25
2014-12-10,252.0
2014-12-11,259.350006
2014-12-12,258.299988
2014-12-15,250.94999700000002
2014-12-16,253.05000299999998
2014-12-17,258.299988
2014-12-18,264.600006
2014-12-19,289.799988
2014-12-22,291.899994
2014-12-23,278.25
2014-12-24,286.649994
2014-12-26,268.799988
2014-12-29,274.049988
2014-12-30,273.0
2014-12-31,276.149994
2015-01-02,271.950012
2015-01-05,276.149994
2015-01-06,275.100006
2015-01-07,277.200012
2015-01-08,275.100006
2015-01-09,274.049988
2015-01-12,277.200012
2015-01-13,266.700012
2015-01-14,263.549988
2015-01-15,265.649994
2015-01-16,268.799988
2015-01-20,262.5
2015-01-21,264.600006
2015-01-22,264.600006
2015-01-23,264.600006
2015-01-26,270.899994
2015-01-27,266.700012
2015-01-28,262.5
2015-01-29,263.549988
2015-01-30,263.549988
2015-02-02,263.549988
2015-02-03,264.600006
2015-02-04,265.649994
2015-02-05,266.700012
2015-02-06,263.549988
2015-02-09,262.5
2015-02-10,263.549988
2015-02-11,263.549988
2015-02-12,263.549988
2015-02-13,262.5
2015-02-17,265.649994
2015-02-18,270.899994
2015-02-19,274.049988
2015-02-20,273.0
2015-02-23,275.100006
2015-02-24,270.899994
2015-02-25,273.0
2015-02-26,270.899994
2015-02-27,276.149994
2015-03-02,276.149994
2015-03-03,274.049988
2015-03-04,273.0
2015-03-05,275.100006
2015-03-06,276.149994
2015-03-09,277.200012
2015-03-10,275.100006
2015-03-11,277.200012
2015-03-12,275.100006
2015-03-13,277.200012
2015-03-16,278.25
2015-03-17,283.5
2015-03-18,282.450012
2015-03-19,286.649994
2015-03-20,279.299988
2015-03-23,290.850006
2015-03-24,300.299988
2015-03-25,312.899994
2015-03-26,318.149994
2015-03-27,320.25
