Date,HTH
2014-02-19,23.450001
2014-02-20,23.68
2014-02-21,23.67
2014-02-24,23.629998999999998
2014-02-25,23.24
2014-02-26,23.42
2014-02-27,24.48
2014-02-28,24.51
2014-03-03,24.58
2014-03-04,24.84
2014-03-05,24.440001000000002
2014-03-06,23.629998999999998
2014-03-07,22.950001
2014-03-10,23.559998999999998
2014-03-11,23.469998999999998
2014-03-12,23.66
2014-03-13,23.200001
2014-03-14,23.49
2014-03-17,23.35
2014-03-18,23.370001000000002
2014-03-19,23.049999
2014-03-20,23.290001
2014-03-21,23.5
2014-03-24,23.42
2014-03-25,23.58
2014-03-26,23.02
2014-03-27,22.75
2014-03-28,22.549999
2014-03-31,23.790001
2014-04-01,24.059998999999998
2014-04-02,24.620001000000002
2014-04-03,24.709999
2014-04-04,24.48
2014-04-07,24.129998999999998
2014-04-08,23.719998999999998
2014-04-09,23.870001000000002
2014-04-10,23.75
2014-04-11,23.129998999999998
2014-04-14,22.959999
2014-04-15,23.26
2014-04-16,23.440001000000002
2014-04-17,23.82
2014-04-21,23.799999
2014-04-22,24.25
2014-04-23,24.299999
2014-04-24,24.42
2014-04-25,23.620001000000002
2014-04-28,22.969998999999998
2014-04-29,22.77
2014-04-30,22.34
2014-05-01,22.280001000000002
2014-05-02,22.219998999999998
2014-05-05,22.719998999999998
2014-05-06,21.4
2014-05-07,21.309998999999998
2014-05-08,20.870001000000002
2014-05-09,21.379998999999998
2014-05-12,21.719998999999998
2014-05-13,21.309998999999998
2014-05-14,21.1
2014-05-15,20.83
2014-05-16,20.450001
2014-05-19,20.959999
2014-05-20,20.0
2014-05-21,19.85
2014-05-22,20.02
2014-05-23,20.200001
2014-05-27,20.719998999999998
2014-05-28,20.799999
2014-05-29,20.700001
2014-05-30,20.75
2014-06-02,20.75
2014-06-03,20.26
2014-06-04,20.01
2014-06-05,20.610001
2014-06-06,20.629998999999998
2014-06-09,20.969998999999998
2014-06-10,20.940001000000002
2014-06-11,21.02
2014-06-12,21.0
2014-06-13,20.950001
2014-06-16,20.84
2014-06-17,21.200001
2014-06-18,21.27
2014-06-19,21.290001
2014-06-20,21.200001
2014-06-23,21.049999
2014-06-24,21.01
2014-06-25,21.15
2014-06-26,21.17
2014-06-27,21.34
2014-06-30,21.26
2014-07-01,21.620001000000002
2014-07-02,21.370001000000002
2014-07-03,21.84
2014-07-07,21.67
2014-07-08,21.360001
2014-07-09,21.6
2014-07-10,21.5
2014-07-11,21.639999
2014-07-14,22.129998999999998
2014-07-15,22.25
2014-07-16,21.93
2014-07-17,20.959999
2014-07-18,21.139999
2014-07-21,20.809998999999998
2014-07-22,21.049999
2014-07-23,20.85
2014-07-24,20.780001000000002
2014-07-25,20.51
2014-07-28,20.690001000000002
2014-07-29,20.530001000000002
2014-07-30,20.629998999999998
2014-07-31,20.5
2014-08-01,20.389999
2014-08-04,20.16
2014-08-05,19.75
2014-08-06,19.77
2014-08-07,19.639999
2014-08-08,19.43
2014-08-11,20.02
2014-08-12,19.9
2014-08-13,20.0
2014-08-14,20.030001000000002
2014-08-15,20.0
2014-08-18,20.459999
2014-08-19,20.6
2014-08-20,20.5
2014-08-21,20.549999
2014-08-22,20.66
2014-08-25,20.76
2014-08-26,20.85
2014-08-27,21.48
2014-08-28,21.219998999999998
2014-08-29,21.17
2014-09-02,21.66
2014-09-03,21.09
2014-09-04,20.549999
2014-09-05,20.67
2014-09-08,20.540001
2014-09-09,20.16
2014-09-10,20.389999
2014-09-11,20.860001
2014-09-12,20.58
2014-09-15,20.030001000000002
2014-09-16,20.16
2014-09-17,20.02
2014-09-18,20.459999
2014-09-19,20.24
2014-09-22,20.4
2014-09-23,20.200001
2014-09-24,20.35
2014-09-25,20.059998999999998
2014-09-26,20.440001000000002
2014-09-29,20.4
2014-09-30,20.049999
2014-10-01,20.030001000000002
2014-10-02,20.469998999999998
2014-10-03,21.0
2014-10-06,20.85
2014-10-07,20.299999
2014-10-08,20.450001
2014-10-09,19.84
2014-10-10,19.709999
2014-10-13,19.76
2014-10-14,20.360001
2014-10-15,20.6
2014-10-16,20.67
2014-10-17,20.389999
2014-10-20,20.6
2014-10-21,20.92
2014-10-22,20.440001000000002
2014-10-23,20.629998999999998
2014-10-24,21.059998999999998
2014-10-27,20.77
2014-10-28,21.68
2014-10-29,21.620001000000002
2014-10-30,21.799999
2014-10-31,22.030001000000002
2014-11-03,21.76
2014-11-04,21.870001000000002
2014-11-05,20.57
2014-11-06,21.02
2014-11-07,20.950001
2014-11-10,21.280001000000002
2014-11-11,21.139999
2014-11-12,21.190001000000002
2014-11-13,21.27
2014-11-14,20.799999
2014-11-17,20.85
2014-11-18,20.52
2014-11-19,20.440001000000002
2014-11-20,20.41
2014-11-21,20.540001
2014-11-24,20.84
2014-11-25,20.780001000000002
2014-11-26,20.889999
2014-11-28,20.379998999999998
2014-12-01,20.15
2014-12-02,20.25
2014-12-03,20.530001000000002
2014-12-04,20.52
2014-12-05,20.690001000000002
2014-12-08,20.51
2014-12-09,20.76
2014-12-10,19.98
2014-12-11,20.01
2014-12-12,19.549999
2014-12-15,19.370001000000002
2014-12-16,19.49
2014-12-17,19.889999
2014-12-18,20.139999
2014-12-19,20.110001
2014-12-22,20.040001
2014-12-23,19.99
2014-12-24,19.82
2014-12-26,20.02
2014-12-29,20.120001000000002
2014-12-30,19.959999
2014-12-31,19.950001
2015-01-02,19.73
2015-01-05,19.0
2015-01-06,17.700001
2015-01-07,17.91
2015-01-08,18.27
2015-01-09,18.09
2015-01-12,18.02
2015-01-13,18.129998999999998
2015-01-14,18.09
2015-01-15,17.84
2015-01-16,18.02
2015-01-20,18.15
2015-01-21,18.219998999999998
2015-01-22,18.469998999999998
2015-01-23,18.24
2015-01-26,18.42
2015-01-27,18.35
2015-01-28,18.25
2015-01-29,18.379998999999998
2015-01-30,18.15
2015-02-02,18.6
2015-02-03,19.209999
2015-02-04,18.940001000000002
2015-02-05,19.110001
2015-02-06,19.440001000000002
2015-02-09,19.299999
2015-02-10,19.18
2015-02-11,19.18
2015-02-12,19.290001
2015-02-13,19.42
2015-02-17,19.459999
2015-02-18,19.52
2015-02-19,19.440001000000002
2015-02-20,19.440001000000002
2015-02-23,19.34
2015-02-24,19.280001000000002
2015-02-25,19.33
2015-02-26,19.530001000000002
2015-02-27,18.6
2015-03-02,19.02
2015-03-03,19.299999
2015-03-04,19.0
2015-03-05,18.98
2015-03-06,18.780001000000002
2015-03-09,19.190001000000002
2015-03-10,19.209999
2015-03-11,19.65
2015-03-12,20.049999
2015-03-13,19.99
2015-03-16,20.0
2015-03-17,19.98
2015-03-18,19.969998999999998
2015-03-19,19.690001000000002
2015-03-20,19.91
2015-03-23,19.65
2015-03-24,19.84
2015-03-25,19.33
2015-03-26,19.450001
2015-03-27,19.26
2015-03-30,19.389999
2015-03-31,19.440001000000002
2015-04-01,19.389999
2015-04-02,19.469998999999998
2015-04-06,19.469998999999998
2015-04-07,19.709999
2015-04-08,19.76
2015-04-09,19.809998999999998
2015-04-10,19.93
2015-04-13,19.98
2015-04-14,19.940001000000002
2015-04-15,19.950001
2015-04-16,19.93
2015-04-17,19.41
2015-04-20,19.59
2015-04-21,19.440001000000002
2015-04-22,19.709999
2015-04-23,19.65
2015-04-24,19.57
2015-04-27,19.620001000000002
2015-04-28,19.98
2015-04-29,19.790001
2015-04-30,20.110001
2015-05-01,20.15
2015-05-04,20.139999
2015-05-05,20.110001
2015-05-06,20.209999
2015-05-07,20.790001
2015-05-08,21.0
2015-05-11,21.49
2015-05-12,21.43
2015-05-13,21.34
2015-05-14,21.48
2015-05-15,21.17
2015-05-18,21.6
2015-05-19,21.9
2015-05-20,21.780001000000002
2015-05-21,21.74
2015-05-22,21.620001000000002
2015-05-26,21.530001000000002
2015-05-27,21.870001000000002
2015-05-28,21.98
2015-05-29,21.83
2015-06-01,22.09
2015-06-02,21.82
2015-06-03,22.280001000000002
2015-06-04,22.34
2015-06-05,23.0
2015-06-08,22.860001
2015-06-09,23.110001
2015-06-10,24.0
2015-06-11,24.129998999999998
2015-06-12,23.99
2015-06-15,23.639999
2015-06-16,23.790001
2015-06-17,23.52
2015-06-18,23.66
2015-06-19,23.67
2015-06-22,23.99
2015-06-23,24.5
2015-06-24,24.389999
2015-06-25,24.35
2015-06-26,24.41
2015-06-29,23.91
2015-06-30,24.09
2015-07-01,24.059998999999998
2015-07-02,23.67
2015-07-06,23.709999
2015-07-07,23.059998999999998
2015-07-08,22.959999
2015-07-09,23.26
2015-07-10,23.65
2015-07-13,24.08
2015-07-14,24.08
2015-07-15,23.98
2015-07-16,24.18
2015-07-17,23.93
2015-07-20,23.83
2015-07-21,23.66
2015-07-22,23.719998999999998
2015-07-23,23.379998999999998
2015-07-24,23.01
2015-07-27,22.639999
2015-07-28,22.5
2015-07-29,22.559998999999998
2015-07-30,21.08
2015-07-31,21.049999
2015-08-03,21.040001
2015-08-04,21.08
2015-08-05,21.17
2015-08-06,21.18
2015-08-07,21.030001000000002
2015-08-10,21.49
2015-08-11,21.42
2015-08-12,21.110001
2015-08-13,21.16
2015-08-14,21.290001
2015-08-17,20.99
2015-08-18,21.0
2015-08-19,20.790001
2015-08-20,20.120001000000002
2015-08-21,19.860001
2015-08-24,18.870001000000002
2015-08-25,18.790001
2015-08-26,19.610001
2015-08-27,20.42
2015-08-28,20.58
2015-08-31,20.65
2015-09-01,20.02
2015-09-02,20.200001
2015-09-03,20.09
2015-09-04,19.809998999999998
2015-09-08,20.23
2015-09-09,20.16
2015-09-10,20.48
2015-09-11,20.57
2015-09-14,20.41
2015-09-15,20.639999
2015-09-16,20.889999
2015-09-17,20.51
2015-09-18,20.049999
2015-09-21,20.18
2015-09-22,19.940001000000002
2015-09-23,20.02
2015-09-24,20.33
2015-09-25,20.07
2015-09-28,19.73
2015-09-29,19.73
2015-09-30,19.809998999999998
2015-10-01,20.059998999999998
2015-10-02,19.549999
2015-10-05,20.389999
2015-10-06,20.41
2015-10-07,20.860001
2015-10-08,21.15
2015-10-09,20.85
2015-10-12,20.84
2015-10-13,20.389999
2015-10-14,19.629998999999998
2015-10-15,19.74
2015-10-16,20.02
2015-10-19,19.959999
2015-10-20,20.030001000000002
2015-10-21,19.799999
2015-10-22,20.07
2015-10-23,20.620001000000002
2015-10-26,20.629998999999998
2015-10-27,20.17
2015-10-28,21.08
2015-10-29,21.02
2015-10-30,20.969998999999998
2015-11-02,21.76
2015-11-03,21.59
2015-11-04,21.4
2015-11-05,22.01
2015-11-06,22.790001
2015-11-09,22.67
2015-11-10,22.33
2015-11-11,21.860001
2015-11-12,21.549999
2015-11-13,21.15
2015-11-16,21.280001000000002
2015-11-17,21.08
2015-11-18,21.59
2015-11-19,21.41
2015-11-20,21.799999
2015-11-23,22.110001
2015-11-24,22.290001
2015-11-25,22.35
2015-11-27,22.33
2015-11-30,22.309998999999998
2015-12-01,22.530001000000002
2015-12-02,22.030001000000002
2015-12-03,21.51
2015-12-04,22.0
2015-12-07,21.48
2015-12-08,21.33
2015-12-09,21.17
2015-12-10,20.68
2015-12-11,19.6
2015-12-14,19.73
2015-12-15,19.969998999999998
2015-12-16,19.98
2015-12-17,19.85
2015-12-18,19.459999
2015-12-21,19.4
2015-12-22,19.68
2015-12-23,19.83
2015-12-24,19.93
2015-12-28,19.629998999999998
2015-12-29,20.01
2015-12-30,19.57
2015-12-31,19.219998999999998
2016-01-04,18.790001
2016-01-05,18.360001
2016-01-06,18.120001000000002
2016-01-07,17.51
2016-01-08,17.26
2016-01-11,17.51
2016-01-12,17.690001000000002
2016-01-13,16.52
2016-01-14,16.200001
2016-01-15,15.39
2016-01-19,15.32
2016-01-20,15.11
2016-01-21,14.61
2016-01-22,15.04
2016-01-25,14.31
2016-01-26,14.83
2016-01-27,14.93
2016-01-28,15.34
2016-01-29,15.97
2016-02-01,15.8
2016-02-02,15.41
2016-02-03,15.53
2016-02-04,15.71
2016-02-05,15.42
2016-02-08,14.61
2016-02-09,15.2
2016-02-10,15.09
2016-02-11,14.95
2016-02-12,15.39
2016-02-16,15.98
2016-02-17,16.07
2016-02-18,15.75
2016-02-19,15.75
2016-02-22,16.32
2016-02-23,15.93
2016-02-24,15.53
2016-02-25,16.26
2016-02-26,16.77
2016-02-29,16.68
2016-03-01,18.129998999999998
2016-03-02,18.059998999999998
2016-03-03,18.52
2016-03-04,18.84
2016-03-07,18.719998999999998
2016-03-08,18.040001
2016-03-09,18.07
2016-03-10,18.129998999999998
2016-03-11,18.639999
2016-03-14,18.379998999999998
2016-03-15,18.059998999999998
2016-03-16,18.15
2016-03-17,18.68
2016-03-18,18.959999
2016-03-21,18.809998999999998
2016-03-22,18.690001000000002
2016-03-23,18.440001000000002
2016-03-24,18.540001
2016-03-28,18.370001000000002
2016-03-29,18.76
2016-03-30,18.84
2016-03-31,18.879998999999998
2016-04-01,18.68
2016-04-04,18.58
2016-04-05,18.48
2016-04-06,18.42
2016-04-07,18.15
2016-04-08,18.4
2016-04-11,18.629998999999998
2016-04-12,19.1
2016-04-13,19.780001000000002
2016-04-14,19.82
2016-04-15,19.860001
2016-04-18,19.9
2016-04-19,20.0
2016-04-20,20.09
2016-04-21,20.040001
2016-04-22,19.950001
2016-04-25,20.030001000000002
2016-04-26,20.33
2016-04-27,20.209999
2016-04-28,20.25
2016-04-29,19.860001
2016-05-02,19.82
2016-05-03,19.540001
2016-05-04,19.209999
2016-05-05,19.120001000000002
2016-05-06,19.209999
2016-05-09,19.16
2016-05-10,19.42
2016-05-11,19.35
2016-05-12,19.17
2016-05-13,18.879998999999998
2016-05-16,19.1
2016-05-17,18.809998999999998
2016-05-18,19.6
2016-05-19,19.25
2016-05-20,19.5
2016-05-23,19.440001000000002
2016-05-24,19.9
2016-05-25,20.1
2016-05-26,20.16
2016-05-27,20.379998999999998
2016-05-31,20.440001000000002
2016-06-01,20.360001
2016-06-02,20.52
2016-06-03,20.42
2016-06-06,20.98
2016-06-07,21.02
2016-06-08,21.16
2016-06-09,21.23
2016-06-10,21.059998999999998
2016-06-13,21.02
2016-06-14,21.0
2016-06-15,21.08
2016-06-16,20.889999
2016-06-17,21.129998999999998
2016-06-20,21.389999
2016-06-21,21.32
2016-06-22,21.219998999999998
2016-06-23,22.049999
2016-06-24,20.379998999999998
2016-06-27,19.299999
2016-06-28,19.700001
2016-06-29,20.59
2016-06-30,20.99
2016-07-01,20.82
2016-07-05,20.41
2016-07-06,20.68
2016-07-07,20.950001
2016-07-08,21.360001
2016-07-11,21.73
2016-07-12,22.07
2016-07-13,21.92
2016-07-14,21.959999
2016-07-15,22.1
2016-07-18,22.030001000000002
2016-07-19,21.940001000000002
2016-07-20,22.0
2016-07-21,21.860001
2016-07-22,22.17
2016-07-25,21.99
2016-07-26,22.190001000000002
2016-07-27,22.389999
2016-07-28,21.959999
2016-07-29,21.780001000000002
2016-08-01,21.809998999999998
2016-08-02,21.709999
2016-08-03,21.93
2016-08-04,21.9
2016-08-05,22.5
2016-08-08,22.5
2016-08-09,22.65
2016-08-10,22.43
2016-08-11,22.379998999999998
2016-08-12,22.15
2016-08-15,22.41
2016-08-16,22.139999
2016-08-17,22.190001000000002
2016-08-18,22.32
2016-08-19,22.18
2016-08-22,22.18
2016-08-23,22.290001
2016-08-24,22.16
2016-08-25,22.219998999999998
2016-08-26,22.389999
2016-08-29,22.559998999999998
2016-08-30,22.700001
2016-08-31,22.639999
2016-09-01,22.549999
2016-09-02,22.65
2016-09-06,22.309998999999998
2016-09-07,22.6
2016-09-08,22.75
2016-09-09,22.52
2016-09-12,22.780001000000002
2016-09-13,22.07
2016-09-14,21.99
2016-09-15,22.219998999999998
2016-09-16,22.0
2016-09-19,21.77
2016-09-20,21.84
2016-09-21,22.110001
2016-09-22,22.549999
2016-09-23,22.41
2016-09-26,21.879998999999998
2016-09-27,22.1
2016-09-28,22.35
2016-09-29,22.190001000000002
2016-09-30,22.459999
2016-10-03,22.25
2016-10-04,22.75
2016-10-05,23.200001
2016-10-06,23.200001
2016-10-07,23.08
2016-10-10,23.620001000000002
2016-10-11,23.379998999999998
2016-10-12,23.309998999999998
2016-10-13,22.99
2016-10-14,23.15
2016-10-17,23.07
2016-10-18,23.59
2016-10-19,24.059998999999998
2016-10-20,24.049999
2016-10-21,24.129998999999998
2016-10-24,24.51
2016-10-25,24.610001
2016-10-26,24.469998999999998
2016-10-27,24.450001
2016-10-28,24.4
2016-10-31,24.700001
2016-11-01,24.450001
2016-11-02,24.08
2016-11-03,24.440001000000002
2016-11-04,24.299999
2016-11-07,24.940001000000002
2016-11-08,24.85
2016-11-09,25.48
2016-11-10,26.370001000000002
2016-11-11,26.809998999999998
2016-11-14,27.34
2016-11-15,27.5
2016-11-16,27.379998999999998
2016-11-17,27.209999
2016-11-18,27.9
2016-11-21,27.879998999999998
2016-11-22,28.219998999999998
2016-11-23,28.25
2016-11-25,28.23
2016-11-28,27.889999
2016-11-29,27.799999
2016-11-30,28.09
2016-12-01,28.639999
2016-12-02,28.139999
2016-12-05,28.67
2016-12-06,28.98
2016-12-07,29.18
2016-12-08,29.799999
2016-12-09,29.82
2016-12-12,29.27
2016-12-13,29.459999
2016-12-14,29.07
2016-12-15,29.360001
2016-12-16,29.190001000000002
2016-12-19,29.440001000000002
2016-12-20,29.92
2016-12-21,29.969998999999998
2016-12-22,29.700001
2016-12-23,29.82
2016-12-27,30.139999
2016-12-28,29.85
2016-12-29,29.74
2016-12-30,29.799999
2017-01-03,30.07
2017-01-04,30.309998999999998
2017-01-05,29.75
2017-01-06,29.469998999999998
2017-01-09,28.84
2017-01-10,29.620001000000002
2017-01-11,29.860001
2017-01-12,29.049999
2017-01-13,28.219998999999998
2017-01-17,27.42
2017-01-18,27.469998999999998
2017-01-19,27.6
2017-01-20,27.77
2017-01-23,27.49
2017-01-24,28.030001000000002
2017-01-25,28.360001
2017-01-26,28.67
2017-01-27,28.24
2017-01-30,27.110001
2017-01-31,27.379998999999998
2017-02-01,27.32
2017-02-02,26.68
2017-02-03,27.459999
2017-02-06,27.200001
2017-02-07,27.450001
2017-02-08,26.75
2017-02-09,27.190001000000002
2017-02-10,27.4
2017-02-13,27.690001000000002
2017-02-14,27.959999
2017-02-15,27.98
2017-02-16,28.32
2017-02-17,28.17
2017-02-21,28.5
2017-02-22,28.6
2017-02-23,28.440001000000002
2017-02-24,28.059998999999998
2017-02-27,28.4
2017-02-28,28.379998999999998
2017-03-01,29.290001
2017-03-02,28.389999
2017-03-03,28.49
2017-03-06,28.25
2017-03-07,28.32
2017-03-08,28.18
2017-03-09,27.959999
2017-03-10,27.66
2017-03-13,27.860001
2017-03-14,27.76
2017-03-15,27.84
2017-03-16,27.98
2017-03-17,27.969998999999998
2017-03-20,27.74
2017-03-21,26.41
2017-03-22,26.25
2017-03-23,26.459999
2017-03-24,26.42
2017-03-27,26.299999
2017-03-28,26.6
2017-03-29,26.49
2017-03-30,27.41
2017-03-31,27.469998999999998
2017-04-03,27.49
2017-04-04,27.27
2017-04-05,26.969998999999998
2017-04-06,27.18
2017-04-07,27.25
2017-04-10,27.059998999999998
2017-04-11,27.1
2017-04-12,26.620001000000002
2017-04-13,25.93
2017-04-17,26.42
2017-04-18,26.549999
2017-04-19,26.709999
2017-04-20,27.27
2017-04-21,27.41
2017-04-24,28.139999
2017-04-25,28.34
2017-04-26,28.719998999999998
2017-04-27,28.49
2017-04-28,27.809998999999998
2017-05-01,28.48
2017-05-02,27.790001
2017-05-03,27.91
2017-05-04,27.969998999999998
2017-05-05,27.82
2017-05-08,27.870001000000002
2017-05-09,27.49
2017-05-10,26.450001
2017-05-11,26.08
2017-05-12,25.84
2017-05-15,25.959999
2017-05-16,26.030001000000002
2017-05-17,24.950001
2017-05-18,25.110001
2017-05-19,25.139999
2017-05-22,25.24
2017-05-23,25.540001
2017-05-24,25.610001
2017-05-25,25.75
2017-05-26,25.66
2017-05-30,25.309998999999998
2017-05-31,24.99
2017-06-01,25.469998999999998
2017-06-02,25.43
2017-06-05,25.27
2017-06-06,25.18
2017-06-07,25.389999
2017-06-08,26.120001000000002
2017-06-09,27.23
2017-06-12,26.790001
2017-06-13,26.74
2017-06-14,26.77
2017-06-15,26.610001
2017-06-16,26.42
2017-06-19,26.690001000000002
2017-06-20,26.08
2017-06-21,25.559998999999998
2017-06-22,25.35
2017-06-23,25.209999
2017-06-26,25.48
2017-06-27,25.5
2017-06-28,26.059998999999998
2017-06-29,26.32
2017-06-30,26.209999
2017-07-03,26.709999
2017-07-05,26.620001000000002
2017-07-06,26.5
2017-07-07,26.530001000000002
2017-07-10,26.26
2017-07-11,26.120001000000002
2017-07-12,26.290001
2017-07-13,26.33
2017-07-14,26.0
2017-07-17,25.93
2017-07-18,25.799999
2017-07-19,25.84
2017-07-20,25.879998999999998
2017-07-21,25.700001
2017-07-24,25.75
2017-07-25,26.200001
2017-07-26,25.58
2017-07-27,25.370001000000002
2017-07-28,25.969998999999998
2017-07-31,25.030001000000002
2017-08-01,26.049999
2017-08-02,26.030001000000002
2017-08-03,25.719998999999998
2017-08-04,25.85
2017-08-07,25.52
2017-08-08,26.139999
2017-08-09,26.01
2017-08-10,25.549999
2017-08-11,25.33
2017-08-14,26.299999
2017-08-15,25.959999
2017-08-16,25.9
2017-08-17,24.690001000000002
2017-08-18,24.530001000000002
2017-08-21,24.49
2017-08-22,24.65
2017-08-23,24.77
2017-08-24,24.639999
2017-08-25,24.809998999999998
2017-08-28,24.0
2017-08-29,23.780001000000002
2017-08-30,23.889999
2017-08-31,23.67
2017-09-01,23.75
2017-09-05,22.700001
2017-09-06,22.200001
2017-09-07,21.860001
2017-09-08,22.040001
2017-09-11,22.42
2017-09-12,24.01
2017-09-13,24.02
2017-09-14,23.959999
2017-09-15,24.120001000000002
2017-09-18,24.52
2017-09-19,24.620001000000002
2017-09-20,24.98
2017-09-21,24.879998999999998
2017-09-22,24.9
2017-09-25,24.950001
2017-09-26,25.299999
2017-09-27,26.059998999999998
2017-09-28,26.190001000000002
2017-09-29,26.0
2017-10-02,26.34
2017-10-03,26.309998999999998
2017-10-04,26.120001000000002
2017-10-05,26.1
2017-10-06,26.08
2017-10-09,26.0
2017-10-10,26.290001
2017-10-11,26.190001000000002
2017-10-12,26.18
2017-10-13,26.049999
2017-10-16,26.33
2017-10-17,25.58
2017-10-18,25.83
2017-10-19,25.889999
2017-10-20,26.030001000000002
2017-10-23,25.49
2017-10-24,25.49
2017-10-25,25.370001000000002
2017-10-26,25.620001000000002
2017-10-27,25.4
2017-10-30,23.950001
2017-10-31,23.559998999999998
2017-11-01,23.16
2017-11-02,23.74
2017-11-03,23.49
2017-11-06,23.450001
2017-11-07,22.6
2017-11-08,22.219998999999998
2017-11-09,22.17
2017-11-10,22.27
2017-11-13,22.5
2017-11-14,22.6
2017-11-15,22.65
2017-11-16,22.74
2017-11-17,22.93
2017-11-20,23.120001000000002
2017-11-21,23.32
2017-11-22,23.16
2017-11-24,23.01
2017-11-27,23.059998999999998
2017-11-28,24.15
2017-11-29,25.0
2017-11-30,24.870001000000002
2017-12-01,24.940001000000002
2017-12-04,25.299999
2017-12-05,24.26
2017-12-06,23.83
2017-12-07,23.889999
2017-12-08,23.629998999999998
2017-12-11,23.59
2017-12-12,23.969998999999998
2017-12-13,23.889999
2017-12-14,23.91
2017-12-15,24.610001
2017-12-18,25.01
2017-12-19,25.030001000000002
2017-12-20,25.1
2017-12-21,25.190001000000002
2017-12-22,25.26
2017-12-26,25.209999
2017-12-27,25.18
2017-12-28,25.41
2017-12-29,25.33
2018-01-02,25.379998999999998
2018-01-03,25.43
2018-01-04,25.690001000000002
2018-01-05,25.75
2018-01-08,25.76
2018-01-09,26.440001000000002
2018-01-10,26.280001000000002
2018-01-11,26.42
2018-01-12,26.43
2018-01-16,26.370001000000002
2018-01-17,26.67
2018-01-18,26.639999
2018-01-19,26.98
2018-01-22,26.889999
2018-01-23,26.940001000000002
2018-01-24,26.809998999999998
2018-01-25,26.620001000000002
2018-01-26,27.469998999999998
2018-01-29,26.309998999999998
2018-01-30,26.209999
2018-01-31,26.190001000000002
2018-02-01,26.5
2018-02-02,25.709999
2018-02-05,24.58
2018-02-06,24.639999
2018-02-07,24.610001
2018-02-08,24.08
2018-02-09,24.52
2018-02-12,24.120001000000002
2018-02-13,24.370001000000002
2018-02-14,25.200001
2018-02-15,25.33
2018-02-16,25.4
2018-02-20,25.389999
2018-02-21,25.48
2018-02-22,24.99
2018-02-23,24.99
2018-02-26,25.379998999999998
2018-02-27,24.82
2018-02-28,24.309998999999998
2018-03-01,24.219998999999998
2018-03-02,24.59
2018-03-05,24.83
2018-03-06,25.17
2018-03-07,25.299999
2018-03-08,25.040001
2018-03-09,25.6
2018-03-12,25.52
2018-03-13,25.290001
2018-03-14,24.950001
2018-03-15,25.219998999999998
2018-03-16,25.49
2018-03-19,25.139999
2018-03-20,25.059998999999998
2018-03-21,25.27
2018-03-22,24.17
2018-03-23,23.15
2018-03-26,24.0
2018-03-27,23.17
2018-03-28,23.43
2018-03-29,23.459999
2018-04-02,22.92
2018-04-03,23.09
2018-04-04,23.629998999999998
2018-04-05,23.74
2018-04-06,23.16
2018-04-09,23.049999
2018-04-10,23.43
2018-04-11,23.4
2018-04-12,23.719998999999998
2018-04-13,23.57
2018-04-16,23.870001000000002
2018-04-17,23.58
2018-04-18,23.91
2018-04-19,24.41
2018-04-20,24.190001000000002
2018-04-23,24.51
2018-04-24,24.629998999999998
2018-04-25,24.58
2018-04-26,24.469998999999998
2018-04-27,23.200001
2018-04-30,22.42
2018-05-01,22.48
2018-05-02,22.530001000000002
2018-05-03,21.83
2018-05-04,22.15
2018-05-07,22.48
2018-05-08,22.549999
2018-05-09,22.59
2018-05-10,22.780001000000002
2018-05-11,22.709999
2018-05-14,22.32
2018-05-15,22.459999
2018-05-16,22.629998999999998
2018-05-17,22.98
2018-05-18,23.049999
2018-05-21,23.309998999999998
2018-05-22,23.360001
2018-05-23,23.6
2018-05-24,23.66
2018-05-25,23.709999
2018-05-29,23.530001000000002
2018-05-30,23.76
2018-05-31,23.450001
2018-06-01,23.709999
2018-06-04,23.799999
2018-06-05,23.549999
2018-06-06,23.889999
2018-06-07,23.809998999999998
2018-06-08,23.780001000000002
2018-06-11,23.6
2018-06-12,23.360001
2018-06-13,23.23
2018-06-14,22.940001000000002
2018-06-15,23.01
2018-06-18,23.15
2018-06-19,23.65
2018-06-20,23.610001
2018-06-21,23.389999
2018-06-22,23.27
2018-06-25,22.950001
2018-06-26,23.23
2018-06-27,22.549999
2018-06-28,22.469998999999998
2018-06-29,22.07
2018-07-02,22.26
2018-07-03,22.190001000000002
2018-07-05,22.27
2018-07-06,22.42
2018-07-09,22.98
2018-07-10,22.41
2018-07-11,22.33
2018-07-12,22.0
2018-07-13,21.65
2018-07-16,21.879998999999998
2018-07-17,21.51
2018-07-18,22.02
2018-07-19,22.09
2018-07-20,22.1
2018-07-23,22.290001
2018-07-24,22.200001
2018-07-25,21.99
2018-07-26,22.219998999999998
2018-07-27,21.1
2018-07-30,20.870001000000002
2018-07-31,20.799999
2018-08-01,21.27
2018-08-02,21.27
2018-08-03,20.879998999999998
2018-08-06,20.83
2018-08-07,20.6
2018-08-08,21.040001
2018-08-09,20.9
2018-08-10,20.74
2018-08-13,20.82
2018-08-14,21.09
2018-08-15,20.67
2018-08-16,20.969998999999998
2018-08-17,21.08
2018-08-20,20.84
2018-08-21,21.209999
2018-08-22,21.200001
2018-08-23,21.040001
2018-08-24,21.129998999999998
2018-08-27,20.969998999999998
2018-08-28,20.889999
2018-08-29,20.780001000000002
2018-08-30,20.639999
2018-08-31,20.75
2018-09-04,21.01
2018-09-05,20.889999
2018-09-06,20.790001
2018-09-07,20.860001
2018-09-10,20.42
2018-09-11,20.4
