Date,HII
2015-10-09,113.510002
2015-10-12,111.889999
2015-10-13,109.519997
2015-10-14,108.610001
2015-10-15,108.300003
2015-10-16,106.239998
2015-10-19,104.629997
2015-10-20,105.220001
2015-10-21,105.239998
2015-10-22,106.66999799999999
2015-10-23,108.730003
2015-10-26,107.639999
2015-10-27,110.129997
2015-10-28,112.709999
2015-10-29,113.82
2015-10-30,119.940002
2015-11-02,121.08000200000001
2015-11-03,121.629997
2015-11-04,120.370003
2015-11-05,130.130005
2015-11-06,129.0
2015-11-09,127.58000200000001
2015-11-10,128.16000400000001
2015-11-11,130.580002
2015-11-12,127.989998
2015-11-13,127.489998
2015-11-16,131.449997
2015-11-17,131.75
2015-11-18,131.429993
2015-11-19,134.080002
2015-11-20,134.520004
2015-11-23,133.669998
2015-11-24,133.850006
2015-11-25,132.300003
2015-11-27,132.770004
2015-11-30,130.919998
2015-12-01,133.75
2015-12-02,131.21000700000002
2015-12-03,130.100006
2015-12-04,133.080002
2015-12-07,132.529999
2015-12-08,130.580002
2015-12-09,128.66000400000001
2015-12-10,128.479996
2015-12-11,126.58000200000001
2015-12-14,126.410004
2015-12-15,126.959999
2015-12-16,128.570007
2015-12-17,126.989998
2015-12-18,125.449997
2015-12-21,127.25
2015-12-22,127.75
2015-12-23,128.419998
2015-12-24,129.449997
2015-12-28,128.28999299999998
2015-12-29,129.479996
2015-12-30,127.639999
2015-12-31,126.849998
2016-01-04,124.220001
2016-01-05,127.019997
2016-01-06,127.470001
2016-01-07,124.889999
2016-01-08,127.220001
2016-01-11,126.470001
2016-01-12,129.020004
2016-01-13,122.910004
2016-01-14,124.959999
2016-01-15,123.650002
2016-01-19,121.800003
2016-01-20,121.980003
2016-01-21,121.410004
2016-01-22,122.860001
2016-01-25,121.860001
2016-01-26,124.779999
2016-01-27,122.160004
2016-01-28,122.449997
2016-01-29,127.879997
2016-02-01,126.720001
2016-02-02,124.58000200000001
2016-02-03,125.629997
2016-02-04,125.949997
2016-02-05,125.379997
2016-02-08,125.16999799999999
2016-02-09,125.459999
2016-02-10,129.440002
2016-02-11,128.429993
2016-02-12,131.300003
2016-02-16,134.33999599999999
2016-02-17,134.860001
2016-02-18,133.020004
2016-02-19,133.009995
2016-02-22,134.529999
2016-02-23,132.880005
2016-02-24,132.860001
2016-02-25,133.990005
2016-02-26,133.550003
2016-02-29,131.059998
2016-03-01,132.809998
2016-03-02,131.470001
2016-03-03,133.53999299999998
2016-03-04,133.809998
2016-03-07,132.279999
2016-03-08,130.080002
2016-03-09,131.679993
2016-03-10,131.940002
2016-03-11,134.059998
2016-03-14,132.610001
2016-03-15,134.330002
2016-03-16,135.41000400000001
2016-03-17,137.580002
2016-03-18,138.520004
2016-03-21,137.83999599999999
2016-03-22,137.58999599999999
2016-03-23,138.389999
2016-03-24,137.330002
2016-03-28,137.050003
2016-03-29,138.179993
2016-03-30,138.46000700000002
2016-03-31,136.940002
2016-04-01,137.46000700000002
2016-04-04,137.899994
2016-04-05,137.350006
2016-04-06,140.690002
2016-04-07,138.940002
2016-04-08,139.419998
2016-04-11,139.08999599999999
2016-04-12,141.309998
2016-04-13,143.139999
2016-04-14,143.619995
2016-04-15,142.970001
2016-04-18,143.949997
2016-04-19,144.470001
2016-04-20,144.059998
2016-04-21,143.75
2016-04-22,144.199997
2016-04-25,143.009995
2016-04-26,144.380005
2016-04-27,146.419998
2016-04-28,145.16000400000001
2016-04-29,144.770004
2016-05-02,145.970001
2016-05-03,145.949997
2016-05-04,145.130005
2016-05-05,151.130005
2016-05-06,155.199997
2016-05-09,154.360001
2016-05-10,156.169998
2016-05-11,153.669998
2016-05-12,153.619995
2016-05-13,152.240005
2016-05-16,154.270004
2016-05-17,153.919998
2016-05-18,154.330002
2016-05-19,154.03999299999998
2016-05-20,154.520004
2016-05-23,154.119995
2016-05-24,151.559998
2016-05-25,151.820007
2016-05-26,154.220001
2016-05-27,154.669998
2016-05-31,153.41000400000001
2016-06-01,156.619995
2016-06-02,156.740005
2016-06-03,157.58999599999999
2016-06-06,158.419998
2016-06-07,158.119995
2016-06-08,162.779999
2016-06-09,163.75
2016-06-10,163.16000400000001
2016-06-13,159.5
2016-06-14,159.28999299999998
2016-06-15,159.759995
2016-06-16,159.25
2016-06-17,159.75
2016-06-20,160.630005
2016-06-21,161.300003
2016-06-22,162.0
2016-06-23,163.0
2016-06-24,160.720001
2016-06-27,159.100006
2016-06-28,160.850006
2016-06-29,164.449997
2016-06-30,168.029999
2016-07-01,168.330002
2016-07-05,170.300003
2016-07-06,172.399994
2016-07-07,171.330002
2016-07-08,172.520004
2016-07-11,173.860001
2016-07-12,173.139999
2016-07-13,173.149994
2016-07-14,171.970001
2016-07-15,171.610001
2016-07-18,170.330002
2016-07-19,169.419998
2016-07-20,169.669998
2016-07-21,168.820007
2016-07-22,169.130005
2016-07-25,168.509995
2016-07-26,170.820007
2016-07-27,171.520004
2016-07-28,172.559998
2016-07-29,172.580002
2016-08-01,172.740005
2016-08-02,172.600006
2016-08-03,174.08999599999999
2016-08-04,172.78999299999998
2016-08-05,169.979996
2016-08-08,167.759995
2016-08-09,169.279999
2016-08-10,166.899994
2016-08-11,167.869995
2016-08-12,166.800003
2016-08-15,169.279999
2016-08-16,165.240005
2016-08-17,165.880005
2016-08-18,167.440002
2016-08-19,167.770004
2016-08-22,168.46000700000002
2016-08-23,167.389999
2016-08-24,166.630005
2016-08-25,166.75
2016-08-26,165.860001
2016-08-29,166.990005
2016-08-30,165.419998
2016-08-31,165.169998
2016-09-01,165.96000700000002
2016-09-02,166.71000700000002
2016-09-06,167.03999299999998
2016-09-07,166.46000700000002
2016-09-08,166.58999599999999
2016-09-09,162.919998
2016-09-12,164.080002
2016-09-13,160.899994
2016-09-14,159.470001
2016-09-15,159.889999
2016-09-16,156.360001
2016-09-19,154.669998
2016-09-20,149.110001
2016-09-21,150.050003
2016-09-22,154.029999
2016-09-23,153.46000700000002
2016-09-26,154.520004
2016-09-27,153.850006
2016-09-28,154.809998
2016-09-29,152.529999
2016-09-30,153.419998
2016-10-03,153.520004
2016-10-04,153.800003
2016-10-05,154.619995
2016-10-06,156.059998
2016-10-07,155.279999
2016-10-10,156.28999299999998
2016-10-11,154.139999
2016-10-12,155.940002
2016-10-13,155.58999599999999
2016-10-14,156.600006
2016-10-17,159.270004
2016-10-18,160.580002
2016-10-19,159.070007
2016-10-20,157.190002
2016-10-21,155.679993
2016-10-24,155.979996
2016-10-25,156.600006
2016-10-26,159.28999299999998
2016-10-27,159.130005
2016-10-28,160.070007
2016-10-31,161.360001
2016-11-01,161.570007
2016-11-02,159.970001
2016-11-03,148.740005
2016-11-04,146.75
2016-11-07,148.940002
2016-11-08,150.419998
2016-11-09,167.58999599999999
2016-11-10,172.899994
2016-11-11,174.610001
2016-11-14,176.949997
2016-11-15,171.25
2016-11-16,174.380005
2016-11-17,176.91000400000001
2016-11-18,176.119995
2016-11-21,176.199997
2016-11-22,178.919998
2016-11-23,177.720001
2016-11-25,180.800003
2016-11-28,180.020004
2016-11-29,180.550003
2016-11-30,178.759995
2016-12-01,179.28999299999998
2016-12-02,180.850006
2016-12-05,183.300003
2016-12-06,183.869995
2016-12-07,183.940002
2016-12-08,181.199997
2016-12-09,181.5
2016-12-12,178.199997
2016-12-13,176.53999299999998
2016-12-14,176.229996
2016-12-15,179.690002
2016-12-16,182.399994
2016-12-19,184.21000700000002
2016-12-20,187.96000700000002
2016-12-21,184.850006
2016-12-22,187.899994
2016-12-23,187.009995
2016-12-27,185.449997
2016-12-28,184.110001
2016-12-29,184.649994
2016-12-30,184.190002
2017-01-03,189.050003
2017-01-04,191.869995
2017-01-05,195.610001
2017-01-06,193.550003
2017-01-09,190.449997
2017-01-10,191.300003
2017-01-11,190.33999599999999
2017-01-12,191.070007
2017-01-13,191.580002
2017-01-17,189.610001
2017-01-18,190.940002
2017-01-19,194.820007
2017-01-20,195.71000700000002
2017-01-23,193.53999299999998
2017-01-24,194.759995
2017-01-25,192.720001
2017-01-26,194.300003
2017-01-27,191.529999
2017-01-30,192.610001
2017-01-31,193.96000700000002
2017-02-01,192.78999299999998
2017-02-02,194.75
2017-02-03,199.279999
2017-02-06,199.449997
2017-02-07,199.009995
2017-02-08,198.639999
2017-02-09,198.869995
2017-02-10,200.350006
2017-02-13,201.190002
2017-02-14,202.58999599999999
2017-02-15,205.699997
2017-02-16,209.940002
2017-02-17,211.91000400000001
2017-02-21,212.66000400000001
2017-02-22,215.25999500000003
2017-02-23,214.350006
2017-02-24,216.979996
2017-02-27,218.13000499999998
2017-02-28,218.5
2017-03-01,219.47000099999997
2017-03-02,218.32000699999998
2017-03-03,218.82000699999998
2017-03-06,218.02999900000003
2017-03-07,217.770004
2017-03-08,215.38000499999998
2017-03-09,213.69999700000002
2017-03-10,211.69999700000002
2017-03-13,213.25
2017-03-14,211.49000499999997
2017-03-15,211.63000499999998
2017-03-16,210.16000400000001
2017-03-17,213.72000099999997
2017-03-20,211.309998
2017-03-21,207.119995
2017-03-22,208.860001
2017-03-23,207.940002
2017-03-24,204.929993
2017-03-27,202.080002
2017-03-28,202.46000700000002
2017-03-29,202.130005
2017-03-30,202.389999
2017-03-31,200.240005
2017-04-03,201.83999599999999
2017-04-04,202.059998
2017-04-05,198.669998
2017-04-06,200.440002
2017-04-07,203.800003
2017-04-10,203.889999
2017-04-11,205.619995
2017-04-12,203.649994
2017-04-13,202.970001
2017-04-17,200.78999299999998
2017-04-18,199.28999299999998
2017-04-19,200.050003
2017-04-20,200.050003
2017-04-21,199.630005
2017-04-24,203.720001
2017-04-25,205.0
2017-04-26,203.080002
2017-04-27,202.190002
2017-04-28,200.889999
2017-05-01,199.53999299999998
2017-05-02,200.66000400000001
2017-05-03,201.050003
2017-05-04,188.21000700000002
2017-05-05,195.5
2017-05-08,195.309998
2017-05-09,195.990005
2017-05-10,196.470001
2017-05-11,195.580002
2017-05-12,194.08999599999999
2017-05-15,197.300003
2017-05-16,196.270004
2017-05-17,191.149994
2017-05-18,190.33999599999999
2017-05-19,195.490005
2017-05-22,195.929993
2017-05-23,196.029999
2017-05-24,195.25
2017-05-25,197.440002
2017-05-26,196.320007
2017-05-30,194.080002
2017-05-31,195.809998
2017-06-01,194.28999299999998
2017-06-02,193.78999299999998
2017-06-05,191.179993
2017-06-06,188.830002
2017-06-07,189.880005
2017-06-08,192.509995
2017-06-09,193.470001
2017-06-12,194.770004
2017-06-13,196.669998
2017-06-14,196.770004
2017-06-15,195.559998
2017-06-16,185.979996
2017-06-19,187.16000400000001
2017-06-20,186.270004
2017-06-21,186.580002
2017-06-22,185.53999299999998
2017-06-23,186.83999599999999
2017-06-26,186.28999299999998
2017-06-27,186.970001
2017-06-28,187.360001
2017-06-29,185.220001
2017-06-30,186.16000400000001
2017-07-03,191.53999299999998
2017-07-05,192.970001
2017-07-06,191.380005
2017-07-07,192.899994
2017-07-10,193.279999
2017-07-11,194.880005
2017-07-12,199.399994
2017-07-13,198.389999
2017-07-14,198.149994
2017-07-17,198.279999
2017-07-18,197.380005
2017-07-19,198.490005
2017-07-20,199.190002
2017-07-21,201.350006
2017-07-24,201.66000400000001
2017-07-25,203.619995
2017-07-26,203.490005
2017-07-27,202.83999599999999
2017-07-28,205.649994
2017-07-31,206.110001
2017-08-01,206.58999599999999
2017-08-02,208.21000700000002
2017-08-03,213.92999300000002
2017-08-04,213.94999700000002
2017-08-07,213.539993
2017-08-08,214.0
2017-08-09,214.75999500000003
2017-08-10,213.080002
2017-08-11,213.16000400000001
2017-08-14,215.00999500000003
2017-08-15,214.330002
2017-08-16,210.82000699999998
2017-08-17,208.440002
2017-08-18,205.220001
2017-08-21,203.919998
2017-08-22,207.729996
2017-08-23,206.83999599999999
2017-08-24,209.369995
2017-08-25,208.940002
2017-08-28,206.119995
2017-08-29,208.800003
2017-08-30,210.55000299999998
2017-08-31,213.960007
2017-09-01,215.02999900000003
2017-09-05,213.33999599999999
2017-09-06,211.600006
2017-09-07,209.92999300000002
2017-09-08,210.42999300000002
2017-09-11,211.77999900000003
2017-09-12,213.559998
2017-09-13,210.42999300000002
2017-09-14,210.149994
2017-09-15,212.41000400000001
2017-09-18,215.57000699999998
2017-09-19,217.07000699999998
2017-09-20,218.11999500000002
2017-09-21,219.17999300000002
2017-09-22,220.36999500000002
2017-09-25,220.479996
2017-09-26,222.210007
2017-09-27,223.460007
2017-09-28,223.059998
2017-09-29,226.440002
2017-10-02,229.92999300000002
2017-10-03,232.0
2017-10-04,234.13999900000002
2017-10-05,234.16000400000001
2017-10-06,235.830002
2017-10-09,235.940002
2017-10-10,234.88000499999998
2017-10-11,233.92999300000002
2017-10-12,235.440002
2017-10-13,234.399994
2017-10-16,235.92999300000002
2017-10-17,235.229996
2017-10-18,234.88999900000002
2017-10-19,234.809998
2017-10-20,235.419998
2017-10-23,234.580002
2017-10-24,235.92999300000002
2017-10-25,234.0
2017-10-26,231.82000699999998
2017-10-27,233.460007
2017-10-30,232.149994
2017-10-31,232.830002
2017-11-01,233.66000400000001
2017-11-02,234.57000699999998
2017-11-03,235.07000699999998
2017-11-06,236.210007
2017-11-07,233.350006
2017-11-08,251.960007
2017-11-09,242.55000299999998
2017-11-10,240.66000400000001
2017-11-13,239.17999300000002
2017-11-14,237.52999900000003
2017-11-15,235.559998
2017-11-16,235.82000699999998
2017-11-17,232.86999500000002
2017-11-20,234.350006
2017-11-21,236.63999900000002
2017-11-22,234.07000699999998
2017-11-24,234.44999700000002
2017-11-27,235.05000299999998
2017-11-28,241.11000099999998
2017-11-29,239.67999300000002
2017-11-30,241.669998
2017-12-01,235.99000499999997
2017-12-04,234.309998
2017-12-05,232.789993
2017-12-06,233.649994
2017-12-07,235.86000099999998
2017-12-08,237.00999500000003
2017-12-11,234.100006
2017-12-12,233.539993
2017-12-13,235.08999599999999
2017-12-14,233.88000499999998
2017-12-15,238.830002
2017-12-18,238.600006
2017-12-19,238.0
2017-12-20,238.020004
2017-12-21,235.38000499999998
2017-12-22,237.440002
2017-12-26,236.80000299999998
2017-12-27,237.58999599999999
2017-12-28,239.44999700000002
2017-12-29,235.69999700000002
2018-01-02,228.00999500000003
2018-01-03,229.38999900000002
2018-01-04,232.66000400000001
2018-01-05,233.75
2018-01-08,236.039993
2018-01-09,239.19999700000002
2018-01-10,237.330002
2018-01-11,239.270004
2018-01-12,247.42999300000002
2018-01-16,235.149994
2018-01-17,237.24000499999997
2018-01-18,236.88000499999998
2018-01-19,242.11999500000002
2018-01-22,238.88000499999998
2018-01-23,235.039993
2018-01-24,238.13999900000002
2018-01-25,241.25
2018-01-26,247.75999500000003
2018-01-29,247.69999700000002
2018-01-30,244.789993
2018-01-31,237.539993
2018-02-01,241.47000099999997
2018-02-02,243.770004
2018-02-05,228.61000099999998
2018-02-06,227.669998
2018-02-07,234.82000699999998
2018-02-08,225.36999500000002
2018-02-09,230.309998
2018-02-12,234.92999300000002
2018-02-13,237.460007
2018-02-14,241.399994
2018-02-15,255.38999900000002
2018-02-16,265.700012
2018-02-20,266.109985
2018-02-21,270.880005
2018-02-22,262.829987
2018-02-23,265.019989
2018-02-26,266.170013
2018-02-27,262.76001
2018-02-28,262.01001
2018-03-01,260.309998
2018-03-02,260.850006
2018-03-05,260.079987
2018-03-06,258.619995
2018-03-07,259.549988
2018-03-08,260.950012
2018-03-09,264.02999900000003
2018-03-12,258.160004
2018-03-13,258.670013
2018-03-14,255.50999500000003
2018-03-15,253.86999500000002
2018-03-16,254.08999599999999
2018-03-19,254.0
2018-03-20,256.519989
2018-03-21,255.669998
2018-03-22,249.149994
2018-03-23,253.979996
2018-03-26,262.23999
2018-03-27,254.77999900000003
2018-03-28,253.17999300000002
2018-03-29,257.76001
2018-04-02,253.41000400000001
2018-04-03,259.130005
2018-04-04,259.910004
2018-04-05,260.98999
2018-04-06,256.309998
2018-04-09,257.140015
2018-04-10,254.80000299999998
2018-04-11,254.520004
2018-04-12,257.209991
2018-04-13,256.670013
2018-04-16,258.700012
2018-04-17,260.98999
2018-04-18,263.799988
2018-04-19,265.589996
2018-04-20,263.559998
2018-04-23,264.97000099999997
2018-04-24,255.77999900000003
2018-04-25,252.5
2018-04-26,251.5
2018-04-27,245.770004
2018-04-30,243.210007
2018-05-01,234.72000099999997
2018-05-02,231.75999500000003
2018-05-03,207.330002
2018-05-04,210.66000400000001
2018-05-07,215.83999599999999
2018-05-08,221.809998
2018-05-09,221.539993
2018-05-10,222.399994
2018-05-11,220.169998
2018-05-14,218.44999700000002
2018-05-15,218.32000699999998
2018-05-16,220.58999599999999
2018-05-17,220.88000499999998
2018-05-18,221.669998
2018-05-21,222.75
2018-05-22,220.74000499999997
2018-05-23,222.460007
2018-05-24,227.49000499999997
2018-05-25,224.729996
2018-05-29,219.440002
2018-05-30,222.690002
2018-05-31,221.07000699999998
2018-06-01,223.25999500000003
2018-06-04,224.27999900000003
2018-06-05,222.710007
2018-06-06,225.17999300000002
2018-06-07,222.55000299999998
2018-06-08,226.350006
2018-06-11,225.809998
2018-06-12,221.789993
2018-06-13,220.66000400000001
2018-06-14,219.94999700000002
2018-06-15,220.520004
2018-06-18,221.75
2018-06-19,214.52999900000003
2018-06-20,213.91000400000001
2018-06-21,211.690002
2018-06-22,212.960007
2018-06-25,214.020004
2018-06-26,214.08999599999999
2018-06-27,212.66000400000001
2018-06-28,215.80000299999998
2018-06-29,216.789993
2018-07-02,217.33999599999999
2018-07-03,216.77999900000003
2018-07-05,217.559998
2018-07-06,217.63999900000002
2018-07-09,222.88999900000002
2018-07-10,223.5
2018-07-11,221.88999900000002
2018-07-12,222.88000499999998
2018-07-13,224.979996
2018-07-16,226.94999700000002
2018-07-17,227.600006
2018-07-18,228.63999900000002
2018-07-19,227.38999900000002
2018-07-20,227.330002
2018-07-23,226.77999900000003
2018-07-24,226.979996
2018-07-25,227.350006
2018-07-26,231.17999300000002
2018-07-27,231.729996
2018-07-30,227.99000499999997
2018-07-31,233.05000299999998
2018-08-01,229.49000499999997
2018-08-02,240.75999500000003
2018-08-03,235.960007
2018-08-06,233.559998
2018-08-07,233.69999700000002
2018-08-08,234.82000699999998
2018-08-09,236.649994
2018-08-10,237.850006
2018-08-13,240.539993
2018-08-14,243.30000299999998
2018-08-15,240.729996
2018-08-16,244.42999300000002
2018-08-17,247.270004
2018-08-20,248.61000099999998
2018-08-21,253.479996
2018-08-22,250.91000400000001
2018-08-23,247.05000299999998
2018-08-24,247.61000099999998
2018-08-27,250.61999500000002
2018-08-28,248.38000499999998
2018-08-29,246.850006
2018-08-30,240.979996
2018-08-31,244.47000099999997
2018-09-04,243.33999599999999
2018-09-05,244.57000699999998
2018-09-06,248.13000499999998
2018-09-07,245.69999700000002
2018-09-10,247.82000699999998
2018-09-11,243.75999500000003
2018-09-12,245.809998
2018-09-13,248.940002
2018-09-14,252.899994
2018-09-17,257.48999
2018-09-18,258.0
2018-09-19,252.02999900000003
2018-09-20,250.05000299999998
2018-09-21,255.710007
2018-09-24,253.97000099999997
2018-09-25,255.809998
2018-09-26,255.24000499999997
2018-09-27,255.99000499999997
2018-09-28,256.079987
2018-10-01,257.380005
2018-10-02,256.059998
2018-10-03,258.790009
2018-10-04,258.52999900000003
2018-10-05,261.27999900000003
2018-10-08,261.140015
2018-10-09,258.799988
2018-10-10,247.91000400000001
2018-10-11,233.080002
2018-10-12,226.25
2018-10-15,234.00999500000003
2018-10-16,235.289993
2018-10-17,233.11999500000002
2018-10-18,233.210007
2018-10-19,234.419998
2018-10-22,236.19999700000002
2018-10-23,232.83999599999999
2018-10-24,221.789993
2018-10-25,219.039993
2018-10-26,216.86000099999998
2018-10-29,208.58999599999999
2018-10-30,214.16000400000001
2018-10-31,218.479996
2018-11-01,223.979996
2018-11-02,220.49000499999997
2018-11-05,226.270004
2018-11-06,228.0
2018-11-07,234.080002
2018-11-08,220.059998
2018-11-09,223.649994
2018-11-12,214.13000499999998
2018-11-13,213.17999300000002
2018-11-14,213.44999700000002
2018-11-15,215.080002
2018-11-16,216.419998
2018-11-19,211.830002
2018-11-20,209.71000700000002
2018-11-21,210.399994
2018-11-23,211.52999900000003
2018-11-26,212.86999500000002
2018-11-27,204.080002
2018-11-28,213.960007
2018-11-29,214.850006
2018-11-30,215.5
2018-12-03,213.92999300000002
2018-12-04,203.619995
2018-12-06,202.889999
2018-12-07,198.490005
2018-12-10,199.559998
2018-12-11,200.610001
2018-12-12,202.639999
2018-12-13,199.690002
2018-12-14,198.300003
2018-12-17,197.360001
2018-12-18,197.08999599999999
2018-12-19,188.75
2018-12-20,185.220001
2018-12-21,179.559998
2018-12-24,177.029999
2018-12-26,183.759995
2018-12-27,187.570007
2018-12-28,188.169998
2018-12-31,190.309998
2019-01-02,192.559998
2019-01-03,188.83999599999999
2019-01-04,195.520004
2019-01-07,195.990005
2019-01-08,194.669998
2019-01-09,192.300003
2019-01-10,192.529999
2019-01-11,194.520004
2019-01-14,196.029999
2019-01-15,197.490005
2019-01-16,195.570007
2019-01-17,197.119995
2019-01-18,200.28999299999998
2019-01-22,196.5
2019-01-23,196.610001
2019-01-24,199.050003
2019-01-25,202.080002
2019-01-28,204.580002
2019-01-29,206.449997
2019-01-30,208.78999299999998
2019-01-31,206.449997
2019-02-01,206.369995
2019-02-04,211.330002
2019-02-05,211.809998
2019-02-06,211.07000699999998
2019-02-07,210.24000499999997
2019-02-08,209.259995
2019-02-11,210.55000299999998
2019-02-12,214.270004
2019-02-13,215.99000499999997
2019-02-14,214.479996
2019-02-15,219.69999700000002
2019-02-19,218.0
2019-02-20,220.830002
2019-02-21,217.039993
2019-02-22,217.11000099999998
2019-02-25,213.600006
2019-02-26,212.02999900000003
2019-02-27,210.24000499999997
2019-02-28,209.41000400000001
2019-03-01,210.0
2019-03-04,206.369995
2019-03-05,206.449997
2019-03-06,204.570007
2019-03-07,201.46000700000002
2019-03-08,200.119995
2019-03-11,200.520004
2019-03-12,203.690002
2019-03-13,207.830002
2019-03-14,207.300003
2019-03-15,204.41000400000001
2019-03-18,207.41000400000001
2019-03-19,205.0
2019-03-20,204.75
2019-03-21,207.809998
2019-03-22,203.130005
2019-03-25,203.369995
2019-03-26,203.25
2019-03-27,202.970001
2019-03-28,205.110001
2019-03-29,207.199997
2019-04-01,212.440002
2019-04-02,210.82000699999998
2019-04-03,208.619995
2019-04-04,209.490005
2019-04-05,212.80000299999998
2019-04-08,214.229996
2019-04-09,212.88000499999998
2019-04-10,212.229996
2019-04-11,217.52999900000003
2019-04-12,219.27999900000003
2019-04-15,219.169998
2019-04-16,221.05000299999998
2019-04-17,219.94999700000002
2019-04-18,220.899994
2019-04-22,219.08999599999999
2019-04-23,225.669998
2019-04-24,225.33999599999999
2019-04-25,223.32000699999998
2019-04-26,221.539993
2019-04-29,220.940002
2019-04-30,222.580002
2019-05-01,223.13999900000002
2019-05-02,207.630005
2019-05-03,212.02999900000003
2019-05-06,210.63999900000002
2019-05-07,208.550003
2019-05-08,206.919998
2019-05-09,207.380005
2019-05-10,208.53999299999998
2019-05-13,205.279999
2019-05-14,205.740005
2019-05-15,205.009995
2019-05-16,208.729996
2019-05-17,207.0
2019-05-20,209.94999700000002
2019-05-21,211.979996
2019-05-22,210.020004
2019-05-23,204.320007
2019-05-24,205.53999299999998
2019-05-28,204.58999599999999
2019-05-29,204.389999
2019-05-30,204.860001
2019-05-31,205.119995
2019-06-03,207.830002
2019-06-04,211.100006
2019-06-05,215.809998
2019-06-06,214.669998
2019-06-07,218.19999700000002
2019-06-10,214.729996
2019-06-11,209.270004
2019-06-12,210.940002
2019-06-13,214.919998
2019-06-14,214.789993
2019-06-17,216.0
2019-06-18,219.16000400000001
2019-06-19,221.77999900000003
2019-06-20,224.75999500000003
2019-06-21,222.899994
2019-06-24,222.649994
2019-06-25,223.479996
2019-06-26,223.30000299999998
2019-06-27,223.940002
2019-06-28,224.74000499999997
2019-07-01,224.440002
2019-07-02,229.289993
2019-07-03,232.729996
2019-07-05,230.52999900000003
2019-07-08,228.830002
2019-07-09,231.24000499999997
2019-07-10,230.38999900000002
2019-07-11,232.710007
2019-07-12,234.669998
2019-07-15,234.850006
2019-07-16,236.149994
2019-07-17,231.350006
2019-07-18,229.86999500000002
2019-07-19,230.020004
2019-07-22,228.83999599999999
2019-07-23,230.30000299999998
2019-07-24,233.669998
2019-07-25,233.36999500000002
2019-07-26,233.97000099999997
2019-07-29,233.850006
2019-07-30,233.13999900000002
2019-07-31,228.30000299999998
2019-08-01,215.00999500000003
2019-08-02,206.190002
2019-08-05,201.759995
2019-08-06,206.100006
2019-08-07,207.369995
2019-08-08,212.11999500000002
2019-08-09,209.360001
2019-08-12,203.91000400000001
2019-08-13,203.740005
2019-08-14,200.809998
2019-08-15,203.949997
2019-08-16,206.820007
2019-08-19,208.240005
2019-08-20,207.509995
2019-08-21,209.429993
2019-08-22,208.53999299999998
2019-08-23,204.270004
2019-08-26,204.619995
2019-08-27,202.610001
2019-08-28,203.809998
2019-08-29,207.270004
2019-08-30,209.0
2019-09-03,208.03999299999998
2019-09-04,208.559998
2019-09-05,214.24000499999997
2019-09-06,215.0
2019-09-09,215.44999700000002
2019-09-10,217.88000499999998
2019-09-11,220.38000499999998
2019-09-12,216.789993
2019-09-13,218.309998
2019-09-16,222.66000400000001
2019-09-17,221.080002
2019-09-18,219.69999700000002
2019-09-19,218.460007
2019-09-20,214.82000699999998
2019-09-23,212.33999599999999
2019-09-24,212.63999900000002
2019-09-25,213.75
2019-09-26,214.25999500000003
2019-09-27,213.38999900000002
2019-09-30,211.789993
2019-10-01,206.470001
2019-10-02,200.16000400000001
2019-10-03,202.929993
2019-10-04,204.979996
2019-10-07,205.550003
2019-10-08,203.259995
2019-10-09,205.630005
2019-10-10,208.58999599999999
2019-10-11,211.74000499999997
2019-10-14,212.47000099999997
2019-10-15,213.190002
2019-10-16,215.00999500000003
2019-10-17,211.75
2019-10-18,210.100006
2019-10-21,211.00999500000003
2019-10-22,215.16000400000001
2019-10-23,217.16000400000001
2019-10-24,220.72000099999997
2019-10-25,221.190002
2019-10-28,222.690002
2019-10-29,222.57000699999998
2019-10-30,225.08999599999999
2019-10-31,225.66000400000001
2019-11-01,230.229996
2019-11-04,228.75999500000003
2019-11-05,230.13999900000002
2019-11-06,233.99000499999997
2019-11-07,250.44999700000002
2019-11-08,251.210007
2019-11-11,251.899994
2019-11-12,253.960007
2019-11-13,254.5
2019-11-14,255.399994
2019-11-15,256.859985
2019-11-18,258.059998
2019-11-19,257.309998
2019-11-20,254.25999500000003
2019-11-21,250.729996
2019-11-22,249.809998
2019-11-25,249.16000400000001
2019-11-26,249.399994
2019-11-27,252.55000299999998
2019-11-29,251.669998
2019-12-02,250.039993
2019-12-03,249.22000099999997
2019-12-04,254.5
2019-12-05,252.02999900000003
2019-12-06,253.41000400000001
2019-12-09,253.229996
2019-12-10,251.77999900000003
2019-12-11,253.74000499999997
2019-12-12,254.55000299999998
2019-12-13,251.24000499999997
2019-12-16,252.309998
2019-12-17,252.399994
2019-12-18,251.710007
2019-12-19,254.24000499999997
2019-12-20,254.11000099999998
2019-12-23,255.49000499999997
2019-12-24,253.99000499999997
2019-12-26,252.600006
2019-12-27,251.07000699999998
2019-12-30,251.809998
2019-12-31,250.88000499999998
2020-01-02,255.850006
2020-01-03,263.5
2020-01-06,265.0
2020-01-07,267.459991
2020-01-08,268.959991
2020-01-09,276.01001
2020-01-10,270.940002
2020-01-13,274.820007
2020-01-14,271.390015
2020-01-15,274.100006
2020-01-16,276.570007
2020-01-17,277.809998
2020-01-21,278.570007
2020-01-22,275.73999
2020-01-23,277.100006
2020-01-24,276.47000099999997
2020-01-27,274.109985
2020-01-28,274.299988
2020-01-29,264.339996
2020-01-30,265.809998
2020-01-31,261.0
