Date,COL
2014-10-15,55.125
2014-10-16,54.375
2014-10-17,55.5
2014-10-20,55.5
2014-10-21,55.5
2014-10-22,55.5
2014-10-23,55.5
2014-10-24,54.9375
2014-10-27,55.5
2014-10-28,55.875
2014-10-29,55.875
2014-10-30,55.875
2014-10-31,55.875
2014-11-03,55.875
2014-11-04,55.875
2014-11-05,56.099998
2014-11-06,56.099998
2014-11-07,54.825001
2014-11-10,55.875
2014-11-11,54.75
2014-11-12,57.337502
2014-11-13,57.337502
2014-11-14,57.705002
2014-11-17,57.705002
2014-11-18,57.705002
2014-11-19,55.912498
2014-11-20,57.6675
2014-11-21,57.525002
2014-11-24,57.525002
2014-11-25,55.5
2014-11-26,54.75
2014-11-28,54.75
2014-12-01,57.0
2014-12-02,57.0
2014-12-03,57.0
2014-12-04,57.0
2014-12-05,54.224998
2014-12-08,54.224998
2014-12-09,55.125
2014-12-10,56.887501
2014-12-11,56.849998
2014-12-12,56.849998
2014-12-15,56.775002
2014-12-16,56.775002
2014-12-17,56.700001
2014-12-18,56.625
2014-12-19,55.162498
2014-12-22,55.162498
2014-12-23,55.162498
2014-12-24,55.162498
2014-12-26,61.5
2014-12-29,61.5
2014-12-30,61.5
2014-12-31,61.087502
2015-01-02,57.75
2015-01-05,57.75
2015-01-06,60.0
2015-01-07,60.712502
2015-01-08,60.712502
2015-01-09,60.712502
2015-01-12,59.625
2015-01-13,60.674999
2015-01-14,60.712502
2015-01-15,60.674999
2015-01-16,60.674999
2015-01-20,60.0
2015-01-21,60.0
2015-01-22,60.0
2015-01-23,56.474998
2015-01-26,56.474998
2015-01-27,59.25
2015-01-28,55.695
2015-01-29,59.025002
2015-01-30,59.025002
2015-02-02,59.025002
2015-02-03,56.25
2015-02-04,58.5
2015-02-05,58.5
2015-02-06,57.0
2015-02-09,58.5
2015-02-10,58.5
2015-02-11,58.5
2015-02-12,58.5
2015-02-13,56.400002
2015-02-17,58.950001
2015-02-18,58.950001
2015-02-19,58.950001
2015-02-20,58.837502
2015-02-23,58.837502
2015-02-24,58.837502
2015-02-25,58.837502
2015-02-26,58.837502
2015-02-27,60.0
2015-03-02,60.0
2015-03-03,60.0
2015-03-04,60.0
2015-03-05,60.0
2015-03-06,60.75
2015-03-09,63.0
2015-03-10,64.5
2015-03-11,63.75
2015-03-12,66.0
2015-03-13,67.5
2015-03-16,67.800003
2015-03-17,67.5
2015-03-18,67.5
2015-03-19,64.949997
2015-03-20,66.0
2015-03-23,66.0
2015-03-24,67.125
2015-03-25,67.425003
2015-03-26,67.425003
2015-03-27,67.425003
2015-03-30,67.5
2015-03-31,65.287498
2015-04-01,67.4925
2015-04-02,65.287498
2015-04-06,65.287498
2015-04-07,65.287498
2015-04-08,65.287498
2015-04-09,65.287498
2015-04-10,65.287498
2015-04-13,67.4925
2015-04-14,67.4925
2015-04-15,67.485001
2015-04-16,67.485001
2015-04-17,63.442501
2015-04-20,63.442501
2015-04-21,63.637501
2015-04-22,63.637501
2015-04-23,63.637501
2015-04-24,63.637501
2015-04-27,65.175003
2015-04-28,63.0
2015-04-29,63.0
2015-04-30,65.25
2015-05-01,65.25
2015-05-04,61.575001
2015-05-05,61.575001
2015-05-06,61.575001
2015-05-07,65.212502
2015-05-08,65.212502
2015-05-11,62.212502
2015-05-12,65.25
2015-05-13,61.5
2015-05-14,60.0
2015-05-15,63.0
2015-05-18,63.0
2015-05-19,61.650002
2015-05-20,60.712502
2015-05-21,60.0
2015-05-22,56.625
2015-05-26,53.700001
2015-05-27,54.0
2015-05-28,53.700001
2015-05-29,54.0
2015-06-01,54.0
2015-06-02,54.0
2015-06-03,56.25
2015-06-04,54.75
2015-06-05,54.764998999999996
2015-06-08,54.764998999999996
2015-06-09,54.375
2015-06-10,54.375
2015-06-11,54.375
2015-06-12,54.0
2015-06-15,54.75
2015-06-16,54.75
2015-06-17,54.75
2015-06-18,54.75
2015-06-19,54.75
2015-06-22,54.75
2015-06-23,54.0
2015-06-24,57.0
2015-06-25,57.0
2015-06-26,57.735001000000004
2015-06-29,57.375
2015-06-30,54.075001
2015-07-01,54.075001
2015-07-02,57.0
2015-07-06,51.195
2015-07-07,54.0
2015-07-08,52.5075
2015-07-09,54.0
2015-07-10,54.0
2015-07-13,57.0
2015-07-14,54.075001
2015-07-15,54.075001
2015-07-16,54.075001
2015-07-17,54.075001
2015-07-20,54.0
2015-07-21,54.375
2015-07-22,55.875
2015-07-23,55.875
2015-07-24,55.875
2015-07-27,55.875
2015-07-28,55.875
2015-07-29,54.0
2015-07-30,54.0
2015-07-31,54.0
2015-08-03,54.037498
2015-08-04,54.037498
2015-08-05,54.037498
2015-08-06,54.037498
2015-08-07,54.037498
2015-08-10,54.037498
2015-08-11,54.037498
2015-08-12,54.75
2015-08-13,54.075001
2015-08-14,54.075001
2015-08-17,54.075001
2015-08-18,54.075001
2015-08-19,54.75
2015-08-20,54.75
2015-08-21,54.75
2015-08-24,54.75
2015-08-25,54.75
2015-08-26,54.112499
2015-08-27,54.112499
2015-08-28,54.112499
2015-08-31,54.112499
2015-09-01,53.25
2015-09-02,53.25
2015-09-03,53.25
2015-09-04,53.25
2015-09-08,53.264998999999996
2015-09-09,53.264998999999996
2015-09-10,54.375
2015-09-11,52.5075
2015-09-14,52.5075
2015-09-15,52.5075
2015-09-16,52.5075
2015-09-17,52.5075
2015-09-18,52.634997999999996
2015-09-21,52.634997999999996
2015-09-22,52.634997999999996
2015-09-23,52.650002
2015-09-24,52.650002
2015-09-25,52.650002
2015-09-28,52.634997999999996
2015-09-29,52.537498
2015-09-30,52.537498
2015-10-01,52.537498
2015-10-02,54.75
2015-10-05,54.75
2015-10-06,51.465
2015-10-07,51.465
2015-10-08,54.540001000000004
2015-10-09,51.75
2015-10-12,52.537498
2015-10-13,52.537498
2015-10-14,55.5
2015-10-15,55.5
2015-10-16,56.25
2015-10-19,54.112499
2015-10-20,57.352501000000004
2015-10-21,57.299999
2015-10-22,58.087502
2015-10-23,58.087502
2015-10-26,54.825001
2015-10-27,54.869999
2015-10-28,57.75
2015-10-29,57.75
2015-10-30,55.372501
2015-11-02,55.372501
2015-11-03,57.487499
2015-11-04,57.487499
2015-11-05,57.487499
2015-11-06,57.5625
2015-11-09,57.487499
2015-11-10,58.200001
2015-11-11,58.200001
2015-11-12,58.200001
2015-11-13,58.200001
2015-11-16,58.200001
2015-11-17,58.200001
2015-11-18,55.5
2015-11-19,58.200001
2015-11-20,55.5
2015-11-23,57.75
2015-11-24,57.75
2015-11-25,57.75
2015-11-27,57.75
2015-11-30,57.75
2015-12-01,57.75
2015-12-02,57.75
2015-12-03,57.75
2015-12-04,57.75
2015-12-07,57.75
2015-12-08,57.75
2015-12-09,57.75
2015-12-10,57.75
2015-12-11,57.75
2015-12-14,43.665001000000004
2015-12-15,43.665001000000004
2015-12-16,44.849998
2015-12-17,45.0
2015-12-18,45.0
2015-12-21,44.924999
2015-12-22,44.924999
2015-12-23,44.924999
2015-12-24,44.924999
2015-12-28,44.924999
2015-12-29,45.0
2015-12-30,45.0
2015-12-31,45.0
2016-01-04,45.0
2016-01-05,47.700001
2016-01-06,48.75
2016-01-07,51.0
2016-01-08,47.939999
2016-01-11,47.939999
2016-01-12,47.939999
2016-01-13,47.939999
2016-01-14,50.775002
2016-01-15,50.775002
2016-01-19,67.699997
2016-01-20,67.699997
2016-01-21,58.5
2016-01-22,55.0
2016-01-25,55.0
2016-01-26,57.5
2016-01-27,55.880001
2016-01-28,55.880001
2016-01-29,57.5
2016-02-01,57.5
2016-02-02,57.5
2016-02-03,55.880001
2016-02-04,55.880001
2016-02-05,52.529999
2016-02-08,55.529999
2016-02-09,55.529999
2016-02-10,52.200001
2016-02-11,55.0
2016-02-12,53.0
2016-02-16,56.0
2016-02-17,59.0
2016-02-18,59.0
2016-02-19,58.5
2016-02-22,57.0
2016-02-23,57.009997999999996
2016-02-24,57.450001
2016-02-25,57.200001
2016-02-26,56.0
2016-02-29,56.5
2016-03-01,58.900002
2016-03-02,58.900002
2016-03-03,58.5
2016-03-04,55.200001
2016-03-07,58.0
2016-03-08,58.0
2016-03-09,58.66
2016-03-10,58.66
2016-03-11,59.299999
2016-03-14,59.299999
2016-03-15,58.990002000000004
2016-03-16,59.299999
2016-03-17,59.0
2016-03-18,59.5
2016-03-21,59.990002000000004
2016-03-22,59.990002000000004
2016-03-23,59.990002000000004
2016-03-24,59.990002000000004
2016-03-28,58.549999
2016-03-29,59.5
2016-03-30,60.400002
2016-03-31,59.0
2016-04-01,59.0
2016-04-04,59.0
2016-04-05,59.0
2016-04-06,60.0
2016-04-07,59.0
2016-04-08,58.209998999999996
2016-04-11,61.169998
2016-04-12,60.990002000000004
2016-04-13,60.0
2016-04-14,58.990002000000004
2016-04-15,59.0
2016-04-18,59.0
2016-04-19,59.0
2016-04-20,59.0
2016-04-21,59.0
2016-04-22,58.799999
2016-04-25,59.0
2016-04-26,59.0
2016-04-27,58.950001
2016-04-28,58.799999
2016-04-29,58.700001
2016-05-02,59.0
2016-05-03,58.119999
2016-05-04,59.0
2016-05-05,58.950001
2016-05-06,58.540001000000004
2016-05-09,59.0
2016-05-10,62.0
2016-05-11,60.299999
2016-05-12,60.549999
2016-05-13,60.119999
2016-05-16,60.5
2016-05-17,59.0
2016-05-18,54.919998
2016-05-19,54.66
2016-05-20,52.990002000000004
2016-05-23,54.0
2016-05-24,53.990002000000004
2016-05-25,53.990002000000004
2016-05-26,54.0
2016-05-27,54.0
2016-05-31,53.900002
2016-06-01,53.900002
2016-06-02,53.110001000000004
2016-06-03,54.389998999999996
2016-06-06,54.450001
2016-06-07,54.450001
2016-06-08,54.450001
2016-06-09,53.900002
2016-06-10,53.119999
2016-06-13,53.099998
2016-06-14,49.919998
2016-06-15,53.490002000000004
2016-06-16,53.5
2016-06-17,52.049999
2016-06-20,53.450001
2016-06-21,53.09
2016-06-22,52.0
2016-06-23,53.099998
2016-06-24,52.0
2016-06-27,53.099998
2016-06-28,53.099998
2016-06-29,54.0
2016-06-30,54.5
2016-07-01,54.0
2016-07-05,54.360001000000004
2016-07-06,54.360001000000004
2016-07-07,54.360001000000004
2016-07-08,54.360001000000004
2016-07-11,53.990002000000004
2016-07-12,53.119999
2016-07-13,53.5
2016-07-14,53.5
2016-07-15,53.0
2016-07-18,53.0
2016-07-19,50.0
2016-07-20,51.099998
2016-07-21,52.0
2016-07-22,52.400002
2016-07-25,52.0
2016-07-26,50.0
2016-07-27,50.0
2016-07-28,49.0
2016-07-29,50.0
2016-08-01,51.25
2016-08-02,51.200001
2016-08-03,51.0
2016-08-04,51.0
2016-08-05,53.0
2016-08-08,53.0
2016-08-09,52.0
2016-08-10,52.0
2016-08-11,50.0
2016-08-12,51.900002
2016-08-15,52.0
2016-08-16,51.990002000000004
2016-08-17,51.0
2016-08-18,52.0
2016-08-19,52.0
2016-08-22,50.5
2016-08-23,52.0
2016-08-24,52.0
2016-08-25,50.68
2016-08-26,50.0
2016-08-29,50.549999
2016-08-30,51.990002000000004
2016-08-31,51.0
2016-09-01,51.0
2016-09-02,50.299999
2016-09-06,50.299999
2016-09-07,51.700001
2016-09-08,51.700001
2016-09-09,51.84
2016-09-12,51.84
2016-09-13,51.84
2016-09-14,51.84
2016-09-15,51.84
2016-09-16,51.790001000000004
2016-09-19,51.790001000000004
2016-09-20,50.619999
2016-09-21,51.75
2016-09-22,51.700001
2016-09-23,51.639998999999996
2016-09-26,51.630001
2016-09-27,50.5
2016-09-28,51.619999
2016-09-29,51.630001
2016-09-30,50.0
2016-10-03,50.0
2016-10-04,50.0
2016-10-05,51.0
2016-10-06,50.5
2016-10-07,51.0
2016-10-10,51.0
2016-10-11,51.5
2016-10-12,50.5
2016-10-13,51.0
2016-10-14,51.0
2016-10-17,50.299999
2016-10-18,50.209998999999996
2016-10-19,50.0
2016-10-20,50.0
2016-10-21,51.0
2016-10-24,51.0
2016-10-25,51.0
2016-10-26,50.02
2016-10-27,49.0
2016-10-28,50.900002
2016-10-31,50.900002
2016-11-01,50.700001
2016-11-02,50.700001
2016-11-03,51.0
2016-11-04,50.900002
2016-11-07,50.959998999999996
2016-11-08,50.990002000000004
2016-11-09,50.099998
2016-11-10,49.41
2016-11-11,49.41
2016-11-14,49.82
2016-11-15,50.799999
2016-11-16,50.400002
2016-11-17,49.849998
2016-11-18,49.849998
2016-11-21,49.560001
2016-11-22,50.5
2016-11-23,50.0
2016-11-25,50.98
2016-11-28,51.0
2016-11-29,51.0
2016-11-30,51.0
2016-12-01,49.02
2016-12-02,50.950001
2016-12-05,50.950001
2016-12-06,50.950001
2016-12-07,51.0
2016-12-08,51.0
2016-12-09,51.0
2016-12-12,51.0
2016-12-13,51.0
2016-12-14,51.5
2016-12-15,53.5
2016-12-16,54.57
2016-12-19,53.299999
2016-12-20,53.0
2016-12-21,53.0
2016-12-22,53.0
2016-12-23,54.990002000000004
2016-12-27,53.5
2016-12-28,53.5
2016-12-29,54.889998999999996
2016-12-30,53.990002000000004
2017-01-03,54.599998
2017-01-04,53.5
2017-01-05,54.700001
2017-01-06,54.0
2017-01-09,53.52
2017-01-10,52.990002000000004
2017-01-11,52.990002000000004
2017-01-12,54.0
2017-01-13,54.099998
2017-01-17,55.5
2017-01-18,57.970001
2017-01-19,57.0
2017-01-20,55.599998
2017-01-23,57.0
2017-01-24,55.700001
2017-01-25,56.0
2017-01-26,57.0
2017-01-27,56.950001
2017-01-30,56.0
2017-01-31,56.0
2017-02-01,55.0
2017-02-02,56.0
2017-02-03,56.0
2017-02-06,56.150002
2017-02-07,56.099998
2017-02-08,56.299999
2017-02-09,56.0
2017-02-10,58.400002
2017-02-13,58.400002
2017-02-14,58.849998
2017-02-15,57.98
2017-02-16,58.0
2017-02-17,57.5
2017-02-21,58.48
2017-02-22,57.0
2017-02-23,56.990002000000004
2017-02-24,55.099998
2017-02-27,56.0
2017-02-28,56.0
2017-03-01,57.98
2017-03-02,58.0
2017-03-03,58.5
2017-03-06,58.0
2017-03-07,58.439999
2017-03-08,57.0
2017-03-09,57.0
2017-03-10,58.0
2017-03-13,57.799999
2017-03-14,58.0
2017-03-15,58.0
