Date,BIP
2011-05-18,14.422619000000001
2011-05-19,14.565476
2011-05-20,14.613095000000001
2011-05-23,14.392857999999999
2011-05-24,14.494047
2011-05-25,14.559524
2011-05-26,14.666667000000002
2011-05-27,14.875
2011-05-31,14.732142000000001
2011-06-01,14.898809
2011-06-02,14.648809
2011-06-03,14.5
2011-06-06,14.595238
2011-06-07,14.833332999999998
2011-06-08,14.708332999999998
2011-06-09,14.708332999999998
2011-06-10,14.625
2011-06-13,14.523809
2011-06-14,14.434524
2011-06-15,14.375
2011-06-16,14.333332999999998
2011-06-17,14.196428
2011-06-20,14.279762
2011-06-21,14.494047
2011-06-22,14.916667000000002
2011-06-23,14.904762
2011-06-24,14.809524
2011-06-27,14.755953
2011-06-28,14.714285999999998
2011-06-29,14.982142000000001
2011-06-30,14.910714000000002
2011-07-01,15.315476
2011-07-05,15.464285999999998
2011-07-06,15.386904999999999
2011-07-07,15.404762
2011-07-08,15.267857999999999
2011-07-11,15.148809
2011-07-12,15.303572
2011-07-13,15.273809
2011-07-14,15.351191
2011-07-15,15.363095000000001
2011-07-18,15.244047
2011-07-19,15.398809
2011-07-20,15.321428
2011-07-21,15.375
2011-07-22,15.410714000000002
2011-07-25,15.172619000000001
2011-07-26,15.273809
2011-07-27,15.059524
2011-07-28,15.130953
2011-07-29,14.970238
2011-08-01,15.107142000000001
2011-08-02,14.845238
2011-08-03,15.773809
2011-08-04,15.142857999999999
2011-08-05,15.279762
2011-08-08,14.095238
2011-08-09,14.803572
2011-08-10,14.880953
2011-08-11,14.982142000000001
2011-08-12,15.416667000000002
2011-08-15,16.125
2011-08-16,15.928572
2011-08-17,16.035715
2011-08-18,15.482142000000001
2011-08-19,15.541667000000002
2011-08-22,15.083332999999998
2011-08-23,15.422619000000001
2011-08-24,15.589285999999998
2011-08-25,15.529762
2011-08-26,15.654762
2011-08-29,15.803572
2011-08-30,15.672619000000001
2011-08-31,15.779762
2011-09-01,15.577380999999999
