Date,AA
1977-10-18,6.494108
1977-10-19,6.379965
1977-10-20,6.470078
1977-10-21,6.39198
1977-10-24,6.379965
1977-10-25,6.379965
1977-10-26,6.355935
1977-10-27,6.518137
1977-10-28,6.632280000000001
1977-10-31,6.680339999999999
1977-11-01,6.620265
1977-11-02,6.458063
1977-11-03,6.458063
1977-11-04,6.307875
1977-11-07,6.355935
1977-11-08,6.307875
1977-11-09,6.34392
1977-11-10,6.530151999999999
1977-11-11,6.680339999999999
1977-11-14,6.620265
1977-11-15,6.632280000000001
1977-11-16,6.518137
1977-11-17,6.458063
1977-11-18,6.482092
1977-11-21,6.470078
1977-11-22,6.5061230000000005
1977-11-23,6.530151999999999
1977-11-25,6.60825
1977-11-28,6.530151999999999
1977-11-29,6.494108
1977-11-30,6.530151999999999
1977-12-01,6.482092
1977-12-02,6.482092
1977-12-05,6.470078
1977-12-06,6.307875
1977-12-07,6.241793
1977-12-08,6.307875
1977-12-09,6.36795
1977-12-12,6.482092
1977-12-13,6.494108
1977-12-14,6.542168
1977-12-15,6.518137
1977-12-16,6.530151999999999
1977-12-19,6.518137
1977-12-20,6.518137
1977-12-21,6.620265
1977-12-22,6.692355
1977-12-23,6.818511999999999
1977-12-27,6.842542999999999
1977-12-28,6.830527
1977-12-29,6.908625
1977-12-30,6.9687
1978-01-03,6.842542999999999
1978-01-04,6.692355
1978-01-05,6.60825
1978-01-06,6.458063
1978-01-09,6.379965
1978-01-10,6.39198
1978-01-11,6.331905
1978-01-12,6.470078
1978-01-13,6.482092
1978-01-16,6.307875
1978-01-17,6.458063
1978-01-18,6.34392
1978-01-19,6.157687999999999
1978-01-20,6.157687999999999
1978-01-23,6.091605
1978-01-24,6.05556
1978-01-25,6.0795900000000005
1978-01-26,5.893357
1978-01-27,5.917387000000001
1978-01-30,5.917387000000001
1978-01-31,5.7912300000000005
1978-02-01,5.917387000000001
1978-02-02,5.941418
1978-02-03,5.917387000000001
1978-02-06,5.881342
1978-02-07,5.929402
1978-02-08,6.0075
1978-02-09,5.893357
1978-02-10,5.929402
1978-02-13,5.929402
1978-02-14,5.917387000000001
1978-02-15,5.929402
1978-02-16,5.869328
1978-02-17,5.881342
1978-02-21,5.905373
1978-02-22,5.893357
1978-02-23,5.893357
1978-02-24,5.881342
1978-02-27,5.869328
1978-02-28,5.779215
1978-03-01,5.881342
1978-03-02,5.8573129999999995
1978-03-03,5.869328
1978-03-06,5.8573129999999995
1978-03-07,5.869328
1978-03-08,5.893357
1978-03-09,5.881342
1978-03-10,5.905373
1978-03-13,5.941418
1978-03-14,5.941418
1978-03-15,5.941418
1978-03-16,6.05556
1978-03-17,6.2297769999999995
1978-03-20,6.241793
1978-03-21,6.067575
1978-03-22,5.917387000000001
1978-03-23,5.929402
1978-03-27,5.881342
1978-03-28,6.019515
1978-03-29,6.019515
1978-03-30,6.0075
1978-03-31,5.929402
1978-04-03,5.7912300000000005
1978-04-04,5.893357
1978-04-05,6.0075
1978-04-06,6.043545
1978-04-07,6.193732
1978-04-10,6.157687999999999
1978-04-11,6.043545
1978-04-12,5.929402
1978-04-13,6.169703
1978-04-14,6.205748000000001
1978-04-17,6.458063
1978-04-18,6.39198
1978-04-19,6.542168
1978-04-20,6.620265
1978-04-21,6.542168
1978-04-24,6.60825
1978-04-25,6.692355
1978-04-26,6.842542999999999
1978-04-27,6.9326550000000005
1978-04-28,7.094858
1978-05-01,7.070827
1978-05-02,7.058813000000001
1978-05-03,6.830527
1978-05-04,6.818511999999999
1978-05-05,6.980714999999999
1978-05-08,6.92064
1978-05-09,6.9326550000000005
1978-05-10,6.842542999999999
1978-05-11,6.99273
1978-05-12,6.9687
1978-05-15,6.9687
1978-05-16,7.142917999999999
1978-05-17,7.209
1978-05-18,7.118887
1978-05-19,6.9446699999999995
1978-05-22,6.908625
1978-05-23,6.8064979999999995
1978-05-24,6.692355
1978-05-25,6.668325
1978-05-26,6.620265
1978-05-30,6.60825
1978-05-31,6.530151999999999
1978-06-01,6.65631
1978-06-02,7.058813000000001
1978-06-05,7.058813000000001
1978-06-06,6.956685
1978-06-07,6.680339999999999
1978-06-08,6.782467
1978-06-09,6.782467
1978-06-12,6.65631
1978-06-13,6.632280000000001
1978-06-14,6.60825
1978-06-15,6.494108
1978-06-16,6.494108
1978-06-19,6.530151999999999
1978-06-20,6.39198
1978-06-21,6.470078
1978-06-22,6.458063
1978-06-23,6.34392
1978-06-26,6.193732
1978-06-27,6.331905
1978-06-28,6.379965
1978-06-29,6.39198
1978-06-30,6.331905
1978-07-03,6.205748000000001
1978-07-05,6.157687999999999
1978-07-06,6.181717
1978-07-07,6.091605
1978-07-10,6.169703
1978-07-11,6.091605
1978-07-12,6.181717
1978-07-13,6.331905
1978-07-14,6.494108
1978-07-17,6.331905
1978-07-18,6.241793
1978-07-19,6.34392
1978-07-20,6.36795
1978-07-21,6.34392
1978-07-24,6.241793
1978-07-25,6.34392
1978-07-26,6.60825
1978-07-27,6.680339999999999
1978-07-28,6.782467
1978-07-31,6.782467
1978-08-01,6.8064979999999995
1978-08-02,6.956685
1978-08-03,6.980714999999999
1978-08-04,6.99273
1978-08-07,6.99273
1978-08-08,6.99273
1978-08-09,6.980714999999999
1978-08-10,6.980714999999999
1978-08-11,6.99273
1978-08-14,6.956685
1978-08-15,6.9687
1978-08-16,7.142917999999999
1978-08-17,7.257060000000001
1978-08-18,7.209
1978-08-21,7.106872999999999
1978-08-22,6.956685
1978-08-23,7.094858
1978-08-24,6.980714999999999
1978-08-25,6.9326550000000005
1978-08-28,6.908625
1978-08-29,6.908625
1978-08-30,6.830527
1978-08-31,6.7944830000000005
1978-09-01,6.8064979999999995
1978-09-05,6.908625
1978-09-06,6.908625
1978-09-07,6.908625
1978-09-08,7.058813000000001
1978-09-11,7.082841999999999
1978-09-12,7.058813000000001
1978-09-13,6.980714999999999
1978-09-14,6.842542999999999
1978-09-15,6.818511999999999
1978-09-18,6.770452000000001
1978-09-19,6.620265
1978-09-20,6.668325
1978-09-21,6.830527
1978-09-22,6.7944830000000005
1978-09-25,6.770452000000001
1978-09-26,6.8064979999999995
1978-09-27,6.668325
1978-09-28,6.782467
1978-09-29,6.830527
1978-10-02,6.908625
1978-10-03,6.908625
1978-10-04,7.130902000000001
1978-10-05,7.3591880000000005
1978-10-06,7.293105000000001
1978-10-09,7.683592
1978-10-10,7.557435000000001
1978-10-11,7.857810000000001
1978-10-12,7.83378
1978-10-13,7.80975
1978-10-16,7.509375
1978-10-17,7.395233
1978-10-18,7.257060000000001
1978-10-19,7.257060000000001
1978-10-20,7.106872999999999
1978-10-23,7.23303
1978-10-24,7.058813000000001
1978-10-25,7.106872999999999
1978-10-26,7.094858
1978-10-27,6.92064
1978-10-30,7.058813000000001
1978-10-31,6.758438000000001
1978-11-01,6.99273
1978-11-02,6.842542999999999
1978-11-03,6.758438000000001
1978-11-06,6.8064979999999995
1978-11-07,6.770452000000001
1978-11-08,6.908625
1978-11-09,6.7944830000000005
1978-11-10,6.8064979999999995
1978-11-13,6.65631
1978-11-14,6.632280000000001
1978-11-15,6.518137
1978-11-16,6.60825
1978-11-17,6.758438000000001
1978-11-20,6.908625
1978-11-21,6.908625
1978-11-22,6.830527
1978-11-24,6.842542999999999
1978-11-27,6.9687
1978-11-28,6.818511999999999
1978-11-29,6.782467
1978-11-30,6.842542999999999
1978-12-01,6.99273
1978-12-04,7.058813000000001
1978-12-05,7.2210149999999995
1978-12-06,7.209
1978-12-07,7.245044999999999
1978-12-08,7.209
1978-12-11,7.23303
1978-12-12,7.23303
1978-12-13,7.106872999999999
1978-12-14,7.130902000000001
1978-12-15,6.956685
1978-12-18,6.830527
1978-12-19,6.92064
1978-12-20,6.956685
1978-12-21,7.058813000000001
1978-12-22,7.245044999999999
1978-12-26,7.257060000000001
1978-12-27,7.209
1978-12-28,7.209
1978-12-29,7.130902000000001
1979-01-02,7.058813000000001
1979-01-03,6.956685
1979-01-04,7.23303
1979-01-05,7.257060000000001
1979-01-08,7.245044999999999
1979-01-09,7.383217
1979-01-10,7.383217
1979-01-11,7.383217
1979-01-12,7.395233
1979-01-15,7.419262
1979-01-16,7.257060000000001
1979-01-17,7.245044999999999
1979-01-18,7.56945
1979-01-19,7.431277000000001
1979-01-22,7.431277000000001
1979-01-23,7.731653
1979-01-24,7.731653
1979-01-25,7.857810000000001
1979-01-26,8.110125
1979-01-29,7.959938
1979-01-30,7.959938
1979-01-31,7.671577
1979-02-01,7.659563
1979-02-02,7.707623
1979-02-05,7.5934800000000005
1979-02-06,7.54542
1979-02-07,7.533405
1979-02-08,7.557435000000001
1979-02-09,7.731653
1979-02-12,7.857810000000001
1979-02-13,7.869825
1979-02-14,7.8818399999999995
1979-02-15,7.845795
1979-02-16,7.80975
1979-02-20,7.857810000000001
1979-02-21,7.893855
1979-02-22,7.869825
1979-02-23,7.821764999999999
1979-02-26,7.857810000000001
1979-02-27,7.707623
1979-02-28,7.731653
1979-03-01,7.893855
1979-03-02,7.959938
1979-03-05,8.134155
1979-03-06,8.044042999999999
1979-03-07,8.272327
1979-03-08,8.284343
1979-03-09,8.1702
1979-03-12,8.182215
1979-03-13,8.110125
1979-03-14,8.134155
1979-03-15,8.194230000000001
1979-03-16,8.344418
1979-03-19,8.4105
1979-03-20,8.182215
1979-03-21,8.194230000000001
1979-03-22,8.308372
1979-03-23,8.1702
1979-03-26,8.134155
1979-03-27,8.182215
1979-03-28,8.1702
1979-03-29,8.158185000000001
1979-03-30,8.14617
1979-04-02,8.007997999999999
1979-04-03,8.14617
1979-04-04,8.158185000000001
1979-04-05,8.158185000000001
1979-04-06,8.1702
1979-04-09,8.158185000000001
1979-04-10,8.260311999999999
1979-04-11,8.158185000000001
1979-04-12,8.12214
1979-04-16,7.983967
1979-04-17,7.983967
1979-04-18,8.044042999999999
1979-04-19,8.12214
1979-04-20,8.260311999999999
1979-04-23,8.284343
1979-04-24,8.4105
1979-04-25,8.308372
1979-04-26,8.284343
1979-04-27,8.182215
1979-04-30,8.14617
1979-05-01,8.032027000000001
1979-05-02,8.032027000000001
1979-05-03,8.044042999999999
1979-05-04,8.020013
1979-05-07,7.8818399999999995
1979-05-08,7.857810000000001
1979-05-09,7.845795
1979-05-10,7.731653
1979-05-11,7.8818399999999995
1979-05-14,7.8818399999999995
1979-05-15,7.8818399999999995
1979-05-16,7.83378
1979-05-17,7.995983
1979-05-18,7.893855
1979-05-21,8.007997999999999
1979-05-22,8.182215
1979-05-23,8.158185000000001
1979-05-24,8.110125
1979-05-25,8.12214
1979-05-29,7.983967
1979-05-30,7.83378
1979-05-31,7.971952000000001
1979-06-01,8.007997999999999
1979-06-04,8.020013
1979-06-05,8.12214
1979-06-06,8.182215
1979-06-07,8.284343
1979-06-08,8.284343
1979-06-11,8.284343
1979-06-12,8.446545
1979-06-13,8.4105
1979-06-14,8.320388000000001
1979-06-15,8.320388000000001
1979-06-18,8.284343
1979-06-19,8.194230000000001
1979-06-20,8.1702
1979-06-21,7.983967
1979-06-22,7.893855
1979-06-25,7.83378
1979-06-26,7.683592
1979-06-27,7.80975
1979-06-28,7.671577
1979-06-29,7.695608
1979-07-02,7.5934800000000005
1979-07-03,7.5934800000000005
1979-07-05,7.56945
1979-07-06,7.695608
1979-07-09,7.857810000000001
1979-07-10,7.821764999999999
1979-07-11,7.719637
1979-07-12,7.695608
1979-07-13,7.683592
1979-07-16,7.707623
1979-07-17,7.683592
1979-07-18,7.707623
1979-07-19,7.821764999999999
1979-07-20,7.731653
1979-07-23,7.80975
1979-07-24,7.731653
1979-07-25,7.83378
1979-07-26,7.821764999999999
1979-07-27,7.683592
1979-07-30,7.5934800000000005
1979-07-31,7.671577
1979-08-01,7.5934800000000005
1979-08-02,7.581465
1979-08-03,7.659563
1979-08-06,7.5934800000000005
1979-08-07,7.671577
1979-08-08,7.671577
1979-08-09,7.581465
1979-08-10,7.7436679999999996
1979-08-13,7.893855
1979-08-14,8.158185000000001
1979-08-15,8.572702
1979-08-16,8.332402
1979-08-17,8.260311999999999
1979-08-20,8.320388000000001
1979-08-21,8.308372
1979-08-22,8.4105
1979-08-23,8.272327
1979-08-24,8.284343
1979-08-27,8.308372
1979-08-28,8.332402
1979-08-29,8.4105
1979-08-30,8.344418
1979-08-31,8.344418
1979-09-04,8.1702
1979-09-05,8.260311999999999
1979-09-06,8.308372
1979-09-07,8.422514999999999
1979-09-10,8.494605
1979-09-11,8.332402
1979-09-12,8.446545
1979-09-13,8.446545
1979-09-14,8.494605
1979-09-17,8.494605
1979-09-18,8.470575
1979-09-19,8.584717999999999
1979-09-20,8.572702
1979-09-21,8.758935000000001
1979-09-24,8.734905
1979-09-25,8.861061999999999
1979-09-26,8.909122
1979-09-27,8.885093
1979-09-28,8.79498
1979-10-01,8.79498
1979-10-02,8.921138000000001
1979-10-03,8.921138000000001
1979-10-04,8.909122
1979-10-05,8.945167999999999
1979-10-08,8.710875
1979-10-09,8.284343
1979-10-10,8.044042999999999
1979-10-11,8.032027000000001
1979-10-12,7.983967
1979-10-15,7.80975
1979-10-16,7.7436679999999996
1979-10-17,7.731653
1979-10-18,7.5934800000000005
1979-10-19,7.407247999999999
1979-10-22,7.28109
1979-10-23,7.407247999999999
1979-10-24,7.659563
1979-10-25,7.5934800000000005
1979-10-26,7.80975
1979-10-29,7.659563
1979-10-30,7.995983
1979-10-31,7.845795
1979-11-01,7.8818399999999995
1979-11-02,7.959938
1979-11-05,7.8818399999999995
1979-11-06,7.869825
1979-11-07,7.719637
1979-11-08,7.5934800000000005
1979-11-09,7.731653
1979-11-12,7.80975
1979-11-13,7.659563
1979-11-14,7.731653
1979-11-15,7.707623
1979-11-16,7.557435000000001
1979-11-19,7.533405
1979-11-20,7.383217
1979-11-21,7.419262
1979-11-23,7.509375
1979-11-26,7.7436679999999996
1979-11-27,7.857810000000001
1979-11-28,8.007997999999999
1979-11-29,7.893855
1979-11-30,7.707623
1979-12-03,7.707623
1979-12-04,7.719637
1979-12-05,7.857810000000001
1979-12-06,7.8818399999999995
1979-12-07,7.83378
1979-12-10,7.83378
1979-12-11,7.893855
1979-12-12,8.14617
1979-12-13,8.158185000000001
1979-12-14,8.332402
1979-12-17,8.1702
1979-12-18,8.110125
1979-12-19,8.032027000000001
1979-12-20,8.12214
1979-12-21,8.020013
1979-12-24,8.044042999999999
1979-12-26,8.044042999999999
1979-12-27,8.158185000000001
1979-12-28,8.182215
1979-12-31,8.194230000000001
1980-01-02,8.284343
1980-01-03,8.182215
1980-01-04,8.182215
1980-01-07,8.332402
1980-01-08,8.45856
1980-01-09,8.596732000000001
1980-01-10,8.74692
1980-01-11,9.161437
1980-01-14,9.161437
1980-01-15,9.197482
1980-01-16,9.245543
1980-01-17,9.311625
1980-01-18,9.509872
1980-01-21,9.509872
1980-01-22,9.3717
1980-01-23,9.32364
1980-01-24,9.461813000000001
1980-01-25,9.509872
1980-01-28,9.335655000000001
1980-01-29,9.221513
1980-01-30,9.32364
1980-01-31,9.509872
1980-02-01,9.3717
1980-02-04,9.311625
1980-02-05,9.197482
1980-02-06,9.161437
1980-02-07,9.383714999999999
1980-02-08,9.834277
1980-02-11,10.074577
1980-02-12,9.960435
1980-02-13,10.362938
1980-02-14,10.284839999999999
1980-02-15,10.062563
1980-02-19,9.99648
1980-02-20,9.984465
1980-02-21,9.660060000000001
1980-02-22,9.68409
1980-02-25,9.533902000000001
1980-02-26,9.660060000000001
1980-02-27,9.912375
1980-02-28,9.936405
1980-02-29,9.984465
1980-03-03,10.062563
1980-03-04,10.21275
1980-03-05,10.423013000000001
1980-03-06,10.062563
1980-03-07,9.846292
1980-03-10,9.660060000000001
1980-03-11,9.672075
1980-03-12,9.497857000000002
1980-03-13,9.05931
1980-03-14,9.08334
1980-03-17,8.608747
1980-03-18,8.897107
1980-03-19,8.921138000000001
1980-03-20,8.782964999999999
1980-03-21,8.710875
1980-03-24,8.43453
1980-03-25,8.494605
1980-03-26,8.560687
1980-03-27,8.1702
1980-03-28,8.584717999999999
1980-03-31,8.734905
1980-04-01,8.897107
1980-04-02,8.897107
1980-04-03,8.734905
1980-04-07,8.43453
1980-04-08,8.4105
1980-04-09,8.422514999999999
1980-04-10,8.4105
1980-04-11,8.344418
1980-04-14,8.284343
1980-04-15,8.43453
1980-04-16,8.158185000000001
1980-04-17,8.284343
1980-04-18,8.1702
1980-04-21,7.959938
1980-04-22,8.194230000000001
1980-04-23,8.284343
1980-04-24,8.560687
1980-04-25,8.4105
1980-04-28,8.182215
1980-04-29,8.260311999999999
1980-04-30,8.260311999999999
1980-05-01,8.182215
1980-05-02,8.194230000000001
1980-05-05,8.194230000000001
1980-05-06,8.14617
1980-05-07,8.1702
1980-05-08,8.020013
1980-05-09,7.959938
1980-05-12,8.007997999999999
1980-05-13,8.134155
1980-05-14,8.194230000000001
1980-05-15,8.260311999999999
1980-05-16,8.272327
1980-05-19,8.332402
1980-05-20,8.43453
1980-05-21,8.470575
1980-05-22,8.782964999999999
1980-05-23,9.08334
1980-05-27,9.047295
1980-05-28,9.161437
1980-05-29,8.933152
1980-05-30,8.921138000000001
1980-06-02,8.861061999999999
1980-06-03,8.734905
1980-06-04,9.01125
1980-06-05,8.885093
1980-06-06,9.01125
1980-06-09,8.945167999999999
1980-06-10,9.05931
1980-06-11,9.233527
1980-06-12,9.359685
1980-06-13,9.245543
1980-06-16,9.161437
1980-06-17,9.221513
1980-06-18,9.047295
1980-06-19,8.74692
1980-06-20,8.885093
1980-06-23,8.909122
1980-06-24,8.933152
1980-06-25,9.01125
1980-06-26,8.885093
1980-06-27,8.873077
1980-06-30,8.782964999999999
1980-07-01,8.897107
1980-07-02,8.921138000000001
1980-07-03,8.897107
1980-07-07,8.897107
1980-07-08,8.933152
1980-07-09,8.933152
1980-07-10,8.782964999999999
1980-07-11,8.885093
1980-07-14,9.03528
1980-07-15,9.08334
1980-07-16,9.161437
1980-07-17,9.359685
1980-07-18,9.810247
1980-07-21,9.984465
1980-07-22,9.99648
1980-07-23,10.074577
1980-07-24,10.062563
1980-07-25,9.97245
1980-07-28,10.110622
1980-07-29,10.23678
1980-07-30,10.260810000000001
1980-07-31,10.362938
1980-08-01,10.272825
1980-08-04,10.21275
1980-08-05,10.110622
1980-08-06,10.272825
1980-08-07,10.284839999999999
1980-08-08,10.410997
1980-08-11,10.513125
1980-08-12,10.284839999999999
1980-08-13,10.224765
1980-08-14,10.386968
1980-08-15,10.362938
1980-08-18,10.272825
1980-08-19,10.134652
1980-08-20,10.134652
1980-08-21,10.23678
1980-08-22,10.284839999999999
1980-08-25,10.362938
1980-08-26,10.410997
1980-08-27,10.260810000000001
1980-08-28,10.134652
1980-08-29,10.134652
1980-09-02,10.374952
1980-09-03,10.398982
1980-09-04,10.374952
1980-09-05,10.21275
1980-09-08,10.086592999999999
1980-09-09,10.062563
1980-09-10,10.062563
1980-09-11,10.086592999999999
1980-09-12,10.21275
1980-09-15,10.248795
1980-09-16,10.711372
1980-09-17,10.849544999999999
1980-09-18,10.975702
1980-09-19,11.137905
1980-09-22,11.336152
1980-09-23,11.185965
1980-09-24,11.137905
1980-09-25,11.14992
1980-09-26,10.873575
1980-09-29,10.735402
1980-09-30,10.86156
1980-10-01,10.711372
1980-10-02,10.59723
1980-10-03,10.675327000000001
1980-10-06,10.885589999999999
1980-10-07,10.86156
1980-10-08,10.675327000000001
1980-10-09,10.837530000000001
1980-10-10,10.735402
1980-10-13,10.897605
1980-10-14,11.035777000000001
1980-10-15,11.113875
1980-10-16,10.897605
1980-10-17,10.513125
1980-10-20,10.513125
1980-10-21,10.423013000000001
1980-10-22,10.284839999999999
1980-10-23,10.134652
1980-10-24,10.21275
1980-10-27,10.134652
1980-10-28,10.260810000000001
1980-10-29,10.284839999999999
1980-10-30,10.134652
1980-10-31,9.99648
1980-11-03,10.062563
1980-11-05,10.062563
1980-11-06,9.834277
1980-11-07,9.672075
1980-11-10,9.696105000000001
1980-11-11,9.846292
1980-11-12,10.086592999999999
1980-11-13,10.435027
1980-11-14,10.296855
1980-11-17,10.23678
1980-11-18,10.110622
1980-11-19,9.936405
1980-11-20,10.086592999999999
1980-11-21,9.99648
1980-11-24,9.834277
1980-11-25,9.63603
1980-11-26,9.63603
1980-11-28,9.68409
1980-12-01,9.533902000000001
1980-12-02,9.672075
1980-12-03,9.762188
1980-12-04,9.624015
1980-12-05,9.461813000000001
1980-12-08,9.311625
1980-12-09,9.359685
1980-12-10,9.233527
1980-12-11,9.185468
1980-12-12,9.095355
1980-12-15,8.72289
1980-12-16,8.584717999999999
1980-12-17,8.632777
1980-12-18,8.710875
1980-12-19,8.734905
1980-12-22,8.782964999999999
1980-12-23,8.897107
1980-12-24,8.933152
1980-12-26,9.03528
1980-12-29,9.05931
1980-12-30,8.933152
1980-12-31,8.921138000000001
1981-01-02,9.095355
1981-01-05,9.383714999999999
1981-01-06,9.32364
1981-01-07,9.209497
1981-01-08,9.08334
1981-01-09,9.161437
1981-01-12,9.161437
1981-01-13,9.185468
1981-01-14,9.347669999999999
1981-01-15,9.533902000000001
1981-01-16,9.672075
1981-01-19,9.762188
1981-01-20,9.624015
1981-01-21,9.383714999999999
1981-01-22,9.233527
1981-01-23,9.311625
1981-01-26,9.185468
1981-01-27,9.08334
1981-01-28,9.05931
1981-01-29,9.08334
1981-01-30,9.197482
1981-02-02,9.383714999999999
1981-02-03,9.660060000000001
1981-02-04,9.660060000000001
1981-02-05,9.786218
1981-02-06,10.062563
1981-02-09,9.960435
1981-02-10,9.798232
1981-02-11,9.660060000000001
1981-02-12,9.533902000000001
1981-02-13,9.485843
1981-02-17,9.521888
1981-02-18,9.63603
1981-02-19,9.485843
1981-02-20,9.612
1981-02-23,9.455805
1981-02-24,9.612
1981-02-25,9.479835000000001
1981-02-26,9.75618
1981-02-27,10.008495
1981-03-02,9.912375
1981-03-03,9.960435
1981-03-04,10.38096
1981-03-05,10.23678
1981-03-06,10.080585000000001
1981-03-09,10.23678
1981-03-10,10.23678
1981-03-11,10.284839999999999
1981-03-12,10.21275
1981-03-13,10.23678
1981-03-16,10.8135
1981-03-17,10.837530000000001
1981-03-18,10.86156
1981-03-19,10.585215
1981-03-20,10.633275
1981-03-23,10.8135
1981-03-24,10.609245
1981-03-25,10.885589999999999
1981-03-26,10.8135
1981-03-27,10.657305000000001
1981-03-30,10.513125
1981-03-31,10.513125
1981-04-01,10.609245
1981-04-02,10.561185
1981-04-03,10.537155
1981-04-06,10.537155
1981-04-07,10.513125
1981-04-08,10.513125
1981-04-09,10.537155
1981-04-10,10.885589999999999
1981-04-13,10.681335
1981-04-14,10.8135
1981-04-15,10.885589999999999
1981-04-16,10.93365
1981-04-20,11.161935
1981-04-21,10.95768
1981-04-22,10.885589999999999
1981-04-23,10.609245
1981-04-24,10.633275
1981-04-27,10.609245
1981-04-28,10.260810000000001
1981-04-29,10.056555
1981-04-30,10.056555
1981-05-01,9.78021
1981-05-04,9.70812
1981-05-05,9.68409
1981-05-06,9.70812
1981-05-07,9.479835000000001
1981-05-08,9.407745
1981-05-11,9.311625
1981-05-12,9.359685
1981-05-13,9.479835000000001
1981-05-14,10.008495
1981-05-15,9.984465
1981-05-18,9.960435
1981-05-19,9.75618
1981-05-20,9.912375
1981-05-21,9.73215
1981-05-22,9.455805
1981-05-26,9.455805
1981-05-27,9.70812
1981-05-28,9.912375
1981-05-29,9.75618
1981-06-01,9.78021
1981-06-02,9.75618
1981-06-03,9.912375
1981-06-04,9.70812
1981-06-05,9.78021
1981-06-08,9.78021
1981-06-09,9.612
1981-06-10,9.407745
1981-06-11,9.431775
1981-06-12,9.479835000000001
1981-06-15,9.431775
1981-06-16,9.05931
1981-06-17,9.05931
1981-06-18,9.08334
1981-06-19,9.10737
1981-06-22,9.1314
1981-06-23,9.311625
1981-06-24,9.15543
1981-06-25,9.08334
1981-06-26,9.08334
1981-06-29,9.08334
1981-06-30,8.855055
1981-07-01,8.782964999999999
1981-07-02,8.53065
1981-07-06,8.554680000000001
1981-07-07,8.53065
1981-07-08,8.578710000000001
1981-07-09,8.554680000000001
1981-07-10,8.278335
1981-07-13,8.278335
1981-07-14,8.182215
1981-07-15,8.206245
1981-07-16,7.97796
1981-07-17,8.158185000000001
1981-07-20,8.254305
1981-07-21,8.578710000000001
1981-07-22,8.254305
1981-07-23,8.278335
1981-07-24,8.50662
1981-07-27,8.554680000000001
1981-07-28,8.278335
1981-07-29,8.48259
1981-07-30,8.554680000000001
1981-07-31,8.45856
1981-08-03,8.230275
1981-08-04,8.278335
1981-08-05,8.806995
1981-08-06,8.45856
1981-08-07,8.4105
1981-08-10,8.43453
1981-08-11,8.4105
1981-08-12,8.43453
1981-08-13,8.254305
1981-08-14,8.182215
1981-08-17,8.182215
1981-08-18,8.254305
1981-08-19,8.254305
1981-08-20,8.254305
1981-08-21,8.230275
1981-08-24,8.230275
1981-08-25,8.254305
1981-08-26,8.4105
1981-08-27,8.43453
1981-08-28,8.254305
1981-08-31,8.110125
1981-09-01,7.9299
1981-09-02,7.97796
1981-09-03,7.857810000000001
1981-09-04,7.905869999999999
1981-09-08,7.6775850000000005
1981-09-09,7.953930000000001
1981-09-10,7.953930000000001
1981-09-11,7.97796
1981-09-14,7.6775850000000005
1981-09-15,7.629525
1981-09-16,7.581465
1981-09-17,7.629525
1981-09-18,7.80975
1981-09-21,8.134155
1981-09-22,7.953930000000001
1981-09-23,7.80975
1981-09-24,7.80975
1981-09-25,7.83378
1981-09-28,7.857810000000001
1981-09-29,7.953930000000001
1981-09-30,7.857810000000001
1981-10-01,7.629525
1981-10-02,7.653555
1981-10-05,7.581465
1981-10-06,7.509375
1981-10-07,7.533405
1981-10-08,7.6054949999999995
1981-10-09,7.509375
1981-10-12,7.32915
1981-10-13,7.052805
1981-10-14,6.9326550000000005
1981-10-15,7.257060000000001
1981-10-16,7.30512
1981-10-19,6.956685
1981-10-20,6.956685
1981-10-21,7.076835000000001
1981-10-22,7.32915
1981-10-23,7.32915
1981-10-26,7.257060000000001
1981-10-27,7.257060000000001
1981-10-28,7.209
1981-10-29,7.257060000000001
1981-10-30,7.23303
1981-11-02,7.30512
1981-11-03,7.209
1981-11-04,7.257060000000001
1981-11-05,7.209
1981-11-06,6.980714999999999
1981-11-09,6.908625
1981-11-10,6.956685
1981-11-11,6.956685
1981-11-12,6.980714999999999
1981-11-13,6.9326550000000005
1981-11-16,6.9326550000000005
1981-11-17,6.9326550000000005
1981-11-18,7.004745
1981-11-19,7.257060000000001
1981-11-20,7.35318
1981-11-23,7.35318
1981-11-24,7.653555
1981-11-25,7.629525
1981-11-27,7.83378
1981-11-30,7.8818399999999995
1981-12-01,8.134155
1981-12-02,7.97796
1981-12-03,8.110125
1981-12-04,7.953930000000001
1981-12-07,7.905869999999999
1981-12-08,7.905869999999999
1981-12-09,7.9299
1981-12-10,7.857810000000001
1981-12-11,7.80975
1981-12-14,7.533405
1981-12-15,7.533405
1981-12-16,7.509375
1981-12-17,7.533405
1981-12-18,7.509375
1981-12-21,7.35318
1981-12-22,7.35318
1981-12-23,7.557435000000001
1981-12-24,7.6054949999999995
1981-12-28,7.653555
1981-12-29,7.629525
1981-12-30,7.557435000000001
1981-12-31,7.629525
1982-01-04,7.80975
1982-01-05,7.653555
1982-01-06,7.6054949999999995
1982-01-07,7.581465
1982-01-08,7.6054949999999995
1982-01-11,7.533405
1982-01-12,7.32915
1982-01-13,7.076835000000001
1982-01-14,7.257060000000001
1982-01-15,7.28109
1982-01-18,7.28109
1982-01-19,7.30512
1982-01-20,7.257060000000001
1982-01-21,7.28109
1982-01-22,7.209
1982-01-25,6.956685
1982-01-26,6.7284
1982-01-27,6.77646
1982-01-28,6.9326550000000005
1982-01-29,6.908625
1982-02-01,6.680339999999999
1982-02-02,6.65631
