Date,RH
2017-05-22,57.810001
2017-05-23,58.490002000000004
2017-05-24,56.540001000000004
2017-05-25,56.84
2017-05-26,57.810001
2017-05-30,55.09
2017-05-31,56.110001000000004
2017-06-01,57.25
2017-06-02,42.540001000000004
2017-06-05,45.82
2017-06-06,45.5
2017-06-07,47.0
2017-06-08,49.490002000000004
2017-06-09,50.740002000000004
2017-06-12,51.509997999999996
2017-06-13,52.209998999999996
2017-06-14,53.189999
2017-06-15,52.560001
2017-06-16,52.450001
2017-06-19,53.470001
2017-06-20,52.98
2017-06-21,54.110001000000004
2017-06-22,56.650002
2017-06-23,59.450001
2017-06-26,61.220001
2017-06-27,63.799999
2017-06-28,65.300003
2017-06-29,64.650002
2017-06-30,64.519997
2017-07-03,65.059998
2017-07-05,67.370003
2017-07-06,67.68
2017-07-07,62.630001
2017-07-10,60.630001
2017-07-11,61.93
2017-07-12,67.239998
2017-07-13,70.389999
2017-07-14,66.0
2017-07-17,68.300003
2017-07-18,75.019997
2017-07-19,77.400002
2017-07-20,76.720001
2017-07-21,74.089996
2017-07-24,75.239998
2017-07-25,72.699997
2017-07-26,70.989998
2017-07-27,71.5
2017-07-28,69.870003
2017-07-31,65.129997
2017-08-01,63.110001000000004
2017-08-02,60.689999
2017-08-03,59.0
2017-08-04,56.919998
2017-08-07,58.599998
2017-08-08,57.34
2017-08-09,57.330002
2017-08-10,56.049999
2017-08-11,56.0
2017-08-14,56.919998
2017-08-15,52.18
2017-08-16,51.0
2017-08-17,49.650002
2017-08-18,49.91
2017-08-21,48.25
2017-08-22,48.330002
2017-08-23,46.740002000000004
2017-08-24,45.360001000000004
2017-08-25,45.43
2017-08-28,45.16
2017-08-29,45.209998999999996
2017-08-30,45.5
2017-08-31,46.790001000000004
2017-09-01,48.509997999999996
2017-09-05,49.740002000000004
2017-09-06,49.419998
2017-09-07,71.540001
2017-09-08,70.650002
2017-09-11,68.459999
2017-09-12,71.160004
2017-09-13,71.0
2017-09-14,71.199997
2017-09-15,73.300003
2017-09-18,72.120003
2017-09-19,73.839996
2017-09-20,73.470001
2017-09-21,72.800003
2017-09-22,72.220001
2017-09-25,71.629997
2017-09-26,69.370003
2017-09-27,71.589996
2017-09-28,71.099998
2017-09-29,70.32
2017-10-02,71.5
2017-10-03,74.25
2017-10-04,75.739998
2017-10-05,75.290001
2017-10-06,76.459999
2017-10-09,72.66999799999999
2017-10-10,74.199997
2017-10-11,77.25
2017-10-12,77.199997
2017-10-13,80.08000200000001
2017-10-16,79.620003
2017-10-17,78.82
2017-10-18,79.809998
2017-10-19,80.309998
2017-10-20,83.790001
2017-10-23,84.589996
2017-10-24,85.269997
2017-10-25,83.050003
2017-10-26,86.879997
2017-10-27,86.639999
2017-10-30,87.970001
2017-10-31,89.91999799999999
2017-11-01,91.75
2017-11-02,89.239998
2017-11-03,86.790001
2017-11-06,86.139999
2017-11-07,83.5
2017-11-08,85.849998
2017-11-09,82.110001
2017-11-10,85.540001
2017-11-13,87.690002
2017-11-14,88.690002
2017-11-15,83.300003
2017-11-16,104.809998
2017-11-17,102.260002
2017-11-20,99.120003
2017-11-21,97.849998
2017-11-22,99.370003
2017-11-24,99.160004
2017-11-27,97.110001
2017-11-28,102.089996
2017-11-29,98.970001
2017-11-30,101.389999
2017-12-01,101.970001
2017-12-04,102.389999
2017-12-05,103.870003
2017-12-06,104.699997
2017-12-07,105.779999
2017-12-08,105.059998
2017-12-11,103.110001
2017-12-12,96.879997
2017-12-13,100.839996
2017-12-14,98.650002
2017-12-15,99.629997
2017-12-18,104.029999
2017-12-19,101.860001
2017-12-20,102.389999
2017-12-21,99.690002
2017-12-22,92.91999799999999
2017-12-26,91.879997
2017-12-27,90.5
2017-12-28,90.720001
2017-12-29,86.209999
2018-01-02,89.769997
2018-01-03,91.230003
2018-01-04,89.91999799999999
2018-01-05,92.970001
2018-01-08,94.339996
2018-01-09,95.230003
2018-01-10,91.480003
2018-01-11,95.389999
2018-01-12,95.870003
2018-01-16,92.779999
2018-01-17,95.370003
2018-01-18,96.620003
2018-01-19,100.269997
2018-01-22,103.589996
2018-01-23,104.559998
2018-01-24,103.160004
2018-01-25,103.82
2018-01-26,103.839996
2018-01-29,102.709999
2018-01-30,100.93
2018-01-31,93.989998
2018-02-01,92.25
2018-02-02,92.040001
2018-02-05,89.800003
2018-02-06,92.550003
2018-02-07,90.889999
2018-02-08,85.93
2018-02-09,86.699997
2018-02-12,88.849998
2018-02-13,88.800003
2018-02-14,92.550003
2018-02-15,91.989998
2018-02-16,93.339996
2018-02-20,88.980003
2018-02-21,90.489998
2018-02-22,91.370003
2018-02-23,88.5
2018-02-26,86.300003
2018-02-27,84.989998
2018-02-28,84.879997
2018-03-01,84.779999
2018-03-02,80.25
2018-03-05,76.150002
2018-03-06,80.120003
2018-03-07,79.32
2018-03-08,79.68
2018-03-09,77.809998
2018-03-12,76.489998
2018-03-13,75.980003
2018-03-14,77.540001
2018-03-15,76.550003
2018-03-16,78.43
2018-03-19,76.019997
2018-03-20,77.559998
2018-03-21,77.550003
2018-03-22,77.970001
2018-03-23,77.699997
2018-03-26,78.559998
2018-03-27,75.309998
2018-03-28,92.239998
2018-03-29,95.279999
2018-04-02,89.440002
2018-04-03,87.150002
2018-04-04,88.709999
2018-04-05,91.190002
2018-04-06,88.889999
2018-04-09,87.099998
2018-04-10,87.849998
2018-04-11,86.629997
2018-04-12,86.730003
2018-04-13,85.389999
2018-04-16,86.699997
2018-04-17,87.220001
2018-04-18,88.510002
2018-04-19,88.0
2018-04-20,88.400002
2018-04-23,90.239998
2018-04-24,86.25
2018-04-25,86.83000200000001
2018-04-26,88.550003
2018-04-27,93.769997
2018-04-30,95.449997
2018-05-01,95.650002
2018-05-02,98.25
2018-05-03,95.550003
2018-05-04,100.839996
2018-05-07,98.860001
2018-05-08,101.25
2018-05-09,101.849998
2018-05-10,101.239998
2018-05-11,101.309998
2018-05-14,101.839996
2018-05-15,100.279999
2018-05-16,102.0
2018-05-17,101.93
2018-05-18,101.760002
2018-05-21,103.720001
2018-05-22,98.33000200000001
2018-05-23,100.629997
2018-05-24,102.339996
2018-05-25,104.290001
2018-05-29,105.400002
2018-05-30,102.650002
2018-05-31,97.730003
2018-06-01,98.269997
2018-06-04,101.050003
2018-06-05,105.940002
2018-06-06,109.870003
2018-06-07,110.519997
2018-06-08,113.279999
2018-06-11,118.730003
2018-06-12,155.0
2018-06-13,154.919998
2018-06-14,154.389999
2018-06-15,160.869995
2018-06-18,154.350006
2018-06-19,151.78999299999998
2018-06-20,151.679993
2018-06-21,148.949997
2018-06-22,151.350006
2018-06-25,145.929993
2018-06-26,145.580002
2018-06-27,144.380005
2018-06-28,141.83999599999999
2018-06-29,139.699997
2018-07-02,139.21000700000002
2018-07-03,138.529999
2018-07-05,136.220001
2018-07-06,135.759995
2018-07-09,136.979996
2018-07-10,138.820007
2018-07-11,132.779999
2018-07-12,133.33999599999999
2018-07-13,143.199997
2018-07-16,137.690002
2018-07-17,138.399994
2018-07-18,133.58999599999999
2018-07-19,138.619995
2018-07-20,134.78999299999998
2018-07-23,136.66000400000001
2018-07-24,137.66000400000001
2018-07-25,136.91000400000001
2018-07-26,139.46000700000002
2018-07-27,137.679993
2018-07-30,135.440002
2018-07-31,135.860001
2018-08-01,132.449997
2018-08-02,132.649994
2018-08-03,134.740005
2018-08-06,138.490005
2018-08-07,140.009995
2018-08-08,141.220001
2018-08-09,144.53999299999998
2018-08-10,144.399994
2018-08-13,151.619995
2018-08-14,153.100006
2018-08-15,148.649994
2018-08-16,149.360001
2018-08-17,150.949997
2018-08-20,149.699997
2018-08-21,150.300003
2018-08-22,154.759995
2018-08-23,158.179993
2018-08-24,156.33999599999999
2018-08-27,153.520004
2018-08-28,159.149994
2018-08-29,158.940002
2018-08-30,157.020004
2018-08-31,159.0
2018-09-04,151.279999
2018-09-05,131.509995
2018-09-06,129.570007
2018-09-07,126.150002
2018-09-10,126.0
2018-09-11,124.120003
2018-09-12,130.850006
2018-09-13,135.279999
2018-09-14,136.699997
2018-09-17,136.940002
2018-09-18,135.110001
2018-09-19,135.470001
2018-09-20,136.669998
2018-09-21,136.490005
2018-09-24,134.009995
2018-09-25,135.28999299999998
2018-09-26,135.279999
2018-09-27,132.990005
2018-09-28,131.009995
2018-10-01,127.0
2018-10-02,118.970001
2018-10-03,119.400002
2018-10-04,117.309998
2018-10-05,114.040001
2018-10-08,110.82
2018-10-09,108.690002
2018-10-10,107.75
2018-10-11,118.620003
2018-10-12,124.300003
2018-10-15,124.879997
2018-10-16,129.46000700000002
2018-10-17,127.120003
2018-10-18,123.660004
2018-10-19,122.66999799999999
2018-10-22,109.400002
2018-10-23,113.82
2018-10-24,104.16999799999999
2018-10-25,109.82
2018-10-26,111.160004
2018-10-29,107.860001
2018-10-30,117.839996
2018-10-31,115.709999
2018-11-01,120.66999799999999
2018-11-02,124.910004
2018-11-05,124.360001
2018-11-06,126.75
2018-11-07,131.820007
2018-11-08,125.089996
2018-11-09,125.389999
2018-11-12,123.16999799999999
2018-11-13,125.440002
2018-11-14,123.860001
2018-11-15,119.400002
2018-11-16,112.989998
2018-11-19,107.400002
2018-11-20,107.629997
2018-11-21,109.010002
2018-11-23,110.089996
2018-11-26,114.58000200000001
2018-11-27,110.220001
2018-11-28,116.610001
2018-11-29,114.58000200000001
2018-11-30,116.139999
2018-12-03,123.650002
2018-12-04,137.130005
2018-12-06,142.389999
2018-12-07,137.009995
2018-12-10,137.529999
2018-12-11,135.220001
2018-12-12,136.100006
2018-12-13,129.990005
2018-12-14,126.610001
2018-12-17,124.400002
2018-12-18,125.0
2018-12-19,122.690002
2018-12-20,121.790001
2018-12-21,113.290001
2018-12-24,108.459999
2018-12-26,118.769997
2018-12-27,118.559998
2018-12-28,118.959999
2018-12-31,119.82
2019-01-02,117.639999
2019-01-03,114.82
2019-01-04,117.839996
2019-01-07,125.239998
2019-01-08,126.699997
2019-01-09,131.360001
2019-01-10,128.949997
2019-01-11,130.179993
2019-01-14,131.380005
2019-01-15,127.58000200000001
2019-01-16,126.050003
2019-01-17,129.630005
2019-01-18,135.320007
2019-01-22,130.16000400000001
2019-01-23,130.619995
2019-01-24,130.029999
2019-01-25,135.440002
2019-01-28,132.610001
2019-01-29,133.360001
2019-01-30,135.309998
2019-01-31,135.869995
2019-02-01,133.639999
2019-02-04,136.970001
2019-02-05,140.639999
2019-02-06,140.520004
2019-02-07,134.509995
2019-02-08,134.009995
2019-02-11,131.300003
2019-02-12,139.110001
2019-02-13,141.639999
2019-02-14,143.380005
2019-02-15,145.050003
2019-02-19,144.990005
2019-02-20,146.059998
2019-02-21,143.75
2019-02-22,146.639999
2019-02-25,151.149994
2019-02-26,150.179993
2019-02-27,154.369995
2019-02-28,153.58999599999999
2019-03-01,156.21000700000002
2019-03-04,151.759995
2019-03-05,152.520004
2019-03-06,150.070007
2019-03-07,144.610001
2019-03-08,140.479996
2019-03-11,140.720001
2019-03-12,141.990005
2019-03-13,142.639999
2019-03-14,137.58999599999999
2019-03-15,134.110001
2019-03-18,135.990005
2019-03-19,133.360001
2019-03-20,131.820007
2019-03-21,135.389999
2019-03-22,131.070007
2019-03-25,133.690002
2019-03-26,130.550003
2019-03-27,129.399994
2019-03-28,131.929993
2019-03-29,102.949997
2019-04-01,103.360001
2019-04-02,101.25
2019-04-03,106.639999
2019-04-04,105.349998
2019-04-05,104.760002
2019-04-08,108.910004
2019-04-09,111.260002
2019-04-10,115.529999
2019-04-11,118.050003
2019-04-12,115.709999
2019-04-15,114.160004
2019-04-16,118.529999
2019-04-17,111.540001
2019-04-18,107.41999799999999
2019-04-22,103.339996
2019-04-23,105.360001
2019-04-24,107.93
2019-04-25,107.110001
2019-04-26,105.91999799999999
2019-04-29,107.389999
2019-04-30,106.709999
2019-05-01,105.690002
2019-05-02,109.349998
2019-05-03,108.800003
2019-05-06,104.900002
2019-05-07,101.139999
2019-05-08,101.160004
2019-05-09,101.910004
2019-05-10,102.870003
2019-05-13,95.010002
2019-05-14,98.879997
2019-05-15,98.940002
2019-05-16,97.059998
2019-05-17,94.199997
2019-05-20,91.66999799999999
2019-05-21,95.879997
2019-05-22,91.900002
2019-05-23,87.33000200000001
2019-05-24,89.050003
2019-05-28,89.620003
2019-05-29,87.769997
2019-05-30,87.08000200000001
2019-05-31,85.150002
2019-06-03,86.5
2019-06-04,92.099998
2019-06-05,90.730003
2019-06-06,88.08000200000001
2019-06-07,88.949997
2019-06-10,92.400002
2019-06-11,93.25
2019-06-12,94.889999
2019-06-13,109.910004
2019-06-14,111.370003
2019-06-17,113.160004
2019-06-18,115.760002
2019-06-19,117.300003
2019-06-20,115.33000200000001
2019-06-21,114.760002
2019-06-24,115.010002
2019-06-25,110.879997
2019-06-26,109.099998
2019-06-27,113.459999
2019-06-28,115.599998
2019-07-01,118.870003
2019-07-02,119.650002
2019-07-03,121.16999799999999
2019-07-05,122.58000200000001
2019-07-08,119.260002
2019-07-09,121.279999
2019-07-10,119.82
2019-07-11,120.980003
2019-07-12,122.25
2019-07-15,124.32
2019-07-16,126.620003
2019-07-17,124.470001
2019-07-18,126.400002
2019-07-19,124.809998
2019-07-22,123.769997
2019-07-23,125.129997
2019-07-24,129.21000700000002
2019-07-25,127.860001
2019-07-26,130.779999
2019-07-29,132.179993
2019-07-30,139.990005
2019-07-31,139.399994
2019-08-01,136.080002
2019-08-02,136.830002
2019-08-05,134.050003
2019-08-06,136.100006
2019-08-07,135.229996
2019-08-08,139.970001
2019-08-09,137.179993
2019-08-12,140.889999
2019-08-13,142.059998
2019-08-14,136.929993
2019-08-15,137.320007
2019-08-16,139.199997
2019-08-19,142.0
2019-08-20,140.399994
2019-08-21,144.550003
2019-08-22,146.66000400000001
2019-08-23,142.070007
2019-08-26,145.059998
2019-08-27,143.009995
2019-08-28,143.050003
2019-08-29,142.83999599999999
2019-08-30,143.25
2019-09-03,140.600006
2019-09-04,140.110001
2019-09-05,144.570007
2019-09-06,149.070007
2019-09-09,153.509995
2019-09-10,158.880005
2019-09-11,166.949997
2019-09-12,169.119995
2019-09-13,173.630005
2019-09-16,169.559998
2019-09-17,172.729996
2019-09-18,171.509995
2019-09-19,169.490005
2019-09-20,169.0
2019-09-23,168.320007
2019-09-24,168.619995
2019-09-25,170.050003
2019-09-26,169.220001
2019-09-27,171.229996
2019-09-30,170.830002
2019-10-01,170.550003
2019-10-02,164.949997
2019-10-03,169.5
2019-10-04,170.28999299999998
2019-10-07,175.41000400000001
2019-10-08,173.75
2019-10-09,174.130005
2019-10-10,176.809998
2019-10-11,179.309998
2019-10-14,182.110001
2019-10-15,182.729996
2019-10-16,181.979996
2019-10-17,185.0
2019-10-18,180.919998
2019-10-21,184.740005
2019-10-22,184.990005
2019-10-23,186.080002
2019-10-24,185.169998
2019-10-25,188.58999599999999
2019-10-28,186.5
2019-10-29,187.110001
2019-10-30,184.940002
2019-10-31,181.699997
2019-11-01,175.83999599999999
2019-11-04,173.28999299999998
2019-11-05,172.679993
2019-11-06,173.100006
2019-11-07,175.259995
2019-11-08,175.03999299999998
2019-11-11,174.71000700000002
2019-11-12,174.490005
2019-11-13,172.979996
2019-11-14,175.220001
2019-11-15,188.470001
2019-11-18,187.550003
2019-11-19,182.220001
2019-11-20,189.740005
2019-11-21,195.080002
2019-11-22,195.53999299999998
2019-11-25,202.139999
2019-11-26,206.220001
2019-11-27,205.059998
2019-11-29,205.58999599999999
2019-12-02,199.259995
2019-12-03,199.899994
2019-12-04,205.619995
2019-12-05,233.169998
2019-12-06,241.97000099999997
2019-12-09,237.36999500000002
2019-12-10,233.0
2019-12-11,233.210007
2019-12-12,220.5
2019-12-13,218.97000099999997
2019-12-16,220.5
2019-12-17,222.42999300000002
2019-12-18,221.100006
2019-12-19,223.059998
2019-12-20,220.80000299999998
2019-12-23,222.94999700000002
2019-12-24,228.13000499999998
2019-12-26,227.74000499999997
2019-12-27,214.86999500000002
2019-12-30,211.960007
2019-12-31,213.5
2020-01-02,211.5
2020-01-03,209.399994
2020-01-06,212.770004
2020-01-07,215.86999500000002
2020-01-08,211.32000699999998
2020-01-09,218.460007
2020-01-10,207.630005
2020-01-13,215.50999500000003
2020-01-14,223.36000099999998
2020-01-15,221.059998
2020-01-16,223.27999900000003
2020-01-17,222.38999900000002
2020-01-21,221.229996
2020-01-22,223.86999500000002
2020-01-23,225.850006
2020-01-24,221.11000099999998
2020-01-27,213.92999300000002
2020-01-28,220.74000499999997
2020-01-29,220.419998
2020-01-30,219.49000499999997
2020-01-31,208.75
2020-02-03,208.619995
2020-02-04,214.059998
2020-02-05,220.27999900000003
2020-02-06,218.649994
2020-02-07,215.960007
2020-02-10,227.83999599999999
2020-02-11,236.50999500000003
2020-02-12,241.52999900000003
2020-02-13,238.649994
2020-02-14,238.17999300000002
2020-02-18,252.100006
2020-02-19,249.63000499999998
2020-02-20,245.770004
2020-02-21,236.44999700000002
2020-02-24,218.440002
2020-02-25,211.770004
2020-02-26,210.100006
2020-02-27,192.5
2020-02-28,181.399994
2020-03-02,192.96000700000002
2020-03-03,183.440002
2020-03-04,190.03999299999998
2020-03-05,174.809998
2020-03-06,167.220001
2020-03-09,147.78999299999998
2020-03-10,146.070007
2020-03-11,126.239998
2020-03-12,107.760002
2020-03-13,123.120003
2020-03-16,94.0
2020-03-17,92.940002
2020-03-18,81.339996
2020-03-19,91.83000200000001
2020-03-20,82.129997
2020-03-23,80.43
2020-03-24,104.059998
2020-03-25,106.120003
2020-03-26,108.139999
2020-03-27,110.93
2020-03-30,118.0
2020-03-31,100.470001
2020-04-01,88.629997
2020-04-02,89.110001
2020-04-03,86.190002
2020-04-06,103.839996
2020-04-07,105.08000200000001
2020-04-08,112.279999
2020-04-09,122.650002
2020-04-13,128.419998
2020-04-14,130.78999299999998
2020-04-15,122.870003
2020-04-16,121.900002
2020-04-17,129.869995
2020-04-20,124.510002
2020-04-21,119.790001
2020-04-22,127.43
2020-04-23,125.190002
2020-04-24,132.83999599999999
2020-04-27,144.580002
2020-04-28,148.940002
2020-04-29,154.820007
2020-04-30,143.779999
2020-05-01,137.46000700000002
2020-05-04,142.279999
2020-05-05,143.279999
2020-05-06,147.0
2020-05-07,151.520004
2020-05-08,159.949997
