Date,DNOW
2019-02-06,13.85
2019-02-07,13.33
2019-02-08,13.25
2019-02-11,13.4
2019-02-12,13.63
2019-02-13,13.66
2019-02-14,14.47
2019-02-15,15.1
2019-02-19,15.3
2019-02-20,15.86
2019-02-21,15.53
2019-02-22,15.47
2019-02-25,15.44
2019-02-26,14.98
2019-02-27,15.15
2019-02-28,14.43
2019-03-01,14.88
2019-03-04,14.64
2019-03-05,14.39
2019-03-06,13.87
2019-03-07,13.69
2019-03-08,13.71
2019-03-11,13.99
2019-03-12,14.1
2019-03-13,14.27
2019-03-14,14.06
2019-03-15,13.65
2019-03-18,14.12
2019-03-19,14.36
2019-03-20,14.57
2019-03-21,14.63
2019-03-22,13.91
2019-03-25,13.88
2019-03-26,13.97
2019-03-27,14.06
2019-03-28,14.37
2019-03-29,13.96
2019-04-01,14.59
2019-04-02,14.63
2019-04-03,14.41
2019-04-04,14.57
2019-04-05,14.94
2019-04-08,14.93
2019-04-09,14.57
2019-04-10,14.9
2019-04-11,15.08
2019-04-12,15.27
2019-04-15,15.25
2019-04-16,15.47
2019-04-17,15.4
2019-04-18,15.45
2019-04-22,15.43
2019-04-23,15.62
2019-04-24,15.36
2019-04-25,14.98
2019-04-26,14.97
2019-04-29,15.15
2019-04-30,14.62
2019-05-01,14.26
2019-05-02,14.85
2019-05-03,15.53
2019-05-06,15.08
2019-05-07,14.6
2019-05-08,14.26
2019-05-09,14.05
2019-05-10,14.24
2019-05-13,13.5
2019-05-14,13.93
2019-05-15,13.88
2019-05-16,13.98
2019-05-17,13.77
2019-05-20,13.94
2019-05-21,14.37
2019-05-22,14.07
2019-05-23,13.37
2019-05-24,13.51
2019-05-28,13.8
2019-05-29,13.74
2019-05-30,13.52
2019-05-31,13.03
2019-06-03,13.45
2019-06-04,13.73
2019-06-05,13.63
2019-06-06,13.66
2019-06-07,13.66
2019-06-10,13.8
2019-06-11,13.76
2019-06-12,13.51
2019-06-13,13.87
2019-06-14,13.13
2019-06-17,13.25
2019-06-18,13.67
2019-06-19,13.6
2019-06-20,13.96
2019-06-21,14.01
2019-06-24,13.83
2019-06-25,13.98
2019-06-26,14.48
2019-06-27,14.35
2019-06-28,14.76
2019-07-01,14.88
2019-07-02,14.77
2019-07-03,14.64
2019-07-05,14.68
2019-07-08,14.47
2019-07-09,13.67
2019-07-10,13.78
2019-07-11,13.41
2019-07-12,13.49
2019-07-15,12.96
2019-07-16,12.64
2019-07-17,12.33
2019-07-18,11.98
2019-07-19,12.04
2019-07-22,11.98
2019-07-23,12.61
2019-07-24,12.94
2019-07-25,12.59
2019-07-26,12.54
2019-07-29,12.13
2019-07-30,12.2
2019-07-31,12.25
2019-08-01,11.43
2019-08-02,12.23
2019-08-05,11.86
2019-08-06,12.07
2019-08-07,12.1
2019-08-08,12.35
2019-08-09,11.87
2019-08-12,12.17
2019-08-13,12.34
2019-08-14,11.98
2019-08-15,11.82
2019-08-16,11.93
2019-08-19,11.97
2019-08-20,11.77
2019-08-21,11.96
2019-08-22,11.92
2019-08-23,11.5
2019-08-26,11.48
2019-08-27,11.2
2019-08-28,11.54
2019-08-29,11.97
2019-08-30,11.89
2019-09-03,11.59
2019-09-04,11.7
2019-09-05,11.98
2019-09-06,11.51
2019-09-09,12.02
2019-09-10,12.31
2019-09-11,12.45
2019-09-12,12.32
2019-09-13,12.27
2019-09-16,12.75
2019-09-17,12.39
2019-09-18,12.32
2019-09-19,12.1
2019-09-20,12.05
2019-09-23,12.16
2019-09-24,11.64
2019-09-25,11.98
2019-09-26,11.57
2019-09-27,11.36
2019-09-30,11.47
2019-10-01,10.58
2019-10-02,10.74
2019-10-03,10.64
2019-10-04,10.66
2019-10-07,10.47
2019-10-08,10.05
2019-10-09,10.1
2019-10-10,10.26
2019-10-11,10.62
2019-10-14,10.31
2019-10-15,10.49
2019-10-16,10.38
2019-10-17,10.37
2019-10-18,10.35
2019-10-21,10.52
2019-10-22,10.63
2019-10-23,10.57
2019-10-24,10.5
2019-10-25,10.74
2019-10-28,10.91
2019-10-29,11.0
2019-10-30,10.6
2019-10-31,10.54
2019-11-01,11.4
2019-11-04,11.46
2019-11-05,11.1
2019-11-06,12.24
2019-11-07,12.46
2019-11-08,12.47
2019-11-11,12.49
2019-11-12,12.3
2019-11-13,12.07
2019-11-14,11.97
2019-11-15,11.99
2019-11-18,11.54
2019-11-19,11.43
2019-11-20,11.49
2019-11-21,11.48
2019-11-22,11.46
2019-11-25,11.67
2019-11-26,11.34
2019-11-27,11.22
2019-11-29,11.21
2019-12-02,11.11
2019-12-03,10.69
2019-12-04,10.96
2019-12-05,11.08
2019-12-06,11.42
2019-12-09,11.13
2019-12-10,11.03
2019-12-11,11.22
2019-12-12,11.45
2019-12-13,11.23
2019-12-16,11.49
2019-12-17,11.47
2019-12-18,11.5
2019-12-19,11.45
2019-12-20,11.45
2019-12-23,11.49
2019-12-24,11.61
2019-12-26,11.45
2019-12-27,11.28
2019-12-30,11.38
2019-12-31,11.24
2020-01-02,11.09
2020-01-03,11.12
2020-01-06,11.53
2020-01-07,11.63
2020-01-08,11.48
2020-01-09,11.29
2020-01-10,11.17
2020-01-13,11.39
2020-01-14,11.5
2020-01-15,11.57
2020-01-16,11.82
2020-01-17,11.58
2020-01-21,10.96
2020-01-22,10.56
2020-01-23,10.56
2020-01-24,10.37
2020-01-27,10.13
2020-01-28,10.25
2020-01-29,10.17
2020-01-30,10.26
2020-01-31,10.01
2020-02-03,10.06
2020-02-04,10.01
2020-02-05,10.58
2020-02-06,10.46
2020-02-07,10.25
2020-02-10,9.65
2020-02-11,10.11
2020-02-12,10.31
2020-02-13,10.14
2020-02-14,9.89
2020-02-18,9.79
2020-02-19,9.69
2020-02-20,9.87
2020-02-21,9.53
2020-02-24,9.02
2020-02-25,8.8
2020-02-26,8.83
2020-02-27,8.91
2020-02-28,8.83
2020-03-02,8.9
2020-03-03,8.59
2020-03-04,9.22
2020-03-05,8.64
2020-03-06,8.09
2020-03-09,7.15
2020-03-10,7.15
2020-03-11,6.75
2020-03-12,6.27
2020-03-13,6.61
2020-03-16,5.73
2020-03-17,5.63
2020-03-18,4.43
2020-03-19,5.61
2020-03-20,5.78
2020-03-23,5.59
2020-03-24,5.71
2020-03-25,5.73
2020-03-26,5.89
2020-03-27,5.53
2020-03-30,4.97
2020-03-31,5.16
2020-04-01,4.99
2020-04-02,4.96
2020-04-03,4.76
2020-04-06,5.24
2020-04-07,5.53
2020-04-08,5.65
2020-04-09,5.69
2020-04-13,5.59
2020-04-14,5.6
2020-04-15,5.15
2020-04-16,5.4
2020-04-17,5.75
2020-04-20,5.56
2020-04-21,5.44
2020-04-22,5.27
2020-04-23,5.8
2020-04-24,5.65
2020-04-27,5.88
2020-04-28,5.92
2020-04-29,6.54
2020-04-30,6.17
2020-05-01,5.94
2020-05-04,6.1
2020-05-05,6.14
2020-05-06,5.96
2020-05-07,5.94
2020-05-08,6.09
