Date,CERN
1991-04-22,0.22656300000000001
1991-04-23,0.222656
1991-04-24,0.222656
1991-04-25,0.224609
1991-04-26,0.21875
1991-04-29,0.21875
1991-04-30,0.216797
1991-05-01,0.203125
1991-05-02,0.207031
1991-05-03,0.199219
1991-05-06,0.203125
1991-05-07,0.214844
1991-05-08,0.214844
1991-05-09,0.21093800000000001
1991-05-10,0.21093800000000001
1991-05-13,0.21093800000000001
1991-05-14,0.21093800000000001
1991-05-15,0.21093800000000001
1991-05-16,0.21093800000000001
1991-05-17,0.212891
1991-05-20,0.21875
1991-05-21,0.21875
1991-05-22,0.21093800000000001
1991-05-23,0.21093800000000001
1991-05-24,0.21875
1991-05-28,0.203125
1991-05-29,0.208984
1991-05-30,0.220703
1991-05-31,0.230469
1991-06-03,0.230469
1991-06-04,0.214844
1991-06-05,0.214844
1991-06-06,0.222656
1991-06-07,0.222656
1991-06-10,0.21875
1991-06-11,0.22656300000000001
1991-06-12,0.21875
1991-06-13,0.22656300000000001
1991-06-14,0.22656300000000001
1991-06-17,0.22656300000000001
1991-06-18,0.22656300000000001
1991-06-19,0.214844
1991-06-20,0.22656300000000001
1991-06-21,0.238281
1991-06-24,0.238281
1991-06-25,0.21875
1991-06-26,0.22656300000000001
1991-06-27,0.21875
1991-06-28,0.234375
1991-07-01,0.230469
1991-07-02,0.240234
1991-07-03,0.234375
1991-07-05,0.246094
1991-07-08,0.238281
1991-07-09,0.25
1991-07-10,0.257813
1991-07-11,0.257813
1991-07-12,0.257813
1991-07-15,0.25
1991-07-16,0.25
1991-07-17,0.255859
1991-07-18,0.255859
1991-07-19,0.253906
1991-07-22,0.25
1991-07-23,0.25
1991-07-24,0.257813
1991-07-25,0.261719
1991-07-26,0.25
1991-07-29,0.25
1991-07-30,0.255859
1991-07-31,0.255859
1991-08-01,0.253906
1991-08-02,0.25
1991-08-05,0.25
1991-08-06,0.265625
1991-08-07,0.269531
1991-08-08,0.265625
1991-08-09,0.265625
1991-08-12,0.265625
1991-08-13,0.261719
1991-08-14,0.269531
1991-08-15,0.257813
1991-08-16,0.253906
1991-08-19,0.253906
1991-08-20,0.253906
1991-08-21,0.246094
1991-08-22,0.24218800000000001
1991-08-23,0.246094
1991-08-26,0.255859
1991-08-27,0.257813
1991-08-28,0.269531
1991-08-29,0.26757800000000004
1991-08-30,0.269531
1991-09-03,0.269531
1991-09-04,0.269531
1991-09-05,0.269531
1991-09-06,0.269531
1991-09-09,0.27929699999999996
1991-09-10,0.269531
1991-09-11,0.269531
1991-09-12,0.28125
1991-09-13,0.273438
1991-09-16,0.287109
1991-09-17,0.277344
1991-09-18,0.289063
1991-09-19,0.28125
1991-09-20,0.285156
1991-09-23,0.285156
1991-09-24,0.304688
1991-09-25,0.300781
1991-09-26,0.31054699999999996
1991-09-27,0.308594
1991-09-30,0.316406
1991-10-01,0.332031
1991-10-02,0.3125
1991-10-03,0.308594
1991-10-04,0.31445300000000004
1991-10-07,0.316406
1991-10-08,0.320313
1991-10-09,0.324219
1991-10-10,0.34375
1991-10-11,0.339844
1991-10-14,0.34375
1991-10-15,0.34375
1991-10-16,0.34570300000000004
1991-10-17,0.339844
1991-10-18,0.332031
1991-10-21,0.320313
1991-10-22,0.316406
1991-10-23,0.324219
1991-10-24,0.3125
1991-10-25,0.34375
1991-10-28,0.371094
1991-10-29,0.367188
1991-10-30,0.371094
1991-10-31,0.367188
1991-11-01,0.375
1991-11-04,0.375
1991-11-05,0.369141
1991-11-06,0.375
1991-11-07,0.382813
1991-11-08,0.375
1991-11-11,0.382813
1991-11-12,0.390625
1991-11-13,0.375
1991-11-14,0.386719
1991-11-15,0.367188
1991-11-18,0.335938
1991-11-19,0.316406
1991-11-20,0.320313
1991-11-21,0.328125
1991-11-22,0.324219
1991-11-25,0.320313
1991-11-26,0.3125
1991-11-27,0.3125
1991-11-29,0.316406
1991-12-02,0.3125
1991-12-03,0.335938
1991-12-04,0.328125
1991-12-05,0.332031
1991-12-06,0.359375
1991-12-09,0.355469
1991-12-10,0.359375
1991-12-11,0.351563
1991-12-12,0.351563
1991-12-13,0.355469
1991-12-16,0.363281
1991-12-17,0.351563
1991-12-18,0.351563
1991-12-19,0.363281
1991-12-20,0.363281
1991-12-23,0.371094
1991-12-24,0.375
1991-12-26,0.386719
1991-12-27,0.386719
1991-12-30,0.390625
1991-12-31,0.390625
1992-01-02,0.382813
1992-01-03,0.394531
1992-01-06,0.390625
1992-01-07,0.421875
1992-01-08,0.453125
1992-01-09,0.460938
1992-01-10,0.445313
1992-01-13,0.457031
1992-01-14,0.458984
1992-01-15,0.441406
1992-01-16,0.425781
1992-01-17,0.40625
1992-01-20,0.390625
1992-01-21,0.371094
1992-01-22,0.402344
1992-01-23,0.40820300000000004
1992-01-24,0.40625
1992-01-27,0.414063
1992-01-28,0.429688
1992-01-29,0.421875
1992-01-30,0.421875
1992-01-31,0.431641
1992-02-03,0.443359
1992-02-04,0.449219
1992-02-05,0.441406
1992-02-06,0.457031
1992-02-07,0.449219
1992-02-10,0.464844
1992-02-11,0.464844
1992-02-12,0.470703
1992-02-13,0.464844
1992-02-14,0.472656
1992-02-18,0.460938
1992-02-19,0.414063
1992-02-20,0.40625
1992-02-21,0.398438
1992-02-24,0.398438
1992-02-25,0.410156
1992-02-26,0.480469
1992-02-27,0.492188
1992-02-28,0.507813
1992-03-02,0.5273439999999999
1992-03-03,0.5273439999999999
1992-03-04,0.5273439999999999
1992-03-05,0.523438
1992-03-06,0.496094
1992-03-09,0.5117189999999999
1992-03-10,0.517578
1992-03-11,0.515625
1992-03-12,0.515625
1992-03-13,0.53125
1992-03-16,0.5625
1992-03-17,0.6054689999999999
1992-03-18,0.6210939999999999
1992-03-19,0.617188
1992-03-20,0.617188
1992-03-23,0.625
1992-03-24,0.632813
1992-03-25,0.6210939999999999
1992-03-26,0.59375
1992-03-27,0.5585939999999999
1992-03-30,0.5585939999999999
1992-03-31,0.5742189999999999
1992-04-01,0.578125
1992-04-02,0.5585939999999999
1992-04-03,0.5683590000000001
1992-04-06,0.6054689999999999
1992-04-07,0.6132810000000001
1992-04-08,0.5820310000000001
1992-04-09,0.5898439999999999
1992-04-10,0.632813
1992-04-13,0.617188
1992-04-14,0.6367189999999999
1992-04-15,0.6679689999999999
1992-04-16,0.648438
1992-04-20,0.6601560000000001
1992-04-21,0.65625
1992-04-22,0.625
1992-04-23,0.625
1992-04-24,0.601563
1992-04-27,0.5585939999999999
1992-04-28,0.539063
1992-04-29,0.5625
1992-04-30,0.601563
1992-05-01,0.609375
1992-05-04,0.632813
1992-05-05,0.625
1992-05-06,0.611328
1992-05-07,0.5820310000000001
1992-05-08,0.5625
1992-05-11,0.5820310000000001
1992-05-12,0.625
1992-05-13,0.585938
1992-05-14,0.625
1992-05-15,0.632813
1992-05-18,0.625
1992-05-19,0.632813
1992-05-20,0.609375
1992-05-21,0.648438
1992-05-22,0.664063
1992-05-26,0.679688
1992-05-27,0.6875
1992-05-28,0.742188
1992-05-29,0.734375
1992-06-01,0.7539060000000001
1992-06-02,0.773438
1992-06-03,0.757813
1992-06-04,0.773438
1992-06-05,0.78125
1992-06-08,0.8125
1992-06-09,0.75
1992-06-10,0.75
1992-06-11,0.773438
1992-06-12,0.804688
1992-06-15,0.804688
1992-06-16,0.78125
1992-06-17,0.78125
1992-06-18,0.742188
1992-06-19,0.75
1992-06-22,0.742188
1992-06-23,0.742188
1992-06-24,0.742188
1992-06-25,0.75
1992-06-26,0.75
1992-06-29,0.773438
1992-06-30,0.796875
1992-07-01,0.796875
1992-07-02,0.789063
1992-07-06,0.789063
1992-07-07,0.757813
1992-07-08,0.773438
1992-07-09,0.78125
1992-07-10,0.796875
1992-07-13,0.7851560000000001
1992-07-14,0.8125
1992-07-15,0.820313
1992-07-16,0.804688
1992-07-17,0.820313
1992-07-20,0.875
1992-07-21,0.90625
1992-07-22,0.914063
1992-07-23,0.914063
1992-07-24,0.90625
1992-07-27,0.90625
1992-07-28,0.914063
1992-07-29,0.953125
1992-07-30,0.992188
1992-07-31,1.03125
1992-08-03,1.0234379999999998
1992-08-04,0.992188
1992-08-05,0.992188
1992-08-06,0.984375
1992-08-07,1.0
1992-08-10,0.9375
1992-08-11,0.984375
1992-08-12,0.984375
1992-08-13,0.96875
1992-08-14,0.988281
1992-08-17,0.984375
1992-08-18,0.992188
1992-08-19,1.0
1992-08-20,0.992188
1992-08-21,0.96875
1992-08-24,0.949219
1992-08-25,0.921875
1992-08-26,0.929688
1992-08-27,0.929688
1992-08-28,0.921875
1992-08-31,0.96875
1992-09-01,0.992188
1992-09-02,1.0625
1992-09-03,1.0546879999999998
1992-09-04,1.0703129999999998
1992-09-08,1.0703129999999998
1992-09-09,1.015625
1992-09-10,1.0390629999999998
1992-09-11,1.0390629999999998
1992-09-14,1.125
1992-09-15,1.140625
1992-09-16,1.1328129999999998
1992-09-17,1.1328129999999998
1992-09-18,1.1328129999999998
1992-09-21,1.1328129999999998
1992-09-22,1.1015629999999998
1992-09-23,1.125
1992-09-24,1.125
1992-09-25,1.09375
1992-09-28,1.0234379999999998
1992-09-29,1.0546879999999998
1992-09-30,1.0625
1992-10-01,1.0703129999999998
1992-10-02,1.042969
1992-10-05,1.03125
1992-10-06,1.0703129999999998
1992-10-07,1.09375
1992-10-08,1.0859379999999998
1992-10-09,1.09375
1992-10-12,1.15625
1992-10-13,1.160156
1992-10-14,1.171875
1992-10-15,1.1953129999999998
1992-10-16,1.1953129999999998
1992-10-19,1.2109379999999998
1992-10-20,1.191406
1992-10-21,1.2890629999999998
1992-10-22,1.3046879999999998
1992-10-23,1.285156
1992-10-26,1.296875
1992-10-27,1.25
1992-10-28,1.265625
1992-10-29,1.265625
1992-10-30,1.2890629999999998
1992-11-02,1.292969
1992-11-03,1.285156
1992-11-04,1.28125
1992-11-05,1.2890629999999998
1992-11-06,1.3046879999999998
1992-11-09,1.34375
1992-11-10,1.359375
1992-11-11,1.3984379999999998
1992-11-12,1.457031
1992-11-13,1.5
1992-11-16,1.5
1992-11-17,1.5
1992-11-18,1.515625
1992-11-19,1.5390629999999998
1992-11-20,1.5234379999999998
1992-11-23,1.550781
1992-11-24,1.609375
1992-11-25,1.6328129999999998
1992-11-27,1.640625
1992-11-30,1.65625
1992-12-01,1.640625
1992-12-02,1.5078129999999998
1992-12-03,1.5390629999999998
1992-12-04,1.546875
1992-12-07,1.5703129999999998
1992-12-08,1.671875
1992-12-09,1.648438
1992-12-10,1.640625
1992-12-11,1.71875
1992-12-14,1.710938
1992-12-15,1.703125
1992-12-16,1.679688
1992-12-17,1.664063
1992-12-18,1.625
1992-12-21,1.578125
1992-12-22,1.5625
1992-12-23,1.5859379999999998
1992-12-24,1.6015629999999998
1992-12-28,1.6328129999999998
1992-12-29,1.636719
1992-12-30,1.6875
1992-12-31,1.726563
1993-01-04,1.7304689999999998
1993-01-05,1.703125
1993-01-06,1.640625
1993-01-07,1.6328129999999998
1993-01-08,1.625
1993-01-11,1.625
1993-01-12,1.6171879999999998
1993-01-13,1.5859379999999998
1993-01-14,1.6445310000000002
1993-01-15,1.671875
1993-01-18,1.726563
1993-01-19,1.765625
1993-01-20,1.84375
1993-01-21,1.804688
1993-01-22,1.828125
1993-01-25,1.828125
1993-01-26,1.859375
1993-01-27,1.820313
1993-01-28,1.773438
1993-01-29,1.796875
1993-02-01,1.898438
1993-02-02,1.875
1993-02-03,1.882813
1993-02-04,1.914063
1993-02-05,1.851563
1993-02-08,1.6875
1993-02-09,1.65625
1993-02-10,1.6875
1993-02-11,1.679688
1993-02-12,1.648438
1993-02-16,1.46875
1993-02-17,1.359375
1993-02-18,1.3359379999999998
1993-02-19,1.375
1993-02-22,1.40625
1993-02-23,1.3984379999999998
1993-02-24,1.375
1993-02-25,1.40625
1993-02-26,1.4453129999999998
1993-03-01,1.515625
1993-03-02,1.5
1993-03-03,1.578125
1993-03-04,1.609375
1993-03-05,1.5625
1993-03-08,1.734375
1993-03-09,1.703125
1993-03-10,1.875
1993-03-11,1.875
1993-03-12,1.890625
1993-03-15,1.8125
1993-03-16,1.75
1993-03-17,1.671875
1993-03-18,1.5859379999999998
1993-03-19,1.53125
1993-03-22,1.4140629999999998
1993-03-23,1.40625
1993-03-24,1.34375
1993-03-25,1.5
1993-03-26,1.53125
1993-03-29,1.515625
1993-03-30,1.4296879999999998
1993-03-31,1.40625
1993-04-01,1.375
1993-04-02,1.34375
1993-04-05,1.296875
1993-04-06,1.140625
1993-04-07,1.1953129999999998
1993-04-08,1.078125
1993-04-12,1.03125
1993-04-13,1.109375
1993-04-14,1.0859379999999998
1993-04-15,1.1015629999999998
1993-04-16,1.109375
1993-04-19,1.078125
1993-04-20,1.125
1993-04-21,1.21875
1993-04-22,1.28125
1993-04-23,1.265625
1993-04-26,1.3125
1993-04-27,1.34375
1993-04-28,1.3359379999999998
1993-04-29,1.359375
1993-04-30,1.359375
1993-05-03,1.328125
1993-05-04,1.34375
1993-05-05,1.359375
1993-05-06,1.3125
1993-05-07,1.2265629999999998
1993-05-10,1.1796879999999998
1993-05-11,1.21875
1993-05-12,1.21875
1993-05-13,1.2109379999999998
1993-05-14,1.1796879999999998
1993-05-17,1.125
1993-05-18,1.1875
1993-05-19,1.21875
1993-05-20,1.28125
1993-05-21,1.25
1993-05-24,1.28125
1993-05-25,1.265625
1993-05-26,1.2734379999999998
1993-05-27,1.3203129999999998
1993-05-28,1.265625
1993-06-01,1.21875
1993-06-02,1.21875
1993-06-03,1.265625
1993-06-04,1.203125
1993-06-07,1.15625
1993-06-08,1.203125
1993-06-09,1.1875
1993-06-10,1.203125
1993-06-11,1.171875
1993-06-14,1.21875
1993-06-15,1.1875
1993-06-16,1.2265629999999998
1993-06-17,1.1875
1993-06-18,1.234375
1993-06-21,1.171875
1993-06-22,1.234375
1993-06-23,1.234375
1993-06-24,1.25
1993-06-25,1.375
1993-06-28,1.515625
1993-06-29,1.625
1993-06-30,1.625
1993-07-01,1.578125
1993-07-02,1.515625
1993-07-06,1.578125
1993-07-07,1.5703129999999998
1993-07-08,1.625
1993-07-09,1.609375
1993-07-12,1.6015629999999998
1993-07-13,1.59375
1993-07-14,1.625
1993-07-15,1.5546879999999998
1993-07-16,1.5
1993-07-19,1.390625
1993-07-20,1.53125
1993-07-21,1.609375
1993-07-22,1.640625
1993-07-23,1.65625
1993-07-26,1.71875
1993-07-27,1.71875
1993-07-28,1.6875
1993-07-29,1.6875
1993-07-30,1.6875
1993-08-02,1.679688
1993-08-03,1.6875
1993-08-04,1.71875
1993-08-05,1.671875
1993-08-06,1.625
1993-08-09,1.609375
1993-08-10,1.515625
1993-08-11,1.515625
1993-08-12,1.546875
1993-08-13,1.578125
1993-08-16,1.609375
1993-08-17,1.703125
1993-08-18,1.78125
1993-08-19,1.875
1993-08-20,1.835938
1993-08-23,1.851563
1993-08-24,1.882813
1993-08-25,1.84375
1993-08-26,1.765625
1993-08-27,1.78125
1993-08-30,1.828125
1993-08-31,1.84375
1993-09-01,1.921875
1993-09-02,1.921875
1993-09-03,1.90625
1993-09-07,1.875
1993-09-08,1.789063
1993-09-09,1.828125
1993-09-10,1.8125
1993-09-13,1.859375
1993-09-14,1.90625
1993-09-15,1.960938
1993-09-16,2.015625
1993-09-17,2.09375
1993-09-20,2.140625
1993-09-21,2.234375
1993-09-22,2.359375
1993-09-23,2.328125
1993-09-24,2.34375
1993-09-27,2.265625
1993-09-28,2.3125
1993-09-29,2.359375
1993-09-30,2.296875
1993-10-01,2.296875
1993-10-04,2.234375
1993-10-05,2.171875
1993-10-06,2.125
1993-10-07,2.171875
1993-10-08,2.140625
1993-10-11,2.171875
1993-10-12,2.25
1993-10-13,2.4375
1993-10-14,2.546875
1993-10-15,2.5625
1993-10-18,2.4375
1993-10-19,2.328125
1993-10-20,2.28125
1993-10-21,2.328125
1993-10-22,2.25
1993-10-25,2.265625
1993-10-26,2.164063
1993-10-27,2.164063
1993-10-28,2.171875
1993-10-29,2.234375
1993-11-01,2.195313
1993-11-02,2.210938
1993-11-03,2.15625
1993-11-04,2.171875
1993-11-05,2.15625
1993-11-08,2.195313
1993-11-09,2.21875
1993-11-10,2.203125
1993-11-11,2.226563
1993-11-12,2.25
1993-11-15,2.265625
1993-11-16,2.265625
1993-11-17,2.320313
1993-11-18,2.25
1993-11-19,2.164063
1993-11-22,2.109375
1993-11-23,2.03125
1993-11-24,2.234375
1993-11-26,2.234375
1993-11-29,2.257813
1993-11-30,2.28125
1993-12-01,2.5
1993-12-02,2.515625
1993-12-03,2.507813
1993-12-06,2.46875
1993-12-07,2.5
1993-12-08,2.453125
1993-12-09,2.578125
1993-12-10,2.578125
1993-12-13,2.515625
1993-12-14,2.515625
1993-12-15,2.53125
1993-12-16,2.640625
1993-12-17,2.71875
1993-12-20,2.75
1993-12-21,2.8125
1993-12-22,2.71875
1993-12-23,2.71875
1993-12-27,2.703125
1993-12-28,2.65625
1993-12-29,2.679688
1993-12-30,2.6875
1993-12-31,2.71875
1994-01-03,2.789063
1994-01-04,2.828125
1994-01-05,2.859375
1994-01-06,2.84375
1994-01-07,2.90625
1994-01-10,2.828125
1994-01-11,2.796875
1994-01-12,2.84375
1994-01-13,2.765625
1994-01-14,2.796875
1994-01-17,2.8125
1994-01-18,2.78125
1994-01-19,2.765625
1994-01-20,2.75
1994-01-21,2.8125
1994-01-24,2.828125
1994-01-25,2.8125
1994-01-26,2.90625
1994-01-27,2.9375
1994-01-28,3.0625
1994-01-31,3.046875
1994-02-01,3.046875
1994-02-02,2.875
1994-02-03,2.828125
1994-02-04,2.820313
1994-02-07,2.890625
1994-02-08,2.875
1994-02-09,2.796875
1994-02-10,2.703125
1994-02-11,2.695313
1994-02-14,2.8125
1994-02-15,2.859375
1994-02-16,2.921875
1994-02-17,2.96875
1994-02-18,2.90625
1994-02-22,2.953125
1994-02-23,2.96875
1994-02-24,2.96875
1994-02-25,2.921875
1994-02-28,2.953125
1994-03-01,2.875
1994-03-02,2.875
1994-03-03,2.875
1994-03-04,2.875
1994-03-07,2.875
1994-03-08,2.921875
1994-03-09,2.921875
1994-03-10,2.929688
1994-03-11,2.976563
1994-03-14,3.046875
1994-03-15,3.015625
1994-03-16,2.96875
1994-03-17,3.039063
1994-03-18,2.984375
1994-03-21,3.046875
1994-03-22,3.039063
1994-03-23,2.96875
1994-03-24,2.8125
1994-03-25,2.8125
1994-03-28,2.78125
1994-03-29,2.640625
1994-03-30,2.53125
1994-03-31,2.59375
1994-04-04,2.578125
1994-04-05,2.640625
1994-04-06,2.65625
1994-04-07,2.734375
1994-04-08,2.75
1994-04-11,2.729492
1994-04-12,2.546875
1994-04-13,2.414063
1994-04-14,2.328125
1994-04-15,2.34375
1994-04-18,2.25
1994-04-19,2.234375
1994-04-20,1.953125
1994-04-21,1.664063
1994-04-22,1.71875
1994-04-25,1.875
1994-04-26,2.0
1994-04-28,1.984375
1994-04-29,1.984375
1994-05-02,1.96875
1994-05-03,1.90625
1994-05-04,1.90625
1994-05-05,1.765625
1994-05-06,1.84375
1994-05-09,1.875
1994-05-10,1.875
1994-05-11,1.875
1994-05-12,1.828125
1994-05-13,1.90625
1994-05-16,1.859375
1994-05-17,1.898438
1994-05-18,1.90625
1994-05-19,2.015625
1994-05-20,1.953125
1994-05-23,1.953125
1994-05-24,1.921875
1994-05-25,1.90625
1994-05-26,1.875
1994-05-27,1.75
1994-05-31,1.734375
1994-06-01,1.828125
1994-06-02,1.820313
1994-06-03,1.859375
1994-06-06,1.84375
1994-06-07,1.828125
1994-06-08,1.851563
1994-06-09,1.84375
1994-06-10,1.84375
1994-06-13,1.890625
1994-06-14,1.875
1994-06-15,1.867188
1994-06-16,1.875
1994-06-17,1.890625
1994-06-20,1.765625
1994-06-21,1.796875
1994-06-22,1.84375
1994-06-23,1.84375
1994-06-24,1.84375
1994-06-27,1.8125
1994-06-28,1.765625
1994-06-29,1.765625
1994-06-30,1.734375
1994-07-01,1.742188
1994-07-05,1.75
1994-07-06,1.71875
1994-07-07,1.765625
1994-07-08,1.789063
1994-07-11,1.789063
1994-07-12,1.820313
1994-07-13,1.875
1994-07-14,1.90625
1994-07-15,1.84375
1994-07-18,1.796875
1994-07-19,1.8125
1994-07-20,1.5703129999999998
1994-07-21,2.0
1994-07-22,2.09375
1994-07-25,2.046875
1994-07-26,2.195313
1994-07-27,2.1875
1994-07-28,2.21875
1994-07-29,2.25
1994-08-01,2.203125
1994-08-02,2.203125
1994-08-03,2.125
1994-08-04,2.195313
1994-08-05,2.257813
1994-08-08,2.25
1994-08-09,2.265625
1994-08-10,2.28125
1994-08-11,2.367188
1994-08-12,2.390625
1994-08-15,2.359375
1994-08-16,2.359375
1994-08-17,2.390625
1994-08-18,2.34375
1994-08-19,2.421875
1994-08-22,2.4375
1994-08-23,2.515625
1994-08-24,2.609375
1994-08-25,2.578125
1994-08-26,2.625
1994-08-29,2.59375
1994-08-30,2.609375
1994-08-31,2.609375
1994-09-01,2.617188
1994-09-02,2.6875
1994-09-06,2.59375
1994-09-07,2.59375
1994-09-08,2.625
1994-09-09,2.578125
1994-09-12,2.59375
1994-09-13,2.609375
1994-09-14,2.578125
1994-09-15,2.578125
1994-09-16,2.59375
1994-09-19,2.585938
1994-09-20,2.570313
1994-09-21,2.507813
1994-09-22,2.476563
1994-09-23,2.34375
1994-09-26,2.265625
1994-09-27,2.3125
1994-09-28,2.4375
1994-09-29,2.429688
1994-09-30,2.554688
1994-10-03,2.601563
1994-10-04,2.617188
1994-10-05,2.515625
1994-10-06,2.453125
1994-10-07,2.4375
1994-10-10,2.5
1994-10-11,2.578125
1994-10-12,2.78125
1994-10-13,2.625
1994-10-14,2.6875
1994-10-17,2.71875
1994-10-18,2.71875
1994-10-19,2.6875
1994-10-20,2.585938
1994-10-21,2.617188
1994-10-24,2.59375
1994-10-25,2.539063
1994-10-26,2.507813
1994-10-27,2.441406
1994-10-28,2.53125
1994-10-31,2.546875
1994-11-01,2.511719
1994-11-02,2.484375
1994-11-03,2.582031
1994-11-04,2.578125
1994-11-07,2.546875
1994-11-08,2.5625
1994-11-09,2.46875
1994-11-10,2.507813
1994-11-11,2.46875
1994-11-14,2.5
1994-11-15,2.546875
1994-11-16,2.625
1994-11-17,2.625
1994-11-18,2.601563
1994-11-21,2.609375
1994-11-22,2.484375
1994-11-23,2.421875
1994-11-25,2.46875
1994-11-28,2.5
1994-11-29,2.5
1994-11-30,2.484375
1994-12-01,2.453125
1994-12-02,2.5
1994-12-05,2.476563
1994-12-06,2.476563
1994-12-07,2.4375
1994-12-08,2.359375
1994-12-09,2.40625
1994-12-12,2.46875
1994-12-13,2.484375
1994-12-14,2.453125
1994-12-15,2.46875
1994-12-16,2.429688
1994-12-19,2.515625
1994-12-20,2.5
1994-12-21,2.5625
1994-12-22,2.632813
1994-12-23,2.75
1994-12-27,2.765625
1994-12-28,2.703125
1994-12-29,2.765625
1994-12-30,2.757813
1995-01-03,2.671875
1995-01-04,2.734375
1995-01-05,2.875
1995-01-06,2.84375
1995-01-09,2.84375
1995-01-10,2.90625
1995-01-11,2.890625
1995-01-12,2.875
1995-01-13,2.859375
1995-01-16,2.84375
1995-01-17,2.867188
1995-01-18,2.9375
1995-01-19,2.875
1995-01-20,2.828125
1995-01-23,2.828125
1995-01-24,2.851563
1995-01-25,2.828125
1995-01-26,2.773438
1995-01-27,2.820313
1995-01-30,2.773438
1995-01-31,2.828125
1995-02-01,2.75
1995-02-02,2.859375
1995-02-03,2.890625
1995-02-06,3.015625
1995-02-07,3.0625
1995-02-08,3.054688
1995-02-09,3.015625
1995-02-10,3.015625
1995-02-13,3.0
1995-02-14,2.890625
1995-02-15,2.882813
1995-02-16,2.828125
1995-02-17,2.84375
1995-02-21,2.875
1995-02-22,2.851563
1995-02-23,2.875
1995-02-24,2.867188
1995-02-27,2.8125
1995-02-28,2.898438
1995-03-01,3.0
1995-03-02,3.015625
1995-03-03,3.0625
1995-03-06,2.96875
1995-03-07,2.90625
1995-03-08,3.015625
1995-03-09,2.96875
1995-03-10,3.0625
1995-03-13,3.007813
1995-03-14,3.03125
1995-03-15,2.859375
1995-03-16,2.859375
1995-03-17,2.890625
1995-03-20,2.921875
1995-03-21,2.921875
1995-03-22,2.859375
1995-03-23,2.828125
1995-03-24,2.953125
1995-03-27,3.046875
1995-03-28,3.007813
1995-03-29,2.976563
1995-03-30,3.0
1995-03-31,3.03125
1995-04-03,2.953125
1995-04-04,2.914063
1995-04-05,2.859375
1995-04-06,2.742188
1995-04-07,2.757813
1995-04-10,2.75
1995-04-11,2.8125
1995-04-12,2.796875
1995-04-13,2.78125
1995-04-17,2.78125
1995-04-18,2.8125
1995-04-19,2.75
1995-04-20,3.03125
1995-04-21,2.890625
1995-04-24,2.859375
1995-04-25,2.953125
1995-04-26,3.046875
1995-04-27,3.15625
1995-04-28,3.3203129999999996
1995-05-01,3.3046879999999996
1995-05-02,3.234375
1995-05-03,3.25
1995-05-04,3.21875
1995-05-05,3.3125
1995-05-08,3.40625
1995-05-09,3.3359379999999996
1995-05-10,3.328125
1995-05-11,3.390625
1995-05-12,3.515625
1995-05-15,3.5
1995-05-16,3.46875
1995-05-17,3.40625
1995-05-18,3.46875
1995-05-19,3.609375
1995-05-22,3.625
1995-05-23,3.5703129999999996
1995-05-24,3.5
1995-05-25,3.5078129999999996
1995-05-26,3.484375
1995-05-30,3.515625
1995-05-31,3.5625
1995-06-01,3.71875
1995-06-02,3.7734379999999996
1995-06-05,3.84375
1995-06-06,3.71875
1995-06-07,3.75
1995-06-08,3.6875
1995-06-09,3.65625
1995-06-12,3.78125
1995-06-13,3.765625
1995-06-14,3.75
1995-06-15,3.8125
1995-06-16,3.8046879999999996
1995-06-19,3.9921879999999996
1995-06-20,4.066406
1995-06-21,4.015625
1995-06-22,4.0
1995-06-23,3.921875
1995-06-26,3.78125
1995-06-27,3.75
1995-06-28,3.703125
1995-06-29,3.734375
1995-06-30,3.828125
1995-07-03,3.8515629999999996
1995-07-05,3.859375
1995-07-06,3.921875
1995-07-07,4.054688
1995-07-10,4.070313
1995-07-11,4.046875
1995-07-12,4.148438
1995-07-13,4.0625
1995-07-14,4.03125
1995-07-17,4.296875
1995-07-18,4.328125
1995-07-19,4.078125
1995-07-20,3.921875
1995-07-21,3.875
1995-07-24,3.9453129999999996
1995-07-25,3.859375
1995-07-26,3.875
1995-07-27,3.890625
1995-07-28,3.875
1995-07-31,3.8515629999999996
1995-08-01,3.890625
1995-08-02,3.78125
1995-08-03,3.7734379999999996
1995-08-04,3.796875
1995-08-07,3.96875
1995-08-08,4.03125
1995-08-09,4.0
1995-08-10,3.9375
1995-08-11,4.125
1995-08-14,4.125
1995-08-15,4.25
1995-08-16,4.3125
1995-08-17,4.375
1995-08-18,4.375
1995-08-21,4.375
1995-08-22,4.46875
1995-08-23,4.40625
1995-08-24,4.21875
1995-08-25,4.25
1995-08-28,4.1875
1995-08-29,4.15625
1995-08-30,4.234375
1995-08-31,4.28125
1995-09-01,4.226563
1995-09-05,4.25
1995-09-06,4.21875
1995-09-07,4.140625
1995-09-08,4.375
1995-09-11,4.171875
1995-09-12,4.171875
1995-09-13,4.1875
1995-09-14,4.125
1995-09-15,4.09375
1995-09-18,3.9902339999999996
1995-09-19,3.96875
1995-09-20,3.984375
1995-09-21,4.0
1995-09-22,4.15625
1995-09-25,4.15625
1995-09-26,4.15625
1995-09-27,4.140625
1995-09-28,4.25
1995-09-29,4.28125
1995-10-02,4.21875
1995-10-03,4.15625
1995-10-04,4.03125
1995-10-05,4.046875
1995-10-06,4.109375
1995-10-09,3.9375
1995-10-10,3.6875
1995-10-11,3.8125
1995-10-12,3.875
1995-10-13,3.828125
1995-10-16,3.828125
1995-10-17,3.90625
1995-10-18,3.453125
