Date,V
2012-09-20,33.6525
2012-09-21,33.75
2012-09-24,33.435001
2012-09-25,33.639998999999996
2012-09-26,33.130001
2012-09-27,33.477501000000004
2012-09-28,33.57
2012-10-01,34.182499
2012-10-02,34.0
2012-10-03,34.630001
2012-10-04,34.9175
2012-10-05,35.064999
2012-10-08,34.677502000000004
2012-10-09,34.185001
2012-10-10,34.355
2012-10-11,34.762501
2012-10-12,34.779999
2012-10-15,34.9725
2012-10-16,35.290001000000004
2012-10-17,35.639998999999996
2012-10-18,35.470001
2012-10-19,34.9925
2012-10-22,34.75
2012-10-23,34.16
2012-10-24,34.122501
2012-10-25,34.387501
2012-10-26,34.577498999999996
2012-10-31,34.689999
2012-11-01,35.970001
2012-11-02,35.849998
2012-11-05,35.375
2012-11-06,35.965
2012-11-07,35.639998999999996
2012-11-08,35.514998999999996
2012-11-09,35.732498
2012-11-12,35.810001
2012-11-13,35.612499
2012-11-14,34.987499
2012-11-15,35.0
2012-11-16,35.677502000000004
2012-11-19,36.412498
2012-11-20,36.584998999999996
2012-11-21,36.665001000000004
2012-11-23,37.029999
2012-11-26,36.8125
2012-11-27,36.695
2012-11-28,36.822497999999996
2012-11-29,37.044998
2012-11-30,37.427502000000004
2012-12-03,37.16
2012-12-04,36.897498999999996
2012-12-05,37.014998999999996
2012-12-06,37.1175
2012-12-07,37.137501
2012-12-10,37.165001000000004
2012-12-11,37.224998
2012-12-12,36.970001
2012-12-13,36.799999
2012-12-14,36.705002
2012-12-17,37.282501
2012-12-18,37.68
2012-12-19,37.290001000000004
2012-12-20,38.115002000000004
2012-12-21,37.692501
2012-12-24,37.794998
2012-12-26,37.439999
2012-12-27,37.349998
2012-12-28,37.162498
2012-12-31,37.895
2013-01-02,38.845001
2013-01-03,38.875
2013-01-04,39.192501
2013-01-07,39.4725
2013-01-08,39.84
2013-01-09,40.447497999999996
2013-01-10,40.127499
2013-01-11,40.290001000000004
2013-01-14,40.162498
2013-01-15,40.112499
2013-01-16,40.049999
2013-01-17,39.970001
2013-01-18,39.567501
2013-01-22,39.762501
2013-01-23,39.762501
2013-01-24,39.889998999999996
2013-01-25,39.959998999999996
2013-01-28,39.087502
2013-01-29,39.165001000000004
2013-01-30,38.752499
2013-01-31,39.477501000000004
2013-02-01,39.639998999999996
2013-02-04,39.162498
2013-02-05,39.8825
2013-02-06,40.205002
2013-02-07,39.264998999999996
2013-02-08,39.450001
2013-02-11,39.0825
2013-02-12,39.200001
2013-02-13,38.692501
2013-02-14,38.994999
2013-02-15,39.497501
2013-02-19,39.4025
2013-02-20,38.855
2013-02-21,39.360001000000004
2013-02-22,39.857498
2013-02-25,38.9725
2013-02-26,39.4575
2013-02-27,39.967499
2013-02-28,39.66
2013-03-01,39.52
2013-03-04,39.875
2013-03-05,40.072497999999996
2013-03-06,40.264998999999996
2013-03-07,40.127499
2013-03-08,40.1675
2013-03-11,40.294998
2013-03-12,39.950001
2013-03-13,39.842499
2013-03-14,40.165001000000004
2013-03-15,39.637501
2013-03-18,39.517502
2013-03-19,39.0
2013-03-20,39.8325
2013-03-21,39.450001
2013-03-22,40.022498999999996
2013-03-25,41.0
2013-03-26,41.865002000000004
2013-03-27,42.165001000000004
2013-03-28,42.459998999999996
2013-04-01,41.837502
2013-04-02,41.987499
2013-04-03,41.1875
2013-04-04,41.619999
2013-04-05,41.290001000000004
2013-04-08,41.572497999999996
2013-04-09,41.1875
2013-04-10,41.747501
2013-04-11,41.904999
2013-04-12,41.4375
2013-04-15,40.322497999999996
2013-04-16,41.177502000000004
2013-04-17,40.557499
2013-04-18,40.352501000000004
2013-04-19,40.990002000000004
2013-04-22,40.8825
2013-04-23,41.415001000000004
2013-04-24,41.764998999999996
2013-04-25,42.189999
2013-04-26,41.807499
2013-04-29,41.974998
2013-04-30,42.115002000000004
2013-05-01,41.505001
2013-05-02,43.849998
2013-05-03,44.884997999999996
2013-05-06,44.7225
2013-05-07,44.947497999999996
2013-05-08,44.814999
2013-05-09,44.645
2013-05-10,44.6875
2013-05-13,44.732498
2013-05-14,45.080002
2013-05-15,45.439999
2013-05-16,44.950001
2013-05-17,46.142502
2013-05-20,45.4025
2013-05-21,45.387501
2013-05-22,45.035
2013-05-23,44.525002
2013-05-24,45.112499
2013-05-28,45.0075
2013-05-29,44.535
2013-05-30,45.2575
2013-05-31,44.535
2013-06-03,45.047501000000004
2013-06-04,45.049999
2013-06-05,44.305
2013-06-06,44.837502
2013-06-07,44.985001000000004
2013-06-10,45.5825
2013-06-11,44.915001000000004
2013-06-12,44.787498
2013-06-13,45.5625
2013-06-14,45.232498
2013-06-17,45.587502
2013-06-18,46.002499
2013-06-19,45.657501
2013-06-20,44.615002000000004
2013-06-21,44.875
2013-06-24,44.567501
2013-06-25,45.1175
2013-06-26,45.662498
2013-06-27,46.064999
2013-06-28,45.6875
2013-07-01,46.305
2013-07-02,46.310001
2013-07-03,46.759997999999996
2013-07-05,47.697497999999996
2013-07-08,47.025002
2013-07-09,46.799999
2013-07-10,46.674999
2013-07-11,47.490002000000004
2013-07-12,47.68
2013-07-15,47.5625
2013-07-16,47.345001
2013-07-17,47.41
2013-07-18,47.752499
2013-07-19,47.48
2013-07-22,47.805
2013-07-23,47.145
2013-07-24,46.6875
2013-07-25,48.6525
2013-07-26,48.299999
2013-07-29,47.9925
2013-07-30,47.860001000000004
2013-07-31,44.252499
2013-08-01,44.7925
2013-08-02,46.0
2013-08-05,46.134997999999996
2013-08-06,45.7225
2013-08-07,45.3475
2013-08-08,45.195
2013-08-09,44.952498999999996
2013-08-12,44.939999
2013-08-13,44.807499
2013-08-14,44.587502
2013-08-15,43.482498
2013-08-16,43.282501
2013-08-19,43.744999
2013-08-20,43.305
2013-08-21,44.5975
2013-08-22,44.73
2013-08-23,44.775002
2013-08-26,43.75
2013-08-27,43.5425
2013-08-28,43.802502000000004
2013-08-29,43.842499
2013-08-30,43.605
2013-09-03,44.255001
2013-09-04,44.047501000000004
2013-09-05,44.052502000000004
2013-09-06,44.1675
2013-09-09,44.637501
2013-09-10,46.147498999999996
2013-09-11,46.577498999999996
2013-09-12,46.264998999999996
2013-09-13,47.25
2013-09-16,47.345001
2013-09-17,47.900002
2013-09-18,48.412498
2013-09-19,48.677502000000004
2013-09-20,49.7075
2013-09-23,49.060001
2013-09-24,48.334998999999996
2013-09-25,47.889998999999996
2013-09-26,48.389998999999996
2013-09-27,48.262501
2013-09-30,47.775002
2013-10-01,48.305
2013-10-02,47.955002
2013-10-03,47.162498
2013-10-04,47.619999
2013-10-07,46.5825
2013-10-08,45.6325
2013-10-09,45.962502
2013-10-10,47.2575
2013-10-11,48.049999
2013-10-14,48.360001000000004
2013-10-15,47.842499
2013-10-16,48.907501
2013-10-17,49.57
2013-10-18,50.112499
2013-10-21,50.009997999999996
2013-10-22,49.994999
2013-10-23,49.7225
2013-10-24,50.727501000000004
2013-10-25,50.764998999999996
2013-10-28,50.77
2013-10-29,51.060001
2013-10-30,50.955002
2013-10-31,49.1675
2013-11-01,49.790001000000004
2013-11-04,49.105
2013-11-05,49.342499
2013-11-06,49.755001
2013-11-07,49.025002
2013-11-08,49.572497999999996
2013-11-11,49.817501
2013-11-12,49.567501
2013-11-13,49.945
2013-11-14,50.037498
2013-11-15,50.5
2013-11-18,49.974998
2013-11-19,49.3475
2013-11-20,49.529999
2013-11-21,50.4025
2013-11-22,50.529999
2013-11-25,50.482498
2013-11-26,50.880001
2013-11-27,50.997501
2013-11-29,50.865002000000004
2013-12-02,51.282501
2013-12-03,50.4375
2013-12-04,50.685001
2013-12-05,50.427502000000004
2013-12-06,50.467499
2013-12-09,50.397498999999996
2013-12-10,49.857498
2013-12-11,51.415001000000004
2013-12-12,50.860001000000004
2013-12-13,51.84
2013-12-16,51.9375
2013-12-17,53.3125
2013-12-18,53.837502
2013-12-19,54.02
2013-12-20,53.9925
2013-12-23,54.5075
2013-12-24,54.682499
2013-12-26,55.049999
2013-12-27,54.9175
2013-12-30,55.227501000000004
2013-12-31,55.669998
2014-01-02,55.252499
2014-01-03,55.290001000000004
2014-01-06,54.9575
2014-01-07,55.377499
2014-01-08,55.555
2014-01-09,55.477501000000004
2014-01-10,55.282501
2014-01-13,54.724998
2014-01-14,55.662498
2014-01-15,55.939999
2014-01-16,55.442501
2014-01-17,58.044998
2014-01-21,57.982498
2014-01-22,58.247501
2014-01-23,57.0625
2014-01-24,55.3125
2014-01-27,54.055
2014-01-28,55.240002000000004
2014-01-29,54.279999
2014-01-30,55.220001
2014-01-31,53.857498
2014-02-03,53.3675
2014-02-04,53.634997999999996
2014-02-05,53.9025
2014-02-06,54.752499
2014-02-07,55.445
2014-02-10,55.137501
2014-02-11,55.5825
2014-02-12,56.0425
2014-02-13,56.012501
2014-02-14,56.5
2014-02-18,56.514998999999996
2014-02-19,55.970001
2014-02-20,55.865002000000004
2014-02-21,55.84
2014-02-24,56.547501000000004
2014-02-25,56.7775
2014-02-26,56.5275
2014-02-27,56.57
2014-02-28,56.485001000000004
2014-03-03,55.360001000000004
2014-03-04,56.375
2014-03-05,55.702498999999996
2014-03-06,55.965
2014-03-07,56.389998999999996
2014-03-10,56.375
2014-03-11,56.794998
2014-03-12,56.525002
2014-03-13,55.195
2014-03-14,55.192501
2014-03-17,55.945
2014-03-18,56.602501000000004
2014-03-19,55.955002
2014-03-20,55.455002
2014-03-21,55.842499
2014-03-24,55.1875
2014-03-25,54.599998
2014-03-26,53.919998
2014-03-27,53.942501
2014-03-28,53.022498999999996
2014-03-31,53.965
2014-04-01,53.674999
2014-04-02,53.665001000000004
2014-04-03,53.752499
2014-04-04,51.924999
2014-04-07,50.852501000000004
2014-04-08,50.647498999999996
2014-04-09,51.884997999999996
2014-04-10,50.387501
2014-04-11,49.157501
2014-04-14,50.252499
2014-04-15,51.012501
2014-04-16,52.34
2014-04-17,51.987499
2014-04-21,52.282501
2014-04-22,52.4925
2014-04-23,52.205002
2014-04-24,52.349998
2014-04-25,49.732498
2014-04-28,50.355
2014-04-29,50.6675
2014-04-30,50.6525
2014-05-01,51.522498999999996
2014-05-02,51.105
2014-05-05,51.782501
2014-05-06,51.34
2014-05-07,52.174999
2014-05-08,52.724998
2014-05-09,52.702498999999996
2014-05-12,52.924999
2014-05-13,53.014998999999996
2014-05-14,52.465
2014-05-15,51.862499
2014-05-16,52.452498999999996
2014-05-19,52.59
2014-05-20,51.98
2014-05-21,52.525002
2014-05-22,52.342499
2014-05-23,53.017502
2014-05-27,53.625
2014-05-28,53.450001
2014-05-29,53.6675
2014-05-30,53.7075
2014-06-02,53.380001
2014-06-03,52.830002
2014-06-04,52.857498
2014-06-05,53.055
2014-06-06,53.25
2014-06-09,53.145
2014-06-10,53.5625
2014-06-11,53.169998
2014-06-12,52.942501
2014-06-13,52.822497999999996
2014-06-16,52.560001
2014-06-17,52.702498999999996
2014-06-18,52.8125
2014-06-19,52.580002
2014-06-20,52.372501
2014-06-23,52.3675
2014-06-24,51.947497999999996
2014-06-25,52.264998999999996
2014-06-26,52.240002000000004
2014-06-27,52.32
2014-06-30,52.677502000000004
2014-07-01,53.5625
2014-07-02,53.709998999999996
2014-07-03,54.127499
2014-07-07,54.185001
2014-07-08,53.814999
2014-07-09,54.040001000000004
2014-07-10,53.884997999999996
2014-07-11,54.25
2014-07-14,55.2575
2014-07-15,55.445
2014-07-16,55.6675
2014-07-17,54.470001
2014-07-18,55.049999
2014-07-21,54.805
2014-07-22,55.314999
2014-07-23,55.299999
2014-07-24,55.685001
2014-07-25,53.692501
2014-07-28,53.555
2014-07-29,53.375
2014-07-30,53.514998999999996
2014-07-31,52.752499
2014-08-01,52.952498999999996
2014-08-04,53.040001000000004
2014-08-05,52.634997999999996
2014-08-06,52.672501000000004
2014-08-07,52.259997999999996
2014-08-08,52.615002000000004
2014-08-11,52.645
2014-08-12,52.575001
2014-08-13,52.857498
2014-08-14,53.130001
2014-08-15,52.547501000000004
2014-08-18,53.580002
2014-08-19,53.75
2014-08-20,54.049999
2014-08-21,53.9375
2014-08-22,54.022498999999996
2014-08-25,54.005001
2014-08-26,54.182499
2014-08-27,54.282501
2014-08-28,53.650002
2014-08-29,53.130001
2014-09-02,53.682499
2014-09-03,53.724998
2014-09-04,53.564999
2014-09-05,53.552502000000004
2014-09-08,53.942501
2014-09-09,53.57
2014-09-10,54.220001
2014-09-11,53.737499
2014-09-12,53.509997999999996
2014-09-15,53.66
2014-09-16,54.325001
2014-09-17,53.8825
2014-09-18,54.110001000000004
2014-09-19,54.0625
2014-09-22,53.470001
2014-09-23,53.115002000000004
2014-09-24,53.602501000000004
2014-09-25,52.677502000000004
2014-09-26,52.985001000000004
2014-09-29,52.732498
2014-09-30,53.342499
2014-10-01,52.502499
2014-10-02,52.43
2014-10-03,52.997501
2014-10-06,52.947497999999996
2014-10-07,52.012501
2014-10-08,53.09
2014-10-09,51.927502000000004
2014-10-10,51.244999
2014-10-13,51.07
2014-10-14,50.68
2014-10-15,50.0625
2014-10-16,50.75
2014-10-17,51.5
2014-10-20,51.962502
2014-10-21,53.327498999999996
2014-10-22,52.73
2014-10-23,53.57
2014-10-24,53.369999
2014-10-27,53.352501000000004
2014-10-28,54.177502000000004
2014-10-29,53.665001000000004
2014-10-30,59.162498
2014-10-31,60.357498
2014-11-03,60.384997999999996
2014-11-04,60.7425
2014-11-05,62.3825
2014-11-06,62.522498999999996
2014-11-07,63.107498
2014-11-10,62.552502000000004
2014-11-11,62.432499
2014-11-12,62.987499
2014-11-13,62.73
2014-11-14,62.209998999999996
2014-11-17,62.450001
2014-11-18,62.432499
2014-11-19,62.465
2014-11-20,62.9175
2014-11-21,63.555
2014-11-24,63.654999
2014-11-25,64.315002
2014-11-26,64.315002
2014-11-28,64.547501
2014-12-01,64.537498
2014-12-02,65.002502
2014-12-03,65.400002
2014-12-04,65.285004
2014-12-05,65.837502
2014-12-08,65.775002
2014-12-09,66.035004
2014-12-10,65.43
2014-12-11,65.779999
2014-12-12,64.195
2014-12-15,64.175003
2014-12-16,63.352501000000004
2014-12-17,64.769997
2014-12-18,66.040001
2014-12-19,65.417503
2014-12-22,66.052498
2014-12-23,66.315002
2014-12-24,66.907501
2014-12-26,66.654999
2014-12-29,66.35749799999999
2014-12-30,66.137497
2014-12-31,65.550003
2015-01-02,66.254997
2015-01-05,64.792503
2015-01-06,64.375
2015-01-07,65.237503
2015-01-08,66.112503
2015-01-09,65.1325
2015-01-12,65.004997
2015-01-13,65.195
2015-01-14,63.889998999999996
2015-01-15,63.282501
2015-01-16,63.737499
2015-01-20,64.209999
2015-01-21,64.32
2015-01-22,64.400002
2015-01-23,64.572502
2015-01-26,64.1325
2015-01-27,62.747501
2015-01-28,61.59
2015-01-29,62.0
2015-01-30,63.727501000000004
2015-02-02,63.834998999999996
2015-02-03,64.947502
2015-02-04,66.222504
2015-02-05,67.949997
2015-02-06,66.855003
2015-02-09,66.364998
2015-02-10,66.137497
2015-02-11,66.497498
2015-02-12,67.727501
2015-02-13,67.407501
2015-02-17,67.717499
2015-02-18,67.279999
2015-02-19,67.275002
2015-02-20,68.25
2015-02-23,68.252502
2015-02-24,68.1175
2015-02-25,68.252502
2015-02-26,68.4375
2015-02-27,67.827499
2015-03-02,69.572502
2015-03-03,68.824997
2015-03-04,68.4375
2015-03-05,68.532501
2015-03-06,67.334999
2015-03-09,67.855003
2015-03-10,66.300003
2015-03-11,66.1875
2015-03-12,67.394997
2015-03-13,66.2575
2015-03-16,67.254997
2015-03-17,66.125
2015-03-18,66.917503
2015-03-19,66.809998
2015-03-20,67.410004
2015-03-23,67.08000200000001
2015-03-24,67.099998
2015-03-25,65.730003
2015-03-26,65.589996
2015-03-27,65.540001
2015-03-30,65.660004
2015-03-31,65.410004
2015-04-01,65.18
2015-04-02,65.290001
2015-04-06,65.199997
2015-04-07,65.800003
2015-04-08,66.5
2015-04-09,66.440002
2015-04-10,66.339996
2015-04-13,65.610001
2015-04-14,65.529999
2015-04-15,65.68
2015-04-16,65.650002
2015-04-17,64.519997
2015-04-20,64.720001
2015-04-21,65.349998
2015-04-22,68.010002
2015-04-23,67.720001
2015-04-24,67.480003
2015-04-27,67.099998
2015-04-28,66.769997
2015-04-29,67.339996
2015-04-30,66.050003
2015-05-01,65.769997
2015-05-04,65.58000200000001
2015-05-05,65.959999
2015-05-06,65.66999799999999
2015-05-07,66.58000200000001
2015-05-08,69.470001
2015-05-11,69.019997
2015-05-12,68.690002
2015-05-13,68.650002
2015-05-14,70.0
2015-05-15,69.57
2015-05-18,70.0
2015-05-19,70.160004
2015-05-20,69.779999
2015-05-21,69.370003
2015-05-22,69.620003
2015-05-26,68.540001
2015-05-27,69.489998
2015-05-28,69.559998
2015-05-29,68.68
2015-06-01,69.110001
2015-06-02,69.040001
2015-06-03,68.949997
2015-06-04,68.209999
2015-06-05,68.370003
2015-06-08,67.68
2015-06-09,67.949997
2015-06-10,69.629997
2015-06-11,69.639999
2015-06-12,69.33000200000001
2015-06-15,68.57
2015-06-16,69.010002
2015-06-17,68.75
2015-06-18,69.5
2015-06-19,68.690002
2015-06-22,69.089996
2015-06-23,69.41999799999999
2015-06-24,68.860001
2015-06-25,68.620003
2015-06-26,68.75
2015-06-29,66.720001
2015-06-30,67.150002
2015-07-01,67.849998
2015-07-02,68.239998
2015-07-06,68.120003
2015-07-07,67.769997
2015-07-08,66.730003
2015-07-09,67.050003
2015-07-10,68.41999799999999
2015-07-13,69.519997
2015-07-14,70.099998
2015-07-15,70.019997
2015-07-16,70.57
2015-07-17,70.879997
2015-07-20,72.699997
2015-07-21,72.019997
2015-07-22,71.970001
2015-07-23,71.75
2015-07-24,74.800003
2015-07-27,73.860001
2015-07-28,74.739998
2015-07-29,76.010002
2015-07-30,76.379997
2015-07-31,75.339996
2015-08-03,75.769997
2015-08-04,75.269997
2015-08-05,74.980003
2015-08-06,73.58000200000001
2015-08-07,74.209999
2015-08-10,74.379997
2015-08-11,73.360001
2015-08-12,73.540001
2015-08-13,73.93
2015-08-14,74.220001
2015-08-17,74.410004
2015-08-18,74.470001
2015-08-19,74.400002
2015-08-20,73.949997
2015-08-21,71.190002
2015-08-24,68.360001
2015-08-25,66.970001
2015-08-26,70.690002
2015-08-27,72.400002
2015-08-28,72.459999
2015-08-31,71.300003
2015-09-01,68.959999
2015-09-02,69.620003
2015-09-03,70.400002
2015-09-04,69.160004
2015-09-08,70.529999
2015-09-09,69.599998
2015-09-10,70.230003
2015-09-11,70.760002
2015-09-14,70.010002
2015-09-15,70.510002
2015-09-16,70.989998
2015-09-17,70.959999
2015-09-18,69.790001
2015-09-21,70.779999
2015-09-22,70.25
2015-09-23,70.949997
2015-09-24,70.239998
2015-09-25,70.690002
2015-09-28,67.199997
2015-09-29,68.529999
2015-09-30,69.660004
2015-10-01,69.989998
2015-10-02,70.66999799999999
2015-10-05,72.230003
2015-10-06,72.08000200000001
2015-10-07,73.220001
2015-10-08,73.900002
2015-10-09,73.980003
2015-10-12,74.989998
2015-10-13,75.0
2015-10-14,74.199997
2015-10-15,75.339996
2015-10-16,76.0
2015-10-19,76.989998
2015-10-20,76.279999
2015-10-21,75.459999
2015-10-22,76.41999799999999
2015-10-23,77.07
2015-10-26,78.18
2015-10-27,77.519997
2015-10-28,78.870003
2015-10-29,78.510002
2015-10-30,77.58000200000001
2015-11-02,75.220001
2015-11-03,77.900002
2015-11-04,78.349998
2015-11-05,79.260002
2015-11-06,78.75
2015-11-09,78.040001
2015-11-10,79.480003
2015-11-11,79.18
2015-11-12,78.309998
2015-11-13,78.110001
2015-11-16,78.900002
2015-11-17,78.83000200000001
2015-11-18,80.459999
2015-11-19,80.150002
2015-11-20,80.190002
2015-11-23,80.110001
2015-11-24,79.790001
2015-11-25,79.559998
2015-11-27,79.839996
2015-11-30,79.010002
2015-12-01,79.910004
2015-12-02,79.040001
2015-12-03,78.290001
2015-12-04,80.400002
2015-12-07,79.550003
2015-12-08,79.07
2015-12-09,77.879997
2015-12-10,78.120003
2015-12-11,76.110001
2015-12-14,76.870003
2015-12-15,78.620003
2015-12-16,79.860001
2015-12-17,78.690002
2015-12-18,76.32
2015-12-21,77.16999799999999
2015-12-22,77.379997
2015-12-23,78.559998
2015-12-24,78.260002
2015-12-28,78.529999
2015-12-29,79.209999
2015-12-30,78.349998
2015-12-31,77.550003
2016-01-04,75.699997
2016-01-05,76.269997
2016-01-06,75.269997
2016-01-07,73.790001
2016-01-08,72.879997
2016-01-11,73.91999799999999
2016-01-12,74.760002
2016-01-13,73.099998
2016-01-14,73.800003
2016-01-15,71.83000200000001
2016-01-19,71.389999
2016-01-20,70.68
2016-01-21,71.559998
2016-01-22,72.699997
2016-01-25,71.739998
2016-01-26,71.879997
2016-01-27,70.910004
2016-01-28,69.33000200000001
2016-01-29,74.489998
2016-02-01,74.379997
2016-02-02,73.400002
2016-02-03,74.379997
2016-02-04,73.68
2016-02-05,71.540001
2016-02-08,67.769997
2016-02-09,68.33000200000001
2016-02-10,70.150002
2016-02-11,68.470001
2016-02-12,70.41999799999999
2016-02-16,71.099998
2016-02-17,72.029999
2016-02-18,71.239998
2016-02-19,71.529999
2016-02-22,73.059998
2016-02-23,72.150002
2016-02-24,71.849998
2016-02-25,73.269997
2016-02-26,72.730003
2016-02-29,72.389999
2016-03-01,74.639999
2016-03-02,74.300003
2016-03-03,73.910004
2016-03-04,73.900002
2016-03-07,71.940002
2016-03-08,70.620003
2016-03-09,70.68
2016-03-10,70.220001
2016-03-11,71.629997
2016-03-14,71.489998
2016-03-15,71.910004
2016-03-16,72.370003
2016-03-17,73.139999
2016-03-18,73.779999
2016-03-21,73.769997
2016-03-22,72.959999
2016-03-23,73.910004
2016-03-24,74.139999
2016-03-28,74.08000200000001
2016-03-29,75.379997
2016-03-30,76.779999
2016-03-31,76.480003
2016-04-01,77.589996
2016-04-04,77.83000200000001
2016-04-05,76.970001
2016-04-06,78.209999
2016-04-07,77.58000200000001
2016-04-08,78.029999
2016-04-11,77.82
2016-04-12,78.519997
2016-04-13,79.709999
2016-04-14,80.33000200000001
2016-04-15,80.08000200000001
2016-04-18,81.449997
2016-04-19,80.75
2016-04-20,81.150002
2016-04-21,80.790001
2016-04-22,79.110001
2016-04-25,78.139999
2016-04-26,78.529999
2016-04-27,78.760002
2016-04-28,77.68
2016-04-29,77.239998
2016-05-02,78.459999
2016-05-03,77.190002
2016-05-04,77.07
2016-05-05,77.360001
2016-05-06,77.720001
2016-05-09,78.220001
2016-05-10,79.199997
2016-05-11,77.300003
2016-05-12,77.889999
2016-05-13,76.83000200000001
2016-05-16,77.800003
2016-05-17,76.790001
2016-05-18,77.43
2016-05-19,76.879997
2016-05-20,77.66999799999999
2016-05-23,77.209999
2016-05-24,79.379997
2016-05-25,79.059998
2016-05-26,79.0
2016-05-27,79.660004
2016-05-31,78.940002
2016-06-01,79.220001
2016-06-02,79.949997
2016-06-03,79.940002
2016-06-06,80.540001
2016-06-07,80.599998
2016-06-08,81.650002
2016-06-09,81.260002
2016-06-10,80.18
2016-06-13,78.400002
2016-06-14,78.57
2016-06-15,78.16999799999999
2016-06-16,78.349998
2016-06-17,76.989998
2016-06-20,77.339996
2016-06-21,77.33000200000001
2016-06-22,76.529999
2016-06-23,78.230003
2016-06-24,75.050003
2016-06-27,73.339996
2016-06-28,75.160004
2016-06-29,76.739998
2016-06-30,74.16999799999999
2016-07-01,74.480003
2016-07-05,74.66999799999999
2016-07-06,74.059998
2016-07-07,74.510002
2016-07-08,76.41999799999999
2016-07-11,76.519997
2016-07-12,77.480003
2016-07-13,77.459999
2016-07-14,78.139999
2016-07-15,78.300003
2016-07-18,78.309998
2016-07-19,78.720001
2016-07-20,79.360001
2016-07-21,78.790001
2016-07-22,79.910004
2016-07-25,78.940002
2016-07-26,78.489998
2016-07-27,78.529999
2016-07-28,79.190002
2016-07-29,78.050003
2016-08-01,78.260002
2016-08-02,78.279999
2016-08-03,78.709999
2016-08-04,79.480003
2016-08-05,80.139999
2016-08-08,79.949997
2016-08-09,80.059998
2016-08-10,79.68
2016-08-11,80.120003
2016-08-12,80.019997
2016-08-15,80.910004
2016-08-16,80.809998
2016-08-17,80.839996
2016-08-18,80.269997
2016-08-19,80.470001
2016-08-22,81.059998
2016-08-23,80.800003
2016-08-24,80.290001
2016-08-25,80.32
2016-08-26,80.57
2016-08-29,80.870003
2016-08-30,81.16999799999999
2016-08-31,80.900002
2016-09-01,81.300003
2016-09-02,82.0
2016-09-06,82.529999
2016-09-07,83.239998
2016-09-08,82.970001
2016-09-09,81.33000200000001
2016-09-12,82.970001
2016-09-13,81.889999
2016-09-14,81.489998
2016-09-15,82.010002
2016-09-16,82.07
2016-09-19,82.510002
2016-09-20,82.480003
2016-09-21,83.220001
2016-09-22,83.360001
2016-09-23,82.540001
2016-09-26,81.809998
2016-09-27,82.160004
2016-09-28,82.970001
2016-09-29,81.91999799999999
2016-09-30,82.699997
2016-10-03,82.860001
2016-10-04,82.730003
2016-10-05,83.349998
2016-10-06,83.360001
2016-10-07,82.879997
2016-10-10,83.120003
2016-10-11,82.040001
2016-10-12,82.25
2016-10-13,81.870003
2016-10-14,82.449997
2016-10-17,82.150002
2016-10-18,81.58000200000001
2016-10-19,82.809998
2016-10-20,82.5
2016-10-21,82.349998
2016-10-24,83.16999799999999
2016-10-25,82.029999
2016-10-26,81.75
2016-10-27,81.91999799999999
2016-10-28,82.220001
2016-10-31,82.510002
2016-11-01,81.620003
2016-11-02,80.58000200000001
2016-11-03,80.650002
2016-11-04,80.360001
2016-11-07,82.510002
2016-11-08,82.879997
2016-11-09,83.239998
2016-11-10,81.870003
2016-11-11,81.879997
2016-11-14,78.379997
2016-11-15,78.57
2016-11-16,80.08000200000001
2016-11-17,81.07
2016-11-18,80.82
2016-11-21,81.690002
2016-11-22,79.93
2016-11-23,79.57
2016-11-25,80.129997
2016-11-28,79.08000200000001
2016-11-29,79.150002
2016-11-30,77.32
2016-12-01,75.43
2016-12-02,75.720001
2016-12-05,77.309998
2016-12-06,77.110001
2016-12-07,79.309998
2016-12-08,79.279999
2016-12-09,79.139999
2016-12-12,78.5
2016-12-13,79.199997
2016-12-14,79.129997
2016-12-15,79.5
2016-12-16,78.349998
2016-12-19,78.099998
2016-12-20,78.360001
2016-12-21,78.139999
2016-12-22,77.900002
2016-12-23,78.150002
2016-12-27,78.349998
2016-12-28,78.300003
2016-12-29,78.33000200000001
2016-12-30,78.019997
2017-01-03,79.5
2017-01-04,80.150002
2017-01-05,81.089996
2017-01-06,82.209999
2017-01-09,81.75
2017-01-10,81.309998
2017-01-11,81.800003
2017-01-12,81.370003
2017-01-13,81.16999799999999
2017-01-17,81.260002
2017-01-18,81.589996
2017-01-19,81.730003
2017-01-20,81.839996
2017-01-23,82.150002
2017-01-24,83.230003
2017-01-25,83.900002
2017-01-26,83.239998
2017-01-27,83.769997
2017-01-30,83.699997
2017-01-31,82.709999
2017-02-01,82.440002
2017-02-02,82.300003
2017-02-03,86.08000200000001
2017-02-06,85.83000200000001
2017-02-07,85.779999
2017-02-08,85.089996
2017-02-09,85.58000200000001
2017-02-10,85.900002
2017-02-13,86.440002
2017-02-14,86.849998
2017-02-15,87.540001
2017-02-16,87.410004
2017-02-17,87.459999
2017-02-21,87.91999799999999
2017-02-22,87.800003
2017-02-23,88.18
2017-02-24,88.43
2017-02-27,88.0
2017-02-28,87.940002
2017-03-01,88.989998
2017-03-02,88.529999
2017-03-03,88.790001
2017-03-06,88.940002
2017-03-07,89.059998
2017-03-08,88.959999
2017-03-09,89.110001
2017-03-10,89.730003
2017-03-13,90.110001
2017-03-14,89.550003
2017-03-15,89.91999799999999
2017-03-16,90.040001
2017-03-17,90.239998
2017-03-20,89.18
2017-03-21,88.059998
2017-03-22,88.519997
2017-03-23,88.860001
