Date,CTSH
2002-11-27,3.00625
2002-11-29,2.974583
2002-12-02,3.04375
2002-12-03,3.0020830000000003
2002-12-04,3.0004169999999997
2002-12-05,2.94125
2002-12-06,2.987917
2002-12-09,2.8458330000000003
2002-12-10,2.927917
2002-12-11,2.916667
2002-12-12,2.9525
2002-12-13,2.94875
2002-12-16,3.0
2002-12-17,2.9970830000000004
2002-12-18,2.9995830000000003
2002-12-19,3.01875
2002-12-20,3.0708330000000004
2002-12-23,3.1525
2002-12-24,3.089583
2002-12-26,3.137083
2002-12-27,3.112083
2002-12-30,3.0983330000000002
2002-12-31,3.009583
2003-01-02,3.010417
2003-01-03,2.9908330000000003
2003-01-06,2.99375
2003-01-07,2.79375
2003-01-08,2.6895830000000003
2003-01-09,2.680417
2003-01-10,2.6025
2003-01-13,2.58125
2003-01-14,2.56
2003-01-15,2.560833
2003-01-16,2.56125
2003-01-17,2.505833
2003-01-21,2.465417
2003-01-22,2.4258330000000004
2003-01-23,2.4458330000000004
2003-01-24,2.41
2003-01-27,2.3458330000000003
2003-01-28,2.354167
2003-01-29,2.375
2003-01-30,2.447917
2003-01-31,2.51125
2003-02-03,2.6054169999999996
2003-02-04,2.52875
2003-02-05,2.52875
2003-02-06,2.603333
2003-02-07,2.711667
2003-02-10,2.7125
2003-02-11,2.75
2003-02-12,2.703333
2003-02-13,2.7391669999999997
2003-02-14,2.802917
2003-02-18,2.833333
2003-02-19,2.828333
2003-02-20,2.802917
2003-02-21,2.839583
2003-02-24,2.8475
2003-02-25,2.9129169999999998
2003-02-26,2.900833
2003-02-27,2.887917
2003-02-28,2.925
2003-03-03,2.9291669999999996
2003-03-04,2.9170830000000003
2003-03-05,2.907083
2003-03-06,2.927083
2003-03-07,2.898333
2003-03-10,2.82875
2003-03-11,2.811667
2003-03-12,2.7391669999999997
2003-03-13,2.6025
2003-03-14,2.6575
2003-03-17,2.683333
2003-03-18,2.7141669999999998
2003-03-19,2.664167
2003-03-20,2.675
2003-03-21,2.69875
2003-03-24,2.76625
2003-03-25,2.833333
2003-03-26,2.859583
2003-03-27,2.8375
2003-03-28,2.785417
2003-03-31,2.804583
2003-04-01,2.7470830000000004
2003-04-02,2.74875
2003-04-03,2.85
2003-04-04,2.835
2003-04-07,2.80625
2003-04-08,2.825
2003-04-09,2.7625
2003-04-10,2.44
2003-04-11,2.3675
2003-04-14,2.375
2003-04-15,2.47375
2003-04-16,2.52
2003-04-17,2.575
2003-04-21,2.57375
2003-04-22,2.48625
2003-04-23,2.47
2003-04-24,2.42875
2003-04-25,2.375
2003-04-28,2.335
2003-04-29,2.33
2003-04-30,2.245
2003-05-01,2.18625
2003-05-02,2.2875
2003-05-05,2.33375
2003-05-06,2.32625
2003-05-07,2.33125
2003-05-08,2.2675
2003-05-09,2.30375
2003-05-12,2.27
2003-05-13,2.30375
2003-05-14,2.35375
2003-05-15,2.60125
2003-05-16,2.62625
2003-05-19,2.50625
2003-05-20,2.51125
2003-05-21,2.53375
2003-05-22,2.56125
2003-05-23,2.56125
2003-05-27,2.61125
2003-05-28,2.58375
2003-05-29,2.60625
2003-05-30,2.59375
2003-06-02,2.47375
2003-06-03,2.4575
2003-06-04,2.74625
2003-06-05,2.74375
2003-06-06,2.87375
2003-06-09,2.87375
2003-06-10,2.98875
2003-06-11,3.01625
2003-06-12,3.06
2003-06-13,3.03125
2003-06-16,3.09375
2003-06-17,3.09875
2003-06-18,3.08375
2003-06-19,2.97875
2003-06-20,2.9675
2003-06-23,2.86875
2003-06-24,2.8625
2003-06-25,2.91375
2003-06-26,3.15
2003-06-27,3.12375
2003-06-30,3.04875
2003-07-01,3.13375
2003-07-02,3.24375
2003-07-03,3.3
2003-07-07,3.4125
2003-07-08,3.49875
2003-07-09,3.45
2003-07-10,3.54125
2003-07-11,3.555
2003-07-14,3.69875
2003-07-15,3.5825
2003-07-16,3.57625
2003-07-17,3.4625
2003-07-18,3.44125
2003-07-21,3.37875
2003-07-22,3.84125
2003-07-23,3.9275
2003-07-24,3.9275
2003-07-25,3.9075
2003-07-28,3.9175
2003-07-29,3.93125
2003-07-30,3.81875
2003-07-31,3.85125
2003-08-01,3.795
2003-08-04,3.80875
2003-08-05,3.77125
2003-08-06,3.66875
2003-08-07,3.64125
2003-08-08,3.6775
2003-08-11,3.625
2003-08-12,3.675
2003-08-13,3.67625
2003-08-14,3.625
2003-08-15,3.6675
2003-08-18,3.775
2003-08-19,3.9575
2003-08-20,3.8675
2003-08-21,3.88125
2003-08-22,3.9875
2003-08-25,3.98875
2003-08-26,4.04375
2003-08-27,4.17375
2003-08-28,4.3625
2003-08-29,4.35375
2003-09-02,4.61
2003-09-03,4.70625
2003-09-04,4.79
2003-09-05,4.84625
2003-09-08,4.71625
2003-09-09,4.6725
2003-09-10,4.48125
2003-09-11,4.605
2003-09-12,4.6325
2003-09-15,4.5625
2003-09-16,4.8225
2003-09-17,5.1
2003-09-18,4.97875
2003-09-19,5.05125
2003-09-22,4.89625
2003-09-23,4.92375
2003-09-24,4.68375
2003-09-25,4.5625
2003-09-26,4.52375
2003-09-29,4.6675
2003-09-30,4.5575
2003-10-01,4.6475
2003-10-02,4.74875
2003-10-03,4.9625
2003-10-06,5.04875
2003-10-07,5.0
2003-10-08,4.94625
2003-10-09,5.01125
2003-10-10,5.49875
2003-10-13,5.5
2003-10-14,5.4975
2003-10-15,5.50375
2003-10-16,5.35625
2003-10-17,5.27875
2003-10-20,5.485
2003-10-21,5.26875
2003-10-22,5.24375
2003-10-23,5.25125
2003-10-24,5.175
2003-10-27,5.21625
2003-10-28,5.35375
2003-10-29,5.45
2003-10-30,5.59125
2003-10-31,5.67375
2003-11-03,5.755
2003-11-04,5.7175
2003-11-05,5.63
2003-11-06,5.74125
2003-11-07,5.89375
2003-11-10,5.7225
2003-11-11,5.56125
2003-11-12,5.8575
2003-11-13,5.8225
2003-11-14,5.72375
2003-11-17,5.6025
2003-11-18,5.54875
2003-11-19,5.635
2003-11-20,5.6275
2003-11-21,5.4775
2003-11-24,5.6875
2003-11-25,5.79
2003-11-26,5.765
2003-11-28,5.73375
2003-12-01,5.93625
2003-12-02,6.05
2003-12-03,5.91125
2003-12-04,5.76125
2003-12-05,5.7825
2003-12-08,5.975
2003-12-09,5.7375
2003-12-10,5.62125
2003-12-11,5.7675
2003-12-12,5.71625
2003-12-15,5.61
2003-12-16,5.3375
2003-12-17,5.1275
2003-12-18,5.44125
2003-12-19,5.3
2003-12-22,5.395
2003-12-23,5.57375
2003-12-24,5.50625
2003-12-26,5.46375
2003-12-29,5.67
2003-12-30,5.66375
2003-12-31,5.705
2004-01-02,5.8825
2004-01-05,6.29
2004-01-06,6.34375
2004-01-07,6.5525
2004-01-08,6.45375
2004-01-09,6.375
2004-01-12,6.5475
2004-01-13,6.29875
2004-01-14,6.43875
2004-01-15,6.575
2004-01-16,6.63375
2004-01-20,6.445
2004-01-21,6.93125
2004-01-22,6.95625
2004-01-23,7.0825
2004-01-26,6.97
2004-01-27,7.0325
2004-01-28,6.78625
2004-01-29,6.7525
2004-01-30,6.76875
2004-02-02,6.7125
2004-02-03,6.7675
2004-02-04,6.47875
2004-02-05,6.60625
2004-02-06,6.625
2004-02-09,6.49375
2004-02-10,6.34875
2004-02-11,6.50875
2004-02-12,6.48625
2004-02-13,6.26625
2004-02-17,6.1875
2004-02-18,6.1525
2004-02-19,5.93625
2004-02-20,6.08375
2004-02-23,5.97625
2004-02-24,5.84625
2004-02-25,5.99125
2004-02-26,5.99875
2004-02-27,5.90875
2004-03-01,5.95125
2004-03-02,5.745
2004-03-03,5.65
2004-03-04,5.72125
2004-03-05,5.795
2004-03-08,5.5875
2004-03-09,5.415
2004-03-10,5.28
2004-03-11,5.3625
2004-03-12,5.475
2004-03-15,5.36625
2004-03-16,5.4325
2004-03-17,5.55375
2004-03-18,5.4675
2004-03-19,5.4875
2004-03-22,5.32375
2004-03-23,5.23875
2004-03-24,5.265
2004-03-25,5.53875
2004-03-26,5.56625
2004-03-29,5.71875
2004-03-30,5.67375
2004-03-31,5.65625
2004-04-01,5.7725
2004-04-02,6.0125
2004-04-05,6.07875
2004-04-06,5.905
2004-04-07,5.86375
2004-04-08,5.84875
2004-04-12,5.86875
2004-04-13,5.83875
2004-04-14,5.78125
2004-04-15,5.7875
2004-04-16,5.8075
2004-04-19,6.00625
2004-04-20,5.815
2004-04-21,5.9025
2004-04-22,6.0875
2004-04-23,6.0275
2004-04-26,5.95625
2004-04-27,5.8075
2004-04-28,5.59375
2004-04-29,5.4675
2004-04-30,5.4075
2004-05-03,5.37125
2004-05-04,5.46125
2004-05-05,5.61
2004-05-06,5.535
2004-05-07,5.34625
2004-05-10,5.335
2004-05-11,5.3475
2004-05-12,5.4
2004-05-13,5.4875
2004-05-14,5.25125
2004-05-17,5.0925
2004-05-18,5.3775
2004-05-19,5.36375
2004-05-20,5.335
2004-05-21,5.40125
2004-05-24,5.52375
2004-05-25,5.71
2004-05-26,5.7375
2004-05-27,5.69375
2004-05-28,5.78
2004-06-01,5.76625
2004-06-02,5.78875
2004-06-03,5.5275
2004-06-04,5.6325
2004-06-07,5.7375
2004-06-08,5.74875
2004-06-09,5.67875
2004-06-10,5.745
2004-06-14,5.79
2004-06-15,6.0625
2004-06-16,6.17125
2004-06-17,6.16375
2004-06-18,6.1275
2004-06-21,6.2125
2004-06-22,6.15
2004-06-23,6.345
2004-06-24,6.3175
2004-06-25,6.4825
2004-06-28,6.585
2004-06-29,6.3075
2004-06-30,6.3525
2004-07-01,6.2
2004-07-02,6.19
2004-07-06,6.07
2004-07-07,6.06
2004-07-08,5.92
2004-07-09,6.2025
2004-07-12,6.0375
2004-07-13,6.31
2004-07-14,6.31
2004-07-15,6.275
2004-07-16,6.23
2004-07-19,6.16
2004-07-20,6.085
2004-07-21,5.9125
2004-07-22,5.9225
2004-07-23,5.715
2004-07-26,6.455
2004-07-27,6.8775
2004-07-28,6.7775
2004-07-29,6.8575
2004-07-30,6.8875
2004-08-02,6.795
2004-08-03,6.61
2004-08-04,6.5425
2004-08-05,6.3525
2004-08-06,6.1875
2004-08-09,6.29
2004-08-10,6.415
2004-08-11,6.315
2004-08-12,6.1175
2004-08-13,6.2125
2004-08-16,6.32
2004-08-17,6.3375
2004-08-18,6.53
2004-08-19,6.4575
2004-08-20,6.63
2004-08-23,6.5225
2004-08-24,6.55
2004-08-25,6.7125
2004-08-26,6.75
2004-08-27,6.805
2004-08-30,6.7375
2004-08-31,6.855
2004-09-01,6.995
2004-09-02,6.95
2004-09-03,6.8725
2004-09-07,6.85
2004-09-08,6.97
2004-09-09,7.225
2004-09-10,7.3
2004-09-13,7.375
2004-09-14,7.34
2004-09-15,7.1875
2004-09-16,7.2725
2004-09-17,7.2025
2004-09-20,7.1375
2004-09-21,7.255
2004-09-22,7.12
2004-09-23,7.145
2004-09-24,7.15
2004-09-27,7.015
2004-09-28,7.1225
2004-09-29,7.3725
2004-09-30,7.6275
2004-10-01,7.54
2004-10-04,7.8
2004-10-05,7.805
2004-10-06,7.765
2004-10-07,7.78
2004-10-08,7.56
2004-10-11,7.6975
2004-10-12,8.0675
2004-10-13,7.97
2004-10-14,8.04
2004-10-15,8.0775
2004-10-18,8.05
2004-10-19,7.9525
2004-10-20,7.885
2004-10-21,7.9425
2004-10-22,7.995
2004-10-25,8.0625
2004-10-26,7.6975
2004-10-27,8.2125
2004-10-28,8.68
2004-10-29,8.5
2004-11-01,8.5075
2004-11-02,8.6825
2004-11-03,9.015
2004-11-04,9.1025
2004-11-05,9.11
2004-11-08,9.1575
2004-11-09,9.16
2004-11-10,9.12
2004-11-11,9.2775
2004-11-12,9.5725
2004-11-15,9.5
2004-11-16,9.5
2004-11-17,9.65
2004-11-18,9.605
2004-11-19,9.4825
2004-11-22,9.295
2004-11-23,9.46
2004-11-24,9.6125
2004-11-26,9.7975
2004-11-29,9.69
2004-11-30,9.5325
2004-12-01,9.625
2004-12-02,9.535
2004-12-03,9.4725
2004-12-06,9.4475
2004-12-07,9.18
2004-12-08,9.205
2004-12-09,9.45
2004-12-10,9.575
2004-12-13,9.94
2004-12-14,10.23
2004-12-15,10.1425
2004-12-16,9.8375
2004-12-17,9.96
2004-12-20,9.9275
2004-12-21,9.97
2004-12-22,9.8575
2004-12-23,10.1
2004-12-27,10.13
2004-12-28,10.6925
2004-12-29,10.555
2004-12-30,10.6125
2004-12-31,10.5825
2005-01-03,10.4575
2005-01-04,10.34
2005-01-05,10.245
2005-01-06,10.1225
2005-01-07,10.13
2005-01-10,9.88
2005-01-11,9.53
2005-01-12,9.44
2005-01-13,9.2675
2005-01-14,9.5125
2005-01-18,9.7075
2005-01-19,9.6075
2005-01-20,9.25
2005-01-21,8.965
2005-01-24,9.0625
2005-01-25,9.015
2005-01-26,9.16
2005-01-27,9.315
2005-01-28,9.1975
2005-01-31,9.475
2005-02-01,9.54
2005-02-02,9.55
2005-02-03,9.3725
2005-02-04,9.575
2005-02-07,9.4875
2005-02-08,9.41
2005-02-09,9.1775
2005-02-10,10.7725
2005-02-11,11.38
2005-02-14,11.4625
2005-02-15,11.2525
2005-02-16,11.28
2005-02-17,11.1325
2005-02-18,11.1875
2005-02-22,10.9775
2005-02-23,11.15
2005-02-24,11.475
2005-02-25,11.9275
2005-02-28,11.77
2005-03-01,11.9025
2005-03-02,11.9
2005-03-03,11.7175
2005-03-04,12.155
2005-03-07,12.1225
2005-03-08,11.6575
2005-03-09,11.4325
2005-03-10,11.57
2005-03-11,11.7125
2005-03-14,11.7
2005-03-15,11.47
2005-03-16,11.285
2005-03-17,11.17
2005-03-18,11.1375
2005-03-21,11.22
2005-03-22,11.415
2005-03-23,11.5775
2005-03-24,11.6275
2005-03-28,11.405
2005-03-29,11.135
2005-03-30,11.36
2005-03-31,11.55
2005-04-01,11.49
2005-04-04,11.615
2005-04-05,11.99
2005-04-06,11.875
2005-04-07,11.885
2005-04-08,11.45
2005-04-11,11.29
2005-04-12,11.4875
2005-04-13,11.2875
2005-04-14,10.3025
2005-04-15,9.985
2005-04-18,10.2925
2005-04-19,10.2625
2005-04-20,10.2575
2005-04-21,10.5
2005-04-22,10.3525
2005-04-25,10.5675
2005-04-26,10.25
2005-04-27,10.525
2005-04-28,10.4775
2005-04-29,10.5025
2005-05-02,10.55
2005-05-03,10.69
2005-05-04,10.6875
2005-05-05,10.9225
2005-05-06,11.0425
2005-05-09,11.0
2005-05-10,10.73
2005-05-11,10.84
2005-05-12,10.59
2005-05-13,10.6475
2005-05-16,10.7825
2005-05-17,10.8725
2005-05-18,11.2275
2005-05-19,11.405
2005-05-20,11.365
2005-05-23,11.6325
2005-05-24,11.705
2005-05-25,11.56
2005-05-26,11.85
2005-05-27,11.845
2005-05-31,12.0
2005-06-01,11.9975
2005-06-02,11.9925
2005-06-03,11.755
2005-06-06,11.9375
2005-06-07,11.805
2005-06-08,11.7125
2005-06-09,11.92
2005-06-10,11.7875
2005-06-13,11.7925
2005-06-14,11.91
2005-06-15,12.175
2005-06-16,12.3625
2005-06-17,12.5425
2005-06-20,12.2575
2005-06-21,11.9125
2005-06-22,11.9
2005-06-23,11.6775
2005-06-24,11.4975
2005-06-27,11.545
2005-06-28,11.84
2005-06-29,11.8225
2005-06-30,11.7825
2005-07-01,11.8075
2005-07-05,11.915
2005-07-06,11.955
2005-07-07,11.8625
2005-07-08,12.1125
2005-07-11,12.17
2005-07-12,11.935
2005-07-13,11.8775
2005-07-14,11.7575
2005-07-15,12.0275
2005-07-18,12.1725
2005-07-19,12.3925
2005-07-20,12.375
2005-07-21,12.1675
2005-07-22,12.08
2005-07-25,12.21
2005-07-26,12.31
2005-07-27,12.5125
2005-07-28,11.7875
2005-07-29,12.27
2005-08-01,12.2925
2005-08-02,12.3625
2005-08-03,12.38
2005-08-04,12.255
2005-08-05,11.94
2005-08-08,11.905
2005-08-09,12.0525
2005-08-10,11.775
2005-08-11,11.9075
2005-08-12,11.63
2005-08-15,11.525
2005-08-16,11.31
2005-08-17,11.5525
2005-08-18,11.4025
2005-08-19,11.4325
2005-08-22,11.1725
2005-08-23,11.215
2005-08-24,11.41
2005-08-25,11.52
2005-08-26,11.445
2005-08-29,11.4375
2005-08-30,11.2375
2005-08-31,11.3825
2005-09-01,11.615
2005-09-02,11.5325
2005-09-06,11.655
2005-09-07,11.6
2005-09-08,11.6725
2005-09-09,12.0875
2005-09-12,12.0525
2005-09-13,11.895
2005-09-14,11.69
2005-09-15,11.5275
2005-09-16,11.585
2005-09-19,11.36
2005-09-20,11.3925
2005-09-21,11.0525
2005-09-22,11.0
2005-09-23,11.1025
2005-09-26,11.23
2005-09-27,11.3175
2005-09-28,11.315
2005-09-29,11.44
2005-09-30,11.6475
2005-10-03,11.445
2005-10-04,11.37
2005-10-05,11.0475
2005-10-06,10.75
2005-10-07,10.91
2005-10-10,11.22
2005-10-11,11.355
2005-10-12,11.015
2005-10-13,10.95
2005-10-14,11.155
2005-10-17,11.1125
2005-10-18,10.9275
2005-10-19,11.0025
2005-10-20,10.98
2005-10-21,11.265
2005-10-24,11.5325
2005-10-25,11.485
2005-10-26,11.315
2005-10-27,10.8575
2005-10-28,11.3475
2005-10-31,10.995
2005-11-01,10.88
2005-11-02,10.8375
2005-11-03,11.25
2005-11-04,11.265
2005-11-07,11.3025
2005-11-08,11.29
2005-11-09,11.3025
2005-11-10,11.4625
2005-11-11,11.4175
2005-11-14,11.655
2005-11-15,11.925
2005-11-16,11.8925
2005-11-17,12.125
2005-11-18,12.09
2005-11-21,12.125
2005-11-22,12.2275
2005-11-23,12.225
2005-11-25,12.3475
2005-11-28,12.1125
2005-11-29,12.1975
2005-11-30,12.1475
2005-12-01,12.4375
2005-12-02,12.35
2005-12-05,12.1075
2005-12-06,12.2425
2005-12-07,12.2675
2005-12-08,12.1425
2005-12-09,12.3675
2005-12-12,12.405
2005-12-13,12.4325
2005-12-14,12.32
2005-12-15,12.5425
2005-12-16,12.505
2005-12-19,12.5875
2005-12-20,12.71
2005-12-21,12.86
2005-12-22,13.0625
2005-12-23,12.8725
2005-12-27,12.71
2005-12-28,12.635
2005-12-29,12.68
2005-12-30,12.5675
2006-01-03,12.6675
2006-01-04,12.745
2006-01-05,12.5725
2006-01-06,12.8375
2006-01-09,13.0625
2006-01-10,12.9225
2006-01-11,12.595
2006-01-12,12.43
2006-01-13,12.3375
2006-01-17,12.3
2006-01-18,12.625
2006-01-19,13.0
2006-01-20,12.49
2006-01-23,12.3675
2006-01-24,12.6725
2006-01-25,12.4425
2006-01-26,12.6075
2006-01-27,12.725
2006-01-30,12.8725
2006-01-31,13.0925
2006-02-01,13.08
2006-02-02,12.87
2006-02-03,12.6575
2006-02-06,12.7
2006-02-07,12.9425
2006-02-08,12.5375
2006-02-09,13.7625
2006-02-10,13.8125
2006-02-13,13.6375
2006-02-14,13.6725
2006-02-15,13.78
2006-02-16,13.805
2006-02-17,13.81
2006-02-21,13.665
2006-02-22,14.1675
2006-02-23,14.1825
2006-02-24,14.355
2006-02-27,14.6
2006-02-28,14.4025
2006-03-01,14.6975
2006-03-02,14.565
2006-03-03,14.6825
2006-03-06,14.1225
2006-03-07,14.1275
2006-03-08,13.92
2006-03-09,13.845
2006-03-10,14.0325
2006-03-13,14.16
2006-03-14,14.2775
2006-03-15,14.3675
2006-03-16,14.1875
2006-03-17,14.2675
2006-03-20,13.9825
2006-03-21,13.84
2006-03-22,14.09
2006-03-23,14.3075
2006-03-24,14.42
2006-03-27,14.415
2006-03-28,14.735
2006-03-29,15.04
2006-03-30,14.8925
2006-03-31,14.8725
2006-04-03,14.895
2006-04-04,15.2575
2006-04-05,14.9225
2006-04-06,14.6875
2006-04-07,14.515
2006-04-10,14.3625
2006-04-11,14.22
2006-04-12,14.89
2006-04-13,14.905
2006-04-17,15.5975
2006-04-18,15.825
2006-04-19,15.9
2006-04-20,15.9825
2006-04-21,15.725
2006-04-24,15.845
2006-04-25,15.845
2006-04-26,15.675
2006-04-27,15.835
2006-04-28,15.9025
2006-05-01,15.5225
2006-05-02,15.265
2006-05-03,16.7225
2006-05-04,17.1
2006-05-05,17.252501000000002
2006-05-08,17.202499
2006-05-09,17.24
2006-05-10,17.147499
2006-05-11,17.0875
2006-05-12,16.389999
2006-05-15,16.51
2006-05-16,16.625
2006-05-17,16.0725
2006-05-18,15.99
2006-05-19,16.049999
2006-05-22,15.505
2006-05-23,15.8125
2006-05-24,15.2075
2006-05-25,15.325
2006-05-26,15.0025
2006-05-30,14.5275
2006-05-31,14.75
2006-06-01,15.5125
2006-06-02,15.7075
2006-06-05,15.295
2006-06-06,15.52
2006-06-07,15.265
2006-06-08,15.315
2006-06-09,15.4475
2006-06-12,14.8
2006-06-13,14.625
2006-06-14,14.7625
2006-06-15,15.7525
2006-06-16,15.905
2006-06-19,15.5525
2006-06-20,15.62
2006-06-21,16.227501
2006-06-22,16.202499
2006-06-23,16.639999
2006-06-26,16.584999
2006-06-27,15.97
2006-06-28,15.9
2006-06-29,16.852501
2006-06-30,16.842501000000002
2006-07-03,17.112499
2006-07-05,16.645
2006-07-06,16.987499
2006-07-07,16.407498999999998
2006-07-10,15.98
2006-07-11,15.895
2006-07-12,16.2925
2006-07-13,15.915
2006-07-14,15.625
2006-07-17,15.5025
2006-07-18,15.605
2006-07-19,16.165001
2006-07-20,15.625
2006-07-21,15.2625
2006-07-24,15.775
2006-07-25,15.6625
2006-07-26,15.7
2006-07-27,15.6275
2006-07-28,16.135
2006-07-31,16.372498999999998
2006-08-01,15.88
2006-08-02,16.807501000000002
2006-08-03,17.577499
2006-08-04,17.092501000000002
2006-08-07,16.852501
2006-08-08,16.615
2006-08-09,16.202499
2006-08-10,16.5625
2006-08-11,16.424999
2006-08-14,16.672501
2006-08-15,17.3825
2006-08-16,17.622498999999998
2006-08-17,17.555
2006-08-18,17.705
2006-08-21,17.422501
2006-08-22,17.647499
2006-08-23,17.290001
2006-08-24,17.424999
2006-08-25,17.27
2006-08-28,17.799999
2006-08-29,17.637501
2006-08-30,17.65
2006-08-31,17.477501
2006-09-01,17.434998999999998
2006-09-05,17.875
2006-09-06,17.452499
2006-09-07,17.24
2006-09-08,17.3125
2006-09-11,17.405001000000002
2006-09-12,17.924999
2006-09-13,18.32
2006-09-14,18.295
2006-09-15,17.8925
2006-09-18,18.137501
2006-09-19,17.922501
2006-09-20,18.1625
2006-09-21,18.342501000000002
2006-09-22,18.16
2006-09-25,18.6675
2006-09-26,18.655001000000002
2006-09-27,18.764999
2006-09-28,18.752501000000002
2006-09-29,18.502501000000002
2006-10-02,18.157498999999998
2006-10-03,18.290001
2006-10-04,18.6975
2006-10-05,18.860001
2006-10-06,18.6775
2006-10-09,18.9275
2006-10-10,19.145
2006-10-11,18.950001
2006-10-12,19.225
2006-10-13,19.309998999999998
2006-10-16,19.5975
2006-10-17,19.3925
2006-10-18,19.35
2006-10-19,19.3675
2006-10-20,19.174999
2006-10-23,19.49
2006-10-24,19.4825
2006-10-25,19.577499
2006-10-26,19.844998999999998
2006-10-27,19.4925
2006-10-30,19.440001000000002
2006-10-31,18.82
2006-11-01,18.627501000000002
2006-11-02,18.75
2006-11-03,18.584999
2006-11-06,19.115
2006-11-07,19.315001000000002
2006-11-08,19.280001000000002
2006-11-09,18.987499
2006-11-10,19.059998999999998
2006-11-13,19.200001
2006-11-14,19.887501
2006-11-15,20.025
2006-11-16,20.059998999999998
2006-11-17,20.025
2006-11-20,20.02
2006-11-21,19.879998999999998
2006-11-22,20.067498999999998
2006-11-24,19.9275
2006-11-27,19.424999
2006-11-28,19.8125
2006-11-29,20.040001
2006-11-30,20.389999
2006-12-01,20.105
2006-12-04,20.5525
2006-12-05,20.34
2006-12-06,20.297501
2006-12-07,20.07
2006-12-08,20.1675
2006-12-11,19.9125
2006-12-12,19.855
2006-12-13,19.9925
2006-12-14,20.165001
2006-12-15,20.110001
2006-12-18,19.762501
2006-12-19,19.695
2006-12-20,19.5075
2006-12-21,19.362499
2006-12-22,19.014999
2006-12-26,19.047501
2006-12-27,19.424999
2006-12-28,19.467501000000002
2006-12-29,19.290001
2007-01-03,19.440001000000002
2007-01-04,19.540001
2007-01-05,19.2775
2007-01-08,19.577499
2007-01-09,19.629998999999998
2007-01-10,19.615
2007-01-11,20.227501
2007-01-12,20.360001
2007-01-16,20.48
2007-01-17,20.5525
2007-01-18,20.297501
2007-01-19,20.415001
2007-01-22,20.405001000000002
2007-01-23,20.6525
2007-01-24,21.0825
2007-01-25,20.83
2007-01-26,20.780001000000002
2007-01-29,20.997498999999998
2007-01-30,21.275
2007-01-31,21.3225
2007-02-01,21.299999
2007-02-02,21.4575
2007-02-05,23.237499
2007-02-06,23.1675
2007-02-07,23.719998999999998
2007-02-08,23.497498999999998
2007-02-09,23.0875
2007-02-12,23.112499
2007-02-13,23.120001000000002
2007-02-14,23.58
2007-02-15,23.620001000000002
2007-02-16,23.42
2007-02-20,23.645
2007-02-21,23.645
2007-02-22,23.594998999999998
2007-02-23,23.647499
2007-02-26,23.5075
2007-02-27,22.105
2007-02-28,22.549999
2007-03-01,22.342501000000002
2007-03-02,21.7325
2007-03-05,21.372498999999998
2007-03-06,22.4625
2007-03-07,22.43
2007-03-08,22.754998999999998
2007-03-09,22.879998999999998
2007-03-12,22.942498999999998
2007-03-13,22.172501
2007-03-14,22.455
2007-03-15,22.2325
2007-03-16,22.2075
2007-03-19,22.6425
2007-03-20,22.825001
2007-03-21,23.25
2007-03-22,23.247498999999998
2007-03-23,23.2325
2007-03-26,23.6525
2007-03-27,23.235001
2007-03-28,22.59
2007-03-29,22.422501
2007-03-30,22.067498999999998
2007-04-02,21.4625
2007-04-03,22.2325
2007-04-04,21.9375
2007-04-05,21.690001000000002
2007-04-09,21.51
2007-04-10,21.4175
2007-04-11,20.799999
2007-04-12,21.375
2007-04-13,21.844998999999998
2007-04-16,21.950001
2007-04-17,22.1075
2007-04-18,21.965
2007-04-19,21.6175
2007-04-20,22.0525
2007-04-23,22.065001000000002
2007-04-24,21.897499
2007-04-25,22.395
2007-04-26,22.2925
2007-04-27,22.655001000000002
2007-04-30,22.35
2007-05-01,22.1175
2007-05-02,21.09
2007-05-03,21.032498999999998
2007-05-04,20.975
2007-05-07,20.34
2007-05-08,20.075001
2007-05-09,19.924999
2007-05-10,20.02
2007-05-11,20.1625
2007-05-14,19.6625
2007-05-15,19.5725
2007-05-16,19.424999
2007-05-17,19.205
2007-05-18,19.7075
2007-05-21,19.605
2007-05-22,19.672501
2007-05-23,19.0425
2007-05-24,18.735001
2007-05-25,18.9275
2007-05-29,19.110001
2007-05-30,19.7325
2007-05-31,19.639999
2007-06-01,19.5275
2007-06-04,19.51
2007-06-05,19.639999
2007-06-06,19.2425
2007-06-07,18.737499
2007-06-08,18.8675
2007-06-11,19.092501000000002
2007-06-12,18.875
2007-06-13,19.7325
2007-06-14,19.775
2007-06-15,19.754998999999998
2007-06-18,19.5175
2007-06-19,19.422501
2007-06-20,19.139999
2007-06-21,19.125
2007-06-22,18.9825
2007-06-25,18.870001000000002
2007-06-26,18.709999
2007-06-27,19.01
2007-06-28,19.15
2007-06-29,18.75
2007-07-02,19.045
2007-07-03,18.862499
2007-07-05,18.602501
2007-07-06,19.7225
2007-07-09,20.0
2007-07-10,19.959999
2007-07-11,20.540001
2007-07-12,21.610001
2007-07-13,21.545
2007-07-16,21.42
2007-07-17,21.125
2007-07-18,21.247498999999998
2007-07-19,21.879998999999998
2007-07-20,21.459999
2007-07-23,21.264999
2007-07-24,20.815001000000002
2007-07-25,20.575001
2007-07-26,20.4175
2007-07-27,20.385
2007-07-30,20.797501
2007-07-31,20.245001000000002
2007-08-01,20.202499
2007-08-02,21.0
2007-08-03,20.7125
2007-08-06,20.9575
2007-08-07,21.2575
