Date,CHTR
2014-07-30,161.770004
2014-07-31,154.520004
2014-08-01,152.259995
2014-08-04,157.100006
2014-08-05,154.970001
2014-08-06,153.759995
2014-08-07,151.399994
2014-08-08,152.03999299999998
2014-08-11,152.429993
2014-08-12,152.71000700000002
2014-08-13,155.009995
2014-08-14,156.440002
2014-08-15,155.610001
2014-08-18,157.41000400000001
2014-08-19,156.149994
2014-08-20,155.770004
2014-08-21,156.75
2014-08-22,155.429993
2014-08-25,155.059998
2014-08-26,155.270004
2014-08-27,156.830002
2014-08-28,156.009995
2014-08-29,156.869995
2014-09-02,158.399994
2014-09-03,159.600006
2014-09-04,158.149994
2014-09-05,158.330002
2014-09-08,157.740005
2014-09-09,156.520004
2014-09-10,157.630005
2014-09-11,158.800003
2014-09-12,159.100006
2014-09-15,159.889999
2014-09-16,161.419998
2014-09-17,162.190002
2014-09-18,162.08999599999999
2014-09-19,162.419998
2014-09-22,161.149994
2014-09-23,156.369995
2014-09-24,155.16000400000001
2014-09-25,154.529999
2014-09-26,156.83999599999999
2014-09-29,155.580002
2014-09-30,151.369995
2014-10-01,148.320007
2014-10-02,148.850006
2014-10-03,152.669998
2014-10-06,153.529999
2014-10-07,151.66000400000001
2014-10-08,154.25
2014-10-09,151.350006
2014-10-10,148.119995
2014-10-13,144.649994
2014-10-14,142.970001
2014-10-15,142.449997
2014-10-16,140.25
2014-10-17,143.800003
2014-10-20,148.179993
2014-10-21,152.610001
2014-10-22,151.139999
2014-10-23,156.03999299999998
2014-10-24,157.809998
2014-10-27,156.360001
2014-10-28,157.399994
2014-10-29,153.71000700000002
2014-10-30,154.399994
2014-10-31,158.389999
2014-11-03,161.690002
2014-11-04,158.440002
2014-11-05,159.309998
2014-11-06,158.58999599999999
2014-11-07,156.369995
2014-11-10,146.619995
2014-11-11,146.679993
2014-11-12,149.009995
2014-11-13,152.729996
2014-11-14,152.100006
2014-11-17,155.309998
2014-11-18,155.119995
2014-11-19,158.630005
2014-11-20,158.66000400000001
2014-11-21,160.28999299999998
2014-11-24,164.279999
2014-11-25,168.0
2014-11-26,168.050003
2014-11-28,169.699997
2014-12-01,168.490005
2014-12-02,168.979996
2014-12-03,167.779999
2014-12-04,166.5
2014-12-05,167.610001
2014-12-08,166.550003
2014-12-09,165.91000400000001
2014-12-10,164.300003
2014-12-11,164.16000400000001
2014-12-12,162.949997
2014-12-15,161.009995
2014-12-16,160.58999599999999
2014-12-17,162.25
2014-12-18,162.300003
2014-12-19,164.630005
2014-12-22,164.990005
2014-12-23,167.770004
2014-12-24,167.46000700000002
2014-12-26,168.169998
2014-12-29,169.229996
2014-12-30,168.919998
2014-12-31,166.619995
2015-01-02,166.429993
2015-01-05,160.5
2015-01-06,156.309998
2015-01-07,156.78999299999998
2015-01-08,162.940002
2015-01-09,161.979996
2015-01-12,163.850006
2015-01-13,164.399994
2015-01-14,158.130005
2015-01-15,160.490005
2015-01-16,161.110001
2015-01-20,156.130005
2015-01-21,155.75
2015-01-22,158.990005
2015-01-23,158.929993
2015-01-26,158.179993
2015-01-27,156.429993
2015-01-28,150.600006
2015-01-29,152.08999599999999
2015-01-30,151.119995
2015-02-02,154.0
2015-02-03,157.970001
2015-02-04,163.190002
2015-02-05,174.300003
2015-02-06,173.429993
2015-02-09,172.139999
2015-02-10,175.889999
2015-02-11,175.28999299999998
2015-02-12,177.029999
2015-02-13,177.880005
2015-02-17,176.449997
2015-02-18,174.28999299999998
2015-02-19,174.529999
2015-02-20,175.889999
2015-02-23,175.880005
2015-02-24,177.770004
2015-02-25,182.21000700000002
2015-02-26,182.179993
2015-02-27,180.600006
2015-03-02,185.949997
2015-03-03,186.96000700000002
2015-03-04,185.740005
2015-03-05,184.479996
2015-03-06,183.520004
2015-03-09,184.029999
2015-03-10,181.33999599999999
2015-03-11,182.610001
2015-03-12,193.46000700000002
2015-03-13,191.130005
2015-03-16,191.380005
2015-03-17,188.619995
2015-03-18,189.320007
2015-03-19,188.179993
2015-03-20,189.009995
2015-03-23,188.869995
2015-03-24,187.679993
2015-03-25,183.0
2015-03-26,181.75
2015-03-27,180.0
2015-03-30,183.389999
2015-03-31,193.110001
2015-04-01,190.630005
2015-04-02,189.580002
2015-04-06,193.190002
2015-04-07,189.75
2015-04-08,190.779999
2015-04-09,190.929993
2015-04-10,191.809998
2015-04-13,189.020004
2015-04-14,190.889999
2015-04-15,189.91000400000001
2015-04-16,190.360001
2015-04-17,186.740005
2015-04-20,183.880005
2015-04-21,186.809998
2015-04-22,184.889999
2015-04-23,183.580002
2015-04-24,185.75
2015-04-27,182.96000700000002
2015-04-28,182.300003
2015-04-29,188.300003
2015-04-30,187.059998
2015-05-01,187.440002
2015-05-04,187.490005
2015-05-05,185.699997
2015-05-06,183.91000400000001
2015-05-07,182.96000700000002
2015-05-08,180.669998
2015-05-11,178.779999
2015-05-12,177.33999599999999
2015-05-13,177.41000400000001
2015-05-14,176.78999299999998
2015-05-15,181.199997
2015-05-18,181.050003
2015-05-19,181.639999
2015-05-20,176.949997
2015-05-21,178.649994
2015-05-22,175.330002
2015-05-26,179.779999
2015-05-27,178.25
2015-05-28,176.360001
2015-05-29,179.020004
2015-06-01,179.149994
2015-06-02,176.309998
2015-06-03,171.240005
2015-06-04,171.330002
2015-06-05,173.970001
2015-06-08,171.08999599999999
2015-06-09,173.0
2015-06-10,172.389999
2015-06-11,173.919998
2015-06-12,172.259995
2015-06-15,171.190002
2015-06-16,169.970001
2015-06-17,170.009995
2015-06-18,170.46000700000002
2015-06-19,169.669998
2015-06-22,170.309998
2015-06-23,170.08999599999999
2015-06-24,168.479996
2015-06-25,167.83999599999999
2015-06-26,171.5
2015-06-29,168.53999299999998
2015-06-30,171.25
2015-07-01,173.58999599999999
2015-07-02,171.800003
2015-07-06,174.070007
2015-07-07,174.919998
2015-07-08,172.270004
2015-07-09,172.649994
2015-07-10,177.389999
2015-07-13,178.53999299999998
2015-07-14,177.080002
2015-07-15,181.0
2015-07-16,183.130005
2015-07-17,185.669998
2015-07-20,187.509995
2015-07-21,185.270004
2015-07-22,186.059998
2015-07-23,183.759995
2015-07-24,184.330002
2015-07-27,181.880005
2015-07-28,184.669998
2015-07-29,184.350006
2015-07-30,187.96000700000002
2015-07-31,185.860001
2015-08-03,187.309998
2015-08-04,191.5
2015-08-05,188.550003
2015-08-06,187.25
2015-08-07,183.850006
2015-08-10,184.820007
2015-08-11,181.330002
2015-08-12,181.059998
2015-08-13,180.639999
2015-08-14,179.820007
2015-08-17,186.979996
2015-08-18,188.809998
2015-08-19,188.199997
2015-08-20,182.740005
2015-08-21,177.529999
2015-08-24,171.5
2015-08-25,171.28999299999998
2015-08-26,177.600006
2015-08-27,181.649994
2015-08-28,181.58999599999999
2015-08-31,181.610001
2015-09-01,177.759995
2015-09-02,179.679993
2015-09-03,182.880005
2015-09-04,183.020004
2015-09-08,186.309998
2015-09-09,185.050003
2015-09-10,184.28999299999998
2015-09-11,184.449997
2015-09-14,184.570007
2015-09-15,188.509995
2015-09-16,187.860001
2015-09-17,192.220001
2015-09-18,191.389999
2015-09-21,194.5
2015-09-22,193.419998
2015-09-23,191.380005
2015-09-24,184.929993
2015-09-25,183.529999
2015-09-28,172.100006
2015-09-29,167.360001
2015-09-30,175.850006
2015-10-01,181.770004
2015-10-02,183.139999
2015-10-05,187.520004
2015-10-06,185.520004
2015-10-07,185.0
2015-10-08,187.759995
2015-10-09,186.630005
2015-10-12,185.919998
2015-10-13,186.880005
2015-10-14,182.75
2015-10-15,185.830002
2015-10-16,187.270004
2015-10-19,186.309998
2015-10-20,185.580002
2015-10-21,175.350006
2015-10-22,178.380005
2015-10-23,183.0
2015-10-26,184.020004
2015-10-27,181.08999599999999
2015-10-28,184.100006
2015-10-29,193.330002
2015-10-30,190.940002
2015-11-02,187.33999599999999
2015-11-03,189.279999
2015-11-04,190.100006
2015-11-05,189.229996
2015-11-06,190.259995
2015-11-09,190.16000400000001
2015-11-10,190.770004
2015-11-11,191.199997
2015-11-12,192.0
2015-11-13,186.479996
2015-11-16,185.690002
2015-11-17,184.639999
2015-11-18,187.809998
2015-11-19,186.130005
2015-11-20,186.479996
2015-11-23,187.03999299999998
2015-11-24,186.110001
2015-11-25,186.08999599999999
2015-11-27,187.240005
2015-11-30,187.360001
2015-12-01,188.880005
2015-12-02,186.770004
2015-12-03,180.78999299999998
2015-12-04,184.529999
2015-12-07,187.809998
2015-12-08,186.58999599999999
2015-12-09,185.309998
2015-12-10,183.639999
2015-12-11,178.020004
2015-12-14,174.809998
2015-12-15,178.25
2015-12-16,183.309998
2015-12-17,183.029999
2015-12-18,178.28999299999998
2015-12-21,180.050003
2015-12-22,181.0
2015-12-23,181.0
2015-12-24,181.889999
2015-12-28,182.080002
2015-12-29,185.169998
2015-12-30,184.220001
2015-12-31,183.100006
2016-01-04,177.529999
2016-01-05,175.169998
2016-01-06,174.309998
2016-01-07,173.630005
2016-01-08,174.889999
2016-01-11,175.630005
2016-01-12,175.320007
2016-01-13,167.990005
2016-01-14,172.309998
2016-01-15,165.080002
2016-01-19,167.380005
2016-01-20,170.509995
2016-01-21,169.449997
2016-01-22,174.720001
2016-01-25,172.33999599999999
2016-01-26,172.169998
2016-01-27,165.28999299999998
2016-01-28,167.300003
2016-01-29,171.360001
2016-02-01,175.75
2016-02-02,172.0
2016-02-03,176.449997
2016-02-04,170.5
2016-02-05,168.53999299999998
2016-02-08,162.58999599999999
2016-02-09,165.03999299999998
2016-02-10,161.080002
2016-02-11,159.529999
2016-02-12,167.75
2016-02-16,168.929993
2016-02-17,171.91000400000001
2016-02-18,171.940002
2016-02-19,173.570007
2016-02-22,177.050003
2016-02-23,174.389999
2016-02-24,175.78999299999998
2016-02-25,183.03999299999998
2016-02-26,181.21000700000002
2016-02-29,179.559998
2016-03-01,184.330002
2016-03-02,181.880005
2016-03-03,183.669998
2016-03-04,184.779999
2016-03-07,185.300003
2016-03-08,182.919998
2016-03-09,186.550003
2016-03-10,185.009995
2016-03-11,187.610001
2016-03-14,186.0
2016-03-15,186.929993
2016-03-16,198.16000400000001
2016-03-17,201.020004
2016-03-18,201.0
2016-03-21,202.679993
2016-03-22,204.100006
2016-03-23,202.320007
2016-03-24,198.33999599999999
2016-03-28,198.119995
2016-03-29,203.029999
2016-03-30,203.520004
2016-03-31,202.429993
2016-04-01,203.470001
2016-04-04,205.350006
2016-04-05,203.309998
2016-04-06,204.970001
2016-04-07,203.91000400000001
2016-04-08,202.550003
2016-04-11,200.380005
2016-04-12,200.25
2016-04-13,202.71000700000002
2016-04-14,200.809998
2016-04-15,203.059998
2016-04-18,201.580002
2016-04-19,204.630005
2016-04-20,198.229996
2016-04-21,199.699997
2016-04-22,197.91000400000001
2016-04-25,207.009995
2016-04-26,210.07000699999998
2016-04-27,206.429993
2016-04-28,209.75
2016-04-29,212.24000499999997
2016-05-02,216.52999900000003
2016-05-03,212.669998
2016-05-04,212.42999300000002
2016-05-05,212.020004
2016-05-06,212.919998
2016-05-09,213.479996
2016-05-10,216.49000499999997
2016-05-11,217.22000099999997
2016-05-12,213.960007
2016-05-13,214.580002
2016-05-16,203.600006
2016-05-17,203.360001
2016-05-18,227.41000400000001
2016-05-19,227.57000699999998
2016-05-20,233.11000099999998
2016-05-23,225.0
2016-05-24,228.38000499999998
2016-05-25,225.600006
2016-05-26,219.039993
2016-05-27,219.97000099999997
2016-05-31,218.940002
2016-06-01,227.5
2016-06-02,227.82000699999998
2016-06-03,224.94999700000002
2016-06-06,221.67999300000002
2016-06-07,220.80000299999998
2016-06-08,223.080002
2016-06-09,222.97000099999997
2016-06-10,223.52999900000003
2016-06-13,223.27999900000003
2016-06-14,222.24000499999997
2016-06-15,221.190002
2016-06-16,221.479996
2016-06-17,221.05000299999998
2016-06-20,221.11999500000002
2016-06-21,222.809998
2016-06-22,222.38999900000002
2016-06-23,224.86999500000002
2016-06-24,216.80000299999998
2016-06-27,216.27999900000003
2016-06-28,218.38000499999998
2016-06-29,227.36999500000002
2016-06-30,228.63999900000002
2016-07-01,232.289993
2016-07-05,231.770004
2016-07-06,232.77999900000003
2016-07-07,234.86999500000002
2016-07-08,237.169998
2016-07-11,239.86999500000002
2016-07-12,238.44999700000002
2016-07-13,237.42999300000002
2016-07-14,239.11000099999998
2016-07-15,234.979996
2016-07-18,234.33999599999999
2016-07-19,232.00999500000003
2016-07-20,236.190002
2016-07-21,240.479996
2016-07-22,243.47000099999997
2016-07-25,240.690002
2016-07-26,237.979996
2016-07-27,237.72000099999997
2016-07-28,237.80000299999998
2016-07-29,234.86999500000002
2016-08-01,236.0
2016-08-02,235.789993
2016-08-03,237.11000099999998
2016-08-04,236.99000499999997
2016-08-05,234.789993
2016-08-08,236.82000699999998
2016-08-09,255.75999500000003
2016-08-10,254.07000699999998
2016-08-11,258.059998
2016-08-12,258.619995
2016-08-15,260.51001
2016-08-16,257.140015
2016-08-17,257.429993
2016-08-18,254.830002
2016-08-19,252.63000499999998
2016-08-22,252.649994
2016-08-23,252.24000499999997
2016-08-24,251.74000499999997
2016-08-25,252.07000699999998
2016-08-26,250.92999300000002
2016-08-29,252.309998
2016-08-30,256.02999900000003
2016-08-31,257.209991
2016-09-01,268.820007
2016-09-02,271.790009
2016-09-06,274.670013
2016-09-07,277.559998
2016-09-08,268.660004
2016-09-09,264.119995
2016-09-12,269.309998
2016-09-13,264.97000099999997
2016-09-14,266.690002
2016-09-15,266.269989
2016-09-16,265.940002
2016-09-19,262.929993
2016-09-20,264.559998
2016-09-21,274.269989
2016-09-22,276.730011
2016-09-23,276.079987
2016-09-26,273.820007
2016-09-27,275.399994
2016-09-28,276.570007
2016-09-29,271.829987
2016-09-30,269.97000099999997
2016-10-03,268.160004
2016-10-04,267.410004
2016-10-05,267.079987
2016-10-06,268.170013
2016-10-07,266.97000099999997
2016-10-10,267.850006
2016-10-11,257.859985
2016-10-12,256.890015
2016-10-13,256.399994
2016-10-14,257.589996
2016-10-17,257.519989
2016-10-18,259.950012
2016-10-19,260.200012
2016-10-20,258.119995
2016-10-21,255.059998
2016-10-24,259.600006
2016-10-25,257.059998
2016-10-26,248.63999900000002
2016-10-27,244.100006
2016-10-28,249.25
2016-10-31,249.88999900000002
2016-11-01,249.57000699999998
2016-11-02,252.91000400000001
2016-11-03,247.419998
2016-11-04,250.229996
2016-11-07,257.160004
2016-11-08,262.26001
2016-11-09,269.829987
2016-11-10,270.869995
2016-11-11,272.440002
2016-11-14,263.140015
2016-11-15,260.200012
2016-11-16,261.98999
2016-11-17,265.480011
2016-11-18,262.700012
2016-11-21,264.100006
2016-11-22,273.019989
2016-11-23,272.309998
2016-11-25,275.5
2016-11-28,270.820007
2016-11-29,280.48999
2016-11-30,275.309998
2016-12-01,272.549988
2016-12-02,266.670013
2016-12-05,270.929993
2016-12-06,276.320007
2016-12-07,284.25
2016-12-08,279.0
2016-12-09,278.809998
2016-12-12,277.920013
2016-12-13,283.859985
2016-12-14,288.26001
2016-12-15,291.160004
2016-12-16,288.440002
2016-12-19,288.910004
2016-12-20,290.380005
2016-12-21,291.23999
2016-12-22,291.019989
2016-12-23,290.429993
2016-12-27,291.799988
2016-12-28,291.119995
2016-12-29,292.190002
2016-12-30,287.920013
2017-01-03,285.769989
2017-01-04,291.549988
2017-01-05,296.170013
2017-01-06,298.160004
2017-01-09,296.26001
2017-01-10,298.200012
2017-01-11,299.540009
2017-01-12,297.190002
2017-01-13,298.429993
2017-01-17,306.140015
2017-01-18,303.690002
2017-01-19,306.130005
2017-01-20,308.440002
2017-01-23,308.700012
2017-01-24,308.350006
2017-01-25,310.309998
2017-01-26,333.149994
2017-01-27,323.549988
2017-01-30,324.799988
2017-01-31,323.950012
2017-02-01,326.850006
2017-02-02,324.410004
2017-02-03,328.709991
2017-02-06,322.600006
2017-02-07,323.369995
2017-02-08,325.730011
2017-02-09,325.070007
2017-02-10,324.559998
2017-02-13,323.019989
2017-02-14,322.0
2017-02-15,325.179993
2017-02-16,324.459991
2017-02-17,326.549988
2017-02-21,325.149994
2017-02-22,325.140015
2017-02-23,324.429993
2017-02-24,326.75
2017-02-27,326.730011
2017-02-28,323.059998
2017-03-01,325.170013
2017-03-02,323.950012
2017-03-03,322.320007
2017-03-06,323.769989
2017-03-07,323.23999
2017-03-08,322.600006
2017-03-09,323.140015
2017-03-10,323.480011
2017-03-13,324.339996
2017-03-14,324.640015
2017-03-15,325.380005
2017-03-16,323.72000099999997
2017-03-17,325.809998
2017-03-20,324.98999
2017-03-21,320.660004
2017-03-22,321.200012
2017-03-23,323.619995
2017-03-24,325.350006
2017-03-27,323.140015
2017-03-28,324.079987
2017-03-29,325.940002
2017-03-30,328.119995
2017-03-31,327.320007
2017-04-03,328.269989
2017-04-04,331.519989
2017-04-05,331.98999
2017-04-06,336.799988
2017-04-07,330.649994
2017-04-10,331.369995
2017-04-11,332.299988
2017-04-12,334.570007
2017-04-13,330.0
2017-04-17,330.359985
2017-04-18,328.179993
2017-04-19,333.609985
2017-04-20,335.589996
2017-04-21,338.480011
2017-04-24,340.359985
2017-04-25,344.5
2017-04-26,345.399994
2017-04-27,348.799988
2017-04-28,345.160004
2017-05-01,344.140015
2017-05-02,337.690002
2017-05-03,324.48999
2017-05-04,322.600006
2017-05-05,334.77999900000003
2017-05-08,323.809998
2017-05-09,325.519989
2017-05-10,325.579987
2017-05-11,324.609985
2017-05-12,322.0
2017-05-15,321.070007
2017-05-16,320.01001
2017-05-17,313.109985
2017-05-18,315.880005
2017-05-19,315.77999900000003
2017-05-22,316.420013
2017-05-23,318.790009
2017-05-24,329.040009
2017-05-25,333.76001
2017-05-26,337.440002
2017-05-30,338.920013
2017-05-31,345.549988
2017-06-01,346.390015
2017-06-02,353.02999900000003
2017-06-05,344.429993
2017-06-06,342.829987
2017-06-07,345.880005
2017-06-08,337.450012
2017-06-09,332.839996
2017-06-12,338.649994
2017-06-13,341.809998
2017-06-14,338.329987
2017-06-15,338.339996
2017-06-16,340.22000099999997
2017-06-19,340.26001
2017-06-20,333.609985
2017-06-21,333.880005
2017-06-22,334.130005
2017-06-23,330.799988
2017-06-26,332.649994
2017-06-27,329.869995
2017-06-28,340.299988
2017-06-29,335.73999
2017-06-30,336.850006
2017-07-03,328.670013
2017-07-05,335.109985
2017-07-06,332.179993
2017-07-07,332.429993
2017-07-10,336.600006
2017-07-11,337.850006
2017-07-12,342.649994
2017-07-13,339.040009
2017-07-14,342.799988
2017-07-17,342.309998
2017-07-18,344.630005
2017-07-19,346.609985
2017-07-20,345.299988
2017-07-21,350.070007
2017-07-24,348.079987
2017-07-25,348.0
2017-07-26,348.769989
2017-07-27,366.899994
2017-07-28,370.26001
2017-07-31,391.97000099999997
2017-08-01,387.420013
2017-08-02,385.540009
2017-08-03,384.299988
2017-08-04,384.630005
2017-08-07,381.019989
2017-08-08,389.75
2017-08-09,400.899994
2017-08-10,398.679993
2017-08-11,394.48999
2017-08-14,401.079987
2017-08-15,397.730011
2017-08-16,400.77999900000003
2017-08-17,393.359985
2017-08-18,392.97000099999997
2017-08-21,396.450012
2017-08-22,397.049988
2017-08-23,390.329987
2017-08-24,389.230011
2017-08-25,388.790009
2017-08-28,389.230011
2017-08-29,388.820007
2017-08-30,393.369995
2017-08-31,398.540009
2017-09-01,392.480011
2017-09-05,393.320007
2017-09-06,402.5
2017-09-07,395.640015
2017-09-08,392.899994
2017-09-11,381.01001
2017-09-12,381.570007
2017-09-13,385.130005
2017-09-14,376.0
2017-09-15,369.47000099999997
2017-09-18,368.170013
2017-09-19,364.019989
2017-09-20,367.01001
2017-09-21,361.079987
2017-09-22,360.299988
2017-09-25,357.579987
2017-09-26,359.040009
2017-09-27,362.850006
2017-09-28,360.950012
2017-09-29,363.420013
2017-10-02,364.109985
2017-10-03,369.51001
2017-10-04,371.089996
2017-10-05,369.72000099999997
2017-10-06,367.399994
2017-10-09,366.049988
2017-10-10,364.920013
2017-10-11,365.119995
2017-10-12,355.709991
2017-10-13,357.399994
2017-10-16,362.600006
2017-10-17,357.839996
2017-10-18,352.070007
2017-10-19,351.670013
2017-10-20,350.76001
2017-10-23,345.070007
2017-10-24,340.26001
2017-10-25,344.910004
2017-10-26,316.290009
2017-10-27,319.76001
2017-10-30,323.980011
2017-10-31,334.170013
2017-11-01,338.22000099999997
2017-11-02,337.660004
2017-11-03,335.429993
2017-11-06,348.399994
2017-11-07,343.01001
2017-11-08,337.899994
2017-11-09,341.200012
2017-11-10,338.440002
2017-11-13,343.72000099999997
2017-11-14,336.809998
2017-11-15,334.22000099999997
2017-11-16,340.630005
2017-11-17,341.540009
2017-11-20,338.369995
2017-11-21,338.420013
2017-11-22,334.269989
2017-11-24,328.980011
2017-11-27,321.839996
2017-11-28,325.890015
2017-11-29,331.670013
2017-11-30,326.209991
2017-12-01,336.269989
2017-12-04,334.0
2017-12-05,330.950012
2017-12-06,322.640015
2017-12-07,325.22000099999997
2017-12-08,324.5
2017-12-11,331.48999
2017-12-12,329.98999
2017-12-13,329.0
2017-12-14,328.679993
2017-12-15,322.309998
2017-12-18,323.230011
2017-12-19,316.97000099999997
2017-12-20,316.380005
2017-12-21,332.940002
2017-12-22,338.200012
2017-12-26,340.399994
2017-12-27,333.25
2017-12-28,338.02999900000003
2017-12-29,335.959991
2018-01-02,348.97000099999997
2018-01-03,353.02999900000003
2018-01-04,349.790009
2018-01-05,350.880005
2018-01-08,356.549988
2018-01-09,354.76001
2018-01-10,350.829987
2018-01-11,355.269989
2018-01-12,354.0
2018-01-16,352.929993
2018-01-17,357.839996
2018-01-18,365.25
2018-01-19,366.049988
2018-01-22,370.25
2018-01-23,369.25
2018-01-24,376.179993
2018-01-25,375.140015
2018-01-26,377.0
2018-01-29,374.5
2018-01-30,376.570007
2018-01-31,377.25
2018-02-01,371.179993
2018-02-02,387.5
2018-02-05,372.570007
2018-02-06,369.75
2018-02-07,363.549988
2018-02-08,348.649994
2018-02-09,349.429993
2018-02-12,357.880005
2018-02-13,355.679993
2018-02-14,358.940002
2018-02-15,363.670013
2018-02-16,365.660004
2018-02-20,358.769989
2018-02-21,360.97000099999997
2018-02-22,356.75
2018-02-23,365.059998
2018-02-26,358.019989
2018-02-27,351.22000099999997
2018-02-28,341.929993
2018-03-01,339.410004
2018-03-02,332.75
2018-03-05,346.600006
2018-03-06,337.959991
2018-03-07,338.670013
2018-03-08,341.190002
2018-03-09,347.589996
2018-03-12,359.22000099999997
2018-03-13,350.01001
2018-03-14,340.959991
2018-03-15,339.549988
2018-03-16,342.170013
2018-03-19,332.98999
2018-03-20,327.609985
2018-03-21,325.47000099999997
2018-03-22,322.97000099999997
2018-03-23,312.390015
2018-03-26,312.179993
2018-03-27,310.22000099999997
2018-03-28,306.26001
2018-03-29,311.22000099999997
2018-04-02,303.869995
2018-04-03,306.369995
2018-04-04,311.690002
2018-04-05,317.019989
2018-04-06,310.670013
2018-04-09,316.51001
2018-04-10,308.23999
2018-04-11,303.329987
2018-04-12,306.339996
2018-04-13,305.910004
2018-04-16,312.839996
2018-04-17,310.480011
2018-04-18,317.459991
2018-04-19,315.549988
2018-04-20,310.940002
2018-04-23,309.97000099999997
2018-04-24,301.27999900000003
2018-04-25,300.350006
2018-04-26,298.149994
2018-04-27,263.329987
2018-04-30,271.290009
2018-05-01,279.399994
2018-05-02,274.77999900000003
2018-05-03,271.359985
2018-05-04,276.070007
2018-05-07,278.100006
2018-05-08,271.01001
2018-05-09,270.130005
2018-05-10,272.829987
2018-05-11,272.809998
2018-05-14,272.839996
2018-05-15,270.309998
2018-05-16,272.329987
2018-05-17,268.170013
2018-05-18,270.170013
2018-05-21,266.549988
2018-05-22,267.660004
2018-05-23,274.089996
2018-05-24,268.429993
2018-05-25,270.200012
2018-05-29,266.359985
2018-05-30,266.940002
2018-05-31,261.040009
2018-06-01,261.869995
2018-06-04,267.980011
2018-06-05,265.950012
2018-06-06,275.089996
2018-06-07,278.190002
2018-06-08,277.26001
2018-06-11,283.059998
2018-06-12,290.980011
2018-06-13,285.019989
2018-06-14,295.609985
2018-06-15,297.200012
2018-06-18,295.25
2018-06-19,292.98999
2018-06-20,290.339996
2018-06-21,291.859985
2018-06-22,299.299988
2018-06-25,295.52999900000003
2018-06-26,299.299988
2018-06-27,296.040009
2018-06-28,295.049988
2018-06-29,293.209991
2018-07-02,293.910004
2018-07-03,299.51001
2018-07-05,296.179993
2018-07-06,304.429993
2018-07-09,308.22000099999997
2018-07-10,305.709991
2018-07-11,301.369995
2018-07-12,305.019989
2018-07-13,304.839996
2018-07-16,304.190002
2018-07-17,302.02999900000003
2018-07-18,299.600006
2018-07-19,291.140015
2018-07-20,288.839996
2018-07-23,287.820007
2018-07-24,282.320007
2018-07-25,274.649994
2018-07-26,286.910004
2018-07-27,286.290009
2018-07-30,293.899994
2018-07-31,304.579987
2018-08-01,301.429993
2018-08-02,294.200012
2018-08-03,303.660004
2018-08-06,300.0
2018-08-07,297.02999900000003
2018-08-08,298.200012
2018-08-09,305.170013
2018-08-10,302.450012
2018-08-13,302.059998
2018-08-14,307.859985
2018-08-15,295.75
2018-08-16,302.0
2018-08-17,299.640015
2018-08-20,295.0
2018-08-21,305.079987
2018-08-22,300.27999900000003
2018-08-23,293.390015
2018-08-24,300.670013
2018-08-27,304.339996
2018-08-28,305.02999900000003
2018-08-29,309.149994
2018-08-30,309.059998
2018-08-31,310.399994
2018-09-04,312.98999
2018-09-05,306.809998
2018-09-06,305.190002
2018-09-07,305.190002
2018-09-10,310.269989
2018-09-11,312.839996
2018-09-12,312.5
2018-09-13,319.209991
2018-09-14,318.130005
2018-09-17,319.47000099999997
2018-09-18,328.790009
2018-09-19,329.790009
2018-09-20,329.98999
2018-09-21,332.589996
2018-09-24,327.040009
2018-09-25,323.369995
2018-09-26,321.670013
2018-09-27,325.070007
2018-09-28,325.880005
2018-10-01,321.589996
2018-10-02,326.890015
2018-10-03,325.290009
2018-10-04,324.679993
2018-10-05,316.040009
2018-10-08,320.23999
2018-10-09,322.640015
2018-10-10,310.130005
2018-10-11,301.920013
2018-10-12,308.73999
2018-10-15,313.890015
2018-10-16,321.040009
2018-10-17,319.829987
2018-10-18,318.100006
2018-10-19,321.339996
2018-10-22,319.609985
2018-10-23,317.890015
2018-10-24,306.049988
2018-10-25,314.809998
2018-10-26,295.01001
2018-10-29,300.850006
2018-10-30,316.22000099999997
2018-10-31,320.369995
2018-11-01,324.579987
2018-11-02,317.869995
2018-11-05,323.350006
2018-11-06,320.670013
2018-11-07,328.359985
2018-11-08,324.649994
2018-11-09,321.109985
2018-11-12,323.350006
2018-11-13,324.559998
2018-11-14,320.799988
2018-11-15,318.480011
2018-11-16,328.540009
2018-11-19,323.600006
2018-11-20,305.01001
2018-11-21,305.540009
2018-11-23,309.429993
2018-11-26,313.230011
2018-11-27,317.640015
2018-11-28,328.679993
2018-11-29,330.329987
2018-11-30,329.200012
2018-12-03,326.700012
2018-12-04,321.839996
2018-12-06,326.77999900000003
2018-12-07,315.700012
2018-12-10,315.640015
2018-12-11,312.540009
2018-12-12,316.77999900000003
2018-12-13,311.480011
2018-12-14,309.420013
2018-12-17,309.27999900000003
2018-12-18,305.929993
2018-12-19,297.600006
2018-12-20,290.450012
2018-12-21,283.929993
2018-12-24,273.519989
2018-12-26,285.700012
2018-12-27,284.730011
2018-12-28,285.079987
2018-12-31,284.97000099999997
2019-01-02,287.98999
2019-01-03,287.5
2019-01-04,302.73999
2019-01-07,301.47000099999997
2019-01-08,300.709991
2019-01-09,297.640015
2019-01-10,292.670013
2019-01-11,294.540009
2019-01-14,291.559998
2019-01-15,294.0
2019-01-16,293.809998
2019-01-17,294.410004
2019-01-18,291.399994
2019-01-22,284.97000099999997
2019-01-23,284.52999900000003
2019-01-24,287.579987
2019-01-25,291.410004
