Date,SPLK
2016-10-13,56.34
2016-10-14,56.709998999999996
2016-10-17,56.889998999999996
2016-10-18,57.66
2016-10-19,58.080002
2016-10-20,58.900002
2016-10-21,58.919998
2016-10-24,60.0
2016-10-25,59.139998999999996
2016-10-26,58.849998
2016-10-27,59.709998999999996
2016-10-28,60.950001
2016-10-31,60.189999
2016-11-01,61.709998999999996
2016-11-02,58.82
2016-11-03,57.939999
2016-11-04,57.639998999999996
2016-11-07,60.77
2016-11-08,59.779999
2016-11-09,59.990002000000004
2016-11-10,57.75
2016-11-11,57.950001
2016-11-14,58.790001000000004
2016-11-15,59.779999
2016-11-16,60.32
2016-11-17,62.25
2016-11-18,59.880001
2016-11-21,59.540001000000004
2016-11-22,59.77
2016-11-23,57.650002
2016-11-25,58.330002
2016-11-28,57.419998
2016-11-29,57.380001
2016-11-30,57.619999
2016-12-01,53.330002
2016-12-02,53.68
2016-12-05,56.07
2016-12-06,55.5
2016-12-07,56.27
2016-12-08,56.810001
2016-12-09,56.82
2016-12-12,56.209998999999996
2016-12-13,57.009997999999996
2016-12-14,55.330002
2016-12-15,55.34
2016-12-16,55.41
2016-12-19,54.77
2016-12-20,53.720001
2016-12-21,53.439999
2016-12-22,52.34
2016-12-23,52.57
2016-12-27,53.32
2016-12-28,52.060001
2016-12-29,51.810001
2016-12-30,51.150002
2017-01-03,52.5
2017-01-04,54.84
2017-01-05,54.560001
2017-01-06,56.169998
2017-01-09,55.689999
2017-01-10,56.18
2017-01-11,57.68
2017-01-12,56.330002
2017-01-13,56.419998
2017-01-17,53.299999
2017-01-18,54.299999
2017-01-19,53.82
2017-01-20,53.779999
2017-01-23,53.709998999999996
2017-01-24,54.450001
2017-01-25,58.59
2017-01-26,57.73
2017-01-27,57.310001
2017-01-30,57.400002
2017-01-31,57.860001000000004
2017-02-01,58.139998999999996
2017-02-02,58.169998
2017-02-03,60.580002
2017-02-06,60.189999
2017-02-07,61.009997999999996
2017-02-08,61.27
2017-02-09,62.810001
2017-02-10,62.650002
2017-02-13,62.080002
2017-02-14,61.93
2017-02-15,63.169998
2017-02-16,62.860001000000004
2017-02-17,64.370003
2017-02-21,64.949997
2017-02-22,64.980003
2017-02-23,64.900002
2017-02-24,62.799999
2017-02-27,62.619999
2017-02-28,61.73
2017-03-01,63.700001
2017-03-02,62.700001
2017-03-03,62.669998
2017-03-06,61.779999
2017-03-07,60.700001
2017-03-08,60.669998
2017-03-09,60.189999
2017-03-10,60.740002000000004
2017-03-13,61.580002
2017-03-14,60.990002000000004
2017-03-15,61.650002
2017-03-16,62.25
2017-03-17,62.369999
2017-03-20,62.080002
2017-03-21,60.080002
2017-03-22,60.48
2017-03-23,60.77
2017-03-24,60.900002
2017-03-27,60.939999
2017-03-28,61.259997999999996
2017-03-29,62.740002000000004
2017-03-30,62.639998999999996
2017-03-31,62.290001000000004
2017-04-03,61.150002
2017-04-04,61.080002
2017-04-05,61.080002
2017-04-06,60.93
2017-04-07,60.950001
2017-04-10,61.119999
2017-04-11,61.07
2017-04-12,60.720001
2017-04-13,59.490002000000004
2017-04-17,60.139998999999996
2017-04-18,61.099998
2017-04-19,61.630001
2017-04-20,62.029999
2017-04-21,62.439999
2017-04-24,63.48
2017-04-25,63.849998
2017-04-26,63.720001
2017-04-27,64.599998
2017-04-28,64.309998
2017-05-01,65.209999
2017-05-02,65.41999799999999
2017-05-03,64.93
2017-05-04,65.970001
2017-05-05,66.940002
2017-05-08,66.349998
2017-05-09,66.769997
2017-05-10,67.599998
2017-05-11,67.230003
2017-05-12,67.379997
2017-05-15,68.300003
2017-05-16,68.83000200000001
2017-05-17,66.18
2017-05-18,65.309998
2017-05-19,65.93
2017-05-22,66.489998
2017-05-23,66.43
2017-05-24,66.16999799999999
2017-05-25,67.089996
2017-05-26,62.41
2017-05-30,61.599998
2017-05-31,61.240002000000004
2017-06-01,61.599998
2017-06-02,62.509997999999996
2017-06-05,62.560001
2017-06-06,62.869999
2017-06-07,61.529999
2017-06-08,61.419998
2017-06-09,58.27
2017-06-12,57.810001
2017-06-13,58.09
2017-06-14,57.599998
2017-06-15,57.740002000000004
2017-06-16,57.5
2017-06-19,57.779999
2017-06-20,56.919998
2017-06-21,57.130001
2017-06-22,58.830002
2017-06-23,58.43
2017-06-26,57.82
2017-06-27,56.09
2017-06-28,57.060001
2017-06-29,57.779999
2017-06-30,56.889998999999996
2017-07-03,56.400002
2017-07-05,56.48
2017-07-06,56.27
2017-07-07,57.25
2017-07-10,57.619999
2017-07-11,58.5
2017-07-12,60.740002000000004
2017-07-13,60.380001
2017-07-14,59.84
2017-07-17,60.07
2017-07-18,60.830002
2017-07-19,61.950001
2017-07-20,61.560001
2017-07-21,61.060001
2017-07-24,61.299999
2017-07-25,61.48
2017-07-26,62.060001
2017-07-27,60.330002
2017-07-28,60.060001
2017-07-31,60.009997999999996
2017-08-01,60.189999
2017-08-02,58.57
2017-08-03,59.400002
2017-08-04,59.75
2017-08-07,58.990002000000004
2017-08-08,58.889998999999996
2017-08-09,58.82
2017-08-10,56.830002
2017-08-11,58.200001
2017-08-14,58.599998
2017-08-15,58.259997999999996
2017-08-16,60.759997999999996
2017-08-17,59.16
2017-08-18,59.330002
2017-08-21,59.900002
2017-08-22,60.34
2017-08-23,60.330002
2017-08-24,60.279999
2017-08-25,65.389999
2017-08-28,64.480003
2017-08-29,64.379997
2017-08-30,65.599998
2017-08-31,67.089996
2017-09-01,67.400002
2017-09-05,67.33000200000001
2017-09-06,67.989998
2017-09-07,68.41999799999999
2017-09-08,67.18
2017-09-11,68.209999
2017-09-12,67.980003
2017-09-13,67.379997
2017-09-14,67.949997
2017-09-15,67.220001
2017-09-18,68.489998
2017-09-19,68.25
2017-09-20,68.940002
2017-09-21,68.489998
2017-09-22,69.529999
2017-09-25,67.900002
2017-09-26,66.989998
2017-09-27,67.230003
2017-09-28,67.07
2017-09-29,66.43
2017-10-02,66.400002
2017-10-03,65.519997
2017-10-04,65.949997
2017-10-05,66.43
2017-10-06,66.849998
2017-10-09,65.529999
2017-10-10,63.810001
2017-10-11,63.48
2017-10-12,63.490002000000004
2017-10-13,63.549999
2017-10-16,64.269997
2017-10-17,63.970001
2017-10-18,63.279999
2017-10-19,63.580002
2017-10-20,64.089996
2017-10-23,64.230003
2017-10-24,65.410004
2017-10-25,65.139999
2017-10-26,66.66999799999999
2017-10-27,66.650002
2017-10-30,66.339996
2017-10-31,67.300003
2017-11-01,66.989998
2017-11-02,66.550003
2017-11-03,67.629997
2017-11-06,68.410004
2017-11-07,68.0
2017-11-08,71.160004
2017-11-09,70.779999
2017-11-10,69.739998
2017-11-13,67.739998
2017-11-14,68.349998
2017-11-15,67.730003
2017-11-16,69.300003
2017-11-17,81.699997
2017-11-20,81.349998
2017-11-21,83.779999
2017-11-22,83.529999
2017-11-24,84.099998
2017-11-27,82.089996
2017-11-28,81.41999799999999
2017-11-29,79.489998
2017-11-30,80.089996
2017-12-01,79.699997
2017-12-04,77.68
2017-12-05,78.010002
2017-12-06,80.449997
2017-12-07,80.550003
2017-12-08,80.41999799999999
2017-12-11,81.389999
2017-12-12,80.16999799999999
2017-12-13,80.440002
2017-12-14,81.190002
2017-12-15,82.459999
2017-12-18,83.540001
2017-12-19,84.209999
2017-12-20,83.620003
2017-12-21,83.910004
2017-12-22,82.75
2017-12-26,82.269997
2017-12-27,82.589996
2017-12-28,82.290001
2017-12-29,82.839996
2018-01-02,86.629997
2018-01-03,88.160004
2018-01-04,87.949997
2018-01-05,87.879997
2018-01-08,89.980003
2018-01-09,89.470001
2018-01-10,88.970001
2018-01-11,89.449997
2018-01-12,89.639999
2018-01-16,87.129997
2018-01-17,90.57
2018-01-18,91.43
2018-01-19,89.940002
2018-01-22,91.410004
2018-01-23,92.41999799999999
2018-01-24,92.160004
2018-01-25,91.849998
2018-01-26,92.470001
2018-01-29,91.510002
2018-01-30,90.790001
2018-01-31,92.370003
2018-02-01,92.349998
2018-02-02,91.230003
2018-02-05,89.589996
2018-02-06,88.91999799999999
2018-02-07,89.110001
2018-02-08,85.940002
2018-02-09,86.83000200000001
2018-02-12,88.68
2018-02-13,88.779999
2018-02-14,92.349998
2018-02-15,96.349998
2018-02-16,92.639999
2018-02-20,93.68
2018-02-21,92.849998
2018-02-22,93.209999
2018-02-23,95.120003
2018-02-26,94.690002
2018-02-27,93.739998
2018-02-28,93.199997
2018-03-01,93.639999
2018-03-02,102.32
2018-03-05,101.370003
2018-03-06,103.889999
2018-03-07,105.650002
2018-03-08,106.459999
2018-03-09,107.209999
2018-03-12,107.900002
2018-03-13,106.43
2018-03-14,108.66999799999999
2018-03-15,108.040001
2018-03-16,106.82
2018-03-19,106.83000200000001
2018-03-20,110.010002
2018-03-21,108.879997
2018-03-22,105.879997
2018-03-23,102.449997
2018-03-26,104.879997
2018-03-27,99.790001
2018-03-28,95.940002
2018-03-29,98.389999
2018-04-02,97.370003
2018-04-03,97.860001
2018-04-04,99.220001
2018-04-05,99.449997
2018-04-06,97.459999
2018-04-09,98.010002
2018-04-10,101.790001
2018-04-11,102.129997
2018-04-12,106.389999
2018-04-13,104.150002
2018-04-16,103.860001
2018-04-17,107.58000200000001
2018-04-18,106.800003
2018-04-19,105.910004
2018-04-20,104.489998
2018-04-23,105.029999
2018-04-24,100.360001
2018-04-25,97.639999
2018-04-26,100.91999799999999
2018-04-27,102.150002
2018-04-30,102.650002
2018-05-01,103.190002
2018-05-02,103.0
2018-05-03,105.83000200000001
2018-05-04,107.25
2018-05-07,109.940002
2018-05-08,113.139999
2018-05-09,114.839996
2018-05-10,116.839996
2018-05-11,116.050003
2018-05-14,112.099998
2018-05-15,113.08000200000001
2018-05-16,115.150002
2018-05-17,114.860001
2018-05-18,116.699997
2018-05-21,114.900002
2018-05-22,114.360001
2018-05-23,116.639999
2018-05-24,116.309998
2018-05-25,110.260002
2018-05-29,108.41999799999999
2018-05-30,111.5
2018-05-31,110.809998
2018-06-01,113.949997
2018-06-04,115.800003
2018-06-05,116.529999
2018-06-06,117.809998
2018-06-07,114.650002
2018-06-08,116.75
2018-06-11,117.07
2018-06-12,118.400002
2018-06-13,117.66999799999999
2018-06-14,119.5
2018-06-15,115.860001
2018-06-18,117.230003
2018-06-19,116.739998
2018-06-20,115.870003
2018-06-21,113.16999799999999
2018-06-22,105.230003
2018-06-25,101.230003
2018-06-26,101.75
2018-06-27,96.440002
2018-06-28,98.190002
2018-06-29,99.110001
2018-07-02,100.709999
2018-07-03,99.150002
2018-07-05,98.980003
2018-07-06,101.379997
2018-07-09,102.150002
2018-07-10,100.199997
2018-07-11,102.08000200000001
2018-07-12,105.940002
2018-07-13,105.849998
2018-07-16,106.199997
2018-07-17,107.25
2018-07-18,107.480003
2018-07-19,106.25
2018-07-20,105.510002
2018-07-23,105.099998
2018-07-24,102.43
2018-07-25,104.040001
2018-07-26,104.040001
2018-07-27,101.099998
2018-07-30,95.379997
2018-07-31,96.099998
2018-08-01,99.110001
2018-08-02,102.93
2018-08-03,100.470001
2018-08-06,102.879997
2018-08-07,103.400002
2018-08-08,103.260002
2018-08-09,105.360001
2018-08-10,105.790001
2018-08-13,105.709999
2018-08-14,105.790001
2018-08-15,102.949997
2018-08-16,104.07
2018-08-17,103.410004
2018-08-20,104.160004
2018-08-21,105.07
2018-08-22,106.870003
2018-08-23,107.730003
2018-08-24,123.690002
2018-08-27,121.18
2018-08-28,127.43
2018-08-29,127.699997
2018-08-30,125.760002
2018-08-31,128.149994
2018-09-04,128.639999
2018-09-05,121.93
2018-09-06,123.43
2018-09-07,125.360001
2018-09-10,125.32
2018-09-11,125.550003
2018-09-12,125.940002
2018-09-13,125.25
2018-09-14,125.370003
2018-09-17,119.489998
2018-09-18,116.309998
2018-09-19,115.43
2018-09-20,115.660004
2018-09-21,116.400002
2018-09-24,116.110001
2018-09-25,117.470001
2018-09-26,117.449997
2018-09-27,118.5
2018-09-28,120.910004
2018-10-01,117.559998
2018-10-02,112.66999799999999
2018-10-03,115.059998
2018-10-04,111.879997
2018-10-05,110.589996
2018-10-08,105.0
2018-10-09,104.18
2018-10-10,98.449997
2018-10-11,99.089996
2018-10-12,103.540001
2018-10-15,100.959999
2018-10-16,105.910004
2018-10-17,105.849998
2018-10-18,101.269997
2018-10-19,94.800003
2018-10-22,97.0
2018-10-23,97.089996
2018-10-24,90.739998
2018-10-25,93.639999
2018-10-26,89.910004
2018-10-29,93.099998
2018-10-30,95.459999
2018-10-31,99.839996
2018-11-01,103.019997
2018-11-02,105.43
2018-11-05,101.139999
2018-11-06,94.940002
2018-11-07,101.739998
2018-11-08,101.730003
2018-11-09,98.540001
2018-11-12,96.360001
2018-11-13,97.470001
2018-11-14,97.760002
2018-11-15,101.639999
2018-11-16,100.519997
2018-11-19,89.269997
2018-11-20,87.870003
2018-11-21,92.660004
2018-11-23,92.57
2018-11-26,95.620003
2018-11-27,92.459999
2018-11-28,99.139999
2018-11-29,101.629997
2018-11-30,111.730003
2018-12-03,110.07
2018-12-04,108.019997
2018-12-06,111.099998
2018-12-07,105.660004
2018-12-10,108.400002
2018-12-11,106.290001
2018-12-12,109.400002
2018-12-13,107.760002
2018-12-14,105.260002
2018-12-17,100.57
2018-12-18,102.25
2018-12-19,100.32
2018-12-20,96.550003
2018-12-21,91.849998
2018-12-24,92.720001
2018-12-26,99.769997
2018-12-27,102.739998
2018-12-28,102.790001
2018-12-31,104.849998
2019-01-02,103.32
2019-01-03,100.809998
2019-01-04,108.040001
2019-01-07,112.900002
2019-01-08,115.089996
2019-01-09,115.910004
2019-01-10,116.699997
2019-01-11,117.16999799999999
2019-01-14,114.32
2019-01-15,117.879997
2019-01-16,116.790001
2019-01-17,118.550003
2019-01-18,120.720001
2019-01-22,118.980003
2019-01-23,119.440002
2019-01-24,119.949997
2019-01-25,122.059998
2019-01-28,119.550003
2019-01-29,118.209999
2019-01-30,122.779999
2019-01-31,124.839996
2019-02-01,127.300003
2019-02-04,128.830002
2019-02-05,129.559998
2019-02-06,128.21000700000002
2019-02-07,128.21000700000002
2019-02-08,130.889999
2019-02-11,130.919998
2019-02-12,134.270004
2019-02-13,133.809998
2019-02-14,134.529999
2019-02-15,136.25
2019-02-19,136.16000400000001
2019-02-20,133.119995
2019-02-21,132.419998
2019-02-22,134.559998
2019-02-25,135.399994
2019-02-26,135.970001
2019-02-27,138.449997
2019-02-28,135.880005
2019-03-01,134.649994
2019-03-04,127.910004
2019-03-05,125.309998
2019-03-06,122.709999
2019-03-07,123.33000200000001
2019-03-08,122.43
2019-03-11,125.809998
2019-03-12,124.790001
2019-03-13,124.25
2019-03-14,126.41999799999999
2019-03-15,127.32
2019-03-18,128.580002
2019-03-19,129.550003
2019-03-20,129.990005
2019-03-21,132.470001
2019-03-22,125.68
2019-03-25,123.540001
2019-03-26,124.279999
2019-03-27,120.489998
2019-03-28,121.83000200000001
2019-03-29,124.599998
2019-04-01,126.839996
2019-04-02,127.730003
2019-04-03,128.869995
2019-04-04,125.949997
2019-04-05,128.699997
2019-04-08,129.630005
2019-04-09,129.690002
2019-04-10,133.919998
2019-04-11,135.380005
2019-04-12,134.940002
2019-04-15,134.679993
2019-04-16,133.520004
2019-04-17,128.91000400000001
2019-04-18,128.080002
2019-04-22,130.0
2019-04-23,133.610001
2019-04-24,133.28999299999998
2019-04-25,135.759995
2019-04-26,137.699997
2019-04-29,138.880005
2019-04-30,138.03999299999998
2019-05-01,134.809998
2019-05-02,134.470001
2019-05-03,135.220001
2019-05-06,135.100006
2019-05-07,131.28999299999998
2019-05-08,131.770004
2019-05-09,132.429993
2019-05-10,133.320007
2019-05-13,126.860001
2019-05-14,130.979996
2019-05-15,135.0
2019-05-16,139.009995
2019-05-17,136.490005
2019-05-20,134.330002
2019-05-21,138.270004
2019-05-22,136.119995
2019-05-23,128.729996
2019-05-24,119.300003
2019-05-28,122.190002
2019-05-29,118.769997
2019-05-30,117.599998
2019-05-31,113.989998
2019-06-03,109.050003
2019-06-04,111.730003
2019-06-05,110.970001
2019-06-06,109.5
2019-06-07,111.339996
2019-06-10,118.510002
2019-06-11,116.75
2019-06-12,116.129997
2019-06-13,118.239998
2019-06-14,118.239998
2019-06-17,119.32
2019-06-18,120.08000200000001
2019-06-19,122.110001
2019-06-20,124.470001
2019-06-21,124.339996
2019-06-24,122.93
2019-06-25,117.989998
2019-06-26,120.760002
2019-06-27,124.230003
2019-06-28,125.75
2019-07-01,125.33000200000001
2019-07-02,128.440002
2019-07-03,129.309998
2019-07-05,130.320007
2019-07-08,130.41000400000001
2019-07-09,132.360001
2019-07-10,132.21000700000002
2019-07-11,137.419998
2019-07-12,136.820007
2019-07-15,138.490005
2019-07-16,136.509995
2019-07-17,138.559998
2019-07-18,138.389999
2019-07-19,138.139999
2019-07-22,138.699997
2019-07-23,137.770004
2019-07-24,139.96000700000002
2019-07-25,138.740005
2019-07-26,140.729996
2019-07-29,138.220001
2019-07-30,137.490005
2019-07-31,135.309998
2019-08-01,135.059998
2019-08-02,126.470001
2019-08-05,122.470001
2019-08-06,124.540001
2019-08-07,122.720001
2019-08-08,126.879997
2019-08-09,130.179993
2019-08-12,129.119995
2019-08-13,131.720001
2019-08-14,125.599998
2019-08-15,123.540001
2019-08-16,124.790001
2019-08-19,125.559998
2019-08-20,126.720001
2019-08-21,128.46000700000002
2019-08-22,118.389999
2019-08-23,118.559998
2019-08-26,112.540001
2019-08-27,112.970001
2019-08-28,110.57
2019-08-29,112.410004
2019-08-30,111.82
2019-09-03,108.220001
2019-09-04,109.699997
2019-09-05,110.68
2019-09-06,110.360001
2019-09-09,109.480003
2019-09-10,112.709999
2019-09-11,113.889999
2019-09-12,113.910004
2019-09-13,113.650002
2019-09-16,114.82
2019-09-17,118.739998
2019-09-18,116.93
2019-09-19,121.879997
2019-09-20,121.599998
2019-09-23,122.739998
2019-09-24,118.93
2019-09-25,117.540001
2019-09-26,119.57
2019-09-27,118.059998
2019-09-30,117.860001
2019-10-01,117.07
2019-10-02,115.589996
2019-10-03,118.93
2019-10-04,122.849998
2019-10-07,121.360001
2019-10-08,117.610001
2019-10-09,119.08000200000001
2019-10-10,118.150002
2019-10-11,120.809998
2019-10-14,119.68
2019-10-15,119.849998
2019-10-16,113.589996
2019-10-17,113.199997
2019-10-18,110.949997
2019-10-21,111.129997
2019-10-22,110.459999
2019-10-23,115.0
2019-10-24,119.690002
2019-10-25,119.58000200000001
2019-10-28,120.0
2019-10-29,119.239998
2019-10-30,120.470001
2019-10-31,119.959999
2019-11-01,123.110001
2019-11-04,121.029999
2019-11-05,123.370003
2019-11-06,123.400002
2019-11-07,122.800003
2019-11-08,125.029999
2019-11-11,124.75
2019-11-12,124.879997
2019-11-13,124.720001
2019-11-14,116.989998
2019-11-15,119.199997
2019-11-18,122.790001
2019-11-19,124.660004
2019-11-20,126.809998
2019-11-21,126.839996
2019-11-22,140.5
2019-11-25,147.639999
2019-11-26,147.520004
2019-11-27,151.0
2019-11-29,149.220001
2019-12-02,148.03999299999998
2019-12-03,148.08999599999999
2019-12-04,146.619995
2019-12-05,146.139999
2019-12-06,147.889999
2019-12-09,149.75
2019-12-10,149.080002
2019-12-11,145.899994
2019-12-12,143.649994
2019-12-13,143.509995
2019-12-16,146.309998
2019-12-17,145.100006
2019-12-18,148.100006
2019-12-19,150.139999
2019-12-20,150.96000700000002
2019-12-23,150.050003
2019-12-24,150.350006
2019-12-26,151.919998
2019-12-27,151.509995
2019-12-30,148.949997
2019-12-31,149.770004
2020-01-02,151.979996
2020-01-03,152.059998
2020-01-06,154.46000700000002
2020-01-07,153.41000400000001
2020-01-08,155.759995
2020-01-09,154.520004
2020-01-10,155.779999
2020-01-13,156.46000700000002
2020-01-14,157.03999299999998
2020-01-15,156.020004
2020-01-16,160.320007
2020-01-17,157.96000700000002
2020-01-21,157.100006
2020-01-22,156.440002
2020-01-23,157.83999599999999
2020-01-24,157.0
2020-01-27,153.58999599999999
2020-01-28,155.570007
2020-01-29,155.619995
2020-01-30,158.690002
2020-01-31,155.259995
2020-02-03,159.880005
2020-02-04,167.809998
2020-02-05,163.880005
2020-02-06,162.669998
2020-02-07,162.550003
2020-02-10,167.16000400000001
2020-02-11,168.100006
2020-02-12,169.83999599999999
2020-02-13,170.929993
2020-02-14,172.520004
2020-02-18,172.880005
2020-02-19,174.169998
2020-02-20,173.41000400000001
2020-02-21,167.070007
2020-02-24,160.050003
2020-02-25,155.619995
2020-02-26,156.509995
2020-02-27,146.869995
2020-02-28,147.330002
2020-03-02,152.020004
2020-03-03,148.5
2020-03-04,155.399994
2020-03-05,141.25
2020-03-06,138.940002
2020-03-09,128.240005
2020-03-10,132.279999
2020-03-11,120.739998
2020-03-12,105.010002
2020-03-13,115.190002
2020-03-16,95.709999
2020-03-17,109.389999
2020-03-18,105.370003
2020-03-19,107.519997
2020-03-20,110.300003
2020-03-23,113.440002
2020-03-24,121.099998
2020-03-25,122.040001
2020-03-26,129.139999
2020-03-27,124.760002
2020-03-30,127.220001
2020-03-31,126.230003
2020-04-01,109.690002
2020-04-02,105.279999
2020-04-03,102.139999
2020-04-06,118.400002
2020-04-07,120.220001
2020-04-08,125.050003
2020-04-09,123.129997
2020-04-13,125.879997
2020-04-14,132.919998
2020-04-15,130.53999299999998
2020-04-16,131.570007
2020-04-17,135.149994
2020-04-20,133.380005
2020-04-21,127.18
2020-04-22,131.279999
2020-04-23,131.690002
2020-04-24,128.630005
2020-04-27,132.610001
2020-04-28,130.08999599999999
2020-04-29,140.83999599999999
2020-04-30,140.360001
2020-05-01,134.050003
2020-05-04,134.919998
2020-05-05,143.619995
2020-05-06,145.169998
2020-05-07,150.630005
2020-05-08,153.240005
2020-05-11,158.71000700000002
2020-05-12,156.360001
2020-05-13,149.08999599999999
2020-05-14,151.53999299999998
2020-05-15,156.190002
2020-05-18,155.009995
2020-05-19,159.059998
2020-05-20,163.279999
2020-05-21,163.449997
2020-05-22,184.259995
2020-05-26,181.149994
2020-05-27,181.619995
2020-05-28,180.0
2020-05-29,185.83999599999999
2020-06-01,186.559998
2020-06-02,188.53999299999998
2020-06-03,188.979996
2020-06-04,181.580002
2020-06-05,183.119995
2020-06-08,186.309998
2020-06-09,183.929993
