Date,INTU
2001-10-19,19.219998999999998
2001-10-22,19.85
2001-10-23,20.665001
2001-10-24,20.91
2001-10-25,21.485001
2001-10-26,20.504998999999998
2001-10-29,19.809998999999998
2001-10-30,19.735001
2001-10-31,20.110001
2001-11-01,21.125
2001-11-02,21.325001
2001-11-05,21.115
2001-11-06,21.875
2001-11-07,22.174999
2001-11-08,21.459999
2001-11-09,21.16
2001-11-12,21.094998999999998
2001-11-13,21.075001
2001-11-14,20.855
2001-11-15,20.91
2001-11-16,19.985001
2001-11-19,20.365
2001-11-20,19.895
2001-11-21,20.344998999999998
2001-11-23,20.455
2001-11-26,20.24
2001-11-27,19.950001
2001-11-28,20.084999
2001-11-29,21.215
2001-11-30,21.950001
2001-12-03,21.66
2001-12-04,21.865
2001-12-05,22.440001000000002
2001-12-06,22.025
2001-12-07,21.450001
2001-12-10,21.285
2001-12-11,21.780001000000002
2001-12-12,21.76
2001-12-13,21.32
2001-12-14,20.48
2001-12-17,21.105
2001-12-18,21.799999
2001-12-19,22.33
2001-12-20,21.275
2001-12-21,21.49
2001-12-24,21.125
2001-12-26,21.485001
2001-12-27,21.215
2001-12-28,21.535
2001-12-31,21.389999
2002-01-02,20.77
2002-01-03,20.504998999999998
2002-01-04,20.23
2002-01-07,19.975
2002-01-08,20.754998999999998
2002-01-09,20.01
2002-01-10,18.655001000000002
2002-01-11,19.58
2002-01-14,19.51
2002-01-15,19.549999
2002-01-16,19.4
2002-01-17,19.805
2002-01-18,19.440001000000002
2002-01-22,19.025
2002-01-23,19.995001000000002
2002-01-24,19.885
2002-01-25,19.73
2002-01-28,19.690001000000002
2002-01-29,19.635
2002-01-30,19.705
2002-01-31,19.625
2002-02-01,19.025
2002-02-04,18.215
2002-02-05,18.514999
2002-02-06,17.924999
2002-02-07,17.305
2002-02-08,18.559998999999998
2002-02-11,18.365
2002-02-12,18.615
2002-02-13,18.48
2002-02-14,18.825001
2002-02-15,18.245001000000002
2002-02-19,18.540001
2002-02-20,19.059998999999998
2002-02-21,19.299999
2002-02-22,19.75
2002-02-25,19.620001000000002
2002-02-26,19.385
2002-02-27,18.695
2002-02-28,18.945
2002-03-01,19.725
2002-03-04,20.584999
2002-03-05,20.615
2002-03-06,20.440001000000002
2002-03-07,18.879998999999998
2002-03-08,18.445
2002-03-11,19.195
2002-03-12,18.985001
2002-03-13,19.355
2002-03-14,19.065001000000002
2002-03-15,19.065001000000002
2002-03-18,19.379998999999998
2002-03-19,19.665001
2002-03-20,18.639999
2002-03-21,18.65
2002-03-22,18.815001000000002
2002-03-25,18.525
2002-03-26,18.709999
2002-03-27,19.07
2002-03-28,19.18
2002-04-01,19.26
2002-04-02,18.195
2002-04-03,18.719998999999998
2002-04-04,18.985001
2002-04-05,18.65
2002-04-08,20.035
2002-04-09,19.6
2002-04-10,19.754998999999998
2002-04-11,19.5
2002-04-12,20.120001000000002
2002-04-15,19.795
2002-04-16,19.995001000000002
2002-04-17,19.865
2002-04-18,19.950001
2002-04-19,19.955
2002-04-22,19.889999
2002-04-23,19.540001
2002-04-24,18.83
2002-04-25,19.459999
2002-04-26,19.075001
2002-04-29,18.695
2002-04-30,19.59
2002-05-01,19.5
2002-05-02,19.08
2002-05-03,18.76
2002-05-06,18.565001000000002
2002-05-07,18.575001
2002-05-08,20.495001000000002
2002-05-09,19.860001
2002-05-10,19.575001
2002-05-13,20.65
2002-05-14,21.65
2002-05-15,21.745001000000002
2002-05-16,21.610001
2002-05-17,21.715
2002-05-20,21.49
2002-05-21,20.995001000000002
2002-05-22,21.23
2002-05-23,21.27
2002-05-24,21.110001
2002-05-28,20.74
2002-05-29,21.459999
2002-05-30,22.24
2002-05-31,21.865
2002-06-03,21.299999
2002-06-04,21.5
2002-06-05,22.215
2002-06-06,21.915001
2002-06-07,22.014999
2002-06-10,22.014999
2002-06-11,21.795
2002-06-12,22.15
2002-06-13,21.885
2002-06-14,22.035
2002-06-17,23.450001
2002-06-18,24.17
2002-06-19,23.065001000000002
2002-06-20,23.620001000000002
2002-06-21,22.1
2002-06-24,21.625
2002-06-25,22.245001000000002
2002-06-26,23.575001
2002-06-27,23.719998999999998
2002-06-28,24.860001
2002-07-01,23.815001000000002
2002-07-02,23.0
2002-07-03,24.035
2002-07-05,25.045
2002-07-08,23.514999
2002-07-09,23.200001
2002-07-10,23.08
2002-07-11,23.74
2002-07-12,23.879998999999998
2002-07-15,23.135
2002-07-16,23.295
2002-07-17,22.450001
2002-07-18,20.844998999999998
2002-07-19,20.684998999999998
2002-07-22,20.315001000000002
2002-07-23,19.995001000000002
2002-07-24,22.17
2002-07-25,20.955
2002-07-26,21.68
2002-07-29,22.395
2002-07-30,22.360001
2002-07-31,21.99
2002-08-01,20.52
2002-08-02,19.985001
2002-08-05,19.605
2002-08-06,20.0
2002-08-07,20.52
2002-08-08,20.91
2002-08-09,21.059998999999998
2002-08-12,20.885
2002-08-13,19.799999
2002-08-14,21.415001
2002-08-15,21.264999
2002-08-16,21.764999
2002-08-19,23.200001
2002-08-20,22.834999
2002-08-21,23.325001
2002-08-22,23.875
2002-08-23,22.905001000000002
2002-08-26,23.08
2002-08-27,22.584999
2002-08-28,21.9
2002-08-29,22.17
2002-08-30,22.315001000000002
2002-09-03,22.065001000000002
2002-09-04,22.764999
2002-09-05,22.355
2002-09-06,23.205
2002-09-09,23.719998999999998
2002-09-10,24.045
2002-09-11,23.379998999999998
2002-09-12,23.365
2002-09-13,23.635
2002-09-16,23.815001000000002
2002-09-17,23.17
2002-09-18,22.92
2002-09-19,22.280001000000002
2002-09-20,22.115
2002-09-23,21.93
2002-09-24,21.715
2002-09-25,22.16
2002-09-26,22.299999
2002-09-27,22.875
2002-09-30,22.764999
2002-10-01,23.709999
2002-10-02,23.565001000000002
2002-10-03,22.915001
2002-10-04,22.57
2002-10-07,21.91
2002-10-08,22.719998999999998
2002-10-09,22.950001
2002-10-10,22.535
2002-10-11,23.674999
2002-10-14,24.094998999999998
2002-10-15,24.764999
2002-10-16,24.93
2002-10-17,25.995001000000002
2002-10-18,25.715
2002-10-21,25.450001
2002-10-22,25.855
2002-10-23,26.620001000000002
2002-10-24,24.82
2002-10-25,24.965
2002-10-28,24.65
2002-10-29,24.700001
2002-10-30,25.475
2002-10-31,25.959999
2002-11-01,27.004998999999998
2002-11-04,26.0
2002-11-05,26.9
2002-11-06,27.385
2002-11-07,26.655001000000002
2002-11-08,26.455
2002-11-11,25.9
2002-11-12,27.120001000000002
2002-11-13,26.43
2002-11-14,24.615
2002-11-15,24.945
2002-11-18,24.705
2002-11-19,25.055
2002-11-20,25.485001
2002-11-21,26.43
2002-11-22,26.5
2002-11-25,26.855
2002-11-26,26.5
2002-11-27,27.09
2002-11-29,26.969998999999998
2002-12-02,27.120001000000002
2002-12-03,26.705
2002-12-04,26.620001000000002
2002-12-05,25.76
2002-12-06,25.950001
2002-12-09,24.629998999999998
2002-12-10,24.875
2002-12-11,24.924999
2002-12-12,24.120001000000002
2002-12-13,23.299999
2002-12-16,23.605
2002-12-17,24.379998999999998
2002-12-18,23.764999
2002-12-19,23.875
2002-12-20,24.1
2002-12-23,24.355
2002-12-24,24.299999
2002-12-26,24.27
2002-12-27,23.555
2002-12-30,23.275
2002-12-31,23.459999
2003-01-02,23.65
2003-01-03,23.540001
2003-01-06,24.115
2003-01-07,24.620001000000002
2003-01-08,23.325001
2003-01-09,25.035
2003-01-10,25.200001
2003-01-13,25.315001000000002
2003-01-14,25.735001
2003-01-15,25.15
2003-01-16,25.105
2003-01-17,24.145
2003-01-21,24.195
2003-01-22,23.775
2003-01-23,24.615
2003-01-24,23.35
2003-01-27,23.285
2003-01-28,22.655001000000002
2003-01-29,23.219998999999998
2003-01-30,22.205
2003-01-31,22.049999
2003-02-03,21.035
2003-02-04,20.135
2003-02-05,21.129998999999998
2003-02-06,20.91
2003-02-07,21.280001000000002
2003-02-10,21.115
2003-02-11,21.129998999999998
2003-02-12,20.995001000000002
2003-02-13,20.834999
2003-02-14,22.215
2003-02-18,22.790001
2003-02-19,22.59
2003-02-20,22.219998999999998
2003-02-21,22.605
2003-02-24,22.84
2003-02-25,22.825001
2003-02-26,21.945
2003-02-27,23.0
2003-02-28,23.76
2003-03-03,23.295
2003-03-04,23.370001000000002
2003-03-05,23.65
2003-03-06,23.799999
2003-03-07,23.870001000000002
2003-03-10,23.360001
2003-03-11,23.48
2003-03-12,23.655001000000002
2003-03-13,24.799999
2003-03-14,24.950001
2003-03-17,25.719998999999998
2003-03-18,25.5
2003-03-19,25.219998999999998
2003-03-20,25.445
2003-03-21,19.360001
2003-03-24,19.469998999999998
2003-03-25,19.445
2003-03-26,19.799999
2003-03-27,19.51
2003-03-28,19.184998999999998
2003-03-31,18.6
2003-04-01,18.51
2003-04-02,19.594998999999998
2003-04-03,18.9
2003-04-04,19.174999
2003-04-07,19.225
2003-04-08,19.275
2003-04-09,19.0
2003-04-10,19.155001000000002
2003-04-11,19.615
2003-04-14,20.040001
2003-04-15,20.065001000000002
2003-04-16,19.365
2003-04-17,20.0
2003-04-21,19.969998999999998
2003-04-22,19.754998999999998
2003-04-23,19.375
2003-04-24,19.445
2003-04-25,18.620001000000002
2003-04-28,17.395
2003-04-29,19.370001000000002
2003-04-30,19.41
2003-05-01,19.235001
2003-05-02,19.950001
2003-05-05,20.4
2003-05-06,20.455
2003-05-07,20.264999
2003-05-08,20.014999
2003-05-09,19.965
2003-05-12,19.440001000000002
2003-05-13,19.565001000000002
2003-05-14,19.49
2003-05-15,20.905001000000002
2003-05-16,21.209999
2003-05-19,20.275
2003-05-20,21.309998999999998
2003-05-21,21.145
2003-05-22,21.620001000000002
2003-05-23,21.790001
2003-05-27,22.575001
2003-05-28,22.57
2003-05-29,22.735001
2003-05-30,22.959999
2003-06-02,22.379998999999998
2003-06-03,23.040001
2003-06-04,23.684998999999998
2003-06-05,23.0
2003-06-06,23.0
2003-06-09,23.135
2003-06-10,23.52
2003-06-11,23.865
2003-06-12,23.805
2003-06-13,22.950001
2003-06-16,24.059998999999998
2003-06-17,24.184998999999998
2003-06-18,23.67
2003-06-19,23.084999
2003-06-20,23.065001000000002
2003-06-23,22.965
2003-06-24,22.584999
2003-06-25,22.605
2003-06-26,21.844998999999998
2003-06-27,22.200001
2003-06-30,22.299999
2003-07-01,22.495001000000002
2003-07-02,22.575001
2003-07-03,21.895
2003-07-07,22.424999
2003-07-08,21.99
2003-07-09,22.184998999999998
2003-07-10,21.58
2003-07-11,21.65
2003-07-14,21.995001000000002
2003-07-15,21.605
2003-07-16,21.290001
2003-07-17,20.540001
2003-07-18,20.309998999999998
2003-07-21,20.209999
2003-07-22,20.405001000000002
2003-07-23,20.65
2003-07-24,20.870001000000002
2003-07-25,21.184998999999998
2003-07-28,21.195
2003-07-29,21.365
2003-07-30,21.135
2003-07-31,21.565001000000002
2003-08-01,21.43
2003-08-04,21.525
2003-08-05,21.35
2003-08-06,21.155001000000002
2003-08-07,21.379998999999998
2003-08-08,21.15
2003-08-11,21.485001
2003-08-12,21.709999
2003-08-13,22.030001000000002
2003-08-14,22.415001
2003-08-15,22.290001
2003-08-18,22.764999
2003-08-19,22.620001000000002
2003-08-20,23.105
2003-08-21,22.924999
2003-08-22,23.0
2003-08-25,22.754998999999998
2003-08-26,22.969998999999998
2003-08-27,22.969998999999998
2003-08-28,23.0
2003-08-29,22.754998999999998
2003-09-02,23.355
2003-09-03,23.92
2003-09-04,24.219998999999998
2003-09-05,23.68
2003-09-08,23.605
2003-09-09,23.34
2003-09-10,22.754998999999998
2003-09-11,23.34
2003-09-12,23.434998999999998
2003-09-15,23.155001000000002
2003-09-16,24.094998999999998
2003-09-17,24.190001000000002
2003-09-18,24.875
2003-09-19,24.485001
2003-09-22,24.9
2003-09-23,25.219998999999998
2003-09-24,24.934998999999998
2003-09-25,24.52
2003-09-26,24.51
2003-09-29,24.42
2003-09-30,24.120001000000002
2003-10-01,24.610001
2003-10-02,23.809998999999998
2003-10-03,24.395
2003-10-06,24.205
2003-10-07,24.405001000000002
2003-10-08,24.209999
2003-10-09,24.299999
2003-10-10,24.120001000000002
2003-10-13,24.325001
2003-10-14,24.735001
2003-10-15,24.48
2003-10-16,24.735001
2003-10-17,24.905001000000002
2003-10-20,24.764999
2003-10-21,25.125
2003-10-22,24.135
2003-10-23,24.025
2003-10-24,24.030001000000002
2003-10-27,23.844998999999998
2003-10-28,24.200001
2003-10-29,24.004998999999998
2003-10-30,24.285
2003-10-31,25.049999
2003-11-03,25.344998999999998
2003-11-04,24.84
2003-11-05,24.645
2003-11-06,24.594998999999998
2003-11-07,24.629998999999998
2003-11-10,24.610001
2003-11-11,24.705
2003-11-12,25.245001000000002
2003-11-13,25.18
2003-11-14,24.049999
2003-11-17,23.934998999999998
2003-11-18,23.084999
2003-11-19,23.174999
2003-11-20,23.530001000000002
2003-11-21,24.225
2003-11-24,24.809998999999998
2003-11-25,24.695
2003-11-26,25.334999
2003-11-28,25.139999
2003-12-01,25.195
2003-12-02,24.875
2003-12-03,25.065001000000002
2003-12-04,24.9
2003-12-05,25.075001
2003-12-08,25.9
2003-12-09,25.725
2003-12-10,25.940001000000002
2003-12-11,25.889999
2003-12-12,26.08
2003-12-15,25.735001
2003-12-16,25.975
2003-12-17,25.905001000000002
2003-12-18,25.945
2003-12-19,25.635
2003-12-22,25.924999
2003-12-23,26.08
2003-12-24,26.059998999999998
2003-12-26,26.395
2003-12-29,26.495001000000002
2003-12-30,26.565001000000002
2003-12-31,26.43
2004-01-02,26.139999
2004-01-05,26.1
2004-01-06,25.205
2004-01-07,24.594998999999998
2004-01-08,23.995001000000002
2004-01-09,24.4
2004-01-12,24.51
2004-01-13,24.285
2004-01-14,24.825001
2004-01-15,24.809998999999998
2004-01-16,24.959999
2004-01-20,24.950001
2004-01-21,24.77
2004-01-22,24.785
2004-01-23,24.125
2004-01-26,24.540001
2004-01-27,24.129998999999998
2004-01-28,23.74
2004-01-29,25.075001
2004-01-30,25.184998999999998
2004-02-02,24.565001000000002
2004-02-03,24.52
2004-02-04,24.165001
2004-02-05,24.415001
2004-02-06,24.495001000000002
2004-02-09,24.25
2004-02-10,24.68
2004-02-11,24.785
2004-02-12,24.34
2004-02-13,24.205
2004-02-17,24.615
2004-02-18,24.594998999999998
2004-02-19,22.620001000000002
2004-02-20,22.695
2004-02-23,22.32
2004-02-24,22.424999
2004-02-25,22.09
2004-02-26,22.254998999999998
2004-02-27,22.209999
2004-03-01,22.565001000000002
2004-03-02,22.42
2004-03-03,22.305
2004-03-04,22.65
2004-03-05,22.145
2004-03-08,21.67
2004-03-09,21.725
2004-03-10,21.559998999999998
2004-03-11,20.754998999999998
2004-03-12,21.344998999999998
2004-03-15,20.844998999999998
2004-03-16,20.815001000000002
2004-03-17,21.16
2004-03-18,20.85
2004-03-19,21.225
2004-03-22,21.07
2004-03-23,21.25
2004-03-24,21.16
2004-03-25,21.93
2004-03-26,22.115
2004-03-29,22.4
2004-03-30,22.405001000000002
2004-03-31,22.315001000000002
2004-04-01,22.975
2004-04-02,23.125
2004-04-05,23.235001
2004-04-06,22.615
2004-04-07,22.525
2004-04-08,21.9
2004-04-12,22.014999
2004-04-13,21.885
2004-04-14,21.99
2004-04-15,21.575001
2004-04-16,21.045
2004-04-19,21.0
2004-04-20,21.014999
2004-04-21,21.344998999999998
2004-04-22,22.200001
2004-04-23,22.16
2004-04-26,21.674999
2004-04-27,22.15
2004-04-28,21.775
2004-04-29,21.475
2004-04-30,21.254998999999998
2004-05-03,21.475
2004-05-04,21.290001
2004-05-05,21.055
2004-05-06,20.885
2004-05-07,20.254998999999998
2004-05-10,20.575001
2004-05-11,21.469998999999998
2004-05-12,21.575001
2004-05-13,21.540001
2004-05-14,21.245001000000002
2004-05-17,21.184998999999998
2004-05-18,21.385
2004-05-19,21.385
2004-05-20,19.139999
2004-05-21,18.975
2004-05-24,18.815001000000002
2004-05-25,19.084999
2004-05-26,19.625
2004-05-27,19.639999
2004-05-28,19.629998999999998
2004-06-01,19.625
2004-06-02,19.754998999999998
2004-06-03,19.965
2004-06-04,20.16
2004-06-07,20.695
2004-06-08,20.5
2004-06-09,20.27
2004-06-10,20.465
2004-06-14,20.025
2004-06-15,20.17
2004-06-16,20.23
2004-06-17,19.9
2004-06-18,20.02
2004-06-21,20.110001
2004-06-22,20.065001000000002
2004-06-23,20.045
2004-06-24,19.725
2004-06-25,19.440001000000002
2004-06-28,19.375
2004-06-29,19.1
2004-06-30,19.290001
2004-07-01,18.945
2004-07-02,18.905001000000002
2004-07-06,18.75
2004-07-07,18.549999
2004-07-08,18.17
2004-07-09,18.559998999999998
2004-07-12,18.615
2004-07-13,18.434998999999998
2004-07-14,18.245001000000002
2004-07-15,18.455
2004-07-16,17.93
2004-07-19,18.285
2004-07-20,18.775
2004-07-21,18.415001
2004-07-22,18.629998999999998
2004-07-23,18.209999
2004-07-26,18.545
2004-07-27,18.514999
2004-07-28,18.52
2004-07-29,18.605
2004-07-30,18.719998999999998
2004-08-02,19.035
2004-08-03,18.844998999999998
2004-08-04,18.959999
2004-08-05,19.0
2004-08-06,18.51
2004-08-09,18.57
2004-08-10,19.094998999999998
2004-08-11,18.945
2004-08-12,19.129998999999998
2004-08-13,19.125
2004-08-16,19.325001
2004-08-17,19.525
2004-08-18,19.545
2004-08-19,20.235001
2004-08-20,20.545
2004-08-23,20.639999
2004-08-24,20.860001
2004-08-25,21.145
2004-08-26,21.315001000000002
2004-08-27,21.325001
2004-08-30,21.059998999999998
2004-08-31,21.145
2004-09-01,21.145
2004-09-02,21.77
2004-09-03,21.48
2004-09-07,21.754998999999998
2004-09-08,21.475
2004-09-09,21.629998999999998
2004-09-10,22.32
2004-09-13,22.245001000000002
2004-09-14,22.225
2004-09-15,22.105
2004-09-16,22.235001
2004-09-17,22.275
2004-09-20,22.17
2004-09-21,22.285
2004-09-22,21.889999
2004-09-23,21.985001
2004-09-24,21.934998999999998
2004-09-27,21.635
2004-09-28,21.655001000000002
2004-09-29,22.43
2004-09-30,22.700001
2004-10-01,23.360001
2004-10-04,22.924999
2004-10-05,22.885
2004-10-06,23.115
2004-10-07,22.655001000000002
2004-10-08,21.959999
2004-10-11,22.049999
2004-10-12,22.139999
2004-10-13,22.290001
2004-10-14,22.625
2004-10-15,22.465
2004-10-18,22.945
2004-10-19,22.625
2004-10-20,22.6
2004-10-21,22.549999
2004-10-22,22.215
2004-10-25,21.91
2004-10-26,21.889999
2004-10-27,22.625
2004-10-28,22.885
2004-10-29,22.68
2004-11-01,22.875
2004-11-02,22.66
2004-11-03,22.77
2004-11-04,23.084999
2004-11-05,21.57
2004-11-08,21.93
2004-11-09,21.889999
2004-11-10,21.475
2004-11-11,21.695
2004-11-12,21.74
2004-11-15,22.014999
2004-11-16,21.799999
2004-11-17,21.775
2004-11-18,21.725
2004-11-19,21.725
2004-11-22,21.625
2004-11-23,21.620001000000002
2004-11-24,21.575001
2004-11-26,21.504998999999998
2004-11-29,21.325001
2004-11-30,20.92
2004-12-01,21.375
2004-12-02,21.59
2004-12-03,21.440001000000002
2004-12-06,21.73
2004-12-07,21.504998999999998
2004-12-08,21.395
2004-12-09,21.610001
2004-12-10,21.700001
2004-12-13,21.84
2004-12-14,22.129998999999998
2004-12-15,22.205
2004-12-16,21.98
2004-12-17,21.82
2004-12-20,21.84
2004-12-21,21.855
2004-12-22,22.055
2004-12-23,22.200001
2004-12-27,22.025
2004-12-28,22.35
2004-12-29,22.41
2004-12-30,22.205
2004-12-31,22.004998999999998
2005-01-03,21.450001
2005-01-04,20.745001000000002
2005-01-05,20.51
2005-01-06,20.379998999999998
2005-01-07,20.635
2005-01-10,20.705
2005-01-11,20.285
2005-01-12,20.174999
2005-01-13,19.59
2005-01-14,19.865
2005-01-18,19.514999
2005-01-19,19.049999
2005-01-20,19.485001
2005-01-21,19.17
2005-01-24,19.065001000000002
2005-01-25,19.295
2005-01-26,19.530001000000002
2005-01-27,19.26
2005-01-28,19.280001000000002
2005-01-31,19.5
2005-02-01,19.445
2005-02-02,19.135
2005-02-03,18.870001000000002
2005-02-04,19.17
2005-02-07,19.514999
2005-02-08,18.959999
2005-02-09,18.85
2005-02-10,19.455
2005-02-11,20.07
2005-02-14,20.040001
2005-02-15,20.26
2005-02-16,20.025
2005-02-17,20.055
2005-02-18,20.475
2005-02-22,20.075001
2005-02-23,20.295
2005-02-24,20.424999
2005-02-25,20.905001000000002
2005-02-28,21.4
2005-03-01,21.65
2005-03-02,21.690001000000002
2005-03-03,21.745001000000002
2005-03-04,21.965
2005-03-07,22.145
2005-03-08,21.93
2005-03-09,21.945
2005-03-10,22.24
2005-03-11,21.975
2005-03-14,22.25
2005-03-15,21.555
2005-03-16,21.469998999999998
2005-03-17,21.66
2005-03-18,21.715
2005-03-21,21.975
2005-03-22,21.795
2005-03-23,21.934998999999998
2005-03-24,21.969998999999998
2005-03-28,22.049999
2005-03-29,21.92
2005-03-30,22.025
2005-03-31,21.885
2005-04-01,21.549999
2005-04-04,21.584999
2005-04-05,21.360001
2005-04-06,21.23
2005-04-07,21.51
2005-04-08,21.525
2005-04-11,21.549999
2005-04-12,21.540001
2005-04-13,21.15
2005-04-14,21.1
2005-04-15,21.17
2005-04-18,20.684998999999998
2005-04-19,20.82
2005-04-20,20.625
2005-04-21,21.290001
2005-04-22,21.26
2005-04-25,20.66
2005-04-26,20.610001
2005-04-27,20.575001
2005-04-28,20.035
2005-04-29,20.15
2005-05-02,20.57
2005-05-03,20.584999
2005-05-04,21.0
2005-05-05,21.02
2005-05-06,20.77
2005-05-09,21.07
2005-05-10,20.91
2005-05-11,21.014999
2005-05-12,21.205
2005-05-13,21.629998999999998
2005-05-16,21.815001000000002
2005-05-17,22.094998999999998
2005-05-18,22.120001000000002
2005-05-19,21.75
2005-05-20,21.705
2005-05-23,21.684998999999998
2005-05-24,21.469998999999998
2005-05-25,21.514999
2005-05-26,21.565001000000002
2005-05-27,21.635
2005-05-31,21.635
2005-06-01,21.959999
2005-06-02,21.82
2005-06-03,21.440001000000002
2005-06-06,21.75
2005-06-07,21.940001000000002
2005-06-08,22.07
2005-06-09,22.33
2005-06-10,22.174999
2005-06-13,22.67
2005-06-14,22.395
2005-06-15,22.639999
2005-06-16,22.805
2005-06-17,22.68
2005-06-20,22.424999
2005-06-21,22.555
2005-06-22,22.610001
2005-06-23,22.275
2005-06-24,22.190001000000002
2005-06-27,22.415001
2005-06-28,22.635
2005-06-29,22.559998999999998
2005-06-30,22.555
2005-07-01,22.495001000000002
2005-07-05,22.405001000000002
2005-07-06,22.58
2005-07-07,23.254998999999998
2005-07-08,24.030001000000002
2005-07-11,23.68
2005-07-12,24.049999
2005-07-13,24.35
2005-07-14,24.43
2005-07-15,24.495001000000002
2005-07-18,24.440001000000002
2005-07-19,24.360001
2005-07-20,24.469998999999998
2005-07-21,24.385
2005-07-22,24.18
2005-07-25,24.205
2005-07-26,23.98
2005-07-27,24.059998999999998
2005-07-28,23.985001
2005-07-29,24.0
2005-08-01,23.9
2005-08-02,24.004998999999998
2005-08-03,24.08
2005-08-04,23.975
2005-08-05,23.955
2005-08-08,23.530001000000002
2005-08-09,23.594998999999998
2005-08-10,23.445
2005-08-11,23.825001
2005-08-12,23.405001000000002
2005-08-15,23.455
2005-08-16,23.23
2005-08-17,23.33
2005-08-18,23.094998999999998
2005-08-19,23.07
2005-08-22,22.889999
2005-08-23,22.950001
2005-08-24,23.165001
2005-08-25,21.879998999999998
2005-08-26,22.025
2005-08-29,22.424999
2005-08-30,22.41
2005-08-31,22.92
2005-09-01,23.049999
2005-09-02,22.945
2005-09-06,22.754998999999998
2005-09-07,22.889999
2005-09-08,23.030001000000002
2005-09-09,22.955
2005-09-12,22.805
2005-09-13,22.52
2005-09-14,22.32
2005-09-15,22.365
2005-09-16,22.73
2005-09-19,22.389999
2005-09-20,22.355
2005-09-21,22.305
2005-09-22,22.725
2005-09-23,22.655001000000002
2005-09-26,22.440001000000002
2005-09-27,22.370001000000002
2005-09-28,22.530001000000002
2005-09-29,22.075001
2005-09-30,22.405001000000002
2005-10-03,22.334999
2005-10-04,22.584999
2005-10-05,22.0
2005-10-06,22.014999
2005-10-07,21.965
2005-10-10,21.844998999999998
2005-10-11,21.705
2005-10-12,21.6
2005-10-13,21.344998999999998
2005-10-14,21.5
2005-10-17,21.565001000000002
2005-10-18,21.775
2005-10-19,22.215
2005-10-20,22.025
2005-10-21,22.674999
2005-10-24,23.004998999999998
2005-10-25,22.76
2005-10-26,22.790001
2005-10-27,22.405001000000002
2005-10-28,22.870001000000002
2005-10-31,22.965
2005-11-01,23.049999
2005-11-02,23.85
2005-11-03,23.934998999999998
2005-11-04,23.805
2005-11-07,23.915001
2005-11-08,23.985001
2005-11-09,24.075001
2005-11-10,24.35
2005-11-11,24.43
2005-11-14,24.645
2005-11-15,24.434998999999998
2005-11-16,24.6
2005-11-17,26.504998999999998
2005-11-18,26.709999
2005-11-21,26.875
2005-11-22,26.865
2005-11-23,26.77
2005-11-25,26.91
2005-11-28,26.725
2005-11-29,26.690001000000002
2005-11-30,26.785
2005-12-01,26.790001
2005-12-02,26.700001
2005-12-05,26.344998999999998
2005-12-06,26.370001000000002
2005-12-07,26.225
2005-12-08,26.305
2005-12-09,26.719998999999998
2005-12-12,27.700001
2005-12-13,27.785
2005-12-14,27.459999
2005-12-15,27.215
2005-12-16,26.594998999999998
2005-12-19,26.26
2005-12-20,26.405001000000002
2005-12-21,26.6
2005-12-22,26.865
2005-12-23,26.99
2005-12-27,26.775
2005-12-28,26.799999
2005-12-29,26.83
2005-12-30,26.65
2006-01-03,27.040001
2006-01-04,27.08
2006-01-05,26.68
2006-01-06,26.975
2006-01-09,26.57
2006-01-10,26.51
2006-01-11,26.299999
2006-01-12,26.18
2006-01-13,25.905001000000002
2006-01-17,26.0
2006-01-18,26.26
2006-01-19,26.535
2006-01-20,25.780001000000002
2006-01-23,25.555
2006-01-24,25.75
2006-01-25,25.674999
2006-01-26,26.125
2006-01-27,26.115
2006-01-30,26.125
2006-01-31,26.165001
2006-02-01,26.375
2006-02-02,26.115
2006-02-03,25.549999
2006-02-06,25.764999
2006-02-07,25.495001000000002
2006-02-08,25.535
2006-02-09,25.790001
2006-02-10,26.23
2006-02-13,26.540001
2006-02-14,26.75
2006-02-15,26.969998999999998
2006-02-16,27.4
2006-02-17,24.625
2006-02-21,24.305
2006-02-22,24.540001
2006-02-23,24.285
2006-02-24,24.295
2006-02-27,24.73
2006-02-28,24.305
2006-03-01,24.475
2006-03-02,24.209999
2006-03-03,24.295
2006-03-06,24.295
2006-03-07,24.440001000000002
2006-03-08,24.254998999999998
2006-03-09,25.865
2006-03-10,26.379998999999998
2006-03-13,26.34
2006-03-14,26.205
2006-03-15,26.450001
2006-03-16,26.65
2006-03-17,26.559998999999998
2006-03-20,26.405001000000002
2006-03-21,26.875
2006-03-22,26.82
2006-03-23,26.385
2006-03-24,26.174999
2006-03-27,25.934998999999998
2006-03-28,25.75
2006-03-29,26.52
2006-03-30,26.41
2006-03-31,26.594998999999998
2006-04-03,26.754998999999998
2006-04-04,26.870001000000002
2006-04-05,27.094998999999998
2006-04-06,27.15
2006-04-07,26.940001000000002
2006-04-10,26.91
2006-04-11,26.844998999999998
2006-04-12,26.950001
2006-04-13,26.959999
2006-04-17,26.545
2006-04-18,27.26
2006-04-19,27.5
2006-04-20,28.43
2006-04-21,27.514999
2006-04-24,27.715
2006-04-25,27.4
2006-04-26,27.735001
2006-04-27,27.465
2006-04-28,27.084999
2006-05-01,27.655001000000002
2006-05-02,27.75
2006-05-03,27.58
2006-05-04,27.93
2006-05-05,28.02
2006-05-08,28.25
2006-05-09,27.950001
2006-05-10,27.469998999999998
2006-05-11,27.280001000000002
