Date,ADSK
1990-03-06,5.75
1990-03-07,5.875
1990-03-08,6.0625
1990-03-09,5.96875
1990-03-12,5.859375
1990-03-13,5.65625
1990-03-14,5.8125
1990-03-15,5.8125
1990-03-16,6.03125
1990-03-19,6.140625
1990-03-20,6.0625
1990-03-21,5.96875
1990-03-22,6.0
1990-03-23,6.0625
1990-03-26,6.09375
1990-03-27,6.09375
1990-03-28,5.9375
1990-03-29,5.6875
1990-03-30,5.65625
1990-04-02,5.65625
1990-04-03,5.90625
1990-04-04,5.78125
1990-04-05,5.65625
1990-04-06,5.5625
1990-04-09,5.5625
1990-04-10,5.671875
1990-04-11,5.78125
1990-04-12,5.8125
1990-04-16,5.84375
1990-04-17,5.84375
1990-04-18,5.6875
1990-04-19,5.5625
1990-04-20,5.59375
1990-04-23,5.53125
1990-04-24,5.5
1990-04-25,5.53125
1990-04-26,5.625
1990-04-27,5.375
1990-04-30,5.4375
1990-05-01,5.59375
1990-05-02,5.59375
1990-05-03,5.5625
1990-05-04,5.5625
1990-05-07,5.90625
1990-05-08,5.9375
1990-05-09,5.96875
1990-05-10,5.984375
1990-05-11,6.03125
1990-05-14,6.0625
1990-05-15,6.1875
1990-05-16,6.28125
1990-05-17,6.234375
1990-05-18,6.28125
1990-05-21,6.53125
1990-05-22,6.375
1990-05-23,6.46875
1990-05-24,6.5625
1990-05-25,6.40625
1990-05-29,6.53125
1990-05-30,6.375
1990-05-31,6.265625
1990-06-01,6.1875
1990-06-04,6.09375
1990-06-05,6.09375
1990-06-06,6.1875
1990-06-07,6.15625
1990-06-08,6.15625
1990-06-11,6.3125
1990-06-12,6.375
1990-06-13,6.5625
1990-06-14,6.734375
1990-06-15,6.875
1990-06-18,6.6875
1990-06-19,6.6875
1990-06-20,6.59375
1990-06-21,6.6875
1990-06-22,6.78125
1990-06-25,6.6875
1990-06-26,6.59375
1990-06-27,6.6875
1990-06-28,6.875
1990-06-29,6.9375
1990-07-02,6.953125
1990-07-03,6.75
1990-07-05,6.59375
1990-07-06,6.8125
1990-07-09,7.0625
1990-07-10,7.125
1990-07-11,7.3125
1990-07-12,7.3125
1990-07-13,7.3125
1990-07-16,7.5
1990-07-17,7.28125
1990-07-18,7.1875
1990-07-19,7.078125
1990-07-20,6.65625
1990-07-23,6.78125
1990-07-24,6.5625
1990-07-25,6.671875
1990-07-26,6.625
1990-07-27,6.59375
1990-07-30,6.53125
1990-07-31,6.65625
1990-08-01,6.65625
1990-08-02,6.53125
1990-08-03,6.4375
1990-08-06,6.125
1990-08-07,6.0
1990-08-08,6.125
1990-08-09,6.09375
1990-08-10,5.96875
1990-08-13,6.15625
1990-08-14,6.203125
1990-08-15,6.09375
1990-08-16,5.9375
1990-08-17,5.78125
1990-08-20,5.5625
1990-08-21,5.71875
1990-08-22,5.84375
1990-08-23,5.578125
1990-08-24,5.9375
1990-08-27,6.15625
1990-08-28,6.25
1990-08-29,6.359375
1990-08-30,6.171875
1990-08-31,6.21875
1990-09-04,6.21875
1990-09-05,6.15625
1990-09-06,5.96875
1990-09-07,6.15625
1990-09-10,6.21875
1990-09-11,5.875
1990-09-12,5.8125
1990-09-13,5.71875
1990-09-14,5.9375
1990-09-17,6.15625
1990-09-18,5.859375
1990-09-19,5.71875
1990-09-20,5.40625
1990-09-21,5.15625
1990-09-24,5.15625
1990-09-25,5.40625
1990-09-26,5.28125
1990-09-27,5.0625
1990-09-28,5.25
1990-10-01,5.5625
1990-10-02,4.96875
1990-10-03,4.625
1990-10-04,4.71875
1990-10-05,4.71875
1990-10-08,4.78125
1990-10-09,4.46875
1990-10-10,4.0625
1990-10-11,4.25
1990-10-12,4.34375
1990-10-15,4.28125
1990-10-16,4.296875
1990-10-17,4.46875
1990-10-18,5.03125
1990-10-19,4.96875
1990-10-22,5.21875
1990-10-23,5.125
1990-10-24,5.125
1990-10-25,4.859375
1990-10-26,4.8125
1990-10-29,4.546875
1990-10-30,4.71875
1990-10-31,4.78125
1990-11-01,4.9375
1990-11-02,5.171875
1990-11-05,5.34375
1990-11-06,5.1875
1990-11-07,5.09375
1990-11-08,5.1875
1990-11-09,5.4375
1990-11-12,5.65625
1990-11-13,5.65625
1990-11-14,5.71875
1990-11-15,5.5625
1990-11-16,5.625
1990-11-19,5.65625
1990-11-20,5.40625
1990-11-21,5.53125
1990-11-23,5.53125
1990-11-26,5.71875
1990-11-27,5.84375
1990-11-28,5.78125
1990-11-29,5.96875
1990-11-30,6.015625
1990-12-03,6.015625
1990-12-04,6.125
1990-12-05,6.296875
1990-12-06,6.28125
1990-12-07,6.203125
1990-12-10,6.21875
1990-12-11,6.046875
1990-12-12,5.9375
1990-12-13,6.03125
1990-12-14,6.0
1990-12-17,6.0
1990-12-18,6.0
1990-12-19,6.21875
1990-12-20,6.375
1990-12-21,6.59375
1990-12-24,6.5625
1990-12-26,6.5
1990-12-27,6.34375
1990-12-28,6.359375
1990-12-31,6.34375
1991-01-02,6.34375
1991-01-03,6.09375
1991-01-04,6.21875
1991-01-07,6.078125
1991-01-08,6.0625
1991-01-09,5.96875
1991-01-10,5.8125
1991-01-11,5.671875
1991-01-14,5.625
1991-01-15,5.625
1991-01-16,5.8125
1991-01-17,6.234375
1991-01-18,6.421875
1991-01-21,6.65625
1991-01-22,6.375
1991-01-23,6.625
1991-01-24,6.5
1991-01-25,5.03125
1991-01-28,5.21875
1991-01-29,5.65625
1991-01-30,5.78125
1991-01-31,5.6875
1991-02-01,5.40625
1991-02-04,5.4375
1991-02-05,5.390625
1991-02-06,5.8125
1991-02-07,5.78125
1991-02-08,5.9375
1991-02-11,5.78125
1991-02-12,5.84375
1991-02-13,5.9375
1991-02-14,5.71875
1991-02-15,6.09375
1991-02-19,6.03125
1991-02-20,5.84375
1991-02-21,5.71875
1991-02-22,6.03125
1991-02-25,6.125
1991-02-26,5.90625
1991-02-27,5.875
1991-02-28,6.09375
1991-03-01,6.28125
1991-03-04,6.21875
1991-03-05,6.40625
1991-03-06,6.265625
1991-03-07,6.625
1991-03-08,6.859375
1991-03-11,6.40625
1991-03-12,6.09375
1991-03-13,6.375
1991-03-14,5.90625
1991-03-15,5.96875
1991-03-18,6.046875
1991-03-19,5.90625
1991-03-20,5.703125
1991-03-21,5.8125
1991-03-22,6.03125
1991-03-25,6.40625
1991-03-26,6.65625
1991-03-27,6.5
1991-03-28,6.3125
1991-04-01,6.375
1991-04-02,6.53125
1991-04-03,6.46875
1991-04-04,6.21875
1991-04-05,6.21875
1991-04-08,6.125
1991-04-09,6.09375
1991-04-10,6.203125
1991-04-11,6.5625
1991-04-12,6.484375
1991-04-15,6.53125
1991-04-16,6.9375
1991-04-17,7.15625
1991-04-18,6.96875
1991-04-19,7.0
1991-04-22,6.90625
1991-04-23,6.84375
1991-04-24,6.71875
1991-04-25,6.71875
1991-04-26,6.3125
1991-04-29,6.0625
1991-04-30,6.5625
1991-05-01,6.40625
1991-05-02,6.34375
1991-05-03,6.390625
1991-05-06,6.75
1991-05-07,6.59375
1991-05-08,6.90625
1991-05-09,7.3125
1991-05-10,7.03125
1991-05-13,7.125
1991-05-14,7.03125
1991-05-15,6.78125
1991-05-16,6.875
1991-05-17,6.84375
1991-05-20,6.9375
1991-05-21,6.90625
1991-05-22,6.90625
1991-05-23,7.09375
1991-05-24,6.984375
1991-05-28,7.125
1991-05-29,7.28125
1991-05-30,7.53125
1991-05-31,7.328125
1991-06-03,7.3125
1991-06-04,7.25
1991-06-05,7.28125
1991-06-06,7.25
1991-06-07,7.25
1991-06-10,7.03125
1991-06-11,7.25
1991-06-12,7.359375
1991-06-13,7.46875
1991-06-14,7.546875
1991-06-17,7.625
1991-06-18,7.578125
1991-06-19,7.40625
1991-06-20,7.40625
1991-06-21,7.1875
1991-06-24,6.609375
1991-06-25,6.3125
1991-06-26,6.0625
1991-06-27,5.828125
1991-06-28,6.0625
1991-07-01,6.34375
1991-07-02,5.96875
1991-07-03,5.90625
1991-07-05,5.875
1991-07-08,6.109375
1991-07-09,6.21875
1991-07-10,6.53125
1991-07-11,6.703125
1991-07-12,6.703125
1991-07-15,6.75
1991-07-16,6.65625
1991-07-17,6.46875
1991-07-18,6.53125
1991-07-19,6.65625
1991-07-22,6.6875
1991-07-23,6.5
1991-07-24,6.53125
1991-07-25,6.4375
1991-07-26,6.625
1991-07-29,6.625
1991-07-30,6.9375
1991-07-31,6.84375
1991-08-01,6.703125
1991-08-02,6.5
1991-08-05,6.5625
1991-08-06,6.78125
1991-08-07,6.9375
1991-08-08,6.90625
1991-08-09,6.90625
1991-08-12,6.90625
1991-08-13,6.59375
1991-08-14,6.71875
1991-08-15,6.6875
1991-08-16,6.40625
1991-08-19,6.09375
1991-08-20,6.25
1991-08-21,6.15625
1991-08-22,5.9375
1991-08-23,6.0
1991-08-26,6.046875
1991-08-27,6.0
1991-08-28,5.90625
1991-08-29,5.96875
1991-08-30,6.03125
1991-09-03,5.90625
1991-09-04,5.828125
1991-09-05,5.78125
1991-09-06,5.65625
1991-09-09,5.8125
1991-09-10,5.75
1991-09-11,5.90625
1991-09-12,5.671875
1991-09-13,5.625
1991-09-16,5.71875
1991-09-17,5.90625
1991-09-18,6.125
1991-09-19,6.234375
1991-09-20,6.28125
1991-09-23,6.234375
1991-09-24,6.28125
1991-09-25,6.40625
1991-09-26,6.34375
1991-09-27,6.28125
1991-09-30,6.21875
1991-10-01,6.46875
1991-10-02,6.296875
1991-10-03,5.9375
1991-10-04,6.0
1991-10-07,5.96875
1991-10-08,5.9375
1991-10-09,5.875
1991-10-10,6.15625
1991-10-11,5.921875
1991-10-14,5.9375
1991-10-15,6.1875
1991-10-16,6.21875
1991-10-17,6.03125
1991-10-18,5.984375
1991-10-21,5.84375
1991-10-22,5.78125
1991-10-23,5.5625
1991-10-24,5.3125
1991-10-25,5.3125
1991-10-28,5.296875
1991-10-29,5.0
1991-10-30,5.5625
1991-10-31,5.40625
1991-11-01,5.25
1991-11-04,4.71875
1991-11-05,4.625
1991-11-06,4.84375
1991-11-07,4.8125
1991-11-08,4.84375
1991-11-11,4.96875
1991-11-12,5.0
1991-11-13,5.21875
1991-11-14,5.0625
1991-11-15,4.8125
1991-11-18,4.890625
1991-11-19,4.8125
1991-11-20,4.125
1991-11-21,3.734375
1991-11-22,3.875
1991-11-25,3.9375
1991-11-26,4.0
1991-11-27,4.0
1991-11-29,4.125
1991-12-02,4.0625
1991-12-03,4.03125
1991-12-04,3.90625
1991-12-05,3.90625
1991-12-06,3.9375
1991-12-09,3.796875
1991-12-10,3.90625
1991-12-11,4.15625
1991-12-12,4.15625
1991-12-13,4.28125
1991-12-16,4.09375
1991-12-17,3.84375
1991-12-18,3.84375
1991-12-19,3.8125
1991-12-20,3.859375
1991-12-23,3.9375
1991-12-24,4.03125
1991-12-26,4.1875
1991-12-27,4.0
1991-12-30,4.15625
1991-12-31,4.3125
1992-01-02,4.625
1992-01-03,4.65625
1992-01-06,4.625
1992-01-07,4.59375
1992-01-08,4.625
1992-01-09,4.671875
1992-01-10,4.375
1992-01-13,4.40625
1992-01-14,4.53125
1992-01-15,4.75
1992-01-16,4.90625
1992-01-17,4.9375
1992-01-20,4.78125
1992-01-21,4.59375
1992-01-22,4.421875
1992-01-23,4.4375
1992-01-24,4.515625
1992-01-27,4.59375
1992-01-28,4.625
1992-01-29,4.34375
1992-01-30,4.3125
1992-01-31,3.53125
1992-02-03,3.390625
1992-02-04,3.515625
1992-02-05,3.390625
1992-02-06,3.28125
1992-02-07,3.265625
1992-02-10,3.25
1992-02-11,3.046875
1992-02-12,3.1875
1992-02-13,3.125
1992-02-14,3.09375
1992-02-18,3.0
1992-02-19,2.9375
1992-02-20,3.125
1992-02-21,3.171875
1992-02-24,3.203125
1992-02-25,3.203125
1992-02-26,3.15625
1992-02-27,3.265625
1992-02-28,3.34375
1992-03-02,3.40625
1992-03-03,3.53125
1992-03-04,3.5
1992-03-05,3.5
1992-03-06,3.5
1992-03-09,3.78125
1992-03-10,4.03125
1992-03-11,3.84375
1992-03-12,3.71875
1992-03-13,3.71875
1992-03-16,3.859375
1992-03-17,4.03125
1992-03-18,3.875
1992-03-19,3.90625
1992-03-20,4.0
1992-03-23,4.015625
1992-03-24,4.0625
1992-03-25,4.0
1992-03-26,4.0
1992-03-27,3.9375
1992-03-30,3.9375
1992-03-31,4.0
1992-04-01,3.90625
1992-04-02,3.9375
1992-04-03,3.921875
1992-04-06,3.953125
1992-04-07,3.8125
1992-04-08,4.03125
1992-04-09,4.125
1992-04-10,4.3125
1992-04-13,4.28125
1992-04-14,4.09375
1992-04-15,4.1875
1992-04-16,4.21875
1992-04-20,4.1875
1992-04-21,4.15625
1992-04-22,4.0625
1992-04-23,3.84375
1992-04-24,3.71875
1992-04-27,3.625
1992-04-28,3.625
1992-04-29,4.0625
1992-04-30,4.328125
1992-05-01,4.25
1992-05-04,4.21875
1992-05-05,4.21875
1992-05-06,4.40625
1992-05-07,4.375
1992-05-08,4.25
1992-05-11,4.1875
1992-05-12,3.953125
1992-05-13,4.0
1992-05-14,3.875
1992-05-15,3.84375
1992-05-18,3.984375
1992-05-19,3.953125
1992-05-20,3.90625
1992-05-21,4.15625
1992-05-22,4.328125
1992-05-26,4.46875
1992-05-27,4.53125
1992-05-28,4.5
1992-05-29,4.40625
1992-06-01,4.46875
1992-06-02,4.734375
1992-06-03,4.53125
1992-06-04,4.625
1992-06-05,4.5
1992-06-08,4.375
1992-06-09,4.421875
1992-06-10,4.4375
1992-06-11,4.421875
1992-06-12,4.3125
1992-06-15,4.40625
1992-06-16,4.5
1992-06-17,4.375
1992-06-18,4.4375
1992-06-19,4.46875
1992-06-22,4.5
1992-06-23,4.59375
1992-06-24,4.65625
1992-06-25,4.4375
1992-06-26,4.5625
1992-06-29,4.75
1992-06-30,4.796875
1992-07-01,4.90625
1992-07-02,4.640625
1992-07-06,4.765625
1992-07-07,4.375
1992-07-08,4.65625
1992-07-09,4.71875
1992-07-10,4.8125
1992-07-13,4.8125
1992-07-14,4.875
1992-07-15,4.90625
1992-07-16,4.90625
1992-07-17,4.75
1992-07-20,4.71875
1992-07-21,4.875
1992-07-22,4.75
1992-07-23,4.875
1992-07-24,4.890625
1992-07-27,4.9375
1992-07-28,5.09375
1992-07-29,4.875
1992-07-30,5.03125
1992-07-31,5.3125
1992-08-03,5.375
1992-08-04,5.140625
1992-08-05,5.15625
1992-08-06,5.171875
1992-08-07,5.125
1992-08-10,5.0
1992-08-11,5.0625
1992-08-12,5.109375
1992-08-13,5.09375
1992-08-14,5.0625
1992-08-17,5.125
1992-08-18,5.15625
1992-08-19,5.09375
1992-08-20,5.25
1992-08-21,5.640625
1992-08-24,5.53125
1992-08-25,5.609375
1992-08-26,5.671875
1992-08-27,5.6875
1992-08-28,5.6875
1992-08-31,5.84375
1992-09-01,5.78125
1992-09-02,5.890625
1992-09-03,6.046875
1992-09-04,6.09375
1992-09-08,5.90625
1992-09-09,5.96875
1992-09-10,6.125
1992-09-11,6.1875
1992-09-14,6.3125
1992-09-15,6.28125
1992-09-16,6.265625
1992-09-17,6.203125
1992-09-18,6.0625
1992-09-21,6.0625
1992-09-22,5.84375
1992-09-23,5.75
1992-09-24,5.71875
1992-09-25,5.421875
1992-09-28,5.46875
1992-09-29,5.875
1992-09-30,5.8125
1992-10-01,5.59375
1992-10-02,5.625
1992-10-05,5.78125
1992-10-06,5.953125
1992-10-07,5.84375
1992-10-08,6.03125
1992-10-09,6.03125
1992-10-12,6.046875
1992-10-13,6.0
1992-10-14,6.09375
1992-10-15,6.1875
1992-10-16,6.3125
1992-10-19,6.4375
1992-10-20,6.375
1992-10-21,6.46875
1992-10-22,6.34375
1992-10-23,6.375
1992-10-26,6.40625
1992-10-27,6.28125
1992-10-28,6.421875
1992-10-29,6.53125
1992-10-30,6.34375
1992-11-02,6.3125
1992-11-03,6.234375
1992-11-04,6.28125
1992-11-05,6.625
1992-11-06,6.6875
1992-11-09,6.890625
1992-11-10,6.84375
1992-11-11,6.9375
1992-11-12,6.84375
1992-11-13,6.734375
1992-11-16,6.625
1992-11-17,6.4375
1992-11-18,6.5625
1992-11-19,6.703125
1992-11-20,6.0625
1992-11-23,5.8125
1992-11-24,6.09375
1992-11-25,6.125
1992-11-27,6.046875
1992-11-30,5.96875
1992-12-01,5.90625
1992-12-02,5.9375
1992-12-03,6.25
1992-12-04,6.28125
1992-12-07,6.21875
1992-12-08,6.15625
1992-12-09,6.015625
1992-12-10,5.84375
1992-12-11,5.78125
1992-12-14,5.828125
1992-12-15,5.875
1992-12-16,5.84375
1992-12-17,6.0
1992-12-18,5.84375
1992-12-21,5.90625
1992-12-22,5.90625
1992-12-23,5.625
1992-12-24,5.65625
1992-12-28,5.71875
1992-12-29,5.78125
1992-12-30,5.84375
1992-12-31,5.78125
1993-01-04,5.8125
1993-01-05,5.9375
1993-01-06,6.3125
1993-01-07,6.15625
1993-01-08,6.15625
1993-01-11,6.21875
1993-01-12,6.25
1993-01-13,6.46875
1993-01-14,6.5625
1993-01-15,6.5
1993-01-18,6.40625
1993-01-19,6.203125
1993-01-20,6.046875
1993-01-21,5.90625
1993-01-22,6.109375
1993-01-25,6.140625
1993-01-26,6.0
1993-01-27,5.8125
1993-01-28,5.84375
1993-01-29,5.9375
1993-02-01,5.96875
1993-02-02,5.890625
1993-02-03,5.9375
1993-02-04,5.796875
1993-02-05,5.453125
1993-02-08,5.65625
1993-02-09,5.5
1993-02-10,5.5625
1993-02-11,5.734375
1993-02-12,5.703125
1993-02-16,5.59375
1993-02-17,5.5
1993-02-18,5.5625
1993-02-19,5.8125
1993-02-22,5.71875
1993-02-23,5.390625
1993-02-24,5.65625
1993-02-25,5.90625
1993-02-26,5.96875
1993-03-01,5.78125
1993-03-02,5.59375
1993-03-03,5.78125
1993-03-04,5.6875
1993-03-05,5.71875
1993-03-08,5.5625
1993-03-09,5.84375
1993-03-10,5.71875
1993-03-11,5.78125
1993-03-12,5.703125
1993-03-15,5.75
1993-03-16,5.6875
1993-03-17,5.5625
1993-03-18,5.4375
1993-03-19,5.34375
1993-03-22,5.171875
1993-03-23,5.09375
1993-03-24,5.1875
1993-03-25,5.21875
1993-03-26,5.28125
1993-03-29,5.015625
1993-03-30,5.15625
1993-03-31,5.4375
1993-04-01,5.46875
1993-04-02,5.21875
1993-04-05,5.25
1993-04-06,5.28125
1993-04-07,5.359375
1993-04-08,5.171875
1993-04-12,5.3125
1993-04-13,5.34375
1993-04-14,5.34375
1993-04-15,5.1875
1993-04-16,5.25
1993-04-19,5.125
1993-04-20,5.03125
1993-04-21,5.125
1993-04-22,5.3125
1993-04-23,5.15625
1993-04-26,5.03125
1993-04-27,5.0
1993-04-28,5.09375
1993-04-29,5.03125
1993-04-30,5.0625
1993-05-03,5.25
1993-05-04,5.625
1993-05-05,5.6875
1993-05-06,5.625
1993-05-07,5.75
1993-05-10,5.90625
1993-05-11,5.921875
1993-05-12,6.0625
1993-05-13,5.90625
1993-05-14,6.09375
1993-05-17,6.25
1993-05-18,6.40625
1993-05-19,6.515625
1993-05-20,6.6875
1993-05-21,6.46875
1993-05-24,6.53125
1993-05-25,6.46875
1993-05-26,6.390625
1993-05-27,6.34375
1993-05-28,6.28125
1993-06-01,6.21875
1993-06-02,6.25
1993-06-03,6.21875
1993-06-04,6.28125
1993-06-07,6.34375
1993-06-08,6.25
1993-06-09,6.53125
1993-06-10,6.46875
1993-06-11,6.53125
1993-06-14,6.78125
1993-06-15,6.875
1993-06-16,6.96875
1993-06-17,6.75
1993-06-18,6.6875
1993-06-21,6.6875
1993-06-22,6.6875
1993-06-23,6.6875
1993-06-24,6.75
1993-06-25,6.5625
1993-06-28,6.890625
1993-06-29,6.9375
1993-06-30,7.046875
1993-07-01,6.84375
1993-07-02,6.8125
1993-07-06,6.6875
1993-07-07,6.53125
1993-07-08,6.390625
1993-07-09,6.0
1993-07-12,5.96875
1993-07-13,5.96875
1993-07-14,5.75
1993-07-15,5.65625
1993-07-16,5.5625
1993-07-19,5.5
1993-07-20,5.8125
1993-07-21,5.6875
1993-07-22,5.53125
1993-07-23,5.5625
1993-07-26,5.46875
1993-07-27,5.4375
1993-07-28,5.21875
1993-07-29,5.28125
1993-07-30,5.15625
1993-08-02,5.34375
1993-08-03,5.5
1993-08-04,5.6875
1993-08-05,5.8125
1993-08-06,5.734375
1993-08-09,5.78125
1993-08-10,5.703125
1993-08-11,5.65625
1993-08-12,5.5
1993-08-13,5.375
1993-08-16,5.21875
1993-08-17,5.15625
1993-08-18,5.375
1993-08-19,5.171875
1993-08-20,5.25
1993-08-23,5.6875
1993-08-24,5.78125
1993-08-25,5.75
1993-08-26,5.53125
1993-08-27,5.8125
1993-08-30,6.1875
1993-08-31,6.3125
1993-09-01,6.109375
1993-09-02,6.09375
1993-09-03,6.03125
1993-09-07,5.8125
1993-09-08,5.75
1993-09-09,5.765625
1993-09-10,5.90625
1993-09-13,5.96875
1993-09-14,5.703125
1993-09-15,5.78125
1993-09-16,5.875
1993-09-17,6.03125
1993-09-20,5.875
1993-09-21,5.71875
1993-09-22,6.0625
1993-09-23,6.0625
1993-09-24,6.03125
1993-09-27,6.0625
1993-09-28,5.90625
1993-09-29,5.75
1993-09-30,5.5625
1993-10-01,5.5625
1993-10-04,5.625
1993-10-05,5.5
1993-10-06,5.375
1993-10-07,5.5625
1993-10-08,5.515625
1993-10-11,5.6875
1993-10-12,5.9375
1993-10-13,5.9375
1993-10-14,5.90625
1993-10-15,6.0
1993-10-18,5.9375
1993-10-19,5.71875
1993-10-20,5.84375
1993-10-21,5.875
1993-10-22,5.96875
1993-10-25,5.8125
1993-10-26,5.6875
1993-10-27,5.625
1993-10-28,5.4375
1993-10-29,5.375
1993-11-01,5.46875
1993-11-02,5.25
1993-11-03,5.4375
1993-11-04,5.25
1993-11-05,4.9375
1993-11-08,5.015625
1993-11-09,4.875
1993-11-10,5.09375
1993-11-11,5.0625
1993-11-12,5.15625
1993-11-15,5.0625
1993-11-16,5.28125
1993-11-17,5.21875
1993-11-18,5.125
1993-11-19,5.4375
1993-11-22,5.328125
1993-11-23,5.34375
1993-11-24,5.40625
1993-11-26,5.46875
1993-11-29,5.34375
1993-11-30,5.5625
1993-12-01,5.609375
1993-12-02,5.5625
1993-12-03,5.65625
1993-12-06,5.515625
1993-12-07,5.5625
1993-12-08,5.484375
1993-12-09,5.40625
1993-12-10,5.40625
1993-12-13,5.15625
1993-12-14,5.125
1993-12-15,5.125
1993-12-16,5.1875
1993-12-17,5.5625
1993-12-20,5.625
1993-12-21,5.5
1993-12-22,5.53125
1993-12-23,5.625
1993-12-27,5.5625
1993-12-28,5.625
1993-12-29,5.65625
1993-12-30,5.6875
1993-12-31,5.625
1994-01-03,5.59375
1994-01-04,5.671875
1994-01-05,5.65625
1994-01-06,5.78125
1994-01-07,5.75
1994-01-10,5.5625
1994-01-11,5.46875
1994-01-12,5.421875
1994-01-13,5.3125
1994-01-14,5.59375
1994-01-17,5.734375
1994-01-18,5.625
1994-01-19,5.59375
1994-01-20,5.5625
1994-01-21,5.5625
1994-01-24,5.5625
1994-01-25,5.78125
1994-01-26,6.0
1994-01-27,6.0
1994-01-28,6.1875
1994-01-31,6.46875
1994-02-01,6.25
1994-02-02,6.21875
1994-02-03,6.265625
1994-02-04,6.09375
1994-02-07,6.5
1994-02-08,6.4375
1994-02-09,6.65625
1994-02-10,6.65625
1994-02-11,6.6875
1994-02-14,6.703125
1994-02-15,6.65625
1994-02-16,6.59375
1994-02-17,6.65625
1994-02-18,6.53125
1994-02-22,6.53125
1994-02-23,6.84375
1994-02-24,7.34375
1994-02-25,7.296875
1994-02-28,7.21875
1994-03-01,7.21875
1994-03-02,7.421875
1994-03-03,7.46875
1994-03-04,7.5
1994-03-07,7.546875
1994-03-08,7.453125
1994-03-09,7.53125
1994-03-10,7.5
1994-03-11,7.625
1994-03-14,7.65625
1994-03-15,7.375
1994-03-16,7.40625
1994-03-17,7.34375
1994-03-18,7.40625
1994-03-21,7.421875
1994-03-22,7.5
1994-03-23,7.5
1994-03-24,7.4375
1994-03-25,7.21875
1994-03-28,7.15625
1994-03-29,7.0625
1994-03-30,6.875
1994-03-31,7.25
1994-04-04,7.1875
1994-04-05,7.265625
1994-04-06,7.296875
1994-04-07,7.546875
1994-04-08,7.40625
1994-04-11,7.4375
1994-04-12,7.28125
1994-04-13,6.875
1994-04-14,6.9375
1994-04-15,6.90625
1994-04-18,6.65625
1994-04-19,6.484375
1994-04-20,6.6875
1994-04-21,6.84375
1994-04-22,6.9375
1994-04-25,6.921875
1994-04-26,6.734375
1994-04-28,6.75
1994-04-29,6.34375
1994-05-02,6.40625
1994-05-03,6.40625
1994-05-04,6.53125
1994-05-05,6.8125
1994-05-06,6.609375
1994-05-09,6.65625
1994-05-10,6.71875
1994-05-11,6.515625
1994-05-12,6.5
1994-05-13,6.53125
1994-05-16,6.40625
1994-05-17,6.203125
1994-05-18,6.4375
1994-05-19,6.625
1994-05-20,6.28125
1994-05-23,6.359375
1994-05-24,6.46875
1994-05-25,6.53125
1994-05-26,6.46875
1994-05-27,6.5
1994-05-31,6.4375
1994-06-01,6.40625
1994-06-02,6.46875
1994-06-03,6.5
1994-06-06,6.46875
1994-06-07,6.5
1994-06-08,6.28125
1994-06-09,6.3125
1994-06-10,6.21875
1994-06-13,6.109375
1994-06-14,6.1875
1994-06-15,6.125
1994-06-16,6.0
1994-06-17,6.1875
1994-06-20,6.3125
1994-06-21,6.0625
1994-06-22,6.34375
1994-06-23,6.15625
1994-06-24,6.078125
1994-06-27,6.0625
1994-06-28,6.140625
1994-06-29,6.34375
1994-06-30,6.1875
1994-07-01,6.15625
1994-07-05,6.125
1994-07-06,5.875
1994-07-07,6.0625
1994-07-08,6.1875
1994-07-11,6.4375
1994-07-12,6.5
1994-07-13,6.90625
1994-07-14,6.828125
1994-07-15,6.59375
1994-07-18,6.640625
1994-07-19,6.59375
1994-07-20,6.390625
1994-07-21,6.40625
1994-07-22,6.5
1994-07-25,6.8125
1994-07-26,6.75
1994-07-27,6.75
1994-07-28,6.578125
1994-07-29,6.59375
1994-08-01,6.71875
1994-08-02,6.65625
1994-08-03,6.546875
1994-08-04,6.5
1994-08-05,6.40625
1994-08-08,6.5
1994-08-09,6.421875
1994-08-10,6.3125
1994-08-11,6.390625
1994-08-12,6.375
1994-08-15,6.21875
1994-08-16,6.4375
1994-08-17,6.375
1994-08-18,6.21875
1994-08-19,7.28125
1994-08-22,7.25
1994-08-23,7.28125
1994-08-24,7.40625
1994-08-25,7.8125
1994-08-26,7.875
1994-08-29,8.015625
1994-08-30,7.6875
1994-08-31,7.59375
1994-09-01,7.71875
1994-09-02,7.578125
1994-09-06,7.5625
1994-09-07,7.71875
1994-09-08,7.859375
1994-09-09,7.671875
1994-09-12,7.53125
1994-09-13,7.59375
1994-09-14,7.546875
1994-09-15,7.75
1994-09-16,7.78125
1994-09-19,7.71875
1994-09-20,7.453125
1994-09-21,7.265625
1994-09-22,7.53125
1994-09-23,7.6875
1994-09-26,7.6875
1994-09-27,7.6875
1994-09-28,7.75
1994-09-29,7.875
1994-09-30,7.8125
1994-10-03,8.0
1994-10-04,7.953125
1994-10-05,8.0
1994-10-06,7.96875
1994-10-07,8.0
1994-10-10,8.359375
1994-10-11,8.53125
1994-10-12,8.671875
1994-10-13,8.515625
1994-10-14,8.375
1994-10-17,8.40625
1994-10-18,8.40625
1994-10-19,8.40625
1994-10-20,8.40625
1994-10-21,8.46875
1994-10-24,8.375
1994-10-25,8.210938
1994-10-26,8.25
1994-10-27,8.46875
1994-10-28,8.59375
1994-10-31,8.625
1994-11-01,8.3125
1994-11-02,8.1875
1994-11-03,8.1875
1994-11-04,7.875
1994-11-07,7.921875
1994-11-08,8.125
