Date,FLT
2015-06-18,162.100006
2015-06-19,161.389999
2015-06-22,161.929993
2015-06-23,161.990005
2015-06-24,159.979996
2015-06-25,160.110001
2015-06-26,159.300003
2015-06-29,155.33999599999999
2015-06-30,156.059998
2015-07-01,155.990005
2015-07-02,156.03999299999998
2015-07-06,155.419998
2015-07-07,154.320007
2015-07-08,152.96000700000002
2015-07-09,153.610001
2015-07-10,154.25
2015-07-13,156.490005
2015-07-14,156.559998
2015-07-15,155.559998
2015-07-16,156.0
2015-07-17,154.0
2015-07-20,155.580002
2015-07-21,154.490005
2015-07-22,153.5
2015-07-23,151.490005
2015-07-24,152.070007
2015-07-27,149.300003
2015-07-28,151.679993
2015-07-29,153.75
2015-07-30,154.28999299999998
2015-07-31,154.820007
2015-08-03,154.360001
2015-08-04,154.240005
2015-08-05,153.990005
2015-08-06,159.009995
2015-08-07,160.0
2015-08-10,160.580002
2015-08-11,161.149994
2015-08-12,161.380005
2015-08-13,161.570007
2015-08-14,162.509995
2015-08-17,163.860001
2015-08-18,162.279999
2015-08-19,162.33999599999999
2015-08-20,156.740005
2015-08-21,151.929993
2015-08-24,145.509995
2015-08-25,142.880005
2015-08-26,147.28999299999998
2015-08-27,151.21000700000002
2015-08-28,151.33999599999999
2015-08-31,149.16000400000001
2015-09-01,144.720001
2015-09-02,146.029999
2015-09-03,149.71000700000002
2015-09-04,148.33999599999999
2015-09-08,153.490005
2015-09-09,151.940002
2015-09-10,151.309998
2015-09-11,152.229996
2015-09-14,150.740005
2015-09-15,153.490005
2015-09-16,153.66000400000001
2015-09-17,154.570007
2015-09-18,153.309998
2015-09-21,156.53999299999998
2015-09-22,154.029999
2015-09-23,153.990005
2015-09-24,149.649994
2015-09-25,150.520004
2015-09-28,143.25
2015-09-29,140.619995
2015-09-30,137.619995
2015-10-01,137.940002
2015-10-02,140.850006
2015-10-05,144.240005
2015-10-06,143.110001
2015-10-07,145.570007
2015-10-08,146.929993
2015-10-09,147.199997
2015-10-12,146.720001
2015-10-13,145.58999599999999
2015-10-14,144.449997
2015-10-15,145.169998
2015-10-16,145.649994
2015-10-19,146.860001
2015-10-20,145.669998
2015-10-21,144.58999599999999
2015-10-22,146.360001
2015-10-23,148.509995
2015-10-26,146.919998
2015-10-27,141.300003
2015-10-28,144.729996
2015-10-29,144.669998
2015-10-30,144.860001
2015-11-02,144.949997
2015-11-03,147.949997
2015-11-04,144.0
2015-11-05,154.58999599999999
2015-11-06,156.399994
2015-11-09,153.470001
2015-11-10,154.190002
2015-11-11,153.119995
2015-11-12,150.630005
2015-11-13,146.820007
2015-11-16,148.520004
2015-11-17,148.270004
2015-11-18,151.720001
2015-11-19,151.570007
2015-11-20,152.21000700000002
2015-11-23,152.990005
2015-11-24,154.720001
2015-11-25,153.669998
2015-11-27,152.740005
2015-11-30,153.71000700000002
2015-12-01,153.490005
2015-12-02,151.96000700000002
2015-12-03,148.949997
2015-12-04,150.520004
2015-12-07,147.509995
2015-12-08,147.600006
2015-12-09,146.0
2015-12-10,146.759995
2015-12-11,139.809998
2015-12-14,139.309998
2015-12-15,141.490005
2015-12-16,144.25
2015-12-17,142.78999299999998
2015-12-18,140.320007
2015-12-21,141.380005
2015-12-22,142.139999
2015-12-23,145.41000400000001
2015-12-24,145.33999599999999
2015-12-28,143.850006
2015-12-29,145.389999
2015-12-30,143.119995
2015-12-31,142.929993
2016-01-04,140.630005
2016-01-05,136.759995
2016-01-06,132.66000400000001
2016-01-07,128.5
2016-01-08,129.259995
2016-01-11,125.559998
2016-01-12,124.290001
2016-01-13,117.660004
2016-01-14,120.019997
2016-01-15,118.160004
2016-01-19,114.849998
2016-01-20,114.900002
2016-01-21,116.75
2016-01-22,123.660004
2016-01-25,119.010002
2016-01-26,120.139999
2016-01-27,118.019997
2016-01-28,117.5
2016-01-29,122.839996
2016-02-01,121.760002
2016-02-02,117.75
2016-02-03,121.900002
2016-02-04,124.75
2016-02-05,123.760002
2016-02-08,117.370003
2016-02-09,113.870003
2016-02-10,114.989998
2016-02-11,113.389999
2016-02-12,117.459999
2016-02-16,124.610001
2016-02-17,127.5
2016-02-18,126.989998
2016-02-19,127.970001
2016-02-22,129.78999299999998
2016-02-23,126.370003
2016-02-24,128.119995
2016-02-25,127.629997
2016-02-26,128.0
2016-02-29,127.690002
2016-03-01,134.570007
2016-03-02,135.240005
2016-03-03,137.71000700000002
2016-03-04,138.029999
2016-03-07,141.740005
2016-03-08,135.820007
2016-03-09,136.600006
2016-03-10,135.100006
2016-03-11,139.78999299999998
2016-03-14,139.509995
2016-03-15,139.970001
2016-03-16,140.419998
2016-03-17,142.78999299999998
2016-03-18,147.360001
2016-03-21,146.78999299999998
2016-03-22,146.860001
2016-03-23,146.100006
2016-03-24,145.860001
2016-03-28,145.75
2016-03-29,147.66000400000001
2016-03-30,147.759995
2016-03-31,148.75
2016-04-01,148.639999
2016-04-04,149.059998
2016-04-05,145.429993
2016-04-06,146.699997
2016-04-07,144.649994
2016-04-08,145.679993
2016-04-11,146.610001
2016-04-12,148.979996
2016-04-13,151.91000400000001
2016-04-14,151.020004
2016-04-15,150.869995
2016-04-18,152.479996
2016-04-19,152.070007
2016-04-20,153.199997
2016-04-21,153.479996
2016-04-22,154.270004
2016-04-25,153.46000700000002
2016-04-26,153.570007
2016-04-27,155.91000400000001
2016-04-28,153.779999
2016-04-29,154.679993
2016-05-02,155.58999599999999
2016-05-03,154.860001
2016-05-04,152.720001
2016-05-05,151.66000400000001
2016-05-06,151.429993
2016-05-09,150.149994
2016-05-10,152.389999
2016-05-11,152.0
2016-05-12,150.929993
2016-05-13,145.380005
2016-05-16,146.399994
2016-05-17,144.979996
2016-05-18,146.149994
2016-05-19,145.479996
2016-05-20,146.850006
2016-05-23,146.529999
2016-05-24,148.880005
2016-05-25,150.199997
2016-05-26,149.309998
2016-05-27,150.169998
2016-05-31,148.889999
2016-06-01,150.020004
2016-06-02,152.479996
2016-06-03,150.440002
2016-06-06,153.809998
2016-06-07,152.850006
2016-06-08,152.389999
2016-06-09,150.0
2016-06-10,147.33999599999999
2016-06-13,145.929993
2016-06-14,143.990005
2016-06-15,144.66000400000001
2016-06-16,144.050003
2016-06-17,144.350006
2016-06-20,145.08999599999999
2016-06-21,146.070007
2016-06-22,144.169998
2016-06-23,146.399994
2016-06-24,141.490005
2016-06-27,134.669998
2016-06-28,139.229996
2016-06-29,143.130005
2016-06-30,143.130005
2016-07-01,142.75
2016-07-05,139.509995
2016-07-06,139.610001
2016-07-07,140.149994
2016-07-08,143.78999299999998
2016-07-11,143.690002
2016-07-12,150.059998
2016-07-13,149.669998
2016-07-14,151.850006
2016-07-15,150.449997
2016-07-18,150.399994
2016-07-19,150.199997
2016-07-20,151.880005
2016-07-21,149.990005
2016-07-22,151.800003
2016-07-25,151.16000400000001
2016-07-26,152.020004
2016-07-27,150.75
2016-07-28,152.16000400000001
2016-07-29,151.679993
2016-08-01,152.309998
2016-08-02,150.58999599999999
2016-08-03,153.720001
2016-08-04,154.78999299999998
2016-08-05,162.320007
2016-08-08,163.470001
2016-08-09,163.009995
2016-08-10,162.53999299999998
2016-08-11,164.720001
2016-08-12,164.46000700000002
2016-08-15,168.940002
2016-08-16,167.990005
2016-08-17,168.21000700000002
2016-08-18,168.550003
2016-08-19,167.559998
2016-08-22,167.41000400000001
2016-08-23,168.440002
2016-08-24,166.020004
2016-08-25,165.800003
2016-08-26,166.570007
2016-08-29,166.130005
2016-08-30,166.080002
2016-08-31,164.199997
2016-09-01,167.669998
2016-09-02,167.630005
2016-09-06,167.800003
2016-09-07,167.96000700000002
2016-09-08,167.639999
2016-09-09,160.850006
2016-09-12,163.78999299999998
2016-09-13,161.25
2016-09-14,162.419998
2016-09-15,163.08999599999999
2016-09-16,164.509995
2016-09-19,168.520004
2016-09-20,167.649994
2016-09-21,170.869995
2016-09-22,172.110001
2016-09-23,170.529999
2016-09-26,170.759995
2016-09-27,171.449997
2016-09-28,174.479996
2016-09-29,172.66000400000001
2016-09-30,173.729996
2016-10-03,172.71000700000002
2016-10-04,171.270004
2016-10-05,173.169998
2016-10-06,174.550003
2016-10-07,172.440002
2016-10-10,174.580002
2016-10-11,171.070007
2016-10-12,171.970001
2016-10-13,168.740005
2016-10-14,171.399994
2016-10-17,172.360001
2016-10-18,173.559998
2016-10-19,174.350006
2016-10-20,172.639999
2016-10-21,173.699997
2016-10-24,175.529999
2016-10-25,172.899994
2016-10-26,171.830002
2016-10-27,173.509995
2016-10-28,173.949997
2016-10-31,175.300003
2016-11-01,172.679993
2016-11-02,152.020004
2016-11-03,148.759995
2016-11-04,150.050003
2016-11-07,147.990005
2016-11-08,148.78999299999998
2016-11-09,150.020004
2016-11-10,146.490005
2016-11-11,143.699997
2016-11-14,143.199997
2016-11-15,144.949997
2016-11-16,145.630005
2016-11-17,150.699997
2016-11-18,150.199997
2016-11-21,152.320007
2016-11-22,153.009995
2016-11-23,153.25
2016-11-25,153.649994
2016-11-28,149.75
2016-11-29,149.690002
2016-11-30,149.33999599999999
2016-12-01,145.470001
2016-12-02,145.5
2016-12-05,149.91000400000001
2016-12-06,149.449997
2016-12-07,152.190002
2016-12-08,153.440002
2016-12-09,153.559998
2016-12-12,150.889999
2016-12-13,150.509995
2016-12-14,151.0
2016-12-15,149.449997
2016-12-16,148.03999299999998
2016-12-19,142.96000700000002
2016-12-20,143.740005
2016-12-21,141.929993
2016-12-22,142.399994
2016-12-23,143.440002
2016-12-27,143.929993
2016-12-28,141.860001
2016-12-29,142.130005
2016-12-30,141.520004
2017-01-03,144.649994
2017-01-04,147.050003
2017-01-05,147.470001
2017-01-06,148.399994
2017-01-09,147.860001
2017-01-10,147.970001
2017-01-11,148.5
2017-01-12,148.990005
2017-01-13,150.690002
2017-01-17,149.770004
2017-01-18,152.380005
2017-01-19,150.259995
2017-01-20,150.25
2017-01-23,149.809998
2017-01-24,150.720001
2017-01-25,150.740005
2017-01-26,148.050003
2017-01-27,148.179993
2017-01-30,147.96000700000002
2017-01-31,147.490005
2017-02-01,146.33999599999999
2017-02-02,148.050003
2017-02-03,150.720001
2017-02-06,147.699997
2017-02-07,148.75
2017-02-08,151.25
2017-02-09,167.860001
2017-02-10,168.91000400000001
2017-02-13,168.25
2017-02-14,167.360001
2017-02-15,167.669998
2017-02-16,166.53999299999998
2017-02-17,166.470001
2017-02-21,166.570007
2017-02-22,167.08999599999999
2017-02-23,168.369995
2017-02-24,168.699997
2017-02-27,169.880005
2017-02-28,170.0
2017-03-01,164.75
2017-03-02,162.619995
2017-03-03,164.580002
2017-03-06,163.669998
2017-03-07,163.199997
2017-03-08,161.190002
2017-03-09,161.190002
2017-03-10,160.199997
2017-03-13,159.850006
2017-03-14,159.190002
2017-03-15,161.820007
2017-03-16,163.990005
2017-03-17,162.229996
2017-03-20,159.970001
2017-03-21,156.470001
2017-03-22,158.600006
2017-03-23,158.360001
2017-03-24,156.899994
2017-03-27,156.33999599999999
2017-03-28,157.5
2017-03-29,152.5
2017-03-30,148.100006
2017-03-31,151.429993
2017-04-03,150.149994
2017-04-04,141.600006
2017-04-05,142.050003
2017-04-06,145.470001
2017-04-07,146.270004
2017-04-10,146.320007
2017-04-11,145.559998
2017-04-12,144.220001
2017-04-13,142.360001
2017-04-17,144.33999599999999
2017-04-18,143.649994
2017-04-19,143.179993
2017-04-20,149.729996
2017-04-21,147.66000400000001
2017-04-24,150.229996
2017-04-25,148.860001
2017-04-26,151.380005
2017-04-27,145.649994
2017-04-28,141.139999
2017-05-01,148.179993
2017-05-02,138.0
2017-05-03,131.259995
2017-05-04,132.110001
2017-05-05,133.399994
2017-05-08,134.610001
2017-05-09,134.889999
2017-05-10,138.229996
2017-05-11,136.46000700000002
2017-05-12,138.429993
2017-05-15,140.119995
2017-05-16,139.570007
2017-05-17,135.779999
2017-05-18,133.41000400000001
2017-05-19,135.779999
2017-05-22,137.070007
2017-05-23,135.970001
2017-05-24,139.419998
2017-05-25,141.059998
2017-05-26,146.369995
2017-05-30,145.440002
2017-05-31,144.28999299999998
2017-06-01,147.600006
2017-06-02,148.350006
2017-06-05,150.16000400000001
2017-06-06,146.850006
2017-06-07,145.580002
2017-06-08,145.479996
2017-06-09,143.940002
2017-06-12,142.78999299999998
2017-06-13,147.240005
2017-06-14,146.559998
2017-06-15,144.509995
2017-06-16,144.41000400000001
2017-06-19,143.53999299999998
2017-06-20,140.830002
2017-06-21,139.979996
2017-06-22,141.009995
2017-06-23,144.080002
2017-06-26,143.479996
2017-06-27,143.130005
2017-06-28,147.279999
2017-06-29,146.0
2017-06-30,144.21000700000002
2017-07-03,145.369995
2017-07-05,145.380005
2017-07-06,144.16000400000001
2017-07-07,145.100006
2017-07-10,144.779999
2017-07-11,146.03999299999998
2017-07-12,146.46000700000002
2017-07-13,149.5
2017-07-14,149.029999
2017-07-17,147.679993
2017-07-18,149.139999
2017-07-19,149.580002
2017-07-20,149.0
2017-07-21,148.25
2017-07-24,148.360001
2017-07-25,150.5
2017-07-26,153.75
2017-07-27,151.78999299999998
2017-07-28,152.050003
2017-07-31,152.059998
2017-08-01,154.199997
2017-08-02,154.179993
2017-08-03,154.179993
2017-08-04,145.259995
2017-08-07,142.46000700000002
2017-08-08,142.41000400000001
2017-08-09,140.229996
2017-08-10,138.740005
2017-08-11,139.320007
2017-08-14,141.779999
2017-08-15,143.220001
2017-08-16,143.41000400000001
2017-08-17,142.020004
2017-08-18,142.690002
2017-08-21,143.25
2017-08-22,142.309998
2017-08-23,142.149994
2017-08-24,142.449997
2017-08-25,142.429993
2017-08-28,143.059998
2017-08-29,142.75
2017-08-30,143.169998
2017-08-31,143.770004
2017-09-01,143.919998
2017-09-05,141.28999299999998
2017-09-06,140.360001
2017-09-07,142.009995
2017-09-08,144.350006
2017-09-11,146.100006
2017-09-12,144.929993
2017-09-13,144.759995
2017-09-14,144.009995
2017-09-15,145.020004
2017-09-18,151.21000700000002
2017-09-19,153.259995
2017-09-20,151.0
2017-09-21,150.639999
2017-09-22,153.669998
2017-09-25,155.330002
2017-09-26,154.720001
2017-09-27,154.28999299999998
2017-09-28,154.699997
2017-09-29,154.770004
2017-10-02,154.759995
2017-10-03,155.0
2017-10-04,158.389999
2017-10-05,157.740005
2017-10-06,160.759995
2017-10-09,162.16000400000001
2017-10-10,161.550003
2017-10-11,161.570007
2017-10-12,160.350006
2017-10-13,160.619995
2017-10-16,160.690002
2017-10-17,162.639999
2017-10-18,165.96000700000002
2017-10-19,164.03999299999998
2017-10-20,164.679993
2017-10-23,164.669998
2017-10-24,163.830002
2017-10-25,164.399994
2017-10-26,164.139999
2017-10-27,165.369995
2017-10-30,163.699997
2017-10-31,165.270004
2017-11-01,164.309998
2017-11-02,182.309998
2017-11-03,178.800003
2017-11-06,179.860001
2017-11-07,177.0
2017-11-08,175.949997
2017-11-09,177.0
2017-11-10,180.550003
2017-11-13,181.419998
2017-11-14,178.679993
2017-11-15,176.479996
2017-11-16,178.649994
2017-11-17,178.690002
2017-11-20,178.729996
2017-11-21,179.919998
2017-11-22,178.639999
2017-11-24,180.179993
2017-11-27,178.570007
2017-11-28,180.130005
2017-11-29,179.520004
2017-11-30,181.869995
2017-12-01,180.83999599999999
2017-12-04,183.600006
2017-12-05,183.869995
2017-12-06,184.479996
2017-12-07,185.720001
2017-12-08,186.429993
2017-12-11,189.130005
2017-12-12,189.28999299999998
2017-12-13,189.729996
2017-12-14,188.5
2017-12-15,190.110001
2017-12-18,190.679993
2017-12-19,188.860001
2017-12-20,190.169998
2017-12-21,191.179993
2017-12-22,190.46000700000002
2017-12-26,191.33999599999999
2017-12-27,191.429993
2017-12-28,193.380005
2017-12-29,192.429993
2018-01-02,193.869995
2018-01-03,194.96000700000002
2018-01-04,195.46000700000002
2018-01-05,197.0
2018-01-08,197.16000400000001
2018-01-09,196.91000400000001
2018-01-10,200.91000400000001
2018-01-11,202.580002
2018-01-12,203.270004
2018-01-16,201.800003
2018-01-17,203.399994
2018-01-18,203.25
2018-01-19,206.649994
2018-01-22,206.770004
2018-01-23,208.850006
2018-01-24,207.830002
2018-01-25,212.11999500000002
2018-01-26,212.02999900000003
2018-01-29,210.0
2018-01-30,209.58999599999999
2018-01-31,212.5
2018-02-01,211.25
2018-02-02,207.509995
2018-02-05,200.33999599999999
2018-02-06,203.449997
2018-02-07,203.320007
2018-02-08,194.610001
2018-02-09,189.919998
2018-02-12,192.690002
2018-02-13,194.199997
2018-02-14,194.770004
2018-02-15,196.360001
2018-02-16,198.600006
2018-02-20,199.449997
2018-02-21,203.639999
2018-02-22,204.070007
2018-02-23,206.179993
2018-02-26,203.96000700000002
2018-02-27,201.320007
2018-02-28,199.929993
2018-03-01,199.75
2018-03-02,201.449997
2018-03-05,203.699997
2018-03-06,203.419998
2018-03-07,205.16000400000001
2018-03-08,206.520004
2018-03-09,209.399994
2018-03-12,208.690002
2018-03-13,207.800003
2018-03-14,207.899994
2018-03-15,206.779999
2018-03-16,209.009995
2018-03-19,205.130005
2018-03-20,208.28999299999998
2018-03-21,208.639999
2018-03-22,202.83999599999999
2018-03-23,198.229996
2018-03-26,202.190002
2018-03-27,198.610001
2018-03-28,196.630005
2018-03-29,202.5
2018-04-02,198.16000400000001
2018-04-03,199.130005
2018-04-04,199.21000700000002
2018-04-05,200.21000700000002
2018-04-06,196.33999599999999
2018-04-09,196.490005
2018-04-10,200.190002
2018-04-11,200.070007
2018-04-12,200.679993
2018-04-13,200.979996
2018-04-16,202.830002
2018-04-17,209.050003
2018-04-18,210.88999900000002
2018-04-19,209.690002
2018-04-20,208.949997
2018-04-23,206.389999
2018-04-24,205.759995
2018-04-25,201.28999299999998
2018-04-26,206.059998
2018-04-27,207.729996
2018-04-30,207.279999
2018-05-01,210.350006
2018-05-02,210.47000099999997
2018-05-03,210.440002
2018-05-04,200.03999299999998
2018-05-07,203.070007
2018-05-08,203.25
2018-05-09,204.110001
2018-05-10,204.240005
2018-05-11,202.580002
2018-05-14,202.300003
2018-05-15,202.199997
2018-05-16,203.330002
2018-05-17,205.5
2018-05-18,204.470001
2018-05-21,203.529999
2018-05-22,199.580002
2018-05-23,200.600006
2018-05-24,202.360001
2018-05-25,202.119995
2018-05-29,199.96000700000002
2018-05-30,201.330002
2018-05-31,199.350006
2018-06-01,200.679993
2018-06-04,202.240005
2018-06-05,204.16000400000001
2018-06-06,207.509995
2018-06-07,200.149994
2018-06-08,202.5
2018-06-11,202.809998
2018-06-12,204.979996
2018-06-13,207.66000400000001
2018-06-14,205.529999
2018-06-15,207.08999599999999
2018-06-18,220.440002
2018-06-19,220.080002
2018-06-20,221.72000099999997
2018-06-21,218.82000699999998
2018-06-22,216.309998
2018-06-25,210.979996
2018-06-26,210.649994
2018-06-27,208.41000400000001
2018-06-28,210.919998
2018-06-29,210.649994
2018-07-02,212.559998
2018-07-03,214.19999700000002
2018-07-05,214.169998
2018-07-06,216.789993
2018-07-09,218.539993
2018-07-10,219.42999300000002
2018-07-11,219.229996
2018-07-12,220.5
2018-07-13,220.229996
2018-07-16,216.17999300000002
2018-07-17,216.22000099999997
2018-07-18,217.88999900000002
2018-07-19,218.0
2018-07-20,219.08999599999999
2018-07-23,219.289993
2018-07-24,221.50999500000003
2018-07-25,225.55000299999998
2018-07-26,223.91000400000001
2018-07-27,220.82000699999998
2018-07-30,216.75
2018-07-31,217.0
2018-08-01,218.229996
2018-08-02,221.57000699999998
2018-08-03,216.059998
2018-08-06,216.850006
2018-08-07,217.559998
2018-08-08,217.72000099999997
2018-08-09,215.899994
2018-08-10,217.52999900000003
2018-08-13,214.82000699999998
2018-08-14,215.19999700000002
2018-08-15,212.61999500000002
2018-08-16,214.05000299999998
2018-08-17,214.190002
2018-08-20,215.149994
2018-08-21,216.00999500000003
2018-08-22,217.57000699999998
2018-08-23,216.11000099999998
2018-08-24,218.08999599999999
2018-08-27,219.419998
2018-08-28,216.600006
2018-08-29,216.52999900000003
2018-08-30,214.309998
2018-08-31,213.74000499999997
2018-09-04,215.309998
2018-09-05,214.830002
2018-09-06,216.17999300000002
2018-09-07,214.86000099999998
2018-09-10,217.61000099999998
2018-09-11,217.210007
2018-09-12,221.00999500000003
2018-09-13,221.63999900000002
2018-09-14,221.080002
2018-09-17,218.75
2018-09-18,221.00999500000003
2018-09-19,219.92999300000002
2018-09-20,222.17999300000002
2018-09-21,222.27999900000003
2018-09-24,222.0
2018-09-25,225.690002
2018-09-26,225.13000499999998
2018-09-27,227.419998
2018-09-28,227.83999599999999
2018-10-01,226.039993
2018-10-02,224.63999900000002
2018-10-03,226.100006
2018-10-04,220.97000099999997
2018-10-05,218.44999700000002
2018-10-08,216.809998
2018-10-09,215.16000400000001
2018-10-10,205.279999
2018-10-11,200.600006
2018-10-12,208.259995
2018-10-15,208.559998
2018-10-16,213.88999900000002
2018-10-17,212.88999900000002
2018-10-18,206.729996
2018-10-19,204.08999599999999
2018-10-22,203.550003
2018-10-23,201.33999599999999
2018-10-24,192.169998
2018-10-25,195.0
2018-10-26,188.399994
2018-10-29,183.229996
2018-10-30,185.25
2018-10-31,200.029999
2018-11-01,199.83999599999999
2018-11-02,197.33999599999999
2018-11-05,197.479996
2018-11-06,197.600006
2018-11-07,204.240005
2018-11-08,204.580002
2018-11-09,199.820007
2018-11-12,193.690002
2018-11-13,194.53999299999998
2018-11-14,190.96000700000002
2018-11-15,198.21000700000002
2018-11-16,198.190002
2018-11-19,191.139999
2018-11-20,188.309998
2018-11-21,188.110001
2018-11-23,184.110001
2018-11-26,189.0
2018-11-27,187.779999
2018-11-28,192.940002
2018-11-29,191.679993
2018-11-30,193.399994
2018-12-03,196.16000400000001
2018-12-04,189.880005
2018-12-06,188.96000700000002
2018-12-07,186.929993
2018-12-10,185.869995
2018-12-11,182.53999299999998
2018-12-12,181.41000400000001
2018-12-13,179.669998
2018-12-14,176.91000400000001
2018-12-17,178.270004
2018-12-18,179.080002
2018-12-19,179.96000700000002
2018-12-20,178.130005
2018-12-21,176.399994
2018-12-24,175.5
2018-12-26,182.800003
2018-12-27,185.100006
2018-12-28,183.490005
2018-12-31,185.720001
2019-01-02,185.550003
2019-01-03,181.600006
2019-01-04,184.940002
2019-01-07,186.029999
2019-01-08,187.449997
2019-01-09,189.570007
2019-01-10,190.059998
2019-01-11,189.0
2019-01-14,188.740005
2019-01-15,191.050003
2019-01-16,191.309998
2019-01-17,192.610001
2019-01-18,198.320007
2019-01-22,195.940002
2019-01-23,197.0
2019-01-24,196.580002
2019-01-25,199.770004
2019-01-28,198.5
2019-01-29,197.570007
2019-01-30,202.610001
2019-01-31,201.809998
2019-02-01,202.990005
2019-02-04,202.020004
2019-02-05,204.830002
2019-02-06,205.179993
2019-02-07,218.07000699999998
2019-02-08,217.24000499999997
2019-02-11,217.25999500000003
2019-02-12,218.88000499999998
2019-02-13,219.38999900000002
2019-02-14,220.5
2019-02-15,224.05000299999998
2019-02-19,226.07000699999998
2019-02-20,227.5
2019-02-21,225.75
2019-02-22,228.42999300000002
2019-02-25,230.25999500000003
2019-02-26,231.75
2019-02-27,231.69999700000002
2019-02-28,233.27999900000003
2019-03-01,233.330002
2019-03-04,232.059998
2019-03-05,231.33999599999999
2019-03-06,230.83999599999999
2019-03-07,227.5
2019-03-08,227.82000699999998
2019-03-11,230.830002
2019-03-12,231.80000299999998
2019-03-13,234.97000099999997
2019-03-14,236.600006
2019-03-15,239.270004
2019-03-18,240.75
2019-03-19,240.88000499999998
2019-03-20,238.229996
2019-03-21,241.539993
2019-03-22,237.460007
2019-03-25,237.69999700000002
2019-03-26,241.13999900000002
2019-03-27,242.16000400000001
2019-03-28,243.580002
2019-03-29,246.58999599999999
2019-04-01,249.059998
2019-04-02,250.100006
2019-04-03,249.97000099999997
2019-04-04,248.32000699999998
2019-04-05,250.309998
2019-04-08,250.88000499999998
2019-04-09,250.27999900000003
2019-04-10,250.149994
2019-04-11,249.919998
2019-04-12,251.38000499999998
2019-04-15,251.57000699999998
2019-04-16,252.08999599999999
2019-04-17,251.169998
2019-04-18,251.419998
2019-04-22,252.5
2019-04-23,256.670013
2019-04-24,256.339996
2019-04-25,257.22000099999997
2019-04-26,257.869995
2019-04-29,260.22000099999997
2019-04-30,260.950012
2019-05-01,257.570007
2019-05-02,256.839996
2019-05-03,257.75
2019-05-06,256.630005
2019-05-07,248.66000400000001
2019-05-08,266.190002
2019-05-09,266.190002
2019-05-10,263.630005
2019-05-13,257.089996
2019-05-14,264.630005
2019-05-15,264.179993
2019-05-16,271.130005
2019-05-17,269.26001
2019-05-20,272.079987
2019-05-21,273.549988
2019-05-22,274.98999
2019-05-23,266.670013
2019-05-24,266.799988
2019-05-28,267.72000099999997
2019-05-29,260.0
2019-05-30,260.690002
2019-05-31,258.209991
2019-06-03,250.270004
2019-06-04,253.649994
2019-06-05,251.649994
2019-06-06,251.330002
2019-06-07,258.98999
2019-06-10,266.22000099999997
2019-06-11,266.72000099999997
2019-06-12,267.459991
2019-06-13,272.880005
2019-06-14,272.660004
2019-06-17,268.480011
2019-06-18,273.309998
2019-06-19,277.630005
2019-06-20,277.769989
2019-06-21,279.109985
2019-06-24,279.190002
2019-06-25,277.329987
2019-06-26,277.119995
2019-06-27,279.209991
2019-06-28,280.850006
2019-07-01,283.170013
2019-07-02,286.019989
2019-07-03,289.600006
2019-07-05,291.769989
2019-07-08,290.829987
2019-07-09,294.459991
2019-07-10,292.290009
2019-07-11,293.390015
2019-07-12,292.160004
2019-07-15,292.52999900000003
2019-07-16,291.0
2019-07-17,289.730011
2019-07-18,290.5
2019-07-19,288.829987
2019-07-22,288.369995
2019-07-23,289.980011
2019-07-24,288.339996
2019-07-25,285.480011
2019-07-26,287.230011
2019-07-29,286.709991
2019-07-30,283.709991
2019-07-31,284.170013
2019-08-01,281.600006
2019-08-02,278.149994
2019-08-05,266.73999
2019-08-06,269.23999
2019-08-07,291.329987
2019-08-08,296.369995
2019-08-09,295.72000099999997
2019-08-12,289.019989
2019-08-13,295.869995
2019-08-14,285.769989
2019-08-15,286.730011
2019-08-16,291.269989
2019-08-19,297.589996
2019-08-20,295.700012
2019-08-21,300.980011
2019-08-22,300.450012
2019-08-23,292.97000099999997
2019-08-26,292.48999
2019-08-27,292.570007
2019-08-28,295.549988
2019-08-29,299.309998
2019-08-30,298.399994
2019-09-03,292.920013
2019-09-04,298.109985
2019-09-05,302.52999900000003
2019-09-06,302.640015
2019-09-09,290.549988
2019-09-10,286.26001
2019-09-11,285.799988
2019-09-12,288.950012
2019-09-13,292.119995
2019-09-16,297.859985
2019-09-17,297.26001
2019-09-18,295.140015
2019-09-19,291.899994
2019-09-20,289.100006
2019-09-23,287.72000099999997
2019-09-24,285.910004
2019-09-25,291.570007
2019-09-26,292.700012
2019-09-27,288.0
2019-09-30,286.77999900000003
2019-10-01,283.019989
2019-10-02,279.380005
2019-10-03,281.299988
2019-10-04,289.72000099999997
2019-10-07,284.589996
2019-10-08,279.850006
2019-10-09,282.640015
2019-10-10,288.440002
2019-10-11,291.290009
2019-10-14,290.649994
2019-10-15,295.920013
2019-10-16,294.829987
2019-10-17,293.880005
2019-10-18,291.829987
2019-10-21,292.200012
2019-10-22,286.27999900000003
2019-10-23,291.429993
2019-10-24,296.23999
2019-10-25,298.880005
2019-10-28,302.049988
2019-10-29,298.589996
2019-10-30,300.02999900000003
2019-10-31,294.22000099999997
2019-11-01,294.339996
2019-11-04,293.040009
2019-11-05,291.730011
2019-11-06,294.070007
2019-11-07,296.579987
2019-11-08,293.450012
2019-11-11,291.0
2019-11-12,290.730011
2019-11-13,291.01001
2019-11-14,293.410004
2019-11-15,297.339996
2019-11-18,298.48999
2019-11-19,301.920013
2019-11-20,301.0
2019-11-21,295.269989
2019-11-22,295.179993
2019-11-25,299.519989
