Date,BR
2010-01-07,22.540001
2010-01-08,22.709999
2010-01-11,22.780001000000002
2010-01-12,22.559998999999998
2010-01-13,22.780001000000002
2010-01-14,22.969998999999998
2010-01-15,22.4
2010-01-19,22.700001
2010-01-20,22.57
2010-01-21,22.23
2010-01-22,22.139999
2010-01-25,22.07
2010-01-26,21.93
2010-01-27,22.08
2010-01-28,22.0
2010-01-29,21.719998999999998
2010-02-01,21.860001
2010-02-02,21.99
2010-02-03,21.969998999999998
2010-02-04,22.040001
2010-02-05,21.5
2010-02-08,21.389999
2010-02-09,21.049999
2010-02-10,21.040001
2010-02-11,20.93
2010-02-12,21.42
2010-02-16,21.639999
2010-02-17,21.83
2010-02-18,21.780001000000002
2010-02-19,21.65
2010-02-22,21.6
2010-02-23,21.41
2010-02-24,21.08
2010-02-25,21.01
2010-02-26,21.040001
2010-03-01,21.41
2010-03-02,21.42
2010-03-03,21.280001000000002
2010-03-04,21.360001
2010-03-05,21.700001
2010-03-08,21.440001000000002
2010-03-09,22.030001000000002
2010-03-10,22.280001000000002
2010-03-11,22.15
2010-03-12,22.200001
2010-03-15,22.07
2010-03-16,22.08
2010-03-17,22.290001
2010-03-18,22.190001000000002
2010-03-19,21.950001
2010-03-22,22.129998999999998
2010-03-23,21.74
2010-03-24,21.610001
2010-03-25,21.540001
2010-03-26,21.370001000000002
2010-03-29,21.719998999999998
2010-03-30,21.620001000000002
2010-03-31,21.379998999999998
2010-04-01,21.32
2010-04-05,21.280001000000002
2010-04-06,21.27
2010-04-07,21.309998999999998
2010-04-08,21.32
2010-04-09,21.85
2010-04-12,21.950001
2010-04-13,21.870001000000002
2010-04-14,22.639999
2010-04-15,22.66
2010-04-16,22.57
2010-04-19,22.540001
2010-04-20,22.780001000000002
2010-04-21,22.790001
2010-04-22,23.370001000000002
2010-04-23,23.309998999999998
2010-04-26,23.49
2010-04-27,23.18
2010-04-28,23.540001
2010-04-29,23.860001
2010-04-30,23.809998999999998
2010-05-03,24.0
2010-05-04,23.700001
2010-05-05,23.4
2010-05-06,23.23
2010-05-07,22.67
2010-05-10,22.25
2010-05-11,22.01
2010-05-12,21.940001000000002
2010-05-13,21.99
2010-05-14,21.6
2010-05-17,21.32
2010-05-18,21.059998999999998
2010-05-19,20.719998999999998
2010-05-20,19.92
2010-05-21,20.5
2010-05-24,19.5
2010-05-25,18.91
2010-05-26,18.82
2010-05-27,19.280001000000002
2010-05-28,19.120001000000002
2010-06-01,18.799999
2010-06-02,18.809998999999998
2010-06-03,18.959999
2010-06-04,18.66
2010-06-07,18.629998999999998
2010-06-08,19.43
2010-06-09,18.99
2010-06-10,19.65
2010-06-11,19.549999
2010-06-14,19.309998999999998
2010-06-15,19.49
2010-06-16,19.51
2010-06-17,19.73
2010-06-18,19.84
2010-06-21,19.780001000000002
2010-06-22,19.58
2010-06-23,19.48
2010-06-24,19.299999
2010-06-25,19.17
2010-06-28,19.440001000000002
2010-06-29,19.02
2010-06-30,19.049999
2010-07-01,19.09
2010-07-02,19.23
2010-07-06,18.959999
2010-07-07,19.879998999999998
2010-07-08,20.309998999999998
2010-07-09,20.34
2010-07-12,20.32
2010-07-13,20.52
2010-07-14,20.57
2010-07-15,20.549999
2010-07-16,20.129998999999998
2010-07-19,20.15
2010-07-20,20.450001
2010-07-21,20.23
2010-07-22,20.66
2010-07-23,20.82
2010-07-26,21.059998999999998
2010-07-27,21.01
2010-07-28,20.84
2010-07-29,20.530001000000002
2010-07-30,20.299999
2010-08-02,20.57
2010-08-03,20.620001000000002
2010-08-04,20.540001
2010-08-05,20.24
2010-08-06,20.370001000000002
2010-08-09,20.68
2010-08-10,20.5
2010-08-11,20.01
2010-08-12,19.74
2010-08-13,20.190001000000002
2010-08-16,20.09
2010-08-17,20.43
2010-08-18,20.530001000000002
2010-08-19,20.049999
2010-08-20,20.16
2010-08-23,20.09
2010-08-24,20.139999
2010-08-25,20.23
2010-08-26,20.5
2010-08-27,21.360001
2010-08-30,21.280001000000002
2010-08-31,21.35
2010-09-01,21.58
2010-09-02,21.870001000000002
2010-09-03,22.290001
2010-09-07,22.18
2010-09-08,22.17
2010-09-09,22.09
2010-09-10,22.440001000000002
2010-09-13,22.42
2010-09-14,22.42
2010-09-15,22.629998999999998
2010-09-16,22.59
2010-09-17,22.74
2010-09-20,23.129998999999998
2010-09-21,22.84
2010-09-22,22.58
2010-09-23,22.719998999999998
2010-09-24,22.950001
2010-09-27,22.790001
2010-09-28,22.76
2010-09-29,22.889999
2010-09-30,22.870001000000002
2010-10-01,23.08
2010-10-04,22.84
2010-10-05,22.879998999999998
2010-10-06,22.559998999999998
2010-10-07,22.440001000000002
2010-10-08,22.370001000000002
2010-10-11,22.35
2010-10-12,21.889999
2010-10-13,21.030001000000002
2010-10-14,20.860001
2010-10-15,20.73
2010-10-18,20.950001
2010-10-19,20.91
2010-10-20,21.49
2010-10-21,21.299999
2010-10-22,21.66
2010-10-25,22.059998999999998
2010-10-26,21.959999
2010-10-27,21.889999
2010-10-28,22.02
2010-10-29,22.0
2010-11-01,21.92
2010-11-02,22.110001
2010-11-03,22.129998999999998
2010-11-04,22.459999
2010-11-05,21.51
2010-11-08,21.389999
2010-11-09,21.59
2010-11-10,21.950001
2010-11-11,21.49
2010-11-12,21.379998999999998
2010-11-15,21.43
2010-11-16,21.610001
2010-11-17,21.57
2010-11-18,21.33
2010-11-19,21.18
2010-11-22,21.17
2010-11-23,21.15
2010-11-24,21.5
2010-11-26,21.280001000000002
2010-11-29,21.1
2010-11-30,20.59
2010-12-01,21.190001000000002
2010-12-02,21.719998999999998
2010-12-03,22.16
2010-12-06,22.040001
2010-12-07,22.18
2010-12-08,22.34
2010-12-09,22.48
2010-12-10,22.43
2010-12-13,22.629998999999998
2010-12-14,22.23
2010-12-15,21.889999
2010-12-16,22.09
2010-12-17,21.9
2010-12-20,21.49
2010-12-21,21.35
2010-12-22,21.4
2010-12-23,21.450001
2010-12-27,21.780001000000002
2010-12-28,21.65
2010-12-29,21.83
2010-12-30,22.059998999999998
2010-12-31,21.93
2011-01-03,22.280001000000002
2011-01-04,22.08
2011-01-05,22.110001
2011-01-06,22.35
2011-01-07,22.23
2011-01-10,22.309998999999998
2011-01-11,22.379998999999998
2011-01-12,22.51
2011-01-13,22.389999
2011-01-14,22.860001
2011-01-18,23.360001
2011-01-19,23.120001000000002
2011-01-20,22.82
2011-01-21,22.780001000000002
2011-01-24,23.08
2011-01-25,23.02
2011-01-26,22.780001000000002
2011-01-27,22.93
2011-01-28,22.76
2011-01-31,22.889999
2011-02-01,22.959999
2011-02-02,22.940001000000002
2011-02-03,23.129998999999998
2011-02-04,22.9
2011-02-07,23.25
2011-02-08,21.799999
2011-02-09,21.65
2011-02-10,22.389999
2011-02-11,22.59
2011-02-14,22.879998999999998
2011-02-15,22.91
2011-02-16,23.08
2011-02-17,23.33
2011-02-18,23.24
2011-02-22,22.889999
2011-02-23,22.65
2011-02-24,22.860001
2011-02-25,23.24
2011-02-28,22.92
2011-03-01,22.84
2011-03-02,22.889999
2011-03-03,23.4
2011-03-04,22.92
2011-03-07,22.610001
2011-03-08,22.620001000000002
2011-03-09,22.59
2011-03-10,22.0
2011-03-11,21.700001
2011-03-14,21.620001000000002
2011-03-15,21.379998999999998
2011-03-16,21.0
2011-03-17,21.200001
2011-03-18,21.120001000000002
2011-03-21,21.23
2011-03-22,21.16
2011-03-23,21.200001
2011-03-24,21.48
2011-03-25,21.459999
2011-03-28,21.33
2011-03-29,21.620001000000002
2011-03-30,22.52
2011-03-31,22.690001000000002
2011-04-01,22.950001
2011-04-04,22.870001000000002
2011-04-05,22.860001
2011-04-06,23.059998999999998
2011-04-07,22.969998999999998
2011-04-08,22.82
2011-04-11,22.879998999999998
2011-04-12,22.83
2011-04-13,22.83
2011-04-14,22.870001000000002
2011-04-15,22.92
2011-04-18,22.65
2011-04-19,22.719998999999998
2011-04-20,22.83
2011-04-21,22.83
2011-04-25,22.91
2011-04-26,23.23
2011-04-27,23.43
2011-04-28,23.440001000000002
2011-04-29,23.24
2011-05-02,23.25
2011-05-03,23.27
2011-05-04,23.16
2011-05-05,22.959999
2011-05-06,23.07
2011-05-09,23.42
2011-05-10,23.09
2011-05-11,22.58
2011-05-12,22.9
2011-05-13,22.74
2011-05-16,22.4
2011-05-17,22.43
2011-05-18,22.48
2011-05-19,22.709999
2011-05-20,22.67
2011-05-23,22.4
2011-05-24,22.450001
2011-05-25,22.629998999999998
2011-05-26,22.790001
2011-05-27,22.82
2011-05-31,22.879998999999998
2011-06-01,22.92
2011-06-02,23.16
2011-06-03,22.85
2011-06-06,22.67
2011-06-07,22.610001
2011-06-08,22.34
2011-06-09,22.23
2011-06-10,21.85
2011-06-13,21.790001
2011-06-14,22.360001
2011-06-15,22.059998999999998
2011-06-16,22.08
2011-06-17,22.780001000000002
2011-06-20,22.879998999999998
2011-06-21,23.219998999999998
2011-06-22,23.34
2011-06-23,23.440001000000002
2011-06-24,23.52
2011-06-27,23.450001
2011-06-28,23.629998999999998
2011-06-29,23.959999
2011-06-30,24.07
2011-07-01,24.370001000000002
2011-07-05,24.370001000000002
2011-07-06,24.59
2011-07-07,24.75
2011-07-08,24.49
2011-07-11,24.049999
2011-07-12,24.040001
2011-07-13,24.120001000000002
2011-07-14,23.75
2011-07-15,23.68
2011-07-18,23.41
2011-07-19,23.719998999999998
2011-07-20,23.74
2011-07-21,23.76
2011-07-22,23.84
2011-07-25,23.620001000000002
2011-07-26,23.52
2011-07-27,23.43
2011-07-28,23.26
2011-07-29,23.059998999999998
2011-08-01,22.98
2011-08-02,22.389999
2011-08-03,22.690001000000002
2011-08-04,21.77
2011-08-05,21.450001
2011-08-08,20.09
2011-08-09,20.799999
2011-08-10,20.01
2011-08-11,20.959999
2011-08-12,21.58
2011-08-15,21.360001
2011-08-16,21.35
2011-08-17,21.1
2011-08-18,20.08
2011-08-19,19.59
2011-08-22,19.83
2011-08-23,20.33
2011-08-24,20.5
2011-08-25,20.030001000000002
2011-08-26,20.32
2011-08-29,20.76
2011-08-30,20.629998999999998
2011-08-31,20.82
2011-09-01,20.76
2011-09-02,20.49
2011-09-06,20.43
2011-09-07,21.040001
2011-09-08,20.629998999999998
2011-09-09,19.98
2011-09-12,20.120001000000002
2011-09-13,20.209999
2011-09-14,20.52
2011-09-15,21.049999
2011-09-16,20.940001000000002
2011-09-19,20.9
2011-09-20,20.940001000000002
2011-09-21,20.440001000000002
2011-09-22,20.0
2011-09-23,20.16
2011-09-26,20.540001
2011-09-27,20.690001000000002
2011-09-28,20.26
2011-09-29,20.370001000000002
2011-09-30,20.139999
2011-10-03,19.18
2011-10-04,19.879998999999998
2011-10-05,19.889999
2011-10-06,20.49
2011-10-07,20.309998999999998
2011-10-10,20.959999
2011-10-11,21.120001000000002
2011-10-12,21.52
2011-10-13,21.48
2011-10-14,21.59
2011-10-17,20.99
2011-10-18,21.41
2011-10-19,21.23
2011-10-20,21.030001000000002
2011-10-21,21.17
2011-10-24,22.16
2011-10-25,21.9
2011-10-26,22.120001000000002
2011-10-27,22.790001
2011-10-28,22.77
2011-10-31,22.25
