Date,XEL
2010-03-25,21.059998999999998
2010-03-26,21.040001
2010-03-29,21.24
2010-03-30,21.219998999999998
2010-03-31,21.200001
2010-04-01,21.4
2010-04-05,21.629998999999998
2010-04-06,21.84
2010-04-07,21.629998999999998
2010-04-08,21.49
2010-04-09,21.629998999999998
2010-04-12,21.74
2010-04-13,21.5
2010-04-14,21.52
2010-04-15,21.23
2010-04-16,21.48
2010-04-19,21.469998999999998
2010-04-20,21.6
2010-04-21,21.610001
2010-04-22,21.780001000000002
2010-04-23,21.940001000000002
2010-04-26,21.83
2010-04-27,21.459999
2010-04-28,21.49
2010-04-29,21.610001
2010-04-30,21.75
2010-05-03,22.1
2010-05-04,21.74
2010-05-05,21.74
2010-05-06,21.110001
2010-05-07,20.870001000000002
2010-05-10,21.48
2010-05-11,21.57
2010-05-12,21.559998999999998
2010-05-13,21.43
2010-05-14,21.27
2010-05-17,21.459999
2010-05-18,21.299999
2010-05-19,21.27
2010-05-20,20.610001
2010-05-21,20.67
2010-05-24,20.48
2010-05-25,20.299999
2010-05-26,20.27
2010-05-27,20.530001000000002
2010-05-28,20.49
2010-06-01,20.139999
2010-06-02,20.540001
2010-06-03,20.709999
2010-06-04,20.18
2010-06-07,20.120001000000002
2010-06-08,20.379998999999998
2010-06-09,20.15
2010-06-10,20.549999
2010-06-11,20.559998999999998
2010-06-14,20.58
2010-06-15,21.059998999999998
2010-06-16,21.17
2010-06-17,21.459999
2010-06-18,21.57
2010-06-21,21.49
2010-06-22,20.860001
2010-06-23,20.67
2010-06-24,20.74
2010-06-25,20.76
2010-06-28,20.93
2010-06-29,20.65
2010-06-30,20.610001
2010-07-01,20.620001000000002
2010-07-02,20.709999
2010-07-06,20.959999
2010-07-07,21.370001000000002
2010-07-08,21.6
2010-07-09,21.67
2010-07-12,21.790001
2010-07-13,21.9
2010-07-14,21.709999
2010-07-15,21.870001000000002
2010-07-16,21.450001
2010-07-19,21.82
2010-07-20,21.98
2010-07-21,21.690001000000002
2010-07-22,22.02
2010-07-23,22.25
2010-07-26,22.459999
2010-07-27,22.75
2010-07-28,22.65
2010-07-29,22.26
2010-07-30,21.99
2010-08-02,22.34
2010-08-03,22.1
2010-08-04,21.860001
2010-08-05,22.059998999999998
2010-08-06,22.120001000000002
2010-08-09,22.27
2010-08-10,22.41
2010-08-11,22.15
2010-08-12,22.280001000000002
2010-08-13,22.42
2010-08-16,22.190001000000002
2010-08-17,22.35
2010-08-18,22.16
2010-08-19,21.75
2010-08-20,21.870001000000002
2010-08-23,21.959999
2010-08-24,22.1
2010-08-25,22.190001000000002
2010-08-26,22.18
2010-08-27,22.57
2010-08-30,22.23
2010-08-31,22.309998999999998
2010-09-01,22.799999
2010-09-02,22.690001000000002
2010-09-03,22.799999
2010-09-07,22.809998999999998
2010-09-08,22.6
2010-09-09,22.85
2010-09-10,22.74
2010-09-13,22.889999
2010-09-14,23.049999
2010-09-15,22.969998999999998
2010-09-16,22.84
2010-09-17,22.82
2010-09-20,23.139999
2010-09-21,22.84
2010-09-22,22.83
2010-09-23,22.540001
2010-09-24,22.93
2010-09-27,22.91
2010-09-28,23.02
2010-09-29,23.09
2010-09-30,22.969998999999998
2010-10-01,23.23
2010-10-04,23.18
2010-10-05,23.559998999999998
2010-10-06,23.459999
2010-10-07,23.43
2010-10-08,23.469998999999998
2010-10-11,23.41
2010-10-12,23.23
2010-10-13,23.32
2010-10-14,23.32
2010-10-15,23.559998999999998
2010-10-18,23.76
2010-10-19,23.690001000000002
2010-10-20,23.9
2010-10-21,23.76
2010-10-22,23.889999
2010-10-25,23.9
2010-10-26,24.030001000000002
2010-10-27,23.860001
2010-10-28,23.799999
2010-10-29,23.860001
2010-11-01,23.67
2010-11-02,23.91
2010-11-03,23.879998999999998
2010-11-04,24.120001000000002
2010-11-05,24.33
2010-11-08,24.25
2010-11-09,24.120001000000002
2010-11-10,24.08
2010-11-11,24.120001000000002
2010-11-12,23.889999
2010-11-15,23.77
2010-11-16,23.52
2010-11-17,23.4
2010-11-18,23.6
2010-11-19,23.559998999999998
2010-11-22,23.629998999999998
2010-11-23,23.35
2010-11-24,23.5
2010-11-26,23.450001
2010-11-29,23.440001000000002
2010-11-30,23.5
2010-12-01,23.809998999999998
2010-12-02,23.809998999999998
2010-12-03,23.870001000000002
2010-12-06,23.620001000000002
2010-12-07,23.42
2010-12-08,23.360001
2010-12-09,23.41
2010-12-10,23.42
2010-12-13,23.530001000000002
2010-12-14,23.690001000000002
2010-12-15,23.5
2010-12-16,23.690001000000002
2010-12-17,23.73
2010-12-20,23.76
2010-12-21,23.549999
2010-12-22,23.48
2010-12-23,23.469998999999998
2010-12-27,23.459999
2010-12-28,23.52
2010-12-29,23.5
2010-12-30,23.549999
2010-12-31,23.549999
2011-01-03,23.559998999999998
2011-01-04,23.66
2011-01-05,23.52
2011-01-06,23.5
2011-01-07,23.709999
2011-01-10,23.559998999999998
2011-01-11,23.48
2011-01-12,23.540001
2011-01-13,23.450001
2011-01-14,23.469998999999998
2011-01-18,23.780001000000002
2011-01-19,23.709999
2011-01-20,23.959999
2011-01-21,23.91
2011-01-24,24.07
2011-01-25,24.07
2011-01-26,23.950001
2011-01-27,24.02
2011-01-28,23.549999
2011-01-31,23.57
2011-02-01,23.879998999999998
2011-02-02,23.73
2011-02-03,23.67
2011-02-04,23.65
2011-02-07,23.85
2011-02-08,23.780001000000002
2011-02-09,23.809998999999998
2011-02-10,23.799999
2011-02-11,23.93
2011-02-14,23.709999
2011-02-15,23.76
2011-02-16,23.809998999999998
2011-02-17,23.780001000000002
2011-02-18,23.809998999999998
2011-02-22,23.620001000000002
2011-02-23,23.610001
2011-02-24,23.52
2011-02-25,23.82
2011-02-28,23.940001000000002
2011-03-01,23.459999
2011-03-02,23.639999
2011-03-03,23.93
2011-03-04,23.889999
2011-03-07,24.0
2011-03-08,24.48
2011-03-09,24.620001000000002
2011-03-10,24.190001000000002
2011-03-11,24.309998999999998
2011-03-14,23.99
2011-03-15,23.629998999999998
2011-03-16,23.370001000000002
2011-03-17,23.530001000000002
2011-03-18,23.450001
2011-03-21,23.690001000000002
2011-03-22,23.450001
2011-03-23,23.4
2011-03-24,23.469998999999998
2011-03-25,23.5
2011-03-28,23.41
2011-03-29,23.629998999999998
2011-03-30,23.93
2011-03-31,23.889999
2011-04-01,24.08
2011-04-04,24.17
2011-04-05,24.059998999999998
2011-04-06,24.200001
2011-04-07,24.01
2011-04-08,23.889999
2011-04-11,23.51
2011-04-12,23.469998999999998
2011-04-13,23.58
2011-04-14,23.74
2011-04-15,24.120001000000002
2011-04-18,23.959999
2011-04-19,23.85
2011-04-20,24.040001
2011-04-21,24.049999
2011-04-25,24.059998999999998
2011-04-26,24.139999
2011-04-27,24.24
2011-04-28,24.309998999999998
2011-04-29,24.33
2011-05-02,24.4
2011-05-03,24.440001000000002
2011-05-04,24.469998999999998
2011-05-05,24.25
2011-05-06,24.290001
2011-05-09,24.299999
2011-05-10,24.620001000000002
2011-05-11,24.469998999999998
2011-05-12,24.83
2011-05-13,24.950001
2011-05-16,25.01
2011-05-17,25.23
2011-05-18,25.18
2011-05-19,25.24
2011-05-20,25.26
2011-05-23,24.91
2011-05-24,24.83
2011-05-25,24.690001000000002
2011-05-26,24.690001000000002
2011-05-27,24.58
2011-05-31,24.74
2011-06-01,24.540001
2011-06-02,24.459999
2011-06-03,24.32
2011-06-06,24.200001
2011-06-07,24.24
2011-06-08,24.200001
2011-06-09,24.17
2011-06-10,24.030001000000002
2011-06-13,24.18
2011-06-14,24.24
2011-06-15,24.110001
2011-06-16,24.32
2011-06-17,24.559998999999998
2011-06-20,24.6
2011-06-21,24.4
2011-06-22,24.17
2011-06-23,23.91
2011-06-24,24.02
2011-06-27,24.209999
2011-06-28,24.379998999999998
2011-06-29,24.379998999999998
2011-06-30,24.299999
2011-07-01,24.66
2011-07-05,24.52
2011-07-06,24.610001
2011-07-07,24.65
2011-07-08,24.49
2011-07-11,24.18
2011-07-12,24.309998999999998
2011-07-13,24.219998999999998
2011-07-14,24.030001000000002
2011-07-15,24.030001000000002
2011-07-18,23.76
2011-07-19,23.99
2011-07-20,24.24
2011-07-21,24.65
2011-07-22,24.540001
2011-07-25,24.51
2011-07-26,24.49
2011-07-27,24.49
2011-07-28,24.25
2011-07-29,24.0
2011-08-01,24.040001
2011-08-02,23.540001
2011-08-03,23.450001
2011-08-04,22.809998999999998
2011-08-05,23.23
2011-08-08,21.950001
2011-08-09,22.299999
2011-08-10,21.82
2011-08-11,22.85
2011-08-12,22.889999
2011-08-15,23.540001
2011-08-16,23.459999
2011-08-17,23.65
2011-08-18,23.389999
2011-08-19,23.309998999999998
2011-08-22,23.459999
2011-08-23,24.059998999999998
2011-08-24,24.4
2011-08-25,24.1
2011-08-26,24.02
2011-08-29,24.370001000000002
2011-08-30,24.43
2011-08-31,24.67
2011-09-01,24.459999
2011-09-02,24.209999
2011-09-06,24.049999
2011-09-07,24.33
2011-09-08,24.24
2011-09-09,23.77
2011-09-12,23.969998999999998
2011-09-13,24.469998999999998
2011-09-14,24.719998999999998
2011-09-15,25.02
2011-09-16,25.27
2011-09-19,25.190001000000002
2011-09-20,25.25
2011-09-21,24.860001
2011-09-22,24.5
2011-09-23,24.690001000000002
2011-09-26,24.84
2011-09-27,24.83
2011-09-28,24.610001
2011-09-29,24.91
2011-09-30,24.690001000000002
2011-10-03,24.299999
2011-10-04,23.940001000000002
2011-10-05,24.139999
2011-10-06,24.66
2011-10-07,24.610001
2011-10-10,24.93
2011-10-11,24.629998999999998
2011-10-12,24.690001000000002
2011-10-13,24.690001000000002
2011-10-14,24.879998999999998
2011-10-17,24.780001000000002
2011-10-18,25.08
2011-10-19,25.17
2011-10-20,25.43
2011-10-21,25.700001
2011-10-24,25.530001000000002
2011-10-25,25.290001
2011-10-26,25.48
2011-10-27,26.200001
2011-10-28,25.91
2011-10-31,25.85
2011-11-01,25.209999
2011-11-02,25.83
2011-11-03,26.200001
2011-11-04,26.059998999999998
2011-11-07,26.190001000000002
2011-11-08,26.34
2011-11-09,25.719998999999998
2011-11-10,25.99
2011-11-11,26.309998999999998
2011-11-14,25.940001000000002
2011-11-15,26.190001000000002
2011-11-16,25.83
2011-11-17,25.6
2011-11-18,25.92
2011-11-21,25.66
2011-11-22,25.26
2011-11-23,24.940001000000002
2011-11-25,25.200001
2011-11-28,25.370001000000002
2011-11-29,25.709999
2011-11-30,26.290001
2011-12-01,26.190001000000002
2011-12-02,25.84
2011-12-05,25.99
2011-12-06,26.09
2011-12-07,26.059998999999998
2011-12-08,25.65
2011-12-09,25.98
2011-12-12,25.91
2011-12-13,25.959999
2011-12-14,25.870001000000002
2011-12-15,26.42
2011-12-16,26.41
2011-12-19,26.32
2011-12-20,27.110001
2011-12-21,27.440001000000002
2011-12-22,27.0
2011-12-23,27.200001
2011-12-27,27.620001000000002
2011-12-28,27.459999
2011-12-29,27.709999
2011-12-30,27.639999
2012-01-03,27.34
2012-01-04,27.16
2012-01-05,27.280001000000002
2012-01-06,27.200001
2012-01-09,27.219998999999998
2012-01-10,27.440001000000002
2012-01-11,27.09
2012-01-12,26.690001000000002
2012-01-13,26.75
2012-01-17,26.700001
2012-01-18,26.82
2012-01-19,26.59
2012-01-20,26.6
2012-01-23,26.6
2012-01-24,26.52
2012-01-25,27.08
2012-01-26,27.41
2012-01-27,26.98
2012-01-30,26.549999
2012-01-31,26.6
2012-02-01,26.6
2012-02-02,26.35
2012-02-03,26.52
2012-02-06,26.41
2012-02-07,26.559998999999998
2012-02-08,26.58
2012-02-09,26.57
2012-02-10,26.5
2012-02-13,26.440001000000002
2012-02-14,26.4
2012-02-15,26.219998999999998
2012-02-16,26.35
2012-02-17,26.360001
2012-02-21,26.43
2012-02-22,26.48
2012-02-23,26.48
2012-02-24,26.48
2012-02-27,26.530001000000002
2012-02-28,26.41
2012-02-29,26.49
2012-03-01,26.389999
2012-03-02,26.32
2012-03-05,26.440001000000002
2012-03-06,26.25
2012-03-07,26.35
2012-03-08,26.51
2012-03-09,26.690001000000002
2012-03-12,27.040001
2012-03-13,27.129998999999998
2012-03-14,26.620001000000002
2012-03-15,26.389999
2012-03-16,26.4
2012-03-19,26.23
2012-03-20,26.309998999999998
2012-03-21,26.27
2012-03-22,26.26
2012-03-23,26.18
2012-03-26,26.370001000000002
2012-03-27,26.469998999999998
2012-03-28,26.290001
2012-03-29,26.379998999999998
2012-03-30,26.469998999999998
2012-04-02,26.58
2012-04-03,26.76
2012-04-04,26.629998999999998
2012-04-05,26.48
2012-04-09,26.389999
2012-04-10,26.059998999999998
2012-04-11,26.0
2012-04-12,26.15
2012-04-13,26.02
2012-04-16,26.389999
2012-04-17,26.51
2012-04-18,26.370001000000002
2012-04-19,26.309998999999998
2012-04-20,26.76
2012-04-23,26.5
2012-04-24,26.709999
2012-04-25,26.93
2012-04-26,26.950001
2012-04-27,27.07
2012-04-30,27.059998999999998
2012-05-01,27.059998999999998
2012-05-02,26.91
2012-05-03,26.91
2012-05-04,26.98
2012-05-07,26.93
2012-05-08,27.290001
2012-05-09,27.18
2012-05-10,27.5
2012-05-11,27.5
2012-05-14,27.49
2012-05-15,27.17
2012-05-16,27.450001
2012-05-17,27.25
2012-05-18,27.26
2012-05-21,27.32
2012-05-22,27.799999
2012-05-23,27.700001
2012-05-24,27.780001000000002
2012-05-25,27.799999
2012-05-29,27.870001000000002
2012-05-30,27.6
2012-05-31,28.02
2012-06-01,27.959999
2012-06-04,28.120001000000002
2012-06-05,28.280001000000002
2012-06-06,28.540001
2012-06-07,28.41
2012-06-08,28.43
2012-06-11,28.57
2012-06-12,28.43
2012-06-13,28.459999
2012-06-14,28.75
2012-06-15,28.870001000000002
2012-06-18,29.02
2012-06-19,28.65
2012-06-20,28.15
2012-06-21,27.85
2012-06-22,27.870001000000002
2012-06-25,27.85
2012-06-26,27.780001000000002
2012-06-27,28.030001000000002
2012-06-28,28.059998999999998
2012-06-29,28.41
2012-07-02,28.73
2012-07-03,28.719998999999998
2012-07-05,28.639999
2012-07-06,28.59
2012-07-09,28.65
2012-07-10,28.639999
2012-07-11,28.799999
2012-07-12,28.76
2012-07-13,28.889999
2012-07-16,28.879998999999998
2012-07-17,29.040001
2012-07-18,29.16
2012-07-19,29.030001000000002
2012-07-20,29.200001
2012-07-23,28.92
2012-07-24,28.719998999999998
2012-07-25,28.68
2012-07-26,29.129998999999998
2012-07-27,29.450001
2012-07-30,29.58
2012-07-31,29.299999
2012-08-01,29.24
2012-08-02,28.950001
2012-08-03,29.32
2012-08-06,29.280001000000002
2012-08-07,28.950001
2012-08-08,28.870001000000002
2012-08-09,28.73
2012-08-10,28.860001
2012-08-13,28.75
2012-08-14,28.77
2012-08-15,28.620001000000002
2012-08-16,28.57
2012-08-17,28.49
2012-08-20,28.48
2012-08-21,28.27
2012-08-22,28.18
2012-08-23,27.65
2012-08-24,27.93
2012-08-27,27.969998999999998
2012-08-28,27.950001
2012-08-29,27.950001
2012-08-30,27.84
2012-08-31,27.889999
2012-09-04,28.08
2012-09-05,28.030001000000002
2012-09-06,28.34
2012-09-07,28.1
2012-09-10,28.110001
2012-09-11,28.01
2012-09-12,27.93
2012-09-13,28.33
2012-09-14,28.139999
2012-09-17,27.85
2012-09-18,27.450001
2012-09-19,27.42
2012-09-20,27.43
2012-09-21,27.32
2012-09-24,27.59
2012-09-25,27.65
2012-09-26,27.75
2012-09-27,27.450001
2012-09-28,27.709999
2012-10-01,27.469998999999998
2012-10-02,27.65
2012-10-03,27.83
2012-10-04,27.969998999999998
2012-10-05,27.940001000000002
2012-10-08,27.950001
2012-10-09,27.84
2012-10-10,27.709999
2012-10-11,27.719998999999998
2012-10-12,27.620001000000002
2012-10-15,27.74
2012-10-16,27.83
2012-10-17,28.209999
2012-10-18,28.27
2012-10-19,28.040001
2012-10-22,28.0
2012-10-23,27.889999
2012-10-24,27.65
2012-10-25,28.030001000000002
2012-10-26,27.99
2012-10-31,28.25
2012-11-01,28.129998999999998
2012-11-02,27.9
2012-11-05,27.5
2012-11-06,27.49
2012-11-07,26.959999
2012-11-08,26.780001000000002
2012-11-09,26.5
2012-11-12,26.110001
2012-11-13,26.25
2012-11-14,26.360001
2012-11-15,26.030001000000002
2012-11-16,26.27
2012-11-19,26.139999
2012-11-20,26.110001
2012-11-21,26.129998999999998
2012-11-23,26.02
2012-11-26,26.309998999999998
2012-11-27,26.450001
2012-11-28,26.530001000000002
2012-11-29,26.719998999999998
2012-11-30,27.049999
2012-12-03,26.940001000000002
2012-12-04,26.74
2012-12-05,27.24
2012-12-06,27.16
2012-12-07,27.120001000000002
2012-12-10,27.23
2012-12-11,27.280001000000002
2012-12-12,27.209999
2012-12-13,27.17
2012-12-14,26.940001000000002
2012-12-17,27.34
2012-12-18,27.620001000000002
2012-12-19,27.370001000000002
2012-12-20,27.450001
2012-12-21,27.209999
2012-12-24,26.91
2012-12-26,26.57
2012-12-27,26.559998999999998
2012-12-28,26.25
2012-12-31,26.709999
2013-01-02,27.379998999999998
2013-01-03,27.299999
2013-01-04,27.4
2013-01-07,27.110001
2013-01-08,27.16
2013-01-09,27.200001
2013-01-10,27.200001
2013-01-11,27.17
2013-01-14,27.08
2013-01-15,27.049999
2013-01-16,26.91
2013-01-17,26.969998999999998
2013-01-18,27.01
2013-01-22,27.41
2013-01-23,27.309998999999998
2013-01-24,27.42
2013-01-25,27.549999
2013-01-28,27.4
2013-01-29,27.59
2013-01-30,27.469998999999998
2013-01-31,27.780001000000002
2013-02-01,28.01
2013-02-04,27.74
2013-02-05,27.780001000000002
2013-02-06,27.83
2013-02-07,27.76
2013-02-08,27.84
2013-02-11,27.940001000000002
2013-02-12,28.0
2013-02-13,27.92
2013-02-14,27.889999
2013-02-15,28.110001
2013-02-19,28.299999
2013-02-20,28.200001
2013-02-21,28.049999
2013-02-22,28.23
2013-02-25,28.040001
2013-02-26,28.360001
2013-02-27,28.549999
2013-02-28,28.700001
2013-03-01,28.709999
2013-03-04,29.1
2013-03-05,29.23
2013-03-06,29.1
2013-03-07,28.959999
2013-03-08,28.969998999999998
2013-03-11,29.0
2013-03-12,28.959999
2013-03-13,29.040001
2013-03-14,29.02
2013-03-15,29.139999
2013-03-18,28.9
2013-03-19,28.549999
2013-03-20,28.75
2013-03-21,28.6
2013-03-22,28.67
2013-03-25,28.639999
2013-03-26,28.98
2013-03-27,29.280001000000002
2013-03-28,29.700001
2013-04-01,29.58
2013-04-02,29.65
2013-04-03,29.83
2013-04-04,30.139999
2013-04-05,30.18
2013-04-08,30.4
2013-04-09,30.280001000000002
2013-04-10,30.559998999999998
2013-04-11,30.620001000000002
2013-04-12,30.92
2013-04-15,30.25
2013-04-16,30.5
2013-04-17,30.33
2013-04-18,30.48
2013-04-19,31.08
2013-04-22,30.98
2013-04-23,30.93
2013-04-24,31.190001000000002
2013-04-25,31.32
2013-04-26,31.219998999999998
2013-04-29,31.58
2013-04-30,31.790001
2013-05-01,31.440001000000002
2013-05-02,31.35
2013-05-03,31.190001000000002
2013-05-06,30.68
2013-05-07,31.17
2013-05-08,30.85
2013-05-09,30.23
2013-05-10,30.25
2013-05-13,30.030001000000002
2013-05-14,30.030001000000002
2013-05-15,30.33
2013-05-16,30.139999
2013-05-17,30.42
2013-05-20,30.25
2013-05-21,30.27
2013-05-22,29.950001
2013-05-23,29.809998999999998
2013-05-24,29.57
2013-05-28,29.370001000000002
2013-05-29,28.65
2013-05-30,28.879998999999998
2013-05-31,28.719998999999998
2013-06-03,28.870001000000002
2013-06-04,28.860001
2013-06-05,28.48
2013-06-06,28.91
2013-06-07,29.15
2013-06-10,29.139999
2013-06-11,28.98
2013-06-12,28.77
2013-06-13,29.280001000000002
2013-06-14,29.42
2013-06-17,29.48
2013-06-18,29.360001
2013-06-19,28.549999
2013-06-20,27.709999
2013-06-21,28.01
2013-06-24,28.02
2013-06-25,28.379998999999998
2013-06-26,28.66
2013-06-27,28.700001
2013-06-28,28.34
2013-07-01,28.059998999999998
2013-07-02,28.129998999999998
2013-07-03,28.26
2013-07-05,28.1
2013-07-08,28.559998999999998
2013-07-09,28.85
2013-07-10,28.940001000000002
2013-07-11,29.27
2013-07-12,29.309998999999998
2013-07-15,29.860001
2013-07-16,29.790001
2013-07-17,29.73
2013-07-18,29.99
2013-07-19,30.09
2013-07-22,30.059998999999998
2013-07-23,30.120001000000002
2013-07-24,29.68
2013-07-25,29.799999
2013-07-26,29.75
2013-07-29,29.870001000000002
2013-07-30,30.18
2013-07-31,29.950001
2013-08-01,30.34
2013-08-02,30.360001
2013-08-05,30.07
2013-08-06,29.82
2013-08-07,29.75
2013-08-08,30.0
2013-08-09,29.450001
2013-08-12,29.24
2013-08-13,29.02
2013-08-14,28.799999
2013-08-15,28.299999
2013-08-16,27.950001
2013-08-19,27.700001
2013-08-20,27.82
2013-08-21,27.440001000000002
2013-08-22,27.700001
2013-08-23,27.92
2013-08-26,27.709999
2013-08-27,27.709999
2013-08-28,27.879998999999998
2013-08-29,27.799999
2013-08-30,27.92
2013-09-03,27.49
2013-09-04,27.34
2013-09-05,27.27
2013-09-06,27.370001000000002
2013-09-09,27.459999
2013-09-10,27.719998999999998
2013-09-11,27.639999
2013-09-12,27.559998999999998
2013-09-13,27.639999
2013-09-16,27.4
2013-09-17,27.1
2013-09-18,27.940001000000002
2013-09-19,27.83
2013-09-20,27.75
2013-09-23,28.200001
2013-09-24,28.139999
2013-09-25,27.860001
2013-09-26,27.879998999999998
2013-09-27,27.690001000000002
2013-09-30,27.610001
2013-10-01,27.790001
2013-10-02,27.76
2013-10-03,27.26
2013-10-04,27.299999
2013-10-07,27.17
2013-10-08,27.58
2013-10-09,27.77
2013-10-10,28.15
2013-10-11,28.27
2013-10-14,28.040001
2013-10-15,27.690001000000002
2013-10-16,28.01
2013-10-17,28.49
2013-10-18,28.6
2013-10-21,28.57
2013-10-22,29.07
2013-10-23,29.07
2013-10-24,28.879998999999998
2013-10-25,29.1
2013-10-28,29.08
2013-10-29,29.139999
2013-10-30,28.9
2013-10-31,28.860001
2013-11-01,28.92
2013-11-04,28.98
2013-11-05,28.719998999999998
2013-11-06,28.950001
2013-11-07,28.629998999999998
2013-11-08,28.52
2013-11-11,28.6
2013-11-12,28.370001000000002
2013-11-13,28.51
2013-11-14,28.59
2013-11-15,28.6
2013-11-18,28.620001000000002
2013-11-19,28.49
2013-11-20,28.1
2013-11-21,28.200001
2013-11-22,28.35
2013-11-25,28.209999
2013-11-26,28.1
2013-11-27,28.049999
2013-11-29,28.02
2013-12-02,27.92
2013-12-03,27.879998999999998
2013-12-04,27.98
2013-12-05,28.049999
2013-12-06,28.450001
2013-12-09,28.18
2013-12-10,27.9
2013-12-11,27.6
2013-12-12,27.780001000000002
2013-12-13,27.74
2013-12-16,27.99
2013-12-17,27.870001000000002
2013-12-18,28.379998999999998
2013-12-19,28.15
2013-12-20,28.209999
2013-12-23,28.139999
2013-12-24,27.98
2013-12-26,27.83
2013-12-27,27.860001
2013-12-30,27.92
2013-12-31,27.940001000000002
2014-01-02,27.51
2014-01-03,27.5
2014-01-06,27.35
2014-01-07,27.82
2014-01-08,27.709999
2014-01-09,27.82
2014-01-10,28.25
2014-01-13,28.040001
2014-01-14,28.120001000000002
2014-01-15,28.02
2014-01-16,28.200001
2014-01-17,28.200001
2014-01-21,28.450001
2014-01-22,28.549999
2014-01-23,28.48
2014-01-24,28.059998999999998
2014-01-27,28.18
2014-01-28,28.200001
2014-01-29,28.16
2014-01-30,28.73
2014-01-31,28.91
2014-02-03,28.610001
2014-02-04,28.42
2014-02-05,28.27
2014-02-06,28.459999
2014-02-07,28.629998999999998
2014-02-10,28.75
2014-02-11,29.01
2014-02-12,29.120001000000002
2014-02-13,29.43
2014-02-14,29.65
2014-02-18,29.690001000000002
2014-02-19,29.540001
2014-02-20,29.83
2014-02-21,30.049999
2014-02-24,29.98
2014-02-25,30.0
2014-02-26,29.91
2014-02-27,29.93
2014-02-28,30.290001
2014-03-03,30.01
2014-03-04,30.27
2014-03-05,30.030001000000002
2014-03-06,29.870001000000002
2014-03-07,29.889999
2014-03-10,29.75
2014-03-11,29.59
2014-03-12,29.92
2014-03-13,30.379998999999998
2014-03-14,30.52
2014-03-17,30.73
2014-03-18,30.389999
2014-03-19,29.85
2014-03-20,29.68
2014-03-21,29.690001000000002
2014-03-24,29.73
2014-03-25,30.02
2014-03-26,29.84
2014-03-27,30.08
2014-03-28,30.08
2014-03-31,30.360001
2014-04-01,30.27
2014-04-02,30.219998999999998
2014-04-03,30.280001000000002
2014-04-04,30.66
2014-04-07,30.530001000000002
2014-04-08,30.9
2014-04-09,30.709999
2014-04-10,30.57
2014-04-11,30.59
2014-04-14,30.82
2014-04-15,31.43
2014-04-16,31.620001000000002
2014-04-17,31.33
2014-04-21,31.299999
2014-04-22,31.32
2014-04-23,31.32
2014-04-24,31.5
2014-04-25,31.950001
2014-04-28,32.0
2014-04-29,31.809998999999998
2014-04-30,31.870001000000002
2014-05-01,31.92
2014-05-02,31.190001000000002
2014-05-05,31.24
2014-05-06,31.18
2014-05-07,31.639999
2014-05-08,31.190001000000002
2014-05-09,30.75
2014-05-12,30.469998999999998
2014-05-13,30.57
2014-05-14,30.85
2014-05-15,30.58
2014-05-16,30.5
2014-05-19,30.059998999999998
2014-05-20,30.09
2014-05-21,30.040001
2014-05-22,30.299999
2014-05-23,30.24
2014-05-27,30.370001000000002
2014-05-28,30.5
2014-05-29,30.57
2014-05-30,30.76
2014-06-02,30.67
2014-06-03,30.68
2014-06-04,30.74
2014-06-05,30.99
2014-06-06,31.17
2014-06-09,31.0
2014-06-10,30.75
2014-06-11,30.43
2014-06-12,30.65
2014-06-13,30.690001000000002
2014-06-16,30.91
2014-06-17,30.629998999999998
2014-06-18,31.440001000000002
2014-06-19,31.66
2014-06-20,31.59
2014-06-23,31.440001000000002
2014-06-24,31.459999
2014-06-25,31.610001
2014-06-26,31.73
2014-06-27,31.870001000000002
2014-06-30,32.23
2014-07-01,32.040001000000004
2014-07-02,31.51
2014-07-03,31.530001000000002
2014-07-07,31.65
2014-07-08,31.610001
2014-07-09,31.639999
2014-07-10,31.799999
2014-07-11,31.59
2014-07-14,31.34
2014-07-15,31.540001
2014-07-16,31.709999
2014-07-17,31.51
2014-07-18,31.809998999999998
2014-07-21,31.690001000000002
2014-07-22,31.700001
2014-07-23,31.540001
2014-07-24,31.74
2014-07-25,31.530001000000002
2014-07-28,32.07
2014-07-29,31.709999
2014-07-30,31.120001000000002
2014-07-31,30.799999
2014-08-01,30.98
2014-08-04,30.73
2014-08-05,30.23
2014-08-06,29.639999
2014-08-07,29.98
2014-08-08,30.559998999999998
2014-08-11,30.450001
2014-08-12,30.5
2014-08-13,30.66
2014-08-14,30.889999
2014-08-15,31.02
2014-08-18,30.889999
2014-08-19,31.360001
2014-08-20,31.370001000000002
2014-08-21,31.42
2014-08-22,31.389999
2014-08-25,31.57
2014-08-26,31.25
2014-08-27,31.620001000000002
2014-08-28,31.84
2014-08-29,32.049999
2014-09-02,31.690001000000002
2014-09-03,31.93
2014-09-04,31.860001
2014-09-05,32.48
2014-09-08,32.18
2014-09-09,31.719998999999998
2014-09-10,31.57
2014-09-11,31.889999
2014-09-12,31.27
2014-09-15,31.33
2014-09-16,31.379998999999998
2014-09-17,31.25
2014-09-18,30.959999
2014-09-19,31.190001000000002
2014-09-22,30.9
2014-09-23,30.84
2014-09-24,30.76
2014-09-25,30.459999
2014-09-26,30.389999
2014-09-29,30.299999
2014-09-30,30.4
2014-10-01,30.469998999999998
2014-10-02,30.379998999999998
2014-10-03,30.610001
2014-10-06,30.610001
2014-10-07,30.83
2014-10-08,31.639999
2014-10-09,31.27
2014-10-10,31.58
2014-10-13,31.76
