Date,WU
2011-04-05,20.68
2011-04-06,20.99
2011-04-07,20.969998999999998
2011-04-08,20.76
2011-04-11,20.83
2011-04-12,20.68
2011-04-13,20.9
2011-04-14,20.950001
2011-04-15,21.049999
2011-04-18,21.01
2011-04-19,21.17
2011-04-20,21.299999
2011-04-21,21.360001
2011-04-25,21.33
2011-04-26,21.530001000000002
2011-04-27,21.299999
2011-04-28,21.450001
2011-04-29,21.25
2011-05-02,21.24
2011-05-03,20.950001
2011-05-04,20.74
2011-05-05,20.639999
2011-05-06,20.719998999999998
2011-05-09,20.84
2011-05-10,21.030001000000002
2011-05-11,20.870001000000002
