Date,GILD
1996-07-19,0.632813
1996-07-22,0.601563
1996-07-23,0.570313
1996-07-24,0.580078
1996-07-25,0.6132810000000001
1996-07-26,0.6289060000000001
1996-07-29,0.585938
1996-07-30,0.585938
1996-07-31,0.59375
1996-08-01,0.560547
1996-08-02,0.578125
1996-08-05,0.5625
1996-08-06,0.5429689999999999
1996-08-07,0.5507810000000001
1996-08-08,0.5976560000000001
1996-08-09,0.65625
1996-08-12,0.640625
1996-08-13,0.609375
1996-08-14,0.6367189999999999
1996-08-15,0.6679689999999999
1996-08-16,0.671875
1996-08-19,0.6308590000000001
1996-08-20,0.640625
1996-08-21,0.632813
1996-08-22,0.65625
1996-08-23,0.71875
1996-08-26,0.78125
1996-08-27,0.7910159999999999
1996-08-28,0.789063
1996-08-29,0.78125
1996-08-30,0.757813
1996-09-03,0.789063
1996-09-04,0.807617
1996-09-05,0.7773439999999999
1996-09-06,0.859375
1996-09-09,0.851563
1996-09-10,0.851563
1996-09-11,0.859375
1996-09-12,0.875
1996-09-13,0.929688
1996-09-16,0.898438
1996-09-17,0.789063
1996-09-18,0.7929689999999999
1996-09-19,0.8125
1996-09-20,0.8125
1996-09-23,0.84375
1996-09-24,0.859375
1996-09-25,0.871094
1996-09-26,0.882813
1996-09-27,0.851563
1996-09-30,0.882813
1996-10-01,0.867188
1996-10-02,0.839844
1996-10-03,0.820313
1996-10-04,0.839844
1996-10-07,0.820313
1996-10-08,0.820313
1996-10-09,0.820313
1996-10-10,0.8125
1996-10-11,0.835938
1996-10-14,0.8125
1996-10-15,0.804688
1996-10-16,0.7773439999999999
1996-10-17,0.7773439999999999
1996-10-18,0.773438
1996-10-21,0.78125
1996-10-22,0.7773439999999999
1996-10-23,0.7773439999999999
1996-10-24,0.78125
1996-10-25,0.75
1996-10-28,0.703125
1996-10-29,0.671875
1996-10-30,0.742188
1996-10-31,0.7304689999999999
1996-11-01,0.7148439999999999
1996-11-04,0.671875
1996-11-05,0.6875
1996-11-06,0.765625
1996-11-07,0.773438
1996-11-08,0.757813
1996-11-11,0.7695310000000001
1996-11-12,0.7148439999999999
1996-11-13,0.765625
1996-11-14,0.734375
1996-11-15,0.726563
1996-11-18,0.71875
1996-11-19,0.726563
1996-11-20,0.710938
1996-11-21,0.710938
1996-11-22,0.7148439999999999
1996-11-25,0.7695310000000001
1996-11-26,0.78125
1996-11-27,0.7929689999999999
1996-11-29,0.8027340000000001
1996-12-02,0.78125
1996-12-03,0.835938
1996-12-04,0.851563
1996-12-05,0.898438
1996-12-06,0.859375
1996-12-09,0.875
1996-12-10,0.859375
1996-12-11,0.828125
1996-12-12,0.804688
1996-12-13,0.773438
1996-12-16,0.8007810000000001
1996-12-17,0.804688
1996-12-18,0.828125
1996-12-19,0.839844
1996-12-20,0.8085939999999999
1996-12-23,0.8007810000000001
1996-12-24,0.796875
1996-12-26,0.804688
1996-12-27,0.8007810000000001
1996-12-30,0.789063
1996-12-31,0.78125
1997-01-02,0.765625
1997-01-03,0.7851560000000001
1997-01-06,0.773438
1997-01-07,0.84375
1997-01-08,0.832031
1997-01-09,0.839844
1997-01-10,0.871094
1997-01-13,0.859375
1997-01-14,0.875
1997-01-15,0.882813
1997-01-16,0.933594
1997-01-17,0.953125
1997-01-20,0.96875
1997-01-21,0.976563
1997-01-22,0.953125
1997-01-23,0.898438
1997-01-24,0.9375
1997-01-27,0.917969
1997-01-28,0.984375
1997-01-29,0.992188
1997-01-30,0.996094
1997-01-31,1.019531
1997-02-03,1.0234379999999998
1997-02-04,1.03125
1997-02-05,1.03125
1997-02-06,1.0625
1997-02-07,1.058594
1997-02-10,1.058594
1997-02-11,1.0703129999999998
1997-02-12,1.019531
1997-02-13,1.003906
1997-02-14,1.011719
1997-02-18,0.988281
1997-02-19,0.992188
1997-02-20,0.96875
1997-02-21,0.96875
1997-02-24,0.945313
1997-02-25,0.941406
1997-02-26,1.0
1997-02-27,0.945313
1997-02-28,0.953125
1997-03-03,0.9433590000000001
1997-03-04,0.890625
1997-03-05,0.917969
1997-03-06,0.90625
1997-03-07,0.9375
1997-03-10,0.929688
1997-03-11,0.941406
1997-03-12,0.917969
1997-03-13,0.875
1997-03-14,0.917969
1997-03-17,0.894531
1997-03-18,0.882813
1997-03-19,0.8125
1997-03-20,0.8125
1997-03-21,0.78125
1997-03-24,0.7929689999999999
1997-03-25,0.7851560000000001
1997-03-26,0.7851560000000001
1997-03-27,0.7773439999999999
1997-03-31,0.7148439999999999
1997-04-01,0.71875
1997-04-02,0.71875
1997-04-03,0.742188
1997-04-04,0.8085939999999999
1997-04-07,0.832031
1997-04-08,0.859375
1997-04-09,0.832031
1997-04-10,0.839844
1997-04-11,0.8007810000000001
1997-04-14,0.820313
1997-04-15,0.824219
1997-04-16,0.7441409999999999
1997-04-17,0.726563
1997-04-18,0.742188
1997-04-21,0.6757810000000001
1997-04-22,0.7070310000000001
1997-04-23,0.710938
1997-04-24,0.695801
1997-04-25,0.6914060000000001
1997-04-28,0.679688
1997-04-29,0.689453
1997-04-30,0.6914060000000001
1997-05-01,0.734375
1997-05-02,0.7851560000000001
1997-05-05,0.855469
1997-05-06,0.875
1997-05-07,0.804688
1997-05-08,0.789063
1997-05-09,0.7460939999999999
1997-05-12,0.742188
1997-05-13,0.773438
1997-05-14,0.773438
1997-05-15,0.7539060000000001
1997-05-16,0.765625
1997-05-19,0.7929689999999999
1997-05-20,0.7851560000000001
1997-05-21,0.796875
1997-05-22,0.8007810000000001
1997-05-23,0.828125
1997-05-27,0.824219
1997-05-28,0.820313
1997-05-29,0.839844
1997-05-30,0.847656
1997-06-02,0.867188
1997-06-03,0.882813
1997-06-04,0.882813
1997-06-05,0.898438
1997-06-06,0.898438
1997-06-09,0.898438
1997-06-10,0.898438
1997-06-11,0.894531
1997-06-12,0.921875
1997-06-13,0.933594
1997-06-16,0.929688
1997-06-17,0.941406
1997-06-18,0.9277340000000001
1997-06-19,0.957031
1997-06-20,1.003906
1997-06-23,0.980469
1997-06-24,0.984375
1997-06-25,0.925781
1997-06-26,0.871094
1997-06-27,0.875
1997-06-30,0.863281
1997-07-01,0.847656
1997-07-02,0.84375
1997-07-03,0.835938
1997-07-07,0.796875
1997-07-08,0.789063
1997-07-09,0.773438
1997-07-10,0.8007810000000001
1997-07-11,0.757813
1997-07-14,0.7695310000000001
1997-07-15,0.8164060000000001
1997-07-16,0.8164060000000001
1997-07-17,0.8125
1997-07-18,0.804688
1997-07-21,0.867188
1997-07-22,0.847656
1997-07-23,0.839844
1997-07-24,0.8613280000000001
1997-07-25,0.890625
1997-07-28,0.878906
1997-07-29,0.894531
1997-07-30,0.890625
1997-07-31,0.882813
1997-08-01,0.890625
1997-08-04,0.890625
1997-08-05,0.914063
1997-08-06,0.902344
1997-08-07,0.886719
1997-08-08,0.875
1997-08-11,0.875
1997-08-12,0.8720700000000001
1997-08-13,0.867188
1997-08-14,0.8730469999999999
1997-08-15,0.882813
1997-08-18,0.875
1997-08-19,0.902344
1997-08-20,0.945313
1997-08-21,0.941406
1997-08-22,0.921875
1997-08-25,0.9941409999999999
1997-08-26,1.0
1997-08-27,1.0
1997-08-28,0.992188
1997-08-29,1.011719
1997-09-02,1.046875
1997-09-03,1.066406
1997-09-04,1.1171879999999998
1997-09-05,1.138672
1997-09-08,1.191406
1997-09-09,1.214844
1997-09-10,1.1640629999999998
1997-09-11,1.136719
1997-09-12,1.214844
1997-09-15,1.222656
1997-09-16,1.234375
1997-09-17,1.416016
1997-09-18,1.3984379999999998
1997-09-19,1.40625
1997-09-22,1.4375
1997-09-23,1.3828129999999998
1997-09-24,1.389648
1997-09-25,1.441406
1997-09-26,1.40625
1997-09-29,1.40625
1997-09-30,1.386719
1997-10-01,1.373047
1997-10-02,1.316406
1997-10-03,1.386719
1997-10-06,1.402344
1997-10-07,1.388672
1997-10-08,1.390625
1997-10-09,1.394531
1997-10-10,1.345703
1997-10-13,1.339844
1997-10-14,1.339844
1997-10-15,1.3125
1997-10-16,1.2265629999999998
1997-10-17,1.191406
1997-10-20,1.2109379999999998
1997-10-21,1.261719
1997-10-22,1.265625
1997-10-23,1.25
1997-10-24,1.2734379999999998
1997-10-27,1.160156
1997-10-28,1.0859379999999998
1997-10-29,1.089844
1997-10-30,1.0234379999999998
1997-10-31,1.066406
1997-11-03,1.105469
1997-11-04,1.121094
1997-11-05,1.144531
1997-11-06,1.203125
1997-11-07,1.175781
1997-11-10,1.15625
1997-11-11,1.160156
1997-11-12,1.140625
1997-11-13,1.0546879999999998
1997-11-14,1.111328
1997-11-17,1.160156
1997-11-18,1.123047
1997-11-19,1.09375
1997-11-20,1.09375
1997-11-21,1.113281
1997-11-24,1.066406
1997-11-25,1.050781
1997-11-26,1.068359
1997-11-28,1.078125
1997-12-01,1.076172
1997-12-02,1.0546879999999998
1997-12-03,1.0546879999999998
1997-12-04,1.089844
1997-12-05,1.1015629999999998
1997-12-08,1.152344
1997-12-09,1.1328129999999998
1997-12-10,1.121094
1997-12-11,1.078125
1997-12-12,1.052734
1997-12-15,1.056641
1997-12-16,1.15625
1997-12-17,1.167969
1997-12-18,1.109375
1997-12-19,1.097656
1997-12-22,1.109375
1997-12-23,1.09375
1997-12-24,1.107422
1997-12-26,1.1171879999999998
1997-12-29,1.15625
1997-12-30,1.152344
1997-12-31,1.1953129999999998
1998-01-02,1.191406
1998-01-05,1.21875
1998-01-06,1.222656
1998-01-07,1.214844
1998-01-08,1.234375
1998-01-09,1.199219
1998-01-12,1.15625
1998-01-13,1.203125
1998-01-14,1.1796879999999998
1998-01-15,1.199219
1998-01-16,1.222656
1998-01-20,1.248047
1998-01-21,1.1875
1998-01-22,1.1953129999999998
1998-01-23,1.201172
1998-01-26,1.197266
1998-01-27,1.224609
1998-01-28,1.308594
1998-01-29,1.3125
1998-01-30,1.265625
1998-02-02,1.2109379999999998
1998-02-03,1.234375
1998-02-04,1.234375
1998-02-05,1.152344
1998-02-06,1.238281
1998-02-09,1.1875
1998-02-10,1.160156
1998-02-11,1.1640629999999998
1998-02-12,1.167969
1998-02-13,1.15625
1998-02-17,1.129883
1998-02-18,1.123047
1998-02-19,1.113281
1998-02-20,1.154297
1998-02-23,1.166016
1998-02-24,1.126953
1998-02-25,1.15625
1998-02-26,1.128906
1998-02-27,1.119141
1998-03-02,1.125
1998-03-03,1.128906
1998-03-04,1.125
1998-03-05,1.128906
1998-03-06,1.175781
1998-03-09,1.181641
1998-03-10,1.183594
1998-03-11,1.199219
1998-03-12,1.228516
1998-03-13,1.208984
1998-03-16,1.199219
1998-03-17,1.25
1998-03-18,1.238281
1998-03-19,1.246094
1998-03-20,1.238281
1998-03-23,1.236328
1998-03-24,1.238281
1998-03-25,1.234375
1998-03-26,1.2421879999999998
1998-03-27,1.236328
1998-03-30,1.214844
1998-03-31,1.125
1998-04-01,1.0703129999999998
1998-04-02,1.119141
1998-04-03,1.128906
1998-04-06,1.3515629999999998
1998-04-07,1.34375
1998-04-08,1.332031
1998-04-09,1.3046879999999998
1998-04-13,1.3125
1998-04-14,1.339844
1998-04-15,1.324219
1998-04-16,1.3125
1998-04-17,1.300781
1998-04-20,1.318359
1998-04-21,1.292969
1998-04-22,1.296875
1998-04-23,1.285156
1998-04-24,1.230469
1998-04-27,1.183594
1998-04-28,1.1953129999999998
1998-04-29,1.207031
1998-04-30,1.1875
1998-05-01,1.1875
1998-05-04,1.207031
1998-05-05,1.1875
1998-05-06,1.167969
1998-05-07,1.171875
1998-05-08,1.175781
1998-05-11,1.119141
1998-05-12,1.125
1998-05-13,1.128906
1998-05-14,1.109375
1998-05-15,1.1640629999999998
1998-05-18,1.125
1998-05-19,1.138672
1998-05-20,1.123047
1998-05-21,1.125
1998-05-22,1.095703
1998-05-26,1.066406
1998-05-27,1.050781
1998-05-28,1.0859379999999998
1998-05-29,1.011719
1998-06-01,1.015625
1998-06-02,1.042969
1998-06-03,1.027344
1998-06-04,1.042969
1998-06-05,1.042969
1998-06-08,1.058594
1998-06-09,1.050781
1998-06-10,1.019531
1998-06-11,1.0
1998-06-12,0.988281
1998-06-15,1.003906
1998-06-16,1.082031
1998-06-17,1.035156
1998-06-18,1.0703129999999998
1998-06-19,1.068359
1998-06-22,1.080078
1998-06-23,1.078125
1998-06-24,1.078125
1998-06-25,1.0546879999999998
1998-06-26,1.082031
1998-06-29,1.097656
1998-06-30,1.001953
1998-07-01,0.949219
1998-07-02,0.7929689999999999
1998-07-06,0.783203
1998-07-07,0.751953
1998-07-08,0.796875
1998-07-09,0.773438
1998-07-10,0.751953
1998-07-13,0.734375
1998-07-14,0.742188
1998-07-15,0.7539060000000001
1998-07-16,0.742188
1998-07-17,0.726563
1998-07-20,0.7441409999999999
1998-07-21,0.7148439999999999
1998-07-22,0.7148439999999999
1998-07-23,0.71875
1998-07-24,0.71875
1998-07-27,0.703125
1998-07-28,0.6757810000000001
1998-07-29,0.6875
1998-07-30,0.726563
1998-07-31,0.734375
1998-08-03,0.7402340000000001
1998-08-04,0.703125
1998-08-05,0.71875
1998-08-06,0.7402340000000001
1998-08-07,0.7617189999999999
1998-08-10,0.773438
1998-08-11,0.7304689999999999
1998-08-12,0.75
1998-08-13,0.7460939999999999
1998-08-14,0.726563
1998-08-17,0.723633
1998-08-18,0.710938
1998-08-19,0.7148439999999999
1998-08-20,0.689453
1998-08-21,0.703125
1998-08-24,0.6757810000000001
1998-08-25,0.6523439999999999
1998-08-26,0.640625
1998-08-27,0.609375
1998-08-28,0.585938
1998-08-31,0.570313
1998-09-01,0.625
1998-09-02,0.625
1998-09-03,0.570313
1998-09-04,0.5898439999999999
1998-09-08,0.648438
1998-09-09,0.6523439999999999
1998-09-10,0.632813
1998-09-11,0.7304689999999999
1998-09-14,0.7539060000000001
1998-09-15,0.789063
1998-09-16,0.773438
1998-09-17,0.773438
1998-09-18,0.757813
1998-09-21,0.779297
1998-09-22,0.824219
1998-09-23,0.8730469999999999
1998-09-24,0.796875
1998-09-25,0.8007810000000001
1998-09-28,0.767578
1998-09-29,0.71875
1998-09-30,0.6757810000000001
1998-10-01,0.642578
1998-10-02,0.642578
1998-10-05,0.6289060000000001
1998-10-06,0.6464840000000001
1998-10-07,0.6210939999999999
1998-10-08,0.585938
1998-10-09,0.640625
1998-10-12,0.65625
1998-10-13,0.6445310000000001
1998-10-14,0.685547
1998-10-15,0.774414
1998-10-16,0.7773439999999999
1998-10-19,0.8164060000000001
1998-10-20,0.894531
1998-10-21,0.851563
1998-10-22,0.898438
1998-10-23,0.890625
1998-10-26,0.933594
1998-10-27,0.851563
1998-10-28,0.820313
1998-10-29,0.875
1998-10-30,0.886719
1998-11-02,1.003906
1998-11-03,0.996094
1998-11-04,0.980469
1998-11-05,0.96875
1998-11-06,0.988281
1998-11-09,0.963867
1998-11-10,0.929688
1998-11-11,0.9238280000000001
1998-11-12,0.902344
1998-11-13,0.898438
1998-11-16,0.929688
1998-11-17,0.9199219999999999
1998-11-18,0.960938
1998-11-19,0.9980469999999999
1998-11-20,0.9863280000000001
1998-11-23,0.9980469999999999
1998-11-24,0.984375
1998-11-25,0.9980469999999999
1998-11-27,0.996094
1998-11-30,0.972656
1998-12-01,0.996094
1998-12-02,1.048828
1998-12-03,1.019531
1998-12-04,1.005859
1998-12-07,1.005859
1998-12-08,1.003906
1998-12-09,1.042969
1998-12-10,1.0234379999999998
1998-12-11,1.029297
1998-12-14,1.0
1998-12-15,0.9941409999999999
1998-12-16,1.144531
1998-12-17,1.105469
1998-12-18,1.1015629999999998
1998-12-21,1.128906
1998-12-22,1.121094
1998-12-23,1.1484379999999998
1998-12-24,1.1640629999999998
1998-12-28,1.208984
1998-12-29,1.230469
1998-12-30,1.207031
1998-12-31,1.283203
1999-01-04,1.2421879999999998
1999-01-05,1.21875
1999-01-06,1.2158200000000001
1999-01-07,1.2109379999999998
1999-01-08,1.292969
1999-01-11,1.25
1999-01-12,1.253906
1999-01-13,1.203125
1999-01-14,1.205078
1999-01-15,1.296875
1999-01-19,1.279297
1999-01-20,1.246094
1999-01-21,1.1796879999999998
1999-01-22,1.171875
1999-01-25,1.1171879999999998
1999-01-26,1.2890629999999998
1999-01-27,1.238281
1999-01-28,1.308594
1999-01-29,1.34375
1999-02-01,1.363281
1999-02-02,1.375
1999-02-03,1.359375
1999-02-04,1.355469
1999-02-05,1.308594
1999-02-08,1.314453
1999-02-09,1.220703
1999-02-10,1.25
1999-02-11,1.308594
1999-02-12,1.230469
1999-02-16,1.279297
1999-02-17,1.191406
1999-02-18,1.21875
1999-02-19,1.15625
1999-02-22,1.185547
1999-02-23,1.3203129999999998
1999-02-24,1.3125
1999-02-25,1.3203129999999998
1999-02-26,1.2890629999999998
1999-03-01,1.2734379999999998
1999-03-02,1.261719
1999-03-03,1.310547
1999-03-04,1.5078129999999998
1999-03-05,1.595703
1999-03-08,1.5546879999999998
1999-03-09,1.546875
1999-03-10,1.611328
1999-03-11,1.600586
1999-03-12,1.550781
1999-03-15,1.525391
1999-03-16,1.5546879999999998
1999-03-17,1.621094
1999-03-18,1.75
1999-03-19,1.773438
1999-03-22,1.503906
1999-03-23,1.4375
1999-03-24,1.455078
1999-03-25,1.472656
1999-03-26,1.4453129999999998
1999-03-29,1.402344
1999-03-30,1.404297
1999-03-31,1.421875
1999-04-01,1.404297
1999-04-05,1.390625
1999-04-06,1.339844
1999-04-07,1.355469
1999-04-08,1.3359379999999998
1999-04-09,1.3515629999999998
1999-04-12,1.333984
1999-04-13,1.338867
1999-04-14,1.316406
1999-04-15,1.292969
1999-04-16,1.2734379999999998
1999-04-19,1.126953
1999-04-20,1.296875
1999-04-21,1.300781
1999-04-22,1.330078
1999-04-23,1.267578
1999-04-26,1.2734379999999998
1999-04-27,1.386719
1999-04-28,1.3671879999999998
1999-04-29,1.3515629999999998
1999-04-30,1.439453
1999-05-03,1.40625
1999-05-04,1.386719
1999-05-05,1.402344
1999-05-06,1.410156
1999-05-07,1.4140629999999998
1999-05-10,1.388672
1999-05-11,1.4921879999999998
1999-05-12,1.470703
1999-05-13,1.46875
1999-05-14,1.441406
1999-05-17,1.453125
1999-05-18,1.449219
1999-05-19,1.490234
1999-05-20,1.5078129999999998
1999-05-21,1.419922
1999-05-24,1.3671879999999998
1999-05-25,1.355469
1999-05-26,1.337891
1999-05-27,1.308594
1999-05-28,1.363281
1999-06-01,1.359375
1999-06-02,1.316406
1999-06-03,1.300781
1999-06-04,1.318359
1999-06-07,1.380859
1999-06-08,1.412109
1999-06-09,1.363281
1999-06-10,1.349609
1999-06-11,1.339844
1999-06-14,1.40625
1999-06-15,1.462891
1999-06-16,1.5390629999999998
1999-06-17,1.566406
1999-06-18,1.59375
1999-06-21,1.566406
1999-06-22,1.563477
1999-06-23,1.558594
1999-06-24,1.53125
1999-06-25,1.527344
1999-06-28,1.5234379999999998
1999-06-29,1.537109
1999-06-30,1.6328129999999998
1999-07-01,1.628906
1999-07-02,1.679688
1999-07-06,1.6894529999999999
1999-07-07,1.6699220000000001
1999-07-08,1.679688
1999-07-09,1.697266
1999-07-12,1.681641
1999-07-13,1.775391
1999-07-14,1.8105470000000001
1999-07-15,1.8945310000000002
1999-07-16,1.900391
1999-07-19,1.8125
1999-07-20,1.8242189999999998
1999-07-21,1.8242189999999998
1999-07-22,1.7695310000000002
1999-07-23,1.7382810000000002
1999-07-26,1.6757810000000002
1999-07-27,1.835938
1999-07-28,1.9960939999999998
1999-07-29,2.134766
1999-07-30,2.421875
1999-08-02,2.349609
1999-08-03,2.273438
1999-08-04,2.316406
1999-08-05,2.25
1999-08-06,2.230469
1999-08-09,2.148438
1999-08-10,2.144531
1999-08-11,2.244141
1999-08-12,2.263672
1999-08-13,2.396484
1999-08-16,2.539063
1999-08-17,2.390625
1999-08-18,2.398438
1999-08-19,2.472656
1999-08-20,2.550781
1999-08-23,2.613281
1999-08-24,2.586914
1999-08-25,2.572266
1999-08-26,2.552734
1999-08-27,2.525391
1999-08-30,2.515625
1999-08-31,2.435547
1999-09-01,2.457031
1999-09-02,2.429688
1999-09-03,2.609375
1999-09-07,2.886719
1999-09-08,2.78125
1999-09-09,2.675781
1999-09-10,2.625
1999-09-13,2.742188
1999-09-14,2.803711
1999-09-15,2.5
1999-09-16,2.464844
1999-09-17,2.476563
1999-09-20,2.421875
1999-09-21,2.361328
1999-09-22,2.496094
1999-09-23,2.400391
1999-09-24,2.416016
1999-09-27,2.173828
1999-09-28,2.173828
1999-09-29,2.134766
1999-09-30,2.005859
1999-10-01,2.044922
1999-10-04,2.021484
1999-10-05,2.033203
1999-10-06,2.085938
1999-10-07,2.305664
1999-10-08,2.25293
1999-10-11,2.292969
1999-10-12,2.1875
1999-10-13,2.203125
1999-10-14,2.191406
1999-10-15,2.046875
1999-10-18,2.017578
1999-10-19,2.134766
1999-10-20,2.083984
1999-10-21,2.054688
1999-10-22,2.175781
1999-10-25,2.132813
1999-10-26,2.013672
1999-10-27,2.042969
1999-10-28,1.992188
1999-10-29,1.974609
1999-11-01,1.974609
1999-11-02,1.53125
1999-11-03,1.558594
1999-11-04,1.464844
1999-11-05,1.458984
1999-11-08,1.503906
1999-11-09,1.457031
1999-11-10,1.457031
1999-11-11,1.4921879999999998
1999-11-12,1.462891
1999-11-15,1.472656
1999-11-16,1.480469
1999-11-17,1.609375
1999-11-18,1.470703
1999-11-19,1.4453129999999998
1999-11-22,1.433594
1999-11-23,1.396484
1999-11-24,1.517578
1999-11-26,1.53125
1999-11-29,1.541016
1999-11-30,1.5
1999-12-01,1.453125
1999-12-02,1.4140629999999998
1999-12-03,1.423828
1999-12-06,1.3876950000000001
1999-12-07,1.3828129999999998
1999-12-08,1.34375
1999-12-09,1.279297
1999-12-10,1.21875
1999-12-13,1.25
1999-12-14,1.208984
1999-12-15,1.234375
1999-12-16,1.220703
1999-12-17,1.191406
1999-12-20,1.1640629999999998
1999-12-21,1.269531
1999-12-22,1.419922
1999-12-23,1.449219
1999-12-27,1.490234
1999-12-28,1.625
1999-12-29,1.6914060000000002
1999-12-30,1.703125
1999-12-31,1.6914060000000002
2000-01-03,1.759766
2000-01-04,1.679688
2000-01-05,1.666016
2000-01-06,1.7792970000000001
2000-01-07,2.050781
2000-01-10,2.318359
2000-01-11,2.106445
2000-01-12,2.087891
2000-01-13,2.203125
2000-01-14,2.152344
2000-01-18,2.138672
2000-01-19,1.9648439999999998
2000-01-20,1.9550779999999999
2000-01-21,1.9492189999999998
2000-01-24,1.7324220000000001
2000-01-25,1.7695310000000002
2000-01-26,1.686523
2000-01-27,1.550781
2000-01-28,1.530273
2000-01-31,1.462891
2000-02-01,1.443359
2000-02-02,1.435547
2000-02-03,1.40625
2000-02-04,1.4609379999999998
2000-02-07,1.697266
2000-02-08,1.853516
2000-02-09,1.7167970000000001
2000-02-10,1.7299799999999999
2000-02-11,1.7480470000000001
2000-02-14,1.8769529999999999
2000-02-15,1.984375
2000-02-16,2.0
2000-02-17,2.328125
2000-02-18,2.408203
2000-02-22,2.34082
2000-02-23,2.367188
2000-02-24,2.292969
2000-02-25,2.260742
2000-02-28,2.216797
2000-02-29,2.390625
2000-03-01,2.4990229999999998
2000-03-02,2.4375
2000-03-03,2.496094
2000-03-06,2.574219
2000-03-07,2.396484
2000-03-08,2.310547
2000-03-09,2.238281
2000-03-10,2.240234
2000-03-13,2.117188
2000-03-14,2.121094
2000-03-15,1.9980470000000001
2000-03-16,2.066406
2000-03-17,1.992188
2000-03-20,1.7949220000000001
2000-03-21,1.7792970000000001
2000-03-22,2.001953
2000-03-23,2.175781
2000-03-24,2.199219
2000-03-27,2.181641
2000-03-28,2.201172
2000-03-29,2.082031
2000-03-30,1.84375
2000-03-31,1.9804689999999998
2000-04-03,1.8769529999999999
2000-04-04,1.851563
2000-04-05,1.945313
2000-04-06,2.061035
2000-04-07,1.978516
2000-04-10,1.9375
2000-04-11,1.953125
2000-04-12,1.818359
2000-04-13,1.9023439999999998
2000-04-14,1.728516
2000-04-17,1.589844
2000-04-18,1.708984
2000-04-19,1.6254879999999998
2000-04-20,1.6015629999999998
2000-04-24,1.535156
2000-04-25,1.498047
2000-04-26,1.4375
2000-04-27,1.357422
2000-04-28,1.693359
2000-05-01,1.742188
2000-05-02,1.789063
2000-05-03,1.6757810000000002
2000-05-04,1.974609
2000-05-05,2.15625
2000-05-08,2.097656
2000-05-09,2.033203
2000-05-10,1.9375
2000-05-11,1.938965
2000-05-12,1.943359
2000-05-15,2.013672
2000-05-16,2.128906
2000-05-17,2.050781
2000-05-18,1.9648439999999998
2000-05-19,1.868652
2000-05-22,1.867188
2000-05-23,1.8925779999999999
2000-05-24,2.029297
2000-05-25,1.9335939999999998
2000-05-26,1.6601560000000002
2000-05-30,1.7539060000000002
2000-05-31,1.708984
2000-06-01,1.7695310000000002
2000-06-02,1.9492189999999998
2000-06-05,1.875
2000-06-06,1.9414060000000002
2000-06-07,2.0625
2000-06-08,1.884766
2000-06-09,2.078125
2000-06-12,1.859375
2000-06-13,1.9707029999999999
2000-06-14,1.958984
2000-06-15,2.011719
2000-06-16,2.054688
2000-06-19,2.195313
2000-06-20,2.341797
2000-06-21,2.253906
2000-06-22,1.9863279999999999
2000-06-23,2.169922
2000-06-26,2.132813
2000-06-27,2.109375
2000-06-28,2.251953
2000-06-29,2.207031
2000-06-30,2.222656
2000-07-03,2.183594
2000-07-05,2.216797
2000-07-06,2.285156
2000-07-07,2.509766
2000-07-10,2.480469
2000-07-11,2.59375
2000-07-12,2.792969
2000-07-13,2.568359
2000-07-14,2.519531
2000-07-17,2.578125
2000-07-18,2.505859
2000-07-19,2.335938
2000-07-20,2.265625
2000-07-21,2.345703
2000-07-24,2.183594
2000-07-25,2.146484
2000-07-26,2.173828
2000-07-27,2.103516
2000-07-28,2.191406
2000-07-31,2.316406
2000-08-01,2.716797
2000-08-02,2.632813
2000-08-03,2.841797
2000-08-04,2.71875
2000-08-07,2.791016
2000-08-08,2.826172
2000-08-09,2.777344
2000-08-10,2.707031
2000-08-11,2.699219
2000-08-14,2.714844
2000-08-15,2.640625
2000-08-16,2.681641
2000-08-17,2.822266
2000-08-18,2.8125
2000-08-21,2.970703
2000-08-22,3.279297
2000-08-23,3.136719
2000-08-24,3.195313
2000-08-25,3.21875
2000-08-28,3.058594
2000-08-29,3.103516
2000-08-30,3.263672
2000-08-31,3.375
2000-09-01,3.28125
2000-09-05,3.072266
2000-09-06,2.839844
2000-09-07,3.123047
2000-09-08,3.1875
2000-09-11,3.066406
2000-09-12,2.970703
2000-09-13,3.03125
2000-09-14,3.179688
2000-09-15,3.232422
2000-09-18,2.914063
2000-09-19,3.0625
2000-09-20,3.046875
2000-09-21,3.214844
2000-09-22,3.4179690000000003
2000-09-25,3.630371
2000-09-26,3.326172
2000-09-27,3.340332
2000-09-28,3.623047
2000-09-29,3.4277339999999996
2000-10-02,3.253906
2000-10-03,3.224609
2000-10-04,3.0625
2000-10-05,3.095703
2000-10-06,2.894531
2000-10-09,2.8125
2000-10-10,2.962891
2000-10-11,2.927734
2000-10-12,2.8125
2000-10-13,2.998047
2000-10-16,3.085938
2000-10-17,3.119141
2000-10-18,2.869141
2000-10-19,2.857422
2000-10-20,2.765625
2000-10-23,3.029297
2000-10-24,2.677734
2000-10-25,2.871094
2000-10-26,2.84375
2000-10-27,2.574219
2000-10-30,2.648438
2000-10-31,2.6875
2000-11-01,2.652344
2000-11-02,2.751953
2000-11-03,2.753906
2000-11-06,2.925781
2000-11-07,2.939453
2000-11-08,2.818359
2000-11-09,2.798828
2000-11-10,2.818359
2000-11-13,2.458984
2000-11-14,2.423828
2000-11-15,2.4375
2000-11-16,2.375
2000-11-17,2.195313
2000-11-20,2.019531
2000-11-21,2.136719
2000-11-22,2.265625
2000-11-24,2.1879880000000003
2000-11-27,2.304688
