"Date","AAPL","ABBV","ADNT","AES","AET","AFL","AGN","AIG","ALB","ALXN","AMGN","AMH","AMP","AMZN","ANET","APA","AXP","AZO","BAC","BB","BIIB","BLK","BMY","BP","BUD","C","CA","CAG","CFC","CL","CNX","COF","COP","CPN","CSCO","CTSH","CVS","CVX","DAL","DVN","EA","EBAY","EMC","EQH","ESRX","EXC","EXPE","F","FB","FITB","FMCC","GE","GILD","GNW","GOOGL","GS","GSK","HAL","HD","HPQ","IAC","IBM","ICE","INTC","JCI","JNJ","JPM","KMI","LOW","LYB","MCD","MDLZ","MDT","MER","MET","MRK","MRVL","MSFT","MYL","NEM","NLY","NXPI","NYX","ORCL","PAGP","PEP","PFE","PG","PHM","PM","PNC","PSX","PXD","QCOM","QRVO","RGLD","RIG","RLGY","RTX","S","SHLDQ","SRCL","STT","SYF","TDC","TEVA","TGT","TWX","TXN","UAL","UHS","UNH","WFC"
2018-09-01,0,0,0,2.24,0,0,4.24,2.84,0,3.71,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,2.02,2.33,0,0,0,0,3.39,0,0,0,0,0,0,0,2.05,0,4.7,2.6,0,0,0,0,4.13,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,1.99,0,3.27
2018-10-01,0,0,0,2.56,0,0,3.69,3.27,0,3.5,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,0,2.91,0,0,0,0,3.66,0,0,0,2.21,0,0,0,2.74,0,5.19,2.42,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,2.04,0,2.84,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,2.25,0,3.57
2018-11-01,0,0,0,2.56,0,0,3.69,3.27,0,3.5,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,0,2.91,0,0,0,0,3.66,0,0,0,2.21,0,0,0,2.74,0,5.19,2.42,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,2.04,0,2.84,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,2.25,0,3.57
2018-12-01,0,0,0,2.56,0,0,3.69,3.27,0,3.5,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,0,2.91,0,0,0,0,3.66,0,0,0,2.21,0,0,0,2.74,0,5.19,2.42,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,2.04,0,2.84,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,2.25,0,3.57
2019-01-01,0,0,0,2.23,0,0,3.92,3.46,0,4.71,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,2.27,2.24,0,0,0,0,4.29,0,0,0,2.41,0,0,0,2.01,0,5.37,2.43,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,1.97,0,3.37
2019-02-01,0,0,0,2.23,0,0,3.92,3.46,0,4.71,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,2.27,2.24,0,0,0,0,4.29,0,0,0,2.41,0,0,0,2.01,0,5.37,2.43,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,1.97,0,3.37
2019-03-01,0,0,0,2.23,0,0,3.92,3.46,0,4.71,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,2.27,2.24,0,0,0,0,4.29,0,0,0,2.41,0,0,0,2.01,0,5.37,2.43,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,1.97,0,3.37
2019-04-01,0,0,0,1.96,0,0,4.66,4.45,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.73,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,2.3,2.63,0,0,0,0,3.49,0,0,0,2.7,0,0,0,0,0,6.33,0,0,0,0,0,3.8,1.94,0,0,0,0,0,0,0,0,2.12,0,3.28,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,3.42
2019-05-01,0,0,0,1.96,0,0,4.66,4.45,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.73,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,2.3,2.63,0,0,0,0,3.49,0,0,0,2.7,0,0,0,0,0,6.33,0,0,0,0,0,3.8,1.94,0,0,0,0,0,0,0,0,2.12,0,3.28,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,3.42
2019-06-01,0,0,0,1.96,0,0,4.66,4.45,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.73,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,2.3,2.63,0,0,0,0,3.49,0,0,0,2.7,0,0,0,0,0,6.33,0,0,0,0,0,3.8,1.94,0,0,0,0,0,0,0,0,2.12,0,3.28,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,3.42
2019-07-01,0,0,0,0,0,0,0,4.69,0,2.47,0,2.03,0,0,0,0,0,0,0,0,0,0,2.13,0,2.27,2.71,0,0,0,0,0,0,0,0,0,0,1.95,0,2.26,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,2.45,2.85,0,0,0,0,3.47,0,0,0,2.79,0,0,0,0,0,6.63,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,2.14,0,3.97,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,3.68
2019-08-01,0,0,0,0,0,0,0,4.69,0,2.47,0,2.03,0,0,0,0,0,0,0,0,0,0,2.13,0,2.27,2.71,0,0,0,0,0,0,0,0,0,0,1.95,0,2.26,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,2.45,2.85,0,0,0,0,3.47,0,0,0,2.79,0,0,0,0,0,6.63,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,2.14,0,3.97,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,3.68
2019-09-01,0,0,0,0,0,0,0,4.69,0,2.47,0,2.03,0,0,0,0,0,0,0,0,0,0,2.13,0,2.27,2.71,0,0,0,0,0,0,0,0,0,0,1.95,0,2.26,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,2.45,2.85,0,0,0,0,3.47,0,0,0,2.79,0,0,0,0,0,6.63,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,2.14,0,3.97,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,3.68
2019-10-01,0,2.24,0,0,0,0,0,4.14,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,3.01,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,2.45,0,2.21,0,0,2.21,0,0,0,0,0,5.75,0,0,0,0,0,0,0,2.74,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,6.36,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,2.37,0,3.29,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.76
2019-11-01,0,2.24,0,0,0,0,0,4.14,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,3.01,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,2.45,0,2.21,0,0,2.21,0,0,0,0,0,5.75,0,0,0,0,0,0,0,2.74,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,6.36,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,2.37,0,3.29,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.76
2019-12-01,0,2.24,0,0,0,0,0,4.14,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,3.01,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,2.45,0,2.21,0,0,2.21,0,0,0,0,0,5.75,0,0,0,0,0,0,0,2.74,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,6.36,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,2.37,0,3.29,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.76
2020-01-01,0,2.94,0,0,0,0,0,3.18,0,4.05,0,0,0,4,2.16,0,0,0,0,0,0,0,2.97,0,0,2.42,0,1.92,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.18,0,2.72,0,0,2.74,0,0,0,0,0,7.63,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,2.04,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06
2020-02-01,0,2.94,0,0,0,0,0,3.18,0,4.05,0,0,0,4,2.16,0,0,0,0,0,0,0,2.97,0,0,2.42,0,1.92,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.18,0,2.72,0,0,2.74,0,0,0,0,0,7.63,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,2.04,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06
2020-03-01,0,2.94,0,0,0,0,0,3.18,0,4.05,0,0,0,4,2.16,0,0,0,0,0,0,0,2.97,0,0,2.42,0,1.92,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.18,0,2.72,0,0,2.74,0,0,0,0,0,7.63,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,2.04,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06
