"Date","ABC","ABT","AET","AIG","ALA","ALL","AMGN","ANTM","AXS","BA","BAC","BAX","BDX","BEN","BHI","BKR","BMY","BP","C","CA","CAH","CB","CI","CMA","COF","CSC","CTSH","DELL","DLPH","DOV","EIX","EQH","ESRX","ETR","F","FMCC","FNF","FNMA","FO","GE","GL","GM","GOOGL","GS","HAL","HD","HLT","HPE","HPQ","INTC","IPG","IVZ","JCP","JNJ","JPM","KMB","LH","MAS","MAT","MCK","MET","MGA","MHK","MRK","MS","MSFT","MUR","MYL","NOC","NOV","NWL","NWSA","OMC","ORCL","PFE","PH","PNC","PPG","PVH","RDS","RF","SHW","SRE","STT","STX","SWK","TAP","TEL","TJX","TRW","UBS","VOYA","WAB","WB","WEC","WFC","WHR","WLTW","WMT","XL","XOM","ZBH"
2016-02-01,0,0,0,0,0,0,0,0,0,0,3.46,0,0,3.34,0,0,0,2.79,3.43,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,2.62,0,2.56,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.88,0,2.52,0,0,0,0,3.11,2.57,3.52,0,3.54,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,2.79,0,2.8,0
2016-03-01,0,0,0,0,0,0,0,0,0,0,3.46,0,0,3.34,0,0,0,2.79,3.43,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,2.62,0,2.56,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.88,0,2.52,0,0,0,0,3.11,2.57,3.52,0,3.54,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,2.79,0,2.8,0
2016-04-01,0,0,0,0,0,0,0,0,2.67,0,3.34,0,0,2.79,0,0,0,3.43,3.41,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.92,0,0,2.81,0,2.81,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,3.04,0,2.8,0,0,0,0,0,2.65,3.19,0,3.12,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.69,0,3.25,0
2016-05-01,0,0,0,0,0,0,0,0,2.67,0,3.34,0,0,2.79,0,0,0,3.43,3.41,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.92,0,0,2.81,0,2.81,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,3.04,0,2.8,0,0,0,0,0,2.65,3.19,0,3.12,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.69,0,3.25,0
2016-06-01,0,0,0,0,0,0,0,0,2.67,0,3.34,0,0,2.79,0,0,0,3.43,3.41,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.92,0,0,2.81,0,2.81,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,3.04,0,2.8,0,0,0,0,0,2.65,3.19,0,3.12,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.69,0,3.25,0
2016-07-01,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.02,0,0,0,3.06,3.51,0,0,0,0,0,2.83,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,2.61,0,0,2.55,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,2.72,0,0,0,0,0,2.65,2.88,0,3.03,0,0,0,3.87,2.52,0,0,0,3.15,0,0,0,0,0,0,3.88,0,0,0,0,0,0,2.69,0,0,0
2016-08-01,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.02,0,0,0,3.06,3.51,0,0,0,0,0,2.83,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,2.61,0,0,2.55,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,2.72,0,0,0,0,0,2.65,2.88,0,3.03,0,0,0,3.87,2.52,0,0,0,3.15,0,0,0,0,0,0,3.88,0,0,0,0,0,0,2.69,0,0,0
2016-09-01,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.02,0,0,0,3.06,3.51,0,0,0,0,0,2.83,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,2.61,0,0,2.55,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,2.72,0,0,0,0,0,2.65,2.88,0,3.03,0,0,0,3.87,2.52,0,0,0,3.15,0,0,0,0,0,0,3.88,0,0,0,0,0,0,2.69,0,0,0
2016-10-01,0,0,0,2.53,0,0,0,0,2.66,0,3.86,0,0,3.08,0,0,0,0,4.05,0,0,0,2.6,0,3.15,0,2.58,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,2.7,0,0,0,0,0,0,0,2.96,0,0,0,0,0,2.77,0,0,0,3.86,0,0,0,0,0,0,0,0,3.07,0,2.56,0,0,0,3.81,2.72,0,0,2.56,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0
2016-11-01,0,0,0,2.53,0,0,0,0,2.66,0,3.86,0,0,3.08,0,0,0,0,4.05,0,0,0,2.6,0,3.15,0,2.58,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,2.7,0,0,0,0,0,0,0,2.96,0,0,0,0,0,2.77,0,0,0,3.86,0,0,0,0,0,0,0,0,3.07,0,2.56,0,0,0,3.81,2.72,0,0,2.56,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0
2016-12-01,0,0,0,2.53,0,0,0,0,2.66,0,3.86,0,0,3.08,0,0,0,0,4.05,0,0,0,2.6,0,3.15,0,2.58,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,2.7,0,0,0,0,0,0,0,2.96,0,0,0,0,0,2.77,0,0,0,3.86,0,0,0,0,0,0,0,0,3.07,0,2.56,0,0,0,3.81,2.72,0,0,2.56,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0
2017-01-01,0,0,0,3.12,0,0,0,0,2.61,0,3.65,0,0,3.13,0,0,0,0,4.04,0,0,0,0,0,2.96,0,3.19,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,2.83,0,2.63,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,2.67,3.34,0,0,0,0,0,3.85,0,0,0,2.68,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,2.68,0,3.75,0
2017-02-01,0,0,0,3.12,0,0,0,0,2.61,0,3.65,0,0,3.13,0,0,0,0,4.04,0,0,0,0,0,2.96,0,3.19,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,2.83,0,2.63,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,2.67,3.34,0,0,0,0,0,3.85,0,0,0,2.68,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,2.68,0,3.75,0
2017-03-01,0,0,0,3.12,0,0,0,0,2.61,0,3.65,0,0,3.13,0,0,0,0,4.04,0,0,0,0,0,2.96,0,3.19,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,2.83,0,2.63,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,2.67,3.34,0,0,0,0,0,3.85,0,0,0,2.68,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,2.68,0,3.75,0
2017-04-01,0,0,0,3.05,0,0,0,0,0,0,3.66,0,0,3.1,0,0,0,0,4.15,0,0,0,0,0,2.75,0,3.48,0,0,3.12,0,0,0,0,2.59,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,2.7,0,0,0,0,3.23,0,0,2.54,0,0,0,0,3.06,3.5,0,0,0,0,0,3.85,0,0,0,2.94,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.74,0,3.6,0
2017-05-01,0,0,0,3.05,0,0,0,0,0,0,3.66,0,0,3.1,0,0,0,0,4.15,0,0,0,0,0,2.75,0,3.48,0,0,3.12,0,0,0,0,2.59,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,2.7,0,0,0,0,3.23,0,0,2.54,0,0,0,0,3.06,3.5,0,0,0,0,0,3.85,0,0,0,2.94,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.74,0,3.6,0
2017-06-01,0,0,0,3.05,0,0,0,0,0,0,3.66,0,0,3.1,0,0,0,0,4.15,0,0,0,0,0,2.75,0,3.48,0,0,3.12,0,0,0,0,2.59,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,2.7,0,0,0,0,3.23,0,0,2.54,0,0,0,0,3.06,3.5,0,0,0,0,0,3.85,0,0,0,2.94,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.74,0,3.6,0
2017-07-01,0,0,0,2.93,0,0,0,0,0,0,3.62,0,0,2.92,0,0,0,0,4.37,0,0,0,0,0,3.15,0,3.59,0,0,3.36,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.12,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3.31,0,0,3.56,0,0,0,0,3.02,3.19,0,0,0,0,0,3.92,0,0,0,2.96,0,0,0,0,0,0,0,2.99,0,0,0,3.17,0,0,3.07,0,0,0
2017-08-01,0,0,0,2.93,0,0,0,0,0,0,3.62,0,0,2.92,0,0,0,0,4.37,0,0,0,0,0,3.15,0,3.59,0,0,3.36,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.12,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3.31,0,0,3.56,0,0,0,0,3.02,3.19,0,0,0,0,0,3.92,0,0,0,2.96,0,0,0,0,0,0,0,2.99,0,0,0,3.17,0,0,3.07,0,0,0
2017-09-01,0,0,0,2.93,0,0,0,0,0,0,3.62,0,0,2.92,0,0,0,0,4.37,0,0,0,0,0,3.15,0,3.59,0,0,3.36,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.12,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3.31,0,0,3.56,0,0,0,0,3.02,3.19,0,0,0,0,0,3.92,0,0,0,2.96,0,0,0,0,0,0,0,2.99,0,0,0,3.17,0,0,3.07,0,0,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,4.17,0,0,0,0,0,3.45,0,3.27,0,0,3.46,0,0,0,0,3.06,0,0,0,0,0,0,0,0,3.12,0,0,0,4.16,0,0,2.88,0,0,0,2.81,0,0,0,0,2.93,0,0,0,0,3.35,0,0,3.8,0,0,0,0,2.97,3.38,0,0,0,0,0,4.09,0,0,0,2.82,0,0,0,0,0,0,0,3.46,0,0,0,3.25,0,0,3.62,0,0,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,4.17,0,0,0,0,0,3.45,0,3.27,0,0,3.46,0,0,0,0,3.06,0,0,0,0,0,0,0,0,3.12,0,0,0,4.16,0,0,2.88,0,0,0,2.81,0,0,0,0,2.93,0,0,0,0,3.35,0,0,3.8,0,0,0,0,2.97,3.38,0,0,0,0,0,4.09,0,0,0,2.82,0,0,0,0,0,0,0,3.46,0,0,0,3.25,0,0,3.62,0,0,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,4.17,0,0,0,0,0,3.45,0,3.27,0,0,3.46,0,0,0,0,3.06,0,0,0,0,0,0,0,0,3.12,0,0,0,4.16,0,0,2.88,0,0,0,2.81,0,0,0,0,2.93,0,0,0,0,3.35,0,0,3.8,0,0,0,0,2.97,3.38,0,0,0,0,0,4.09,0,0,0,2.82,0,0,0,0,0,0,0,3.46,0,0,0,3.25,0,0,3.62,0,0,0
2018-01-01,0,0,0,3.18,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.24,0,3.62,0,0,3.28,0,0,0,0,4.38,0,0,0,0,0,0,0,0,3.01,2.65,0,0,3.96,0,0,3.21,0,0,0,2.82,0,0,0,0,2.58,0,0,0,0,3.37,0,0,3.6,0,0,0,0,2.89,3.31,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,2.74,0,0,0,0,0,0
2018-02-01,0,0,0,3.18,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.24,0,3.62,0,0,3.28,0,0,0,0,4.38,0,0,0,0,0,0,0,0,3.01,2.65,0,0,3.96,0,0,3.21,0,0,0,2.82,0,0,0,0,2.58,0,0,0,0,3.37,0,0,3.6,0,0,0,0,2.89,3.31,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,2.74,0,0,0,0,0,0
2018-03-01,0,0,0,3.18,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.24,0,3.62,0,0,3.28,0,0,0,0,4.38,0,0,0,0,0,0,0,0,3.01,2.65,0,0,3.96,0,0,3.21,0,0,0,2.82,0,0,0,0,2.58,0,0,0,0,3.37,0,0,3.6,0,0,0,0,2.89,3.31,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,2.74,0,0,0,0,0,0
2018-04-01,0,0,0,3.18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.47,0,0,0,0,0,3.19,0,3.08,0,0,2.51,3.28,0,0,0,4.24,0,0,0,0,0,0,0,0,2.43,0,0,0,2.67,0,0,3.12,0,0,0,2.51,0,0,0,0,2.51,2.97,0,0,0,3.03,0,0,3.24,0,0,0,0,0,3.27,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.97,0,0,0,0,0,0
2018-05-01,0,0,0,3.18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.47,0,0,0,0,0,3.19,0,3.08,0,0,2.51,3.28,0,0,0,4.24,0,0,0,0,0,0,0,0,2.43,0,0,0,2.67,0,0,3.12,0,0,0,2.51,0,0,0,0,2.51,2.97,0,0,0,3.03,0,0,3.24,0,0,0,0,0,3.27,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.97,0,0,0,0,0,0
2018-06-01,0,0,0,3.18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.47,0,0,0,0,0,3.19,0,3.08,0,0,2.51,3.28,0,0,0,4.24,0,0,0,0,0,0,0,0,2.43,0,0,0,2.67,0,0,3.12,0,0,0,2.51,0,0,0,0,2.51,2.97,0,0,0,3.03,0,0,3.24,0,0,0,0,0,3.27,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.97,0,0,0,0,0,0
2018-07-01,0,0,0,3.02,0,0,0,0,2.58,0,2.96,0,0,0,0,0,0,0,3.13,0,0,0,0,0,3.11,0,2.84,0,0,2.86,3.31,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,2.88,0,0,0,0,0,0,0,0,0,3.27,0,0,2.68,2.81,0,0,3.1,0,0,0,0,0,3.62,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.78,0,0,0,0,2.69,0
2018-08-01,0,0,0,3.02,0,0,0,0,2.58,0,2.96,0,0,0,0,0,0,0,3.13,0,0,0,0,0,3.11,0,2.84,0,0,2.86,3.31,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,2.88,0,0,0,0,0,0,0,0,0,3.27,0,0,2.68,2.81,0,0,3.1,0,0,0,0,0,3.62,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.78,0,0,0,0,2.69,0
2018-09-01,0,0,0,3.02,0,0,0,0,2.58,0,2.96,0,0,0,0,0,0,0,3.13,0,0,0,0,0,3.11,0,2.84,0,0,2.86,3.31,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,2.88,0,0,0,0,0,0,0,0,0,3.27,0,0,2.68,2.81,0,0,3.1,0,0,0,0,0,3.62,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.78,0,0,0,0,2.69,0
2018-10-01,0,0,0,3.61,0,0,0,0,2.68,0,2.88,0,0,0,0,0,0,0,3.53,0,0,0,0,0,3.63,0,3.14,0,0,0,2.77,0,0,0,3.19,0,0,0,0,3.17,0,0,0,0,0,0,0,2.84,0,0,3.02,0,0,0,2.58,0,0,0,0,0,3.35,0,0,3.35,3.1,0,0,2.59,0,0,0,0,0,3.52,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0
2018-11-01,0,0,0,3.61,0,0,0,0,2.68,0,2.88,0,0,0,0,0,0,0,3.53,0,0,0,0,0,3.63,0,3.14,0,0,0,2.77,0,0,0,3.19,0,0,0,0,3.17,0,0,0,0,0,0,0,2.84,0,0,3.02,0,0,0,2.58,0,0,0,0,0,3.35,0,0,3.35,3.1,0,0,2.59,0,0,0,0,0,3.52,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0
2018-12-01,0,0,0,3.61,0,0,0,0,2.68,0,2.88,0,0,0,0,0,0,0,3.53,0,0,0,0,0,3.63,0,3.14,0,0,0,2.77,0,0,0,3.19,0,0,0,0,3.17,0,0,0,0,0,0,0,2.84,0,0,3.02,0,0,0,2.58,0,0,0,0,0,3.35,0,0,3.35,3.1,0,0,2.59,0,0,0,0,0,3.52,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0
2019-01-01,0,0,0,4.09,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.6,0,3.29,0,0,0,2.77,2.55,0,0,3.36,0,0,0,0,3.6,0,0,0,0,3.26,0,0,3.04,0,0,2.82,0,0,0,2.46,0,0,0,0,2.5,3.18,0,0,0,3.03,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0
2019-02-01,0,0,0,4.09,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.6,0,3.29,0,0,0,2.77,2.55,0,0,3.36,0,0,0,0,3.6,0,0,0,0,3.26,0,0,3.04,0,0,2.82,0,0,0,2.46,0,0,0,0,2.5,3.18,0,0,0,3.03,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0
2019-03-01,0,0,0,4.09,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.6,0,3.29,0,0,0,2.77,2.55,0,0,3.36,0,0,0,0,3.6,0,0,0,0,3.26,0,0,3.04,0,0,2.82,0,0,0,2.46,0,0,0,0,2.5,3.18,0,0,0,3.03,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0
2019-04-01,0,0,0,3.82,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.88,0,2.8,0,0,0,2.93,0,0,0,2.99,0,0,0,0,3.67,0,0,0,0,3.57,0,0,2.86,0,0,2.95,0,0,0,2.63,0,0,0,0,2.78,3.61,0,3.28,0,3.05,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0
2019-05-01,0,0,0,3.82,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.88,0,2.8,0,0,0,2.93,0,0,0,2.99,0,0,0,0,3.67,0,0,0,0,3.57,0,0,2.86,0,0,2.95,0,0,0,2.63,0,0,0,0,2.78,3.61,0,3.28,0,3.05,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0
2019-06-01,0,0,0,3.82,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.88,0,2.8,0,0,0,2.93,0,0,0,2.99,0,0,0,0,3.67,0,0,0,0,3.57,0,0,2.86,0,0,2.95,0,0,0,2.63,0,0,0,0,2.78,3.61,0,3.28,0,3.05,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0
2019-07-01,0,0,0,4.01,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,4.12,0,0,0,0,0,3.99,0,2.85,0,0,0,0,2.92,0,0,2.86,0,0,0,0,3.96,0,0,0,0,0,0,0,3.11,0,0,3.01,0,0,0,0,0,0,0,0,0,2.97,0,2.65,0,3.04,0,0,0,0,2.82,2.94,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.66,0,0,3.84,0,0,0,0,0,0
2019-08-01,0,0,0,4.01,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,4.12,0,0,0,0,0,3.99,0,2.85,0,0,0,0,2.92,0,0,2.86,0,0,0,0,3.96,0,0,0,0,0,0,0,3.11,0,0,3.01,0,0,0,0,0,0,0,0,0,2.97,0,2.65,0,3.04,0,0,0,0,2.82,2.94,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.66,0,0,3.84,0,0,0,0,0,0
2019-09-01,0,0,0,4.01,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,4.12,0,0,0,0,0,3.99,0,2.85,0,0,0,0,2.92,0,0,2.86,0,0,0,0,3.96,0,0,0,0,0,0,0,3.11,0,0,3.01,0,0,0,0,0,0,0,0,0,2.97,0,2.65,0,3.04,0,0,0,0,2.82,2.94,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,2.93,0,0,0,0,0,0,2.66,0,0,3.84,0,0,0,0,0,0
2019-10-01,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,4.19,0,2.72,0,0,0,0,3.03,0,0,2.7,0,0,0,0,4.44,0,0,0,0,4.26,0,0,3.02,0,0,2.99,0,0,0,0,0,0,0,0,0,2.98,0,2.71,0,3.23,0,0,0,0,3.7,2.68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3.8,0,0,0,0,0,0
2019-11-01,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,4.19,0,2.72,0,0,0,0,3.03,0,0,2.7,0,0,0,0,4.44,0,0,0,0,4.26,0,0,3.02,0,0,2.99,0,0,0,0,0,0,0,0,0,2.98,0,2.71,0,3.23,0,0,0,0,3.7,2.68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3.8,0,0,0,0,0,0
2019-12-01,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,4.19,0,2.72,0,0,0,0,3.03,0,0,2.7,0,0,0,0,4.44,0,0,0,0,4.26,0,0,3.02,0,0,2.99,0,0,0,0,0,0,0,0,0,2.98,0,2.71,0,3.23,0,0,0,0,3.7,2.68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3.8,0,0,0,0,0,0
2020-01-01,0,0,0,3.92,0,0,0,0,0,0,2.59,0,0,0,0,2.79,0,0,4.14,0,0,0,0,0,3.47,0,3,0,0,0,0,3.33,0,0,3.15,0,0,0,0,5.35,0,0,0,2.82,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,3.3,2.91,0,0,0,3.09,0,0,0,0,2.75,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,3.18,0,0,3.57,0,0,0,0,0,0
2020-02-01,0,0,0,3.92,0,0,0,0,0,0,2.59,0,0,0,0,2.79,0,0,4.14,0,0,0,0,0,3.47,0,3,0,0,0,0,3.33,0,0,3.15,0,0,0,0,5.35,0,0,0,2.82,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,3.3,2.91,0,0,0,3.09,0,0,0,0,2.75,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,3.18,0,0,3.57,0,0,0,0,0,0
2020-03-01,0,0,0,3.92,0,0,0,0,0,0,2.59,0,0,0,0,2.79,0,0,4.14,0,0,0,0,0,3.47,0,3,0,0,0,0,3.33,0,0,3.15,0,0,0,0,5.35,0,0,0,2.82,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,3.3,2.91,0,0,0,3.09,0,0,0,0,2.75,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,3.18,0,0,3.57,0,0,0,0,0,0
