"Date","AABA","AAPL","ACM","ADNT","ADP","AER","AET","AGN","AGNC","AGR","AHL","AMAT","AMP","ANTM","ATUS","AYE","BBY","BDX","BHF","BK","BOL","BP","BSC","BSX","CAH","CBI","CBS","CC","CCR","CEIX","CF","CFG","CI","CIT","CNDT","CNX","COMM","CONN","COV","CPN","CPRI","CSC","CVEO","CVH","CVS","DAN","DBI","DDS","DELL","DFS","DLPH","DOW","DOX","DST","EIG","EMC","FOXA","FWONA","GM","GNW","GRBK","GTS","HAR","HCA","HES","HGV","HII","HLX","HPE","HUM","IAC","ICO","KAR","KBR","KEYS","KGC","LBTYA","LBTYK","LM","LRCX","LTM","LYB","M","MDC","MERC","MIM","MON","MRVL","MSFT","MU","MYL","NBSE","NCR","NEW","NOV","NVR","OI","OIS","ON","PCX","PFE","PLCE","PRGO","PTEN","RAD","RAH","RE","RSYS","S","SAI","SATS","SCT","SDRL","SGMS","SHW","SPR","STX","TDC","TGP","TGT","TPX","TRH","TRV","TSCO","TSG","TTWO","TWTR","TWX","TX","UHAL","UNH","VAL","VMED","VOYA","VR","WBA","WFR","WPX","WU","XRX","YELP"
2017-01-01,0,8.95,0,0,0,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,1.46,0,0,0,0,0,1.57,5.96,0,0,0,1.9,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,30.36,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,1.77,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,3.16,0,1.32,0,0,0,3.52,0,0,0,0,0,0,0
2017-02-01,0,8.95,0,0,0,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,1.46,0,0,0,0,0,1.57,5.96,0,0,0,1.9,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,30.36,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,1.77,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,3.16,0,1.32,0,0,0,3.52,0,0,0,0,0,0,0
2017-03-01,0,8.95,0,0,0,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,1.46,0,0,0,0,0,1.57,5.96,0,0,0,1.9,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,30.36,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,1.77,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,3.16,0,1.32,0,0,0,3.52,0,0,0,0,0,0,0
2017-04-01,3.87,9.39,0,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,1.36,0,0,0,0,0,1.58,5.62,0,0,0,2.46,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,31.76,0,4.59,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,1.31,6.9,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,1.34,0,0,0,3.63,0,0,0,0,0,0,0
2017-05-01,3.87,9.39,0,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,1.36,0,0,0,0,0,1.58,5.62,0,0,0,2.46,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,31.76,0,4.59,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,1.31,6.9,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,1.34,0,0,0,3.63,0,0,0,0,0,0,0
2017-06-01,3.87,9.39,0,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,1.36,0,0,0,0,0,1.58,5.62,0,0,0,2.46,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,31.76,0,4.59,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,1.31,6.9,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,1.34,0,0,0,3.63,0,0,0,0,0,0,0
2017-07-01,4.73,5.63,0,2.42,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,1.25,1.35,0,0,0,0,0,1.56,6.4,0,0,0,0,0,0,0,0,0,0,1.09,1.4,0,0,0,0,0,0,0,0,0,0,23.25,0,3.98,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,5.62,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,1.35,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0
2017-08-01,4.73,5.63,0,2.42,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,1.25,1.35,0,0,0,0,0,1.56,6.4,0,0,0,0,0,0,0,0,0,0,1.09,1.4,0,0,0,0,0,0,0,0,0,0,23.25,0,3.98,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,5.62,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,1.35,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0
2017-09-01,4.73,5.63,0,2.42,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,1.25,1.35,0,0,0,0,0,1.56,6.4,0,0,0,0,0,0,0,0,0,0,1.09,1.4,0,0,0,0,0,0,0,0,0,0,23.25,0,3.98,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,5.62,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,1.35,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0
2017-10-01,2.81,6.74,0,2.44,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0.95,1.56,1.6,0,0,0,0,1.27,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,7.83,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,1.22,1.11,0,0,0,1.04,0,5.13,0,0,0,0,0,0,0
2017-11-01,2.81,6.74,0,2.44,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0.95,1.56,1.6,0,0,0,0,1.27,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,7.83,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,1.22,1.11,0,0,0,1.04,0,5.13,0,0,0,0,0,0,0
2017-12-01,2.81,6.74,0,2.44,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0.95,1.56,1.6,0,0,0,0,1.27,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,7.83,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,1.22,1.11,0,0,0,1.04,0,5.13,0,0,0,0,0,0,0
2018-01-01,3.27,2.64,0,1.77,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,1.8,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,6.59,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,7.9,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.82,1.58,0,0,0,2.2,0,4.95,0,0,0,0,0,0,0
2018-02-01,3.27,2.64,0,1.77,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,1.8,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,6.59,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,7.9,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.82,1.58,0,0,0,2.2,0,4.95,0,0,0,0,0,0,0
2018-03-01,3.27,2.64,0,1.77,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,1.8,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,6.59,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,7.9,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.82,1.58,0,0,0,2.2,0,4.95,0,0,0,0,0,0,0
2018-04-01,4.12,0.84,0,0.92,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0.89,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59,0,7.54,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,7.9,0,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2.23,0,0,0,0,4.63,0,4.35,0,0,0,0,0,0,0
2018-05-01,4.12,0.84,0,0.92,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0.89,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59,0,7.54,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,7.9,0,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2.23,0,0,0,0,4.63,0,4.35,0,0,0,0,0,0,0
2018-06-01,4.12,0.84,0,0.92,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0.89,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59,0,7.54,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,7.9,0,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2.23,0,0,0,0,4.63,0,4.35,0,0,0,0,0,0,0
2018-07-01,4.24,0,0,1.89,0,9.2,0,0,0,0,0,0,0,0,2.22,0,0,0,21.63,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,2.11,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16,0,10.29,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,1.1,0,0.16,0,0,0,0,0,1.75,0,0,0.17,0,0,0,0,0,0,0,7.13,0,4.3,0,0,0,0,0,0,0
2018-08-01,4.24,0,0,1.89,0,9.2,0,0,0,0,0,0,0,0,2.22,0,0,0,21.63,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,2.11,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16,0,10.29,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,1.1,0,0.16,0,0,0,0,0,1.75,0,0,0.17,0,0,0,0,0,0,0,7.13,0,4.3,0,0,0,0,0,0,0
2018-09-01,4.24,0,0,1.89,0,9.2,0,0,0,0,0,0,0,0,2.22,0,0,0,21.63,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,2.11,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16,0,10.29,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,1.1,0,0.16,0,0,0,0,0,1.75,0,0,0.17,0,0,0,0,0,0,0,7.13,0,4.3,0,0,0,0,0,0,0
2018-10-01,0,0,0,2.16,0,11.02,0,0,0,0,0,0,0,0,4.92,0,0,0,7.26,0,0,0,0,0,0,0,0,0.41,6.52,0.32,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,28.91,0,12.64,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0.74,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,5.15,0,3.06,0,0,0,0,0,0,0
2018-11-01,0,0,0,2.16,0,11.02,0,0,0,0,0,0,0,0,4.92,0,0,0,7.26,0,0,0,0,0,0,0,0,0.41,6.52,0.32,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,28.91,0,12.64,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0.74,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,5.15,0,3.06,0,0,0,0,0,0,0
2018-12-01,0,0,0,2.16,0,11.02,0,0,0,0,0,0,0,0,4.92,0,0,0,7.26,0,0,0,0,0,0,0,0,0.41,6.52,0.32,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,28.91,0,12.64,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0.74,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,5.15,0,3.06,0,0,0,0,0,0,0
2019-01-01,0,0,0,1.82,0,13.76,0,0,0,0,0,0,0,0,6.28,0,0,0,8.49,0,0,0,0,0,0,0,0,0,6.89,0.83,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03,0,14.99,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.62,0,0,0,0,0,0.53,0,2.7,0,0,0,0,0,0,0,0,0,0,4.22,0,2.61,0,0,0,0,0,0,0
2019-02-01,0,0,0,1.82,0,13.76,0,0,0,0,0,0,0,0,6.28,0,0,0,8.49,0,0,0,0,0,0,0,0,0,6.89,0.83,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03,0,14.99,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.62,0,0,0,0,0,0.53,0,2.7,0,0,0,0,0,0,0,0,0,0,4.22,0,2.61,0,0,0,0,0,0,0
2019-03-01,0,0,0,1.82,0,13.76,0,0,0,0,0,0,0,0,6.28,0,0,0,8.49,0,0,0,0,0,0,0,0,0,6.89,0.83,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03,0,14.99,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.62,0,0,0,0,0,0.53,0,2.7,0,0,0,0,0,0,0,0,0,0,4.22,0,2.61,0,0,0,0,0,0,0
2019-04-01,0,0,0,3.93,0,13.36,0,0,0,0,0,0,0,0,5.73,0,0,0,8.91,0,0,0,0,0,0,0,0,6.59,6.75,1.33,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,16.66,0,14.79,0,0,0,0,2.04,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,2.19,0,0,0,0,0.88,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0
2019-05-01,0,0,0,3.93,0,13.36,0,0,0,0,0,0,0,0,5.73,0,0,0,8.91,0,0,0,0,0,0,0,0,6.59,6.75,1.33,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,16.66,0,14.79,0,0,0,0,2.04,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,2.19,0,0,0,0,0.88,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0
2019-06-01,0,0,0,3.93,0,13.36,0,0,0,0,0,0,0,0,5.73,0,0,0,8.91,0,0,0,0,0,0,0,0,6.59,6.75,1.33,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,16.66,0,14.79,0,0,0,0,2.04,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,2.19,0,0,0,0,0.88,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0
2019-07-01,0,0,0,4.15,0,13.72,0,0,0,0,0,0,0,0,6.58,0,0,0,10.41,0,0,0,0,0,0,0,0,6.97,5.33,0.76,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,16.6,0,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,2.19,0,0,0,0,0.83,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0
2019-08-01,0,0,0,4.15,0,13.72,0,0,0,0,0,0,0,0,6.58,0,0,0,10.41,0,0,0,0,0,0,0,0,6.97,5.33,0.76,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,16.6,0,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,2.19,0,0,0,0,0.83,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0
2019-09-01,0,0,0,4.15,0,13.72,0,0,0,0,0,0,0,0,6.58,0,0,0,10.41,0,0,0,0,0,0,0,0,6.97,5.33,0.76,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,16.6,0,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,2.19,0,0,0,0,0.83,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0
2019-10-01,0,0,0,3.97,0,14.6,0,0,0,0,0,0,0,0,4.38,0,0,0,10.4,0,0,0,0,0,0,0,0,9.14,3.83,0.66,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.24,0,0,0,0,0.98,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0,3.97,0,14.6,0,0,0,0,0,0,0,0,4.38,0,0,0,10.4,0,0,0,0,0,0,0,0,9.14,3.83,0.66,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.24,0,0,0,0,0.98,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,0,3.97,0,14.6,0,0,0,0,0,0,0,0,4.38,0,0,0,10.4,0,0,0,0,0,0,0,0,9.14,3.83,0.66,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.24,0,0,0,0,0.98,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
