"Date","ABT","ACN","AFL","APA","ATGE","AXP","BAX","BBBY","BDK","BEN","BK","BOKF","BRK","BWA","BX","C","CAH","CBS","CCL","CHK","COV","CVS","DELL","DIS","EBAY","FAF","GCI","GOLD","GS","HD","HES","HNGR","HRB","IBM","IGT","IPG","ITW","JNJ","JPM","KKR","KMT","LAZ","LH","LMT","LOW","MOS","MRK","MS","MSFT","NLSN","NOV","NTRS","NWL","OMC","ORCL","PFE","PGR","PIR","SJM","SNA","SRCL","STZ","SWK","TGT","TIF","TM","UBS","VIAC","WBA","WM","WU","XOM","ZBH","ZBRA"
2018-06-01,0,0,0,3.12,0,0,0,0,0,0,2.76,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,4.41,0,0,0,0,0,3.37,0,5.66,0,4.13,5.56,3.71,0,3.88,0,0,0,2.93,3.75,0,0,0,4.54,0,0,0,2.77,4.87,0,0,0,0,0,0,0,0,0,0,4.15,3.62,3.86,2.77
2018-07-01,0,0,0,2.96,0,0,0,0,0,0,0,0,0,4.16,4.76,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,3.58,0,3.71,0,4.8,4.06,4.05,0,4.19,0,0,0,2.91,2.94,0,0,0,4.95,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,3.86,3.47,4.66,3.19
2018-08-01,0,0,0,2.96,0,0,0,0,0,0,0,0,0,4.16,4.76,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,3.58,0,3.71,0,4.8,4.06,4.05,0,4.19,0,0,0,2.91,2.94,0,0,0,4.95,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,3.86,3.47,4.66,3.19
2018-09-01,0,0,0,2.96,0,0,0,0,0,0,0,0,0,4.16,4.76,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,3.58,0,3.71,0,4.8,4.06,4.05,0,4.19,0,0,0,2.91,2.94,0,0,0,4.95,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,3.86,3.47,4.66,3.19
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,4.8,0,0,4.44,0,0,0,0,0,0,0,2.9,0,0,3.49,0,0,5.56,0,0,0,0,0,3.66,0,3.34,0,4.36,3.47,3.6,0,4.91,0,0,0,3.08,0,0,0,0,5.27,0,0,0,2.81,5.45,0,0,0,0,0,0,0,0,0,0,4.07,3.21,4.36,3.02
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,4.8,0,0,4.44,0,0,0,0,0,0,0,2.9,0,0,3.49,0,0,5.56,0,0,0,0,0,3.66,0,3.34,0,4.36,3.47,3.6,0,4.91,0,0,0,3.08,0,0,0,0,5.27,0,0,0,2.81,5.45,0,0,0,0,0,0,0,0,0,0,4.07,3.21,4.36,3.02
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,4.8,0,0,4.44,0,0,0,0,0,0,0,2.9,0,0,3.49,0,0,5.56,0,0,0,0,0,3.66,0,3.34,0,4.36,3.47,3.6,0,4.91,0,0,0,3.08,0,0,0,0,5.27,0,0,0,2.81,5.45,0,0,0,0,0,0,0,0,0,0,4.07,3.21,4.36,3.02
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,5.21,0,0,4.23,0,0,0,0,0,0,0,2.94,0,0,3.52,0,0,5.17,0,0,0,0,0,3.48,0,3.51,0,3.75,3.69,3.63,0,4.42,0,0,0,0,0,0,0,0,5.5,0,0,0,3.07,5.45,3.29,0,0,0,0,0,0,0,0,0,3.87,2.8,4.71,3.49
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,5.21,0,0,4.23,0,0,0,0,0,0,0,2.94,0,0,3.52,0,0,5.17,0,0,0,0,0,3.48,0,3.51,0,3.75,3.69,3.63,0,4.42,0,0,0,0,0,0,0,0,5.5,0,0,0,3.07,5.45,3.29,0,0,0,0,0,0,0,0,0,3.87,2.8,4.71,3.49
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,5.21,0,0,4.23,0,0,0,0,0,0,0,2.94,0,0,3.52,0,0,5.17,0,0,0,0,0,3.48,0,3.51,0,3.75,3.69,3.63,0,4.42,0,0,0,0,0,0,0,0,5.5,0,0,0,3.07,5.45,3.29,0,0,0,0,0,0,0,0,0,3.87,2.8,4.71,3.49
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,6.09,0,0,5.2,0,0,0,0,0,0,0,2.9,0,0,3.8,0,0,5.28,0,0,0,0,0,3.27,0,5.12,0,3.93,2.9,4.15,0,3.83,0,0,0,0,0,0,0,0,5.51,0,2.81,0,2.87,5.45,0,0,0,0,0,0,0,0,0,0,3.94,0,4.1,3.3
2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,6.09,0,0,5.2,0,0,0,0,0,0,0,2.9,0,0,3.8,0,0,5.28,0,0,0,0,0,3.27,0,5.12,0,3.93,2.9,4.15,0,3.83,0,0,0,0,0,0,0,0,5.51,0,2.81,0,2.87,5.45,0,0,0,0,0,0,0,0,0,0,3.94,0,4.1,3.3
2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,6.09,0,0,5.2,0,0,0,0,0,0,0,2.9,0,0,3.8,0,0,5.28,0,0,0,0,0,3.27,0,5.12,0,3.93,2.9,4.15,0,3.83,0,0,0,0,0,0,0,0,5.51,0,2.81,0,2.87,5.45,0,0,0,0,0,0,0,0,0,0,3.94,0,4.1,3.3
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,2.95,0,0,4.31,0,0,0,0,0,0,0,3.26,0,0,3.94,0,0,5.27,0,0,0,0,0,3.12,0,5.57,0,4.67,2.89,4.56,0,3.21,0,0,0,0,0,0,0,0,5.45,0,2.78,0,2.81,5.27,0,0,0,0,0,0,0,0,0,0,4.99,0,4.9,3.33
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,2.95,0,0,4.31,0,0,0,0,0,0,0,3.26,0,0,3.94,0,0,5.27,0,0,0,0,0,3.12,0,5.57,0,4.67,2.89,4.56,0,3.21,0,0,0,0,0,0,0,0,5.45,0,2.78,0,2.81,5.27,0,0,0,0,0,0,0,0,0,0,4.99,0,4.9,3.33
2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,2.95,0,0,4.31,0,0,0,0,0,0,0,3.26,0,0,3.94,0,0,5.27,0,0,0,0,0,3.12,0,5.57,0,4.67,2.89,4.56,0,3.21,0,0,0,0,0,0,0,0,5.45,0,2.78,0,2.81,5.27,0,0,0,0,0,0,0,0,0,0,4.99,0,4.9,3.33
2019-10-01,0,0,0,0,0,0,0,0,0,0,0,3.41,0,4.42,3.17,0,0,0,0,0,0,0,0,0,0,3.03,0,0,4.11,0,0,4.01,0,0,0,0,0,3.33,0,5.48,0,5.02,2.94,4.44,0,3.48,0,0,0,3.24,0,0,0,0,4.93,0,0,0,2.49,5.36,0,0,0,0,0,0,0,5.4,0,0,5.56,0,5.03,3.94
2019-11-01,0,0,0,0,0,0,0,0,0,0,0,3.41,0,4.42,3.17,0,0,0,0,0,0,0,0,0,0,3.03,0,0,4.11,0,0,4.01,0,0,0,0,0,3.33,0,5.48,0,5.02,2.94,4.44,0,3.48,0,0,0,3.24,0,0,0,0,4.93,0,0,0,2.49,5.36,0,0,0,0,0,0,0,5.4,0,0,5.56,0,5.03,3.94
2019-12-01,0,0,0,0,0,0,0,0,0,0,0,3.41,0,4.42,3.17,0,0,0,0,0,0,0,0,0,0,3.03,0,0,4.11,0,0,4.01,0,0,0,0,0,3.33,0,5.48,0,5.02,2.94,4.44,0,3.48,0,0,0,3.24,0,0,0,0,4.93,0,0,0,2.49,5.36,0,0,0,0,0,0,0,5.4,0,0,5.56,0,5.03,3.94
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,2.54,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,4.45,0,0,3.55,0,0,0,0,0,4.56,0,5.59,0,4.52,3.35,5.65,0,3.18,0,0,0,3.2,0,0,0,0,6.13,0,4.07,0,3.39,5.26,0,0,0,0,0,0,0,3.53,0,0,5.2,0,5.19,4.32
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,2.54,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,4.45,0,0,3.55,0,0,0,0,0,4.56,0,5.59,0,4.52,3.35,5.65,0,3.18,0,0,0,3.2,0,0,0,0,6.13,0,4.07,0,3.39,5.26,0,0,0,0,0,0,0,3.53,0,0,5.2,0,5.19,4.32
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,2.54,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,4.45,0,0,3.55,0,0,0,0,0,4.56,0,5.59,0,4.52,3.35,5.65,0,3.18,0,0,0,3.2,0,0,0,0,6.13,0,4.07,0,3.39,5.26,0,0,0,0,0,0,0,3.53,0,0,5.2,0,5.19,4.32
