"Date","AAPL","ABM","ABT","ADBE","ADSK","AIG","AIN","AIZ","AJG","ALEX","AMD","AMTD","APA","AT","ATR","AVA","AVP","BAX","BBY","BDK","BEC","BEN","BG","BKC","BOH","BOKF","BR","BUD","C","CACI","CBT","CCL","CFG","CLH","CMP","COST","COV","CRI","CRL","CSCO","CSL","CTAS","CTXS","CVA","CVBF","CVS","CVX","CW","DBD","DENN","DEO","DKS","DYN","EA","EAT","EBAY","EFX","ENS","EOG","FELE","FEYE","FII","FLIR","FLO","FLS","FST","FTNT","GFI","GIL","GPK","GWR","GWW","HAE","HBI","HE","HEES","HOLX","HUM","HURN","ICLR","IFF","INTC","IPXL","IRDM","JPM","KBR","KMB","KMI","KSS","KW","LAZ","LECO","LII","LIZ","LKQ","LOGM","LVS","MASI","MAT","MATX","MDLZ","MDU","MLNX","MON","MSA","MSFT","MU","MVL","NEM","NKTR","NLC","NLY","NOK","NOMD","NSC","NTR","NUAN","NVDA","NWL","OI","ORI","OXY","PENN","PFE","PHG","PII","PLCE","POWI","PTV","QCOM","RAMP","RBA","RBC","RF","RIG","RYN","SCHN","SCS","SEE","SEIC","SERV","SHW","SKX","SMG","STE","STT","SUM","SWK","SYF","SYNA","SYY","TAP","TERP","THS","TOT","TRMB","TRV","UMPQ","UNP","USB","UVV","VICI","VRNT","VRSN","VZ","WDC","WFC","WLTW","WM","WWW","XYL","YUM","ZBRA"
2012-03-01,0,0,0,0,3.01,0,0,0,0,3.22,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,2.36,0,0,2.86,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0
2012-04-01,0,0,0,0,2.51,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,3.41,0,0,0,2.25,2.28,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.93,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.35,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,0,0,0,0,2.51,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,3.41,0,0,0,2.25,2.28,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.93,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.35,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,0,0,0,0,2.51,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,3.41,0,0,0,2.25,2.28,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.93,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.35,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,2.45,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,2.28,0,0,0,0,0,2.53,0,0,0,0,0,0,2.16,2.25,0,2.91,0,0,0,2.39,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,2.19,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,2.45,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,2.28,0,0,0,0,0,2.53,0,0,0,0,0,0,2.16,2.25,0,2.91,0,0,0,2.39,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,2.19,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,2.45,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,2.28,0,0,0,0,0,2.53,0,0,0,0,0,0,2.16,2.25,0,2.91,0,0,0,2.39,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,2.19,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,2.15,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,3.14,0,2.34,0,0,0,0,2.14,2.97,0,0,0,0,0,0,0,2.34,0,2.84,0,0,0,2.26,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,2.15,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,3.14,0,2.34,0,0,0,0,2.14,2.97,0,0,0,0,0,0,0,2.34,0,2.84,0,0,0,2.26,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,2.15,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,3.14,0,2.34,0,0,0,0,2.14,2.97,0,0,0,0,0,0,0,2.34,0,2.84,0,0,0,2.26,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,0,0,0,0,0,0,0,0,2.28,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,2.11,0,0,0,0,2.46,2.68,0,0,0,0,0,0,0,2.44,0,2.9,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,2.98,0,0,0,2.18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,2.03,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0
2013-02-01,0,0,0,0,0,0,0,0,2.28,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,2.11,0,0,0,0,2.46,2.68,0,0,0,0,0,0,0,2.44,0,2.9,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,2.98,0,0,0,2.18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,2.03,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0
2013-03-01,0,0,0,0,0,0,0,0,2.28,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,2.11,0,0,0,0,2.46,2.68,0,0,0,0,0,0,0,2.44,0,2.9,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,2.98,0,0,0,2.18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,2.03,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0
2013-04-01,0,0,0,0,0,0,0,0,2.59,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.07,2.01,0,0,0,0,1.97,0,0,0,2.72,0,2.65,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,1.96,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0
2013-05-01,0,0,0,0,0,0,0,0,2.59,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.07,2.01,0,0,0,0,1.97,0,0,0,2.72,0,2.65,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,1.96,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0
2013-06-01,0,0,0,0,0,0,0,0,2.59,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.07,2.01,0,0,0,0,1.97,0,0,0,2.72,0,2.65,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,1.96,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0
2013-07-01,0,0,0,0,0,0,0,0,2.3,2.1,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.28,0,0,0,0,0,2.04,0,0,0,2.01,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2.68,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.66,0,1.99,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0
2013-08-01,0,0,0,0,0,0,0,0,2.3,2.1,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.28,0,0,0,0,0,2.04,0,0,0,2.01,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2.68,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.66,0,1.99,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0
2013-09-01,0,0,0,0,0,0,0,0,2.3,2.1,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,2.28,0,0,0,0,0,2.04,0,0,0,2.01,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2.68,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.66,0,1.99,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0
2013-10-01,0,0,0,0,0,0,0,0,2.35,2.31,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.22,0,2.07,0,0,0,2.56,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.17,0,2.31,1.94,0,0
2013-11-01,0,0,0,0,0,0,0,0,2.35,2.31,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.22,0,2.07,0,0,0,2.56,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.17,0,2.31,1.94,0,0
2013-12-01,0,0,0,0,0,0,0,0,2.35,2.31,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.22,0,2.07,0,0,0,2.56,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.17,0,2.31,1.94,0,0
2014-01-01,2.13,0,0,0,0,0,0,0,2.31,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.19,0,0,0,0,0,2.05,0,2.36,0,0,0,2.57,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,2.19,0,2.34,2.1,0,0
2014-02-01,2.13,0,0,0,0,0,0,0,2.31,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.19,0,0,0,0,0,2.05,0,2.36,0,0,0,2.57,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,2.19,0,2.34,2.1,0,0
2014-03-01,2.13,0,0,0,0,0,0,0,2.31,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.19,0,0,0,0,0,2.05,0,2.36,0,0,0,2.57,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,2.19,0,2.34,2.1,0,0
2014-04-01,2.64,0,0,0,0,0,0,0,1.98,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,2.45,0,2.29,0,0,0,2.61,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,2.03,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,2.14,2.34,0
2014-05-01,2.64,0,0,0,0,0,0,0,1.98,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,2.45,0,2.29,0,0,0,2.61,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,2.03,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,2.14,2.34,0
2014-06-01,2.64,0,0,0,0,0,0,0,1.98,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,2.45,0,2.29,0,0,0,2.61,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,2.03,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,2.14,2.34,0
2014-07-01,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.94,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,2.44,0,1.73,0,0,0,2.58,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,2.04,0,0,0,2.16,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,2.02,2.65,0,0
2014-08-01,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.94,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,2.44,0,1.73,0,0,0,2.58,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,2.04,0,0,0,2.16,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,2.02,2.65,0,0
2014-09-01,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.94,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,2.44,0,1.73,0,0,0,2.58,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,2.04,0,0,0,2.16,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,2.02,2.65,0,0
2014-10-01,0,0,0,0,0,0,0,0,1.78,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,2.21,0,1.99,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,1.89,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,2.28,0,0
2014-11-01,0,0,0,0,0,0,0,0,1.78,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,2.21,0,1.99,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,1.89,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,2.28,0,0
2014-12-01,0,0,0,0,0,0,0,0,1.78,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,2.21,0,1.99,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,1.89,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,2.28,0,0
