"Date","AAPL","ACN","ACT","ADBE","ADSK","AGN","AMP","AMX","AMZN","APH","ATVI","AVGO","AXP","AZO","BABA","BAC","BAM","BAX","BBBY","BHC","BIDU","BKNG","BLK","BUD","C","CBRE","CCI","CCL","CHTR","CL","CMCSA","CME","CP","CPRI","CRM","CSX","CTSH","CVS","CX","DG","DHI","DIS","DISCA","DKS","DLB","DLTR","DPZ","DVA","EA","EBAY","ECL","EDU","EFX","EL","EP","EQIX","ESRX","ETR","EXP","EXPE","FAST","FB","FLIR","FLT","FMX","FOXA","FTI","GOOG","GOOGL","GPN","GPS","GR","HPQ","HSBC","HTZ","HUM","ICE","ILMN","INFY","IQV","ISRG","JD","JPM","KMI","KO","LBTYK","LNG","LOW","LULU","LVS","MA","MCD","MELI","MNST","MON","MSFT","MSM","NCC","NFLX","NKE","NLOK","NOC","NOW","NTAP","NTES","NVDA","NWSA","OII","ORLY","PCP","PEP","PM","PNC","PYPL","QCOM","RL","RLGY","SAI","SBAC","SCHW","SD","SFD","SHOP","SLB","SPGI","SQ","STRA","STZ","SWN","TDC","TDG","TECK","TIF","TMUS","TPR","TRU","TSM","TV","ULTA","UNH","UNP","UPS","URBN","V","VMC","VRSN","WBA","WBC","WFC","WMB","WYNN","YUM"
2011-01-01,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,4.25,0,0,0,0,0,0,0,0,0,4.28,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.04,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,2.64,0,0,0,0,0,2.86,3.66,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43
2011-02-01,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,4.25,0,0,0,0,0,0,0,0,0,4.28,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.04,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,2.64,0,0,0,0,0,2.86,3.66,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43
2011-03-01,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,4.25,0,0,0,0,0,0,0,0,0,4.28,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.04,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,2.64,0,0,0,0,0,2.86,3.66,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43
2011-04-01,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,3.82,0,0,0,0,0,0,0,0,0,4.89,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,2.37,3.37,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,3.1,0,0,0,0,2.83,0,0,0,0,0,2.72,4.2,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,3.12
2011-05-01,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,3.82,0,0,0,0,0,0,0,0,0,4.89,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,2.37,3.37,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,3.1,0,0,0,0,2.83,0,0,0,0,0,2.72,4.2,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,3.12
2011-06-01,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,3.82,0,0,0,0,0,0,0,0,0,4.89,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,2.37,3.37,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,3.1,0,0,0,0,2.83,0,0,0,0,0,2.72,4.2,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,3.12
2011-07-01,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,2.42,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,5.58,0,0,4.97,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,2.32,4.15,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,2.61,0,0,0,0,0,0,0,0,2.69,0,0,3.42,0,0,0,0,0,0,0,2.92,4.55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,2.42,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,5.58,0,0,4.97,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,2.32,4.15,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,2.61,0,0,0,0,0,0,0,0,2.69,0,0,3.42,0,0,0,0,0,0,0,2.92,4.55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,2.42,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,5.58,0,0,4.97,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,2.32,4.15,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,2.61,0,0,0,0,0,0,0,0,2.69,0,0,3.42,0,0,0,0,0,0,0,2.92,4.55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.26,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,4.71,0,0,0,0,0,0,0,0,0,2.49,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,3.18,0,0,0,0,0,0,0,0,2.78,2.56,0,0,2.77,0,0,0,0,0,0,2.65,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.28,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0
2011-11-01,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.26,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,4.71,0,0,0,0,0,0,0,0,0,2.49,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,3.18,0,0,0,0,0,0,0,0,2.78,2.56,0,0,2.77,0,0,0,0,0,0,2.65,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.28,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0
2011-12-01,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.26,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,4.71,0,0,0,0,0,0,0,0,0,2.49,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,3.18,0,0,0,0,0,0,0,0,2.78,2.56,0,0,2.77,0,0,0,0,0,0,2.65,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.28,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0
2012-01-01,4.87,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,5,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,2.88,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,3.21,2.65,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,3.35,0,0,2.6,0,0,0,0,0,0,3.37,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,2.49,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0
2012-02-01,4.87,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,5,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,2.88,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,3.21,2.65,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,3.35,0,0,2.6,0,0,0,0,0,0,3.37,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,2.49,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0
2012-03-01,4.87,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,5,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,2.88,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,3.21,2.65,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,3.35,0,0,2.6,0,0,0,0,0,0,3.37,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,2.49,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0
2012-04-01,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,2.92,0,0,0,0,0,0,2.45,0,0,3.24,0,0,0,0,3.65,0,0,0,0,0,0,0,3.71,0,0,0,0,0,3.53,2.54,0,0,0,0,0,0,0,0,0,0,0,4.93,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,4.24,0,0,0,0,0,0,0,0,0,3.29,0,0,2.21,0,0,0,0,0,0,2.72,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0
2012-05-01,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,2.92,0,0,0,0,0,0,2.45,0,0,3.24,0,0,0,0,3.65,0,0,0,0,0,0,0,3.71,0,0,0,0,0,3.53,2.54,0,0,0,0,0,0,0,0,0,0,0,4.93,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,4.24,0,0,0,0,0,0,0,0,0,3.29,0,0,2.21,0,0,0,0,0,0,2.72,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0
2012-06-01,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,2.92,0,0,0,0,0,0,2.45,0,0,3.24,0,0,0,0,3.65,0,0,0,0,0,0,0,3.71,0,0,0,0,0,3.53,2.54,0,0,0,0,0,0,0,0,0,0,0,4.93,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,4.24,0,0,0,0,0,0,0,0,0,3.29,0,0,2.21,0,0,0,0,0,0,2.72,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0
2012-07-01,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,4.78,0,0,2.76,0,3.16,0,0,0,0,0,0,0,3.92,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,2.28,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,2.77,4.22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,2.97,0,0,0,0,0,0
2012-08-01,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,4.78,0,0,2.76,0,3.16,0,0,0,0,0,0,0,3.92,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,2.28,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,2.77,4.22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,2.97,0,0,0,0,0,0
2012-09-01,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,4.78,0,0,2.76,0,3.16,0,0,0,0,0,0,0,3.92,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,2.28,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,2.77,4.22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,2.97,0,0,0,0,0,0
2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,0,0,0,2.37,0,0,0,0,2.97,0,0,5.2,0,0,3.8,0,0,0,0,0,3.09,0,0,0,2.81,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,2.38,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,2.6,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.69,0,0,0,0,2.2,0,3.7,0,0,0,0,0,0
2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,0,0,0,2.37,0,0,0,0,2.97,0,0,5.2,0,0,3.8,0,0,0,0,0,3.09,0,0,0,2.81,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,2.38,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,2.6,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.69,0,0,0,0,2.2,0,3.7,0,0,0,0,0,0
2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,0,0,0,2.37,0,0,0,0,2.97,0,0,5.2,0,0,3.8,0,0,0,0,0,3.09,0,0,0,2.81,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,2.38,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,2.6,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.69,0,0,0,0,2.2,0,3.7,0,0,0,0,0,0
2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0,0,0,0,0,2.56,0,0,0,0,2.46,0,0,3.56,0,0,3.87,0,0,0,0,0,3.12,0,0,0,2.83,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,3.83,0,0,0,0,0,0,0,0,0,2.34,0,0,2.87,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,2.98,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,3.02,0,0,0,0,0,0
2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0,0,0,0,0,2.56,0,0,0,0,2.46,0,0,3.56,0,0,3.87,0,0,0,0,0,3.12,0,0,0,2.83,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,3.83,0,0,0,0,0,0,0,0,0,2.34,0,0,2.87,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,2.98,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,3.02,0,0,0,0,0,0
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0,0,0,0,0,2.56,0,0,0,0,2.46,0,0,3.56,0,0,3.87,0,0,0,0,0,3.12,0,0,0,2.83,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,3.83,0,0,0,0,0,0,0,0,0,2.34,0,0,2.87,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,2.98,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,3.02,0,0,0,0,0,0
2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,7.29,0,0,0,0,0,0,2.33,0,0,0,0,2.84,0,0,4.25,0,0,3.53,0,0,0,0,0,2.1,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,4.25,0,4.1,0,0,0,2.21,0,0,0,0,0,3.01,0,0,2.41,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.92,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,7.29,0,0,0,0,0,0,2.33,0,0,0,0,2.84,0,0,4.25,0,0,3.53,0,0,0,0,0,2.1,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,4.25,0,4.1,0,0,0,2.21,0,0,0,0,0,3.01,0,0,2.41,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.92,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,7.29,0,0,0,0,0,0,2.33,0,0,0,0,2.84,0,0,4.25,0,0,3.53,0,0,0,0,0,2.1,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,4.25,0,4.1,0,0,0,2.21,0,0,0,0,0,3.01,0,0,2.41,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.92,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,3.87,3.92,4.68,0,0,0,0,2.21,0,0,0,0,1.98,0,3.41,0,0,4.69,0,0,4.77,0,0,0,0,0,2.09,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.99,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,3.87,3.92,4.68,0,0,0,0,2.21,0,0,0,0,1.98,0,3.41,0,0,4.69,0,0,4.77,0,0,0,0,0,2.09,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.99,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,3.87,3.92,4.68,0,0,0,0,2.21,0,0,0,0,1.98,0,3.41,0,0,4.69,0,0,4.77,0,0,0,0,0,2.09,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.99,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,4.45,4.77,0,0,0,0,3.53,0,0,0,0,0,0,2.3,0,0,5.03,0,0,5.29,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,3.33,0,0,0,0,3.73,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.15,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.85,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,4.45,4.77,0,0,0,0,3.53,0,0,0,0,0,0,2.3,0,0,5.03,0,0,5.29,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,3.33,0,0,0,0,3.73,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.15,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.85,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,4.45,4.77,0,0,0,0,3.53,0,0,0,0,0,0,2.3,0,0,5.03,0,0,5.29,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,3.33,0,0,0,0,3.73,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.15,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.85,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,5.35,0,0,0,0,0,3,0,0,0,0,0,0,3.79,0,0,6.53,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,2.87,0,0,0,0,3.59,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.89,0,0,0,0,2.45,0,0,0,2.95,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.52,0,3.66,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,5.35,0,0,0,0,0,3,0,0,0,0,0,0,3.79,0,0,6.53,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,2.87,0,0,0,0,3.59,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.89,0,0,0,0,2.45,0,0,0,2.95,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.52,0,3.66,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
