"Date","ACN","ADI","AGN","AIG","AMZN","ANTM","AON","APA","AXP","AZO","BHC","BKNG","BRK","BUD","CFC","CMCSA","COP","COV","CRM","CSGP","CVS","DELL","DEO","DHR","DIS","DISCA","DISCK","DLTR","EBAY","ENDP","EOG","ESRX","EXPE","FB","FNMA","FOX","FOXA","FWONA","FWONK","GHC","GOOG","GOOGL","HPQ","IAC","JPM","KMX","LBRDK","LBTYK","LH","LMT","LOW","LSXMK","MA","MLM","MON","MSFT","MSI","NWSA","OMC","ORCL","PCP","PX","PXD","QRTEA","RRC","RWT","SCHW","SWN","TDG","TDS","TGT","TMO","TXN","UNH","UPS","V","VMC","WFC","WMT"
2017-12-01,2.29,0,6.52,0,0,0,3.15,0,0,0,0,0,10.16,0,0,3.14,0,0,0,0,0,0,2.39,0,0,0,0,3.44,0,0,0,0,0,0,0,0,4.43,0,0,0,5.66,0,0,0,0,0,7.88,6,5.27,0,0,2.6,4.63,0,2.91,0,0,0,0,4.28,0,3.97,0,0,0,0,0,0,0,0,0,3.19,0,0,0,3.49,0,2.55,0
2018-01-01,2.35,0,6.87,0,2.43,0,3.38,0,0,0,0,0,10.47,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,2.33,0,0,2.41,0,0,0,5.72,0,0,0,0,0,8.12,4.21,5.47,0,0,2.74,5.11,0,2.98,0,0,0,0,4.57,0,3.26,0,0,0,0,0,0,0,0,0,3.55,0,0,0,3.66,0,0,0
2018-02-01,2.35,0,6.87,0,2.43,0,3.38,0,0,0,0,0,10.47,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,2.33,0,0,2.41,0,0,0,5.72,0,0,0,0,0,8.12,4.21,5.47,0,0,2.74,5.11,0,2.98,0,0,0,0,4.57,0,3.26,0,0,0,0,0,0,0,0,0,3.55,0,0,0,3.66,0,0,0
2018-03-01,2.35,0,6.87,0,2.43,0,3.38,0,0,0,0,0,10.47,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,2.33,0,0,2.41,0,0,0,5.72,0,0,0,0,0,8.12,4.21,5.47,0,0,2.74,5.11,0,2.98,0,0,0,0,4.57,0,3.26,0,0,0,0,0,0,0,0,0,3.55,0,0,0,3.66,0,0,0
2018-04-01,2.43,0,6.61,0,2.77,0,3.2,0,0,0,0,0,9.51,0,0,2.88,0,0,0,0,0,0,2.34,0,0,0,0,3.91,0,0,0,0,0,3.71,0,0,0,0,0,0,6,0,0,0,0,2.63,6.97,3.58,5.46,0,0,0,4.87,0,0,0,0,0,0,4.46,0,3.47,0,0,0,0,0,0,0,0,0,3.46,0,0,0,3.94,0,2.31,0
2018-05-01,2.43,0,6.61,0,2.77,0,3.2,0,0,0,0,0,9.51,0,0,2.88,0,0,0,0,0,0,2.34,0,0,0,0,3.91,0,0,0,0,0,3.71,0,0,0,0,0,0,6,0,0,0,0,2.63,6.97,3.58,5.46,0,0,0,4.87,0,0,0,0,0,0,4.46,0,3.47,0,0,0,0,0,0,0,0,0,3.46,0,0,0,3.94,0,2.31,0
2018-06-01,2.43,0,6.61,0,2.77,0,3.2,0,0,0,0,0,9.51,0,0,2.88,0,0,0,0,0,0,2.34,0,0,0,0,3.91,0,0,0,0,0,3.71,0,0,0,0,0,0,6,0,0,0,0,2.63,6.97,3.58,5.46,0,0,0,4.87,0,0,0,0,0,0,4.46,0,3.47,0,0,0,0,0,0,0,0,0,3.46,0,0,0,3.94,0,2.31,0
2018-07-01,2.19,0,5.41,0,2.17,0,3.43,0,0,0,0,0,8.69,0,0,2.97,0,0,0,0,0,0,2.2,0,0,0,0,3.58,0,0,0,0,0,3.34,0,0,0,0,0,0,6.13,0,0,0,0,2.58,7.41,3.62,5.05,0,0,0,4.21,0,0,0,0,0,0,4.99,0,3.37,0,0,0,0,2.19,0,0,0,0,3.43,0,0,0,4.26,0,0,0
2018-08-01,2.19,0,5.41,0,2.17,0,3.43,0,0,0,0,0,8.69,0,0,2.97,0,0,0,0,0,0,2.2,0,0,0,0,3.58,0,0,0,0,0,3.34,0,0,0,0,0,0,6.13,0,0,0,0,2.58,7.41,3.62,5.05,0,0,0,4.21,0,0,0,0,0,0,4.99,0,3.37,0,0,0,0,2.19,0,0,0,0,3.43,0,0,0,4.26,0,0,0
2018-09-01,2.19,0,5.41,0,2.17,0,3.43,0,0,0,0,0,8.69,0,0,2.97,0,0,0,0,0,0,2.2,0,0,0,0,3.58,0,0,0,0,0,3.34,0,0,0,0,0,0,6.13,0,0,0,0,2.58,7.41,3.62,5.05,0,0,0,4.21,0,0,0,0,0,0,4.99,0,3.37,0,0,0,0,2.19,0,0,0,0,3.43,0,0,0,4.26,0,0,0
2018-10-01,0,2.96,3.38,0,0,0,3.12,0,0,0,0,0,8.3,0,0,3.24,0,0,0,0,0,0,2.5,2.45,0,0,0,4.5,0,0,0,0,0,3.62,0,0,0,0,0,0,6.35,0,0,0,0,3.32,7.4,3.01,4.84,0,0,0,4.05,0,0,0,0,0,0,4.95,0,0,0,0,0,0,3.34,0,0,0,0,3.26,0,0,0,4.25,0,0,0
2018-11-01,0,2.96,3.38,0,0,0,3.12,0,0,0,0,0,8.3,0,0,3.24,0,0,0,0,0,0,2.5,2.45,0,0,0,4.5,0,0,0,0,0,3.62,0,0,0,0,0,0,6.35,0,0,0,0,3.32,7.4,3.01,4.84,0,0,0,4.05,0,0,0,0,0,0,4.95,0,0,0,0,0,0,3.34,0,0,0,0,3.26,0,0,0,4.25,0,0,0
2018-12-01,0,2.96,3.38,0,0,0,3.12,0,0,0,0,0,8.3,0,0,3.24,0,0,0,0,0,0,2.5,2.45,0,0,0,4.5,0,0,0,0,0,3.62,0,0,0,0,0,0,6.35,0,0,0,0,3.32,7.4,3.01,4.84,0,0,0,4.05,0,0,0,0,0,0,4.95,0,0,0,0,0,0,3.34,0,0,0,0,3.26,0,0,0,4.25,0,0,0
2019-01-01,0,3.44,0,0,0,0,0,0,0,0,0,4.16,7.25,0,0,3.1,0,0,0,0,0,0,0,3.33,0,0,0,3.94,0,0,0,0,0,4.09,0,0,0,0,0,0,6.39,0,0,0,3.1,4.04,7.19,0,5.21,0,0,3.13,4.33,0,0,0,0,0,0,3.48,0,0,0,0,0,0,3.15,0,3.09,0,0,3.54,0,0,0,4.36,0,0,0
2019-02-01,0,3.44,0,0,0,0,0,0,0,0,0,4.16,7.25,0,0,3.1,0,0,0,0,0,0,0,3.33,0,0,0,3.94,0,0,0,0,0,4.09,0,0,0,0,0,0,6.39,0,0,0,3.1,4.04,7.19,0,5.21,0,0,3.13,4.33,0,0,0,0,0,0,3.48,0,0,0,0,0,0,3.15,0,3.09,0,0,3.54,0,0,0,4.36,0,0,0
2019-03-01,0,3.44,0,0,0,0,0,0,0,0,0,4.16,7.25,0,0,3.1,0,0,0,0,0,0,0,3.33,0,0,0,3.94,0,0,0,0,0,4.09,0,0,0,0,0,0,6.39,0,0,0,3.1,4.04,7.19,0,5.21,0,0,3.13,4.33,0,0,0,0,0,0,3.48,0,0,0,0,0,0,3.15,0,3.09,0,0,3.54,0,0,0,4.36,0,0,0
2019-04-01,0,3.46,0,0,0,0,3.2,0,0,0,0,4.31,7.49,0,0,3.08,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,6.28,0,0,0,3.21,3.88,7.32,3.05,4.86,0,0,0,4.56,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,3.09,0,0,3.75,0,0,0,4.43,3.07,0,0
2019-05-01,0,3.46,0,0,0,0,3.2,0,0,0,0,4.31,7.49,0,0,3.08,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,6.28,0,0,0,3.21,3.88,7.32,3.05,4.86,0,0,0,4.56,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,3.09,0,0,3.75,0,0,0,4.43,3.07,0,0
2019-06-01,0,3.46,0,0,0,0,3.2,0,0,0,0,4.31,7.49,0,0,3.08,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,6.28,0,0,0,3.21,3.88,7.32,3.05,4.86,0,0,0,4.56,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,3.09,0,0,3.75,0,0,0,4.43,3.07,0,0
2019-07-01,0,3.44,0,0,0,0,3.23,0,0,0,0,4.54,7.35,0,0,3.24,0,0,0,0,0,0,0,3.43,0,0,0,3.3,0,0,0,0,0,4.12,0,0,0,0,0,0,6.81,0,0,0,3.4,3.39,7.12,0,4.42,0,0,0,4.36,0,0,0,0,0,0,3.53,0,0,0,0,0,0,3.36,0,0,0,0,3.74,0,0,0,4.25,3.4,0,0
2019-08-01,0,3.44,0,0,0,0,3.23,0,0,0,0,4.54,7.35,0,0,3.24,0,0,0,0,0,0,0,3.43,0,0,0,3.3,0,0,0,0,0,4.12,0,0,0,0,0,0,6.81,0,0,0,3.4,3.39,7.12,0,4.42,0,0,0,4.36,0,0,0,0,0,0,3.53,0,0,0,0,0,0,3.36,0,0,0,0,3.74,0,0,0,4.25,3.4,0,0
2019-09-01,0,3.44,0,0,0,0,3.23,0,0,0,0,4.54,7.35,0,0,3.24,0,0,0,0,0,0,0,3.43,0,0,0,3.3,0,0,0,0,0,4.12,0,0,0,0,0,0,6.81,0,0,0,3.4,3.39,7.12,0,4.42,0,0,0,4.36,0,0,0,0,0,0,3.53,0,0,0,0,0,0,3.36,0,0,0,0,3.74,0,0,0,4.25,3.4,0,0
2019-10-01,0,3.65,0,0,0,0,3.58,0,0,0,0,4.54,7.65,0,0,3.09,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,6.89,0,0,0,3.85,2.8,7.72,0,4.05,0,0,3.4,3.85,0,0,0,0,0,0,3.25,0,0,0,0,0,0,3.65,0,0,0,0,3.99,0,0,0,4.04,3.27,0,0
2019-11-01,0,3.65,0,0,0,0,3.58,0,0,0,0,4.54,7.65,0,0,3.09,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,6.89,0,0,0,3.85,2.8,7.72,0,4.05,0,0,3.4,3.85,0,0,0,0,0,0,3.25,0,0,0,0,0,0,3.65,0,0,0,0,3.99,0,0,0,4.04,3.27,0,0
2019-12-01,0,3.65,0,0,0,0,3.58,0,0,0,0,4.54,7.65,0,0,3.09,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,6.89,0,0,0,3.85,2.8,7.72,0,4.05,0,0,3.4,3.85,0,0,0,0,0,0,3.25,0,0,0,0,0,0,3.65,0,0,0,0,3.99,0,0,0,4.04,3.27,0,0
2020-01-01,0,3.55,0,0,3.55,0,3.92,0,0,0,0,0,7.68,0,0,3.05,0,0,3.2,2.79,0,0,0,4.06,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,7.37,0,0,0,4.14,0,7.37,0,3.76,0,0,2.88,4.02,0,0,0,0,0,0,4.21,0,0,0,0,0,0,3.06,0,0,0,0,4.5,0,0,0,4.34,3.85,0,0
2020-02-01,0,3.55,0,0,3.55,0,3.92,0,0,0,0,0,7.68,0,0,3.05,0,0,3.2,2.79,0,0,0,4.06,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,7.37,0,0,0,4.14,0,7.37,0,3.76,0,0,2.88,4.02,0,0,0,0,0,0,4.21,0,0,0,0,0,0,3.06,0,0,0,0,4.5,0,0,0,4.34,3.85,0,0
2020-03-01,0,3.55,0,0,3.55,0,3.92,0,0,0,0,0,7.68,0,0,3.05,0,0,3.2,2.79,0,0,0,4.06,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,7.37,0,0,0,4.14,0,7.37,0,3.76,0,0,2.88,4.02,0,0,0,0,0,0,4.21,0,0,0,0,0,0,3.06,0,0,0,0,4.5,0,0,0,4.34,3.85,0,0
