"Date","AAN","ACIW","AGCO","AGP","ALGT","AM","AMBA","ARRS","ARW","ATGE","ATW","AVT","BHI","BIG","BW","CAKE","CC","CFFN","CHRS","CISN","CNC","COG","CRI","CUB","DAN","FHB","FI","FII","FL","FLE","GNTX","GPK","HMHC","HMN","HP","IDCC","ISBC","MATX","MCY","MKSI","MTN","NBL","NFX","NOV","OSK","PTEN","R","RCII","ROSE","ROST","RS","RSH","SAIC","SAVE","SIG","SM","TEN","THO","THS","TRN","TWI","VAL","VECO","VG","VMI","VNOM","VSTO","WDC","XEC"
2006-10-01,0,0,0,0,0,2.63,0,0,4.66,0,0,10.79,0,3.59,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0,4.05,2.87,0,0,0,0,0,0,0,0,1.91,0,0,0,0,3.89,0,6.76,0,3.02,6.51,4.1,0,0,0,0,0,0,0,2.51,0,6.87,0,9.14,0,0,0,0,0,0,0
2006-11-01,0,0,0,0,0,2.63,0,0,4.66,0,0,10.79,0,3.59,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0,4.05,2.87,0,0,0,0,0,0,0,0,1.91,0,0,0,0,3.89,0,6.76,0,3.02,6.51,4.1,0,0,0,0,0,0,0,2.51,0,6.87,0,9.14,0,0,0,0,0,0,0
2006-12-01,0,0,0,0,0,2.63,0,0,4.66,0,0,10.79,0,3.59,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0,4.05,2.87,0,0,0,0,0,0,0,0,1.91,0,0,0,0,3.89,0,6.76,0,3.02,6.51,4.1,0,0,0,0,0,0,0,2.51,0,6.87,0,9.14,0,0,0,0,0,0,0
2007-01-01,0,0,0,0,0,2.4,0,0,5.22,0,0,13.25,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,4.62,2.69,0,0,0,0,0,0,0,0,2.97,0,0,0,0,4.63,0,6.54,0,2.69,6.72,3.75,0,2.86,0,0,0,0,0,2.11,0,7.67,0,9.31,0,0,0,0,0,0,0
2007-02-01,0,0,0,0,0,2.4,0,0,5.22,0,0,13.25,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,4.62,2.69,0,0,0,0,0,0,0,0,2.97,0,0,0,0,4.63,0,6.54,0,2.69,6.72,3.75,0,2.86,0,0,0,0,0,2.11,0,7.67,0,9.31,0,0,0,0,0,0,0
2007-03-01,0,0,0,0,0,2.4,0,0,5.22,0,0,13.25,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,4.62,2.69,0,0,0,0,0,0,0,0,2.97,0,0,0,0,4.63,0,6.54,0,2.69,6.72,3.75,0,2.86,0,0,0,0,0,2.11,0,7.67,0,9.31,0,0,0,0,0,0,0
2007-04-01,0,0,0,0,0,2.89,0,0,5.26,0,0,9.07,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.23,3.04,0,0,0,0,0,0,0,0,3.05,0,0,0,0,5.56,0,7.55,0,2.49,6.96,3.32,0,2.68,0,0,0,0,0,2.39,0,7.72,0,10.32,0,0,0,0,0,0,0
2007-05-01,0,0,0,0,0,2.89,0,0,5.26,0,0,9.07,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.23,3.04,0,0,0,0,0,0,0,0,3.05,0,0,0,0,5.56,0,7.55,0,2.49,6.96,3.32,0,2.68,0,0,0,0,0,2.39,0,7.72,0,10.32,0,0,0,0,0,0,0
2007-06-01,0,0,0,0,0,2.89,0,0,5.26,0,0,9.07,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.23,3.04,0,0,0,0,0,0,0,0,3.05,0,0,0,0,5.56,0,7.55,0,2.49,6.96,3.32,0,2.68,0,0,0,0,0,2.39,0,7.72,0,10.32,0,0,0,0,0,0,0
2007-07-01,0,0,0,0,0,3.11,0,0,6.7,0,0,10.51,0,0,0,0,2.56,0,4.43,0,0,0,0,0,0,0,0,0,3.61,3.31,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,7.5,0,1.99,6.83,3.19,0,1.93,0,0,0,0,0,2.74,0,7.67,0,10.94,0,0,0,0,0,0,0
2007-08-01,0,0,0,0,0,3.11,0,0,6.7,0,0,10.51,0,0,0,0,2.56,0,4.43,0,0,0,0,0,0,0,0,0,3.61,3.31,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,7.5,0,1.99,6.83,3.19,0,1.93,0,0,0,0,0,2.74,0,7.67,0,10.94,0,0,0,0,0,0,0
2007-09-01,0,0,0,0,0,3.11,0,0,6.7,0,0,10.51,0,0,0,0,2.56,0,4.43,0,0,0,0,0,0,0,0,0,3.61,3.31,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,7.5,0,1.99,6.83,3.19,0,1.93,0,0,0,0,0,2.74,0,7.67,0,10.94,0,0,0,0,0,0,0
2007-10-01,0,0,0,0,0,2.56,0,0,6.64,0,1.73,9.88,0,0,0,0,1.83,0,3.64,0,0,0,0,0,0,0,0,0,3.73,2.48,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,6.95,0,1.7,7.92,3.41,0,1.69,0,0,3.55,0,0,0,0,6.08,0,12.46,0,0,0,0,0,0,0
2007-11-01,0,0,0,0,0,2.56,0,0,6.64,0,1.73,9.88,0,0,0,0,1.83,0,3.64,0,0,0,0,0,0,0,0,0,3.73,2.48,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,6.95,0,1.7,7.92,3.41,0,1.69,0,0,3.55,0,0,0,0,6.08,0,12.46,0,0,0,0,0,0,0
2007-12-01,0,0,0,0,0,2.56,0,0,6.64,0,1.73,9.88,0,0,0,0,1.83,0,3.64,0,0,0,0,0,0,0,0,0,3.73,2.48,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,6.95,0,1.7,7.92,3.41,0,1.69,0,0,3.55,0,0,0,0,6.08,0,12.46,0,0,0,0,0,0,0
2008-01-01,0,0,0,0,0,2.34,0,0,5.69,0,1.59,9.25,0,0,0,0,1.73,0,3.25,0,0,0,0,0,0,0,0,0,3.22,1.91,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,9.32,0,2.15,7.86,4,0,1.63,0,0,3.17,0,0,0,0,5.84,0,13.09,0,0,0,0,0,0,0
2008-02-01,0,0,0,0,0,2.34,0,0,5.69,0,1.59,9.25,0,0,0,0,1.73,0,3.25,0,0,0,0,0,0,0,0,0,3.22,1.91,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,9.32,0,2.15,7.86,4,0,1.63,0,0,3.17,0,0,0,0,5.84,0,13.09,0,0,0,0,0,0,0
2008-03-01,0,0,0,0,0,2.34,0,0,5.69,0,1.59,9.25,0,0,0,0,1.73,0,3.25,0,0,0,0,0,0,0,0,0,3.22,1.91,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,9.32,0,2.15,7.86,4,0,1.63,0,0,3.17,0,0,0,0,5.84,0,13.09,0,0,0,0,0,0,0
2008-04-01,0,0,0,0,0,1.59,0,0,5.31,0,2.2,7.89,0,0,0,0,1.29,0,3.16,0,0,0,0,0,0,0,0,0,3.48,1.11,0,0,0,0.81,0,0,0,0,3.28,0,0,0,0,0,0,12.48,0,0,11.65,0,0,1.26,0,0,2.61,0,0,0,0,7.45,0,15.93,0,0,0,0,0,0.93,0
2008-05-01,0,0,0,0,0,1.59,0,0,5.31,0,2.2,7.89,0,0,0,0,1.29,0,3.16,0,0,0,0,0,0,0,0,0,3.48,1.11,0,0,0,0.81,0,0,0,0,3.28,0,0,0,0,0,0,12.48,0,0,11.65,0,0,1.26,0,0,2.61,0,0,0,0,7.45,0,15.93,0,0,0,0,0,0.93,0
2008-06-01,0,0,0,0,0,1.59,0,0,5.31,0,2.2,7.89,0,0,0,0,1.29,0,3.16,0,0,0,0,0,0,0,0,0,3.48,1.11,0,0,0,0.81,0,0,0,0,3.28,0,0,0,0,0,0,12.48,0,0,11.65,0,0,1.26,0,0,2.61,0,0,0,0,7.45,0,15.93,0,0,0,0,0,0.93,0
2008-07-01,0,0,0,0,0,2.57,0,0,5.91,0,1.68,9.28,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,5.89,0.56,0,0,0,0.97,0,0,0,0,5,0,0,0,0,0,0,9.03,0,0,9.78,0,0,2.31,0,0,4.01,0,0,0,0,7.2,0,14.81,0,0,0,0,0,0.74,0
2008-08-01,0,0,0,0,0,2.57,0,0,5.91,0,1.68,9.28,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,5.89,0.56,0,0,0,0.97,0,0,0,0,5,0,0,0,0,0,0,9.03,0,0,9.78,0,0,2.31,0,0,4.01,0,0,0,0,7.2,0,14.81,0,0,0,0,0,0.74,0
2008-09-01,0,0,0,0,0,2.57,0,0,5.91,0,1.68,9.28,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,5.89,0.56,0,0,0,0.97,0,0,0,0,5,0,0,0,0,0,0,9.03,0,0,9.78,0,0,2.31,0,0,4.01,0,0,0,0,7.2,0,14.81,0,0,0,0,0,0.74,0
2008-10-01,0,0,0,0,0,1.82,0,0,8.63,0,1.53,9.8,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,5.99,0,0,0,4.28,0,0,8.26,0,0,5.38,0,1.89,2.27,0,0,2.99,0,0,0,0,6.29,0,10.42,0,0,0,0,0,1.94,0
2008-11-01,0,0,0,0,0,1.82,0,0,8.63,0,1.53,9.8,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,5.99,0,0,0,4.28,0,0,8.26,0,0,5.38,0,1.89,2.27,0,0,2.99,0,0,0,0,6.29,0,10.42,0,0,0,0,0,1.94,0
2008-12-01,0,0,0,0,0,1.82,0,0,8.63,0,1.53,9.8,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,5.99,0,0,0,4.28,0,0,8.26,0,0,5.38,0,1.89,2.27,0,0,2.99,0,0,0,0,6.29,0,10.42,0,0,0,0,0,1.94,0
2009-01-01,0,0,0,0,0,0,0,0,9.68,0,2.12,10.45,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,4.29,0,0,0,5.46,0,0,7.14,0,0,4.17,0,2.77,1.81,0,0,4.37,1.84,0,0,0,4.05,0,10.74,0,0,0,0,0,3.63,1.87
2009-02-01,0,0,0,0,0,0,0,0,9.68,0,2.12,10.45,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,4.29,0,0,0,5.46,0,0,7.14,0,0,4.17,0,2.77,1.81,0,0,4.37,1.84,0,0,0,4.05,0,10.74,0,0,0,0,0,3.63,1.87
2009-03-01,0,0,0,0,0,0,0,0,9.68,0,2.12,10.45,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,4.29,0,0,0,5.46,0,0,7.14,0,0,4.17,0,2.77,1.81,0,0,4.37,1.84,0,0,0,4.05,0,10.74,0,0,0,0,0,3.63,1.87
2009-04-01,0,0,0,0,0,0,0,0,8.18,0,2.41,9.51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.66,0,0,0,5.95,0,0,7.76,0,0,5.68,0,3.06,0,0,0,6.03,2.2,0,0,0,4.57,0,9.35,0,0,0,0,0,3.76,2.19
2009-05-01,0,0,0,0,0,0,0,0,8.18,0,2.41,9.51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.66,0,0,0,5.95,0,0,7.76,0,0,5.68,0,3.06,0,0,0,6.03,2.2,0,0,0,4.57,0,9.35,0,0,0,0,0,3.76,2.19
2009-06-01,0,0,0,0,0,0,0,0,8.18,0,2.41,9.51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3.66,0,0,0,5.95,0,0,7.76,0,0,5.68,0,3.06,0,0,0,6.03,2.2,0,0,0,4.57,0,9.35,0,0,0,0,0,3.76,2.19
2009-07-01,0,0,0,0,0,0,0,0,7.87,0,2.9,9.45,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,3.36,0,0,0,4.15,0,0,6.58,0,0,8.08,0,2.87,0,0,0,6.36,2.01,0,0,0,4.89,0,9.66,0,0,0,0,0,3.19,1.81
2009-08-01,0,0,0,0,0,0,0,0,7.87,0,2.9,9.45,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,3.36,0,0,0,4.15,0,0,6.58,0,0,8.08,0,2.87,0,0,0,6.36,2.01,0,0,0,4.89,0,9.66,0,0,0,0,0,3.19,1.81
2009-09-01,0,0,0,0,0,0,0,0,7.87,0,2.9,9.45,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,3.36,0,0,0,4.15,0,0,6.58,0,0,8.08,0,2.87,0,0,0,6.36,2.01,0,0,0,4.89,0,9.66,0,0,0,0,0,3.19,1.81
2009-10-01,0,0,0,0,0,0,0,0,7.94,0,2.87,9.05,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,3.55,0,0,0,4.14,0,0,5.11,0,0,10.67,0,2.43,0,0,0,5.75,2.07,0,0,0,4.83,0,8.85,0,0,0,0,0,3.76,2.16
2009-11-01,0,0,0,0,0,0,0,0,7.94,0,2.87,9.05,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,3.55,0,0,0,4.14,0,0,5.11,0,0,10.67,0,2.43,0,0,0,5.75,2.07,0,0,0,4.83,0,8.85,0,0,0,0,0,3.76,2.16
2009-12-01,0,0,0,0,0,0,0,0,7.94,0,2.87,9.05,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,3.55,0,0,0,4.14,0,0,5.11,0,0,10.67,0,2.43,0,0,0,5.75,2.07,0,0,0,4.83,0,8.85,0,0,0,0,0,3.76,2.16
2010-01-01,0,0,0,0,0,0,0,0,8.03,0,2.85,9.27,0,0,0,0,0,0,4.43,0,0,0.42,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,4.07,0,0,0,3.28,0,0,3.47,0,0,9.67,0,2.3,0,0,0,5,1.65,0,0,0,5.69,0,10.21,0,0,0,0,0,3.25,1.8
2010-02-01,0,0,0,0,0,0,0,0,8.03,0,2.85,9.27,0,0,0,0,0,0,4.43,0,0,0.42,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,4.07,0,0,0,3.28,0,0,3.47,0,0,9.67,0,2.3,0,0,0,5,1.65,0,0,0,5.69,0,10.21,0,0,0,0,0,3.25,1.8
2010-03-01,0,0,0,0,0,0,0,0,8.03,0,2.85,9.27,0,0,0,0,0,0,4.43,0,0,0.42,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,4.07,0,0,0,3.28,0,0,3.47,0,0,9.67,0,2.3,0,0,0,5,1.65,0,0,0,5.69,0,10.21,0,0,0,0,0,3.25,1.8
2010-04-01,0,0,0,0,0,0,0,0,7.43,0,2.62,9.29,5.46,0,0,0,0,0,0.57,0,0,0.44,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,4.81,0,0,0,3.84,0,0,3.98,0,0,8.31,0,2.11,0,0,0,5.04,2.37,0,0,0,6.3,0,11.16,0,0,0,0,0,5.36,2.7
2010-05-01,0,0,0,0,0,0,0,0,7.43,0,2.62,9.29,5.46,0,0,0,0,0,0.57,0,0,0.44,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,4.81,0,0,0,3.84,0,0,3.98,0,0,8.31,0,2.11,0,0,0,5.04,2.37,0,0,0,6.3,0,11.16,0,0,0,0,0,5.36,2.7
2010-06-01,0,0,0,0,0,0,0,0,7.43,0,2.62,9.29,5.46,0,0,0,0,0,0.57,0,0,0.44,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,4.81,0,0,0,3.84,0,0,3.98,0,0,8.31,0,2.11,0,0,0,5.04,2.37,0,0,0,6.3,0,11.16,0,0,0,0,0,5.36,2.7
2010-07-01,0,0,0,0,0,0,0,0,7.48,0,2.64,8.76,4.72,0,0,0,0,0,0.45,0,0,0.36,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,4,0,0,0,3.8,0,0,4.45,0,0,8.3,0,2.04,0,0,0,4.9,1.86,0,0,0,6.67,0,10.71,0,0,0,0,0,6.83,2.11
2010-08-01,0,0,0,0,0,0,0,0,7.48,0,2.64,8.76,4.72,0,0,0,0,0,0.45,0,0,0.36,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,4,0,0,0,3.8,0,0,4.45,0,0,8.3,0,2.04,0,0,0,4.9,1.86,0,0,0,6.67,0,10.71,0,0,0,0,0,6.83,2.11
2010-09-01,0,0,0,0,0,0,0,0,7.48,0,2.64,8.76,4.72,0,0,0,0,0,0.45,0,0,0.36,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,4,0,0,0,3.8,0,0,4.45,0,0,8.3,0,2.04,0,0,0,4.9,1.86,0,0,0,6.67,0,10.71,0,0,0,0,0,6.83,2.11
2010-10-01,0,0,0,0,0,0,0,0.72,8.27,0,2.79,9.24,4.4,0,0,0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,4.6,0,0,9.84,0,1.52,0,0,0,4.4,2.4,0,0,0,6.87,0,11.02,0,0,0,0,0,7.03,2.31
2010-11-01,0,0,0,0,0,0,0,0.72,8.27,0,2.79,9.24,4.4,0,0,0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,4.6,0,0,9.84,0,1.52,0,0,0,4.4,2.4,0,0,0,6.87,0,11.02,0,0,0,0,0,7.03,2.31
2010-12-01,0,0,0,0,0,0,0,0.72,8.27,0,2.79,9.24,4.4,0,0,0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,4.6,0,0,9.84,0,1.52,0,0,0,4.4,2.4,0,0,0,6.87,0,11.02,0,0,0,0,0,7.03,2.31
2011-01-01,0,0,0,0,0,0,0,0.76,9.38,0,3.21,8.41,3.88,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,4.98,0,0,9.59,0,1.59,0,0,0,3.93,2.66,0,0,0,8.35,0,11.08,0,0,0,0,0,7.18,2.65
