"Date","ACBI","ADES","ADS","AIG","AJRD","ALC","ALLY","AM","AWI","BAC","BANC","BCBP","BDX","BEN","BG","BHF","BMCH","BPOP","BRK","BSX","BUD","C","CAB","CACH","CARE","CBS","CCE","CF","CIT","CLR","CNO","COLB","COP","COT","COV","CPB","DAL","DD","DLB","DO","DOW","ECPG","EMC","EP","EQ","ESGR","FARM","FLA","FMC","FOSL","FTI","GBL","GLBR","GLF","GR","GT","HES","HPQ","HTH","HTV","HURN","INTC","IR","ISBC","ITT","JCP","JEF","KALU","KRNY","MDLZ","MDP","MVC","NFG","NPK","NWA","OABC","OKE","PAA","PAY","PFE","PM","PNC","RF","RUTH","SANW","SFD","SHLDQ","SLM","SNE","SPGI","T","TCO","TDS","TEL","TEVA","TFSL","TIF","TOWN","TPHS","TRA","TRB","TRC","TRH","TT","TWX","VPHM","WBC","WCBO","WLK","WMGI","WSBF","WWY","XPO","Y"
2010-11-01,0,0,0,0,0,2.5,0,0,0,1.67,0,0,2.42,0,0,0,0,0,0,0,0,3.69,0,0,0,0,1.51,0,0,0,2.5,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,2.05,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,4.17,0,0,0,0,0,0
2010-12-01,0,0,0,0,0,2.5,0,0,0,1.67,0,0,2.42,0,0,0,0,0,0,0,0,3.69,0,0,0,0,1.51,0,0,0,2.5,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,2.05,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,4.17,0,0,0,0,0,0
2011-01-01,0,0,0,0,0,2.15,0,0,0,1.46,0,0,2.82,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,2.35,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,5.47,3.42,0,2.2,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,1.94,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,4.37,0,0,0,0,0,0
2011-02-01,0,0,0,0,0,2.15,0,0,0,1.46,0,0,2.82,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,2.35,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,5.47,3.42,0,2.2,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,1.94,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,4.37,0,0,0,0,0,0
2011-03-01,0,0,0,0,0,2.15,0,0,0,1.46,0,0,2.82,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,2.35,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,5.47,3.42,0,2.2,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,1.94,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,4.37,0,0,0,0,0,0
2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,4.95,0,1.59,0,0,0,0,0,0,2.46,0,3.81,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,5.41,3.79,0,2.42,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,2.1,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,4.19,0,0,0,0,0,0
2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,4.95,0,1.59,0,0,0,0,0,0,2.46,0,3.81,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,5.41,3.79,0,2.42,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,2.1,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,4.19,0,0,0,0,0,0
2011-06-01,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,4.95,0,1.59,0,0,0,0,0,0,2.46,0,3.81,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,5.41,3.79,0,2.42,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,2.1,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,4.19,0,0,0,0,0,0
2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.72,0,1.97,0,0,0,0,0,0,2.06,0,3.93,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,5.29,4.32,0,2.4,0,0,0,0,0,0,0,0,0,0,2.01,2.22,0,0,0,1.9,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0
2011-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.72,0,1.97,0,0,0,0,0,0,2.06,0,3.93,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,5.29,4.32,0,2.4,0,0,0,0,0,0,0,0,0,0,2.01,2.22,0,0,0,1.9,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0
2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,3.72,0,1.97,0,0,0,0,0,0,2.06,0,3.93,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,5.29,4.32,0,2.4,0,0,0,0,0,0,0,0,0,0,2.01,2.22,0,0,0,1.9,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0
2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.48,0,2.22,0,0,0,0,1.63,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,5.15,0,2.27,0,0,0,0,0,0,0,0,0,0,1.76,2.47,0,0,0,2,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,4.33,0,1.76,0,0,0,0
2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.48,0,2.22,0,0,0,0,1.63,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,5.15,0,2.27,0,0,0,0,0,0,0,0,0,0,1.76,2.47,0,0,0,2,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,4.33,0,1.76,0,0,0,0
2011-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.48,0,2.22,0,0,0,0,1.63,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,5.15,0,2.27,0,0,0,0,0,0,0,0,0,0,1.76,2.47,0,0,0,2,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,4.33,0,1.76,0,0,0,0
2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,3.68,0,2.21,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.7,0,0,0,0,0,0,4.34,0,0,0,2.8,0,2.06,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.39,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,4.64,0,0,0,0,0,4.16
2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,3.68,0,2.21,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.7,0,0,0,0,0,0,4.34,0,0,0,2.8,0,2.06,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.39,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,4.64,0,0,0,0,0,4.16
2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,3.68,0,2.21,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.7,0,0,0,0,0,0,4.34,0,0,0,2.8,0,2.06,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.39,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,4.64,0,0,0,0,0,4.16
2012-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.96,0,0,2.39,0,0,0,5.19,0,0,0,2.72,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,2.11,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,4.89,0,0,0,0,0,4.36
2012-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.96,0,0,2.39,0,0,0,5.19,0,0,0,2.72,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,2.11,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,4.89,0,0,0,0,0,4.36
2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.96,0,0,2.39,0,0,0,5.19,0,0,0,2.72,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,2.11,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,4.89,0,0,0,0,0,4.36
2012-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,1.68,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,2.07,0,0,0,5.54,0,0,0,2.89,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.08,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,5.72,0,1.64,0,0,0,4.52
2012-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,1.68,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,2.07,0,0,0,5.54,0,0,0,2.89,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.08,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,5.72,0,1.64,0,0,0,4.52
2012-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,1.68,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,2.07,0,0,0,5.54,0,0,0,2.89,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.08,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,5.72,0,1.64,0,0,0,4.52
2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,1.98,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,3.05,0,0,0,0,0,0,0,5.05,0,0,0,2.26,0,2.69,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,2.28,0,0,0,0,0,3.97,0,0,0,0,1.87,0,0,0,0,0,0,2.1,0,0,0,0,0,5.42,0,0,0,0,0,4.23
2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,1.98,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,3.05,0,0,0,0,0,0,0,5.05,0,0,0,2.26,0,2.69,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,2.28,0,0,0,0,0,3.97,0,0,0,0,1.87,0,0,0,0,0,0,2.1,0,0,0,0,0,5.42,0,0,0,0,0,4.23
2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,1.98,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,3.05,0,0,0,0,0,0,0,5.05,0,0,0,2.26,0,2.69,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,2.28,0,0,0,0,0,3.97,0,0,0,0,1.87,0,0,0,0,0,0,2.1,0,0,0,0,0,5.42,0,0,0,0,0,4.23
2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,1.76,0,4.69,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.18,0,0,5.21,0,0,0,0,5.23,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.77,0,0,0,0,0,3.5,0,0,0,0,1.84,0,0,0,0,0,0,2.06,0,0,0,0,0,5.48,0,0,0,0,0,4.61
2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,1.76,0,4.69,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.18,0,0,5.21,0,0,0,0,5.23,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.77,0,0,0,0,0,3.5,0,0,0,0,1.84,0,0,0,0,0,0,2.06,0,0,0,0,0,5.48,0,0,0,0,0,4.61
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,1.76,0,4.69,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.18,0,0,5.21,0,0,0,0,5.23,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.77,0,0,0,0,0,3.5,0,0,0,0,1.84,0,0,0,0,0,0,2.06,0,0,0,0,0,5.48,0,0,0,0,0,4.61
2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.13,0,2.69,0,2.28,0,0,0,0,2.26,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.77,0,0,5.62,0,0,0,0,5.93,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,2.17,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,3.86
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.13,0,2.69,0,2.28,0,0,0,0,2.26,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.77,0,0,5.62,0,0,0,0,5.93,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,2.17,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,3.86
2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.13,0,2.69,0,2.28,0,0,0,0,2.26,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.77,0,0,5.62,0,0,0,0,5.93,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,2.17,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,3.86
2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.65,0,1.93,0,3,0,0,0,0,2.32,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,3.36,0,0,6.43,0,0,0,0,5.64,0,0,0,0,0,2.88,0,0,0,0,0,0,0,1.8,2.13,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,4.06
2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.65,0,1.93,0,3,0,0,0,0,2.32,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,3.36,0,0,6.43,0,0,0,0,5.64,0,0,0,0,0,2.88,0,0,0,0,0,0,0,1.8,2.13,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,4.06
2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.65,0,1.93,0,3,0,0,0,0,2.32,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,3.36,0,0,6.43,0,0,0,0,5.64,0,0,0,0,0,2.88,0,0,0,0,0,0,0,1.8,2.13,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,4.06
2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,3.11,0,0,0,2.66,0,0,0,0,2.41,0,0,2.56,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,7.49,0,0,0,0,6.21,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,2.58,0,0,0,0,0,0,0,3.86
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,3.11,0,0,0,2.66,0,0,0,0,2.41,0,0,2.56,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,7.49,0,0,0,0,6.21,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,2.58,0,0,0,0,0,0,0,3.86
2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,3.11,0,0,0,2.66,0,0,0,0,2.41,0,0,2.56,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,7.49,0,0,0,0,6.21,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,2.58,0,0,0,0,0,0,0,3.86
2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.73,0,0,4.64,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1.78,0,0,8.11,0,0,0,0,5.84,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,3.71
2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.73,0,0,4.64,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1.78,0,0,8.11,0,0,0,0,5.84,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,3.71
2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.73,0,0,4.64,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1.78,0,0,8.11,0,0,0,0,5.84,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,3.71
2014-04-01,0,0,0,0,1.8,0,2.08,0,0,0,0,0,1.97,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,2.56,0,0,4.31,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,9.5,0,0,0,0,7.04,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,0,0,0,0,1.8,0,2.08,0,0,0,0,0,1.97,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,2.56,0,0,4.31,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,9.5,0,0,0,0,7.04,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0,0,0,0,1.8,0,2.08,0,0,0,0,0,1.97,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,2.56,0,0,4.31,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,9.5,0,0,0,0,7.04,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,0,0,0,0,0,2.05,0,0,0,0,0,1.92,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,2.62,0,0,3.88,0,0,0,0,0,0,3.68,0,0,0,3.02,0,0,0,0,0,1.83,0,0,0,3.4,0,0,0,7.44,0,0,0,0,8.07,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,1.81,0,0,0
2014-08-01,0,0,0,0,0,0,2.05,0,0,0,0,0,1.92,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,2.62,0,0,3.88,0,0,0,0,0,0,3.68,0,0,0,3.02,0,0,0,0,0,1.83,0,0,0,3.4,0,0,0,7.44,0,0,0,0,8.07,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,1.81,0,0,0
2014-09-01,0,0,0,0,0,0,2.05,0,0,0,0,0,1.92,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,2.62,0,0,3.88,0,0,0,0,0,0,3.68,0,0,0,3.02,0,0,0,0,0,1.83,0,0,0,3.4,0,0,0,7.44,0,0,0,0,8.07,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,1.81,0,0,0
2014-10-01,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.66,0,0,4.14,0,0,0,0,0,0,3.7,0,0,0,2.54,0,0,0,0,0,3.83,0,0,0,3.2,0,0,0,5.8,0,0,0,0,8.21,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,2.01,0,0,0
2014-11-01,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.66,0,0,4.14,0,0,0,0,0,0,3.7,0,0,0,2.54,0,0,0,0,0,3.83,0,0,0,3.2,0,0,0,5.8,0,0,0,0,8.21,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,2.01,0,0,0
2014-12-01,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.66,0,0,4.14,0,0,0,0,0,0,3.7,0,0,0,2.54,0,0,0,0,0,3.83,0,0,0,3.2,0,0,0,5.8,0,0,0,0,8.21,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,2.01,0,0,0
