Date,POWI
2011-12-01,35.709998999999996
2011-12-02,35.59
2011-12-05,35.790001000000004
2011-12-06,36.209998999999996
2011-12-07,36.48
2011-12-08,35.560001
2011-12-09,35.299999
2011-12-12,34.759997999999996
2011-12-13,33.849998
2011-12-14,32.830002
2011-12-15,32.759997999999996
2011-12-16,32.740002000000004
2011-12-19,31.969998999999998
2011-12-20,33.82
2011-12-21,33.32
2011-12-22,33.91
2011-12-23,33.77
2011-12-27,33.860001000000004
2011-12-28,33.049999
2011-12-29,33.290001000000004
2011-12-30,33.16
2012-01-03,33.389998999999996
2012-01-04,32.91
2012-01-05,33.349998
2012-01-06,33.52
2012-01-09,33.790001000000004
2012-01-10,33.82
2012-01-11,34.200001
2012-01-12,34.16
2012-01-13,33.150002
2012-01-17,32.73
2012-01-18,35.619999
2012-01-19,35.650002
2012-01-20,37.02
2012-01-23,37.27
2012-01-24,37.360001000000004
2012-01-25,36.700001
2012-01-26,36.349998
2012-01-27,36.380001
2012-01-30,36.029999
2012-01-31,35.98
2012-02-01,36.779999
2012-02-02,37.060001
2012-02-03,39.470001
2012-02-06,38.610001000000004
2012-02-07,37.84
2012-02-08,38.580002
2012-02-09,38.48
2012-02-10,37.75
2012-02-13,37.84
2012-02-14,37.68
2012-02-15,38.279999
2012-02-16,39.119999
2012-02-17,38.970001
2012-02-21,38.060001
2012-02-22,37.950001
2012-02-23,38.75
2012-02-24,38.759997999999996
2012-02-27,38.799999
2012-02-28,38.029999
2012-02-29,37.299999
2012-03-01,36.860001000000004
2012-03-02,36.18
2012-03-05,35.799999
2012-03-06,36.080002
2012-03-07,37.040001000000004
2012-03-08,37.41
2012-03-09,38.02
2012-03-12,37.68
2012-03-13,38.490002000000004
2012-03-14,38.009997999999996
2012-03-15,38.080002
2012-03-16,37.66
2012-03-19,37.84
2012-03-20,37.52
2012-03-21,37.369999
2012-03-22,37.299999
2012-03-23,37.349998
2012-03-26,37.91
2012-03-27,37.669998
2012-03-28,37.549999
2012-03-29,37.009997999999996
2012-03-30,37.119999
2012-04-02,38.349998
2012-04-03,37.439999
2012-04-04,36.889998999999996
2012-04-05,36.5
2012-04-09,35.889998999999996
2012-04-10,35.630001
2012-04-11,36.299999
2012-04-12,37.630001
2012-04-13,36.310001
2012-04-16,36.240002000000004
2012-04-17,37.310001
2012-04-18,37.110001000000004
2012-04-19,36.5
2012-04-20,36.400002
2012-04-23,35.689999
2012-04-24,35.919998
2012-04-25,37.290001000000004
2012-04-26,37.75
2012-04-27,37.950001
2012-04-30,37.880001
2012-05-01,37.619999
2012-05-02,38.139998999999996
2012-05-03,37.209998999999996
2012-05-04,41.810001
2012-05-07,42.5
2012-05-08,42.880001
2012-05-09,42.580002
2012-05-10,42.639998999999996
2012-05-11,42.630001
2012-05-14,42.060001
2012-05-15,42.43
2012-05-16,42.080002
2012-05-17,41.84
2012-05-18,41.360001000000004
2012-05-21,41.849998
2012-05-22,41.299999
2012-05-23,42.049999
2012-05-24,41.509997999999996
2012-05-25,41.73
2012-05-29,40.900002
2012-05-30,40.630001
2012-05-31,40.810001
2012-06-01,39.360001000000004
2012-06-04,39.700001
2012-06-05,39.869999
2012-06-06,40.68
2012-06-07,40.130001
2012-06-08,41.41
2012-06-11,40.220001
2012-06-12,40.98
2012-06-13,38.650002
2012-06-14,38.549999
2012-06-15,39.009997999999996
2012-06-18,39.93
2012-06-19,40.880001
2012-06-20,40.549999
2012-06-21,38.790001000000004
2012-06-22,38.91
2012-06-25,37.610001000000004
2012-06-26,37.259997999999996
2012-06-27,37.330002
2012-06-28,35.98
2012-06-29,37.299999
2012-07-02,37.959998999999996
2012-07-03,38.610001000000004
2012-07-05,38.860001000000004
2012-07-06,37.32
2012-07-09,36.700001
2012-07-10,36.27
2012-07-11,36.029999
2012-07-12,34.810001
2012-07-13,34.91
2012-07-16,34.720001
2012-07-17,34.900002
2012-07-18,34.540001000000004
2012-07-19,34.919998
2012-07-20,34.34
2012-07-23,34.720001
2012-07-24,34.27
2012-07-25,34.400002
2012-07-26,34.740002000000004
2012-07-27,35.0
2012-07-30,35.099998
2012-07-31,35.240002000000004
2012-08-01,35.009997999999996
2012-08-02,35.279999
2012-08-03,36.5
2012-08-06,37.299999
2012-08-07,34.639998999999996
2012-08-08,33.34
2012-08-09,33.389998999999996
2012-08-10,33.549999
2012-08-13,33.689999
2012-08-14,33.630001
2012-08-15,34.259997999999996
2012-08-16,34.98
2012-08-17,35.849998
2012-08-20,35.77
2012-08-21,35.599998
2012-08-22,35.25
2012-08-23,35.220001
2012-08-24,35.259997999999996
2012-08-27,34.82
2012-08-28,34.720001
2012-08-29,34.450001
2012-08-30,34.169998
2012-08-31,34.639998999999996
2012-09-04,34.549999
2012-09-05,34.299999
2012-09-06,36.09
2012-09-07,36.240002000000004
2012-09-10,35.59
2012-09-11,35.25
2012-09-12,35.16
2012-09-13,34.919998
2012-09-14,35.209998999999996
2012-09-17,35.279999
2012-09-18,34.889998999999996
2012-09-19,34.5
2012-09-20,33.490002000000004
2012-09-21,33.59
2012-09-24,32.950001
2012-09-25,31.809998999999998
2012-09-26,31.030001000000002
2012-09-27,31.0
2012-09-28,30.450001
2012-10-01,31.01
2012-10-02,30.860001
2012-10-03,30.469998999999998
2012-10-04,30.4
2012-10-05,31.09
2012-10-08,29.75
2012-10-09,28.940001000000002
2012-10-10,28.42
2012-10-11,28.51
2012-10-12,28.16
2012-10-15,28.01
2012-10-16,28.860001
2012-10-17,28.700001
2012-10-18,28.5
2012-10-19,27.549999
2012-10-22,27.389999
2012-10-23,29.27
2012-10-24,28.49
2012-10-25,28.58
2012-10-26,30.1
2012-10-31,29.59
2012-11-01,29.91
2012-11-02,28.99
2012-11-05,29.799999
2012-11-06,30.440001000000002
2012-11-07,29.629998999999998
2012-11-08,30.1
2012-11-09,30.49
2012-11-12,30.860001
2012-11-13,30.110001
2012-11-14,29.870001000000002
2012-11-15,29.389999
2012-11-16,29.059998999999998
2012-11-19,30.120001000000002
2012-11-20,30.120001000000002
2012-11-21,30.110001
2012-11-23,30.82
2012-11-26,30.84
2012-11-27,30.58
2012-11-28,30.709999
2012-11-29,31.280001000000002
2012-11-30,31.110001
2012-12-03,31.209999
2012-12-04,32.540001000000004
2012-12-05,32.540001000000004
2012-12-06,32.709998999999996
2012-12-07,32.43
2012-12-10,33.040001000000004
2012-12-11,34.369999
2012-12-12,34.32
2012-12-13,33.279999
2012-12-14,32.919998
2012-12-17,33.189999
2012-12-18,34.009997999999996
2012-12-19,33.91
2012-12-20,33.73
2012-12-21,33.130001
2012-12-24,33.200001
2012-12-26,33.200001
2012-12-27,33.139998999999996
2012-12-28,32.91
2012-12-31,33.610001000000004
2013-01-02,35.189999
2013-01-03,35.0
2013-01-04,35.299999
2013-01-07,34.68
2013-01-08,34.07
2013-01-09,34.77
2013-01-10,34.869999
2013-01-11,34.650002
2013-01-14,34.490002000000004
2013-01-15,34.549999
2013-01-16,35.360001000000004
2013-01-17,36.139998999999996
2013-01-18,36.09
2013-01-22,36.619999
2013-01-23,36.709998999999996
2013-01-24,37.360001000000004
2013-01-25,37.5
2013-01-28,37.740002000000004
2013-01-29,37.580002
2013-01-30,37.259997999999996
2013-01-31,37.400002
2013-02-01,38.07
2013-02-04,38.18
2013-02-05,43.689999
2013-02-06,44.650002
2013-02-07,44.110001000000004
2013-02-08,44.27
2013-02-11,43.18
2013-02-12,43.34
2013-02-13,43.98
2013-02-14,43.77
2013-02-15,43.669998
2013-02-19,43.880001
2013-02-20,42.669998
2013-02-21,42.419998
2013-02-22,42.580002
2013-02-25,41.32
2013-02-26,41.389998999999996
2013-02-27,41.759997999999996
2013-02-28,41.810001
2013-03-01,40.939999
2013-03-04,40.580002
2013-03-05,41.869999
2013-03-06,41.669998
2013-03-07,41.790001000000004
2013-03-08,42.18
2013-03-11,42.200001
2013-03-12,42.279999
2013-03-13,42.330002
2013-03-14,42.869999
2013-03-15,42.290001000000004
2013-03-18,42.549999
2013-03-19,42.91
2013-03-20,43.799999
2013-03-21,42.959998999999996
2013-03-22,43.389998999999996
2013-03-25,42.540001000000004
2013-03-26,42.880001
2013-03-27,42.73
2013-03-28,43.41
2013-04-01,42.110001000000004
2013-04-02,41.599998
2013-04-03,41.32
2013-04-04,41.77
2013-04-05,41.630001
2013-04-08,41.790001000000004
2013-04-09,41.939999
2013-04-10,42.48
2013-04-11,42.27
2013-04-12,41.720001
2013-04-15,41.080002
2013-04-16,42.470001
2013-04-17,40.369999
2013-04-18,38.279999
2013-04-19,38.540001000000004
2013-04-22,38.880001
2013-04-23,40.32
2013-04-24,40.43
2013-04-25,40.23
2013-04-26,39.439999
2013-04-29,40.93
2013-04-30,41.41
2013-05-01,40.200001
2013-05-02,42.0
2013-05-03,43.07
2013-05-06,42.75
2013-05-07,42.66
2013-05-08,43.16
2013-05-09,42.91
2013-05-10,43.52
2013-05-13,43.259997999999996
2013-05-14,43.68
2013-05-15,44.240002000000004
2013-05-16,44.150002
2013-05-17,44.59
2013-05-20,44.799999
2013-05-21,45.18
2013-05-22,43.689999
2013-05-23,44.040001000000004
2013-05-24,43.939999
2013-05-28,43.16
2013-05-29,42.450001
2013-05-30,42.419998
2013-05-31,42.689999
2013-06-03,42.41
2013-06-04,42.220001
2013-06-05,41.959998999999996
2013-06-06,41.619999
2013-06-07,41.880001
2013-06-10,41.959998999999996
2013-06-11,40.290001000000004
2013-06-12,39.849998
2013-06-13,40.209998999999996
2013-06-14,39.98
2013-06-17,39.990002000000004
2013-06-18,41.07
2013-06-19,40.349998
2013-06-20,39.650002
2013-06-21,39.860001000000004
2013-06-24,38.860001000000004
2013-06-25,39.849998
2013-06-26,39.889998999999996
2013-06-27,40.98
2013-06-28,40.560001
2013-07-01,41.16
2013-07-02,41.279999
2013-07-03,41.419998
2013-07-05,42.540001000000004
2013-07-08,41.529999
2013-07-09,42.32
2013-07-10,42.93
2013-07-11,44.040001000000004
2013-07-12,44.48
2013-07-15,49.349998
2013-07-16,51.82
2013-07-17,52.389998999999996
2013-07-18,52.02
2013-07-19,52.869999
2013-07-22,52.330002
2013-07-23,52.389998999999996
2013-07-24,51.34
2013-07-25,51.650002
2013-07-26,51.389998999999996
2013-07-29,51.200001
2013-07-30,52.07
2013-07-31,55.150002
2013-08-01,54.939999
2013-08-02,53.73
2013-08-05,54.040001000000004
2013-08-06,53.27
2013-08-07,52.459998999999996
2013-08-08,52.799999
2013-08-09,52.75
2013-08-12,53.16
2013-08-13,53.09
2013-08-14,52.57
2013-08-15,51.48
2013-08-16,51.950001
2013-08-19,50.73
2013-08-20,51.740002000000004
2013-08-21,51.389998999999996
2013-08-22,51.790001000000004
2013-08-23,53.209998999999996
2013-08-26,53.5
2013-08-27,50.970001
2013-08-28,51.459998999999996
2013-08-29,53.25
2013-08-30,52.119999
2013-09-03,53.080002
2013-09-04,54.549999
2013-09-05,54.880001
2013-09-06,54.439999
2013-09-09,54.709998999999996
2013-09-10,55.93
2013-09-11,55.66
2013-09-12,55.259997999999996
2013-09-13,55.299999
2013-09-16,55.16
2013-09-17,55.34
2013-09-18,55.23
2013-09-19,55.189999
2013-09-20,56.049999
2013-09-23,55.630001
2013-09-24,56.450001
2013-09-25,55.099998
2013-09-26,54.759997999999996
2013-09-27,54.830002
2013-09-30,54.16
2013-10-01,54.16
2013-10-02,53.84
2013-10-03,53.689999
2013-10-04,53.869999
2013-10-07,53.459998999999996
2013-10-08,52.240002000000004
2013-10-09,51.880001
2013-10-10,54.0
2013-10-11,55.889998999999996
2013-10-14,56.310001
2013-10-15,55.290001000000004
2013-10-16,54.970001
2013-10-17,53.669998
2013-10-18,53.57
2013-10-21,53.650002
2013-10-22,53.869999
2013-10-23,51.490002000000004
2013-10-24,51.400002
2013-10-25,51.799999
2013-10-28,52.07
2013-10-29,52.099998
2013-10-30,51.43
2013-10-31,57.279999
2013-11-01,57.049999
2013-11-04,56.860001000000004
2013-11-05,56.400002
2013-11-06,57.09
2013-11-07,54.91
2013-11-08,56.25
2013-11-11,55.419998
2013-11-12,55.400002
2013-11-13,55.93
2013-11-14,54.209998999999996
2013-11-15,54.220001
2013-11-18,53.889998999999996
2013-11-19,53.02
2013-11-20,52.549999
2013-11-21,53.939999
2013-11-22,53.709998999999996
2013-11-25,53.450001
2013-11-26,53.84
2013-11-27,53.759997999999996
2013-11-29,53.459998999999996
2013-12-02,52.380001
2013-12-03,53.0
2013-12-04,53.34
2013-12-05,54.360001000000004
2013-12-06,54.740002000000004
2013-12-09,53.970001
2013-12-10,53.450001
2013-12-11,52.290001000000004
2013-12-12,51.810001
2013-12-13,52.599998
2013-12-16,53.459998999999996
2013-12-17,54.68
2013-12-18,54.490002000000004
2013-12-19,53.380001
2013-12-20,53.799999
2013-12-23,54.529999
2013-12-24,54.330002
2013-12-26,54.470001
2013-12-27,53.810001
2013-12-30,55.049999
2013-12-31,55.82
2014-01-02,54.939999
2014-01-03,55.619999
2014-01-06,55.189999
2014-01-07,56.41
2014-01-08,57.139998999999996
2014-01-09,57.16
2014-01-10,58.34
2014-01-13,57.139998999999996
2014-01-14,58.810001
2014-01-15,58.91
2014-01-16,59.23
2014-01-17,58.709998999999996
2014-01-21,59.25
2014-01-22,61.470001
2014-01-23,61.709998999999996
2014-01-24,60.07
2014-01-27,59.689999
2014-01-28,59.889998999999996
2014-01-29,58.950001
2014-01-30,60.529999
2014-01-31,59.23
2014-02-03,57.360001000000004
2014-02-04,57.650002
2014-02-05,57.389998999999996
2014-02-06,57.950001
2014-02-07,58.830002
2014-02-10,58.700001
2014-02-11,60.049999
2014-02-12,60.77
2014-02-13,61.419998
2014-02-14,60.48
2014-02-18,60.720001
2014-02-19,59.049999
2014-02-20,59.509997999999996
2014-02-21,59.150002
2014-02-24,59.59
2014-02-25,59.110001000000004
2014-02-26,59.52
2014-02-27,59.43
2014-02-28,59.130001
2014-03-03,58.43
2014-03-04,60.619999
2014-03-05,62.98
2014-03-06,63.860001000000004
2014-03-07,63.68
2014-03-10,63.540001000000004
2014-03-11,62.82
2014-03-12,63.459998999999996
2014-03-13,61.669998
2014-03-14,62.25
2014-03-17,63.610001000000004
2014-03-18,66.540001
2014-03-19,65.08000200000001
2014-03-20,66.989998
2014-03-21,66.639999
2014-03-24,67.160004
2014-03-25,66.589996
2014-03-26,64.860001
2014-03-27,64.400002
2014-03-28,64.279999
2014-03-31,65.779999
2014-04-01,66.599998
2014-04-02,66.599998
2014-04-03,66.160004
2014-04-04,63.169998
2014-04-07,62.150002
2014-04-08,63.77
2014-04-09,64.900002
2014-04-10,62.330002
2014-04-11,60.189999
2014-04-14,59.950001
2014-04-15,60.689999
2014-04-16,61.139998999999996
2014-04-17,61.419998
2014-04-21,63.009997999999996
2014-04-22,64.18
2014-04-23,63.549999
2014-04-24,63.59
2014-04-25,61.439999
2014-04-28,59.389998999999996
2014-04-29,58.419998
2014-04-30,47.23
2014-05-01,49.369999
2014-05-02,49.060001
2014-05-05,48.720001
2014-05-06,48.040001000000004
2014-05-07,49.57
2014-05-08,49.299999
2014-05-09,49.43
2014-05-12,51.09
2014-05-13,50.970001
2014-05-14,49.040001000000004
2014-05-15,49.310001
2014-05-16,49.290001000000004
2014-05-19,50.189999
2014-05-20,49.130001
2014-05-21,48.959998999999996
2014-05-22,49.09
2014-05-23,49.84
2014-05-27,50.630001
2014-05-28,50.459998999999996
2014-05-29,50.740002000000004
2014-05-30,50.290001000000004
2014-06-02,49.099998
2014-06-03,50.16
2014-06-04,51.77
2014-06-05,53.610001000000004
2014-06-06,54.849998
2014-06-09,55.98
2014-06-10,55.959998999999996
2014-06-11,56.900002
2014-06-12,57.959998999999996
2014-06-13,58.0
2014-06-16,57.849998
2014-06-17,59.540001000000004
2014-06-18,58.240002000000004
2014-06-19,58.259997999999996
2014-06-20,58.34
2014-06-23,58.310001
2014-06-24,56.740002000000004
2014-06-25,57.299999
2014-06-26,56.75
2014-06-27,57.139998999999996
2014-06-30,57.540001000000004
2014-07-01,58.990002000000004
2014-07-02,58.720001
2014-07-03,59.27
2014-07-07,58.43
2014-07-08,56.389998999999996
2014-07-09,57.060001
2014-07-10,56.709998999999996
2014-07-11,56.310001
2014-07-14,55.84
2014-07-15,54.970001
2014-07-16,55.099998
2014-07-17,54.110001000000004
2014-07-18,54.990002000000004
2014-07-21,55.16
2014-07-22,56.619999
2014-07-23,53.330002
2014-07-24,53.419998
2014-07-25,51.689999
2014-07-28,53.41
2014-07-29,52.080002
2014-07-30,58.049999
2014-07-31,53.830002
2014-08-01,53.98
2014-08-04,55.380001
2014-08-05,55.209998999999996
2014-08-06,55.09
2014-08-07,54.240002000000004
2014-08-08,55.200001
2014-08-11,55.740002000000004
2014-08-12,55.07
2014-08-13,55.470001
2014-08-14,55.040001000000004
2014-08-15,54.709998999999996
2014-08-18,55.84
2014-08-19,57.209998999999996
2014-08-20,59.220001
2014-08-21,58.59
2014-08-22,59.18
2014-08-25,58.57
2014-08-26,59.32
2014-08-27,58.599998
2014-08-28,58.91
2014-08-29,59.779999
2014-09-02,59.560001
2014-09-03,58.880001
2014-09-04,59.470001
2014-09-05,60.25
2014-09-08,59.599998
2014-09-09,58.580002
2014-09-10,57.669998
2014-09-11,57.700001
2014-09-12,56.889998999999996
2014-09-15,55.330002
2014-09-16,55.25
2014-09-17,56.41
2014-09-18,56.799999
2014-09-19,55.23
2014-09-22,54.5
2014-09-23,54.110001000000004
2014-09-24,54.68
2014-09-25,54.209998999999996
2014-09-26,55.509997999999996
2014-09-29,55.509997999999996
2014-09-30,53.91
2014-10-01,53.130001
2014-10-02,54.959998999999996
2014-10-03,54.799999
2014-10-06,53.470001
2014-10-07,51.759997999999996
2014-10-08,53.389998999999996
2014-10-09,50.790001000000004
2014-10-10,44.959998999999996
2014-10-13,42.779999
2014-10-14,43.110001000000004
2014-10-15,44.110001000000004
2014-10-16,46.450001
2014-10-17,47.110001000000004
2014-10-20,48.27
2014-10-21,49.720001
2014-10-22,48.650002
2014-10-23,50.259997999999996
2014-10-24,50.240002000000004
2014-10-27,50.27
2014-10-28,52.080002
2014-10-29,51.43
2014-10-30,50.18
2014-10-31,50.360001000000004
2014-11-03,50.040001000000004
2014-11-04,51.57
2014-11-05,53.139998999999996
2014-11-06,52.560001
2014-11-07,52.290001000000004
2014-11-10,52.23
2014-11-11,51.990002000000004
2014-11-12,52.02
2014-11-13,50.66
2014-11-14,49.990002000000004
2014-11-17,49.830002
2014-11-18,50.560001
2014-11-19,50.0
2014-11-20,50.32
2014-11-21,50.310001
2014-11-24,50.689999
2014-11-25,50.23
2014-11-26,51.650002
2014-11-28,50.16
2014-12-01,50.0
2014-12-02,50.810001
2014-12-03,52.389998999999996
2014-12-04,52.529999
2014-12-05,53.18
2014-12-08,52.110001000000004
2014-12-09,53.16
2014-12-10,51.68
2014-12-11,51.549999
2014-12-12,50.939999
2014-12-15,50.310001
2014-12-16,50.509997999999996
2014-12-17,51.5
2014-12-18,52.279999
2014-12-19,51.630001
2014-12-22,53.139998999999996
2014-12-23,52.57
2014-12-24,53.25
2014-12-26,52.98
2014-12-29,52.439999
2014-12-30,52.310001
2014-12-31,51.740002000000004
2015-01-02,51.689999
2015-01-05,50.549999
2015-01-06,50.5
2015-01-07,50.509997999999996
2015-01-08,51.32
2015-01-09,50.75
2015-01-12,50.200001
2015-01-13,50.810001
2015-01-14,50.57
2015-01-15,50.0
2015-01-16,51.349998
2015-01-20,51.740002000000004
2015-01-21,52.990002000000004
2015-01-22,53.48
2015-01-23,53.91
2015-01-26,54.389998999999996
2015-01-27,54.220001
2015-01-28,52.990002000000004
2015-01-29,53.720001
2015-01-30,51.580002
2015-02-02,53.16
2015-02-03,54.09
2015-02-04,54.540001000000004
2015-02-05,52.029999
2015-02-06,52.560001
2015-02-09,51.619999
2015-02-10,52.07
2015-02-11,54.279999
2015-02-12,55.029999
2015-02-13,54.73
2015-02-17,55.389998999999996
2015-02-18,54.52
2015-02-19,54.419998
2015-02-20,54.66
2015-02-23,55.25
2015-02-24,56.880001
2015-02-25,55.439999
2015-02-26,54.900002
2015-02-27,54.860001000000004
2015-03-02,56.119999
2015-03-03,55.619999
2015-03-04,56.349998
2015-03-05,56.16
2015-03-06,56.049999
2015-03-09,56.23
2015-03-10,55.75
2015-03-11,54.799999
2015-03-12,55.610001000000004
2015-03-13,55.540001000000004
2015-03-16,56.110001000000004
2015-03-17,56.18
2015-03-18,56.099998
2015-03-19,57.5
2015-03-20,57.52
2015-03-23,57.09
2015-03-24,56.349998
2015-03-25,53.240002000000004
2015-03-26,52.439999
2015-03-27,52.549999
2015-03-30,52.849998
2015-03-31,52.080002
2015-04-01,51.27
2015-04-02,50.5
2015-04-06,50.630001
2015-04-07,50.459998999999996
2015-04-08,50.580002
2015-04-09,50.900002
2015-04-10,50.91
2015-04-13,51.27
2015-04-14,50.349998
2015-04-15,52.84
2015-04-16,53.389998999999996
2015-04-17,52.32
2015-04-20,53.48
2015-04-21,53.209998999999996
2015-04-22,53.380001
2015-04-23,52.09
2015-04-24,50.200001
2015-04-27,50.049999
2015-04-28,50.720001
2015-04-29,49.23
2015-04-30,49.490002000000004
2015-05-01,50.450001
2015-05-04,49.75
2015-05-05,49.200001
2015-05-06,50.110001000000004
2015-05-07,50.110001000000004
2015-05-08,50.259997999999996
2015-05-11,50.169998
2015-05-12,50.25
2015-05-13,50.450001
2015-05-14,51.209998999999996
2015-05-15,51.41
2015-05-18,52.139998999999996
2015-05-19,50.759997999999996
2015-05-20,50.07
2015-05-21,49.990002000000004
2015-05-22,49.849998
2015-05-26,49.32
2015-05-27,51.5
2015-05-28,51.610001000000004
2015-05-29,50.759997999999996
2015-06-01,50.82
2015-06-02,50.139998999999996
2015-06-03,50.279999
2015-06-04,49.619999
2015-06-05,49.009997999999996
2015-06-08,48.279999
2015-06-09,48.25
2015-06-10,48.66
2015-06-11,48.860001000000004
2015-06-12,48.68
2015-06-15,49.240002000000004
2015-06-16,49.09
2015-06-17,48.700001
2015-06-18,48.669998
2015-06-19,48.669998
2015-06-22,48.330002
2015-06-23,47.830002
2015-06-24,47.16
2015-06-25,46.970001
2015-06-26,45.060001
2015-06-29,44.970001
2015-06-30,45.18
2015-07-01,44.669998
2015-07-02,44.27
2015-07-06,43.529999
2015-07-07,43.299999
2015-07-08,42.330002
2015-07-09,41.259997999999996
2015-07-10,41.02
2015-07-13,41.0
2015-07-14,41.849998
2015-07-15,40.75
2015-07-16,40.419998
2015-07-17,39.810001
2015-07-20,39.189999
2015-07-21,38.939999
2015-07-22,38.779999
2015-07-23,39.630001
2015-07-24,38.720001
2015-07-27,38.740002000000004
2015-07-28,39.029999
2015-07-29,38.57
2015-07-30,39.450001
2015-07-31,38.759997999999996
2015-08-03,38.290001000000004
2015-08-04,37.490002000000004
2015-08-05,38.59
2015-08-06,38.810001
2015-08-07,39.389998999999996
2015-08-10,40.0
2015-08-11,39.029999
2015-08-12,39.709998999999996
2015-08-13,38.799999
2015-08-14,39.209998999999996
2015-08-17,39.740002000000004
2015-08-18,38.25
2015-08-19,38.400002
2015-08-20,37.259997999999996
2015-08-21,37.549999
2015-08-24,36.939999
2015-08-25,36.259997999999996
2015-08-26,37.610001000000004
2015-08-27,38.669998
2015-08-28,39.259997999999996
2015-08-31,39.25
2015-09-01,38.580002
2015-09-02,39.25
2015-09-03,40.150002
2015-09-04,39.689999
2015-09-08,41.490002000000004
2015-09-09,41.09
2015-09-10,40.860001000000004
2015-09-11,41.290001000000004
2015-09-14,40.860001000000004
2015-09-15,41.599998
2015-09-16,41.950001
2015-09-17,42.080002
2015-09-18,41.849998
2015-09-21,42.220001
2015-09-22,41.119999
2015-09-23,40.619999
2015-09-24,40.75
2015-09-25,41.529999
2015-09-28,40.73
2015-09-29,40.959998999999996
2015-09-30,42.169998
2015-10-01,41.0
2015-10-02,42.25
2015-10-05,43.200001
2015-10-06,43.310001
2015-10-07,44.52
2015-10-08,45.23
2015-10-09,44.560001
2015-10-12,43.84
2015-10-13,43.549999
2015-10-14,45.93
2015-10-15,47.34
2015-10-16,47.200001
2015-10-19,46.830002
2015-10-20,46.720001
2015-10-21,46.279999
2015-10-22,47.790001000000004
2015-10-23,48.400002
2015-10-26,46.970001
2015-10-27,45.82
2015-10-28,45.98
2015-10-29,49.939999
2015-10-30,50.610001000000004
2015-11-02,51.009997999999996
2015-11-03,51.389998999999996
2015-11-04,51.5
2015-11-05,51.490002000000004
2015-11-06,52.740002000000004
2015-11-09,51.130001
2015-11-10,50.279999
2015-11-11,50.529999
2015-11-12,49.73
2015-11-13,50.099998
2015-11-16,50.310001
2015-11-17,50.209998999999996
2015-11-18,51.580002
2015-11-19,51.48
2015-11-20,51.84
2015-11-23,50.32
2015-11-24,50.77
2015-11-25,50.790001000000004
2015-11-27,51.200001
2015-11-30,51.700001
2015-12-01,51.880001
2015-12-02,51.669998
2015-12-03,50.759997999999996
2015-12-04,52.119999
2015-12-07,50.98
2015-12-08,50.169998
2015-12-09,49.09
2015-12-10,49.52
2015-12-11,47.939999
2015-12-14,47.029999
2015-12-15,47.16
2015-12-16,47.919998
2015-12-17,47.830002
2015-12-18,47.360001000000004
2015-12-21,48.34
2015-12-22,49.330002
2015-12-23,49.27
2015-12-24,50.209998999999996
2015-12-28,50.490002000000004
2015-12-29,51.189999
2015-12-30,50.310001
2015-12-31,48.630001
2016-01-04,47.950001
2016-01-05,47.669998
2016-01-06,45.09
2016-01-07,44.360001000000004
2016-01-08,44.57
2016-01-11,45.310001
2016-01-12,44.970001
2016-01-13,43.349998
2016-01-14,43.23
2016-01-15,42.73
2016-01-19,42.91
2016-01-20,43.619999
2016-01-21,43.580002
2016-01-22,44.200001
2016-01-25,44.009997999999996
2016-01-26,44.790001000000004
2016-01-27,43.830002
2016-01-28,44.990002000000004
2016-01-29,47.130001
2016-02-01,46.779999
2016-02-02,44.52
2016-02-03,44.41
2016-02-04,44.419998
2016-02-05,43.369999
2016-02-08,42.130001
2016-02-09,41.630001
2016-02-10,43.0
2016-02-11,43.560001
2016-02-12,43.580002
2016-02-16,45.5
2016-02-17,46.080002
2016-02-18,45.16
2016-02-19,45.400002
2016-02-22,45.389998999999996
2016-02-23,44.73
2016-02-24,44.419998
2016-02-25,45.310001
2016-02-26,45.75
2016-02-29,45.830002
2016-03-01,47.330002
2016-03-02,47.77
2016-03-03,48.380001
2016-03-04,48.869999
2016-03-07,48.439999
2016-03-08,47.990002000000004
2016-03-09,47.52
2016-03-10,47.0
2016-03-11,48.43
2016-03-14,48.25
2016-03-15,48.299999
2016-03-16,49.060001
2016-03-17,49.330002
2016-03-18,49.66
2016-03-21,49.279999
2016-03-22,49.049999
2016-03-23,48.049999
2016-03-24,48.389998999999996
2016-03-28,48.029999
2016-03-29,49.630001
2016-03-30,49.75
2016-03-31,49.66
2016-04-01,49.970001
2016-04-04,48.599998
2016-04-05,48.639998999999996
2016-04-06,48.389998999999996
2016-04-07,47.119999
2016-04-08,47.419998
2016-04-11,47.110001000000004
2016-04-12,47.040001000000004
2016-04-13,48.639998999999996
2016-04-14,47.25
2016-04-15,46.110001000000004
2016-04-18,46.93
2016-04-19,45.360001000000004
2016-04-20,45.610001000000004
2016-04-21,45.040001000000004
2016-04-22,46.369999
2016-04-25,45.959998999999996
2016-04-26,46.75
2016-04-27,46.77
2016-04-28,45.450001
2016-04-29,48.25
2016-05-02,48.080002
2016-05-03,47.48
2016-05-04,46.810001
2016-05-05,45.91
2016-05-06,45.869999
2016-05-09,46.459998999999996
2016-05-10,47.02
2016-05-11,46.82
2016-05-12,45.630001
2016-05-13,46.490002000000004
2016-05-16,46.880001
2016-05-17,45.919998
2016-05-18,46.93
2016-05-19,46.23
2016-05-20,48.0
2016-05-23,48.290001000000004
2016-05-24,49.919998
